Date,IWF,IWM,KSU,MTUM,SPY,VLUE,VXX
2018-12-27,-0.015767506569794403,-0.4761683928479415,1.0,-0.0,-0.5504457154634926,-0.5339825836038543,0.0
2018-12-28,-0.016315694512462304,-0.4756553341753229,1.0,-0.0,-0.5508673351032296,-0.5347062917235869,0.0
2018-12-31,-0.01647077018249304,-0.4757449221569234,1.0,-0.0,-0.5507526549128776,-0.5346169708217342,0.0
2019-01-02,-0.013754733019086623,-0.4758004275815882,1.0,-0.0,-0.5497256780774283,-0.5365376194523864,0.0
2019-01-03,-0.014346426271732132,-0.4756213779781069,1.0,-0.0,-0.549800386349002,-0.5359175788795879,0.0
2019-01-04,-0.015265600825167612,-0.4752965446106241,1.0,-0.0,-0.5522176379577102,-0.5358690046415678,0.0
2019-01-07,-0.011400025618035098,-0.46842577174330735,1.0,-0.0,-0.5508646086845139,-0.531113103624952,0.0
2019-01-08,-0.01266567729389489,-0.46335909114170204,1.0,-0.0,-0.5530679085000768,-0.5296300086996572,0.0
2019-01-09,-0.01292386436340371,-0.4638771593090211,1.0,-0.0,-0.5530390275111964,-0.5293410108765195,0.0
2019-01-10,-0.012371292454280007,-0.465626760924133,1.0,-0.0,-0.5527893038266483,-0.5305568362276523,0.0
2019-01-11,-0.012191998360739717,-0.46790635725628815,1.0,-0.0,-0.5523282618718304,-0.5289175759438554,0.0
2019-01-14,-0.01729305971869956,-0.46762995414136754,1.0,-0.0,-0.5523018983936668,-0.5247098608869418,0.0
2019-01-15,-0.016304347826086956,-0.46367411812961445,1.0,-0.0,-0.5537069319114027,-0.529891304347826,0.0
2019-01-16,-0.0,-0.46997074072172884,1.0,-0.0,-0.5435809250038499,-0.5530260253580411,0.0
2019-01-17,-0.0,-0.4704221737456692,1.0,-0.0,-0.5433850891825998,-0.5525984858206082,0.0
2019-01-18,-0.0,-0.4727319654148922,1.0,-0.0,-0.5463156536327268,-0.5618015227771325,0.0
2019-01-22,-0.0,-0.4406520765847621,1.0,-0.0,-0.5807326644017804,-0.6122040504595613,0.0
2019-01-23,-0.0,-0.4295059481417003,1.0,-0.0,-0.5839729893698399,-0.6243042916303975,0.0
2019-01-24,-0.0,-0.43337293729372944,1.0,-0.0,-0.5801452145214522,-0.6267458745874588,0.0
2019-01-25,-0.0,-0.39299227284838795,1.0,-0.0,-0.6152411404209965,-0.6563016253663735,0.0
2019-01-28,-0.0,-0.38318430535166154,1.0,-0.0,-0.6319231282530362,-0.6540504470839451,0.0
2019-01-29,-0.0,-0.3801710315339391,1.0,-0.0,-0.6275788348476751,-0.664617851416355,0.0
2019-01-30,-0.0,-0.37953046125904755,1.0,-0.0,-0.6246895114980903,-0.6666221521861061,0.0
2019-01-31,-0.0,-0.383305304183017,1.0,-0.0,-0.5896799337978165,-0.6964576492885935,0.0
2019-02-01,-0.0,-0.3821417086504449,1.0,-0.0,-0.5900954014363812,-0.7076053167542073,0.0
2019-02-04,-0.0,-0.3767700832507963,1.0,-0.0,-0.5899563669459539,-0.710148031158819,0.0
2019-02-05,-0.0,-0.36355122682150215,1.0,-0.0,-0.585690204158082,-0.7265137933802477,0.0
2019-02-06,-0.0,-0.35517619671955686,1.0,-0.0,-0.5842988253552029,-0.7362534450004014,0.0
2019-02-07,-0.0,-0.35764075067024126,1.0,-0.0,-0.6000536193029491,-0.7232439678284183,0.0
2019-02-08,-0.0,-0.36070192385092165,1.0,-0.0,-0.6104537282996592,-0.71203949663259,0.0
2019-02-11,-0.0,-0.3548005590796689,1.0,-0.0,-0.6082948070099989,-0.7247876572411569,0.0
2019-02-12,-0.0,-0.34940048602024193,1.0,-0.0,-0.5976980799530002,-0.7233156194087643,0.0
2019-02-13,-0.0,-0.3443735035913807,1.0,-0.0,-0.5962756052141527,-0.7196328810853949,0.0
2019-02-14,-0.0,-0.309900410076157,1.0,-0.0,-0.6240347233317357,-0.7288970549075997,0.0
2019-02-15,-0.0,-0.32158179444133556,1.0,-0.0,-0.6188344392037732,-0.7243318144269459,0.0
2019-02-19,-0.0,-0.32013571638481475,1.0,-0.0,-0.6249098340947343,-0.7265368277630841,0.0
2019-02-20,-0.0,-0.316733121036153,1.0,-0.0,-0.624581872675212,-0.7346998849313602,0.0
2019-02-21,-0.0,-0.31538626379513557,1.0,-0.0,-0.6247990999678561,-0.7384549448194578,0.0
2019-02-22,-0.0,-0.32774500120131345,1.0,-0.0,-0.6109613177073601,-0.7308790944766279,0.0
2019-02-25,-0.0,-0.3224370083988801,1.0,-0.0,-0.6094920677243034,-0.7343820823890148,0.0
2019-02-26,-0.0,-0.324118258644131,1.0,-0.0,-0.6081149529471356,-0.7336781210844819,0.0
2019-02-27,-0.0,-0.3343383942151186,1.0,-0.0,-0.5978066547482456,-0.7361314939829763,0.0
2019-02-28,-0.0,-0.3336700515710564,1.0,-0.0,-0.5941038864373438,-0.7305279387527247,0.0
2019-03-01,-0.0,-0.3340686795662343,1.0,-0.0,-0.5978630661280033,-0.725946204550287,0.0
2019-03-04,-0.0,-0.3303936673218934,1.0,-0.0,-0.5844179992562291,-0.7415130425543218,0.0
2019-03-05,-0.0,-0.3050625817298711,1.0,-0.0,-0.6262176082837394,-0.7374769821995676,0.0
2019-03-06,-0.0,-0.30372248165443627,1.0,-0.0,-0.6279919946631086,-0.7367311541027352,0.0
2019-03-07,-0.0,-0.2352270013532518,1.0,-0.0,-0.6850903494573726,-0.7331175206304561,0.0
2019-03-08,-0.0,-0.22156616527291673,1.0,-0.0,-0.7090224157738652,-0.7411098346202143,0.0
2019-03-11,-0.0,-0.21837997847147472,1.0,-0.0,-0.703821313240043,-0.7688643702906351,0.0
2019-03-12,-0.0,-0.19540637005149444,1.0,-0.0,-0.7198049205786992,-0.8093888782933275,0.0
2019-03-13,-0.0,-0.2058325133923691,1.0,-0.0,-0.7184049415108779,-0.8088990925986662,0.0
2019-03-14,-0.0,-0.20388588293162813,1.0,-0.0,-0.7218123189593922,-0.8069628900912719,0.0
2019-03-15,-0.0,-0.20141091545444603,1.0,-0.0,-0.7258558460024062,-0.8070381712785739,0.0
2019-03-18,-0.0,-0.2160799867790448,1.0,-0.0,-0.7304026882608936,-0.807882994546356,0.0
2019-03-19,-0.0,-0.21929800336914196,1.0,-0.0,-0.7284802960426391,-0.8138134820910774,0.0
2019-03-20,-0.0,-0.22559406899222662,1.0,-0.0,-0.7273783507150959,-0.8133558328031205,0.0
2019-03-21,-0.0,-0.2274440257149191,1.0,-0.0,-0.7238417202394148,-0.8196907559299491,0.0
2019-03-22,-0.0,-0.23014568650937353,1.0,-0.0,-0.7277082927101035,-0.8277389342321514,0.0
2019-03-25,-0.0,-0.21754473713460043,1.0,-0.0,-0.7338001556074247,-0.827359119706569,0.0
2019-03-26,-0.0,-0.2277926570695235,1.0,-0.0,-0.7256723579957595,-0.8364021872558867,0.0
2019-03-27,-0.0,-0.21589514779698832,1.0,-0.0,-0.7331009481316231,-0.8396263245956499,0.0
2019-03-28,-0.0,-0.2173391037274885,1.0,-0.0,-0.7303643724696355,-0.8444227279073013,0.0
2019-03-29,-0.0,-0.22121322193970216,1.0,-0.0,-0.7303920198943811,-0.842521445136774,0.0
2019-04-01,-0.0,-0.22879959791137297,1.0,-0.0,-0.7324156032725546,-0.8310669310027086,0.0
2019-04-02,-0.0,-0.23828506118808018,1.0,-0.0,-0.7447941348646614,-0.8045605329913863,0.0
2019-04-03,-0.0,-0.23941776811109255,1.0,-0.0,-0.740170654174335,-0.8088505939434499,0.0
2019-04-04,-0.0,-0.23753976670201485,1.0,-0.0,-0.7466093654071553,-0.8064966233186359,0.0
2019-04-05,-0.0,-0.2233337048595631,1.0,-0.0,-0.7466283994650024,-0.8164846188140883,0.0
2019-04-08,-0.0,-0.21784411461669126,1.0,-0.0,-0.7481551613711677,-0.8186628052685806,0.0
2019-04-09,-0.0,-0.22260777836382312,1.0,-0.0,-0.7317269522249674,-0.8216694889376231,0.0
2019-04-10,-0.0,-0.22007379254861706,1.0,-0.0,-0.7358171276389157,-0.8182373013010791,0.0
2019-04-11,-0.0,-0.2054385674017576,1.0,-0.0,-0.768584535455701,-0.7894765931575747,0.0
2019-04-12,-0.0,-0.20965479301334067,1.0,-0.0,-0.7555219364599093,-0.7854490441479852,0.0
2019-04-15,-0.0,-0.20818353961414968,1.0,-0.0,-0.754521254699635,-0.7816076182112572,0.0
2019-04-16,-0.0,-0.21209210417981722,1.0,-0.0,-0.7528062134643356,-0.7795372835304772,0.0
2019-04-17,-0.0,-0.1986545853926414,1.0,-0.0,-0.7663097199341021,-0.7807797913234487,0.0
2019-04-18,-0.0,-0.1621591510458736,1.0,-0.0,-0.7831100465142189,-0.8400133693563212,0.0
2019-04-22,-0.0,-0.1551227156969748,1.0,-0.0,-0.7939439733579605,-0.8494668793552178,0.0
2019-04-23,-0.0,-0.1642927102280677,1.0,-0.0,-0.7905135021687422,-0.8435707289771932,0.0
2019-04-24,-0.0,-0.1473925437370745,1.0,-0.0,-0.7941143591750042,-0.8531663965122128,0.0
2019-04-25,-0.0,-0.15179544501886266,1.0,-0.0,-0.7944390107586977,-0.8482324996506916,0.0
2019-04-26,-0.0,-0.14458775144783592,1.0,-0.0,-0.8007721791679488,-0.8523906778949724,0.0
2019-04-29,-0.0,-0.14692380899065105,1.0,-0.0,-0.8022168728657001,-0.849941219280076,0.0
2019-04-30,-0.0,-0.13295413152511978,1.0,-0.0,-0.8114264899548881,-0.8576312028916474,0.0
2019-05-01,-0.0,-0.1309820852841403,1.0,-0.0,-0.8172082200229892,-0.8553646023157363,0.0
2019-05-02,-0.0,-0.13230182755914338,1.0,-0.0,-0.8071812983518332,-0.8635497253055275,0.0
2019-05-03,-0.0,-0.14267283690926938,1.0,-0.0,-0.801177955405974,-0.8608049361940823,0.0
2019-05-06,-0.0,-0.12927000140114894,1.0,-0.0,-0.8024099761804679,-0.8705898837046379,0.0
2019-05-07,-0.0,-0.12641647032424547,1.0,-0.0,-0.803741725569393,-0.874733535285538,0.0
2019-05-08,-0.0,-0.13133061589145123,1.0,-0.0,-0.7905522363057681,-0.8700094924339717,0.0
2019-05-09,-0.0,-0.13191109125432815,1.0,-0.0,-0.7868870769574444,-0.8735619345470792,0.0
2019-05-10,-0.0,-0.1256410967259017,1.0,-0.0,-0.7893044273793353,-0.8573923650578027,0.0
2019-05-13,-0.0,-0.12711017325633053,1.0,-0.0,-0.7854564637938694,-0.8639771212794314,0.0
2019-05-14,-0.0,-0.12217082438460268,1.0,-0.0,-0.7813480918552784,-0.8499091359656369,0.0
2019-05-15,-0.0,-0.12715041905602117,1.0,-0.0,-0.787825319805911,-0.8419993383325982,0.0
2019-05-16,-0.0,-0.1244112170007668,1.0,-0.0,-0.7764267718260489,-0.8376875890020813,0.0
2019-05-17,-0.0,-0.12172911295188985,1.0,-0.0,-0.7802677053047342,-0.8408854023808218,0.0
2019-05-20,-0.0,-0.11091351809800006,1.0,-0.0,-0.7813466115838145,-0.8436431287789664,0.0
2019-05-21,-0.0,-0.11760528759490904,1.0,-0.0,-0.7714808543180204,-0.8421368875293603,0.0
2019-05-22,-0.0,-0.11525451470347536,1.0,-0.0,-0.7730645425282339,-0.8395984505428555,0.0
2019-05-23,-0.0,-0.11693163535218566,1.0,-0.0,-0.7751083962804396,-0.8349104196776745,0.0
2019-05-24,-0.0,-0.10013583265417006,1.0,-0.0,-0.7743004618310242,-0.8422167889160556,0.0
2019-05-28,-0.0,-0.09565973165299582,1.0,-0.0,-0.7773371720354175,-0.8430658916834157,0.0
2019-05-29,-0.0,-0.10088111698522434,1.0,-0.0,-0.7801816456554155,-0.8300393113731869,0.0
2019-05-30,-0.0,-0.10249796361661688,1.0,-0.0,-0.7849036111865327,-0.8278034211240836,0.0
2019-05-31,-0.0,-0.10336773492667027,1.0,-0.0,-0.7898424769147203,-0.8227322107550243,0.0
2019-06-03,-0.0,-0.09192352925088204,1.0,-0.0,-0.7925224954188661,-0.8505593085906517,0.0
2019-06-04,-0.0,-0.09749021539808961,1.0,-0.0,-0.8217423433779457,-0.8176916550346226,0.0
2019-06-05,-0.0,-0.10575346956616764,1.0,-0.0,-0.8159217571850071,-0.8102666375259535,0.0
2019-06-06,-0.0,-0.09971798592667634,1.0,-0.0,-0.8377734578210989,-0.8005092681324097,0.0
2019-06-07,-0.0,-0.12881904448466897,1.0,-0.0,-0.821073994843947,-0.7926882782074489,0.0
2019-06-10,-0.0,-0.12901723334885887,1.0,-0.0,-0.8148716403189129,-0.7959396147839667,0.0
2019-06-11,-0.0,-0.12635309632397385,1.0,-0.0,-0.8164184845321171,-0.8046046486070663,0.0
2019-06-12,-0.0,-0.13243740896474013,1.0,-0.0,-0.8169126336328908,-0.7988842168906477,0.0
2019-06-13,-0.0,-0.13870861291387085,1.0,-0.0,-0.8154218457815422,-0.7958695413045869,0.0
2019-06-14,-0.0,-0.12669109745680987,1.0,-0.0,-0.842035654258397,-0.7866255200727414,0.0
2019-06-17,-0.0,-0.12379850725715386,1.0,-0.0,-0.8419124734914208,-0.7883995703544575,0.0
2019-06-18,-0.0,-0.10310902307586017,1.0,-0.0,-0.8543319054856986,-0.8061351388696975,0.0
2019-06-19,-0.0,-0.11422508818342153,1.0,-0.0,-0.8484623015873016,-0.7930169753086421,0.0
2019-06-20,-0.0,-0.1192407438062131,1.0,-0.0,-0.8464934061689565,-0.7931909727969982,0.0
2019-06-21,-0.0,-0.12282443800855056,1.0,-0.0,-0.8413184388360226,-0.7940973658805682,0.0
2019-06-24,-0.0,-0.11106506423539163,1.0,-0.0,-0.8484597320071833,-0.8032601188009394,0.0
2019-06-25,-0.0,-0.11596006526729168,1.0,-0.0,-0.8456539174202826,-0.8039492242595204,0.0
2019-06-26,-0.0,-0.11758857805639171,1.0,-0.0,-0.8335588633288228,-0.8104443401176439,0.0
2019-06-27,-0.0,-0.10987705484182898,1.0,-0.0,-0.8393700787401576,-0.8135654095869596,0.0
2019-06-28,-0.0,-0.12209479065911288,1.0,-0.0,-0.8289622771866796,-0.8125189995854636,0.0
2019-07-01,-0.0,-0.11521283634759595,1.0,-0.0,-0.8323500220555802,-0.8093846493162771,0.0
2019-07-02,-0.0,-0.11613098847786538,1.0,-0.0,-0.8326533987540659,-0.8077347152544242,0.0
2019-07-03,-0.0,-0.11378959244888412,1.0,-0.0,-0.834557912986048,-0.8035168826880212,0.0
2019-07-05,-0.0,-0.08985833516362839,1.0,-0.0,-0.8454590379969251,-0.8101251921809796,0.0
2019-07-08,-0.0,-0.08896855586875016,1.0,-0.0,-0.8350619851673463,-0.8126488054514107,0.0
2019-07-09,-0.0,-0.08935564257742969,1.0,-0.0,-0.8359941944847605,-0.8131007475970097,0.0
2019-07-10,-0.0,-0.07769437291107337,1.0,-0.0,-0.8443646923456248,-0.8175168483918689,0.0
2019-07-11,-0.0,-0.08425951272926362,1.0,-0.0,-0.8315904735833561,-0.8216260607719683,0.0
2019-07-12,-0.0,-0.06029917562919692,1.0,-0.0,-0.8568815854124584,-0.8124965878691927,0.0
2019-07-15,-0.0,-0.08469348763578798,1.0,-0.0,-0.8483814618701895,-0.796331677493313,0.0
2019-07-16,-0.0,-0.08753445969921118,1.0,-0.0,-0.8409804296203293,-0.8009935311297323,0.0
2019-07-17,-0.0,-0.09489988253612697,1.0,-0.0,-0.8370257054661677,-0.7998197066134892,0.0
2019-07-18,-0.0,-0.08873247242697999,1.0,-0.0,-0.8568142770049327,-0.8256110402926341,0.0
2019-07-19,-0.0,-0.08972937000887311,1.0,-0.0,-0.8557564330079858,-0.8273624667258207,0.0
2019-07-22,-0.0,-0.06708932093547479,1.0,-0.0,-0.8577345731191885,-0.8928712313327698,0.0
2019-07-23,-0.0,-0.06719724550560213,1.0,-0.0,-0.8648717297434595,-0.890158891428894,0.0
2019-07-24,-0.0,-0.07127118644067797,1.0,-0.0,-0.8745762711864407,-0.8790112994350283,0.0
2019-07-25,-0.0,-0.051160292829079405,1.0,-0.0,-0.9074592272251901,-0.8679159953644817,0.0
2019-07-26,-0.0,-0.04196337741607325,1.0,-0.0,-0.913699559172601,-0.8701537244263592,0.0
2019-07-29,-0.0,-0.0398472850678733,1.0,-0.0,-0.9149321266968324,-0.8732748868778281,0.0
2019-07-30,-0.0,-0.03744431286302374,1.0,-0.0,-0.9109851688941522,-0.8712005864771895,0.0
2019-07-31,-0.0,-0.042134356139658186,1.0,-0.0,-0.9087088950307406,-0.8693947769191719,0.0
2019-08-01,-0.0,-0.05245661482983999,1.0,-0.0,-0.903115844038765,-0.8616182105025918,0.0
2019-08-02,-0.0,-0.04752776681513221,1.0,-0.0,-0.9020409313863674,-0.8693691154084682,0.0
2019-08-05,-0.0,-0.04514494793132564,1.0,-0.0,-0.905037996059668,-0.8643681396003378,0.0
2019-08-06,-0.0,-0.05291909457642313,1.0,-0.0,-0.8917525773195876,-0.8567626624831913,0.0
2019-08-07,-0.0,-0.04768830587642994,1.0,-0.0,-0.890386820686376,-0.8588929600313261,0.0
2019-08-08,-0.0,-0.05418237676302193,1.0,-0.0,-0.8875017455662617,-0.8512218963831868,0.0
2019-08-09,-0.0,-0.046952796862396035,1.0,-0.0,-0.8791132374621012,-0.8554977608411449,0.0
2019-08-12,-0.0,-0.044464811420318835,1.0,-0.0,-0.893573293339999,-0.8392767872021331,0.0
2019-08-13,-0.0,-0.06576280471103807,1.0,-0.0,-0.8664475486168174,-0.8067378800328678,0.0
2019-08-14,-0.0,-0.06458766838243346,1.0,-0.0,-0.8644179169860913,-0.8089475413426788,0.0
2019-08-15,-0.0,-0.08513688994697542,1.0,-0.0,-0.8505031922952061,-0.7696948382209716,0.0
2019-08-16,-0.0,-0.09641925156708187,1.0,-0.0,-0.8329342767210998,-0.7609157676683436,0.0
2019-08-19,-0.0,-0.0940347858813409,1.0,-0.0,-0.8341353262184468,-0.7600741955428909,0.0
2019-08-20,-0.0,-0.09273425128163834,1.0,-0.0,-0.8330783476930509,-0.7582467724186058,0.0
2019-08-21,-0.0,-0.09966030973332977,1.0,-0.0,-0.8371359028539331,-0.73793029662717,0.0
2019-08-22,-0.0,-0.10139234078943851,1.0,-0.0,-0.8213474438119671,-0.7496993505972901,0.0
2019-08-23,-0.0,-0.10363179289687634,1.0,-0.0,-0.824507916131793,-0.7462291399229782,0.0
2019-08-26,-0.0,-0.09749037312441906,1.0,-0.0,-0.8161997078741203,-0.7419997344310184,0.0
2019-08-27,-0.0,-0.09583808589087245,1.0,-0.0,-0.8153266664898273,-0.7414255020027056,0.0
2019-08-28,-0.0,-0.0830216705127185,1.0,-0.0,-0.832338664756903,-0.7370626773825628,0.0
2019-08-29,-0.0,-0.06694737957151559,1.0,-0.0,-0.8340086332459415,-0.7472789385874314,0.0
2019-08-30,-0.0,-0.06161939252954083,1.0,-0.0,-0.8386158767083455,-0.7432393137539983,0.0
2019-09-03,-0.0,-0.06159746098915631,1.0,-0.0,-0.8353345675747157,-0.7478709336154458,0.0
2019-09-04,-0.0,-0.04750574986121025,1.0,-0.0,-0.8394004282655247,-0.7567081714119545,0.0
2019-09-05,-0.0,-0.04986938969365946,1.0,-0.0,-0.84004855009367,-0.74867410749624,0.0
2019-09-06,-0.0,-0.04855674179517595,1.0,-0.0,-0.8456834058257545,-0.7418478977197838,0.0
2019-09-09,-0.0,-0.05046753588831819,1.0,-0.0,-0.8458843671802976,-0.737653101540893,0.0
2019-09-10,-0.0,-0.054763473448412175,1.0,-0.0,-0.8280932929239688,-0.7525365660824879,0.0
2019-09-11,-0.0,-0.05629610115911486,1.0,-0.0,-0.8327449947312962,-0.7453108535300317,0.0
2019-09-12,-0.0,-0.03997893073479063,1.0,-0.0,-0.8449828812220175,-0.7487226757966816,0.0
2019-09-13,-0.0,-0.03652535459593168,1.0,-0.0,-0.8433462277308491,-0.7516381147864529,0.0
2019-09-16,-0.0,-0.041250394363234834,1.0,-0.0,-0.8371279840151437,-0.7506835629403723,0.0
