Date,HLI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-08,1.0,-0.1614934154455228,-0.6522420476727243,-0.043191378220108316,-0.45088389739642043,-0.44150881148104365,0.0
2018-11-09,1.0,-0.1597445848127047,-0.653097734841604,-0.0441196708226681,-0.45349957339058156,-0.4418572647455481,0.0
2018-11-12,1.0,-0.1592419664927218,-0.6480087887942874,-0.043943971436418566,-0.45482010436693215,-0.4404833836858006,0.0
2018-11-13,1.0,-0.15000955996831553,-0.6487940782824834,-0.035535767938597695,-0.45745814099587556,-0.43964928573379586,0.0
2018-11-14,1.0,-0.1503482179434658,-0.6484227775501844,-0.03555919705038919,-0.45740816605216444,-0.43938276662569986,0.0
2018-11-15,1.0,-0.15006821282401092,-0.6489222373806276,-0.034788540245566164,-0.4584720327421556,-0.4362619372442019,0.0
2018-11-16,1.0,-0.15046397379912663,-0.6490720524017467,-0.03523471615720524,-0.4584334061135371,-0.4360534934497816,0.0
2018-11-19,1.0,-0.1504340230387072,-0.6494513293661626,-0.034312387399683356,-0.45905443031064036,-0.4364251787956543,0.0
2018-11-20,1.0,-0.13998802590758178,-0.6491863059924889,-0.023621618679584174,-0.4633429488923964,-0.4452457410330376,0.0
2018-11-21,1.0,-0.1420773886727194,-0.6451037613488976,-0.02880458279290964,-0.4604950281020319,-0.42561067877215736,0.0
2018-11-23,1.0,-0.14200448321495127,-0.6423150673832609,-0.02984308747670619,-0.4610149350473978,-0.42555432522213515,0.0
2018-11-26,1.0,-0.14208108108108108,-0.6498648648648648,-0.027459459459459462,-0.4596756756756757,-0.4236216216216216,0.0
2018-11-27,1.0,-0.14046155505230237,-0.6514342715410331,-0.023482152485711203,-0.4585624932600021,-0.4220317049498544,0.0
2018-11-28,1.0,-0.13993035873350068,-0.6604043512295192,-0.02118930007827894,-0.4565551866547899,-0.42116770588711633,0.0
2018-11-29,1.0,-0.13560826072926752,-0.6571205765300635,-0.018070345272668605,-0.4558997526083683,-0.4223405399591266,0.0
2018-11-30,1.0,-0.13596644529884655,-0.6575161992848116,-0.017315086172129165,-0.4567257279595623,-0.42112763154357,0.0
2018-12-03,1.0,-0.13594946915737133,-0.6577879317296063,-0.016019352237602473,-0.4569278322806075,-0.421153070823814,0.0
2018-12-04,1.0,-0.13141799452760342,-0.6592360105155856,-0.017624336069531628,-0.45450399699554694,-0.41976500885240625,0.0
2018-12-06,1.0,-0.12329968119022316,-0.6468384697130711,-0.025212539851222102,-0.4508501594048884,-0.4105472901168969,0.0
2018-12-07,1.0,-0.12625538020086083,-0.6461554811626548,-0.027870768903767468,-0.4500239120038259,-0.40658377172007015,0.0
2018-12-10,1.0,-0.11497135616040549,-0.6498059610866179,-0.024763061326856566,-0.45119987328070965,-0.3992185643760395,0.0
2018-12-11,1.0,-0.12169871117684346,-0.6462074793999578,-0.02976442002957955,-0.4530688780900064,-0.390265159518276,0.0
2018-12-12,1.0,-0.12058800200935937,-0.647780451048304,-0.028051714565211643,-0.45382439256537027,-0.3936493667874045,0.0
2018-12-13,1.0,-0.12203973509933774,-0.6511258278145695,-0.026304635761589402,-0.4534039735099338,-0.39615894039735094,0.0
2018-12-14,1.0,-0.12205152697073417,-0.6591843774045477,-0.022340736023773514,-0.4518029133168829,-0.39791451086523916,0.0
2018-12-17,1.0,-0.12667715863319906,-0.6629678038891409,-0.023606924697911386,-0.46170876790525217,-0.39248846328256287,0.0
2018-12-18,1.0,-0.12397243874537764,-0.6613104897709436,-0.02114980446407194,-0.46125196201016255,-0.39266806778578844,0.0
2018-12-19,1.0,-0.11747782306401343,-0.6641093263006473,-0.02131116971682783,-0.4658621700098564,-0.395135725512134,0.0
2018-12-20,1.0,-0.12042206491251503,-0.6681447842927741,-0.01736342994523841,-0.46715640443435286,-0.3982369440363296,0.0
2018-12-21,1.0,-0.11849703291732085,-0.6707469597381516,-0.015008382341201202,-0.4711407967215732,-0.3856675270762926,0.0
2018-12-24,1.0,-0.09710896960711637,-0.6538176426982951,-0.023509477920152497,-0.4681245366938473,-0.40490310282749126,0.0
2018-12-26,1.0,-0.10122820398180049,-0.663598348368093,-0.017594613786392446,-0.45185808589537907,-0.39573416090261154,0.0
2018-12-27,1.0,-0.08127090301003345,-0.6466683817854386,-0.02127604836634937,-0.4220993053768973,-0.4013635194237201,0.0
2018-12-28,1.0,-0.07976343533041913,-0.6487271792234508,-0.020570840833119053,-0.42201079969143734,-0.4002571355104139,0.0
2018-12-31,1.0,-0.07527713328177366,-0.6571796854859498,-0.02090745037380768,-0.4238205723124516,-0.4007991750451147,0.0
2019-01-02,1.0,-0.07494845360824742,-0.6584278350515463,-0.015051546391752576,-0.42466494845360825,-0.40422680412371137,0.0
2019-01-03,1.0,-0.07489622811766829,-0.6589836800990022,-0.013561244746951298,-0.42449789878051924,-0.4062443602237863,0.0
2019-01-04,1.0,-0.059025994040891816,-0.6655707387239289,-0.012329189355799856,-0.4199886982430905,-0.4116664954279256,0.0
2019-01-07,1.0,-0.04909350173151354,-0.6557852923202281,-0.022560602974129148,-0.41523222652271335,-0.40362090038704423,0.0
2019-01-08,1.0,-0.04945432343738075,-0.6520135337963315,-0.023709583047139333,-0.4163677529318986,-0.40240148566486045,0.0
2019-01-09,1.0,-0.0508608595842367,-0.6588700420864685,-0.02331335288866216,-0.41775283764825916,-0.3999489860987119,0.0
2019-01-10,1.0,-0.04885692268173645,-0.6697662471101979,-0.01949653223734909,-0.4214487541741588,-0.40914461854610845,0.0
2019-01-11,1.0,-0.04852971416820893,-0.6656899033518404,-0.02115463705531565,-0.4222702035780383,-0.41278531770512034,0.0
2019-01-14,1.0,-0.05160311624199728,-0.6640269457228807,-0.02272902578870234,-0.4222096521224899,-0.41056231198416165,0.0
2019-01-15,1.0,-0.05466403060569492,-0.6599481346445168,-0.0199245127994454,-0.42385806352222255,-0.40919711402675435,0.0
2019-01-16,1.0,-0.05933407775860319,-0.6343010861841437,-0.04897979900517714,-0.4152877880418232,-0.3798852908334179,0.0
2019-01-17,1.0,-0.06307836625003169,-0.6290850087467992,-0.048703191947874154,-0.41398980807747887,-0.380447734705778,0.0
2019-01-18,1.0,-0.06373883616192971,-0.6230121370957482,-0.05251774764000915,-0.41477316098826994,-0.3904226355563471,0.0
2019-01-22,1.0,-0.0,-0.7190276186839761,-0.0,-0.46648848160875656,-0.3599592719867634,0.0
2019-01-23,1.0,-0.0,-0.7080489047376465,-0.0,-0.47070809984717266,-0.3683902190524707,0.0
2019-01-24,1.0,-0.0,-0.6911347517730496,-0.0,-0.48806990881458967,-0.3537234042553192,0.0
2019-01-25,1.0,-0.0,-0.6991177598772536,-0.0,-0.5167881345096534,-0.3413118527042578,0.0
2019-01-28,1.0,-0.0,-0.6847008240773916,-0.0,-0.5375185545375442,-0.33705277166402214,0.0
2019-01-29,1.0,-0.0,-0.6816609882931578,-0.0,-0.5376437738555729,-0.34236749750236956,0.0
2019-01-30,1.0,-0.0,-0.6848143405889884,-0.0,-0.5409218950064021,-0.3350832266325224,0.0
2019-01-31,1.0,-0.0,-0.6975497900188081,-0.0,-0.5523149460232397,-0.326591605905238,0.0
2019-02-01,1.0,-0.0,-0.6941591371277062,-0.0,-0.5624887378690762,-0.31755347903312997,0.0
2019-02-04,1.0,-0.0,-0.6963941008416338,-0.0,-0.5625820399969115,-0.3148019457956915,0.0
2019-02-05,1.0,-0.0,-0.6967755217581513,-0.0,-0.5552124346998122,-0.32141846161764326,0.0
2019-02-06,1.0,-0.0,-0.6962699822380107,-0.0,-0.5510335418436431,-0.32689782994825856,0.0
2019-02-07,1.0,-0.0,-0.6986061371190065,-0.0,-0.5601989024295984,-0.31767706696210035,0.0
2019-02-08,1.0,-0.0,-0.7016,-0.0,-0.5741677419354838,-0.3048774193548387,0.0
2019-02-11,1.0,-0.0,-0.7036845907730416,-0.0,-0.577252554443183,-0.29930849416864486,0.0
2019-02-12,1.0,-0.0,-0.6974785574041542,-0.0,-0.5831094347421721,-0.3028314560297613,0.0
2019-02-13,1.0,-0.0,-0.7083203973921144,-0.0,-0.5789092414364069,-0.2999327331056608,0.0
2019-02-14,1.0,-0.0,-0.7133662470597358,-0.0,-0.5770155349342156,-0.294465841238659,0.0
2019-02-15,1.0,-0.0,-0.7324646448977481,-0.0,-0.5671553039116833,-0.2857622999560485,0.0
2019-02-19,1.0,-0.0,-0.7262034020991676,-0.0,-0.5738844940799338,-0.2850938420970994,0.0
2019-02-20,1.0,-0.0,-0.729663339711434,-0.0,-0.5713140611263382,-0.2847132440399235,0.0
2019-02-21,1.0,-0.0,-0.7354461792989349,-0.0,-0.5699772515768793,-0.2796246510185089,0.0
2019-02-22,1.0,-0.0,-0.738729428785491,-0.0,-0.5673650760844291,-0.277417521378562,0.0
2019-02-25,1.0,-0.0,-0.7365449272386624,-0.0,-0.5574006108359213,-0.27259194620537436,0.0
2019-02-26,1.0,-0.0,-0.738262790219848,-0.0,-0.5615882473803164,-0.26846620094514073,0.0
2019-02-27,1.0,-0.0,-0.737126746123286,-0.0,-0.5515570934256055,-0.27440727925156994,0.0
2019-02-28,1.0,-0.0,-0.7413041247691361,-0.0,-0.5552534373076133,-0.2685717217319926,0.0
2019-03-01,1.0,-0.0,-0.7365254128792729,-0.0,-0.5612341569581359,-0.2627320445525541,0.0
2019-03-04,1.0,-0.0,-0.7430528827649912,-0.0,-0.5667769994611654,-0.25604905960536783,0.0
2019-03-05,1.0,-0.0,-0.7350869073331276,-0.0,-0.5763396071171449,-0.259770646919675,0.0
2019-03-06,1.0,-0.0,-0.7345364800246799,-0.0,-0.577998868836444,-0.2582909146999846,0.0
2019-03-07,1.0,-0.0,-0.7248735655790312,-0.0,-0.5912253228249429,-0.25112314840962185,0.0
2019-03-08,1.0,-0.0,-0.7312234776829081,-0.0,-0.5890382943913288,-0.23608057671660104,0.0
2019-03-11,1.0,-0.0,-0.7294595838233038,-0.0,-0.5900608415563168,-0.236847487090342,0.0
2019-03-12,1.0,-0.0,-0.7186570226736432,-0.0,-0.596362983482097,-0.2498974043295373,0.0
2019-03-13,1.0,-0.0,-0.7179290016660259,-0.0,-0.5924644367550942,-0.25272331154684097,0.0
2019-03-14,1.0,-0.0,-0.7188757078070153,-0.0,-0.5906889748648441,-0.2526326577673012,0.0
2019-03-15,1.0,-0.0,-0.7183981576253838,-0.0,-0.592656090071648,-0.2478249744114637,0.0
2019-03-18,1.0,-0.0,-0.721826183184497,-0.0,-0.5952080706179067,-0.25650461950227754,0.0
2019-03-19,1.0,-0.0,-0.7219528550059319,-0.0,-0.5937225976169599,-0.2633723629236086,0.0
2019-03-20,1.0,-0.0,-0.7333867922088,-0.0,-0.5896169068004863,-0.26371608163687627,0.0
2019-03-21,1.0,-0.0,-0.7327211588204864,-0.0,-0.578892912571133,-0.2750387997930678,0.0
2019-03-22,1.0,-0.0,-0.7303092144351735,-0.0,-0.5871457725194389,-0.2658159179561365,0.0
2019-03-25,1.0,-0.0,-0.6704390894859752,-0.0,-0.622603741627531,-0.27323119562706905,0.0
2019-03-26,1.0,-0.0,-0.6791048619695097,-0.004661104243922538,-0.6167593737124021,-0.2746961269056448,0.0
2019-03-27,1.0,-0.0,-0.666512202656781,-0.010143136649160745,-0.6195551436515292,-0.27818968180413967,0.0
2019-03-28,1.0,-0.0,-0.6633275822110061,-0.01758813380372364,-0.6111554605618933,-0.2830582236757397,0.0
2019-03-29,1.0,-0.0,-0.6595958295790963,-0.01796885055991762,-0.6116359891877976,-0.2851332217788647,0.0
2019-04-01,1.0,-0.0,-0.661773038685417,-0.01658682326276207,-0.6122186163910781,-0.2850151960026786,0.0
2019-04-02,1.0,-0.0,-0.6616256601829189,-0.020172613680278242,-0.6109236120056679,-0.2835759371377045,0.0
2019-04-03,1.0,-0.0,-0.6631703734247353,-0.023142540525217123,-0.5985877380614901,-0.29224544493982424,0.0
2019-04-04,1.0,-0.0,-0.6646363495586641,-0.011381820058844782,-0.5946678366799153,-0.3101997625561348,0.0
2019-04-05,1.0,-0.0,-0.6599772715532826,-0.014644351464435145,-0.5965442429877577,-0.31161217005010583,0.0
2019-04-08,1.0,-0.0,-0.6565807817421386,-0.015412815614189083,-0.5974595962203748,-0.3122579645789229,0.0
2019-04-09,1.0,-0.0,-0.6644013280763644,-0.010609047520232414,-0.6053123054575639,-0.31355052915542647,0.0
2019-04-10,1.0,-0.0,-0.6507287271221103,-0.014263895001164928,-0.5992389137694477,-0.3244971394548137,0.0
2019-04-11,1.0,-0.0,-0.660510114335972,-0.005483987790366807,-0.5899167054684671,-0.3308500181075069,0.0
2019-04-12,1.0,-0.0,-0.6591232380706066,-0.004784688995215312,-0.5910772016035174,-0.33135911030647874,0.0
2019-04-15,1.0,-0.0,-0.6608958931759957,-0.0034417617679786765,-0.5889035530367726,-0.3345754729187692,0.0
2019-04-16,1.0,-0.0,-0.655954044403043,-0.0056409460228742945,-0.5906432748538011,-0.33535165346995804,0.0
2019-04-17,1.0,-0.0,-0.6692198214516756,-0.0,-0.5700866865053694,-0.34835036874110487,0.0
2019-04-18,1.0,-0.0,-0.6651312043890069,-0.0,-0.5626779152217795,-0.36007453030381453,0.0
2019-04-22,1.0,-0.0,-0.6644140645228108,-0.0,-0.5633058878359484,-0.36147791414219876,0.0
2019-04-23,1.0,-0.0,-0.6535631645997452,-0.0,-0.5863817174947351,-0.3599303226477394,0.0
2019-04-24,1.0,-0.0,-0.6279202723421949,-0.0,-0.5942413138951691,-0.3765494659702191,0.0
2019-04-25,1.0,-0.0,-0.6287585436211959,-0.0,-0.5948699290522103,-0.3751916629850048,0.0
2019-04-26,1.0,-0.0,-0.6371143538583849,-0.0,-0.5905418921344857,-0.33690662426589385,0.0
2019-04-29,1.0,-0.0,-0.63520061530573,-0.0,-0.5900525573644404,-0.33854634021279323,0.0
2019-04-30,1.0,-0.0,-0.6334102564102564,-0.0,-0.5883846153846154,-0.3423333333333333,0.0
2019-05-01,1.0,-0.0,-0.6207594029239317,-0.0,-0.6075223391453517,-0.3320531530839542,0.0
2019-05-02,1.0,-0.0,-0.6309271506268672,-0.0,-0.5791435793989225,-0.34335980389653503,0.0
2019-05-03,1.0,-0.0,-0.6336482001531785,-0.0,-0.5768700536124585,-0.34245596119479194,0.0
2019-05-06,1.0,-0.0,-0.6229044585987261,-0.0005350318471337579,-0.5834394904458599,-0.3408662420382165,0.0
2019-05-07,1.0,-0.0,-0.623925537866843,-0.0,-0.5822694674736788,-0.33691063526778897,0.0
2019-05-08,1.0,-0.0,-0.627851686984673,-0.01669280186150033,-0.5565026050887754,-0.3281653093226769,0.0
2019-05-09,1.0,-0.0,-0.63097805404034,-0.013040720537866294,-0.5566662438158061,-0.33642014461499425,0.0
2019-05-10,1.0,-0.0,-0.63441053877425,-0.017573200226418978,-0.5852158699120054,-0.33574332321309114,0.0
2019-05-13,1.0,-0.0,-0.6345817470933224,-0.013890317933943823,-0.5843708200432143,-0.3394639366189937,0.0
2019-05-14,1.0,-0.0,-0.6248241283159807,-0.034432478064004506,-0.564042874318897,-0.3348085237011077,0.0
2019-05-15,1.0,-0.0,-0.631877539546651,-0.042702716516316984,-0.5681173494160641,-0.31284659221589023,0.0
2019-05-16,1.0,-0.0,-0.6336955132302186,-0.046324939281605526,-0.5616771059695769,-0.31489198517192896,0.0
2019-05-17,1.0,-0.0,-0.6247307968413496,-0.05899394933852938,-0.5615065121525997,-0.3186083478617578,0.0
2019-05-20,1.0,-0.0,-0.6333735899478377,-0.05100598710075288,-0.5667703060359226,-0.3184212554924583,0.0
2019-05-21,1.0,-0.0,-0.6331441485400241,-0.052620765813195,-0.564523999075477,-0.31780477156578235,0.0
2019-05-22,1.0,-0.0,-0.625169841310534,-0.061219781064937064,-0.5651036993360167,-0.3121491014433307,0.0
2019-05-23,1.0,-0.0,-0.6182828748527227,-0.06449464679063573,-0.572819015419292,-0.305747656370063,0.0
2019-05-24,1.0,-0.0,-0.6113267286283321,-0.06825145541824125,-0.5679450515779798,-0.3058165662342968,0.0
2019-05-28,1.0,-0.0,-0.6186642128671114,-0.06469340285765406,-0.567466707563326,-0.30521688009610715,0.0
2019-05-29,1.0,-0.0,-0.6280766189711021,-0.06690131864207922,-0.5676282296528682,-0.28798428851990715,0.0
2019-05-30,1.0,-0.0,-0.630359241657724,-0.06344217895651286,-0.5741734375798456,-0.287061168174153,0.0
2019-05-31,1.0,-0.0,-0.6243425420007149,-0.06538834703569422,-0.5738906194147986,-0.28961344022876984,0.0
2019-06-03,1.0,-0.0,-0.6277448410981908,-0.07569781939390854,-0.5712322841657973,-0.2698150174295819,0.0
2019-06-04,1.0,-0.0,-0.609741858517146,-0.0765286696956621,-0.5866944183567278,-0.2653247709216438,0.0
2019-06-05,1.0,-0.0,-0.6042616426970254,-0.09042137873712315,-0.5930534216557943,-0.23096491449008894,0.0
2019-06-06,1.0,-0.0,-0.6079028886594304,-0.07235500037776714,-0.5882589971541542,-0.24993074269020576,0.0
2019-06-07,1.0,-0.0,-0.6025456836798991,-0.07548834278512918,-0.5886074354127284,-0.2538626339004411,0.0
2019-06-10,1.0,-0.0,-0.6051021179077791,-0.08977813593895591,-0.5726913294215418,-0.2507492004331512,0.0
2019-06-11,1.0,-0.0,-0.6065478740832221,-0.09335383219497441,-0.5733548403357108,-0.24709529450311263,0.0
2019-06-12,1.0,-0.0,-0.6074787563982954,-0.09637156761390857,-0.5740941526513528,-0.24355127461610226,0.0
2019-06-13,1.0,-0.0,-0.610001513088213,-0.10114994704191255,-0.5702325112220709,-0.2404044989156201,0.0
2019-06-14,1.0,-0.0,-0.5962855337965888,-0.11123183828174352,-0.587593177511055,-0.23173720783322804,0.0
2019-06-17,1.0,-0.0,-0.5958769137486736,-0.1116669193067556,-0.5892830074276186,-0.22957404881006518,0.0
2019-06-18,1.0,-0.0,-0.5843626607269414,-0.11552090715804395,-0.5914498329452262,-0.23977422294218892,0.0
2019-06-19,1.0,-0.0,-0.5860323886639677,-0.11480263157894736,-0.5912955465587044,-0.2382338056680162,0.0
2019-06-20,1.0,-0.0,-0.5942670647168952,-0.10833375499671102,-0.5893336031978951,-0.2380458432424227,0.0
2019-06-21,1.0,-0.0,-0.5973181530676787,-0.10826059456040481,-0.5854522454142947,-0.23901328273244782,0.0
2019-06-24,1.0,-0.0,-0.5994028491181903,-0.10930897497532957,-0.5839174109966853,-0.23767111156094228,0.0
2019-06-25,1.0,-0.0,-0.5926085196802591,-0.10854497622179499,-0.5877011029039766,-0.24071638166548617,0.0
2019-06-26,1.0,-0.0,-0.5904002026342452,-0.10648429584599799,-0.5867527862208713,-0.24929078014184397,0.0
2019-06-27,1.0,-0.0,-0.588230819938137,-0.11566350590740836,-0.5884082957253689,-0.24306576745601136,0.0
2019-06-28,1.0,-0.0,-0.5881905534568872,-0.1159141038967624,-0.5881905534568872,-0.24298354587632784,0.0
2019-07-01,1.0,-0.0,-0.5895277103559871,-0.11481088187702265,-0.5926122572815534,-0.23134101941747573,0.0
2019-07-02,1.0,-0.0,-0.5940136398080323,-0.11401869158878505,-0.5888860823440263,-0.22897196261682243,0.0
2019-07-03,1.0,-0.0,-0.589521410579345,-0.11738035264483627,-0.5896473551637279,-0.2223425692695214,0.0
2019-07-05,1.0,-0.0,-0.5968937522061419,-0.11625737481720538,-0.5886995108668247,-0.21945438959205288,0.0
2019-07-08,1.0,-0.0,-0.5984317482729061,-0.1141142655438455,-0.5877414149563815,-0.22101759870909185,0.0
2019-07-09,1.0,-0.0,-0.6114780753010517,-0.10850566536253238,-0.6048981250952695,-0.21566485442812863,0.0
2019-07-10,1.0,-0.0,-0.6142454339929382,-0.10839027611959255,-0.6014682348159626,-0.21609469860543096,0.0
2019-07-11,1.0,-0.0,-0.6127629269781519,-0.11483582165475494,-0.6018770506396723,-0.21395325177404176,0.0
2019-07-12,1.0,-0.0,-0.6071064956220729,-0.11540419466503767,-0.6045357361026268,-0.2182600285074323,0.0
2019-07-15,1.0,-0.0,-0.549141540519783,-0.08398781061863587,-0.6115006317667171,-0.23288655451775142,0.0
2019-07-16,1.0,-0.0,-0.5509349845201238,-0.07254489164086687,-0.6125325077399381,-0.24079256965944273,0.0
2019-07-17,1.0,-0.0,-0.552955176517255,-0.06996231654105513,-0.6117859976199921,-0.2444714399047997,0.0
2019-07-18,1.0,-0.0,-0.5543060956579893,-0.07294478983479058,-0.610011641443539,-0.239615584672925,0.0
2019-07-19,1.0,-0.0,-0.5568755568755569,-0.08053658053658053,-0.5994455994455994,-0.23811998811998814,0.0
2019-07-22,1.0,-0.0,-0.5400638250500953,-0.07218662642554982,-0.6025035252207902,-0.2590851742819682,0.0
2019-07-23,1.0,-0.0,-0.5453262349882383,-0.06918410300854277,-0.6018323635013,-0.25982419215055097,0.0
2019-07-24,1.0,-0.0,-0.545899814471243,-0.07713048855905999,-0.5973531230674087,-0.25333333333333335,0.0
2019-07-25,1.0,-0.0,-0.5531008519912819,-0.07269169803843868,-0.5935704378838914,-0.2573806221517733,0.0
2019-07-26,1.0,-0.0,-0.5397238541434273,-0.07674574254480554,-0.6019930095932179,-0.2603802582980095,0.0
2019-07-29,1.0,-0.0,-0.5647210691505518,-0.0706692315480409,-0.6477675407512402,-0.24800040498126963,0.0
2019-07-30,1.0,-0.0,-0.5683706555882055,-0.07135981355760462,-0.6468487182085318,-0.24660553247542813,0.0
2019-07-31,1.0,-0.0,-0.5513067749302207,-0.07325551890383152,-0.6556457751839635,-0.2572189799543263,0.0
2019-08-01,1.0,-0.0,-0.5608804680969629,-0.06312216621494973,-0.6598698041997012,-0.24914511512449658,0.0
2019-08-02,1.0,-0.0,-0.5632364892320195,-0.05417005282405526,-0.6643640796424218,-0.2578474197480699,0.0
2019-08-05,1.0,-0.0,-0.5631477342003658,-0.050878886405202196,-0.6643720788457631,-0.2617354196301565,0.0
2019-08-06,1.0,-0.0,-0.5609105772858759,-0.05843290152182115,-0.6270657778895736,-0.26899761036347625,0.0
2019-08-07,1.0,-0.0,-0.5675295653702263,-0.05147261907751023,-0.6208602204534611,-0.2710221708890953,0.0
2019-08-08,1.0,-0.0,-0.5694235211409059,-0.05182283820427839,-0.6198905292758863,-0.269684643969067,0.0
2019-08-09,1.0,-0.0,-0.568758779851495,-0.05187637969094923,-0.6190798715633153,-0.2688139674894642,0.0
2019-08-12,1.0,-0.0,-0.5725198537753686,-0.04638850371864364,-0.6197403252237489,-0.28244043867389385,0.0
2019-08-13,1.0,-0.0,-0.5717099780286385,-0.043639669671944846,-0.6266888905725182,-0.28338005404449834,0.0
2019-08-14,1.0,-0.0,-0.5695568595710239,-0.04282173209227034,-0.630640428976123,-0.28632132739781463,0.0
2019-08-15,1.0,-0.0,-0.5809957924263675,-0.054998998196754155,-0.6132288118613505,-0.2552594670406732,0.0
2019-08-16,1.0,-0.0,-0.5802184587634032,-0.055341216554765,-0.61068243310953,-0.2589938871630424,0.0
2019-08-19,1.0,-0.0,-0.5757060734816295,-0.05773556610847288,-0.6121719570107473,-0.25376155961009744,0.0
2019-08-20,1.0,-0.0,-0.5799151696606787,-0.058283433133732535,-0.6103792415169661,-0.24643213572854292,0.0
2019-08-21,1.0,-0.0,-0.587778637577694,-0.061081850178477816,-0.6124659893662164,-0.23484186615411495,0.0
2019-08-22,1.0,-0.0,-0.5874007093970126,-0.061222960483588953,-0.6118799020832293,-0.2373482539841135,0.0
2019-08-23,1.0,-0.0,-0.5909227007335696,-0.0599830330854833,-0.6115325116023753,-0.23267129098258393,0.0
