Date,IRT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.12271680325673577,-0.5943542771439285,-0.0,-0.4791633188708555,-0.4819754673522953,0.0
2018-10-23,1.0,-0.1211707003296615,-0.594864785183994,-0.0,-0.48098416016724294,-0.4831551017126317,0.0
2018-10-24,1.0,-0.11940778024684748,-0.5915772000749645,-0.0,-0.4815399855425557,-0.4848062970201601,0.0
2018-10-25,1.0,-0.08713042114343973,-0.5577863174130134,-0.0,-0.5040650406504065,-0.4651922725015032,0.0
2018-10-26,1.0,-0.08010067723604661,-0.5503256441526765,-0.0,-0.504475985365474,-0.45989776589947845,0.0
2018-10-29,1.0,-0.07056816419376519,-0.5526030088404074,-0.0,-0.5007496251874063,-0.46099364111047925,0.0
2018-10-30,1.0,-0.05233417144042095,-0.5560538116591928,-0.0,-0.5045750278649006,-0.4790948443453692,0.0
2018-10-31,1.0,-0.05553122987765615,-0.5419188667095943,-0.0,-0.502794591113973,-0.47541532517707663,0.0
2018-11-01,1.0,-0.027592990448580226,-0.5711697253643259,-0.0,-0.5081148241140994,-0.4816089871353506,0.0
2018-11-02,1.0,-0.03875787999066076,-0.5386670817443641,-0.0,-0.5329338210496277,-0.48390276804939425,0.0
2018-11-05,1.0,-0.038283965347305084,-0.5398142864553613,-0.0,-0.5329148726461587,-0.4827514654769933,0.0
2018-11-06,1.0,-0.04900351699882766,-0.5520646085710563,-0.0,-0.5294516087013156,-0.4746385306760453,0.0
2018-11-07,1.0,-0.049391086656061754,-0.5525855999165515,-0.0,-0.5305239001747204,-0.4752653401830652,0.0
2018-11-08,1.0,-0.04843758151181595,-0.5531065783295946,-0.0,-0.5314570400125201,-0.4753769106369659,0.0
2018-11-09,1.0,-0.04777186391150073,-0.5533030682529744,-0.0,-0.5326393237319975,-0.47534439574201626,0.0
2018-11-12,1.0,-0.04725391833233697,-0.5399890832531905,-0.0,-0.5386634782834715,-0.4733189509526161,0.0
2018-11-13,1.0,-0.020046041230180285,-0.5412172473552158,-0.0,-0.5495460541631101,-0.4757507565763948,0.0
2018-11-14,1.0,-0.019969476706588378,-0.5413487156936289,-0.0,-0.5496003517938902,-0.47582710364986164,0.0
2018-11-15,1.0,-0.01928424773241157,-0.5441952335161265,-0.0,-0.5512384021623308,-0.4842633261428905,0.0
2018-11-16,1.0,-0.015748644371221754,-0.5362063150247776,-0.0,-0.5514360584282489,-0.49111382092727607,0.0
2018-11-19,1.0,-0.010667153513118774,-0.5423034792133953,-0.0,-0.5590996818110688,-0.4960356788899901,0.0
2018-11-20,1.0,-0.0,-0.5339886401950359,-0.0,-0.5564488938454755,-0.5031252431465103,0.0
2018-11-21,1.0,-0.0,-0.5297856462777591,-0.0,-0.5554411878232675,-0.48804714237924907,0.0
2018-11-23,1.0,-0.0,-0.5240604596164722,-0.0,-0.5578890545473241,-0.48863811629222154,0.0
2018-11-26,1.0,-0.0,-0.5285468239891005,-0.0,-0.5556926557157913,-0.48636281843654405,0.0
2018-11-27,1.0,-0.0,-0.533417111202298,-0.0,-0.5499846122281494,-0.4812012720558063,0.0
2018-11-28,1.0,-0.0,-0.534330195696222,-0.0,-0.5495139654774424,-0.4809818153838262,0.0
2018-11-29,1.0,-0.0,-0.5204439252336449,-0.0,-0.5390339292970338,-0.48011479073547336,0.0
2018-11-30,1.0,-0.0,-0.5204022039966483,-0.0,-0.5391412538404895,-0.47962318766980677,0.0
2018-12-03,1.0,-0.0,-0.5265853908411023,-0.0,-0.5476385616227846,-0.48698903800840077,0.0
2018-12-04,1.0,-0.0,-0.5273577194237253,-0.0,-0.5427863492387862,-0.4842648411157658,0.0
2018-12-06,1.0,-0.0,-0.48105239554525747,-0.0,-0.5455564690933552,-0.46488277649051996,0.0
2018-12-07,1.0,-0.0,-0.4896102917158723,-0.0,-0.5589838940676901,-0.4640317595919496,0.0
2018-12-10,1.0,-0.0,-0.48795660396138146,-0.0,-0.5528018313924554,-0.44757141435254305,0.0
2018-12-11,1.0,-0.0,-0.4881047182958392,-0.0,-0.5522596058132591,-0.4481883336651404,0.0
2018-12-12,1.0,-0.0,-0.4881781981085117,-0.0,-0.5520408163265307,-0.44855649576903933,0.0
2018-12-13,1.0,-0.0,-0.48460328163632277,-0.0,-0.5645213656002597,-0.44831547663644766,0.0
2018-12-14,1.0,-0.0,-0.4678255642111064,-0.0,-0.5839741502392105,-0.4530220674798988,0.0
2018-12-17,1.0,-0.0,-0.46508955559441434,-0.0,-0.5662611476106018,-0.46673827783467814,0.0
2018-12-18,1.0,-0.0,-0.47156820865894417,-0.0,-0.5723044450586727,-0.46887956378621504,0.0
2018-12-19,1.0,-0.0,-0.47160518645089966,-0.0,-0.5723188260126646,-0.4689164740174892,0.0
2018-12-20,1.0,-0.0,-0.46356290496084857,-0.0,-0.5732619518174769,-0.46488879993995946,0.0
2018-12-21,1.0,-0.0,-0.4623736428304006,-0.0,-0.5728441282915262,-0.46072631973043804,0.0
2018-12-24,1.0,-0.0,-0.4458413926499033,-0.0,-0.5646977136338839,-0.46922580965134153,0.0
2018-12-26,1.0,-0.0,-0.44776381909547736,-0.0,-0.5835929648241206,-0.4811809045226131,0.0
2018-12-27,1.0,-0.0,-0.42594904177986637,-0.0,-0.5436767261423991,-0.477910761925741,0.0
2018-12-28,1.0,-0.0,-0.42850154102049803,-0.0,-0.5421701482314956,-0.4754170539601781,0.0
2018-12-31,1.0,-0.0,-0.42970030581039753,-0.0,-0.5417737003058104,-0.4750091743119266,0.0
2019-01-02,1.0,-0.0,-0.42921771452326807,-0.0,-0.5393343604039811,-0.4768542293302032,0.0
2019-01-03,1.0,-0.0,-0.42922128741929166,-0.0,-0.5497945607513206,-0.4666894932498532,0.0
2019-01-04,1.0,-0.0,-0.43456657817180994,-0.0,-0.5289962734734637,-0.4720510509779088,0.0
2019-01-07,1.0,-0.0,-0.41648277847068976,-0.0,-0.5229060731075507,-0.4591528350762736,0.0
2019-01-08,1.0,-0.0,-0.4088776096533231,-0.0,-0.527772457383643,-0.4575272936219115,0.0
2019-01-09,1.0,-0.0,-0.41847041847041844,-0.0,-0.5308561808561809,-0.4556758056758057,0.0
2019-01-10,1.0,-0.0,-0.41736580206254953,-0.0,-0.5315272001730811,-0.45501093776292695,0.0
2019-01-11,1.0,-0.0,-0.397911415196255,-0.0,-0.5339815148241508,-0.4687792581922939,0.0
2019-01-14,1.0,-0.0,-0.39259488105705936,-0.0,-0.5218755198555098,-0.4620119299413009,0.0
2019-01-15,1.0,-0.0,-0.39067367369747696,-0.0,-0.5216274700972582,-0.46562670915273585,0.0
2019-01-16,1.0,-0.0,-0.39286816552313575,-0.0,-0.5132356781652858,-0.46798509057239857,0.0
2019-01-17,1.0,-0.0,-0.4030649882207363,-0.0,-0.5111010637032102,-0.46548318777812153,0.0
2019-01-18,1.0,-0.0,-0.40422941976752513,-0.0,-0.5120175668902308,-0.4705587512232379,0.0
2019-01-22,1.0,-0.0,-0.3793364390947572,-0.0,-0.5442334523612458,-0.4412230709201409,0.0
2019-01-23,1.0,-0.0,-0.3563357259611968,-0.0,-0.5523416956861631,-0.46026105702034914,0.0
2019-01-24,1.0,-0.0,-0.3539391067409075,-0.0,-0.5567586778817676,-0.45868972870512975,0.0
2019-01-25,1.0,-0.0,-0.31483166515013655,-0.0,-0.6114170777261626,-0.46827259230879753,0.0
2019-01-28,1.0,-0.0,-0.3106833309390413,-0.0,-0.6165541349422976,-0.4670784848920175,0.0
2019-01-29,1.0,-0.0,-0.31056213159534196,-0.0,-0.609742655868117,-0.4758230699190109,0.0
2019-01-30,1.0,-0.0,-0.31026555877493356,-0.0,-0.6095400014367472,-0.4747491678839108,0.0
2019-01-31,1.0,-0.0,-0.3271150501512878,-0.0,-0.5649107759750316,-0.49045815166893003,0.0
2019-02-01,1.0,-0.0,-0.32620817843866173,-0.0,-0.5656753407682775,-0.49111142884377085,0.0
2019-02-04,1.0,-0.0,-0.3237382643092027,-0.0,-0.5732021159986657,-0.48594099985702716,0.0
2019-02-05,1.0,-0.0,-0.3259401892264537,-0.0,-0.5757381258023107,-0.47553843959492226,0.0
2019-02-06,1.0,-0.0,-0.34617545173672876,-0.0,-0.5516337421589739,-0.44279561838779136,0.0
2019-02-07,1.0,-0.0,-0.3594795625714086,-0.0,-0.5584209667265139,-0.4138083801618206,0.0
2019-02-08,1.0,-0.0,-0.36618010539570023,-0.0,-0.5694399104602901,-0.39614326353588586,0.0
2019-02-11,1.0,-0.0,-0.36505602240896357,-0.0,-0.5735760971055088,-0.3956349206349206,0.0
2019-02-12,1.0,-0.0,-0.3632231884057971,-0.0,-0.5604173913043478,-0.3952231884057971,0.0
2019-02-13,1.0,-0.0,-0.37674839368142704,-0.0,-0.5567024657280044,-0.3861427477905871,0.0
2019-02-14,1.0,-0.0,-0.34557150155589617,-0.0,-0.5815336027123682,-0.39512795504156795,0.0
2019-02-15,1.0,-0.0,-0.3618771053548612,-0.0,-0.5733302357997445,-0.38794285050528515,0.0
2019-02-19,1.0,-0.0,-0.3545323674189653,-0.0,-0.5806166991734002,-0.38676047181201817,0.0
2019-02-20,1.0,-0.0,-0.3587967267993305,-0.0,-0.5762739445787614,-0.3896224660591408,0.0
2019-02-21,1.0,-0.0,-0.37008404141709617,-0.0,-0.5733853368621442,-0.37811672934949153,0.0
2019-02-22,1.0,-0.0,-0.36582197765864494,-0.0,-0.5881491627895993,-0.4076943060246086,0.0
2019-02-25,1.0,-0.0,-0.3612401630795487,-0.0,-0.5954536835118991,-0.41367213425618665,0.0
2019-02-26,1.0,-0.0,-0.3546454017836078,-0.0,-0.598947765771717,-0.40569999528146083,0.0
2019-02-27,1.0,-0.0,-0.3549419767907163,-0.0,-0.6095850104747781,-0.38935574229691877,0.0
2019-02-28,1.0,-0.0,-0.35655573612190583,-0.0,-0.6107774558986316,-0.3878565204079229,0.0
2019-03-01,1.0,-0.0,-0.3619374882319714,-0.0,-0.6124317454340049,-0.3792129542459048,0.0
2019-03-04,1.0,-0.0,-0.3555357016904521,-0.0,-0.613923306608986,-0.38165659605482805,0.0
2019-03-05,1.0,-0.0,-0.3581019117266678,-0.0,-0.6100594916170904,-0.38328591247913096,0.0
2019-03-06,1.0,-0.0,-0.3569933933651518,-0.0,-0.6121364587496767,-0.3820092633954812,0.0
2019-03-07,1.0,-0.0,-0.33873239436619723,-0.0,-0.6346244131455399,-0.37406103286384973,0.0
2019-03-08,1.0,-0.0,-0.32802080870182077,-0.0,-0.6658784582643651,-0.37072593993851977,0.0
2019-03-11,1.0,-0.0,-0.329556521532578,-0.0,-0.6640300244661395,-0.3817667878096867,0.0
2019-03-12,1.0,-0.0,-0.3068925037732685,-0.0,-0.6771998754222467,-0.4116576028365396,0.0
2019-03-13,1.0,-0.0,-0.3173701689368051,-0.0,-0.6813303171776482,-0.4078067093420609,0.0
2019-03-14,1.0,-0.0,-0.31148603244696166,-0.0,-0.6869540174714409,-0.40148315253911876,0.0
2019-03-15,1.0,-0.0,-0.30648150376663696,-0.0,-0.6886808346771282,-0.4116103877349635,0.0
2019-03-18,1.0,-0.0,-0.3211076026232694,-0.0,-0.6923730871994171,-0.41547243138207435,0.0
2019-03-19,1.0,-0.0,-0.31775202443873346,-0.0,-0.6959220288027931,-0.410803471851816,0.0
2019-03-20,1.0,-0.0,-0.3211274450249058,-0.0,-0.6940590450735026,-0.41462762726278696,0.0
2019-03-21,1.0,-0.0,-0.3202372848390547,-0.0,-0.7239861908003501,-0.3869979577944179,0.0
2019-03-22,1.0,-0.0,-0.3150544209367739,-0.0,-0.7473156414332884,-0.38351473645591294,0.0
2019-03-25,1.0,-0.0,-0.26860566660197943,-0.0,-0.7719774888414517,-0.3852124975742286,0.0
2019-03-26,1.0,-0.0,-0.2767811503541611,-0.0,-0.7737020178662707,-0.38363800111968455,0.0
2019-03-27,1.0,-0.0,-0.2623852764320666,-0.0,-0.7819704457482288,-0.39009664775908653,0.0
2019-03-28,1.0,-0.0,-0.25771037705995475,-0.0,-0.7718166549012926,-0.40468829872690537,0.0
2019-03-29,1.0,-0.0,-0.26348866099919616,-0.0,-0.7704187270114242,-0.4019681874649843,0.0
2019-04-01,1.0,-0.0,-0.26953810173455467,-0.0,-0.7710972519976613,-0.39553693237185733,0.0
2019-04-02,1.0,-0.0,-0.2782811475210727,-0.0,-0.7812568319284865,-0.36959214905142473,0.0
2019-04-03,1.0,-0.0,-0.27934317916828605,-0.0,-0.7858045083560047,-0.3638991449669646,0.0
2019-04-04,1.0,-0.0,-0.27865956932010644,-0.0,-0.7962255020566175,-0.3446648923300266,0.0
2019-04-05,1.0,-0.0,-0.2755374387344106,-0.0,-0.8093123695831513,-0.34151016644829424,0.0
2019-04-08,1.0,-0.0,-0.2734503831603453,-0.0,-0.8112329032883887,-0.34035793966437095,0.0
2019-04-09,1.0,-0.0,-0.2673657575241478,-0.0,-0.833921315783071,-0.331743753193353,0.0
2019-04-10,1.0,-0.0,-0.2609595209697442,-0.0,-0.8236740257527445,-0.34946328164934404,0.0
2019-04-11,1.0,-0.0,-0.26781920738407444,-0.0,-0.8293653700583596,-0.3446389763875662,0.0
2019-04-12,1.0,-0.0,-0.2718806377687844,-0.0,-0.8247354819835194,-0.3413623287337267,0.0
2019-04-15,1.0,-0.0,-0.273772051826367,-0.0,-0.8199497352560817,-0.3463143254520167,0.0
2019-04-16,1.0,-0.0,-0.27314001171646163,-0.0,-0.818199570396407,-0.3495899238429994,0.0
2019-04-17,1.0,-0.0,-0.2688820271528697,-0.0,-0.8495074253786209,-0.33223055433024556,0.0
2019-04-18,1.0,-0.0,-0.2827955404940818,-0.0,-0.855508079170964,-0.3173714454103433,0.0
2019-04-22,1.0,-0.0,-0.2747621160577824,-0.0,-0.8636296405857121,-0.3267268155598284,0.0
2019-04-23,1.0,-0.0,-0.2754257185932132,-0.0,-0.858233854823163,-0.337856207211883,0.0
2019-04-24,1.0,-0.0,-0.29245468389251855,-0.0,-0.8360269194871544,-0.3276759836911136,0.0
2019-04-25,1.0,-0.0,-0.3039864250055333,-0.0,-0.8389199026141702,-0.3163318004082335,0.0
2019-04-26,1.0,-0.0,-0.2956979979807432,-0.0,-0.8525696274224926,-0.3142160604792041,0.0
2019-04-29,1.0,-0.0,-0.297376524202488,-0.0,-0.8539475304840498,-0.3120581352383298,0.0
2019-04-30,1.0,-0.0,-0.28524364458868073,-0.0,-0.8540099326350986,-0.319319466981364,0.0
2019-05-01,1.0,-0.0,-0.2899990190308024,-0.0,-0.8373062585834805,-0.32511771630370806,0.0
2019-05-02,1.0,-0.0,-0.2865973312401884,-0.0,-0.8310439560439561,-0.3352629513343799,0.0
2019-05-03,1.0,-0.0,-0.28143271262221786,-0.0,-0.8363386232987767,-0.3388689628064659,0.0
2019-05-06,1.0,-0.0,-0.2877447961571622,-0.0,-0.8360142874738269,-0.3395984727183151,0.0
2019-05-07,1.0,-0.0,-0.28284492083784046,-0.0,-0.8386763693578523,-0.3369308683253024,0.0
2019-05-08,1.0,-0.0,-0.2902664411598892,-0.0,-0.816187464764566,-0.34470671863127195,0.0
2019-05-09,1.0,-0.0,-0.2893438217618606,-0.0,-0.8046123027312259,-0.34900083060536474,0.0
2019-05-10,1.0,-0.0,-0.29229417364348653,-0.0,-0.8036808318484708,-0.3448949205496839,0.0
2019-05-13,1.0,-0.0,-0.2900812050734771,-0.0,-0.8170064522460195,-0.3462132921174652,0.0
2019-05-14,1.0,-0.0,-0.2550549236900943,-0.0,-0.8260668805288227,-0.34912996986487804,0.0
2019-05-15,1.0,-0.0,-0.2532265890344493,-0.0,-0.8268073750606502,-0.3459728287239204,0.0
2019-05-16,1.0,-0.0,-0.2551384406319008,-0.0,-0.8249168870877721,-0.3465990438981776,0.0
2019-05-17,1.0,-0.0,-0.2502126418624997,-0.0,-0.8235680089431092,-0.35641206347663373,0.0
2019-05-20,1.0,-0.0,-0.2409809631537147,-0.0,-0.8175495174604703,-0.34815046569276314,0.0
2019-05-21,1.0,-0.0,-0.25569118314502065,-0.0,-0.7935408355827341,-0.33953610586914457,0.0
2019-05-22,1.0,-0.0,-0.2514746972989755,-0.0,-0.7975783918037876,-0.3391206744202708,0.0
2019-05-23,1.0,-0.0,-0.251241287119259,-0.0,-0.8108708106559724,-0.3250023870906139,0.0
2019-05-24,1.0,-0.0,-0.23504914209561886,-0.0,-0.8156873943980392,-0.3290259632088718,0.0
2019-05-28,1.0,-0.0,-0.23632036177555635,-0.0,-0.814518624300845,-0.3292633583244079,0.0
2019-05-29,1.0,-0.0,-0.23428150821540508,-0.0,-0.8144410675277804,-0.32564820970652486,0.0
2019-05-30,1.0,-0.0,-0.23466235802879817,-0.0,-0.8166373615929288,-0.32478734020814526,0.0
2019-05-31,1.0,-0.0,-0.23303624480095067,-0.0,-0.8198930481283422,-0.32377896613190726,0.0
2019-06-03,1.0,-0.0,-0.24023178807947018,-0.0,-0.836825922421949,-0.2881031220435194,0.0
2019-06-04,1.0,-0.0,-0.23805692922887634,-0.0,-0.8327378558076804,-0.29534107848472657,0.0
2019-06-05,1.0,-0.0,-0.2399840775516894,-0.0,-0.8492284637178916,-0.25232397499239,0.0
2019-06-06,1.0,-0.0,-0.22848518882493332,-0.0,-0.8628620899433759,-0.248467406055501,0.0
2019-06-07,1.0,-0.0,-0.23333255329604755,-0.0,-0.8570659677532587,-0.24971333629747502,0.0
2019-06-10,1.0,-0.0,-0.2291934315946836,-0.0,-0.8570928032515007,-0.24956202845063186,0.0
2019-06-11,1.0,-0.0,-0.22666977503205502,-0.0,-0.8638302832497959,-0.2407739829816995,0.0
2019-06-12,1.0,-0.0,-0.2213070766933433,-0.0,-0.8641825520894094,-0.24774259782076108,0.0
2019-06-13,1.0,-0.0,-0.25019229424515765,-0.0,-0.8557676619350627,-0.22487937906440106,0.0
2019-06-14,1.0,-0.0,-0.2550448430493274,-0.0,-0.8467395366218236,-0.23379110612855006,0.0
2019-06-17,1.0,-0.0,-0.24969626168224301,-0.0,-0.8559579439252337,-0.2307943925233645,0.0
2019-06-18,1.0,-0.0,-0.25585417153540546,-0.0,-0.8538209862117317,-0.22734283711147465,0.0
2019-06-19,1.0,-0.0,-0.25762063577209227,-0.0,-0.8604846421158197,-0.21414744501714206,0.0
2019-06-20,1.0,-0.0,-0.2572147885682316,-0.0,-0.8598302951186536,-0.21404261270921723,0.0
2019-06-21,1.0,-0.0,-0.26057060276910166,-0.0,-0.8541792923406835,-0.21614376952123446,0.0
2019-06-24,1.0,-0.0,-0.2674800563115908,-0.0,-0.8535898639136555,-0.22524636320976066,0.0
2019-06-25,1.0,-0.0,-0.251660915087917,-0.0,-0.8660703805432308,-0.22985186750240627,0.0
2019-06-26,1.0,-0.0,-0.24898670939768122,-0.0,-0.8749175228579508,-0.23258554057875386,0.0
2019-06-27,1.0,-0.0,-0.2516900676027041,-0.0,-0.8975559022360895,-0.21450858034321374,0.0
2019-06-28,1.0,-0.0,-0.2576112412177986,-0.0,-0.8930049913656471,-0.21493624772313297,0.0
2019-07-01,1.0,-0.0,-0.2548750797740327,-0.0,-0.8961637554069066,-0.21263620677429265,0.0
2019-07-02,1.0,-0.0,-0.2603142494237192,-0.0,-0.8890718351601824,-0.202756738956579,0.0
2019-07-03,1.0,-0.0,-0.25284023947579315,-0.0,-0.9023947579314572,-0.20178664026776033,0.0
2019-07-05,1.0,-0.0,-0.23587507365939894,-0.0,-0.9147200942840307,-0.20650559811431937,0.0
2019-07-08,1.0,-0.0,-0.23371368074344195,-0.0,-0.9169980002352665,-0.20195271144571228,0.0
2019-07-09,1.0,-0.0,-0.22905592925349264,-0.0,-0.9183639870172632,-0.20452514229267604,0.0
2019-07-10,1.0,-0.0,-0.22398663749500083,-0.0,-0.92288328981109,-0.2056837697320441,0.0
2019-07-11,1.0,-0.0,-0.22297026906146275,-0.0,-0.9274734587227231,-0.20354982227348697,0.0
2019-07-12,1.0,-0.0,-0.2312204084516995,-0.0,-0.9286740630815253,-0.19562810637646338,0.0
2019-07-15,1.0,-0.0,-0.22368266359425334,-0.0,-0.9287544969315056,-0.19889957440805098,0.0
2019-07-16,1.0,-0.0,-0.2377720571027381,-0.0,-0.938614556517669,-0.16388953896559794,0.0
2019-07-17,1.0,-0.0,-0.2375038009028606,-0.0,-0.9370570486281663,-0.16445629546464574,0.0
2019-07-18,1.0,-0.0,-0.23837345174106098,-0.0,-0.9406637064734751,-0.1579574666978266,0.0
2019-07-19,1.0,-0.0,-0.2449543628213763,-0.0,-0.9225677590171169,-0.15495738207492393,0.0
2019-07-22,1.0,-0.0,-0.2657012653542761,-0.0,-0.9226907862777303,-0.12484674639709453,0.0
2019-07-23,1.0,-0.0,-0.26691816330309204,-0.0,-0.9195982225513794,-0.12789298278096647,0.0
2019-07-24,1.0,-0.0,-0.2657001479837218,-0.0,-0.9181002589715133,-0.1284452460229375,0.0
2019-07-25,1.0,-0.0,-0.2540680473372781,-0.0,-0.936875924556213,-0.12042344674556213,0.0
2019-07-26,1.0,-0.0,-0.25253317945758796,-0.0,-0.938465089440277,-0.11713791113675708,0.0
2019-07-29,1.0,-0.0,-0.2498846118342103,-0.0,-0.9350133850272316,-0.12286531893289025,0.0
2019-07-30,1.0,-0.0,-0.24038194765559975,-0.0,-0.9373670581707204,-0.13430592804956995,0.0
2019-07-31,1.0,-0.0,-0.2567411313075251,-0.0,-0.9299523611303824,-0.12587299384857314,0.0
2019-08-01,1.0,-0.0,-0.27007130824083264,-0.0,-0.9210070846698821,-0.11663166639743383,0.0
2019-08-02,1.0,-0.0,-0.24179154338073877,-0.025699150520187074,-1.0013362603798797,-0.11737615729693614,0.0
2019-08-05,1.0,-0.0,-0.2433306192825327,-0.029120168590449736,-1.0020834331146127,-0.12021648546386321,0.0
2019-08-06,1.0,-0.0,-0.24414210128495842,-0.035147392290249435,-0.9559948979591836,-0.1267715419501134,0.0
2019-08-07,1.0,-0.0,-0.24840206429619807,-0.03652762653283462,-0.9584299985796126,-0.12392879125041428,0.0
2019-08-08,1.0,-0.0,-0.2494194037632115,-0.04023887388027868,-0.959026494146642,-0.12107208872458411,0.0
2019-08-09,1.0,-0.0,-0.24129147897455247,-0.03719251904436216,-0.9505200349048372,-0.12945449399778308,0.0
2019-08-12,1.0,-0.0,-0.236967383107089,-0.04852469834087481,-0.9592760180995475,-0.11194381598793364,0.0
2019-08-13,1.0,-0.0,-0.22793614864068287,-0.045459904270118597,-0.9696776779609064,-0.11480512131286694,0.0
2019-08-14,1.0,-0.0,-0.23516008550421652,-0.04481924314674309,-0.9607009466538254,-0.1083601512766907,0.0
2019-08-15,1.0,-0.0,-0.24380885943494943,-0.05738867573537961,-0.9381699802348564,-0.08594349494244856,0.0
2019-08-16,1.0,-0.0,-0.23322870795465192,-0.0652347043942659,-0.9616555794996721,-0.08224023236203504,0.0
2019-08-19,1.0,-0.0,-0.22396283239558284,-0.066887680059767,-0.9662876753904699,-0.07751033081969509,0.0
2019-08-20,1.0,-0.0,-0.22459394589052267,-0.06925640248875632,-0.9641600447416867,-0.0722624845617878,0.0
2019-08-21,1.0,-0.0,-0.23014375247547822,-0.0822907201602945,-0.9589478343934206,-0.058479532163742694,0.0
2019-08-22,1.0,-0.0,-0.23127619934792734,-0.08020493712156497,-0.9579878900791803,-0.05933861201676758,0.0
2019-08-23,1.0,-0.0,-0.2312779433681073,-0.07970845752608047,-0.9579452309985098,-0.05968237704918033,0.0
2019-08-26,1.0,-0.0,-0.22013651877133106,-0.08195738400516557,-0.9567613688774097,-0.047205054884235764,0.0
2019-08-27,1.0,-0.0,-0.21836884981819857,-0.08390481888894002,-0.953260919593133,-0.045726515395590736,0.0
2019-08-28,1.0,-0.0,-0.21848101265822786,-0.08255466052934407,-0.954223245109321,-0.04626006904487917,0.0
2019-08-29,1.0,-0.0,-0.21634670651799057,-0.08584894815496033,-0.9558340039084953,-0.04106219105644327,0.0
2019-08-30,1.0,-0.0,-0.21344607135491853,-0.08982378955569303,-0.9540111363167663,-0.03411929149194565,0.0
2019-09-03,1.0,-0.0,-0.22740258256199292,-0.10789624042966518,-0.9337447148897269,-0.016432407724831448,0.0
2019-09-04,1.0,-0.0,-0.219561790308209,-0.11435033928122643,-0.932212296374146,-0.018597637597386276,0.0
2019-09-05,1.0,-0.0,-0.2154091271196085,-0.10262888357801296,-0.9393649709798566,-0.01870945715261181,0.0
2019-09-06,1.0,-0.0,-0.20242620115164897,-0.1184878348544507,-0.955072034959146,-0.0,0.0
2019-09-09,1.0,-0.0,-0.20769160667091954,-0.1194522919894286,-0.9511756128679487,-0.0,0.0
2019-09-10,1.0,-0.0,-0.2153842648499624,-0.11000478479801318,-0.9530861947184944,-0.0,0.0
2019-09-11,1.0,-0.0,-0.20440918313840822,-0.12324738389987004,-0.9521692542689738,-0.0,0.0
2019-09-12,1.0,-0.0,-0.20858126439140048,-0.12256343615347787,-0.9486811207623737,-0.0,0.0
2019-09-13,1.0,-0.0,-0.21065099539884288,-0.12026786934536011,-0.9468816910391326,-0.0,0.0
2019-09-16,1.0,-0.0,-0.20344647282151546,-0.12353649942028327,-0.9464159865414782,-0.0,0.0
2019-09-17,1.0,-0.0,-0.17744091722747152,-0.12852060816169306,-0.959531416400426,-0.00038519928398250745,0.0
2019-09-18,1.0,-0.0,-0.1665143901324806,-0.14913202375513931,-0.9685015989036089,-0.0,0.0
