Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WSFS
2018-11-14,-0.0,-0.943136743970584,-0.0,-0.4439039925880889,-0.50823706534642,0.0,1.0
2018-11-15,-0.0,-0.9457857578662947,-0.0,-0.4443475987100148,-0.5152386763125019,0.0,1.0
2018-11-16,-0.0,-0.9394677335188728,-0.0,-0.44248275062329673,-0.5171044239577898,0.0,1.0
2018-11-19,-0.0,-0.9393008290335672,-0.0,-0.4422575221751986,-0.5171604150965273,0.0,1.0
2018-11-20,-0.0,-0.9280442804428043,-0.0,-0.4315613468634686,-0.523235701107011,0.0,1.0
2018-11-21,-0.0,-0.9260488810028046,-0.0,-0.4283670081849923,-0.5074981397744834,0.0,1.0
2018-11-23,-0.0,-0.9151345323535299,-0.0,-0.43459239985131387,-0.5096217081748777,0.0,1.0
2018-11-26,-0.0,-0.9169382038529696,-0.0,-0.433144686446007,-0.508203281312525,0.0,1.0
2018-11-27,-0.0,-0.9175536456258181,-0.0,-0.42600603335420334,-0.502390574307018,0.0,1.0
2018-11-28,-0.0,-0.9222643013753239,-0.0,-0.4239585409607335,-0.5012386457473162,0.0,1.0
2018-11-29,-0.0,-0.9093372473749577,-0.0,-0.4143332956983177,-0.49892740205487185,0.0,1.0
2018-11-30,-0.0,-0.910926600581773,-0.0,-0.4169843825016239,-0.49625801349939275,0.0,1.0
2018-12-03,-0.0,-0.9111431316042268,-0.0,-0.41750014126688145,-0.49672260835169807,0.0,1.0
2018-12-04,-0.0,-0.9130263232061328,-0.0,-0.4116171579956034,-0.49368693985682877,0.0,1.0
2018-12-06,-0.0,-0.9086477855281956,-0.0,-0.4054962601899319,-0.4872398240748522,0.0,1.0
2018-12-07,-0.0,-0.9095901157089625,-0.0,-0.4068865043565965,-0.48519317513237886,0.0,1.0
2018-12-10,-0.0,-0.9156489080539713,-0.0,-0.40127973292530256,-0.465071637223536,0.0,1.0
2018-12-11,-0.0,-0.9181374599191412,-0.0,-0.3959849435382685,-0.4741112505227938,0.0,1.0
2018-12-12,-0.0,-0.9198591667365243,-0.0,-0.4011791991505295,-0.47324447425042615,0.0,1.0
2018-12-13,-0.0,-0.9179000279251606,-0.0,-0.4022898631667132,-0.47232616587545384,0.0,1.0
2018-12-14,-0.0,-0.9114609501479372,-0.0,-0.4069670072014738,-0.47281304080835146,0.0,1.0
2018-12-17,-0.0,-0.9093665674465184,-0.0,-0.38879461429326506,-0.4837121317495201,0.0,1.0
2018-12-18,-0.0,-0.8989655935391083,-0.0,-0.38151344175240626,-0.4853412988162407,0.0,1.0
2018-12-19,-0.0,-0.9016952914735995,-0.0,-0.385449904275686,-0.4874448544712966,0.0,1.0
2018-12-20,-0.0,-0.8960241263868524,-0.0,-0.3859668538859531,-0.4847965027806214,0.0,1.0
2018-12-21,-0.0,-0.8973370418307492,-0.0,-0.3851237848704321,-0.4713463497920855,0.0,1.0
2018-12-24,-0.0,-0.8820550719877374,-0.0,-0.3749110417693108,-0.48021021514205947,0.0,1.0
2018-12-26,-0.0,-0.8888677656771952,-0.0,-0.35683441514353226,-0.4701393226691291,0.0,1.0
2018-12-27,-0.0,-0.8594982457065976,-0.0,-0.30825441211385757,-0.4703089139209117,0.0,1.0
2018-12-28,-0.0,-0.8630646309627402,-0.0,-0.30638398860849614,-0.4674735648551011,0.0,1.0
2018-12-31,-0.0,-0.8648905302031127,-0.0,-0.30604062252703773,-0.46689527829068844,0.0,1.0
2019-01-02,-0.0,-0.8647066578773897,-0.0,-0.3052340145023072,-0.46684245220830595,0.0,1.0
2019-01-03,-0.0,-0.8647009178183352,-0.0,-0.30459436649435595,-0.4681137250764849,0.0,1.0
2019-01-04,-0.0,-0.8717261670213046,-0.0,-0.28145112564688574,-0.4737699319620669,0.0,1.0
2019-01-07,-0.0,-0.8513691722907454,-0.0,-0.2751532076642619,-0.4592609831148346,0.0,1.0
2019-01-08,-0.0,-0.8363777289755846,-0.0,-0.2890840976618008,-0.4581836971967446,0.0,1.0
2019-01-09,-0.0,-0.8451643022019347,-0.0,-0.292164846850118,-0.456233628134969,0.0,1.0
2019-01-10,-0.0,-0.8428815844048113,-0.0,-0.29422438822065533,-0.45515346329323936,0.0,1.0
2019-01-11,-0.0,-0.8203668727846627,-0.0,-0.2961113554629893,-0.47077695273084785,0.0,1.0
2019-01-14,-0.0,-0.8214452214452215,-0.0,-0.3041699041699042,-0.46438746438746437,0.0,1.0
2019-01-15,-0.0,-0.8180003629105426,-0.0,-0.30468932265339455,-0.46950255333488866,0.0,1.0
2019-01-16,-0.0,-0.8187234483473216,-0.0,-0.29846648015749666,-0.4732152108589784,0.0,1.0
2019-01-17,-0.0,-0.8188390774812127,-0.0,-0.2984451930551956,-0.4740606374708473,0.0,1.0
2019-01-18,-0.0,-0.809436913451512,-0.0,-0.3065172054223149,-0.4909541188738269,0.0,1.0
2019-01-22,-0.0,-0.9363080431177446,-0.0,-0.16718490878938638,-0.4877435737976783,0.0,1.0
2019-01-23,-0.0,-0.9016117330016583,-0.0,-0.1677808872305141,-0.5217920812603648,0.0,1.0
2019-01-24,-0.0,-0.8874763605799538,-0.0,-0.21761399453666735,-0.521485606219794,0.0,1.0
2019-01-25,-0.0,-0.9228611500701263,-0.0,-0.1758448225674138,-0.5475402895022361,0.0,1.0
2019-01-28,-0.0,-0.9018963002254342,-0.0,-0.2066834637316006,-0.5435883835035141,0.0,1.0
2019-01-29,-0.0,-0.9002548041193332,-0.0,-0.20355133241320733,-0.5503768977598471,0.0,1.0
2019-01-30,-0.0,-0.9000663570006636,-0.0,-0.2032913072329131,-0.5509223623092236,0.0,1.0
2019-01-31,-0.0,-0.908996732807395,-0.0,-0.1662815098148591,-0.5809493452333518,0.0,1.0
2019-02-01,-0.0,-0.908066145584091,-0.0,-0.17169139150316373,-0.5788270324879035,0.0,1.0
2019-02-04,-0.0,-0.9056729285296153,-0.0,-0.1696024692672024,-0.5855728806343462,0.0,1.0
2019-02-05,-0.0,-0.9031975121601148,-0.0,-0.17141110490923106,-0.5833133987188688,0.0,1.0
2019-02-06,-0.0,-0.8874645008891366,-0.0,-0.17360724049154655,-0.5930673885925101,0.0,1.0
2019-02-07,-0.0,-0.8821581819144992,-0.0,-0.176246225565503,-0.5902950680722573,0.0,1.0
2019-02-08,-0.0,-0.8875334800710706,-0.0,-0.18907953008565595,-0.5752472884457291,0.0,1.0
2019-02-11,-0.0,-0.8800937516646247,-0.0,-0.1834016939221222,-0.5999041176157247,0.0,1.0
2019-02-12,-0.0,-0.8726467921710841,-0.0,-0.19372300143992321,-0.6001813236627379,0.0,1.0
2019-02-13,-0.0,-0.8756857523302264,-0.0,-0.19416777629826898,-0.593288948069241,0.0,1.0
2019-02-14,-0.0,-0.8466280590323184,-0.0,-0.22289237009954366,-0.5992367430813162,0.0,1.0
2019-02-15,-0.0,-0.8388184299245465,-0.0,-0.23072189222454112,-0.606116551613421,0.0,1.0
2019-02-19,-0.0,-0.8432037007154001,-0.0,-0.23487171211876717,-0.611371093539885,0.0,1.0
2019-02-20,-0.0,-0.841650749239999,-0.0,-0.2345107745285303,-0.6141077721879961,0.0,1.0
2019-02-21,-0.0,-0.8444534194938073,-0.0,-0.23373721055465804,-0.6143241787829833,0.0,1.0
2019-02-22,-0.0,-0.8389310511868238,-0.0,-0.243070132945799,-0.6092093223531944,0.0,1.0
2019-02-25,-0.0,-0.8371403144467517,-0.0,-0.2470807151910682,-0.6125778700682291,0.0,1.0
2019-02-26,-0.0,-0.8433091468184393,-0.0,-0.24589323766622612,-0.6081784587165862,0.0,1.0
2019-02-27,-0.0,-0.8371679028995279,-0.0,-0.26004045853000674,-0.6,0.0,1.0
2019-02-28,-0.0,-0.842419494272747,-0.0,-0.26696563648152155,-0.5921763561703047,0.0,1.0
2019-03-01,-0.0,-0.8453836995345816,-0.0,-0.2598224916116463,-0.6006873038207599,0.0,1.0
2019-03-04,-0.0,-0.8376174869308486,-0.0,-0.2526070586960643,-0.618407865868523,0.0,1.0
2019-03-05,-0.0,-0.8083799344370678,-0.0,-0.32412330238836395,-0.6222418115203437,0.0,1.0
2019-03-06,-0.0,-0.805657988882162,-0.0,-0.3220595519841488,-0.6241950575155485,0.0,1.0
2019-03-07,-0.0,-0.8076701030927834,-0.0,-0.3207147766323024,-0.6207560137457044,0.0,1.0
2019-03-08,-0.0,-0.8096295268488969,-0.0,-0.33434161232135423,-0.6310808935756903,0.0,1.0
2019-03-11,-0.0,-0.8092645311074873,-0.0,-0.3322185677565573,-0.6224261352643653,0.0,1.0
2019-03-12,-0.0,-0.7924062569336588,-0.0,-0.34088639893499006,-0.6401708453516752,0.0,1.0
2019-03-13,-0.0,-0.795416573847182,-0.0,-0.34927043885052356,-0.6398975272889285,0.0,1.0
2019-03-14,-0.0,-0.7911764705882353,-0.0,-0.3517203107658158,-0.6317702552719201,0.0,1.0
2019-03-15,-0.0,-0.7832257346393589,-0.0,-0.3522929652715939,-0.647206144256456,0.0,1.0
2019-03-18,-0.0,-0.8005128060635089,-0.0,-0.36820602406243835,-0.6488969034403088,0.0,1.0
2019-03-19,-0.0,-0.8057869976761323,-0.0,-0.3684180694893159,-0.6597517429008672,0.0,1.0
2019-03-20,-0.0,-0.8199629787839955,-0.0,-0.3681332763776164,-0.659689591342731,0.0,1.0
2019-03-21,-0.0,-0.8184688015471248,-0.0,-0.3580569933450885,-0.6674819407314715,0.0,1.0
2019-03-22,-0.0,-0.8147576588934614,-0.0,-0.3901748971193416,-0.6528920896204846,0.0,1.0
2019-03-25,-0.0,-0.8212830665059964,-0.0,-0.39438801859184025,-0.6534400642680898,0.0,1.0
2019-03-26,-0.0,-0.8260882081989865,-0.0,-0.39411561492399816,-0.6586538461538461,0.0,1.0
2019-03-27,-0.0,-0.8229737170013619,-0.0,-0.40261960647946915,-0.6722014546929787,0.0,1.0
2019-03-28,-0.0,-0.8238534237838464,-0.0,-0.4000695773177944,-0.6751608975473995,0.0,1.0
2019-03-29,-0.0,-0.8188347040426271,-0.0,-0.3998320398470983,-0.6771979613112475,0.0,1.0
2019-04-01,-0.0,-0.8297052088466331,-0.0,-0.40549001420331016,-0.663468506333517,0.0,1.0
2019-04-02,-0.0,-0.8382374215201226,-0.0,-0.41830859589734687,-0.6367213494198999,0.0,1.0
2019-04-03,-0.0,-0.8385472435248155,-0.0,-0.4233251338445955,-0.6320648241933149,0.0,1.0
2019-04-04,-0.0,-0.8351594345349946,-0.0,-0.41117631753924433,-0.6445896331415686,0.0,1.0
2019-04-05,-0.0,-0.8294900092936802,-0.0,-0.4124651486988848,-0.6623199349442379,0.0,1.0
2019-04-08,-0.0,-0.8352504853243706,-0.0,-0.40926607365340595,-0.6529133949526266,0.0,1.0
2019-04-09,-0.0,-0.8093476312975113,-0.0,-0.4546636991646674,-0.6264126947423186,0.0,1.0
2019-04-10,-0.0,-0.8005833766533819,-0.0,-0.4575463524519147,-0.6298735054583261,0.0,1.0
2019-04-11,-0.0,-0.7988028800277592,-0.0,-0.4706069456091143,-0.6221553942688604,0.0,1.0
2019-04-12,-0.0,-0.7980391022674688,-0.0,-0.470384081443776,-0.6237563627950022,0.0,1.0
2019-04-15,-0.0,-0.7986592695330559,-0.0,-0.4670596393897365,-0.6237575127138234,0.0,1.0
2019-04-16,-0.0,-0.7983331886448477,-0.0,-0.4665046155626935,-0.6289029719014961,0.0,1.0
2019-04-17,-0.0,-0.7697879396107862,-0.0,-0.47235069959565984,-0.6667830235331762,0.0,1.0
2019-04-18,-0.0,-0.7583629065099774,-0.0,-0.4759730059922043,-0.6745011344464483,0.0,1.0
2019-04-22,-0.0,-0.7594622966116522,-0.0,-0.47990902198635327,-0.6765906572578293,0.0,1.0
2019-04-23,-0.0,-0.7654011147751482,-0.0,-0.4896255872997345,-0.6632328479294949,0.0,1.0
2019-04-24,-0.0,-0.7511077425373134,-0.0,-0.49125466417910446,-0.6727495335820896,0.0,1.0
2019-04-25,-0.0,-0.7607419307726012,-0.0,-0.4975901854826932,-0.6626843873229151,0.0,1.0
2019-04-26,-0.0,-0.7528589394869996,-0.0,-0.5087303676406072,-0.6631569711327543,0.0,1.0
2019-04-29,-0.0,-0.7534298669006875,-0.0,-0.509112183706304,-0.6627175661839989,0.0,1.0
2019-04-30,-0.0,-0.7499049457459566,-0.0,-0.5072679945014771,-0.6676025854757099,0.0,1.0
2019-05-01,-0.0,-0.747423887587822,-0.0,-0.5192330210772833,-0.6607728337236534,0.0,1.0
2019-05-02,-0.0,-0.74781260059111,-0.0,-0.5082082345711527,-0.6702659994732684,0.0,1.0
2019-05-03,-0.0,-0.7505266237565827,-0.0,-0.5070216500877707,-0.6681685196021065,0.0,1.0
2019-05-06,-0.0,-0.7386831877027382,-0.0,-0.5088108945322773,-0.6748589964639528,0.0,1.0
2019-05-07,-0.0,-0.7395218331677091,-0.0,-0.5078915064008885,-0.675337581107149,0.0,1.0
2019-05-08,-0.0,-0.7304322514917769,-0.0,-0.5067675738611556,-0.673555523213506,0.0,1.0
2019-05-09,-0.0,-0.7308487407191732,-0.0,-0.5032464696462368,-0.6775367593536177,0.0,1.0
2019-05-10,-0.0,-0.7307367624370505,-0.0,-0.5056326958344249,-0.6745553517887811,0.0,1.0
2019-05-13,-0.0,-0.7300847581044475,-0.0,-0.5072670608452509,-0.6752978184254216,0.0,1.0
2019-05-14,-0.0,-0.7116739833641405,-0.0,-0.5104551756007394,-0.6660408964879853,0.0,1.0
2019-05-15,-0.0,-0.7095778143306496,-0.0,-0.518338960551756,-0.6578651199030388,0.0,1.0
2019-05-16,-0.0,-0.7112438327707089,-0.0,-0.5127383940679189,-0.6612712426786693,0.0,1.0
2019-05-17,-0.0,-0.7078421174294961,-0.0,-0.5143319463707813,-0.6673023578363384,0.0,1.0
2019-05-20,-0.0,-0.7005972474681901,-0.0,-0.5164892235782913,-0.6681958510055108,0.0,1.0
2019-05-21,-0.0,-0.7040410445610191,-0.0,-0.5107511385253934,-0.6675217616878999,0.0,1.0
2019-05-22,-0.0,-0.6998909111787335,-0.0,-0.5113682034793593,-0.6595280473100994,0.0,1.0
2019-05-23,-0.0,-0.7007257393649063,-0.0,-0.5185163936777488,-0.6493215914632398,0.0,1.0
2019-05-24,-0.0,-0.7063403142865351,-0.0,-0.5188026085207849,-0.6476773248297855,0.0,1.0
2019-05-28,-0.0,-0.7106114850350852,-0.0,-0.506401260203351,-0.6470857797508234,0.0,1.0
2019-05-29,-0.0,-0.7235607767101023,-0.0,-0.500042770380086,-0.6277551253172136,0.0,1.0
2019-05-30,-0.0,-0.7178256023321615,-0.0,-0.5008717025350825,-0.6393437937637544,0.0,1.0
2019-05-31,-0.0,-0.7087590826521344,-0.0,-0.4750227066303361,-0.6545470027247956,0.0,1.0
2019-06-03,-0.0,-0.7156173205660538,-0.0,-0.481851820467192,-0.6271219953111318,0.0,1.0
2019-06-04,-0.0,-0.7066647839593335,-0.0,-0.4806551821519344,-0.6367410336063258,0.0,1.0
2019-06-05,-0.0,-0.6982838265348974,-0.0,-0.48937540244687705,-0.6119992161034743,0.0,1.0
2019-06-06,-0.0,-0.6987685418415897,-0.0,-0.4670584942625245,-0.6329415057374754,0.0,1.0
2019-06-07,-0.0,-0.7057193247669437,-0.0,-0.46342487612328875,-0.6303574927913552,0.0,1.0
2019-06-10,-0.0,-0.7082237026255388,-0.0,-0.4509600850920898,-0.6399261042378099,0.0,1.0
2019-06-11,-0.0,-0.7101258002920364,-0.0,-0.4513366281028867,-0.6466078849825901,0.0,1.0
2019-06-12,-0.0,-0.7065199079013871,-0.0,-0.4514797551524681,-0.6499129555792665,0.0,1.0
2019-06-13,-0.0,-0.7043485574901169,-0.0,-0.45291165503126135,-0.6464519023186699,0.0,1.0
2019-06-14,-0.0,-0.7038106721251718,-0.0,-0.45610296385609733,-0.6441129461907299,0.0,1.0
2019-06-17,-0.0,-0.6966663862954552,-0.0,-0.4706871898393473,-0.6363305015840973,0.0,1.0
2019-06-18,-0.0,-0.682655378318522,-0.0,-0.47598889854503657,-0.6447534411706989,0.0,1.0
2019-06-19,-0.0,-0.6835492626689426,-0.0,-0.4775442818367518,-0.6371267873632369,0.0,1.0
2019-06-20,-0.0,-0.687983193277311,-0.0,-0.4754341736694678,-0.637703081232493,0.0,1.0
2019-06-21,-0.0,-0.6917819729987116,-0.0,-0.46991765167217525,-0.6392919164192482,0.0,1.0
2019-06-24,-0.0,-0.7013710971592669,-0.0,-0.4710999746614488,-0.642923505729328,0.0,1.0
2019-06-25,-0.0,-0.6934830322471721,-0.0,-0.4742247734819068,-0.6461815521413699,0.0,1.0
2019-06-26,-0.0,-0.6893702230871196,-0.0,-0.44372056293538653,-0.6872267817356235,0.0,1.0
2019-06-27,-0.0,-0.6849523594745447,-0.0,-0.45740542369059023,-0.6766082201048655,0.0,1.0
2019-06-28,-0.0,-0.6806447976552813,-0.0,-0.46065832487881864,-0.6768402660353963,0.0,1.0
2019-07-01,-0.0,-0.6890262664689922,-0.0,-0.4462502447620913,-0.6620045315952895,0.0,1.0
2019-07-02,-0.0,-0.6939026434918684,-0.0,-0.4394176493600849,-0.6610685743028,0.0,1.0
2019-07-03,-0.0,-0.6915294972472963,-0.0,-0.44305955341922143,-0.6600340944023699,0.0,1.0
2019-07-05,-0.0,-0.6964625013971164,-0.0,-0.44014753548675534,-0.6576226668156925,0.0,1.0
2019-07-08,-0.0,-0.702653580516176,-0.0,-0.43159130945390484,-0.6619411123227917,0.0,1.0
2019-07-09,-0.0,-0.7039039206397859,-0.0,-0.426254632596762,-0.6563658149190514,0.0,1.0
2019-07-10,-0.0,-0.7357346548907776,-0.0,-0.3896287272626595,-0.643262548797032,0.0,1.0
2019-07-11,-0.0,-0.7417270413158411,-0.0,-0.3985006573610451,-0.6570533441494867,0.0,1.0
2019-07-12,-0.0,-0.7388226736052823,-0.0,-0.4015444015444016,-0.6574618096357226,0.0,1.0
2019-07-15,-0.0,-0.7477719858752312,-0.0,-0.3987164396614539,-0.6560170394036209,0.0,1.0
2019-07-16,-0.0,-0.7557992763176349,-0.0,-0.4031022972707638,-0.646040784269726,0.0,1.0
2019-07-17,-0.0,-0.7548372602431969,-0.0,-0.4069195989777865,-0.646493863910809,0.0,1.0
2019-07-18,-0.0,-0.7533490275208788,-0.0,-0.40544252003811443,-0.6437419427162154,0.0,1.0
2019-07-19,-0.0,-0.7564235478718933,-0.0,-0.401664378379893,-0.6438678584437783,0.0,1.0
2019-07-22,-0.0,-0.7243208532261217,-0.0,-0.387944272272943,-0.6796772482340788,0.0,1.0
2019-07-23,-0.0,-0.7299343483726778,-0.0,-0.38488615728453696,-0.678865763374773,0.0,1.0
2019-07-24,-0.0,-0.7256938580194786,-0.0,-0.3937397962055959,-0.6954343297866351,0.0,1.0
2019-07-25,-0.0,-0.7252007871921705,-0.0,-0.28224562523270036,-0.6519865964576351,0.0,1.0
2019-07-26,-0.0,-0.7176167180687014,-0.0,-0.28844517707114753,-0.6526640433904073,0.0,1.0
2019-07-29,-0.0,-0.7137568251431615,-0.0,-0.2947130110534026,-0.6550006658676255,0.0,1.0
2019-07-30,-0.0,-0.7113643625519225,-0.0,-0.2965970816913409,-0.6547289381190755,0.0,1.0
2019-07-31,-0.0,-0.7364870270126129,-0.0,-0.2873790032265806,-0.6427561931681822,0.0,1.0
2019-08-01,-0.0,-0.7462245305633239,-0.0,-0.28216806498868024,-0.6350512718071647,0.0,1.0
2019-08-02,-0.0,-0.7450640803602355,-0.0,-0.27425328395193305,-0.6451466787455704,0.0,1.0
2019-08-05,-0.0,-0.7406944259678063,-0.0,-0.27002793667686575,-0.6499135293335107,0.0,1.0
2019-08-06,-0.0,-0.7387859323997052,-0.0,-0.24584079182899862,-0.6478098346846373,0.0,1.0
2019-08-07,-0.0,-0.7368738684369343,-0.0,-0.2352076828212327,-0.6518328041772716,0.0,1.0
2019-08-08,-0.0,-0.7370093212550872,-0.0,-0.23489562820007875,-0.6538007089405278,0.0,1.0
2019-08-09,-0.0,-0.7378841917549565,-0.0,-0.23444875694954367,-0.6501625930976608,0.0,1.0
2019-08-12,-0.0,-0.7339285714285714,-0.0,-0.2637605042016807,-0.6283350840336134,0.0,1.0
2019-08-13,-0.0,-0.7283056495840878,-0.0,-0.26230024403684166,-0.6334461675719647,0.0,1.0
2019-08-14,-0.0,-0.7377734793632538,-0.0,-0.24560211203178503,-0.6305251326554617,0.0,1.0
2019-08-15,-0.0,-0.747443365695793,-0.0,-0.23924919093851135,-0.6023300970873786,0.0,1.0
2019-08-16,-0.0,-0.7462261463970379,-0.0,-0.24437482198803762,-0.5986639393076305,0.0,1.0
2019-08-19,-0.0,-0.746565756052045,-0.0,-0.2438701985381784,-0.6014462702814785,0.0,1.0
2019-08-20,-0.0,-0.7501682455867889,-0.0,-0.24059118910803956,-0.5976600921468136,0.0,1.0
2019-08-21,-0.0,-0.7511253686552491,-0.0,-0.23883686035080456,-0.5971180214208103,0.0,1.0
2019-08-22,-0.0,-0.7527848853738597,-0.0,-0.23372360497273267,-0.5980719030265437,0.0,1.0
2019-08-23,-0.0,-0.7478231661628298,-0.0,-0.2318424928300132,-0.6041133762240654,0.0,1.0
2019-08-26,-0.0,-0.7446562532113863,-0.0,-0.22525948001233173,-0.599193299763642,0.0,1.0
2019-08-27,-0.0,-0.7454400452779708,-0.0,-0.22919400066887913,-0.5979779269892722,0.0,1.0
2019-08-28,-0.0,-0.7569025132889508,-0.0,-0.2179387934148733,-0.6055374929039583,0.0,1.0
2019-08-29,-0.0,-0.7399315473892792,-0.0,-0.2203093234514527,-0.6131655472348748,0.0,1.0
2019-08-30,-0.0,-0.7347300315797581,-0.0,-0.22472977483375695,-0.6079745307966828,0.0,1.0
2019-09-03,-0.0,-0.7388512124948623,-0.0,-0.23170982326346073,-0.5982840115084258,0.0,1.0
2019-09-04,-0.0,-0.7366353412417193,-0.0,-0.22975401838442974,-0.6012684229445899,0.0,1.0
2019-09-05,-0.0,-0.7435746316463805,-0.0,-0.2285714285714286,-0.5902882767456759,0.0,1.0
2019-09-06,-0.0,-0.7430173318655435,-0.0,-0.2311512762090064,-0.5859040987173908,0.0,1.0
2019-09-09,-0.0,-0.7435805626598465,-0.0,-0.2310997442455243,-0.5828644501278772,0.0,1.0
2019-09-10,-0.0,-0.7475434230443595,-0.0,-0.20191394925212305,-0.6161582471714088,0.0,1.0
2019-09-11,-0.0,-0.7437601005566529,-0.0,-0.2274068183567196,-0.5940281661236949,0.0,1.0
2019-09-12,-0.0,-0.754111842105263,-0.0,-0.22332442434210525,-0.5924650493421052,0.0,1.0
2019-09-13,-0.0,-0.7533161953727506,-0.0,-0.2269408740359897,-0.5904370179948586,0.0,1.0
2019-09-16,-0.0,-0.7544564657393096,-0.0,-0.22776919113858837,-0.5937660999484802,0.0,1.0
2019-09-17,-0.0,-0.7362685490519373,-0.0,-0.23536685902720528,-0.6046475680131904,0.0,1.0
2019-09-18,-0.0,-0.7496396581900546,-0.0,-0.2280963656954597,-0.5961340471532998,0.0,1.0
2019-09-19,-0.0,-0.735569642994636,-0.0,-0.24759387110848755,-0.5833739701768345,0.0,1.0
2019-09-20,-0.0,-0.7444364496068253,-0.0,-0.24893354576759008,-0.5763992393483065,0.0,1.0
2019-09-23,-0.0,-0.7450970299068307,-0.0,-0.2523807072630874,-0.57625984454625,0.0,1.0
