Date,IWF,IWM,MTUM,OPY,SPY,VLUE,VXX
2019-01-04,-0.0,-0.7469632788172917,-0.0,1.0,-0.46132914410749853,-0.5969927343114427,0.0
2019-01-07,-0.0,-0.7270642201834863,-0.0,1.0,-0.4537139383220958,-0.5825688073394496,0.0
2019-01-08,-0.0,-0.7162874086332919,-0.0,1.0,-0.46128809819335265,-0.5806371534960696,0.0
2019-01-09,-0.0,-0.7061983471074381,-0.0,1.0,-0.46137741046831954,-0.5872176308539945,0.0
2019-01-10,-0.0,-0.7028933590520804,-0.0,1.0,-0.4664921465968586,-0.5861945439515018,0.0
2019-01-11,-0.0,-0.7091412742382271,-0.0,1.0,-0.4595595293601382,-0.5739557335234909,0.0
2019-01-14,-0.0,-0.7031126387865893,-0.0,1.0,-0.45011866764874375,-0.5747606187085685,0.0
2019-01-15,-0.0,-0.6955619848244993,-0.0,1.0,-0.4465309241770839,-0.5873137179977074,0.0
2019-01-16,-0.0,-0.6982720909886265,-0.0,1.0,-0.4511428258967629,-0.5846183289588801,0.0
2019-01-17,-0.0,-0.6885585144039645,-0.0,1.0,-0.4490007079453248,-0.5852801829766379,0.0
2019-01-18,-0.0,-0.6818829460762823,-0.0,1.0,-0.4543237615081105,-0.603819596668128,0.0
2019-01-22,-0.0,-0.7291265342066158,-0.0,1.0,-0.4113600088062084,-0.611453574770213,0.0
2019-01-23,-0.0,-0.6535880227155395,-0.0,1.0,-0.39333749966035375,-0.670244273564655,0.0
2019-01-24,-0.0,-0.6551498993416399,-0.0,1.0,-0.3941182871755808,-0.6712280319930355,0.0
2019-01-25,-0.0,-0.6523227785690807,-0.0,1.0,-0.36997370439355753,-0.716829188123151,0.0
2019-01-28,-0.0,-0.6413713721943599,-0.0,1.0,-0.38502014305681165,-0.7141604319109869,0.0
2019-01-29,-0.0,-0.6261943986820429,-0.0,1.0,-0.3913234486545854,-0.7282537067545305,0.0
2019-01-30,-0.0,-0.6245131918161373,-0.0,1.0,-0.3868136690252866,-0.731254456694641,0.0
2019-01-31,-0.0,-0.6266264895219833,-0.0,1.0,-0.3675112998219422,-0.7451855910149294,0.0
2019-02-01,-0.0,-0.625730032080283,-0.0,1.0,-0.37734090098982753,-0.7388335938142634,0.0
2019-02-04,-0.0,-0.6220718375845914,-0.0,1.0,-0.38162689388750376,-0.7360749609578345,0.0
2019-02-05,-0.0,-0.6307135810588622,-0.0,1.0,-0.3899758851255069,-0.719664584018415,0.0
2019-02-06,-0.0,-0.6160628713820203,-0.0,1.0,-0.38568964100878994,-0.7365480982502258,0.0
2019-02-07,-0.0,-0.6252067938678725,-0.0,1.0,-0.41515936914084045,-0.716885408624683,0.0
2019-02-08,-0.0,-0.6292753062183758,-0.0,1.0,-0.4343185777089612,-0.7013575911742749,0.0
2019-02-11,-0.0,-0.6276804737002296,-0.0,1.0,-0.43673390332309564,-0.7025262167621261,0.0
2019-02-12,-0.0,-0.6316446219116546,-0.0,1.0,-0.4438621301611069,-0.6974184066772038,0.0
2019-02-13,-0.0,-0.6405254115169318,-0.0,1.0,-0.44152857063681206,-0.689103807570803,0.0
2019-02-14,-0.0,-0.6195005283942377,-0.0,1.0,-0.4575894098670671,-0.7039601757606097,0.0
2019-02-15,-0.0,-0.6403337969401947,-0.0,1.0,-0.44670375521557726,-0.6946036161335187,0.0
2019-02-19,-0.0,-0.6356019485038273,-0.0,1.0,-0.4531106471816284,-0.6948364648573416,0.0
2019-02-20,-0.0,-0.6368470876489587,-0.0,1.0,-0.4516093106136541,-0.6958180198240339,0.0
2019-02-21,-0.0,-0.6438173165233364,-0.0,1.0,-0.4503075338843895,-0.6889872255155715,0.0
2019-02-22,-0.0,-0.6564032924091678,-0.0,1.0,-0.43280769337361086,-0.6822049164426461,0.0
2019-02-25,-0.0,-0.6565971545507698,-0.0,1.0,-0.44243672912548376,-0.6851630147284016,0.0
2019-02-26,-0.0,-0.6585182504106691,-0.0,1.0,-0.442575938970404,-0.6831027090235822,0.0
2019-02-27,-0.0,-0.6616241816408971,-0.0,1.0,-0.44412870873380694,-0.6801504387797743,0.0
2019-02-28,-0.0,-0.6655885797133776,-0.0,1.0,-0.4479730106507556,-0.6745943233145598,0.0
2019-03-01,-0.0,-0.6567056405698892,-0.0,1.0,-0.45085677784875167,-0.669675340905935,0.0
2019-03-04,-0.0,-0.6519519436197664,-0.0,1.0,-0.4528731167281707,-0.669764989872645,0.0
2019-03-05,-0.0,-0.640577211811155,-0.0,1.0,-0.472001334593783,-0.6678251682144247,0.0
2019-03-06,-0.0,-0.6367911402971785,-0.0,1.0,-0.4818019923201069,-0.6639768490177529,0.0
2019-03-07,-0.0,-0.6168208718846379,-0.0,1.0,-0.5025978716901447,-0.6590536523019643,0.0
2019-03-08,-0.0,-0.6123333240153188,-0.0,1.0,-0.5179325189388645,-0.6651385122858022,0.0
2019-03-11,-0.0,-0.6113337630671786,-0.0,1.0,-0.5220705697710266,-0.6692077015778706,0.0
2019-03-12,-0.0,-0.5847682493084175,-0.0,1.0,-0.5363292497036075,-0.701688025743804,0.0
2019-03-13,-0.0,-0.5906866212125499,-0.0,1.0,-0.5369338274818231,-0.7014739581859847,0.0
2019-03-14,-0.0,-0.5947407155797102,-0.0,1.0,-0.5354676177536233,-0.7003793025362319,0.0
2019-03-15,-0.0,-0.5887627695800227,-0.0,1.0,-0.5387627695800227,-0.7101872871736663,0.0
2019-03-18,-0.0,-0.6012401417304836,-0.0,1.0,-0.5480054863412962,-0.7081952223111213,0.0
2019-03-19,-0.0,-0.6055954088952654,-0.0,1.0,-0.5463414634146342,-0.7175035868005739,0.0
2019-03-20,-0.0,-0.6184290117233633,-0.0,1.0,-0.5459285076475502,-0.7160756977849468,0.0
2019-03-21,-0.0,-0.6207106246199288,-0.0,1.0,-0.5280166796976804,-0.7470535429878666,0.0
2019-03-22,-0.0,-0.616415215238539,-0.0,1.0,-0.561688122560727,-0.7344614667676357,0.0
2019-03-25,-0.0,-0.6050490965080472,-0.0,1.0,-0.5661495555168206,-0.7338911161466504,0.0
2019-03-26,-0.0,-0.6267871239364967,-0.0,1.0,-0.5654474753676578,-0.7314855422039003,0.0
2019-03-27,-0.0,-0.6169341870596147,-0.0,1.0,-0.5714703388591644,-0.7353156155892758,0.0
2019-03-28,-0.0,-0.6177072970916965,-0.0,1.0,-0.5686991632044005,-0.7394522792439582,0.0
2019-03-29,-0.0,-0.6146284376828555,-0.0,1.0,-0.5688706846108835,-0.7421884142773553,0.0
2019-04-01,-0.0,-0.62553253574555,-0.0,1.0,-0.5728917420484388,-0.7195798074117304,0.0
2019-04-02,-0.0,-0.6336887490531958,-0.0,1.0,-0.5845714618656412,-0.6950125269475034,0.0
2019-04-03,-0.0,-0.6359897322209905,-0.0,1.0,-0.5750831340061839,-0.7059389767224783,0.0
2019-04-04,-0.0,-0.6312131609043723,-0.0,1.0,-0.6022404035072285,-0.6990410838391836,0.0
2019-04-05,-0.0,-0.6267445634534242,-0.0,1.0,-0.6021657667227288,-0.7217255318521142,0.0
2019-04-08,-0.0,-0.6237577044442478,-0.0,1.0,-0.6021410245067681,-0.7232003302957917,0.0
2019-04-09,-0.0,-0.6191474906212153,-0.0,1.0,-0.6149233450506602,-0.7198771157652202,0.0
2019-04-10,-0.0,-0.6120200826934435,-0.0,1.0,-0.6120496160661547,-0.7292675723567631,0.0
2019-04-11,-0.0,-0.6054178606245015,-0.0,1.0,-0.6220200289504003,-0.7266845883430327,0.0
2019-04-12,-0.0,-0.6057893959533304,-0.0,1.0,-0.6184906217693102,-0.7294934278540836,0.0
2019-04-15,-0.0,-0.6065767683936598,-0.0,1.0,-0.6179914833215046,-0.7325822096049207,0.0
2019-04-16,-0.0,-0.6104011622735493,-0.0,1.0,-0.6176653719571856,-0.7369170101105939,0.0
2019-04-17,-0.0,-0.5972708395134975,-0.0,1.0,-0.6309700385642243,-0.738237911598932,0.0
2019-04-18,-0.0,-0.6047927307281149,-0.0,1.0,-0.6289642475353368,-0.7356871362394584,0.0
2019-04-22,-0.0,-0.6085645890593138,-0.0,1.0,-0.619469811153471,-0.7273398941986583,0.0
2019-04-23,-0.0,-0.5917382605625514,-0.0,1.0,-0.6047428504177945,-0.7457337883959044,0.0
2019-04-24,-0.0,-0.5751720487030175,-0.0,1.0,-0.6065819657667196,-0.759249455914358,0.0
2019-04-25,-0.0,-0.5745870992433832,-0.0,1.0,-0.6134483469249565,-0.7560279094415167,0.0
2019-04-26,-0.0,-0.5686413203654583,-0.0,1.0,-0.6222222222222222,-0.7563807839669908,0.0
2019-04-29,-0.0,-0.6113751248600054,-0.0,1.0,-0.676907709537791,-0.738626388594606,0.0
2019-04-30,-0.0,-0.602006891132201,-0.0,1.0,-0.6736081726409963,-0.7468113401438675,0.0
2019-05-01,-0.0,-0.6017728565377867,-0.0,1.0,-0.6854843589278151,-0.7381254916197737,0.0
2019-05-02,-0.0,-0.5970609579100145,-0.0,1.0,-0.680303580067731,-0.7463413159167875,0.0
2019-05-03,-0.0,-0.5915859564164648,-0.0,1.0,-0.6854721549636803,-0.7495762711864405,0.0
2019-05-06,-0.0,-0.5769509762437285,-0.0,1.0,-0.6901710693344617,-0.7553043583388745,0.0
2019-05-07,-0.0,-0.587446384341207,-0.0,1.0,-0.6841660122032259,-0.7489578928290944,0.0
2019-05-08,-0.0,-0.5804347172534047,-0.0,1.0,-0.6763671346541202,-0.7495715960677028,0.0
2019-05-09,-0.0,-0.5794709948902915,-0.0,1.0,-0.6837090471896604,-0.7425308085362189,0.0
2019-05-10,-0.0,-0.5793035005413208,-0.0,1.0,-0.691236617346325,-0.7367977865993023,0.0
2019-05-13,-0.0,-0.5796469491474454,-0.0,1.0,-0.6881785102096051,-0.739422007036959,0.0
2019-05-14,-0.0,-0.5813283431355076,-0.0,1.0,-0.6720133071942018,-0.7170141983009564,0.0
2019-05-15,-0.0,-0.5896337290606684,-0.0,1.0,-0.6783897170400786,-0.7073700496890714,0.0
2019-05-16,-0.0,-0.5921781058396333,-0.0,1.0,-0.6751889993451992,-0.7090005357461754,0.0
2019-05-17,-0.0,-0.5881861824253809,-0.0,1.0,-0.6787130631839461,-0.7148820705489459,0.0
2019-05-20,-0.0,-0.5782493368700266,-0.0,1.0,-0.6840222930885465,-0.7180878013888474,0.0
2019-05-21,-0.0,-0.5734251147267417,-0.0,1.0,-0.6865725013409619,-0.7199177543357769,0.0
2019-05-22,-0.0,-0.5653948113067048,-0.0,1.0,-0.6948142852887738,-0.7183748845798708,0.0
2019-05-23,-0.0,-0.5660029169271066,-0.0,1.0,-0.7013721463225883,-0.7090811679614252,0.0
2019-05-24,-0.0,-0.5607288050090506,-0.0,1.0,-0.7002581678981572,-0.7064601323481409,0.0
2019-05-28,-0.0,-0.561775088250126,-0.0,1.0,-0.7000682269882234,-0.7045474770846311,0.0
2019-05-29,-0.0,-0.5710522421192837,-0.0,1.0,-0.7014355483202604,-0.6874056533964777,0.0
2019-05-30,-0.0,-0.5731548007838014,-0.0,1.0,-0.7086871325930764,-0.6871029036280506,0.0
2019-05-31,-0.0,-0.5766923990498813,-0.0,1.0,-0.7176959619952494,-0.6747327790973873,0.0
2019-06-03,-0.0,-0.5770383782018937,-0.0,1.0,-0.717461636638865,-0.6736813985930962,0.0
2019-06-04,-0.0,-0.5825807984790874,-0.0,1.0,-0.7473265209125476,-0.6406547053231939,0.0
2019-06-05,-0.0,-0.5787952091568824,-0.0,1.0,-0.7542627883650953,-0.6169390524514721,0.0
2019-06-06,-0.0,-0.5679627391445333,-0.0,1.0,-0.7650856351148189,-0.6147746366771808,0.0
2019-06-07,-0.0,-0.5766047073379091,-0.0,1.0,-0.7572097681680267,-0.6119539281821663,0.0
2019-06-10,-0.0,-0.580215319449347,-0.0,1.0,-0.7485586539592893,-0.6127485586539593,0.0
2019-06-11,-0.0,-0.5868245831123682,-0.0,1.0,-0.7489246361440103,-0.6104236638972365,0.0
2019-06-12,-0.0,-0.5858776376281976,-0.0,1.0,-0.7483201697512671,-0.6128728044323942,0.0
2019-06-13,-0.0,-0.5778032036613272,-0.0,1.0,-0.7442645074224022,-0.611688083083964,0.0
2019-06-14,-0.0,-0.5755477985392039,-0.0,1.0,-0.7518406617582353,-0.6059370508345311,0.0
2019-06-17,-0.0,-0.5692623551840447,-0.0,1.0,-0.7643056166593343,-0.5994134037248864,0.0
2019-06-18,-0.0,-0.5632746344750799,-0.0,1.0,-0.7656538427730083,-0.6011603035541622,0.0
2019-06-19,-0.0,-0.5739016202014304,-0.0,1.0,-0.7621369143190775,-0.5832433221427529,0.0
2019-06-20,-0.0,-0.5720539310103309,-0.0,1.0,-0.7624759236561022,-0.5838148602112881,0.0
2019-06-21,-0.0,-0.5782102529688093,-0.0,1.0,-0.753917077582937,-0.5856213345782395,0.0
2019-06-24,-0.0,-0.5709531455262006,-0.0,1.0,-0.757641220259816,-0.5907166836958108,0.0
2019-06-25,-0.0,-0.5645905084350009,-0.0,1.0,-0.7601716187029363,-0.5939232969470551,0.0
2019-06-26,-0.0,-0.5658930549886291,-0.0,1.0,-0.7413551810601201,-0.6083736661029798,0.0
2019-06-27,-0.0,-0.5536524666959449,-0.0,1.0,-0.736817449860928,-0.6373590982286634,0.0
2019-06-28,-0.0,-0.5530868534293492,-0.0,1.0,-0.7371564064283832,-0.6370715142999326,0.0
2019-07-01,-0.0,-0.5443842436667155,-0.0,1.0,-0.7617220676526578,-0.6225801727925026,0.0
2019-07-02,-0.0,-0.5453427065026363,-0.0,1.0,-0.7632396016403047,-0.6205623901581723,0.0
2019-07-03,-0.0,-0.5459622244313198,-0.0,1.0,-0.7605695573358282,-0.6173030816911292,0.0
2019-07-05,-0.0,-0.5766520717951692,-0.0,1.0,-0.7232580392611709,-0.5997332328123641,0.0
2019-07-08,-0.0,-0.5800725163161711,-0.0,1.0,-0.7187527193618565,-0.6018564176939811,0.0
2019-07-09,-0.0,-0.5617222644154934,-0.0,1.0,-0.7387100543319508,-0.6206402991178361,0.0
2019-07-10,-0.0,-0.5637438538983846,-0.0,1.0,-0.7452587216108639,-0.6177124795129947,0.0
2019-07-11,-0.0,-0.563899212782769,-0.0,1.0,-0.7426472740042726,-0.6199116209651458,0.0
2019-07-12,-0.0,-0.5797974506722542,-0.0,1.0,-0.7047028694488098,-0.6256911704790176,0.0
2019-07-15,-0.0,-0.6395908370551793,-0.0,1.0,-0.679786774240023,-0.5620227632905921,0.0
2019-07-16,-0.0,-0.6428015788412227,-0.0,1.0,-0.689302486386816,-0.5489930565559364,0.0
2019-07-17,-0.0,-0.6556715299002364,-0.0,1.0,-0.6831209272821636,-0.5445476039444092,0.0
2019-07-18,-0.0,-0.6543044134921967,-0.0,1.0,-0.6392851149521731,-0.503328298931588,0.0
2019-07-19,-0.0,-0.6556374954434568,-0.0,1.0,-0.6518240192917029,-0.4965650674368393,0.0
2019-07-22,-0.0,-0.6446781657551536,-0.0,1.0,-0.6480717991866499,-0.511905763567522,0.0
2019-07-23,-0.0,-0.6515237986531218,-0.0,1.0,-0.6646501540919987,-0.5373815774454971,0.0
2019-07-24,-0.0,-0.6531460962201271,-0.0,1.0,-0.6629447118808215,-0.5323154926367961,0.0
2019-07-25,-0.0,-0.6460214566761967,-0.0,1.0,-0.668978401789,-0.5156679027372831,0.0
2019-07-26,-0.0,-0.6436742552950504,-0.0,1.0,-0.6688469815381131,-0.5190565182919923,0.0
2019-07-29,-0.0,-0.6522793404461688,-0.0,1.0,-0.6864266560164317,-0.514035488104068,0.0
2019-07-30,-0.0,-0.6387901359968399,-0.0,1.0,-0.6725071948535636,-0.5102138705490661,0.0
2019-07-31,-0.0,-0.6359220559164077,-0.0,1.0,-0.6744422479525557,-0.5136684552386331,0.0
2019-08-01,-0.0,-0.6438925150461982,-0.0,1.0,-0.6706507304116865,-0.5110621344409596,0.0
2019-08-02,-0.0,-0.6484176220017726,-0.0,1.0,-0.6652277080534035,-0.5452414305726293,0.0
2019-08-05,-0.0,-0.6443993831039013,-0.0,1.0,-0.6629062660650026,-0.5487233677957388,0.0
2019-08-06,-0.0,-0.6442033285298522,-0.0,1.0,-0.6367720606933966,-0.5446017349043542,0.0
2019-08-07,-0.0,-0.6436236656824892,-0.0,1.0,-0.6516011810129457,-0.5437485805132865,0.0
2019-08-08,-0.0,-0.6373133480951569,-0.0,1.0,-0.6497757338329643,-0.5517231590302617,0.0
2019-08-09,-0.0,-0.627956081081081,-0.0,1.0,-0.6224662162162161,-0.564893018018018,0.0
2019-08-12,-0.0,-0.6303780415929948,-0.0,1.0,-0.6252981953916533,-0.5508686256349807,0.0
2019-08-13,-0.0,-0.627672392053574,-0.0,1.0,-0.6238336742413629,-0.5505057580767183,0.0
2019-08-14,-0.0,-0.6385381320576292,-0.0,1.0,-0.5959559437058463,-0.5468376258552595,0.0
2019-08-15,-0.0,-0.6552800131384464,-0.0,1.0,-0.5866316308096567,-0.4952373131877156,0.0
2019-08-16,-0.0,-0.6559833734412601,-0.0,1.0,-0.5904889520892583,-0.48815904616057754,0.0
2019-08-19,-0.0,-0.6524998636933647,-0.0,1.0,-0.5926885120767679,-0.48097159369718123,0.0
2019-08-20,-0.0,-0.6560409073600609,-0.0,1.0,-0.5906272099222107,-0.4732361420877985,0.0
2019-08-21,-0.0,-0.6603548045315005,-0.0,1.0,-0.5927626395718438,-0.4636094433426608,0.0
2019-08-22,-0.0,-0.662328487977177,-0.0,1.0,-0.5953810623556582,-0.45931259339763625,0.0
2019-08-23,-0.0,-0.660752133036248,-0.0,1.0,-0.5953209064724743,-0.46117058855496984,0.0
2019-08-26,-0.0,-0.6484812580784145,-0.0,1.0,-0.5947867298578199,-0.4495368375700129,0.0
2019-08-27,-0.0,-0.648115239633818,-0.0,1.0,-0.5953419493807216,-0.4490306946688207,0.0
2019-08-28,-0.0,-0.6417773952337404,-0.0,1.0,-0.5999515842702674,-0.4480337834203023,0.0
2019-08-29,-0.0,-0.6324855335755618,-0.0,1.0,-0.6013726281792491,-0.4575696406943884,0.0
2019-08-30,-0.0,-0.6252919227981639,-0.0,1.0,-0.6072799506080048,-0.45177569591710737,0.0
2019-09-03,-0.0,-0.6321045990281097,-0.0,1.0,-0.60788788358794,-0.4447606518645797,0.0
2019-09-04,-0.0,-0.6256302971784143,-0.0,1.0,-0.6086256839394915,-0.44785967170904406,0.0
2019-09-05,-0.0,-0.6369036470179006,-0.0,1.0,-0.6084071388435501,-0.43039092392903966,0.0
2019-09-06,-0.0,-0.6342225426580149,-0.0,1.0,-0.618708109695853,-0.41736761996314986,0.0
2019-09-09,-0.0,-0.6348998664886516,-0.0,1.0,-0.6187449933244326,-0.41658210947930574,0.0
2019-09-10,-0.0,-0.6373761384578402,-0.0,1.0,-0.6066344381827408,-0.4268849656793355,0.0
2019-09-11,-0.0,-0.631823523127871,-0.0,1.0,-0.6128084606345476,-0.4260495673539152,0.0
2019-09-12,-0.0,-0.6463342794409039,-0.0,1.0,-0.6066245381031435,-0.42470411824559523,0.0
2019-09-13,-0.0,-0.6510479564178944,-0.0,1.0,-0.6256340069237581,-0.4069183908971365,0.0
2019-09-16,-0.0,-0.6517444981213097,-0.0,1.0,-0.6246645195920559,-0.4074610842726785,0.0
2019-09-17,-0.0,-0.6510560639811063,-0.0,1.0,-0.6253723732589034,-0.40734279809989,0.0
2019-09-18,-0.0,-0.6471030446222413,-0.0,1.0,-0.6309939322343339,-0.40675508779466246,0.0
