Date,BIP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.16115878385947616,-0.37122756704680393,-0.0,-0.4131472229068178,-0.29496112741693364,0.0
2018-10-29,1.0,-0.15671208398481126,-0.3713424167969623,-0.0,-0.4112575385302658,-0.29430422157694885,0.0
2018-10-30,1.0,-0.1568977841315225,-0.37135900643316655,-0.0,-0.41125357398141527,-0.29420568263045027,0.0
2018-10-31,1.0,-0.16114143700350597,-0.3560777526294768,-0.0,-0.4106421692628589,-0.2911063773132739,0.0
2018-11-01,1.0,-0.15439335180055402,-0.36081994459833794,-0.0,-0.4099722991689751,-0.29090304709141274,0.0
2018-11-02,1.0,-0.15204876396884523,-0.3891635624788351,-0.0,-0.4137713060164804,-0.3025849418670279,0.0
2018-11-05,1.0,-0.1494221740700614,-0.39655561574575665,-0.0,-0.4144998194293969,-0.29665492957746475,0.0
2018-11-06,1.0,-0.14464609800362974,-0.39548548094373864,-0.0,-0.42218693284936476,-0.30628402903811247,0.0
2018-11-07,1.0,-0.1453461923391866,-0.39687016649986356,-0.0,-0.42457465198799016,-0.3078200345737422,0.0
2018-11-08,1.0,-0.12724976318282286,-0.39767242545897424,-0.0,-0.4185574450809689,-0.3119220533176959,0.0
2018-11-09,1.0,-0.1266579445998376,-0.3977939186140937,-0.0,-0.4194035910854462,-0.3118740413245511,0.0
2018-11-12,1.0,-0.1265165812887571,-0.38550372966657687,-0.0,-0.4249123753033163,-0.30987687606722386,0.0
2018-11-13,1.0,-0.11238230907917288,-0.38121842099405706,-0.0,-0.42624702294833844,-0.3060075233156008,0.0
2018-11-14,1.0,-0.11300302706552706,-0.3807647792022792,-0.0,-0.4263043091168091,-0.3057113603988604,0.0
2018-11-15,1.0,-0.11261000977864698,-0.3813450084451951,-0.0,-0.4286603253622544,-0.29980442706018307,0.0
2018-11-16,1.0,-0.11057905471313294,-0.3758978451715882,-0.0,-0.42761816085838433,-0.3028065974993349,0.0
2018-11-19,1.0,-0.11233538775329224,-0.3754267724914645,-0.0,-0.4266838114663237,-0.3025318139493637,0.0
2018-11-20,1.0,-0.10136387711864406,-0.37195444915254233,-0.0,-0.427392302259887,-0.3062102754237288,0.0
2018-11-21,1.0,-0.0991363124295907,-0.3729539882043692,-0.0,-0.42903845729053924,-0.3077908594906231,0.0
2018-11-23,1.0,-0.09830086291255227,-0.3871541677786674,-0.0,-0.4284761142247131,-0.3100702784449782,0.0
2018-11-26,1.0,-0.09737094009483316,-0.3937134079829033,-0.0,-0.42692727232252176,-0.30814095857171475,0.0
2018-11-27,1.0,-0.08947905573304933,-0.3988507277245297,-0.0,-0.42500887468938586,-0.30533368832090874,0.0
2018-11-28,1.0,-0.08744494372024736,-0.410019130666904,-0.0,-0.4225652889620501,-0.30446678827245627,0.0
2018-11-29,1.0,-0.06926549939433983,-0.40281907278934037,-0.0,-0.4215394780310538,-0.3087985904636053,0.0
2018-11-30,1.0,-0.0691006782348278,-0.40282304236765615,-0.0,-0.42171672685633754,-0.30839866114683345,0.0
2018-12-03,1.0,-0.06590352676503672,-0.40589779218774125,-0.0,-0.4240058228015615,-0.3097995103553232,0.0
2018-12-04,1.0,-0.06860743764977367,-0.407384396911334,-0.0,-0.4295730895535635,-0.31332652880092304,0.0
2018-12-06,1.0,-0.06643175234554023,-0.367093259544295,-0.0,-0.43294132906740457,-0.2953218902676294,0.0
2018-12-07,1.0,-0.061380132163362584,-0.36932076698082544,-0.0,-0.43542411439714007,-0.3004658216877911,0.0
2018-12-10,1.0,-0.053557979902308865,-0.36888085555053474,-0.0,-0.435048307619478,-0.2942999160803047,0.0
2018-12-11,1.0,-0.03230936819172113,-0.3847494553376906,-0.0,-0.4393464052287582,-0.32224400871459696,0.0
2018-12-12,1.0,-0.0354088751831682,-0.38665441900137787,-0.0,-0.44393412505741087,-0.3210419263827833,0.0
2018-12-13,1.0,-0.03597472046669908,-0.39810845450125953,-0.0,-0.44606001679409557,-0.32958412516020685,0.0
2018-12-14,1.0,-0.03410323980778174,-0.40578426379077437,-0.0,-0.44371858183670304,-0.3308900059791394,0.0
2018-12-17,1.0,-0.028654686741136474,-0.40494061547971216,-0.0,-0.43926884189147425,-0.33473884056691244,0.0
2018-12-18,1.0,-0.029823818963405132,-0.41345746931866273,-0.0,-0.4466222687484687,-0.3373944807002695,0.0
2018-12-19,1.0,-0.019765854095314842,-0.4196942224609943,-0.0,-0.4560472768786515,-0.34295883419515144,0.0
2018-12-20,1.0,-0.020726553367502922,-0.4243548242064562,-0.0,-0.4568159338189012,-0.34610196924736986,0.0
2018-12-21,1.0,-0.018809702085176867,-0.4290835659020262,-0.0,-0.4626188369296394,-0.35842806253261633,0.0
2018-12-24,1.0,-0.0048928974069898535,-0.4149267192784667,-0.0,-0.4611273957158963,-0.37384441939120633,0.0
2018-12-26,1.0,-0.004728397275008963,-0.41600932233775545,-0.0,-0.4522678379347436,-0.3679634277518824,0.0
2018-12-27,1.0,-0.0,-0.40405619660001757,-0.0,-0.43131771337972336,-0.3666651986259138,0.0
2018-12-28,1.0,-0.0,-0.40480172527617625,-0.0,-0.43041679503542984,-0.36538884732186083,0.0
2018-12-31,1.0,-0.0,-0.4037064753268477,-0.0,-0.4311308711537615,-0.36617951313993924,0.0
2019-01-02,1.0,-0.0006187708558926874,-0.4064661554440786,-0.0,-0.4349075158560032,-0.3679034717464807,0.0
2019-01-03,1.0,-0.0,-0.4074393697999646,-0.0,-0.4327978403257214,-0.3725216852540273,0.0
2019-01-04,1.0,-0.0,-0.41444204209504476,-0.0,-0.4123019900277986,-0.3794731500683934,0.0
2019-01-07,1.0,-0.0,-0.40034816668480033,-0.0,-0.4067239691002067,-0.36894788379936894,0.0
2019-01-08,1.0,-0.0,-0.4037267080745342,-0.0,-0.40549199084668197,-0.37014274817478476,0.0
2019-01-09,1.0,-0.0,-0.40087098530212306,-0.0,-0.40509526401741974,-0.3714752313554709,0.0
2019-01-10,1.0,-0.0,-0.39936887921653974,-0.0,-0.4062459194776931,-0.3706637649619151,0.0
2019-01-11,1.0,-0.0,-0.39953418515051914,-0.0,-0.40636903854944384,-0.370801680416186,0.0
2019-01-14,1.0,-0.0,-0.40004348771472065,-0.0,-0.40619699934768433,-0.36814524896716677,0.0
2019-01-15,1.0,-0.0,-0.3995514328020207,-0.0,-0.40577911331765526,-0.37218012368260606,0.0
2019-01-16,1.0,-0.0,-0.4092305666505728,-0.0,-0.4184260194004301,-0.3669841548523022,0.0
2019-01-17,1.0,-0.0,-0.4082942645576831,-0.0,-0.41799938658370944,-0.36447881523025016,0.0
2019-01-18,1.0,-0.0,-0.41273064359495015,-0.0,-0.4220667431800124,-0.37231835437450345,0.0
2019-01-22,1.0,-0.0,-0.4093943466478662,-0.0,-0.46632443984225247,-0.3274581947167816,0.0
2019-01-23,1.0,-0.0,-0.38189289501590673,-0.0,-0.4694017320607989,-0.35796659597030756,0.0
2019-01-24,1.0,-0.0,-0.38550225284919165,-0.0,-0.46276172806785054,-0.360411697146391,0.0
2019-01-25,1.0,-0.0,-0.3520875195356106,-0.0,-0.5227059611520428,-0.35784773386916724,0.0
2019-01-28,1.0,-0.0,-0.34884919656663904,-0.0,-0.5333587324354004,-0.35888931220725667,0.0
2019-01-29,1.0,-0.0,-0.34096846846846846,-0.0,-0.5473648648648648,-0.3639189189189189,0.0
2019-01-30,1.0,-0.0,-0.341010919734324,-0.0,-0.54747270066419,-0.36303050771135875,0.0
2019-01-31,1.0,-0.0,-0.35236721725218023,-0.0,-0.5281790116501791,-0.37287333528629696,0.0
2019-02-01,1.0,-0.0,-0.35196422150305645,-0.0,-0.5219570298453794,-0.37347177274361737,0.0
2019-02-04,1.0,-0.0,-0.3496102962646841,-0.0,-0.5238202196716156,-0.372722984658925,0.0
2019-02-05,1.0,-0.0,-0.33249177223750054,-0.0,-0.5162526486632704,-0.4054370857941481,0.0
2019-02-06,1.0,-0.0,-0.3444855828565017,-0.0,-0.5036912375182319,-0.3957365645686076,0.0
2019-02-07,1.0,-0.0,-0.3333483247132899,-0.0,-0.49343377557904206,-0.42190240611648305,0.0
2019-02-08,1.0,-0.0,-0.32928092214867843,-0.0,-0.5028592012247287,-0.41917691026160564,0.0
2019-02-11,1.0,-0.0,-0.3267838209749825,-0.0,-0.5104107920323039,-0.41868754088745513,0.0
2019-02-12,1.0,-0.0,-0.3398731176483869,-0.0,-0.5101709073668526,-0.40764906418621455,0.0
2019-02-13,1.0,-0.0,-0.3503217793835384,-0.0,-0.5057017048662075,-0.4020774528621429,0.0
2019-02-14,1.0,-0.0,-0.32287046256902324,-0.0,-0.5249162668597809,-0.4152711143296823,0.0
2019-02-15,1.0,-0.0,-0.33405069886505223,-0.0,-0.5201730738735473,-0.41111841062003035,0.0
2019-02-19,1.0,-0.0,-0.3228791890118345,-0.0,-0.5310116986853122,-0.408933541511099,0.0
2019-02-20,1.0,-0.0,-0.3137693437252909,-0.0,-0.5345306675703151,-0.4108437817688919,0.0
2019-02-21,1.0,-0.0,-0.3210653862704686,-0.0,-0.533916155187643,-0.4098702239938396,0.0
2019-02-22,1.0,-0.0,-0.31994274158733044,-0.0,-0.5342755220285837,-0.41794096930312874,0.0
2019-02-25,1.0,-0.0,-0.3187800816624467,-0.0,-0.5413444649741098,-0.4209493829695021,0.0
2019-02-26,1.0,-0.0,-0.32291714012999406,-0.0,-0.5297713740284532,-0.41993545747920547,0.0
2019-02-27,1.0,-0.0,-0.320646246137066,-0.0,-0.539061079803672,-0.4126067987638611,0.0
2019-02-28,1.0,-0.0,-0.3158673434548062,-0.0,-0.5352696150957139,-0.42505633578403473,0.0
2019-03-01,1.0,-0.0,-0.31357165597853276,-0.0,-0.5405466866784918,-0.4199526993223268,0.0
2019-03-04,1.0,-0.0,-0.30594084129758686,-0.0,-0.5439150076048217,-0.4202174751992009,0.0
2019-03-05,1.0,-0.0,-0.30005681172594023,-0.0,-0.5540052266787865,-0.41840699920463587,0.0
2019-03-06,1.0,-0.0,-0.2986481881176872,-0.0,-0.5522889923889583,-0.42103828240372604,0.0
2019-03-07,1.0,-0.0,-0.2585638624326598,-0.0,-0.5994135430636692,-0.4151114950105699,0.0
2019-03-08,1.0,-0.0,-0.2399845038968142,-0.0,-0.6318308190146302,-0.4070233808851009,0.0
2019-03-11,1.0,-0.0,-0.23688379675338095,-0.0,-0.6250545312607628,-0.43413771726402317,0.0
2019-03-12,1.0,-0.0,-0.20632186583492387,-0.0,-0.6392160513942553,-0.4820771844886178,0.0
2019-03-13,1.0,-0.0,-0.2170863435505366,-0.0,-0.6417666175679784,-0.4791564377732576,0.0
2019-03-14,1.0,-0.0,-0.21707020659998133,-0.0,-0.6423997382443676,-0.47763391605122935,0.0
2019-03-15,1.0,-0.0,-0.21485380116959066,-0.0,-0.6452163742690059,-0.4791111111111111,0.0
2019-03-18,1.0,-0.0,-0.2397792167451196,-0.0,-0.666435688514014,-0.48319036582160524,0.0
2019-03-19,1.0,-0.0,-0.24654599720791412,-0.0,-0.6647330669619218,-0.4957155923554614,0.0
2019-03-20,1.0,-0.0,-0.2534555542154143,-0.0,-0.6602581112049211,-0.49854058617778313,0.0
2019-03-21,1.0,-0.0,-0.2541153753318851,-0.0,-0.6607048032826454,-0.49888969345884626,0.0
2019-03-22,1.0,-0.0,-0.25094641817122887,-0.0,-0.6845272762570375,-0.49121529800038827,0.0
2019-03-25,1.0,-0.0,-0.19587554443294752,-0.0,-0.7159804605722262,-0.49447746468705633,0.0
2019-03-26,1.0,-0.0,-0.20511518843522614,-0.0,-0.7123552590228927,-0.4999153914956367,0.0
2019-03-27,1.0,-0.0,-0.19284092555915172,-0.0,-0.7206656683252017,-0.501835660113038,0.0
2019-03-28,1.0,-0.0,-0.19057764005229266,-0.0,-0.7140851208056941,-0.5162688229312933,0.0
2019-03-29,1.0,-0.0,-0.18735929897605966,-0.0,-0.7147248916753408,-0.5185785868170706,0.0
2019-04-01,1.0,-0.0,-0.18541262135922332,-0.0,-0.7123058252427185,-0.5294660194174757,0.0
2019-04-02,1.0,-0.0,-0.2027253515995045,-0.0,-0.7419174621681361,-0.484369307002842,0.0
2019-04-03,1.0,-0.0,-0.20313866485278398,-0.0,-0.7455300748226605,-0.4806384219220678,0.0
2019-04-04,1.0,-0.0,-0.20043307948711708,-0.0,-0.7529743801853969,-0.47962336682805773,0.0
2019-04-05,1.0,-0.0,-0.19230113290291145,-0.0,-0.751955171153612,-0.49209404312340116,0.0
2019-04-08,1.0,-0.0,-0.18646667802965738,-0.0,-0.7543159073753927,-0.4941683508242226,0.0
2019-04-09,1.0,-0.0,-0.17797354678119967,-0.0,-0.7755869002879594,-0.4867733905998341,0.0
2019-04-10,1.0,-0.0,-0.17085365853658538,-0.0,-0.7733170731707317,-0.494829268292683,0.0
2019-04-11,1.0,-0.0,-0.16164697842428977,-0.0,-0.7898564873572197,-0.4891877379673924,0.0
2019-04-12,1.0,-0.0,-0.16241944932630348,-0.0,-0.7899824253075571,-0.48852763132200744,0.0
2019-04-15,1.0,-0.0,-0.16289979719989248,-0.0,-0.7893810931658807,-0.4911183326410438,0.0
2019-04-16,1.0,-0.0,-0.16787091734609186,-0.0,-0.7868964507152272,-0.48628130644925055,0.0
2019-04-17,1.0,-0.0,-0.18542081491913942,-0.0,-0.7605750084988587,-0.48224952649215674,0.0
2019-04-18,1.0,-0.0,-0.1897748228671261,-0.0,-0.7491264680190236,-0.48757643404833545,0.0
2019-04-22,1.0,-0.0,-0.19361030126336248,-0.0,-0.7477162293488823,-0.48824101068999026,0.0
2019-04-23,1.0,-0.0,-0.20016514474451133,-0.0,-0.7482514085875267,-0.4801826306586361,0.0
2019-04-24,1.0,-0.0,-0.20284663051897756,-0.0,-0.7369287374128582,-0.48082881487219215,0.0
2019-04-25,1.0,-0.0,-0.2013133344641256,-0.0,-0.7432455353897599,-0.4785674477210497,0.0
2019-04-26,1.0,-0.0,-0.1969535267294072,-0.0,-0.7498544678373921,-0.4787523042592413,0.0
2019-04-29,1.0,-0.0,-0.18959369314736202,-0.0,-0.7489630078835657,-0.4871315949060036,0.0
2019-04-30,1.0,-0.0,-0.18493100856027353,-0.0,-0.7493270606494168,-0.49072434949196114,0.0
2019-05-01,1.0,-0.0,-0.19893911995177818,-0.0,-0.7222664255575648,-0.4898854731766124,0.0
2019-05-02,1.0,-0.0,-0.19561969930609097,-0.0,-0.7186777178103315,-0.4951329992289899,0.0
2019-05-03,1.0,-0.0,-0.18739755086298332,-0.0,-0.7255086298331888,-0.49766174910808986,0.0
2019-05-06,1.0,-0.0,-0.1854065256156923,-0.0,-0.7263482577473613,-0.4979999036098125,0.0
2019-05-07,1.0,-0.0,-0.18546734492152656,-0.0,-0.7257889534463222,-0.49960220834639213,0.0
2019-05-08,1.0,-0.0,-0.1907896317294064,-0.0,-0.7092512071492061,-0.5022461383236841,0.0
2019-05-09,1.0,-0.0,-0.18974371280476102,-0.0,-0.7063735841812249,-0.5035755423305818,0.0
2019-05-10,1.0,-0.0,-0.19213712093970992,-0.0,-0.7046146470094691,-0.5004674577490111,0.0
2019-05-13,1.0,-0.0,-0.19285594499413047,-0.0,-0.7025945712848278,-0.5002755084928487,0.0
2019-05-14,1.0,-0.0,-0.17078555658428887,-0.0,-0.7122712057545759,-0.49094319018113625,0.0
2019-05-15,1.0,-0.0,-0.16737659141464337,-0.0,-0.7110132992569455,-0.4880496000757253,0.0
2019-05-16,1.0,-0.0,-0.1694558193481194,-0.0,-0.7096361871848889,-0.4879399720690226,0.0
2019-05-17,1.0,-0.0,-0.16141797587734888,-0.0,-0.6977796734674534,-0.5104144451553281,0.0
2019-05-20,1.0,-0.0,-0.15579590097978888,-0.0,-0.6988687461542102,-0.5119515312159796,0.0
2019-05-21,1.0,-0.0,-0.1538588897561437,-0.0,-0.6997327278317841,-0.5116488091014452,0.0
2019-05-22,1.0,-0.0,-0.14447464838671553,-0.008202340148918567,-0.7017373832880275,-0.5093724146082024,0.0
2019-05-23,1.0,-0.0,-0.13996551642693497,-0.014620090224143225,-0.7073383877748649,-0.4999645716715086,0.0
2019-05-24,1.0,-0.0,-0.11513437057991513,-0.030975954738330976,-0.7028995756718528,-0.5083451202263083,0.0
2019-05-28,1.0,-0.0,-0.11296025647069917,-0.030526613549573336,-0.7036443354863042,-0.510112677384376,0.0
2019-05-29,1.0,-0.0,-0.12088430083197814,-0.03228923613566193,-0.7121779914680997,-0.49152702161257633,0.0
2019-05-30,1.0,-0.0,-0.12188744140026857,-0.027185563853094303,-0.7153525406958939,-0.4913425522391576,0.0
2019-05-31,1.0,-0.0,-0.11673682477717941,-0.026338687298638384,-0.7122968746325518,-0.496296122098629,0.0
2019-06-03,1.0,-0.0,-0.11978263924673256,-0.03410315266782218,-0.7094907949594791,-0.4788494870473603,0.0
2019-06-04,1.0,-0.0,-0.11060911091343227,-0.03174305913198183,-0.714523151832951,-0.4840582424270799,0.0
2019-06-05,1.0,-0.0,-0.10438999489535479,-0.0461042275743654,-0.7166225810942504,-0.45315327857441184,0.0
2019-06-06,1.0,-0.0,-0.10400203925567168,-0.03084374203415753,-0.7139480453270919,-0.46854216392834797,0.0
2019-06-07,1.0,-0.0,-0.09627523063050566,-0.03225358951238122,-0.7138100853159465,-0.46976948509861044,0.0
2019-06-10,1.0,-0.0,-0.09490317654952225,-0.02924368970224186,-0.7201721305786272,-0.46924091340258656,0.0
2019-06-11,1.0,-0.0,-0.09195481948582912,-0.025777839373570786,-0.7277157970110641,-0.46439378190469593,0.0
2019-06-12,1.0,-0.0,-0.09234535963412945,-0.02693213840255001,-0.7275142052016447,-0.4630202799464129,0.0
2019-06-13,1.0,-0.0,-0.10167923393625387,-0.03395475782948605,-0.7168200952953694,-0.460517185548411,0.0
2019-06-14,1.0,-0.0,-0.0977869155424136,-0.045393642579929776,-0.7177739789318056,-0.44917760118277583,0.0
2019-06-17,1.0,-0.0,-0.09654504359057152,-0.0449974629826099,-0.7114949951566031,-0.4533419438165967,0.0
2019-06-18,1.0,-0.0,-0.10074265418146593,-0.045251164721619996,-0.7092578070944232,-0.45112781954887216,0.0
2019-06-19,1.0,-0.0,-0.08639418208597992,-0.0625287673754948,-0.7069179784589892,-0.4455491116634447,0.0
2019-06-20,1.0,-0.0,-0.06992695528238019,-0.07618474968822377,-0.659718510600392,-0.4211206128629966,0.0
2019-06-21,1.0,-0.0,-0.07399492453586216,-0.07644361337429323,-0.655002003472686,-0.4206402208272116,0.0
2019-06-24,1.0,-0.0,-0.06577363705255651,-0.08309187357910222,-0.6427138590469398,-0.4372799001471047,0.0
2019-06-25,1.0,-0.0,-0.05434128734710246,-0.08439721052514314,-0.6486865851213155,-0.4405899783882539,0.0
2019-06-26,1.0,-0.0,-0.05463214651753487,-0.08520119424268081,-0.6498373512766811,-0.4383717303150484,0.0
2019-06-27,1.0,-0.0,-0.04849404987831833,-0.08452968362767643,-0.6479939270803099,-0.451673401951372,0.0
2019-06-28,1.0,-0.0,-0.05678240482304343,-0.08440326002009602,-0.6408618957240146,-0.45086524505972975,0.0
2019-07-01,1.0,-0.0,-0.05183300979539014,-0.08699823727603363,-0.6472543900751947,-0.4452105227926903,0.0
2019-07-02,1.0,-0.0,-0.054082950951129326,-0.08845279992872099,-0.6445404731144474,-0.44041520024947656,0.0
2019-07-03,1.0,-0.0,-0.05253191347160648,-0.08998150912290864,-0.6448414908548131,-0.44043932541715863,0.0
2019-07-05,1.0,-0.0,-0.05383792934467858,-0.08983383080144339,-0.6436272107631309,-0.4401701786430258,0.0
2019-07-08,1.0,-0.0,-0.055115129381374424,-0.0877165634881753,-0.642119093216942,-0.4419231283124749,0.0
2019-07-09,1.0,-0.0,-0.04865346093923882,-0.08889383485421769,-0.6410638771422212,-0.44707322501669267,0.0
2019-07-10,1.0,-0.0,-0.04774411823624992,-0.08858815411667817,-0.6423308923364569,-0.4471698533176041,0.0
2019-07-11,1.0,-0.0,-0.05418555789008073,-0.07831471856684728,-0.6312285745880791,-0.44792657303992034,0.0
2019-07-12,1.0,-0.0,-0.06551273243057557,-0.07814543117395448,-0.6367766671837948,-0.4358502692759469,0.0
2019-07-15,1.0,-0.0,-0.07386717706756876,-0.09029199679515713,-0.6528086886851242,-0.4086174663936616,0.0
2019-07-16,1.0,-0.0,-0.07001871324184637,-0.0987123507396186,-0.6524238103724826,-0.40658973445018715,0.0
2019-07-17,1.0,-0.0,-0.07691964882570525,-0.0954587994117385,-0.6517001648914835,-0.404184678461607,0.0
2019-07-18,1.0,-0.0,-0.07722617987533392,-0.0973285841495993,-0.6515583259127338,-0.40006678539626006,0.0
2019-07-19,1.0,-0.0,-0.07910434472934473,-0.10180733618233619,-0.6462117165242165,-0.39868233618233617,0.0
2019-07-22,1.0,-0.0,-0.08435957853554439,-0.10356555372782644,-0.6429333570444138,-0.39205530609522965,0.0
2019-07-23,1.0,-0.0,-0.08574922187638952,-0.10455758114717653,-0.6423299244108494,-0.39057358826144956,0.0
2019-07-24,1.0,-0.0,-0.08603607606184467,-0.10907232983827972,-0.6396614537053492,-0.38664030566909546,0.0
2019-07-25,1.0,-0.0,-0.07913956534286412,-0.11232712500277488,-0.6459253668390792,-0.3824893999600418,0.0
2019-07-26,1.0,-0.0,-0.07692137123597499,-0.1141957514745665,-0.6456383875116413,-0.3806377222936716,0.0
2019-07-29,1.0,-0.0,-0.07425226703323504,-0.1157129237523003,-0.64261800767133,-0.3845642196749662,0.0
2019-07-30,1.0,-0.0,-0.07403961185697194,-0.11684168549780673,-0.6400372191944703,-0.3845097257299836,0.0
2019-07-31,1.0,-0.0,-0.08746620573505295,-0.11552098568452777,-0.6350884190932057,-0.3779417630634224,0.0
2019-08-01,1.0,-0.0,-0.09270644433632623,-0.10997832721482595,-0.6361183599451545,-0.37270555973284974,0.0
2019-08-02,1.0,-0.0,-0.08513271598117002,-0.11883660795190841,-0.6308926558666873,-0.3752292969699648,0.0
2019-08-05,1.0,-0.0,-0.08265594628026153,-0.11318254108499735,-0.636839547623255,-0.3761927902456264,0.0
2019-08-06,1.0,-0.0,-0.08563819336811544,-0.11454081075771137,-0.6079373048964177,-0.3748390054356131,0.0
2019-08-07,1.0,-0.0,-0.10072897399630072,-0.10647372429550647,-0.5933195517353933,-0.3755195299749755,0.0
2019-08-08,1.0,-0.0,-0.09827218522870697,-0.10329895112503808,-0.5955085520302912,-0.3790094442268355,0.0
2019-08-09,1.0,-0.0,-0.08881429344883594,-0.10234975636166757,-0.5851651326475366,-0.3893665403356795,0.0
2019-08-12,1.0,-0.0,-0.08534792198244172,-0.10651732041690092,-0.5909267828568958,-0.3795571508887255,0.0
2019-08-13,1.0,-0.0,-0.07818912264028684,-0.10518812907684998,-0.5938485463734935,-0.3826947168344205,0.0
2019-08-14,1.0,-0.0,-0.08023786951650436,-0.10447729035594243,-0.5913125915711455,-0.37858743428423686,0.0
2019-08-15,1.0,-0.0,-0.09474579876621995,-0.11795362688789619,-0.5722612210168049,-0.3422676026377366,0.0
2019-08-16,1.0,-0.0,-0.09646978810227201,-0.11857346283819685,-0.5713799919236574,-0.33893009712864763,0.0
2019-08-19,1.0,-0.0,-0.099805915362221,-0.12434074511623983,-0.5602928146491709,-0.32517615290494073,0.0
2019-08-20,1.0,-0.0,-0.10142824088681349,-0.13310616099787553,-0.5518604993584485,-0.3170526492921899,0.0
2019-08-21,1.0,-0.0,-0.10586281558092114,-0.13869794622774378,-0.5494944398898489,-0.30806583843097685,0.0
2019-08-22,1.0,-0.0,-0.10693781413640092,-0.13526529410527643,-0.547811823095203,-0.3129902630859498,0.0
2019-08-23,1.0,-0.0,-0.10284666764997155,-0.1341789755367791,-0.5492741102846668,-0.32080321962114666,0.0
2019-08-26,1.0,-0.0,-0.09728601252609605,-0.1384133611691023,-0.5430688935281837,-0.30891440501043843,0.0
2019-08-27,1.0,-0.0,-0.09705582064051008,-0.13556143604275625,-0.5401829433459046,-0.31085783343404244,0.0
2019-08-28,1.0,-0.0,-0.08355716576092614,-0.14812501301351322,-0.5523143231932038,-0.29818643679596896,0.0
2019-08-29,1.0,-0.0,-0.079188113447392,-0.1478108654427241,-0.553816658678392,-0.3031029237085044,0.0
2019-08-30,1.0,-0.0,-0.07316008316008316,-0.14962577962577964,-0.557941787941788,-0.29825363825363826,0.0
2019-09-03,1.0,-0.0,-0.07723340542339045,-0.15436283480286145,-0.5545666278489436,-0.29333721510563965,0.0
2019-09-04,1.0,-0.0,-0.07448069365604142,-0.1606470796165762,-0.5500592601833947,-0.2941176470588235,0.0
2019-09-05,1.0,-0.0,-0.07446034944840338,-0.15812436374213118,-0.5524484241580621,-0.2925435771715871,0.0
2019-09-06,1.0,-0.0,-0.07687200448160673,-0.15503039608274372,-0.5526277569143307,-0.29026702906819923,0.0
2019-09-09,1.0,-0.0,-0.07101635805031968,-0.15461263804699826,-0.5537033961637466,-0.2965623183592128,0.0
