Date,CCEP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.17528892416050793,-0.465403501810426,-0.0,-0.45483854967511533,-0.3845047368682109,0.0
2018-10-22,1.0,-0.1753315978678567,-0.4616834015123342,-0.0,-0.4563034585347713,-0.3859427296392711,0.0
2018-10-23,1.0,-0.17210689869484153,-0.46366687383467997,-0.0,-0.4610316967060286,-0.38921068986948415,0.0
2018-10-24,1.0,-0.1707638061183949,-0.46014600715137066,-0.0,-0.4616607071911005,-0.39054429876837504,0.0
2018-10-25,1.0,-0.14583232781504898,-0.42707176987306333,-0.0,-0.4712100004826487,-0.3691297842559969,0.0
2018-10-26,1.0,-0.12543663125436633,-0.42369492423694927,-0.0,-0.4912914649129147,-0.36857700368577007,0.0
2018-10-29,1.0,-0.10180188861052226,-0.4404509539410291,-0.0,-0.48566679514357297,-0.38102235498169207,0.0
2018-10-30,1.0,-0.0930137316309323,-0.4409780775716694,-0.0,-0.48641291255119246,-0.38862924596482773,0.0
2018-10-31,1.0,-0.09437491008487987,-0.4330551958950751,-0.0,-0.48443868987675637,-0.3858677408526351,0.0
2018-11-01,1.0,-0.0917978578103659,-0.4347159322358805,-0.0,-0.48400546330242256,-0.38564205784391253,0.0
2018-11-02,1.0,-0.09502359502359503,-0.4182515849182516,-0.0,-0.4878688212021545,-0.3821917155250489,0.0
2018-11-05,1.0,-0.09305539011316259,-0.42349017272185824,-0.0,-0.4881953543776057,-0.37765336509827274,0.0
2018-11-06,1.0,-0.09268129930173256,-0.42310717094444844,-0.0,-0.48876337551535953,-0.3786373060699221,0.0
2018-11-07,1.0,-0.09293839879802532,-0.42343373637642795,-0.0,-0.4894707972621688,-0.37905129856192316,0.0
2018-11-08,1.0,-0.07996023292146001,-0.4223595133267055,-0.0,-0.48423519386450786,-0.3805093973393931,0.0
2018-11-09,1.0,-0.07868525896414343,-0.42394706886738764,-0.0,-0.48740751280591915,-0.3814029595902106,0.0
2018-11-12,1.0,-0.07871575261439455,-0.4091704916481333,-0.0,-0.49737377561160273,-0.38073155728008334,0.0
2018-11-13,1.0,-0.06086405854207712,-0.4053382118397598,-0.0,-0.5010554461018857,-0.378178065484567,0.0
2018-11-14,1.0,-0.06132739212007505,-0.4049249530956848,-0.0,-0.5010553470919324,-0.3779080675422139,0.0
2018-11-15,1.0,-0.060855301698886935,-0.4065846514352665,-0.0,-0.5051903925014646,-0.3706854130052724,0.0
2018-11-16,1.0,-0.0584893751314959,-0.4004254622811324,-0.0,-0.5042663113355308,-0.37452369263856744,0.0
2018-11-19,1.0,-0.0550293083235639,-0.4037983587338805,-0.0,-0.508651817116061,-0.3771864009378664,0.0
2018-11-20,1.0,-0.035156432135030544,-0.3986105282790134,-0.0,-0.5113069426959481,-0.3862544878071525,0.0
2018-11-21,1.0,-0.03486187460858674,-0.3955651427643634,-0.0,-0.5104956741586064,-0.3785401155104029,0.0
2018-11-23,1.0,-0.03509219529166183,-0.39522208048243074,-0.0,-0.5104719935057405,-0.3785689435231358,0.0
2018-11-26,1.0,-0.034249118247633194,-0.4008492667532949,-0.0,-0.5087479116391312,-0.37655466864674214,0.0
2018-11-27,1.0,-0.026264681402016092,-0.40550725977989455,-0.0,-0.5066817719411819,-0.373578100434662,0.0
2018-11-28,1.0,-0.025630942191584353,-0.4097249531564459,-0.0,-0.5050776099377733,-0.3728284253626038,0.0
2018-11-29,1.0,-0.013439750470161918,-0.40321544883262234,-0.0,-0.5024310811430668,-0.37438649603229207,0.0
2018-11-30,1.0,-0.01285170055537706,-0.40354339743883966,-0.0,-0.5025932895763529,-0.3759581401753339,0.0
2018-12-03,1.0,-0.010738871041762276,-0.40472693896282697,-0.0,-0.5031206975676916,-0.37604405690683795,0.0
2018-12-04,1.0,-0.0,-0.41802598838816696,-0.0,-0.5055294442908488,-0.3803796885079716,0.0
2018-12-06,1.0,-0.0,-0.3721756334449965,-0.0,-0.5135457182040963,-0.3625306324332831,0.0
2018-12-07,1.0,-0.0,-0.3722969023962595,-0.0,-0.5143640695949288,-0.3612597221597806,0.0
2018-12-10,1.0,-0.0,-0.3694875117286985,-0.0,-0.5110138063536035,-0.35353648183727265,0.0
2018-12-11,1.0,-0.0,-0.36936795994993743,-0.0,-0.5153540139460039,-0.35021455390666906,0.0
2018-12-12,1.0,-0.0,-0.36953168659886,-0.0,-0.5149882642226444,-0.35086621213814684,0.0
2018-12-13,1.0,-0.0,-0.3658662015919864,-0.0,-0.5207047670154726,-0.3493426348269385,0.0
2018-12-14,1.0,-0.0,-0.35046760411760747,-0.0,-0.5385857498486174,-0.3536746731256588,0.0
2018-12-17,1.0,-0.0,-0.34757732880386194,-0.0,-0.5305739317003397,-0.3567852672984087,0.0
2018-12-18,1.0,-0.0,-0.34025864367611763,-0.0,-0.5264865345302641,-0.3552795307083815,0.0
2018-12-19,1.0,-0.0,-0.3402884252160967,-0.0,-0.5264537919694242,-0.35530964602359844,0.0
2018-12-20,1.0,-0.0,-0.33762086401135455,-0.0,-0.526146544841657,-0.3539208728821077,0.0
2018-12-21,1.0,-0.0,-0.3370476610767873,-0.0,-0.5279788172992056,-0.341504854368932,0.0
2018-12-24,1.0,-0.0,-0.3209478714542506,-0.0,-0.5208251128940331,-0.35034416239203825,0.0
2018-12-26,1.0,-0.0,-0.3225525617028686,-0.0,-0.5105993992948243,-0.3433160666869804,0.0
2018-12-27,1.0,-0.0,-0.3003230642538905,-0.0,-0.46711290356637597,-0.34411621867015774,0.0
2018-12-28,1.0,-0.0,-0.30292094044151785,-0.0,-0.4658098011903254,-0.3417753577307838,0.0
2018-12-31,1.0,-0.0,-0.3001924988894295,-0.0,-0.46954921413914924,-0.34560954456031984,0.0
2019-01-02,1.0,-0.0,-0.2997674418604651,-0.0,-0.46879492600422834,-0.3455813953488372,0.0
2019-01-03,1.0,-0.0,-0.30256758765689046,-0.0,-0.49081487459383694,-0.33036719264340475,0.0
2019-01-04,1.0,-0.0,-0.3022474048077126,-0.0,-0.4820609315207509,-0.32990126641155204,0.0
2019-01-07,1.0,-0.0,-0.2867556703392831,-0.0,-0.47728740132880676,-0.31874700601920314,0.0
2019-01-08,1.0,-0.0,-0.2926763034759359,-0.0,-0.4752882687165776,-0.32093917112299464,0.0
2019-01-09,1.0,-0.0,-0.2945185432955638,-0.0,-0.4756449387464983,-0.32039971568340514,0.0
2019-01-10,1.0,-0.0,-0.29239289446186,-0.0,-0.4780146290491118,-0.3194566353187043,0.0
2019-01-11,1.0,-0.0,-0.28727166202841536,-0.0,-0.48017409135611305,-0.32501935510870245,0.0
2019-01-14,1.0,-0.0,-0.2869235443250152,-0.0,-0.4770884405053743,-0.3312380832652377,0.0
2019-01-15,1.0,-0.0,-0.2925360564269923,-0.0,-0.4781977050215812,-0.3347510264238341,0.0
2019-01-16,1.0,-0.0,-0.29094237972978665,-0.0,-0.4703691232795993,-0.34317521781219745,0.0
2019-01-17,1.0,-0.0,-0.29081386823085786,-0.0,-0.4668691735623756,-0.33721587933382213,0.0
2019-01-18,1.0,-0.0,-0.2917782426778243,-0.0,-0.4644769874476988,-0.33579497907949796,0.0
2019-01-22,1.0,-0.0,-0.2516591891165464,-0.0,-0.542394607893812,-0.2734715818636674,0.0
2019-01-23,1.0,-0.0,-0.2291131371736428,-0.0,-0.5482387070037298,-0.29475756319933694,0.0
2019-01-24,1.0,-0.0,-0.2149029196626536,-0.0,-0.5718933255972979,-0.28535609938042644,0.0
2019-01-25,1.0,-0.0,-0.16664925949909135,-0.0,-0.6782737660058906,-0.24395797213460615,0.0
2019-01-28,1.0,-0.0,-0.1400644604074066,-0.0,-0.7245476185460596,-0.24193718270101744,0.0
2019-01-29,1.0,-0.0,-0.13261057925991673,-0.0,-0.7334685855575984,-0.2472368393245842,0.0
2019-01-30,1.0,-0.0,-0.12913385826771653,-0.0,-0.7352628218769951,-0.26371568418812513,0.0
2019-01-31,1.0,-0.0,-0.1387646432374867,-0.0,-0.7177422790202344,-0.2734398296059638,0.0
2019-02-01,1.0,-0.0,-0.13739832271896082,-0.0,-0.6947474620089539,-0.26971015406604026,0.0
2019-02-04,1.0,-0.0,-0.13819993273919623,-0.0,-0.6958130149655288,-0.26788717000168155,0.0
2019-02-05,1.0,-0.0,-0.1398718891105744,-0.0,-0.6963351884910217,-0.2639924393573454,0.0
2019-02-06,1.0,-0.0,-0.1509087110925423,-0.0,-0.6864215583872989,-0.2516607478587842,0.0
2019-02-07,1.0,-0.0,-0.15111129679144386,-0.0,-0.6852648729946524,-0.2525275735294118,0.0
2019-02-08,1.0,-0.0,-0.15326324555011972,-0.0,-0.6843967940043718,-0.24415530342458622,0.0
2019-02-11,1.0,-0.0,-0.14484470494983417,-0.0,-0.6891178740535241,-0.2519555286706577,0.0
2019-02-12,1.0,-0.0,-0.14480668756530826,-0.0,-0.6910344827586208,-0.25402298850574717,0.0
2019-02-13,1.0,-0.0,-0.15389772274946054,-0.0,-0.6914294094232502,-0.24968051452873274,0.0
2019-02-14,1.0,-0.0,-0.14725639195600151,-0.0,-0.6988538561652462,-0.25303329274948566,0.0
2019-02-15,1.0,-0.0,-0.13095088028908777,-0.0,-0.708643220303374,-0.26135551913945965,0.0
2019-02-19,1.0,-0.0,-0.12369352488028315,-0.0,-0.7046221111805122,-0.25369560691234644,0.0
2019-02-20,1.0,-0.0,-0.11190451478982874,-0.0,-0.7135858847950182,-0.250295796574987,0.0
2019-02-21,1.0,-0.0,-0.10241038831729173,-0.0,-0.7154414205111185,-0.25649269830733484,0.0
2019-02-22,1.0,-0.0,-0.11141411011259168,-0.0,-0.7036669765520092,-0.25082119615742177,0.0
2019-02-25,1.0,-0.0,-0.11007365909326694,-0.0,-0.7124805477746655,-0.25234982882041707,0.0
2019-02-26,1.0,-0.0,-0.10515344767093884,-0.0,-0.7173962396549234,-0.24130600788392875,0.0
2019-02-27,1.0,-0.0,-0.10658934725633036,-0.0,-0.7237344449718307,-0.23334090017954062,0.0
2019-02-28,1.0,-0.0,-0.11128446205325067,-0.0,-0.7238314207706362,-0.21772422146039044,0.0
2019-03-01,1.0,-0.0,-0.10756147540983607,-0.0,-0.7316598360655737,-0.2099590163934426,0.0
2019-03-04,1.0,-0.0,-0.11090372072035115,-0.0,-0.7308733642367806,-0.2093161586741601,0.0
2019-03-05,1.0,-0.0,-0.11104947403024326,-0.0,-0.7311185075608153,-0.21240138067061146,0.0
2019-03-06,1.0,-0.0,-0.11096745064236752,-0.0,-0.7333661700119032,-0.20793826704428844,0.0
2019-03-07,1.0,-0.0,-0.08788934426229508,-0.0,-0.7590368852459017,-0.20223360655737704,0.0
2019-03-08,1.0,-0.0,-0.07809766838845102,-0.0,-0.7867799888872883,-0.19303191817751528,0.0
2019-03-11,1.0,-0.0,-0.07819954366314043,-0.0,-0.7832399917029662,-0.21281891723708773,0.0
2019-03-12,1.0,-0.0,-0.06533839342188488,-0.0,-0.7994096563356525,-0.24362218005481762,0.0
2019-03-13,1.0,-0.0,-0.07681058053029821,-0.0,-0.7985841758334923,-0.24410249888726393,0.0
2019-03-14,1.0,-0.0,-0.07251073141991414,-0.0,-0.7989016076087871,-0.23280868613753053,0.0
2019-03-15,1.0,-0.0,-0.069151741450963,-0.0,-0.8004134759403413,-0.24002700251038964,0.0
2019-03-18,1.0,-0.0,-0.069989417989418,-0.0,-0.7994285714285715,-0.246984126984127,0.0
2019-03-19,1.0,-0.0,-0.07154682061295525,-0.0,-0.7975634603956193,-0.25333220137532897,0.0
2019-03-20,1.0,-0.0,-0.0747445131408418,-0.0,-0.7972252321159199,-0.25266110013385173,0.0
2019-03-21,1.0,-0.0,-0.07686888955300346,-0.0,-0.7873457712504803,-0.27043931178755926,0.0
2019-03-22,1.0,-0.0,-0.07475950131573272,-0.0,-0.803330313618912,-0.2788490574177128,0.0
2019-03-25,1.0,-0.0,-0.031233286982564983,-0.0,-0.8269333618568832,-0.28109958284308484,0.0
2019-03-26,1.0,-0.0,-0.03491763898421414,-0.0,-0.8133364790665751,-0.2965640013726836,0.0
2019-03-27,1.0,-0.0,-0.04290630308838263,-0.0,-0.8216012545193188,-0.31347737073659454,0.0
2019-03-28,1.0,-0.0,-0.04021973710025505,-0.0,-0.8165369607394327,-0.32317485230963744,0.0
2019-03-29,1.0,-0.0,-0.0422455467967423,-0.0,-0.8133356561125387,-0.32202430207743565,0.0
2019-04-01,1.0,-0.0,-0.043025283347864,-0.0,-0.8125326939843069,-0.3240409764603313,0.0
2019-04-02,1.0,-0.0,-0.0545589131759993,-0.0,-0.8291387268135505,-0.29341200034834103,0.0
2019-04-03,1.0,-0.0,-0.05760779706739764,-0.0,-0.8148631597267545,-0.30307183570465124,0.0
2019-04-04,1.0,-0.0,-0.05734214071531007,-0.0,-0.8192168962670028,-0.2963148059623658,0.0
2019-04-05,1.0,-0.0,-0.05727264823508955,-0.0,-0.8194879151451921,-0.29677447400452095,0.0
2019-04-08,1.0,-0.0,-0.05300199843600661,-0.0,-0.8211182552784777,-0.29811451907203057,0.0
2019-04-09,1.0,-0.0,-0.045621074668527564,-0.0,-0.8372295882763433,-0.29788904396371246,0.0
2019-04-10,1.0,-0.0,-0.032786885245901634,-0.0,-0.834326216463017,-0.30708353263469146,0.0
2019-04-11,1.0,-0.0,-0.017337515246558636,-0.0,-0.8580981007144102,-0.3026441888830807,0.0
2019-04-12,1.0,-0.0,-0.015379260838354614,-0.0,-0.8585195014248114,-0.3013856561745448,0.0
2019-04-15,1.0,-0.0,-0.01580400426077694,-0.0,-0.8556770504989023,-0.3023629921088672,0.0
2019-04-16,1.0,-0.0,-0.023123389698399985,-0.0,-0.8513218005066361,-0.2906662047762357,0.0
2019-04-17,1.0,-0.0,-0.02444781290601992,-0.0,-0.8603508012126462,-0.28064097011693373,0.0
2019-04-18,1.0,-0.0,-0.017850566495526528,-0.0,-0.8586252464201382,-0.2898550724637681,0.0
2019-04-22,1.0,-0.0,-0.018723256369599685,-0.0,-0.8600751536740588,-0.29327309455027256,0.0
2019-04-23,1.0,-0.0,-0.033298692301030566,-0.0,-0.8538797956179094,-0.2779076816489131,0.0
2019-04-24,1.0,-0.0,-0.033407717139328816,-0.0,-0.8569881058127695,-0.2761011330892389,0.0
2019-04-25,1.0,-0.0,-0.0266487272411623,-0.0,-0.8645428701634079,-0.2789001974783533,0.0
2019-04-26,1.0,-0.0,-0.030255911888564947,-0.0,-0.8613972573156247,-0.26794082712450057,0.0
2019-04-29,1.0,-0.0,-0.025871936076017708,-0.0,-0.8610733182161754,-0.27264874203649714,0.0
2019-04-30,1.0,-0.0,-0.023377409039840983,-0.0,-0.8586552588367471,-0.2785411805375508,0.0
2019-05-01,1.0,-0.0,-0.021555358571335913,-0.0,-0.8504961840313061,-0.2899703802996562,0.0
2019-05-02,1.0,-0.0,-0.02456625542855908,-0.0,-0.839530713220837,-0.296523561566882,0.0
2019-05-03,1.0,-0.0,-0.02368409689537545,-0.0,-0.8401053586078847,-0.2951768211062654,0.0
2019-05-06,1.0,-0.0,-0.024635647198531792,-0.0,-0.8406779661016949,-0.293814099103962,0.0
2019-05-07,1.0,-0.0,-0.026116823641233907,-0.0,-0.8405988075693424,-0.29348483539272446,0.0
2019-05-08,1.0,-0.0,-0.04068241469816273,-0.0,-0.8127662320898412,-0.2979217761714212,0.0
2019-05-09,1.0,-0.0,-0.04105502618250494,-0.0,-0.8179886685552408,-0.2870632672332389,0.0
2019-05-10,1.0,-0.0,-0.04267690855254689,-0.0,-0.8126636055443505,-0.29030596918851653,0.0
2019-05-13,1.0,-0.0,-0.040980252815642694,-0.0,-0.8221461334711545,-0.2903288326119258,0.0
2019-05-14,1.0,-0.0,-0.007979177334016043,-0.0,-0.8306024918928144,-0.2948882061785288,0.0
2019-05-15,1.0,-0.0,-0.01194163764927047,-0.0,-0.8365555104569439,-0.28773151609664394,0.0
2019-05-16,1.0,-0.0,-0.011845959757948981,-0.0,-0.8386682917441787,-0.28774563260418673,0.0
2019-05-17,1.0,-0.0,-0.005203537548983918,-0.0,-0.8379622689993361,-0.2982076703997944,0.0
2019-05-20,1.0,-0.0,-0.0,-0.005888272701967753,-0.8375479091278933,-0.29773247971222405,0.0
2019-05-21,1.0,-0.0,-0.0,-0.011544381734222679,-0.8288652300324952,-0.297438857533778,0.0
2019-05-22,1.0,-0.0,-0.0,-0.02035928143712575,-0.8296407185628742,-0.288601368691189,0.0
2019-05-23,1.0,-0.0,-0.0,-0.02899294419499679,-0.8369467607440667,-0.2721616420782553,0.0
2019-05-24,1.0,-0.0,-0.0,-0.029477007081307058,-0.8358928419076872,-0.26757529221056225,0.0
2019-05-28,1.0,-0.0,-0.0,-0.02858605683078761,-0.8362488266916973,-0.2684529396706204,0.0
2019-05-29,1.0,-0.0,-0.0,-0.026098081023454157,-0.8372921108742004,-0.2688059701492537,0.0
2019-05-30,1.0,-0.0,-0.0,-0.018842989299569426,-0.845142175043697,-0.26757471117363685,0.0
2019-05-31,1.0,-0.0,-0.0,-0.02585893959129636,-0.8492878648758301,-0.26021225256774355,0.0
2019-06-03,1.0,-0.0,-0.0,-0.03932322547857022,-0.8407165847873962,-0.23754870404878875,0.0
2019-06-04,1.0,-0.0,-0.0,-0.03333757205832486,-0.8169718548660563,-0.2690530688368939,0.0
2019-06-05,1.0,-0.0,-0.0,-0.04527439344056032,-0.8219640572902468,-0.22976911946652126,0.0
2019-06-06,1.0,-0.0,-0.0,-0.04212864957766553,-0.8166250969378132,-0.2371989687912641,0.0
2019-06-07,1.0,-0.0,-0.0,-0.04580264786722897,-0.8122783827448018,-0.2400704978913577,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0632798017038472,-0.7790622591597409,-0.24062155012601802,0.0
2019-06-11,1.0,-0.0,-0.0,-0.08118142755829962,-0.7707438154436611,-0.233928496933795,0.0
2019-06-12,1.0,-0.0,-0.0,-0.07748037414397861,-0.7725488558543512,-0.2378277935526975,0.0
2019-06-13,1.0,-0.0,-0.0,-0.07362116817261742,-0.7691617453725923,-0.24398489180108926,0.0
2019-06-14,1.0,-0.0,-0.0,-0.07609625780059691,-0.7755097781395446,-0.23551019556279087,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0760194803837552,-0.7683255648684237,-0.2458248855631963,0.0
2019-06-18,1.0,-0.0,-0.0,-0.07778033328454638,-0.7684153302527862,-0.2446735107784306,0.0
2019-06-19,1.0,-0.0,-0.0,-0.09433883259358514,-0.7708525249141613,-0.22843564190603802,0.0
2019-06-20,1.0,-0.0,-0.0,-0.10095759233926128,-0.7707671261706829,-0.23287382931705777,0.0
2019-06-21,1.0,-0.0,-0.0,-0.10046123712642951,-0.7650428592489628,-0.24062256481539984,0.0
2019-06-24,1.0,-0.0,-0.0,-0.10305472342939116,-0.756740221931564,-0.2497995865153369,0.0
2019-06-25,1.0,-0.0,-0.00610331592525011,-0.10476310325300447,-0.7416262924977454,-0.24486671280857403,0.0
2019-06-26,1.0,-0.0,-0.0032119240054581714,-0.10047234176550855,-0.7338931457961583,-0.26169833105909523,0.0
2019-06-27,1.0,-0.0,-0.012206234503803854,-0.11614995020025853,-0.7578884909618768,-0.23289325902222976,0.0
2019-06-28,1.0,-0.0,-0.0,-0.11561621838619028,-0.7655982589955419,-0.23165501066999092,0.0
2019-07-01,1.0,-0.0,-0.0018433765573353674,-0.11418340537333672,-0.7612721417069244,-0.24152470548351554,0.0
2019-07-02,1.0,-0.0,-0.004143938432914711,-0.11095606579559389,-0.756628187238361,-0.24252611104063598,0.0
2019-07-03,1.0,-0.0,-0.0005075927414237976,-0.11448331288862568,-0.7577090647603739,-0.24226978554206674,0.0
2019-07-05,1.0,-0.0,-0.0006774924311392459,-0.11583003408633794,-0.7581987169987084,-0.2424576037939576,0.0
2019-07-08,1.0,-0.0,-0.0020953267863189975,-0.11363443955299696,-0.7566457839485269,-0.24411615306467999,0.0
2019-07-09,1.0,-0.0,-0.0,-0.11359506402400373,-0.7542577018974771,-0.2451295271098339,0.0
2019-07-10,1.0,-0.0,-0.0,-0.10649020645844362,-0.7638962413975648,-0.2471148755955532,0.0
2019-07-11,1.0,-0.0,-0.0,-0.1077340454844111,-0.764078760518005,-0.24770564422119073,0.0
2019-07-12,1.0,-0.0,-0.0,-0.10885780885780885,-0.7675354948082221,-0.24269972451790636,0.0
2019-07-15,1.0,-0.0,-0.0,-0.10651125401929261,-0.7683406667794889,-0.24056523946522257,0.0
2019-07-16,1.0,-0.0,-0.0,-0.10885116830342025,-0.7669319336268202,-0.24070860142228243,0.0
2019-07-17,1.0,-0.0,-0.0,-0.10825244775992879,-0.771330479379477,-0.23968973848175307,0.0
2019-07-18,1.0,-0.0,-0.0,-0.11081716015153759,-0.7650955575779381,-0.24053419119981376,0.0
2019-07-19,1.0,-0.0,-0.0,-0.12212210099816405,-0.747610104036972,-0.24055120602696942,0.0
2019-07-22,1.0,-0.0,-0.0,-0.12181852687514498,-0.7460304071863864,-0.24081142061868713,0.0
2019-07-23,1.0,-0.0,-0.0,-0.12449349991558332,-0.7468765828127638,-0.23904693567448929,0.0
2019-07-24,1.0,-0.0,-0.0,-0.12646878889521762,-0.7457755838238086,-0.23732675147142587,0.0
2019-07-25,1.0,-0.0,-0.0,-0.1319939877638292,-0.7741177466816267,-0.2108516628913775,0.0
2019-07-26,1.0,-0.0,-0.0,-0.12653027519147794,-0.7438634158426062,-0.19405850657528026,0.0
2019-07-29,1.0,-0.0,-0.0,-0.12884146089258386,-0.747259792364644,-0.19195930016131033,0.0
2019-07-30,1.0,-0.0,-0.0,-0.13023611628003146,-0.7441177686804781,-0.19321424140925444,0.0
2019-07-31,1.0,-0.0,-0.0,-0.1295961422543701,-0.7501195152875642,-0.19883186797198146,0.0
2019-08-01,1.0,-0.0,-0.0,-0.15109542103623716,-0.7264873844875922,-0.19904475132385008,0.0
2019-08-02,1.0,-0.0,-0.0,-0.15967293404723362,-0.7215166230855434,-0.19412277424978208,0.0
2019-08-05,1.0,-0.0,-0.0,-0.15549886974014393,-0.723781082146042,-0.1945706049482569,0.0
2019-08-06,1.0,-0.0,-0.0,-0.16226508305716225,-0.6955599925896955,-0.20059282435520057,0.0
2019-08-07,1.0,-0.0,-0.0,-0.1593899460147382,-0.6877886569370035,-0.20547242235769853,0.0
2019-08-08,1.0,-0.0,-0.0,-0.16017591812408802,-0.6897387944676215,-0.20520355946484717,0.0
2019-08-09,1.0,-0.0,-0.0,-0.15847497494426374,-0.6789797713280562,-0.20791147654987627,0.0
2019-08-12,1.0,-0.0,-0.0,-0.1596638655462185,-0.6808767302541454,-0.20407287002392197,0.0
2019-08-13,1.0,-0.0,-0.0,-0.1573430859758091,-0.6832706766917294,-0.2025375939849624,0.0
2019-08-14,1.0,-0.0,-0.0,-0.16051675578595043,-0.6712110698395852,-0.2091513939344463,0.0
2019-08-15,1.0,-0.0,-0.0,-0.17096174819243043,-0.6572282586743142,-0.19146100092903015,0.0
2019-08-16,1.0,-0.0,-0.0,-0.1736661277283751,-0.6592966855295068,-0.18805578011317703,0.0
2019-08-19,1.0,-0.0,-0.0,-0.17066375968992248,-0.6602470930232558,-0.18782299741602065,0.0
2019-08-20,1.0,-0.0,-0.0,-0.17533683765331398,-0.6569190179848147,-0.18172114474452702,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1673465266558966,-0.6645395799676899,-0.18747980613893378,0.0
2019-08-22,1.0,-0.0,-0.0,-0.16364334971384661,-0.6626827640599405,-0.19595947339683312,0.0
2019-08-23,1.0,-0.0,-0.0,-0.1649945386140216,-0.6624054371131518,-0.1953355718273393,0.0
2019-08-26,1.0,-0.0,-0.0,-0.16364875975054644,-0.6542541458621588,-0.1873308067135896,0.0
2019-08-27,1.0,-0.0,-0.0,-0.16474220190842756,-0.653636436532756,-0.18627215139122766,0.0
2019-08-28,1.0,-0.0,-0.0,-0.17156794975608794,-0.644204372642348,-0.15922422135761263,0.0
2019-08-29,1.0,-0.0,-0.0,-0.17334384858044163,-0.6435134069400631,-0.15475157728706626,0.0
2019-08-30,1.0,-0.0,-0.0,-0.1740875553369405,-0.6445253320216429,-0.14894244958189867,0.0
2019-09-03,1.0,-0.0,-0.0,-0.18345861702546343,-0.6341060254240625,-0.1502420402219686,0.0
2019-09-04,1.0,-0.0,-0.0,-0.18658231340783224,-0.6353692425944539,-0.1489189775123672,0.0
2019-09-05,1.0,-0.0,-0.0,-0.1840146502835539,-0.6381143667296787,-0.1469951165721487,0.0
2019-09-06,1.0,-0.0,-0.0,-0.1945809902080302,-0.6492193951787328,-0.12245861024814188,0.0
2019-09-09,1.0,-0.0,-0.0,-0.19507735860184405,-0.6492814594924018,-0.12155228340574441,0.0
2019-09-10,1.0,-0.0,-0.0,-0.22600698121347612,-0.6428795544573872,-0.0921284857042005,0.0
2019-09-11,1.0,-0.0,-0.0,-0.22839494068045887,-0.6426512403176782,-0.08993038533189528,0.0
2019-09-12,1.0,-0.0,-0.0,-0.2250981932443048,-0.6452278083267872,-0.0935388845247447,0.0
2019-09-13,1.0,-0.0,-0.0,-0.22797988528325608,-0.6459888426180561,-0.09033943584505383,0.0
2019-09-16,1.0,-0.0,-0.0,-0.23110473683176483,-0.643490048920411,-0.09008035521326548,0.0
2019-09-17,1.0,-0.0,-0.0,-0.2331455140076441,-0.6436620828243823,-0.09330548878994444,0.0
2019-09-18,1.0,-0.0,-0.0,-0.23346908261032087,-0.6428613586731984,-0.09105038462295147,0.0
