Date,IWF,IWM,MTUM,RIO,SPY,VLUE,VXX
2018-12-24,-0.04964807166540631,-0.4029143156302716,-0.0,1.0,-0.724768774358676,-0.7311674713512885,0.0
2018-12-26,-0.05064350435736134,-0.4108328042938766,-0.0,1.0,-0.703987995613782,-0.7201766029895538,0.0
2018-12-27,-0.024467488789237667,-0.38999439461883406,-0.0,1.0,-0.661322869955157,-0.7269338565022421,0.0
2018-12-28,-0.016456051670878966,-0.40064588598708223,-0.0,1.0,-0.6647570907048582,-0.7263409154731816,0.0
2018-12-31,-0.017101937657961246,-0.4,-0.0,1.0,-0.6647009267059814,-0.7263970794720583,0.0
2019-01-02,-0.015319865319865318,-0.3995791245791246,-0.0,1.0,-0.6636363636363637,-0.7273288439955107,0.0
2019-01-03,-0.03198828597978205,-0.3983048461126911,-0.0,1.0,-0.6827640582321967,-0.7028130543744544,0.0
2019-01-04,-0.011998205875756897,-0.40412648575913884,-0.0,1.0,-0.6773940345368917,-0.7097723704866563,0.0
2019-01-07,-0.009571647830333473,-0.39880005581135763,-0.0,1.0,-0.6758755406725269,-0.7062927305706711,0.0
2019-01-08,-0.011560854667520963,-0.3905340279131961,-0.0,1.0,-0.6796668245257264,-0.7039585480680836,0.0
2019-01-09,-0.011050492679396536,-0.38737961365028106,-0.0,1.0,-0.6794243723208818,-0.7056171018204086,0.0
2019-01-10,-0.011271917617589756,-0.38711383245198994,-0.0,1.0,-0.6794322293348177,-0.7053715558029502,0.0
2019-01-11,-0.011062501741577729,-0.38041630674060245,-0.0,1.0,-0.6825591439797141,-0.7124864156937051,0.0
2019-01-14,-0.018611908277841243,-0.3809868769329358,-0.0,1.0,-0.682678108718063,-0.7039647822573905,0.0
2019-01-15,-0.016234309623430962,-0.37729428172942814,-0.0,1.0,-0.683207810320781,-0.7126359832635983,0.0
2019-01-16,-0.008586562587120155,-0.3785614719821578,-0.0,1.0,-0.6794814608307778,-0.7212155004181767,0.0
2019-01-17,-0.01164572479313515,-0.37386119856239375,-0.0,1.0,-0.6787395871061209,-0.7218120524893432,0.0
2019-01-18,-0.019885095939312807,-0.3757530120481927,-0.0,1.0,-0.6742246764837126,-0.7190986166889782,0.0
2019-01-22,-0.0,-0.2850708031868472,-0.0,1.0,-0.7588750316714057,-0.7712902226851721,0.0
2019-01-23,-0.0,-0.2808647187975004,-0.0,1.0,-0.7604571299893036,-0.7735179868265495,0.0
2019-01-24,-0.0,-0.29061508660621543,-0.0,1.0,-0.739170713904719,-0.7775469526402964,0.0
2019-01-25,-0.0,-0.2070426942003015,-0.0,1.0,-0.8080894274255483,-0.829251642631624,0.0
2019-01-28,-0.0,-0.22706883662085228,-0.0,1.0,-0.804962907585255,-0.8433492437748003,0.0
2019-01-29,-0.0,-0.22865029616424176,-0.0,1.0,-0.7942664903099661,-0.8524642015066998,0.0
2019-01-30,-0.0,-0.22509844799629372,-0.0,1.0,-0.7986738475793376,-0.871728051887885,0.0
2019-01-31,-0.0,-0.21502099028121227,-0.0,1.0,-0.7856115935361436,-0.8747196503536718,0.0
2019-02-01,-0.0,-0.21577385240469124,-0.0,1.0,-0.7928997493012132,-0.8728928334726105,0.0
2019-02-04,-0.0,-0.2242286568709204,-0.0,1.0,-0.7914426201224947,-0.859792391523133,0.0
2019-02-05,-0.0,-0.22460859092733843,-0.0,1.0,-0.7927969260767334,-0.8500888914377474,0.0
2019-02-06,-0.0,-0.22541112992566656,-0.0,1.0,-0.786298539161381,-0.8583072640128576,0.0
2019-02-07,-0.0,-0.22690763052208834,-0.0,1.0,-0.7806942053930005,-0.8610154905335627,0.0
2019-02-08,-0.0,-0.22529383028247937,-0.0,1.0,-0.7920629903158136,-0.8562889738210868,0.0
2019-02-11,-0.0,-0.22156687861437982,-0.0,1.0,-0.7922720603043991,-0.8632793394136433,0.0
2019-02-12,-0.0,-0.21613227893601727,-0.0,1.0,-0.7956578001437814,-0.8638389647735442,0.0
2019-02-13,-0.0,-0.20850358602165897,-0.0,1.0,-0.7926107952110182,-0.8562448209846558,0.0
2019-02-14,-0.0,-0.18821777357734057,-0.0,1.0,-0.8109516854254376,-0.8647936535212075,0.0
2019-02-15,-0.0,-0.2304159297084498,-0.0,1.0,-0.7821361328236436,-0.8401894220345751,0.0
2019-02-19,-0.0,-0.22519388686131386,-0.0,1.0,-0.7869525547445256,-0.8391309306569343,0.0
2019-02-20,-0.0,-0.21492452292794073,-0.0,1.0,-0.7903446311592139,-0.8429222443748219,0.0
2019-02-21,-0.0,-0.2300509579525721,-0.0,1.0,-0.7855495772482706,-0.8312124576536567,0.0
2019-02-22,-0.0,-0.21642745488134146,-0.0,1.0,-0.7980389370470371,-0.8276538297569987,0.0
2019-02-25,-0.0,-0.21474038763451606,-0.0,1.0,-0.808723203836383,-0.8309879256700825,0.0
2019-02-26,-0.0,-0.21591687599908654,-0.0,1.0,-0.810601735556063,-0.8280143868463119,0.0
2019-02-27,-0.0,-0.21346582148363885,-0.0,1.0,-0.8157443892410485,-0.8261378562046713,0.0
2019-02-28,-0.0,-0.21138629416973748,-0.0,1.0,-0.8129516953752107,-0.8322335532893421,0.0
2019-03-01,-0.0,-0.21545226130653267,-0.0,1.0,-0.8086740520785747,-0.8310587026039288,0.0
2019-03-04,-0.0,-0.2132031852042127,-0.0,1.0,-0.8018665981676513,-0.8390558552387476,0.0
2019-03-05,-0.0,-0.2064512442501643,-0.0,1.0,-0.8156052684209023,-0.8350332847632924,0.0
2019-03-06,-0.0,-0.2038687925024287,-0.0,1.0,-0.8213612206411794,-0.8320761186353506,0.0
2019-03-07,-0.0,-0.14305157796240112,-0.0,1.0,-0.8634984546459864,-0.8289619190744889,0.0
2019-03-08,-0.0,-0.12843855135563031,-0.0,1.0,-0.8661898165163551,-0.8325747080942013,0.0
2019-03-11,-0.0,-0.1266421589581374,-0.0,1.0,-0.8613034681257302,-0.8617879228292155,0.0
2019-03-12,-0.0,-0.09460158675405313,-0.0,1.0,-0.8773715074163504,-0.9025813498907669,0.0
2019-03-13,-0.0,-0.10613670476850247,-0.0,1.0,-0.8800946772889966,-0.9002713312550513,0.0
2019-03-14,-0.0,-0.10752408978131671,-0.0,1.0,-0.8768391898909469,-0.9006693208701172,0.0
2019-03-15,-0.0,-0.10737461425316529,-0.0,1.0,-0.8774550803218644,-0.8992587892596546,0.0
2019-03-18,-0.0,-0.1258466815895811,-0.0,1.0,-0.8795604523387307,-0.9016541178522631,0.0
2019-03-19,-0.0,-0.13168111626820794,-0.0,1.0,-0.8702454972706308,-0.9171848089441573,0.0
2019-03-20,-0.0,-0.14270678010700816,-0.0,1.0,-0.8610940560769523,-0.9199193053240943,0.0
2019-03-21,-0.0,-0.14191341966034315,-0.0,1.0,-0.8862938820847095,-0.8947999181549794,0.0
2019-03-22,-0.0,-0.14047353269490628,-0.0,1.0,-0.913606721109218,-0.8834381058692204,0.0
2019-03-25,-0.0,-0.0855844042311391,-0.0,1.0,-0.941078765626366,-0.8873153247661509,0.0
2019-03-26,-0.0,-0.09672359707215059,-0.0,1.0,-0.9446671314046707,-0.8632217962123854,0.0
2019-03-27,-0.0,-0.08802510022659926,-0.0,1.0,-0.9505839288826913,-0.8665097902504211,0.0
2019-03-28,-0.0,-0.08742661163750509,-0.0,1.0,-0.948410161018427,-0.8706620938208453,0.0
2019-03-29,-0.0,-0.08953056007436673,-0.0,1.0,-0.9452416918429004,-0.8701777829421333,0.0
2019-04-01,-0.0,-0.09098839745267383,-0.0,1.0,-0.9412312076536103,-0.8756579138678067,0.0
2019-04-02,-0.0,-0.0984230244242442,-0.0,1.0,-0.9492637876455724,-0.8565039351784625,0.0
2019-04-03,-0.0,-0.08998991790292381,-0.0,1.0,-0.9652599740746075,-0.8253492726487109,0.0
2019-04-04,-0.0,-0.08841674354243542,-0.0,1.0,-0.967683348708487,-0.8267412361623615,0.0
2019-04-05,-0.0,-0.08101477718771646,-0.0,1.0,-0.9739667513276379,-0.8311879473562688,0.0
2019-04-08,-0.0,-0.07119852772026684,-0.0,1.0,-0.9692028985507246,-0.8351449275362319,0.0
2019-04-09,-0.0,-0.05335722750527502,-0.0,1.0,-1.007688527907044,-0.8293782697921784,0.0
2019-04-10,-0.0,-0.040719150409788754,-0.0,1.0,-1.0071857324252569,-0.8379314325291469,0.0
2019-04-11,-0.0,-0.03826272777152098,-0.0,1.0,-1.0156516214733318,-0.8338386901152214,0.0
2019-04-12,-0.0,-0.03708620739415279,-0.0,1.0,-1.017864873445121,-0.8311350976940172,0.0
2019-04-15,-0.0,-0.03684758106467834,-0.0,1.0,-1.0194497427894342,-0.8337090341598752,0.0
2019-04-16,-0.0,-0.04261035359371389,-0.0,1.0,-1.0164952623064478,-0.829731915877051,0.0
2019-04-17,-0.0,-0.026690807148697582,-0.0,1.0,-1.0911108515360355,-0.8024179418292255,0.0
2019-04-18,-0.0,-0.026708310225050352,-0.0,1.0,-1.0792784377827724,-0.8129542601944014,0.0
2019-04-22,-0.0,-0.026838762548658062,-0.0,1.0,-1.0825357801387303,-0.8174261714519858,0.0
2019-04-23,-0.0,-0.03187006145741879,-0.0,1.0,-1.0846649107404156,-0.8100380450687737,0.0
2019-04-24,-0.0,-0.01611770900368572,-0.0,1.0,-1.0852980752354766,-0.8237582636166852,0.0
2019-04-25,-0.0,-0.00635841537740272,-0.0,1.0,-1.087582044069386,-0.8362048757618379,0.0
2019-04-26,-0.0,-0.00216951537717318,-0.0,1.0,-1.0980093230525667,-0.8315693805154065,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.095341405494151,-0.8364361312263625,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.098385158699921,-0.8323613024237273,0.0
2019-05-01,-0.0,-0.004370783220885891,-0.0,1.0,-1.1026400704018775,-0.8263713699031975,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.1121418746890637,-0.8143162330631237,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.1138892141936996,-0.8138540812741539,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.1172796058419847,-0.8154437210393571,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.120103365243437,-0.8163798672696305,0.0
2019-05-08,-0.0,-0.0028374188264201723,-0.0,1.0,-1.0967062540221142,-0.825630375007313,0.0
2019-05-09,-0.0,-0.005074217724767432,-0.0,1.0,-1.098801434778805,-0.812341430696101,0.0
2019-05-10,-0.0,-0.006064316743928394,-0.0,1.0,-1.100440246071314,-0.8090614886731392,0.0
2019-05-13,-0.0,-0.004555010511562719,-0.0,1.0,-1.1078895117963092,-0.8074632095304836,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.0979365033426909,-0.7961682053656701,0.0
2019-05-15,-0.0,-0.0037133739483608936,-0.0,1.0,-1.1011894400928341,-0.7961705831157528,0.0
2019-05-16,-0.0,-0.007488245196493875,-0.0,1.0,-1.0972020665234805,-0.7977303070761014,0.0
2019-05-17,-0.0,-0.005304730537176834,-0.0,1.0,-1.1134396222565508,-0.7959719024162756,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.1171790762057408,-0.7969692554276555,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.1158699697604093,-0.791753896254943,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.1094263476506199,-0.773277601614298,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.1036494252873565,-0.7699137931034483,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.1020835124523543,-0.7638208236609061,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.102787106403743,-0.7675593444128707,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.125337546681988,-0.7474001723642631,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.1317842849327688,-0.7474590423540929,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.128496125817323,-0.7519082870063658,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.1216173828737632,-0.7299039037326412,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.1060683907061712,-0.7483016498258834,0.0
2019-06-05,-0.0,-0.010554015845021135,-0.0,1.0,-1.1120069426947734,-0.6769407351417933,0.0
2019-06-06,-0.0,-0.022277158187487708,-0.0,1.0,-1.0737421692839284,-0.7132342613141557,0.0
2019-06-07,-0.0,-0.037108826338558346,-0.0,1.0,-1.062363054104163,-0.7096466093600764,0.0
2019-06-10,-0.0,-0.04290197836686656,-0.0,1.0,-1.0462085972089896,-0.7130807599618897,0.0
2019-06-11,-0.0,-0.038503572929802436,-0.0,1.0,-1.0511979823455233,-0.712568306010929,0.0
2019-06-12,-0.0,-0.022384072438907793,-0.0,1.0,-1.056128905261382,-0.7335845448665673,0.0
2019-06-13,-0.0,-0.038696423043368136,-0.0,1.0,-1.0530492781358176,-0.7225114682126474,0.0
2019-06-14,-0.0,-0.04340595845429691,-0.0,1.0,-1.045125285380084,-0.7300374869641196,0.0
2019-06-17,-0.0,-0.048132264981379076,-0.0,1.0,-1.0407121092427492,-0.7325076176503782,0.0
2019-06-18,-0.0,-0.06516501372779739,-0.0,1.0,-1.0166694682579707,-0.719756821874825,0.0
2019-06-19,-0.0,-0.06169550464118455,-0.0,1.0,-1.0178356095235424,-0.7248100058891164,0.0
2019-06-20,-0.0,-0.057241065848531336,-0.0,1.0,-1.0415317311516392,-0.7419748877904664,0.0
2019-06-21,-0.0,-0.06071966146942717,-0.0,1.0,-1.0363806764931416,-0.7429212462014712,0.0
2019-06-24,-0.0,-0.06269681409401685,-0.0,1.0,-1.035859173309881,-0.7384322959516582,0.0
2019-06-25,-0.0,-0.0462460585745533,-0.0,1.0,-1.0514160724938215,-0.7430048575405506,0.0
2019-06-26,-0.0,-0.05709738664284119,-0.0,1.0,-1.0270270270270272,-0.707923832923833,0.0
2019-06-27,-0.0,-0.05236377869104532,-0.0,1.0,-1.0240711230395034,-0.7192820598842573,0.0
2019-06-28,-0.0,-0.04153158188932364,-0.0,1.0,-1.033454443823365,-0.719843487982113,0.0
2019-07-01,-0.0,-0.036097152428810717,-0.0,1.0,-1.0404243439419318,-0.7151870463428253,0.0
2019-07-02,-0.0,-0.037274526750118483,-0.0,1.0,-1.034402966349773,-0.7162452256823442,0.0
2019-07-03,-0.0,-0.0283242639877215,-0.0,1.0,-1.0496162969164224,-0.7126273196595507,0.0
2019-07-05,-0.0,-0.049959732289149926,-0.0,1.0,-1.0209114388069649,-0.7062123358049377,0.0
2019-07-08,-0.0,-0.029890609461571245,-0.0,1.0,-1.082767438556613,-0.7286546384429607,0.0
2019-07-09,-0.0,-0.02188245992952143,-0.0,1.0,-1.0850858247129702,-0.7349096282823689,0.0
2019-07-10,-0.0,-0.06993203392686625,-0.0,1.0,-1.0262034488569343,-0.7123799359658485,0.0
2019-07-11,-0.0,-0.06696478794015076,-0.0,1.0,-1.033833952075599,-0.7116661041736978,0.0
2019-07-12,-0.0,-0.0915889421057054,-0.0,1.0,-0.9986275663109543,-0.710640562417724,0.0
2019-07-15,-0.0,-0.10771213267221334,-0.0,1.0,-1.0066392133792754,-0.6870045101829285,0.0
2019-07-16,-0.0,-0.10118947427481344,-0.0,1.0,-1.0123155473264882,-0.6918588340907816,0.0
2019-07-17,-0.0,-0.09496766938431261,-0.0,1.0,-1.0210289569862243,-0.6953331459094743,0.0
2019-07-18,-0.0,-0.1007808142777468,-0.0,1.0,-1.0053262688232014,-0.6825153374233129,0.0
2019-07-19,-0.0,-0.11197400308437983,-0.0,1.0,-0.9741132408019387,-0.6677957699933906,0.0
2019-07-22,-0.0,-0.11510633029794494,-0.0,1.0,-0.9652535145396023,-0.6707474758590333,0.0
2019-07-23,-0.0,-0.12833829921001558,-0.0,1.0,-0.9490747068310418,-0.6560970942787634,0.0
2019-07-24,-0.0,-0.12994535519125683,-0.008005464480874316,1.0,-0.9473497267759563,-0.6469672131147541,0.0
2019-07-25,-0.0,-0.07363942267582524,-0.03061820406574154,1.0,-1.044634166689841,-0.6320531716677327,0.0
2019-07-26,-0.0,-0.07764398342556801,-0.029255541032842957,1.0,-1.0441335965961234,-0.6299396534942573,0.0
2019-07-29,-0.0,-0.07631849362623934,-0.032938039825589474,1.0,-1.035270919543422,-0.6327103063293248,0.0
2019-07-30,-0.0,-0.07449084493345559,-0.03642577310994415,1.0,-1.0307021199744382,-0.6368536578589091,0.0
2019-07-31,-0.0,-0.09339180150426021,-0.035164164191945825,1.0,-1.017790236185507,-0.6290416585717854,0.0
2019-08-01,-0.0,-0.08862189644244813,-0.02303728402546226,1.0,-1.019344705007027,-0.6246796549918708,0.0
2019-08-02,-0.0,-0.09465273509526737,-0.0,1.0,-1.0383583840867185,-0.6607531988601442,0.0
2019-08-05,-0.0,-0.09637711568051477,-0.0,1.0,-1.0408728493495594,-0.6603441040704994,0.0
2019-08-06,-0.0,-0.10057455389205015,-0.003977680791116513,1.0,-0.9972100988895641,-0.6604883708082426,0.0
2019-08-07,-0.0,-0.11952421597510944,-0.0,1.0,-0.9706765054103913,-0.6631515184889452,0.0
2019-08-08,-0.0,-0.1127854761839169,-0.0,1.0,-0.9693930962285464,-0.6727182567012866,0.0
2019-08-09,-0.0,-0.10804075149257818,-0.0,1.0,-0.9615763816618282,-0.6690584433368023,0.0
2019-08-12,-0.0,-0.10822117634106736,-0.0,1.0,-0.9513114799218342,-0.692786172350205,0.0
2019-08-13,-0.0,-0.10148154256342597,-0.0,1.0,-0.9534647205959155,-0.6937412385585883,0.0
2019-08-14,-0.0,-0.10093683892414627,-0.0,1.0,-0.9525261683013271,-0.6938652160773648,0.0
2019-08-15,-0.0,-0.11815835936438951,-0.0,1.0,-0.9380143963058537,-0.6601113676490562,0.0
2019-08-16,-0.0,-0.12024749653993325,-0.0,1.0,-0.9388857228147304,-0.654617493012022,0.0
2019-08-19,-0.0,-0.10357519824623129,-0.0,1.0,-0.957103033911608,-0.6457549595388238,0.0
2019-08-20,-0.0,-0.10094154886128918,-0.000643794093189195,1.0,-0.9453043268328013,-0.6355857185010327,0.0
2019-08-21,-0.0,-0.10142053068882337,-0.011176628249798983,1.0,-0.9386223532564997,-0.629053872956312,0.0
2019-08-22,-0.0,-0.10413484470884583,-0.008119623763968164,1.0,-0.9440737465498298,-0.6234156014684996,0.0
2019-08-23,-0.0,-0.10522931847406773,-0.00760822974710673,1.0,-0.9440366480925846,-0.6220799399914273,0.0
2019-08-26,-0.0,-0.09425098205754327,-0.00944898609194182,1.0,-0.9400944898609195,-0.6104151183777471,0.0
2019-08-27,-0.0,-0.09197900652070191,-0.009303928325292901,1.0,-0.9373641520436834,-0.6120447436781,0.0
2019-08-28,-0.0,-0.0900774660920604,-0.011527377521613832,1.0,-0.9393490733151786,-0.6029400100467969,0.0
2019-08-29,-0.0,-0.08372547982868926,-0.013826468566594407,1.0,-0.9421826257071856,-0.6039496642521017,0.0
2019-08-30,-0.0,-0.07779360557138335,-0.015537617389469243,1.0,-0.9457370475888995,-0.5988709507228026,0.0
2019-09-03,-0.0,-0.07247567796834822,-0.020756567611271638,1.0,-0.9349468494022214,-0.622750046390796,0.0
2019-09-04,-0.0,-0.07528476821192052,-0.013536423841059603,1.0,-0.9406092715231789,-0.6196026490066225,0.0
2019-09-05,-0.0,-0.07647635968285116,-0.022884569489008515,1.0,-0.9326191296969054,-0.6198191509108748,0.0
2019-09-06,-0.0,-0.06953920436653721,-0.0351632203211924,1.0,-0.9224309856198174,-0.5970137503936181,0.0
2019-09-09,-0.0,-0.07560777320290578,-0.03537803886601453,1.0,-0.9200125881828434,-0.5915659174949516,0.0
2019-09-10,-0.0,-0.07109141448576073,-0.05006031363088058,1.0,-0.923768815230503,-0.5774112340693345,0.0
2019-09-11,-0.0,-0.06368993060102135,-0.042294094539740736,1.0,-0.9242110776482911,-0.5886342804766269,0.0
2019-09-12,-0.0,-0.04989670231962133,-0.0473861764167473,1.0,-0.9252595517665211,-0.5925887183242239,0.0
