Date,AM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.25330766538326915,-0.7994399719985998,-0.0,-0.8035351767588379,-0.6438921946097305,0.0
2018-11-19,1.0,-0.25032429968797115,-0.8022297794762122,-0.0,-0.807243277355117,-0.6461452161413596,0.0
2018-11-20,1.0,-0.19524540948125393,-0.7951895552607694,-0.0,-0.8201145011519934,-0.6803393143894436,0.0
2018-11-21,1.0,-0.19510334304341795,-0.789846025801082,-0.0,-0.8167568317381052,-0.666181162435844,0.0
2018-11-23,1.0,-0.19542222992890584,-0.7898387376452228,-0.0,-0.8166117565458645,-0.6661695855730884,0.0
2018-11-26,1.0,-0.19714823595035563,-0.7881745921070981,-0.0,-0.8260005578022591,-0.6749058708687771,0.0
2018-11-27,1.0,-0.1936930672414992,-0.787636464779918,-0.0,-0.8235171406717197,-0.6719630067450107,0.0
2018-11-28,1.0,-0.1943188929837981,-0.7866629580696752,-0.0,-0.8236214449621028,-0.6721716153257771,0.0
2018-11-29,1.0,-0.18524782548667681,-0.7782686732017121,-0.0,-0.8176170095264395,-0.670440425238161,0.0
2018-11-30,1.0,-0.1848208738869331,-0.7783875198453787,-0.0,-0.8178711948643611,-0.670290605370332,0.0
2018-12-03,1.0,-0.18118719569045894,-0.7812079146379363,-0.0,-0.8196070306295107,-0.6711903035325805,0.0
2018-12-04,1.0,-0.1783386779766215,-0.7815247750077583,-0.0,-0.8183510913416779,-0.6699768973483673,0.0
2018-12-06,1.0,-0.17133757961783438,-0.7181025812939994,-0.0,-0.8217901441501844,-0.6410660408984244,0.0
2018-12-07,1.0,-0.16520570948782534,-0.7209068010075567,-0.0,-0.8250209907640638,-0.6473887489504617,0.0
2018-12-10,1.0,-0.1328496788578655,-0.7306066757629207,-0.0,-0.8330726480082532,-0.6313687643515592,0.0
2018-12-11,1.0,-0.13043044042744434,-0.7318485968241287,-0.0,-0.8322514065048771,-0.6344751822630581,0.0
2018-12-12,1.0,-0.12972828982418755,-0.7322522642514652,-0.0,-0.8320458177943527,-0.6357218966435803,0.0
2018-12-13,1.0,-0.12942820077836542,-0.7280377873133087,-0.0,-0.8353790373548879,-0.633469713601437,0.0
2018-12-14,1.0,-0.13409362947200423,-0.7154209336347918,-0.0,-0.8420335150950923,-0.6333621492219709,0.0
2018-12-17,1.0,-0.11781456953642384,-0.7149668874172186,-0.0,-0.830364238410596,-0.6480794701986755,0.0
2018-12-18,1.0,-0.11559237779618889,-0.7166859983429992,-0.0,-0.8331068765534382,-0.648583264291632,0.0
2018-12-19,1.0,-0.09283409518687818,-0.7373958053240118,-0.0,-0.8625638612530251,-0.6683248184995966,0.0
2018-12-20,1.0,-0.09022455741106389,-0.7221311201097687,-0.0,-0.8712225159800542,-0.6630300190756667,0.0
2018-12-21,1.0,-0.08838099142495985,-0.7382733763793514,-0.0,-0.891770011273957,-0.6979262751528816,0.0
2018-12-24,1.0,-0.08649998289838218,-0.741081506310497,-0.0,-0.8952012860416595,-0.6975407873584841,0.0
2018-12-26,1.0,-0.0840250025617379,-0.741435256344571,-0.0,-0.8943197732008062,-0.6958363220275302,0.0
2018-12-27,1.0,-0.06400794307463181,-0.7120635445970546,-0.0,-0.8412046996524906,-0.6923382425947378,0.0
2018-12-28,1.0,-0.05395265447059995,-0.7265845479597596,-0.0,-0.8468408645705369,-0.6927852850360238,0.0
2018-12-31,1.0,-0.05106552744439642,-0.7328036171415273,-0.0,-0.8477675454636125,-0.6929419196116893,0.0
2019-01-02,1.0,-0.04969934553669313,-0.7323676954254011,-0.0,-0.8468821633832763,-0.693199561476363,0.0
2019-01-03,1.0,-0.04600492315880514,-0.7347149224935134,-0.0,-0.8450535559842991,-0.7006852504823365,0.0
2019-01-04,1.0,-0.0,-0.7694905054827494,-0.0,-0.8379580101631452,-0.7356913613265579,0.0
2019-01-07,1.0,-0.0,-0.7658531706341268,-0.0,-0.8355337734213509,-0.7326465293058612,0.0
2019-01-08,1.0,-0.0,-0.7695106482408706,-0.0,-0.834434875492356,-0.7340610187595967,0.0
2019-01-09,1.0,-0.0,-0.7705766469665098,-0.0,-0.8346856322414773,-0.7337807606263983,0.0
2019-01-10,1.0,-0.0,-0.7682234831951114,-0.0,-0.8519289527582851,-0.737467682906356,0.0
2019-01-11,1.0,-0.0,-0.7675515429187441,-0.0,-0.8575663657189059,-0.7437003099312761,0.0
2019-01-14,1.0,-0.0,-0.7766813112538019,-0.0,-0.8711051030753633,-0.7317336938154781,0.0
2019-01-15,1.0,-0.0,-0.7672241932758913,-0.0,-0.8707551951343132,-0.740969758405136,0.0
2019-01-16,1.0,-0.0,-0.7661868072452013,-0.0,-0.8669234928359015,-0.7461814003784807,0.0
2019-01-17,1.0,-0.0,-0.7677641809208301,-0.0,-0.8666080724765058,-0.7460955986748697,0.0
2019-01-18,1.0,-0.0,-0.771590755507501,-0.0,-0.8643735639951344,-0.7428706581970537,0.0
2019-01-22,1.0,-0.0,-0.7666463042150276,-0.0,-0.8626552636937489,-0.7644403719541167,0.0
2019-01-23,1.0,-0.0,-0.7496551248448062,-0.0,-0.9790660780797351,-0.720030349013657,0.0
2019-01-24,1.0,-0.0,-0.7344724802440038,-0.0,-0.9861361430750034,-0.7453209482878137,0.0
2019-01-25,1.0,-0.0,-0.7385411960941028,-0.0,-0.9766480175139869,-0.7598081801438649,0.0
2019-01-28,1.0,-0.0,-0.699101902269995,-0.0,-1.0706456403366098,-0.766070292058553,0.0
2019-01-29,1.0,-0.0,-0.6811203687289488,-0.0,-1.0873249423861018,-0.7770253501152277,0.0
2019-01-30,1.0,-0.0,-0.6708797664399899,-0.0,-1.094420906469185,-0.7950653327162033,0.0
2019-01-31,1.0,-0.0,-0.6710025944485908,-0.0,-1.0835554607811777,-0.7994455698901801,0.0
2019-02-01,1.0,-0.0,-0.6703735386370118,-0.0,-1.0791631023666952,-0.8147633304818934,0.0
2019-02-04,1.0,-0.0,-0.6710601514502073,-0.0,-1.0932633233319047,-0.8076510930132876,0.0
2019-02-05,1.0,-0.0,-0.6753000857387825,-0.0,-1.0931337525007143,-0.8040154329808517,0.0
2019-02-06,1.0,-0.0,-0.6701976396985639,-0.0,-1.09181714773212,-0.7926915967581402,0.0
2019-02-07,1.0,-0.0,-0.6805506279713333,-0.0,-1.0895480025544597,-0.7777974881146669,0.0
2019-02-08,1.0,-0.0,-0.6683771648492625,-0.0,-1.091048392844416,-0.8041123227139905,0.0
2019-02-11,1.0,-0.0,-0.6619415807560137,-0.0,-1.0928550973654068,-0.8247780641466209,0.0
2019-02-12,1.0,-0.0,-0.634207419597181,-0.0,-1.0951597324079705,-0.8480663971666726,0.0
2019-02-13,1.0,-0.0,-0.6411800552030684,-0.0,-1.0973939850163101,-0.8460407929168011,0.0
2019-02-14,1.0,-0.0,-0.6661399791719036,-0.0,-1.0960965274535857,-0.8288145940316731,0.0
2019-02-15,1.0,-0.0,-0.6418228433178059,-0.0,-1.1229552594518468,-0.8462427328205684,0.0
2019-02-19,1.0,-0.0,-0.6683627440366642,-0.0,-1.1084046046696256,-0.8318718198549312,0.0
2019-02-20,1.0,-0.0,-0.6615824940221723,-0.0,-1.116803130207956,-0.8445402507064707,0.0
2019-02-21,1.0,-0.0,-0.6663762750009075,-0.0,-1.1169915423427348,-0.8465643036044865,0.0
2019-02-22,1.0,-0.0,-0.6821989338941871,-0.0,-1.1115784893208107,-0.8324328244551619,0.0
2019-02-25,1.0,-0.0,-0.6653200858900171,-0.0,-1.1253775885285875,-0.8487098300396695,0.0
2019-02-26,1.0,-0.0,-0.6649842732792042,-0.0,-1.140150683929486,-0.8522785458269329,0.0
2019-02-27,1.0,-0.0,-0.6674468785429543,-0.0,-1.1403284204366748,-0.8494678711187507,0.0
2019-02-28,1.0,-0.0,-0.6621932935971039,-0.0,-1.1288989651515706,-0.8656159725015542,0.0
2019-03-01,1.0,-0.0,-0.6633270183619936,-0.0,-1.1194622559020693,-0.8604269892159719,0.0
2019-03-04,1.0,-0.0,-0.6518510429179862,-0.0,-1.118925412252921,-0.869389538058316,0.0
2019-03-05,1.0,-0.0,-0.6524647375309002,-0.0,-1.110440599098444,-0.8723644030827395,0.0
2019-03-06,1.0,-0.0,-0.6526289015660768,-0.0,-1.1109698048762764,-0.8700265251989389,0.0
2019-03-07,1.0,-0.0,-0.620997280145059,-0.0,-1.1435720761559385,-0.8619038984587488,0.0
2019-03-08,1.0,-0.0,-0.6031470428648943,-0.0,-1.1493579309097488,-0.8647495026225358,0.0
2019-03-11,1.0,-0.0,-0.5830581847531,-0.0,-1.2143590872404433,-0.8712304644508034,0.0
2019-03-12,1.0,-0.0,-0.5697477131897314,-0.0,-1.2072882856299791,-0.9113676600767188,0.0
2019-03-13,1.0,-0.0,-0.5185960453033305,-0.0,-1.2348147871266772,-0.984487721003252,0.0
2019-03-14,1.0,-0.0,-0.5455368595789633,-0.0,-1.2403229457481324,-0.9868331698483362,0.0
2019-03-15,1.0,-0.0,-0.5365285275954481,-0.0,-1.3260574047461842,-1.021322872567678,0.0
2019-03-18,1.0,-0.0,-0.5306535794967671,-0.0,-1.3299446911272101,-1.0343927708966267,0.0
2019-03-19,1.0,-0.0,-0.5582389737904822,-0.0,-1.3386649774328923,-1.0622772982817323,0.0
2019-03-20,1.0,-0.0,-0.5521092301014167,-0.0,-1.3105244465490706,-1.083540507478,0.0
2019-03-21,1.0,-0.0,-0.5548091361732396,-0.0,-1.3246265707737295,-1.0721963170789537,0.0
2019-03-22,1.0,-0.0,-0.5512876128879599,-0.0,-1.3442047560831327,-1.0481523839570928,0.0
2019-03-25,1.0,-0.0,-0.45040246212121215,-0.0,-1.4277541035353536,-1.067589962121212,0.0
2019-03-26,1.0,-0.0,-0.44937482743659535,-0.0,-1.4337159310535244,-1.0612156352305449,0.0
2019-03-27,1.0,-0.0,-0.44977992783219,-0.0,-1.4385582299060231,-1.0768864744835243,0.0
2019-03-28,1.0,-0.0,-0.4502219403931516,-0.0,-1.4375792644261256,-1.0754201014584654,0.0
2019-03-29,1.0,-0.0,-0.4531225233792994,-0.0,-1.4348945950229832,-1.0745760025360596,0.0
2019-04-01,1.0,-0.0,-0.45193488335247745,-0.0,-1.4338733314849288,-1.0750584227829048,0.0
2019-04-02,1.0,-0.0,-0.4518041338971664,-0.0,-1.425285539264119,-1.075010868276489,0.0
2019-04-03,1.0,-0.0,-0.45345939317219824,-0.0,-1.4191225918746786,-1.0832706989991692,0.0
2019-04-04,1.0,-0.0,-0.4518873150273008,-0.0,-1.4275144417187622,-1.077193954261296,0.0
2019-04-05,1.0,-0.0,-0.44714093108097386,-0.0,-1.4423824252518043,-1.0758981679752557,0.0
2019-04-08,1.0,-0.0,-0.4525933528065051,-0.0,-1.4357385331964947,-1.0588931870213942,0.0
2019-04-09,1.0,-0.0,-0.4455653137115278,-0.0,-1.453437771975631,-1.0569665321623545,0.0
2019-04-10,1.0,-0.0,-0.44804014540856646,-0.0,-1.4551525209419944,-1.0481270744428637,0.0
2019-04-11,1.0,-0.0,-0.422721163728358,-0.0,-1.4750968456004427,-1.0550636413945766,0.0
2019-04-12,1.0,-0.0,-0.41926278240190246,-0.0,-1.4795481569560047,-1.0647641696393182,0.0
2019-04-15,1.0,-0.0,-0.41912553115444184,-0.0,-1.4834200389182322,-1.0686628807434178,0.0
2019-04-16,1.0,-0.0,-0.4160812795174028,-0.0,-1.4816049529705915,-1.0710798904631502,0.0
2019-04-17,1.0,-0.0,-0.3840846913286547,-0.0,-1.511002735815392,-1.0699020657388685,0.0
2019-04-18,1.0,-0.0,-0.39874044440923667,-0.0,-1.5147146195587593,-1.0474511823186914,0.0
2019-04-22,1.0,-0.0,-0.4048478597215059,-0.0,-1.5131511088189786,-1.0491530130519298,0.0
2019-04-23,1.0,-0.0,-0.39251078652574906,-0.0,-1.5048489886395122,-1.0609982979060284,0.0
2019-04-24,1.0,-0.0,-0.37147490408574935,-0.0,-1.5068623185539691,-1.0768896096191116,0.0
2019-04-25,1.0,-0.0,-0.35735189432887765,-0.0,-1.5200110733212058,-1.0774341532864038,0.0
2019-04-26,1.0,-0.0,-0.3524209858428838,-0.0,-1.5188166712931752,-1.0943411190863306,0.0
2019-04-29,1.0,-0.0,-0.3381617588697516,-0.0,-1.5187713310580204,-1.1116358441146124,0.0
2019-04-30,1.0,-0.0,-0.34552797244328304,-0.0,-1.5202914043631468,-1.0934790355149067,0.0
2019-05-01,1.0,-0.0,-0.35771096794718843,-0.0,-1.5427105702696253,-1.0763540921021235,0.0
2019-05-02,1.0,-0.0,-0.3593526324160968,-0.0,-1.5316923811038652,-1.085414347065373,0.0
2019-05-03,1.0,-0.0,-0.3756727664155005,-0.0,-1.5278475461467926,-1.0832436311445999,0.0
2019-05-06,1.0,-0.0,-0.31664744940559025,-0.0,-1.5400182895312313,-1.1193193113593891,0.0
2019-05-07,1.0,-0.0,-0.3158983333996261,-0.0,-1.5418241120082732,-1.1198440793922277,0.0
2019-05-08,1.0,-0.0,-0.32147126803219894,-0.0,-1.5213995377381049,-1.1421455327966843,0.0
2019-05-09,1.0,-0.0,-0.3208892784573091,-0.0,-1.5239252559862944,-1.1394079445396232,0.0
2019-05-10,1.0,-0.0,-0.3252116538813149,-0.0,-1.5160379983306174,-1.1334711236535633,0.0
2019-05-13,1.0,-0.0,-0.3203887426604576,-0.0,-1.5726260376594452,-1.156347438752784,0.0
2019-05-14,1.0,-0.0,-0.25838738089518776,-0.0,-1.592841700696613,-1.1522940187364883,0.0
2019-05-15,1.0,-0.0,-0.2528235622780061,-0.0,-1.5951630282954863,-1.1428742467174842,0.0
2019-05-16,1.0,-0.0,-0.2562751905503013,-0.0,-1.5985474280697556,-1.1357596073267089,0.0
2019-05-17,1.0,-0.0,-0.2518290488945748,-0.0,-1.6008875384799903,-1.145204493663295,0.0
2019-05-20,1.0,-0.0,-0.24820172634271098,-0.0,-1.6017023657289002,-1.1462595907928388,0.0
2019-05-21,1.0,-0.0,-0.25450917797286515,-0.0,-1.5913008778930569,-1.144612928970471,0.0
2019-05-22,1.0,-0.0,-0.2385047175444882,-0.0,-1.6023727059198216,-1.1401727775787251,0.0
2019-05-23,1.0,-0.0,-0.24385678441992914,-0.0,-1.637898761400295,-1.100880162491537,0.0
2019-05-24,1.0,-0.0,-0.23160069941185824,-0.0,-1.6435781274837071,-1.0987124463519315,0.0
2019-05-28,1.0,-0.0,-0.21880715705765408,-0.0,-1.6532405566600397,-1.104055666003976,0.0
2019-05-29,1.0,-0.0,-0.22680943882609558,-0.0,-1.65183422565933,-1.0872099940511601,0.0
2019-05-30,1.0,-0.0,-0.22501486620416256,-0.0,-1.651496531219029,-1.0877700693756196,0.0
2019-05-31,1.0,-0.0,-0.22572844400396433,-0.0,-1.6426560951437068,-1.09597621407334,0.0
2019-06-03,1.0,-0.0,-0.24408243375858688,-0.0,-1.644946025515211,-1.036388616290481,0.0
2019-06-04,1.0,-0.0,-0.23434676722444814,-0.0,-1.6359494068662113,-1.0577421635635165,0.0
2019-06-05,1.0,-0.0,-0.2108922363847045,-0.0,-1.645191193511008,-1.0064117419853225,0.0
2019-06-06,1.0,-0.0,-0.2134172231443239,-0.0,-1.6284787895163468,-1.0180646157409192,0.0
2019-06-07,1.0,-0.0,-0.2294898510457668,-0.0,-1.6148413984718686,-1.0145867098865478,0.0
2019-06-10,1.0,-0.0,-0.2324792910807166,-0.0,-1.6005393951069158,-1.0198420342901175,0.0
2019-06-11,1.0,-0.0,-0.2336994353778328,-0.0,-1.6189187098770208,-1.0146182999458582,0.0
2019-06-12,1.0,-0.0,-0.23783741975404132,-0.0,-1.6177972000928147,-1.0116404981050353,0.0
2019-06-13,1.0,-0.0,-0.21790823685338948,-0.0,-1.625034109071064,-1.055198222430125,0.0
2019-06-14,1.0,-0.0,-0.21380464826565967,-0.0,-1.6256861447424769,-1.0535290224627245,0.0
2019-06-17,1.0,-0.0,-0.2366052124690436,-0.0,-1.6115020244506466,-1.0828648924879123,0.0
2019-06-18,1.0,-0.0,-0.25301109974021885,-0.0,-1.609265527828072,-1.07380146422105,0.0
2019-06-19,1.0,-0.0,-0.2360167994661852,-0.0,-1.6164776072536011,-1.0726145150527928,0.0
2019-06-20,1.0,-0.0,-0.23935394918258812,-0.0,-1.6200906046878076,-1.0798896986409294,0.0
2019-06-21,1.0,-0.0,-0.24531422271223813,-0.0,-1.6105292171995589,-1.0817845329973221,0.0
2019-06-24,1.0,-0.0,-0.23500631313131315,-0.0,-1.6099668560606062,-1.1007339015151516,0.0
2019-06-25,1.0,-0.0,-0.24033706531629545,-0.0,-1.6092495153697037,-1.106579103532856,0.0
2019-06-26,1.0,-0.0,-0.23356072023479021,-0.0,-1.6051796620924883,-1.1273102244784645,0.0
2019-06-27,1.0,-0.0,-0.2288142323882138,-0.0,-1.6023747120959415,-1.1399015169565565,0.0
2019-06-28,1.0,-0.0,-0.21981939163498102,-0.0,-1.6030972750316859,-1.1377534854245883,0.0
2019-07-01,1.0,-0.0,-0.20858605750295392,-0.0,-1.598660890114218,-1.1313115399763685,0.0
2019-07-02,1.0,-0.0,-0.20500708549834673,-0.0,-1.5993150684931507,-1.132065816406865,0.0
2019-07-03,1.0,-0.0,-0.21034808631280516,-0.0,-1.5922979996849898,-1.1349818869113246,0.0
2019-07-05,1.0,-0.0,-0.16808302330135108,-0.0,-1.6078323869199136,-1.1402780497356568,0.0
2019-07-08,1.0,-0.0,-0.17312590618754653,-0.0,-1.6020612092950353,-1.143461734393981,0.0
2019-07-09,1.0,-0.0,-0.1668559790059144,-0.0,-1.6029924405624536,-1.14695859934981,0.0
2019-07-10,1.0,-0.0,-0.14936490512780307,-0.0,-1.6221969578171556,-1.1487376509330407,0.0
2019-07-11,1.0,-0.0,-0.14885526109455857,-0.0,-1.6226281950760546,-1.1488552610945586,0.0
2019-07-12,1.0,-0.0,-0.15262208983303285,-0.0,-1.6263619973347967,-1.1404718977816102,0.0
2019-07-15,1.0,-0.0,-0.15678083001615892,-0.0,-1.6740629803334253,-1.1103535254010166,0.0
2019-07-16,1.0,-0.0,-0.17134300126103405,-0.0,-1.6821011979823457,-1.087247793190416,0.0
2019-07-17,1.0,-0.0,-0.17854889589905365,-0.0,-1.6819794952681388,-1.0826498422712936,0.0
2019-07-18,1.0,-0.0,-0.17674620048822742,-0.0,-1.6841089849594457,-1.076462713599496,0.0
2019-07-19,1.0,-0.0,-0.18315133835297828,-0.0,-1.6889659794220837,-1.070012220601569,0.0
2019-07-22,1.0,-0.0,-0.14075993091537134,-0.0,-1.6752629926205056,-1.1092400690846287,0.0
2019-07-23,1.0,-0.0,-0.1344946641556811,-0.0,-1.678319209039548,-1.1106010671688638,0.0
2019-07-24,1.0,-0.0,-0.13975960405373558,-0.0,-1.6912169062770055,-1.0970618273234347,0.0
2019-07-25,1.0,-0.0,-0.1328259846226267,-0.0,-1.7005727286991998,-1.0894398242585912,0.0
2019-07-26,1.0,-0.0,-0.13305801376597837,-0.0,-1.7045427728613571,-1.0955752212389382,0.0
2019-07-29,1.0,-0.0,-0.041407697057007614,-0.0,-1.8116073266104138,-1.2630582424367154,0.0
2019-07-30,1.0,-0.0,-0.07587711935538022,-0.0,-1.8530300486822227,-1.267836159140507,0.0
2019-07-31,1.0,-0.0,-0.13429499346239826,-0.0,-1.8373191614998523,-1.2461934286557848,0.0
2019-08-01,1.0,-0.0,-0.15666919767147558,-0.0,-1.8324474816502152,-1.2292246688602042,0.0
2019-08-02,1.0,-0.0,-0.16344381083051066,-0.0,-1.8426874758821763,-1.2815246752133087,0.0
2019-08-05,1.0,-0.0,-0.1588865096359743,-0.0,-1.8440256959314776,-1.2797430406852246,0.0
2019-08-06,1.0,-0.0,-0.16789396170839468,-0.0,-1.7761834630759519,-1.263791289711761,0.0
2019-08-07,1.0,-0.0,-0.17208911307271962,-0.0,-1.7512820512820513,-1.280117696511139,0.0
2019-08-08,1.0,-0.0,-0.16573517670294577,-0.0,-1.750850947598437,-1.285624238349372,0.0
2019-08-09,1.0,-0.0,-0.13106735231405997,-0.0,-1.7270788912579957,-1.3226305447552154,0.0
2019-08-12,1.0,-0.0,-0.13369971053404373,-0.0,-1.728027855854344,-1.3333892687838236,0.0
2019-08-13,1.0,-0.0,-0.09968625810499895,-0.0,-1.7321899184271072,-1.3513490901485044,0.0
2019-08-14,1.0,-0.0,-0.10377397744767612,-0.0,-1.7101901552032621,-1.3469396246827279,0.0
2019-08-15,1.0,-0.0,-0.13444761516510398,-0.0,-1.6789237668161434,-1.263269465960049,0.0
2019-08-16,1.0,-0.0,-0.10817327679388045,-0.0,-1.7792882680635236,-1.269892741332003,0.0
2019-08-19,1.0,-0.0,-0.10171523041950817,-0.0,-1.7782186402149205,-1.2531514775780122,0.0
2019-08-20,1.0,-0.0,-0.10467274301975503,-0.0,-1.774735018765208,-1.2448137913968738,0.0
2019-08-21,1.0,-0.0,-0.11280085723705902,-0.0,-1.7772007912957468,-1.231330365974283,0.0
2019-08-22,1.0,-0.0,-0.11676424507297765,-0.0,-1.7889007998680628,-1.217366207635854,0.0
2019-08-23,1.0,-0.0,-0.11541475889947614,-0.0,-1.793177412036464,-1.2163098626407622,0.0
2019-08-26,1.0,-0.0,-0.09690696442397816,-0.0,-1.7832430009372835,-1.1949957210970292,0.0
2019-08-27,1.0,-0.0,-0.09038031319910514,-0.0,-1.7669310555216595,-1.2102501525320317,0.0
2019-08-28,1.0,-0.0,-0.10744775998048621,-0.0,-1.748678754370274,-1.2092446540369135,0.0
2019-08-29,1.0,-0.0,-0.098910037416626,-0.0,-1.7533756303888077,-1.214738897022938,0.0
2019-08-30,1.0,-0.0,-0.10355737638421288,-0.0,-1.7412890926053624,-1.2114549953352531,0.0
2019-09-03,1.0,-0.0,-0.10406543569808875,-0.0,-1.7431972789115646,-1.2019760285066408,0.0
2019-09-04,1.0,-0.0,-0.10309278350515463,-0.0,-1.741823327269052,-1.197938144329897,0.0
2019-09-05,1.0,-0.0,-0.09553083923154701,-0.0,-1.7449140546006066,-1.2040444893832154,0.0
2019-09-06,1.0,-0.0,-0.08417562868925367,-0.0,-1.792148459610253,-1.166693620118056,0.0
2019-09-09,1.0,-0.0,-0.1342279125117978,-0.0,-1.8329024580409536,-1.1364438425868932,0.0
2019-09-10,1.0,-0.0,-0.15932430733118164,-0.0,-1.756339858322505,-1.2759777004652724,0.0
2019-09-11,1.0,-0.0,-0.1462780457118893,-0.0,-1.7929544977982808,-1.2545187670371147,0.0
2019-09-12,1.0,-0.0,-0.15486985726280436,-0.0,-1.7897565071368597,-1.2535264483627204,0.0
2019-09-13,1.0,-0.0,-0.15235316503869084,-0.0,-1.7829506533045796,-1.2932047866717409,0.0
2019-09-16,1.0,-0.0,-0.1557935735150925,-0.0,-1.7816773210278989,-1.2960924600990642,0.0
2019-09-17,1.0,-0.0,-0.2730095747433796,-0.0,-1.8000948848443026,-1.239843008712154,0.0
2019-09-18,1.0,-0.0,-0.30315045468258417,-0.0,-1.7780028444597682,-1.2286342283325433,0.0
2019-09-19,1.0,-0.0,-0.3029138786963091,-0.0,-1.7851068422188647,-1.2287934383768617,0.0
2019-09-20,1.0,-0.0,-0.34399614913355503,-0.0,-1.8027306143882373,-1.2292578330124277,0.0
