Date,IWF,IWM,MTUM,SPY,TKR,VLUE,VXX
2018-11-27,-0.14592718657189574,-0.8411252377615377,-0.0,-0.6633630326692695,1.0,-0.6866219508125605,0.0
2018-11-28,-0.1440267335004177,-0.852798663324979,-0.0,-0.6599498746867167,1.0,-0.6849122807017544,0.0
2018-11-29,-0.1238237243207422,-0.84350563286945,-0.0,-0.6576540755467196,1.0,-0.688469184890656,0.0
2018-11-30,-0.1229692991180956,-0.8441084808699688,-0.0,-0.657715005636231,1.0,-0.6906040713480539,0.0
2018-12-03,-0.12492939495630793,-0.845333421935741,-0.0,-0.6597335282586303,1.0,-0.6925939462404891,0.0
2018-12-04,-0.12606133253421237,-0.8460693237438818,-0.0,-0.6628708420737189,1.0,-0.6946359005094397,0.0
2018-12-06,-0.11864738714626107,-0.8053987009171917,-0.0,-0.6631850376995138,1.0,-0.6767960309429775,0.0
2018-12-07,-0.10949980358779626,-0.80980751604033,-0.0,-0.6677360219981668,1.0,-0.6865261228230981,0.0
2018-12-10,-0.09282741578878917,-0.8126219274287945,-0.0,-0.6679347119261282,1.0,-0.6780140460397971,0.0
2018-12-11,-0.09315255559890752,-0.8124593575237352,-0.0,-0.6677396280400573,1.0,-0.678046560020809,0.0
2018-12-12,-0.09558823529411764,-0.8124674648620509,-0.0,-0.6693453930244664,1.0,-0.6761127017178552,0.0
2018-12-13,-0.09657645908053474,-0.8166286273231171,-0.0,-0.6683403977828497,1.0,-0.6789696772089991,0.0
2018-12-14,-0.0969835317136801,-0.817413989890755,-0.0,-0.6676993314854068,1.0,-0.6789499429316811,0.0
2018-12-17,-0.07965925347899597,-0.818799583821043,-0.0,-0.6560020808947847,1.0,-0.6969371829886851,0.0
2018-12-18,-0.06754615707957448,-0.8100688718595401,-0.0,-0.6543796682510428,1.0,-0.7014259385003395,0.0
2018-12-19,-0.0722556439614464,-0.8090109321430882,-0.0,-0.6524031308622809,1.0,-0.7007244970567307,0.0
2018-12-20,-0.07294155634484986,-0.8051985792702616,-0.0,-0.6521795285760413,1.0,-0.6986115595737811,0.0
2018-12-21,-0.06808606438748271,-0.8082848229505033,-0.0,-0.6574791753770945,1.0,-0.6823400765445599,0.0
2018-12-24,-0.0494865807235853,-0.7912094942580212,-0.0,-0.6555132593327149,1.0,-0.7026646620389623,0.0
2018-12-26,-0.04808426680244399,-0.7942655295315681,-0.0,-0.6439345723014256,1.0,-0.695964867617108,0.0
2018-12-27,-0.030930080592463514,-0.77368764974951,-0.0,-0.608830942527305,1.0,-0.6981983383638797,0.0
2018-12-28,-0.031119686313561958,-0.7735420426962096,-0.0,-0.6089500217837803,1.0,-0.6983880002489575,0.0
2018-12-31,-0.032805253820535965,-0.7711413364872856,-0.0,-0.6093560334899935,1.0,-0.6991503003517071,0.0
2019-01-02,-0.03198506533914125,-0.7710640945861854,-0.0,-0.6089296826384567,1.0,-0.699408836341008,0.0
2019-01-03,-0.033811316059597495,-0.7702572397275187,-0.0,-0.6097856854023453,1.0,-0.696724625960372,0.0
2019-01-04,-0.024395543002576122,-0.7730842049722214,-0.0,-0.6070951922778485,1.0,-0.6991837114745958,0.0
2019-01-07,-0.019538954635108484,-0.7645771696252466,-0.0,-0.6047522189349113,1.0,-0.6930165187376726,0.0
2019-01-08,-0.02108341028008618,-0.7579870729455216,-0.0,-0.6076331178824254,1.0,-0.6911357340720221,0.0
2019-01-09,-0.02023370233702337,-0.7535055350553506,-0.0,-0.6075645756457565,1.0,-0.6937269372693727,0.0
2019-01-10,-0.020055367579206396,-0.7542602276222701,-0.0,-0.6074131036604122,1.0,-0.6942479237157798,0.0
2019-01-11,-0.023579519150643498,-0.744298015493349,-0.0,-0.6115243356686522,1.0,-0.7069226258448813,0.0
2019-01-14,-0.02709124008762998,-0.7426332191675152,-0.0,-0.6096146132247215,1.0,-0.7061927242432657,0.0
2019-01-15,-0.025967209065365735,-0.7391237224812425,-0.0,-0.6100904683978139,1.0,-0.7124772285176152,0.0
2019-01-16,-0.017649962972105655,-0.7390459145889904,-0.0,-0.6063934830905949,1.0,-0.7225685016045421,0.0
2019-01-17,-0.015005557613931084,-0.7429294800543411,-0.0,-0.6069531925404471,1.0,-0.7226750648388292,0.0
2019-01-18,-0.024803854945326498,-0.739976524371409,-0.0,-0.604497436214246,1.0,-0.7195897942793599,0.0
2019-01-22,-0.0,-0.7714464621164684,-0.0,-0.6018472135253601,1.0,-0.7575767063243581,0.0
2019-01-23,-0.0,-0.7456038252225613,-0.0,-0.6047060303878701,1.0,-0.795400924848218,0.0
2019-01-24,-0.0,-0.7622816000993079,-0.0,-0.5440834186761009,1.0,-0.7970083480743567,0.0
2019-01-25,-0.0,-0.749584626477319,-0.0,-0.5446565723063419,1.0,-0.8406533120160506,0.0
2019-01-28,-0.0,-0.7420023231720718,-0.0,-0.5580636046840173,1.0,-0.8393557906633599,0.0
2019-01-29,-0.0,-0.7261399037099971,-0.0,-0.5672928663582869,1.0,-0.8532993486264514,0.0
2019-01-30,-0.0,-0.7219858156028369,-0.0,-0.565263987391647,1.0,-0.8648384554767534,0.0
2019-01-31,-0.0,-0.7283030781373323,-0.0,-0.556243093922652,1.0,-0.872486187845304,0.0
2019-02-01,-0.0,-0.726405224614019,-0.0,-0.5644358494753194,1.0,-0.8794344228513458,0.0
2019-02-04,-0.0,-0.7278059606848446,-0.0,-0.5627774254914394,1.0,-0.87999365884591,0.0
2019-02-05,-0.0,-0.7285007610350077,-0.0,-0.5566336884830037,1.0,-0.8858764586504313,0.0
2019-02-06,-0.0,-0.7062005694400507,-0.0,-0.5575134451123063,1.0,-0.8998101866497944,0.0
2019-02-07,-0.0,-0.7093093093093092,-0.0,-0.5543859649122806,1.0,-0.8973289078552237,0.0
2019-02-08,-0.0,-0.6948759490453953,-0.0,-0.5583404809555577,1.0,-0.9234727913847327,0.0
2019-02-11,-0.0,-0.6762489267656692,-0.0,-0.5628835818997042,1.0,-0.9408210640124653,0.0
2019-02-12,-0.0,-0.6751399847289388,-0.0,-0.5677335199796386,1.0,-0.9385657928226012,0.0
2019-02-13,-0.0,-0.6724932464643255,-0.0,-0.5687589385030988,1.0,-0.93688225011918,0.0
2019-02-14,-0.0,-0.6640893470790378,-0.0,-0.5806605574646813,1.0,-0.937094310805651,0.0
2019-02-15,-0.0,-0.6689637570188872,-0.0,-0.5825995405819295,1.0,-0.9388399693721285,0.0
2019-02-19,-0.0,-0.6608509823934677,-0.0,-0.5908394998724164,1.0,-0.9378986986476141,0.0
2019-02-20,-0.0,-0.6551284503091732,-0.0,-0.5954293363931918,1.0,-0.9367947982405813,0.0
2019-02-21,-0.0,-0.6707111238495589,-0.0,-0.5902041336263176,1.0,-0.9236966975574025,0.0
2019-02-22,-0.0,-0.6794773984360098,-0.0,-0.5797253480831585,1.0,-0.9196706720071206,0.0
2019-02-25,-0.0,-0.6767939998728787,-0.0,-0.5795779571601093,1.0,-0.9216296955443971,0.0
2019-02-26,-0.0,-0.680342966020959,-0.0,-0.57513496348047,1.0,-0.9201651317878692,0.0
2019-02-27,-0.0,-0.6812422596932456,-0.0,-0.574037026452002,1.0,-0.9201994220570956,0.0
2019-02-28,-0.0,-0.686782520454113,-0.0,-0.5782013065262891,1.0,-0.9061647745290797,0.0
2019-03-01,-0.0,-0.6904543004787117,-0.0,-0.5758171385093366,1.0,-0.9039723551976667,0.0
2019-03-04,-0.0,-0.6810887798702326,-0.0,-0.5804082924513372,1.0,-0.9035606899825922,0.0
2019-03-05,-0.0,-0.6668251854669964,-0.0,-0.601071587090229,1.0,-0.902447530277091,0.0
2019-03-06,-0.0,-0.6684128952262864,-0.0,-0.5681649101053937,1.0,-0.8632362058276504,0.0
2019-03-07,-0.0,-0.6603499443551378,-0.0,-0.5802831705205885,1.0,-0.8507481142574502,0.0
2019-03-08,-0.0,-0.6582513458325598,-0.0,-0.5774085762019676,1.0,-0.8582080316812079,0.0
2019-03-11,-0.0,-0.6578350675570741,-0.0,-0.5799347724801988,1.0,-0.8683335921726975,0.0
2019-03-12,-0.0,-0.6300465959908684,-0.0,-0.5938017950401852,1.0,-0.9034305907370922,0.0
2019-03-13,-0.0,-0.6377134605725766,-0.0,-0.6011740331491713,1.0,-0.9002385735811149,0.0
2019-03-14,-0.0,-0.6314684876581881,-0.0,-0.6075053251472247,1.0,-0.8934970555068287,0.0
2019-03-15,-0.0,-0.6261785040854809,-0.0,-0.606725329981144,1.0,-0.9097737272155878,0.0
2019-03-18,-0.0,-0.6341609616051993,-0.0,-0.6121084014260025,1.0,-0.9085717891283088,0.0
2019-03-19,-0.0,-0.6373848928831366,-0.0,-0.6089364260624663,1.0,-0.9181355020410746,0.0
2019-03-20,-0.0,-0.6420758963953968,-0.0,-0.6053641061408237,1.0,-0.9228354944044639,0.0
2019-03-21,-0.0,-0.6333333333333333,-0.0,-0.61043041156142,1.0,-0.8979264844486333,0.0
2019-03-22,-0.0,-0.632557555199598,-0.0,-0.6182354973460221,1.0,-0.8900405163478753,0.0
2019-03-25,-0.0,-0.6478380168417068,-0.0,-0.6162992399154761,1.0,-0.8897404358658971,0.0
2019-03-26,-0.0,-0.6584640688259109,-0.0,-0.6165865384615384,1.0,-0.8879048582995952,0.0
2019-03-27,-0.0,-0.6588417427569428,-0.0,-0.6155887649679315,1.0,-0.8849957347319201,0.0
2019-03-28,-0.0,-0.6588811630847028,-0.0,-0.6128318584070795,1.0,-0.8888432364096079,0.0
2019-03-29,-0.0,-0.6584695135442679,-0.0,-0.6122261908524829,1.0,-0.8901602553971615,0.0
2019-04-01,-0.0,-0.6564776686727907,-0.0,-0.6108647450110865,1.0,-0.9002217294900222,0.0
2019-04-02,-0.0,-0.6563245823389021,-0.0,-0.6172792362768498,1.0,-0.9085759745425617,0.0
2019-04-03,-0.0,-0.6548179735234215,-0.0,-0.6268775458248472,1.0,-0.9005855397148674,0.0
2019-04-04,-0.0,-0.6543670139884651,-0.0,-0.6160978873912628,1.0,-0.9159417519038969,0.0
2019-04-05,-0.0,-0.653619354221783,-0.0,-0.6177286201510853,1.0,-0.9161062059732891,0.0
2019-04-08,-0.0,-0.6537885308087087,-0.0,-0.6154091358260815,1.0,-0.91845972394887,0.0
2019-04-09,-0.0,-0.6735638699924413,-0.0,-0.5543902746283698,1.0,-0.9214537666918619,0.0
2019-04-10,-0.0,-0.6684392699811201,-0.0,-0.5626179987413467,1.0,-0.915607300188798,0.0
2019-04-11,-0.0,-0.6413927963161546,-0.0,-0.6018734624361319,1.0,-0.9107109064530373,0.0
2019-04-12,-0.0,-0.6379849120924214,-0.0,-0.6033269151857581,1.0,-0.9151541933651085,0.0
2019-04-15,-0.0,-0.636380880121396,-0.0,-0.6108371269600404,1.0,-0.9141375821952452,0.0
2019-04-16,-0.0,-0.6211289259828684,-0.0,-0.5987888676226036,1.0,-0.9177308524991372,0.0
2019-04-17,-0.0,-0.585930403733517,-0.0,-0.6165314623985968,1.0,-0.9296833401196478,0.0
2019-04-18,-0.0,-0.5833463814862369,-0.0,-0.6181066608210941,1.0,-0.9301036545266652,0.0
2019-04-22,-0.0,-0.5832264121420748,-0.0,-0.6177437020810514,1.0,-0.9283993115318416,0.0
2019-04-23,-0.0,-0.5751711632850846,-0.0,-0.6172507581204865,1.0,-0.9338481258011067,0.0
2019-04-24,-0.0,-0.5519411728048856,-0.0,-0.6225462703309029,1.0,-0.9413597557175796,0.0
2019-04-25,-0.0,-0.5457040386714487,-0.0,-0.6306876656790893,1.0,-0.9422735069390302,0.0
2019-04-26,-0.0,-0.5407595095095095,-0.0,-0.6203078078078078,1.0,-0.9670608108108107,0.0
2019-04-29,-0.0,-0.553060712493728,-0.0,-0.626881585549423,1.0,-0.9560336176618164,0.0
2019-04-30,-0.0,-0.5517154864203726,-0.0,-0.6260114156683184,1.0,-0.9584457128520354,0.0
2019-05-01,-0.0,-0.5427156158886417,-0.0,-0.6453584976643573,1.0,-0.9470169608427126,0.0
2019-05-02,-0.0,-0.5191653584510727,-0.0,-0.7042778649921507,1.0,-1.0470957613814758,0.0
2019-05-03,-0.0,-0.4955194485475136,-0.0,-0.7279501066797965,1.0,-1.0589857213195473,0.0
2019-05-06,-0.0,-0.4899461164410566,-0.0,-0.7233867788145617,1.0,-1.0722499671441712,0.0
2019-05-07,-0.0,-0.48326256541917645,-0.0,-0.7277245646950397,1.0,-1.080543760903196,0.0
2019-05-08,-0.0,-0.48141714735186153,-0.0,-0.7244690613529103,1.0,-1.0715128474042999,0.0
2019-05-09,-0.0,-0.4816343916904224,-0.0,-0.7280055047675218,1.0,-1.0670402044627936,0.0
2019-05-10,-0.0,-0.4809840469092934,-0.0,-0.7312542994725981,1.0,-1.0635502997346613,0.0
2019-05-13,-0.0,-0.48221007495662993,-0.0,-0.7279958102844424,1.0,-1.0630093941278518,0.0
2019-05-14,-0.0,-0.44530462219041733,-0.0,-0.7445272094460529,1.0,-1.0629411573366296,0.0
2019-05-15,-0.0,-0.45271171552200934,-0.0,-0.7609070501350165,1.0,-1.0397891791651757,0.0
2019-05-16,-0.0,-0.4508220644031521,-0.0,-0.7543535363362195,1.0,-1.0376820053831437,0.0
2019-05-17,-0.0,-0.44359582696870226,-0.0,-0.738470538529039,1.0,-1.0679255094413207,0.0
2019-05-20,-0.0,-0.4517051919763322,-0.0,-0.7318833512142787,1.0,-1.067459930426867,0.0
2019-05-21,-0.0,-0.4465416978005913,-0.0,-0.7349014002144181,1.0,-1.067314252298496,0.0
2019-05-22,-0.0,-0.44393555512245825,-0.0,-0.7372831806665366,1.0,-1.066978496719288,0.0
2019-05-23,-0.0,-0.4468002207863892,-0.0,-0.7392772492613398,1.0,-1.0607811941946168,0.0
2019-05-24,-0.0,-0.4396406331084588,-0.0,-0.7387454592631033,1.0,-1.0649974052932019,0.0
2019-05-28,-0.0,-0.43021218610083706,-0.0,-0.7434300175199533,1.0,-1.0707935889948739,0.0
2019-05-29,-0.0,-0.4332879730430274,-0.0,-0.7430987558320372,1.0,-1.0636340072576465,0.0
2019-05-30,-0.0,-0.42772354295722115,-0.0,-0.7417701812992573,1.0,-1.0737845814549347,0.0
2019-05-31,-0.0,-0.4347346925545363,-0.0,-0.7391332533791449,1.0,-1.0674856568668762,0.0
2019-06-03,-0.0,-0.4475375423865655,-0.0,-0.7543032455998708,1.0,-1.0276118197965445,0.0
2019-06-04,-0.0,-0.44739397863386204,-0.0,-0.7299773389446422,1.0,-1.059922304953059,0.0
2019-06-05,-0.0,-0.46111821086261984,-0.0,-0.7302875399361023,1.0,-1.0034824281150159,0.0
2019-06-06,-0.0,-0.46748434904816655,-0.0,-0.7251820620927557,1.0,-1.001405391593203,0.0
2019-06-07,-0.0,-0.4626666242484014,-0.0,-0.7221391531193332,1.0,-0.9965641205102916,0.0
2019-06-10,-0.0,-0.4649019670151578,-0.0,-0.7117480695287426,1.0,-1.0011122056627155,0.0
2019-06-11,-0.0,-0.4667664575304946,-0.0,-0.7173158380840154,1.0,-1.0007643555527246,0.0
2019-06-12,-0.0,-0.46464646464646464,-0.0,-0.7169168020903036,1.0,-1.0048433865468567,0.0
2019-06-13,-0.0,-0.4909889829968796,-0.0,-0.7081130994077565,1.0,-0.9850028656944533,0.0
2019-06-14,-0.0,-0.4869159767818061,-0.0,-0.7261712183208044,1.0,-0.9587972214292512,0.0
2019-06-17,-0.0,-0.49193599593625,-0.0,-0.7205219379008192,1.0,-0.9623468156708364,0.0
2019-06-18,-0.0,-0.4873864141831353,-0.0,-0.7210078159750904,1.0,-0.9688314164071931,0.0
2019-06-19,-0.0,-0.48440232772601516,-0.0,-0.7221038572836836,1.0,-0.97344738766814,0.0
2019-06-20,-0.0,-0.49146388074914,-0.0,-0.72012358262199,1.0,-0.9734998088928526,0.0
2019-06-21,-0.0,-0.4916698582918422,-0.0,-0.7299565938976127,1.0,-0.9699987233499299,0.0
2019-06-24,-0.0,-0.4948355011476664,-0.0,-0.7295332823259372,1.0,-0.9635934710533026,0.0
2019-06-25,-0.0,-0.4841702534672406,-0.0,-0.737382432647856,1.0,-0.9667144906743185,0.0
2019-06-26,-0.0,-0.4842548575439492,-0.0,-0.7120250135596465,1.0,-0.9942570908974891,0.0
2019-06-27,-0.0,-0.48189886349125266,-0.0,-0.7124888264589452,1.0,-0.99808453581918,0.0
2019-06-28,-0.0,-0.45160362892921035,-0.0,-0.7421415793508817,1.0,-1.00076667518528,0.0
2019-07-01,-0.0,-0.44347936750342015,-0.0,-0.7390792529668163,1.0,-0.9990137125767555,0.0
2019-07-02,-0.0,-0.4484095459023166,-0.0,-0.727032953064921,1.0,-1.0022879659347295,0.0
2019-07-03,-0.0,-0.45831213431696777,-0.0,-0.7157847875858561,1.0,-1.00578733146782,0.0
2019-07-05,-0.0,-0.4431381271646913,-0.0,-0.7218391535064028,1.0,-1.0125194623621747,0.0
2019-07-08,-0.0,-0.43900267141585037,-0.0,-0.7285332654878515,1.0,-1.012721027859051,0.0
2019-07-09,-0.0,-0.4349205342131142,-0.0,-0.721504932906132,1.0,-1.015861434508137,0.0
2019-07-10,-0.0,-0.43441816161295443,-0.0,-0.7195745356405778,1.0,-1.0210827115415144,0.0
2019-07-11,-0.0,-0.4339082288550882,-0.0,-0.7294596830649781,1.0,-1.0187424425634826,0.0
2019-07-12,-0.0,-0.43226339016414256,-0.0,-0.7453725751658887,1.0,-0.9972695812299583,0.0
2019-07-15,-0.0,-0.4626614618045638,-0.0,-0.7347107175727571,1.0,-0.9763242248246534,0.0
2019-07-16,-0.0,-0.4778828457193629,-0.0,-0.7441137272323411,1.0,-0.9511962937107319,0.0
2019-07-17,-0.0,-0.44974366941121635,-0.0,-0.7053285692092589,1.0,-0.9519652011806742,0.0
2019-07-18,-0.0,-0.4562721387565653,-0.0,-0.659063148894589,1.0,-0.938286307560767,0.0
2019-07-19,-0.0,-0.4597346214993274,-0.0,-0.6647303412009294,1.0,-0.9328910358322124,0.0
2019-07-22,-0.0,-0.44448862246146315,-0.0,-0.6587961830193296,1.0,-0.955193295816002,0.0
2019-07-23,-0.0,-0.43836993268967195,-0.0,-0.6503822373831206,1.0,-0.956964030091676,0.0
2019-07-24,-0.0,-0.435326120178495,-0.0,-0.6528822055137844,1.0,-0.968213215966746,0.0
2019-07-25,-0.0,-0.42950519242516794,-0.0,-0.6615149664019547,1.0,-0.9633475870494808,0.0
2019-07-26,-0.0,-0.444764413945224,-0.0,-0.6564548740885975,1.0,-0.9623184853869249,0.0
2019-07-29,-0.0,-0.421319018404908,-0.0,-0.6601840490797546,1.0,-0.9859815950920244,0.0
2019-07-30,-0.0,-0.4164185061247045,-0.0,-0.6618671906179965,1.0,-0.9917416265004758,0.0
2019-07-31,-0.0,-0.4259713952489104,-0.0,-0.6537351912098704,1.0,-0.9894420232029956,0.0
2019-08-01,-0.0,-0.40984728313271745,-0.0,-0.6840222699138441,1.0,-1.01645360953003,0.0
2019-08-02,-0.0,-0.4147982767837489,-0.0,-0.6809848746894751,1.0,-1.0488034967453852,0.0
2019-08-05,-0.0,-0.4087435131309954,-0.0,-0.6882214184620222,1.0,-1.0481836766787231,0.0
2019-08-06,-0.0,-0.4105092866253928,-0.0,-0.6555393087141835,1.0,-1.0450486886724948,0.0
2019-08-07,-0.0,-0.400669850524096,-0.0,-0.6511505302983315,1.0,-1.0493704645537432,0.0
2019-08-08,-0.0,-0.4098659982050568,-0.0,-0.6462723981060254,1.0,-1.0385912790517748,0.0
2019-08-09,-0.0,-0.3969324586528689,-0.0,-0.6310018787150822,1.0,-1.051926452924328,0.0
2019-08-12,-0.0,-0.3978132625011582,-0.0,-0.6259999382277542,1.0,-1.0647990857707632,0.0
2019-08-13,-0.0,-0.40302825136948356,-0.0,-0.6171600910937404,1.0,-1.0573028866867729,0.0
2019-08-14,-0.0,-0.4134016506611849,-0.0,-0.6002515877642439,1.0,-1.0544595465283957,0.0
2019-08-15,-0.0,-0.4320526826899733,-0.0,-0.5878854090798739,1.0,-1.0147790725904346,0.0
2019-08-16,-0.0,-0.43504008746355677,-0.0,-0.5818148688046647,1.0,-1.020074101068999,0.0
2019-08-19,-0.0,-0.42439378803015165,-0.0,-0.5903187721369539,1.0,-1.0125631943813762,0.0
2019-08-20,-0.0,-0.4274876073026236,-0.0,-0.5877463426429694,1.0,-1.0073751662435013,0.0
2019-08-21,-0.0,-0.4317337601546221,-0.0,-0.5887717814755534,1.0,-0.9994564068492738,0.0
2019-08-22,-0.0,-0.43306777717424105,-0.0,-0.5892329048222584,1.0,-0.9953829440521454,0.0
2019-08-23,-0.0,-0.43488098470449815,-0.0,-0.5891332548948623,1.0,-0.9928500316770749,0.0
2019-08-26,-0.0,-0.42771084337349397,-0.0,-0.5832584067613739,1.0,-0.9861235988731043,0.0
2019-08-27,-0.0,-0.423159849074684,-0.0,-0.5780679163921661,1.0,-0.9933221536803019,0.0
2019-08-28,-0.0,-0.4217379591103661,-0.0,-0.5801179393540277,1.0,-0.9915287215254288,0.0
2019-08-29,-0.0,-0.41288139653262274,-0.0,-0.5832260382669102,1.0,-0.9981435458274696,0.0
2019-08-30,-0.0,-0.4071195863346983,-0.0,-0.5876199300594793,1.0,-0.9941716232776401,0.0
2019-09-03,-0.0,-0.4165844912595249,-0.0,-0.578514866278201,1.0,-0.9930972658000897,0.0
2019-09-04,-0.0,-0.431788873894137,-0.0,-0.5798770430349377,1.0,-0.9872844504423451,0.0
2019-09-05,-0.0,-0.44777814302363805,-0.0,-0.5752921136777934,1.0,-0.9653049636912411,0.0
2019-09-06,-0.0,-0.4466718220212956,-0.0,-0.5630539527690203,1.0,-0.9645172803521503,0.0
2019-09-09,-0.0,-0.4513387417907343,-0.0,-0.5593593058155776,1.0,-0.9609818430358682,0.0
2019-09-10,-0.0,-0.4531677166290265,-0.0,-0.5535480803518364,1.0,-0.9648757874717699,0.0
2019-09-11,-0.0,-0.47367318853587026,-0.0,-0.5049661939807335,1.0,-1.0130437384072277,0.0
2019-09-12,-0.0,-0.4677670135151297,-0.0,-0.5076545867719172,1.0,-1.0146513574931226,0.0
2019-09-13,-0.0,-0.46522623892745985,-0.0,-0.5005087383289443,1.0,-1.0268434282978214,0.0
2019-09-16,-0.0,-0.4678495556685916,-0.0,-0.4977110200173543,1.0,-1.026570120582867,0.0
