Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WNC
2018-10-19,-0.2462013776337115,-1.6146170988654782,-0.0,-1.0528768233387358,-1.1511345218800648,0.0,1.0
2018-10-22,-0.24813782619711172,-1.6159108183430455,-0.0,-1.0523942234608565,-1.1506460602989612,0.0,1.0
2018-10-23,-0.2564050530160824,-1.618436406067678,-0.0,-1.0489574349348079,-1.1495104256506519,0.0,1.0
2018-10-24,-0.25183683810488977,-1.613934633899164,-0.0,-1.0493032683050418,-1.152064859386876,0.0,1.0
2018-10-25,-0.1861699537375213,-1.5372291210129048,-0.0,-1.0489895300706111,-1.097345994643292,0.0,1.0
2018-10-26,-0.1571909571909572,-1.5146705146705148,-0.0,-1.0560846560846562,-1.082058682058682,0.0,1.0
2018-10-29,-0.11874400767018216,-1.5368168744007669,-0.0,-1.0428092042186001,-1.0955417066155322,0.0,1.0
2018-10-30,-0.09447115384615386,-1.5424038461538463,-0.0,-1.0490384615384616,-1.1217788461538463,0.0,1.0
2018-10-31,-0.09791875029766156,-1.5110253845787494,-0.0,-1.042291755965138,-1.1113016145163594,0.0,1.0
2018-11-01,-0.19680475758492086,-1.5384537849007154,-0.0,-1.123828243120653,-1.180778147364177,0.0,1.0
2018-11-02,-0.1989926970536389,-1.5350793251070258,-0.0,-1.1229916897506924,-1.1794510198942332,0.0,1.0
2018-11-05,-0.1998186215235792,-1.5337061668681984,-0.0,-1.1233877468762596,-1.1813784764207982,0.0,1.0
2018-11-06,-0.20658033959792413,-1.5390235300045347,-0.0,-1.11885927344183,-1.1740817251977629,0.0,1.0
2018-11-07,-0.20538635791593257,-1.538434432418827,-0.0,-1.1170903599295243,-1.1730682104203372,0.0,1.0
2018-11-08,-0.1582855718913531,-1.5417891851482683,-0.0,-1.1017194119112883,-1.1820084724644904,0.0,1.0
2018-11-09,-0.1598424018752182,-1.542466709889781,-0.0,-1.101940052865194,-1.1829833923495088,0.0,1.0
2018-11-12,-0.1570854620306532,-1.5183770646297305,-0.0,-1.1075343484946183,-1.177024949159268,0.0,1.0
2018-11-13,-0.10859505759574678,-1.5199369892684849,-0.0,-1.1164713990351482,-1.1777099537264941,0.0,1.0
2018-11-14,-0.1081507017975868,-1.5210539276040385,-0.0,-1.1170647623737995,-1.1785767052450136,0.0,1.0
2018-11-15,-0.10731178557351202,-1.52724674812771,-0.0,-1.1266752069373276,-1.1657962160031532,0.0,1.0
2018-11-16,-0.10407461953853707,-1.5153657339224351,-0.0,-1.122287677957781,-1.1674521354933727,0.0,1.0
2018-11-19,-0.10253891862692137,-1.5165250699798654,-0.0,-1.12355743259834,-1.1682463291263565,0.0,1.0
2018-11-20,-0.036578228638314475,-1.5064377682403434,-0.0,-1.1315840811548967,-1.2024970737417089,0.0,1.0
2018-11-21,-0.03712632594021215,-1.4955641272902604,-0.0,-1.122854387656702,-1.1660077145612342,0.0,1.0
2018-11-23,-0.03794481629508355,-1.4876968266962007,-0.0,-1.1241392594019357,-1.1655029614291905,0.0,1.0
2018-11-26,-0.037650457390467025,-1.488107847857487,-0.0,-1.123736157920077,-1.1651420317766008,0.0,1.0
2018-11-27,-0.02429924423610447,-1.4882808763034536,-0.0,-1.1144647469625946,-1.156270927006601,0.0,1.0
2018-11-28,-0.024541931780127254,-1.4907429555566187,-0.0,-1.1131894943309573,-1.155527914653399,0.0,1.0
2018-11-29,-0.0,-1.4677609546719494,-0.0,-1.0984859204754494,-1.1505117683128154,0.0,1.0
2018-11-30,-0.0,-1.469674067076051,-0.0,-1.0992914501653284,-1.1547472838923005,0.0,1.0
2018-12-03,-0.0,-1.4700188857412655,-0.0,-1.0980169971671387,-1.1533994334277622,0.0,1.0
2018-12-04,-0.0,-1.4724405742527653,-0.0,-1.0872205224758766,-1.147328783243116,0.0,1.0
2018-12-06,-0.0,-1.3973183746066493,-0.0,-1.0610662653349752,-1.1022027637159666,0.0,1.0
2018-12-07,-0.0,-1.398283810306267,-0.0,-1.061025149481948,-1.1050253320553198,0.0,1.0
2018-12-10,-0.0,-1.390947244911774,-0.0,-1.0425560720249107,-1.0793808384854913,0.0,1.0
2018-12-11,-0.0,-1.391585030021218,-0.0,-1.0404496410997246,-1.0824342016161799,0.0,1.0
2018-12-12,-0.0,-1.3914947406437632,-0.0,-1.0408107986095436,-1.0821633334838157,0.0,1.0
2018-12-13,-0.0,-1.3887235002255298,-0.0,-1.041362201172756,-1.0805593143888137,0.0,1.0
2018-12-14,-0.0,-1.3870749526472446,-0.0,-1.0421214034454767,-1.080589880039686,0.0,1.0
2018-12-17,-0.0,-1.3810485680940838,-0.0,-1.0208726097495286,-1.0868121016249215,0.0,1.0
2018-12-18,-0.0,-1.3615874571288586,-0.0,-1.0073047971137143,-1.0852523272905439,0.0,1.0
2018-12-19,-0.0,-1.365793707543797,-0.0,-1.0125580979621023,-1.0906775116195924,0.0,1.0
2018-12-20,-0.0,-1.35401654657059,-0.0,-1.0102748865759275,-1.0837114135753048,0.0,1.0
2018-12-21,-0.0,-1.361219598792828,-0.0,-1.0196609266820522,-1.0572519083969465,0.0,1.0
2018-12-24,-0.0,-1.3227562400424855,-0.0,-1.0084528235085857,-1.0943529828288192,0.0,1.0
2018-12-26,-0.0,-1.3268531897193396,-0.0,-0.9770567888261307,-1.0746092210692237,0.0,1.0
2018-12-27,-0.0,-1.2616771488469603,-0.0,-0.8715303983228512,-1.059664570230608,0.0,1.0
2018-12-28,-0.0,-1.2654292537813718,-0.0,-0.8686889847907152,-1.055725478694432,0.0,1.0
2018-12-31,-0.0,-1.26671974522293,-0.0,-0.868421052631579,-1.05527153871941,0.0,1.0
2019-01-02,-0.0,-1.2652770801942073,-0.0,-0.8652268541771304,-1.0549974886991462,0.0,1.0
2019-01-03,-0.0,-1.2646751181958913,-0.0,-0.8674950838877035,-1.0517551566880046,0.0,1.0
2019-01-04,-0.0,-1.2695283254304965,-0.0,-0.8352050578154896,-1.054654354878962,0.0,1.0
2019-01-07,-0.0,-1.2406476143750766,-0.0,-0.8169998773457623,-1.0308679831554846,0.0,1.0
2019-01-08,-0.0,-1.2224307453796255,-0.0,-0.8293827261229653,-1.0279874342132105,0.0,1.0
2019-01-09,-0.0,-1.2173275194588207,-0.0,-0.8282733607726476,-1.029504054769958,0.0,1.0
2019-01-10,-0.0,-1.2161798851277037,-0.0,-0.8285469876573384,-1.0287588089127866,0.0,1.0
2019-01-11,-0.0,-1.2103524229074891,-0.0,-0.8321096426823299,-1.0365475607766357,0.0,1.0
2019-01-14,-0.0,-1.2088256865781108,-0.0,-0.8366473800016299,-1.0291744764077908,0.0,1.0
2019-01-15,-0.0,-1.1979098628347484,-0.0,-0.8368713259307641,-1.0475179621162638,0.0,1.0
2019-01-16,-0.0,-1.175512287037764,-0.0,-0.7287430321111721,-1.021315851456387,0.0,1.0
2019-01-17,-0.0,-1.1672416496785323,-0.0,-0.7298886623804298,-1.0232476085933826,0.0,1.0
2019-01-18,-0.0,-1.1599210266535045,-0.0,-0.7421125370187562,-1.0465942744323793,0.0,1.0
2019-01-22,-0.0,-1.2530178657653308,-0.0,-0.6593835506196684,-1.111459842266216,0.0,1.0
2019-01-23,-0.0,-1.211531487972924,-0.0,-0.6644909142189452,-1.1531890890043919,0.0,1.0
2019-01-24,-0.0,-1.2130506630123736,-0.0,-0.6636572488009351,-1.1537624440772238,0.0,1.0
2019-01-25,-0.0,-1.2170698648704152,-0.0,-0.6500595555920647,-1.240111718076149,0.0,1.0
2019-01-28,-0.0,-1.1942967816376149,-0.0,-0.6868586969959204,-1.2397082457658548,0.0,1.0
2019-01-29,-0.0,-1.187877284379393,-0.0,-0.6864715124452163,-1.2602745389894983,0.0,1.0
2019-01-30,-0.0,-1.1860426657846868,-0.0,-0.6860013229700678,-1.2622374731271706,0.0,1.0
2019-01-31,-0.0,-1.226761698697552,-0.0,-0.631072080098426,-1.3847100250307582,0.0,1.0
2019-02-01,-0.0,-1.2226272731126278,-0.0,-0.6403713280488322,-1.3759484549192489,0.0,1.0
2019-02-04,-0.0,-1.2237533921302577,-0.0,-0.6388653324287653,-1.377501696065129,0.0,1.0
2019-02-05,-0.0,-1.230971797485559,-0.0,-0.6389738362215426,-1.3774209989806319,0.0,1.0
2019-02-06,-0.0,-1.2093841393633704,-0.0,-0.6413342940702751,-1.387826897808672,0.0,1.0
2019-02-07,-0.0,-1.2055722572723038,-0.0,-0.6492780624126688,-1.3793877291781345,0.0,1.0
2019-02-08,-0.0,-1.1898054145516075,-0.0,-0.6556260575296108,-1.3846869712351946,0.0,1.0
2019-02-11,-0.0,-1.1628717077315207,-0.0,-0.6561597281223449,-1.4290994052676296,0.0,1.0
2019-02-12,-0.0,-1.1648843253376506,-0.0,-0.673469387755102,-1.422265774785906,0.0,1.0
2019-02-13,-0.0,-1.1646618778424787,-0.0,-0.672248905512815,-1.4135248863008458,0.0,1.0
2019-02-14,-0.0,-1.1139602355149756,-0.0,-0.7096168615069545,-1.4429985493642803,0.0,1.0
2019-02-15,-0.0,-1.1748677808335095,-0.0,-0.6578379521895494,-1.3983499048022001,0.0,1.0
2019-02-19,-0.0,-1.1586690906016153,-0.0,-0.6721768908806494,-1.39698981101763,0.0,1.0
2019-02-20,-0.0,-1.1681187616308577,-0.0,-0.6659194721705295,-1.3953645745220773,0.0,1.0
2019-02-21,-0.0,-1.1822912259920466,-0.0,-0.6611811489973771,-1.3870039766477704,0.0,1.0
2019-02-22,-0.0,-1.183590611122859,-0.0,-0.6590822584055827,-1.386551067879044,0.0,1.0
2019-02-25,-0.0,-1.1809450960394356,-0.0,-0.6747832738398776,-1.3938041815400306,0.0,1.0
2019-02-26,-0.0,-1.1849192863211555,-0.0,-0.6731096006796942,-1.3900594732370435,0.0,1.0
2019-02-27,-0.0,-1.1878081958850535,-0.0,-0.6794337697670464,-1.3837782690018703,0.0,1.0
2019-02-28,-0.0,-1.1901561237078317,-0.0,-0.682860424554388,-1.381035436253031,0.0,1.0
2019-03-01,-0.0,-1.1959309283638229,-0.0,-0.7098221918276628,-1.368481791759275,0.0,1.0
2019-03-04,-0.0,-1.187411990612332,-0.0,-0.7105184553018988,-1.3692340516321742,0.0,1.0
2019-03-05,-0.0,-1.1783085088169833,-0.0,-0.7295839753466873,-1.3721965416880673,0.0,1.0
2019-03-06,-0.0,-1.180150053590568,-0.0,-0.7271596998928189,-1.3799356913183278,0.0,1.0
2019-03-07,-0.0,-1.1532703084228086,-0.0,-0.749796808829191,-1.3746845189716386,0.0,1.0
2019-03-08,-0.0,-1.1516655160510874,-0.0,-0.7705384880911287,-1.3926044183638246,0.0,1.0
2019-03-11,-0.0,-1.1515244035416758,-0.0,-0.7811314171064684,-1.4290138264927814,0.0,1.0
2019-03-12,-0.0,-1.1114201209552819,-0.0,-0.815830132874233,-1.4871760914669139,0.0,1.0
2019-03-13,-0.0,-1.1336657909969277,-0.0,-0.8320495124448996,-1.4868872167059977,0.0,1.0
2019-03-14,-0.0,-1.1348344606621574,-0.0,-0.8300106799572802,-1.485181559273763,0.0,1.0
2019-03-15,-0.0,-1.134193145305248,-0.0,-0.8341663691538737,-1.4943323812923954,0.0,1.0
2019-03-18,-0.0,-1.160438667749797,-0.0,-0.8515208953876703,-1.501128260673346,0.0,1.0
2019-03-19,-0.0,-1.1723211439500887,-0.0,-0.8586911972312036,-1.5229746345461996,0.0,1.0
2019-03-20,-0.0,-1.1854838709677418,-0.0,-0.8454528886458903,-1.525287042099508,0.0,1.0
2019-03-21,-0.0,-1.1794301787496597,-0.0,-0.8575446874149351,-1.4998185282642227,0.0,1.0
2019-03-22,-0.0,-1.175526808977465,-0.0,-0.9012204598436715,-1.4942633816336794,0.0,1.0
2019-03-25,-0.0,-1.0623709952436506,-0.0,-0.9339944359687696,-1.4907565287624518,0.0,1.0
2019-03-26,-0.0,-1.070909829040552,-0.0,-0.93757048130272,-1.5023230637376517,0.0,1.0
2019-03-27,-0.0,-1.0555555555555556,-0.0,-0.9453005316752275,-1.5048211228259891,0.0,1.0
2019-03-28,-0.0,-1.0576183799918593,-0.0,-0.9464519922210665,-1.5185654199267333,0.0,1.0
2019-03-29,-0.0,-1.0586186620833145,-0.0,-0.9447736216020625,-1.5196526301506172,0.0,1.0
2019-04-01,-0.0,-1.0721210473860652,-0.0,-0.9491709703723838,-1.5089245265923712,0.0,1.0
2019-04-02,-0.0,-1.0795367144731485,-0.0,-0.9585576618558567,-1.486178346830747,0.0,1.0
2019-04-03,-0.0,-1.0776080274814681,-0.0,-0.9574218043753391,-1.4849484722473332,0.0,1.0
2019-04-04,-0.0,-1.077142082429501,-0.0,-0.959553506869125,-1.482465654374548,0.0,1.0
2019-04-05,-0.0,-1.0677628300946687,-0.0,-0.9642614485663814,-1.4975766634959462,0.0,1.0
2019-04-08,-0.0,-1.0655715449361933,-0.0,-0.9650194587745496,-1.4946601502398404,0.0,1.0
2019-04-09,-0.0,-1.0695832208119542,-0.0,-0.9369880277252679,-1.4942389053920246,0.0,1.0
2019-04-10,-0.0,-1.062898446619377,-0.0,-0.95205171949358,-1.4746341025410792,0.0,1.0
2019-04-11,-0.0,-1.055994611585092,-0.0,-0.9741805118994162,-1.4601706331387518,0.0,1.0
2019-04-12,-0.0,-1.0519806416920594,-0.0,-0.9724412977236064,-1.456667861623947,0.0,1.0
2019-04-15,-0.0,-1.0530139935414424,-0.0,-0.9710261930391102,-1.4610692500897022,0.0,1.0
2019-04-16,-0.0,-1.057358287330012,-0.0,-0.9703783492661909,-1.460392262465778,0.0,1.0
2019-04-17,-0.0,-1.0260078023407022,-0.0,-0.9860095959822429,-1.4720416124837452,0.0,1.0
2019-04-18,-0.0,-1.008209521259983,-0.0,-0.9872841654397002,-1.4662472672109936,0.0,1.0
2019-04-22,-0.0,-1.0106987779220198,-0.0,-0.99525493531492,-1.4705224047629706,0.0,1.0
2019-04-23,-0.0,-1.0012521801350567,-0.0,-0.9987925405840526,-1.4720271901972184,0.0,1.0
2019-04-24,-0.0,-0.9927248382057576,-0.0,-0.9934389645168489,-1.4771256415978578,0.0,1.0
2019-04-25,-0.0,-0.9917311044562641,-0.0,-1.0017878693067537,-1.4761542931211729,0.0,1.0
2019-04-26,-0.0,-0.9943327486169208,-0.0,-0.9982008725768002,-1.5052849368056493,0.0,1.0
2019-04-29,-0.0,-0.9878174870757472,-0.0,-0.9963587322993931,-1.5112160035963138,0.0,1.0
2019-04-30,-0.0,-0.9899312266822493,-0.0,-0.9960444104823123,-1.5089675012361217,0.0,1.0
2019-05-01,-0.0,-0.9709249909844933,-0.0,-1.0189776415434546,-1.5178957807428777,0.0,1.0
2019-05-02,-0.0,-0.9753086419753088,-0.0,-1.0014418311255295,-1.5289717941786067,0.0,1.0
2019-05-03,-0.0,-0.9844968227500113,-0.0,-0.9960340709360495,-1.526161611609356,0.0,1.0
2019-05-06,-0.0,-0.9714864864864865,-0.0,-0.9909009009009009,-1.542117117117117,0.0,1.0
2019-05-07,-0.0,-0.9732396269766185,-0.0,-0.989142676938325,-1.5427309996846421,0.0,1.0
2019-05-08,-0.0,-0.9657595559931966,-0.0,-0.9799480798496105,-1.5301673977262555,0.0,1.0
2019-05-09,-0.0,-0.9703218864879404,-0.0,-0.9825607459876267,-1.5302160853581996,0.0,1.0
2019-05-10,-0.0,-0.971314419105764,-0.0,-0.9927275992099119,-1.5250942718620935,0.0,1.0
2019-05-13,-0.0,-0.9707308313880408,-0.0,-0.9879242233794217,-1.530481235410307,0.0,1.0
2019-05-14,-0.0,-0.9331917529422175,-0.0,-0.986284399610654,-1.5049110698168304,0.0,1.0
2019-05-15,-0.0,-0.9351052048726467,-0.0,-1.0031007751937984,-1.4914285714285713,0.0,1.0
2019-05-16,-0.0,-0.9351241315218835,-0.0,-0.9991149267601894,-1.4910828871089084,0.0,1.0
2019-05-17,-0.0,-0.9256945367539545,-0.0,-0.9914041384199566,-1.513757809384554,0.0,1.0
2019-05-20,-0.0,-0.907872029735829,-0.0,-0.9973007655205982,-1.5198017611398733,0.0,1.0
2019-05-21,-0.0,-0.9086116771507043,-0.0,-0.9978293612120138,-1.5234340391600956,0.0,1.0
2019-05-22,-0.0,-0.897529005402533,-0.0,-1.0096979895491984,-1.5210787352758837,0.0,1.0
2019-05-23,-0.0,-0.8916456591924284,-0.0,-1.018751934898943,-1.5121843350581574,0.0,1.0
2019-05-24,-0.0,-0.8713744159393458,-0.0,-1.0164418584148813,-1.5201445825619324,0.0,1.0
2019-05-28,-0.0,-0.8693987146755876,-0.0,-1.0157584294392112,-1.5166387886257595,0.0,1.0
2019-05-29,-0.0,-0.8837995696280357,-0.0,-1.016336568442317,-1.4914145184664707,0.0,1.0
2019-05-30,-0.0,-0.8807444146951674,-0.0,-1.0132116051441864,-1.495281569591362,0.0,1.0
2019-05-31,-0.0,-0.8859614455715101,-0.0,-1.0082993018047688,-1.4969042286918721,0.0,1.0
2019-06-03,-0.0,-0.8906802988596146,-0.0,-1.005985930877791,-1.4726263817887886,0.0,1.0
2019-06-04,-0.0,-0.8802306281121691,-0.0,-1.02315017035031,-1.4645758714073556,0.0,1.0
2019-06-05,-0.0,-0.879182156133829,-0.0,-1.019235756894614,-1.4242673121812053,0.0,1.0
2019-06-06,-0.0,-0.8828361435365326,-0.0,-1.0188499783830522,-1.4217034154777346,0.0,1.0
2019-06-07,-0.0,-0.8974536336518093,-0.0,-1.0114564869655442,-1.4142925078898447,0.0,1.0
2019-06-10,-0.0,-0.9003970308993612,-0.0,-0.9993958225444501,-1.415760400483342,0.0,1.0
2019-06-11,-0.0,-0.9055712117927596,-0.0,-1.007413830479081,-1.4225883373076091,0.0,1.0
2019-06-12,-0.0,-0.9111236295879014,-0.0,-1.0034666551111495,-1.4187286042379859,0.0,1.0
2019-06-13,-0.0,-0.924666753506144,-0.0,-1.0039077764751856,-1.4133993313360254,0.0,1.0
2019-06-14,-0.0,-0.9282894451433777,-0.0,-1.0086764131707953,-1.4012407270834237,0.0,1.0
2019-06-17,-0.0,-0.9324945770065075,-0.0,-0.9986550976138828,-1.4072017353579174,0.0,1.0
2019-06-18,-0.0,-0.9286272466788227,-0.0,-1.0004775549188156,-1.4123035512720326,0.0,1.0
2019-06-19,-0.0,-0.9115546127537989,-0.0,-1.004285899822503,-1.4133079354084592,0.0,1.0
2019-06-20,-0.0,-0.9136519214938695,-0.0,-1.0051990814956024,-1.4137169100125644,0.0,1.0
2019-06-21,-0.0,-0.9171110244071617,-0.0,-1.0060692764555426,-1.4120605193566569,0.0,1.0
2019-06-24,-0.0,-0.8979343335507719,-0.0,-1.0134377038486628,-1.4373559469449881,0.0,1.0
2019-06-25,-0.0,-0.8908213400582634,-0.0,-1.0187834253663202,-1.4383668855167615,0.0,1.0
2019-06-26,-0.0,-0.8917597765363129,-0.0,-0.9935405027932962,-1.4791812150837989,0.0,1.0
2019-06-27,-0.0,-0.8789441482387903,-0.0,-0.9982081985840399,-1.4930950091775195,0.0,1.0
2019-06-28,-0.0,-0.8581699346405228,-0.0,-1.0090631808278867,-1.490065359477124,0.0,1.0
2019-07-01,-0.0,-0.8458765796673471,-0.0,-1.016111521257654,-1.4806965735875277,0.0,1.0
2019-07-02,-0.0,-0.852927136223582,-0.0,-1.0047736839821204,-1.4820552879399382,0.0,1.0
2019-07-03,-0.0,-0.8567363655960337,-0.0,-0.9841776244880363,-1.470359991377452,0.0,1.0
2019-07-05,-0.0,-0.8356524361349245,-0.0,-0.9912549002713996,-1.4810666436910351,0.0,1.0
2019-07-08,-0.0,-0.8329312424607962,-0.0,-0.9952179906944684,-1.4799672583146648,0.0,1.0
2019-07-09,-0.0,-0.8259858791114173,-0.0,-0.9938005855002583,-1.485319442052695,0.0,1.0
2019-07-10,-0.0,-0.8245614035087718,-0.0,-0.9943963101857839,-1.4916160179318074,0.0,1.0
2019-07-11,-0.0,-0.8158052884615384,-0.0,-1.001717032967033,-1.475103021978022,0.0,1.0
2019-07-12,-0.0,-0.8236228586149156,-0.0,-1.001373921257138,-1.4684642136447554,0.0,1.0
2019-07-15,-0.0,-0.8460349491219784,-0.0,-0.999699454725001,-1.4477695247091151,0.0,1.0
2019-07-16,-0.0,-0.8489285867651479,-0.0,-1.0021900631253489,-1.4431227723622624,0.0,1.0
2019-07-17,-0.0,-0.8402754019842628,-0.0,-0.9926873075607253,-1.4434656175162506,0.0,1.0
2019-07-18,-0.0,-0.8425511985353601,-0.0,-0.9795205858560054,-1.4356026738195597,0.0,1.0
2019-07-19,-0.0,-0.8492319443265721,-0.0,-0.9665619960960706,-1.4276500042434015,0.0,1.0
2019-07-22,-0.0,-0.8361992102916825,-0.0,-0.96195813696769,-1.4475862947395235,0.0,1.0
2019-07-23,-0.0,-0.8371619039531231,-0.0,-0.9618699842894145,-1.4470723111545156,0.0,1.0
2019-07-24,-0.0,-0.8348421097369204,-0.0,-0.9623443410259679,-1.4529304262824598,0.0,1.0
2019-07-25,-0.0,-0.8310044595455511,-0.0,-0.9661074538118497,-1.4500743257591846,0.0,1.0
2019-07-26,-0.0,-0.8326605192708112,-0.0,-0.965112820294905,-1.4515786342582757,0.0,1.0
2019-07-29,-0.0,-0.8327769090985928,-0.0,-0.9495414782571947,-1.4436884587753032,0.0,1.0
2019-07-30,-0.0,-0.8390192348340731,-0.0,-0.9478334390192348,-1.4405411118156837,0.0,1.0
2019-07-31,-0.0,-0.8445168387205958,-0.0,-0.9461837874428838,-1.4401336943645289,0.0,1.0
2019-08-01,-0.0,-0.872306194165714,-0.0,-0.939286167915661,-1.4222448029129091,0.0,1.0
2019-08-02,-0.0,-0.8692376074165009,-0.0,-0.9383651526055116,-1.4255598357532913,0.0,1.0
2019-08-05,-0.0,-0.863397918605635,-0.0,-0.9452576360098147,-1.4217784922582282,0.0,1.0
2019-08-06,-0.0,-0.8571072007987022,-0.0,-0.8830650193435667,-1.419734597945006,0.0,1.0
2019-08-07,-0.0,-0.8555177281408287,-0.0,-0.873868637382712,-1.4224030557170142,0.0,1.0
2019-08-08,-0.0,-0.8567451909094687,-0.0,-0.8739872865511654,-1.4239893639120862,0.0,1.0
2019-08-09,-0.0,-0.8393512978170264,-0.0,-0.850121734824413,-1.437131184748071,0.0,1.0
2019-08-12,-0.0,-0.8368575079345452,-0.0,-0.8551584848110135,-1.429825646098677,0.0,1.0
2019-08-13,-0.0,-0.8310363269839964,-0.0,-0.8496729337227958,-1.433331961986259,0.0,1.0
2019-08-14,-0.0,-0.8436667622833258,-0.0,-0.8252673851575627,-1.42892267344179,0.0,1.0
2019-08-15,-0.0,-0.8608120640296762,-0.0,-0.7984355469537519,-1.3728478690375387,0.0,1.0
2019-08-16,-0.0,-0.8665591614593833,-0.0,-0.790848619229994,-1.3740778068937713,0.0,1.0
2019-08-19,-0.0,-0.8499017524160885,-0.0,-0.8021012952640655,-1.3581024180935959,0.0,1.0
2019-08-20,-0.0,-0.8554289142171566,-0.0,-0.796120775844831,-1.3476904619076187,0.0,1.0
2019-08-21,-0.0,-0.854231723917047,-0.0,-0.8002642325246218,-1.348987108655617,0.0,1.0
2019-08-22,-0.0,-0.8551236749116607,-0.0,-0.7933665274654674,-1.3669290073883713,0.0,1.0
2019-08-23,-0.0,-0.8554207184762518,-0.0,-0.7965924616250101,-1.366270192075866,0.0,1.0
2019-08-26,-0.0,-0.8429098995354009,-0.0,-0.7744907278719771,-1.3535718540285113,0.0,1.0
2019-08-27,-0.0,-0.8407234076306814,-0.0,-0.7705243118902199,-1.35484254779091,0.0,1.0
2019-08-28,-0.0,-0.8407234076306814,-0.0,-0.7660426747045292,-1.3592845244705323,0.0,1.0
2019-08-29,-0.0,-0.8250534822914192,-0.0,-0.7750574439426354,-1.361540289992869,0.0,1.0
2019-08-30,-0.0,-0.8132765353212639,-0.0,-0.7778566639056522,-1.3531731944937484,0.0,1.0
2019-09-03,-0.0,-0.8317834344708015,-0.0,-0.7778390732130191,-1.330798329261565,0.0,1.0
2019-09-04,-0.0,-0.8272086336602466,-0.0,-0.775887195242034,-1.3355784000945292,0.0,1.0
2019-09-05,-0.0,-0.8444216990788126,-0.0,-0.7839146523895756,-1.308400913313912,0.0,1.0
2019-09-06,-0.0,-0.8431441940938226,-0.0,-0.7849081829263498,-1.3041563446187725,0.0,1.0
2019-09-09,-0.0,-0.8526501766784453,-0.0,-0.7786808009422851,-1.2948959560266982,0.0,1.0
2019-09-10,-0.0,-0.8594350725774813,-0.0,-0.7540604158493526,-1.3096116123970183,0.0,1.0
2019-09-11,-0.0,-0.8656914893617021,-0.0,-0.7602471839799749,-1.285200250312891,0.0,1.0
2019-09-12,-0.0,-0.857159601484665,-0.0,-0.7646415315491306,-1.2852510255909355,0.0,1.0
2019-09-13,-0.0,-0.8568020959605834,-0.0,-0.7572830719899895,-1.2962499511203223,0.0,1.0
2019-09-16,-0.0,-0.8580645161290323,-0.0,-0.7569501466275661,-1.2950537634408603,0.0,1.0
2019-09-17,-0.0,-0.8594594594594593,-0.0,-0.7652173913043477,-1.2922444183313746,0.0,1.0
2019-09-18,-0.0,-0.878779581459026,-0.0,-0.7610404850381381,-1.271816937218854,0.0,1.0
2019-09-19,-0.0,-0.8868817204301076,-0.0,-0.7474095796676442,-1.2757771260997068,0.0,1.0
2019-09-20,-0.0,-0.9023779724655819,-0.0,-0.7483964330413015,-1.2603645181476844,0.0,1.0
