Date,EVN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.057747988418408974,-0.1997184585606194,-0.0,-0.2084526418504951,-0.13373218370578918,0.0
2018-11-15,1.0,-0.05753866803016746,-0.1995078614342324,-0.0,-0.2086156206059057,-0.13219033618816312,0.0
2018-11-16,1.0,-0.05706578128242374,-0.19798234552332913,-0.0,-0.20823024246971125,-0.13295129854582025,0.0
2018-11-19,1.0,-0.05744612928970472,-0.19784517158818837,-0.0,-0.20799680766161216,-0.1328810853950519,0.0
2018-11-20,1.0,-0.04601932811780948,-0.19432851452782582,-0.0,-0.20868971864734912,-0.13783582207975625,0.0
2018-11-21,1.0,-0.04495361928169349,-0.1941964639657496,-0.0,-0.2087687306747007,-0.13776262586220564,0.0
2018-11-23,1.0,-0.04548407027772056,-0.18949319560843458,-0.0,-0.21091237464552207,-0.13836916398662885,0.0
2018-11-26,1.0,-0.045229950589129604,-0.1908811605219815,-0.0,-0.21007538325098188,-0.13749524895477003,0.0
2018-11-27,1.0,-0.041221831485657515,-0.19254726948732911,-0.0,-0.2080330531594468,-0.13516155993250595,0.0
2018-11-28,1.0,-0.04232486941152335,-0.18871021193996879,-0.0,-0.21036186027427528,-0.1366957564662995,0.0
2018-11-29,1.0,-0.03475248455967646,-0.18522118067529864,-0.0,-0.20939273285888957,-0.138163463648619,0.0
2018-11-30,1.0,-0.034835070124578864,-0.18523858027109613,-0.0,-0.2097155841103189,-0.13725613100368253,0.0
2018-12-03,1.0,-0.03508441894370503,-0.18529840568123032,-0.0,-0.20984809293138318,-0.13743748922227972,0.0
2018-12-04,1.0,-0.03585838762854227,-0.1851636706177879,-0.0,-0.21100557343590548,-0.13795431352539447,0.0
2018-12-06,1.0,-0.03590859630032644,-0.1564928198133305,-0.0,-0.2142714830878634,-0.12591763858449936,0.0
2018-12-07,1.0,-0.03881173549158466,-0.15621263680676908,-0.0,-0.2142922836383703,-0.12353229712744106,0.0
2018-12-10,1.0,-0.022037770332013405,-0.16343283582089554,-0.0,-0.22129150167529701,-0.11621992080414256,0.0
2018-12-11,1.0,-0.030938382835763913,-0.16167061159044055,-0.0,-0.22568527143620676,-0.1087730014507139,0.0
2018-12-12,1.0,-0.029529606068020558,-0.162726327379496,-0.0,-0.22600623929532668,-0.1109768779055542,0.0
2018-12-13,1.0,-0.029020075531703438,-0.1604819350794306,-0.0,-0.22943901655887344,-0.11004082381542132,0.0
2018-12-14,1.0,-0.026679553857719272,-0.16886822847148708,-0.0,-0.22710605851398413,-0.11153557018149461,0.0
2018-12-17,1.0,-0.023772372648003675,-0.1681352302279333,-0.0,-0.2243383815205752,-0.11349242771913724,0.0
2018-12-18,1.0,-0.02293935274982055,-0.16738702139682637,-0.0,-0.2241855918872276,-0.11274187882767996,0.0
2018-12-19,1.0,-0.021678022548809923,-0.16786336276696506,-0.0,-0.22498395917993216,-0.11315652784991902,0.0
2018-12-20,1.0,-0.021399415133422688,-0.1643414158645059,-0.0,-0.2257371755818204,-0.1115968076032655,0.0
2018-12-21,1.0,-0.020732319010198962,-0.16383699898162363,-0.0,-0.2257451627122251,-0.10963505646668997,0.0
2018-12-24,1.0,-0.012357242129433803,-0.15445041996495257,-0.0,-0.22459060970451386,-0.11925191854492719,0.0
2018-12-26,1.0,-0.013432276441046397,-0.15646503260625141,-0.0,-0.21568098343452513,-0.11357469455063338,0.0
2018-12-27,1.0,-0.0,-0.14698139698139698,-0.0,-0.19584357084357085,-0.11969111969111967,0.0
2018-12-28,1.0,-0.0,-0.14714051809835682,-0.0,-0.1955441202268873,-0.1192327934038945,0.0
2018-12-31,1.0,-0.0,-0.14805878482123275,-0.0,-0.19529136506543834,-0.11897345909190613,0.0
2019-01-02,1.0,-0.0,-0.15113643054819526,-0.0,-0.20037684743567094,-0.12054701760584113,0.0
2019-01-03,1.0,-0.0,-0.15637700793497192,-0.0,-0.19310416697682034,-0.13924163701597414,0.0
2019-01-04,1.0,-0.0,-0.1561401166154805,-0.0,-0.18867672586460144,-0.13885550659485765,0.0
2019-01-07,1.0,-0.0,-0.1458150424348844,-0.0,-0.1858355282411472,-0.13162130523851331,0.0
2019-01-08,1.0,-0.0,-0.14213279560465253,-0.0,-0.18826348705359755,-0.13082295867671986,0.0
2019-01-09,1.0,-0.0,-0.1387494161606726,-0.0,-0.18802545539467538,-0.1328380429705745,0.0
2019-01-10,1.0,-0.0,-0.1384332496643512,-0.0,-0.18824061642636156,-0.13266884595178333,0.0
2019-01-11,1.0,-0.0,-0.13457547859126115,-0.0,-0.18981440888499196,-0.13697208826538068,0.0
2019-01-14,1.0,-0.0,-0.13256057172738364,-0.0,-0.1844024170588577,-0.13561094648771133,0.0
2019-01-15,1.0,-0.0,-0.13251544418341601,-0.0,-0.18456161721627656,-0.13306650424896313,0.0
2019-01-16,1.0,-0.0,-0.13096186434540794,-0.0,-0.18190113407586578,-0.1355097547904929,0.0
2019-01-17,1.0,-0.0,-0.12985057338121161,-0.0,-0.18251187304529132,-0.13555542685045754,0.0
2019-01-18,1.0,-0.0,-0.13028363636363635,-0.0,-0.18411636363636363,-0.14014545454545455,0.0
2019-01-22,1.0,-0.0,-0.10431818495466527,-0.0,-0.18705234539959426,-0.08868218765956859,0.0
2019-01-23,1.0,-0.0,-0.10282776349614396,-0.0,-0.18789436784295396,-0.08398058919758601,0.0
2019-01-24,1.0,-0.0,-0.09536616490799567,-0.0,-0.19854000576313516,-0.07826886397628881,0.0
2019-01-25,1.0,-0.0,-0.07785328122233873,-0.0,-0.21543447768714338,-0.06849781433415493,0.0
2019-01-28,1.0,-0.0,-0.07401096054748207,-0.0,-0.22162390599013004,-0.06761730784960603,0.0
2019-01-29,1.0,-0.0,-0.06832272690028132,-0.0,-0.22397782208505174,-0.07333460792614645,0.0
2019-01-30,1.0,-0.0,-0.06786941580756015,-0.0,-0.22362679321442208,-0.07216494845360825,0.0
2019-01-31,1.0,-0.0,-0.07316839933880685,-0.0,-0.21816641849155066,-0.07476673815931476,0.0
2019-02-01,1.0,-0.0,-0.07332621959561138,-0.0,-0.2214014063312266,-0.07331253933076144,0.0
2019-02-04,1.0,-0.0,-0.07267298526269655,-0.0,-0.21930641538377255,-0.07765846710129842,0.0
2019-02-05,1.0,-0.0,-0.06932551480360054,-0.0,-0.21670388688706516,-0.08404006083108413,0.0
2019-02-06,1.0,-0.0,-0.07105966162065895,-0.0,-0.2137269676005206,-0.08518391670662374,0.0
2019-02-07,1.0,-0.0,-0.06842495062541146,-0.0,-0.20993800746104896,-0.09315339038841343,0.0
2019-02-08,1.0,-0.0,-0.0706072608165335,-0.0,-0.21379527731714335,-0.0860800087710883,0.0
2019-02-11,1.0,-0.0,-0.0682967032967033,-0.0,-0.2196978021978022,-0.08561813186813187,0.0
2019-02-12,1.0,-0.0,-0.07059244773735092,-0.0,-0.2219957583936982,-0.08454292560663233,0.0
2019-02-13,1.0,-0.0,-0.0700922374805834,-0.0,-0.22112252051630998,-0.08339862812212188,0.0
2019-02-14,1.0,-0.0,-0.06578784247282946,-0.0,-0.2272821190958304,-0.08439742689091835,0.0
2019-02-15,1.0,-0.0,-0.07179183262814062,-0.0,-0.224526923660019,-0.08192179941287539,0.0
2019-02-19,1.0,-0.0,-0.06746884992832726,-0.0,-0.22944922262652992,-0.08140368287573051,0.0
2019-02-20,1.0,-0.0,-0.0659143829482357,-0.0,-0.23156835999393763,-0.08032626517312169,0.0
2019-02-21,1.0,-0.0,-0.06504009037555453,-0.0,-0.23193177747775054,-0.080704268040669,0.0
2019-02-22,1.0,-0.0,-0.0609473974111815,-0.0,-0.23654640594877444,-0.07955108785458552,0.0
2019-02-25,1.0,-0.0,-0.05969221417914571,-0.0,-0.2406890644858264,-0.0810631596397193,0.0
2019-02-26,1.0,-0.0,-0.0590347303735414,-0.0,-0.24297452185320723,-0.0789339225298626,0.0
2019-02-27,1.0,-0.0,-0.05945901141104634,-0.0,-0.24648412676484405,-0.0755256541320145,0.0
2019-02-28,1.0,-0.0,-0.05708792120843247,-0.0,-0.24456371382725614,-0.08162728932661982,0.0
2019-03-01,1.0,-0.0,-0.05597102611243969,-0.0,-0.24784009068163282,-0.07851702354128365,0.0
2019-03-04,1.0,-0.0,-0.05422361020907319,-0.0,-0.2452637251786035,-0.08235798084762391,0.0
2019-03-05,1.0,-0.0,-0.050376126998174675,-0.0,-0.25204657337242103,-0.08038331766137508,0.0
2019-03-06,1.0,-0.0,-0.05054860017135119,-0.0,-0.25277063814498524,-0.0785589917917254,0.0
2019-03-07,1.0,-0.0,-0.048463503901664255,-0.0,-0.25459567709412334,-0.07806090739589808,0.0
2019-03-08,1.0,-0.0,-0.045436335253567633,-0.0,-0.26148341553041293,-0.074543771671709,0.0
2019-03-11,1.0,-0.0,-0.04563191734596103,-0.0,-0.2604324339337046,-0.08262626543167015,0.0
2019-03-12,1.0,-0.0,-0.03548558485500965,-0.0,-0.2661838315483348,-0.09650177567741394,0.0
2019-03-13,1.0,-0.0,-0.04206769611218053,-0.0,-0.26720152871253744,-0.0957974455887932,0.0
2019-03-14,1.0,-0.0,-0.04157948689143836,-0.0,-0.2682796680381391,-0.09436479294510833,0.0
2019-03-15,1.0,-0.0,-0.045252412250034964,-0.0,-0.26407495455181096,-0.08909243462452805,0.0
2019-03-18,1.0,-0.0,-0.05110607957022515,-0.0,-0.26642946545347157,-0.08879575850478856,0.0
2019-03-19,1.0,-0.0,-0.05205398399639355,-0.0,-0.26097430406852246,-0.09575397272624817,0.0
2019-03-20,1.0,-0.0,-0.04627956867837182,-0.0,-0.26415626940665043,-0.10095692429289221,0.0
2019-03-21,1.0,-0.0,-0.04282589185550819,-0.0,-0.27449798070450976,-0.0849646623289208,0.0
2019-03-22,1.0,-0.0,-0.04061687944864987,-0.0,-0.28565981245057054,-0.08599310812337588,0.0
2019-03-25,1.0,-0.0,-0.01921592296787053,-0.0,-0.2975730949005516,-0.08685765619078366,0.0
2019-03-26,1.0,-0.0,-0.022444416318609457,-0.0,-0.29792290708630415,-0.08592442588139336,0.0
2019-03-27,1.0,-0.0,-0.026953989190400176,-0.0,-0.29344142933154105,-0.07981181214819794,0.0
2019-03-28,1.0,-0.0,-0.024246331516026405,-0.0,-0.2911521912797298,-0.08612353015374696,0.0
2019-03-29,1.0,-0.0,-0.03193795394403468,-0.0,-0.2929452170485896,-0.08269523112437363,0.0
2019-04-01,1.0,-0.0,-0.032633966943313275,-0.0,-0.29190209809917006,-0.08454395581169243,0.0
2019-04-02,1.0,-0.0,-0.03800548561783529,-0.002208312820873479,-0.29855826710739153,-0.06779661016949153,0.0
2019-04-03,1.0,-0.0,-0.038230452095850506,-0.002743812351376831,-0.2960362464647033,-0.07007274620439291,0.0
2019-04-04,1.0,-0.0,-0.03741410386391799,-0.0022952574067815704,-0.2986087642221471,-0.06980117156697083,0.0
2019-04-05,1.0,-0.0,-0.03528582505110312,-0.003214210192429689,-0.2999365616409389,-0.0713047155846902,0.0
2019-04-08,1.0,-0.0,-0.030926818271479695,-0.003621044326091244,-0.30144841773043646,-0.07297038352072589,0.0
2019-04-09,1.0,-0.0,-0.025528852260058424,-0.008382608204795304,-0.3079691226485655,-0.06934703151239752,0.0
2019-04-10,1.0,-0.0,-0.017920540997464075,-0.011622992392223162,-0.3061284868977177,-0.0731614539306847,0.0
2019-04-11,1.0,-0.0,-0.012455791802285442,-0.015203392935142524,-0.30991531752405915,-0.07145171971650392,0.0
2019-04-12,1.0,-0.0,-0.012737238104631338,-0.014695729361870007,-0.3095402476998295,-0.07199921096755105,0.0
2019-04-15,1.0,-0.0,-0.014022441537963368,-0.015542947246899154,-0.3033268101761253,-0.07496937870447282,0.0
2019-04-16,1.0,-0.0,-0.012651992794415673,-0.012539405539292952,-0.304759626210313,-0.07738966448997973,0.0
2019-04-17,1.0,-0.0,-0.012476061732567309,-0.02095302467049679,-0.30870508054522927,-0.0659992114453081,0.0
2019-04-18,1.0,-0.0,-0.01618383026714598,-0.0195108197645732,-0.30709804750828223,-0.06694861492916049,0.0
2019-04-22,1.0,-0.0,-0.01114931307214511,-0.020006508482250236,-0.3116289599162387,-0.0721168131075173,0.0
2019-04-23,1.0,-0.0,-0.010738064881711291,-0.0184870378240544,-0.3095339283184587,-0.07787221986117014,0.0
2019-04-24,1.0,-0.0,-0.022307900240435913,-0.017285777290899,-0.30962170467640737,-0.07348233720781346,0.0
2019-04-25,1.0,-0.0,-0.02020805760719521,-0.022470790818141708,-0.30938251576086184,-0.07105551523431385,0.0
2019-04-26,1.0,-0.0,-0.018585668984542753,-0.025923239907284956,-0.3107944769136698,-0.06672070304167911,0.0
2019-04-29,1.0,-0.0,-0.017558825620245966,-0.025591810620601403,-0.3108125399872041,-0.06780408047202673,0.0
2019-04-30,1.0,-0.0,-0.01700631866567997,-0.02306882222348722,-0.3109523538452781,-0.07209540615927591,0.0
2019-05-01,1.0,-0.0,-0.021664814973079222,-0.019870096572942485,-0.311753981141213,-0.07107654616414551,0.0
2019-05-02,1.0,-0.0,-0.01920120701434753,-0.0198417217034844,-0.3091550899567297,-0.07516795718515146,0.0
2019-05-03,1.0,-0.0,-0.012444279346210996,-0.017602011658475254,-0.31892216253286093,-0.07975197165390331,0.0
2019-05-06,1.0,-0.0,-0.00809271655510041,-0.019411101437277877,-0.3185847023393232,-0.08121262292508172,0.0
2019-05-07,1.0,-0.0,-0.011150452585591502,-0.023029039719025726,-0.3138545444162074,-0.07966648582279204,0.0
2019-05-08,1.0,-0.0,-0.010319725949186412,-0.0321153297173851,-0.29740222666286037,-0.0875107051099058,0.0
2019-05-09,1.0,-0.0,-0.009659698937005065,-0.03236070485838625,-0.29765285011058,-0.08716558464721409,0.0
2019-05-10,1.0,-0.0,-0.008488964346349746,-0.03143056883194704,-0.29982451384628556,-0.08697264984092108,0.0
2019-05-13,1.0,-0.0,-0.007689350249903884,-0.02997422643712532,-0.29716490808378543,-0.08912526521138595,0.0
2019-05-14,1.0,-0.0,-0.0,-0.04797011419434263,-0.28153787374945166,-0.08553962840849594,0.0
2019-05-15,1.0,-0.0,-0.0,-0.050303777031907214,-0.2847006840294005,-0.08119131580065428,0.0
2019-05-16,1.0,-0.0,-0.0,-0.05046657509805865,-0.28419308704209795,-0.08134974016227468,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0514502713502331,-0.2837062332620124,-0.08180182222663059,0.0
2019-05-20,1.0,-0.0,-0.0,-0.05269262869025222,-0.28206470230433,-0.07979573649441954,0.0
2019-05-21,1.0,-0.0,-0.0,-0.05176124136368786,-0.2837665647298675,-0.08027522935779817,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0518919378373401,-0.28401025655555395,-0.08074912521781014,0.0
2019-05-23,1.0,-0.0,-0.0,-0.04795648839785282,-0.2835212587690647,-0.08861370672271293,0.0
2019-05-24,1.0,-0.0,-0.0,-0.04870171263439718,-0.2811893530520024,-0.086679982434519,0.0
2019-05-28,1.0,-0.0,-0.0,-0.047306492770059536,-0.2820102069747661,-0.08831868443436348,0.0
2019-05-29,1.0,-0.0,-0.005432258609285503,-0.05180348171186512,-0.27759404421802214,-0.07249109869541354,0.0
2019-05-30,1.0,-0.0,-0.0055299150109754044,-0.050177294985084706,-0.27869083131648564,-0.0727050149152924,0.0
2019-05-31,1.0,-0.0,-0.0032356540945092356,-0.05122181112220925,-0.2789274510079766,-0.07340714376151823,0.0
2019-06-03,1.0,-0.0,-0.007091603373756872,-0.05676080175681535,-0.27555145258976405,-0.05933448029877051,0.0
2019-06-04,1.0,-0.0,-0.002713248765751528,-0.0548803513237577,-0.2771150053845401,-0.0638732325422022,0.0
2019-06-05,1.0,-0.0,-0.0,-0.06544176651263178,-0.26763330474003155,-0.05047178947950967,0.0
2019-06-06,1.0,-0.0,-0.0,-0.06367657221838285,-0.261782999308915,-0.05671043538355217,0.0
2019-06-07,1.0,-0.0,-0.0019778152748195074,-0.0640646178528948,-0.25967469779535834,-0.0573704738458134,0.0
2019-06-10,1.0,-0.0,-0.0031258644536652836,-0.07210235131396958,-0.2523236514522822,-0.055560165975103736,0.0
2019-06-11,1.0,-0.0,-0.0022889605912688564,-0.06927553018394418,-0.2547227048343951,-0.05260472684151017,0.0
2019-06-12,1.0,-0.0,-0.00292373465728865,-0.06895600606812854,-0.25410288236105366,-0.05312370707488622,0.0
2019-06-13,1.0,-0.0,-0.00536326440340595,-0.07039975671790336,-0.2516172730288621,-0.054904345902908325,0.0
2019-06-14,1.0,-0.0,-0.004088002541190769,-0.06997942187910008,-0.2521855621694035,-0.054828953001781595,0.0
2019-06-17,1.0,-0.0,-0.006086980472085273,-0.07115707714765748,-0.2514115735257664,-0.04848927204120417,0.0
2019-06-18,1.0,-0.0,-0.006385731193746387,-0.0697751231730478,-0.25277311386969803,-0.04730120282953951,0.0
2019-06-19,1.0,-0.0,-0.0,-0.07747987803203032,-0.25029530533197814,-0.04573798862731094,0.0
2019-06-20,1.0,-0.0,-0.0035083374607891697,-0.07803643167684772,-0.2480738539430961,-0.0461999889934511,0.0
2019-06-21,1.0,-0.0,-0.004425386877765867,-0.07776036942360022,-0.24503174734064484,-0.04713999065446249,0.0
2019-06-24,1.0,-0.0,-0.0,-0.07862647949353152,-0.2404899532067162,-0.05715661987338287,0.0
2019-06-25,1.0,-0.0,-0.0,-0.07974143859166552,-0.23993948562783662,-0.05564571585751617,0.0
2019-06-26,1.0,-0.0,-0.0,-0.07937054746386298,-0.24228686389880255,-0.0562897024982431,0.0
2019-06-27,1.0,-0.0,-0.0,-0.07802696752889378,-0.24258392955421024,-0.05528343423225096,0.0
2019-06-28,1.0,-0.0,-0.0002613767677323502,-0.0790871072470148,-0.2393248225389314,-0.05699389203763826,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0798724240799549,-0.24093702313688292,-0.05393107051044115,0.0
2019-07-02,1.0,-0.0,-0.0023222260391618003,-0.07810374441772587,-0.23795259361044313,-0.055719683957402955,0.0
2019-07-03,1.0,-0.0,-0.004216337966269296,-0.07703400538372795,-0.23516728011866175,-0.05698236554414107,0.0
2019-07-05,1.0,-0.0,-0.005880655665627018,-0.07679201989530235,-0.23489647023261567,-0.0564295626605845,0.0
2019-07-08,1.0,-0.0,-0.006549768629766433,-0.07542532302580088,-0.23340244689469564,-0.05773957460831834,0.0
2019-07-09,1.0,-0.0,-0.005102880658436214,-0.07582990397805213,-0.2330315500685871,-0.057777777777777775,0.0
2019-07-10,1.0,-0.0,-0.0,-0.07063385492313173,-0.24444383546627935,-0.05512318105834316,0.0
2019-07-11,1.0,-0.0,-0.0,-0.07418885932914622,-0.24553632648583418,-0.05161679602863334,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0739689590874191,-0.24367939015026874,-0.05341669408796754,0.0
2019-07-15,1.0,-0.0,-0.0,-0.06805186988756053,-0.24474051377451916,-0.05508439799742839,0.0
2019-07-16,1.0,-0.0,-0.0,-0.07414500683994528,-0.243187414500684,-0.050642954856361146,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0747329016039566,-0.24100336093122385,-0.05048227996830341,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0745791866322644,-0.24155301634107382,-0.04903687321674789,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08213546771207667,-0.23020799303060002,-0.04886747250353915,0.0
2019-07-22,1.0,-0.0,-0.0,-0.08227615745461962,-0.2281596301584064,-0.04927595349785845,0.0
2019-07-23,1.0,-0.0,-0.0,-0.08275646343619525,-0.22827727835275877,-0.04897387425369582,0.0
2019-07-24,1.0,-0.0,-0.0,-0.08474461086796967,-0.22707750020387638,-0.04734009296762443,0.0
2019-07-25,1.0,-0.0,-0.0,-0.08461632536587355,-0.22796265847725944,-0.046282833498661524,0.0
2019-07-26,1.0,-0.0,-0.0,-0.08455238172853591,-0.22813522947991793,-0.04556999850590169,0.0
2019-07-29,1.0,-0.0,-0.0,-0.08392274211099021,-0.2291213275299238,-0.047130032644178456,0.0
2019-07-30,1.0,-0.0,-0.0,-0.08457318650204865,-0.22774730136259067,-0.048895362291221434,0.0
2019-07-31,1.0,-0.0,-0.0,-0.08480093708713003,-0.22732535174818505,-0.04991895830779499,0.0
2019-08-01,1.0,-0.0,-0.0,-0.08537913015078112,-0.22657993576833052,-0.04888138914593653,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09154920004893496,-0.22230075985156386,-0.04544157026927834,0.0
2019-08-05,1.0,-0.0,-0.0,-0.08876422808399664,-0.22516367390182282,-0.04434815680095623,0.0
2019-08-06,1.0,-0.0,-0.0,-0.08844398368182246,-0.21208245257361355,-0.04587131259003945,0.0
2019-08-07,1.0,-0.0,-0.0,-0.08345986911944529,-0.20893857751380693,-0.05134441473279673,0.0
2019-08-08,1.0,-0.0,-0.0,-0.08031589126463952,-0.20972117760825187,-0.053038035886966796,0.0
2019-08-09,1.0,-0.0,-0.0,-0.07812458030030352,-0.21112573531386822,-0.05378871310000269,0.0
2019-08-12,1.0,-0.0,-0.0,-0.07786345683656197,-0.21106155458233697,-0.05447486498831242,0.0
2019-08-13,1.0,-0.0,-0.0,-0.07740386549888005,-0.2100272274903765,-0.05383800313853831,0.0
2019-08-14,1.0,-0.0,-0.0,-0.07738852224200479,-0.20911366648371507,-0.05216797633231148,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0845046144054312,-0.20328577490187758,-0.03817492309324281,0.0
2019-08-16,1.0,-0.0,-0.0,-0.08488426079458779,-0.2029448829342707,-0.03869470053724216,0.0
2019-08-19,1.0,-0.0,-0.0,-0.08507338026488487,-0.20279998409099947,-0.03787667873099206,0.0
2019-08-20,1.0,-0.0,-0.0,-0.08687539699343637,-0.20105070929493968,-0.03537211518102901,0.0
2019-08-21,1.0,-0.0,-0.0,-0.07354244665229068,-0.2091706465226422,-0.04023072140126209,0.0
2019-08-22,1.0,-0.0,-0.0,-0.07092329864738003,-0.21004614509923178,-0.0412397032962674,0.0
2019-08-23,1.0,-0.0,-0.0,-0.07049546277094589,-0.21053535340193114,-0.039851004530624644,0.0
2019-08-26,1.0,-0.0,-0.0,-0.06912508660243925,-0.20345363991686166,-0.034627903632727226,0.0
2019-08-27,1.0,-0.0,-0.0,-0.07008680895502904,-0.2014489915801841,-0.033875073428627375,0.0
2019-08-28,1.0,-0.0,-0.0,-0.07195136270531904,-0.20182911714438545,-0.03086798262208248,0.0
2019-08-29,1.0,-0.0,-0.0,-0.07214436702419166,-0.2019624729246588,-0.03071583287664083,0.0
2019-08-30,1.0,-0.0,-0.0,-0.07395598818369924,-0.19807920044766605,-0.029319521622008515,0.0
2019-09-03,1.0,-0.0,-0.0,-0.06031872817922985,-0.19789747619845147,-0.030107831643498537,0.0
2019-09-04,1.0,-0.0,-0.0,-0.06169516843514989,-0.19625012877305037,-0.029785206551972802,0.0
2019-09-05,1.0,-0.0,-0.0,-0.05704370179948586,-0.19852185089974292,-0.029781491002570694,0.0
2019-09-06,1.0,-0.0,-0.0,-0.05819875059327578,-0.20109804122785638,-0.023461651936323873,0.0
2019-09-09,1.0,-0.0,-0.0,-0.058004818783000976,-0.199748808120162,-0.023837596760137386,0.0
2019-09-10,1.0,-0.0,-0.0,-0.07356468486858893,-0.19128604235774432,-0.010984945139066086,0.0
