Date,IWF,IWM,LW,MTUM,SPY,VLUE,VXX
2018-12-06,-0.08576735671790453,-0.4331709155517269,1.0,-0.0,-0.6874310173096077,-0.4856381403612674,0.0
2018-12-07,-0.07814315436785647,-0.43735307627874304,1.0,-0.0,-0.692237023426734,-0.4943121943311087,0.0
2018-12-10,-0.05900753970375915,-0.4383722795572429,1.0,-0.0,-0.6942142131436821,-0.4820597828993101,0.0
2018-12-11,-0.0590909090909091,-0.4385026737967915,1.0,-0.0,-0.6938502673796791,-0.4823262032085561,0.0
2018-12-12,-0.06348992927636002,-0.4423857799768736,1.0,-0.0,-0.7014279183585662,-0.4817812676472962,0.0
2018-12-13,-0.06395974599074372,-0.44343988806371754,1.0,-0.0,-0.7008933376385749,-0.4824830481110752,0.0
2018-12-14,-0.07100097076906482,-0.4252507820084133,1.0,-0.0,-0.7156185956207529,-0.4847103872289936,0.0
2018-12-17,-0.06897388210560362,-0.42492116115468587,1.0,-0.0,-0.7165844586399288,-0.484892590496213,0.0
2018-12-18,-0.05940594059405941,-0.41506556061011507,1.0,-0.0,-0.714931763446615,-0.4865400053518866,0.0
2018-12-19,-0.060556596200160566,-0.4147979662831148,1.0,-0.0,-0.7142627776291143,-0.4863259298902864,0.0
2018-12-20,-0.060067096224506095,-0.4057191543745673,1.0,-0.0,-0.7150274242504926,-0.48173491666222906,0.0
2018-12-21,-0.057488050982474774,-0.4044344131704727,1.0,-0.0,-0.7162772172065852,-0.47716409984067976,0.0
2018-12-24,-0.039186193793540214,-0.3858190838083175,1.0,-0.0,-0.7160122440363099,-0.4977570192104707,0.0
2018-12-26,-0.03828379371914715,-0.3854374540489444,1.0,-0.0,-0.7095630711059763,-0.49251654238000203,0.0
2018-12-27,-0.012275540225220654,-0.3621791620168408,1.0,-0.0,-0.6635893273815562,-0.49822461195089784,0.0
2018-12-28,-0.010340370529943991,-0.3638391159996959,1.0,-0.0,-0.6633043566414072,-0.4968953544364752,0.0
2018-12-31,-0.011177290584209859,-0.362894436700038,1.0,-0.0,-0.6632872893169433,-0.4971739956912939,0.0
2019-01-02,-0.008331645056726093,-0.36279376012965964,1.0,-0.0,-0.6622264991896273,-0.4990376823338736,0.0
2019-01-03,-0.012881836357654443,-0.3611469642902336,1.0,-0.0,-0.6650469465745451,-0.4917622048439754,0.0
2019-01-04,-0.0,-0.36469818255047076,1.0,-0.0,-0.6570759703972209,-0.4954941348235412,0.0
2019-01-07,-0.0,-0.3512263071488981,1.0,-0.0,-0.6510372618277698,-0.4851748669220437,0.0
2019-01-08,-0.0,-0.33864077669902914,1.0,-0.0,-0.7327119741100323,-0.5176440129449839,0.0
2019-01-09,-0.0,-0.3318513157214496,1.0,-0.0,-0.7319185234968724,-0.5211704492581296,0.0
2019-01-10,-0.0,-0.32913524579543396,1.0,-0.0,-0.7406514809919925,-0.5216253336443027,0.0
2019-01-11,-0.0,-0.32376900326882163,1.0,-0.0,-0.7431640118300212,-0.5273698957090229,0.0
2019-01-14,-0.0,-0.3276255707762557,1.0,-0.0,-0.744447903694479,-0.5223640514736405,0.0
2019-01-15,-0.0,-0.3361688803068653,1.0,-0.0,-0.7466795397020066,-0.52655063538867,0.0
2019-01-16,-0.0,-0.33862544391059113,1.0,-0.0,-0.7467359515354084,-0.5258773762272823,0.0
2019-01-17,-0.0,-0.3471656749138741,1.0,-0.0,-0.7423269652364548,-0.5203831297630233,0.0
2019-01-18,-0.0,-0.3482832956517167,1.0,-0.0,-0.7419159787580841,-0.5387507229612493,0.0
2019-01-22,-0.0,-0.2578127067291154,1.0,-0.0,-0.9128363896165753,-0.4754835807467386,0.0
2019-01-23,-0.0,-0.21205711263881544,1.0,-0.0,-0.9220253833950292,-0.5100211528291909,0.0
2019-01-24,-0.0,-0.19495522229876533,1.0,-0.0,-0.9543479412855705,-0.5002649568120396,0.0
2019-01-25,-0.0,-0.10847993992705428,1.0,-0.0,-1.1325627547736539,-0.4407852392190517,0.0
2019-01-28,-0.0,-0.08563610023072382,1.0,-0.0,-1.162901754574234,-0.43429736545581366,0.0
2019-01-29,-0.0,-0.07825782847304423,1.0,-0.0,-1.163563972882815,-0.44837512105886157,0.0
2019-01-30,-0.0,-0.0733243606998654,1.0,-0.0,-1.1585464333781965,-0.4599192462987887,0.0
2019-01-31,-0.0,-0.0872667546245187,1.0,-0.0,-1.1168044373838824,-0.4885161151350333,0.0
2019-02-01,-0.0,-0.08533304637899494,1.0,-0.0,-1.1122888195415905,-0.4925750564941354,0.0
2019-02-04,-0.0,-0.08527465432829397,1.0,-0.0,-1.1128745897670416,-0.4918760423952225,0.0
2019-02-05,-0.0,-0.06280894046851494,1.0,-0.0,-1.1056307758435417,-0.5180260047281323,0.0
2019-02-06,-0.0,-0.06825132800343403,1.0,-0.0,-1.100740462520792,-0.5138434297365456,0.0
2019-02-07,-0.0,-0.07022486985455911,1.0,-0.0,-1.1046530349380133,-0.5085064133526539,0.0
2019-02-08,-0.0,-0.06982557045717204,1.0,-0.0,-1.111376891445158,-0.5064638374499422,0.0
2019-02-11,-0.0,-0.0553850296176629,1.0,-0.0,-1.114566505115778,-0.5225901992460958,0.0
2019-02-12,-0.0,-0.05903002808381941,1.0,-0.0,-1.1181140635126376,-0.5232231583495355,0.0
2019-02-13,-0.0,-0.07409116824586648,1.0,-0.0,-1.12130426519697,-0.5195612629978552,0.0
2019-02-14,-0.0,-0.04235582154515778,1.0,-0.0,-1.149564744287269,-0.5284004352557128,0.0
2019-02-15,-0.0,-0.03822850156228773,1.0,-0.0,-1.1500339627767966,-0.528759679391387,0.0
2019-02-19,-0.0,-0.0291362315692291,1.0,-0.0,-1.1588779971216772,-0.5273847991962419,0.0
2019-02-20,-0.0,-0.018599859009815086,1.0,-0.0,-1.1620031451656636,-0.5307467057101025,0.0
2019-02-21,-0.0,-0.025634772240739234,1.0,-0.0,-1.1611793079153456,-0.522965612551825,0.0
2019-02-22,-0.0,-0.027217714580337036,1.0,-0.0,-1.1704431358714824,-0.5159968521885431,0.0
2019-02-25,-0.0,-0.020405936272370143,1.0,-0.0,-1.1810890440855522,-0.5265713662156264,0.0
2019-02-26,-0.0,-0.026501476862487692,1.0,-0.0,-1.1854556394267586,-0.5229734164752216,0.0
2019-02-27,-0.0,-0.03114149008885851,1.0,-0.0,-1.177717019822283,-0.5252494873547505,0.0
2019-02-28,-0.0,-0.033366152499726506,1.0,-0.0,-1.177879881851001,-0.5236844984137403,0.0
2019-03-01,-0.0,-0.030791508428731455,1.0,-0.0,-1.184229939072703,-0.5171443403185705,0.0
2019-03-04,-0.0,-0.040072410104500945,1.0,-0.0,-1.188787405030308,-0.5139471735373982,0.0
2019-03-05,-0.0,-0.03333149991749629,1.0,-0.0,-1.1993839722787525,-0.5174082833727518,0.0
2019-03-06,-0.0,-0.03135054863460111,1.0,-0.0,-1.2043835767125926,-0.5143140004950086,0.0
2019-03-07,-0.0,-0.02724301760360311,1.0,-0.0,-1.2100074149342268,-0.5090215033092577,0.0
2019-03-08,-0.0,-0.007286933392441537,1.0,-0.0,-1.2586168680039898,-0.5047933059957885,0.0
2019-03-11,-0.0,-0.00756196611118891,1.0,-0.0,-1.2578350371096485,-0.5353311861083883,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-1.2640329725789268,-0.5397577524813548,0.0
2019-03-13,-0.0,-0.007906924206483678,1.0,-0.0,-1.2674517112843104,-0.5485428668248051,0.0
2019-03-14,-0.0,-0.008010605590500099,1.0,-0.0,-1.2676501283389274,-0.5449750373734239,0.0
2019-03-15,-0.0,-0.017871281529238774,1.0,-0.0,-1.2620744259699128,-0.5477887116841986,0.0
2019-03-18,-0.0,-0.03161092482732926,1.0,-0.0,-1.2659845814346717,-0.5683088298512595,0.0
2019-03-19,-0.0,-0.03286034353995519,1.0,-0.0,-1.2657838800482564,-0.5737634285057736,0.0
2019-03-20,-0.0,-0.038546858344616984,1.0,-0.0,-1.264066146178445,-0.5783469217251016,0.0
2019-03-21,-0.0,-0.031396144633283905,1.0,-0.0,-1.2551614007071974,-0.5650450553210904,0.0
2019-03-22,-0.0,-0.027478060710689107,1.0,-0.0,-1.2792979427420514,-0.570507840598475,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-1.3030363620783225,-0.553371990059699,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-1.3215907131774036,-0.5518361013734843,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-1.3256768784633497,-0.5454936977805851,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-1.3162476655652924,-0.5569027438586409,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-1.3229226691252738,-0.5582574622565403,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-1.3224940850597264,-0.5628714871025449,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-1.3595044901966447,-0.5280817764430712,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-1.363696750902527,-0.5243898916967509,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-1.3836713378013754,-0.5176545681376389,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-1.432671277413253,-0.5229355086599279,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-1.4360265371401493,-0.5257078545196067,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-1.4649859943977592,-0.5149293760057215,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-1.4721445152074282,-0.5038688173323016,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-1.4886417839255903,-0.49251729072263295,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-1.492403665343402,-0.49240366534340213,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-1.4854823789203544,-0.49861239592969464,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-1.485325697924123,-0.4972560248150799,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-1.521702637889688,-0.4758992805755396,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-1.5229853975121688,-0.48161168199026494,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-1.5305937452787428,-0.4910107266958755,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-1.5384475769859036,-0.4865388105753525,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-1.5339351488436688,-0.4852363987681903,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-1.5375230272098572,-0.48243892126959204,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-1.54366964150658,-0.4815912872485252,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-1.5441425632336925,-0.48139295655331,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-1.5535259133389974,-0.4807925719140672,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-1.5571838554069735,-0.49590889662331317,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-1.544097900390625,-0.507659912109375,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-1.5962653131559985,-0.5368612338252342,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-1.5929621520175166,-0.5349702846418517,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-1.5959092902336656,-0.5363340224268621,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-1.5364353606262038,-0.5697334907125551,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-1.53951740629173,-0.5660072668550666,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-1.5438509316770186,-0.5617391304347826,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-1.5441506610127214,-0.5738338737839861,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-1.5198500491642084,-0.5529129793510325,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-1.5339814786327417,-0.5426576008368459,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-1.5271979371316307,-0.5425466601178782,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-1.51189121004215,-0.5647478694274375,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-1.514260249554367,-0.5590693957833917,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-1.5124742995673122,-0.5562340810752754,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-1.5459868033827948,-0.551810662618878,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-1.5395372014077051,-0.5748544021925317,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-1.5343043074062597,-0.5645491168267741,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-1.5385332215077814,-0.5677321156773212,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-1.5393715456747188,-0.5656399428677886,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-1.5408578438985,-0.5649905270677392,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-1.5378597373568037,-0.5666697711961752,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-1.5419311109741822,-0.5389734426027483,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-1.522153170701543,-0.5696750456049222,0.0
2019-06-05,-0.0,-0.0,1.0,-0.010395829544765714,-1.5021215978662787,-0.5183366672728374,0.0
2019-06-06,-0.0,-0.0,1.0,-0.011503647867284231,-1.5067962340689613,-0.5089758726122362,0.0
2019-06-07,-0.0,-0.0,1.0,-0.01849833484710869,-1.4933999394489859,-0.5156524371783228,0.0
2019-06-10,-0.0,-0.0,1.0,-0.009375380494338245,-1.4920857177645197,-0.5424936076951175,0.0
2019-06-11,-0.0,-0.0,1.0,-0.03529483542295842,-1.4799121442298893,-0.5353405936365578,0.0
2019-06-12,-0.0,-0.0,1.0,-0.031163202392943262,-1.4813356530232276,-0.5397246894362543,0.0
2019-06-13,-0.0,-0.0,1.0,-0.04185392399645358,-1.470849001803785,-0.5445596013329664,0.0
2019-06-14,-0.0,-0.0,1.0,-0.04668785138108042,-1.473814470789538,-0.5350158885358103,0.0
2019-06-17,-0.0,-0.0,1.0,-0.04695955241676603,-1.4825583172827053,-0.5277446574337339,0.0
2019-06-18,-0.0,-0.0,1.0,-0.05224708710930276,-1.4871154676037237,-0.5430614635349239,0.0
2019-06-19,-0.0,-0.0,1.0,-0.07426017262638718,-1.4865598027127003,-0.521794081381011,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0937109667749188,-1.4957219585311017,-0.5331938546090432,0.0
2019-06-21,-0.0,-0.0,1.0,-0.09443507588532883,-1.4874773593154706,-0.5409406033352071,0.0
2019-06-24,-0.0,-0.0,1.0,-0.09954906995678586,-1.4769837790442788,-0.5549257844303876,0.0
2019-06-25,-0.0,-0.0,1.0,-0.09939249702511428,-1.4789252833970061,-0.5531408530093317,0.0
2019-06-26,-0.0,-0.0,1.0,-0.07910608850231732,-1.4611770681226588,-0.6341184686686558,0.0
2019-06-27,-0.0,-0.0,1.0,-0.08339431735021795,-1.4571255846511182,-0.6412867097266856,0.0
2019-06-28,-0.0,-0.0,1.0,-0.08648838621042206,-1.4811016326400204,-0.6274321863318317,0.0
2019-07-01,-0.0,-0.0,1.0,-0.08479794740218088,-1.4799871712636303,-0.6423989737010904,0.0
2019-07-02,-0.0,-0.0,1.0,-0.07746184738955822,-1.4801285140562248,-0.6552610441767067,0.0
2019-07-03,-0.0,-0.0,1.0,-0.07717517028659555,-1.4791800539776379,-0.6565994088163475,0.0
2019-07-05,-0.0,-0.0,1.0,-0.08076651019227059,-1.478265063339978,-0.6561957430390328,0.0
2019-07-08,-0.0,-0.0,1.0,-0.07562538231222433,-1.4807636586072568,-0.6630823218827469,0.0
2019-07-09,-0.0,-0.0,1.0,-0.07479330897904249,-1.469140549894251,-0.6605780939562904,0.0
2019-07-10,-0.0,-0.0,1.0,-0.06650001602410026,-1.4870685511008557,-0.6512194340287794,0.0
2019-07-11,-0.0,-0.0,1.0,-0.05848719095381077,-1.4826870248514663,-0.6530696990992142,0.0
2019-07-12,-0.0,-0.0,1.0,-0.05676645938842234,-1.4858003718187065,-0.6627668440284634,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0779585512299051,-1.5135580089095488,-0.6365807992769061,0.0
2019-07-16,-0.0,-0.0,1.0,-0.10283539240669655,-1.5043385697235572,-0.6185284345666269,0.0
2019-07-17,-0.0,-0.0,1.0,-0.09921864910241508,-1.5080395195660596,-0.6214645486245641,0.0
2019-07-18,-0.0,-0.0,1.0,-0.10566877337804721,-1.5055784857474526,-0.6132787308138785,0.0
2019-07-19,-0.0,-0.0,1.0,-0.10543800799896787,-1.5053864017546124,-0.6145336085666366,0.0
2019-07-22,-0.0,-0.0,1.0,-0.10385766223737977,-1.4957691193977027,-0.6177729159293459,0.0
2019-07-23,-0.0,-0.0,1.0,-0.0992612664924675,-1.5006613116552148,-0.6259879350946805,0.0
2019-07-24,-0.0,-0.0,1.0,-0.14566797838991527,-1.5563262855999465,-0.6329287000600279,0.0
2019-07-25,-0.0,-0.0,1.0,-0.15137889688249398,-1.5651811883826272,-0.6141087130295763,0.0
2019-07-26,-0.0,-0.0,1.0,-0.15342658278677554,-1.5815821175210816,-0.6112635524026235,0.0
2019-07-29,-0.0,-0.0,1.0,-0.15450313159393106,-1.571859195498543,-0.6229359949090665,0.0
2019-07-30,-0.0,-0.0,1.0,-0.15915653750587605,-1.566281646632194,-0.6322610973070983,0.0
2019-07-31,-0.0,-0.0,1.0,-0.16127171552660155,-1.5868621064060804,-0.6449172095548317,0.0
2019-08-01,-0.0,-0.0,1.0,-0.14242006522543119,-1.5877013078707594,-0.6320142554550651,0.0
2019-08-02,-0.0,-0.0,1.0,-0.14349775784753366,-1.5248944869427592,-0.6288907939857558,0.0
2019-08-05,-0.0,-0.0,1.0,-0.12607723176106836,-1.530392737319913,-0.6327873166239063,0.0
2019-08-06,-0.0,-0.0,1.0,-0.1349446446961895,-1.4542996910401649,-0.62908728115345,0.0
2019-08-07,-0.0,-0.0,1.0,-0.11680801850424057,-1.4467681829863788,-0.6489655615523001,0.0
2019-08-08,-0.0,-0.0,1.0,-0.11005552524312354,-1.447925024874025,-0.6515710755207497,0.0
2019-08-09,-0.0,-0.0,1.0,-0.0997837012532604,-1.4258540619632292,-0.6551943507856733,0.0
2019-08-12,-0.0,-0.0,1.0,-0.11506083420693161,-1.4326058642269448,-0.6290542901616951,0.0
2019-08-13,-0.0,-0.0,1.0,-0.10793973682537664,-1.4463479753353252,-0.6241497679740639,0.0
2019-08-14,-0.0,-0.0,1.0,-0.10916642886584864,-1.4349218427978059,-0.626589302133866,0.0
2019-08-15,-0.0,-0.0,1.0,-0.13670626919378354,-1.3994478394391539,-0.5658715140987065,0.0
2019-08-16,-0.0,-0.0,1.0,-0.14137866732968674,-1.4058615116857285,-0.5606352560914968,0.0
2019-08-19,-0.0,-0.0,1.0,-0.14161233507400428,-1.4036399592126814,-0.5446961035750704,0.0
2019-08-20,-0.0,-0.0,1.0,-0.1438789037210593,-1.4001603107562353,-0.5388907728828191,0.0
2019-08-21,-0.0,-0.0,1.0,-0.15330385578677222,-1.399060016697072,-0.5397173865990539,0.0
2019-08-22,-0.0,-0.0,1.0,-0.14951510284761257,-1.4005497560071654,-0.5384520353326332,0.0
2019-08-23,-0.0,-0.0,1.0,-0.14745573851677604,-1.4022223597870498,-0.5455305187569642,0.0
2019-08-26,-0.0,-0.0,1.0,-0.14775395687841178,-1.3834893720838035,-0.5183739440700192,0.0
2019-08-27,-0.0,-0.0,1.0,-0.1452442550601126,-1.378298584690306,-0.5201339217775072,0.0
2019-08-28,-0.0,-0.0,1.0,-0.14683783043835366,-1.3800383293280198,-0.5151644206491649,0.0
2019-08-29,-0.0,-0.0,1.0,-0.15056541828793774,-1.3811709630350195,-0.5081468871595332,0.0
2019-08-30,-0.0,-0.0,1.0,-0.15026047976738552,-1.381481705839593,-0.4970923188756966,0.0
2019-09-03,-0.0,-0.0,1.0,-0.14448174696790975,-1.3767655687626652,-0.5032816138886369,0.0
2019-09-04,-0.0,-0.0,1.0,-0.14830084578773456,-1.3767544790371964,-0.5064419316700518,0.0
2019-09-05,-0.0,-0.0,1.0,-0.12936999819483722,-1.378031169143751,-0.5012034418436728,0.0
2019-09-06,-0.0,-0.0,1.0,-0.14551297453147527,-1.394251561749159,-0.4635992311388756,0.0
2019-09-09,-0.0,-0.0,1.0,-0.14798811774237106,-1.3946949920484892,-0.45791700423080384,0.0
2019-09-10,-0.0,-0.0,1.0,-0.1681057744198597,-1.3923967140372968,-0.4376386640283024,0.0
2019-09-11,-0.0,-0.0,1.0,-0.1796638605110998,-1.3918032295754816,-0.42442853290991345,0.0
2019-09-12,-0.0,-0.0,1.0,-0.1802414402540215,-1.390827666776503,-0.424467543360393,0.0
2019-09-13,-0.0,-0.0,1.0,-0.1800179211469534,-1.385304659498208,-0.42153524492234173,0.0
2019-09-16,-0.0,-0.0,1.0,-0.1757304710793083,-1.3863744782349434,-0.41937984496124037,0.0
2019-09-17,-0.0,-0.0,1.0,-0.17532971295577968,-1.392999940323447,-0.4154980008354718,0.0
2019-09-18,-0.0,-0.0,1.0,-0.21034187798349938,-1.226125106923098,-0.32286636682210756,0.0
2019-09-19,-0.0,-0.0,1.0,-0.21023871947012557,-1.2247826686904926,-0.3247412722505864,0.0
2019-09-20,-0.0,-0.0,1.0,-0.23939861218195838,-1.1939916290340347,-0.32018944817711203,0.0
2019-09-23,-0.0,-0.0,1.0,-0.25326170376055257,-1.1653875671527245,-0.322278258962833,0.0
