Date,DQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.9615384615384616,-3.0716599190283405,-0.0,-2.612145748987854,-2.4761133603238865,0.0
2018-11-19,1.0,-0.9552238805970149,-3.0849832470301557,-0.0,-2.6264595390394967,-2.4867499238501374,0.0
2018-11-20,1.0,-0.810357034489734,-3.068878325073329,-0.0,-2.657125518357439,-2.577930615960352,0.0
2018-11-21,1.0,-0.8103568233773979,-3.026637511181791,-0.0,-2.6224033396282675,-2.479972169764437,0.0
2018-11-23,1.0,-0.8090611678397938,-3.0062456627342122,-0.0,-2.622484385843164,-2.476058292852186,0.0
2018-11-26,1.0,-0.8067168615018823,-3.014959381810977,-0.0,-2.6159104418466415,-2.4693877551020407,0.0
2018-11-27,1.0,-0.7774116237267825,-3.076892350709007,-0.0,-2.642101058518074,-2.489714399840224,0.0
2018-11-28,1.0,-0.8200927357032457,-3.10118495620814,-0.0,-2.7803194229778465,-2.6023699124162802,0.0
2018-11-29,1.0,-0.7237397067684274,-3.02149025908817,-0.0,-2.7240409720827476,-2.572906206065475,0.0
2018-11-30,1.0,-0.7203176837237358,-3.0260380014074593,-0.0,-2.7280587111691967,-2.5788680004021316,0.0
2018-12-03,1.0,-0.7140275128024903,-3.0257053921076413,-0.0,-2.725574856913345,-2.5758610302239178,0.0
2018-12-04,1.0,-0.6865194363945237,-3.0320775457179976,-0.0,-2.7089037673628455,-2.565604077145998,0.0
2018-12-06,1.0,-0.6411089866156787,-2.796940726577438,-0.0,-2.6750478011472274,-2.4471319311663478,0.0
2018-12-07,1.0,-0.6474806386843867,-2.7965388660483796,-0.0,-2.675399177741658,-2.4417248302897026,0.0
2018-12-10,1.0,-0.555984555984556,-2.8046897071287313,-0.0,-2.669742913645352,-2.3866654110556547,0.0
2018-12-11,1.0,-0.5835851907820173,-2.8036456365697013,-0.0,-2.68681526256139,-2.370608235738572,0.0
2018-12-12,1.0,-0.5830892772791686,-2.8046291922531887,-0.0,-2.686915446386396,-2.3726972130373167,0.0
2018-12-13,1.0,-0.5814720572990293,-2.791348600508906,-0.0,-2.687399868061446,-2.3640561681274153,0.0
2018-12-14,1.0,-0.5966053748231966,-2.754549740688354,-0.0,-2.711268269684111,-2.366996699669967,0.0
2018-12-17,1.0,-0.547997754491018,-2.7441991017964074,-0.0,-2.6708458083832336,-2.3931511976047903,0.0
2018-12-18,1.0,-0.5028343090790819,-2.7116438992658676,-0.0,-2.668804014496794,-2.4095344298856984,0.0
2018-12-19,1.0,-0.5119025478891576,-2.71089827041101,-0.0,-2.6667286591035895,-2.409336061000558,0.0
2018-12-20,1.0,-0.5039829566506113,-2.669877732493516,-0.0,-2.6911819192293445,-2.397647276769174,0.0
2018-12-21,1.0,-0.48450110051357304,-2.659849596478357,-0.0,-2.6841526045487893,-2.3424431401320613,0.0
2018-12-24,1.0,-0.4301726475639519,-2.5945945945945947,-0.0,-2.653439392569827,-2.3609328391937083,0.0
2018-12-26,1.0,-0.4316397437054417,-2.658153596245826,-0.0,-2.59922389676022,-2.335348795235087,0.0
2018-12-27,1.0,-0.2584096550543525,-2.54241205169905,-0.0,-2.400924420097578,-2.3576992210904733,0.0
2018-12-28,1.0,-0.25352473724685975,-2.5447321199692388,-0.0,-2.395795949756473,-2.3506793129966677,0.0
2018-12-31,1.0,-0.2569230769230769,-2.5407692307692304,-0.0,-2.396923076923077,-2.352393162393162,0.0
2019-01-02,1.0,-0.24692412850307585,-2.542207792207792,-0.0,-2.394736842105263,-2.360304169514696,0.0
2019-01-03,1.0,-0.2524967989756722,-2.538113529662825,-0.0,-2.3962441314553993,-2.3492957746478873,0.0
2019-01-04,1.0,-0.1653842901834785,-2.5597361968377443,-0.0,-2.3634903187621545,-2.3667033059947578,0.0
2019-01-07,1.0,-0.10695012264922321,-2.457563368765331,-0.0,-2.3228945216680295,-2.2891251022076857,0.0
2019-01-08,1.0,-0.10580845162342961,-2.445994452602382,-0.0,-2.322809593734704,-2.2833251753956603,0.0
2019-01-09,1.0,-0.09500857773057757,-2.4169593987419327,-0.0,-2.3378808920839798,-2.319418348174169,0.0
2019-01-10,1.0,-0.0992565966832775,-2.4083816681643655,-0.0,-2.345560003267707,-2.316068948615309,0.0
2019-01-11,1.0,-0.10690332079175528,-2.3714215606085394,-0.0,-2.3539178799280225,-2.3470472762964176,0.0
2019-01-14,1.0,-0.12934756047894436,-2.359371181884825,-0.0,-2.3456056039749122,-2.311069479514539,0.0
2019-01-15,1.0,-0.1316583734399217,-2.352557304837262,-0.0,-2.347091932457786,-2.3259645974386163,0.0
2019-01-16,1.0,-0.11401154753191835,-2.3421159632430673,-0.0,-2.333495974627958,-2.342522566479629,0.0
2019-01-17,1.0,-0.10423452768729642,-2.3576547231270357,-0.0,-2.3372964169381105,-2.3441368078175895,0.0
2019-01-18,1.0,-0.11679552557986513,-2.3470965619345288,-0.0,-2.352278335252509,-2.4087843395295283,0.0
2019-01-22,1.0,-0.0,-2.4582435577005946,-0.0,-2.6283719727656645,-2.5317590278376283,0.0
2019-01-23,1.0,-0.0,-2.4401716888577436,-0.0,-2.7159250175192713,-2.603626489138052,0.0
2019-01-24,1.0,-0.0,-2.4401716888577436,-0.0,-2.71531184302733,-2.6040644709180096,0.0
2019-01-25,1.0,-0.0,-2.3303393213572856,-0.0,-2.9390310288513883,-2.803483941208492,0.0
2019-01-28,1.0,-0.0,-2.290281562216167,-0.0,-2.991280653950954,-2.801089918256131,0.0
2019-01-29,1.0,-0.0,-2.2483612527312458,-0.0,-3.003459577567371,-2.852239621267298,0.0
2019-01-30,1.0,-0.0,-2.2517285298398835,-0.0,-3.004093886462882,-2.841703056768559,0.0
2019-01-31,1.0,-0.0,-2.2920946441672783,-0.0,-3.008804108584006,-2.8700476889214968,0.0
2019-02-01,1.0,-0.0,-2.297484102847664,-0.0,-3.056492489171505,-2.8617638927287805,0.0
2019-02-04,1.0,-0.0,-2.3767123287671232,-0.0,-3.2126141552511416,-2.9236111111111107,0.0
2019-02-05,1.0,-0.0,-2.2440497655968263,-0.0,-2.9660115398485396,-2.8055355210962856,0.0
2019-02-06,1.0,-0.0,-2.2249481374582847,-0.0,-2.963651122936773,-2.8309732118697575,0.0
2019-02-07,1.0,-0.0,-2.220738200523418,-0.0,-2.960382636946124,-2.843335439039798,0.0
2019-02-08,1.0,-0.0,-2.17049825565793,-0.0,-2.9493693532516327,-2.825565793004741,0.0
2019-02-11,1.0,-0.0,-2.0899146211312702,-0.0,-2.92982924226254,-2.8738882959800782,0.0
2019-02-12,1.0,-0.0,-2.1455083378160302,-0.0,-2.9456697149004842,-2.8741258741258737,0.0
2019-02-13,1.0,-0.0,-2.1258989612003907,-0.0,-2.9151203054248427,-2.837698659327,0.0
2019-02-14,1.0,-0.0,-2.084998216196932,-0.0,-2.9720834819835895,-2.861933642525865,0.0
2019-02-15,1.0,-0.0,-2.1511119049745466,-0.0,-2.9435563097258193,-2.8362954362775743,0.0
2019-02-19,1.0,-0.0,-2.131338553318419,-0.0,-3.20413870246085,-2.985924683072334,0.0
2019-02-20,1.0,-0.0,-2.1796912001515585,-0.0,-3.23643080420574,-3.0562659846547313,0.0
2019-02-21,1.0,-0.0,-2.1608901515151517,-0.0,-3.242424242424242,-3.066382575757576,0.0
2019-02-22,1.0,-0.0,-2.1311102690413035,-0.0,-3.2989768851837815,-3.043198181129216,0.0
2019-02-25,1.0,-0.0,-2.157439446366782,-0.0,-3.3730296039984626,-3.0812187620146103,0.0
2019-02-26,1.0,-0.0,-2.1431032832392076,-0.0,-3.3733129127979327,-3.055709773140615,0.0
2019-02-27,1.0,-0.0,-2.1645071503983107,-0.0,-3.372396583165371,-3.0610423265188595,0.0
2019-02-28,1.0,-0.0,-2.159784904935664,-0.0,-3.369022469752257,-3.073650854618782,0.0
2019-03-01,1.0,-0.0,-2.168634225933391,-0.0,-3.371148862654765,-3.0580669929935693,0.0
2019-03-04,1.0,-0.0,-2.1679784987521598,-0.0,-3.3809752351698985,-3.0498176233442122,0.0
2019-03-05,1.0,-0.0,-2.154120481927711,-0.0,-3.422843373493976,-3.061493975903615,0.0
2019-03-06,1.0,-0.0,-2.158766859344894,-0.0,-3.414932562620424,-3.0602119460500963,0.0
2019-03-07,1.0,-0.0,-2.009275911026976,-0.0,-3.439848556554662,-3.016090866067203,0.0
2019-03-08,1.0,-0.0,-1.948238199259189,-0.0,-3.5333839870832944,-3.0160509070187103,0.0
2019-03-11,1.0,-0.0,-1.948352283677009,-0.0,-3.559067257660436,-3.128348429369821,0.0
2019-03-12,1.0,-0.0,-1.830503512880562,-0.0,-3.636904761904762,-3.290593286494926,0.0
2019-03-13,1.0,-0.0,-1.8802330173775672,-0.0,-3.6768364928909953,-3.316548183254344,0.0
2019-03-14,1.0,-0.0,-1.8945339527527925,-0.0,-3.672136008698231,-3.317683107640605,0.0
2019-03-15,1.0,-0.0,-1.8844891055616355,-0.0,-3.7037110735250223,-3.3610586011342156,0.0
2019-03-18,1.0,-0.0,-1.9572391588691014,-0.0,-3.7223060670087533,-3.381829157862964,0.0
2019-03-19,1.0,-0.0,-1.9719323133042863,-0.0,-3.737562063025636,-3.423244502989158,0.0
2019-03-20,1.0,-0.0,-1.9664347114203846,-0.0,-3.7829512893982806,-3.4839336880884155,0.0
2019-03-21,1.0,-0.0,-1.9717560376586163,-0.0,-3.863896848137536,-3.397666803110929,0.0
2019-03-22,1.0,-0.0,-1.9565172054223148,-0.0,-4.0798748696558915,-3.391136600625652,0.0
2019-03-25,1.0,-0.0,-1.6875320677270398,-0.0,-4.175166752180606,-3.398973832734736,0.0
2019-03-26,1.0,-0.0,-1.7348445461162523,-0.0,-4.209732764895497,-3.453675782468545,0.0
2019-03-27,1.0,-0.0,-1.7130652219212337,-0.0,-4.246613877891227,-3.4591581579495734,0.0
2019-03-28,1.0,-0.0,-1.6367767343229325,-0.0,-4.060284762193275,-3.400888619610219,0.0
2019-03-29,1.0,-0.0,-1.6398382204246713,-0.0,-4.067745197168858,-3.4036400404448934,0.0
2019-04-01,1.0,-0.0,-1.6540829716362166,-0.0,-4.048349651761381,-3.3914403956798225,0.0
2019-04-02,1.0,-0.0,-1.6718938480096501,-0.0,-4.060715721753116,-3.319762766385203,0.0
2019-04-03,1.0,-0.0,-1.665530378985362,-0.0,-4.054942851413676,-3.30559454581913,0.0
2019-04-04,1.0,-0.0,-1.6619038035822098,-0.0,-4.084020929764541,-3.316462064801771,0.0
2019-04-05,1.0,-0.0,-1.6245480112494979,-0.0,-4.080152671755726,-3.339493772599438,0.0
2019-04-08,1.0,-0.0,-1.6086258776328988,-0.0,-4.0820461384152456,-3.339418254764293,0.0
2019-04-09,1.0,-0.0,-1.5756018938249219,-0.0,-4.168026594137202,-3.3299083308149493,0.0
2019-04-10,1.0,-0.0,-1.536986851349995,-0.0,-4.167620194720466,-3.3325303623406604,0.0
2019-04-11,1.0,-0.0,-1.5022101667671286,-0.0,-4.20886075949367,-3.3351416515973478,0.0
2019-04-12,1.0,-0.0,-1.509175236942932,-0.0,-4.231699939503932,-3.341701956039524,0.0
2019-04-15,1.0,-0.0,-1.5098654254780937,-0.0,-4.250328847515936,-3.3582920165941514,0.0
2019-04-16,1.0,-0.0,-1.5189003436426116,-0.0,-4.242874469375379,-3.3454618960986457,0.0
2019-04-17,1.0,-0.0,-1.4468170829975826,-0.0,-4.270447219983884,-3.355257856567285,0.0
2019-04-18,1.0,-0.0,-1.4081218274111673,-0.0,-4.303248730964467,-3.4409137055837564,0.0
2019-04-22,1.0,-0.0,-1.4182986536107711,-0.0,-4.321705426356589,-3.4599143206854346,0.0
2019-04-23,1.0,-0.0,-1.4272300469483568,-0.0,-4.333333333333334,-3.445601143090427,0.0
2019-04-24,1.0,-0.0,-1.3833299368249439,-0.0,-4.332382310984308,-3.473812920317913,0.0
2019-04-25,1.0,-0.0,-1.3842540590217502,-0.0,-4.358521392831614,-3.4684979066680284,0.0
2019-04-26,1.0,-0.0,-1.347879407256004,-0.0,-4.4016351558507925,-3.4702095043433823,0.0
2019-04-29,1.0,-0.0,-1.325189122878757,-0.0,-4.402576160294418,-3.495093028010632,0.0
2019-04-30,1.0,-0.0,-1.3496827475073017,-0.0,-4.330345452714271,-3.3914795044818207,0.0
2019-05-01,1.0,-0.0,-1.3457661290322582,-0.0,-4.344254032258065,-3.390625,0.0
2019-05-02,1.0,-0.0,-1.2734452122408688,-0.0,-4.286475814412635,-3.311747285291214,0.0
2019-05-03,1.0,-0.0,-1.3065009371608958,-0.0,-4.259741540889809,-3.2986090559337082,0.0
2019-05-06,1.0,-0.0,-1.219814851290132,-0.0,-4.291412251329525,-3.337108528658656,0.0
2019-05-07,1.0,-0.0,-1.1945077822940418,-0.0,-4.34093387528502,-3.378308714186577,0.0
2019-05-08,1.0,-0.0,-1.2228548988808168,-0.0,-4.246416650304339,-3.3481248772825447,0.0
2019-05-09,1.0,-0.0,-1.2215405589638717,-0.0,-4.226896484565196,-3.2896095043334306,0.0
2019-05-10,1.0,-0.0,-1.2142926686788045,-0.0,-4.23337552331808,-3.28838477266089,0.0
2019-05-13,1.0,-0.0,-1.2067457231726282,-0.0,-4.223950233281493,-3.2893662519440126,0.0
2019-05-14,1.0,-0.0,-1.0608249382246722,-0.0,-4.205949439270101,-3.2371222201102454,0.0
2019-05-15,1.0,-0.0,-1.072483464709613,-0.0,-4.014315484280149,-2.973634139711878,0.0
2019-05-16,1.0,-0.0,-1.0757795503988397,-0.0,-4.019851341551849,-2.968908629441624,0.0
2019-05-17,1.0,-0.0,-0.998493174968977,-0.008952313419606454,-3.9039177450806593,-2.9523134196064524,0.0
2019-05-20,1.0,-0.0,-0.882771015439915,-0.0,-3.6135119679764722,-2.6729842333142715,0.0
2019-05-21,1.0,-0.0,-0.8801993952766201,-0.0,-3.6178801993952763,-2.67393969110076,0.0
2019-05-22,1.0,-0.0,-0.9200597064433202,-0.0,-3.631561489344058,-2.741023302098018,0.0
2019-05-23,1.0,-0.0,-0.9118861090051386,-0.0,-3.8110521438800435,-2.7009518995872295,0.0
2019-05-24,1.0,-0.0,-0.869937106918239,-0.001928721174004193,-3.815513626834382,-2.698280922431866,0.0
2019-05-28,1.0,-0.0,-0.8565323053716584,-0.0,-3.8172295315511606,-2.7063605128634878,0.0
2019-05-29,1.0,-0.0,-0.8760662318113397,-0.006355577855828734,-3.822629202207727,-2.6575514300050176,0.0
2019-05-30,1.0,-0.0,-0.8704771454834127,-0.0,-3.8221776552185176,-2.66374195704855,0.0
2019-05-31,1.0,-0.0,-0.8743534123143668,-0.032204238277990994,-3.8281328216252297,-2.6083764391790423,0.0
2019-06-03,1.0,-0.0,-0.9049307387862797,-0.10183047493403694,-3.7772097625329817,-2.461411609498681,0.0
2019-06-04,1.0,-0.0,-0.9424819991529013,-0.040914866581956796,-3.7900889453621347,-2.6975010588733586,0.0
2019-06-05,1.0,-0.0,-0.8912583566048913,-0.14276042988914275,-3.8899889988998897,-2.5382922907675383,0.0
2019-06-06,1.0,-0.0,-0.9302620456466609,-0.10887573964497042,-3.851986475063398,-2.5619611158072697,0.0
2019-06-07,1.0,-0.0,-0.977072758037225,-0.11201353637901862,-3.8197123519458547,-2.5513536379018613,0.0
2019-06-10,1.0,-0.0,-0.9844765038386907,-0.10908630726398381,-3.7878174301864505,-2.5553024550746644,0.0
2019-06-11,1.0,-0.0,-0.9802749551703526,-0.11928955682691486,-3.8420288617539065,-2.5974724617880627,0.0
2019-06-12,1.0,-0.0,-0.9746997188857653,-0.12471249680552007,-3.8284351307607123,-2.590765823323963,0.0
2019-06-13,1.0,-0.0,-1.015687611902123,-0.15491516753346404,-3.7917981072555205,-2.5634751470713613,0.0
2019-06-14,1.0,-0.0,-1.0057103894997017,-0.1694366317224921,-3.7992840705701867,-2.5485383107474644,0.0
2019-06-17,1.0,-0.0,-0.9930963947839426,-0.17062984743884768,-3.8142844967186567,-2.5448734339043724,0.0
2019-06-18,1.0,-0.0,-0.931767144584557,-0.18863361547763,-3.8895318707894284,-2.627137674900674,0.0
2019-06-19,1.0,-0.0,-0.8877138681110824,-0.23652308485942738,-3.8730977559969046,-2.6004642765024504,0.0
2019-06-20,1.0,-0.0,-0.8993103448275861,-0.24060344827586205,-3.874655172413793,-2.6062068965517238,0.0
2019-06-21,1.0,-0.0,-0.9269599792549054,-0.2297519232431498,-3.861612931108998,-2.625378165787881,0.0
2019-06-24,1.0,-0.0,-0.9007977800901837,-0.24132847728061046,-3.855098855359001,-2.6742108914325353,0.0
2019-06-25,1.0,-0.0,-0.8415130269194149,-0.2526616463256297,-3.876828529386307,-2.6847572059205405,0.0
2019-06-26,1.0,-0.0,-0.8312320667768021,-0.24023997913224934,-3.8984436135988174,-2.724980436483784,0.0
2019-06-27,1.0,-0.0,-0.8028230373791061,-0.2645290581162325,-3.897795591182365,-2.747930643896489,0.0
2019-06-28,1.0,-0.0,-0.7606443186765346,-0.27522855898998694,-3.922246408358729,-2.7488898563343493,0.0
2019-07-01,1.0,-0.0,-0.7292966042966043,-0.29521829521829523,-3.9196119196119197,-2.718381843381843,0.0
2019-07-02,1.0,-0.0,-0.733062213377174,-0.2869256727524444,-3.9163277667214675,-2.716535433070866,0.0
2019-07-03,1.0,-0.0,-0.7412079841009245,-0.28359111725568137,-3.9038278752268214,-2.712088481811112,0.0
2019-07-05,1.0,-0.0,-0.7301890064158142,-0.27336570140454314,-3.9224900294780647,-2.7440610369342813,0.0
2019-07-08,1.0,-0.0,-0.7409079072997136,-0.26377918583456295,-3.9248329138095652,-2.7502820935682664,0.0
2019-07-09,1.0,-0.0,-0.740528328119569,-0.25417101147028154,-3.9442996176572818,-2.750521376433785,0.0
2019-07-10,1.0,-0.0,-0.7327826086956521,-0.24939130434782608,-3.954260869565217,-2.759130434782609,0.0
2019-07-11,1.0,-0.0,-0.720936303515489,-0.27131917855899756,-3.960233205708319,-2.7491298294465714,0.0
2019-07-12,1.0,-0.0,-0.7806756520217049,-0.2619464379485384,-3.968317871521092,-2.741029231577105,0.0
2019-07-15,1.0,-0.0,-0.8221711050163673,-0.2735556931788021,-3.9710696275325135,-2.7803238078386268,0.0
2019-07-16,1.0,-0.0,-0.8178922219272631,-0.2810370763649234,-3.9672595345544646,-2.782585611892753,0.0
2019-07-17,1.0,-0.0,-0.8521232453429858,-0.26476560430828994,-3.955769400547365,-2.7558047143992233,0.0
2019-07-18,1.0,-0.0,-0.8547974225439138,-0.2740753817636155,-3.962662194368435,-2.7353694059493336,0.0
2019-07-19,1.0,-0.0,-0.8639324062665024,-0.2949304699876782,-3.9263333920084493,-2.7160711142404503,0.0
2019-07-22,1.0,-0.0,-0.8327590776570368,-0.26663132785581767,-3.943104514533086,-2.792207792207792,0.0
2019-07-23,1.0,-0.0,-0.8399717389384439,-0.2578821866996379,-3.9314669257263977,-2.802349200741853,0.0
2019-07-24,1.0,-0.0,-0.8463760504201681,-0.27450980392156865,-3.8742121848739495,-2.7584033613445382,0.0
2019-07-25,1.0,-0.0,-0.7974107767669699,-0.3005598320503849,-3.9161126662001395,-2.7333799860041985,0.0
2019-07-26,1.0,-0.0,-0.7809632025172625,-0.299886373568744,-3.9250939603181543,-2.7345511755965393,0.0
2019-07-29,1.0,-0.0,-0.7506561679790027,-0.3073490813648294,-3.920997375328084,-2.769903762029746,0.0
2019-07-30,1.0,-0.0,-0.7591604722343682,-0.3141233056405772,-3.9074770441626585,-2.764232619151727,0.0
2019-07-31,1.0,-0.0,-0.8221170697511392,-0.3081843673326323,-3.8889765159481247,-2.7434279705573084,0.0
2019-08-01,1.0,-0.0,-0.8577672873502928,-0.3005507474429583,-3.8697438587289095,-2.7139610105778478,0.0
2019-08-02,1.0,-0.0,-0.8172571027709575,-0.3695194668537355,-3.8660996141704667,-2.71597685022799,0.0
2019-08-05,1.0,-0.0,-0.8032443746729462,-0.31937903366474796,-3.8676085818942965,-2.731205302633874,0.0
2019-08-06,1.0,-0.0,-0.8177887061217568,-0.33466169238595894,-3.6491436323554347,-2.6772935390876715,0.0
2019-08-07,1.0,-0.0,-0.8794206803637589,-0.29067025934658136,-3.5788144156281576,-2.6714381946783425,0.0
2019-08-08,1.0,-0.0,-0.8847643097643098,-0.3,-3.573232323232323,-2.6595117845117846,0.0
2019-08-09,1.0,-0.0,-0.8430407209612817,-0.27336448598130836,-3.5282042723631504,-2.699849799732977,0.0
2019-08-12,1.0,-0.0,-0.8293815287680318,-0.28295473387497927,-3.5239595423644503,-2.6542032830376385,0.0
2019-08-13,1.0,-0.0,-0.8016810918774966,-0.28462050599201066,-3.5529294274300933,-2.6830059920106524,0.0
2019-08-14,1.0,-0.0,-0.8444888444888444,-0.28796203796203795,-3.514069264069264,-2.6784881784881787,0.0
2019-08-15,1.0,-0.0,-0.9060674886437378,-0.3299805321219987,-3.38854639844257,-2.487021414665801,0.0
2019-08-16,1.0,-0.0,-0.9064602415498095,-0.341087784712653,-3.3905325443786984,-2.4676987922509523,0.0
2019-08-19,1.0,-0.0,-0.8643644852290108,-0.34508572808500365,-3.3959591081059326,-2.4441761249295664,0.0
2019-08-20,1.0,-0.0,-0.8797239829896494,-0.35111931316697426,-3.382893364358501,-2.4100938778785204,0.0
2019-08-21,1.0,-0.0,-0.9090691743704176,-0.2843481032833918,-3.38540006375518,-2.3905004781638506,0.0
2019-08-22,1.0,-0.0,-0.9291680314444808,-0.3170651817884048,-3.4373566983295114,-2.5050769734687193,0.0
2019-08-23,1.0,-0.0,-0.9554410923064345,-0.31608208650151254,-3.436677295396942,-2.467827651050609,0.0
2019-08-26,1.0,-0.0,-0.9065849923430321,-0.3236882405093899,-3.4141210606915453,-2.4155718545982108,0.0
2019-08-27,1.0,-0.0,-0.8997346627000081,-0.3144649031116829,-3.406368095199807,-2.4199565811690924,0.0
2019-08-28,1.0,-0.0,-0.8464573268921095,-0.3605475040257649,-3.4384057971014492,-2.4061191626409015,0.0
2019-08-29,1.0,-0.0,-0.8151192778852353,-0.38797549967762734,-3.4637330754352034,-2.392488716956802,0.0
2019-08-30,1.0,-0.0,-0.7914691943127963,-0.40782392160012854,-3.466623825206844,-2.36685677564463,0.0
2019-09-03,1.0,-0.0,-0.7984421424556332,-0.4146791937685698,-3.4596482775234882,-2.357423913916325,0.0
2019-09-04,1.0,-0.0,-0.7755560909017907,-0.42776840921866216,-3.4602906930057014,-2.366658636473139,0.0
2019-09-05,1.0,-0.0,-0.7936330187170053,-0.41081426971684537,-3.4679251319788835,-2.3262677971524557,0.0
2019-09-06,1.0,-0.0,-0.7620689655172413,-0.4728949478748998,-3.5267040898155573,-2.2575781876503607,0.0
2019-09-09,1.0,-0.0,-0.7629427792915532,-0.4746754287546081,-3.52267991665331,-2.253806699791633,0.0
2019-09-10,1.0,-0.0,-0.700469027979945,-0.6473394792172084,-3.60884683810448,-2.130114830988193,0.0
2019-09-11,1.0,-0.0,-0.7172545584839556,-0.7135122223106934,-3.52273270164822,-2.00891790747671,0.0
