Date,IWF,IWM,MTUM,PSEC,SPY,VLUE,VXX
2018-10-23,-0.12216793600613114,-0.5087177276428605,-0.0,1.0,-0.3914595008861427,-0.3726589069310724,0.0
2018-10-24,-0.12187740199846271,-0.5138355111452728,-0.0,1.0,-0.39313508839354344,-0.373174481168332,0.0
2018-10-25,-0.10525331837726677,-0.48810525331837723,-0.0,1.0,-0.3892316320807628,-0.35427182650962796,0.0
2018-10-26,-0.0961218067382451,-0.47933635690485005,-0.0,1.0,-0.3903415401703073,-0.3481580895964458,0.0
2018-10-29,-0.08688845401174168,-0.48138597904915387,-0.0,1.0,-0.3853113848279038,-0.34868193852883617,0.0
2018-10-30,-0.0822554660529344,-0.48135788262370544,-0.0,1.0,-0.38543153049482165,-0.35242807825086303,0.0
2018-10-31,-0.08331996976014296,-0.4743992119309981,-0.0,1.0,-0.38338182401319554,-0.3497972555038831,0.0
2018-11-01,-0.08607205926197739,-0.47301791161158635,-0.0,1.0,-0.3840561429259455,-0.35027406371121256,0.0
2018-11-02,-0.0888255416191562,-0.45787913340935005,-0.0,1.0,-0.38702394526795897,-0.3467958950969213,0.0
2018-11-05,-0.09430756159728124,-0.4498151507497302,-0.0,1.0,-0.3907552412225309,-0.3614089875772119,0.0
2018-11-06,-0.09246441465265483,-0.4488237864189298,-0.0,1.0,-0.39335893485409434,-0.3648906569779474,0.0
2018-11-07,-0.0924329171552735,-0.4487825067255294,-0.0,1.0,-0.3932537766434434,-0.36483410360764296,0.0
2018-11-08,-0.08645902464700093,-0.44749067441700796,-0.0,1.0,-0.3900038904272604,-0.3645101494381765,0.0
2018-11-09,-0.08558537925980213,-0.4480807988274093,-0.0,1.0,-0.39178728471967755,-0.364762733602052,0.0
2018-11-12,-0.08533886899194744,-0.43565937450099235,-0.0,1.0,-0.397335584095627,-0.3628441727307982,0.0
2018-11-13,-0.0773295235503549,-0.4333401365172234,-0.0,1.0,-0.39664829807016355,-0.3604100052157743,0.0
2018-11-14,-0.07858488211133048,-0.4329770576621962,-0.0,1.0,-0.3973721832663898,-0.3603376676424535,0.0
2018-11-15,-0.07804889100342101,-0.43304107478647,-0.0,1.0,-0.3985137859942455,-0.3559663789392601,0.0
2018-11-16,-0.07508138903960934,-0.42627509495387955,-0.0,1.0,-0.39830891662145057,-0.36111864713329717,0.0
2018-11-19,-0.08126887531506165,-0.427893458071255,-0.0,1.0,-0.39857853266422943,-0.36297372783214876,0.0
2018-11-20,-0.041897734217614696,-0.4237307317956495,-0.0,1.0,-0.40863306095656304,-0.3892573394599244,0.0
2018-11-21,-0.04167604809294367,-0.42090331877335974,-0.0,1.0,-0.4067636330886657,-0.38219930652496964,0.0
2018-11-23,-0.0420557593213474,-0.418464931032155,-0.0,1.0,-0.4074165747845458,-0.3822146216331766,0.0
2018-11-26,-0.04124082661744181,-0.4237990185043447,-0.0,1.0,-0.40578992391157537,-0.3803070550628067,0.0
2018-11-27,-0.03311421712696027,-0.42898167051802655,-0.0,1.0,-0.40374217575662397,-0.3776501469499473,0.0
2018-11-28,-0.03433726827954576,-0.4252883881682302,-0.0,1.0,-0.405740832173796,-0.37892185466134026,0.0
2018-11-29,-0.027602506075672783,-0.4203027803170498,-0.0,1.0,-0.4029787518672939,-0.37872065282825357,0.0
2018-11-30,-0.027354200107009095,-0.42034510433386835,-0.0,1.0,-0.40306759407882997,-0.3785892634207241,0.0
2018-12-03,-0.025083612040133776,-0.4218060200668896,-0.0,1.0,-0.40390189520624303,-0.37888517279821626,0.0
2018-12-04,-0.019834563728542205,-0.42428622253846837,-0.0,1.0,-0.4015832073290047,-0.3778795695099173,0.0
2018-12-06,-0.01622019620157221,-0.38610130584490115,-0.0,1.0,-0.4019966650063884,-0.36126210017974314,0.0
2018-12-07,-0.010145998088120273,-0.38917615364560704,-0.0,1.0,-0.40534022768749456,-0.36792821760667416,0.0
2018-12-10,-0.0,-0.38919372538893554,-0.0,1.0,-0.40376132377939883,-0.35883200998429193,0.0
2018-12-11,-0.0,-0.38921885087153,-0.0,1.0,-0.4039165052722187,-0.35879061760275444,0.0
2018-12-12,-0.0,-0.3904158313393261,-0.0,1.0,-0.4037379551186704,-0.3615512298174136,0.0
2018-12-13,-0.0,-0.38985388560837897,-0.0,1.0,-0.40399120727554844,-0.3612344295504504,0.0
2018-12-14,-0.0,-0.3981201382886776,-0.0,1.0,-0.400561797752809,-0.36210025929127054,0.0
2018-12-17,-0.0,-0.4017983189627088,-0.0,1.0,-0.40979084768585883,-0.3602936385552636,0.0
2018-12-18,-0.00022108730737768347,-0.4183635117507904,-0.0,1.0,-0.4243549777807256,-0.36791138820720304,0.0
2018-12-19,-0.0,-0.4200775623268698,-0.0,1.0,-0.42716897506925205,-0.36881994459833795,0.0
2018-12-20,-0.0,-0.4112976156340296,-0.0,1.0,-0.42951673026446385,-0.36486754747777755,0.0
2018-12-21,-0.0,-0.4169141122100422,-0.0,1.0,-0.4359581165859213,-0.37969681409211675,0.0
2018-12-24,-0.0,-0.3967010034632803,-0.0,1.0,-0.42789272711126897,-0.3954577746203712,0.0
2018-12-26,-0.0,-0.40395747584354985,-0.0,1.0,-0.4110228248189641,-0.3860629938590892,0.0
2018-12-27,-0.0,-0.39664378337147216,-0.0,1.0,-0.39867058951727147,-0.38404707420725726,0.0
2018-12-28,-0.0,-0.39878220967172606,-0.0,1.0,-0.4105409459936463,-0.3968408048005648,0.0
2018-12-31,-0.0,-0.41290121533187907,-0.0,1.0,-0.41385834483372663,-0.3991230022704002,0.0
2019-01-02,-0.0,-0.4149729753875016,-0.0,1.0,-0.41325322731942643,-0.40521284674141245,0.0
2019-01-03,-0.0,-0.4149915125524881,-0.0,1.0,-0.4132493522737425,-0.4052979540784419,0.0
2019-01-04,-0.0,-0.4146384872080089,-0.0,1.0,-0.4052947719688543,-0.4047608453837597,0.0
2019-01-07,-0.0,-0.40042121890219823,-0.0,1.0,-0.3992804177087447,-0.39414681233820364,0.0
2019-01-08,-0.0,-0.406420524555536,-0.0,1.0,-0.3975092413307516,-0.3963870797394825,0.0
2019-01-09,-0.0,-0.4107103487808105,-0.0,1.0,-0.3987168746417391,-0.39525552273027914,0.0
2019-01-10,-0.0,-0.40971395830578694,-0.0,1.0,-0.399334479263079,-0.39466261183833573,0.0
2019-01-11,-0.0,-0.40274498554690086,-0.0,1.0,-0.4021050773406298,-0.40170789293673737,0.0
2019-01-14,-0.0,-0.4024955830388693,-0.0,1.0,-0.40161219081272087,-0.4043507067137809,0.0
2019-01-15,-0.0,-0.40413878398374525,-0.0,1.0,-0.40193025464343296,-0.402482386978511,0.0
2019-01-16,-0.0,-0.39149364429956024,-0.0,1.0,-0.4007044872776599,-0.39567243529437507,0.0
2019-01-17,-0.0,-0.39352521137249746,-0.0,1.0,-0.400622070355281,-0.3962412932054146,0.0
2019-01-18,-0.0,-0.3920527174152598,-0.0,1.0,-0.40532022744302904,-0.4065323753691542,0.0
2019-01-22,-0.0,-0.382370900209351,-0.0,1.0,-0.40806001395673414,-0.39030879274249825,0.0
2019-01-23,-0.0,-0.37883921499603984,-0.0,1.0,-0.41236909266918953,-0.40893690046642617,0.0
2019-01-24,-0.0,-0.38175786999406863,-0.0,1.0,-0.40478021133103403,-0.4102502141868588,0.0
2019-01-25,-0.0,-0.2954437074608749,-0.0,1.0,-0.42723371049551306,-0.4448996401786101,0.0
2019-01-28,-0.0,-0.3064695088123586,-0.0,1.0,-0.38874663935475606,-0.43850552639440105,0.0
2019-01-29,-0.0,-0.3018468641785302,-0.0,1.0,-0.39132572356889406,-0.4444016929588303,0.0
2019-01-30,-0.0,-0.3014278385772914,-0.0,1.0,-0.39100974692202467,-0.44502393980848154,0.0
2019-01-31,-0.0,-0.30526495945917037,-0.0,1.0,-0.3813833087307191,-0.45268810303146995,0.0
2019-02-01,-0.0,-0.3001761497485091,-0.0,1.0,-0.3914768989155118,-0.43063307795156947,0.0
2019-02-04,-0.0,-0.29513270584244894,-0.0,1.0,-0.3902102942423472,-0.4345586364792674,0.0
2019-02-05,-0.0,-0.2955475024900926,-0.0,1.0,-0.3909975205035285,-0.43268273041303745,0.0
2019-02-06,-0.0,-0.2959477789081044,-0.0,1.0,-0.3917641573414717,-0.4316505595116989,0.0
2019-02-07,-0.0,-0.29725716467618424,-0.0,1.0,-0.39977938524850976,-0.42428035043804757,0.0
2019-02-08,-0.0,-0.285464135933244,-0.0,1.0,-0.4055298542954732,-0.470794240996152,0.0
2019-02-11,-0.0,-0.27455869807730165,-0.0,1.0,-0.39869195266531043,-0.514097600454973,0.0
2019-02-12,-0.0,-0.2713072856108637,-0.0,1.0,-0.40934120176381544,-0.5131518329201676,0.0
2019-02-13,-0.0,-0.28145078174681487,-0.0,1.0,-0.40554349494550795,-0.5058439137776024,0.0
2019-02-14,-0.0,-0.27945861621954166,-0.0,1.0,-0.4061037505767583,-0.5116120668819898,0.0
2019-02-15,-0.0,-0.2900494777350192,-0.0,1.0,-0.4014073666849918,-0.5075755909840571,0.0
2019-02-19,-0.0,-0.28923949108967456,-0.0,1.0,-0.4012393153002703,-0.5068887472807576,0.0
2019-02-20,-0.0,-0.28947484069435286,-0.0,1.0,-0.401318391562294,-0.5065480114260602,0.0
2019-02-21,-0.0,-0.30179891844167306,-0.0,1.0,-0.4009491226133981,-0.50451385056837,0.0
2019-02-22,-0.0,-0.2926759383747327,-0.0,1.0,-0.4107249123889709,-0.5006501950585175,0.0
2019-02-25,-0.0,-0.300109260374161,-0.0,1.0,-0.4263607376190158,-0.5033558543492318,0.0
2019-02-26,-0.0,-0.3014004103113014,-0.0,1.0,-0.42683525109267684,-0.5017170635982517,0.0
2019-02-27,-0.0,-0.29667120019620524,-0.0,1.0,-0.42832935720496756,-0.5046041336870972,0.0
2019-02-28,-0.0,-0.29847650063572084,-0.0,1.0,-0.4300372510093462,-0.5020856104035155,0.0
2019-03-01,-0.0,-0.2995048400767275,-0.0,1.0,-0.4297631261988669,-0.5011821385555605,0.0
2019-03-04,-0.0,-0.2856694466863959,-0.0,1.0,-0.43195677517711417,-0.5243475921442023,0.0
2019-03-05,-0.0,-0.2796003143594925,-0.0,1.0,-0.4430672504771528,-0.5227573818345121,0.0
2019-03-06,-0.0,-0.2812394594229947,-0.0,1.0,-0.4401744957387961,-0.527242472622608,0.0
2019-03-07,-0.0,-0.2770810859403092,-0.0,1.0,-0.4433881697231211,-0.5269462423588637,0.0
2019-03-08,-0.0,-0.24929530573743203,-0.0,1.0,-0.4596160248585062,-0.5105981578071246,0.0
2019-03-11,-0.0,-0.2496604848943607,-0.0,1.0,-0.4608054856735757,-0.5158403277155642,0.0
2019-03-12,-0.0,-0.2215560794880431,-0.0,1.0,-0.4725047715280117,-0.5513640956551027,0.0
2019-03-13,-0.0,-0.22658521741090548,-0.0,1.0,-0.47722200933210107,-0.5503460090616054,0.0
2019-03-14,-0.0,-0.22737207363511414,-0.0,1.0,-0.4768932651359816,-0.5489511277348416,0.0
2019-03-15,-0.0,-0.2236978813750734,-0.0,1.0,-0.47845236481908116,-0.5565117224556173,0.0
2019-03-18,-0.0,-0.23857555955281312,-0.0,1.0,-0.4812495730777112,-0.557093740750017,0.0
2019-03-19,-0.0,-0.24049968027770166,-0.0,1.0,-0.47892116561615056,-0.5642870192746872,0.0
2019-03-20,-0.0,-0.24171374979984903,-0.0,1.0,-0.4782578859482581,-0.5674680330306288,0.0
2019-03-21,-0.0,-0.2423895890034993,-0.0,1.0,-0.49289847448711205,-0.551814834297738,0.0
2019-03-22,-0.0,-0.23819821477868774,-0.0,1.0,-0.5149305236035704,-0.5474141897487806,0.0
2019-03-25,-0.0,-0.1955786973600073,-0.0,1.0,-0.5382753265734904,-0.5498766785420663,0.0
2019-03-26,-0.0,-0.20137634605272184,-0.0,1.0,-0.5199250097167287,-0.564987768353186,0.0
2019-03-27,-0.0,-0.20407418390857038,-0.0,1.0,-0.5169377466523714,-0.5601660697584233,0.0
2019-03-28,-0.0,-0.20118262140133789,-0.0,1.0,-0.5132759526038218,-0.5686171548594781,0.0
2019-03-29,-0.0,-0.20146118721461187,-0.0,1.0,-0.5132876712328767,-0.5683561643835616,0.0
2019-04-01,-0.0,-0.21230734102066445,-0.0,1.0,-0.511085740381322,-0.5599725996118279,0.0
2019-04-02,-0.0,-0.2172765938089931,-0.0,1.0,-0.5146814656446881,-0.5424750380967543,0.0
2019-04-03,-0.0,-0.21739229334425186,-0.0,1.0,-0.5179700650561848,-0.539329420863473,0.0
2019-04-04,-0.0,-0.21620514687478667,-0.0,1.0,-0.523993719993629,-0.5351430066668184,0.0
2019-04-05,-0.0,-0.2144190918613654,-0.0,1.0,-0.5266885275766271,-0.5360477296534135,0.0
2019-04-08,-0.0,-0.21359643133506306,-0.0,1.0,-0.5279712321908143,-0.5343438481496654,0.0
2019-04-09,-0.0,-0.20830672383906576,-0.0,1.0,-0.544339020162394,-0.5281908584983123,0.0
2019-04-10,-0.0,-0.1979271070615034,-0.0,1.0,-0.5474259681093394,-0.5325284738041002,0.0
2019-04-11,-0.0,-0.18831627652542565,-0.0,1.0,-0.5660884826658765,-0.5248786269459577,0.0
2019-04-12,-0.0,-0.18981892722924495,-0.0,1.0,-0.5633526933151122,-0.5244732946133698,0.0
2019-04-15,-0.0,-0.1900506132871278,-0.0,1.0,-0.5633350052437189,-0.526492180019151,0.0
2019-04-16,-0.0,-0.1906705273477577,-0.0,1.0,-0.563302250290691,-0.5259797998221655,0.0
2019-04-17,-0.0,-0.180420027879979,-0.0,1.0,-0.5637697387965904,-0.5410544116638863,0.0
2019-04-18,-0.0,-0.17984379281995067,-0.0,1.0,-0.5648579519503061,-0.5390517950123321,0.0
2019-04-22,-0.0,-0.18438774107838196,-0.0,1.0,-0.5663566814787667,-0.5397865225159192,0.0
2019-04-23,-0.0,-0.18081282198053805,-0.0,1.0,-0.5676016027475672,-0.5412249570692615,0.0
2019-04-24,-0.0,-0.17471931950700845,-0.0,1.0,-0.5705073971600393,-0.5413532115336245,0.0
2019-04-25,-0.0,-0.1668036905088152,-0.0,1.0,-0.5781949392527633,-0.5387320727139856,0.0
2019-04-26,-0.0,-0.17328258111292372,-0.0,1.0,-0.5702374478883452,-0.5222040964292188,0.0
2019-04-29,-0.0,-0.17711659081131262,-0.0,1.0,-0.5700473246835586,-0.5171523673663474,0.0
2019-04-30,-0.0,-0.17828193633111444,-0.0,1.0,-0.5698953946474663,-0.5160304306480098,0.0
2019-05-01,-0.0,-0.17688369353450228,-0.0,1.0,-0.5718136921752527,-0.516696117076707,0.0
2019-05-02,-0.0,-0.17932690129999548,-0.0,1.0,-0.561942292883997,-0.5235086288897948,0.0
2019-05-03,-0.0,-0.18281663986956226,-0.0,1.0,-0.5594329581738717,-0.5223170814556489,0.0
2019-05-06,-0.0,-0.16469711006168514,-0.0,1.0,-0.5577196827620489,-0.5371353684162957,0.0
2019-05-07,-0.0,-0.16682867283043606,-0.0,1.0,-0.5562312091687954,-0.5374686348531772,0.0
2019-05-08,-0.0,-0.1777543039510945,-0.0,1.0,-0.5437811839798624,-0.5259360812693846,0.0
2019-05-09,-0.0,-0.178430138464305,-0.0,1.0,-0.536729005574537,-0.5326604927171372,0.0
2019-05-10,-0.0,-0.1790266381926492,-0.0,1.0,-0.5396650556367315,-0.5292345734517253,0.0
2019-05-13,-0.0,-0.17916853932584267,-0.0,1.0,-0.5387640449438202,-0.5292584269662921,0.0
2019-05-14,-0.0,-0.1494803978413095,-0.0,1.0,-0.5509120913429375,-0.5296373935150083,0.0
2019-05-15,-0.0,-0.15738839285714287,-0.0,1.0,-0.5557589285714286,-0.5189732142857143,0.0
2019-05-16,-0.0,-0.15907923820580944,-0.0,1.0,-0.5542655562749782,-0.5193239411462636,0.0
2019-05-17,-0.0,-0.1560614862147549,-0.0,1.0,-0.5490415121319093,-0.5291344564100273,0.0
2019-05-20,-0.0,-0.14893046934309828,-0.0,1.0,-0.5527396954405395,-0.53114812664672,0.0
2019-05-21,-0.0,-0.15190325315721362,-0.0,1.0,-0.5479717970458298,-0.5313713240215985,0.0
2019-05-22,-0.0,-0.14712966680048173,-0.0,1.0,-0.5533253044292787,-0.5297961550470583,0.0
2019-05-23,-0.0,-0.14816795934741908,-0.0,1.0,-0.5624721405010251,-0.5181198181331906,0.0
2019-05-24,-0.0,-0.14166184520895456,-0.0,1.0,-0.5635542302728203,-0.5200720993368642,0.0
2019-05-28,-0.0,-0.13813125695216907,-0.0,1.0,-0.5637374860956619,-0.522825361512792,0.0
2019-05-29,-0.0,-0.1442593826337997,-0.0,1.0,-0.567110815012214,-0.5093715300910504,0.0
2019-05-30,-0.0,-0.1448959630090699,-0.0,1.0,-0.5691134625644674,-0.5090254312644495,0.0
2019-05-31,-0.0,-0.15024279413730118,-0.0,1.0,-0.5607430837082906,-0.5165055463981824,0.0
2019-06-03,-0.0,-0.13763987561567967,-0.0,1.0,-0.5700115759130218,-0.562135415484486,0.0
2019-06-04,-0.0,-0.13429142260364166,-0.0,1.0,-0.5825500612995504,-0.5535122372065567,0.0
2019-06-05,-0.0,-0.13030118168056215,-0.0,1.0,-0.5872251971350461,-0.5419010822657538,0.0
2019-06-06,-0.0,-0.13670966138833043,-0.0,1.0,-0.5690663895728387,-0.5531410241930019,0.0
2019-06-07,-0.0,-0.12907168888788284,-0.0,1.0,-0.5776535301174819,-0.5568961224166421,0.0
2019-06-10,-0.0,-0.12935503588164715,-0.0,1.0,-0.5777058384080772,-0.556765444955063,0.0
2019-06-11,-0.0,-0.12854841271642198,-0.0,1.0,-0.580226463046586,-0.5603939277042819,0.0
2019-06-12,-0.0,-0.13149354333567845,-0.0,1.0,-0.5803508612668224,-0.5576333885572929,0.0
2019-06-13,-0.0,-0.1447586598523566,-0.0,1.0,-0.5796252129471892,-0.5470528109028961,0.0
2019-06-14,-0.0,-0.12451710816777041,-0.0,1.0,-0.6382680279617365,-0.5366997792494481,0.0
2019-06-17,-0.0,-0.1255921990708799,-0.0,1.0,-0.6375281725771584,-0.5366588473391288,0.0
2019-06-18,-0.0,-0.13274783888173625,-0.0,1.0,-0.6335525105756851,-0.5327846238734596,0.0
2019-06-19,-0.0,-0.11378701346361156,-0.0,1.0,-0.6361384435422831,-0.5437051308516251,0.0
2019-06-20,-0.0,-0.12224573347440085,-0.0,1.0,-0.6339068034408207,-0.543861263167579,0.0
2019-06-21,-0.0,-0.12593699701080707,-0.0,1.0,-0.6307886870544953,-0.5426534835594389,0.0
2019-06-24,-0.0,-0.11181483187471213,-0.0,1.0,-0.6283970520497466,-0.5628972823583602,0.0
2019-06-25,-0.0,-0.11223479002050267,-0.0,1.0,-0.6281185929185192,-0.5633163629662052,0.0
2019-06-26,-0.0,-0.10912153587004177,-0.0,1.0,-0.6244548538200615,-0.573920668251148,0.0
2019-06-27,-0.0,-0.10952953137997967,-0.0,1.0,-0.6361724743506794,-0.5650476014419078,0.0
2019-06-28,-0.0,-0.10626010626010626,-0.0,1.0,-0.6385308385308385,-0.5652344652344652,0.0
2019-07-01,-0.0,-0.10782660908524053,-0.0,1.0,-0.6378605574928985,-0.5637283203621164,0.0
2019-07-02,-0.0,-0.10535755346056565,-0.0,1.0,-0.6298459415957691,-0.5641526787767303,0.0
2019-07-03,-0.0,-0.10694916812207005,-0.0,1.0,-0.6274014155712841,-0.5636777277323284,0.0
2019-07-05,-0.0,-0.10834519818123363,-0.0,1.0,-0.6223533734441739,-0.565723602627107,0.0
2019-07-08,-0.0,-0.11561119293078057,-0.0,1.0,-0.6142995213549338,-0.5712674889543446,0.0
2019-07-09,-0.0,-0.11543064954196013,-0.0,1.0,-0.6143948810017033,-0.5718823366938268,0.0
2019-07-10,-0.0,-0.11011308413367418,-0.0,1.0,-0.6212717934544784,-0.5717773325042033,0.0
2019-07-11,-0.0,-0.10842262933517686,-0.0,1.0,-0.626039866344049,-0.5699504551215577,0.0
2019-07-12,-0.0,-0.107971699200295,-0.0,1.0,-0.625083542670139,-0.571570141273536,0.0
2019-07-15,-0.0,-0.13540372670807455,-0.0,1.0,-0.6224752703013573,-0.5425810904071774,0.0
2019-07-16,-0.0,-0.14004829251466022,-0.0,1.0,-0.6303782913648384,-0.5292169713694377,0.0
2019-07-17,-0.0,-0.14320209732315334,-0.0,1.0,-0.6283460583203017,-0.5281482844264557,0.0
2019-07-18,-0.0,-0.14237405106970324,-0.0,1.0,-0.6287784679089028,-0.5292845640671728,0.0
2019-07-19,-0.0,-0.14532744665195,-0.0,1.0,-0.6254828918322295,-0.5286745768947756,0.0
2019-07-22,-0.0,-0.13186762642871927,-0.0,1.0,-0.6214612607225813,-0.5464434376652945,0.0
2019-07-23,-0.0,-0.1351208407110171,-0.0,1.0,-0.6198404120771726,-0.5445765401154369,0.0
2019-07-24,-0.0,-0.1361507736100271,-0.0,1.0,-0.6202194573251916,-0.5392084844589321,0.0
2019-07-25,-0.0,-0.13227501089674473,-0.0,1.0,-0.6263219471909338,-0.5354545663095593,0.0
2019-07-26,-0.0,-0.1283315748428827,-0.0,1.0,-0.6279416486994817,-0.5374099729345383,0.0
2019-07-29,-0.0,-0.11973560395676024,-0.0,1.0,-0.628950448692938,-0.5464184893621905,0.0
2019-07-30,-0.0,-0.12025345516323063,-0.0,1.0,-0.6278295605858855,-0.5477065062675054,0.0
2019-07-31,-0.0,-0.13568820192462278,-0.0,1.0,-0.619944420201649,-0.5410302932867872,0.0
2019-08-01,-0.0,-0.14600013764940697,-0.0,1.0,-0.6131592833054211,-0.5349973617196999,0.0
2019-08-02,-0.0,-0.14470777726645193,-0.0,1.0,-0.6045559134836631,-0.5516797054763001,0.0
2019-08-05,-0.0,-0.1394101259411047,-0.0,1.0,-0.6104805102111298,-0.5525061589114267,0.0
2019-08-06,-0.0,-0.14293545292585993,-0.0,1.0,-0.5915216298935636,-0.5496094285322736,0.0
2019-08-07,-0.0,-0.138608202642769,-0.0,1.0,-0.5977778793836588,-0.5497462393123314,0.0
2019-08-08,-0.0,-0.1359915862636609,-0.0,1.0,-0.5972380995930313,-0.5531117106406329,0.0
2019-08-09,-0.0,-0.13271773825809394,-0.0,1.0,-0.589124487004104,-0.5581395348837209,0.0
2019-08-12,-0.0,-0.13034966308504825,-0.0,1.0,-0.5933573119650337,-0.5527454015661992,0.0
2019-08-13,-0.0,-0.12284771977709542,-0.0,1.0,-0.5945411122483795,-0.5571249857841465,0.0
2019-08-14,-0.0,-0.1290856339815948,-0.0,1.0,-0.5823473412212702,-0.5552155582755338,0.0
2019-08-15,-0.0,-0.14823352098940554,-0.0,1.0,-0.5448823086129704,-0.5232944722727071,0.0
2019-08-16,-0.0,-0.1363198458574181,-0.0,1.0,-0.531113154668068,-0.522092310387108,0.0
2019-08-19,-0.0,-0.14259145807806758,-0.0,1.0,-0.5268466654997375,-0.5185541746893051,0.0
2019-08-20,-0.0,-0.1395985201725006,-0.0,1.0,-0.5278562203104136,-0.5216391935377948,0.0
2019-08-21,-0.0,-0.141445282606319,-0.0,1.0,-0.5259647972012682,-0.5190772931015634,0.0
2019-08-22,-0.0,-0.14333770205329838,-0.0,1.0,-0.5205111402359109,-0.5205111402359109,0.0
2019-08-23,-0.0,-0.14027534965034963,-0.0,1.0,-0.5199737762237763,-0.5250437062937063,0.0
2019-08-26,-0.0,-0.1364559916998098,-0.0,1.0,-0.515217015389936,-0.5098348607988933,0.0
2019-08-27,-0.0,-0.1366645819405206,-0.0,1.0,-0.509111691000453,-0.5108154154715435,0.0
2019-08-28,-0.0,-0.1361166220995428,-0.0,1.0,-0.5093806607435521,-0.510976451306823,0.0
2019-08-29,-0.0,-0.11019490254872563,-0.0,1.0,-0.5905723608783843,-0.503990651732957,0.0
2019-08-30,-0.0,-0.11050932885312584,-0.0,1.0,-0.5924263860641967,-0.5076929878857548,0.0
2019-09-03,-0.0,-0.11996373446552562,-0.0,1.0,-0.5961921188801911,-0.49515722435982484,0.0
2019-09-04,-0.0,-0.11497556769186547,-0.0,1.0,-0.5975855130784709,-0.4985296393747098,0.0
2019-09-05,-0.0,-0.1180080349653437,-0.0,1.0,-0.5979868438479538,-0.4914131826409431,0.0
2019-09-06,-0.0,-0.1189934885774197,-0.0,1.0,-0.5982121178677849,-0.49005628517823635,0.0
2019-09-09,-0.0,-0.11694447510762777,-0.0,1.0,-0.5982779556242411,-0.49252676895904623,0.0
2019-09-10,-0.0,-0.11663391260185042,-0.0,1.0,-0.5974783050323492,-0.4940049020690264,0.0
2019-09-11,-0.0,-0.11852719517316065,-0.0,1.0,-0.5839503171480983,-0.5075916635357041,0.0
2019-09-12,-0.0,-0.11413043478260869,-0.0,1.0,-0.5869344291269,-0.508174266525274,0.0
2019-09-13,-0.0,-0.11425289387646903,-0.0,1.0,-0.5840549615622515,-0.5107581514535654,0.0
2019-09-16,-0.0,-0.11424719299796658,-0.0,1.0,-0.5859119441251879,-0.5100786844664487,0.0
2019-09-17,-0.0,-0.09866749165801163,-0.0,1.0,-0.5930435551234172,-0.5180871986387643,0.0
2019-09-18,-0.0,-0.10163383520152107,-0.0,1.0,-0.5873626495102917,-0.5218765890650218,0.0
2019-09-19,-0.0,-0.10254482743372614,-0.0,1.0,-0.5864157951756617,-0.5220102146852683,0.0
