Date,IIIV,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-05-28,1.0,-0.0,-0.43195870100246114,-0.7676931388438683,-2.401884867038838,-1.4011645356864157,0.0
2019-05-29,1.0,-0.0,-0.453895596804229,-0.7750345407580945,-2.4165315071784708,-1.3616267195290443,0.0
2019-05-30,1.0,-0.0,-0.45051317447932293,-0.7743832903187083,-2.415281195606506,-1.3618630334313666,0.0
2019-05-31,1.0,-0.0,-0.45524404154409553,-0.7678453503031759,-2.4128594584859218,-1.3675932040583538,0.0
2019-06-03,1.0,-0.0,-0.4601358598498391,-0.8003217733285665,-2.3979263496603505,-1.3004409486354427,0.0
2019-06-04,1.0,-0.0,-0.45286064446702934,-0.826089555807975,-2.444431159203683,-1.2549171997369524,0.0
2019-06-05,1.0,-0.0,-0.4336122226264096,-0.897417242633685,-2.5882745240693588,-1.1435673578270886,0.0
2019-06-06,1.0,-0.0,-0.43916626272418813,-0.8859064469219584,-2.581374212312167,-1.1526296655356278,0.0
2019-06-07,1.0,-0.0,-0.4978603741288666,-0.8652035701185963,-2.590842401271549,-1.1593104291478176,0.0
2019-06-10,1.0,-0.0,-0.488031914893617,-0.8102635396518375,-2.5963491295938104,-1.1497823984526112,0.0
2019-06-11,1.0,-0.0,-0.4738112478880039,-0.7945329471397539,-2.6320902727492155,-1.1339005551532706,0.0
2019-06-12,1.0,-0.0,-0.486068484082566,-0.7993620990551844,-2.614009749052175,-1.1185532888006258,0.0
2019-06-13,1.0,-0.0,-0.4813593862383122,-0.7992687604890913,-2.5926636298249823,-1.1204747063054423,0.0
2019-06-14,1.0,-0.0,-0.4888434474048235,-0.7990016238647982,-2.598724965417694,-1.127744030793288,0.0
2019-06-17,1.0,-0.0,-0.4767078881018129,-0.7998559250810421,-2.5955096650258134,-1.1311081762516508,0.0
2019-06-18,1.0,-0.0,-0.4941225860621327,-0.8010675302866739,-2.581564111790812,-1.120606932949502,0.0
2019-06-19,1.0,-0.0,-0.4789936054503077,-0.8219088029642025,-2.572820175700711,-1.1023725572222554,0.0
2019-06-20,1.0,-0.0,-0.48822154288796976,-0.8240724090391416,-2.5746568363004254,-1.1071749685308399,0.0
2019-06-21,1.0,-0.0,-0.49892138063279,-0.8231064237775648,-2.5604026845637584,-1.1098993288590604,0.0
2019-06-24,1.0,-0.0,-0.4830528846153846,-0.8235576923076923,-2.567067307692308,-1.1359375,0.0
2019-06-25,1.0,-0.0,-0.4462566201251805,-0.8334135772749157,-2.591237361579201,-1.1473880597014925,0.0
2019-06-26,1.0,-0.0,-0.43657657657657656,-0.7843243243243243,-2.512072072072072,-1.273093093093093,0.0
2019-06-27,1.0,-0.0,-0.417391304347826,-0.8206896551724138,-2.5008095952023988,-1.2580509745127435,0.0
2019-06-28,1.0,-0.0,-0.40940964938567576,-0.8203176505843571,-2.506023374288283,-1.2575966436919388,0.0
2019-07-01,1.0,-0.0,-0.4018669219722355,-0.8243178554332217,-2.515019147917664,-1.242460507419818,0.0
2019-07-02,1.0,-0.0,-0.4096529478525775,-0.8191864285287618,-2.5075562989068754,-1.2369631443760825,0.0
2019-07-03,1.0,-0.0,-0.4228199928426577,-0.8093164738160563,-2.490814744125015,-1.2415006560897053,0.0
2019-07-05,1.0,-0.0,-0.4201335081654547,-0.804327095005364,-2.4867087853141014,-1.2490165693169626,0.0
2019-07-08,1.0,-0.0,-0.41615499254843513,-0.8036959761549924,-2.4872727272727273,-1.2541281669150521,0.0
2019-07-09,1.0,-0.0,-0.4014176792947344,-0.8060519418632356,-2.4859423397665,-1.2632237312365977,0.0
2019-07-10,1.0,-0.0,-0.3593470749434052,-0.7933396878351007,-2.5253782914333374,-1.279280352674848,0.0
2019-07-11,1.0,-0.0,-0.34939543748883195,-0.8144618500208469,-2.525403538030853,-1.2670200726666268,0.0
2019-07-12,1.0,-0.0,-0.3488275205332699,-0.8177002737769313,-2.530353529341745,-1.2547910962980597,0.0
2019-07-15,1.0,-0.0,-0.3533592117049866,-0.8382800836070469,-2.557360406091371,-1.2229322185727083,0.0
2019-07-16,1.0,-0.0,-0.3456223942823109,-0.8159023228111971,-2.5497319833234067,-1.2447290053603337,0.0
2019-07-17,1.0,-0.0,-0.3524927035558997,-0.8126749657513848,-2.5470844005003275,-1.244028828399547,0.0
2019-07-18,1.0,-0.0,-0.3512470308788599,-0.819061757719715,-2.5352137767220904,-1.2327197149643705,0.0
2019-07-19,1.0,-0.0,-0.3560047562425684,-0.8215814506539835,-2.5400118906064213,-1.227705112960761,0.0
2019-07-22,1.0,-0.0,-0.3270350564468211,-0.8073677956030897,-2.5478906714200833,-1.2594771241830065,0.0
2019-07-23,1.0,-0.0,-0.3352580510744687,-0.8012381689386273,-2.549735103279957,-1.2665039585689624,0.0
2019-07-24,1.0,-0.0,-0.3326030317385125,-0.8161416390336333,-2.528540975840834,-1.2441378493604927,0.0
2019-07-25,1.0,-0.0,-0.3160196182709922,-0.8217810080954914,-2.542161555279797,-1.2291555870708504,0.0
2019-07-26,1.0,-0.0,-0.3139021374315492,-0.8258258258258259,-2.531767061178826,-1.2167461579226284,0.0
2019-07-29,1.0,-0.0,-0.2798921010965813,-0.8209112766082215,-2.5245411364569286,-1.2387263238139918,0.0
2019-07-30,1.0,-0.0,-0.2740866709669853,-0.8271271916964759,-2.5131648390312558,-1.2496921362810063,0.0
2019-07-31,1.0,-0.0,-0.27770932347591387,-0.8282579358094233,-2.510473508185179,-1.251070820864871,0.0
2019-08-01,1.0,-0.0,-0.3038997540695632,-0.814029745871882,-2.505269937931842,-1.2322871530624195,0.0
2019-08-02,1.0,-0.0,-0.2883051541566723,-0.8306909261101035,-2.5061136137600184,-1.2252969051658573,0.0
2019-08-05,1.0,-0.0,-0.28201984821949794,-0.812025685931115,-2.5123175715119674,-1.2312901342673672,0.0
2019-08-06,1.0,-0.0,-0.29234365201527845,-0.8140356878171141,-2.3889173935351464,-1.205689527392965,0.0
2019-08-07,1.0,-0.0,-0.2574496795232205,-0.7977622849432138,-2.3746204880242887,-1.1925671876757,0.0
2019-08-08,1.0,-0.0,-0.23320355951056732,-0.7736929922135708,-2.35622914349277,-1.1986095661846496,0.0
2019-08-09,1.0,-0.0,-0.21125827814569537,-0.7631898454746137,-2.333830022075055,-1.210485651214128,0.0
2019-08-12,1.0,-0.0,-0.29177829374293024,-0.7522771923557778,-2.444543668512234,-1.4649044472227182,0.0
2019-08-13,1.0,-0.0,-0.24130291599305434,-0.7555236213400395,-2.4779953296209807,-1.5127836656487634,0.0
2019-08-14,1.0,-0.0,-0.2644282471024017,-0.7530768311626239,-2.452921495997132,-1.5040028677261323,0.0
2019-08-15,1.0,-0.0,-0.33778148457047535,-0.8039437626593589,-2.4400095317526507,-1.3756106279042057,0.0
2019-08-16,1.0,-0.0,-0.3242357428043621,-0.813241165603957,-2.447231988558489,-1.37441153685716,0.0
2019-08-19,1.0,-0.0,-0.2829785972609237,-0.8254579949012866,-2.4630343273848343,-1.3572063793205669,0.0
2019-08-20,1.0,-0.0,-0.2908328906203884,-0.8199043740038958,-2.4578242134466675,-1.3342777876158431,0.0
2019-08-21,1.0,-0.0,-0.2995571302037201,-0.8708001180986122,-2.4374372601121936,-1.2970770593445526,0.0
2019-08-22,1.0,-0.0,-0.31232715504560166,-0.8396587231538688,-2.4327155045601647,-1.2993821712268314,0.0
2019-08-23,1.0,-0.0,-0.31295239216147824,-0.8404048725945977,-2.4331783675631145,-1.2982404519508033,0.0
2019-08-26,1.0,-0.0,-0.2818985951321038,-0.8414175868647742,-2.4083367057871303,-1.2496964791582355,0.0
2019-08-27,1.0,-0.0,-0.28047876888002277,-0.8174978626389285,-2.3622684525505844,-1.2393274437161585,0.0
2019-08-28,1.0,-0.0,-0.266757788028931,-0.8275528219146876,-2.3697249273876646,-1.2309926533401676,0.0
2019-08-29,1.0,-0.0,-0.25843143945856795,-0.8448501393391343,-2.376784394016948,-1.207302508104419,0.0
2019-08-30,1.0,-0.0,-0.23266433645281318,-0.8467696470853534,-2.3765926260006762,-1.1815875521479309,0.0
2019-09-03,1.0,-0.0,-0.25097221439440903,-0.8687369666910895,-2.358902102237502,-1.1573578312573973,0.0
2019-09-04,1.0,-0.0,-0.2479246129683644,-0.8933699798070451,-2.3275746017500563,-1.1402849450302894,0.0
2019-09-05,1.0,-0.0,-0.27675524475524477,-0.8937622377622378,-2.3315804195804195,-1.0923076923076924,0.0
2019-09-06,1.0,-0.0,-0.279858696871145,-0.8877985869687115,-2.3401368173152406,-1.0995289895704832,0.0
2019-09-09,1.0,-0.0,-0.30418379413255253,-0.893800326594966,-2.3505264936088746,-1.0824370741595812,0.0
2019-09-10,1.0,-0.0,-0.2726502006443226,-0.9909003560730232,-2.3800938224156445,-1.0083083705420222,0.0
2019-09-11,1.0,-0.0,-0.22078217371532516,-1.0758299226921328,-2.422066848567531,-0.9657230559345158,0.0
2019-09-12,1.0,-0.0,-0.1691389599317988,-1.0958795112247797,-2.438363171355499,-0.9800511508951407,0.0
2019-09-13,1.0,-0.0,-0.1693034372865923,-1.1076712952424312,-2.4440018210789893,-0.9698952879581152,0.0
2019-09-16,1.0,-0.0,-0.16781386882075203,-1.105352977985096,-2.445417828090335,-0.9700210478411742,0.0
2019-09-17,1.0,-0.0,-0.21416411304051758,-1.091987288616502,-2.4308251049824086,-0.9377482692089435,0.0
2019-09-18,1.0,-0.0,-0.2477941176470588,-1.0963800904977377,-2.4045814479638006,-0.9073529411764706,0.0
2019-09-19,1.0,-0.0,-0.26432887232480656,-1.0984245299000508,-2.3704895815686937,-0.913659721045796,0.0
2019-09-20,1.0,-0.0,-0.27888040712468193,-1.119083969465649,-2.348543963811139,-0.9080011309018943,0.0
2019-09-23,1.0,-0.0,-0.2693823186636328,-1.0847993784338754,-2.3212164937010935,-0.8742993506853878,0.0
2019-09-24,1.0,-0.0,-0.27259111333000496,-1.0966328285349753,-2.310201364619737,-0.8678648693626227,0.0
2019-09-25,1.0,-0.0,-0.26138438554750176,-1.0987107840424943,-2.316826204835943,-0.8562496541802689,0.0
2019-09-26,1.0,-0.0,-0.21280443012940048,-1.2516810758885688,-2.376956546307284,-0.8092897101203593,0.0
2019-09-27,1.0,-0.0,-0.20528815887369084,-1.2451210438962972,-2.4189320666170664,-0.8537743947805185,0.0
2019-09-30,1.0,-0.0,-0.1886500429922614,-1.2428202923473775,-2.4323875035826883,-0.8684436801375752,0.0
2019-10-01,1.0,-0.0,-0.19516664757759708,-1.2376589165044096,-2.429389531554232,-0.8645630511968846,0.0
2019-10-02,1.0,-0.0,-0.20497896617299602,-1.2756872010603355,-2.444937474788221,-0.8371463147582552,0.0
2019-10-03,1.0,-0.0,-0.2748300873836313,-1.255411502655777,-2.419155862699183,-0.7619509966303044,0.0
2019-10-04,1.0,-0.0,-0.3064756446991404,-1.2836103151862466,-2.3803438395415477,-0.7602292263610315,0.0
2019-10-07,1.0,-0.0,-0.33794950703824017,-1.2901350658232178,-2.3320795577591613,-0.7388727417792215,0.0
2019-10-08,1.0,-0.0,-0.3343501101508219,-1.235383833248602,-2.3499971756199516,-0.72908546574027,0.0
2019-10-09,1.0,-0.0,-0.3390801370247655,-1.2139046442410286,-2.3591845903296456,-0.7035997079800079,0.0
2019-10-10,1.0,-0.0,-0.396676217765043,-1.3142120343839543,-2.2668767908309455,-0.752893982808023,0.0
2019-10-11,1.0,-0.0,-0.41015715276172865,-1.400970649410677,-2.2018719667205913,-0.7646175179107927,0.0
2019-10-14,1.0,-0.0,-0.36134745615558256,-1.4632169936910344,-2.2340105342362677,-0.7295248017595648,0.0
2019-10-15,1.0,-0.0,-0.36713185476866056,-1.489431930048063,-2.226996351844345,-0.7072210319068851,0.0
2019-10-16,1.0,-0.0,-0.3912133891213389,-1.5133077638307761,-2.2157717340771734,-0.6908995815899581,0.0
2019-10-17,1.0,-0.0,-0.3394687791239515,-1.5822460391425908,-2.193557781919851,-0.7095177073625349,0.0
2019-10-18,1.0,-0.0,-0.3806828129559381,-1.6210679894951854,-2.1185293259410565,-0.7157280420192588,0.0
2019-10-21,1.0,-0.0,-0.35156615240766714,-1.624123422159888,-2.1179289387564286,-0.7502337540906966,0.0
2019-10-22,1.0,-0.0,-0.32222287081898315,-1.6299106882260233,-2.119199112719631,-0.7660381764053471,0.0
2019-10-23,1.0,-0.0,-0.3200856184195302,-1.5729492074511162,-2.119460835358093,-0.7725326854101584,0.0
2019-10-24,1.0,-0.0,-0.2958376932914777,-1.6782932217184048,-2.0967910708057205,-0.7423555400534821,0.0
2019-10-25,1.0,-0.0,-0.29232650209594785,-1.701152771308803,-2.0905915230554264,-0.7380065207265953,0.0
2019-10-28,1.0,-0.0,-0.3575175340366594,-1.750162079330465,-2.127188070961278,-0.6589261507632463,0.0
2019-10-29,1.0,-0.0,-0.359916741005055,-1.8377044305679453,-2.073803151947666,-0.6756467439785906,0.0
2019-10-30,1.0,-0.0,-0.3704690831556503,-1.8336886993603412,-2.054963278843876,-0.6635868277659323,0.0
2019-10-31,1.0,-0.0,-0.3715762580951815,-1.8341750341631513,-2.0366585467292495,-0.6990077832570852,0.0
2019-11-01,1.0,-0.0,-0.3951718396955643,-1.8550362706623855,-2.024557022238078,-0.6712450945415627,0.0
2019-11-04,1.0,-0.0,-0.37741324173871843,-1.8903825654388249,-2.004974535117849,-0.649295274191638,0.0
2019-11-05,1.0,-0.0,-0.4117470782139646,-2.026011387473779,-1.940245729697333,-0.6154030566376985,0.0
2019-11-06,1.0,-0.0,-0.4004120462946131,-2.033509058958977,-1.9466763618735985,-0.6789068654184087,0.0
2019-11-07,1.0,-0.0,-0.41923170140571986,-2.0321134270479884,-1.9357125545322345,-0.6720794958797868,0.0
2019-11-08,1.0,-0.0,-0.40009714042863215,-2.0462024163681622,-1.9451156578228401,-0.6798615748891992,0.0
2019-11-11,1.0,-0.0,-0.37150344323237244,-2.1060393686391614,-1.9215064903406667,-0.6951672862453532,0.0
2019-11-12,1.0,-0.0,-0.3565026522773002,-2.113163831473691,-1.9262849826230108,-0.7012377294067436,0.0
2019-11-13,1.0,-0.0,-0.3627933030435053,-2.226986991971121,-1.9289848758324515,-0.7051720918653139,0.0
2019-11-14,1.0,-0.0,-0.35551566175560234,-2.2211836077751643,-1.897610498947629,-0.7161074656431844,0.0
2019-11-15,1.0,-0.01870391463341526,-0.3546549967028355,-2.100113902044242,-1.8612792998021699,-0.6600323721599424,0.0
2019-11-18,1.0,-0.027709174146135777,-0.3534124450334317,-2.1180049394614784,-1.8721161375820736,-0.6524908138063973,0.0
2019-11-19,1.0,-0.031248050895029002,-0.44576810328697064,-2.1484438345911556,-1.919291461360943,-0.6923844570573192,0.0
2019-11-20,1.0,-0.04099130108267101,-0.4768133174791914,-2.1864321922523313,-1.9065022842480759,-0.6474122285499719,0.0
2019-11-21,1.0,-0.13087674714104192,-0.42312579415501905,-2.25705209656925,-1.840533672172808,-0.7015883100381194,0.0
2019-11-22,1.0,-0.12236474472948944,-0.4246888493776987,-2.253238506477013,-1.8416941833883667,-0.7080899161798323,0.0
2019-11-25,1.0,-0.11852264032830213,-0.46421367461918334,-2.4201850177366624,-2.0272657717187172,-0.9254364610141197,0.0
2019-11-26,1.0,-0.11750399555277605,-0.4521575984990619,-2.4244319366270584,-2.0238343409075115,-0.9308595650059064,0.0
2019-11-27,1.0,-0.11763479710950529,-0.44038354641467486,-2.4162034463590887,-2.029391328515842,-0.9446220122290161,0.0
2019-11-29,1.0,-0.16427521523062927,-0.42934135927766504,-2.4679078882900543,-2.051095401413873,-0.8867501924826765,0.0
2019-12-02,1.0,-0.19224199288256225,-0.44861209964412807,-2.55288256227758,-2.0457651245551602,-0.8779359430604982,0.0
2019-12-03,1.0,-0.10046133718928596,-0.4470839358259313,-2.4682228189767956,-2.022309440198306,-0.8474833023479997,0.0
2019-12-04,1.0,-0.11461000761298358,-0.4971278289154959,-2.479133504048723,-2.0050522527510557,-0.824970586199737,0.0
2019-12-05,1.0,-0.1262509622786759,-0.47470081881167336,-2.527048778780881,-1.9800545874448878,-0.8902652389950312,0.0
2019-12-06,1.0,-0.1747476183705389,-0.5126546281814304,-2.5471349353049906,-2.0032702971704817,-0.8715341959334566,0.0
2019-12-09,1.0,-0.1323518799162878,-0.4166125423973443,-2.645882947246879,-2.08782564768709,-0.9339683914267158,0.0
2019-12-10,1.0,-0.2425035697287006,-0.40211010629858795,-3.064334443915596,-2.3445184832619383,-0.8791845153101697,0.0
2019-12-11,1.0,-0.25135264162953536,-0.38590070019096123,-3.080521960534692,-2.348265436028008,-0.8905951623169956,0.0
2019-12-12,1.0,-0.26286939942802673,-0.3705910390848427,-3.0695900857959963,-2.34620273276136,-0.8947410231966952,0.0
2019-12-13,1.0,-0.26980966791431077,-0.3770805128613523,-3.109421040057339,-2.3406864696981766,-0.8666879031615833,0.0
2019-12-16,1.0,-0.2806864224994041,-0.3696671168666084,-3.1329943592595533,-2.3366965917216174,-0.8246603638674823,0.0
2019-12-17,1.0,-0.38278735869296143,-0.32362406139120387,-3.2771680831751793,-2.4371647825728195,-0.8307616139945541,0.0
2019-12-18,1.0,-0.5349424886720111,-0.3697281282676891,-3.4088532589752525,-2.5103694667131404,-0.889944231439526,0.0
2019-12-19,1.0,-0.4985639466126035,-0.3120459537083967,-3.318888325730698,-2.476516303429633,-0.8412738638283493,0.0
2019-12-20,1.0,-0.5071536778320148,-0.36609998316781683,-3.316445042922067,-2.440498232620771,-0.7858104696179095,0.0
2019-12-23,1.0,-0.5034081463009143,-0.3952618453865337,-3.2689941812136323,-2.3896924355777225,-0.755195344970906,0.0
2019-12-24,1.0,-0.49908302767589197,-0.39596532177392463,-3.288429476492164,-2.3943814604868288,-0.7582527509169723,0.0
2019-12-26,1.0,-0.4805950303332502,-0.3849414111194216,-3.2827225130890048,-2.3821989528795813,-0.7800216072467381,0.0
2019-12-27,1.0,-0.4808237452059363,-0.4052026013006503,-3.3043188260797063,-2.373353343338336,-0.7738035684508922,0.0
2019-12-30,1.0,-0.5097148624779207,-0.40625788544032304,-3.3498191605685927,-2.3992766422743714,-0.7459836823954917,0.0
2019-12-31,1.0,-0.4943453128926866,-0.4204574013571249,-3.333249560191003,-2.3952416855156238,-0.7339364999581134,0.0
2020-01-02,1.0,-0.4888944555778223,-0.4273547094188377,-3.323396793587174,-2.3809285237140947,-0.7294589178356713,0.0
2020-01-03,1.0,-0.49659635263467516,-0.40364736532481726,-3.3308681401798474,-2.408689805866039,-0.7641818640221867,0.0
2020-01-06,1.0,-0.5330501274426509,-0.42557349192863214,-3.3528462192013593,-2.4118096856414613,-0.7728971962616822,0.0
2020-01-07,1.0,-0.5292072912250954,-0.41754980924120394,-3.3507418397626116,-2.4117846545146246,-0.7688851208139043,0.0
2020-01-08,1.0,-0.5129299522972633,-0.3992802744999582,-3.3314084860657793,-2.391831952464641,-0.7334504979496191,0.0
2020-01-09,1.0,-0.5199731453507889,-0.41515609264853975,-3.327626720375965,-2.3866230278616984,-0.7426988922457199,0.0
2020-01-10,1.0,-0.5475189234650968,-0.41463414634146334,-3.3304457527333895,-2.378973927670311,-0.7389402859545836,0.0
2020-01-13,1.0,-0.5489404641775985,-0.41422805247225025,-3.334762865792129,-2.3748738647830474,-0.7362933064244871,0.0
2020-01-14,1.0,-0.6206337005722093,-0.39473908958920484,-3.405243829532838,-2.4084037919549064,-0.7113331625245538,0.0
2020-01-15,1.0,-0.6354443397034878,-0.4038049532950553,-3.4115176964607077,-2.4072328391464564,-0.7117147998971634,0.0
2020-01-16,1.0,-0.6414884516680924,-0.39298545765611637,-3.3870829769033364,-2.409067579127459,-0.723781009409752,0.0
