Date,GDEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.6744383213225943,-1.8114818627747835,-0.0,-1.3365832980076302,-1.2332707563737662,0.0
2018-10-25,1.0,-0.5975232198142415,-1.7466658728268636,-0.0,-1.4105739461776614,-1.1989759466539653,0.0
2018-10-26,1.0,-0.5727485380116959,-1.7087134502923975,-0.0,-1.395380116959064,-1.171111111111111,0.0
2018-10-29,1.0,-0.5360603423266609,-1.7182477516681172,-0.0,-1.375340876124166,-1.1724978241949522,0.0
2018-10-30,1.0,-0.5914341567442687,-1.75398376873408,-0.0,-1.4083881286653634,-1.1699543865884723,0.0
2018-10-31,1.0,-0.5927379209370424,-1.7178916544655927,-0.0,-1.393265007320644,-1.1526207906295753,0.0
2018-11-01,1.0,-0.5768444418482388,-1.7258601553829078,-0.0,-1.3890414159705589,-1.1497166890589403,0.0
2018-11-02,1.0,-0.5787884068072254,-1.703606900156822,-0.0,-1.3850264273682988,-1.1407910785851194,0.0
2018-11-05,1.0,-0.5826011056153623,-1.698807099214431,-0.0,-1.3876636601687518,-1.1499563572883327,0.0
2018-11-06,1.0,-0.6138643067846608,-1.7446607669616516,-0.0,-1.395693215339233,-1.1454867256637167,0.0
2018-11-07,1.0,-0.6125110652109766,-1.7477131897314844,-0.0,-1.3945706698141045,-1.146650929477722,0.0
2018-11-08,1.0,-0.5484949832775919,-1.764419409728334,-0.0,-1.3839112832247844,-1.1706859121046764,0.0
2018-11-09,1.0,-0.5471464750574239,-1.7714235231756876,-0.0,-1.3946639967018082,-1.1763943695152836,0.0
2018-11-12,1.0,-0.6164840094853553,-1.9594308786771775,-0.0,-1.5096455809780172,-1.3233993462795617,0.0
2018-11-13,1.0,-0.5540679711637487,-1.9855818743563336,-0.0,-1.5522657054582905,-1.3448120494335736,0.0
2018-11-14,1.0,-0.5531914893617021,-1.9901998710509352,-0.0,-1.5555125725338492,-1.3484848484848486,0.0
2018-11-15,1.0,-0.5596138794677797,-2.0236107487607615,-0.0,-1.5969214714322983,-1.342160187842421,0.0
2018-11-16,1.0,-0.5555771977665238,-2.0074016361511493,-0.0,-1.5885599272821713,-1.3411245292819114,0.0
2018-11-19,1.0,-0.5502576479029417,-2.0193072858913315,-0.0,-1.6021133650772943,-1.3510534211727872,0.0
2018-11-20,1.0,-0.5012269146325713,-2.001937233630376,-0.0,-1.5951827457057988,-1.3590985406173317,0.0
2018-11-21,1.0,-0.5141705585055338,-1.9927068005885737,-0.0,-1.5929882924956815,-1.2976137163329282,0.0
2018-11-23,1.0,-0.5155751308566322,-1.973828673560577,-0.0,-1.5968339078258649,-1.297076471339206,0.0
2018-11-26,1.0,-0.5139882473173224,-1.98652273888605,-0.0,-1.5935743484925906,-1.2932422074603986,0.0
2018-11-27,1.0,-0.49885974914481185,-1.9814392499683264,-0.0,-1.577473710883061,-1.2768909160015203,0.0
2018-11-28,1.0,-0.507703081232493,-1.9653679653679654,-0.0,-1.5996307613954672,-1.2934810287751464,0.0
2018-11-29,1.0,-0.4775045366372567,-1.9289781615668604,-0.0,-1.5721168888054564,-1.2788311119454352,0.0
2018-11-30,1.0,-0.48168659534298297,-1.9422907488986783,-0.0,-1.5897419760855882,-1.2795468848332283,0.0
2018-12-03,1.0,-0.4766190446220656,-1.9455598212599912,-0.0,-1.5913525080244195,-1.2801938447982881,0.0
2018-12-04,1.0,-0.461750516884907,-1.9486247728839046,-0.0,-1.581793120731784,-1.2731658417392393,0.0
2018-12-06,1.0,-0.4390729675900778,-1.8181543846943087,-0.0,-1.574627316072183,-1.2034522300681996,0.0
2018-12-07,1.0,-0.4555259331071255,-1.8233155598642756,-0.0,-1.5821013087736309,-1.1982549684924866,0.0
2018-12-10,1.0,-0.4062518642247807,-1.8245540774324405,-0.0,-1.5744198532482252,-1.160293503549484,0.0
2018-12-11,1.0,-0.40980672870436646,-1.8230136005726556,-0.0,-1.5746241947029347,-1.157718921498449,0.0
2018-12-12,1.0,-0.40777452678091597,-1.8253418522720488,-0.0,-1.5756851973487789,-1.1623574371529228,0.0
2018-12-13,1.0,-0.4098851124940163,-1.8303614169459073,-0.0,-1.576412158927717,-1.1670057443752992,0.0
2018-12-14,1.0,-0.4057569553173551,-1.8626400096350713,-0.0,-1.5755750933397565,-1.17800794893412,0.0
2018-12-17,1.0,-0.3648778726988329,-1.8718565756226688,-0.0,-1.556070268319095,-1.223258332330646,0.0
2018-12-18,1.0,-0.33970465642491365,-1.8485768726926284,-0.0,-1.5450756222460402,-1.221209955936644,0.0
2018-12-19,1.0,-0.3357559871321339,-1.850530203741213,-0.0,-1.547956630525438,-1.2230430120338378,0.0
2018-12-20,1.0,-0.33159824914231634,-1.8210694428013723,-0.0,-1.5527031823021413,-1.2096297172601442,0.0
2018-12-21,1.0,-0.32292768959435625,-1.8178130511463844,-0.0,-1.5485008818342152,-1.189594356261023,0.0
2018-12-24,1.0,-0.29805565257888,-1.7896146233554548,-0.0,-1.534986610781232,-1.1987425777156828,0.0
2018-12-26,1.0,-0.2959171937895342,-1.8030477285796433,-0.0,-1.4859689476710751,-1.165497412305923,0.0
2018-12-27,1.0,-0.2705972518749658,-1.7111731537745662,-0.0,-1.361799967153884,-1.1308370285213774,0.0
2018-12-28,1.0,-0.26422319474835887,-1.7179431072210065,-0.0,-1.3610503282275712,-1.1272428884026258,0.0
2018-12-31,1.0,-0.26083383553388484,-1.7265107105681257,-0.0,-1.3629540349531584,-1.128362460965321,0.0
2019-01-02,1.0,-0.2564691722741944,-1.7253679085289129,-0.0,-1.3599212210733629,-1.1290004923682915,0.0
2019-01-03,1.0,-0.24887547997805817,-1.7319802523313221,-0.0,-1.3589687328579265,-1.1456390565002743,0.0
2019-01-04,1.0,-0.1790595954073264,-1.7651722252597049,-0.0,-1.3480590486604702,-1.1751776927282667,0.0
2019-01-07,1.0,-0.14821333333333334,-1.7155733333333334,-0.0,-1.3329600000000001,-1.1365333333333334,0.0
2019-01-08,1.0,-0.14995209198339188,-1.7063238581922708,-0.0,-1.3341850314063664,-1.1327052060044716,0.0
2019-01-09,1.0,-0.14522556990275787,-1.688931399117913,-0.0,-1.3354588447845261,-1.1441096763908816,0.0
2019-01-10,1.0,-0.14748526209570342,-1.683148335015136,-0.0,-1.338998353603484,-1.1412714429868818,0.0
2019-01-11,1.0,-0.15544260906395596,-1.6394536213468869,-0.0,-1.337304108428632,-1.1622193985599323,0.0
2019-01-14,1.0,-0.16853635305323317,-1.6352524076621866,-0.0,-1.3367552121917663,-1.1510741877447348,0.0
2019-01-15,1.0,-0.15723701555496966,-1.6159767993672554,-0.0,-1.323543369364619,-1.1761138940152913,0.0
2019-01-16,1.0,-0.13282812335543626,-1.6245658351752446,-0.0,-1.3077044521629302,-1.1974528996947689,0.0
2019-01-17,1.0,-0.12763255370938723,-1.6406498042120858,-0.0,-1.3162239390411683,-1.2071118636892793,0.0
2019-01-18,1.0,-0.1332017497066041,-1.6260002133788545,-0.0,-1.3220953803478077,-1.2532273551691029,0.0
2019-01-22,1.0,-0.0,-1.8065138322495313,-0.0,-1.4846247106800394,-1.2197178441529812,0.0
2019-01-23,1.0,-0.0,-1.7640854843186236,-0.0,-1.5015265056897031,-1.2853177907299473,0.0
2019-01-24,1.0,-0.0,-1.7560042154306947,-0.0,-1.5106772422208663,-1.279937877863442,0.0
2019-01-25,1.0,-0.0,-1.702716468590832,-0.0,-1.64029428409734,-1.3162988115449914,0.0
2019-01-28,1.0,-0.0,-1.6332026875699888,-0.0,-1.6852183650615902,-1.2807390817469204,0.0
2019-01-29,1.0,-0.0,-1.5959590306151006,-0.0,-1.6956959758213468,-1.3053114680696256,0.0
2019-01-30,1.0,-0.0,-1.5925593904078887,-0.0,-1.6948677722994172,-1.315441506051098,0.0
2019-01-31,1.0,-0.0,-1.617011726420917,-0.0,-1.6391741008808844,-1.3545418840823655,0.0
2019-02-01,1.0,-0.0,-1.6135802469135803,-0.0,-1.6530864197530866,-1.3450617283950617,0.0
2019-02-04,1.0,-0.0,-1.6179990966576332,-0.0,-1.6533988256549232,-1.3744354110207768,0.0
2019-02-05,1.0,-0.0,-1.5833852074019579,-0.0,-1.634995189859091,-1.4406089072491655,0.0
2019-02-06,1.0,-0.0,-1.5861151974652032,-0.0,-1.636358492701143,-1.4356116329070951,0.0
2019-02-07,1.0,-0.0,-1.5909142468239563,-0.0,-1.6586320326678765,-1.4219600725952812,0.0
2019-02-08,1.0,-0.0,-1.5802125362277661,-0.0,-1.6742058305392964,-1.4284252997670057,0.0
2019-02-11,1.0,-0.0,-1.5637888448503647,-0.0,-1.6801654316732724,-1.5002010454362686,0.0
2019-02-12,1.0,-0.0,-1.6153935185185184,-0.0,-1.6806712962962962,-1.490972222222222,0.0
2019-02-13,1.0,-0.0,-1.6296553319454083,-0.0,-1.6750520471894519,-1.4783136710617628,0.0
2019-02-14,1.0,-0.0,-1.5686002084056963,-0.0,-1.7227625332870211,-1.4976843811508624,0.0
2019-02-15,1.0,-0.0,-1.602792907637038,-0.0,-1.7076138602387299,-1.4840074168501565,0.0
2019-02-19,1.0,-0.0,-1.5675582199677198,-0.0,-1.7249250634078857,-1.4718123126585199,0.0
2019-02-20,1.0,-0.0,-1.567377521613833,-0.0,-1.7256484149855909,-1.4706051873198847,0.0
2019-02-21,1.0,-0.0,-1.5836981566820276,-0.0,-1.7225230414746544,-1.454147465437788,0.0
2019-02-22,1.0,-0.0,-1.5897922780367109,-0.0,-1.7178778986132688,-1.4463432878761722,0.0
2019-02-25,1.0,-0.0,-1.5995121667924965,-0.0,-1.7494047273360822,-1.458563215053139,0.0
2019-02-26,1.0,-0.0,-1.6058508782133303,-0.0,-1.7561358613469813,-1.453937420030243,0.0
2019-02-27,1.0,-0.0,-1.5974568890437206,-0.0,-1.7747779132555304,-1.4339545955989084,0.0
2019-02-28,1.0,-0.0,-1.5877520102552152,-0.0,-1.7737443188439577,-1.4652721128073654,0.0
2019-03-01,1.0,-0.0,-1.599895092668143,-0.0,-1.7815596223336052,-1.4467303881571278,0.0
2019-03-04,1.0,-0.0,-1.5900064061499037,-0.0,-1.752897326888358,-1.4808689068778755,0.0
2019-03-05,1.0,-0.0,-1.5774082902156852,-0.0,-1.765129934306145,-1.4710772629498285,0.0
2019-03-06,1.0,-0.0,-1.5722496371552976,-0.0,-1.7575616835994197,-1.475703918722787,0.0
2019-03-07,1.0,-0.0,-1.523624557945388,-0.0,-1.812742767696678,-1.46107020696852,0.0
2019-03-08,1.0,-0.0,-1.516329887218045,-0.0,-1.8772908834586466,-1.4804393796992479,0.0
2019-03-11,1.0,-0.0,-1.5160734446491175,-0.0,-1.8825242141541387,-1.54346663497534,0.0
2019-03-12,1.0,-0.0,-1.4398677089597114,-0.0,-1.9301864101022248,-1.6431749849669273,0.0
2019-03-13,1.0,-0.0,-1.4685441469752825,-0.0,-1.9373300296126186,-1.6375778086662234,0.0
2019-03-14,1.0,-0.0,-1.4827147787128412,-0.0,-1.9306774838045648,-1.64097596415814,0.0
2019-03-15,1.0,-0.0,-1.4702627098029677,-0.0,-1.9332887375334469,-1.677754804183897,0.0
2019-03-18,1.0,-0.0,-1.6997853631516997,-0.0,-2.2635878972512637,-1.9603268019109603,0.0
2019-03-19,1.0,-0.0,-1.7353937341236239,-0.0,-2.294453852667231,-2.0263195032458365,0.0
2019-03-20,1.0,-0.0,-1.7257257257257255,-0.0,-2.3377663377663374,-2.0865865865865865,0.0
2019-03-21,1.0,-0.0,-1.7374909354604788,-0.0,-2.4714285714285715,-2.0427121102248007,0.0
2019-03-22,1.0,-0.0,-1.7353222132412376,-0.0,-2.5696230435741056,-2.043133220662797,0.0
2019-03-25,1.0,-0.0,-1.5577034462785984,-0.0,-2.637706342311034,-2.0446713003185635,0.0
2019-03-26,1.0,-0.0,-1.5722602241304033,-0.0,-2.623781109008878,-2.080919807888226,0.0
2019-03-27,1.0,-0.0,-1.5635157787333285,-0.0,-2.644632315428905,-2.079950440929961,0.0
2019-03-28,1.0,-0.0,-1.5581106730909624,-0.0,-2.6434515987735434,-2.0987735435830053,0.0
2019-03-29,1.0,-0.0,-1.5567642549463385,-0.0,-2.6449587500912606,-2.0991457983500035,0.0
2019-04-01,1.0,-0.0,-1.5783317493968858,-0.0,-2.6498282038160688,-2.0823159587689157,0.0
2019-04-02,1.0,-0.0,-1.5882524413350823,-0.0,-2.64990526162367,-2.04940970703979,0.0
2019-04-03,1.0,-0.0,-1.592136150234742,-0.0,-2.697476525821596,-2.046068075117371,0.0
2019-04-04,1.0,-0.0,-1.5872980910425845,-0.0,-2.698531571218796,-2.0563876651982382,0.0
2019-04-05,1.0,-0.0,-1.5534292600978745,-0.0,-2.687020670513476,-2.063545394784895,0.0
2019-04-08,1.0,-0.0,-1.5545241923695365,-0.0,-2.6877649466452276,-2.0665838327729866,0.0
2019-04-09,1.0,-0.0,-1.5339101107119288,-0.0,-2.7472688613534713,-2.0507368575408753,0.0
2019-04-10,1.0,-0.0,-1.5118525021949079,-0.0,-2.755414105940884,-2.049019607843137,0.0
2019-04-11,1.0,-0.0,-1.4966325036603223,-0.0,-2.7801610541727673,-2.0438506588579797,0.0
2019-04-12,1.0,-0.0,-1.4980242938679935,-0.0,-2.77630616127616,-2.043099663398215,0.0
2019-04-15,1.0,-0.0,-1.498028045574058,-0.0,-2.7632193981887236,-2.042287467134093,0.0
2019-04-16,1.0,-0.0,-1.502411575562701,-0.0,-2.7626425021923415,-2.042750657702426,0.0
2019-04-17,1.0,-0.0,-1.4525387921614337,-0.0,-2.787936184162599,-2.0444379689662706,0.0
2019-04-18,1.0,-0.0,-1.4359947452926578,-0.0,-2.7873303167420813,-2.0748795796234125,0.0
2019-04-22,1.0,-0.0,-1.4339953271028036,-0.0,-2.787310163551402,-2.080169392523364,0.0
2019-04-23,1.0,-0.0,-1.4185538483943785,-0.0,-2.77717905774412,-2.0860700502439378,0.0
2019-04-24,1.0,-0.0,-1.3908363636363634,-0.0,-2.773890909090909,-2.1079999999999997,0.0
2019-04-25,1.0,-0.0,-1.3841561089267511,-0.0,-2.7898645696810838,-2.107179263142566,0.0
2019-04-26,1.0,-0.0,-1.3780931586608443,-0.0,-2.8102620087336243,-2.0897379912663756,0.0
2019-04-29,1.0,-0.0,-1.3720541169624674,-0.0,-2.809426825720105,-2.0922315973232473,0.0
2019-04-30,1.0,-0.0,-1.372355122518723,-0.0,-2.8119682978259286,-2.086817421653457,0.0
2019-05-01,1.0,-0.0,-1.359195819422267,-0.0,-2.840833212367542,-2.0579184206706342,0.0
2019-05-02,1.0,-0.0,-1.3631941923774953,-0.0,-2.8278039927404715,-2.068529945553539,0.0
2019-05-03,1.0,-0.0,-1.355587808417997,-0.0,-2.831857764876633,-2.0693759071117563,0.0
2019-05-06,1.0,-0.0,-1.2962239583333333,-0.0,-2.84375,-2.093894675925926,0.0
2019-05-07,1.0,-0.0,-1.2908063464464246,-0.0,-2.851191769905093,-2.10273129029921,0.0
2019-05-08,1.0,-0.0,-1.2808730614589319,-0.0,-2.801838024124067,-2.0969988512349227,0.0
2019-05-09,1.0,-0.0,-1.278300193812361,-0.0,-2.808125762687532,-2.0918096331921614,0.0
2019-05-10,1.0,-0.0,-1.2796610169491525,-0.0,-2.816503878195921,-2.0856794024705545,0.0
2019-05-13,1.0,-0.0,-1.2773827479709834,-0.0,-2.817639876463406,-2.087337499102205,0.0
2019-05-14,1.0,-0.0,-1.1545736871823828,-0.11405985319028798,-2.7519762845849804,-2.0374788255223035,0.0
2019-05-15,1.0,-0.0,-1.1576267590693727,-0.14199844424015273,-2.7671310374089524,-2.004950144968531,0.0
2019-05-16,1.0,-0.0,-1.1620782154454325,-0.15911337004094311,-2.7427643653819,-1.9951291825497668,0.0
2019-05-17,1.0,-0.0,-1.1490309803366814,-0.1713820908190692,-2.7244306125335975,-2.028292544914415,0.0
2019-05-20,1.0,-0.0,-1.1253003533568906,-0.18904593639575973,-2.7229681978798586,-2.0299646643109543,0.0
2019-05-21,1.0,-0.0,-1.125088239446562,-0.1967386700550614,-2.71135112240576,-2.026048284625159,0.0
2019-05-22,1.0,-0.0,-1.1020796616143813,-0.21896369404300317,-2.7108212900951707,-2.017765244977088,0.0
2019-05-23,1.0,-0.0,-1.086392784158974,-0.24769219928123457,-2.7247551264886196,-1.9878796420266367,0.0
2019-05-24,1.0,-0.0,-1.0324775533108865,-0.2779882154882155,-2.7163299663299663,-1.9877946127946131,0.0
2019-05-28,1.0,-0.0,-1.0112343771942145,-0.2809998595702851,-2.7274961381828398,-2.0017553714365963,0.0
2019-05-29,1.0,-0.0,-1.016443915751172,-0.2801763347561402,-2.725631516338954,-1.9751591910992934,0.0
2019-05-30,1.0,-0.0,-1.01042541281836,-0.27784774699132386,-2.7246711446963334,-1.9839770500979572,0.0
2019-05-31,1.0,-0.0,-1.008466274839071,-0.2807864539602575,-2.7243212986286034,-1.9833473271760427,0.0
2019-06-03,1.0,-0.0,-1.012805344839585,-0.3261883220822604,-2.715150671584661,-1.9052126104808962,0.0
2019-06-04,1.0,-0.0,-0.9804003336113427,-0.34271615234917985,-2.7505560189046427,-1.8765638031693077,0.0
2019-06-05,1.0,-0.0,-0.9567804144156467,-0.37030705053682555,-2.726116391985229,-1.7852697804828013,0.0
2019-06-06,1.0,-0.0,-1.0085173071681657,-0.3319705641864268,-2.671095666394113,-1.8022621967838648,0.0
2019-06-07,1.0,-0.0,-1.0458046486265422,-0.3347420080430782,-2.643514416195215,-1.7921068775134616,0.0
2019-06-10,1.0,-0.0,-1.0400819392284057,-0.32379651758279276,-2.6702628883578017,-1.794127688630932,0.0
2019-06-11,1.0,-0.0,-1.0393825042881648,-0.37536878216123504,-2.6613379073756436,-1.7849056603773585,0.0
2019-06-12,1.0,-0.0,-1.0358124828155073,-0.36967280725872975,-2.6688204564201263,-1.7994913390156724,0.0
2019-06-13,1.0,-0.0,-1.0498036784459601,-0.3844458221395605,-2.654818488668458,-1.7994075911000897,0.0
2019-06-14,1.0,-0.0,-1.0560160243127503,-0.38921121701892525,-2.660450338444537,-1.8013537781461528,0.0
2019-06-17,1.0,-0.0,-1.0590186592950932,-0.38804422944022116,-2.6603317208016586,-1.8034554250172774,0.0
2019-06-18,1.0,-0.0,-1.0850328378845489,-0.3862426546837193,-2.6517110266159696,-1.7903214656066366,0.0
2019-06-19,1.0,-0.0,-1.058454539187978,-0.4186254911422072,-2.6468601364858344,-1.769283794030468,0.0
2019-06-20,1.0,-0.0,-1.0588763734365283,-0.40895584271992264,-2.661322645290581,-1.7811485039043602,0.0
2019-06-21,1.0,-0.0,-1.0721243523316062,-0.40635578583765114,-2.6464939550949915,-1.7835578583765115,0.0
2019-06-24,1.0,-0.0,-1.0546550290939318,-0.41368800221668056,-2.643876420060959,-1.8149071765031868,0.0
2019-06-25,1.0,-0.0,-1.0319944598337951,-0.4187673130193906,-2.654293628808864,-1.820152354570637,0.0
2019-06-26,1.0,-0.0,-1.022488962472406,-0.3834161147902869,-2.6051324503311255,-1.8874172185430464,0.0
2019-06-27,1.0,-0.0,-1.0064939550949914,-0.40428324697754753,-2.603937823834197,-1.893747841105354,0.0
2019-06-28,1.0,-0.0,-0.9945502207505518,-0.4092163355408388,-2.604787527593819,-1.8899006622516554,0.0
2019-07-01,1.0,-0.0,-0.9938040443930006,-0.4040307755157622,-2.5779260570572617,-1.8329134608837747,0.0
2019-07-02,1.0,-0.0,-1.0050757985923118,-0.3866404981050352,-2.5442609637249594,-1.8318218733080673,0.0
2019-07-03,1.0,-0.0,-0.9871829648718297,-0.40268547402685473,-2.5619150956191508,-1.8297843482978433,0.0
2019-07-05,1.0,-0.0,-0.965928334349387,-0.40615051141366926,-2.5631646684278264,-1.838447470026417,0.0
2019-07-08,1.0,-0.0,-0.9768703791629927,-0.39605236383368375,-2.5641321305026112,-1.8458929661534287,0.0
2019-07-09,1.0,-0.0,-0.9652834282614591,-0.39693517765120695,-2.5657716300515325,-1.852657987523732,0.0
2019-07-10,1.0,-0.0,-0.9381904439173162,-0.3928837682141647,-2.5889528973229416,-1.8572687224669606,0.0
2019-07-11,1.0,-0.0,-0.931226261530114,-0.40769126424308194,-2.592512208355942,-1.8510580575149214,0.0
2019-07-12,1.0,-0.0,-0.9562686163011103,-0.39913349580287033,-2.5664771188735447,-1.8477525047386951,0.0
2019-07-15,1.0,-0.0,-0.9813071452759904,-0.41970877074161866,-2.548594649508974,-1.8231628852014898,0.0
2019-07-16,1.0,-0.0,-0.9772342299613794,-0.42841655938749235,-2.546378480926892,-1.8234297716647472,0.0
2019-07-17,1.0,-0.0,-0.9923296225902796,-0.42214227531903337,-2.5474477328265,-1.8260928590822696,0.0
2019-07-18,1.0,-0.0,-0.9911486486486486,-0.4292567567567568,-2.5250675675675676,-1.8112837837837836,0.0
2019-07-19,1.0,-0.0,-0.9985170205594878,-0.4432760364004044,-2.503943377148635,-1.7950792045837545,0.0
2019-07-22,1.0,-0.0,-0.9864491336883976,-0.4336951392166116,-2.507112519382458,-1.8144003236027775,0.0
2019-07-23,1.0,-0.0,-0.9914362778152395,-0.4333108563722185,-2.5051921780175324,-1.8131490222521918,0.0
2019-07-24,1.0,-0.0,-0.9893058918482647,-0.44706752757600215,-2.4932068872746838,-1.7962738767823512,0.0
2019-07-25,1.0,-0.0,-0.9624504601330018,-0.4606032108551085,-2.5132666084503255,-1.780949821992342,0.0
2019-07-26,1.0,-0.0,-0.9786019035116508,-0.45894322284213973,-2.4187069248441087,-1.707581227436823,0.0
2019-07-29,1.0,-0.0,-0.9542860890667016,-0.45628648258673843,-2.421459959336263,-1.7267003344920313,0.0
2019-07-30,1.0,-0.0,-0.9523153614062705,-0.46136691591237045,-2.414141414141414,-1.7312737767283222,0.0
2019-07-31,1.0,-0.0,-0.9637605042016807,-0.46238182773109243,-2.409007352941176,-1.7299763655462186,0.0
2019-08-01,1.0,-0.0,-0.9878910852205787,-0.4657677706506087,-2.385259850765807,-1.7065060871841864,0.0
2019-08-02,1.0,-0.0,-0.9673386568922634,-0.4993454640659772,-2.3848671292053933,-1.6938080900641446,0.0
2019-08-05,1.0,-0.0,-0.9611397274564778,-0.47519071526374124,-2.3829953706722304,-1.7008541435743625,0.0
2019-08-06,1.0,-0.0,-0.9554148276082646,-0.45237638329175467,-2.305507580118979,-1.683426085844048,0.0
2019-08-07,1.0,-0.0,-0.9794301775903922,-0.41810399897789696,-2.2905327711766956,-1.7000766577232653,0.0
2019-08-08,1.0,-0.0,-0.9774397648111459,-0.4129865149868984,-2.2945612577490895,-1.7059500223685051,0.0
2019-08-09,1.0,-0.0,-0.9563299514777239,-0.3814355031823051,-2.2520007561913165,-1.7118280925074043,0.0
2019-08-12,1.0,-0.0,-0.9392233746521629,-0.4276498861624083,-2.283265874019732,-1.6741715153048318,0.0
2019-08-13,1.0,-0.0,-0.9022068095838588,-0.42030264817150065,-2.2919924337957127,-1.6906683480453972,0.0
2019-08-14,1.0,-0.0,-0.9214774797411897,-0.414661724982725,-2.269049563414787,-1.6766128525661161,0.0
2019-08-15,1.0,-0.0,-0.9539020187099949,-0.431068439192516,-2.212210733628754,-1.5574224519940914,0.0
2019-08-16,1.0,-0.0,-0.9568562284588872,-0.4318685376661742,-2.2064869522402755,-1.5594534711964547,0.0
2019-08-19,1.0,-0.0,-0.9278722623271749,-0.4321546555732289,-2.2112443411232108,-1.5464333781965007,0.0
2019-08-20,1.0,-0.0,-0.917973022238425,-0.4462875197472354,-2.184469558877142,-1.5273423259205248,0.0
2019-08-21,1.0,-0.0,-0.9290965429248437,-0.4525183790023696,-2.1838507807278695,-1.5101768029649434,0.0
2019-08-22,1.0,-0.0,-0.9208170621808351,-0.47017122258936617,-2.1537398618203665,-1.4630820066085912,0.0
2019-08-23,1.0,-0.0,-0.9222502401536983,-0.4689000960614793,-2.1506964457252638,-1.462055715658021,0.0
2019-08-26,1.0,-0.0,-0.8951317499704597,-0.46685572492024113,-2.1288550159517903,-1.4172279333569657,0.0
2019-08-27,1.0,-0.0,-0.893192556728694,-0.4422213148223765,-2.088024266464446,-1.4099049174590212,0.0
2019-08-28,1.0,-0.0,-0.8958502376260578,-0.4376376492407557,-2.0755766778717977,-1.3866929407673583,0.0
2019-08-29,1.0,-0.0,-0.877461199907343,-0.4426685198054204,-2.080901088719018,-1.3899698864952514,0.0
2019-08-30,1.0,-0.0,-0.8695702402957487,-0.44217883548983367,-2.0828904805914976,-1.3817005545286507,0.0
2019-09-03,1.0,-0.0,-0.8848064702484113,-0.46192952050837666,-2.070479491623339,-1.359792027729636,0.0
2019-09-04,1.0,-0.0,-0.9001913820100911,-0.4567650640839761,-2.0867018500260976,-1.3558545496723309,0.0
2019-09-05,1.0,-0.0,-0.9084547767753876,-0.44876243349525796,-2.089636826278048,-1.3361670136479298,0.0
2019-09-06,1.0,-0.0,-0.9039691976671762,-0.44561463110809135,-2.0508464979332994,-1.2618198290017553,0.0
