Date,FCN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.33729130685089237,-0.8702144502014969,-0.0,-0.699985607369027,-0.6907023603914796,0.0
2018-10-25,1.0,-0.3075902057354431,-0.8274127632819869,-0.0,-0.6976492367878724,-0.660344406021866,0.0
2018-10-26,1.0,-0.34645118539243114,-0.8863569430128111,-0.010639081136798706,-0.7292740391694891,-0.7086585186275954,0.0
2018-10-29,1.0,-0.36495339347883055,-0.8954816007187513,-0.011717141466701607,-0.7549507730318572,-0.7163927675663536,0.0
2018-10-30,1.0,-0.363051126581331,-0.8955385882176811,-0.010554682236694365,-0.7552211991915563,-0.7184295231679019,0.0
2018-10-31,1.0,-0.36510296632220657,-0.8767006170544942,-0.012749981414021262,-0.7506876812132927,-0.7119545015240504,0.0
2018-11-01,1.0,-0.336257091669155,-0.9144893998208421,-0.0,-0.7599656613914602,-0.721745297103613,0.0
2018-11-02,1.0,-0.35854977127518806,-0.8710445729840081,-0.0,-0.814146913160183,-0.736834146157045,0.0
2018-11-05,1.0,-0.35287886812438524,-0.8889687523643791,-0.0,-0.8165998335477036,-0.7245214496481803,0.0
2018-11-06,1.0,-0.3605012113870381,-0.8960478497880072,-0.0,-0.8120835857056329,-0.7169139915202907,0.0
2018-11-07,1.0,-0.35962324103495236,-0.8962021485852626,-0.0,-0.8105235285217128,-0.7164094416704494,0.0
2018-11-08,1.0,-0.32852053253328334,-0.8981436339771236,-0.0,-0.8004125257828615,-0.7231576973560848,0.0
2018-11-09,1.0,-0.3278454903431464,-0.8980686292893305,-0.0,-0.8013500843802738,-0.7229701856366023,0.0
2018-11-12,1.0,-0.32803143712574856,-0.8759356287425151,-0.0,-0.8162799401197605,-0.7222679640718563,0.0
2018-11-13,1.0,-0.30651625352530804,-0.8707510761466528,-0.0,-0.8166839839691257,-0.7169363218049577,0.0
2018-11-14,1.0,-0.30633907363420426,-0.8710659144893111,-0.0,-0.8168052256532066,-0.7171912114014252,0.0
2018-11-15,1.0,-0.30530218761586947,-0.8709677419354839,-0.0,-0.8173526140155729,-0.714200964034112,0.0
2018-11-16,1.0,-0.3050709338074601,-0.8683557432307294,-0.0,-0.8161277178945809,-0.7145608771344965,0.0
2018-11-19,1.0,-0.30474885168173066,-0.8684990368943548,-0.0,-0.816380204474737,-0.714661431323159,0.0
2018-11-20,1.0,-0.2512722177151708,-0.8611254517294786,-0.0,-0.827715908252821,-0.7474371266317577,0.0
2018-11-21,1.0,-0.2521420725009154,-0.8551446356645916,-0.0,-0.8239838886854632,-0.7303917978762359,0.0
2018-11-23,1.0,-0.2536025162753273,-0.8422573330407431,-0.0,-0.8296028088654817,-0.731914271084778,0.0
2018-11-26,1.0,-0.25313493949475374,-0.8441852813219757,-0.0,-0.8281358534712828,-0.7304500420429204,0.0
2018-11-27,1.0,-0.24471606824547998,-0.8455018370984756,-0.0,-0.8228018480119319,-0.7247990105132962,0.0
2018-11-28,1.0,-0.24721514379322898,-0.8377138696760101,-0.0,-0.8274845285766291,-0.7278849654168184,0.0
2018-11-29,1.0,-0.22311847317248829,-0.8250270075621174,-0.0,-0.8225423118473173,-0.7302844796543032,0.0
2018-11-30,1.0,-0.22188515709642473,-0.8278439869989166,-0.0,-0.8244131455399062,-0.7373058866016613,0.0
2018-12-03,1.0,-0.2217607973421927,-0.8278203091145457,-0.0,-0.8243536039289325,-0.7372165246280514,0.0
2018-12-04,1.0,-0.208995090961594,-0.8386875541438059,-0.0,-0.8232024256425066,-0.7387019924920589,0.0
2018-12-06,1.0,-0.20100679410004577,-0.7857218291266238,-0.0,-0.820431583764565,-0.7130988840778681,0.0
2018-12-07,1.0,-0.20417502728200798,-0.7853698032175168,-0.0,-0.8204667863554758,-0.7102474742141022,0.0
2018-12-10,1.0,-0.19416216973859415,-0.7851286004625412,-0.0,-0.8202046394281308,-0.7045693461349779,0.0
2018-12-11,1.0,-0.18141888330580835,-0.7927544889138761,-0.0,-0.8196352647668576,-0.7200182718999262,0.0
2018-12-12,1.0,-0.18115687377003092,-0.7929434917064944,-0.0,-0.8194756817542874,-0.7206564520663481,0.0
2018-12-13,1.0,-0.18077449706842677,-0.7885756416107853,-0.0,-0.8231576729979285,-0.7183934276586033,0.0
2018-12-14,1.0,-0.1827274003368894,-0.783899494665918,-0.0,-0.8246771476698483,-0.7179253228523302,0.0
2018-12-17,1.0,-0.1741077676696991,-0.7827851644506648,-0.0,-0.8184394681595522,-0.7236529041287614,0.0
2018-12-18,1.0,-0.16260558239771977,-0.7722896172963953,-0.0,-0.815461086586256,-0.7256421842955959,0.0
2018-12-19,1.0,-0.1698677800974252,-0.771294363256785,-0.0,-0.8131176061238692,-0.7251565762004176,0.0
2018-12-20,1.0,-0.16829969186026383,-0.757885261226327,-0.0,-0.81684728040716,-0.7192119932140014,0.0
2018-12-21,1.0,-0.16268636112644946,-0.7629072335726118,-0.0,-0.8265806184428492,-0.6989577581446713,0.0
2018-12-24,1.0,-0.1454190097380332,-0.7447880949115347,-0.0,-0.8233781374297079,-0.7152996845425867,0.0
2018-12-26,1.0,-0.14592114208021753,-0.7528212100611829,-0.0,-0.7994221617946975,-0.7008157715839565,0.0
2018-12-27,1.0,-0.10701737103076872,-0.7227530949331756,-0.0,-0.7432765244803466,-0.7106688996158014,0.0
2018-12-28,1.0,-0.10698453354349324,-0.7227530949331756,-0.0,-0.7433093619676222,-0.7107017371030768,0.0
2018-12-31,1.0,-0.10388371863593014,-0.7293564405274753,-0.0,-0.744384886053471,-0.7108750698806274,0.0
2019-01-02,1.0,-0.10594648166501486,-0.733597621407334,-0.0,-0.7509415262636273,-0.7131152956722827,0.0
2019-01-03,1.0,-0.12007144747287643,-0.7308811854988092,-0.0,-0.7645871923789362,-0.6922466260915586,0.0
2019-01-04,1.0,-0.10438764081955333,-0.7347980762896106,-0.0,-0.7592067988668555,-0.6956650635746755,0.0
2019-01-07,1.0,-0.0850443681585595,-0.7103115486754323,-0.0,-0.7619664486041842,-0.6812293542327871,0.0
2019-01-08,1.0,-0.08890973188007374,-0.6918399689511303,-0.0,-0.774992722921181,-0.678482486496976,0.0
2019-01-09,1.0,-0.0878989533531464,-0.6865551104793901,-0.0,-0.7746801912391782,-0.6812572683809277,0.0
2019-01-10,1.0,-0.08666666666666667,-0.6903883495145631,-0.0,-0.7749838187702265,-0.6841747572815534,0.0
2019-01-11,1.0,-0.08577724488803916,-0.685278200849023,-0.0,-0.7787031336076996,-0.6907871285524483,0.0
2019-01-14,1.0,-0.0912680432390446,-0.6838953977603729,-0.0,-0.7744837853582757,-0.6867758430966406,0.0
2019-01-15,1.0,-0.08804460580912864,-0.6817621887966805,-0.0,-0.7733078319502076,-0.6985542012448133,0.0
2019-01-16,1.0,-0.08053386892999449,-0.6846026758236418,-0.0,-0.7689591499562668,-0.705400239722699,0.0
2019-01-17,1.0,-0.08549197600907765,-0.6774517750040525,-0.0,-0.7713729940022694,-0.7076997892689253,0.0
2019-01-18,1.0,-0.08912894487777814,-0.6751085147351586,-0.0,-0.7729186384256389,-0.7264449593681668,0.0
2019-01-22,1.0,-0.0,-0.6922974767596282,-0.0,-0.900863213811421,-0.7268592297476759,0.0
2019-01-23,1.0,-0.0,-0.665879064195148,-0.0,-0.9103464341575428,-0.7516722686279078,0.0
2019-01-24,1.0,-0.0,-0.6666000932028493,-0.0,-0.909892816723254,-0.7521802809400173,0.0
2019-01-25,1.0,-0.0,-0.6121888353795021,-0.0,-1.004408872007054,-0.7748422980397477,0.0
2019-01-28,1.0,-0.0,-0.5938731150658878,-0.0,-1.0303966852329847,-0.7720078793642169,0.0
2019-01-29,1.0,-0.0,-0.5803851932796066,-0.0,-1.0515298456495015,-0.7829190001365934,0.0
2019-01-30,1.0,-0.0,-0.5795706631172998,-0.0,-1.0509538923586226,-0.7822941196546194,0.0
2019-01-31,1.0,-0.0,-0.5892423879984964,-0.0,-1.0282267710077573,-0.7998154666302156,0.0
2019-02-01,1.0,-0.0,-0.5871490613138186,-0.0,-1.038368156481893,-0.7941045720343329,0.0
2019-02-04,1.0,-0.0,-0.5891067090902871,-0.0,-1.0440316124397002,-0.7881555988915119,0.0
2019-02-05,1.0,-0.0,-0.5822957996990012,-0.0,-1.0331782733616088,-0.8049664796825831,0.0
2019-02-06,1.0,-0.0,-0.5787745047726572,-0.0,-1.0329809435834274,-0.8095042594683363,0.0
2019-02-07,1.0,-0.0,-0.58392628783159,-0.0,-0.9653080630881725,-0.7297766993474768,0.0
2019-02-08,1.0,-0.0,-0.5911268622432236,-0.0,-0.9789984905165058,-0.7113605040362275,0.0
2019-02-11,1.0,-0.0,-0.5879434954007884,-0.0,-0.980059132720105,-0.7171156373193167,0.0
2019-02-12,1.0,-0.0,-0.5961741077308047,-0.0,-0.9801461872777559,-0.7161530356907678,0.0
2019-02-13,1.0,-0.0,-0.60337400111809,-0.0,-0.9763556841724489,-0.708770429806965,0.0
2019-02-14,1.0,-0.0,-0.5820339541783418,-0.0,-0.9936706774353057,-0.7208175374979396,0.0
2019-02-15,1.0,-0.0,-0.60514072656482,-0.0,-0.9829742303758208,-0.7114857953608077,0.0
2019-02-19,1.0,-0.0,-0.5812208745083782,-0.0,-1.0115675711405625,-0.7122318802260633,0.0
2019-02-20,1.0,-0.0,-0.5890098256525623,-0.0,-1.013530949151421,-0.7057928342210606,0.0
2019-02-21,1.0,-0.0,-0.5641382509858502,-0.0,-1.0255492593697186,-0.724127646883388,0.0
2019-02-22,1.0,-0.0,-0.5631360848665672,-0.0,-1.0345433449361845,-0.7174208519807724,0.0
2019-02-25,1.0,-0.0,-0.5557368315908637,-0.0,-1.0463807684624093,-0.7274422321369115,0.0
2019-02-26,1.0,-0.0,-0.5621878953325787,-0.0,-1.043178640388841,-0.7237166256075638,0.0
2019-02-27,1.0,-0.0,-0.5293680560469889,-0.0,-1.1865402306984645,-0.8223763357158022,0.0
2019-02-28,1.0,-0.0,-0.5293971894800185,-0.0,-1.1856925418569255,-0.824607978478638,0.0
2019-03-01,1.0,-0.0,-0.5293680297397769,-0.0,-1.1849176845459373,-0.8261285183218269,0.0
2019-03-04,1.0,-0.0,-0.5312754433785266,-0.0,-1.178059400332755,-0.8306134730432935,0.0
2019-03-05,1.0,-0.0,-0.531326803205699,-0.0,-1.185645592163847,-0.8449510240427426,0.0
2019-03-06,1.0,-0.0,-0.5258076094759512,-0.0,-1.2203517587939698,-0.8432519741564968,0.0
2019-03-07,1.0,-0.0,-0.5072728575523072,-0.0,-1.2395385497277158,-0.8358770421324162,0.0
2019-03-08,1.0,-0.0,-0.492007233273056,-0.0,-1.2847016274864373,-0.8399276672694393,0.0
2019-03-11,1.0,-0.0,-0.48987351027272064,-0.0,-1.287855523872194,-0.878043430576881,0.0
2019-03-12,1.0,-0.0,-0.4436017905367911,-0.0,-1.3182642151603714,-0.9375901742443861,0.0
2019-03-13,1.0,-0.0,-0.46342642519802163,-0.0,-1.3206277193112939,-0.9346621546242239,0.0
2019-03-14,1.0,-0.0,-0.46550698780850425,-0.0,-1.3197665774606007,-0.9316458519179304,0.0
2019-03-15,1.0,-0.0,-0.4542302099257989,-0.0,-1.326373093702226,-0.9481337857489094,0.0
2019-03-18,1.0,-0.0,-0.4815455810978591,-0.0,-1.3275518266300461,-0.9532713796606341,0.0
2019-03-19,1.0,-0.0,-0.489778921865536,-0.0,-1.3238188976377954,-0.9719866747425802,0.0
2019-03-20,1.0,-0.0,-0.5014617107710999,-0.0,-1.3188807471809865,-0.9763088955541211,0.0
2019-03-21,1.0,-0.0,-0.5026382720267244,-0.0,-1.3354211745055613,-0.9579774513153398,0.0
2019-03-22,1.0,-0.0,-0.4970579244994651,-0.0,-1.3762417851138622,-0.9475775638086504,0.0
2019-03-25,1.0,-0.0,-0.4086851263428658,-0.0,-1.4216220305643819,-0.9524512029051295,0.0
2019-03-26,1.0,-0.0,-0.4167015089893193,-0.0,-1.424189440875746,-0.960127712949941,0.0
2019-03-27,1.0,-0.0,-0.41396622546782297,-0.0,-1.4275825346112887,-0.9619275825346114,0.0
2019-03-28,1.0,-0.0,-0.4084941203333714,-0.0,-1.4199109487384405,-0.9772043992845454,0.0
2019-03-29,1.0,-0.0,-0.41309564621186157,-0.0,-1.4204471869881539,-0.975507561040643,0.0
2019-04-01,1.0,-0.0,-0.4266209000762777,-0.0,-1.4217009916094585,-0.9655225019069413,0.0
2019-04-02,1.0,-0.0,-0.43752851711026614,-0.01714828897338403,-1.4233460076045628,-0.9242585551330798,0.0
2019-04-03,1.0,-0.0,-0.43806554634628553,-0.017679263934301574,-1.4220971789217551,-0.9241882746559198,0.0
2019-04-04,1.0,-0.0,-0.43885166006701193,-0.009480657934815718,-1.4230886384404509,-0.9360721900700579,0.0
2019-04-05,1.0,-0.0,-0.42936668318907995,-0.016700346970679073,-1.4275746368246465,-0.939184809547413,0.0
2019-04-08,1.0,-0.0,-0.4177915046137421,-0.019217570350034317,-1.4333104552733928,-0.9426904598490049,0.0
2019-04-09,1.0,-0.0,-0.4020787955214185,-0.03798387404944782,-1.453666552027208,-0.9275478619740916,0.0
2019-04-10,1.0,-0.0,-0.39510929691374513,-0.04657994125052455,-1.4545073055354214,-0.9187044596192729,0.0
2019-04-11,1.0,-0.0,-0.4070532408239566,-0.0021929036200884354,-1.293813135852177,-0.8918287378221952,0.0
2019-04-12,1.0,-0.0,-0.40194390646295103,-0.0022953877053296036,-1.2926977978624201,-0.8895703321139086,0.0
2019-04-15,1.0,-0.0,-0.4004293204771792,-0.008586409543583067,-1.2392581905197593,-0.870746384206637,0.0
2019-04-16,1.0,-0.0,-0.39512177928166087,-0.017306404427055798,-1.2423249092383066,-0.8699728596101653,0.0
2019-04-17,1.0,-0.0,-0.4090653548840477,-0.018728039353478564,-1.233977512297962,-0.8518973998594518,0.0
2019-04-18,1.0,-0.0,-0.41623312710911137,-0.014904386951631045,-1.2283113048368954,-0.8557367829021372,0.0
2019-04-22,1.0,-0.0,-0.4263040948047826,-0.003456424364264804,-1.2376115402250203,-0.8595915776108348,0.0
2019-04-23,1.0,-0.0,-0.4224016358764631,-0.0008813989564236356,-1.2372020871527287,-0.8651107037089267,0.0
2019-04-24,1.0,-0.0,-0.40304811516666084,-0.003836542184365211,-1.2377952201612052,-0.8750835943824576,0.0
2019-04-25,1.0,-0.0,-0.40001409244644875,-0.009864712514092447,-1.2400648252536641,-0.8731679819616687,0.0
2019-04-26,1.0,-0.0,-0.3627167630057804,-0.0589956647398844,-1.3477239884393064,-0.8433164739884393,0.0
2019-04-29,1.0,-0.0,-0.36723551956034417,-0.057234796442259026,-1.3521946633885313,-0.8389254465254176,0.0
2019-04-30,1.0,-0.0,-0.3593597571991184,-0.05860461755248039,-1.350254724139177,-0.8448892582288542,0.0
2019-05-01,1.0,-0.0,-0.3591857395957624,-0.056188306757782844,-1.3658748237335936,-0.8344361282857867,0.0
2019-05-02,1.0,-0.0,-0.36557466063348415,-0.05028054298642534,-1.3631131221719457,-0.8409049773755657,0.0
2019-05-03,1.0,-0.0,-0.3759649186387852,-0.05186097923386366,-1.3581343094263039,-0.8381835972891676,0.0
2019-05-06,1.0,-0.0,-0.33381607530774804,-0.06792179580014482,-1.3632512671976826,-0.8556118754525706,0.0
2019-05-07,1.0,-0.0,-0.3352050427474279,-0.06998985654253007,-1.362193884944211,-0.8552745978843646,0.0
2019-05-08,1.0,-0.0,-0.3310322511055981,-0.10333297378923526,-1.3045338510768345,-0.8565778592744401,0.0
2019-05-09,1.0,-0.0,-0.33324934307620313,-0.10064432525827004,-1.302724883913466,-0.8629998920125265,0.0
2019-05-10,1.0,-0.0,-0.33105556554576515,-0.10124078403164898,-1.3053407660492715,-0.8588743031828807,0.0
2019-05-13,1.0,-0.0,-0.32978532129886007,-0.09816965730518896,-1.3063396742061921,-0.8616275306555431,0.0
2019-05-14,1.0,-0.0,-0.2586408593002233,-0.17965897408628453,-1.257293771491368,-0.8494097628416463,0.0
2019-05-15,1.0,-0.0,-0.2624055616642429,-0.1897279466534246,-1.264285460930018,-0.8305607774979604,0.0
2019-05-16,1.0,-0.0,-0.2629209500177242,-0.1900744416873449,-1.2610067352002834,-0.8308401276143211,0.0
2019-05-17,1.0,-0.0,-0.2527152693973167,-0.20213672180024136,-1.250301696599702,-0.844182579683396,0.0
2019-05-20,1.0,-0.0,-0.2535606464215947,-0.20145622447167463,-1.2518557982596341,-0.8448588172615875,0.0
2019-05-21,1.0,-0.0,-0.24604694036729777,-0.2050982060554492,-1.2505849819187407,-0.8436148337233214,0.0
2019-05-22,1.0,-0.0,-0.2362360943810671,-0.2153688088995961,-1.2505137107631261,-0.8407142351023879,0.0
2019-05-23,1.0,-0.0,-0.22968285431119922,-0.22642644768511963,-1.257397706357072,-0.8260300155741186,0.0
2019-05-24,1.0,-0.0,-0.2239380874973496,-0.2264470987348929,-1.2615379178740547,-0.8218955403208708,0.0
2019-05-28,1.0,-0.0,-0.22681651116765622,-0.2231057393271134,-1.2610969748374328,-0.8230845349165961,0.0
2019-05-29,1.0,-0.0,-0.24550096848036626,-0.22835006163056876,-1.2599401303046314,-0.7879204085226273,0.0
2019-05-30,1.0,-0.0,-0.24099059428611688,-0.22668827280093,-1.2597667946595272,-0.7952936203191601,0.0
2019-05-31,1.0,-0.0,-0.23056309721095875,-0.23613412785162727,-1.2653644088713376,-0.7939071259828638,0.0
2019-06-03,1.0,-0.0,-0.23897960613918282,-0.2573410890742168,-1.2588128109888568,-0.7489662905599551,0.0
2019-06-04,1.0,-0.0,-0.23423865428421237,-0.25638689328894343,-1.2628351147713335,-0.7510075346066234,0.0
2019-06-05,1.0,-0.0,-0.22186406017122456,-0.28210460642612045,-1.2679629822189873,-0.6941527156770996,0.0
2019-06-06,1.0,-0.0,-0.24243158988569447,-0.26505022514721166,-1.2473155524766193,-0.7090058884655351,0.0
2019-06-07,1.0,-0.0,-0.2505629265250979,-0.26916548307756266,-1.23622129074722,-0.7082135310215818,0.0
2019-06-10,1.0,-0.0,-0.25169573643410853,-0.2549487818383167,-1.2379222037652269,-0.7161198781838317,0.0
2019-06-11,1.0,-0.0,-0.2484610301533753,-0.28880464647167253,-1.2355232497478523,-0.7051090321009982,0.0
2019-06-12,1.0,-0.0,-0.24951307735114078,-0.28982331663884253,-1.2345575959933222,-0.7041597106288259,0.0
2019-06-13,1.0,-0.0,-0.2530350993147111,-0.29370021219605524,-1.2271193515845131,-0.7047344070685636,0.0
2019-06-14,1.0,-0.0,-0.2444529456771232,-0.3022535994992001,-1.2344717256729498,-0.6965987340891702,0.0
2019-06-17,1.0,-0.0,-0.24388549193996664,-0.3036756531406337,-1.2371456364647029,-0.6894455252918288,0.0
2019-06-18,1.0,-0.0,-0.23429976791714296,-0.30174235338944894,-1.2379715265509716,-0.6898749523710554,0.0
2019-06-19,1.0,-0.0,-0.2208434151399931,-0.32067058416868305,-1.2361562391980643,-0.6789491876944349,0.0
2019-06-20,1.0,-0.0,-0.22125056168124155,-0.3231481801527773,-1.23345200649822,-0.678649199820262,0.0
2019-06-21,1.0,-0.0,-0.23133659612600813,-0.3221548218101606,-1.2173088853656855,-0.6758116771213897,0.0
2019-06-24,1.0,-0.0,-0.2247962988537495,-0.3252658472586659,-1.2141278828891036,-0.6883717718547162,0.0
2019-06-25,1.0,-0.0,-0.2564102564102564,-0.3260655459330956,-1.158804550857531,-0.6548819833588045,0.0
2019-06-26,1.0,-0.0,-0.25440326419585174,-0.31468888133288,-1.1383883032981978,-0.6926895613736825,0.0
2019-06-27,1.0,-0.0,-0.2648759623609923,-0.3351924721984602,-1.1615055603079554,-0.660119760479042,0.0
2019-06-28,1.0,-0.0,-0.2827501198383894,-0.333664315551599,-1.148599602821338,-0.6589399438471547,0.0
2019-07-01,1.0,-0.0,-0.26928073294133736,-0.3416176671680569,-1.159407903733078,-0.6482633666074115,0.0
2019-07-02,1.0,-0.0,-0.27547466193143016,-0.33878568501570827,-1.1540090151618632,-0.6465646769567,0.0
2019-07-03,1.0,-0.0,-0.2734535026628431,-0.3412535845964768,-1.1523624197733169,-0.6468318994947425,0.0
2019-07-05,1.0,-0.0,-0.26659159927662335,-0.34107892312416827,-1.152011464837752,-0.6524721056402907,0.0
2019-07-08,1.0,-0.0,-0.266768968456948,-0.3418243819266837,-1.1510315430520033,-0.6504347826086956,0.0
2019-07-09,1.0,-0.0,-0.2605806583520752,-0.342772439173993,-1.1517072173379677,-0.652559122197233,0.0
2019-07-10,1.0,-0.0,-0.254459261280311,-0.33944954128440363,-1.1587258279049144,-0.6579243545581664,0.0
2019-07-11,1.0,-0.0,-0.23651539594585116,-0.3492670267237147,-1.2333239812022163,-0.6879427649575647,0.0
2019-07-12,1.0,-0.0,-0.17924991008076382,-0.37700683386194944,-1.1717620900500278,-0.5418042703462708,0.0
2019-07-15,1.0,-0.0,-0.2050771040250915,-0.3940146366962885,-1.1489153162571875,-0.5191126502875065,0.0
2019-07-16,1.0,-0.0,-0.20944671997919512,-0.4433066770691112,-1.1251869189259476,-0.4727911059098889,0.0
2019-07-17,1.0,-0.0,-0.20320352777147305,-0.4451217535099381,-1.118965014104601,-0.475114295904802,0.0
2019-07-18,1.0,-0.0,-0.20375708502024287,-0.4493927125506073,-1.1170526315789473,-0.468663967611336,0.0
2019-07-19,1.0,-0.0,-0.2031912483412629,-0.4470660581933521,-1.1184904683302586,-0.4678124089717448,0.0
2019-07-22,1.0,-0.0,-0.18182406209573093,-0.43819534282018113,-1.124288486416559,-0.48981241914618373,0.0
2019-07-23,1.0,-0.0,-0.18398240393323845,-0.4364730236770604,-1.1233665415965843,-0.4907491266658041,0.0
2019-07-24,1.0,-0.0,-0.18451054484384588,-0.4368116784549301,-1.1206924393631106,-0.48764654587733747,0.0
2019-07-25,1.0,-0.0,-0.17088362486284125,-0.4425869747627961,-1.1351578132059639,-0.4786032401729813,0.0
2019-07-26,1.0,-0.0,-0.09745106807471363,-0.47239517044477314,-1.2974097898249113,-0.572598121839634,0.0
2019-07-29,1.0,-0.0,-0.0751602453649459,-0.474498587083879,-1.296609001309532,-0.5999035081673445,0.0
2019-07-30,1.0,-0.0,-0.06422747374239912,-0.47851022664455506,-1.2980237700386954,-0.6141860143725816,0.0
2019-07-31,1.0,-0.0,-0.08002073971655721,-0.47718631178707227,-1.2908399585205668,-0.608537849982717,0.0
2019-08-01,1.0,-0.0,-0.08248761318981719,-0.4515291303604989,-1.29068853579361,-0.5923458055697932,0.0
2019-08-02,1.0,-0.0,-0.07345153906596971,-0.4587817293567011,-1.2901164975573092,-0.5940350517577124,0.0
2019-08-05,1.0,-0.0,-0.07123110003754395,-0.4545888938189017,-1.2940032083006248,-0.5932625686883513,0.0
2019-08-06,1.0,-0.0,-0.07202011735121541,-0.45877619446772844,-1.2240402347024308,-0.5980888516345348,0.0
2019-08-07,1.0,-0.0,-0.06905088488173697,-0.4534475260111739,-1.2238466428021813,-0.5991435549161955,0.0
2019-08-08,1.0,-0.0,-0.0770644654613508,-0.4663970858536911,-1.214918290278381,-0.5835310630618588,0.0
2019-08-09,1.0,-0.0,-0.05891534655109428,-0.4646474710238784,-1.1979675201753512,-0.5995151273620937,0.0
2019-08-12,1.0,-0.0,-0.05680724690579685,-0.4757938746391478,-1.1955071838603708,-0.5901051863158243,0.0
2019-08-13,1.0,-0.0,-0.04473902236951118,-0.47380281690140846,-1.2024192212096105,-0.5930074565037282,0.0
2019-08-14,1.0,-0.0,-0.05651470636780775,-0.4740038952893408,-1.183012577163041,-0.5875944937774403,0.0
2019-08-15,1.0,-0.0,-0.08211838815469039,-0.4932623307465012,-1.1508263791927784,-0.5208948923596454,0.0
2019-08-16,1.0,-0.0,-0.07651886211035064,-0.49583184663790586,-1.1465178890006162,-0.5248305167212689,0.0
2019-08-19,1.0,-0.0,-0.07290519084958849,-0.4958849070053788,-1.1485969801049836,-0.5228436264662044,0.0
2019-08-20,1.0,-0.0,-0.0798021914089014,-0.49739810595041856,-1.1460939267591066,-0.5088399754355344,0.0
2019-08-21,1.0,-0.0,-0.08291643804667076,-0.5171868443985411,-1.1338475938417842,-0.49362553658457864,0.0
2019-08-22,1.0,-0.0,-0.08304119898369408,-0.5225613482134243,-1.1332775865950537,-0.47731000546746855,0.0
2019-08-23,1.0,-0.0,-0.08568580798662465,-0.522281525303839,-1.1337213040961995,-0.4735386791846183,0.0
2019-08-26,1.0,-0.0,-0.07687896262783955,-0.5245483799025075,-1.125593398540797,-0.45901169273903214,0.0
2019-08-27,1.0,-0.0,-0.0747836048879837,-0.5247581466395111,-1.123090631364562,-0.4596168533604888,0.0
2019-08-28,1.0,-0.0,-0.06925718646654797,-0.5293500381582296,-1.127416687865683,-0.45379674383108626,0.0
2019-08-29,1.0,-0.0,-0.05838975239185023,-0.5341216108833159,-1.1322272019325514,-0.4538317281713868,0.0
