Date,EFSC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-07,1.0,-0.0,-0.7374660832579628,-0.0,-0.30804957344349654,-0.39893421985382194,0.0
2018-12-10,1.0,-0.0,-0.7414550129781917,-0.0,-0.30223418965140825,-0.3821410377701769,0.0
2018-12-11,1.0,-0.0,-0.7431056685375513,-0.0,-0.2977865247709989,-0.388852443083801,0.0
2018-12-12,1.0,-0.0,-0.743002235397026,-0.0,-0.29789095150160366,-0.3888861891340266,0.0
2018-12-13,1.0,-0.0,-0.7426016813256232,-0.0,-0.2982166286019729,-0.38884299528645705,0.0
2018-12-14,1.0,-0.0,-0.7479625349714146,-0.0,-0.2955844787738718,-0.3892470502371974,0.0
2018-12-17,1.0,-0.0,-0.7499208533229428,-0.0,-0.29754280008767015,-0.3878430704040134,0.0
2018-12-18,1.0,-0.0,-0.7407703488372093,-0.0,-0.29161821705426355,-0.3900920542635659,0.0
2018-12-19,1.0,-0.0,-0.7455024133391839,-0.0,-0.29827897225878797,-0.39393496172785336,0.0
2018-12-20,1.0,-0.0,-0.7491502213092706,-0.0,-0.29953781820849534,-0.39674271880272904,0.0
2018-12-21,1.0,-0.0,-0.7529489179177227,-0.0,-0.3032267498537727,-0.38094657828036654,0.0
2018-12-24,1.0,-0.0,-0.7332799844803336,-0.0,-0.2938309326349483,-0.3978126970270139,0.0
2018-12-26,1.0,-0.0,-0.7348365712626715,-0.0,-0.2891878160307744,-0.3953499624996976,0.0
2018-12-27,1.0,-0.0,-0.7114260115061775,-0.0,-0.24997642176742432,-0.39642082429501085,0.0
2018-12-28,1.0,-0.0,-0.7199111279190697,-0.0,-0.24974000189089535,-0.39399168006050866,0.0
2018-12-31,1.0,-0.0,-0.7224587294829952,-0.0,-0.24930230358071995,-0.3932879239392649,0.0
2019-01-02,1.0,-0.0,-0.7220922262402798,-0.0,-0.2481032404452953,-0.39336784135763075,0.0
2019-01-03,1.0,-0.0,-0.7224732123849847,-0.0,-0.24585472006055303,-0.397000733259219,0.0
2019-01-04,1.0,-0.0,-0.7258026551172206,-0.0,-0.22893324545711327,-0.39909142265323416,0.0
2019-01-07,1.0,-0.0,-0.7164509735338697,-0.0,-0.22390113093156114,-0.39146554739419376,0.0
2019-01-08,1.0,-0.0,-0.7044920010246141,-0.0,-0.2340777309456722,-0.3900985026663252,0.0
2019-01-09,1.0,-0.0,-0.6966786063171606,-0.0,-0.23410243289761362,-0.3951016420895939,0.0
2019-01-10,1.0,-0.0,-0.695714850380153,-0.0,-0.23476481666627919,-0.3945918296170569,0.0
2019-01-11,1.0,-0.0,-0.6882551507391457,-0.0,-0.23764404609475034,-0.4021184961005704,0.0
2019-01-14,1.0,-0.0,-0.6893692350694122,-0.0,-0.2459004938041554,-0.39399515512904126,0.0
2019-01-15,1.0,-0.0,-0.6858908582089551,-0.0,-0.24514925373134328,-0.40107276119402985,0.0
2019-01-16,1.0,-0.0,-0.6860307835820895,-0.0,-0.2454990671641791,-0.4005597014925373,0.0
2019-01-17,1.0,-0.0,-0.6900268911493044,-0.0,-0.24590202268209987,-0.4024318952414358,0.0
2019-01-18,1.0,-0.0,-0.6851237140099348,-0.0,-0.25331355792546556,-0.4157544082680039,0.0
2019-01-22,1.0,-0.0,-0.7880281690140846,-0.0,-0.1415492957746479,-0.41784037558685444,0.0
2019-01-23,1.0,-0.0,-0.7796303008336354,-0.0,-0.19246103660746647,-0.4442430832427208,0.0
2019-01-24,1.0,-0.0,-0.7782591174692726,-0.0,-0.2722143864598025,-0.4681392303042515,0.0
2019-01-25,1.0,-0.0,-0.8013980681240467,-0.0,-0.26532791052364,-0.4752160650737163,0.0
2019-01-28,1.0,-0.0,-0.7973859533133296,-0.0,-0.2710929156283375,-0.4743681025275899,0.0
2019-01-29,1.0,-0.0,-0.7825887392900857,-0.0,-0.2819002447980416,-0.4855161158710731,0.0
2019-01-30,1.0,-0.0,-0.789045303301766,-0.0,-0.29109291016124905,-0.479370360890709,0.0
2019-01-31,1.0,-0.0,-0.7946625044777648,-0.0,-0.26664449107005783,-0.49744127731436466,0.0
2019-02-01,1.0,-0.0,-0.7930423164872433,-0.0,-0.27417075614706715,-0.5020939852521775,0.0
2019-02-04,1.0,-0.0,-0.7919642398396959,-0.0,-0.27680727534295846,-0.5002055181626677,0.0
2019-02-05,1.0,-0.0,-0.7817425681573138,-0.0,-0.2744262463418391,-0.5109873183755198,0.0
2019-02-06,1.0,-0.0,-0.7717893440098552,-0.0,-0.273585874140232,-0.5210963966738528,0.0
2019-02-07,1.0,-0.0,-0.7671861383093249,-0.0,-0.27418362639052646,-0.5218126826267494,0.0
2019-02-08,1.0,-0.0,-0.7763469052025499,-0.0,-0.29308040304338884,-0.5010024676125848,0.0
2019-02-11,1.0,-0.0,-0.7670960580323722,-0.0,-0.2887162144719519,-0.5256731290497457,0.0
2019-02-12,1.0,-0.0,-0.7703090650459071,-0.0,-0.2921246605457132,-0.5238846502004396,0.0
2019-02-13,1.0,-0.0,-0.775909420665354,-0.0,-0.29264690641517255,-0.5223598300342004,0.0
2019-02-14,1.0,-0.0,-0.7497468124334571,-0.0,-0.3153029162014075,-0.5317458256511465,0.0
2019-02-15,1.0,-0.0,-0.7483302580628394,-0.0,-0.3171080329530393,-0.5333818446425322,0.0
2019-02-19,1.0,-0.0,-0.74661362868211,-0.0,-0.3196838520136235,-0.5336037230585238,0.0
2019-02-20,1.0,-0.0,-0.7469180754226268,-0.0,-0.31862158647594274,-0.5352405721716516,0.0
2019-02-21,1.0,-0.0,-0.7526545908806995,-0.0,-0.31711950864043303,-0.5327659795960857,0.0
2019-02-22,1.0,-0.0,-0.7463063156799501,-0.0,-0.3244199354905837,-0.5304598897097076,0.0
2019-02-25,1.0,-0.0,-0.7429174044370378,-0.0,-0.32668472034163104,-0.5342933027809603,0.0
2019-02-26,1.0,-0.0,-0.7469612395012781,-0.0,-0.3313944389378684,-0.5300224320517501,0.0
2019-02-27,1.0,-0.0,-0.7536970267021998,-0.0,-0.33335946073052203,-0.5256571040392956,0.0
2019-02-28,1.0,-0.0,-0.7554638744549182,-0.0,-0.335248191764368,-0.5204585215552132,0.0
2019-03-01,1.0,-0.0,-0.7604403057098886,-0.0,-0.33255079948874455,-0.5154550434306284,0.0
2019-03-04,1.0,-0.0,-0.7608826060874782,-0.0,-0.3291776427323231,-0.5181137685506377,0.0
2019-03-05,1.0,-0.0,-0.7486147412441192,-0.0,-0.34686356508102456,-0.5182174594877157,0.0
2019-03-06,1.0,-0.0,-0.747425913343438,-0.0,-0.3478806250979982,-0.5179794073067475,0.0
2019-03-07,1.0,-0.0,-0.7544520279281399,-0.0,-0.3416751653983944,-0.5188671844355535,0.0
2019-03-08,1.0,-0.0,-0.759053876478318,-0.0,-0.34520367936925095,-0.5238896189224704,0.0
2019-03-11,1.0,-0.0,-0.7583107057179764,-0.0,-0.34729654917881525,-0.5305934147048744,0.0
2019-03-12,1.0,-0.0,-0.7392064880337124,-0.0,-0.3581935278683311,-0.552914049455355,0.0
2019-03-13,1.0,-0.0,-0.7472624090800096,-0.0,-0.36405296672261744,-0.5530066874483788,0.0
2019-03-14,1.0,-0.0,-0.7461179917432414,-0.0,-0.36606738580370224,-0.551285124517246,0.0
2019-03-15,1.0,-0.0,-0.7368125851339441,-0.0,-0.370689885419727,-0.5633663630779092,0.0
2019-03-18,1.0,-0.0,-0.7474407327586207,-0.0,-0.3779094827586207,-0.5685883620689656,0.0
2019-03-19,1.0,-0.0,-0.7527435306868988,-0.0,-0.3781059477035632,-0.5788104592873594,0.0
2019-03-20,1.0,-0.0,-0.7824220577309374,-0.0,-0.38716601084174895,-0.5821523898626895,0.0
2019-03-21,1.0,-0.0,-0.7819571613187054,-0.0,-0.3956666391707223,-0.5719706343314361,0.0
2019-03-22,1.0,-0.0,-0.7780792336867751,-0.0,-0.4318540461227541,-0.5585116691121509,0.0
2019-03-25,1.0,-0.0,-0.760246974833926,-0.0,-0.4384630226853,-0.5577055596901789,0.0
2019-03-26,1.0,-0.0,-0.7603782479687197,-0.0,-0.4346246637641774,-0.5781037686142925,0.0
2019-03-27,1.0,-0.0,-0.7627335765407002,-0.0,-0.4369656632042106,-0.5851179370074354,0.0
2019-03-28,1.0,-0.0,-0.7651120701656688,-0.0,-0.43438674648475567,-0.584853125435055,0.0
2019-03-29,1.0,-0.0,-0.7626085504342018,-0.0,-0.4343687374749499,-0.5863671788020486,0.0
2019-04-01,1.0,-0.0,-0.7703274671419025,-0.0,-0.4367342392515037,-0.5775506794386278,0.0
2019-04-02,1.0,-0.0,-0.7728439138681245,-0.0,-0.44435456878277363,-0.572018297445052,0.0
2019-04-03,1.0,-0.0,-0.7745906204745461,-0.0,-0.43984627381084995,-0.5704578366937729,0.0
2019-04-04,1.0,-0.0,-0.7715565198041834,-0.0,-0.42512238540275926,-0.5848075211392968,0.0
2019-04-05,1.0,-0.0,-0.7645641269930226,-0.0,-0.4261775996861602,-0.6113991089192142,0.0
2019-04-08,1.0,-0.0,-0.7674874639325433,-0.0,-0.4258621172647561,-0.608006275037118,0.0
2019-04-09,1.0,-0.0,-0.7459882583170254,-0.0,-0.4670114621190942,-0.5826390830304725,0.0
2019-04-10,1.0,-0.0,-0.7544831811093785,-0.0,-0.46563822677656497,-0.5644631321006905,0.0
2019-04-11,1.0,-0.0,-0.7368523785622665,-0.0,-0.48923651776253413,-0.5623780045730857,0.0
2019-04-12,1.0,-0.0,-0.7366982710540994,-0.0,-0.48859453430005584,-0.5633017289459008,0.0
2019-04-15,1.0,-0.0,-0.7352470746695848,-0.0,-0.5049246569576563,-0.5659006089176978,0.0
2019-04-16,1.0,-0.0,-0.7373376805891282,-0.0,-0.504384732137838,-0.5690033166563607,0.0
2019-04-17,1.0,-0.0,-0.723695707319823,-0.0,-0.5066377293610305,-0.5882352941176471,0.0
2019-04-18,1.0,-0.0,-0.7118017331413894,-0.0,-0.5031190899596354,-0.6078132497812403,0.0
2019-04-22,1.0,-0.0,-0.7157137598051709,-0.0,-0.5065556593888937,-0.6095205731600261,0.0
2019-04-23,1.0,-0.0,-0.7233076263924593,-0.0,-0.5034561553841759,-0.6295629820051414,0.0
2019-04-24,1.0,-0.0,-0.7083892330088774,-0.0,-0.5045528501698399,-0.6415094339622642,0.0
2019-04-25,1.0,-0.0,-0.7210631609031153,-0.0,-0.5069734209774222,-0.6299228350957417,0.0
2019-04-26,1.0,-0.0,-0.7163124624581677,-0.0,-0.516289579817511,-0.6277280398157947,0.0
2019-04-29,1.0,-0.0,-0.7091569642703894,-0.0,-0.5152616071173156,-0.6362102011042138,0.0
2019-04-30,1.0,-0.0,-0.7141503474415666,-0.0,-0.5141273760983173,-0.6431401826221789,0.0
2019-05-01,1.0,-0.0,-0.7222254285219599,-0.0,-0.5341086166099152,-0.6293357188203382,0.0
2019-05-02,1.0,-0.0,-0.7199030666705133,-0.0,-0.5256613680293108,-0.6393560857398379,0.0
2019-05-03,1.0,-0.0,-0.7182956381260096,-0.0,-0.5269155319639972,-0.6396261250865451,0.0
2019-05-06,1.0,-0.0,-0.7187120642811723,-0.0,-0.5251748655991676,-0.6464535522284525,0.0
2019-05-07,1.0,-0.0,-0.7184202156879752,-0.0,-0.5253129788648914,-0.647526527307948,0.0
2019-05-08,1.0,-0.0,-0.7170317002881845,-0.0,-0.5243804034582134,-0.6404034582132565,0.0
2019-05-09,1.0,-0.0,-0.7179975199700089,-0.0,-0.5241802924128384,-0.6415779911757072,0.0
2019-05-10,1.0,-0.0,-0.7190914069931682,-0.0,-0.5249488339915251,-0.6385517857657605,0.0
2019-05-13,1.0,-0.0,-0.7177584663798827,-0.0,-0.5296648093079654,-0.6396627883477206,0.0
2019-05-14,1.0,-0.0,-0.7033840173773865,-0.0,-0.5279810220647079,-0.6267577455127472,0.0
2019-05-15,1.0,-0.0,-0.7063621533442088,-0.0,-0.5328983143012507,-0.622706848687788,0.0
2019-05-16,1.0,-0.0,-0.7111410087593749,-0.0,-0.5279097727142612,-0.6234900097326387,0.0
2019-05-17,1.0,-0.0,-0.705833428931972,-0.0,-0.5301135711827464,-0.6320121601468396,0.0
2019-05-20,1.0,-0.0,-0.6982817673250371,-0.0,-0.5274860143852038,-0.6284107774860144,0.0
2019-05-21,1.0,-0.0,-0.7019035931390736,-0.0,-0.5225034961043409,-0.6295556380033678,0.0
2019-05-22,1.0,-0.0,-0.6972453518877609,-0.0,-0.527090224706285,-0.6272955400935326,0.0
2019-05-23,1.0,-0.0,-0.7026803535785572,-0.0,-0.5236099230111205,-0.6251497005988024,0.0
2019-05-24,1.0,-0.0,-0.7042534400729324,-0.0,-0.5221503660864363,-0.6224893877667304,0.0
2019-05-28,1.0,-0.0,-0.7168664383561645,-0.0,-0.5146118721461188,-0.6224029680365297,0.0
2019-05-29,1.0,-0.0,-0.724759410056375,-0.0,-0.5127555378395308,-0.6096748476738226,0.0
2019-05-30,1.0,-0.0,-0.7228576305906453,-0.0,-0.5095595766473199,-0.6126948901786731,0.0
2019-05-31,1.0,-0.0,-0.732814193621998,-0.0,-0.4999144275201095,-0.6196873752068002,0.0
2019-06-03,1.0,-0.0,-0.7379741440545533,-0.0,-0.5020315385708197,-0.6013070038357722,0.0
2019-06-04,1.0,-0.0,-0.7349664658406275,-0.0,-0.5013925201773332,-0.6055189269069,0.0
2019-06-05,1.0,-0.0,-0.7294714587737844,-0.0,-0.5099647639182523,-0.5794503171247357,0.0
2019-06-06,1.0,-0.0,-0.7207164010717811,-0.0,-0.5248625017627979,-0.5748977577210549,0.0
2019-06-07,1.0,-0.0,-0.7374202292878522,-0.0,-0.5156152933867962,-0.5706782628339074,0.0
2019-06-10,1.0,-0.0,-0.7387539836985645,-0.0,-0.5062470034125842,-0.5753165806469809,0.0
2019-06-11,1.0,-0.0,-0.7434089428822246,-0.0,-0.5082264321921105,-0.5801829354628607,0.0
2019-06-12,1.0,-0.0,-0.7523340689186895,-0.0,-0.5046115543484411,-0.572228823629265,0.0
2019-06-13,1.0,-0.0,-0.7583161113155734,-0.0,-0.5067802848002718,-0.5659202219517029,0.0
2019-06-14,1.0,-0.0,-0.7586724435760202,-0.0,-0.5076883867131085,-0.5654291620649619,0.0
2019-06-17,1.0,-0.0,-0.7537097870412325,-0.0,-0.513224966017218,-0.5649920706841867,0.0
2019-06-18,1.0,-0.0,-0.7432964294815528,-0.0,-0.5170314579381036,-0.571141376674123,0.0
2019-06-19,1.0,-0.0,-0.7445882552421861,-0.0,-0.5184818854914373,-0.5629062341038829,0.0
2019-06-20,1.0,-0.0,-0.7439500169625693,-0.0,-0.5192525161144408,-0.5639206151758454,0.0
2019-06-21,1.0,-0.0,-0.7504810413129599,-0.0,-0.5093661573288059,-0.5698075834748161,0.0
2019-06-24,1.0,-0.0,-0.7484899186115759,-0.0,-0.5075007798542381,-0.579842894818932,0.0
2019-06-25,1.0,-0.0,-0.704458526003311,-0.0,-0.552805845749843,-0.5971056687789005,0.0
2019-06-26,1.0,-0.0,-0.6971306209850107,-0.0,-0.5381299072091363,-0.6198715203426124,0.0
2019-06-27,1.0,-0.0,-0.6903013855163549,-0.0,-0.5454077988858735,-0.621025567776032,0.0
2019-06-28,1.0,-0.0,-0.681757200353952,-0.0,-0.5514514885964662,-0.6212428281905632,0.0
2019-07-01,1.0,-0.0,-0.6867521367521368,-0.0,-0.5462678062678062,-0.616011396011396,0.0
2019-07-02,1.0,-0.0,-0.692434678658849,-0.0,-0.5381681562019697,-0.6156429669266238,0.0
2019-07-03,1.0,-0.0,-0.6943962205082961,-0.0,-0.5354185047101345,-0.6161880638643026,0.0
2019-07-05,1.0,-0.0,-0.6854217038828048,-0.0,-0.5389276063148912,-0.6201962736452852,0.0
2019-07-08,1.0,-0.0,-0.6904423470548101,-0.0,-0.5289117580168297,-0.6234932908801455,0.0
2019-07-09,1.0,-0.0,-0.6917261177273115,-0.0,-0.5285791433362704,-0.6219765227524657,0.0
2019-07-10,1.0,-0.0,-0.7048808172531215,-0.0,-0.5139897843359819,-0.6188138479001135,0.0
2019-07-11,1.0,-0.0,-0.7083191077728462,-0.0,-0.5142255604870832,-0.6225674291567087,0.0
2019-07-12,1.0,-0.0,-0.6931028590955689,-0.0,-0.5301856703496981,-0.6244162205262558,0.0
2019-07-15,1.0,-0.0,-0.6977022294353805,-0.0,-0.535406167250363,-0.614190939893511,0.0
2019-07-16,1.0,-0.0,-0.7047224996433158,-0.0,-0.5327150806106434,-0.6160650592095878,0.0
2019-07-17,1.0,-0.0,-0.7133156438129475,-0.0,-0.5284601557819053,-0.6113441182344717,0.0
2019-07-18,1.0,-0.0,-0.7134236593419104,-0.0,-0.5280086530798133,-0.6050039849709665,0.0
2019-07-19,1.0,-0.0,-0.7143019813254383,-0.0,-0.528296515600091,-0.6041619221134138,0.0
2019-07-22,1.0,-0.0,-0.6930915715464974,-0.0,-0.5208220659816116,-0.6325752184680197,0.0
2019-07-23,1.0,-0.0,-0.699105718842561,-0.0,-0.5174014581909319,-0.6315219867851447,0.0
2019-07-24,1.0,-0.0,-0.688301820625968,-0.0,-0.5556854379146089,-0.6783658201583915,0.0
2019-07-25,1.0,-0.0,-0.6920469818266815,-0.0,-0.5515689826447729,-0.6781394261672412,0.0
2019-07-26,1.0,-0.0,-0.6933984329318208,-0.0,-0.5510758975558414,-0.6791310957782715,0.0
2019-07-29,1.0,-0.0,-0.6948451794510907,-0.0,-0.5592599108608961,-0.6781022753929158,0.0
2019-07-30,1.0,-0.0,-0.7033868407126477,-0.0,-0.5618568824601635,-0.6747221732227906,0.0
2019-07-31,1.0,-0.0,-0.7008142508598136,-0.0,-0.5630676974631823,-0.6756518416179194,0.0
2019-08-01,1.0,-0.0,-0.7081927781525916,-0.0,-0.5577425126866329,-0.6673902202927459,0.0
2019-08-02,1.0,-0.0,-0.7103844454264251,-0.0,-0.5548976285167183,-0.6806598910001473,0.0
2019-08-05,1.0,-0.0,-0.7087172844231165,-0.0,-0.5536844584449612,-0.6816321724026261,0.0
2019-08-06,1.0,-0.0,-0.7076109997967303,-0.0,-0.5173214856114063,-0.6789209280715509,0.0
2019-08-07,1.0,-0.0,-0.7086536508949551,-0.0,-0.5128658872675582,-0.6794696991674161,0.0
2019-08-08,1.0,-0.0,-0.7095435684647303,-0.0,-0.5122885413341846,-0.6798305429010824,0.0
2019-08-09,1.0,-0.0,-0.7012589512589512,-0.0,-0.49797874797874797,-0.6882651882651882,0.0
2019-08-12,1.0,-0.0,-0.7000403830621899,-0.0,-0.5076150917272413,-0.6768489673474097,0.0
2019-08-13,1.0,-0.0,-0.684168105929764,-0.0,-0.505699481865285,-0.6886586067933219,0.0
2019-08-14,1.0,-0.0,-0.6892128447212098,-0.0,-0.49384452033173587,-0.6866301259792809,0.0
2019-08-15,1.0,-0.0,-0.7085455574419921,-0.0,-0.480022637238257,-0.6410865874363328,0.0
2019-08-16,1.0,-0.0,-0.7059706140475045,-0.0,-0.48551934999858454,-0.6395266540214591,0.0
2019-08-19,1.0,-0.0,-0.6981030881273641,-0.0,-0.4886806300457291,-0.6359735787274883,0.0
2019-08-20,1.0,-0.0,-0.7039508884570979,-0.0,-0.4850609670243023,-0.6269888203655205,0.0
2019-08-21,1.0,-0.0,-0.7020814530685922,-0.0,-0.48823894404332135,-0.630076714801444,0.0
2019-08-22,1.0,-0.0,-0.7032298066625331,-0.0,-0.48616199763260237,-0.6289668000676399,0.0
2019-08-23,1.0,-0.0,-0.6975641423692456,-0.0,-0.48663524231561717,-0.6383471167687488,0.0
2019-08-26,1.0,-0.0,-0.6910403088198273,-0.0,-0.4799574813281491,-0.6262832526783967,0.0
2019-08-27,1.0,-0.0,-0.6908078773637686,-0.0,-0.48072619447241804,-0.6258252209913842,0.0
2019-08-28,1.0,-0.0,-0.6836071518228223,-0.0,-0.4796239993305626,-0.6260913224177848,0.0
2019-08-29,1.0,-0.0,-0.6694062909202351,-0.0,-0.4838547906276989,-0.632797481403059,0.0
2019-08-30,1.0,-0.0,-0.6658138435440362,-0.0,-0.4860535610000278,-0.6290775605550766,0.0
2019-09-03,1.0,-0.0,-0.6662495829162495,-0.0,-0.4884606829051273,-0.6258480702925148,0.0
2019-09-04,1.0,-0.0,-0.6630610088426673,-0.0,-0.488849340971025,-0.6287748178633001,0.0
2019-09-05,1.0,-0.0,-0.6824798292067541,-0.0,-0.4901987966839494,-0.5999390024121773,0.0
2019-09-06,1.0,-0.0,-0.6835541482654224,-0.0,-0.48826486681665415,-0.6057273005027358,0.0
2019-09-09,1.0,-0.0,-0.6979968327174728,-0.0,-0.48851165504403626,-0.5918373016975522,0.0
2019-09-10,1.0,-0.0,-0.7050403787245894,-0.0,-0.4551099972152604,-0.6245892509050404,0.0
2019-09-11,1.0,-0.0,-0.6921318877337719,-0.0,-0.48763900889099476,-0.6073469160233005,0.0
2019-09-12,1.0,-0.0,-0.6773897314595798,-0.0,-0.49405871712814803,-0.6113538333101433,0.0
2019-09-13,1.0,-0.0,-0.6769496338781079,-0.0,-0.4994570816048111,-0.6078180248907203,0.0
2019-09-16,1.0,-0.0,-0.6769406392694065,-0.0,-0.4991925604187549,-0.6081412183984855,0.0
2019-09-17,1.0,-0.0,-0.6667965922378751,-0.0,-0.5049557325018097,-0.6123948994932903,0.0
2019-09-18,1.0,-0.0,-0.6547214957431416,-0.0,-0.5042290356685771,-0.6233097768627233,0.0
2019-09-19,1.0,-0.0,-0.6479178836685304,-0.0,-0.5158140699324043,-0.6179865921166097,0.0
2019-09-20,1.0,-0.0,-0.6603122477945065,-0.0,-0.5150697130771158,-0.6075752094175271,0.0
