Date,IWF,IWM,MTUM,OOMA,SPY,VLUE,VXX
2018-11-02,-0.32219265566790845,-1.5431612559872272,-0.0,1.0,-1.3395423097392227,-1.1170835550824907,0.0
2018-11-05,-0.3191874069346947,-1.5498298234418209,-0.0,1.0,-1.3390236119974472,-1.1100297808976813,0.0
2018-11-06,-0.3337955309050184,-1.5653031838301956,-0.0,1.0,-1.3342755053063837,-1.0996746840168523,0.0
2018-11-07,-0.3322501598124867,-1.564883869593011,-0.0,1.0,-1.3315576390368633,-1.0983912209673983,0.0
2018-11-08,-0.3018897720692741,-1.5559825235563511,-0.0,1.0,-1.312996788966679,-1.09311996631047,0.0
2018-11-09,-0.30233170166850887,-1.5555029212063793,-0.0,1.0,-1.3127006684562346,-1.0928996262961208,0.0
2018-11-12,-0.30084368285908925,-1.5252842844416497,-0.0,1.0,-1.3259969606456008,-1.0881412775769008,0.0
2018-11-13,-0.251220018689648,-1.5224794933028762,-0.0,1.0,-1.335323434741979,-1.0825459453846953,0.0
2018-11-14,-0.2502472284390777,-1.5281319939624214,-0.0,1.0,-1.339197418414615,-1.0872326029251027,0.0
2018-11-15,-0.24794719883587985,-1.5276478536534663,-0.0,1.0,-1.3396216609500051,-1.0817482590167342,0.0
2018-11-16,-0.2398071480976837,-1.5205429200293472,-0.0,1.0,-1.3598155329630017,-1.120427628131223,0.0
2018-11-19,-0.23733347319836356,-1.5228154830588483,-0.0,1.0,-1.3626875065561732,-1.1221021714045945,0.0
2018-11-20,-0.20638807836598583,-1.5139120466861191,-0.0,1.0,-1.3616090037515631,-1.12854314297624,0.0
2018-11-21,-0.21569740440683213,-1.5051344238608804,-0.0,1.0,-1.3603385107590693,-1.0790030445327417,0.0
2018-11-23,-0.2164321426730581,-1.4984794598216586,-0.0,1.0,-1.3610638626874905,-1.0784495644554406,0.0
2018-11-26,-0.21591962905718703,-1.4997939206594537,-0.0,1.0,-1.3594538897475528,-1.0768675940236991,0.0
2018-11-27,-0.19703498512362777,-1.5098491843644197,-0.0,1.0,-1.3536985739201806,-1.0692520775623269,0.0
2018-11-28,-0.19699302134646962,-1.514367816091954,-0.0,1.0,-1.351600985221675,-1.0684010673234812,0.0
2018-11-29,-0.25745358090185677,-1.5571883289124668,-0.0,1.0,-1.387002652519894,-1.103448275862069,0.0
2018-11-30,-0.2562304054413093,-1.5598597162442212,-0.0,1.0,-1.3889154577820289,-1.1087730485147989,0.0
2018-12-03,-0.2506926683716965,-1.5682011935208866,-0.0,1.0,-1.395513640238704,-1.1138107416879794,0.0
2018-12-04,-0.24519972341896706,-1.5687995319397903,-0.0,1.0,-1.393596085314611,-1.1113238657518216,0.0
2018-12-06,-0.23091180559130925,-1.4876692580960715,-0.0,1.0,-1.3697163157081809,-1.0602378623281676,0.0
2018-12-07,-0.23114543114543115,-1.4878249678249678,-0.0,1.0,-1.37003861003861,-1.059047619047619,0.0
2018-12-10,-0.18487052958233707,-1.496769598616269,-0.0,1.0,-1.3734038764816605,-1.032151396449102,0.0
2018-12-11,-0.19510457483079743,-1.4935626685664851,-0.0,1.0,-1.3764693908706938,-1.0236629179176633,0.0
2018-12-12,-0.19730211249681853,-1.4934079918554337,-0.0,1.0,-1.3774497327564266,-1.022193942479002,0.0
2018-12-13,-0.19662206847433483,-1.4861372539044615,-0.0,1.0,-1.3852571602991302,-1.0191789184514422,0.0
2018-12-14,-0.19700671960904093,-1.4905823661168804,-0.0,1.0,-1.3828140908165343,-1.0202097332518836,0.0
2018-12-17,-0.17467713345150673,-1.4887313243859206,-0.0,1.0,-1.3663205874905042,-1.034844264370727,0.0
2018-12-18,-0.15433276433376844,-1.4713324630987046,-0.0,1.0,-1.3600261070388595,-1.0348930615523648,0.0
2018-12-19,-0.1557385279646551,-1.4708806105030627,-0.0,1.0,-1.359323225223416,-1.0346420323325636,0.0
2018-12-20,-0.1517892842862855,-1.4477209116353458,-0.0,1.0,-1.3713014794082368,-1.027139144342263,0.0
2018-12-21,-0.14271948065121468,-1.4894253689709387,-0.0,1.0,-1.4286656185018003,-1.0109550134401786,0.0
2018-12-24,-0.11480271424981152,-1.460668509675798,-0.0,1.0,-1.4209600402111084,-1.0299572756974116,0.0
2018-12-26,-0.1130339648913422,-1.4751603759510667,-0.0,1.0,-1.3812720672335772,-1.0034312994181709,0.0
2018-12-27,-0.03447947876539687,-1.419175345983735,-0.0,1.0,-1.2808294098064392,-1.021305939981928,0.0
2018-12-28,-0.027808147549555545,-1.4265342016447211,-0.0,1.0,-1.2809811284879022,-1.0182535532632981,0.0
2018-12-31,-0.030818986017311898,-1.4228098544658994,-0.0,1.0,-1.2821744506801103,-1.0202606296965662,0.0
2019-01-02,-0.02607828234847045,-1.4221926657799733,-0.0,1.0,-1.279783393501805,-1.0220881626448792,0.0
2019-01-03,-0.029671477402202814,-1.4202905431067223,-0.0,1.0,-1.2810957083175085,-1.0164261298898596,0.0
2019-01-04,-0.0,-1.4351602700278525,-0.0,1.0,-1.2574234055610631,-1.0281829769154511,0.0
2019-01-07,-0.0,-1.384786024586376,-0.0,1.0,-1.24410758850171,-0.9926056012570478,0.0
2019-01-08,-0.0,-1.3640177007467502,-0.0,1.0,-1.2569374020466488,-0.9886143634184568,0.0
2019-01-09,-0.0,-1.3523323212807068,-0.0,1.0,-1.2548992547612476,-0.9930076363970927,0.0
2019-01-10,-0.0,-1.347786105108281,-0.0,1.0,-1.2590923720630833,-0.9910340705319786,0.0
2019-01-11,-0.0,-1.3470888286383897,-0.0,1.0,-1.2583980515601303,-0.9898901704884886,0.0
2019-01-14,-0.0,-1.3512893456914747,-0.0,1.0,-1.2628246306322843,-0.9743507387354319,0.0
2019-01-15,-0.0,-1.334324806662701,-0.0,1.0,-1.2472429414725668,-0.9944630027913788,0.0
2019-01-16,-0.0,-1.3178160658271583,-0.0,1.0,-1.2505341637496021,-0.9777242351229714,0.0
2019-01-17,-0.0,-1.287600252320447,-0.0,1.0,-1.2436694602144722,-0.9744525547445255,0.0
2019-01-18,-0.0010845496859324868,-1.288083510325817,-0.0,1.0,-1.2449274707397533,-0.9848614939671924,0.0
2019-01-22,-0.0,-1.354295391093414,-0.0,1.0,-1.4099501121332785,-0.8126230033411141,0.0
2019-01-23,-0.0,-1.3046056260341976,-0.0,1.0,-1.4370748299319727,-0.8547067475638904,0.0
2019-01-24,-0.0,-1.3015997058012319,-0.0,1.0,-1.4410683092764547,-0.8541877355888572,0.0
2019-01-25,-0.0,-1.2666918322087481,-0.0,1.0,-1.6344075874109376,-0.8174397206624829,0.0
2019-01-28,-0.0,-1.2522259386630235,-0.0,1.0,-1.6436613746643427,-0.8150939840768833,0.0
2019-01-29,-0.0,-1.223632075471698,-0.0,1.0,-1.6477358490566039,-0.8456132075471698,0.0
2019-01-30,-0.0,-1.2244926852288813,-0.0,1.0,-1.6484662576687117,-0.846295422369042,0.0
2019-01-31,-0.0,-1.2500354895187622,-0.0,1.0,-1.5828325367908014,-0.8990678086405149,0.0
2019-02-01,-0.0,-1.246943996967687,-0.0,1.0,-1.5958021415711172,-0.8952430588458259,0.0
2019-02-04,-0.0,-1.2565972058892703,-0.0,1.0,-1.5754268780281293,-0.8718660332094642,0.0
2019-02-05,-0.0,-1.242635294117647,-0.0,1.0,-1.5640470588235293,-0.8992470588235295,0.0
2019-02-06,-0.0,-1.2409621540199585,-0.0,1.0,-1.5605818113349652,-0.9056674825833176,0.0
2019-02-07,-0.0,-1.2464619869293339,-0.0,1.0,-1.5597348253326437,-0.8955287037472378,0.0
2019-02-08,-0.0,-1.252909853447057,-0.0,1.0,-1.5780123462607794,-0.881391074878658,0.0
2019-02-11,-0.0,-1.2452143498605663,-0.0,1.0,-1.57701942619464,-0.9043342628917143,0.0
2019-02-12,-0.0,-1.2318633747205177,-0.0,1.0,-1.6042528899671755,-0.9209837781266352,0.0
2019-02-13,-0.0,-1.2545713607219189,-0.0,1.0,-1.589931132747566,-0.9050106862977916,0.0
2019-02-14,-0.0,-1.225780319275673,-0.0,1.0,-1.6128186800095303,-0.9266619013581129,0.0
2019-02-15,-0.0,-1.2542640103196216,-0.0,1.0,-1.60427117672352,-0.919019635946682,0.0
2019-02-19,-0.0,-1.2313005629938023,-0.0,1.0,-1.5987131570232294,-0.901026635757203,0.0
2019-02-20,-0.0,-1.1897611562104078,-0.0,1.0,-1.6002533902679368,-0.9023978227206607,0.0
2019-02-21,-0.0,-1.1938722845211844,-0.0,1.0,-1.599540186740487,-0.8986064843053536,0.0
2019-02-22,-0.0,-1.1517244576302614,-0.0,1.0,-1.6196458371963656,-0.8642684961987762,0.0
2019-02-25,-0.0,-1.1536561495083189,-0.0,1.0,-1.6327538798527286,-0.874120333690637,0.0
2019-02-26,-0.0,-1.154993242928375,-0.0,1.0,-1.6315764947108438,-0.8734796588843842,0.0
2019-02-27,-0.0,-1.1537389041223218,-0.0,1.0,-1.6163033880187758,-0.877445740577218,0.0
2019-02-28,-0.0,-1.1578849635578665,-0.0,1.0,-1.6153381922844807,-0.8691332807204866,0.0
2019-03-01,-0.0,-1.1620028771636737,-0.0,1.0,-1.6132071093786255,-0.8653765836001671,0.0
2019-03-04,-0.0,-1.159646050327219,-0.0,1.0,-1.5695916674347865,-0.8794358927090054,0.0
2019-03-05,-0.0,-1.1363929889298894,-0.0,1.0,-1.5935424354243544,-0.8826568265682657,0.0
2019-03-06,-0.0,-1.131552280055274,-0.0,1.0,-1.5917549516351912,-0.8828650391524644,0.0
2019-03-07,-0.0,-1.0834866605335787,-0.0,1.0,-1.6429622815087395,-0.8733670653173873,0.0
2019-03-08,-0.0,-1.0661621320456867,-0.0,1.0,-1.706332992849847,-0.8704615098894977,0.0
2019-03-11,-0.0,-1.0629134412385643,-0.0,1.0,-1.702603800140746,-0.9260145437485339,0.0
2019-03-12,-0.0,-0.973036063074651,-0.0,1.0,-1.7543709208708491,-1.036539469296365,0.0
2019-03-13,-0.0,-0.994398965962947,-0.0,1.0,-1.759442768921442,-1.033366843793384,0.0
2019-03-14,-0.0,-0.9969383849980865,-0.0,1.0,-1.7555013394565635,-1.0313337160352085,0.0
2019-03-15,-0.0,-0.9668035918991212,-0.0,1.0,-1.7569258693160108,-1.0527321360336264,0.0
2019-03-18,-0.0,-0.9952558454761098,-0.0,1.0,-1.7765890497168029,-1.0691775185167256,0.0
2019-03-19,-0.0,-0.9991479977948178,-0.0,1.0,-1.8666365960006013,-1.1459930837468049,0.0
2019-03-20,-0.0,-0.9931952215333433,-0.0,1.0,-1.8767579011038862,-1.1705731135641917,0.0
2019-03-21,-0.0,-0.9626796135549998,-0.0,1.0,-1.8469913196998675,-1.0944534353391202,0.0
2019-03-22,-0.0,-0.963640873015873,-0.0,1.0,-1.9050099206349207,-1.0916170634920634,0.0
2019-03-25,-0.0,-0.9078508341511284,-0.0,1.0,-1.915603532875368,-1.0833169774288518,0.0
2019-03-26,-0.0,-0.9378049381499186,-0.0,1.0,-1.9002513429599328,-1.09023705090927,0.0
2019-03-27,-0.0,-0.9114616711856051,-0.0,1.0,-1.924870594035001,-1.0933694848410154,0.0
2019-03-28,-0.0,-0.9010891528263762,-0.0,1.0,-1.9148390912227096,-1.112414370903356,0.0
2019-03-29,-0.0,-0.889080771697834,-0.0,1.0,-1.919919080278285,-1.125129520896038,0.0
2019-04-01,-0.0,-0.9085398906026709,-0.0,1.0,-1.9097718425072685,-1.1094958852806387,0.0
2019-04-02,-0.0,-0.9368504014580563,-0.0,1.0,-1.9443869760110342,-1.0446283434313581,0.0
2019-04-03,-0.0,-0.9375218150087259,-0.0,1.0,-2.012166542009474,-1.0365993517825978,0.0
2019-04-04,-0.0,-0.933546837469976,-0.0,1.0,-2.03427742193755,-1.0361789431545236,0.0
2019-04-05,-0.0,-0.9180030257186081,-0.0,1.0,-2.0761472516389308,-1.048714069591528,0.0
2019-04-08,-0.0,-0.9210672315529329,-0.0,1.0,-2.0769153174963435,-1.0456448277601251,0.0
2019-04-09,-0.0,-0.8868589259650712,-0.0,1.0,-2.1330716191051384,-1.0130857114097338,0.0
2019-04-10,-0.0,-0.8701657458563535,-0.0,1.0,-2.131642390758413,-1.0207935710698142,0.0
2019-04-11,-0.0,-0.868130211996383,-0.0,1.0,-2.134632774037979,-1.0208479855320005,0.0
2019-04-12,-0.0,-0.8431718061674008,-0.0,1.0,-2.084826235927557,-0.9667645619187468,0.0
2019-04-15,-0.0,-0.8502505649995087,-0.0,1.0,-2.078313844944483,-0.9845239265009336,0.0
2019-04-16,-0.0,-0.8532552531863589,-0.0,1.0,-2.0771123468333252,-0.9906500664337384,0.0
2019-04-17,-0.0,-0.8403966648576643,-0.0,1.0,-2.083378558389659,-1.0098672850165278,0.0
2019-04-18,-0.0,-0.8576019777503089,-0.0,1.0,-2.0770828182941905,-1.0096415327564894,0.0
2019-04-22,-0.0,-0.8603127326880119,-0.0,1.0,-2.08265078183172,-1.021097046413502,0.0
2019-04-23,-0.0,-0.869617105917454,-0.0,1.0,-2.078667329686723,-1.0243659870711088,0.0
2019-04-24,-0.0,-0.852046638551228,-0.0,1.0,-2.078690151327214,-1.0308112130984868,0.0
2019-04-25,-0.0,-0.8384140266985456,-0.0,1.0,-2.0939928272564257,-1.0486152620043834,0.0
2019-04-26,-0.0,-0.8206917173328017,-0.0,1.0,-2.109438851789096,-1.0534237017841124,0.0
2019-04-29,-0.0,-0.8145328719723184,-0.0,1.0,-2.0910528917449334,-1.0376173999011369,0.0
2019-04-30,-0.0,-0.8206664356092489,-0.0,1.0,-2.0902609298410653,-1.0403030152993018,0.0
2019-05-01,-0.0,-0.8110962367990481,-0.0,1.0,-2.096683028409936,-1.0502751747731667,0.0
2019-05-02,-0.0,-0.8143826052264114,-0.0,1.0,-2.127568322361859,-1.0451326550967486,0.0
2019-05-03,-0.0,-0.8330165082541271,-0.0,1.0,-2.125112556278139,-1.0444222111055528,0.0
2019-05-06,-0.0,-0.7738211700254354,-0.0,1.0,-2.0618763451379376,-1.0557131676775582,0.0
2019-05-07,-0.0,-0.7922103308410301,-0.0,1.0,-2.0514098617016074,-1.0432976591897571,0.0
2019-05-08,-0.0,-0.7769860888953517,-0.0,1.0,-2.0056710775047257,-1.0644176239639378,0.0
2019-05-09,-0.0,-0.7756295616027842,-0.0,1.0,-1.9895596693895308,-1.0683454976074243,0.0
2019-05-10,-0.0,-0.7842244975350777,-0.0,1.0,-1.927758816837315,-1.028251801289344,0.0
2019-05-13,-0.0,-0.7781600527853709,-0.0,1.0,-1.9089452351776792,-1.0258742577057216,0.0
2019-05-14,-0.0,-0.7086438152011922,-0.0,1.0,-1.92748695976155,-1.0211438152011922,0.0
2019-05-15,-0.0,-0.7264265668849392,-0.0,1.0,-1.9376987839101965,-1.0131898971000937,0.0
2019-05-16,-0.0,-0.7352830188679245,-0.0,1.0,-1.9431132075471698,-1.0385377358490566,0.0
2019-05-17,-0.0,-0.7303078957310163,-0.0,1.0,-1.9341707593502078,-1.0578485077446165,0.0
2019-05-20,-0.0,-0.7103974383122998,-0.0,1.0,-1.9379355810887173,-1.0606046336409871,0.0
2019-05-21,-0.0,-0.7214611872146119,-0.0,1.0,-2.0069950451763336,-1.1292140289517147,0.0
2019-05-22,-0.0,-0.6976812444966246,-0.0,1.0,-2.055131591820761,-1.139076411310048,0.0
2019-05-23,-0.0,-0.755021558523504,-0.0,1.0,-2.1232516563255865,-1.379903249553055,0.0
2019-05-24,-0.0,-0.7464396447527458,-0.0,1.0,-2.1312207683010147,-1.3774764832623891,0.0
2019-05-28,-0.0,-0.7427357599916082,-0.0,1.0,-2.130126927514948,-1.3720759467114234,0.0
2019-05-29,-0.0,-0.7739047009913654,-0.0,1.0,-2.20008527875493,-1.355878904167999,0.0
2019-05-30,-0.0,-0.7725141212831717,-0.0,1.0,-2.20094852392625,-1.3553234573164235,0.0
2019-05-31,-0.0,-0.7924598730869727,-0.0,1.0,-2.1860502319628856,-1.353970031461633,0.0
2019-06-03,-0.0,-0.7976499232519981,-0.0,1.0,-2.190017466786641,-1.3053511882707882,0.0
2019-06-04,-0.0,-0.8108436279167986,-0.0,1.0,-2.17960088691796,-1.2888818498574595,0.0
2019-06-05,-0.0,-0.7785359801488835,-0.0,1.0,-2.18631100082713,-1.204766335814723,0.0
2019-06-06,-0.0,-0.7738807509799877,-0.0,1.0,-2.158500103156592,-1.225397152878069,0.0
2019-06-07,-0.0,-0.787044200319769,-0.0,1.0,-2.1453401413172415,-1.2251792253339522,0.0
2019-06-10,-0.0,-0.8012807377049179,-0.0,1.0,-2.097233606557377,-1.224385245901639,0.0
2019-06-11,-0.0,-0.801240972434137,-0.04668904485810193,1.0,-2.043891770928695,-1.194079951174855,0.0
2019-06-12,-0.0,-0.8028914681327631,-0.05340052942374261,1.0,-2.045001018122582,-1.1893198941152514,0.0
2019-06-13,-0.0,-0.8385440496161863,-0.0833714605256469,1.0,-2.0061003507701693,-1.1556097808957349,0.0
2019-06-14,-0.0,-0.8200395517468688,-0.11748897114750774,1.0,-2.0107499619694744,-1.1224582931900005,0.0
2019-06-17,-0.0,-0.8054825005057658,-0.11860206352417559,1.0,-2.0076370625126443,-1.1259862431721626,0.0
2019-06-18,-0.0,-0.7817033105888299,-0.12089967146828405,1.0,-2.0135961587060907,-1.1381854940611575,0.0
2019-06-19,-0.0,-0.7438540043235634,-0.15801116082650443,1.0,-2.0003016439595798,-1.1252325172188427,0.0
2019-06-20,-0.0,-0.750593104840745,-0.14284993185603956,1.0,-2.017010751602645,-1.1372469839987884,0.0
2019-06-21,-0.0,-0.76415857605178,-0.13981593851132687,1.0,-2.0035902103559873,-1.1490695792880259,0.0
2019-06-24,-0.0,-0.766629144494474,-0.17120343839541546,1.0,-1.9836266884977487,-1.1952517396643472,0.0
2019-06-25,-0.0,-0.783362478141394,-0.17332000999250563,1.0,-1.903222583062703,-1.1363477391956034,0.0
2019-06-26,-0.0,-0.7814103208932703,-0.18147067699426617,1.0,-1.9344130369178152,-1.1323307514334573,0.0
2019-06-27,-0.0,-0.7574053619841349,-0.20489004920172707,1.0,-1.919720855507581,-1.1386183351742143,0.0
2019-06-28,-0.0,-0.7572373034158069,-0.2088049684463588,1.0,-1.9099969948913154,-1.1324752078533507,0.0
2019-07-01,-0.0,-0.7518320953188096,-0.2113265865696196,1.0,-1.9183907472954784,-1.1037439553317714,0.0
2019-07-02,-0.0,-0.7562347553387425,-0.20463935487082482,1.0,-1.9135845487580265,-1.1033899148787893,0.0
2019-07-03,-0.0,-0.7509820496245835,-0.20988513748694743,1.0,-1.9099497787280593,-1.1016359206404454,0.0
2019-07-05,-0.0,-0.7462211614956245,-0.2061953062848051,1.0,-1.9094570405727924,-1.1102824184566429,0.0
2019-07-08,-0.0,-0.7552005573803124,-0.1967751567632129,1.0,-1.908480143326366,-1.1161540758435353,0.0
2019-07-09,-0.0,-0.7490560413354531,-0.19554848966613672,1.0,-1.9056538155802865,-1.1179451510333864,0.0
2019-07-10,-0.0,-0.7743053835867466,-0.20098063493635776,1.0,-1.873210836511317,-1.1042048437422614,0.0
2019-07-11,-0.0,-0.7679500520291364,-0.21431049006491254,1.0,-1.87542738219117,-1.0974679153659384,0.0
2019-07-12,-0.0,-0.7540804683236593,-0.21749268244282383,1.0,-1.8864910452944386,-1.1029915165947313,0.0
2019-07-15,-0.0,-0.761458648131359,-0.2141633927672006,1.0,-1.8976528659212248,-1.163493502568752,0.0
2019-07-16,-0.0,-0.7575559137618376,-0.2536772113640943,1.0,-1.8895325408019343,-1.136510175297199,0.0
2019-07-17,-0.0,-0.7594783747041941,-0.25180001006998637,1.0,-1.8852525049091182,-1.1384119631438496,0.0
2019-07-18,-0.0,-0.7595878361397337,-0.2519728575018849,1.0,-1.8879115355616989,-1.126916310630812,0.0
2019-07-19,-0.0,-0.7607306395612138,-0.25844110099129475,1.0,-1.8832083731696274,-1.129572787198712,0.0
2019-07-22,-0.0,-0.7284272877867577,-0.24341147532754379,1.0,-1.888258621555143,-1.1597309372019478,0.0
2019-07-23,-0.0,-0.7272408085469229,-0.24266439283743793,1.0,-1.8852886592767217,-1.1606059086121283,0.0
2019-07-24,-0.0,-0.7272317403065826,-0.2546338042280333,1.0,-1.8789700430818557,-1.148732591924657,0.0
2019-07-25,-0.0,-0.7124487140998699,-0.26103272290603424,1.0,-1.8910737516261382,-1.1389472630841588,0.0
2019-07-26,-0.0,-0.7177512129245235,-0.2585404891712099,1.0,-1.890611714099935,-1.1348471965187816,0.0
2019-07-29,-0.0,-0.7069837296620776,-0.2578222778473091,1.0,-1.8953692115143927,-1.1460826032540674,0.0
2019-07-30,-0.0,-0.6991425562854134,-0.265005265005265,1.0,-1.8919420347991776,-1.1582510153938725,0.0
2019-07-31,-0.0,-0.7110174593618303,-0.26535219747140276,1.0,-1.8858117599839455,-1.1548264097932972,0.0
2019-08-01,-0.0,-0.7580045813184015,-0.23715958259099004,1.0,-1.9369305166709085,-1.158310002545177,0.0
2019-08-02,-0.0,-0.7335104480662137,-0.2807949726664283,1.0,-1.9467633985592399,-1.147958923006182,0.0
2019-08-05,-0.0,-0.7306122448979592,-0.2705612244897959,1.0,-1.9495408163265306,-1.151377551020408,0.0
2019-08-06,-0.0,-0.7355575684380031,-0.28457125603864736,1.0,-1.8732890499194845,-1.1388385668276972,0.0
2019-08-07,-0.0,-0.7686770036246475,-0.25065445026178007,1.0,-1.8565243656866692,-1.1583769633507852,0.0
2019-08-08,-0.0,-0.7632745591939547,-0.24065491183879092,1.0,-1.8636272040302264,-1.1701763224181359,0.0
2019-08-09,-0.0,-0.7457856035215847,-0.2278025111300085,1.0,-1.8458306237807012,-1.1828322745235356,0.0
2019-08-12,-0.0,-0.7345141549330813,-0.26782426986417235,1.0,-1.8389969650231355,-1.1340365192298123,0.0
2019-08-13,-0.0,-0.713631612999552,-0.26347484198477084,1.0,-1.8540287662369979,-1.1457223908823968,0.0
2019-08-14,-0.0,-0.7264682618153055,-0.2573165908641487,1.0,-1.8341407949377102,-1.1257168281589875,0.0
2019-08-15,-0.0,-0.7581278162701681,-0.2707980037792529,1.0,-1.7879257715974612,-1.0283443965308399,0.0
2019-08-16,-0.0,-0.7601433136438462,-0.27278009102353057,1.0,-1.7831412801394404,-1.0256124721603563,0.0
2019-08-19,-0.0,-0.7601333397748684,-0.2726701773032513,1.0,-1.7811488477704236,-1.0172472100101453,0.0
2019-08-20,-0.0,-0.7774587571171347,-0.2915470339189255,1.0,-1.7956591561633168,-1.0018005742371892,0.0
2019-08-21,-0.0,-0.7889706957920913,-0.30684089911746065,1.0,-1.7971622214637477,-0.9829343215173826,0.0
2019-08-22,-0.0,-0.7917275650394621,-0.2992302445678652,1.0,-1.795381467407191,-0.9855792653220307,0.0
2019-08-23,-0.0,-0.7837219490824126,-0.30097843547680475,1.0,-1.7907316360804166,-0.9924061724188288,0.0
2019-08-26,-0.0,-0.7649656761557294,-0.29734530267389947,1.0,-1.7759109020210264,-0.9623157793672892,0.0
2019-08-27,-0.0,-0.7612090438781376,-0.296752251389155,1.0,-1.7707894232611612,-0.9614389729833301,0.0
2019-08-28,-0.0,-0.7442673177270334,-0.31131217387141563,1.0,-1.7819426492412276,-0.9496864378380967,0.0
2019-08-29,-0.0,-0.7560182488837118,-0.3003300330033003,1.0,-1.8045039798097458,-0.9925257231605513,0.0
2019-08-30,-0.0,-0.7255522039505693,-0.3171158898511239,1.0,-1.8401284421523791,-0.9824365087087671,0.0
2019-09-03,-0.0,-0.7393210267400517,-0.3325702596074229,1.0,-1.8370756417125325,-0.9617651356485315,0.0
2019-09-04,-0.0,-0.7543653705062363,-0.32912692589875275,1.0,-1.8514062117877232,-0.9562729273661041,0.0
2019-09-05,-0.0,-0.7650643525741029,-0.3182039781591263,1.0,-1.858765600624025,-0.9331123244929797,0.0
2019-09-06,-0.0,-0.7484387197501952,-0.3471409055425449,1.0,-1.8941256830601092,-0.8892954722872755,0.0
2019-09-09,-0.0,-0.7481355106019986,-0.34457713867901535,1.0,-1.8898367048501097,-0.8919327321472094,0.0
2019-09-10,-0.0,-0.7417705492793144,-0.36954616283599534,1.0,-1.8864433190494743,-0.8716887417218544,0.0
2019-09-11,-0.0,-0.7446260091430794,-0.38167493434490807,1.0,-1.879583698083844,-0.8574555004377006,0.0
