Date,DELL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.3756961018297534,-0.7293489790506497,-0.003646247679660568,-0.7099244232299124,-0.49615486608326703,0.0
2018-11-14,1.0,-0.38258487035551997,-0.7355319433306603,-0.0,-0.7203956161454157,-0.5028735632183908,0.0
2018-11-15,1.0,-0.38493610386088606,-0.7588556320124742,-0.0,-0.7508559031897224,-0.49500016948578013,0.0
2018-11-16,1.0,-0.3792461137264199,-0.7482304331628679,-0.0,-0.7526331831882684,-0.5066210586920447,0.0
2018-11-19,1.0,-0.382580120604377,-0.747611626803984,-0.0,-0.7511687783725185,-0.506402872823362,0.0
2018-11-20,1.0,-0.3451503215163451,-0.7394875938457395,-0.0,-0.7566912433087566,-0.5253341413325253,0.0
2018-11-21,1.0,-0.352686019352686,-0.7328661995328661,-0.0,-0.7548214881548214,-0.4962962962962963,0.0
2018-11-23,1.0,-0.35388409371146734,-0.7215649681740927,-0.0,-0.7595227780184624,-0.49758389709067885,0.0
2018-11-26,1.0,-0.35276073619631904,-0.7292944785276073,-0.0,-0.7572352627367298,-0.49493198186182974,0.0
2018-11-27,1.0,-0.3462508294625083,-0.7299270072992701,-0.0,-0.7523888520238885,-0.4892833443928334,0.0
2018-11-28,1.0,-0.3449546767606335,-0.7371584155128333,-0.0,-0.7499750971212272,-0.48832885081515426,0.0
2018-11-29,1.0,-0.3186564223798266,-0.7252429734699238,-0.0,-0.7466180719726819,-0.4929078014184397,0.0
2018-11-30,1.0,-0.3183937483582874,-0.7254071447333859,-0.0,-0.7468479117415288,-0.49277646440767003,0.0
2018-12-03,1.0,-0.3152070403572719,-0.7274160181262929,-0.0,-0.7479066101861884,-0.49321905887761464,0.0
2018-12-04,1.0,-0.306084335375643,-0.7331673274139118,-0.0,-0.7450935421513057,-0.4920874152223059,0.0
2018-12-06,1.0,-0.30327790367367785,-0.6704541827582905,-0.0,-0.7542051003798156,-0.46382177396189084,0.0
2018-12-07,1.0,-0.30887143130867983,-0.6703391454301592,-0.0,-0.7547103531966534,-0.4595388644056972,0.0
2018-12-10,1.0,-0.28794487641443833,-0.6729881787723624,-0.0,-0.7561792780833175,-0.44364371957772303,0.0
2018-12-11,1.0,-0.28859951325895256,-0.6727140554379089,-0.0,-0.7560289516103543,-0.4433452384715067,0.0
2018-12-12,1.0,-0.2897515331605235,-0.6725674906745907,-0.0,-0.7564329518872099,-0.4424037428083707,0.0
2018-12-13,1.0,-0.2892783830727933,-0.6685930838465183,-0.0,-0.7597031422706458,-0.44048634138638876,0.0
2018-12-14,1.0,-0.2938279400157853,-0.6556274664561957,-0.0,-0.7669139700078927,-0.4406945540647198,0.0
2018-12-17,1.0,-0.27477647651429293,-0.6574109054275281,-0.0,-0.7548797380682534,-0.46118247072157165,0.0
2018-12-18,1.0,-0.2634524591189069,-0.6465935027983617,-0.0,-0.7530875777756934,-0.46355876559422193,0.0
2018-12-19,1.0,-0.2666291396941552,-0.6458391969227882,-0.0,-0.7516339869281046,-0.46311411326891205,0.0
2018-12-20,1.0,-0.2652667599937782,-0.6338777414839011,-0.0,-0.7539897340177322,-0.457769482034531,0.0
2018-12-21,1.0,-0.26255029402661717,-0.6330547818012999,-0.0,-0.7553698545341999,-0.44404209223150726,0.0
2018-12-24,1.0,-0.24431940472896105,-0.6134735418011869,-0.0,-0.7534975248285828,-0.463425883221105,0.0
2018-12-26,1.0,-0.24803073221838504,-0.7978347755228745,-0.0,-1.085561289821893,-0.7489038066043228,0.0
2018-12-27,1.0,-0.17605607406574456,-0.7688444094606244,-0.0,-1.019903294726189,-0.7834251658607894,0.0
2018-12-28,1.0,-0.16825551718961118,-0.7795000750638043,-0.0,-1.0228944602912475,-0.7825026272331482,0.0
2018-12-31,1.0,-0.16370415003389321,-0.7911802364992092,-0.0,-1.026248399487836,-0.7847781878436394,0.0
2019-01-02,1.0,-0.17012767266574375,-0.8147208121827411,-0.0,-1.0563374865405322,-0.8044147054299339,0.0
2019-01-03,1.0,-0.1921885886815824,-0.8163660292637609,-0.0,-1.0838817062785475,-0.7784702330262445,0.0
2019-01-04,1.0,-0.17743613455091897,-0.8180171849111856,-0.0,-1.0784109736831966,-0.7792548067660772,0.0
2019-01-07,1.0,-0.15325959759918464,-0.7849835793288287,-0.0,-1.0784794835982032,-0.7581442754142916,0.0
2019-01-08,1.0,-0.15667005534846945,-0.7688542490304605,-0.0,-1.0856959975902707,-0.7540193531382958,0.0
2019-01-09,1.0,-0.15473371669109634,-0.759762468523321,-0.0,-1.0852407261247041,-0.7587101138798061,0.0
2019-01-10,1.0,-0.15613145539906106,-0.756131455399061,-0.0,-1.0869107981220658,-0.7566948356807512,0.0
2019-01-11,1.0,-0.159779919500757,-0.6765629038809498,-0.017318415124995382,-1.0668734537129354,-0.7720911340053912,0.0
2019-01-14,1.0,-0.1642999147969327,-0.6346563476285147,-0.03557228060210167,-1.0004615166145983,-0.7151732462368645,0.0
2019-01-15,1.0,-0.17782861164877703,-0.6348407531233503,-0.030300897413338024,-0.9894070033433046,-0.6868907267288403,0.0
2019-01-16,1.0,-0.16900716191546133,-0.6438000280859429,-0.0130248560595422,-0.9819547816317934,-0.7029560454992276,0.0
2019-01-17,1.0,-0.16518326441937065,-0.6407947298339056,-0.020498983811058937,-0.9792206882051999,-0.6983670894947088,0.0
2019-01-18,1.0,-0.15881959361904427,-0.6298552664013803,-0.033595098073740184,-0.9707363453885974,-0.7284572313976828,0.0
2019-01-22,1.0,-0.0,-0.645749647161003,-0.0,-1.2489052943943832,-0.7242065646147721,0.0
2019-01-23,1.0,-0.0,-0.5973332364481907,-0.0,-1.273470425810202,-0.7623891876180788,0.0
2019-01-24,1.0,-0.0,-0.5956155020722751,-0.0,-1.2774303788264378,-0.7624881843961316,0.0
2019-01-25,1.0,-0.0,-0.51459122298953,-0.0,-1.425521645503824,-0.7726665181554911,0.0
2019-01-28,1.0,-0.0,-0.510203323049474,-0.0,-1.432702672564398,-0.7741887521837714,0.0
2019-01-29,1.0,-0.0,-0.503161596887043,-0.0,-1.434878587196468,-0.8034945934822464,0.0
2019-01-30,1.0,-0.0,-0.5026007559031546,-0.0,-1.4344197881974328,-0.8050742805822699,0.0
2019-01-31,1.0,-0.0,-0.5116767252689584,-0.0,-1.4189751471304868,-0.8178580799940024,0.0
2019-02-01,1.0,-0.0,-0.5073900841908325,-0.0,-1.4303835360149673,-0.8040411599625819,0.0
2019-02-04,1.0,-0.0,-0.5044413627675124,-0.0,-1.4282822982646828,-0.8152617967842285,0.0
2019-02-05,1.0,-0.0,-0.5112987987987987,-0.0,-1.4251126126126124,-0.8173423423423423,0.0
2019-02-06,1.0,-0.0,-0.5051248357424442,-0.0,-1.4255303172517366,-0.823803266378825,0.0
2019-02-07,1.0,-0.0,-0.5073007769978605,-0.0,-1.4261852032581361,-0.8201268721144102,0.0
2019-02-08,1.0,-0.0,-0.5074492099322799,-0.0,-1.4367945823927768,-0.8179834462001505,0.0
2019-02-11,1.0,-0.0,-0.502512752692235,-0.0,-1.4541847723408277,-0.821840166257321,0.0
2019-02-12,1.0,-0.0,-0.5182661366647738,-0.0,-1.4518266136664775,-0.8156350558394851,0.0
2019-02-13,1.0,-0.0,-0.5441930618401207,-0.0,-1.430316742081448,-0.7961915535444948,0.0
2019-02-14,1.0,-0.0,-0.49788950026381246,-0.0,-1.457149317856335,-0.8137107107861611,0.0
2019-02-15,1.0,-0.0,-0.5438161748141472,-0.0,-1.425658932191935,-0.7851242772396184,0.0
2019-02-19,1.0,-0.0,-0.5286769946359579,-0.0,-1.438726133763457,-0.7837128174350126,0.0
2019-02-20,1.0,-0.0,-0.5216560509554139,-0.0,-1.443536905207943,-0.7815286624203821,0.0
2019-02-21,1.0,-0.0,-0.5006916663551053,-0.0,-1.445582682169963,-0.7924253187273339,0.0
2019-02-22,1.0,-0.0,-0.49732760231732387,-0.0,-1.4518781536161465,-0.788413380676509,0.0
2019-02-25,1.0,-0.0,-0.4965076980848667,-0.0,-1.4612091625985733,-0.7974464889222681,0.0
2019-02-26,1.0,-0.0,-0.4987237237237237,-0.0,-1.456081081081081,-0.7989489489489489,0.0
2019-02-27,1.0,-0.0,-0.4963199399173865,-0.0,-1.4607960946301166,-0.7980097634247091,0.0
2019-02-28,1.0,-0.0,-0.4925042269396957,-0.0,-1.4568476423069696,-0.8078902874318993,0.0
2019-03-01,1.0,-0.0,-0.49316149395055237,-0.0,-1.4567520853686031,-0.8075073269707672,0.0
2019-03-04,1.0,-0.0,-0.49261750009392485,-0.0,-1.4548221061727467,-0.809557801405117,0.0
2019-03-05,1.0,-0.0,-0.49011768255884125,-0.0,-1.4614891369945684,-0.8202700663850331,0.0
2019-03-06,1.0,-0.0,-0.4891570808976052,-0.0,-1.4629077880445032,-0.8193852536300208,0.0
2019-03-07,1.0,-0.0,-0.5023826498067615,-0.0,-1.4482008179805634,-0.8016209523094817,0.0
2019-03-08,1.0,-0.0,-0.49352125483064324,-0.0,-1.4862847616882626,-0.8089717360006061,0.0
2019-03-11,1.0,-0.0,-0.4958810682401625,-0.0,-1.4907084562626922,-0.8449749032529982,0.0
2019-03-12,1.0,-0.0,-0.46857054167313367,-0.0,-1.5167623777743289,-0.8948859227068136,0.0
2019-03-13,1.0,-0.0,-0.4842865508491118,-0.0,-1.519227015420652,-0.9004489556900254,0.0
2019-03-14,1.0,-0.0,-0.48880843940986407,-0.0,-1.5066370820195414,-0.8973101327416403,0.0
2019-03-15,1.0,-0.0,-0.47950496610436705,-0.0,-1.5410294813179883,-0.9208182248147564,0.0
2019-03-18,1.0,-0.0,-0.49893244168714496,-0.0,-1.5631067961165048,-0.9664826974982879,0.0
2019-03-19,1.0,-0.0,-0.5015150902993818,-0.0,-1.5588461072279907,-0.9798391984162256,0.0
2019-03-20,1.0,-0.0,-0.5073889631159156,-0.0,-1.5548807644034173,-0.9864366978420179,0.0
2019-03-21,1.0,-0.0,-0.5099546778892845,-0.0,-1.5632486241502104,-0.9734137261249596,0.0
2019-03-22,1.0,-0.0,-0.5107787603406823,-0.0,-1.5893883206324626,-0.974978605485146,0.0
2019-03-25,1.0,-0.0,-0.4172699485199485,-0.0464527027027027,-1.594313063063063,-0.9638433075933076,0.0
2019-03-26,1.0,-0.0,-0.40531832456462336,-0.052856968065581794,-1.6035727395081365,-1.0167217260084018,0.0
2019-03-27,1.0,-0.0,-0.4047327621379029,-0.05014279885760914,-1.6076703386372908,-1.017421460628315,0.0
2019-03-28,1.0,-0.0,-0.3977416847359162,-0.061244528085750524,-1.6043448021928568,-1.0278198257169742,0.0
2019-03-29,1.0,-0.0,-0.38362951437228726,-0.07460486446646467,-1.5999918106625175,-1.0364425517975597,0.0
2019-04-01,1.0,-0.0,-0.3831936914736323,-0.0731476918022014,-1.6028831936914736,-1.0478478725151965,0.0
2019-04-02,1.0,-0.0,-0.3863841298467088,-0.10037708008853186,-1.5877940814820888,-1.024141323059267,0.0
2019-04-03,1.0,-0.0,-0.38666666666666666,-0.09862564102564102,-1.5988512820512821,-1.0183794871794871,0.0
2019-04-04,1.0,-0.0,-0.3849147820386759,-0.10476073418551295,-1.597181252048509,-1.0102015732546707,0.0
2019-04-05,1.0,-0.0,-0.3790196562217288,-0.12299531211448309,-1.604408257257998,-1.0057981741919566,0.0
2019-04-08,1.0,-0.0,-0.38596274315858886,-0.12059017474447742,-1.6073194856577646,-1.007459610946258,0.0
2019-04-09,1.0,-0.0,-0.3719643152155956,-0.13633735337848998,-1.6226251445564184,-0.999215265157773,0.0
2019-04-10,1.0,-0.0,-0.3571546323771843,-0.14305143422354105,-1.617499175733597,-1.0036267721727663,0.0
2019-04-11,1.0,-0.0,-0.36147811725846407,-0.1486374896779521,-1.6176713459950454,-1.0010322047894302,0.0
2019-04-12,1.0,-0.0,-0.35999504480323735,-0.14683899739852171,-1.6194408886319527,-1.003096997976628,0.0
2019-04-15,1.0,-0.0,-0.3628842096554007,-0.14876101435485872,-1.6137839738551276,-1.011417697431018,0.0
2019-04-16,1.0,-0.0,-0.364406779661017,-0.15845390657296404,-1.6063249276560563,-1.0047540305911533,0.0
2019-04-17,1.0,-0.0,-0.3576457919151756,-0.17975480450629558,-1.6177932405566602,-0.9865805168986084,0.0
2019-04-18,1.0,-0.0,-0.36016071576505676,-0.1713611134123105,-1.6122939275950625,-0.9983017148537818,0.0
2019-04-22,1.0,-0.0,-0.36596310453714476,-0.1695612431444241,-1.615256772477979,-1.004071796576367,0.0
2019-04-23,1.0,-0.0,-0.3736560255718378,-0.1770517663663913,-1.6118145211507329,-0.9887085391672548,0.0
2019-04-24,1.0,-0.0,-0.3761300489342291,-0.1815128141328689,-1.602678941693622,-0.98664676121755,0.0
2019-04-25,1.0,-0.0,-0.3833166999334664,-0.19668995342648038,-1.6037092481703261,-0.9746340652029275,0.0
2019-04-26,1.0,-0.0,-0.373216885007278,-0.21555416926595966,-1.6114368891661468,-0.9587024329382409,0.0
2019-04-29,1.0,-0.0,-0.3530149703102785,-0.20063561093919882,-1.6307602241364891,-0.997281926904742,0.0
2019-04-30,1.0,-0.0,-0.3447267257228815,-0.20307538024402472,-1.6294918936988132,-1.001211766672238,0.0
2019-05-01,1.0,-0.0,-0.32509115292737106,-0.22530489082603414,-1.6288504253803278,-1.0117346297305227,0.0
2019-05-02,1.0,-0.0,-0.323318065302349,-0.2194394251376224,-1.6236500399209985,-1.0358028322897845,0.0
2019-05-03,1.0,-0.0,-0.3207935774032197,-0.219116472615695,-1.6262031860787693,-1.0371569080744818,0.0
2019-05-06,1.0,-0.0,-0.2488695223217956,-0.23160404505467402,-1.5803255775713227,-1.0500287757954452,0.0
2019-05-07,1.0,-0.0,-0.24765547877591312,-0.23075024679170777,-1.5837857847976309,-1.0509213557091148,0.0
2019-05-08,1.0,-0.0,-0.24358764907694821,-0.25220552197353374,-1.5459483744486195,-1.042599248488809,0.0
2019-05-09,1.0,-0.0,-0.24324434647726342,-0.25112254061556044,-1.543513756224998,-1.0440852314474651,0.0
2019-05-10,1.0,-0.0,-0.24133289827881554,-0.25254914756505425,-1.5453544334774452,-1.0393996247654784,0.0
2019-05-13,1.0,-0.0,-0.24232165436227923,-0.24509524003752498,-1.5490883876493862,-1.0422971815474975,0.0
2019-05-14,1.0,-0.0,-0.20843752520771153,-0.29055416633056386,-1.5110510607405017,-1.0231910946196663,0.0
2019-05-15,1.0,-0.0,-0.22074769380158601,-0.28900307493121863,-1.5195824567082055,-1.0166289043534553,0.0
2019-05-16,1.0,-0.0,-0.2209604153147307,-0.29201817001946784,-1.5253082414016874,-1.0174805321219986,0.0
2019-05-17,1.0,-0.0,-0.22799935410947847,-0.283868884224124,-1.5228483772000647,-1.0020991441950589,0.0
2019-05-20,1.0,-0.0,-0.21718964265548119,-0.29313543599257885,-1.5204081632653064,-1.002460272646608,0.0
2019-05-21,1.0,-0.0,-0.2121175474664409,-0.28907163300681255,-1.5272302172773813,-1.0026605393638892,0.0
2019-05-22,1.0,-0.0,-0.2070077819442764,-0.2939800814483287,-1.5279222611991452,-1.0032256763840168,0.0
2019-05-23,1.0,-0.0,-0.2089323829084612,-0.3049414038902984,-1.5224115017518423,-0.9909387459224357,0.0
2019-05-24,1.0,-0.0,-0.21473062611227958,-0.29153858598932214,-1.5443293965377771,-0.9940139136062126,0.0
2019-05-28,1.0,-0.0,-0.21283046325491148,-0.28910987145282563,-1.5440213436817853,-0.9964022960627374,0.0
2019-05-29,1.0,-0.0,-0.22693920335429768,-0.29305757135945815,-1.5439042089985486,-0.9676665054023544,0.0
2019-05-30,1.0,-0.0,-0.22472226694574143,-0.2865883110610208,-1.5439542746739654,-0.9698518757043955,0.0
2019-05-31,1.0,-0.0,-0.22856797874909443,-0.28644449810834743,-1.5426628028656526,-0.9671576913788941,0.0
2019-06-03,1.0,-0.0,-0.22628376125375124,-0.25341780593531177,-1.6146632210736913,-1.0736912304101367,0.0
2019-06-04,1.0,-0.0,-0.2059896496139815,-0.2951980996012556,-1.7159158394841774,-1.02477305506066,0.0
2019-06-05,1.0,-0.0,-0.1949205817023595,-0.31532626461590046,-1.709484095385776,-0.9712501571602197,0.0
2019-06-06,1.0,-0.0,-0.23878430870363254,-0.24625432193622743,-1.7198104750928416,-1.0636871985316088,0.0
2019-06-07,1.0,-0.0,-0.27744451109778046,-0.24432256405861685,-1.7029736909760906,-1.0601165481189476,0.0
2019-06-10,1.0,-0.0,-0.27794898133881185,-0.2388717685327855,-1.7014637904468413,-1.0617616846430407,0.0
2019-06-11,1.0,-0.0,-0.27962573501008625,-0.25983947808918834,-1.6958238551010774,-1.0566977123481693,0.0
2019-06-12,1.0,-0.0,-0.28042237197922476,-0.26003348070567023,-1.6945958707129671,-1.057346439455724,0.0
2019-06-13,1.0,-0.0,-0.28043534371504775,-0.2609051019530242,-1.6900972210272736,-1.070420717542803,0.0
2019-06-14,1.0,-0.0,-0.2781217750257998,-0.26242690058479534,-1.6910044719642243,-1.0684124527003784,0.0
2019-06-17,1.0,-0.0,-0.29661567794774013,-0.26168912770290764,-1.6920310265632448,-1.0828963903453654,0.0
2019-06-18,1.0,-0.0,-0.2408355003774851,-0.24674943377233455,-1.6522523278248469,-1.0543997986746079,0.0
2019-06-19,1.0,-0.0,-0.20265656229180545,-0.2742338441039307,-1.63395236508994,-1.0530896069287143,0.0
2019-06-20,1.0,-0.0,-0.21816432396251673,-0.27894912985274434,-1.6308149263721554,-1.055513721552878,0.0
2019-06-21,1.0,-0.0,-0.22362975040762573,-0.2809063924077093,-1.6242317822651449,-1.0520088632467912,0.0
2019-06-24,1.0,-0.0,-0.21151832460732986,-0.28737172774869113,-1.6161675392670156,-1.0734240837696336,0.0
2019-06-25,1.0,-0.0,-0.21458795927772423,-0.28643847668524025,-1.6151074615610206,-1.0733587498428923,0.0
2019-06-26,1.0,-0.0,-0.21110691665618053,-0.2784279182920179,-1.608657354976721,-1.0962627406568515,0.0
2019-06-27,1.0,-0.0,-0.20155625657202944,-0.28176656151419555,-1.6082018927444797,-1.1145320715036804,0.0
2019-06-28,1.0,-0.0,-0.15623682213038712,-0.29543729442523403,-1.6429535295605973,-1.122248460824829,0.0
2019-07-01,1.0,-0.0,-0.1362846854479983,-0.31018851938148695,-1.6810421520864223,-1.108917602202923,0.0
2019-07-02,1.0,-0.0,-0.138418557399255,-0.30684896715204873,-1.680240433457501,-1.107517778530308,0.0
2019-07-03,1.0,-0.0,-0.13287305688508622,-0.311703164047609,-1.684061163115761,-1.1070354525816426,0.0
2019-07-05,1.0,-0.0,-0.12689409972064675,-0.31397612799458224,-1.6823838144417167,-1.109371031913993,0.0
2019-07-08,1.0,-0.0,-0.12453948761380478,-0.3159009104382808,-1.684141435528266,-1.1100148210882912,0.0
2019-07-09,1.0,-0.0,-0.12276615567036504,-0.3135851613449649,-1.6870077072922842,-1.1113746082832219,0.0
2019-07-10,1.0,-0.0,-0.10718671918011265,-0.3096175835344937,-1.7012662516410453,-1.1168847668657096,0.0
2019-07-11,1.0,-0.0,-0.09978777589134126,-0.31884550084889646,-1.7105687606112052,-1.1152801358234294,0.0
2019-07-12,1.0,-0.0,-0.08659241625573881,-0.322139091991158,-1.7204557048121067,-1.1217480020404693,0.0
2019-07-15,1.0,-0.0,-0.10419146403672845,-0.3377401802414556,-1.7101258289406562,-1.0989202516578813,0.0
2019-07-16,1.0,-0.0,-0.09454560962087935,-0.35046270629877607,-1.7151690903663268,-1.1044394217237408,0.0
2019-07-17,1.0,-0.0,-0.1113246220855752,-0.34289862498932444,-1.7143650183619439,-1.1015885216500128,0.0
2019-07-18,1.0,-0.0,-0.11136732428046801,-0.34815099496114105,-1.7169698522504055,-1.093774019984627,0.0
2019-07-19,1.0,-0.0,-0.11284878007093108,-0.3547408451907875,-1.7107635773191472,-1.0945605264282356,0.0
2019-07-22,1.0,-0.0,-0.10043593469527311,-0.34849132404479016,-1.7160441063338747,-1.1088981964270452,0.0
2019-07-23,1.0,-0.0,-0.10545221295702374,-0.34633311952106055,-1.714902715415865,-1.1095146461406886,0.0
2019-07-24,1.0,-0.0,-0.10670836189170665,-0.3677604523646333,-1.7132025359835503,-1.0960846470185057,0.0
2019-07-25,1.0,-0.0,-0.0981684354673057,-0.37093461143444023,-1.720215679561794,-1.0900376583361862,0.0
2019-07-26,1.0,-0.0,-0.09287793186098271,-0.3677024482109228,-1.7265023112480742,-1.0930063345317582,0.0
2019-07-29,1.0,-0.0,-0.07818454292442731,-0.36964247484478696,-1.724470134874759,-1.1094412331406551,0.0
2019-07-30,1.0,-0.0,-0.07536008230452675,-0.3752572016460906,-1.7194787379972565,-1.1165980795610426,0.0
2019-07-31,1.0,-0.0,-0.11766223713069282,-0.37177998537823076,-1.7085537350019353,-1.1025674106566896,0.0
2019-08-01,1.0,-0.0,-0.14585036355031622,-0.3643247429333563,-1.7049864475325904,-1.0872520758938176,0.0
2019-08-02,1.0,-0.0,-0.1294694720536982,-0.3813519211737877,-1.7061658276322016,-1.0857536250591626,0.0
2019-08-05,1.0,-0.0,-0.1435076705424643,-0.3956850435474601,-1.7431805119589725,-1.1386887130288696,0.0
2019-08-06,1.0,-0.0,-0.1368119216231481,-0.3852369987400617,-1.6934439761915105,-1.1290785071903375,0.0
2019-08-07,1.0,-0.0,-0.15163596966413867,-0.3646803900325027,-1.6817334777898159,-1.1356446370530877,0.0
2019-08-08,1.0,-0.0,-0.14819470330718218,-0.35897880455983705,-1.685362576394608,-1.1419097568375884,0.0
2019-08-09,1.0,-0.0,-0.1288071339335717,-0.34984706845302205,-1.671994141213975,-1.1572825571877827,0.0
2019-08-12,1.0,-0.0,-0.12252011877608986,-0.36110513405344924,-1.6754314240220338,-1.144467874510479,0.0
2019-08-13,1.0,-0.0,-0.09951018303686517,-0.35606255907880036,-1.6866460427945347,-1.1544212425882958,0.0
2019-08-14,1.0,-0.0,-0.11180124223602486,-0.3527093596059113,-1.6711073034911117,-1.1479974298565003,0.0
2019-08-15,1.0,-0.0,-0.13660488626790226,-0.3648272957034541,-1.6435973041280538,-1.067312552653749,0.0
2019-08-16,1.0,-0.0,-0.1456877937253906,-0.3595410474617892,-1.6394004826622635,-1.0892925187349167,0.0
2019-08-19,1.0,-0.0,-0.1351750316322227,-0.36166174609869256,-1.640489245044285,-1.080303669337832,0.0
2019-08-20,1.0,-0.0,-0.1379295839818281,-0.3625962226054768,-1.6380768098262735,-1.0678500820258274,0.0
2019-08-21,1.0,-0.0,-0.13907563025210085,-0.3726890756302521,-1.6325630252100842,-1.0573529411764706,0.0
2019-08-22,1.0,-0.0,-0.14243746852442504,-0.3646969951317778,-1.631735773040121,-1.0578311230485145,0.0
2019-08-23,1.0,-0.0,-0.13899030592974945,-0.36594066053967855,-1.630618154349742,-1.0610180872046666,0.0
2019-08-26,1.0,-0.0,-0.1288494395132725,-0.36187856815435265,-1.626119931658124,-1.0503396257865567,0.0
2019-08-27,1.0,-0.0,-0.12514040853683903,-0.3596954694845446,-1.622373840329492,-1.0530848275575155,0.0
