Date,ALBO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-24,1.0,-0.0,-1.592142043689823,-0.0,-1.2889533077958382,-1.2953721917382754,0.0
2019-01-25,1.0,-0.0,-1.5741400393428677,-0.0,-1.3789143495135305,-1.3634961986283163,0.0
2019-01-28,1.0,-0.0,-1.537795024452477,-0.0,-1.421752073144801,-1.3562088028917714,0.0
2019-01-29,1.0,-0.0,-1.5413161537642426,-0.0,-1.4317964008092856,-1.351134064529869,0.0
2019-01-30,1.0,-0.0,-1.5367556906018442,-0.0,-1.4300335838797376,-1.36398528706221,0.0
2019-01-31,1.0,-0.0,-1.5680253818025385,-0.0,-1.4469778446977846,-1.3624973112497312,0.0
2019-02-01,1.0,-0.0,-1.5778586165707458,-0.0,-1.494081876425236,-1.3575849712238026,0.0
2019-02-04,1.0,-0.0,-1.585553389646957,-0.0,-1.4803443794671864,-1.3488737275286982,0.0
2019-02-05,1.0,-0.0,-1.5705083094245655,-0.0,-1.4664104368537867,-1.3764412926974503,0.0
2019-02-06,1.0,-0.0,-1.5745279445977385,-0.0,-1.4600984688632799,-1.3757506898230807,0.0
2019-02-07,1.0,-0.0,-1.5725029758684124,-0.0,-1.4588789092089598,-1.3793420625473432,0.0
2019-02-08,1.0,-0.0,-1.552591628713945,-0.0,-1.4691498590327479,-1.4000216872695728,0.0
2019-02-11,1.0,-0.0,-1.545128316659417,-0.0,-1.4680839495432796,-1.4239343192692475,0.0
2019-02-12,1.0,-0.0,-1.5534139170205816,-0.0,-1.4671675922901013,-1.4242622236741804,0.0
2019-02-13,1.0,-0.0,-1.5916913946587539,-0.0,-1.4256271917992986,-1.3778796870785002,0.0
2019-02-14,1.0,-0.0,-1.5401329657856333,-0.0,-1.4673801416139667,-1.3975460785903464,0.0
2019-02-15,1.0,-0.0,-1.5357721819950287,-0.0,-1.4688209229439102,-1.3990057278720416,0.0
2019-02-19,1.0,-0.0,-1.5028749529797407,-0.0,-1.4840131119350852,-1.3868558224515017,0.0
2019-02-20,1.0,-0.0,-1.5209139784946235,-0.0,-1.4788172043010754,-1.3765591397849462,0.0
2019-02-21,1.0,-0.0,-1.5166720447456168,-0.0,-1.4827363665698612,-1.378670538883511,0.0
2019-02-22,1.0,-0.0,-1.5035750766087843,-0.0,-1.494166980269878,-1.3782592333745496,0.0
2019-02-25,1.0,-0.0,-1.5083938048304995,-0.0,-1.5191703671612695,-1.3877937831690674,0.0
2019-02-26,1.0,-0.0,-1.5102394625636582,-0.0,-1.5250297973778308,-1.382489977245639,0.0
2019-02-27,1.0,-0.0,-1.4891168647885793,-0.0,-1.5627747923790913,-1.3760516745372633,0.0
2019-02-28,1.0,-0.0,-1.4904133398511759,-0.0,-1.564119276519472,-1.3770028787138127,0.0
2019-03-01,1.0,-0.0,-1.512947448591013,-0.0,-1.5796975301925797,-1.3474594712218473,0.0
2019-03-04,1.0,-0.0,-1.5347077530430968,-0.0,-1.6394341484811932,-1.3089154512556203,0.0
2019-03-05,1.0,-0.0,-1.5180014291210906,-0.0,-1.675479580058264,-1.3031385697795856,0.0
2019-03-06,1.0,-0.0,-1.516663000439947,-0.0,-1.6689947206335238,-1.313737351517818,0.0
2019-03-07,1.0,-0.0,-1.4788323566460375,-0.0,-1.716030450736623,-1.2818336162988115,0.0
2019-03-08,1.0,-0.0,-1.4667667834696034,-0.0,-1.7976528171755937,-1.2976250069525557,0.0
2019-03-11,1.0,-0.0,-1.4638601618705038,-0.0,-1.7973808453237412,-1.3593187949640289,0.0
2019-03-12,1.0,-0.0,-1.3925488414357112,-0.0,-1.8320081781008632,-1.4546228986824172,0.0
2019-03-13,1.0,-0.0,-1.4316177741916893,-0.0,-1.852630972278255,-1.4791078324015905,0.0
2019-03-14,1.0,-0.0,-1.4238300315819696,-0.0,-1.8525983347688773,-1.4656904966982485,0.0
2019-03-15,1.0,-0.0,-1.3923001668872645,-0.0,-1.867928871496806,-1.494504229728952,0.0
2019-03-18,1.0,-0.0,-1.4179921925071375,-0.0,-1.8817805744916387,-1.5266561789896869,0.0
2019-03-19,1.0,-0.0,-1.4148364485981308,-0.0,-1.8776869158878506,-1.5485981308411216,0.0
2019-03-20,1.0,-0.0,-1.4291156303111998,-0.0,-1.8745238234777004,-1.5569946668229504,0.0
2019-03-21,1.0,-0.0,-1.4298533724340174,-0.0,-1.9211730205278592,-1.5140762463343107,0.0
2019-03-22,1.0,-0.0,-1.4260513186029935,-0.0,-2.004692325968163,-1.5089094796863862,0.0
2019-03-25,1.0,-0.0,-1.3039794308420498,-0.0,-2.042599193595512,-1.4969905919476423,0.0
2019-03-26,1.0,-0.0,-1.3129307323910757,-0.0,-2.044796168671884,-1.4827707043569676,0.0
2019-03-27,1.0,-0.0,-1.3174367502078632,-0.0,-2.0875400878964245,-1.5339113909015323,0.0
2019-03-28,1.0,-0.0,-1.313768676706947,-0.0,-2.0804809810107745,-1.5584856241442941,0.0
2019-03-29,1.0,-0.0,-1.3012507444907684,-0.0,-2.08302561048243,-1.5715902322811197,0.0
2019-04-01,1.0,-0.0,-1.3086090359302738,-0.0,-2.05828293608443,-1.5621961342345547,0.0
2019-04-02,1.0,-0.0,-1.3219587202081733,-0.0,-2.0705541427642085,-1.5214974274055237,0.0
2019-04-03,1.0,-0.0,-1.3226874852140997,-0.0,-2.069552874378992,-1.5221197066477405,0.0
2019-04-04,1.0,-0.0,-1.3233742367656647,-0.0,-2.0583911316616277,-1.5462683028039599,0.0
2019-04-05,1.0,-0.0,-1.3013625592417062,-0.0,-2.0652843601895734,-1.5575236966824644,0.0
2019-04-08,1.0,-0.0,-1.289680895151264,-0.0,-2.070451719850808,-1.560179977502812,0.0
2019-04-09,1.0,-0.0,-1.290316849274504,-0.0,-2.072253479419603,-1.5598460171750075,0.0
2019-04-10,1.0,-0.0,-1.2735068007096393,-0.0,-2.0771141336487284,-1.5630396215257243,0.0
2019-04-11,1.0,-0.0,-1.2162789313976319,-0.0,-2.1715356696614507,-1.5620872255607783,0.0
2019-04-12,1.0,-0.0,-1.2128494943486021,-0.0,-2.1725163593099346,-1.5634146341463413,0.0
2019-04-15,1.0,-0.0,-1.2124380189975505,-0.0,-2.190991098631937,-1.570583666885716,0.0
2019-04-16,1.0,-0.0,-1.2340644692195832,-0.0,-2.2175836160930684,-1.607489093553078,0.0
2019-04-17,1.0,-0.0,-1.247185570754146,-0.0,-2.1936811524028568,-1.6117298147923982,0.0
2019-04-18,1.0,-0.0,-1.2925729604581735,-0.0,-2.1962468774751724,-1.603972460854201,0.0
2019-04-22,1.0,-0.0,-1.2837764185793012,-0.0,-2.17755707624296,-1.5944407436565131,0.0
2019-04-23,1.0,-0.0,-1.2966820053281665,-0.0,-2.174255267619278,-1.5837975296682003,0.0
2019-04-24,1.0,-0.0,-1.2830633462282397,-0.0,-2.175894584139265,-1.5855899419729207,0.0
2019-04-25,1.0,-0.0,-1.2609646458510508,-0.0,-2.2010691289029283,-1.6125622646094033,0.0
2019-04-26,1.0,-0.0,-1.2402398727205972,-0.0,-2.2890099131073307,-1.5899522702239628,0.0
2019-04-29,1.0,-0.0,-1.248253462434122,-0.0,-2.2967888221595785,-1.5832209829635988,0.0
2019-04-30,1.0,-0.0,-1.2490653919225347,-0.0,-2.296868296868297,-1.582643868358154,0.0
2019-05-01,1.0,-0.0,-1.2181037127953358,-0.0,-2.3278919914084075,-1.5908560908254066,0.0
2019-05-02,1.0,-0.0,-1.1854902678625907,-0.0,-2.327780828604552,-1.5884434681798767,0.0
2019-05-03,1.0,-0.0,-1.198722239123821,-0.0,-2.3075144508670524,-1.5783389108609676,0.0
2019-05-06,1.0,-0.0,-1.166383288802526,-0.0,-2.3143672577119263,-1.5915715326694195,0.0
2019-05-07,1.0,-0.0,-1.1671525753158405,-0.0,-2.3123177842565594,-1.594387755102041,0.0
2019-05-08,1.0,-0.0,-1.166716912873078,-0.0,-2.268073560446186,-1.5947542960506482,0.0
2019-05-09,1.0,-0.0,-1.1625098133945289,-0.0,-2.288906334923607,-1.5875354791956038,0.0
2019-05-10,1.0,-0.0,-1.1628486358388528,-0.0,-2.301148447469162,-1.6124445524700735,0.0
2019-05-13,1.0,-0.0,-1.1623526552436505,-0.0,-2.298821241949204,-1.6148985295904728,0.0
2019-05-14,1.0,-0.0,-1.0780959241250976,-0.02004922264241551,-2.3066210456810134,-1.5979950777357586,0.0
2019-05-15,1.0,-0.0,-1.1121186644246936,-0.006846024501561374,-2.315877972615902,-1.5704419889502763,0.0
2019-05-16,1.0,-0.0,-1.112030438458751,-0.009481821476023673,-2.3417683295083944,-1.576035753110279,0.0
2019-05-17,1.0,-0.0,-1.079766067767997,-0.039370553478837576,-2.2925961654407327,-1.617448450500422,0.0
2019-05-20,1.0,-0.0,-1.0840265220012055,-0.04104882459312839,-2.2872212176009645,-1.6154309825195903,0.0
2019-05-21,1.0,-0.0,-1.0523656680932003,-0.036733238231098427,-2.2686638135996198,-1.586186400380409,0.0
2019-05-22,1.0,-0.0,-1.017499559574843,-0.06905866463092372,-2.2316636326266956,-1.5541135709671736,0.0
2019-05-23,1.0,-0.0,-1.017726125491577,-0.07501320655044902,-2.2287374537770734,-1.5480424957445558,0.0
2019-05-24,1.0,-0.0,-0.9836927932667018,-0.09281664620959729,-2.2230989537670234,-1.545210123326904,0.0
2019-05-28,1.0,-0.0,-0.9641429647222383,-0.11353762381973005,-2.1961999652435846,-1.5189132827434397,0.0
2019-05-29,1.0,-0.0,-0.9874798061389337,-0.11931687052850219,-2.1899953842603277,-1.4728825294253405,0.0
2019-05-30,1.0,-0.0,-0.9851924406545287,-0.1103941000230468,-2.1897326572943077,-1.4764346623646,0.0
2019-05-31,1.0,-0.0,-0.9937777265656508,-0.10698853488506078,-2.18689865760212,-1.4736993720112923,0.0
2019-06-03,1.0,-0.0,-1.002237393150135,-0.1534622224771958,-2.1832367620905284,-1.3979117663932075,0.0
2019-06-04,1.0,-0.0,-0.9801810058425936,-0.15488601214342995,-2.1974452972849123,-1.395577958529041,0.0
2019-06-05,1.0,-0.0,-0.9529773425936467,-0.21200045542525334,-2.244221792098372,-1.2836160765114426,0.0
2019-06-06,1.0,-0.0,-0.9591105550500455,-0.1640127388535032,-2.2325409463148316,-1.331323930846224,0.0
2019-06-07,1.0,-0.0,-0.9885180995475112,-0.1735859728506787,-2.184841628959276,-1.3091628959276016,0.0
2019-06-10,1.0,-0.0,-0.9982006297795772,-0.19410706252811516,-2.128486279802069,-1.3022379667116508,0.0
2019-06-11,1.0,-0.0,-0.9952731979067019,-0.19554330088346183,-2.141185076810534,-1.2952000450171628,0.0
2019-06-12,1.0,-0.0,-0.9795302013422819,-0.19205816554809846,-2.127572706935123,-1.2936800894854585,0.0
2019-06-13,1.0,-0.0,-1.015427613191727,-0.221296813862493,-2.0918949133594187,-1.2611514812744549,0.0
2019-06-14,1.0,-0.0,-1.0010588497547928,-0.25423539901917075,-2.0904480606330806,-1.227206865804726,0.0
2019-06-17,1.0,-0.0,-0.9979955456570156,-0.2552338530066815,-2.0967706013363028,-1.2179287305122493,0.0
2019-06-18,1.0,-0.0,-0.9745535714285714,-0.2614955357142857,-2.106752232142857,-1.2375558035714285,0.0
2019-06-19,1.0,-0.0,-0.9641545140821554,-0.2799732828676389,-2.1034175665145276,-1.2185238784370478,0.0
2019-06-20,1.0,-0.0,-0.969541448175834,-0.2681579828182528,-2.113912752426643,-1.226877161664621,0.0
2019-06-21,1.0,-0.0,-0.9839933073061908,-0.26441717791411046,-2.0979921918572226,-1.2308421639709983,0.0
2019-06-24,1.0,-0.0,-0.9680268306316377,-0.2730575740637227,-2.088093907210732,-1.260592509782001,0.0
2019-06-25,1.0,-0.0,-0.9395244755244756,-0.28095104895104894,-2.1055664335664335,-1.2683636363636364,0.0
2019-06-26,1.0,-0.0,-0.9392005374538125,-0.27012652558504086,-2.085600716605083,-1.3034934497816595,0.0
2019-06-27,1.0,-0.0,-0.9134610016191168,-0.3021048517670705,-2.068114566467534,-1.2994807660097147,0.0
2019-06-28,1.0,-0.0,-0.887990182406426,-0.30590729067886424,-2.084174708540191,-1.300105985385173,0.0
2019-07-01,1.0,-0.0,-0.8727252490400134,-0.314486059324392,-2.09004396460571,-1.287884690299961,0.0
2019-07-02,1.0,-0.0,-0.8899526857779014,-0.3058725299192875,-2.078764263846368,-1.2917895908711383,0.0
2019-07-03,1.0,-0.0,-0.906773529248066,-0.29364946846997275,-2.064841097567763,-1.3004953525908611,0.0
2019-07-05,1.0,-0.0,-0.9102279043913285,-0.2874374652584769,-2.058087826570317,-1.3028904947192883,0.0
2019-07-08,1.0,-0.0,-0.9190076208488623,-0.27824442342993827,-2.057128553151249,-1.3082828058074205,0.0
2019-07-09,1.0,-0.0,-0.9103034344781594,-0.2783705679671002,-2.055740802489719,-1.3130487940424587,0.0
2019-07-10,1.0,-0.0,-0.912127612272121,-0.27923521565140064,-2.0554135171187196,-1.3111938639395289,0.0
2019-07-11,1.0,-0.0,-0.9082287308228731,-0.2980195258019526,-2.0625383542538356,-1.3100139470013947,0.0
2019-07-12,1.0,-0.0,-0.9480497646267653,-0.29348800717327955,-2.0631024433983414,-1.2994844205335128,0.0
2019-07-15,1.0,-0.0,-0.9593550932972547,-0.3237499295337956,-2.097186989120018,-1.2570043407181917,0.0
2019-07-16,1.0,-0.0,-0.9569111186211559,-0.3727610679283542,-2.083981074687394,-1.2188239270023655,0.0
2019-07-17,1.0,-0.0,-0.9724005857834853,-0.36628365438774363,-2.0817843866171004,-1.2120648867860764,0.0
2019-07-18,1.0,-0.0,-0.9747292418772564,-0.37466155234657045,-2.0920013537906135,-1.1994584837545126,0.0
2019-07-19,1.0,-0.0,-0.9801728520589731,-0.3781844885047732,-2.097102186070158,-1.19330057052477,0.0
2019-07-22,1.0,-0.0,-0.9719504608946447,-0.37533224000452414,-2.1075043827404856,-1.2003619295368435,0.0
2019-07-23,1.0,-0.0,-0.9807084837545126,-0.3807536101083033,-2.0961755415162457,-1.1831565884476534,0.0
2019-07-24,1.0,-0.0,-0.9782149605424031,-0.41636100922529734,-2.0367344670445706,-1.1260975880849173,0.0
2019-07-25,1.0,-0.0,-0.9534173560601855,-0.42779412581200377,-2.060574093609461,-1.110376991838321,0.0
2019-07-26,1.0,-0.0,-0.9236783117380132,-0.4109671423104259,-2.035263244218468,-1.0973156197036795,0.0
2019-07-29,1.0,-0.0,-0.8933559730514322,-0.41693596976502156,-2.0334118420331926,-1.1336473681327708,0.0
2019-07-30,1.0,-0.0,-0.8938532210434212,-0.4204309307667068,-2.0195778190965767,-1.1348025812096687,0.0
2019-07-31,1.0,-0.0,-0.965134793828584,-0.41327623126338336,-2.0012628342392795,-1.1109097897106464,0.0
2019-08-01,1.0,-0.0,-0.9490189594356262,-0.41870590828924165,-2.0149911816578485,-1.1287477954144622,0.0
2019-08-02,1.0,-0.0,-0.9312926668134772,-0.43707333186522795,-2.0039638846069145,-1.133065404096014,0.0
2019-08-05,1.0,-0.0,-0.9254043349103312,-0.42754978545494554,-2.0172736274617673,-1.1309274947739025,0.0
2019-08-06,1.0,-0.0,-0.9231185706551165,-0.42214401732539253,-1.9355711965349214,-1.1334055224688684,0.0
2019-08-07,1.0,-0.0,-0.9342268821272227,-0.3929633032481219,-1.9261741339242284,-1.1511646759984866,0.0
2019-08-08,1.0,-0.0,-0.9198728311240436,-0.37466321801918306,-1.9273628623774115,-1.166612781549736,0.0
2019-08-09,1.0,-0.0,-0.8889902350037558,-0.3620023607683228,-1.9077690739349717,-1.2066208820688915,0.0
2019-08-12,1.0,-0.0,-0.8954054054054054,-0.3594054054054054,-1.9176216216216218,-1.232972972972973,0.0
2019-08-13,1.0,-0.0,-0.875964808117882,-0.35445565930803696,-1.926377719004696,-1.2407297457764344,0.0
2019-08-14,1.0,-0.0,-0.8916595012897679,-0.3515692175408427,-1.901117798796217,-1.2296861564918316,0.0
2019-08-15,1.0,-0.0,-0.9623433213190596,-0.4061003819463123,-1.8971434719457743,-1.1139383506374738,0.0
2019-08-16,1.0,-0.0,-0.9630608283002589,-0.4006147540983606,-1.8837899050905953,-1.1450603968938742,0.0
2019-08-19,1.0,-0.0,-0.9400471900471901,-0.39714714714714716,-1.886851136851137,-1.1384598884598884,0.0
2019-08-20,1.0,-0.0,-0.9301612903225807,-0.39956989247311825,-1.8966666666666665,-1.1498924731182796,0.0
2019-08-21,1.0,-0.0,-0.9397214604506103,-0.4337796418777223,-1.8828305640694738,-1.1208797117814702,0.0
2019-08-22,1.0,-0.0,-0.9421069622296353,-0.42435166254169804,-1.882868825998063,-1.1310663940600452,0.0
2019-08-23,1.0,-0.0,-0.94635170038743,-0.4248278088678433,-1.884685751183814,-1.125107619457598,0.0
2019-08-26,1.0,-0.0,-0.937120323990195,-0.42902056911435577,-1.8596930619204948,-1.1029521475007993,0.0
2019-08-27,1.0,-0.0,-0.9270088571123679,-0.421726603350763,-1.86186106071924,-1.1249599829260484,0.0
2019-08-28,1.0,-0.0,-0.9301370593568343,-0.41789771212202015,-1.8635806090341847,-1.1214868540344514,0.0
2019-08-29,1.0,-0.0,-0.9091490382053604,-0.42191080087387434,-1.8694516971279371,-1.1279906218362017,0.0
2019-08-30,1.0,-0.0,-0.915463041631266,-0.4211448598130842,-1.853494052676296,-1.1200084961767205,0.0
2019-09-03,1.0,-0.0,-0.9302016985138003,-0.44214437367303605,-1.8338110403397028,-1.1016985138004245,0.0
2019-09-04,1.0,-0.0,-0.9152695246179966,-0.4415853140916808,-1.8397177419354838,-1.1090301358234294,0.0
2019-09-05,1.0,-0.0,-0.9469508647590841,-0.44565504839477443,-1.8375733855185912,-1.0588670862643466,0.0
2019-09-06,1.0,-0.0,-0.9545022696083607,-0.4324395650797002,-1.8352158767022064,-1.0560012667581549,0.0
