Date,IWF,IWM,MTUM,SPY,TACO,VLUE,VXX
2018-12-12,-0.021735877291432847,-1.110662177328844,-0.0,-0.9627759072203518,1.0,-0.6459034792368126,0.0
2018-12-13,-0.020950243172465396,-1.1049382716049383,-0.0,-0.971305649083427,1.0,-0.6439580995136551,0.0
2018-12-14,-0.023627934798863468,-1.0985494242560192,-0.0,-0.9729699416778824,1.0,-0.6434499775684164,0.0
2018-12-17,-0.005393342012274502,-1.0977496745397062,-0.0,-0.9592337734796356,1.0,-0.6571322298679562,0.0
2018-12-18,-0.0,-1.0823381984372695,-0.0,-0.9496535456287778,1.0,-0.6536930561698363,0.0
2018-12-19,-0.0,-1.082264484741265,-0.0,-0.9495798319327731,1.0,-0.6538773404098481,0.0
2018-12-20,-0.0,-1.0634187470215186,-0.0,-0.9559734594376628,1.0,-0.6464679790314894,0.0
2018-12-21,-0.0,-1.0615306196752348,-0.0,-0.954452777980048,1.0,-0.6248816718852399,0.0
2018-12-24,-0.0,-1.0298696138982193,-0.0,-0.9394661754614079,1.0,-0.6424314660309892,0.0
2018-12-26,-0.0,-1.0529337879059752,-0.0,-0.9099228422752557,1.0,-0.6258747532747173,0.0
2018-12-27,-0.0,-0.994933935784213,-0.0,-0.812384473197782,1.0,-0.6157321831998357,0.0
2018-12-28,-0.0,-1.001335342053003,-0.0,-0.8106895843319867,1.0,-0.6119290556734918,0.0
2018-12-31,-0.0,-1.001472350624893,-0.0,-0.8106146207841124,1.0,-0.6119842492723849,0.0
2019-01-02,-0.0,-1.0004105090311985,-0.0,-0.8070607553366173,1.0,-0.6134373289545703,0.0
2019-01-03,-0.0,-1.003844305622297,-0.0,-0.801949612137022,1.0,-0.6266218164344065,0.0
2019-01-04,-0.0,-1.0027963442913654,-0.0,-0.7840676578911472,1.0,-0.6233460646569363,0.0
2019-01-07,-0.0,-0.9737730112592294,-0.0,-0.7680665530720657,1.0,-0.5991446994754601,0.0
2019-01-08,-0.0,-0.9686082199092606,-0.0,-0.7698825727248465,1.0,-0.5975447024286095,0.0
2019-01-09,-0.0,-0.9622289577990207,-0.0,-0.7686107317723079,1.0,-0.5999067381674049,0.0
2019-01-10,-0.0,-0.9609161728477263,-0.0,-0.7690259005260005,1.0,-0.5991410879552567,0.0
2019-01-11,-0.0,-0.9491360182881733,-0.0,-0.7864586835204733,1.0,-0.6262354602299469,0.0
2019-01-14,-0.0,-0.969100932416797,-0.0,-0.8186211120941945,1.0,-0.6152249370448513,0.0
2019-01-15,-0.0,-0.974426436539676,-0.0,-0.8624500105241003,1.0,-0.6711569494141585,0.0
2019-01-16,-0.0,-0.972979620520028,-0.0,-0.8482431482782853,1.0,-0.6924806746310611,0.0
2019-01-17,-0.0,-0.9681714386088178,-0.0,-0.8505884419462497,1.0,-0.6943263657122782,0.0
2019-01-18,-0.0,-0.9600835871644117,-0.0,-0.8553871219097543,1.0,-0.7263582914216903,0.0
2019-01-22,-0.0,-1.046424546479078,-0.0,-0.9546660849965464,1.0,-0.6343476206056641,0.0
2019-01-23,-0.0,-1.0098136145593029,-0.0,-0.9821670511552968,1.0,-0.6698158116371892,0.0
2019-01-24,-0.0,-0.9996312004425595,-0.0,-1.017259819288217,1.0,-0.6711045546745343,0.0
2019-01-25,-0.0,-0.9665997652137689,-0.0,-1.169008217518082,1.0,-0.6512667095845798,0.0
2019-01-28,-0.0,-0.9391525359432495,-0.0,-1.2072759000037934,1.0,-0.647016425780509,0.0
2019-01-29,-0.0,-0.9229276090431606,-0.0,-1.2153459693994064,1.0,-0.6677704194260486,0.0
2019-01-30,-0.0,-0.9223537471929356,-0.0,-1.2136794427739503,1.0,-0.6701556731245004,0.0
2019-01-31,-0.0,-0.950433182550027,-0.0,-1.1387334202254082,1.0,-0.7443072912673465,0.0
2019-02-01,-0.0,-0.9488459618264911,-0.0,-1.1338761089135527,1.0,-0.7576711855293982,0.0
2019-02-04,-0.0,-0.9484104101795258,-0.0,-1.1448122092799755,1.0,-0.7510475531465037,0.0
2019-02-05,-0.0,-0.9547398020107083,-0.0,-1.1466045221678671,1.0,-0.7505874195909249,0.0
2019-02-06,-0.0,-0.9170011851512022,-0.0,-1.1469205184080742,1.0,-0.7591466911343043,0.0
2019-02-07,-0.0,-0.9206567918245493,-0.0,-1.1571554330768936,1.0,-0.7496459601178858,0.0
2019-02-08,-0.0,-0.9330816350117501,-0.0,-1.1906614785992218,1.0,-0.7287822167430751,0.0
2019-02-11,-0.0,-0.9118420035556929,-0.0,-1.193166885676741,1.0,-0.7598747777691891,0.0
2019-02-12,-0.0,-0.9078773767947226,-0.0,-1.2068296468762127,1.0,-0.7657741559953434,0.0
2019-02-13,-0.0,-0.9347012014354814,-0.0,-1.2088859416445625,1.0,-0.7571774067717273,0.0
2019-02-14,-0.0,-0.9150618443713794,-0.0,-1.2313684045717865,1.0,-0.7677704712697667,0.0
2019-02-15,-0.0,-0.9190712971301045,-0.0,-1.2298265533847539,1.0,-0.7663756313378488,0.0
2019-02-19,-0.0,-0.8906414711279427,-0.0,-1.2532698239175417,1.0,-0.7603170265099753,0.0
2019-02-20,-0.0,-0.9012423585091698,-0.0,-1.2560441727469926,1.0,-0.7866692959968448,0.0
2019-02-21,-0.0,-0.8837861317327436,-0.0,-1.259990522824198,1.0,-0.8050071078818511,0.0
2019-02-22,-0.0,-0.87227402022756,-0.0,-1.2711757269279391,1.0,-0.8072060682680151,0.0
2019-02-25,-0.0,-0.8606185894887494,-0.0,-1.290927884233124,1.0,-0.8239643794227559,0.0
2019-02-26,-0.0,-0.8676887451591008,-0.0,-1.3046273006747313,1.0,-0.820138140296243,0.0
2019-02-27,-0.0,-0.8638214627914406,-0.0,-1.317310763334398,1.0,-0.8112024912168637,0.0
2019-02-28,-0.0,-0.8680081446879865,-0.0,-1.3197987782968017,1.0,-0.8047271130275082,0.0
2019-03-01,-0.0,-0.7894463603663736,-0.0,-1.2389587273334075,1.0,-0.6798309044387584,0.0
2019-03-04,-0.0,-0.7951992953094033,-0.0,-1.1906334874844016,1.0,-0.6844307421272848,0.0
2019-03-05,-0.0,-0.7824837949322334,-0.0,-1.2139437242192106,1.0,-0.686542427813789,0.0
2019-03-06,-0.0,-0.7759127304782193,-0.0,-1.212994931315654,1.0,-0.6840520091089399,0.0
2019-03-07,-0.0,-0.7294554185310488,-0.0,-1.2292917166866746,1.0,-0.6790716286514605,0.0
2019-03-08,-0.0,-0.7160657671606576,-0.0,-1.2901275529012755,1.0,-0.6803435818034358,0.0
2019-03-11,-0.0,-0.7172601311084624,-0.0,-1.297303337306317,1.0,-0.7101460071513707,0.0
2019-03-12,-0.0,-0.6663393632690057,-0.0,-1.3269383284867253,1.0,-0.7832999735639563,0.0
2019-03-13,-0.0,-0.6900133155792277,-0.0,-1.3304546319193458,1.0,-0.7839832604146852,0.0
2019-03-14,-0.0,-0.697789908639448,-0.0,-1.3125592327229991,1.0,-0.7805451305963076,0.0
2019-03-15,-0.0,-0.6889853747714808,-0.0,-1.3248781230956732,1.0,-0.7947897623400365,0.0
2019-03-18,-0.0,-0.7130464954892436,-0.0,-1.332330943017966,1.0,-0.8099313748168709,0.0
2019-03-19,-0.0,-0.7279132579167809,-0.0,-1.34258425646847,1.0,-0.8438564214976318,0.0
2019-03-20,-0.0,-0.7827898697305606,-0.0,-1.3879359171454,1.0,-0.8749089732178978,0.0
2019-03-21,-0.0,-0.782898996438977,-0.0,-1.4225477500809325,1.0,-0.8411298154742635,0.0
2019-03-22,-0.0,-0.7755235334938972,-0.0,-1.4703433073437564,1.0,-0.8362656651834918,0.0
2019-03-25,-0.0,-0.6599273607748185,-0.0,-1.530589184826473,1.0,-0.8450363196125908,0.0
2019-03-26,-0.0,-0.6801400252371066,-0.0,-1.532991411242724,1.0,-0.857410347213742,0.0
2019-03-27,-0.0,-0.6765088132564373,-0.0,-1.5344407440500365,1.0,-0.850418325075136,0.0
2019-03-28,-0.0,-0.6719410999023755,-0.0,-1.5267246989912138,1.0,-0.8689798242759518,0.0
2019-03-29,-0.0,-0.6682121360013015,-0.0,-1.5259882869692534,1.0,-0.8728241418578169,0.0
2019-04-01,-0.0,-0.6850862525998124,-0.0,-1.533297989478406,1.0,-0.8597528648913176,0.0
2019-04-02,-0.0,-0.7014137146571336,-0.0,-1.548220669483263,1.0,-0.8127640558986026,0.0
2019-04-03,-0.0,-0.7011657662780779,-0.0,-1.5501848166050611,1.0,-0.8105934440878996,0.0
2019-04-04,-0.0,-0.6972865221105732,-0.0,-1.554127171392539,1.0,-0.816769049265693,0.0
2019-04-05,-0.0,-0.6878721148356578,-0.0,-1.557540168012397,1.0,-0.8325585188810048,0.0
2019-04-08,-0.0,-0.6784114052953157,-0.0,-1.560040733197556,1.0,-0.834867617107943,0.0
2019-04-09,-0.0,-0.6567839810774437,-0.0,-1.6126177562089636,1.0,-0.8087353696831286,0.0
2019-04-10,-0.0,-0.6447882736156352,-0.0,-1.6178338762214983,1.0,-0.8090798045602605,0.0
2019-04-11,-0.0,-0.6253058228673951,-0.0,-1.649037677377263,1.0,-0.8032947316914043,0.0
2019-04-12,-0.0,-0.6259174686021856,-0.0,-1.6488337954656662,1.0,-0.80292774425053,0.0
2019-04-15,-0.0,-0.6293433151598992,-0.0,-1.6319472699161852,1.0,-0.8073887216209619,0.0
2019-04-16,-0.0,-0.6365444728616084,-0.0,-1.6261113140908539,1.0,-0.7969796614297893,0.0
2019-04-17,-0.0,-0.6247357293868921,-0.0,-1.6517319889412911,1.0,-0.7891933647747601,0.0
2019-04-18,-0.0,-0.6012164754867942,-0.0,-1.6575499040698862,1.0,-0.8233253051394048,0.0
2019-04-22,-0.0,-0.6047101152996974,-0.0,-1.657780685256358,1.0,-0.8261918390710606,0.0
2019-04-23,-0.0,-0.5984477124183006,-0.0,-1.6532271241830068,1.0,-0.8332924836601308,0.0
2019-04-24,-0.0,-0.5689325133384923,-0.0,-1.6569054698000245,1.0,-0.8469433470451676,0.0
2019-04-25,-0.0,-0.5632934645058579,-0.0,-1.6678776993101196,1.0,-0.8509613422051681,0.0
2019-04-26,-0.0,-0.5473585367845186,-0.0,-1.672164611741651,1.0,-0.8630685065730384,0.0
2019-04-29,-0.0,-0.54323960331388,-0.0,-1.6717952903726074,1.0,-0.8660980288127984,0.0
2019-04-30,-0.0,-0.5295773498694517,-0.0,-1.6771377284595301,1.0,-0.8729193864229765,0.0
2019-05-01,-0.0,-0.49386854153041204,-0.0,-1.7101863963374755,1.0,-0.8835840418574231,0.0
2019-05-02,-0.0,-0.4898585590443403,-0.0,-1.7065826040068024,1.0,-0.9513874486706209,0.0
2019-05-03,-0.0,-0.5001450536698578,-0.0,-1.6972522690538356,1.0,-0.9470346885490488,0.0
2019-05-06,-0.0,-0.503649939515288,-0.0,-1.6988695615901224,1.0,-0.9688399449380553,0.0
2019-05-07,-0.0,-0.5487254438378542,-0.0,-1.7469371964063103,1.0,-1.0030090701973091,0.0
2019-05-08,-0.0,-0.5542691751085383,-0.0,-1.6951562100961948,1.0,-1.0069379416021111,0.0
2019-05-09,-0.0,-0.5488776249094859,-0.0,-1.70520083485965,1.0,-1.0054095497721174,0.0
2019-05-10,-0.0,-0.551611257546127,-0.0,-1.6965819233058412,1.0,-1.003145990987161,0.0
2019-05-13,-0.0,-0.5429337354444166,-0.0,-1.6573259612968083,1.0,-0.9883974197872163,0.0
2019-05-14,-0.0,-0.4893336084175779,-0.0,-1.6627604703940582,1.0,-0.9741283268000825,0.0
2019-05-15,-0.0,-0.48858051459959523,-0.0,-1.6815347127576095,1.0,-0.9598975756824846,0.0
2019-05-16,-0.0,-0.4938046496208197,-0.0,-1.6800795657038665,1.0,-0.9701214205793378,0.0
2019-05-17,-0.0,-0.4846911220971293,-0.0,-1.6677745004362095,1.0,-1.0019110132524613,0.0
2019-05-20,-0.0,-0.45355578727841506,-0.0,-1.6983107403545359,1.0,-1.0191449426485923,0.0
2019-05-21,-0.0,-0.4348419094854309,-0.0,-1.691671833023352,1.0,-1.0065302748501757,0.0
2019-05-22,-0.0,-0.4268489077920469,-0.0,-1.6989305033654045,1.0,-1.0035512243465334,0.0
2019-05-23,-0.0,-0.42371831916123176,-0.0,-1.6976801783208122,1.0,-1.006398084702386,0.0
2019-05-24,-0.0,-0.40213815789473684,-0.0,-1.702713815789474,1.0,-1.0069901315789473,0.0
2019-05-28,-0.0,-0.39430278721401385,-0.0,-1.6905414807841852,1.0,-1.0079810092907133,0.0
2019-05-29,-0.0,-0.3812334622430287,-0.0,-1.6807246081823732,1.0,-1.0089151231426827,0.0
2019-05-30,-0.0,-0.3778048780487805,-0.0,-1.6759756097560976,1.0,-1.011260162601626,0.0
2019-05-31,-0.0,-0.37518307567127746,-0.0,-1.6842148087876323,1.0,-1.0089503661513426,0.0
2019-06-03,-0.0,-0.3845501534485543,-0.0,-1.689549345824584,1.0,-0.964020352124051,0.0
2019-06-04,-0.0,-0.3800008106683961,-0.0,-1.742855984759434,1.0,-0.9304851850350613,0.0
2019-06-05,-0.0,-0.3744667278019218,-0.0,-1.7474981061361192,1.0,-0.8651170208524382,0.0
2019-06-06,-0.0,-0.4039508724512103,-0.0,-1.6910052068842165,1.0,-0.8797646965300688,0.0
2019-06-07,-0.0,-0.4256762116284604,-0.0,-1.6673673356072025,1.0,-0.8730070595700803,0.0
2019-06-10,-0.0,-0.4546043604207959,-0.0,-1.540326269248361,1.0,-0.8166641256289069,0.0
2019-06-11,-0.0,-0.4551166621968507,-0.0,-1.5643461936324279,1.0,-0.8118079767058732,0.0
2019-06-12,-0.0,-0.44888683460442186,-0.0,-1.5723364917957015,1.0,-0.8305215314690702,0.0
2019-06-13,-0.0,-0.5110337706046583,-0.0,-1.5421654491911119,1.0,-0.7713313190805829,0.0
2019-06-14,-0.0,-0.50200833939023,-0.0,-1.5622585210971272,1.0,-0.7611032477716997,0.0
2019-06-17,-0.0,-0.49422738741494004,-0.0,-1.565524887223794,1.0,-0.7631699671228688,0.0
2019-06-18,-0.0,-0.5017006152787863,-0.0,-1.5602476401574503,1.0,-0.7596973286964497,0.0
2019-06-19,-0.0,-0.488041739660294,-0.0,-1.5676746134511388,1.0,-0.7526468124000305,0.0
2019-06-20,-0.0,-0.485707769499772,-0.0,-1.5645431047590088,1.0,-0.7508742587805991,0.0
2019-06-21,-0.0,-0.48466516062334875,-0.0,-1.5906497683501168,1.0,-0.7536087605774017,0.0
2019-06-24,-0.0,-0.4473835979853128,-0.0,-1.5942942827482793,1.0,-0.80310661694029,0.0
2019-06-25,-0.0,-0.4011659331325767,-0.0,-1.6385607289012434,1.0,-0.8209790749749055,0.0
2019-06-26,-0.0,-0.39584381409388186,-0.0,-1.6005185557834452,1.0,-0.8734569095623235,0.0
2019-06-27,-0.0,-0.3990907677960833,-0.0,-1.6356465651227854,1.0,-0.8508703761268264,0.0
2019-06-28,-0.0,-0.40566074413903036,-0.0,-1.631079662532561,1.0,-0.851094436452704,0.0
2019-07-01,-0.0,-0.40990938435810675,-0.0,-1.627698051569245,1.0,-0.8515147979621203,0.0
2019-07-02,-0.0,-0.42430844648484617,-0.0,-1.613041279228106,1.0,-0.8532077967552426,0.0
2019-07-03,-0.0,-0.41015625,-0.0,-1.6426953125000001,1.0,-0.8533984375,0.0
2019-07-05,-0.0,-0.3916383916383916,-0.0,-1.6472446472446471,1.0,-0.8611208611208611,0.0
2019-07-08,-0.0,-0.3982729652639394,-0.0,-1.6456843668190522,1.0,-0.8633610752940257,0.0
2019-07-09,-0.0,-0.3857713078187368,-0.0,-1.6532049776942945,1.0,-0.8743053925021523,0.0
2019-07-10,-0.0,-0.354013456423095,-0.0,-1.674855265216711,1.0,-0.882882178062901,0.0
2019-07-11,-0.0,-0.35501632123333465,-0.0,-1.6900932080072364,1.0,-0.8877571085853619,0.0
2019-07-12,-0.0,-0.3808556358663801,-0.0,-1.6416487595233444,1.0,-0.884469622973237,0.0
2019-07-15,-0.0,-0.35484246017904897,-0.0,-1.6435685772972137,1.0,-0.8771073131031276,0.0
2019-07-16,-0.0,-0.35826970037598355,-0.0,-1.6480483739679832,1.0,-0.8698011550835303,0.0
2019-07-17,-0.0,-0.359277950310559,-0.0,-1.6527950310559008,1.0,-0.8699145962732919,0.0
2019-07-18,-0.0,-0.35741444866920147,-0.0,-1.6553891518584618,1.0,-0.8670753472491658,0.0
2019-07-19,-0.0,-0.36162118094646534,-0.0,-1.657556582165457,1.0,-0.8629993400364921,0.0
2019-07-22,-0.0,-0.330667080841811,-0.0,-1.648442960316844,1.0,-0.9037819367865186,0.0
2019-07-23,-0.0,-0.33420223320235,-0.0,-1.6463058786912035,1.0,-0.9101272225032098,0.0
2019-07-24,-0.0,-0.33601398601398597,-0.0,-1.6474747474747473,1.0,-0.9015151515151515,0.0
2019-07-25,-0.0,-0.31702982537474883,-0.0,-1.6585535465924894,1.0,-0.8877685056405501,0.0
2019-07-26,-0.0,-0.3087258687258687,-0.0,-1.6638610038610038,1.0,-0.8884555984555985,0.0
2019-07-29,-0.0,-0.29704041418746624,-0.0,-1.6640522370759603,1.0,-0.9026350359323082,0.0
2019-07-30,-0.0,-0.27895270797565164,-0.0,-1.6879194630872483,1.0,-0.9351100358982363,0.0
2019-07-31,-0.0,-0.2099880143827407,-0.0,-1.7763483819416699,1.0,-1.0088294047143427,0.0
2019-08-01,-0.0,-0.24331932439933393,-0.0,-1.7432003806200935,1.0,-0.9782332883990168,0.0
2019-08-02,-0.0,-0.2392523364485981,-0.0,-1.7480612447802744,1.0,-0.989620202823623,0.0
2019-08-05,-0.0,-0.23192267918224488,-0.0,-1.7559859995227112,1.0,-0.9894996420332512,0.0
2019-08-06,-0.0,-0.2424986361156574,-0.0,-1.6799158288519989,1.0,-0.9743979424830488,0.0
2019-08-07,-0.0,-0.25101937788823736,-0.0,-1.6539551862063608,1.0,-0.9784086054910489,0.0
2019-08-08,-0.0,-0.24717311054983485,-0.0,-1.6568875072857974,1.0,-0.9816980765494461,0.0
2019-08-09,-0.0,-0.22688524590163936,-0.0,-1.6298553519768566,1.0,-1.0005400192864031,0.0
2019-08-12,-0.0,-0.22294564086758867,-0.0,-1.643602881688947,1.0,-0.9860153330508147,0.0
2019-08-13,-0.0,-0.1754419239814885,-0.0,-1.6213109779227675,1.0,-0.9965480616038236,0.0
2019-08-14,-0.0,-0.18884735908181374,-0.0,-1.5981047306225695,1.0,-0.9884849171291578,0.0
2019-08-15,-0.0,-0.22466846440840751,-0.0,-1.5647002327213624,1.0,-0.9046211813379631,0.0
2019-08-16,-0.0,-0.23229850524832166,-0.0,-1.55480137977078,1.0,-0.9219613515819146,0.0
2019-08-19,-0.0,-0.21823082034999633,-0.0,-1.5571882153141845,1.0,-0.916562061581629,0.0
2019-08-20,-0.0,-0.2254313992420619,-0.0,-1.5534787887707422,1.0,-0.9003642518120609,0.0
2019-08-21,-0.0,-0.24454392837157246,-0.0,-1.5973139339675433,1.0,-0.8887520984890878,0.0
2019-08-22,-0.0,-0.2480161700853421,-0.0,-1.6189923641263662,1.0,-0.8760667764635425,0.0
2019-08-23,-0.0,-0.2504780114722753,-0.0,-1.62557642559892,1.0,-0.8730551494020169,0.0
2019-08-26,-0.0,-0.2269028774317627,-0.0,-1.621273762852282,1.0,-0.8502847843775426,0.0
2019-08-27,-0.0,-0.21855502639642635,-0.0,-1.613689223612803,1.0,-0.8595636283087829,0.0
2019-08-28,-0.0,-0.18566223825120523,-0.0,-1.644132042836639,1.0,-0.8502925698303463,0.0
2019-08-29,-0.0,-0.1696871668565967,-0.0,-1.6486049332794177,1.0,-0.8577730397382641,0.0
2019-08-30,-0.0,-0.16826220403390824,-0.0,-1.6399079216603334,1.0,-0.8457687810581702,0.0
2019-09-03,-0.0,-0.18839253020871477,-0.0,-1.6538630538264372,1.0,-0.8194068106920542,0.0
2019-09-04,-0.0,-0.19504223283143593,-0.0,-1.6621006243114214,1.0,-0.8152772677194271,0.0
2019-09-05,-0.0,-0.2057897818767384,-0.0,-1.6599692577953447,1.0,-0.7939906309471527,0.0
2019-09-06,-0.0,-0.20679068747487298,-0.0,-1.6609042067175908,1.0,-0.7871422828113007,0.0
2019-09-09,-0.0,-0.1985078889126865,-0.0,-1.6083029913614622,1.0,-0.7627971728421503,0.0
2019-09-10,-0.0,-0.19072956468949756,-0.0,-1.6509659679320072,1.0,-0.7293861371995857,0.0
2019-09-11,-0.0,-0.17847055879303564,-0.024024882914447106,-1.6738050123342032,1.0,-0.6988309320367523,0.0
2019-09-12,-0.0,-0.20313110156555078,-0.014235507117753558,-1.6521353260676632,1.0,-0.6804998402499202,0.0
2019-09-13,-0.0,-0.20673383949478466,-0.0016674945008160079,-1.6480877031150216,1.0,-0.6913716029234371,0.0
2019-09-16,-0.0,-0.2058521014364249,-0.0,-1.649193119347402,1.0,-0.691718389785423,0.0
2019-09-17,-0.0,-0.19522237603379122,-0.0,-1.6559116884960778,1.0,-0.698399176516523,0.0
2019-09-18,-0.0,-0.15891582443988975,-0.0,-1.6376775743868826,1.0,-0.7372252456003958,0.0
2019-09-19,-0.0,-0.16542764089493062,-0.0,-1.6296728971962615,1.0,-0.7449376947040498,0.0
