Date,IOVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-1.1971394734444747,-2.8139746743190304,-0.0,-2.198323767878291,-1.9005192675594424,0.0
2018-11-16,1.0,-1.1934339759912695,-2.808202982902874,-0.0,-2.194343397599127,-1.8982357220807566,0.0
2018-11-19,1.0,-1.19539916348427,-2.8069649027095838,-0.0,-2.1927623204218953,-1.897344971813057,0.0
2018-11-20,1.0,-1.1149631758577332,-2.7774384767379203,-0.0,-2.1792707023531523,-1.9098257589365908,0.0
2018-11-21,1.0,-1.1302838835988254,-2.7629260478775475,-0.0,-2.1721099937705795,-1.8339414434457597,0.0
2018-11-23,1.0,-1.1306934209358075,-2.7387907307111785,-0.0,-2.1765071472964577,-1.8325490544259968,0.0
2018-11-26,1.0,-1.1288174715909092,-2.749911221590909,-0.0,-2.1716974431818183,-1.8274147727272727,0.0
2018-11-27,1.0,-1.101699392445188,-2.7489653957911417,-0.0,-2.1498635202958525,-1.8047019459364269,0.0
2018-11-28,1.0,-1.0995231367008125,-2.77605086541858,-0.0,-2.1486223949134584,-1.8065171317555635,0.0
2018-11-29,1.0,-1.015096304008329,-2.730348776678813,-0.0,-2.125715773034878,-1.8048759326739545,0.0
2018-11-30,1.0,-1.014570685169124,-2.7305290546400696,-0.0,-2.126105810928014,-1.8019080659150044,0.0
2018-12-03,1.0,-1.0146790584556589,-2.7353426561278553,-0.0,-2.1306349344219577,-1.8051767567098063,0.0
2018-12-04,1.0,-1.0051144244105408,-2.7371705963938973,-0.0,-2.126733703190014,-1.7995839112343968,0.0
2018-12-06,1.0,-0.9742582532386125,-2.564730463852904,-0.0,-2.1107396573338906,-1.7079816130380276,0.0
2018-12-07,1.0,-0.97944003343084,-2.564312578353531,-0.0,-2.1106560802340155,-1.703301295445048,0.0
2018-12-10,1.0,-0.930966469428008,-2.550213675213675,-0.0,-2.083415516107824,-1.6535996055226825,0.0
2018-12-11,1.0,-1.009113924050633,-2.5935021097046413,-0.0,-2.178987341772152,-1.6572151898734178,0.0
2018-12-12,1.0,-1.0082721364058411,-2.594243268337976,-0.0,-2.1790326664978474,-1.6594074449227652,0.0
2018-12-13,1.0,-1.0072665821715252,-2.5853823405154204,-0.0,-2.197972116603295,-1.658808618504436,0.0
2018-12-14,1.0,-1.0215736040609136,-2.551099830795262,-0.0,-2.223688663282572,-1.6639593908629442,0.0
2018-12-17,1.0,-0.9797206327835746,-2.5488892628744533,-0.0,-2.1925277684281386,-1.693537529451363,0.0
2018-12-18,1.0,-0.9465756844470334,-2.5151868186735458,-0.0,-2.1740867104934676,-1.6856952650411916,0.0
2018-12-19,1.0,-0.9247420085577649,-2.5435858712979273,-0.0,-2.2096652403725145,-1.7119724809128283,0.0
2018-12-20,1.0,-0.9180079211258111,-2.5227943035307994,-0.0,-2.2624926266116123,-1.7234347349793546,0.0
2018-12-21,1.0,-0.9039812646370023,-2.5153061224489797,-0.0,-2.253512880562061,-1.6912010705921712,0.0
2018-12-24,1.0,-0.8634597900652946,-2.4683031655508723,-0.0,-2.231093478799901,-1.7022894454087114,0.0
2018-12-26,1.0,-0.876095013477089,-2.5902122641509435,-0.0,-2.230037061994609,-1.726836253369272,0.0
2018-12-27,1.0,-0.7431854199683042,-2.456418383518225,-0.0,-2.0309033280507127,-1.6934231378763867,0.0
2018-12-28,1.0,-0.7354338188727043,-2.4641386953768207,-0.0,-2.028736542115263,-1.6880937302089933,0.0
2018-12-31,1.0,-0.7343205574912892,-2.467453278428888,-0.0,-2.0289832119100413,-1.6881533101045296,0.0
2019-01-02,1.0,-0.7242390615091948,-2.471940393151554,-0.0,-2.030279010779962,-1.7000634115409006,0.0
2019-01-03,1.0,-0.7107944594809743,-2.487103964336889,-0.0,-2.0338321923260625,-1.7287852252825981,0.0
2019-01-04,1.0,-0.6501103752759382,-2.4977136549984227,-0.0,-2.0047303689687794,-1.7313150425733206,0.0
2019-01-07,1.0,-0.5996324092510338,-2.4171389186705468,-0.0,-1.9743452289784038,-1.667024046561495,0.0
2019-01-08,1.0,-0.6079076170082595,-2.378020801468339,-0.0,-1.9995411440807591,-1.6621290914652802,0.0
2019-01-09,1.0,-0.6005801969616001,-2.3526986792884954,-0.0,-2.001984884342316,-1.6789831284830903,0.0
2019-01-10,1.0,-0.6048910966755827,-2.345662972869698,-0.0,-2.013297669086741,-1.6784868169659917,0.0
2019-01-11,1.0,-0.6181254255238672,-2.2569785914214386,-0.0,-1.9935698615629018,-1.6961192223314925,0.0
2019-01-14,1.0,-0.6270473328324568,-2.2376408715251688,-0.0,-1.9778362133734033,-1.6706235912847485,0.0
2019-01-15,1.0,-0.6119022635287064,-2.221630939889072,-0.0,-1.9622245540398737,-1.6993704092339976,0.0
2019-01-16,1.0,-0.5903973756803101,-2.2276895549094164,-0.0,-1.9356594348766125,-1.701781853425781,0.0
2019-01-17,1.0,-0.6140506891951979,-2.1841559211501407,-0.0,-1.9195197865718094,-1.6930487624129242,0.0
2019-01-18,1.0,-0.615988046320508,-2.168397459843108,-0.0,-1.9334329473290999,-1.753156518490848,0.0
2019-01-22,1.0,-0.12430539697038899,-2.4077795539316433,-0.0,-2.3267869376569994,-1.753216107178199,0.0
2019-01-23,1.0,-0.11982587444631128,-2.349625782801283,-0.0,-2.3517641667939513,-1.8158698640598747,0.0
2019-01-24,1.0,-0.13200916730328496,-2.3427043544690607,-0.0,-2.3537051184110007,-1.8110007639419405,0.0
2019-01-25,1.0,-0.0,-2.334226284273558,-0.0,-2.6216514339741566,-1.9231011660888748,0.0
2019-01-28,1.0,-0.0,-2.3061932938856016,-0.0,-2.6595660749506904,-1.9238658777120317,0.0
2019-01-29,1.0,-0.0,-2.2707046714172603,-0.0,-2.695170229612035,-1.9517022961203485,0.0
2019-01-30,1.0,-0.0,-2.2683718720304085,-0.0,-2.693538169147925,-1.9570003167564143,0.0
2019-01-31,1.0,-0.0,-2.2928339020712643,-0.0,-2.6499484167923177,-1.993095786048726,0.0
2019-02-01,1.0,-0.0,-2.292617022967496,-0.0,-2.675435110863864,-1.9791782563776525,0.0
2019-02-04,1.0,-0.0,-2.2836389616575374,-0.0,-2.6734936889735654,-1.9812653806461855,0.0
2019-02-05,1.0,-0.0,-2.310091743119266,-0.0,-2.690546469884324,-1.977024331870762,0.0
2019-02-06,1.0,-0.0,-2.2916666666666665,-0.0,-2.688499680102367,-2.0172744721689058,0.0
2019-02-07,1.0,-0.0,-2.2935911778807734,-0.0,-2.6698897235096695,-2.0275691225827073,0.0
2019-02-08,1.0,-0.0,-2.2951831369720286,-0.0,-2.697283000721327,-2.022361144505891,0.0
2019-02-11,1.0,-0.0,-2.2685943775100403,-0.0,-2.7140562248995983,-2.049477911646586,0.0
2019-02-12,1.0,-0.0,-2.2548088531187123,-0.0,-2.7294164989939635,-2.0641448692152915,0.0
2019-02-13,1.0,-0.0,-2.29155619828071,-0.0,-2.707801076564634,-2.034626817707078,0.0
2019-02-14,1.0,-0.0,-2.177410336288841,-0.0,-2.757728253055356,-2.0526399872194263,0.0
2019-02-15,1.0,-0.0,-2.204703623710103,-0.0,-2.7482601391888646,-2.046396288296936,0.0
2019-02-19,1.0,-0.0,-2.1832853946947908,-0.0,-2.7630233301374245,-2.043464365612017,0.0
2019-02-20,1.0,-0.0,-2.2209052581338002,-0.0,-2.722376899212473,-2.011454935963726,0.0
2019-02-21,1.0,-0.0,-2.214610415503629,-0.0,-2.737379376345801,-2.023127841135657,0.0
2019-02-22,1.0,-0.011932224962214622,-2.189722376899213,-0.0,-2.746877734468221,-2.0062843051467665,0.0
2019-02-25,1.0,-0.0,-2.1880410387944855,-0.0,-2.7849470984289835,-2.0424014107085604,0.0
2019-02-26,1.0,-0.0,-2.1903262273901807,-0.0,-2.8070090439276485,-2.0776001291989665,0.0
2019-02-27,1.0,-0.004805382027871215,-2.1683485503764213,-0.0,-2.7613326926157296,-2.074483421432004,0.0
2019-02-28,1.0,-0.0012834910957805232,-2.1780843895395474,-0.0,-2.7706561848227174,-2.071795283170223,0.0
2019-03-01,1.0,-0.008476609356257497,-2.1612155137944824,-0.0,-2.76281487405038,-2.064294282287085,0.0
2019-03-04,1.0,-0.011586096683979223,-2.157011586096684,-0.0,-2.766999600479424,-2.054814222932481,0.0
2019-03-05,1.0,-0.03404049366782286,-2.122368314914899,-0.0,-2.8365733645236753,-2.0735661853674277,0.0
2019-03-06,1.0,-0.03314248850899121,-2.1220062898153373,-0.0,-2.837593742440126,-2.0711232965083464,0.0
2019-03-07,1.0,-0.06408715853560842,-2.0636065048465912,-0.0,-2.825522710886806,-2.0576784426820476,0.0
2019-03-08,1.0,-0.049141839378238336,-2.050761010362694,-0.0,-2.916612694300518,-2.079339378238342,0.0
2019-03-11,1.0,-0.027243720854127462,-2.0535056860017997,-0.0,-2.9379039515667182,-2.162644195369386,0.0
2019-03-12,1.0,-0.03827671913835957,-1.9793703396851698,-0.0,-2.9942833471416734,-2.2731565865782932,0.0
2019-03-13,1.0,-0.07954640206787293,-1.9924122404736098,-0.0,-2.9869924122404736,-2.27924622696573,0.0
2019-03-14,1.0,-0.08489544280596517,-1.9928351245521954,-0.0,-2.980838123802383,-2.2725985170374075,0.0
2019-03-15,1.0,-0.09445981057748722,-1.9861704802615034,-0.0,-2.9907803201743355,-2.31020031849803,0.0
2019-03-18,1.0,-0.11473039632590576,-2.03061745194761,-0.0,-3.0143731927198503,-2.345126722231672,0.0
2019-03-19,1.0,-0.08845928529584066,-2.0218428320361537,-0.0,-2.9316260774960248,-2.3269729684492426,0.0
2019-03-20,1.0,-0.09298614027719446,-2.033095338093238,-0.0,-2.9328853422931545,-2.340865182696346,0.0
2019-03-21,1.0,-0.11621126291236256,-2.023658780406531,-0.0,-2.9271076307897372,-2.263578807064312,0.0
2019-03-22,1.0,-0.12742382271468145,-2.015361369932007,-0.0,-2.988919667590028,-2.262486359439268,0.0
2019-03-25,1.0,-0.10984941989632191,-1.8370772648728708,-0.122274335555007,-2.944540442689048,-2.214761787213034,0.0
2019-03-26,1.0,-0.08903825408679777,-1.853041241390756,-0.15334826985312422,-2.951207368683097,-2.251348435814455,0.0
2019-03-27,1.0,-0.10911350455675227,-1.8294117647058823,-0.15625517812758905,-2.9488815244407625,-2.2415078707539355,0.0
2019-03-28,1.0,-0.09300589064963079,-1.8252717165850827,-0.18169750269642412,-2.9417572388616944,-2.2548743051522444,0.0
2019-03-29,1.0,-0.08148025224029207,-1.8167109193494855,-0.19590109525389976,-2.9425821440424826,-2.2607036176568203,0.0
2019-04-01,1.0,-0.07269723254853366,-1.8331268071045022,-0.1842213961173069,-2.92573316811235,-2.2452705493597684,0.0
2019-04-02,1.0,-0.07680289449880766,-1.8318394868843022,-0.25162404407532274,-2.890551763835211,-2.1721897870240934,0.0
2019-04-03,1.0,-0.08448389217619987,-1.8314431295200526,-0.2497534516765286,-2.886998685075608,-2.165598290598291,0.0
2019-04-04,1.0,-0.15367152711080068,-1.9415873570243605,-0.19759015105212607,-2.993888064262638,-2.444599668209203,0.0
2019-04-05,1.0,-0.17416812609457094,-1.9308231173380035,-0.17740805604203153,-3.0052539404553418,-2.468826619964974,0.0
2019-04-08,1.0,-0.17526223776223773,-1.9202797202797202,-0.1738636363636364,-3.0027972027972027,-2.469055944055944,0.0
2019-04-09,1.0,-0.20796616143813887,-1.9005111032781108,-0.19157560803665843,-3.052167782869228,-2.459816707789919,0.0
2019-04-10,1.0,-0.20674512559283328,-1.8860003513086245,-0.20375900228350605,-3.0562093799402774,-2.430001756543123,0.0
2019-04-11,1.0,-0.2440564961838758,-1.8353364330204405,-0.2336169839459602,-3.063602070357049,-2.3960873760856214,0.0
2019-04-12,1.0,-0.2480545597621754,-1.8250415318702458,-0.23712512022383492,-3.0510623415231266,-2.38218064177669,0.0
2019-04-15,1.0,-0.23410933821606067,-1.8301508413985526,-0.24117185456447815,-3.029732321911239,-2.3839916296102537,0.0
2019-04-16,1.0,-0.23351096357124138,-1.8392591945487902,-0.23420983663842054,-3.0373023499606884,-2.3916309950205297,0.0
2019-04-17,1.0,-0.22949960702122085,-1.8003667801938696,-0.25727010741419964,-3.0515238843769104,-2.394288708409746,0.0
2019-04-18,1.0,-0.22148355493351993,-1.8144681595521344,-0.26093421973407976,-3.0559832050384883,-2.394506648005598,0.0
2019-04-22,1.0,-0.24211543529825177,-1.817710621101643,-0.24439954317842397,-3.0701045418606694,-2.410612316612492,0.0
2019-04-23,1.0,-0.2527037720917964,-1.8154400773762418,-0.2440868724171283,-3.0782555174536186,-2.402356458278379,0.0
2019-04-24,1.0,-0.22694910784916938,-1.7816647622396062,-0.27397380680319944,-3.0762942779291556,-2.430781401072339,0.0
2019-04-25,1.0,-0.2159640939892634,-1.7694270879169234,-0.30000880049282763,-3.085100765642876,-2.429992079556455,0.0
2019-04-26,1.0,-0.22701275846898372,-1.7248570171579412,-0.32019357677078747,-3.111746590409151,-2.4150461944566652,0.0
2019-04-29,1.0,-0.22963940193491647,-1.7114335971855763,-0.3148636763412489,-3.110642040457344,-2.4284080914687776,0.0
2019-04-30,1.0,-0.2267006952389334,-1.7107278007568425,-0.3106573968142216,-3.1148464314001583,-2.4375605033881897,0.0
2019-05-01,1.0,-0.25178021978021975,-1.685098901098901,-0.3078681318681319,-3.125186813186813,-2.421186813186813,0.0
2019-05-02,1.0,-0.26678321678321676,-1.6604895104895103,-0.3138986013986014,-3.0976398601398603,-2.402447552447552,0.0
2019-05-03,1.0,-0.26670748775367387,-1.6568404478656402,-0.31061931420573824,-3.105668299510147,-2.407627711686494,0.0
2019-05-06,1.0,-0.25267368054951744,-1.5923832710199113,-0.3257977567168073,-3.0955569080949483,-2.4283975306495087,0.0
2019-05-07,1.0,-0.23155436380935904,-1.5894818787302136,-0.3564570538880719,-3.059250929850359,-2.4130265547962977,0.0
2019-05-08,1.0,-0.2468132432201215,-1.5713063564034564,-0.39721105312687144,-2.970399520917102,-2.3694071349131662,0.0
2019-05-09,1.0,-0.253014108593416,-1.5681915348439506,-0.39948696023941854,-2.969474134245404,-2.360581445061992,0.0
2019-05-10,1.0,-0.2520297410477737,-1.5665327749764977,-0.4030424750021366,-2.970600803350141,-2.3540723015126908,0.0
2019-05-13,1.0,-0.24959425984453745,-1.566413257025711,-0.4022379772785513,-2.9729221833091315,-2.3507303322798325,0.0
2019-05-14,1.0,-0.1553186130467635,-1.452019141969608,-0.5671228276383176,-2.9182268491310555,-2.302913273444715,0.0
2019-05-15,1.0,-0.10115461847389558,-1.4858601070950468,-0.584086345381526,-2.9324799196787152,-2.2633032128514055,0.0
2019-05-16,1.0,-0.10224418020432088,-1.4860994808239825,-0.5849104002679618,-2.935856640428739,-2.264696030815609,0.0
2019-05-17,1.0,-0.6469689737470167,-1.6458233890214797,-1.0073508353221958,-2.8386634844868737,-2.4077326968973747,0.0
2019-05-20,1.0,-0.6456505150705837,-1.6249523082792827,-1.024895078214422,-2.8360358641739793,-2.4069057611598628,0.0
2019-05-21,1.0,-0.6116858237547892,-1.6352490421455939,-1.057088122605364,-2.849712643678161,-2.4247126436781605,0.0
2019-05-22,1.0,-0.5952965621458255,-1.5956743483188514,-1.0664903664525878,-2.806573479410653,-2.3807140158670195,0.0
2019-05-23,1.0,-0.5971541650961175,-1.57180550320392,-1.0829249905767055,-2.8143611006407836,-2.35704862419902,0.0
2019-05-24,1.0,-0.5783394868881946,-1.5079049512449114,-1.1561109533276532,-2.83603143046483,-2.388620657010319,0.0
2019-05-28,1.0,-0.5865757833948689,-1.490864337782827,-1.1554482628041276,-2.8390608728580893,-2.3950582220959955,0.0
2019-05-29,1.0,-0.598112317130722,-1.492685228881548,-1.1522416234072674,-2.8279377064653137,-2.3673430863614913,0.0
2019-05-30,1.0,-0.6076127819548872,-1.4840225563909777,-1.1353383458646618,-2.8097744360902257,-2.361748120300752,0.0
2019-05-31,1.0,-0.6157677128359331,-1.483179853411013,-1.1436760007517384,-2.81121969554595,-2.3428866754369477,0.0
2019-06-03,1.0,-0.6032161555721764,-1.4730740463724759,-1.1525804038893044,-2.8052543006731487,-2.3151645474943905,0.0
2019-06-04,1.0,-0.5096254148885728,-1.519298245614035,-1.152678994784258,-2.8602181128496915,-2.4413466097676624,0.0
2019-06-05,1.0,-0.4973916342596984,-1.4866736223086408,-1.2317177274020679,-2.915583799677511,-2.3536943943849002,0.0
2019-06-06,1.0,-0.4903244166192373,-1.5119521912350598,-1.2057484348321001,-2.9029595902105862,-2.3748814266742557,0.0
2019-06-07,1.0,-0.49054452152428013,-1.5143020051316163,-1.2126769932528747,-2.9063004846526654,-2.3791694383730877,0.0
2019-06-10,1.0,-0.47292692162059824,-1.5204468004543734,-1.2207497160166603,-2.8785497917455514,-2.373343430518743,0.0
2019-06-11,1.0,-0.46875,-1.5204217325227962,-1.2734612462006079,-2.867781155015198,-2.3680661094224926,0.0
2019-06-12,1.0,-0.46632371153662955,-1.5306277984185959,-1.2860817376393257,-2.876631418500524,-2.366866723825855,0.0
2019-06-13,1.0,-0.4729355608591886,-1.550071599045346,-1.3057756563245826,-2.8675894988066823,-2.350071599045346,0.0
2019-06-14,1.0,-0.48098968284294996,-1.5296140619029426,-1.3306266717615591,-2.8794421092854416,-2.332250668704624,0.0
2019-06-17,1.0,-0.48090509833874356,-1.5234867290433454,-1.3315829673477182,-2.884284895932786,-2.327095665457323,0.0
2019-06-18,1.0,-0.47935016637306715,-1.6058915639068312,-1.3360735956155803,-2.9869837541593265,-2.3783519279702485,0.0
2019-06-19,1.0,-0.47886774036115176,-1.5940458760370915,-1.3543191800878478,-2.9829184968277205,-2.350805270863836,0.0
2019-06-20,1.0,-0.48613822725497846,-1.607672784068723,-1.333463490823897,-2.9811597032409214,-2.3533775868801246,0.0
2019-06-21,1.0,-0.4913565777907999,-1.6223263990624086,-1.329524367614025,-2.9638636585604066,-2.359605430217795,0.0
2019-06-24,1.0,-0.47708658346333854,-1.594578783151326,-1.340386115444618,-2.9472503900156006,-2.391088143525741,0.0
2019-06-25,1.0,-0.47712227414330216,-1.5676596573208723,-1.3444314641744548,-2.953271028037383,-2.3927180685358254,0.0
2019-06-26,1.0,-0.42378167641325537,-1.5796296296296295,-1.3283625730994153,-2.943372319688109,-2.471442495126706,0.0
2019-06-27,1.0,-0.4326885502149277,-1.5769831965611567,-1.3492575224697148,-2.9464634622899566,-2.464048456428292,0.0
2019-06-28,1.0,-0.429073513619057,-1.5639949233622963,-1.3499951186175925,-2.95528653714732,-2.464414722249341,0.0
2019-07-01,1.0,-0.411545988258317,-1.5714285714285714,-1.3480430528375735,-2.974070450097847,-2.479647749510763,0.0
2019-07-02,1.0,-0.3966376698269964,-1.5873326165575212,-1.3432704525461832,-2.963151207115629,-2.48382367315023,0.0
2019-07-03,1.0,-0.38839984350547735,-1.603971048513302,-1.3355829420970267,-2.9597026604068857,-2.4933489827856024,0.0
2019-07-05,1.0,-0.3880917520741825,-1.5781356759394827,-1.3398731088335774,-2.959980478282089,-2.494875549048316,0.0
2019-07-08,1.0,-0.3869425197618815,-1.5791939104128037,-1.3370742656387233,-2.9582316775641653,-2.497413877232361,0.0
2019-07-09,1.0,-0.38063260340632604,-1.5684671532846717,-1.3374209245742092,-2.949294403892944,-2.4965450121654507,0.0
2019-07-10,1.0,-0.3915323363759953,-1.5326276946979995,-1.3278306467275198,-2.962808312293649,-2.49582443192853,0.0
2019-07-11,1.0,-0.39918176504967856,-1.5329242158581726,-1.3420027274498345,-2.9691213715176312,-2.497857003701539,0.0
2019-07-12,1.0,-0.39090200662380675,-1.5447106954997076,-1.341905318527177,-2.966296512760569,-2.497077732320281,0.0
2019-07-15,1.0,-0.39949258391881337,-1.572014051522248,-1.3715846994535519,-2.9596994535519126,-2.4551131928181107,0.0
2019-07-16,1.0,-0.41090269636576787,-1.565748339194998,-1.3851113716295427,-2.9588706525986708,-2.4487104337631886,0.0
2019-07-17,1.0,-0.41665854846566003,-1.5622016561130052,-1.3843156356551387,-2.937359961032635,-2.4413054067218702,0.0
2019-07-18,1.0,-0.4272674305690425,-1.5568071470188385,-1.3869683433676443,-2.9169741697416973,-2.422606331326471,0.0
2019-07-19,1.0,-0.4282517754645393,-1.5583227940461133,-1.3968284852612123,-2.91662613094659,-2.4285436326490903,0.0
2019-07-22,1.0,-0.4240450967052192,-1.5380503450286716,-1.3835163767129945,-2.919331324715716,-2.454077169792983,0.0
2019-07-23,1.0,-0.43084384093113487,-1.5338506304558681,-1.3808923375363724,-2.905819592628516,-2.4479146459747816,0.0
2019-07-24,1.0,-0.43334949103247694,-1.5319437712069799,-1.3989335918565198,-2.8988851187590887,-2.4315075133301014,0.0
2019-07-25,1.0,-0.44636644762272903,-1.4800927715500578,-1.4259760340162349,-2.908967916505605,-2.4022999613451876,0.0
2019-07-26,1.0,-0.43928847641144625,-1.4788283062645011,-1.4254640371229697,-2.917633410672854,-2.4062258313998455,0.0
2019-07-29,1.0,-0.4362029208301307,-1.4337048424289007,-1.4130476556495004,-2.906129900076864,-2.4189085318985395,0.0
2019-07-30,1.0,-0.42347183571634206,-1.4349870453891183,-1.4165627099126763,-2.9015449572977645,-2.4194415123308706,0.0
2019-07-31,1.0,-0.43299760191846526,-1.4422062350119906,-1.4167865707434053,-2.8879616306954436,-2.4123741007194246,0.0
2019-08-01,1.0,-0.42405426060374474,-1.4762132212457013,-1.4141192204814674,-2.859285441345052,-2.3792510508215514,0.0
2019-08-02,1.0,-0.41333587713440806,-1.4482495468854335,-1.4532099589812075,-2.8465134026519125,-2.377849852141562,0.0
2019-08-05,1.0,-0.3936613055818354,-1.441154210028382,-1.4244087038789026,-2.8238410596026493,-2.377767265846736,0.0
2019-08-06,1.0,-0.3423973362930078,-1.4194413614502406,-1.402145763965964,-2.733906770255272,-2.350998890122087,0.0
2019-08-07,1.0,-0.3221575690403621,-1.4614389951048306,-1.369908561928512,-2.7149718296850462,-2.367691881407592,0.0
2019-08-08,1.0,-0.31764488741232927,-1.4557032115171649,-1.3584348468069398,-2.7168696936138796,-2.379937246216316,0.0
2019-08-09,1.0,-0.29530936302244937,-1.424073736083227,-1.3299872239459756,-2.677313378353714,-2.3990691732067897,0.0
2019-08-12,1.0,-0.29714702397229054,-1.4093519278096802,-1.362136541791997,-2.679792179382007,-2.3663294139093973,0.0
2019-08-13,1.0,-0.2986268982449759,-1.3841956897335637,-1.359552605255979,-2.6786396289897243,-2.372374283895608,0.0
2019-08-14,1.0,-0.26669703872437356,-1.420136674259681,-1.3719362186788155,-2.673986332574032,-2.3787699316628705,0.0
2019-08-15,1.0,-0.26425055928411634,-1.4369574944071588,-1.3765548098434004,-2.615302013422819,-2.255570469798658,0.0
2019-08-16,1.0,-0.2648600621945802,-1.4176810306530432,-1.3717458907152378,-2.5871168369613504,-2.243536206130609,0.0
2019-08-19,1.0,-0.26916283998587076,-1.3808724832214767,-1.37477922995408,-2.585570469798658,-2.2204168138466973,0.0
