Date,IWF,IWM,MTUM,SPY,TITN,VLUE,VXX
2018-11-14,-0.28326154935394415,-1.7636438727948553,-0.0,-1.4213227919051272,1.0,-1.4318248864239778,0.0
2018-11-15,-0.2826523382144544,-1.771492678318375,-0.0,-1.4334553613604157,1.0,-1.4169815777042984,0.0
2018-11-16,-0.2817415895834561,-1.7642137512519884,-0.0,-1.429564602604136,1.0,-1.4161315029753136,0.0
2018-11-19,-0.28306332842415316,-1.7636524300441825,-0.0,-1.4286303387334314,1.0,-1.4156701030927834,0.0
2018-11-20,-0.2150449713818479,-1.7486859011797686,-0.0,-1.4319004789160144,1.0,-1.444807849550286,0.0
2018-11-21,-0.21117402357291423,-1.7349780448347585,-0.0,-1.4196903166165933,1.0,-1.4118326785301594,0.0
2018-11-23,-0.21179253447181676,-1.7250908671320602,-0.0,-1.4212773322563896,1.0,-1.4111809842496972,0.0
2018-11-26,-0.21047168723330642,-1.730423249913505,-0.0,-1.4177718832891248,1.0,-1.4076231115211626,0.0
2018-11-27,-0.19009071075898495,-1.7404983350556895,-0.0,-1.4107819497071994,1.0,-1.3998162820071192,0.0
2018-11-28,-0.1901917997013897,-1.7449178821637765,-0.0,-1.408694154128862,1.0,-1.3987021936373034,0.0
2018-11-29,-0.13114754098360656,-1.7234102898632933,-0.0,-1.406262408531397,1.0,-1.4116512564524364,0.0
2018-11-30,-0.39408866995073893,-2.0857142857142854,-0.0,-1.8253342716396903,1.0,-1.7322308233638284,0.0
2018-12-03,-0.38940173349305895,-2.092100627158058,-0.0,-1.8297512507927558,1.0,-1.7354661405115916,0.0
2018-12-04,-0.3764565492067949,-2.091183490102485,-0.0,-1.8225466797697598,1.0,-1.729327530534887,0.0
2018-12-06,-0.3355961822825649,-1.95852937222745,-0.0,-1.7788681274364835,1.0,-1.6484070439575211,0.0
2018-12-07,-0.34010084033613447,-1.9585882352941177,-0.0,-1.7793613445378154,1.0,-1.6445714285714286,0.0
2018-12-10,-0.287273448868898,-1.9536314327291968,-0.0,-1.765511311019976,1.0,-1.6082153724037571,0.0
2018-12-11,-0.28742475358867503,-1.9536283654164186,-0.0,-1.7649004432096314,1.0,-1.6090494145663823,0.0
2018-12-12,-0.28946671959772396,-1.9534206695778749,-0.0,-1.7656477438136826,1.0,-1.6077808654227868,0.0
2018-12-13,-0.28879338842975205,-1.9449256198347107,-0.0,-1.7736859504132232,1.0,-1.6042314049586777,0.0
2018-12-14,-0.29120116348251474,-1.9429496926026313,-0.0,-1.7728564817875323,1.0,-1.6036887684273156,0.0
2018-12-17,-0.256086327148309,-1.942755625740229,-0.0,-1.7504276878536649,1.0,-1.6305434925648112,0.0
2018-12-18,-0.23066909658942983,-1.9187060661286124,-0.0,-1.7354855506378546,1.0,-1.6237958864878939,0.0
2018-12-19,-0.22774920242203267,-1.920242203268442,-0.0,-1.737678234260043,1.0,-1.6251709095644247,0.0
2018-12-20,-0.22402324830481113,-1.8918308040038747,-0.0,-1.7332257022925415,1.0,-1.6087181143041653,0.0
2018-12-21,-0.21056342542144732,-1.8893660662778027,-0.0,-1.7320043586949554,1.0,-1.5779757707839241,0.0
2018-12-24,-0.17953435259785575,-1.8572606737296202,-0.0,-1.7177567721880354,1.0,-1.5894182579458225,0.0
2018-12-26,-0.17061106937139994,-1.8606937139994992,-0.0,-1.6724893563736538,1.0,-1.5571625344352615,0.0
2018-12-27,-0.06992548435171386,-1.7845603576751117,-0.0,-1.5500447093889713,1.0,-1.5566616989567807,0.0
2018-12-28,-0.06638880619231916,-1.7867817802917538,-0.0,-1.547841619529622,1.0,-1.5531408157189643,0.0
2018-12-31,-0.06574559313959027,-1.7888875655073844,-0.0,-1.5477608384945212,1.0,-1.5528823249166268,0.0
2019-01-02,-0.059540804187485134,-1.7883059719248156,-0.0,-1.5450273614085177,1.0,-1.5552581489412325,0.0
2019-01-03,-0.047425393218108965,-1.8020453322169725,-0.0,-1.5472160755935649,1.0,-1.5838765624065547,0.0
2019-01-04,-0.0,-1.8176634792421453,-0.0,-1.5252717229910315,1.0,-1.5963057551820397,0.0
2019-01-07,-0.0,-1.7545707012265679,-0.0,-1.4866928951631568,1.0,-1.5444341587595465,0.0
2019-01-08,-0.0,-1.7337486300974796,-0.0,-1.4953567514564226,1.0,-1.538905231585626,0.0
2019-01-09,-0.0,-1.7359187442289936,-0.0,-1.4961334256694367,1.0,-1.5388965835641737,0.0
2019-01-10,-0.0,-1.7400023116042536,-0.0,-1.4970527045769764,1.0,-1.5420134073046694,0.0
2019-01-11,-0.0,-1.734905551048789,-0.0,-1.5046355313477806,1.0,-1.5548731023293545,0.0
2019-01-14,-0.0,-1.739097657156112,-0.0,-1.5147877522616562,1.0,-1.5451751333797263,0.0
2019-01-15,-0.0,-1.72954915175459,-0.0,-1.516035324192424,1.0,-1.5643155937717872,0.0
2019-01-16,-0.0,-1.728832286578274,-0.0,-1.4988369388229823,1.0,-1.5876366596882994,0.0
2019-01-17,-0.0,-1.7387355920363257,-0.0,-1.4971475142624289,1.0,-1.5854581441378508,0.0
2019-01-18,-0.0,-1.7425579479938818,-0.0,-1.5173549829391693,1.0,-1.6231321331921402,0.0
2019-01-22,-0.0,-1.8234367426078526,-0.0,-1.586827435773146,1.0,-1.648873000484731,0.0
2019-01-23,-0.0,-1.7648130160271978,-0.0,-1.6063016027197667,1.0,-1.6997328800388538,0.0
2019-01-24,-0.0,-1.7601675367245357,-0.0,-1.6126016753672454,1.0,-1.6974019667354618,0.0
2019-01-25,-0.0,-1.731045690355647,-0.0,-1.7333583348959312,1.0,-1.7859866241640103,0.0
2019-01-28,-0.0,-1.7111027663036673,-0.0,-1.76092126674177,1.0,-1.7865815496307422,0.0
2019-01-29,-0.0,-1.6864518560391937,-0.0,-1.784624081401922,1.0,-1.8099365617737582,0.0
2019-01-30,-0.0,-1.683403506566958,-0.0,-1.7833846540564318,1.0,-1.8173820147049584,0.0
2019-01-31,-0.0,-1.7082914572864318,-0.0,-1.728894472361809,1.0,-1.8442211055276383,0.0
2019-02-01,-0.0,-1.7080397584297935,-0.0,-1.738361852038249,1.0,-1.844489179667841,0.0
2019-02-04,-0.0,-1.7075626022398387,-0.0,-1.7379514282119037,1.0,-1.8461683654209138,0.0
2019-02-05,-0.0,-1.6900220333648095,-0.0,-1.729619137551149,1.0,-1.8756059175322632,0.0
2019-02-06,-0.0,-1.6660578194873086,-0.0,-1.7462996787806262,1.0,-1.8860615985387668,0.0
2019-02-07,-0.0,-1.6680722512429982,-0.0,-1.7424633394172069,1.0,-1.883189628044559,0.0
2019-02-08,-0.0,-1.67866632924206,-0.0,-1.7741996710110084,1.0,-1.8737821080602302,0.0
2019-02-11,-0.0,-1.6741880124578912,-0.0,-1.778363948388737,1.0,-1.9035149049768005,0.0
2019-02-12,-0.0,-1.6898307241949853,-0.0,-1.7830596919943997,1.0,-1.890861652030037,0.0
2019-02-13,-0.0,-1.6784472403110575,-0.0,-1.7710691028640069,1.0,-1.8727950938863247,0.0
2019-02-14,-0.0,-1.6634749524413444,-0.0,-1.7972098922003805,1.0,-1.880469245402663,0.0
2019-02-15,-0.0,-1.6741023196695266,-0.0,-1.7991102637432477,1.0,-1.882046393390531,0.0
2019-02-19,-0.0,-1.6285552122091194,-0.0,-1.8118811881188122,1.0,-1.8659267200605412,0.0
2019-02-20,-0.0,-1.6203505232631448,-0.0,-1.8224057495902155,1.0,-1.861618963560711,0.0
2019-02-21,-0.0,-1.613740939174283,-0.0,-1.8236369366530099,1.0,-1.865805231641979,0.0
2019-02-22,-0.0,-1.6057571176618795,-0.0,-1.8328294280675232,1.0,-1.8602292768959432,0.0
2019-02-25,-0.0,-1.6025454315202938,-0.0,-1.8532261128348004,1.0,-1.876147660355854,0.0
2019-02-26,-0.0,-1.5974699557242253,-0.0,-1.8545857052498422,1.0,-1.8729917773561038,0.0
2019-02-27,-0.0,-1.6044199594731507,-0.0,-1.861385511651469,1.0,-1.866578014184397,0.0
2019-02-28,-0.0,-1.6046261089987326,-0.0,-1.8622940430925223,1.0,-1.8702154626108998,0.0
2019-03-01,-0.0,-1.607093008501459,-0.0,-1.8760309605380028,1.0,-1.8612485725161783,0.0
2019-03-04,-0.0,-1.588747868914567,-0.0,-1.8744080318242091,1.0,-1.8511081644250802,0.0
2019-03-05,-0.0,-1.5718100324241846,-0.0,-1.9228813020535316,1.0,-1.8629919257422594,0.0
2019-03-06,-0.0,-1.5660209590346141,-0.0,-1.9244839631629087,1.0,-1.8607176881549699,0.0
2019-03-07,-0.0,-1.521290077303257,-0.0,-1.96204536814092,1.0,-1.8530604486123432,0.0
2019-03-08,-0.0,-1.5241277388678276,-0.0,-2.0185054295444322,1.0,-1.8828632011822914,0.0
2019-03-11,-0.0,-1.5322402238271846,-0.0,-2.0358513891599976,1.0,-1.9385776563211659,0.0
2019-03-12,-0.0,-1.4765383349786114,-0.0,-2.081605791378743,1.0,-2.023033892727871,0.0
2019-03-13,-0.0,-1.5094176946544633,-0.0,-2.094840164478047,1.0,-2.027921474996684,0.0
2019-03-14,-0.0,-1.5019246084417308,-0.0,-2.1063180249535436,1.0,-2.028338200159278,0.0
2019-03-15,-0.0,-1.4401316606632717,-0.0,-1.930940255868836,1.0,-1.839336728356726,0.0
2019-03-18,-0.0,-1.4662649105367793,-0.0,-1.9125869781312128,1.0,-1.8338096421471173,0.0
2019-03-19,-0.0,-1.4700093428838368,-0.0,-1.9080037371535348,1.0,-1.85057614450327,0.0
2019-03-20,-0.0,-1.4501867244910251,-0.0,-1.793579086857005,1.0,-1.779604866883508,0.0
2019-03-21,-0.0,-1.4508552156106962,-0.0,-1.8175740785352927,1.0,-1.7542158516020234,0.0
2019-03-22,-0.0,-1.453331715013958,-0.0,-1.8589634664401018,1.0,-1.7564024760286443,0.0
2019-03-25,-0.0,-1.3655926833642178,-0.0,-1.8681331818996953,1.0,-1.7439775240600157,0.0
2019-03-26,-0.0,-1.3918202626189615,-0.0,-1.8716419708468859,1.0,-1.7598482110589084,0.0
2019-03-27,-0.0,-1.379353907236961,-0.0,-1.878000360945678,1.0,-1.7584070264091922,0.0
2019-03-28,-0.0,-1.4361942953237177,-0.0,-2.0840825302373713,1.0,-1.9476101157751762,0.0
2019-03-29,-0.0,-1.4147708754318495,-0.0,-2.115507463659475,1.0,-1.988136366599309,0.0
2019-04-01,-0.0,-1.4298302872062663,-0.0,-2.1165143603133156,1.0,-1.981135770234987,0.0
2019-04-02,-0.0,-1.4492649928450632,-0.0,-2.1298946272928325,1.0,-1.9252634317679198,0.0
2019-04-03,-0.0,-1.4501593081474737,-0.0,-2.128616945184992,1.0,-1.923597112946225,0.0
2019-04-04,-0.0,-1.4496679255111344,-0.0,-2.122346659721318,1.0,-1.9393150149759084,0.0
2019-04-05,-0.0,-1.4448221757322175,-0.0,-2.1310146443514646,1.0,-1.9618200836820083,0.0
2019-04-08,-0.0,-1.4346746799059316,-0.0,-2.134439508753593,1.0,-1.9633524954272277,0.0
2019-04-09,-0.0,-1.417715709415159,-0.0,-2.1766981379491215,1.0,-1.9621033307107267,0.0
2019-04-10,-0.0,-1.398509024326445,-0.0,-2.1764975150405443,1.0,-1.9643604499084488,0.0
2019-04-11,-0.0,-1.3502063451122002,-0.0,-2.1968661336084603,1.0,-1.9011477946866133,0.0
2019-04-12,-0.0,-1.3516264090177135,-0.0,-2.1905958132045087,1.0,-1.8990016103059584,0.0
2019-04-15,-0.0,-1.3558709677419356,-0.0,-2.1876774193548387,1.0,-1.9080645161290324,0.0
2019-04-16,-0.0,-1.356857179718746,-0.0,-2.1874596826215975,1.0,-1.906463682105535,0.0
2019-04-17,-0.0,-1.3336128491259756,-0.0,-2.204089531058505,1.0,-1.9126620654066955,0.0
2019-04-18,-0.0,-1.3194480268248645,-0.0,-2.2038302811452155,1.0,-1.9250064482847564,0.0
2019-04-22,-0.0,-1.325456428848893,-0.0,-2.2131296128447495,1.0,-1.9355820277094395,0.0
2019-04-23,-0.0,-1.3329664638094005,-0.0,-2.213000129483362,1.0,-1.92820147611032,0.0
2019-04-24,-0.0,-1.3156976744186046,-0.0,-2.2104651162790696,1.0,-1.9337855297157625,0.0
2019-04-25,-0.0,-1.3166440261336438,-0.0,-2.222135972572611,1.0,-1.9299437221036289,0.0
2019-04-26,-0.0,-1.2892396907216495,-0.0,-2.22319587628866,1.0,-1.9309278350515464,0.0
2019-04-29,-0.0,-1.2771798672423793,-0.0,-2.2240123735258104,1.0,-1.9433524521492556,0.0
2019-04-30,-0.0,-1.2740397009538542,-0.0,-2.223640113431297,1.0,-1.9472802268625937,0.0
2019-05-01,-0.0,-1.2797807158980974,-0.0,-2.2275395033860046,1.0,-1.942212189616253,0.0
2019-05-02,-0.0,-1.2779389952924485,-0.0,-2.2172567227703617,1.0,-1.9534403817630748,0.0
2019-05-03,-0.0,-1.2831344727507255,-0.0,-2.215156401160916,1.0,-1.9512415349887133,0.0
2019-05-06,-0.0,-1.2151006281245995,-0.0,-2.216510703755929,1.0,-1.977759261633124,0.0
2019-05-07,-0.0,-1.2173802080010208,-0.0,-2.2006635615389523,1.0,-1.9623556434632807,0.0
2019-05-08,-0.0,-1.1996581629423309,-0.0,-2.1750332341583847,1.0,-1.9556244856618343,0.0
2019-05-09,-0.0,-1.19826604227313,-0.0,-2.178205290469561,1.0,-1.9519048221744084,0.0
2019-05-10,-0.0,-1.2014333735016172,-0.0,-2.1912855964990166,1.0,-1.9496416566245958,0.0
2019-05-13,-0.0,-1.201535630433403,-0.0,-2.188971381432832,1.0,-1.955073291452503,0.0
2019-05-14,-0.0,-1.1912730487496843,-0.0,-2.17422328870927,1.0,-1.949166456175802,0.0
2019-05-15,-0.0,-1.2038281150969705,-0.0,-2.1876663708961845,1.0,-1.946444416275827,0.0
2019-05-16,-0.0,-1.1599829351535835,-0.0,-2.0741711360312043,1.0,-1.8604339346660164,0.0
2019-05-17,-0.0,-1.1246607562873168,-0.0,-2.033230806344611,1.0,-1.8731077739581448,0.0
2019-05-20,-0.0,-1.1184519862559528,-0.0,-2.0351437699680512,1.0,-1.8745554282958587,0.0
2019-05-21,-0.0,-1.103291169594149,-0.0,-2.0277561297284334,1.0,-1.8637971344643605,0.0
2019-05-22,-0.0,-1.0916701548765175,-0.0,-2.027208036835496,1.0,-1.8609101237816181,0.0
2019-05-23,-0.0,-1.0731983323406789,-0.0,-2.0349612864800477,1.0,-1.8477665276950568,0.0
2019-05-24,-0.0,-1.0415454923140839,-0.0,-2.039349516291768,1.0,-1.8541753219775656,0.0
2019-05-28,-0.0,-1.0433414474856024,-0.0,-2.039244790120525,1.0,-1.8545983494626848,0.0
2019-05-29,-0.0,-1.0531549662602107,-0.0,-2.0354563750443946,1.0,-1.8306499348881258,0.0
2019-05-30,-0.0,-1.0501300543863796,-0.0,-2.031804209032868,1.0,-1.829628753842516,0.0
2019-05-31,-0.0,-1.08354975612846,-0.0,-2.302970798758472,1.0,-1.9477418128840183,0.0
2019-06-03,-0.0,-1.0816275114946148,-0.0,-2.30074951187252,1.0,-1.9161050576305347,0.0
2019-06-04,-0.0,-1.0791380505324177,-0.0,-2.3219078823010526,1.0,-1.8996912607901204,0.0
2019-06-05,-0.0,-1.0624688589935225,-0.0,-2.3497757847533634,1.0,-1.8159566517189834,0.0
2019-06-06,-0.0,-1.0707070707070707,-0.0,-2.3228582117471004,1.0,-1.8416884898366381,0.0
2019-06-07,-0.0,-1.1081993870786164,-0.0,-2.3075864656951652,1.0,-1.8385139783601225,0.0
2019-06-10,-0.0,-1.1018714909544605,-0.0,-2.297130380536494,1.0,-1.8393013100436681,0.0
2019-06-11,-0.0,-1.1138180909545226,-0.0,-2.298600699650175,1.0,-1.8344577711144425,0.0
2019-06-12,-0.0,-1.1177977752780903,-0.001937257842769654,-2.2982127234095735,1.0,-1.831271091113611,0.0
2019-06-13,-0.0,-1.1301082671005696,-0.020026284498404157,-2.2846235684335694,1.0,-1.823455785718756,0.0
2019-06-14,-0.0,-1.1205496564647097,-0.04022485946283573,-2.283198001249219,1.0,-1.8021861336664586,0.0
2019-06-17,-0.0,-1.1274319674695026,-0.039724741945573974,-2.2809508914607446,1.0,-1.8077572724429154,0.0
2019-06-18,-0.0,-1.174326366154621,-0.033807605137245025,-2.2895366406446738,1.0,-1.7979728028204482,0.0
2019-06-19,-0.0,-1.1542806929450165,-0.049397439116244043,-2.2840823499874467,1.0,-1.7889153904092392,0.0
2019-06-20,-0.0,-1.171024646565745,-0.033591892906293004,-2.269673464281246,1.0,-1.7811209808582509,0.0
2019-06-21,-0.0,-1.1775706780085065,-0.03465098824118089,-2.261946459844884,1.0,-1.7805228921691267,0.0
2019-06-24,-0.0,-1.151302605210421,-0.03889028056112225,-2.2580160320641283,1.0,-1.8143161322645294,0.0
2019-06-25,-0.0,-1.1426335232609106,-0.0390708158537349,-2.262287896812974,1.0,-1.8173564585811786,0.0
2019-06-26,-0.0,-1.1512938361770446,-0.024617515582698486,-2.245734433041617,1.0,-1.8743310457722093,0.0
2019-06-27,-0.0,-1.1358134229038594,-0.0244628937195006,-2.2573673870333986,1.0,-1.9198301540021545,0.0
2019-06-28,-0.0,-1.1240506329113924,-0.02791139240506329,-2.259873417721519,1.0,-1.9172151898734178,0.0
2019-07-01,-0.0,-1.118450161178181,-0.02863282978319955,-2.2650274951014477,1.0,-1.908602490360913,0.0
2019-07-02,-0.0,-1.12849020846494,-0.020025268477574226,-2.257422615287429,1.0,-1.911181301326595,0.0
2019-07-03,-0.0,-1.1273368162648707,-0.019323975577516205,-2.2469943979354188,1.0,-1.9008623402782145,0.0
2019-07-05,-0.0,-1.1187444850623975,-0.017269633177864615,-2.2524896004033783,1.0,-1.9142190848354972,0.0
2019-07-08,-0.0,-1.1062875197472355,-0.033048973143759874,-2.264834123222749,1.0,-1.9148815165876778,0.0
2019-07-09,-0.0,-1.0960773166571915,-0.033352283494409704,-2.2659970943086347,1.0,-1.92129366432948,0.0
2019-07-10,-0.0,-1.115862503941974,-0.037338379060233365,-2.2442762535477767,1.0,-1.909744560075686,0.0
2019-07-11,-0.0,-1.0943124098576535,-0.06333479651345081,-2.2331473004326834,1.0,-1.8799774252210448,0.0
2019-07-12,-0.0,-1.1087214754610815,-0.053204126289465456,-2.208627696155048,1.0,-1.881337918099406,0.0
2019-07-15,-0.0,-1.149005176822803,-0.08270442212935819,-2.175887232582798,1.0,-1.8294767042973867,0.0
2019-07-16,-0.0,-1.14941095805024,-0.07772860437574021,-2.1725363086704483,1.0,-1.8335722745122482,0.0
2019-07-17,-0.0,-1.1502148595628074,-0.0782213364887588,-2.166158061904466,1.0,-1.8332191567540639,0.0
2019-07-18,-0.0,-1.1499658321426351,-0.0858545070510033,-2.155432689320991,1.0,-1.8210846741628874,0.0
2019-07-19,-0.0,-1.1553235129591646,-0.0934178631363043,-2.152340108148424,1.0,-1.8144073590652,0.0
2019-07-22,-0.0,-1.152550798483813,-0.08736717827626919,-2.1499409681227863,1.0,-1.8240850059031877,0.0
2019-07-23,-0.0,-1.1590894956153992,-0.0856396542073512,-2.1489520492567946,1.0,-1.8255488525405812,0.0
2019-07-24,-0.0,-1.158175944333996,-0.09219681908548709,-2.1453156063618293,1.0,-1.8169110337972167,0.0
2019-07-25,-0.0,-1.150713842333954,-0.09174425822470515,-2.151520794537554,1.0,-1.8132836747361887,0.0
2019-07-26,-0.0,-1.131719428926133,-0.09708255741775296,-2.1612662942271883,1.0,-1.8172563625077593,0.0
2019-07-29,-0.0,-1.126023319275614,-0.10326221781195734,-2.1523815430414293,1.0,-1.8202679235921606,0.0
2019-07-30,-0.0,-1.128349875930521,-0.10949131513647642,-2.1465880893300247,1.0,-1.8190446650124068,0.0
2019-07-31,-0.0,-1.1474788872329857,-0.11109041231992052,-2.1383507203179337,1.0,-1.8127173373075014,0.0
2019-08-01,-0.0,-1.1509211587370511,-0.10874015259599282,-2.1350412505427703,1.0,-1.8083865765151046,0.0
2019-08-02,-0.0,-1.1347877139855385,-0.10592670415919905,-2.122983746369198,1.0,-1.8163895927322167,0.0
2019-08-05,-0.0,-1.1305608687604123,-0.0996483001172333,-2.126426852594558,1.0,-1.8135373603998275,0.0
2019-08-06,-0.0,-1.11765411369633,-0.056968097865195494,-2.057028064284001,1.0,-1.7649916047013672,0.0
2019-08-07,-0.0,-1.1457250403298083,-0.027543765310390156,-2.0335782995757903,1.0,-1.767999044034176,0.0
2019-08-08,-0.0,-1.142626480086114,-0.027807678507355577,-2.037973926563808,1.0,-1.7717378304030615,0.0
2019-08-09,-0.0,-1.1169757489300998,-0.0112339514978602,-2.02187351402758,1.0,-1.7938659058487876,0.0
2019-08-12,-0.0,-1.1115991926866913,-0.013118841267956786,-2.0270687403537933,1.0,-1.78434049626024,0.0
2019-08-13,-0.0,-1.0900799526206693,-0.00207284572105419,-2.035475273911756,1.0,-1.794788273615635,0.0
2019-08-14,-0.0,-1.105912930474334,-0.0,-2.013940575344084,1.0,-1.7872290152991908,0.0
2019-08-15,-0.0,-1.1225223136663962,-0.0,-1.9744986669757736,1.0,-1.6987365248637998,0.0
2019-08-16,-0.0,-1.0760973416512112,-0.0,-1.8946776822345865,1.0,-1.6494126903838588,0.0
2019-08-19,-0.0,-1.0410454012397385,-0.0,-1.904618305690512,1.0,-1.6387446250069804,0.0
2019-08-20,-0.0,-1.0441585922708543,-0.0,-1.90037866132086,1.0,-1.6240115825815793,0.0
2019-08-21,-0.0,-1.0483736447039198,-0.0,-1.9007506255212676,1.0,-1.6110647762023909,0.0
2019-08-22,-0.0,-1.0481473263811847,-0.0019414244508542268,-1.8999334368759706,1.0,-1.5969048147326381,0.0
2019-08-23,-0.0,-1.0386211475681957,-0.003153875947546063,-1.891550932329995,1.0,-1.599789741603497,0.0
2019-08-26,-0.0,-1.0155669652610881,-0.0,-1.875901245357221,1.0,-1.5706794843784138,0.0
2019-08-27,-0.0,-1.0086338797814207,-0.0,-1.8707650273224044,1.0,-1.5850819672131147,0.0
2019-08-28,-0.0,-1.003166803166803,-0.0,-1.8761124761124761,1.0,-1.5806715806715805,0.0
2019-08-29,-0.0,-0.9827229125790277,-0.0,-1.879605406583824,1.0,-1.5878569871375625,0.0
2019-08-30,-0.0,-0.9533989367718584,-0.05531048523922633,-2.013007578328243,1.0,-1.6337518380273726,0.0
2019-09-03,-0.0,-0.9716448260280163,-0.07919114324446452,-1.994408043380027,1.0,-1.603197017623136,0.0
2019-09-04,-0.0,-0.9701644346499407,-0.08668135842233148,-1.9923150816522577,1.0,-1.601514380968526,0.0
2019-09-05,-0.0,-0.9900101591601761,-0.08076532339993227,-2.0015238740264136,1.0,-1.5716785190202054,0.0
2019-09-06,-0.0,-0.9736990313133588,-0.10503491777427348,-2.017064654201397,1.0,-1.5360441540887586,0.0
2019-09-09,-0.0,-0.9839400428265523,-0.10746083624478756,-2.0163417108080695,1.0,-1.5272737518313986,0.0
2019-09-10,-0.0,-0.9779837124403257,-0.13187306936253862,-2.0024712159505755,1.0,-1.5040157259196851,0.0
2019-09-11,-0.0,-0.9904367764666406,-0.13802360046977238,-1.9826072367317265,1.0,-1.481404843129579,0.0
2019-09-12,-0.0,-0.9375140103115893,-0.1625756556825824,-2.006837032055593,1.0,-1.4971979376821343,0.0
