Date,DOMO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-22,1.0,-0.3718379225430938,-2.2479292590105215,-0.7483769867920305,-3.737071860308932,-3.0878665771211105,0.0
2019-03-25,1.0,-0.33700926334362596,-1.9748566387295985,-0.9386854874283194,-3.729157476841641,-3.048081164534627,0.0
2019-03-26,1.0,-0.33752343146984226,-1.9777263204322415,-0.9396846399823574,-3.727312823905612,-3.044216561914213,0.0
2019-03-27,1.0,-0.36528068820999227,-1.9551119444138085,-0.9444138083158707,-3.7285761552884082,-3.035623690305503,0.0
2019-03-28,1.0,-0.357395533937652,-1.9572186601812958,-0.9413000221092196,-3.749944726951139,-3.0488613751934555,0.0
2019-03-29,1.0,-0.354487961832908,-1.9370908687451458,-0.9577277266171086,-3.7678908243648066,-3.077887495839343,0.0
2019-04-01,1.0,-0.3432968006199491,-1.9456437506919075,-0.958153437396214,-3.764751466843795,-3.0585630466068863,0.0
2019-04-02,1.0,-0.3325274725274725,-1.9354945054945056,-1.0215384615384615,-3.727692307692308,-2.9717582417582418,0.0
2019-04-03,1.0,-0.3371416016697792,-1.9341975173019883,-1.020432824343623,-3.726353949247501,-2.9671536855981544,0.0
2019-04-04,1.0,-0.3317901234567901,-1.9309964726631395,-1.0414462081128748,-3.7557319223985894,-2.962852733686067,0.0
2019-04-05,1.0,-0.3408888888888889,-1.930111111111111,-1.0743333333333334,-3.7938888888888886,-2.971888888888889,0.0
2019-04-08,1.0,-0.34354194407456723,-1.912561029738127,-1.0788948069241011,-3.7929427430093208,-2.9684864624944516,0.0
2019-04-09,1.0,-0.3444296493564137,-1.912561029738127,-1.0792276964047935,-3.791944074567243,-2.968153573013759,0.0
2019-04-10,1.0,-0.3471714823425219,-1.8813240340971993,-1.1043949961253183,-3.7957489206243777,-2.941769068969335,0.0
2019-04-11,1.0,-0.3592103803925918,-1.8386381279804813,-1.1214372851280914,-3.821559276921371,-2.949207053343684,0.0
2019-04-12,1.0,-0.34746615952567406,-1.8515493903121154,-1.1117574672782191,-3.8788455084461346,-2.997315135921244,0.0
2019-04-15,1.0,-0.3436410660069718,-1.8665242325424491,-1.1283031597885977,-3.8813673675924885,-3.0249634544023394,0.0
2019-04-16,1.0,-0.34518051962658863,-1.8681813069396018,-1.1275447081318186,-3.8805533685749634,-3.025868856146665,0.0
2019-04-17,1.0,-0.3467116357504216,-1.8658797077009557,-1.1379426644182125,-3.8779089376053966,-3.0138279932546372,0.0
2019-04-18,1.0,-0.3421082236472044,-1.8686016424794691,-1.1390482618967264,-3.8844639442006974,-3.015524805939926,0.0
2019-04-22,1.0,-0.33755369658602763,-1.893398146054714,-1.1385937146732987,-3.9047026904815736,-3.0301831336197154,0.0
2019-04-23,1.0,-0.3443348077577408,-1.8929341045707155,-1.1378019734603608,-3.9321764772598393,-3.0345922649427246,0.0
2019-04-24,1.0,-0.33182742263383785,-1.8561102326632033,-1.1454709735712674,-3.9227467811158805,-3.0381748362322116,0.0
2019-04-25,1.0,-0.3266320307205783,-1.865710413372487,-1.1519087418116105,-3.9207138016715612,-3.029252315337701,0.0
2019-04-26,1.0,-0.3315640880858272,-1.8468661773009598,-1.1797854319593448,-3.931902879728966,-3.003049124788255,0.0
2019-04-29,1.0,-0.3297596208102923,-1.834443065116804,-1.1734567204604447,-3.9343189256291615,-3.0134296354813226,0.0
2019-04-30,1.0,-0.3323924579428701,-1.8273681833577962,-1.1818900304843627,-3.9371118889014345,-3.0117421248729817,0.0
2019-05-01,1.0,-0.33442474878627076,-1.8282714237326407,-1.1808738850626623,-3.9360957434797337,-3.0108388844981375,0.0
2019-05-02,1.0,-0.3285296104480973,-1.8156946633641071,-1.174960594460707,-3.929858140058546,-3.009569916685431,0.0
2019-05-03,1.0,-0.33018018018018014,-1.813400900900901,-1.175225225225225,-3.9311936936936935,-3.0111486486486485,0.0
2019-05-06,1.0,-0.3281705948372615,-1.7428731762065097,-1.206060606060606,-3.9332210998877666,-3.01290684624018,0.0
2019-05-07,1.0,-0.30800542740841247,-1.781320669380371,-1.2264812302125734,-3.959859791949344,-3.0315468113975577,0.0
2019-05-08,1.0,-0.3221975582685905,-1.7370699223085462,-1.2425083240843506,-3.837846836847947,-2.9591564927857936,0.0
2019-05-09,1.0,-0.3268119164072921,-1.7326589595375723,-1.2494441974210762,-3.8518230324588707,-2.955313472654513,0.0
2019-05-10,1.0,-0.32815102720710715,-1.7314825097168238,-1.2521932259855635,-3.846196557468073,-2.946807329261521,0.0
2019-05-13,1.0,-0.3382532460326268,-1.7327710575962714,-1.2387082454777494,-3.8406392187326603,-2.947175674176007,0.0
2019-05-14,1.0,-0.2518748660809942,-1.6091707735161773,-1.3685451039211483,-3.6894150417827296,-2.794514677523034,0.0
2019-05-15,1.0,-0.23448496481126038,-1.5899978673491149,-1.379398592450416,-3.6877799104286626,-2.771593090211132,0.0
2019-05-16,1.0,-0.22216302610548747,-1.5911561001598293,-1.3818859882791688,-3.6875865743207243,-2.7725093233883853,0.0
2019-05-17,1.0,-0.21129306678009357,-1.5900680561463207,-1.371331348362399,-3.6791790727350064,-2.781901318587835,0.0
2019-05-20,1.0,-0.20223285486443382,-1.5554492291334399,-1.4008506113769272,-3.6864433811802235,-2.7876661350345566,0.0
2019-05-21,1.0,-0.19177645558861028,-1.5532299192520187,-1.4023586910327241,-3.690076498087548,-2.787186570335742,0.0
2019-05-22,1.0,-0.18533022861981374,-1.5264606265876375,-1.4212531752751907,-3.6851185436071128,-2.7661939034716347,0.0
2019-05-23,1.0,-0.18882079459002535,-1.5154268808114961,-1.444843617920541,-3.682375316990701,-2.734784446322908,0.0
2019-05-24,1.0,-0.1617539074792825,-1.4650162593097662,-1.4673240323088221,-3.6726109304521137,-2.7232770376586597,0.0
2019-05-28,1.0,-0.1680302076777848,-1.4502831969792322,-1.4705265366058318,-3.6739039228026016,-2.7259282567652616,0.0
2019-05-29,1.0,-0.19170333123821495,-1.4624973811020323,-1.4686779803058871,-3.6688665409595638,-2.6837418814162994,0.0
2019-05-30,1.0,-0.18719933068395733,-1.4564944572265217,-1.4666387784982222,-3.6656557205605522,-2.6819702991006067,0.0
2019-05-31,1.0,-0.18560368277882403,-1.4639045825486503,-1.458987235823394,-3.664260305503243,-2.689788658715212,0.0
2019-06-03,1.0,-0.17660502804903389,-1.4629129441097029,-1.5062331186370248,-3.6428423020984835,-2.5999376688136295,0.0
2019-06-04,1.0,-0.2559580052493438,-1.4435695538057745,-1.5306036745406824,-3.708556430446194,-2.56,0.0
2019-06-05,1.0,-0.2323668517376105,-1.395640551100144,-1.569093152375077,-3.68332305161423,-2.4011926794159986,0.0
2019-06-06,1.0,-0.22613168724279836,-1.419650205761317,-1.5305555555555557,-3.6738683127572016,-2.4377572016460904,0.0
2019-06-07,1.0,-0.222610842505915,-1.44522168501183,-1.5219627610328155,-3.6644378150396046,-2.4327744059253162,0.0
2019-06-10,1.0,-0.15837860426243208,-1.4902841621395737,-1.5272670288340993,-3.742269118261596,-2.5290430422064354,0.0
2019-06-11,1.0,-0.14841619467170128,-1.4937067337948398,-1.524648625970212,-3.7718691000629327,-2.550031466331026,0.0
2019-06-12,1.0,-0.13143099607510342,-1.5181924260103956,-1.5558502174604856,-3.829213959902408,-2.5731409780417946,0.0
2019-06-13,1.0,-0.12771825607298185,-1.5255118277288637,-1.5643364803224777,-3.827834942187334,-2.5624270711785297,0.0
2019-06-14,1.0,-0.13384240110298015,-1.5041892035210522,-1.5819280941775373,-3.8376285926397284,-2.5479902428677486,0.0
2019-06-17,1.0,-0.1365129835718071,-1.4997350291467937,-1.581981981981982,-3.8363540010598833,-2.5442501324854265,0.0
2019-06-18,1.0,-0.17841726618705037,-1.5253854059609455,-1.5275436793422406,-3.6530318602261045,-2.39311408016444,0.0
2019-06-19,1.0,-0.17851273623664748,-1.5154067378800329,-1.5595727198027938,-3.6577649958915366,-2.3599013968775675,0.0
2019-06-20,1.0,-0.18837470630299316,-1.5297783226070076,-1.526407191745837,-3.6293799162325056,-2.341710082745939,0.0
2019-06-21,1.0,-0.1967396841569027,-1.5446765155374427,-1.5113601630157922,-3.6010188487009676,-2.334793683138054,0.0
2019-06-24,1.0,-0.19499848132023895,-1.4826364280652018,-1.5093651918598765,-3.5651513617495194,-2.37238027741217,0.0
2019-06-25,1.0,-0.19694517499494235,-1.4723851911794457,-1.5007080720210397,-3.569087598624317,-2.376188549463888,0.0
2019-06-26,1.0,-0.16450304259634888,-1.4858012170385395,-1.4953346855983773,-3.563590263691684,-2.4327586206896554,0.0
2019-06-27,1.0,-0.1792107404393816,-1.4786411716842962,-1.5113913751017087,-3.5634662327095197,-2.438161106590724,0.0
2019-06-28,1.0,-0.19759380097879284,-1.4089518760195758,-1.5329323001631323,-3.607157422512235,-2.4491231647634586,0.0
2019-07-01,1.0,-0.23919249592169659,-1.3692903752039152,-1.543026101141925,-3.6224510603588906,-2.4216965742251224,0.0
2019-07-02,1.0,-0.2222222222222222,-1.3842550157857216,-1.5383440268866482,-3.616457887768612,-2.4230573378144413,0.0
2019-07-03,1.0,-0.21651581409539306,-1.383199430489169,-1.5396115122546528,-3.609783382487542,-2.4207261263093662,0.0
2019-07-05,1.0,-0.21792136543736665,-1.3775271766737782,-1.5321548308442547,-3.6053032612008535,-2.4266991770801583,0.0
2019-07-08,1.0,-0.21591140012192647,-1.3817313554155661,-1.5279414753098965,-3.6047551310709207,-2.430197114407641,0.0
2019-07-09,1.0,-0.21855649172672825,-1.3672723581362298,-1.5303014922342908,-3.601867830677089,-2.433052481981525,0.0
2019-07-10,1.0,-0.22143219908583037,-1.3569324530218385,-1.529304215337735,-3.6146267140680552,-2.435144743524632,0.0
2019-07-11,1.0,-0.2314824248599083,-1.3439633214467652,-1.5443708609271523,-3.633622007131941,-2.4349465104431993,0.0
2019-07-12,1.0,-0.18103796445880455,-1.381764943457189,-1.537257673667205,-3.575222132471729,-2.4216478190630046,0.0
2019-07-15,1.0,-0.20434870142943426,-1.376988121602577,-1.5406684115160056,-3.5525468089389975,-2.391886450573787,0.0
2019-07-16,1.0,-0.20010157440325038,-1.4091416962925343,-1.556526155408837,-3.5860843067546977,-2.4054850177755207,0.0
2019-07-17,1.0,-0.2044598309744425,-1.4141126158232358,-1.5590062111801242,-3.5944404846756948,-2.4102433560737193,0.0
2019-07-18,1.0,-0.20825287122675068,-1.4110173798150218,-1.563471897550564,-3.586644984246366,-2.394145746518955,0.0
2019-07-19,1.0,-0.23643213522044598,-1.4142144384482231,-1.563486406679564,-3.582221769677222,-2.3859077487017615,0.0
2019-07-22,1.0,-0.2312550937245314,-1.4100448247758761,-1.5547066014669926,-3.5822127139364306,-2.409229828850856,0.0
2019-07-23,1.0,-0.23372781065088757,-1.4109365435625383,-1.5588655376453784,-3.588553356457866,-2.4099163436033466,0.0
2019-07-24,1.0,-0.23564154786150715,-1.4081466395112014,-1.5714867617107946,-3.5767820773930756,-2.3911405295315684,0.0
2019-07-25,1.0,-0.2436275007616533,-1.3731085609830405,-1.5830202092007717,-3.5885041129277955,-2.367015334619681,0.0
2019-07-26,1.0,-0.23747210387502535,-1.3546358287685127,-1.5925136944613512,-3.59403530127815,-2.3652870764861027,0.0
2019-07-29,1.0,-0.2356397528112653,-1.3248910951271402,-1.5881876203018943,-3.5974065444230576,-2.384662141626988,0.0
2019-07-30,1.0,-0.2225030327537404,-1.3339061868176305,-1.5907804286291953,-3.5846138293570564,-2.377375657096644,0.0
2019-07-31,1.0,-0.21380913869793772,-1.354326728669632,-1.590173877881116,-3.576526486049333,-2.3743429033562475,0.0
2019-08-01,1.0,-0.20845098830173459,-1.3762605889471562,-1.5865268253327953,-3.560810810810811,-2.3527632109721663,0.0
2019-08-02,1.0,-0.2022199798183653,-1.353178607467205,-1.6237134207870838,-3.5605449041372355,-2.351059535822402,0.0
2019-08-05,1.0,-0.186677383703406,-1.346327740379785,-1.6044408720988648,-3.557821762282729,-2.3518537124485084,0.0
2019-08-06,1.0,-0.1264254817145104,-1.3284506488399528,-1.5812033031852144,-3.4641171844278413,-2.3307117577664176,0.0
2019-08-07,1.0,-0.11290003951007506,-1.3653694192018964,-1.5463255630185697,-3.4719478467009086,-2.380975898854208,0.0
2019-08-08,1.0,-0.12421568627450982,-1.3465686274509805,-1.5197058823529415,-3.438529411764706,-2.374901960784314,0.0
2019-08-09,1.0,-0.09352238516072642,-1.306108575313198,-1.5039331844226473,-3.410896377585704,-2.397105953190249,0.0
2019-08-12,1.0,-0.0926985358285659,-1.2900223019489963,-1.536410355861534,-3.4162707262678174,-2.361097643750606,0.0
2019-08-13,1.0,-0.08875338753387534,-1.269163763066202,-1.5333914053426247,-3.4227642276422765,-2.3645954316686026,0.0
2019-08-14,1.0,-0.053325632880931756,-1.290980845124651,-1.5347001636346136,-3.400134757917028,-2.3463278467609974,0.0
2019-08-15,1.0,-0.05383391068252036,-1.3203819867053646,-1.5266360827637862,-3.2930437224978935,-2.1685235464844115,0.0
2019-08-16,1.0,-0.055840881501540755,-1.310486506676627,-1.5260995424409374,-3.2777103370996357,-2.167802782706135,0.0
2019-08-19,1.0,-0.07396065330363771,-1.2549183370452859,-1.5347067557535263,-3.2801596139569416,-2.1362286562732,0.0
2019-08-20,1.0,-0.06788872512896094,-1.248249815770081,-1.559045689019897,-3.2428150331613854,-2.093496683861459,0.0
2019-08-21,1.0,-0.07287077826725404,-1.252845080763583,-1.5451541850220265,-3.230726872246696,-2.0760829662261377,0.0
2019-08-22,1.0,-0.07094095940959409,-1.2733394833948342,-1.5316420664206642,-3.255442804428044,-2.093819188191882,0.0
2019-08-23,1.0,-0.08683473389355742,-1.26890756302521,-1.493448992500226,-3.1686093792355647,-2.017981386102828,0.0
2019-08-26,1.0,-0.09517007410052673,-1.2092670297294883,-1.4886170877600216,-3.156771716810999,-1.977948397464512,0.0
2019-08-27,1.0,-0.09292153887351602,-1.2053021512094975,-1.4771043470498972,-3.152191377309649,-1.9986610729268945,0.0
2019-08-28,1.0,-0.0881647873568321,-1.1909793127941046,-1.4748290863890616,-3.1365533161679835,-1.988191423244251,0.0
2019-08-29,1.0,-0.11027856135401976,-1.183268688293371,-1.473906911142454,-3.1017277856135403,-1.9460507757404797,0.0
2019-08-30,1.0,-0.10509721492380451,-1.1620248730075318,-1.4712734279208268,-3.097390085829392,-1.922315641968821,0.0
2019-09-03,1.0,-0.11329358119957908,-1.1667835847071204,-1.4775517362329007,-3.0893546124166957,-1.921957207997194,0.0
2019-09-04,1.0,-0.10110487548228692,-1.1471413539109083,-1.4948263767099264,-3.0954051210101716,-1.9304629954401964,0.0
2019-09-05,1.0,-0.10686822789234533,-1.1609577070954213,-1.4757077944774555,-3.100139811254806,-1.8945298846557148,0.0
2019-09-06,1.0,-0.09959155296775875,-1.143390979403841,-1.4923090292865213,-3.101503432693143,-1.8535673937603199,0.0
2019-09-09,1.0,-0.8224358297243054,-1.6127601140804901,-1.8379634519911268,-3.0593641068976445,-2.230484842083025,0.0
2019-09-10,1.0,-0.8277719112988384,-1.606546990496304,-1.8461457233368532,-3.058922914466737,-2.2203801478352694,0.0
2019-09-11,1.0,-0.8133234169145772,-1.6368465788355293,-1.8187420314492138,-3.082660433489163,-2.2731619209519764,0.0
2019-09-12,1.0,-0.8109505222069838,-1.6019622323029856,-1.818018778352147,-3.0651967507121003,-2.2535077539824875,0.0
2019-09-13,1.0,-0.8176074136478517,-1.5959351305812972,-1.8057076663858467,-3.0568660488626787,-2.2546335299073297,0.0
2019-09-16,1.0,-0.8180669614655718,-1.5957043588123816,-1.8040640134765216,-3.056327647925879,-2.2544746262371027,0.0
2019-09-17,1.0,-0.8175197889182058,-1.6032717678100263,-1.807915567282322,-3.068179419525066,-2.2572031662269127,0.0
2019-09-18,1.0,-0.8166279805866216,-1.6153196876978266,-1.8076598438489133,-3.0621439122177674,-2.248997678835197,0.0
2019-09-19,1.0,-0.8098598967660382,-1.6226693352996946,-1.8077530812177396,-3.046139260507742,-2.2476561677025177,0.0
2019-09-20,1.0,-0.8369634172129414,-1.6361810107845212,-1.8290336223303025,-3.033410869105519,-2.2374709240854305,0.0
2019-09-23,1.0,-0.8349216433714528,-1.6421008047437526,-1.836298178737823,-3.032401524777637,-2.2430114358322744,0.0
2019-09-24,1.0,-0.835609188102043,-1.6426378744574999,-1.828622843230655,-3.0321795278924526,-2.2463215835715045,0.0
2019-09-25,1.0,-0.8298432074081868,-1.6196990424076607,-1.8278438387877511,-3.0218878248974006,-2.2237188256340104,0.0
2019-09-26,1.0,-0.9247358205736468,-1.5868018115160665,-2.0297606210912225,-3.0543454819926676,-2.1871899935302994,0.0
2019-09-27,1.0,-0.8649051779245686,-1.5499680375026634,-2.0024504581291285,-3.0454932878755594,-2.1913488173875986,0.0
2019-09-30,1.0,-0.8943307255385274,-1.5126996034722966,-2.043189368770764,-3.0586217983067194,-2.2081234594362877,0.0
2019-10-01,1.0,-0.8949796181077023,-1.5084745762711864,-2.0522420081527573,-3.0608238575413,-2.21089894872345,0.0
2019-10-02,1.0,-0.938212618090998,-1.5430557063741992,-2.126180909979368,-3.072537734824628,-2.1789553697469866,0.0
2019-10-03,1.0,-0.9203549399415647,-1.6163835082783249,-2.109728384373985,-3.0515095768856186,-2.123471485769938,0.0
2019-10-04,1.0,-0.9390376660134989,-1.6423905943827564,-2.1383627258872195,-3.0423470498584804,-2.1238841715654257,0.0
2019-10-07,1.0,-0.9226848839731078,-1.6572327044025157,-2.1243764909997833,-3.0225547603556713,-2.116785946649317,0.0
2019-10-08,1.0,-0.9239354209556832,-1.6605266009318453,-2.120706468739842,-3.015711344674396,-2.114530284971286,0.0
2019-10-09,1.0,-0.9061158798283261,-1.654184549356223,-2.0979613733905578,-2.9960300429184548,-2.075429184549356,0.0
2019-10-10,1.0,-0.9633398993215145,-1.7351718100240754,-2.181549573210768,-2.9457211643685706,-2.117531188443861,0.0
2019-10-11,1.0,-0.9886250690226394,-1.7493097736057428,-2.2659304251794588,-2.9145223633351733,-2.1252346769740473,0.0
2019-10-14,1.0,-1.0348269742679679,-1.700310559006211,-2.3213176574977816,-2.9406610470275063,-2.0941659272404616,0.0
2019-10-15,1.0,-1.058012891753723,-1.6987108246276952,-2.3389642142698377,-2.938653034007557,-2.079239831073572,0.0
2019-10-16,1.0,-1.025505134150381,-1.7299326487799493,-2.3477972838688306,-2.8998564646130065,-2.0380920834713483,0.0
2019-10-17,1.0,-1.059651846102672,-1.6959751635436302,-2.390508925601508,-2.8998780352588978,-2.041689766049451,0.0
2019-10-18,1.0,-1.049374441465594,-1.73704200178731,-2.431858802502234,-2.8889633601429847,-2.063561215370867,0.0
2019-10-21,1.0,-1.0544559991054456,-1.711729844571173,-2.435647992843565,-2.8925416526892547,-2.0874426926087444,0.0
2019-10-22,1.0,-1.0376979701093016,-1.692281954048628,-2.4387686816863705,-2.8925942449252733,-2.0919027436984163,0.0
2019-10-23,1.0,-1.034448160535117,-1.694314381270903,-2.421962095875139,-2.8957636566332217,-2.1018952062430323,0.0
2019-10-24,1.0,-1.0962366810247108,-1.684992065291317,-2.5236907730673317,-2.922919972795284,-2.107458626161868,0.0
2019-10-25,1.0,-1.0997972516332508,-1.6739130434782608,-2.5065330029285877,-2.8953593151610724,-2.088308177517459,0.0
2019-10-28,1.0,-1.1088851160158462,-1.7106960950764007,-2.530164119977363,-2.8929258630447086,-2.075947934352009,0.0
2019-10-29,1.0,-1.1690630797773656,-1.7316790352504638,-2.643436920222635,-2.938427643784787,-2.113056586270872,0.0
2019-10-30,1.0,-1.1727219965177016,-1.7304701102727797,-2.6453859547301217,-2.942542077771329,-2.1166569936157864,0.0
2019-10-31,1.0,-1.179020979020979,-1.7348484848484849,-2.6564102564102563,-2.9447552447552447,-2.13986013986014,0.0
2019-11-01,1.0,-1.1895118810722227,-1.7521947793515156,-2.6793866323305626,-2.9536462600959847,-2.130633267002224,0.0
2019-11-04,1.0,-1.1930110658124635,-1.7213744903902155,-2.697379149679674,-2.940011648223646,-2.0965637740244616,0.0
2019-11-05,1.0,-1.296677026057853,-1.7624910351422425,-2.8496294525460195,-2.9616304087975136,-2.0827157542433663,0.0
2019-11-06,1.0,-1.3060852666099843,-1.7844042268917772,-2.8798736790963195,-3.0027936353698528,-2.172962468116118,0.0
2019-11-07,1.0,-1.3112405923767907,-1.7841709152706968,-2.875091041514931,-2.9964797280893425,-2.1717649915027923,0.0
2019-11-08,1.0,-1.3136992956035949,-1.768885110517367,-2.8828030119018706,-3.002064610153024,-2.1771921301918877,0.0
2019-11-11,1.0,-1.3428923076923076,-1.769230769230769,-2.9512615384615386,-3.033230769230769,-2.211076923076923,0.0
2019-11-12,1.0,-1.3437347038668626,-1.7370288790993635,-2.9360009789525208,-3.0179882525697503,-2.2022760646108663,0.0
2019-11-13,1.0,-1.4396257428246304,-1.7773422683019346,-3.125173852573018,-3.068782399797699,-2.232899228726767,0.0
2019-11-14,1.0,-1.4349033968935472,-1.7743401944689987,-3.1190806920065666,-3.0598560424295997,-2.2395504482889255,0.0
2019-11-15,1.0,-1.4348429418443296,-1.7666204112526809,-3.1318279298599725,-3.0481897312980957,-2.2335057398763722,0.0
2019-11-18,1.0,-1.4566430020283976,-1.7655933062880325,-3.1555527383367137,-3.0654158215010137,-2.234279918864097,0.0
2019-11-19,1.0,-1.5417157825802226,-1.9387033398821218,-3.1776031434184673,-3.1143418467583497,-2.325081859855927,0.0
2019-11-20,1.0,-1.5432874918140145,-1.9405370006548786,-3.1782580222658807,-3.1129011132940403,-2.322593320235756,0.0
2019-11-21,1.0,-1.1707589285714286,-1.3943790584415585,-2.562804383116883,-2.33400974025974,-1.6841517857142858,0.0
2019-11-22,1.0,-1.1585550946069008,-1.3943134675705757,-2.5457856926034603,-2.3282404128301124,-1.6913892542750177,0.0
2019-11-25,1.0,-1.1593484419263456,-1.3938688789963578,-2.546135167948199,-2.32810602994739,-1.6899028733306356,0.0
2019-11-26,1.0,-1.1576185671039356,-1.3647830474268416,-2.548839556004036,-2.3266397578203835,-1.692936427850656,0.0
2019-11-27,1.0,-1.142999900069951,-1.4020185869891075,-2.4953532527230937,-2.2806035774957527,-1.6721295093434596,0.0
2019-11-29,1.0,-1.1864594894561598,-1.3985470689133286,-2.553728180809202,-2.3100595298153563,-1.6410049440016143,0.0
2019-12-02,1.0,-1.2409551374819103,-1.4330163324374612,-2.6375852801323134,-2.352594583419475,-1.672834401488526,0.0
2019-12-03,1.0,-1.2369519832985385,-1.4384133611691023,-2.6535490605427974,-2.3907098121085597,-1.7187891440501044,0.0
2019-12-04,1.0,-1.262907321201862,-1.487727465086754,-2.6928692340245446,-2.4092255607278883,-1.7270418958950484,0.0
2019-12-05,1.0,-1.2959732988802757,-1.491925064599483,-2.7569982773471144,-2.4320628768303187,-1.7896210163652024,0.0
2019-12-06,1.0,-1.382115618437051,-1.5629490438819498,-2.8155189565601857,-2.4874544047750637,-1.8052393058472422,0.0
2019-12-09,1.0,-1.4324670784290876,-1.5731266752126791,-2.9938235636872164,-2.6979373033445984,-1.9564153362079013,0.0
2019-12-10,1.0,-1.665387472146571,-1.602129239910869,-3.3328794256003964,-2.8748452587274076,-1.9039366179747461,0.0
2019-12-11,1.0,-1.6821811829298727,-1.6026952832543049,-3.3696031944097826,-2.899301222859995,-1.9242575492887448,0.0
2019-12-12,1.0,-1.6859070464767616,-1.6020739630184908,-3.374437781109445,-2.9052973513243376,-1.9261619190404797,0.0
2019-12-13,1.0,-1.703337917239655,-1.6093261657707214,-3.3926740842605323,-2.8949868733591697,-1.9012376547068381,0.0
2019-12-16,1.0,-1.692269512346445,-1.6052860156346944,-3.3403648095297185,-2.866608760392108,-1.9039583074823179,0.0
2019-12-17,1.0,-1.873849345261247,-1.592506158433813,-3.5571113704135873,-3.010761052768054,-1.93089589005575,0.0
2019-12-18,1.0,-2.082257621532546,-1.6885471024443834,-3.754188409777534,-3.154215874759682,-2.0532820653666572,0.0
2019-12-19,1.0,-2.1001104667219,-1.7138911902789284,-3.7636012151339413,-3.15934824634079,-2.071389119027893,0.0
2019-12-20,1.0,-2.1197829716193657,-1.7484696716750137,-3.7963272120200338,-3.1764051196438507,-2.0709515859766277,0.0
2019-12-23,1.0,-2.126707555059939,-1.7704209645943687,-3.7963479230554777,-3.182882631725676,-2.06272651240591,0.0
2019-12-24,1.0,-2.145640594336978,-1.7834314550042054,-3.8055789178581443,-3.208158116063919,-2.0745724698626296,0.0
2019-12-26,1.0,-2.147822445561139,-1.7832216638749303,-3.7835008375209385,-3.1924902289223898,-2.051507537688442,0.0
2019-12-27,1.0,-2.141580564088243,-1.8061993856464675,-3.795448198827143,-3.1781625244345153,-2.0413292376431165,0.0
2019-12-30,1.0,-2.178017060550972,-1.7972311564816108,-3.8316319395888687,-3.1858481331282333,-1.99119004335058,0.0
2019-12-31,1.0,-2.1629495400055756,-1.7938388625592416,-3.8261778645107336,-3.176609980485085,-1.9796487315305271,0.0
2020-01-02,1.0,-2.179523141654979,-1.8086956521739128,-3.8502103786816266,-3.195511921458625,-1.9913043478260868,0.0
2020-01-03,1.0,-2.1804564907275323,-1.8653352353780313,-3.9360912981455067,-3.237803138373752,-2.0456490727532097,0.0
2020-01-06,1.0,-2.222078295912493,-1.9071675302245248,-3.96531375935521,-3.243811168681635,-2.0542602187679906,0.0
2020-01-07,1.0,-2.2307027649769586,-1.9012096774193548,-3.969326036866359,-3.2534562211981566,-2.0462269585253456,0.0
2020-01-08,1.0,-2.2299164987042905,-1.898214799884826,-3.9663115462136487,-3.2492081773682697,-2.0529801324503314,0.0
