Date,IWF,IWM,MTUM,RLGY,SPY,VLUE,VXX
2019-03-20,-0.0,-1.1328633671121555,-0.0,1.0,-1.1068683605032554,-1.6557007881725168,0.0
2019-03-21,-0.0,-1.1357044875563393,-0.0,1.0,-1.1140015677052715,-1.6493729178914365,0.0
2019-03-22,-0.0,-1.126884793535035,-0.0,1.0,-1.1579284517591406,-1.6427022765349364,0.0
2019-03-25,-0.0,-0.9542037586547972,-0.0,1.0,-1.2923343224530168,-1.6990603363006926,0.0
2019-03-26,-0.0,-0.9715139442231076,-0.0,1.0,-1.2903386454183265,-1.718227091633466,0.0
2019-03-27,-0.0,-0.9539640670880406,-0.0,1.0,-1.3031403971532376,-1.7198029164385606,0.0
2019-03-28,-0.0,-0.9459647726141905,-0.0,1.0,-1.292367399741268,-1.7373370484625335,0.0
2019-03-29,-0.0,-0.9134692246203038,-0.0,1.0,-1.3131994404476417,-1.7693345323741008,0.0
2019-04-01,-0.0,-0.9189337867573515,-0.0,1.0,-1.3116123224644929,-1.7704540908181636,0.0
2019-04-02,-0.0,-0.9318964226912139,-0.0,1.0,-1.3231552162849873,-1.7342214239385323,0.0
2019-04-03,-0.0,-0.9313441772278216,-0.0,1.0,-1.3288593952699332,-1.7293184312942822,0.0
2019-04-04,-0.0,-0.9309535696455317,-0.0,1.0,-1.3314528207688465,-1.7301048427358963,0.0
2019-04-05,-0.0,-0.917520107908278,-0.0,1.0,-1.3369136234200931,-1.7413198781036119,0.0
2019-04-08,-0.0,-0.9142258370340801,-0.0,1.0,-1.332119155730752,-1.7434259767476672,0.0
2019-04-09,-0.0,-0.9046808510638298,-0.0,1.0,-1.3637546933667082,-1.737822277847309,0.0
2019-04-10,-0.0,-0.8760351192257807,-0.0,1.0,-1.3722438391699092,-1.7402973161728026,0.0
2019-04-11,-0.0,-0.8960771510372194,-0.0,1.0,-1.3940931237128937,-1.732733939424381,0.0
2019-04-12,-0.0,-0.8976279650436952,-0.0,1.0,-1.3708863920099874,-1.7252933832709114,0.0
2019-04-15,-0.0,-0.8990151477278407,-0.0,1.0,-1.368594710793381,-1.7315902614607808,0.0
2019-04-16,-0.0,-0.9002549872506375,-0.0,1.0,-1.3684815759212041,-1.7310134493275338,0.0
2019-04-17,-0.0,-0.8855698989292504,-0.0,1.0,-1.3892724907435205,-1.7286600620434305,0.0
2019-04-18,-0.0,-0.8798560071996401,-0.0,1.0,-1.3897805109744512,-1.7301134943252838,0.0
2019-04-22,-0.0,-0.8782337871100618,-0.0,1.0,-1.4045813030592256,-1.7405435274024215,0.0
2019-04-23,-0.0,-0.8621728866341856,-0.0,1.0,-1.3900246119845296,-1.7706564870159225,0.0
2019-04-24,-0.0,-0.84844079013336,-0.0,1.0,-1.3880978642334303,-1.7769978943146494,0.0
2019-04-25,-0.0,-0.8442977012064943,-0.0,1.0,-1.3827516012114593,-1.7379474703341444,0.0
2019-04-26,-0.0,-0.8355551134102666,-0.0,1.0,-1.3930063668921608,-1.7455730202944688,0.0
2019-04-29,-0.0,-0.8546918767507004,-0.0,1.0,-1.409513805522209,-1.737795118047219,0.0
2019-04-30,-0.0,-0.8543208641728346,-0.0,1.0,-1.4116823364672932,-1.7349969993998802,0.0
2019-05-01,-0.0,-0.8578928946447323,-0.0,1.0,-1.4115205760288014,-1.7308365418270915,0.0
2019-05-02,-0.0,-0.8552473462847986,-0.0,1.0,-1.397406368916483,-1.7544061686360903,0.0
2019-05-03,-0.0,-0.9428346742483817,-0.0,1.0,-1.988385457625068,-2.117960195995402,0.0
2019-05-06,-0.0,-0.868503640472006,-0.0,1.0,-2.1564775295003766,-2.251694702485564,0.0
2019-05-07,-0.0,-0.8632618403673188,-0.0,1.0,-2.1639725768916285,-2.2624693376941947,0.0
2019-05-08,-0.0,-0.8642090818363274,-0.0,1.0,-2.134481037924152,-2.2388348303393215,0.0
2019-05-09,-0.0,-0.8639311549014717,-0.0,1.0,-2.136443003242704,-2.235594911449239,0.0
2019-05-10,-0.0,-0.873932697137117,-0.0,1.0,-2.1638623807132094,-2.240457056755399,0.0
2019-05-13,-0.0,-0.8794899311912127,-0.0,1.0,-2.171895713654441,-2.2613471371756835,0.0
2019-05-14,-0.0,-0.7896845267901852,-0.0,1.0,-2.2125062593890834,-2.2571357035553326,0.0
2019-05-15,-0.0,-0.7977182974989031,-0.0,1.0,-2.2325581395348837,-2.2381370275183348,0.0
2019-05-16,-0.0,-0.8093137563803642,-0.0,1.0,-2.238641376268196,-2.2535761547671562,0.0
2019-05-17,-0.0,-0.7877302156012319,-0.0,1.0,-2.2254070023257277,-2.272550128857879,0.0
2019-05-20,-0.0,-0.7797951875353395,-0.0,1.0,-2.22768109568386,-2.2750518313752592,0.0
2019-05-21,-0.0,-0.7744181669907786,-0.0,1.0,-2.2258327582962174,-2.272881249607929,0.0
2019-05-22,-0.0,-0.7677843936070198,-0.0,1.0,-2.228956439987465,-2.2708241930429334,0.0
2019-05-23,-0.0,-0.7663340237243457,-0.0,1.0,-2.227703508441599,-2.282244398418377,0.0
2019-05-24,-0.0,-0.7316144337620178,-0.0,1.0,-2.224122861780497,-2.2873017854913225,0.0
2019-05-28,-0.0,-0.7459909797043347,-0.0,1.0,-2.2275745427211224,-2.2905286895514907,0.0
2019-05-29,-0.0,-0.7481120888722461,-0.0,1.0,-2.223616051925357,-2.2692379704175245,0.0
2019-05-30,-0.0,-0.7416932607471372,-0.0,1.0,-2.228646517739816,-2.2871534947750454,0.0
2019-05-31,-0.0,-0.7352022977022977,-0.0,1.0,-2.2185314685314688,-2.2900224775224776,0.0
2019-06-03,-0.0,-0.7360758317328542,-0.0,1.0,-2.21603370299238,-2.243355430270739,0.0
2019-06-04,-0.0,-0.742759900990099,-0.0,1.0,-2.2207920792079205,-2.2245668316831684,0.0
2019-06-05,-0.0,-0.7175669927690345,-0.0,1.0,-2.200036458649815,-2.1588381843592392,0.0
2019-06-06,-0.0,-0.7554786620530566,-0.0,1.0,-2.137679839737753,-2.177381169185941,0.0
2019-06-07,-0.0,-0.7752959028831563,-0.0,1.0,-2.125341426403642,-2.169165402124431,0.0
2019-06-10,-0.0,-0.7826533695980658,-0.0,1.0,-2.0944091870655783,-2.167059534602599,0.0
2019-06-11,-0.0,-0.7999389871873094,-0.0,1.0,-2.1338010982306286,-2.1674801708358755,0.0
2019-06-12,-0.0,-0.8066975722825425,-0.0,1.0,-2.1305965597169694,-2.1624984750518483,0.0
2019-06-13,-0.0,-0.819083405198965,-0.0,1.0,-2.149562646297893,-2.1912652457804604,0.0
2019-06-14,-0.0,-0.831103678929766,-0.0,1.0,-2.155208720426112,-2.2071101201535988,0.0
2019-06-17,-0.0,-0.8202170542635658,-0.0,1.0,-2.1743875968992246,-2.2069457364341085,0.0
2019-06-18,-0.0,-0.8392712802337872,-0.0,1.0,-2.1774544550146118,-2.201019710253062,0.0
2019-06-19,-0.0,-0.8137291280148423,-0.0,1.0,-2.1805813234384663,-2.189981447124304,0.0
2019-06-20,-0.0,-0.8232852097403803,-0.0,1.0,-2.180494454427164,-2.1924530640064437,0.0
2019-06-21,-0.0,-0.8316531634609439,-0.0,1.0,-2.1678520625889046,-2.1851691508442084,0.0
2019-06-24,-0.0,-0.8172516433089421,-0.0,1.0,-2.170780106660052,-2.213072057546819,0.0
2019-06-25,-0.0,-0.8661820480404552,-0.0,1.0,-2.2054361567635903,-2.249431099873578,0.0
2019-06-26,-0.0,-0.8625309543463077,-0.0,1.0,-2.164200901644549,-2.322941139119944,0.0
2019-06-27,-0.0,-0.8615139949109414,-0.0,1.0,-2.1826972010178114,-2.3171119592875318,0.0
2019-06-28,-0.0,-0.8563163583190285,-0.0,1.0,-2.18469069870939,-2.3166126263589546,0.0
2019-07-01,-0.0,-0.8517272034544069,-0.0,1.0,-2.185864871729743,-2.31248412496825,0.0
2019-07-02,-0.0,-0.8752722613709162,-0.0,1.0,-2.1903907751441385,-2.340486867392697,0.0
2019-07-03,-0.0,-0.8991743000903109,-0.0,1.0,-2.1887498387304865,-2.362856405625081,0.0
2019-07-05,-0.0,-0.877455084036319,-0.0,1.0,-2.1919634232725866,-2.3702105737652133,0.0
2019-07-08,-0.0,-0.8845782045498485,-0.0,1.0,-2.185345105368306,-2.3746213829992913,0.0
2019-07-09,-0.0,-0.8692078695314523,-0.0,1.0,-2.2041806885840023,-2.3982655966865134,0.0
2019-07-10,-0.0,-0.8400467016929363,-0.0,1.0,-2.2287734319257964,-2.4175261075436207,0.0
2019-07-11,-0.0,-0.8617707709705316,-0.0,1.0,-2.3132441961019095,-2.4770172287633874,0.0
2019-07-12,-0.0,-0.8752912976895932,-0.0,1.0,-2.313336440508689,-2.4696051667887344,0.0
2019-07-15,-0.0,-0.9143602085840353,-0.0,1.0,-2.345500735392432,-2.425524802781121,0.0
2019-07-16,-0.0,-0.9015862301721228,-0.0,1.0,-2.39257509281134,-2.4557543030712115,0.0
2019-07-17,-0.0,-0.9190685116436045,-0.0,1.0,-2.3838002024974685,-2.4469794127573405,0.0
2019-07-18,-0.0,-0.9111833197942053,-0.0,1.0,-2.398388843758462,-2.459924180882751,0.0
2019-07-19,-0.0,-0.9129698611581443,-0.0,1.0,-2.406569590247206,-2.4532339993227223,0.0
2019-07-22,-0.0,-0.9274552067897076,-0.0,1.0,-2.383335578607032,-2.4250303111949347,0.0
2019-07-23,-0.0,-0.9336163903491035,-0.0,1.0,-2.381520420541852,-2.4243159455452212,0.0
2019-07-24,-0.0,-1.0326545454545455,-0.042254545454545454,1.0,-2.5896,-2.6082181818181818,0.0
2019-07-25,-0.0,-0.9530357679591223,-0.133829275623685,1.0,-2.7793056807935073,-2.6481064021641116,0.0
2019-07-26,-0.0,-0.9434316152749644,-0.13309325530797508,1.0,-2.7800285092655113,-2.645884912596594,0.0
2019-07-29,-0.0,-0.9253641687941133,-0.143715272563448,1.0,-2.774816038444211,-2.664739450367923,0.0
2019-07-30,-0.0,-0.95375854214123,-0.1526955201214882,1.0,-2.8088838268792706,-2.6776765375854215,0.0
2019-07-31,-0.0,-1.0292065925642007,-0.1532387888079724,1.0,-2.813108470678421,-2.6702184745113065,0.0
2019-08-01,-0.0,-1.0673385249656435,-0.14773247824095279,1.0,-2.783631088715834,-2.6359749580088563,0.0
2019-08-02,-0.0,-1.0567825754680933,-0.13526939243408484,1.0,-2.7908291937332828,-2.6595338173481085,0.0
2019-08-05,-0.0,-1.0506650265241795,-0.12393326670254479,1.0,-2.834319981548397,-2.6792496348120247,0.0
2019-08-06,-0.0,-1.029832846113485,-0.08395172775653999,1.0,-2.7350273592684204,-2.646803088224271,0.0
2019-08-07,-0.0,-1.0390251196172249,-0.062425239234449766,1.0,-2.727048444976077,-2.6475777511961724,0.0
2019-08-08,-0.0,-1.03431519138756,-0.05958433014354067,1.0,-2.7298893540669855,-2.6522129186602874,0.0
2019-08-09,-0.0,-1.0353644859813083,-0.05233644859813084,1.0,-2.7327102803738317,-2.6562242990654203,0.0
2019-08-12,-0.0,-1.016009104704097,-0.13361153262518968,1.0,-2.807738998482549,-2.629969650986343,0.0
2019-08-13,-0.0,-1.0007640586797066,-0.13546760391198043,1.0,-2.8440556234718826,-2.6603759168704157,0.0
2019-08-14,-0.0,-1.0194884287454324,-0.12446711327649208,1.0,-2.8210261875761264,-2.6476857490864796,0.0
2019-08-15,-0.0,-1.051461813842482,-0.13842482100238662,1.0,-2.7649164677804294,-2.5034307875894988,0.0
2019-08-16,-0.0,-1.0416822290281618,-0.14939867035183388,1.0,-2.7760513931426014,-2.5027265257339213,0.0
2019-08-19,-0.0,-1.0011863275747017,-0.15355527545043376,1.0,-2.7796396529991845,-2.4801660858604584,0.0
2019-08-20,-0.0,-0.9969784066622449,-0.1652295673962709,1.0,-2.755545729235758,-2.4519861448890854,0.0
2019-08-21,-0.0,-1.0003681071928145,-0.1986306412427299,1.0,-2.740263564750055,-2.422881543105352,0.0
2019-08-22,-0.0,-1.0037439436206135,-0.17647922478343853,1.0,-2.73212450447805,-2.428718249889884,0.0
2019-08-23,-0.0,-1.0023513851127932,-0.1769417297376736,1.0,-2.7330443089132195,-2.435741053714454,0.0
2019-08-26,-0.0,-0.9522398843930635,-0.16083815028901732,1.0,-2.7171242774566475,-2.3952312138728327,0.0
2019-08-27,-0.0,-0.9453693693693693,-0.1522162162162162,1.0,-2.7090450450450447,-2.400504504504504,0.0
2019-08-28,-0.0,-0.9439036700555195,-0.14492753623188404,1.0,-2.714543225899488,-2.406878650227125,0.0
2019-08-29,-0.0,-0.9144746298691964,-0.15056777346557423,1.0,-2.715035216328877,-2.406928273681184,0.0
2019-08-30,-0.0,-0.9685799109351806,-0.5037110341415141,1.0,-3.1243608774534057,-2.6500907141679035,0.0
2019-09-03,-0.0,-0.9820161689490184,-0.5251608645438046,1.0,-3.1070780399274045,-2.6352912060716056,0.0
2019-09-04,-0.0,-0.9728189028420356,-0.5284203569068077,1.0,-3.1177296761401188,-2.6426801057501654,0.0
2019-09-05,-0.0,-0.9890507944348399,-0.5089322466452623,1.0,-3.1264509755495187,-2.60813369556269,0.0
2019-09-06,-0.0,-0.9707616707616707,-0.5226044226044226,1.0,-3.129074529074529,-2.5675675675675675,0.0
2019-09-09,-0.0,-0.9550700741962077,-0.5250618301731245,1.0,-3.1588623248145096,-2.605111294311624,0.0
2019-09-10,-0.0,-0.9994160827494161,-0.4440273606940274,1.0,-3.1865198531865198,-2.711795128461795,0.0
2019-09-11,-0.0,-1.0327510917030567,-0.3928451461202553,1.0,-3.199865636546859,-2.772253946926436,0.0
2019-09-12,-0.0,-1.0313154148873818,-0.38549778112702,1.0,-3.193000083731056,-2.7632923051159675,0.0
2019-09-13,-0.0,-1.033479138627187,-0.3634757738896366,1.0,-3.2124831763122477,-2.802405787348587,0.0
2019-09-16,-0.0,-1.0304965134839956,-0.3589011173653701,1.0,-3.211291271108124,-2.8003864571956654,0.0
2019-09-17,-0.0,-1.0531107738998482,-0.3567695161018378,1.0,-3.225847243297926,-2.794554038104873,0.0
2019-09-18,-0.0,-1.0748368505805577,-0.33138401559454195,1.0,-3.246885329265192,-2.8221883210441563,0.0
