Date,COUP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.6577624527439657,-1.084541564538241,-0.27526899588716713,-0.6735906277263096,-0.46321299489011675,0.0
2018-11-05,1.0,-0.6531527789316274,-1.0981141480435324,-0.27490238431502867,-0.6748774611614189,-0.4528121624989615,0.0
2018-11-06,1.0,-0.6882241415630924,-1.1396671582051823,-0.25317042342532126,-0.6835475036865388,-0.4485359174215294,0.0
2018-11-07,1.0,-0.6827711556344577,-1.145194014709612,-0.26367402147265195,-0.6834051906331895,-0.45185560909628875,0.0
2018-11-08,1.0,-0.7117930465732019,-1.166717305438604,-0.2751855549285993,-0.7180433178523373,-0.46872694127349274,0.0
2018-11-09,1.0,-0.7114708562996397,-1.166268825137798,-0.2756390781650102,-0.7179809904084024,-0.4687730567249685,0.0
2018-11-12,1.0,-0.7146299785304299,-1.1914296981115542,-0.2717434167287386,-0.7232178065986068,-0.4805678482232836,0.0
2018-11-13,1.0,-0.7101107912413853,-1.1944953328099102,-0.261537119427724,-0.722934659338742,-0.4728256128413155,0.0
2018-11-14,1.0,-0.7125272806634657,-1.1938891313836753,-0.26119598428633783,-0.7243998254037538,-0.4729375818419904,0.0
2018-11-15,1.0,-0.7148408505435969,-1.1999738025586169,-0.25673492555560407,-0.7342269571671833,-0.46046369471248305,0.0
2018-11-16,1.0,-0.7146037982973149,-1.1991704867932766,-0.25723641126391616,-0.7339882121807465,-0.4608600742196027,0.0
2018-11-19,1.0,-0.7157021183664556,-1.1961563660187815,-0.26774404891897796,-0.7291985149595982,-0.4589648394846037,0.0
2018-11-20,1.0,-0.7775202254340515,-1.2486137623852378,-0.3015634942277975,-0.7599763657849287,-0.45741296245795837,0.0
2018-11-21,1.0,-0.787215806568026,-1.2423763984121257,-0.3118459040057741,-0.755638758570913,-0.41388487910501626,0.0
2018-11-23,1.0,-0.7877692967797298,-1.2485885913012058,-0.30978727248091775,-0.7554311006729596,-0.4149767399846439,0.0
2018-11-26,1.0,-0.7874847622917514,-1.2521558535374058,-0.3088175538399025,-0.7535328908754345,-0.41288545758273515,0.0
2018-11-27,1.0,-0.7846769479789578,-1.2568679465851356,-0.297513601007149,-0.7500562025088799,-0.4070860123195899,0.0
2018-11-28,1.0,-0.7836767749482587,-1.2653648879690451,-0.29550976334023216,-0.7479978403671376,-0.40668586340322144,0.0
2018-11-29,1.0,-0.7665477252453167,-1.2548617305976806,-0.281935771632471,-0.7462087421944692,-0.4107493309545049,0.0
2018-11-30,1.0,-0.7702895959957098,-1.2598319628173043,-0.27708258848766537,-0.7541115480872363,-0.40775831247765465,0.0
2018-12-03,1.0,-0.7704170577980421,-1.2600241383934558,-0.27750212328460955,-0.7542800947655447,-0.40784944794600153,0.0
2018-12-04,1.0,-0.7802519118308592,-1.2661268556005398,-0.2694556905083221,-0.7669365721997301,-0.4156545209176788,0.0
2018-12-06,1.0,-0.7768993702264505,-1.2521774085488409,-0.2773683505292778,-0.7591227835097593,-0.4009558265219527,0.0
2018-12-07,1.0,-0.8062796208530806,-1.2723295661684288,-0.28695771053590957,-0.7881881152023332,-0.40329930732774333,0.0
2018-12-10,1.0,-0.8111440968257593,-1.2784654030600593,-0.2823932404658598,-0.7918246174925782,-0.4033797670701073,0.0
2018-12-11,1.0,-0.8466232145333519,-1.2769842370452549,-0.3000046225673739,-0.8215688993667083,-0.37738640040678595,0.0
2018-12-12,1.0,-0.8460542739586705,-1.2771023068743932,-0.299708751329111,-0.821506171698026,-0.3785308122601821,0.0
2018-12-13,1.0,-0.8436244400314045,-1.2708631598392832,-0.30296032882279594,-0.8252897981803907,-0.37555996859557567,0.0
2018-12-14,1.0,-0.8451276369847205,-1.2494576005170108,-0.31376079028758713,-0.8334025758205236,-0.37441720906614967,0.0
2018-12-17,1.0,-0.8328117809479981,-1.253612517257248,-0.299033594109526,-0.8219052001840774,-0.3945697192820985,0.0
2018-12-18,1.0,-0.8331189119647124,-1.2542271641242417,-0.29530417202720083,-0.8213104208785149,-0.3907829443117074,0.0
2018-12-19,1.0,-0.850975508509755,-1.2552926525529267,-0.2908076195747428,-0.8212259582122596,-0.3939855172731885,0.0
2018-12-20,1.0,-0.8313785014488754,-1.2299802217009337,-0.3210523894945035,-0.8316084816705763,-0.3855848397037855,0.0
2018-12-21,1.0,-0.8325523704520397,-1.232543182653436,-0.31812752664461597,-0.8320470415288497,-0.3786291804483645,0.0
2018-12-24,1.0,-0.8401401309117729,-1.244491564487877,-0.31096155619065186,-0.8394486954918411,-0.3745736148243754,0.0
2018-12-26,1.0,-0.8529695024077046,-1.2732400825498738,-0.2930979133226324,-0.8096308186195827,-0.3572116487044256,0.0
2018-12-27,1.0,-0.8089282535161119,-1.2315292860957807,-0.30167349118746667,-0.7470624888730639,-0.36153640733487624,0.0
2018-12-28,1.0,-0.8088392380274169,-1.231217731885348,-0.3018960299092042,-0.7470179811287164,-0.3618034538009614,0.0
2018-12-31,1.0,-0.811147716142819,-1.2280740806695754,-0.30104175941590244,-0.7481524352239338,-0.3635473243700472,0.0
2019-01-02,1.0,-0.8106171850665242,-1.2296533618119518,-0.29288479508743825,-0.7488541805722422,-0.3678191607707026,0.0
2019-01-03,1.0,-0.8126166977860764,-1.2233929047746066,-0.30750422334844846,-0.7507779852405085,-0.35133813461367475,0.0
2019-01-04,1.0,-0.8021627371033504,-1.2285942208828222,-0.30530934231519236,-0.7451249778408083,-0.35060273001240916,0.0
2019-01-07,1.0,-0.7728778107024578,-1.1964005577828134,-0.3355848004183371,-0.7306954854453547,-0.32211957469060487,0.0
2019-01-08,1.0,-0.7731172960494795,-1.1941286641404243,-0.3362080229975173,-0.7311729604947951,-0.3210070125005445,0.0
2019-01-09,1.0,-0.7693947700474263,-1.1798285689422616,-0.3342470521689945,-0.7343253709263369,-0.333202802071096,0.0
2019-01-10,1.0,-0.7712222077187486,-1.1744767871905322,-0.33442109385197755,-0.7394160901535918,-0.331505895662011,0.0
2019-01-11,1.0,-0.7655010028778233,-1.1653440306967822,-0.3435946629458446,-0.7440481381355193,-0.3418069242173193,0.0
2019-01-14,1.0,-0.7649829887464016,-1.1622175695716654,-0.3468550990142196,-0.7444386286312483,-0.343321992497601,0.0
2019-01-15,1.0,-0.7598987209150042,-1.1584668441960972,-0.3516392369144803,-0.7438774173833326,-0.35159558213646486,0.0
2019-01-16,1.0,-0.7705565057229312,-1.1702846116739025,-0.3459193965706267,-0.7551199403587248,-0.3435074332324694,0.0
2019-01-17,1.0,-0.7756943835976519,-1.1603872776658197,-0.348374660474897,-0.7529133444317884,-0.34364321387891,0.0
2019-01-18,1.0,-0.7645725964101653,-1.1654078549848943,-0.34805402523547185,-0.7728807535098632,-0.39194952905633557,0.0
2019-01-22,1.0,-0.8055517941773865,-1.356984879259761,-0.2028436018957346,-0.9569397427217333,-0.19137892123674113,0.0
2019-01-23,1.0,-0.7882384677636903,-1.3534304469022571,-0.22399064832299254,-0.9602104127326679,-0.17017354554446543,0.0
2019-01-24,1.0,-0.7914005577044166,-1.3529729243500943,-0.22114779167041465,-0.9595664297922102,-0.17252855986327245,0.0
2019-01-25,1.0,-0.8580842982014553,-1.3688160724909613,-0.14809390874559517,-1.082009976660107,-0.11939956981373849,0.0
2019-01-28,1.0,-0.851027866605756,-1.3342165372316124,-0.19122887163088167,-1.0881224303334855,-0.10374600274097762,0.0
2019-01-29,1.0,-0.8489920642159993,-1.2987320988780444,-0.21235063395056095,-1.080999726352276,-0.11972087932135364,0.0
2019-01-30,1.0,-0.8539899680802554,-1.3004559963520292,-0.2119927040583675,-1.0804833561331508,-0.11304149566803466,0.0
2019-01-31,1.0,-0.8106798335847849,-1.3276185251222967,-0.21089928222008866,-1.0684862616010606,-0.15416266630091893,0.0
2019-02-01,1.0,-0.8320677840540791,-1.3412816001481618,-0.18339661079729605,-1.1160755625520882,-0.15728308176683026,0.0
2019-02-04,1.0,-0.8014863980555297,-1.3527157146863606,-0.1846312050107507,-1.1340562774609704,-0.2013181265775451,0.0
2019-02-05,1.0,-0.7702348647889959,-1.3430335922148402,-0.1949097033779358,-1.1363338635725648,-0.2341162159633199,0.0
2019-02-06,1.0,-0.7451292618958412,-1.334769576620457,-0.21084675908579992,-1.136333832896216,-0.2563225927313601,0.0
2019-02-07,1.0,-0.7409940506862791,-1.3326931184709796,-0.21380053403288518,-1.1338361362252307,-0.26322199840727034,0.0
2019-02-08,1.0,-0.7294332723948812,-1.3251300801575026,-0.23358177471522992,-1.1429241081891905,-0.2564571321426897,0.0
2019-02-11,1.0,-0.7280236541981508,-1.322945510864974,-0.23832543295630543,-1.1494813910921293,-0.25451729478575114,0.0
2019-02-12,1.0,-0.7429082184692102,-1.3227172225619794,-0.2195512066613351,-1.1646516441642754,-0.25445735522416146,0.0
2019-02-13,1.0,-0.7205467869222096,-1.3507609921082298,-0.2311161217587373,-1.1557215332581736,-0.23928974069898531,0.0
2019-02-14,1.0,-0.7137411764705882,-1.3195764705882354,-0.26,-1.1690823529411765,-0.24352941176470588,0.0
2019-02-15,1.0,-0.7130209559689191,-1.3305862962090889,-0.25618083352955023,-1.167741935483871,-0.24167647751353893,0.0
2019-02-19,1.0,-0.7412626832018038,-1.3055242390078916,-0.2551672303645246,-1.161640360766629,-0.233934611048478,0.0
2019-02-20,1.0,-0.7457993053599925,-1.3315497981789168,-0.25166619731531026,-1.1467661691542288,-0.21773209424575238,0.0
2019-02-21,1.0,-0.7489199849737039,-1.3165852742299025,-0.25680879038317056,-1.1483846731780616,-0.22501878287002253,0.0
2019-02-22,1.0,-0.7559188275084554,-1.308812476512589,-0.2508455467869222,-1.1561443066516346,-0.22576099210822997,0.0
2019-02-25,1.0,-0.7415613803507448,-1.305676032434471,-0.2642372242127098,-1.1705638317933245,-0.23227418442391098,0.0
2019-02-26,1.0,-0.7424449578049126,-1.3014945075668287,-0.2617509782659941,-1.1742020649662912,-0.23464240252699073,0.0
2019-02-27,1.0,-0.7384811080750023,-1.3072175633656835,-0.26043531517949686,-1.1639498727975124,-0.24111938189013474,0.0
2019-02-28,1.0,-0.7322522862260772,-1.3103139436221363,-0.2610540209295748,-1.1682379560667484,-0.24200999340058452,0.0
2019-03-01,1.0,-0.7357610590285958,-1.3038111838696,-0.2596221792999482,-1.1670985066189288,-0.24464125877420267,0.0
2019-03-04,1.0,-0.7241363080109197,-1.3065047538360162,-0.2638614327402805,-1.155652828767768,-0.2565659418243434,0.0
2019-03-05,1.0,-0.7458923512747876,-1.2961284230406043,-0.24688385269121815,-1.1666666666666667,-0.2659112370160529,0.0
2019-03-06,1.0,-0.7519649832917589,-1.2994305078364006,-0.23118557914058455,-1.169576881442086,-0.25443592036522805,0.0
2019-03-07,1.0,-0.7439264609323704,-1.3107588406340869,-0.23309258043335523,-1.168839696088547,-0.233327080011256,0.0
2019-03-08,1.0,-0.704986084249257,-1.2979385820085854,-0.29921222699183925,-1.1955280909476862,-0.21953865748384355,0.0
2019-03-11,1.0,-0.6660505237215033,-1.2862220958339257,-0.3402530925636286,-1.178397080430352,-0.26868571970235555,0.0
2019-03-12,1.0,-0.6388637338544397,-1.216815213764835,-0.41356465373433104,-1.1706305705161812,-0.3262952194842953,0.0
2019-03-13,1.0,-0.6439139206455952,-1.2324430781054858,-0.42958017100586027,-1.1589009511000097,-0.338745316552983,0.0
2019-03-14,1.0,-0.6376867284691868,-1.2415101589893847,-0.4299918343820549,-1.1538498486959028,-0.3402661030789183,0.0
2019-03-15,1.0,-0.6392392780904327,-1.2181738792936152,-0.44270327964292644,-1.1860081505918882,-0.3654182029885504,0.0
2019-03-18,1.0,-0.6100371021284906,-1.228373364577231,-0.5119605545791838,-1.159783245459871,-0.3717535637570787,0.0
2019-03-19,1.0,-0.5883161512027492,-1.2264113892979873,-0.5265586647029946,-1.1762886597938145,-0.39160530191458026,0.0
2019-03-20,1.0,-0.6012212537548629,-1.2173142266213621,-0.525089870488009,-1.1718619195351356,-0.4088737873639632,0.0
2019-03-21,1.0,-0.6050519474124773,-1.2173420650942932,-0.5264168595204097,-1.1788862080850855,-0.3962282731793786,0.0
2019-03-22,1.0,-0.5945235378739024,-1.2067562875142617,-0.5520611141425666,-1.200357160573441,-0.40686541991170194,0.0
2019-03-25,1.0,-0.5895455895455896,-1.1913671913671913,-0.5620235620235621,-1.2028512028512028,-0.4042669042669043,0.0
2019-03-26,1.0,-0.5678324461469579,-1.1933237152380478,-0.5936023083428685,-1.1883488383662504,-0.4318193124720163,0.0
2019-03-27,1.0,-0.5772765661483432,-1.1884842764171097,-0.5925778727209499,-1.1844602315067811,-0.4251080530577773,0.0
2019-03-28,1.0,-0.5888370245307379,-1.190038732744066,-0.5777137749528255,-1.1906842784784983,-0.4184626080047671,0.0
2019-03-29,1.0,-0.5812891051742973,-1.184973681596981,-0.5887377098023637,-1.1893931870096335,-0.4213427351276194,0.0
2019-04-01,1.0,-0.5779069189887249,-1.1930164406695474,-0.5826255401579497,-1.1895892316097947,-0.42388119008592856,0.0
2019-04-02,1.0,-0.5688646504709965,-1.1997025285076848,-0.6554784333168071,-1.1758552305404066,-0.3579573624194348,0.0
2019-04-03,1.0,-0.577982560443916,-1.1995640110978993,-0.6523483947681332,-1.1730578676179153,-0.35146650812524777,0.0
2019-04-04,1.0,-0.5837671674351728,-1.199117457484258,-0.6450989141752194,-1.1712529128861122,-0.35881798800138826,0.0
2019-04-05,1.0,-0.5983907817621934,-1.1851594318068939,-0.6542167477898083,-1.1741333068441442,-0.3548226879904639,0.0
2019-04-08,1.0,-0.6098876845357791,-1.1688655647653148,-0.6807101868654667,-1.1349747412820639,-0.3101672470449753,0.0
2019-04-09,1.0,-0.6082267000049026,-1.1695347355003187,-0.6799529342550376,-1.1319801931656617,-0.31298720400058827,0.0
2019-04-10,1.0,-0.6065911431513903,-1.1395713795301847,-0.7064391152959639,-1.1474179785199352,-0.30405571085282723,0.0
2019-04-11,1.0,-0.6026181604236125,-1.1443420278485978,-0.7033732104334184,-1.1435085310845263,-0.3090802118062365,0.0
2019-04-12,1.0,-0.6074131952922791,-1.1354690628510036,-0.7038628705376764,-1.1363480978658984,-0.3004346339795868,0.0
2019-04-15,1.0,-0.6046102754444227,-1.1372338347333464,-0.7072670443445986,-1.131226802109787,-0.30342840398515336,0.0
2019-04-16,1.0,-0.6055959763660336,-1.135895307388056,-0.7119976561355534,-1.1289125445578398,-0.30064944577371944,0.0
2019-04-17,1.0,-0.5944768153552368,-1.122215149586251,-0.7528766586691475,-1.153062723400088,-0.2738089408999657,0.0
2019-04-18,1.0,-0.5759898452375141,-1.1502709564028706,-0.7397842112971732,-1.1444612605575355,-0.27159107552604594,0.0
2019-04-22,1.0,-0.5849121261076027,-1.1536691633622167,-0.7275175013462574,-1.150731874479855,-0.2786508053067019,0.0
2019-04-23,1.0,-0.5971208931107086,-1.1639328208392499,-0.7351515448269108,-1.1536502962346376,-0.2465847328991823,0.0
2019-04-24,1.0,-0.6131137957911146,-1.1283612626656274,-0.7255943102104443,-1.1538386593920498,-0.2504871395167576,0.0
2019-04-25,1.0,-0.6081127200039004,-1.1266149870801034,-0.7338988835259129,-1.1570376870947296,-0.24976841694700405,0.0
2019-04-26,1.0,-0.6117624071903086,-1.098866744822196,-0.7558616647127784,-1.184984368894099,-0.23324540836264165,0.0
2019-04-29,1.0,-0.6079342562246246,-1.109426209460451,-0.7590862397886807,-1.1911167636843907,-0.22408648437117837,0.0
2019-04-30,1.0,-0.607981220657277,-1.1043133802816902,-0.7608568075117371,-1.19087441314554,-0.22642801251956182,0.0
2019-05-01,1.0,-0.6114101184068891,-1.08983266464429,-0.7667090713377043,-1.1963010079264116,-0.2285937958704374,0.0
2019-05-02,1.0,-0.6092145162868042,-1.0972317323681895,-0.7625941504450748,-1.1817959503081288,-0.2401447715934657,0.0
2019-05-03,1.0,-0.6072469399650281,-1.1233728385467263,-0.7529628910044686,-1.1519331649504565,-0.22168253351466874,0.0
2019-05-06,1.0,-0.6011927851047324,-1.0900407292474787,-0.7676008533747091,-1.1539468580294803,-0.2359387121799845,0.0
2019-05-07,1.0,-0.5890708798376577,-1.085616272889791,-0.7895830313572016,-1.1357201526791323,-0.23162777214089,0.0
2019-05-08,1.0,-0.5917748917748917,-1.072967772967773,-0.8026455026455026,-1.101972101972102,-0.24064454064454063,0.0
2019-05-09,1.0,-0.5933923247090507,-1.0715591035875731,-0.803452919111282,-1.1025295758391842,-0.23814561892853706,0.0
2019-05-10,1.0,-0.5918838349841331,-1.0707760361573229,-0.8068564285027406,-1.1055870756803539,-0.2330512549283585,0.0
2019-05-13,1.0,-0.5972622478386167,-1.0719020172910663,-0.803554274735831,-1.1019692603266091,-0.22833813640730066,0.0
2019-05-14,1.0,-0.5252130850911861,-1.0049045283557927,-0.9070044283605543,-1.096090662349412,-0.22851292795581163,0.0
2019-05-15,1.0,-0.5058047871578043,-1.02116477951364,-0.9120443361521188,-1.112942525440734,-0.2256461707515169,0.0
2019-05-16,1.0,-0.4885864374403056,-1.026647564469914,-0.9313276026743075,-1.1074021012416428,-0.22163323782234956,0.0
2019-05-17,1.0,-0.48676639815880324,-1.0113636363636365,-0.956319524357499,-1.1138281549673956,-0.22655350978135788,0.0
2019-05-20,1.0,-0.4828709692875281,-1.001772794787025,-0.9661252455560347,-1.1140817402136935,-0.22648651238560683,0.0
2019-05-21,1.0,-0.48922525581176024,-0.9678879615221389,-0.9559579384165605,-1.103409251662187,-0.19899089923138585,0.0
2019-05-22,1.0,-0.4836715431807456,-0.9655497876356772,-0.9625294950448324,-1.1062765455403492,-0.20117980179329872,0.0
2019-05-23,1.0,-0.48370820955344934,-0.9574668741453294,-0.954967699344556,-1.1119441693780354,-0.2073371999811383,0.0
2019-05-24,1.0,-0.4711719337848006,-0.9321858540255832,-0.9817061700526711,-1.107787810383747,-0.209885252069225,0.0
2019-05-28,1.0,-0.4749612075045846,-0.9266939389664739,-0.9800159872102318,-1.1080547326844408,-0.2123947900503127,0.0
2019-05-29,1.0,-0.48844404856781215,-0.9282265247761474,-0.97707561764568,-1.103136280530683,-0.19113027987436126,0.0
2019-05-30,1.0,-0.4895642793489986,-0.9298344355330426,-0.9736410112096054,-1.1073589418882792,-0.18981286056001123,0.0
2019-05-31,1.0,-0.49634386425424204,-0.9386425424205495,-0.9685009843442393,-1.1014343301771818,-0.18238492547107904,0.0
2019-06-03,1.0,-0.49057572081739287,-0.9406550340580386,-0.9963609218997854,-1.0948959596902117,-0.14295045255202016,0.0
2019-06-04,1.0,-0.5858647320383805,-0.923238942195179,-0.9918558389890006,-1.1179967236133863,-0.06159606833606365,0.0
2019-06-05,1.0,-0.5874559548978154,-0.9188160676532768,-0.9898520084566595,-1.1198966408268733,-0.0821705426356589,0.0
2019-06-06,1.0,-0.5871486321331202,-0.9148256087242642,-0.9966155871016262,-1.1253642944439222,-0.07661934756040235,0.0
2019-06-07,1.0,-0.5841365367436175,-0.9265597818421176,-0.9994828153650853,-1.114532888241102,-0.07701349381729278,0.0
2019-06-10,1.0,-0.5746159988726572,-0.9284607074075814,-0.9899478603973884,-1.1210954013809948,-0.08318850110385645,0.0
2019-06-11,1.0,-0.5709037818490086,-0.9308623369283662,-1.0078180191211794,-1.1178354448264494,-0.08218339377384261,0.0
2019-06-12,1.0,-0.5603346410171575,-0.9437065746561422,-1.0245308881221344,-1.1262466323202722,-0.07179656851160372,0.0
2019-06-13,1.0,-0.5626360109754943,-0.950279118175797,-1.0290472135490585,-1.117135017504021,-0.07171917873024884,0.0
2019-06-14,1.0,-0.5618768605585219,-0.9490620422435382,-1.0247601946793932,-1.1164296177290554,-0.07309927704011718,0.0
2019-06-17,1.0,-0.5624320876836586,-0.9460953370813058,-1.0245192989086787,-1.117730429442056,-0.07355789672603581,0.0
2019-06-18,1.0,-0.5681904042312051,-0.9541462032489612,-1.023375519455988,-1.1082829618435965,-0.06833207404608992,0.0
2019-06-19,1.0,-0.5649981146304677,-0.9539498491704373,-1.036434766214178,-1.1098699095022626,-0.048218325791855206,0.0
2019-06-20,1.0,-0.5613240911019947,-0.9539774602725515,-1.045173763380016,-1.1064742773612486,-0.04847456028669778,0.0
2019-06-21,1.0,-0.5631929046563193,-0.9643345756474974,-1.0398169552295136,-1.0951077982733406,-0.05510213709487192,0.0
2019-06-24,1.0,-0.5642394745546473,-0.9478807352454756,-1.0404952038935877,-1.0956858668430751,-0.07692671171384019,0.0
2019-06-25,1.0,-0.5706281194086072,-0.9182597231377718,-1.039504661455881,-1.1000565024955269,-0.08013937282229965,0.0
2019-06-26,1.0,-0.5578093306288032,-0.9152790225954054,-1.0382565215340345,-1.1036369640077361,-0.10222180291523184,0.0
2019-06-27,1.0,-0.5585513268486165,-0.9114175087354802,-1.0494380961375012,-1.1052979507035603,-0.09712909623193881,0.0
2019-06-28,1.0,-0.5419850951725448,-0.9562823373047895,-1.0448568851758675,-1.099254758627237,-0.10433379218683249,0.0
2019-07-01,1.0,-0.5680622066284198,-0.9422028353326064,-1.0398748281257408,-1.1035512777962164,-0.0876677255701484,0.0
2019-07-02,1.0,-0.5719161846970703,-0.9440125154072249,-1.0401061913340288,-1.102778041149142,-0.08187162226225468,0.0
2019-07-03,1.0,-0.5746325272641062,-0.9372688477951636,-1.0446183025130393,-1.1057847321005216,-0.07927927927927927,0.0
2019-07-05,1.0,-0.5768447957589814,-0.9506318928385478,-1.031712973919629,-1.0953282529464665,-0.07876177403322761,0.0
2019-07-08,1.0,-0.5765207100591716,-0.9556449704142013,-1.028449704142012,-1.0945325443786984,-0.07857988165680474,0.0
2019-07-09,1.0,-0.5769503713866679,-0.950797180299948,-1.029947485452051,-1.094195013483465,-0.0791029947485452,0.0
2019-07-10,1.0,-0.5827538905444398,-0.9262570360910081,-1.0211910505652524,-1.1146114185705502,-0.08533181968686439,0.0
2019-07-11,1.0,-0.5880793447900393,-0.9223121715665388,-1.0293518913033186,-1.1131468067982768,-0.08133314396629267,0.0
2019-07-12,1.0,-0.5946700747893591,-0.927624727823535,-1.0269809713149674,-1.1117580232888384,-0.07246994225125437,0.0
2019-07-15,1.0,-0.5921202351602504,-0.9396453631708706,-1.0329508818509388,-1.1007965105253177,-0.0756210885643846,0.0
2019-07-16,1.0,-0.5967757230915125,-0.936225699383594,-1.0360360360360361,-1.0972972972972972,-0.0752963489805595,0.0
2019-07-17,1.0,-0.6016587677725119,-0.9520379146919432,-1.027345971563981,-1.092654028436019,-0.06563981042654028,0.0
2019-07-18,1.0,-0.6048176774621841,-0.9537673668737258,-1.0348048745791645,-1.093935226895538,-0.05448337996111717,0.0
2019-07-19,1.0,-0.6135059515341206,-0.9543794755062361,-1.0396452790818989,-1.0812348840517856,-0.05349267321098307,0.0
2019-07-22,1.0,-0.6126523450467113,-0.9378289941670223,-1.0312514819557073,-1.0859771423151705,-0.07459572248304643,0.0
2019-07-23,1.0,-0.6117513159766681,-0.9428083653435766,-1.0318679755299474,-1.0841276615924504,-0.07170294494238157,0.0
2019-07-24,1.0,-0.6101976810492302,-0.9448773997338908,-1.0594468732180196,-1.081638471773427,-0.05578787302794146,0.0
2019-07-25,1.0,-0.615994681103671,-0.920596476231182,-1.0692406325687418,-1.1008690696680439,-0.0423137199031201,0.0
2019-07-26,1.0,-0.6090685113237941,-0.8887520136454089,-1.0766606652136834,-1.1136643608452572,-0.049843646356486304,0.0
2019-07-29,1.0,-0.6126300851466414,-0.8600756859035005,-1.0712393566698202,-1.1156102175969724,-0.07076631977294229,0.0
2019-07-30,1.0,-0.6317358187065336,-0.8709845294980366,-1.0585229692009273,-1.1108955859393481,-0.05890145242938922,0.0
2019-07-31,1.0,-0.6389165127622296,-0.8486527442345031,-1.0584363309182174,-1.1183406733911068,-0.0712222380072927,0.0
2019-08-01,1.0,-0.6402081362346262,-0.8638126773888363,-1.0545411542100283,-1.1116367076631977,-0.06021759697256386,0.0
2019-08-02,1.0,-0.6360841806573658,-0.8524473870891464,-1.0769921967368172,-1.1067391818396783,-0.056940174982265314,0.0
