Date,IWF,IWM,MTUM,PQG,SPY,VLUE,VXX
2018-10-18,-0.3002441008950366,-0.9635204773528614,-0.0,1.0,-0.5693992405749931,-0.5571263900189857,0.0
2018-10-19,-0.2871340497928107,-0.9573493245291917,-0.0,1.0,-0.5693831486035779,-0.55509887814574,0.0
2018-10-22,-0.28711437424222014,-0.950626431361983,-0.0,1.0,-0.5723427185773946,-0.5578270241142395,0.0
2018-10-23,-0.28989460214836515,-0.9506684176852881,-0.0,1.0,-0.5701586018789776,-0.5566555544331078,0.0
2018-10-24,-0.28807401177460046,-0.9489655172413792,-0.0,1.0,-0.5699915895710681,-0.5571404541631623,0.0
2018-10-25,-0.26460142067876874,-0.9198566166798211,-0.0,1.0,-0.5698829255459089,-0.5342672980794527,0.0
2018-10-26,-0.24850026082420448,-0.9084181011997913,-0.0,1.0,-0.5763236828377674,-0.5270605112154408,0.0
2018-10-29,-0.23810452418096725,-0.9130265210608424,-0.0,1.0,-0.5714053562142485,-0.5275936037441498,0.0
2018-10-30,-0.2324062642146988,-0.9129897979075964,-0.0,1.0,-0.571544609786211,-0.5321333419975307,0.0
2018-10-31,-0.2353302313558227,-0.8986364223859379,-0.0,1.0,-0.5692774977381414,-0.5279824221274396,0.0
2018-11-01,-0.26457883369330454,-0.8890306957261601,-0.0,1.0,-0.581451665684927,-0.5374042803848419,0.0
2018-11-02,-0.27243986702301026,-0.8568867740043021,-0.0,1.0,-0.5956260999934816,-0.534287204223975,0.0
2018-11-05,-0.2654341151107336,-0.8810348206702816,-0.0,1.0,-0.6003462468151826,-0.5196642059188606,0.0
2018-11-06,-0.28198802710348003,-0.901059140845997,-0.0,1.0,-0.5970659825011512,-0.5091770278271166,0.0
2018-11-07,-0.2811090256511574,-0.9040468899206427,-0.0,1.0,-0.5969244953735717,-0.5107510948664756,0.0
2018-11-08,-0.26985323024505303,-0.9037806316341239,-0.0,1.0,-0.5916328135237845,-0.5108439260909449,0.0
2018-11-09,-0.2770800106326422,-0.9182947900053163,-0.0,1.0,-0.601940457203615,-0.5254186602870813,0.0
2018-11-12,-0.2763589386862765,-0.9091059657491141,-0.0,1.0,-0.604259829739309,-0.5227731955347974,0.0
2018-11-13,-0.24652251301997494,-0.9123871052805063,-0.0,1.0,-0.6140813501219593,-0.5232052211747644,0.0
2018-11-14,-0.2475524936546132,-0.9116590302271155,-0.0,1.0,-0.6142664073573524,-0.5228269110327324,0.0
2018-11-15,-0.24724025439087882,-0.9150163113322568,-0.0,1.0,-0.6202590041849276,-0.5127030678485518,0.0
2018-11-16,-0.24619990787655457,-0.9107718628676713,-0.0,1.0,-0.6190366519707837,-0.5141146278870831,0.0
2018-11-19,-0.24937475319204952,-0.9099973673818613,-0.0,1.0,-0.6176122153481638,-0.5137883375016454,0.0
2018-11-20,-0.22471836520827873,-0.9061108200157191,-0.0,1.0,-0.6195965417867435,-0.5243974325386429,0.0
2018-11-21,-0.2238864415075869,-0.9053679229890683,-0.0,1.0,-0.617980094632077,-0.5159406102137379,0.0
2018-11-23,-0.2245190740136942,-0.9001630257580698,-0.0,1.0,-0.619628301271601,-0.5162047603521357,0.0
2018-11-26,-0.22461026677972734,-0.8995825451699172,-0.0,1.0,-0.6203444002348183,-0.5168612614963147,0.0
2018-11-27,-0.21175397445921293,-0.9113891060724524,-0.0,1.0,-0.6198201720093823,-0.5147902006776127,0.0
2018-11-28,-0.21211923766085683,-0.9111255904870499,-0.0,1.0,-0.6197426290926862,-0.5148721290112397,0.0
2018-11-29,-0.1943852167732765,-0.9019835885507528,-0.0,1.0,-0.6167861988757511,-0.5174129353233831,0.0
2018-11-30,-0.19511800840607824,-0.9038150662786938,-0.0,1.0,-0.6200775945683802,-0.5140963465890721,0.0
2018-12-03,-0.1983626794880125,-0.906991098694042,-0.0,1.0,-0.6247482294847639,-0.5185822883503346,0.0
2018-12-04,-0.19425440160824875,-0.9086281248986737,-0.0,1.0,-0.6225479070069063,-0.5170390065172984,0.0
2018-12-06,-0.188390063222428,-0.8845392426080847,-0.0,1.0,-0.6194520722906954,-0.500670540902995,0.0
2018-12-07,-0.19336293078667477,-0.8843782937813409,-0.0,1.0,-0.6195662589031908,-0.49666230157462715,0.0
2018-12-10,-0.1768901569186876,-0.8882548739895387,-0.0,1.0,-0.6194642574100491,-0.4854335076874306,0.0
2018-12-11,-0.17928804640694837,-0.8872159000855867,-0.0,1.0,-0.6199004659714078,-0.48346910958252765,0.0
2018-12-12,-0.18089289111547974,-0.886961760416006,-0.0,1.0,-0.6207432303887374,-0.4821802270277126,0.0
2018-12-13,-0.18049615055603077,-0.8829959129360326,-0.0,1.0,-0.6244019896714508,-0.48034090549060604,0.0
2018-12-14,-0.18326049781493445,-0.875419595921211,-0.0,1.0,-0.6278738362150864,-0.48017607194882506,0.0
2018-12-17,-0.1694021842055426,-0.8763020011362919,-0.0,1.0,-0.6176377753929676,-0.4929928666119563,0.0
2018-12-18,-0.16287985921246975,-0.871845636529336,-0.0,1.0,-0.6152855032839948,-0.4925678011376135,0.0
2018-12-19,-0.17857481434665823,-0.8725549059883076,-0.0,1.0,-0.6141254542581767,-0.49480170643071575,0.0
2018-12-20,-0.1794312796208531,-0.871563981042654,-0.0,1.0,-0.6137756714060031,-0.49481832543443915,0.0
2018-12-21,-0.17534694905120055,-0.8751612801711931,-0.0,1.0,-0.6189696950624666,-0.477452245334676,0.0
2018-12-24,-0.15167183729748362,-0.8551909999686628,-0.0,1.0,-0.6201309893140297,-0.5066904829055812,0.0
2018-12-26,-0.15268837267158003,-0.8643530180054109,-0.0,1.0,-0.5988742730976148,-0.49385825792206983,0.0
2018-12-27,-0.11399167018772256,-0.840405625641335,-0.0,1.0,-0.5527554777569867,-0.5108951530150299,0.0
2018-12-28,-0.12326728067727231,-0.8480788910596335,-0.0,1.0,-0.5839923093621112,-0.5457251837380221,0.0
2018-12-31,-0.1220957285107175,-0.8504823649843348,-0.0,1.0,-0.5840493842479139,-0.5454291652449049,0.0
2019-01-02,-0.11431859893613712,-0.8547298348212898,-0.0,1.0,-0.5865866177248266,-0.5550751236507294,0.0
2019-01-03,-0.1260075311984564,-0.8516478386705256,-0.0,1.0,-0.5971742445461052,-0.5372358634425668,0.0
2019-01-04,-0.11320988803076827,-0.8559287863279675,-0.0,1.0,-0.5926925343506716,-0.5398405756645266,0.0
2019-01-07,-0.10293127715562084,-0.8392999204455052,-0.0,1.0,-0.5899883728046019,-0.5275686922464965,0.0
2019-01-08,-0.10668867693812667,-0.8207997065297139,-0.0,1.0,-0.6041208119344582,-0.5253423820004891,0.0
2019-01-09,-0.10490001526484506,-0.8132804152037857,-0.0,1.0,-0.6044878644481758,-0.5303312471378415,0.0
2019-01-10,-0.10600189180117779,-0.8105757788423397,-0.0,1.0,-0.6058950965733988,-0.5288499679614317,0.0
2019-01-11,-0.1083475922757272,-0.7998655585431435,-0.0,1.0,-0.6085003666585187,-0.538774138352481,0.0
2019-01-14,-0.1183623586923312,-0.8000000000000002,-0.0,1.0,-0.6091353498319585,-0.5278032386190039,0.0
2019-01-15,-0.11721477126584605,-0.8009063629126095,-0.0,1.0,-0.609253475411844,-0.5346928777022476,0.0
2019-01-16,-0.09719494230297077,-0.8056101153940585,-0.0,1.0,-0.6044991406825435,-0.5616867174073165,0.0
2019-01-17,-0.09537386185965235,-0.8070756307673442,-0.0,1.0,-0.6039424875072811,-0.5592752690149914,0.0
2019-01-18,-0.10281178859287515,-0.8060973358764535,-0.0,1.0,-0.6041653848520273,-0.5632806251153634,0.0
2019-01-22,-0.0,-0.9076242680951788,-0.0,1.0,-0.6812632365765542,-0.5255699514139779,0.0
2019-01-23,-0.0,-0.8838145778055251,-0.0,1.0,-0.6936787888247229,-0.5440611830810052,0.0
2019-01-24,-0.0,-0.899746232651399,-0.0,1.0,-0.6761803314640183,-0.5570036655283688,0.0
2019-01-25,-0.0,-0.9133348153323383,-0.0,1.0,-0.7040236272984216,-0.5583537108196513,0.0
2019-01-28,-0.0,-0.9006258537980113,-0.0,1.0,-0.7197636369412588,-0.5565651110334531,0.0
2019-01-29,-0.0,-0.8947284650155982,-0.0,1.0,-0.7184694722098428,-0.5701279684217229,0.0
2019-01-30,-0.0,-0.8923174805153492,-0.0,1.0,-0.7143311595355495,-0.5744870367424845,0.0
2019-01-31,-0.0,-0.9089144202921614,-0.0,1.0,-0.6828554151681996,-0.5908468858406799,0.0
2019-02-01,-0.0,-0.9070070994237687,-0.0,1.0,-0.6930056349686416,-0.5835853681831206,0.0
2019-02-04,-0.0,-0.9078750437856257,-0.0,1.0,-0.6909530936534727,-0.5855809954462949,0.0
2019-02-05,-0.0,-0.8894807348813473,-0.0,1.0,-0.684294462873182,-0.6158139831589691,0.0
2019-02-06,-0.0,-0.8760655109663825,-0.0,1.0,-0.6951760687035086,-0.6213006417009865,0.0
2019-02-07,-0.0,-0.8737268925002395,-0.0,1.0,-0.6936240860764343,-0.6253951023275119,0.0
2019-02-08,-0.0,-0.8694441777863108,-0.0,1.0,-0.7025375187993984,-0.6279479056670186,0.0
2019-02-11,-0.0,-0.8450321384029932,-0.0,1.0,-0.7079722426529372,-0.6448466630424355,0.0
2019-02-12,-0.0,-0.8569550017640077,-0.0,1.0,-0.7089066358767119,-0.6414253183232304,0.0
2019-02-13,-0.0,-0.8389155211276548,-0.0,1.0,-0.7039588558366933,-0.6318613289310773,0.0
2019-02-14,-0.0,-0.8265605095541401,-0.0,1.0,-0.7117834394904459,-0.6463694267515924,0.0
2019-02-15,-0.0,-0.8586199217383006,-0.0,1.0,-0.6928705500588553,-0.6298476123818916,0.0
2019-02-19,-0.0,-0.852560226585622,-0.0,1.0,-0.6999968176176685,-0.6298252872100054,0.0
2019-02-20,-0.0,-0.8469198258196723,-0.0,1.0,-0.7040215163934427,-0.6509029200819673,0.0
2019-02-21,-0.0,-0.8362402790667902,-0.0,1.0,-0.7059237686817934,-0.6581431817454475,0.0
2019-02-22,-0.0,-0.8365172314485936,-0.0,1.0,-0.7103772679274263,-0.653035102876708,0.0
2019-02-25,-0.0,-0.8249105040797239,-0.0,1.0,-0.7255135937046473,-0.6746218595800948,0.0
2019-02-26,-0.0,-0.8190232693614681,-0.0,1.0,-0.7310916210880611,-0.6862034370044339,0.0
2019-02-27,-0.0,-0.8342627415380625,-0.0,1.0,-0.7166061470626378,-0.6912203345869538,0.0
2019-02-28,-0.0,-0.8351552110026274,-0.0,1.0,-0.7175062441207953,-0.691037659346719,0.0
2019-03-01,-0.0,-0.8282811943968166,-0.0,1.0,-0.7263433729093203,-0.6804697356927955,0.0
2019-03-04,-0.0,-0.8142704867728285,-0.0,1.0,-0.730676055428147,-0.6851319487063536,0.0
2019-03-05,-0.0,-0.807819276328565,-0.0,1.0,-0.7410835652793061,-0.6875202278464626,0.0
2019-03-06,-0.0,-0.8006845113170385,-0.0,1.0,-0.74340512091957,-0.6847373349262214,0.0
2019-03-07,-0.0,-0.7579725381503074,-0.0,1.0,-0.7397495938067475,-0.6881072987352257,0.0
2019-03-08,-0.0,-0.7516769907243958,-0.0,1.0,-0.7663767371698174,-0.6914978977436852,0.0
2019-03-11,-0.0,-0.7484942685059258,-0.0,1.0,-0.7759536299462471,-0.7136843468687262,0.0
2019-03-12,-0.0,-0.725386572714817,-0.0,1.0,-0.7911528674887455,-0.7456775624714557,0.0
2019-03-13,-0.0,-0.7359418010224145,-0.0,1.0,-0.7932559968541094,-0.7477716607681217,0.0
2019-03-14,-0.0,-0.7352198576909204,-0.0,1.0,-0.7947011181427681,-0.7490900744335508,0.0
2019-03-15,-0.0,-0.7366448601203195,-0.0,1.0,-0.7939445741148624,-0.7567967388803051,0.0
2019-03-18,-0.0,-0.7564868272612649,-0.0,1.0,-0.800915787378061,-0.7606675957263257,0.0
2019-03-19,-0.0,-0.755678983603286,-0.0,1.0,-0.8031729138257891,-0.7670535803372468,0.0
2019-03-20,-0.0,-0.7548346225660176,-0.0,1.0,-0.8021138970392104,-0.7772739397172579,0.0
2019-03-21,-0.0,-0.7528052475610163,-0.0,1.0,-0.8207638264575634,-0.7561349182565844,0.0
2019-03-22,-0.0,-0.7508988015978695,-0.0,1.0,-0.8360852197070573,-0.7419440745672436,0.0
2019-03-25,-0.0,-0.6758968942869402,-0.0,1.0,-0.8765635829565332,-0.7479784811379914,0.0
2019-03-26,-0.0,-0.6751393681975046,-0.0,1.0,-0.8760618529333688,-0.7670891956464029,0.0
2019-03-27,-0.0,-0.6540359709847305,-0.0,1.0,-0.8881123513629888,-0.7701301712430857,0.0
2019-03-28,-0.0,-0.6519775512237239,-0.0,1.0,-0.8819446750572841,-0.786902666622389,0.0
2019-03-29,-0.0,-0.6431134143910704,-0.0,1.0,-0.8845923858879808,-0.7943326024848847,0.0
2019-04-01,-0.0,-0.6540454364288562,-0.0,1.0,-0.888268898631593,-0.7790620433107479,0.0
2019-04-02,-0.0,-0.6630539259553877,-0.0,1.0,-0.8986775380332107,-0.7527095555334593,0.0
2019-04-03,-0.0,-0.6634060614099078,-0.0,1.0,-0.8957490549771204,-0.7566814775515617,0.0
2019-04-04,-0.0,-0.659157169361251,-0.0,1.0,-0.8867611979856879,-0.7670951497482109,0.0
2019-04-05,-0.0,-0.6529616724738676,-0.0,1.0,-0.8971295835407332,-0.7682760909241746,0.0
2019-04-08,-0.0,-0.6444834204778609,-0.0,1.0,-0.8933417168575022,-0.7714607187768879,0.0
2019-04-09,-0.0,-0.6354841926797645,-0.0,1.0,-0.9132342674778099,-0.7756391077424287,0.0
2019-04-10,-0.0,-0.609434663602879,-0.0,1.0,-1.0021964653803264,-0.7675463792113,0.0
2019-04-11,-0.0,-0.5833982720650517,-0.0,1.0,-1.0365238014568863,-0.768185668304252,0.0
2019-04-12,-0.0,-0.5803384094754653,-0.0,1.0,-1.0367851099830796,-0.767005076142132,0.0
2019-04-15,-0.0,-0.578998919211024,-0.0,1.0,-1.0356322615509321,-0.7628343690894352,0.0
2019-04-16,-0.0,-0.5760686069282193,-0.0,1.0,-1.0334256195556757,-0.7668309811601053,0.0
2019-04-17,-0.0,-0.5550528412735929,-0.0,1.0,-1.0520646925752102,-0.7693216733632711,0.0
2019-04-18,-0.0,-0.5431782134782168,-0.0,1.0,-1.053082711841528,-0.7783552120946242,0.0
2019-04-22,-0.0,-0.5491264897074756,-0.0,1.0,-1.0552884615384617,-0.7812838569880823,0.0
2019-04-23,-0.0,-0.5481999253503443,-0.0,1.0,-1.049065182721998,-0.7959010552746767,0.0
2019-04-24,-0.0,-0.5384094066619227,-0.0,1.0,-1.050591304937142,-0.7995323777574463,0.0
2019-04-25,-0.0,-0.5261963626511329,-0.0,1.0,-1.0611982253530667,-0.7993362007654012,0.0
2019-04-26,-0.0,-0.5146091790387093,-0.0,1.0,-1.0489119381736831,-0.8260795878245543,0.0
2019-04-29,-0.0,-0.5038961918959209,-0.0,1.0,-1.047059222116818,-0.837037538961919,0.0
2019-04-30,-0.0,-0.5098816909047764,-0.0,1.0,-1.0450184752025493,-0.8350452557713821,0.0
2019-05-01,-0.0,-0.49945759034510806,-0.0,1.0,-1.0597667638483965,-0.8308020882771713,0.0
2019-05-02,-0.0,-0.4923430580440147,-0.0,1.0,-1.0668334403840303,-0.8213718265102599,0.0
2019-05-03,-0.0,-0.44853352644919187,-0.0,1.0,-1.048981204121268,-0.7942328582244313,0.0
2019-05-06,-0.0,-0.4496300700224601,-0.0,1.0,-1.045415510635487,-0.8079006473774608,0.0
2019-05-07,-0.0,-0.4465468930278556,-0.0,1.0,-1.045294214603593,-0.8046480962584474,0.0
2019-05-08,-0.0,-0.44974396008403356,-0.0,1.0,-1.0271139705882353,-0.8057379201680672,0.0
2019-05-09,-0.0,-0.44382393761152605,-0.0,1.0,-1.0563412861013812,-0.8043420791752032,0.0
2019-05-10,-0.0,-0.4433044284106705,-0.0,1.0,-1.0568279605480901,-0.8095915800622228,0.0
2019-05-13,-0.0,-0.44040316965617854,-0.0,1.0,-1.0636252113656708,-0.811478399257319,0.0
2019-05-14,-0.0,-0.3554702744893977,-0.004358007024847145,1.0,-1.0769806166254716,-0.8154676726941591,0.0
2019-05-15,-0.0,-0.35007961524713227,-0.016183017580346407,1.0,-1.0795827511129887,-0.8037565398238716,0.0
2019-05-16,-0.0,-0.3491473969771347,-0.011335744735822245,1.0,-1.0687895620720838,-0.8002519054385738,0.0
2019-05-17,-0.0,-0.35217812197483056,-0.009131978057437883,1.0,-1.0713133268796386,-0.7942239432074862,0.0
2019-05-20,-0.0,-0.33062775791541854,-0.020871581795342542,1.0,-1.0726962347408766,-0.7967275421135697,0.0
2019-05-21,-0.0,-0.326591084771966,-0.016619427982478743,1.0,-1.0804560680237052,-0.7971527956712188,0.0
2019-05-22,-0.0,-0.3218920050230222,-0.021380043146472613,1.0,-1.0805615481211965,-0.796052419744341,0.0
2019-05-23,-0.0,-0.3171390881889258,-0.020398314082558478,1.0,-1.084488916058042,-0.7953733792349025,0.0
2019-05-24,-0.0,-0.3108450749430305,-0.017620438424752062,1.0,-1.0851494046281733,-0.7959367076419424,0.0
2019-05-28,-0.0,-0.30785276467379097,-0.01877346683354193,1.0,-1.0859407592824364,-0.7966047302718141,0.0
2019-05-29,-0.0,-0.3187284124344377,-0.020979915568632466,1.0,-1.0819048228220545,-0.7765447102468978,0.0
2019-05-30,-0.0,-0.31379762628363034,-0.02175373492434179,1.0,-1.0798170127003424,-0.783678300649413,0.0
2019-05-31,-0.0,-0.3169225847728727,-0.020985284708893156,1.0,-1.0788867562380038,-0.7821817018554064,0.0
2019-06-03,-0.0,-0.3181225139220366,-0.040381861575179,1.0,-1.0741129673826573,-0.7495942720763723,0.0
2019-06-04,-0.0,-0.3165266106442577,-0.03803794244970716,1.0,-1.0734339190221542,-0.7550929462694168,0.0
2019-06-05,-0.0,-0.3239209486166008,-0.04063241106719368,1.0,-1.0657707509881424,-0.7317312252964427,0.0
2019-06-06,-0.0,-0.327275600505689,-0.028666245259165613,1.0,-1.0611883691529709,-0.7434260429835651,0.0
2019-06-07,-0.0,-0.3431261056355825,-0.03335860500379075,1.0,-1.0441306545362647,-0.7383434420015162,0.0
2019-06-10,-0.0,-0.3520143409755638,-0.045035695191370254,1.0,-1.0052520678051389,-0.7426486775481964,0.0
2019-06-11,-0.0,-0.3502677165354331,-0.05307086614173229,1.0,-1.0073070866141731,-0.7389606299212598,0.0
2019-06-12,-0.0,-0.3478822232719257,-0.05170839237915289,1.0,-1.0082191780821919,-0.7413005825854196,0.0
2019-06-13,-0.0,-0.3781803314778124,-0.07563606629556248,1.0,-0.9798723149982704,-0.7112306192408089,0.0
2019-06-14,-0.0,-0.3688364779874214,-0.08279874213836477,1.0,-0.9886792452830189,-0.7043710691823899,0.0
2019-06-17,-0.0,-0.3729229607250755,-0.08245216515609266,1.0,-0.9842648539778449,-0.707389224572004,0.0
2019-06-18,-0.0,-0.38392969240426866,-0.08640929064657878,1.0,-0.968330194601381,-0.7000627746390458,0.0
2019-06-19,-0.0,-0.3765391484162045,-0.09681361030172009,1.0,-0.9660055769652536,-0.6937682112980542,0.0
2019-06-20,-0.0,-0.3751760838941931,-0.10076694318359682,1.0,-0.962059790264517,-0.692346220065738,0.0
2019-06-21,-0.0,-0.3774942140489147,-0.10092575217364108,1.0,-0.9557452930506034,-0.6933758678926628,0.0
2019-06-24,-0.0,-0.36882832080200506,-0.10554511278195489,1.0,-0.949185463659148,-0.7092731829573935,0.0
2019-06-25,-0.0,-0.3379467633091727,-0.1098162959260185,1.0,-0.9608847788052988,-0.7155398650337417,0.0
2019-06-26,-0.0,-0.3390116588003626,-0.10283499515519019,1.0,-0.9438002062951271,-0.7400681399056044,0.0
2019-06-27,-0.0,-0.3358687826712994,-0.12145115347293957,1.0,-0.9473816007762857,-0.7254828309387423,0.0
2019-06-28,-0.0,-0.32292122196539014,-0.12872493284188166,1.0,-0.9490847754107579,-0.7229024801649279,0.0
2019-07-01,-0.0,-0.3108517212321713,-0.13566992291126995,1.0,-0.9616428950407292,-0.7128366780063045,0.0
2019-07-02,-0.0,-0.3059357870007831,-0.13898198903680503,1.0,-0.974878621769773,-0.7125450274079875,0.0
2019-07-03,-0.0,-0.3008272750062672,-0.14330032589621458,1.0,-0.9783780396089244,-0.7111431436450238,0.0
2019-07-05,-0.0,-0.3041259704482845,-0.13980716253443526,1.0,-0.9744866015527173,-0.7120586025544703,0.0
2019-07-08,-0.0,-0.30474252621693537,-0.13930192518390982,1.0,-0.9742056659884175,-0.7121302238221944,0.0
2019-07-09,-0.0,-0.29823792682545147,-0.1401521079152452,1.0,-0.974899064192044,-0.7165033958248568,0.0
2019-07-10,-0.0,-0.29430012847428944,-0.13677811550151975,1.0,-0.9798201359947357,-0.7226522106978347,0.0
2019-07-11,-0.0,-0.2949828351862933,-0.14301911750810997,1.0,-0.9857327328273124,-0.7258039116878208,0.0
2019-07-12,-0.0,-0.30003777623874583,-0.14631996474217718,1.0,-0.996033494931688,-0.7056286595731285,0.0
2019-07-15,-0.0,-0.3079055991429562,-0.15133755553454958,1.0,-0.9876169770299651,-0.7040678072911744,0.0
2019-07-16,-0.0,-0.30709356190716286,-0.16821605268962908,1.0,-0.9833611697601865,-0.6926228216682949,0.0
2019-07-17,-0.0,-0.304438149197356,-0.16864966949952787,1.0,-0.9803273528485994,-0.6942083726786277,0.0
2019-07-18,-0.0,-0.30415369619218313,-0.1712731503317297,1.0,-0.974090494607427,-0.6948086658491338,0.0
2019-07-19,-0.0,-0.3080690737833595,-0.18069073783359496,1.0,-0.9606907378335949,-0.6902668759811617,0.0
2019-07-22,-0.0,-0.2970184928921877,-0.1705560447855076,1.0,-0.9616932947540571,-0.7157504088564599,0.0
2019-07-23,-0.0,-0.3025043313907702,-0.16588439124271537,1.0,-0.9626712868168215,-0.7190423688769885,0.0
2019-07-24,-0.0,-0.3020567576931557,-0.16746984156981323,1.0,-0.9621405398595232,-0.718038363413021,0.0
2019-07-25,-0.0,-0.2990933702701001,-0.1676635396335705,1.0,-0.966442107914122,-0.7148208776679469,0.0
2019-07-26,-0.0,-0.29452313503305005,-0.16336166194523136,1.0,-0.9706956248032735,-0.7190116462071137,0.0
2019-07-29,-0.0,-0.28832231665092856,-0.1656909033679572,1.0,-0.9672332389046271,-0.7263456090651558,0.0
2019-07-30,-0.0,-0.290579208854789,-0.1671907427205836,1.0,-0.9632413055782654,-0.7234450663480284,0.0
2019-07-31,-0.0,-0.31479267602088973,-0.16472660919901844,1.0,-0.9552318630843769,-0.7112879884225761,0.0
2019-08-01,-0.0,-0.32405747885419617,-0.16963808445744114,1.0,-0.9456655032544101,-0.7049963839889318,0.0
2019-08-02,-0.0,-0.3284701563390088,-0.15111715931388064,1.0,-0.9603139439205013,-0.7248560035445282,0.0
2019-08-05,-0.0,-0.3277433236299203,-0.1489684850018985,1.0,-0.9616504239969625,-0.7257942032654094,0.0
2019-08-06,-0.0,-0.3295447429394452,-0.15357880894232576,1.0,-0.9239777068069384,-0.7239651825411736,0.0
2019-08-07,-0.0,-0.3494960245414136,-0.13237964064358604,1.0,-0.9111625868653352,-0.7372440994177675,0.0
2019-08-08,-0.0,-0.3510785921533998,-0.12580421344771037,1.0,-0.926800807367226,-0.7500946133467895,0.0
2019-08-09,-0.0,-0.36981645139360975,-0.13706257485999157,1.0,-0.9857563691690135,-0.7445534298015604,0.0
2019-08-12,-0.0,-0.36634237484698157,-0.1310482571999227,1.0,-0.9884672379357001,-0.735584047419625,0.0
2019-08-13,-0.0,-0.3529430736977907,-0.1288824383164006,1.0,-0.998677632639897,-0.7447508466376391,0.0
2019-08-14,-0.0,-0.358858134824959,-0.12733468351174976,1.0,-0.9899058089819011,-0.7386118879994856,0.0
2019-08-15,-0.0,-0.37070392057026474,-0.13963849287169042,1.0,-0.9674134419551934,-0.7045252036659877,0.0
2019-08-16,-0.0,-0.3697596689479548,-0.14015597644437372,1.0,-0.9636479388826994,-0.7095973261180966,0.0
2019-08-19,-0.0,-0.3667947537235225,-0.14214487598844042,1.0,-0.9630664676553716,-0.7036742989615421,0.0
2019-08-20,-0.0,-0.36134666497911655,-0.153050246804202,1.0,-0.9496582711049235,-0.7001012530059487,0.0
2019-08-21,-0.0,-0.3603694799443249,-0.16493736555738325,1.0,-0.9429014298367708,-0.6951474123750474,0.0
2019-08-22,-0.0,-0.36141682479443393,-0.16296647691334598,1.0,-0.9423782416192285,-0.6957938013915245,0.0
2019-08-23,-0.0,-0.35837784872143374,-0.16613458924676805,1.0,-0.9398805196447199,-0.6964630021809907,0.0
2019-08-26,-0.0,-0.34902439788280243,-0.16427072567258602,1.0,-0.9316921920511134,-0.6869930157537034,0.0
2019-08-27,-0.0,-0.3484260592027036,-0.16230677764565993,1.0,-0.9300018774641717,-0.688403529632643,0.0
2019-08-28,-0.0,-0.34394446355420744,-0.16413896619656648,1.0,-0.9297038681634823,-0.6892648300447168,0.0
2019-08-29,-0.0,-0.33706459883684575,-0.16671877931336376,1.0,-0.9327746857607404,-0.690169470327059,0.0
2019-08-30,-0.0,-0.32897651059051064,-0.17069594784290482,1.0,-0.9368624637364693,-0.6829085691112705,0.0
2019-09-03,-0.0,-0.3401328717132965,-0.1840242038613892,1.0,-0.9275443685474564,-0.6673528586132684,0.0
2019-09-04,-0.0,-0.3338324754328498,-0.18798939323038527,1.0,-0.9272188426142567,-0.6705974107003588,0.0
