Date,EQT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.44506776954260674,-1.0786618074607919,-0.0,-0.8061913926538634,-0.7648744932639941,0.0
2018-10-16,1.0,-0.43138146204388605,-1.121038059423943,-0.0,-0.8109426009339229,-0.7690813669986363,0.0
2018-10-17,1.0,-0.4038602492059614,-1.0741917094225915,-0.0,-0.8090235361185765,-0.7849173385454842,0.0
2018-10-18,1.0,-0.40332234029559055,-1.0734497781034975,-0.0,-0.8097797320955987,-0.784943609787875,0.0
2018-10-19,1.0,-0.3836264402668284,-1.061127956337174,-0.0,-0.8131392763290884,-0.7849201536284617,0.0
2018-10-22,1.0,-0.38377919663784044,-1.0551604299684798,-0.0,-0.8152024569627414,-0.7868746464075002,0.0
2018-10-23,1.0,-0.3763252324253792,-1.066261621268961,-0.0,-0.8338770184309248,-0.8011335834284782,0.0
2018-10-24,1.0,-0.377592508932605,-1.0835352581214834,-0.0,-0.8408969567538707,-0.804879050474352,0.0
2018-10-25,1.0,-0.34058086651240727,-1.0352270007181041,-0.0,-0.8432139152637038,-0.7704859171786483,0.0
2018-10-26,1.0,-0.3198371510379384,-1.1796259842519685,-0.0,-1.0682712956335003,-0.9061828919112385,0.0
2018-10-29,1.0,-0.3347534445250181,-1.1898114575779548,-0.0,-1.0935460478607686,-0.9141588107324148,0.0
2018-10-30,1.0,-0.3613456885926873,-1.1990687907974622,-0.0,-1.1014744145706852,-0.9029077463824349,0.0
2018-10-31,1.0,-0.3617720940854076,-1.2001370175839232,-0.0,-1.1017583923270153,-0.9035852934459921,0.0
2018-11-01,1.0,-0.3669456258288746,-1.1978780811268122,-0.0,-1.1034892760781085,-0.9047880367677322,0.0
2018-11-02,1.0,-0.37089884576933563,-1.1690448059620102,-0.0,-1.1071525947468872,-0.8971189675543034,0.0
2018-11-05,1.0,-0.38927072281931824,-1.1547119332072513,-0.0,-1.1251441487153466,-0.9436320863508464,0.0
2018-11-06,1.0,-0.37721302113078237,-1.1771844660194175,-0.0,-1.1894155720540645,-1.0153721682847896,0.0
2018-11-07,1.0,-0.3761127243299852,-1.179654400913981,-0.0,-1.1882705764745085,-1.016232684343314,0.0
2018-11-08,1.0,-0.31806045580242204,-1.2074949938018498,-0.0,-1.190330885858682,-1.0519214265280823,0.0
2018-11-09,1.0,-0.31642119357306814,-1.2122226472838562,-0.0,-1.1980680948737565,-1.0552314460596788,0.0
2018-11-12,1.0,-0.32138037401195296,-1.1874879506458453,-0.0,-1.2419510314247157,-1.0688741083477926,0.0
2018-11-13,1.0,-0.28797785519973274,-1.1789719849186275,-0.0,-1.2439268839784279,-1.0616618145372978,0.0
2018-11-14,1.0,-0.2875149200286465,-1.1799952255908333,-0.0,-1.2444497493435187,-1.0624015278109333,0.0
2018-11-15,1.0,-0.2875757284354265,-1.1887200692374267,-0.0,-1.251177997884412,-1.0807289162419464,0.0
2018-11-16,1.0,-0.27989993264697394,-1.1748292119695949,-0.0,-1.2561820456076207,-1.1000192437217358,0.0
2018-11-19,1.0,-0.2930342727316672,-1.1789046260936822,-0.0,-1.2575530526417558,-1.104461739256538,0.0
2018-11-20,1.0,-0.1933521510609305,-1.1840081759781975,-0.0,-1.300564531827915,-1.1886801635195638,0.0
2018-11-21,1.0,-0.199017199017199,-1.1728573493279375,-0.0,-1.2971527677410029,-1.1486245603892662,0.0
2018-11-23,1.0,-0.20050736657234852,-1.21475265879598,-0.0,-1.3028100302468535,-1.16045467850522,0.0
2018-11-26,1.0,-0.1990804147916259,-1.2326354920759146,-0.0,-1.3015554685971433,-1.1581393073762474,0.0
2018-11-27,1.0,-0.18859755800943717,-1.231356715474048,-0.0,-1.2942063530670818,-1.1504110521963322,0.0
2018-11-28,1.0,-0.19000826968915696,-1.2284380016539378,-0.0,-1.2950819672131149,-1.1510434401906893,0.0
2018-11-29,1.0,-0.14715767236412522,-1.2084693681582483,-0.0,-1.288697906664106,-1.1569041674668716,0.0
2018-11-30,1.0,-0.14619742654119455,-1.208709429613981,-0.0,-1.2892260418667179,-1.1570962166314576,0.0
2018-12-03,1.0,-0.14254859611231102,-1.2104631629469642,-0.0,-1.2896568274538036,-1.1569474442044636,0.0
2018-12-04,1.0,-0.13079462278141893,-1.2144189829211118,-0.0,-1.2846481366311056,-1.1541405539874658,0.0
2018-12-06,1.0,-0.11336521052875911,-1.1213964068520497,-0.0,-1.2916763381458614,-1.115872057936029,0.0
2018-12-07,1.0,-0.11069836552748887,-1.1221675334323922,-0.0,-1.2929049034175335,-1.1175705794947994,0.0
2018-12-10,1.0,-0.050595238095238096,-1.1609468005952381,-0.0,-1.3305431547619047,-1.108212425595238,0.0
2018-12-11,1.0,-0.10266141657573888,-1.1731581194553822,-0.0,-1.3790502395749324,-1.0891408510840173,0.0
2018-12-12,1.0,-0.10999856958947218,-1.1789920373813951,-0.0,-1.389834549182282,-1.0892099365851333,0.0
2018-12-13,1.0,-0.10904318778334526,-1.1725602481507995,-0.0,-1.4029587210689574,-1.0875685993796231,0.0
2018-12-14,1.0,-0.11857122391480827,-1.1483692278305715,-0.0,-1.4191776896996322,-1.0892507521130794,0.0
2018-12-17,1.0,-0.10489011511749596,-1.1455142231947484,-0.0,-1.4106650176006088,-1.0958043953953003,0.0
2018-12-18,1.0,-0.0859865100702797,-1.1280599971699448,-0.0,-1.405924248856186,-1.0967878873638035,0.0
2018-12-19,1.0,-0.08753891142345062,-1.1275823035562684,-0.0,-1.4050089614187342,-1.0964059994340156,0.0
2018-12-20,1.0,-0.08359176769100649,-1.1060050747110233,-0.0,-1.419180528145851,-1.0900291326003195,0.0
2018-12-21,1.0,-0.07495096665732698,-1.1053983375361913,-0.0,-1.4240216680676192,-1.0654244886522835,0.0
2018-12-24,1.0,-0.03430459877117855,-1.0727052690374232,-0.0,-1.431158071122696,-1.1164587600074474,0.0
2018-12-26,1.0,-0.03086790015226318,-1.0717943985604208,-0.0,-1.4106030544917638,-1.1007705439948323,0.0
2018-12-27,1.0,-0.012617735916118714,-1.0215034654345123,-0.0,-1.3250844144304248,-1.0836591434156744,0.0
2018-12-28,1.0,-0.013106451039630353,-1.0214146081393283,-0.0,-1.3247734138972809,-1.0835702861204906,0.0
2018-12-31,1.0,-0.01916733529464206,-1.0159579210127485,-0.0,-1.331193723812071,-1.091245431042168,0.0
2019-01-02,1.0,-0.01160092807424594,-1.0190522934142423,-0.0,-1.3318311618775653,-1.0994110298054613,0.0
2019-01-03,1.0,-0.0,-1.033135509396637,-0.0,-1.3289272547432784,-1.1339807571261578,0.0
2019-01-04,1.0,-0.0,-1.0320621595070107,-0.0,-1.301196749129231,-1.1322675716709834,0.0
2019-01-07,1.0,-0.0,-0.985704889278667,-0.0,-1.2953299714974786,-1.1039684279763209,0.0
2019-01-08,1.0,-0.0,-0.9689454577264576,-0.0,-1.3047719022000612,-1.1001618335301577,0.0
2019-01-09,1.0,-0.0,-0.9668196721311475,-0.0,-1.3041311475409834,-1.1006338797814208,0.0
2019-01-10,1.0,-0.0,-0.9626110940851977,-0.0,-1.3146972549362987,-1.1007836784729215,0.0
2019-01-11,1.0,-0.0,-0.946357296372648,-0.0,-1.3219439449098644,-1.1178121847449451,0.0
2019-01-14,1.0,-0.0,-0.9449907805777504,-0.0,-1.3141627886557203,-1.1310475019755906,0.0
2019-01-15,1.0,-0.0,-0.9381216442214593,-0.0,-1.3215385969544933,-1.1413607957046035,0.0
2019-01-16,1.0,-0.0,-0.9358540338535941,-0.0,-1.3110573752473071,-1.1496592657726972,0.0
2019-01-17,1.0,-0.0,-0.9313941207533886,-0.0,-1.316933638443936,-1.1523499383911282,0.0
2019-01-18,1.0,-0.0,-0.9309473124002129,-0.0,-1.320161433386553,-1.183874401277275,0.0
2019-01-22,1.0,-0.0,-0.8580739255275511,-0.0,-1.5147440864135635,-1.1848138188779,0.0
2019-01-23,1.0,-0.0,-0.8116713309170986,-0.0,-1.5301188236913337,-1.2459971555718676,0.0
2019-01-24,1.0,-0.0,-0.8416402043352201,-0.0,-1.4952367803396382,-1.265267614708454,0.0
2019-01-25,1.0,-0.0,-0.7171707639314867,-0.0,-1.6828197989902327,-1.3185485773604493,0.0
2019-01-28,1.0,-0.0,-0.7036826119969628,-0.0,-1.7200075930144267,-1.3218963553530754,0.0
2019-01-29,1.0,-0.0,-0.7002615933412605,-0.0,-1.7306539833531511,-1.3253269916765755,0.0
2019-01-30,1.0,-0.0,-0.6948587220660408,-0.0,-1.7284032972792682,-1.3415924143517415,0.0
2019-01-31,1.0,-0.0,-0.711946142093201,-0.0,-1.6758021390374334,-1.38688884644767,0.0
2019-02-01,1.0,-0.0,-0.6891607901741933,-0.0,-1.6014103581936208,-1.3795357960117687,0.0
2019-02-04,1.0,-0.0,-0.6943757292882148,-0.0,-1.5958926487747958,-1.377176196032672,0.0
2019-02-05,1.0,-0.0,-0.6847729712072426,-0.0,-1.5894348779691072,-1.392365486023613,0.0
2019-02-06,1.0,-0.0,-0.704508215907495,-0.0,-1.5712747530546323,-1.405645803099106,0.0
2019-02-07,1.0,-0.0,-0.7149143338638704,-0.0,-1.5800018724838498,-1.3862934182192679,0.0
2019-02-08,1.0,-0.0,-0.7081862260509344,-0.0,-1.5921950760250434,-1.4070046603587063,0.0
2019-02-11,1.0,-0.0,-0.6919628108924442,-0.0,-1.6007362310632876,-1.4267308509132097,0.0
2019-02-12,1.0,-0.0,-0.727043845898057,-0.0,-1.5992114388865137,-1.424112868747328,0.0
2019-02-13,1.0,-0.0,-0.743436357593885,-0.0,-1.5910838911835918,-1.4131415277975596,0.0
2019-02-14,1.0,-0.0,-0.6987527373131486,-0.0,-1.6245358469008855,-1.437256022088927,0.0
2019-02-15,1.0,-0.0,-0.7098851458503532,-0.0,-1.6426546205968573,-1.453073189485319,0.0
2019-02-19,1.0,-0.0,-0.7060943958473518,-0.0,-1.6470248966644236,-1.4531385177352687,0.0
2019-02-20,1.0,-0.0,-0.7195385724585436,-0.0,-1.6395577986061043,-1.447440519105984,0.0
2019-02-21,1.0,-0.0,-0.7328042328042329,-0.0,-1.636940836940837,-1.4402597402597401,0.0
2019-02-22,1.0,-0.0,-0.7244049050252465,-0.0,-1.6458283241163743,-1.438615051695119,0.0
2019-02-25,1.0,-0.0,-0.7226842003480952,-0.0,-1.6622510152775092,-1.4497195900212725,0.0
2019-02-26,1.0,-0.0,-0.7221764620378894,-0.0,-1.6628228111827124,-1.4601967149571202,0.0
2019-02-27,1.0,-0.0,-0.7426695842450766,-0.0,-1.6732312180889863,-1.4467298808655482,0.0
2019-02-28,1.0,-0.0,-0.7322615324472245,-0.0,-1.671276387802971,-1.4830433932759968,0.0
2019-03-01,1.0,-0.0,-0.7111143424943047,-0.0,-1.67083515098638,-1.4651252968833308,0.0
2019-03-04,1.0,-0.0,-0.7484484287262338,-0.0,-1.7139198108560731,-1.463254851738745,0.0
2019-03-05,1.0,-0.0,-0.733722541064714,-0.0,-1.7506431822679596,-1.4631901840490797,0.0
2019-03-06,1.0,-0.0,-0.734132092286365,-0.0,-1.7494306366967027,-1.467422517080899,0.0
2019-03-07,1.0,-0.0,-0.6933017658084245,-0.0,-1.7735523330373877,-1.4655716681463944,0.0
2019-03-08,1.0,-0.0,-0.6667996409693827,-0.0,-1.8411788171935775,-1.478557893687045,0.0
2019-03-11,1.0,-0.0,-0.6624791887392161,-0.0,-1.8451642197669138,-1.5375107209525252,0.0
2019-03-12,1.0,-0.0,-0.5881453544671525,-0.0,-1.8804342286325877,-1.6280006115896233,0.0
2019-03-13,1.0,-0.0,-0.6037667511771098,-0.0,-1.9231127438298754,-1.647229264759145,0.0
2019-03-14,1.0,-0.0,-0.610625872138095,-0.0,-1.9127603493720606,-1.6447878443330404,0.0
2019-03-15,1.0,-0.0,-0.5976319069380972,-0.0,-1.9301516410469464,-1.6654029912754464,0.0
2019-03-18,1.0,-0.0,-0.6401686874011597,-0.0,-1.951396942540854,-1.6799156562994202,0.0
2019-03-19,1.0,-0.0,-0.6517193801740607,-0.0,-1.9508066227977074,-1.7042029293143706,0.0
2019-03-20,1.0,-0.0,-0.6580792520981621,-0.0,-1.9391267396154253,-1.7145968341655158,0.0
2019-03-21,1.0,-0.0,-0.657185628742515,-0.0,-2.0366231822070144,-1.6526411462788706,0.0
2019-03-22,1.0,-0.0,-0.6611017456087879,-0.0,-2.1293708195116645,-1.6475610419272393,0.0
2019-03-25,1.0,-0.0,-0.543859649122807,-0.0,-2.17527764365041,-1.645903750201191,0.0
2019-03-26,1.0,-0.0,-0.5774731823599524,-0.0,-2.1923827066854478,-1.6477949940405243,0.0
2019-03-27,1.0,-0.0,-0.5507520831078887,-0.0,-2.2105291635104427,-1.6494427010063846,0.0
2019-03-28,1.0,-0.0,-0.5440363990900228,-0.0,-2.198299209186437,-1.674249810421406,0.0
2019-03-29,1.0,-0.0,-0.5479785679493425,-0.0,-2.192509606537858,-1.6716458299507495,0.0
2019-04-01,1.0,-0.0,-0.5615051434759069,-0.0,-2.1881429344883596,-1.6645370871683811,0.0
2019-04-02,1.0,-0.0,-0.5951903807615231,-0.0,-2.2313275199046743,-1.5897199805015436,0.0
2019-04-03,1.0,-0.0,-0.5961653035801333,-0.0,-2.2351730488003034,-1.5848995287873044,0.0
2019-04-04,1.0,-0.0,-0.5920666013712047,-0.0,-2.269126129067363,-1.5800957666775493,0.0
2019-04-05,1.0,-0.0,-0.5903667214012042,-0.0,-2.2733442802408317,-1.6096880131362892,0.0
2019-04-08,1.0,-0.0,-0.5971621103380267,-0.0,-2.2745849997260725,-1.6068591464416808,0.0
2019-04-09,1.0,-0.0,-0.5887881286067601,-0.0,-2.3046990931574607,-1.6024732069249794,0.0
2019-04-10,1.0,-0.0,-0.5800252566847857,-0.0,-2.3100532586613958,-1.600505133695712,0.0
2019-04-11,1.0,-0.0,-0.5692829457364341,-0.0,-2.223298880275624,-1.5907084409991386,0.0
2019-04-12,1.0,-0.0,-0.5659748360038714,-0.0,-2.2235724271427038,-1.5873212173351972,0.0
2019-04-15,1.0,-0.0,-0.5666648738772656,-0.0,-2.219437422685957,-1.5922659065239604,0.0
2019-04-16,1.0,-0.0,-0.5667222910050063,-0.0,-2.2260321903428975,-1.5901921731172957,0.0
2019-04-17,1.0,-0.0,-0.5510478961262862,-0.0,-2.2440062496632724,-1.5925866063250902,0.0
2019-04-18,1.0,-0.0,-0.5567859626598192,-0.0,-2.234686781148023,-1.5581233616861927,0.0
2019-04-22,1.0,-0.0,-0.5827843179609029,-0.0,-2.2484609569067935,-1.5688519278539799,0.0
2019-04-23,1.0,-0.0,-0.5766019733275506,-0.0,-2.2784343489103325,-1.5661932126206222,0.0
2019-04-24,1.0,-0.0,-0.5375006759314335,-0.0,-2.284810468826042,-1.5851403233655978,0.0
2019-04-25,1.0,-0.0,-0.5309926311226701,-0.0,-2.2987104464672736,-1.5885890767230169,0.0
2019-04-26,1.0,-0.0,-0.5229063637845769,-0.0,-2.302863974783979,-1.6087169175588283,0.0
2019-04-29,1.0,-0.0,-0.5378577269010629,-0.0,-2.316380485145816,-1.5968383755791768,0.0
2019-04-30,1.0,-0.0,-0.5442817484078166,-0.0,-2.3152250830112675,-1.5839094224593109,0.0
2019-05-01,1.0,-0.0,-0.548772504091653,-0.0,-2.3433715220949263,-1.5633933442444081,0.0
2019-05-02,1.0,-0.0,-0.5425908768870238,-0.0,-2.3392555452613224,-1.5680963540247426,0.0
2019-05-03,1.0,-0.0,-0.5310028903310247,-0.0,-2.3495664503462943,-1.5728308883677808,0.0
2019-05-06,1.0,-0.0,-0.5196323689362627,-0.0,-2.3523493582771375,-1.5664020013051991,0.0
2019-05-07,1.0,-0.0,-0.5264017419706042,-0.0,-2.3517691888949375,-1.565487207403375,0.0
2019-05-08,1.0,-0.0,-0.5258780036968577,-0.0,-2.3119495487659023,-1.598727846036751,0.0
2019-05-09,1.0,-0.0,-0.5262757458833759,-0.0,-2.315798054453562,-1.5923591109178847,0.0
2019-05-10,1.0,-0.0,-0.5312872790369808,-0.0,-2.3073419368832013,-1.583776163105954,0.0
2019-05-13,1.0,-0.0,-0.5272737150929044,-0.0,-2.319787025969793,-1.585950233619472,0.0
2019-05-14,1.0,-0.0,-0.44979574285099977,-0.0,-2.3471296495377336,-1.5782627391958717,0.0
2019-05-15,1.0,-0.0,-0.45027163681351196,-0.0,-2.3664676456349847,-1.5622075197676297,0.0
2019-05-16,1.0,-0.0,-0.4540514365651566,-0.0,-2.367696115355644,-1.5585924889701925,0.0
2019-05-17,1.0,-0.0,-0.44310923459997836,-0.0,-2.3494099815957563,-1.6204936667749272,0.0
2019-05-20,1.0,-0.0,-0.42877914804243633,-0.0,-2.3407291722763746,-1.61581129840056,0.0
2019-05-21,1.0,-0.0,-0.4292252194045119,-0.0,-2.337748344370861,-1.6171862380875466,0.0
2019-05-22,1.0,-0.0,-0.42140666200290594,-0.0,-2.3444546090512834,-1.6154549857396547,0.0
2019-05-23,1.0,-0.0,-0.44471557941543305,-0.0,-2.329483216745296,-1.648554850604631,0.0
2019-05-24,1.0,-0.0,-0.4069271086615875,-0.0,-2.340573836926568,-1.6558599448857187,0.0
2019-05-28,1.0,-0.0,-0.3940391987473678,-0.0,-2.347983370228389,-1.6572539279736513,0.0
2019-05-29,1.0,-0.0,-0.3885963026655202,-0.0,-2.3423796216681,-1.6430567497850388,0.0
2019-05-30,1.0,-0.0,-0.3839773092154554,-0.0,-2.327785507866852,-1.6397837953548111,0.0
2019-05-31,1.0,-0.0,-0.3976432779860739,-0.0,-2.3168184252811996,-1.6417782538832353,0.0
2019-06-03,1.0,-0.0,-0.41798292422625394,-0.0,-2.3479722518676627,-1.5702241195304163,0.0
2019-06-04,1.0,-0.0,-0.4055798570361677,-0.0,-2.3551157580283797,-1.5737757388242826,0.0
2019-06-05,1.0,-0.0,-0.3854825115887062,-0.0,-2.4058680994521704,-1.4762431521281079,0.0
2019-06-06,1.0,-0.0,-0.4058209192599269,-0.0,-2.3575783279435933,-1.5379314000954252,0.0
2019-06-07,1.0,-0.0,-0.42107216713505485,-0.0,-2.3452463015006098,-1.53624264277003,0.0
2019-06-10,1.0,-0.0,-0.4084856810736553,-0.0,-2.3273803233646833,-1.5478178167600125,0.0
2019-06-11,1.0,-0.0,-0.4136356395688419,-0.0,-2.3597939786544893,-1.5363988743163597,0.0
2019-06-12,1.0,-0.0,-0.41970705725699065,-0.0,-2.37491344873502,-1.5316111850865513,0.0
2019-06-13,1.0,-0.0,-0.43576799140708916,-0.0,-2.378249194414608,-1.5564983888292159,0.0
2019-06-14,1.0,-0.0,-0.4342952156189659,-0.0,-2.3715404419652435,-1.5578738468139883,0.0
2019-06-17,1.0,-0.0,-0.4352556544109766,-0.0,-2.373673491263801,-1.5507021116947153,0.0
2019-06-18,1.0,-0.0,-0.4493172690763052,-0.0,-2.362677376171352,-1.5427576974564925,0.0
2019-06-19,1.0,-0.0,-0.4355510465612986,-0.0,-2.377082443400256,-1.526964972234088,0.0
2019-06-20,1.0,-0.0,-0.4380062641753969,-0.0,-2.4081434280159844,-1.5540015120423372,0.0
2019-06-21,1.0,-0.0,-0.4436939371014806,-0.0,-2.405111855614395,-1.5547930400951042,0.0
2019-06-24,1.0,-0.0,-0.43917380461888755,-0.0,-2.405074270844627,-1.5770356716903393,0.0
2019-06-25,1.0,-0.0,-0.4052440149828999,-0.0,-2.434612670321915,-1.588784539384398,0.0
2019-06-26,1.0,-0.0,-0.3972580202906498,-0.0,-2.4769947902385523,-1.6097614477652866,0.0
2019-06-27,1.0,-0.0,-0.373782936355135,-0.0,-2.4822597502612904,-1.6448649540678806,0.0
2019-06-28,1.0,-0.0,-0.31480152376745985,-0.0,-2.5476729420857946,-1.658422127753547,0.0
2019-07-01,1.0,-0.0,-0.34492688159900625,-0.0,-2.566992264694258,-1.7342894246513467,0.0
2019-07-02,1.0,-0.0,-0.3479977439368302,-0.0,-2.56029328821207,-1.7318668922729834,0.0
2019-07-03,1.0,-0.0,-0.38415468856947294,-0.0,-2.5516769336071183,-1.7680241843486197,0.0
2019-07-05,1.0,-0.0,-0.3549672644463422,-0.0,-2.5585539424992882,-1.7796754910333048,0.0
2019-07-08,1.0,-0.0,-0.3665638917437478,-0.0,-2.5532716683795824,-1.7898823798104373,0.0
2019-07-09,1.0,-0.0,-0.3609605841081513,-0.0,-2.551480235012264,-1.7917403456733787,0.0
2019-07-10,1.0,-0.0,-0.35874928284566837,-0.0,-2.583189902467011,-1.795295467584624,0.0
2019-07-11,1.0,-0.0,-0.35246796529334024,-0.0,-2.60058610584382,-1.7930816525886342,0.0
2019-07-12,1.0,-0.0,-0.3922562802489053,-0.0,-2.5850426365522012,-1.784397326572943,0.0
2019-07-15,1.0,-0.0,-0.3420528859823713,-0.0,-2.553938015353995,-1.7906170031276656,0.0
2019-07-16,1.0,-0.0,-0.35269355480971615,-0.0,-2.5583366516866715,-1.7775755162409692,0.0
2019-07-17,1.0,-0.0,-0.3598631698973774,-0.0,-2.566248574686431,-1.7751425313568987,0.0
2019-07-18,1.0,-0.0,-0.3599567346009336,-0.0,-2.5675737219628827,-1.765285210064898,0.0
2019-07-19,1.0,-0.0,-0.3629059829059829,-0.0,-2.566723646723647,-1.7683760683760685,0.0
2019-07-22,1.0,-0.0,-0.3527364035838612,-0.0,-2.5582377446784226,-1.7958112195400333,0.0
2019-07-23,1.0,-0.0,-0.3558422284376962,-0.0,-2.55865060791141,-1.7936526057423368,0.0
2019-07-24,1.0,-0.0,-0.35857981421325585,-0.0,-2.55963982447142,-1.7807602439163392,0.0
2019-07-25,1.0,-0.0,-0.34044611357687493,-0.0,-2.5794924320018207,-1.7702856492545807,0.0
2019-07-26,1.0,-0.0,-0.35959120399609584,-0.0,-2.5980364012172017,-1.7838893035539989,0.0
2019-07-29,1.0,-0.0,-0.30759449774592534,-0.0,-2.618772396254768,-1.8533117558663739,0.0
2019-07-30,1.0,-0.0,-0.3294015107495642,-0.0,-2.6287623474724,-1.8524113887274838,0.0
2019-07-31,1.0,-0.0,-0.4589822851028415,-0.0,-2.6486149090476756,-1.8369991677565094,0.0
2019-08-01,1.0,-0.0,-0.5021213026590977,-0.0,-2.6539587690469078,-1.8193606214520468,0.0
2019-08-02,1.0,-0.0,-0.5089599225087783,-0.0,-2.6685434071921543,-1.8764983654195424,0.0
2019-08-05,1.0,-0.0,-0.5022659979454952,-0.0,-2.6587709227143637,-1.881624267327331,0.0
2019-08-06,1.0,-0.0,-0.5035250903489543,-0.0,-2.5493216422773863,-1.871674862254873,0.0
2019-08-07,1.0,-0.0,-0.5184257602862254,-0.0,-2.5280858676207516,-1.9165175909361958,0.0
2019-08-08,1.0,-0.0,-0.5101043219076006,-0.0,-2.525961251862891,-1.9251862891207152,0.0
2019-08-09,1.0,-0.0,-0.47684391080617494,-0.0,-2.485834269829065,-1.9520317028449754,0.0
2019-08-12,1.0,-0.0,-0.4721450936373841,-0.0,-2.497725527264134,-1.9378507709576414,0.0
2019-08-13,1.0,-0.0,-0.4288494427080262,-0.0,-2.507106209824851,-1.9613139116589018,0.0
2019-08-14,1.0,-0.0,-0.4441576724542468,-0.0,-2.4749530736743317,-1.9466799624589395,0.0
2019-08-15,1.0,-0.0,-0.49644943305463296,-0.0,-2.4145000572672086,-1.8157713893024856,0.0
2019-08-16,1.0,-0.0,-0.4877574370709382,-0.0,-2.415446224256293,-1.8176773455377575,0.0
2019-08-19,1.0,-0.0,-0.47236609937958896,-0.0,-2.415447663498207,-1.8040298252604017,0.0
2019-08-20,1.0,-0.0,-0.47173334842397147,-0.0,-2.403316167732443,-1.7839397883538,0.0
2019-08-21,1.0,-0.0,-0.47463276836158197,-0.0,-2.4010734463276835,-1.7740112994350283,0.0
2019-08-22,1.0,-0.0,-0.48184912081678954,-0.0,-2.434656834940442,-1.7555870674985818,0.0
2019-08-23,1.0,-0.0,-0.48996579247434435,-0.0,-2.4592930444697836,-1.7519954389965793,0.0
2019-08-26,1.0,-0.0,-0.4849609265193681,-0.0,-2.419294990723562,-1.717827626918536,0.0
2019-08-27,1.0,-0.0,-0.47695503284118335,-0.0,-2.4038062089485206,-1.7331162634031325,0.0
2019-08-28,1.0,-0.0,-0.48017522183533645,-0.0,-2.402055486914523,-1.7338537571605077,0.0
2019-08-29,1.0,-0.0,-0.4742372309939878,-0.0,-2.4066977580491096,-1.7380457380457381,0.0
2019-08-30,1.0,-0.0,-0.47153194592472086,-0.0,-2.404218320525046,-1.7337185168564537,0.0
2019-09-03,1.0,-0.0,-0.5042149929278643,-0.0,-2.4593493635077794,-1.694087694483734,0.0
2019-09-04,1.0,-0.0,-0.48230238606807646,-0.0,-2.4662444871649893,-1.705642881375099,0.0
2019-09-05,1.0,-0.0,-0.4888474786831554,-0.0,-2.4638319498560053,-1.6941668078378227,0.0
2019-09-06,1.0,-0.0,-0.4804186360567185,-0.0,-2.483963538149899,-1.6625028134143598,0.0
2019-09-09,1.0,-0.0,-0.4954386755265233,-0.0,-2.4864286518752112,-1.6493974546683186,0.0
2019-09-10,1.0,-0.0,-0.5252976190476191,-0.0,-2.4194139194139197,-1.7787316849816852,0.0
2019-09-11,1.0,-0.0,-0.5074968524665217,-0.0,-2.453931555453817,-1.7613025065812062,0.0
2019-09-12,1.0,-0.0,-0.49464265359626125,-0.0,-2.4443177932292257,-1.7603442380029635,0.0
2019-09-13,1.0,-0.0,-0.49418670922147495,-0.0,-2.442152057448991,-1.7629659181579846,0.0
2019-09-16,1.0,-0.0,-0.4960109414178254,-0.0,-2.440847959881468,-1.761796216093002,0.0
2019-09-17,1.0,-0.0,-0.4941297161746267,-0.0,-2.445115695885102,-1.760059272768722,0.0
2019-09-18,1.0,-0.0,-0.4996288895232658,-0.0,-2.4636597202397943,-1.7461604339137882,0.0
