Date,IWF,IWM,MTUM,NZF,SPY,VLUE,VXX
2018-10-22,-0.08792590352817607,-0.21772204274551615,-0.0,1.0,-0.15802791349045944,-0.12775912280980953,0.0
2018-10-23,-0.08981969221955217,-0.2178811846523545,-0.0,1.0,-0.156643378900966,-0.1270748126104047,0.0
2018-10-24,-0.0893748212185742,-0.21706448844674694,-0.0,1.0,-0.15615167021580903,-0.12656135778533514,0.0
2018-10-25,-0.07834115660485506,-0.19951666124459727,-0.0,1.0,-0.15717804526653342,-0.1141268144567861,0.0
2018-10-26,-0.07134400418223472,-0.19488906314866922,-0.0,1.0,-0.16020111628765166,-0.11115211341236526,0.0
2018-10-29,-0.06918479926448055,-0.1945602206558382,-0.0,1.0,-0.15838185718663805,-0.1102053325160895,0.0
2018-10-30,-0.06987080261766464,-0.1946083464880688,-0.0,1.0,-0.15840855798556297,-0.1097028306947233,0.0
2018-10-31,-0.07253664929444394,-0.18536466428941512,-0.0,1.0,-0.15808722684465576,-0.10789064642955107,0.0
2018-11-01,-0.0707627634945778,-0.18660899232362618,-0.0,1.0,-0.15789874497380285,-0.10783477519190934,0.0
2018-11-02,-0.07230743555899444,-0.17881146359595226,-0.0,1.0,-0.15980155659733283,-0.106230940785581,0.0
2018-11-05,-0.07372067582350797,-0.1757627324662696,-0.0,1.0,-0.16009784854746567,-0.10982132004375836,0.0
2018-11-06,-0.07242276274357687,-0.17507111455908972,-0.0,1.0,-0.16168484461278693,-0.11197310576674423,0.0
2018-11-07,-0.07212357090732183,-0.17521588421308684,-0.0,1.0,-0.1611073947944539,-0.11186450985161762,0.0
2018-11-08,-0.06885796908355918,-0.17441596390558523,-0.0,1.0,-0.15912428651455737,-0.11161410467985888,0.0
2018-11-09,-0.06743811203698072,-0.17678365062952375,-0.0,1.0,-0.1631743811203698,-0.11319262818563348,0.0
2018-11-12,-0.06742917739736404,-0.16976215724890167,-0.0,1.0,-0.1658991061960309,-0.11183154067565519,0.0
2018-11-13,-0.058763536011038786,-0.16645169031406545,-0.0,1.0,-0.16579176290608033,-0.10884302726700062,0.0
2018-11-14,-0.060524849817070424,-0.16718107770366913,-0.0,1.0,-0.1680994896038784,-0.10980291783977476,0.0
2018-11-15,-0.0603699804481877,-0.1669423973529854,-0.0,1.0,-0.1681305459467589,-0.10854263799067528,0.0
2018-11-16,-0.05827852359071388,-0.16270234555665677,-0.0,1.0,-0.16830345076132985,-0.11236748055380363,0.0
2018-11-19,-0.05972996110118198,-0.16236877280987638,-0.0,1.0,-0.167595332141838,-0.11219079945331391,0.0
2018-11-20,-0.05253877648605839,-0.15960371776097546,-0.0,1.0,-0.16741878604943067,-0.11470069633304443,0.0
2018-11-21,-0.052727164463498864,-0.15809217577706325,-0.0,1.0,-0.1663391687507443,-0.11148326783375014,0.0
2018-11-23,-0.05342557464851595,-0.15176671873837685,-0.0,1.0,-0.16987279625083687,-0.11269805846909171,0.0
2018-11-26,-0.05321316497865822,-0.15296182275167683,-0.0,1.0,-0.16912803581254926,-0.11192908877288477,0.0
2018-11-27,-0.05100967450405204,-0.15320680919151963,-0.0,1.0,-0.16731113975435946,-0.11001970457946281,0.0
2018-11-28,-0.05204317656129529,-0.14953146313979004,-0.0,1.0,-0.16960737797283673,-0.11152956526896386,0.0
2018-11-29,-0.053632215004533766,-0.15072911866573513,-0.0,1.0,-0.17027633671755382,-0.11184278982652772,0.0
2018-11-30,-0.05410153342265892,-0.15206193241030222,-0.0,1.0,-0.17277058210510646,-0.10982581509602501,0.0
2018-12-03,-0.051981341559738305,-0.15381290889852609,-0.0,1.0,-0.1740063486386194,-0.11049015662955843,0.0
2018-12-04,-0.051662000357419434,-0.15369035563233455,-0.0,1.0,-0.17375052123667123,-0.11015964734616071,0.0
2018-12-06,-0.05223511619114097,-0.129017246895268,-0.0,1.0,-0.1741994590349882,-0.09875519879009975,0.0
2018-12-07,-0.05432048504587289,-0.12867673786294836,-0.0,1.0,-0.1740552801081757,-0.09693647585675443,0.0
2018-12-10,-0.04397361295154693,-0.1308549864607939,-0.0,1.0,-0.17563519041308984,-0.08987728294060032,0.0
2018-12-11,-0.04421107221573966,-0.13086131639223822,-0.0,1.0,-0.17570623910569458,-0.08980509097195212,0.0
2018-12-12,-0.042710993752074225,-0.131985628327778,-0.0,1.0,-0.17609627288861954,-0.09213165375236282,0.0
2018-12-13,-0.042806612286147405,-0.1324911571500758,-0.0,1.0,-0.17593301090016603,-0.09249981953367502,0.0
2018-12-14,-0.04149371592207454,-0.13715054307739033,-0.0,1.0,-0.17439220166900482,-0.0932415428893742,0.0
2018-12-17,-0.04268257369548851,-0.13740082237794637,-0.0,1.0,-0.1763624254358024,-0.09140267562402271,0.0
2018-12-18,-0.041888749259724696,-0.13616732388669817,-0.0,1.0,-0.17573052534269332,-0.09063858676026636,0.0
2018-12-19,-0.041646803900325026,-0.1362802455760202,-0.0,1.0,-0.17590465872156014,-0.09074756229685807,0.0
2018-12-20,-0.04092413991651073,-0.1316827407514035,-0.0,1.0,-0.1779041312796891,-0.08895926299121923,0.0
2018-12-21,-0.0405771614725978,-0.13180730533052729,-0.0,1.0,-0.17826563265776804,-0.09079770519214692,0.0
2018-12-24,-0.03245404135203679,-0.1226089323838317,-0.0,1.0,-0.17715751314639422,-0.1006290209339313,0.0
2018-12-26,-0.03370163388933919,-0.12462494489711758,-0.0,1.0,-0.16842284885457104,-0.09526044110746128,0.0
2018-12-27,-0.013688760806916427,-0.11629904677455111,-0.0,1.0,-0.14816559521170472,-0.10734870317002881,0.0
2018-12-28,-0.012918322418066265,-0.11704027802777507,-0.0,1.0,-0.14794456059703973,-0.10669731249048087,0.0
2018-12-31,-0.010985048128935616,-0.12062747926433467,-0.0,1.0,-0.1486171599766984,-0.10678520902105469,0.0
2019-01-02,-0.011748675667032797,-0.12150494278603505,-0.0,1.0,-0.1502301071979756,-0.10689209293271972,0.0
2019-01-03,-0.0,-0.13130956583127426,-0.0,1.0,-0.14867631486057184,-0.13193081539004586,0.0
2019-01-04,-0.0,-0.13330898466033603,-0.0,1.0,-0.13746698881834019,-0.13396920829353262,0.0
2019-01-07,-0.0,-0.12409892425418655,-0.0,1.0,-0.1346623045358767,-0.12750914938449595,0.0
2019-01-08,-0.0,-0.12696186005166812,-0.0,1.0,-0.1334898191616434,-0.12846190171949223,0.0
2019-01-09,-0.0,-0.12995616171456406,-0.0,1.0,-0.1342425718460789,-0.12749286758054415,0.0
2019-01-10,-0.0,-0.12949049725909229,-0.0,1.0,-0.13458274202075854,-0.12723655285638757,0.0
2019-01-11,-0.0,-0.12012408880974904,-0.0,1.0,-0.13630293250236492,-0.1347031328251071,0.0
2019-01-14,-0.0,-0.11609473175447077,-0.0,1.0,-0.12766691983705034,-0.1371815231650901,0.0
2019-01-15,-0.0,-0.11553658267020335,-0.0,1.0,-0.12795645446507514,-0.1380277409372237,0.0
2019-01-16,-0.0,-0.11489461552264352,-0.0,1.0,-0.12492926058330688,-0.14045742522326052,0.0
2019-01-17,-0.0,-0.11540689655172413,-0.0,1.0,-0.12441379310344829,-0.13947586206896553,0.0
2019-01-18,-0.0,-0.11641762160817218,-0.0,1.0,-0.12592787139045933,-0.13995825442682774,0.0
2019-01-22,-0.0,-0.0916361559035081,-0.0,1.0,-0.0943626496325725,-0.11233154163745424,0.0
2019-01-23,-0.0,-0.08932594453220083,-0.0,1.0,-0.09441437708781106,-0.11102623197037574,0.0
2019-01-24,-0.0,-0.08472820950975442,-0.0,1.0,-0.10215283441428145,-0.10766761168718525,0.0
2019-01-25,-0.0,-0.07282662819350638,-0.0,1.0,-0.08890108907983606,-0.11504921925871071,0.0
2019-01-28,-0.0,-0.06762334359865571,-0.0,1.0,-0.0966175549791073,-0.11358728292676694,0.0
2019-01-29,-0.0,-0.06474359794724785,-0.0,1.0,-0.09863192515901151,-0.11638234428390432,0.0
2019-01-30,-0.0,-0.06513013243339981,-0.0,1.0,-0.09896712174668917,-0.11421741575906326,0.0
2019-01-31,-0.0,-0.0682681121437977,-0.0,1.0,-0.08853121284565527,-0.12162974137379988,0.0
2019-02-01,-0.0,-0.06780094665472688,-0.0,1.0,-0.090763720097224,-0.12069847767685814,0.0
2019-02-04,-0.0,-0.06740265056541984,-0.0,1.0,-0.0921173821828788,-0.11972317453819784,0.0
2019-02-05,-0.0,-0.05855804022349226,-0.0,1.0,-0.08985718486696584,-0.13015739071509852,0.0
2019-02-06,-0.0,-0.060436049483692876,-0.0,1.0,-0.08944637562621409,-0.12810551068397916,0.0
2019-02-07,-0.0,-0.059623297298678726,-0.0,1.0,-0.09002274527843798,-0.12817858877047714,0.0
2019-02-08,-0.0,-0.06085746742057769,-0.0,1.0,-0.09147765708961415,-0.12405069753787637,0.0
2019-02-11,-0.0,-0.06166013975274515,-0.0,1.0,-0.09915790012541913,-0.11898180142824234,0.0
2019-02-12,-0.0,-0.06673682589388845,-0.0,1.0,-0.09865499627813855,-0.11800867578736621,0.0
2019-02-13,-0.0,-0.06923856825677947,-0.0,1.0,-0.09799920430190324,-0.11614625444371718,0.0
2019-02-14,-0.0,-0.061732214445003035,-0.0,1.0,-0.10294288255539658,-0.1243538677700865,0.0
2019-02-15,-0.0,-0.05787081740115612,-0.0,1.0,-0.10415459683545118,-0.12542324874795618,0.0
2019-02-19,-0.0,-0.05406588314045544,-0.0,1.0,-0.10832485872069822,-0.12489219005445205,0.0
2019-02-20,-0.0,-0.05829018880560492,-0.0,1.0,-0.10442263606624938,-0.1251964041933905,0.0
2019-02-21,-0.0,-0.05800685160858254,-0.0,1.0,-0.10440975710274837,-0.1254797413904129,0.0
2019-02-22,-0.0,-0.05864396300780546,-0.0,1.0,-0.10291352172905022,-0.12647157319869137,0.0
2019-02-25,-0.0,-0.059576009209317965,-0.0,1.0,-0.10672202604995279,-0.12714549946322093,0.0
2019-02-26,-0.0,-0.058978007761966364,-0.0,1.0,-0.10751617076326003,-0.12715394566623545,0.0
2019-02-27,-0.0,-0.055403060828132684,-0.0,1.0,-0.11193256855788901,-0.12744387186990186,0.0
2019-02-28,-0.0,-0.055749851040128494,-0.0,1.0,-0.11232869614776819,-0.127237636330665,0.0
2019-03-01,-0.0,-0.05470975091916524,-0.0,1.0,-0.11361400238206204,-0.12626223395991923,0.0
2019-03-04,-0.0,-0.05436217293408214,-0.0,1.0,-0.10992779316234892,-0.12973938248919487,0.0
2019-03-05,-0.0,-0.050717319245908436,-0.0,1.0,-0.11684275947793661,-0.1272270561425316,0.0
2019-03-06,-0.0,-0.049921027420315366,-0.0,1.0,-0.11882136661401828,-0.12589005981201937,0.0
2019-03-07,-0.0,-0.04004394752148905,-0.0,1.0,-0.12980029729205714,-0.12272991662896661,0.0
2019-03-08,-0.0,-0.035913104269697835,-0.0,1.0,-0.1361823878200979,-0.12253696175655732,0.0
2019-03-11,-0.0,-0.03691065381609794,-0.0,1.0,-0.1352826256837718,-0.1302292263610315,0.0
2019-03-12,-0.0,-0.024770642201834864,-0.0,1.0,-0.1407994757536042,-0.14504587155963303,0.0
2019-03-13,-0.0,-0.02620946445547692,-0.0,1.0,-0.14833104468152528,-0.14583553396007182,0.0
2019-03-14,-0.0,-0.0253692533097504,-0.0,1.0,-0.1499056242657832,-0.14466546112115733,0.0
2019-03-15,-0.0,-0.02496958154790245,-0.0,1.0,-0.149566206422261,-0.14799238216156166,0.0
2019-03-18,-0.0,-0.03092248072338896,-0.0,1.0,-0.15234848383960795,-0.1484598686926529,0.0
2019-03-19,-0.0,-0.030722602008117925,-0.0,1.0,-0.15178380687887205,-0.1526783806878872,0.0
2019-03-20,-0.0,-0.027067870277499163,-0.0,1.0,-0.15352724841190238,-0.15675025075225676,0.0
2019-03-21,-0.0,-0.02670234113712374,-0.0,1.0,-0.16991304347826086,-0.1411638795986622,0.0
2019-03-22,-0.0,-0.02503364737550471,-0.0,1.0,-0.18056527590847915,-0.14029609690444145,0.0
2019-03-25,-0.0,-0.007574236888942417,-0.0,1.0,-0.18938268631150723,-0.14124747413920002,0.0
2019-03-26,-0.0,-0.01061029332760288,-0.0,1.0,-0.18735897711400024,-0.14510583431825508,0.0
2019-03-27,-0.0,-0.00746519153049853,-0.0,1.0,-0.1895433612159132,-0.14565179446555404,0.0
2019-03-28,-0.0,-0.0035812007081924995,-0.0,1.0,-0.1836471913729277,-0.1540452813992167,0.0
2019-03-29,-0.0,-0.006693404515029979,-0.0,1.0,-0.18214376735389196,-0.152526458397607,0.0
2019-04-01,-0.0,-0.00856134512419318,-0.0,1.0,-0.18200238858845158,-0.15133989076904497,0.0
2019-04-02,-0.0,-0.01131928704585384,-0.0015154969623003365,1.0,-0.1854270885023403,-0.14287247026004854,0.0
2019-04-03,-0.0,-0.011601394849785406,-0.0013009656652360514,1.0,-0.1869098712446352,-0.14138948497854076,0.0
2019-04-04,-0.0,-0.012256020619110262,-0.0,1.0,-0.1859747093725669,-0.14415926114854888,0.0
2019-04-05,-0.0,-0.01172614810138484,-0.0004566884713025024,1.0,-0.18669156066569062,-0.1443269889454526,0.0
2019-04-08,-0.0,-0.00992186031524395,-0.0010203807631374024,1.0,-0.18709218334631186,-0.14457184286136246,0.0
2019-04-09,-0.0,-0.004504141120791653,-0.006211681187479832,1.0,-0.1936242874045391,-0.14019307303431214,0.0
2019-04-10,-0.0,-0.0,-0.009573168275621317,1.0,-0.1924703607728353,-0.14060339156003707,0.0
2019-04-11,-0.0,-0.0,-0.010324364964287633,1.0,-0.1938268621448902,-0.13840556361097686,0.0
2019-04-12,-0.0,-0.0,-0.007476736055080415,1.0,-0.19595503200473346,-0.14130493249421766,0.0
2019-04-15,-0.0,-0.0,-0.009055314110412938,1.0,-0.19086126397653422,-0.1455981485717361,0.0
2019-04-16,-0.0,-0.0,-0.006969391187352843,1.0,-0.19184661957618568,-0.14662630339724184,0.0
2019-04-17,-0.0,-0.0,-0.011222045803170162,1.0,-0.19325062568960413,-0.141096369654727,0.0
2019-04-18,-0.0,-0.0,-0.007973278741514923,1.0,-0.19372912401680853,-0.14513522249757568,0.0
2019-04-22,-0.0,-0.0,-0.0064274815344937015,1.0,-0.19719945447425632,-0.14668431073362412,0.0
2019-04-23,-0.0,-0.0,-0.0023853804479663622,1.0,-0.19525080186517885,-0.15003638715937576,0.0
2019-04-24,-0.0,-0.0,-0.002472972972972973,1.0,-0.19847297297297298,-0.1504054054054054,0.0
2019-04-25,-0.0,-0.0,-0.006948950897685485,1.0,-0.19804510058403635,-0.14694192083062946,0.0
2019-04-26,-0.0,-0.0,-0.014400064901700965,1.0,-0.20366965034208603,-0.1340490548689797,0.0
2019-04-29,-0.0,-0.0,-0.011646309296757699,1.0,-0.20351959312313167,-0.13748326096660307,0.0
2019-04-30,-0.0,-0.0,-0.010997483970456943,1.0,-0.20421773124475825,-0.1374888401915429,0.0
2019-05-01,-0.0,-0.0,-0.013543501943432007,1.0,-0.18942073621777197,-0.1419714066681909,0.0
2019-05-02,-0.0,-0.0,-0.01309122189217887,1.0,-0.1843658015349256,-0.14659749196919397,0.0
2019-05-03,-0.0,-0.0,-0.013063287056325345,1.0,-0.18425685755372478,-0.14663942908597308,0.0
2019-05-06,-0.0,-0.0,-0.014561217505670153,1.0,-0.18253190718398132,-0.1449545716854777,0.0
2019-05-07,-0.0,-0.0,-0.014137542881646656,1.0,-0.1821665951972556,-0.14374731989708406,0.0
2019-05-08,-0.0,-0.0,-0.019508399076906564,1.0,-0.17617935920141686,-0.1460044007942897,0.0
2019-05-09,-0.0,-0.0,-0.020340802361465182,1.0,-0.1780088554944318,-0.143391922715685,0.0
2019-05-10,-0.0,-0.0,-0.018928715263793798,1.0,-0.17990334273056785,-0.14363001745200699,0.0
2019-05-13,-0.0,-0.0,-0.018875016780775942,1.0,-0.17970197341925093,-0.14387166062558732,0.0
2019-05-14,-0.0,-0.0,-0.037719497073372354,1.0,-0.16190450793989414,-0.13367821762376503,0.0
2019-05-15,-0.0,-0.0,-0.03992798559711942,1.0,-0.16360605454424218,-0.13006601320264052,0.0
2019-05-16,-0.0,-0.0,-0.04176002987622706,1.0,-0.16131828851899274,-0.13068181818181818,0.0
2019-05-17,-0.0,-0.0,-0.04436814471416548,1.0,-0.16066585616758627,-0.13095349427529357,0.0
2019-05-20,-0.0,-0.0,-0.04502445673963595,1.0,-0.15995776869002754,-0.13145163445861063,0.0
2019-05-21,-0.0,-0.0,-0.044963332042051274,1.0,-0.1598295507674223,-0.13100279184087843,0.0
2019-05-22,-0.0,-0.0,-0.04666791363830697,1.0,-0.15868159469858914,-0.1306781744335186,0.0
2019-05-23,-0.0,-0.0,-0.05152753298082572,1.0,-0.16081824493937938,-0.12289697163916039,0.0
2019-05-24,-0.0,-0.0,-0.050785521858579395,1.0,-0.1602918033661412,-0.12257608492704916,0.0
2019-05-28,-0.0,-0.0,-0.04867764404472792,1.0,-0.1608710736302741,-0.1248298684315871,0.0
2019-05-29,-0.0,-0.0,-0.0491332950799984,1.0,-0.160530564859419,-0.1247548005711312,0.0
2019-05-30,-0.0,-0.0,-0.04805638615976078,1.0,-0.16197671935070482,-0.12486651003844511,0.0
2019-05-31,-0.0,-0.0,-0.051149770045990806,1.0,-0.16200759848030394,-0.11992268213024061,0.0
2019-06-03,-0.0,-0.0,-0.055018330588172785,1.0,-0.16040592954678287,-0.11289251368152596,0.0
2019-06-04,-0.0,-0.0,-0.05222501429274195,1.0,-0.15469400236661215,-0.12263837368540013,0.0
2019-06-05,-0.0,-0.0,-0.056763588718749584,1.0,-0.15264892335790575,-0.11404333037758572,0.0
2019-06-06,-0.0,-0.0,-0.05228965717990447,1.0,-0.15096786144299343,-0.11987456833247331,0.0
2019-06-07,-0.0,-0.0,-0.05379562430470944,1.0,-0.149507336970917,-0.12106002013031733,0.0
2019-06-10,-0.0,-0.0,-0.05226226637838412,1.0,-0.15463794452771626,-0.11955325047420712,0.0
2019-06-11,-0.0,-0.0,-0.05310755440043494,1.0,-0.15335552225743573,-0.11955498388871946,0.0
2019-06-12,-0.0,-0.0,-0.05449096237749811,1.0,-0.15289031522272467,-0.11875555319797897,0.0
2019-06-13,-0.0,-0.0,-0.05905004713912016,1.0,-0.15263779893505422,-0.11618797222111565,0.0
2019-06-14,-0.0,-0.0,-0.059642226324386774,1.0,-0.15276431293908282,-0.11564562610393232,0.0
2019-06-17,-0.0,-0.0,-0.059790692732681686,1.0,-0.15315554611134724,-0.11514555886102848,0.0
2019-06-18,-0.0,-0.0,-0.05910303545120316,1.0,-0.15315291400660977,-0.11500736631140251,0.0
2019-06-19,-0.0,-0.0,-0.06135546921618289,1.0,-0.15179080529882116,-0.11288504634479467,0.0
2019-06-20,-0.0,-0.0,-0.05682935253327665,1.0,-0.15660617976035493,-0.11496054624192992,0.0
2019-06-21,-0.0,-0.0,-0.05721773603480158,1.0,-0.15861591879631232,-0.1145019888517873,0.0
2019-06-24,-0.0,-0.0,-0.0592208691944896,1.0,-0.15522662474353166,-0.11785552506061978,0.0
2019-06-25,-0.0,-0.0,-0.060194071230539554,1.0,-0.15692311793559394,-0.1157896139901898,0.0
2019-06-26,-0.0,-0.0,-0.060335732695877456,1.0,-0.16056142412628038,-0.11456844860512014,0.0
2019-06-27,-0.0,-0.0,-0.06301948312264478,1.0,-0.1620386455354518,-0.11123286206804393,0.0
2019-06-28,-0.0,-0.0,-0.06265195436693473,1.0,-0.16340270912928478,-0.10980790296294317,0.0
2019-07-01,-0.0,-0.0,-0.063249232412228,1.0,-0.16768121746095316,-0.1040048057669203,0.0
2019-07-02,-0.0,-0.0,-0.06234327482260043,1.0,-0.165501787333938,-0.10598623486101477,0.0
2019-07-03,-0.0,-0.0,-0.06436846038863976,1.0,-0.1665465513559684,-0.10369955156950673,0.0
2019-07-05,-0.0,-0.0,-0.06502772396285657,1.0,-0.16751954038345915,-0.1035473311510455,0.0
2019-07-08,-0.0,-0.0,-0.06656951092333609,1.0,-0.16820867984062893,-0.1022274513998449,0.0
2019-07-09,-0.0,-0.0,-0.06667557098971551,1.0,-0.1676105249098437,-0.1013757179110458,0.0
2019-07-10,-0.0,-0.0,-0.06382239794827956,1.0,-0.1724193203675999,-0.09951378499679418,0.0
2019-07-11,-0.0,-0.0,-0.06340250294149107,1.0,-0.17408278960316612,-0.09955610225692586,0.0
2019-07-12,-0.0,-0.0,-0.06265469676090069,1.0,-0.17178866248344324,-0.10348795204902131,0.0
2019-07-15,-0.0,-0.0,-0.06688183851397501,1.0,-0.1694009562201181,-0.10297446061953422,0.0
2019-07-16,-0.0,-0.0,-0.06529135967849965,1.0,-0.17006028131279302,-0.10423308774279973,0.0
2019-07-17,-0.0,-0.0,-0.06555771681534643,1.0,-0.17204373197397546,-0.10387014554966799,0.0
2019-07-18,-0.0,-0.0,-0.0662557781201849,1.0,-0.17247939974542778,-0.10113217659275141,0.0
2019-07-19,-0.0,-0.0,-0.06598059709492415,1.0,-0.1740499544406925,-0.09994908077397223,0.0
2019-07-22,-0.0,-0.0,-0.06586505630464765,1.0,-0.1725961731585501,-0.1005315801454146,0.0
2019-07-23,-0.0,-0.0,-0.06541031809676556,1.0,-0.17099705960973002,-0.10012028869286288,0.0
2019-07-24,-0.0,-0.0,-0.06878638961593933,1.0,-0.16911489770845575,-0.09749746274237489,0.0
2019-07-25,-0.0,-0.0,-0.07139621032433441,1.0,-0.16671108386856062,-0.09442208778615784,0.0
2019-07-26,-0.0,-0.0,-0.0712686268760163,1.0,-0.16662223762429026,-0.094980406792312,0.0
2019-07-29,-0.0,-0.0,-0.06980590942439806,1.0,-0.16582405122390448,-0.09832588541319282,0.0
2019-07-30,-0.0,-0.0,-0.07009932183478401,1.0,-0.1653761947989534,-0.09949538100069419,0.0
2019-07-31,-0.0,-0.0,-0.07028340297152622,1.0,-0.16532952436891776,-0.09929115884182563,0.0
2019-08-01,-0.0,-0.0,-0.07211955433984923,1.0,-0.1634265127760358,-0.09876576155847623,0.0
2019-08-02,-0.0,-0.0,-0.07916411226910468,1.0,-0.15656902204334036,-0.09699602846709492,0.0
2019-08-05,-0.0,-0.0,-0.0774832585571073,1.0,-0.15870754729540826,-0.09514997403911442,0.0
2019-08-06,-0.0,-0.0,-0.0781053827956705,1.0,-0.14666895740547398,-0.09679252514306105,0.0
2019-08-07,-0.0,-0.0,-0.07521960484317708,1.0,-0.14335645888839063,-0.10037194333799362,0.0
2019-08-08,-0.0,-0.0,-0.07625418942812658,1.0,-0.1435753305359829,-0.09967540178924868,0.0
2019-08-09,-0.0,-0.0,-0.0761743156676269,1.0,-0.13874748431395764,-0.1004695947279113,0.0
2019-08-12,-0.0,-0.0,-0.0744955619944148,1.0,-0.13910558126728986,-0.09749190408139183,0.0
2019-08-13,-0.0,-0.0,-0.07433139687025697,1.0,-0.13751504684147173,-0.09657455382843984,0.0
2019-08-14,-0.0,-0.0,-0.07508189447032876,1.0,-0.13339336752672173,-0.09661589862051864,0.0
2019-08-15,-0.0,-0.0,-0.07634580618309987,1.0,-0.13115351099665742,-0.09311066890371583,0.0
2019-08-16,-0.0,-0.0,-0.07785023494344437,1.0,-0.13341663738008772,-0.09035885821390917,0.0
2019-08-19,-0.0,-0.0,-0.07868030198682381,1.0,-0.13268448614161157,-0.08807515885494498,0.0
2019-08-20,-0.0,-0.0,-0.07868336928554721,1.0,-0.13255971099617955,-0.08824752449515294,0.0
2019-08-21,-0.0,-0.0,-0.08579178942723274,1.0,-0.1279219177904396,-0.08419536127298921,0.0
2019-08-22,-0.0,-0.0,-0.08709459984963575,1.0,-0.12836699245586292,-0.0807818940709823,0.0
2019-08-23,-0.0,-0.0,-0.08756596947574528,1.0,-0.12947522659785524,-0.07965611587287179,0.0
2019-08-26,-0.0,-0.0,-0.08657316695885325,1.0,-0.12521913994018768,-0.07726616479323502,0.0
2019-08-27,-0.0,-0.0,-0.08885912608981211,1.0,-0.12384901675445262,-0.07510527874721509,0.0
2019-08-28,-0.0,-0.0,-0.08881735659563511,1.0,-0.12369793343204791,-0.07505311272774094,0.0
2019-08-29,-0.0,-0.0,-0.09072772672278426,1.0,-0.1249388627178418,-0.07143408757433006,0.0
2019-08-30,-0.0,-0.0,-0.09371960894712597,1.0,-0.11442391359983621,-0.0714797563597277,0.0
2019-09-03,-0.0,-0.0,-0.08806582259074243,1.0,-0.11494678744362534,-0.07459978791634193,0.0
2019-09-04,-0.0,-0.0,-0.09151996729604742,1.0,-0.11024809014026929,-0.07573009019136921,0.0
2019-09-05,-0.0,-0.0,-0.09195930507154802,1.0,-0.1101239484803227,-0.07442014832969529,0.0
2019-09-06,-0.0,-0.0,-0.09791369108345237,1.0,-0.117986125280555,-0.05935013262599469,0.0
2019-09-09,-0.0,-0.0,-0.09811267856915294,1.0,-0.11750837889156504,-0.05873507410380905,0.0
2019-09-10,-0.0,-0.0,-0.10346848798389356,1.0,-0.11826244297764979,-0.05251153189428884,0.0
2019-09-11,-0.0,-0.0,-0.10334280653013368,1.0,-0.1183299985981368,-0.052748289089681016,0.0
2019-09-12,-0.0,-0.0,-0.10696514247171565,1.0,-0.11680262672283238,-0.04886926199778561,0.0
2019-09-13,-0.0,-0.0,-0.0919519534967463,1.0,-0.12587772319246893,-0.06821163095758635,0.0
2019-09-16,-0.0,-0.0,-0.10646053787550974,1.0,-0.13644886773402568,-0.06834244653370572,0.0
