Date,IWF,IWM,MTUM,MUC,SPY,VLUE,VXX
2019-01-11,-0.0,-0.12667969539726398,-0.0,1.0,-0.1081204932946964,-0.11299952827009906,0.0
2019-01-14,-0.0,-0.12524183147033535,-0.0,1.0,-0.1045518056749785,-0.11372796646603613,0.0
2019-01-15,-0.0,-0.12356047677278043,-0.0,1.0,-0.10532539607885295,-0.11487966459276777,0.0
2019-01-16,-0.0,-0.1238186016539577,-0.0,1.0,-0.10001610997744603,-0.11866340887122757,0.0
2019-01-17,-0.0,-0.12448182879220832,-0.0,1.0,-0.09943521015280182,-0.11762654109818757,0.0
2019-01-18,-0.0,-0.1242483078499582,-0.0,1.0,-0.1022570989402152,-0.12182131974219994,0.0
2019-01-22,-0.0,-0.10711074479244717,-0.0,1.0,-0.050676856985863425,-0.09101353713971727,0.0
2019-01-23,-0.0,-0.10803764308593848,-0.0,1.0,-0.04951208005363395,-0.08397685794452861,0.0
2019-01-24,-0.0,-0.10488234710087371,-0.0,1.0,-0.05465647339158062,-0.0815255162827641,0.0
2019-01-25,-0.0,-0.09790397270290031,-0.0,1.0,-0.04109188398732635,-0.07962466487935656,0.0
2019-01-28,-0.0,-0.09484956032832072,-0.0,1.0,-0.04594294634907858,-0.07882380203188077,0.0
2019-01-29,-0.0,-0.09313743450701645,-0.0,1.0,-0.0484617545402362,-0.07971518948692582,0.0
2019-01-30,-0.0,-0.09252252032321852,-0.0,1.0,-0.0482020359836926,-0.07988916827380807,0.0
2019-01-31,-0.0,-0.09305951423908011,-0.0,1.0,-0.038454042729420934,-0.0865550926940973,0.0
2019-02-01,-0.0,-0.0927020014374292,-0.0,1.0,-0.03882276985296805,-0.08663556297279848,0.0
2019-02-04,-0.0,-0.09530823918971562,-0.0,1.0,-0.03908989092325672,-0.08297623685235685,0.0
2019-02-05,-0.0,-0.09586788937196303,-0.0,1.0,-0.03987188386735352,-0.08209418727850644,0.0
2019-02-06,-0.0,-0.09560408774771922,-0.0,1.0,-0.039428007649301454,-0.08302171768231038,0.0
2019-02-07,-0.0,-0.09296919687952584,-0.0,1.0,-0.03868949821704577,-0.08537490720118783,0.0
2019-02-08,-0.0,-0.09410564415240547,-0.0,1.0,-0.03827141000570853,-0.08220276195450184,0.0
2019-02-11,-0.0,-0.09644348662502587,-0.0,1.0,-0.04631625086751653,-0.07479514434257467,0.0
2019-02-12,-0.0,-0.0939173400837309,-0.0,1.0,-0.04718381851815792,-0.07591763216824068,0.0
2019-02-13,-0.0,-0.09601314748310913,-0.0,1.0,-0.046819648183090874,-0.07452675147604844,0.0
2019-02-14,-0.0,-0.10052890753237279,-0.0,1.0,-0.04369870508845523,-0.07166393093805094,0.0
2019-02-15,-0.0,-0.1027664619687481,-0.0,1.0,-0.042573113637745484,-0.07068766340366024,0.0
2019-02-19,-0.0,-0.1025179856115108,-0.0,1.0,-0.04233910169161968,-0.07038693369628622,0.0
2019-02-20,-0.0,-0.10325928446432045,-0.0,1.0,-0.04239986389266965,-0.0695848726424266,0.0
2019-02-21,-0.0,-0.10594374969587855,-0.0,1.0,-0.0417011337647803,-0.06884093231472921,0.0
2019-02-22,-0.0,-0.10718978102189781,-0.0,1.0,-0.03925790754257908,-0.07009732360097323,0.0
2019-02-25,-0.0,-0.10605562255600628,-0.0,1.0,-0.0407240921438926,-0.07141029857837225,0.0
2019-02-26,-0.0,-0.10535498590793183,-0.0,1.0,-0.03997022974341455,-0.0747794682836959,0.0
2019-02-27,-0.0,-0.10763876167796299,-0.0,1.0,-0.04019051108261587,-0.07339561580265005,0.0
2019-02-28,-0.0,-0.10990394251215994,-0.0,1.0,-0.042798132622882706,-0.06940336812260162,0.0
2019-03-01,-0.0,-0.10796293809587755,-0.0,1.0,-0.048695630943516005,-0.06407705360303723,0.0
2019-03-04,-0.0,-0.10829813725250849,-0.0,1.0,-0.047703913478674836,-0.06468347940724103,0.0
2019-03-05,-0.0,-0.1074751520183643,-0.0,1.0,-0.04920755085594276,-0.06434833573469437,0.0
2019-03-06,-0.0,-0.10647984279454663,-0.0,1.0,-0.049334195847725526,-0.06473740098375462,0.0
2019-03-07,-0.0,-0.10356938160798995,-0.0,1.0,-0.05176639879028816,-0.0641318000560955,0.0
2019-03-08,-0.0,-0.10279042586866007,-0.0,1.0,-0.052058730429277555,-0.06261413718376391,0.0
2019-03-11,-0.0,-0.10310801734139342,-0.0,1.0,-0.05179214752396655,-0.06631251144898334,0.0
2019-03-12,-0.0,-0.09981266758904411,-0.0,1.0,-0.0536040062199258,-0.07096592509152351,0.0
2019-03-13,-0.0,-0.09715911866725291,-0.0,1.0,-0.0529825589916459,-0.07121745077922711,0.0
2019-03-14,-0.0,-0.09551117021925597,-0.0,1.0,-0.05539355043375346,-0.06921753559706682,0.0
2019-03-15,-0.0,-0.09694662078055209,-0.0,1.0,-0.053940592126138,-0.06947597080862072,0.0
2019-03-18,-0.0,-0.10024302827965437,-0.0,1.0,-0.056105164964650435,-0.07106736056559308,0.0
2019-03-19,-0.0,-0.1011602298313176,-0.0,1.0,-0.05502171586057557,-0.07417842686122766,0.0
2019-03-20,-0.0,-0.10071526179073975,-0.0,1.0,-0.055078851149220114,-0.07529330657770009,0.0
2019-03-21,-0.0,-0.10139218848090203,-0.0,1.0,-0.06142370043944411,-0.06811999162963601,0.0
2019-03-22,-0.0,-0.10088114982018612,-0.0,1.0,-0.06506667325778268,-0.06989878517493234,0.0
2019-03-25,-0.0,-0.08511238366175768,-0.0,1.0,-0.07053255018332087,-0.07058159924464447,0.0
2019-03-26,-0.0,-0.0839979323585881,-0.0,1.0,-0.0688106138925811,-0.07793038940579924,0.0
2019-03-27,-0.0,-0.07740078950280999,-0.0,1.0,-0.07282610032342561,-0.0795159683706974,0.0
2019-03-28,-0.0,-0.0767214647831865,-0.0,1.0,-0.07093813062952208,-0.08283703302652952,0.0
2019-03-29,-0.0,-0.07425517537932307,-0.0,1.0,-0.07096258983967074,-0.08335892868112292,0.0
2019-04-01,-0.0,-0.0764523739309938,-0.0,1.0,-0.07132851666175169,-0.08097414725253121,0.0
2019-04-02,-0.0,-0.07926994030804,-0.0,1.0,-0.07617480164091478,-0.0727848878626348,0.0
2019-04-03,-0.0,-0.07928951867842603,-0.0,1.0,-0.08247536809476365,-0.06830510350935459,0.0
2019-04-04,-0.0,-0.07929363732506947,-0.0,1.0,-0.08325340023119113,-0.06719299540077228,0.0
2019-04-05,-0.0,-0.07707368732144616,-0.0,1.0,-0.08658013988769579,-0.06773963156339277,0.0
2019-04-08,-0.0,-0.07523414520079258,-0.0,1.0,-0.08685217776574403,-0.06863746569357439,0.0
2019-04-09,-0.0,-0.07483135555664976,-0.0,1.0,-0.08760894184844158,-0.06854104091781969,0.0
2019-04-10,-0.0,-0.06976343662734195,-0.0,1.0,-0.09130386645179543,-0.06909914010505726,0.0
2019-04-11,-0.0,-0.0677638543538738,-0.0,1.0,-0.09589108545262069,-0.06728378345109431,0.0
2019-04-12,-0.0,-0.06861744636380401,-0.0,1.0,-0.09324399090182578,-0.06762156513186206,0.0
2019-04-15,-0.0,-0.06957120716376786,-0.0,1.0,-0.09048193067480134,-0.07000172205958326,0.0
2019-04-16,-0.0,-0.07017457524943715,-0.0,1.0,-0.09134751424037006,-0.06874746256904887,0.0
2019-04-17,-0.0,-0.07107800823735418,-0.0,1.0,-0.1043110464399339,-0.057760130219251735,0.0
2019-04-18,-0.0,-0.06709304622678783,-0.0,1.0,-0.10320772421967601,-0.06437672856578427,0.0
2019-04-22,-0.0,-0.06848722354773708,-0.0,1.0,-0.10339840031647526,-0.06435821043132116,0.0
2019-04-23,-0.0,-0.0696127404916168,-0.0,1.0,-0.10261387803551114,-0.06423413620851674,0.0
2019-04-24,-0.0,-0.06771972758846577,-0.0,1.0,-0.10335323272399174,-0.06491403710432966,0.0
2019-04-25,-0.0,-0.06805758242845483,-0.0,1.0,-0.10572856118133023,-0.06296223008236662,0.0
2019-04-26,-0.0,-0.06652652405094596,-0.0,1.0,-0.11185853839495487,-0.05816742920736985,0.0
2019-04-29,-0.0,-0.06810816159916874,-0.0,1.0,-0.11257762054377674,-0.05629499517577497,0.0
2019-04-30,-0.0,-0.06820430373485036,-0.0,1.0,-0.11422211229285184,-0.054291367796190954,0.0
2019-05-01,-0.0,-0.06655112651646447,-0.0,1.0,-0.11210695716761575,-0.05927209705372617,0.0
2019-05-02,-0.0,-0.06675326281932331,-0.0,1.0,-0.10908641058947237,-0.06123585080719985,0.0
2019-05-03,-0.0,-0.06578165982085417,-0.0,1.0,-0.10986291879051814,-0.06156282476369575,0.0
2019-05-06,-0.0,-0.06929760414471808,-0.0,1.0,-0.1087740608073772,-0.061377523828410656,0.0
2019-05-07,-0.0,-0.06780563952624015,-0.0,1.0,-0.10961891074879826,-0.06147480053520987,0.0
2019-05-08,-0.0,-0.06502953061858874,-0.0,1.0,-0.11064967360895243,-0.06771526266708112,0.0
2019-05-09,-0.0,-0.06463443440207864,-0.0,1.0,-0.1113417954423959,-0.06722030906175018,0.0
2019-05-10,-0.0,-0.06459151708020486,-0.0,1.0,-0.11194122619461987,-0.0665680473372781,0.0
2019-05-13,-0.0,-0.06417697135400485,-0.0,1.0,-0.11117877337973031,-0.0674206176598521,0.0
2019-05-14,-0.0,-0.04909307461353317,-0.0,1.0,-0.11924021736433339,-0.07233071139673954,0.0
2019-05-15,-0.0,-0.05027433650289233,-0.0,1.0,-0.1236872812135356,-0.06739243774671665,0.0
2019-05-16,-0.0,-0.05106441149788112,-0.0,1.0,-0.12534330843699903,-0.06633775336473337,0.0
2019-05-17,-0.0,-0.050555714587974664,-0.0,1.0,-0.12853000112014137,-0.06551582510859148,0.0
2019-05-20,-0.0,-0.05082362894396337,-0.0,1.0,-0.12774957698815564,-0.06559171892107096,0.0
2019-05-21,-0.0,-0.04951061474747224,-0.0,1.0,-0.12876988321912272,-0.06539231658935168,0.0
2019-05-22,-0.0,-0.04746453834582727,-0.0,1.0,-0.13101853578488046,-0.06469498626288243,0.0
2019-05-23,-0.0,-0.04785521621856783,-0.0,1.0,-0.13250301425712546,-0.06263439857801643,0.0
2019-05-24,-0.0,-0.044126031879818534,-0.0,1.0,-0.1328738937504648,-0.062495351892709286,0.0
2019-05-28,-0.0,-0.043191056910569105,-0.0,1.0,-0.13352667063256,-0.06261154074955384,0.0
2019-05-29,-0.0,-0.04338187942735424,-0.0,1.0,-0.13337791648090355,-0.0616733541388022,0.0
2019-05-30,-0.0,-0.042942734767646255,-0.0,1.0,-0.13271520883365107,-0.062241588472679556,0.0
2019-05-31,-0.0,-0.044057389732734174,-0.0,1.0,-0.13399190403684033,-0.05985318329805275,0.0
2019-06-03,-0.0,-0.04534334923027503,-0.0,1.0,-0.13373199238923622,-0.05643826138525785,0.0
2019-06-04,-0.0,-0.04392467936837423,-0.0,1.0,-0.13832258383374108,-0.0533274025749376,0.0
2019-06-05,-0.0,-0.042700334711557396,-0.0,1.0,-0.14216627288836384,-0.04570289427052569,0.0
2019-06-06,-0.0,-0.04310472157943971,-0.0,1.0,-0.14321057555019445,-0.04454482792575452,0.0
2019-06-07,-0.0,-0.042042412504163525,-0.0,1.0,-0.14532265824502535,-0.04627379380960018,0.0
2019-06-10,-0.0,-0.04038909642341976,-0.0,1.0,-0.14619472081468604,-0.04630691274919555,0.0
2019-06-11,-0.0,-0.040938992631721856,-0.0,1.0,-0.1460572923737704,-0.0472211594238673,0.0
2019-06-12,-0.0,-0.04189192525117875,-0.0,1.0,-0.14484435557530426,-0.04755733293835938,0.0
2019-06-13,-0.0,-0.044354091229284326,-0.0,1.0,-0.14511165762447942,-0.046368501056638284,0.0
2019-06-14,-0.0,-0.04231078158789002,-0.0,1.0,-0.15132530120481927,-0.04207599629286376,0.0
2019-06-17,-0.0,-0.041988458734414966,-0.0,1.0,-0.1510991387299665,-0.04259394268909017,0.0
2019-06-18,-0.0,-0.04143086618064994,-0.0,1.0,-0.15141480291610032,-0.04280242184603978,0.0
2019-06-19,-0.0,-0.04862829080973304,-0.0,1.0,-0.14842028824970152,-0.03373579982522862,0.0
2019-06-20,-0.0,-0.04888708327177821,-0.0,1.0,-0.14871719111636383,-0.033498301078445855,0.0
2019-06-21,-0.0,-0.04956002707525691,-0.0,1.0,-0.1469078825918405,-0.03422558611777737,0.0
2019-06-24,-0.0,-0.046042172460963975,-0.0,1.0,-0.14480608308788187,-0.04155626486573087,0.0
2019-06-25,-0.0,-0.03929738058551618,-0.0,1.0,-0.14991679506933744,-0.043463790446841295,0.0
2019-06-26,-0.0,-0.03710611806267525,-0.0,1.0,-0.14920266314216188,-0.04891485603468508,0.0
2019-06-27,-0.0,-0.036649861605377615,-0.0,1.0,-0.14934262554369315,-0.04966142744167655,0.0
2019-06-28,-0.0,-0.03983487621896205,-0.0,1.0,-0.14662151305787985,-0.04950005561804002,0.0
2019-07-01,-0.0,-0.037530565366660905,-0.0,1.0,-0.15006051325116704,-0.04737323091362659,0.0
2019-07-02,-0.0,-0.03808936065169094,-0.0,1.0,-0.1489632189582819,-0.047210565292520365,0.0
2019-07-03,-0.0,-0.038229450744721546,-0.0,1.0,-0.14878388884089983,-0.04699088070881203,0.0
2019-07-05,-0.0,-0.03433852380129803,-0.0,1.0,-0.15058115144485848,-0.048947511289884754,0.0
2019-07-08,-0.0,-0.033919846009575046,-0.0,1.0,-0.151226494250037,-0.048751295592517646,0.0
2019-07-09,-0.0,-0.032652658577488405,-0.0,1.0,-0.15085824208345663,-0.049607872151524124,0.0
2019-07-10,-0.0,-0.029317447396334396,-0.0,1.0,-0.15407385480648267,-0.050001233380201786,0.0
2019-07-11,-0.0,-0.028275572669826225,-0.0,1.0,-0.15678070695102686,-0.049145932069510276,0.0
2019-07-12,-0.0,-0.028336583318934665,-0.0,1.0,-0.1533088144546195,-0.052514007849332314,0.0
2019-07-15,-0.0,-0.032785467128027684,-0.0,1.0,-0.15145823035096392,-0.051557093425605535,0.0
2019-07-16,-0.0,-0.03161562125498821,-0.0,1.0,-0.14889858044748644,-0.054941253505639914,0.0
2019-07-17,-0.0,-0.03503613564766199,-0.0,1.0,-0.14760639940700476,-0.05276422262029773,0.0
2019-07-18,-0.0,-0.035617350967232536,-0.0,1.0,-0.1456523884721674,-0.052432885906040276,0.0
2019-07-19,-0.0,-0.03568434032059186,-0.0,1.0,-0.1467324290998767,-0.0506288532675709,0.0
2019-07-22,-0.0,-0.042615660548880864,-0.0,1.0,-0.14106533009016978,-0.04479005429842019,0.0
2019-07-23,-0.0,-0.04397980368791538,-0.0,1.0,-0.14067394749450252,-0.04383238535153131,0.0
2019-07-24,-0.0,-0.0440213719830498,-0.0,1.0,-0.1409076951421728,-0.04333353804581465,0.0
2019-07-25,-0.0,-0.04660511660499367,-0.0,1.0,-0.13731974478443135,-0.045437222625179796,0.0
2019-07-26,-0.0,-0.047617878494003264,-0.0,1.0,-0.13634745461018158,-0.043615963467180614,0.0
2019-07-29,-0.0,-0.04261227498924864,-0.0,1.0,-0.13782638078269951,-0.048276709467346565,0.0
2019-07-30,-0.0,-0.041502195004980265,-0.0,1.0,-0.1375290515365035,-0.05067571721941442,0.0
2019-07-31,-0.0,-0.04638985175897928,-0.0,1.0,-0.13515008481451435,-0.047655923494849664,0.0
2019-08-01,-0.0,-0.04847421009991898,-0.0,1.0,-0.13369994844474994,-0.04533179485920506,0.0
2019-08-02,-0.0,-0.04457145660599519,-0.003152136584408575,1.0,-0.13662120394446353,-0.0421552273953785,0.0
2019-08-05,-0.0,-0.04406970759087232,-0.002291722836344028,1.0,-0.1378465158459766,-0.04131228706585945,0.0
2019-08-06,-0.0,-0.04376226281730992,-0.005154953264194402,1.0,-0.12474255700305885,-0.045005301193073104,0.0
2019-08-07,-0.0,-0.04734636190847507,-0.005019737803986549,1.0,-0.1220941566353136,-0.043910521955260975,0.0
2019-08-08,-0.0,-0.04394614466924744,-0.002118179826163173,1.0,-0.12396221361965282,-0.047318189564920995,0.0
2019-08-09,-0.0,-0.04152982949381355,-0.0038173026818066145,1.0,-0.1188453568269126,-0.04764963220591621,0.0
2019-08-12,-0.0,-0.04052026618269812,-0.005577737447065941,1.0,-0.12035087719298246,-0.0434724742891712,0.0
2019-08-13,-0.0,-0.03351259894857695,-0.006139343766994985,1.0,-0.12049066408846455,-0.04840171611577739,0.0
2019-08-14,-0.0,-0.03546330114876023,-0.006629780976144842,1.0,-0.1154546221627551,-0.04786701864776576,0.0
2019-08-15,-0.0,-0.039195931682978316,-0.009559105737862214,1.0,-0.11118307426597583,-0.0394478027250048,0.0
2019-08-16,-0.0,-0.03627459218091683,-0.011115245651730304,1.0,-0.1138532451475831,-0.039107419366455,0.0
2019-08-19,-0.0,-0.0362652103094759,-0.012551499473028646,1.0,-0.11255629012168246,-0.03630114017437961,0.0
2019-08-20,-0.0,-0.038513949652155204,-0.012849936646823972,1.0,-0.11142986922948193,-0.0325491883621411,0.0
2019-08-21,-0.0,-0.03978364954091197,-0.018339641565078266,1.0,-0.10747077716619106,-0.028393012787601635,0.0
2019-08-22,-0.0,-0.039690764630906865,-0.020536277978296345,1.0,-0.10845870707215097,-0.02251366901332952,0.0
2019-08-23,-0.0,-0.03894494811708502,-0.020669772096403343,1.0,-0.10819761970002026,-0.02352899129129487,0.0
2019-08-26,-0.0,-0.03733228940531691,-0.021151405150835734,1.0,-0.10648065767465036,-0.021317484607993167,0.0
2019-08-27,-0.0,-0.03589446010279245,-0.021600625281258144,1.0,-0.10440302219274769,-0.022346699509722654,0.0
2019-08-28,-0.0,-0.033874232148563714,-0.023399495792351666,1.0,-0.10565872480441241,-0.020653576205186472,0.0
2019-08-29,-0.0,-0.02934737589491746,-0.024720430743742975,1.0,-0.10735459440269807,-0.02195136382462576,0.0
2019-08-30,-0.0,-0.026763041963410453,-0.026125264264370666,1.0,-0.10876471908254497,-0.0194167877263225,0.0
2019-09-03,-0.0,-0.020606074854241114,-0.017538085386496143,1.0,-0.11162309573067519,-0.0257076358848975,0.0
2019-09-04,-0.0,-0.014430760552787438,-0.020459246028015413,1.0,-0.1106514994829369,-0.029590109993419197,0.0
2019-09-05,-0.0,-0.010599668613464635,-0.017109886364971738,1.0,-0.11305921477842933,-0.03436078827690753,0.0
2019-09-06,-0.0,-0.009458952599746825,-0.01986731679872474,1.0,-0.11776220169721975,-0.025036335505649585,0.0
2019-09-09,-0.0,-0.010302632504278111,-0.019866851074802502,1.0,-0.11750158231557233,-0.02442626409432945,0.0
2019-09-10,-0.0,-0.00695338655678599,-0.036007772809214994,1.0,-0.11659213822489639,-0.011050499847821506,0.0
2019-09-11,-0.0,-0.007731988910854028,-0.04099942682684322,1.0,-0.11553533203102152,-0.005474388517821006,0.0
2019-09-12,-0.0,-0.0,-0.04481386092250059,1.0,-0.11950362912666823,-0.006368531959728402,0.0
2019-09-13,-0.0,-0.0,-0.03937275293070536,1.0,-0.11923081427350127,-0.01250746583283561,0.0
