Date,IWF,IWM,MTUM,SPY,T,VLUE,VXX
2019-04-11,-0.0,-0.0,-0.0,-0.5574215527107231,1.0,-1.104064088574242,0.0
2019-04-12,-0.0,-0.0,-0.0,-0.5572159181716477,1.0,-1.1064940599861488,0.0
2019-04-15,-0.0,-0.0,-0.0,-0.5531665467721738,1.0,-1.1111555164788318,0.0
2019-04-16,-0.0,-0.0,-0.0,-0.5542293859064872,1.0,-1.1099507126681762,0.0
2019-04-17,-0.0,-0.0,-0.0,-0.5513478989807595,1.0,-1.1098544322324826,0.0
2019-04-18,-0.0,-0.0,-0.0,-0.5579244729898996,1.0,-1.10710764064707,0.0
2019-04-22,-0.0,-0.0,-0.0,-0.5631514244481265,1.0,-1.1093591319685714,0.0
2019-04-23,-0.0,-0.0,-0.0,-0.5680992088945905,1.0,-1.104554201411161,0.0
2019-04-24,-0.0,-0.0,-0.0,-0.5585655245967205,1.0,-1.1077456339154779,0.0
2019-04-25,-0.0,-0.0,-0.0,-0.5724253569883168,1.0,-1.1320315880571181,0.0
2019-04-26,-0.0,-0.0,-0.0,-0.5691316587267216,1.0,-1.1376678215677782,0.0
2019-04-29,-0.0,-0.0,-0.0,-0.5733813339107838,1.0,-1.133391078388913,0.0
2019-04-30,-0.0,-0.0,-0.0,-0.5697620916447884,1.0,-1.1368176035943378,0.0
2019-05-01,-0.0,-0.0,-0.0,-0.5765470548408936,1.0,-1.13167230873392,0.0
2019-05-02,-0.0,-0.0,-0.0,-0.568825472464396,1.0,-1.1387068825472464,0.0
2019-05-03,-0.0,-0.0,-0.0,-0.5647259255252981,1.0,-1.139511614700235,0.0
2019-05-06,-0.0,-0.0,-0.0,-0.5558374949385883,1.0,-1.143582129842084,0.0
2019-05-07,-0.0,-0.0,-0.0,-0.5526947237874417,1.0,-1.1433770995659325,0.0
2019-05-08,-0.0,-0.0,-0.0,-0.5575725026852846,1.0,-1.1277389903329753,0.0
2019-05-09,-0.0,-0.0,-0.0,-0.5590944490694739,1.0,-1.126406531138384,0.0
2019-05-10,-0.0,-0.0,-0.0,-0.562804910738219,1.0,-1.1177290516270841,0.0
2019-05-13,-0.0,-0.0,-0.0,-0.5626909675690164,1.0,-1.1175556151165909,0.0
2019-05-14,-0.0,-0.0,-0.0,-0.5667498937526563,1.0,-1.0894337016574587,0.0
2019-05-15,-0.0,-0.0,-0.0,-0.5739517289146998,1.0,-1.0900154510096436,0.0
2019-05-16,-0.0,-0.0,-0.0,-0.5736931848457398,1.0,-1.0905845366867373,0.0
2019-05-17,-0.0,-0.0,-0.0,-0.5756175724395781,1.0,-1.0949659500600881,0.0
2019-05-20,-0.0,-0.0,-0.0,-0.576109597820862,1.0,-1.0943759012978689,0.0
2019-05-21,-0.0,-0.0,-0.0,-0.5766126877237988,1.0,-1.0956122067233178,0.0
2019-05-22,-0.0,-0.0,-0.0,-0.5751943763979124,1.0,-1.0874960059644265,0.0
2019-05-23,-0.0,-0.0,-0.0,-0.5870252744040184,1.0,-1.070667339942063,0.0
2019-05-24,-0.0,-0.0,-0.0,-0.579308699570588,1.0,-1.0713831309971904,0.0
2019-05-28,-0.0,-0.0,-0.0,-0.5794352916247285,1.0,-1.069264183927531,0.0
2019-05-29,-0.0,-0.0,-0.0,-0.5786106999365617,1.0,-1.0646806935927258,0.0
2019-05-30,-0.0,-0.0,-0.0,-0.5166318577759665,1.0,-1.0303601446691457,0.0
2019-05-31,-0.0,-0.0,-0.0,-0.5118965824363183,1.0,-1.0328269333536912,0.0
2019-06-03,-0.0,-0.0,-0.0,-0.5047089150353488,1.0,-1.0475485566983997,0.0
2019-06-04,-0.0,-0.0,-0.0,-0.48186173853524983,1.0,-1.0531852865870661,0.0
2019-06-05,-0.0,-0.0,-0.0,-0.49662238517365204,1.0,-1.0146154039325983,0.0
2019-06-06,-0.0,-0.0,-0.0,-0.49724089495334606,1.0,-1.0110615029597674,0.0
2019-06-07,-0.0,-0.0,-0.0,-0.5017819496034535,1.0,-1.0080062242746712,0.0
2019-06-10,-0.0,-0.0,-0.0,-0.501744346560249,1.0,-1.0081068192656175,0.0
2019-06-11,-0.0,-0.0,-0.0,-0.521165892099414,1.0,-1.0045968882602545,0.0
2019-06-12,-0.0,-0.0,-0.0,-0.5204607456805093,1.0,-1.0055319793876931,0.0
2019-06-13,-0.0,-0.0,-0.0,-0.5314365199797674,1.0,-0.9976479514415781,0.0
2019-06-14,-0.0,-0.0,-0.0,-0.5236702798084195,1.0,-0.9971514998739601,0.0
2019-06-17,-0.0,-0.0,-0.0,-0.528360391247353,1.0,-0.9925632751840275,0.0
2019-06-18,-0.0,-0.0,-0.0,-0.5285635052689961,1.0,-0.9924872686935914,0.0
2019-06-19,-0.0,-0.0,-0.0,-0.5258363239390669,1.0,-0.9837628930659774,0.0
2019-06-20,-0.0,-0.0,-0.0,-0.524609512329868,1.0,-0.9865652152076742,0.0
2019-06-21,-0.0,-0.0,-0.0,-0.5233682412918457,1.0,-0.9879956804540546,0.0
2019-06-24,-0.0,-0.0,-0.0,-0.513151277408972,1.0,-1.0014333132166566,0.0
2019-06-25,-0.0,-0.0,-0.0,-0.514260585500691,1.0,-0.9986430456087447,0.0
2019-06-26,-0.0,-0.0,-0.0,-0.5076664408140731,1.0,-1.0017817260157094,0.0
2019-06-27,-0.0,-0.0,-0.0,-0.5165461484382846,1.0,-0.9942502761876066,0.0
2019-06-28,-0.0,-0.0,-0.0,-0.5116844082654978,1.0,-0.9930118973074514,0.0
2019-07-01,-0.0,-0.0,-0.0,-0.5102439513099234,1.0,-0.9943896207984771,0.0
2019-07-02,-0.0,-0.0,-0.0,-0.5044790311280153,1.0,-0.9977479731758583,0.0
2019-07-03,-0.0,-0.0,-0.0,-0.5138244804852982,1.0,-0.9928809565587947,0.0
2019-07-05,-0.0,-0.0,-0.0,-0.5063136048808542,1.0,-0.9941239716950466,0.0
2019-07-08,-0.0,-0.0,-0.0,-0.5052910714732445,1.0,-0.9963975683586421,0.0
2019-07-09,-0.0,-0.0,-0.0,-0.5018874528136796,1.0,-0.9980250493737658,0.0
2019-07-10,-0.0,-0.0,-0.0,-0.4848537647790915,1.0,-1.0042563783447418,0.0
2019-07-11,-0.0,-0.0,-0.0,-0.47788323126845095,1.0,-0.9619147534584136,0.0
2019-07-12,-0.0,-0.0,-0.0,-0.48287821796687996,1.0,-0.9596013873284158,0.0
2019-07-15,-0.0,-0.0,-0.0,-0.4881354285575498,1.0,-0.9406407111456538,0.0
2019-07-16,-0.0,-0.0,-0.0,-0.5078166465621231,1.0,-0.9047044632086853,0.0
2019-07-17,-0.0,-0.0,-0.0,-0.5087596525096525,1.0,-0.9043677606177606,0.0
2019-07-18,-0.0,-0.0,-0.0,-0.5076585377620185,1.0,-0.9044793400390767,0.0
2019-07-19,-0.0,-0.0,-0.0,-0.5112596847770993,1.0,-0.9023919287490043,0.0
2019-07-22,-0.0,-0.0,-0.0,-0.5170807078535042,1.0,-0.8971536177301368,0.0
2019-07-23,-0.0,-0.0,-0.0,-0.5191701807958897,1.0,-0.9043429790121661,0.0
2019-07-24,-0.0,-0.0,-0.0,-0.521978021978022,1.0,-0.8984847751367574,0.0
2019-07-25,-0.0,-0.0,-0.0,-0.512938189629919,1.0,-0.9282296650717704,0.0
2019-07-26,-0.0,-0.0,-0.0,-0.5226810937844255,1.0,-0.9253592499204386,0.0
2019-07-29,-0.0,-0.0,-0.0,-0.5270962523591264,1.0,-0.9239442143189784,0.0
2019-07-30,-0.0,-0.0,-0.0,-0.5277382645803699,1.0,-0.9248050228086526,0.0
2019-07-31,-0.0,-0.0,-0.0,-0.5274007902422264,1.0,-0.9267676147937272,0.0
2019-08-01,-0.0,-0.0,-0.0,-0.525110240078393,1.0,-0.9246692797648212,0.0
2019-08-02,-0.0,-0.0,-0.0,-0.533328444672582,1.0,-0.9110019310209968,0.0
2019-08-05,-0.0,-0.0,-0.0,-0.5301372539442193,1.0,-0.9120793239876912,0.0
2019-08-06,-0.0,-0.0,-0.0,-0.5097455987618495,1.0,-0.9085171213000581,0.0
2019-08-07,-0.0,-0.0,-0.0,-0.5070177557676049,1.0,-0.9087329387607199,0.0
2019-08-08,-0.0,-0.0,-0.0,-0.5065925605120062,1.0,-0.8994754824118185,0.0
2019-08-09,-0.0,-0.0,-0.0,-0.49572014290167116,1.0,-0.9019828805716068,0.0
2019-08-12,-0.0,-0.0,-0.0,-0.5065398620160981,1.0,-0.889013990034496,0.0
2019-08-13,-0.0,-0.0,-0.0,-0.5012797512259299,1.0,-0.890778614998206,0.0
2019-08-14,-0.0,-0.0,-0.0,-0.49252271805757625,1.0,-0.8925751902115583,0.0
2019-08-15,-0.0,-0.0,-0.0,-0.49439129000329923,1.0,-0.8622095489465994,0.0
2019-08-16,-0.0,-0.0,-0.0,-0.4998939254649601,1.0,-0.8573179643118121,0.0
2019-08-19,-0.0,-0.0,-0.0,-0.49936458627506347,1.0,-0.854043113997929,0.0
2019-08-20,-0.0,-0.0,-0.0,-0.49799092981178184,1.0,-0.851798764010621,0.0
2019-08-21,-0.0,-0.0,-0.0,-0.4996593445318924,1.0,-0.8496887113825914,0.0
2019-08-22,-0.0,-0.0,-0.0,-0.4937457464035108,1.0,-0.8530426415714252,0.0
2019-08-23,-0.0,-0.0,-0.0,-0.4925352112676057,1.0,-0.8548826291079813,0.0
2019-08-26,-0.0,-0.0,-0.0,-0.4830259849119866,1.0,-0.8453711465027476,0.0
2019-08-27,-0.0,-0.0,-0.0,-0.4762679559295244,1.0,-0.8481009715959278,0.0
2019-08-28,-0.0,-0.0,-0.0,-0.473245887986675,1.0,-0.8401462049182225,0.0
2019-08-29,-0.0,-0.0,-0.0,-0.47638314105379975,1.0,-0.835572099045153,0.0
2019-08-30,-0.0,-0.0,-0.0,-0.4773041793523388,1.0,-0.8291816588246148,0.0
2019-09-03,-0.0,-0.0,-0.0,-0.4811840981980111,1.0,-0.8260999976927159,0.0
2019-09-04,-0.0,-0.0,-0.0,-0.4784514581026209,1.0,-0.828672942045035,0.0
2019-09-05,-0.0,-0.0,-0.0,-0.47404135900443956,1.0,-0.8262369746739355,0.0
2019-09-06,-0.0,-0.0,-0.0,-0.4872789896670494,1.0,-0.8089322617680826,0.0
2019-09-09,-0.0,-0.0,-0.0,-0.4850669176557012,1.0,-0.8105415394504258,0.0
2019-09-10,-0.0,-0.0,-0.0,-0.4850898739698354,1.0,-0.8105415394504258,0.0
2019-09-11,-0.0,-0.0,-0.0,-0.4713333333333333,1.0,-0.8275172413793104,0.0
2019-09-12,-0.0,-0.0,-0.0,-0.4736562492781743,1.0,-0.8361859884969857,0.0
2019-09-13,-0.0,-0.0,-0.0,-0.4679223480471459,1.0,-0.8431476773746245,0.0
2019-09-16,-0.0,-0.0,-0.0,-0.4738657407407407,1.0,-0.840949074074074,0.0
2019-09-17,-0.0,-0.0,-0.0,-0.47449097908260285,1.0,-0.8445109224989564,0.0
2019-09-18,-0.0,-0.0,-0.0,-0.47332453031250726,1.0,-0.8432830634512475,0.0
2019-09-19,-0.0,-0.0,-0.0,-0.4655092485281164,1.0,-0.8524175977006165,0.0
2019-09-20,-0.0,-0.0,-0.0,-0.47435748612820094,1.0,-0.847259303972326,0.0
2019-09-23,-0.0,-0.0,-0.0,-0.47081431100344734,1.0,-0.8584272803503215,0.0
2019-09-24,-0.0,-0.0,-0.0,-0.4724378248607323,1.0,-0.8584015103838892,0.0
2019-09-25,-0.0,-0.0,-0.0,-0.4722183410181174,1.0,-0.8565041218387592,0.0
2019-09-26,-0.0,-0.0,-0.0,-0.49182788134599603,1.0,-0.8531363583069527,0.0
2019-09-27,-0.0,-0.0,-0.0,-0.49211105388829063,1.0,-0.8488225104171543,0.0
2019-09-30,-0.0,-0.0,-0.0,-0.4908950472802172,1.0,-0.8497097650032769,0.0
2019-10-01,-0.0,-0.0,-0.0,-0.4931593496696809,1.0,-0.8495525465023661,0.0
2019-10-02,-0.0,-0.0,-0.0,-0.5124744280104404,1.0,-0.8389728878124486,0.0
2019-10-03,-0.0,-0.0,-0.0,-0.5070336820916135,1.0,-0.833602509187089,0.0
2019-10-04,-0.0,-0.0,-0.0,-0.5108973607038123,1.0,-0.8351436950146628,0.0
2019-10-07,-0.0,-0.0,-0.0,-0.5029247976040058,1.0,-0.8369132856006365,0.0
2019-10-08,-0.0,-0.0,-0.0,-0.5009473462609062,1.0,-0.838179223877804,0.0
2019-10-09,-0.0,-0.0,-0.0,-0.49862547758829556,1.0,-0.83109682229056,0.0
2019-10-10,-0.0,-0.0,-0.0,-0.439639398402285,1.0,-0.7917838175570134,0.0
2019-10-11,-0.0,-0.0,-0.0,-0.4258089006989259,1.0,-0.8071812964741085,0.0
2019-10-14,-0.0,-0.0,-0.0,-0.4162551212490311,1.0,-0.7983390543682869,0.0
