Date,ABTX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.09996687096239855,-0.8313455910772459,-0.0,-0.37918944288001766,-0.45027883606647895,0.0
2018-10-23,1.0,-0.09434591649524655,-0.8370211819647523,-0.0,-0.39017067882359485,-0.4582198254294768,0.0
2018-10-24,1.0,-0.09330882967170662,-0.8420627627878484,-0.0,-0.3908890930860691,-0.45827416255951886,0.0
2018-10-25,1.0,-0.07265758786593819,-0.8172551577917312,-0.0,-0.3895186061050858,-0.43877245915898777,0.0
2018-10-26,1.0,-0.09386281588447654,-0.8423865894271402,-0.0,-0.401869420423698,-0.4604147426748384,0.0
2018-10-29,1.0,-0.0965612181828398,-0.8451986289824128,-0.0,-0.4070629881440692,-0.46061133898971746,0.0
2018-10-30,1.0,-0.08024083504487521,-0.8473961117519624,-0.0,-0.4097853304448133,-0.47604310272064815,0.0
2018-10-31,1.0,-0.08851419593760522,-0.8267029514083717,-0.0,-0.4145157670295141,-0.4757883514757042,0.0
2018-11-01,1.0,-0.08454810495626823,-0.8293058981834492,-0.0,-0.41396613590491144,-0.47549899080511326,0.0
2018-11-02,1.0,-0.0929368029739777,-0.7981384688487018,-0.0,-0.430276434580876,-0.47374011236269115,0.0
2018-11-05,1.0,-0.09014194702134794,-0.8058008270928804,-0.0,-0.4308986252375098,-0.4673633620207891,0.0
2018-11-06,1.0,-0.09081002542680712,-0.8057783117717735,-0.0,-0.4306071698007768,-0.4669591215177848,0.0
2018-11-07,1.0,-0.09106159308860123,-0.8060782285346829,-0.0,-0.43134733133894376,-0.4673581793273129,0.0
2018-11-08,1.0,-0.05865151641741164,-0.8166374244576267,-0.0,-0.4274375469964074,-0.48224580165427355,0.0
2018-11-09,1.0,-0.05783857576686262,-0.8168723706572312,-0.0,-0.4290808792800825,-0.48229459783244644,0.0
2018-11-12,1.0,-0.05739275301957517,-0.8021102318478411,-0.0,-0.4366236290434541,-0.48046647230320694,0.0
2018-11-13,1.0,-0.038502850532925716,-0.8018122228648544,-0.0,-0.4363380979922333,-0.4774849210939436,0.0
2018-11-14,1.0,-0.03938634423114,-0.8012229046740298,-0.0,-0.4365273914121244,-0.47715316605613245,0.0
2018-11-15,1.0,-0.03854318877340024,-0.8022938435664856,-0.0,-0.4365746739819691,-0.4796118110887486,0.0
2018-11-16,1.0,-0.03788024776324845,-0.7987336545079147,-0.0,-0.43562284927735717,-0.4806882312456985,0.0
2018-11-19,1.0,-0.041060806345009915,-0.7981108173606521,-0.0,-0.434319233311302,-0.48041969596827494,0.0
2018-11-20,1.0,-0.006272597786786458,-0.7938260107373726,-0.0,-0.4391640188451846,-0.49986304371644574,0.0
2018-11-21,1.0,-0.005695133249768379,-0.7923047577524662,-0.0,-0.43648155212818135,-0.49046269551474203,0.0
2018-11-23,1.0,-0.006832534843205575,-0.7829921602787456,-0.0,-0.4406848867595819,-0.4916158536585366,0.0
2018-11-26,1.0,-0.0058288391349349015,-0.7899711281799858,-0.0,-0.4386882388189791,-0.48926839897586755,0.0
2018-11-27,1.0,-0.0,-0.7924937628810067,-0.0,-0.43423907148280727,-0.4850851502332141,0.0
2018-11-28,1.0,-0.0,-0.7901716703278822,-0.0,-0.435820247877851,-0.48601958072302226,0.0
2018-11-29,1.0,-0.0,-0.7805212989390921,-0.0,-0.4283752490710324,-0.48373633475146754,0.0
2018-11-30,1.0,-0.0,-0.7814362376291023,-0.0,-0.42825553488121243,-0.48693471401990135,0.0
2018-12-03,1.0,-0.0,-0.7822932959387304,-0.0,-0.42797044388112837,-0.48646243460439026,0.0
2018-12-04,1.0,-0.0,-0.7902094127806564,-0.0,-0.4228465025906736,-0.48556239205526774,0.0
2018-12-06,1.0,-0.0,-0.7824852704874129,-0.0,-0.417139796464917,-0.47846813069094807,0.0
2018-12-07,1.0,-0.0,-0.7827239855363599,-0.0,-0.4166599705370296,-0.4790678987545198,0.0
2018-12-10,1.0,-0.0,-0.7825221062694178,-0.0,-0.4082689396956903,-0.46461669189304017,0.0
2018-12-11,1.0,-0.0,-0.7834117303143852,-0.0,-0.4050865024316352,-0.46899997342475214,0.0
2018-12-12,1.0,-0.0,-0.7833944612767768,-0.0,-0.4049327592622123,-0.4694094509116037,0.0
2018-12-13,1.0,-0.0,-0.7804981677200064,-0.0,-0.40705826119284083,-0.4679218227202719,0.0
2018-12-14,1.0,-0.0,-0.7936254130689692,-0.0,-0.4019027822193796,-0.46945954589063,0.0
2018-12-17,1.0,-0.0,-0.7939868445580678,-0.0,-0.3996431519799739,-0.46941492902985277,0.0
2018-12-18,1.0,-0.0,-0.7869494981594767,-0.0,-0.3929980667884855,-0.46826090410741245,0.0
2018-12-19,1.0,-0.0,-0.7878996765470067,-0.0,-0.3945066016225674,-0.46887427753327326,0.0
2018-12-20,1.0,-0.0,-0.7963808151173032,-0.0,-0.39760322417060345,-0.47503136093095255,0.0
2018-12-21,1.0,-0.0,-0.7974549028984351,-0.0,-0.3973326957307191,-0.4618899604155043,0.0
2018-12-24,1.0,-0.0,-0.7772083685545224,-0.0,-0.3870192307692308,-0.4773615807269654,0.0
2018-12-26,1.0,-0.0,-0.7822620827105132,-0.0,-0.37146303726431174,-0.46864920147903394,0.0
2018-12-27,1.0,-0.0,-0.7606977937403797,-0.0,-0.3385069266290406,-0.466213442791175,0.0
2018-12-28,1.0,-0.0,-0.7643227163153307,-0.0,-0.33674411447915065,-0.4634046263527722,0.0
2018-12-31,1.0,-0.0,-0.7810761148062838,-0.0,-0.3409508527653407,-0.46600584901265557,0.0
2019-01-02,1.0,-0.0,-0.7840631655498416,-0.0,-0.3458521635239728,-0.46737831800945406,0.0
2019-01-03,1.0,-0.0,-0.7893305439330544,-0.0,-0.33695083682008364,-0.4888075313807531,0.0
2019-01-04,1.0,-0.0,-0.7946221724757269,-0.0,-0.3154072415857563,-0.4929848764869719,0.0
2019-01-07,1.0,-0.0,-0.7821050734896651,-0.0,-0.30893974104867566,-0.4829982753738835,0.0
2019-01-08,1.0,-0.0,-0.7732411737499356,-0.0,-0.31496993679017415,-0.4812940027750655,0.0
2019-01-09,1.0,-0.0,-0.7736372748066099,-0.0,-0.31520649687748964,-0.48112358973041036,0.0
2019-01-10,1.0,-0.0,-0.7716986463229817,-0.0,-0.3168169325216409,-0.4801315147311911,0.0
2019-01-11,1.0,-0.0,-0.7607284529390551,-0.0,-0.32252331152439334,-0.4926072845293905,0.0
2019-01-14,1.0,-0.0,-0.7545503280320629,-0.0,-0.3233604778801726,-0.4748678937022949,0.0
2019-01-15,1.0,-0.0,-0.7493228394746256,-0.0,-0.3246793069964736,-0.4813461440179895,0.0
2019-01-16,1.0,-0.0,-0.7484870924086511,-0.0,-0.32040446339657336,-0.48451344381176115,0.0
2019-01-17,1.0,-0.0,-0.7558954422221086,-0.0,-0.31886541511074734,-0.4828891503401708,0.0
2019-01-18,1.0,-0.0,-0.7480517476402356,-0.0,-0.32635477482575037,-0.49754378745402644,0.0
2019-01-22,1.0,-0.0,-0.8519099678456591,-0.0,-0.2277041800643087,-0.4927331189710611,0.0
2019-01-23,1.0,-0.0,-0.8364001855574456,-0.0,-0.22846760476264114,-0.5123189526313077,0.0
2019-01-24,1.0,-0.0,-0.8394153070152865,-0.0,-0.22013484996654487,-0.5139224870039631,0.0
2019-01-25,1.0,-0.0,-0.8658428949691086,-0.0,-0.18981361300036342,-0.5402886662167073,0.0
2019-01-28,1.0,-0.0,-0.8604885875472283,-0.0,-0.19033693908182808,-0.537032244707831,0.0
2019-01-29,1.0,-0.0,-0.8373550124275061,-0.0,-0.18338338856669428,-0.5682995028997514,0.0
2019-01-30,1.0,-0.0,-0.838170191834727,-0.0,-0.1841716933751003,-0.5665208274005229,0.0
2019-01-31,1.0,-0.0,-0.844644613552829,-0.0,-0.15393176994357302,-0.5898431433452399,0.0
2019-02-01,1.0,-0.0,-0.8431824658669914,-0.0,-0.15974507111583203,-0.5878131557812378,0.0
2019-02-04,1.0,-0.0,-0.841273542136214,-0.0,-0.15978860651278462,-0.5895443123235149,0.0
2019-02-05,1.0,-0.0,-0.8383022774327121,-0.0,-0.16120600414078673,-0.5885093167701863,0.0
2019-02-06,1.0,-0.0,-0.8197877120942124,-0.0,-0.16445856253712457,-0.5983316546576792,0.0
2019-02-07,1.0,-0.0,-0.8106076210092688,-0.0,-0.1604788877445932,-0.6035787847579814,0.0
2019-02-08,1.0,-0.0,-0.8162943834732086,-0.0,-0.1792640413169787,-0.5867527437056166,0.0
2019-02-11,1.0,-0.0,-0.8177871944602346,-0.0,-0.1856234819905948,-0.5804351196320604,0.0
2019-02-12,1.0,-0.0,-0.823398415246776,-0.0,-0.18877207519809416,-0.5773214563157076,0.0
2019-02-13,1.0,-0.0,-0.8277280488435868,-0.0,-0.18875148755626842,-0.5705489729394112,0.0
2019-02-14,1.0,-0.0,-0.803536702362123,-0.0,-0.21043897632691158,-0.5788886872196437,0.0
2019-02-15,1.0,-0.0,-0.789167377977807,-0.0,-0.2145831716717105,-0.5828095496753835,0.0
2019-02-19,1.0,-0.0,-0.7832712408154818,-0.0,-0.22143744178826452,-0.5824536893304357,0.0
2019-02-20,1.0,-0.0,-0.7887805004269414,-0.0,-0.21942194736978293,-0.5793463916992263,0.0
2019-02-21,1.0,-0.0,-0.7686586436651,-0.0,-0.22165693920768556,-0.5922214761634212,0.0
2019-02-22,1.0,-0.0,-0.7510224028395792,-0.0,-0.2354998842562823,-0.5855603281977417,0.0
2019-02-25,1.0,-0.0,-0.7440107393638993,-0.0,-0.24271995043370512,-0.5948213548120612,0.0
2019-02-26,1.0,-0.0,-0.7419662660545727,-0.0,-0.2490328570691701,-0.588074482900913,0.0
2019-02-27,1.0,-0.0,-0.7398359302445568,-0.0,-0.2533020328139511,-0.5866009699721392,0.0
2019-02-28,1.0,-0.0,-0.7410629016854657,-0.0,-0.25547840900291663,-0.584570115891903,0.0
2019-03-01,1.0,-0.0,-0.7481882656350741,-0.0,-0.25722759509993554,-0.573565441650548,0.0
2019-03-04,1.0,-0.0,-0.7421850820179511,-0.0,-0.25260497266068294,-0.5843907974827195,0.0
2019-03-05,1.0,-0.0,-0.7328198899025664,-0.0,-0.26668906520559277,-0.5849119995864885,0.0
2019-03-06,1.0,-0.0,-0.7277227722772277,-0.0,-0.2664500825082508,-0.5842099834983498,0.0
2019-03-07,1.0,-0.0,-0.7245484294880054,-0.0,-0.2689324641191476,-0.5832152335798397,0.0
2019-03-08,1.0,-0.0,-0.7281931464174456,-0.0,-0.27455867082035307,-0.5933021806853582,0.0
2019-03-11,1.0,-0.0,-0.7253390472706368,-0.0,-0.2787373592202566,-0.6090046774151402,0.0
2019-03-12,1.0,-0.0,-0.7171896637316124,-0.0,-0.2801975282836464,-0.6154207927259425,0.0
2019-03-13,1.0,-0.0,-0.7251273166377906,-0.0,-0.28786685567280934,-0.6120648921089935,0.0
2019-03-14,1.0,-0.0,-0.7304259317256498,-0.0,-0.27006994467063367,-0.6093798935170686,0.0
2019-03-15,1.0,-0.0,-0.7248162389808783,-0.0,-0.27554997514975543,-0.6154490046823092,0.0
2019-03-18,1.0,-0.0,-0.7370473831233858,-0.0,-0.27995045591103146,-0.6183260422705951,0.0
2019-03-19,1.0,-0.0,-0.7376737303810177,-0.0,-0.27910479310891506,-0.6255086402790255,0.0
2019-03-20,1.0,-0.0,-0.7474488447099878,-0.0,-0.27869719240733887,-0.6175382012372442,0.0
2019-03-21,1.0,-0.0,-0.7511692176870748,-0.0,-0.2666082057823129,-0.6395355017006803,0.0
2019-03-22,1.0,-0.0,-0.7444712182061579,-0.0,-0.3078982597054886,-0.6250066934404284,0.0
2019-03-25,1.0,-0.0,-0.7710937710937712,-0.0,-0.3022923022923023,-0.6266166266166266,0.0
2019-03-26,1.0,-0.0,-0.7858964619057955,-0.0,-0.2990557846754938,-0.6283101801606251,0.0
2019-03-27,1.0,-0.0,-0.798530528142284,-0.0,-0.28803817373386836,-0.6246339876369158,0.0
2019-03-28,1.0,-0.0,-0.8001463533620619,-0.0,-0.28566008076537386,-0.6244139089898908,0.0
2019-03-29,1.0,-0.0,-0.8065347770631497,-0.0,-0.28584222095579254,-0.621400852126245,0.0
2019-04-01,1.0,-0.0,-0.815066261134043,-0.0,-0.28913208776884636,-0.6114218987616771,0.0
2019-04-02,1.0,-0.0,-0.8147358640102758,-0.0,-0.2985160285316061,-0.6196879013965183,0.0
2019-04-03,1.0,-0.0,-0.8149991794759587,-0.0,-0.3069306930693069,-0.6131502653027734,0.0
2019-04-04,1.0,-0.0,-0.8121207151057899,-0.0,-0.2960199004975124,-0.6254442075337598,0.0
2019-04-05,1.0,-0.0,-0.8054353186126787,-0.0,-0.2978466933318722,-0.6362939017040162,0.0
2019-04-08,1.0,-0.0,-0.8042097771938469,-0.0,-0.29958394919800735,-0.6334099742705426,0.0
2019-04-09,1.0,-0.0,-0.7902987119758839,-0.0,-0.33173472184160047,-0.6184434091531926,0.0
2019-04-10,1.0,-0.0,-0.7842079316389131,-0.0,-0.33594434706397897,-0.6186459246275197,0.0
2019-04-11,1.0,-0.0,-0.7744789241598423,-0.0,-0.3589055353181233,-0.6055161458190682,0.0
2019-04-12,1.0,-0.0,-0.77122175915771,-0.0,-0.36063281421364335,-0.6100021934634788,0.0
2019-04-15,1.0,-0.0,-0.7705377763114484,-0.0,-0.3680578466952601,-0.61077202243484,0.0
2019-04-16,1.0,-0.0,-0.7694338273709682,-0.0,-0.36775098303406933,-0.6125608381224736,0.0
2019-04-17,1.0,-0.0,-0.7531659508864662,-0.0,-0.3744081048342694,-0.6254267151194802,0.0
2019-04-18,1.0,-0.0,-0.7442436928500606,-0.0,-0.37633579376445964,-0.633634460724909,0.0
2019-04-22,1.0,-0.0,-0.749475543778293,-0.0,-0.37810533289168596,-0.6327150270508999,0.0
2019-04-23,1.0,-0.0,-0.7407724137931034,-0.0,-0.3691310344827587,-0.6486896551724138,0.0
2019-04-24,1.0,-0.0,-0.7437731264151984,-0.0,-0.37087866570939415,-0.6467388302866295,0.0
2019-04-25,1.0,-0.0,-0.7467241665284459,-0.0,-0.37855918615580253,-0.6391607231713385,0.0
2019-04-26,1.0,-0.0,-0.7355408510756112,-0.0,-0.40020487831889034,-0.6328802015559677,0.0
2019-04-29,1.0,-0.0,-0.7109712280310837,-0.0,-0.40651199064145055,-0.6677993482438793,0.0
2019-04-30,1.0,-0.0,-0.6975025198790459,-0.0,-0.42683951170343826,-0.6755235748684064,0.0
2019-05-01,1.0,-0.0,-0.7054788744272342,-0.0,-0.4440446405982065,-0.6615972788350716,0.0
2019-05-02,1.0,-0.0,-0.7035569790964262,-0.0,-0.4369240278714318,-0.6691110361879073,0.0
2019-05-03,1.0,-0.0,-0.7130970117785962,-0.0,-0.43150704185758865,-0.6665167402243275,0.0
2019-05-06,1.0,-0.0,-0.7153787729612647,-0.0,-0.4305325044305044,-0.6671073729218825,0.0
2019-05-07,1.0,-0.0,-0.7195001829285453,-0.0,-0.4266737961894577,-0.66808319027383,0.0
2019-05-08,1.0,-0.0,-0.7177708146821845,-0.0,-0.42502238137869297,-0.6548791405550582,0.0
2019-05-09,1.0,-0.0,-0.7181955560530586,-0.0,-0.4244137236245592,-0.6558459730228914,0.0
2019-05-10,1.0,-0.0,-0.7173833972188803,-0.0,-0.4295906661816961,-0.6509610811113288,0.0
2019-05-13,1.0,-0.0,-0.7163982635485228,-0.0,-0.4326284834056855,-0.6517014423750176,0.0
2019-05-14,1.0,-0.0,-0.6848056143477776,-0.0,-0.4471148490587056,-0.6529742675726857,0.0
2019-05-15,1.0,-0.0,-0.6870854467420991,-0.0,-0.45292904520372335,-0.646898166211471,0.0
2019-05-16,1.0,-0.0,-0.6903560375832939,-0.0,-0.4495497253742995,-0.6481724147545097,0.0
2019-05-17,1.0,-0.0,-0.6836871508379889,-0.0,-0.4521508379888269,-0.6574581005586593,0.0
2019-05-20,1.0,-0.0,-0.6783072327834073,-0.0,-0.4542053987661558,-0.6589900343354828,0.0
2019-05-21,1.0,-0.0,-0.6882256313166467,-0.0,-0.4393462705682546,-0.6566249965197539,0.0
2019-05-22,1.0,-0.0,-0.6836950473010573,-0.0,-0.4439343350027824,-0.654785754034502,0.0
2019-05-23,1.0,-0.0,-0.6828244062517381,-0.0,-0.4494132042938984,-0.6487846932532398,0.0
2019-05-24,1.0,-0.0,-0.6769995004717767,-0.0,-0.4480768163401232,-0.6500527279791308,0.0
2019-05-28,1.0,-0.0,-0.6825965087558628,-0.0,-0.442372269863736,-0.65023728249105,0.0
2019-05-29,1.0,-0.0,-0.6897774821958046,-0.0,-0.438385013993959,-0.6429185025078282,0.0
2019-05-30,1.0,-0.0,-0.6879638861194195,-0.0,-0.43544366899302095,-0.6460618145563309,0.0
2019-05-31,1.0,-0.0,-0.6892511037680837,-0.0,-0.4218754338711021,-0.6656207480631994,0.0
2019-06-03,1.0,-0.0,-0.6875951609777704,-0.0,-0.4202585610276002,-0.6604933145087617,0.0
2019-06-04,1.0,-0.0,-0.6929822134934027,-0.0,-0.42394401261375897,-0.6492489834306105,0.0
2019-06-05,1.0,-0.0,-0.6873247952509206,-0.0,-0.43250151157038424,-0.6284834826581652,0.0
2019-06-06,1.0,-0.0,-0.6976404834668649,-0.0,-0.4004845681561631,-0.6550755761129925,0.0
2019-06-07,1.0,-0.0,-0.7092175157570254,-0.0,-0.3929485591610933,-0.6501252305067019,0.0
2019-06-10,1.0,-0.0,-0.7076724303818347,-0.0,-0.3863979987354647,-0.6549193171509471,0.0
2019-06-11,1.0,-0.0,-0.7137227886470102,-0.0,-0.38550564893910166,-0.656351612014329,0.0
2019-06-12,1.0,-0.0,-0.7196297724643271,-0.0,-0.3836703211944245,-0.651369070574624,0.0
2019-06-13,1.0,-0.0,-0.7332763469916727,-0.0,-0.3852920090442839,-0.638835272707219,0.0
2019-06-14,1.0,-0.0,-0.7278726387857791,-0.0,-0.38263356154967143,-0.6390882344854134,0.0
2019-06-17,1.0,-0.0,-0.719695093425796,-0.0,-0.3972866617133108,-0.6348551143399653,0.0
2019-06-18,1.0,-0.0,-0.7193416996917658,-0.0,-0.3973745046235138,-0.6353478643769265,0.0
2019-06-19,1.0,-0.0,-0.7171595031329011,-0.0,-0.4009838408266462,-0.629987908101572,0.0
2019-06-20,1.0,-0.0,-0.7199757935853001,-0.0,-0.40014853936293115,-0.6306046102217088,0.0
2019-06-21,1.0,-0.0,-0.7221519335497002,-0.0,-0.39680400462071624,-0.6314703779085757,0.0
2019-06-24,1.0,-0.0,-0.727385309739384,-0.0,-0.3958499600957701,-0.6287805817761509,0.0
2019-06-25,1.0,-0.0,-0.717893694288544,-0.0,-0.4012050181578078,-0.6320842962473864,0.0
2019-06-26,1.0,-0.0,-0.7151705343133207,-0.0,-0.3866545544636221,-0.6509483304429213,0.0
2019-06-27,1.0,-0.0,-0.7131048164884822,-0.0,-0.40055659649509534,-0.6417667805576986,0.0
2019-06-28,1.0,-0.0,-0.7099928386492591,-0.0,-0.4029636974604749,-0.6414091334765604,0.0
2019-07-01,1.0,-0.0,-0.7148126737688222,-0.0,-0.39827125829272997,-0.6396894871583121,0.0
2019-07-02,1.0,-0.0,-0.7187259324458136,-0.0,-0.3920948399163825,-0.639756848938277,0.0
2019-07-03,1.0,-0.0,-0.7193189944441388,-0.0,-0.3912481434622366,-0.639831673909456,0.0
2019-07-05,1.0,-0.0,-0.7037423751167775,-0.0,-0.39827993625322855,-0.6456833543990768,0.0
2019-07-08,1.0,-0.0,-0.7094162527101572,-0.0,-0.38584405960973733,-0.6491752888547355,0.0
2019-07-09,1.0,-0.0,-0.7082396181907948,-0.0,-0.38485380437764,-0.6497887980690109,0.0
2019-07-10,1.0,-0.0,-0.7038256764915748,-0.0,-0.391075251111477,-0.6494867994950327,0.0
2019-07-11,1.0,-0.0,-0.7036864080870234,-0.0,-0.3951488847379409,-0.6481155916932206,0.0
2019-07-12,1.0,-0.0,-0.6913926978357838,-0.0,-0.4040971419131009,-0.6579657470125007,0.0
2019-07-15,1.0,-0.0,-0.6974384426613726,-0.0,-0.4014944715581658,-0.6583946838723909,0.0
2019-07-16,1.0,-0.0,-0.7032229556187688,-0.0,-0.3967521886823718,-0.6617691734099257,0.0
2019-07-17,1.0,-0.0,-0.6996387502412927,-0.0,-0.3941207291178336,-0.6638998428149905,0.0
2019-07-18,1.0,-0.0,-0.7010221230404716,-0.0,-0.3933382924208612,-0.6606882111469267,0.0
2019-07-19,1.0,-0.0,-0.7018631828454881,-0.0,-0.392811862631608,-0.6615125957775205,0.0
2019-07-22,1.0,-0.0,-0.6800859125454346,-0.0,-0.386413701949554,-0.6871076109703712,0.0
2019-07-23,1.0,-0.0,-0.6842844552164812,-0.0,-0.3839374242591164,-0.686019610003305,0.0
2019-07-24,1.0,-0.0,-0.6853100657840412,-0.0,-0.3842173350582147,-0.6829429412898076,0.0
2019-07-25,1.0,-0.0,-0.6836577587154954,-0.0,-0.3870559771252612,-0.6786539096007919,0.0
2019-07-26,1.0,-0.0,-0.67847426420072,-0.0,-0.38973316112011874,-0.679903267470939,0.0
2019-07-29,1.0,-0.0,-0.6988921055561742,-0.0,-0.4188286382362766,-0.6659336376795457,0.0
2019-07-30,1.0,-0.0,-0.7131303520456708,-0.0,-0.42472155370235626,-0.6606033469524822,0.0
2019-07-31,1.0,-0.0,-0.693030957927531,-0.0,-0.4387998540514749,-0.6748715933649555,0.0
2019-08-01,1.0,-0.0,-0.7033195020746889,-0.0,-0.4333295951553213,-0.6669563754625996,0.0
2019-08-02,1.0,-0.0,-0.7037016217431631,-0.0,-0.4232271845751707,-0.683717923494196,0.0
2019-08-05,1.0,-0.0,-0.7004185040586467,-0.0,-0.42389686262393617,-0.6844367047720697,0.0
2019-08-06,1.0,-0.0,-0.6986293768381333,-0.0,-0.3896565118472893,-0.686227179401809,0.0
2019-08-07,1.0,-0.0,-0.7043478260869566,-0.0,-0.3768762115757408,-0.6881196344502909,0.0
2019-08-08,1.0,-0.0,-0.6991331800936055,-0.0,-0.3753357888615027,-0.6949237032318811,0.0
2019-08-09,1.0,-0.0,-0.6965913485442794,-0.0,-0.3694271034749461,-0.6962598751450196,0.0
2019-08-12,1.0,-0.0,-0.6941660454457604,-0.0,-0.3890499461608548,-0.6777934233413402,0.0
2019-08-13,1.0,-0.0,-0.6848264061378816,-0.0,-0.38814373240602745,-0.6868686868686869,0.0
2019-08-14,1.0,-0.0,-0.6891899333663749,-0.0,-0.3796189217467922,-0.6846467316482185,0.0
2019-08-15,1.0,-0.0,-0.7023322979674131,-0.0,-0.373249414200861,-0.6490381995531579,0.0
2019-08-16,1.0,-0.0,-0.6974068115507321,-0.0,-0.3820794590025359,-0.6472881956752925,0.0
2019-08-19,1.0,-0.0,-0.6875,-0.0,-0.38764136581122227,-0.6434319269247499,0.0
2019-08-20,1.0,-0.0,-0.69365948907089,-0.0,-0.3824374898302327,-0.6358680913380702,0.0
2019-08-21,1.0,-0.0,-0.6954790475932496,-0.0,-0.3789040279546009,-0.634396077687786,0.0
2019-08-22,1.0,-0.0,-0.6971903421394544,-0.0,-0.3761097877869207,-0.6334993503681248,0.0
2019-08-23,1.0,-0.0,-0.6938582251082251,-0.0,-0.3749188311688312,-0.6368777056277056,0.0
2019-08-26,1.0,-0.0,-0.6889305816135084,-0.0,-0.3692575716965961,-0.6220316269096757,0.0
2019-08-27,1.0,-0.0,-0.690086287500334,-0.0,-0.35946891779980233,-0.6218577191248363,0.0
2019-08-28,1.0,-0.0,-0.6836308494506371,-0.0,-0.353348053951954,-0.623373859373753,0.0
2019-08-29,1.0,-0.0,-0.6797542095602904,-0.0,-0.356848349426755,-0.6234937355358711,0.0
2019-08-30,1.0,-0.0,-0.6771502948520426,-0.0,-0.3584178930032407,-0.620756521277161,0.0
2019-09-03,1.0,-0.0,-0.6761102399872433,-0.0,-0.3572966221064661,-0.6242325989316183,0.0
2019-09-04,1.0,-0.0,-0.6773095839425761,-0.0,-0.3564535424697594,-0.6247241791838363,0.0
2019-09-05,1.0,-0.0,-0.6887515582314405,-0.0,-0.356019414900671,-0.6075378617086175,0.0
2019-09-06,1.0,-0.0,-0.688712965659668,-0.0,-0.34925467976382746,-0.6096798962111785,0.0
2019-09-09,1.0,-0.0,-0.6957063014859747,-0.0,-0.3510184621089715,-0.6020713585675311,0.0
2019-09-10,1.0,-0.0,-0.7069449594744929,-0.0,-0.3001536261058431,-0.6416273772315517,0.0
2019-09-11,1.0,-0.0,-0.7145656260756745,-0.0,-0.29041226467551035,-0.6428098604601902,0.0
2019-09-12,1.0,-0.0,-0.7035504817762882,-0.0,-0.2730152911604525,-0.6417836196062002,0.0
2019-09-13,1.0,-0.0,-0.7083540202252476,-0.0,-0.2718649559695837,-0.6328621077112023,0.0
2019-09-16,1.0,-0.0,-0.7038433343805635,-0.0,-0.2810765525185883,-0.6331814849722484,0.0
2019-09-17,1.0,-0.0,-0.6639095382682442,-0.0,-0.29612082504449794,-0.6574965972149514,0.0
2019-09-18,1.0,-0.0,-0.6792072995372429,-0.0,-0.28884415278830816,-0.6463698397343721,0.0
2019-09-19,1.0,-0.0,-0.6568304605093902,-0.0,-0.29992281965526113,-0.6159248777977876,0.0
2019-09-20,1.0,-0.0,-0.6533398467629968,-0.0,-0.299917725098987,-0.6178330847945699,0.0
