Date,IWF,IWM,MTUM,SLM,SPY,VLUE,VXX
2019-04-09,-0.0,-0.5562696159019578,-0.0,1.0,-0.276012554177253,-1.156837542968166,0.0
2019-04-10,-0.0,-0.5459730641741571,-0.0,1.0,-0.2812434676142981,-1.1590169319437393,0.0
2019-04-11,-0.0,-0.533831217326363,-0.0,1.0,-0.30604929051530994,-1.1473935772964898,0.0
2019-04-12,-0.0,-0.5336519790888723,-0.0,1.0,-0.30721433905899925,-1.146437640029873,0.0
2019-04-15,-0.0,-0.5330826394484734,-0.0,1.0,-0.305219804816904,-1.1461784104813921,0.0
2019-04-16,-0.0,-0.5323105393546846,-0.0,1.0,-0.3082709011133331,-1.1442258902187865,0.0
2019-04-17,-0.0,-0.5335345806683006,-0.0,1.0,-0.32661844700818937,-1.1286388905493456,0.0
2019-04-18,-0.0,-0.5416903515332835,-0.0,1.0,-0.3323261032161556,-1.1177561705310397,0.0
2019-04-22,-0.0,-0.5507407518706614,-0.0,1.0,-0.33798118820807166,-1.1163866935120352,0.0
2019-04-23,-0.0,-0.555027949750556,-0.0,1.0,-0.3373504838612731,-1.112971088537597,0.0
2019-04-24,-0.0,-0.5451107509454349,-0.0,1.0,-0.3392760669908158,-1.1169938171558917,0.0
2019-04-25,-0.0,-0.5562712578635283,-0.0,1.0,-0.34882460945730365,-1.10489720976432,0.0
2019-04-26,-0.0,-0.5482490506901332,-0.0,1.0,-0.35757338315954434,-1.1078596829606413,0.0
2019-04-29,-0.0,-0.5690168215218315,-0.0,1.0,-0.3741422238416226,-1.093186372745491,0.0
2019-04-30,-0.0,-0.5640425531914893,-0.0,1.0,-0.38188449848024314,-1.0935866261398175,0.0
2019-05-01,-0.0,-0.5633764258555134,-0.0,1.0,-0.39288212927756655,-1.085536121673004,0.0
2019-05-02,-0.0,-0.5677548787160314,-0.0,1.0,-0.37436926256915315,-1.0975743206273938,0.0
2019-05-03,-0.0,-0.5677868254739913,-0.0,1.0,-0.37433155080213903,-1.0962566844919786,0.0
2019-05-06,-0.0,-0.5531315334969548,-0.0,1.0,-0.3820561767112081,-1.0948398630427536,0.0
2019-05-07,-0.0,-0.5655115912125258,-0.0,1.0,-0.37713921592426264,-1.0916980216045635,0.0
2019-05-08,-0.0,-0.5719366993217785,-0.0,1.0,-0.38173323285606636,-1.0606782215523738,0.0
2019-05-09,-0.0,-0.5726029872319923,-0.0,1.0,-0.38587087448807517,-1.0528487111539389,0.0
2019-05-10,-0.0,-0.5745956203500105,-0.0,1.0,-0.38949968372541344,-1.0480436157715594,0.0
2019-05-13,-0.0,-0.5746212463480015,-0.0,1.0,-0.38929550314749556,-1.04804072166501,0.0
2019-05-14,-0.0,-0.5656863621465391,-0.0,1.0,-0.3891719555436369,-1.0247906796579362,0.0
2019-05-15,-0.0,-0.5651344990914237,-0.0,1.0,-0.3973010813548214,-1.0165331109058953,0.0
2019-05-16,-0.0,-0.5685245901639344,-0.0,1.0,-0.39385991058122205,-1.018241430700447,0.0
2019-05-17,-0.0,-0.5638761262605168,-0.0,1.0,-0.3876126260516738,-1.031982815203771,0.0
2019-05-20,-0.0,-0.546945836315915,-0.0,1.0,-0.397518492006681,-1.0381173944166069,0.0
2019-05-21,-0.0,-0.5488564868652533,-0.0,1.0,-0.3946089393803859,-1.0383158899126337,0.0
2019-05-22,-0.0,-0.5433237157559713,-0.0,1.0,-0.39885183973348404,-1.0323329069871203,0.0
2019-05-23,-0.0,-0.5428928125557339,-0.0,1.0,-0.40773437964449194,-1.0218476903870164,0.0
2019-05-24,-0.0,-0.536474704940395,-0.0,1.0,-0.4013996797342981,-1.0275487812110786,0.0
2019-05-28,-0.0,-0.5326911677534084,-0.0,1.0,-0.4004149377593361,-1.0307646710136338,0.0
2019-05-29,-0.0,-0.5552836419389079,-0.0,1.0,-0.3973345913433187,-0.9958721547352282,0.0
2019-05-30,-0.0,-0.5514861995753716,-0.0,1.0,-0.3949044585987262,-1.0024180231186601,0.0
2019-05-31,-0.0,-0.5554245283018868,-0.0,1.0,-0.39495872641509433,-0.9977299528301887,0.0
2019-06-03,-0.0,-0.5587318393035704,-0.0,1.0,-0.38988883006881947,-0.9924122110464091,0.0
2019-06-04,-0.0,-0.5482685637015698,-0.0,1.0,-0.40240460932447536,-0.9889470280439767,0.0
2019-06-05,-0.0,-0.5388778375848351,-0.0,1.0,-0.40571612450269134,-0.9807219751930728,0.0
2019-06-06,-0.0,-0.5360203574249027,-0.0,1.0,-0.4078504782239902,-0.9810465354353738,0.0
2019-06-07,-0.0,-0.5418958455236981,-0.0,1.0,-0.407284961966062,-0.9765359859566999,0.0
2019-06-10,-0.0,-0.5454811433921414,-0.0,1.0,-0.3931653939553527,-0.9871265982035754,0.0
2019-06-11,-0.0,-0.5477611501484727,-0.0,1.0,-0.40934348631405637,-0.9829476964689973,0.0
2019-06-12,-0.0,-0.5490294117647059,-0.0,1.0,-0.4070588235294117,-0.9851176470588235,0.0
2019-06-13,-0.0,-0.5407473046817309,-0.0,1.0,-0.4132919805050952,-0.999734160389898,0.0
2019-06-14,-0.0,-0.5364672532923876,-0.0,1.0,-0.4217209000177169,-0.9946258784621743,0.0
2019-06-17,-0.0,-0.5326780021253985,-0.0,1.0,-0.4239284449167552,-0.995335931042626,0.0
2019-06-18,-0.0,-0.5062885619364025,-0.0,1.0,-0.4421867584243,-1.017857142857143,0.0
2019-06-19,-0.0,-0.5067006641366223,-0.0,1.0,-0.4423624288425047,-1.015832542694497,0.0
2019-06-20,-0.0,-0.5094586166958691,-0.0,1.0,-0.4425207139251032,-1.0177590354289787,0.0
2019-06-21,-0.0,-0.5191946868392054,-0.0,1.0,-0.4322303958066534,-1.026833844596003,0.0
2019-06-24,-0.0,-0.5234275187925246,-0.0,1.0,-0.4309653266779571,-1.0167275752443772,0.0
2019-06-25,-0.0,-0.5318934613219566,-0.0,1.0,-0.4210884958374071,-1.0097176547269873,0.0
2019-06-26,-0.0,-0.5314175677677381,-0.0,1.0,-0.40524366760479924,-1.0258628351355354,0.0
2019-06-27,-0.0,-0.5245314304325941,-0.0,1.0,-0.4148876321321766,-1.021555680573239,0.0
2019-06-28,-0.0,-0.5410725402424924,-0.0,1.0,-0.4010316307473394,-1.0223223549639817,0.0
2019-07-01,-0.0,-0.5475264860373327,-0.0,1.0,-0.3943080986437962,-1.0257589696412144,0.0
2019-07-02,-0.0,-0.5530287306905446,-0.0,1.0,-0.3831944732706733,-1.0287899902155544,0.0
2019-07-03,-0.0,-0.5455542058013096,-0.0,1.0,-0.39358833812331495,-1.023762258896033,0.0
2019-07-05,-0.0,-0.5509201727912895,-0.0,1.0,-0.38579205870169836,-1.0220427244215635,0.0
2019-07-08,-0.0,-0.5502263514513123,-0.0,1.0,-0.38675030328135634,-1.021865846081013,0.0
2019-07-09,-0.0,-0.5534397488672371,-0.0,1.0,-0.38727159652915566,-1.0207599135250391,0.0
2019-07-10,-0.0,-0.5487837397410448,-0.0,1.0,-0.38958845663832187,-1.02450297768955,0.0
2019-07-11,-0.0,-0.5389226810153235,-0.0,1.0,-0.39074745584278864,-0.9946484969002223,0.0
2019-07-12,-0.0,-0.536730757991935,-0.0,1.0,-0.3990707731868388,-0.9862953655543217,0.0
2019-07-15,-0.0,-0.5755885273672527,-0.0,1.0,-0.3790525147496933,-0.9660611016998656,0.0
2019-07-16,-0.0,-0.5700011652295502,-0.0,1.0,-0.3623572593800979,-0.9806863202050805,0.0
2019-07-17,-0.0,-0.5832628416416299,-0.0,1.0,-0.35673657497885247,-0.9768981711052124,0.0
2019-07-18,-0.0,-0.5823184088320336,-0.0,1.0,-0.356727708169047,-0.9815999299044949,0.0
2019-07-19,-0.0,-0.5836386552158748,-0.0,1.0,-0.3553067385760765,-0.9921153677052497,0.0
2019-07-22,-0.0,-0.5814512817504546,-0.0,1.0,-0.3580981990966152,-0.9934885903678067,0.0
2019-07-23,-0.0,-0.5894123532354413,-0.0,1.0,-0.3567960450813642,-0.9964393961686724,0.0
2019-07-24,-0.0,-0.5884536082474227,-0.0,1.0,-0.3571723122238586,-0.999882179675994,0.0
2019-07-25,-0.0,-0.6178402914650899,-0.0,1.0,-0.3377530908439348,-1.0306993967628262,0.0
2019-07-26,-0.0,-0.6496032119444184,-0.0,1.0,-0.41033844609642106,-1.0767228129606976,0.0
2019-07-29,-0.0,-0.6480853735091023,-0.0,1.0,-0.4140929064657878,-1.0765222849968612,0.0
2019-07-30,-0.0,-0.6497098949349224,-0.0,1.0,-0.4154931786106319,-1.0710679002665828,0.0
2019-07-31,-0.0,-0.6523444855941246,-0.0,1.0,-0.4144749231058942,-1.071746908543092,0.0
2019-08-01,-0.0,-0.6686818694399197,-0.0,1.0,-0.4033329156747275,-1.0604247588021551,0.0
2019-08-02,-0.0,-0.6648009755792502,-0.0,1.0,-0.40595978862449583,-1.0560645383196272,0.0
2019-08-05,-0.0,-0.6637643166994351,-0.0,1.0,-0.40682832443903505,-1.050213775239522,0.0
2019-08-06,-0.0,-0.6641962292235177,-0.0,1.0,-0.3943190275365914,-1.0424212354254527,0.0
2019-08-07,-0.0,-0.6792021029843822,-0.0,1.0,-0.36709447966599656,-1.0463275088912942,0.0
2019-08-08,-0.0,-0.678151676357788,-0.0,1.0,-0.3666336756154893,-1.0481256959049858,0.0
2019-08-09,-0.0,-0.6721599310004929,-0.0,1.0,-0.3546389847215377,-1.0535362247412519,0.0
2019-08-12,-0.0,-0.6708817918897299,-0.0,1.0,-0.3646237154636638,-1.0412282321087933,0.0
2019-08-13,-0.0,-0.6666974966087064,-0.0,1.0,-0.3651190035762733,-1.0512085337279566,0.0
2019-08-14,-0.0,-0.6759239347485484,-0.0,1.0,-0.34926730361586433,-1.04691100119812,0.0
2019-08-15,-0.0,-0.6898626473805762,-0.0,1.0,-0.340038896317005,-1.008873222316762,0.0
2019-08-16,-0.0,-0.6863394620878286,-0.0,1.0,-0.34213645342653093,-1.0105759003191004,0.0
2019-08-19,-0.0,-0.6829512676483984,-0.0,1.0,-0.3417640807651435,-1.0115986033095492,0.0
2019-08-20,-0.0,-0.6856874165756583,-0.0,1.0,-0.33815677709015896,-1.0097682320106782,0.0
2019-08-21,-0.0,-0.6899915182357931,-0.0,1.0,-0.339422028353326,-0.999787955894826,0.0
2019-08-22,-0.0,-0.6911199249144692,-0.0,1.0,-0.33618940930697266,-1.0003330406612372,0.0
2019-08-23,-0.0,-0.6901532126203597,-0.0,1.0,-0.3360382728759159,-1.0017259129170957,0.0
2019-08-26,-0.0,-0.6761847630473906,-0.0,1.0,-0.332873425314937,-0.9903419316136772,0.0
2019-08-27,-0.0,-0.6758823353024078,-0.0,1.0,-0.331824042699931,-0.9908842843863385,0.0
2019-08-28,-0.0,-0.6738094524530224,-0.0,1.0,-0.3295471573710552,-0.99364641711871,0.0
2019-08-29,-0.0,-0.6597299158607061,-0.0,1.0,-0.3338922657723748,-1.000658741803156,0.0
2019-08-30,-0.0,-0.6540162562754004,-0.0,1.0,-0.33686947167104947,-0.9974001912502989,0.0
2019-09-03,-0.0,-0.6644349463490451,-0.0,1.0,-0.34130376303912485,-0.9831724302836478,0.0
2019-09-04,-0.0,-0.6471625904442984,-0.0,1.0,-0.3451832805118699,-0.9975482867906477,0.0
2019-09-05,-0.0,-0.6646922252649126,-0.0,1.0,-0.3382843195618526,-0.9735385164900585,0.0
2019-09-06,-0.0,-0.662992125984252,-0.0,1.0,-0.34211855593522505,-0.9661863021839251,0.0
2019-09-09,-0.0,-0.6553877259752616,-0.0,1.0,-0.3436310656517602,-0.9743399143672692,0.0
2019-09-10,-0.0,-0.6550001486811978,-0.0,1.0,-0.3459216747450118,-0.9727021320883762,0.0
2019-09-11,-0.0,-0.6643768400392541,-0.0,1.0,-0.3320248609748119,-0.9773991138073572,0.0
2019-09-12,-0.0,-0.6139743206927442,-0.0,1.0,-0.3761421319796955,-0.9958495073156166,0.0
2019-09-13,-0.0,-0.6117021276595744,-0.0,1.0,-0.3869232608175951,-0.9896605307195792,0.0
2019-09-16,-0.0,-0.6201328685911759,-0.0,1.0,-0.3727768343909196,-0.9862364822593619,0.0
2019-09-17,-0.0,-0.6390513126491647,-0.0,1.0,-0.37147971360381865,-0.9727326968973747,0.0
2019-09-18,-0.0,-0.6474238491601778,-0.0,1.0,-0.3643903457740386,-0.9715683642113428,0.0
2019-09-19,-0.0,-0.6402378888855682,-0.0,1.0,-0.38113027106183317,-0.9671856788500044,0.0
2019-09-20,-0.0,-0.6333583096058745,-0.0,1.0,-0.39616364453768915,-0.9676307507867526,0.0
2019-09-23,-0.0,-0.6346338247632746,-0.0,1.0,-0.3917056214790843,-0.9701546206400574,0.0
