Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WCN
2018-11-15,-0.20024660378991085,-0.3033659254131695,-0.011313489659946352,-0.39296530241412125,-0.25532145020333996,0.0,1.0
2018-11-16,-0.20041116641419604,-0.30383033975330015,-0.011664141960614586,-0.39290196927072063,-0.2552477818653971,0.0,1.0
2018-11-19,-0.20061013868755273,-0.3028408230381445,-0.014604383478655964,-0.3911594798675869,-0.25439754213635085,0.0,1.0
2018-11-20,-0.18404207168566933,-0.3007522038062806,-0.0,-0.3999180981528978,-0.2706209453197405,0.0,1.0
2018-11-21,-0.18354566583455284,-0.299819230438151,-0.0,-0.4002324180080916,-0.2684212791598519,0.0,1.0
2018-11-23,-0.1835091496232508,-0.3010979547900969,-0.0,-0.39980624327233577,-0.2684607104413348,0.0,1.0
2018-11-26,-0.18301371042379627,-0.3039323303415768,-0.0,-0.3984417037945804,-0.26697660403349044,0.0,1.0
2018-11-27,-0.1809787626962142,-0.304043462389143,-0.0,-0.3970881917155189,-0.26524082544181754,0.0,1.0
2018-11-28,-0.18066622280449302,-0.30583535576985027,-0.0,-0.39629733038379755,-0.26492128605485277,0.0,1.0
2018-11-29,-0.18002103500826375,-0.30537251282491573,-0.0,-0.39584451265320136,-0.26516988988817103,0.0,1.0
2018-11-30,-0.17960998238907264,-0.3055925432756325,-0.0,-0.39579485417293075,-0.2666766891456553,0.0,1.0
2018-12-03,-0.17873473155442973,-0.3057982525814138,-0.0,-0.3957022948285855,-0.26647060086297575,0.0,1.0
2018-12-04,-0.17277812305779985,-0.3099590664580699,-0.0,-0.39418357943464566,-0.26621804076209254,0.0,1.0
2018-12-06,-0.16403692824171212,-0.27232480067142256,-0.01844313890054553,-0.39469156525388166,-0.2486991187578682,0.0,1.0
2018-12-07,-0.1643450532852228,-0.27211126961483595,-0.01864982797683981,-0.394667282034069,-0.24806998405639002,0.0,1.0
2018-12-10,-0.15739099610067353,-0.2728068895051817,-0.01666075859624247,-0.3960839919094189,-0.2422586900765269,0.0,1.0
2018-12-11,-0.15560655053718578,-0.2742255137164911,-0.015145509544174403,-0.3958902680713466,-0.24531135913215812,0.0,1.0
2018-12-12,-0.15666221405910838,-0.2741066956086158,-0.01586241442644849,-0.39658123225914177,-0.24396810819836365,0.0,1.0
2018-12-13,-0.15615678257785937,-0.2727633033646926,-0.016729593858862305,-0.39715054548488704,-0.24318404639229022,0.0,1.0
2018-12-14,-0.15649236927695773,-0.26784671837211244,-0.019368693186556582,-0.3985697606538237,-0.24261946459844883,0.0,1.0
2018-12-17,-0.1531117397454031,-0.2676803394625177,-0.016265912305516265,-0.3955819951743073,-0.2473999500790415,0.0,1.0
2018-12-18,-0.1526836569242922,-0.2673263210410344,-0.015278759406311062,-0.3964370348813038,-0.2470377915436744,0.0,1.0
2018-12-19,-0.15174005238867405,-0.26761881002868904,-0.015425554031017422,-0.39688578437487004,-0.2472662259365515,0.0,1.0
2018-12-20,-0.14514325935740313,-0.25840510102683006,-0.026312520702219278,-0.3976689301093077,-0.24269211659489895,0.0,1.0
2018-12-21,-0.14446188155612455,-0.2579292971008507,-0.02560502188816387,-0.3986743206409515,-0.23822994961592467,0.0,1.0
2018-12-24,-0.14677893168935413,-0.2610989283793289,-0.022839174148702884,-0.40160949977243576,-0.2364185526914643,0.0,1.0
2018-12-26,-0.1468668676938329,-0.26126647114709406,-0.021892684538807883,-0.4005741666322442,-0.2347474079887645,0.0,1.0
2018-12-27,-0.13349022153696338,-0.25148097054288726,-0.024750466607157347,-0.3802645459709486,-0.2387405664205145,0.0,1.0
2018-12-28,-0.1345099313538324,-0.250578821235631,-0.024797920305455138,-0.3810471586985662,-0.24003818189203463,0.0,1.0
2018-12-31,-0.13514776073931148,-0.2497816593886463,-0.024616634507971972,-0.3811516197826749,-0.24035746927998375,0.0,1.0
2019-01-02,-0.135075323831567,-0.24976651642506195,-0.023652901287205104,-0.38108580013805987,-0.24071141430137655,0.0,1.0
2019-01-03,-0.1364807563553734,-0.2464241514333827,-0.03359776014932338,-0.38333096634137437,-0.22899632778104648,0.0,1.0
2019-01-04,-0.12233720037188245,-0.25193015077408143,-0.032539714620639475,-0.37998706495816326,-0.23428594526860422,0.0,1.0
2019-01-07,-0.1073715710723192,-0.23832418952618453,-0.04754114713216958,-0.3769576059850374,-0.22483790523690772,0.0,1.0
2019-01-08,-0.10756225452080467,-0.2362382120142752,-0.04820862491775824,-0.37757441633271527,-0.22417608708654826,0.0,1.0
2019-01-09,-0.10760856561789688,-0.23635203572995178,-0.04825138573194561,-0.37749730829046535,-0.22414961917294735,0.0,1.0
2019-01-10,-0.10753460173108373,-0.23678752343344903,-0.0481831598260939,-0.3773682741015516,-0.22446252642495315,0.0,1.0
2019-01-11,-0.10960573906440461,-0.2389944647603061,-0.04468157384649202,-0.37925384169614124,-0.2257258757468577,0.0,1.0
2019-01-14,-0.10971248176786749,-0.2388659114068213,-0.0454354732362285,-0.3770305101001019,-0.22699754240843975,0.0,1.0
2019-01-15,-0.10855486707975215,-0.23633819708175097,-0.04591245252848292,-0.3776134319408355,-0.23040175894463322,0.0,1.0
2019-01-16,-0.11114890551842811,-0.2357037096322382,-0.04806114690463804,-0.3801872824042579,-0.22579935171475451,0.0,1.0
2019-01-17,-0.11156685808039375,-0.2315572540466996,-0.05202184917665419,-0.3799595830248705,-0.22571480021609075,0.0,1.0
2019-01-18,-0.11238996611257043,-0.23203865974213472,-0.05389905957370015,-0.3775941930179864,-0.22925146878947686,0.0,1.0
2019-01-22,-0.0645326504481434,-0.22111691125775632,-0.0,-0.5015660395942085,-0.1826455234905939,0.0,1.0
2019-01-23,-0.05729761670277723,-0.21038014575536734,-0.007898365176285206,-0.506972621626945,-0.18711837699428796,0.0,1.0
2019-01-24,-0.055413335433815124,-0.21182702532393366,-0.009708164310188649,-0.5038005592532787,-0.18845260131542668,0.0,1.0
2019-01-25,-0.0,-0.20555053264672354,-0.0,-0.6232359762569283,-0.13669955580014936,0.0,1.0
2019-01-28,-0.0,-0.20682076841568228,-0.0,-0.6189317530709156,-0.13647423570503514,0.0,1.0
2019-01-29,-0.0,-0.2080197554092192,-0.0,-0.6175133270617749,-0.13432894324239575,0.0,1.0
2019-01-30,-0.0,-0.20744628762803816,-0.0,-0.6172858849566188,-0.1337864039640416,0.0,1.0
2019-01-31,-0.0,-0.20780190625921194,-0.0,-0.6328191018964331,-0.12461432642232484,0.0,1.0
2019-02-01,-0.004660400361820113,-0.20600149447437766,-0.0,-0.6399693239469856,-0.1158021001297833,0.0,1.0
2019-02-04,-0.021402674359674086,-0.18745857861291956,-0.0,-0.6198588748976648,-0.12052161709095162,0.0,1.0
2019-02-05,-0.0021455878910821564,-0.17484590777873135,-0.01704767106187095,-0.6147499414839666,-0.141745338222673,0.0,1.0
2019-02-06,-0.010094107540317858,-0.17267366941309698,-0.011167948768011247,-0.6180834862743567,-0.14039985942442113,0.0,1.0
2019-02-07,-0.012181551976573939,-0.17565641776476332,-0.008550512445095169,-0.6209077598828697,-0.13489507076622742,0.0,1.0
2019-02-08,-0.007822124880223713,-0.17369028296536754,-0.01202651700334396,-0.6266304241547217,-0.13534231574007077,0.0,1.0
2019-02-11,-0.009006368929004025,-0.17508693783456417,-0.011428906341577776,-0.6233931153049662,-0.13474387527839646,0.0,1.0
2019-02-12,-0.014346387959211634,-0.17562092654571076,-0.006674104084708277,-0.6243516724404518,-0.13624175523065782,0.0,1.0
2019-02-13,-0.01736389796997044,-0.17403049938335652,-0.005990251159877062,-0.6214983458293365,-0.13869584793375486,0.0,1.0
2019-02-14,-0.01144079437968523,-0.15917029710742178,-0.023529180894069624,-0.6303230111071862,-0.1379175006868401,0.0,1.0
2019-02-15,-0.003898128898128898,-0.16418119302734685,-0.003038541500079962,-0.6707980169518631,-0.15712458020150327,0.0,1.0
2019-02-19,-0.0,-0.17177704549107858,-0.0,-0.6754541070567432,-0.162092107378235,0.0,1.0
2019-02-20,-0.0,-0.16962330487192365,-0.0,-0.679919638372677,-0.15949773982923154,0.0,1.0
2019-02-21,-0.0,-0.17383170049689192,-0.0,-0.6791929026936772,-0.1586835381922791,0.0,1.0
2019-02-22,-0.0,-0.17873144074096398,-0.0,-0.672312297832158,-0.15805758141964518,0.0,1.0
2019-02-25,-0.0,-0.17687772881833363,-0.0,-0.6753385243757671,-0.15981569787328223,0.0,1.0
2019-02-26,-0.0,-0.1786742355617288,-0.0,-0.6769732471767619,-0.15735652313948106,0.0,1.0
2019-02-27,-0.0,-0.17930853955661155,-0.0,-0.6776674788071603,-0.15659545335561686,0.0,1.0
2019-02-28,-0.0,-0.18609906183799052,-0.0,-0.684253001109654,-0.14722082114395238,0.0,1.0
2019-03-01,-0.0,-0.18907961353046776,-0.0,-0.6801944450047401,-0.1477903059886641,0.0,1.0
2019-03-04,-0.0,-0.18974658790798943,-0.0,-0.673164929540552,-0.15307541882547426,0.0,1.0
2019-03-05,-0.0,-0.1812800517192614,-0.0,-0.6865731948765607,-0.1524506040648107,0.0,1.0
2019-03-06,-0.0,-0.18184939807707845,-0.0,-0.6863133230992972,-0.15171285448816352,0.0,1.0
2019-03-07,-0.0,-0.16932230738200887,-0.0,-0.7030052440500202,-0.1446147640177491,0.0,1.0
2019-03-08,-0.0,-0.16264780192016168,-0.0,-0.725133906013138,-0.1334411318847903,0.0,1.0
2019-03-11,-0.0,-0.16301150311415877,-0.0,-0.7221602320910511,-0.14357590635207237,0.0,1.0
2019-03-12,-0.0,-0.15216195849202632,-0.0,-0.7286095439825658,-0.15592985600521397,0.0,1.0
2019-03-13,-0.0,-0.1563168728473312,-0.0,-0.7222980822141154,-0.15943505818574602,0.0,1.0
2019-03-14,-0.0,-0.15736288811017848,-0.0,-0.7213144812973677,-0.15864640208621952,0.0,1.0
2019-03-15,-0.0,-0.15627360127370332,-0.0,-0.7208262742136311,-0.1640913637198669,0.0,1.0
2019-03-18,-0.0,-0.1622858315379091,-0.016599979480865907,-0.7070688416948805,-0.16595875654047398,0.0,1.0
2019-03-19,-0.0,-0.16359039710597714,-0.014675655677053357,-0.7072473896242704,-0.16990051796431802,0.0,1.0
2019-03-20,-0.0,-0.16861961737268064,-0.012541444428427273,-0.7054511007228319,-0.17273831833439732,0.0,1.0
2019-03-21,-0.0,-0.16741057654729827,-0.013472653598535493,-0.7060698932472181,-0.1699405557726721,0.0,1.0
2019-03-22,-0.0,-0.1631665977676726,-0.022385283174865645,-0.710686233980984,-0.17071103761885076,0.0,1.0
2019-03-25,-0.0,-0.10603238286287434,-0.06597343049556834,-0.7034982498515956,-0.17145313491494893,0.0,1.0
2019-03-26,-0.0,-0.11845916795069338,-0.08071905495634309,-0.687211093990755,-0.1680534155110426,0.0,1.0
2019-03-27,-0.0,-0.11742150941062482,-0.07831536415922818,-0.6923045208105713,-0.17343173431734316,0.0,1.0
2019-03-28,-0.0,-0.11626420308085703,-0.08314602107520673,-0.6858309446724269,-0.1769121316478667,0.0,1.0
2019-03-29,-0.0,-0.11701645157300128,-0.0885869789304416,-0.680410670844844,-0.17558652537830371,0.0,1.0
2019-04-01,-0.0,-0.12203767052714008,-0.08813831760293452,-0.681572765115608,-0.1690021843959939,0.0,1.0
2019-04-02,-0.0,-0.127040249969165,-0.12220943140237636,-0.6724293878222259,-0.1339884060354397,0.0,1.0
2019-04-03,-0.0,-0.12699196019163944,-0.12263278021096786,-0.670038862500771,-0.1365739312812288,0.0,1.0
2019-04-04,-0.0,-0.1294925459306761,-0.11512052291894344,-0.6677114048291647,-0.14965874177784194,0.0,1.0
2019-04-05,-0.0,-0.12507483021282745,-0.12146233717977829,-0.6694878517020002,-0.14827735689366886,0.0,1.0
2019-04-08,-0.0,-0.1221504755224558,-0.12107771336620386,-0.6699812266622656,-0.1497741010459431,0.0,1.0
2019-04-09,-0.0,-0.1206490771708163,-0.12287873157438377,-0.6731078904991948,-0.14785911887361164,0.0,1.0
2019-04-10,-0.0,-0.11357026463975577,-0.12712196530599615,-0.6729234132959303,-0.14906870732864422,0.0,1.0
2019-04-11,-0.0,-0.11387048161681221,-0.1306744286864433,-0.6735410086496976,-0.14628104291818914,0.0,1.0
2019-04-12,-0.0,-0.11592196089778035,-0.1333030215351548,-0.6731905923200926,-0.1443186045550366,0.0,1.0
2019-04-15,-0.0,-0.11512676114446026,-0.13443488664727604,-0.6717206097737071,-0.1415722920147699,0.0,1.0
2019-04-16,-0.0,-0.1146123527105388,-0.14436946697207947,-0.6675540147341051,-0.1370643224168885,0.0,1.0
2019-04-17,-0.0,-0.11420084165360178,-0.14912534037461836,-0.6694446736529416,-0.13010561927551778,0.0,1.0
2019-04-18,-0.0,-0.12387696211857643,-0.13458035732558377,-0.6509628962609745,-0.13711806479340197,0.0,1.0
2019-04-22,-0.0,-0.1232480944184903,-0.1340668797639538,-0.6519752479304974,-0.13974264404557005,0.0,1.0
2019-04-23,-0.0,-0.12078749513449286,-0.13281298014873086,-0.6543134001188208,-0.14072070964702027,0.0,1.0
2019-04-24,-0.0,-0.11774335468292782,-0.13642595510446293,-0.6488162229634329,-0.1433014794655098,0.0,1.0
2019-04-25,-0.0,-0.11884306987399772,-0.1361683848797251,-0.6488095238095238,-0.14169121256750122,0.0,1.0
2019-04-26,-0.0,-0.10434854055830577,-0.15459195201610418,-0.6736026949859294,-0.12156194154016804,0.0,1.0
2019-04-29,-0.0,-0.10502855264779591,-0.1529723511770264,-0.6755063473152294,-0.12066061377922026,0.0,1.0
2019-04-30,-0.0,-0.10166358595194086,-0.1521051550626412,-0.6743273772848635,-0.1257136989114808,0.0,1.0
2019-05-01,-0.0,-0.09702213362379004,-0.1571548942641649,-0.6709961158264658,-0.12994512834213606,0.0,1.0
2019-05-02,-0.0,-0.09795817654678922,-0.15582012213928814,-0.6734110583348756,-0.12902761499393417,0.0,1.0
2019-05-03,-0.0,-0.10433281262846338,-0.1545260215407383,-0.6695099893118475,-0.12704513689056976,0.0,1.0
2019-05-06,-0.0,-0.0983222785797893,-0.15701172556831017,-0.6696305727252192,-0.12855001334784483,0.0,1.0
2019-05-07,-0.0,-0.10063910852554385,-0.15608996681551887,-0.6685853578598059,-0.12313081240526035,0.0,1.0
2019-05-08,-0.0,-0.1049803085001641,-0.16393173613390222,-0.6444658680669512,-0.13781998687233343,0.0,1.0
2019-05-09,-0.0,-0.10409577303103604,-0.16385142060596122,-0.6435980484604978,-0.13837071050797428,0.0,1.0
2019-05-10,-0.0,-0.10472502253913615,-0.16562167035488895,-0.6423653798868946,-0.13630030325383166,0.0,1.0
2019-05-13,-0.0,-0.10201108146932074,-0.16891032218345986,-0.6446747383541965,-0.1365278062794993,0.0,1.0
2019-05-14,-0.0,-0.07959358201661508,-0.20151897703208993,-0.6193801922137157,-0.13566949014497473,0.0,1.0
2019-05-15,-0.0,-0.07728584786762613,-0.20451681099321056,-0.6176972801561166,-0.13326828475017277,0.0,1.0
2019-05-16,-0.0,-0.07632763643030291,-0.20309221649589537,-0.6241673626530322,-0.1334256788413355,0.0,1.0
2019-05-17,-0.0,-0.0769168109153854,-0.20248447204968945,-0.6236635780470421,-0.1333672742083291,0.0,1.0
2019-05-20,-0.0,-0.07574185937722457,-0.2072935098745093,-0.6183415705656233,-0.1325279150649826,0.0,1.0
2019-05-21,-0.0,-0.07712474088525789,-0.2103402024143397,-0.6131975775311954,-0.1316099662642767,0.0,1.0
2019-05-22,-0.0,-0.07204956327442616,-0.21580337192768637,-0.6132845825716027,-0.13012390818606542,0.0,1.0
2019-05-23,-0.0,-0.06630686198920586,-0.2148480298664935,-0.6193239459481394,-0.12849490727589985,0.0,1.0
2019-05-24,-0.0,-0.05544422177688711,-0.2224246472743467,-0.6180846541567985,-0.12831724054168944,0.0,1.0
2019-05-28,-0.0,-0.05083201749058667,-0.2224583991254707,-0.6198024211506539,-0.1312806186485283,0.0,1.0
2019-05-29,-0.0,-0.050492984835907924,-0.22197477375336588,-0.6214645800012147,-0.13064604296155327,0.0,1.0
2019-05-30,-0.0,-0.050412855176880114,-0.22328584149599287,-0.6210029952238323,-0.12911843276936774,0.0,1.0
2019-05-31,-0.0,-0.049353225773801086,-0.22623939755865505,-0.6222595599101196,-0.12646004979857892,0.0,1.0
2019-06-03,-0.0,-0.05295636040977656,-0.24419214326046626,-0.6224086472533679,-0.09707993869484553,0.0,1.0
2019-06-04,-0.0,-0.05867665418227216,-0.2484998590471588,-0.6211791711972937,-0.08527646892996657,0.0,1.0
2019-06-05,-0.0,-0.05116410442642134,-0.2690150506395513,-0.6675745470685551,-0.02975830206189727,0.0,1.0
2019-06-06,-0.0,-0.05292585938919279,-0.2759532508427363,-0.6669021618457439,-0.02274883429886357,0.0,1.0
2019-06-07,-0.0,-0.05978436439993539,-0.2774592149895009,-0.6582942981747698,-0.023542238733645617,0.0,1.0
2019-06-10,-0.0,-0.06276942911244511,-0.2856452197735789,-0.6427218887232586,-0.02330687724104589,0.0,1.0
2019-06-11,-0.0,-0.06130144582686374,-0.29327902240325865,-0.6455405214655885,-0.016373938819543868,0.0,1.0
2019-06-12,-0.0,-0.06481929654727332,-0.29598257502420133,-0.6432518554372378,-0.012725879315908357,0.0,1.0
2019-06-13,-0.0,-0.06681308053434347,-0.29852310048155384,-0.639922629002035,-0.009610928653462554,0.0,1.0
2019-06-14,-0.0,-0.06230736689430108,-0.3033984005157027,-0.6439838037106425,-0.004754134687053041,0.0,1.0
2019-06-17,-0.0,-0.05642462605330001,-0.3036729427891787,-0.6523807603918881,-0.003427004797806717,0.0,1.0
2019-06-18,-0.0,-0.053863838025328716,-0.30513430668710173,-0.6513874324433331,-0.006231346293458094,0.0,1.0
2019-06-19,-0.0,-0.05104198127453942,-0.31074197120708746,-0.6504580690627203,-0.0012684989429175477,0.0,1.0
2019-06-20,-0.0,-0.054059505799294,-0.313262733232476,-0.648008068582955,-0.001815431164901664,0.0,1.0
2019-06-21,-0.0,-0.05771053958648512,-0.3125567322239032,-0.6428038325769037,-0.004074634392334846,0.0,1.0
2019-06-24,-0.0,-0.053563854496980465,-0.3145159661489366,-0.6399587970350024,-0.011714568479731777,0.0,1.0
2019-06-25,-0.0,-0.05369032726685768,-0.31602840886162786,-0.6379686049796215,-0.009987490416044551,0.0,1.0
2019-06-26,-0.0,-0.050923493513316896,-0.3132401083134624,-0.6355130744048821,-0.021117083619609584,0.0,1.0
2019-06-27,-0.0,-0.05880213385063046,-0.3164605560944067,-0.6414686388619464,-0.003960556094406725,0.0,1.0
2019-06-28,-0.0,-0.08434665907519623,-0.30904062792305503,-0.6325796087681483,-0.007462686567164179,0.0,1.0
2019-07-01,-0.0,-0.07798109303363493,-0.3132227045887938,-0.6334848054529963,-0.003955856696555362,0.0,1.0
2019-07-02,-0.0,-0.08261380680205926,-0.31150431715918764,-0.6296161173943006,-0.003101058008026268,0.0,1.0
2019-07-03,-0.0,-0.07805599448968843,-0.3164782626311738,-0.628803533082128,-0.002491795308131761,0.0,1.0
2019-07-05,-0.0,-0.0630417172944512,-0.32420008100445524,-0.6312677197245848,-0.006601863102470636,0.0,1.0
2019-07-08,-0.0,-0.059386274271352714,-0.3274149742591917,-0.6336495196400341,-0.006364262840001622,0.0,1.0
2019-07-09,-0.0,-0.060749274862578855,-0.3264233991196933,-0.6356260522098943,-0.005557696598446279,0.0,1.0
2019-07-10,-0.0,-0.03245148482761415,-0.3207065591702791,-0.6664505935259085,-0.006097313940768951,0.0,1.0
2019-07-11,-0.0,-0.04609815607375705,-0.30486780528778845,-0.6429142834286627,-0.006039758409663613,0.0,1.0
2019-07-12,-0.0,-0.0547430672101015,-0.3029249580436347,-0.6338008471189963,-0.006453288579876928,0.0,1.0
2019-07-15,-0.0,-0.06608184797378308,-0.31114619135161053,-0.6209935256973863,-0.0,0.0,1.0
2019-07-16,-0.0,-0.06654676258992807,-0.31189048760991206,-0.6199840127897682,-0.0,0.0,1.0
2019-07-17,-0.0,-0.0656549520766773,-0.31210063897763574,-0.6190694888178913,-0.0,0.0,1.0
2019-07-18,-0.0,-0.06435841149471164,-0.30995809219716625,-0.6212931550588705,-0.0,0.0,1.0
2019-07-19,-0.0,-0.06530040987703689,-0.30914725582325303,-0.6249525142457263,-0.0,0.0,1.0
2019-07-22,-0.0,-0.06511376381990065,-0.31152860118570747,-0.626241788174972,-0.0,0.0,1.0
2019-07-23,-0.0,-0.06563188463849388,-0.311135589825756,-0.626036451031444,-0.0,0.0,1.0
2019-07-24,-0.0,-0.06488358591419591,-0.3139877079537947,-0.6230706091970131,-0.0,0.0,1.0
2019-07-25,-0.0,-0.04706283058182401,-0.3203037345728482,-0.636159640968104,-0.0,0.0,1.0
2019-07-26,-0.0,-0.042249854828697864,-0.32015778618770147,-0.6399551470735467,-0.0,0.0,1.0
2019-07-29,-0.0,-0.04450230322451432,-0.32070899258962543,-0.6375926296815542,-0.0,0.0,1.0
2019-07-30,-0.0,-0.04792639660045301,-0.3207921585920744,-0.6357313235382549,-0.0,0.0,1.0
2019-07-31,-0.0,-0.015131286159323541,-0.32487761459724074,-0.6779342153173928,-0.004956103086944209,0.0,1.0
2019-08-01,-0.0,-0.01743774401715453,-0.3259968037545769,-0.6757631541682682,-0.0037424392612222606,0.0,1.0
2019-08-02,-0.0,-0.016471967339019362,-0.32590242127814384,-0.6787056873762076,-0.0,0.0,1.0
2019-08-05,-0.0,-0.01425456307543208,-0.3244023582619932,-0.6804030043611695,-0.0,0.0,1.0
2019-08-06,-0.0,-0.016977996676477064,-0.32850821871183455,-0.6529921717020041,-0.003663883716739744,0.0,1.0
2019-08-07,-0.0,-0.02832980127154225,-0.3272421928105882,-0.6437082650245911,-0.0,0.0,1.0
2019-08-08,-0.0,-0.030066770620926792,-0.33447283195394023,-0.6345807844548399,-0.0,0.0,1.0
2019-08-09,-0.0,-0.02793742017879949,-0.3350494891443167,-0.6325431034482758,-0.0,0.0,1.0
2019-08-12,-0.0,-0.02746726285531779,-0.33479718939635905,-0.6339029064196743,-0.0,0.0,1.0
2019-08-13,-0.0,-0.021351248978289907,-0.33444309323976795,-0.6377863280237634,-0.0,0.0,1.0
2019-08-14,-0.0,-0.020908492954096986,-0.3342568416017221,-0.6380179785134839,-0.0,0.0,1.0
2019-08-15,-0.0,-0.02320106928401859,-0.3356275061344186,-0.6361042950904702,-0.0,0.0,1.0
2019-08-16,-0.0,-0.018130628382021126,-0.338611449451888,-0.6400031948243846,-0.0,0.0,1.0
2019-08-19,-0.0,-0.016943064120217923,-0.3389610648785647,-0.6397453551258256,-0.0,0.0,1.0
2019-08-20,-0.0,-0.017923719520704987,-0.3364236298024204,-0.6393723707558268,-0.0,0.0,1.0
2019-08-21,-0.0,-0.013977229677187803,-0.35359799015014054,-0.6263234502422587,-0.0,0.0,1.0
2019-08-22,-0.0,-0.017504381073761347,-0.3474589772184164,-0.6264338059582603,-0.0,0.0,1.0
