Date,IWF,IWM,MTUM,PBYI,SPY,VLUE,VXX
2018-10-17,-1.1456705999667607,-2.5046534818015624,-0.2156390227688217,1.0,-1.7590161209905268,-1.684809705833472,0.0
2018-10-18,-1.1483029593713425,-2.5108677478682493,-0.22061528172546396,1.0,-1.7808058853034607,-1.6991305801705399,0.0
2018-10-19,-1.1213733477429546,-2.495968077146895,-0.1850527890930252,1.0,-1.8003159032338516,-1.7104497464460886,0.0
2018-10-22,-1.1218944744495223,-2.491233901121728,-0.18554216867469878,1.0,-1.7999999999999998,-1.710427918570835,0.0
2018-10-23,-1.1222500000000002,-2.4999166666666666,-0.17800000000000002,1.0,-1.8124166666666666,-1.7205833333333334,0.0
2018-10-24,-1.1311653569637186,-2.5010031767262997,-0.1576659421501421,1.0,-1.8293763584684835,-1.7406788162514628,0.0
2018-10-25,-1.0378987766850565,-2.373470856320461,-0.11921324058527226,1.0,-1.818661549532262,-1.6462780842728073,0.0
2018-10-26,-1.004245950621167,-2.336295014939456,-0.08263877968234,1.0,-1.8196257273156158,-1.6200660481207738,0.0
2018-10-29,-0.9690293241336053,-2.37345146620668,-0.043358946212952804,1.0,-1.8108828602791283,-1.6439548376979773,0.0
2018-10-30,-0.9673904523006978,-2.3734420318256646,-0.042016147997178024,1.0,-1.8108489456768835,-1.6451360037626404,0.0
2018-10-31,-0.984507042253521,-2.3303599374021906,-0.04154929577464789,1.0,-1.8223004694835683,-1.6459311424100158,0.0
2018-11-01,-0.9504099653106275,-2.4071270892462944,-0.0,1.0,-1.8503626616209397,-1.6759697256385997,0.0
2018-11-02,-0.9509872785452276,-2.3481620229454463,-0.0,1.0,-1.8500741434480608,-1.6554280808553812,0.0
2018-11-05,-1.7780892576810943,-2.5616730208566945,-1.099125364431487,1.0,-2.3787844808252974,-2.3956043956043955,0.0
2018-11-06,-1.8103012186709586,-2.626235916302598,-1.1229018165095426,1.0,-2.458381237065992,-2.479190618532996,0.0
2018-11-07,-1.8096005525497871,-2.630827673535167,-1.1296189708760216,1.0,-2.459652354092322,-2.481754345573846,0.0
2018-11-08,-1.7555026094849104,-2.6171999092353073,-1.069888813251645,1.0,-2.429997730882687,-2.4729975039709555,0.0
2018-11-09,-1.754879709487063,-2.617566954153427,-1.071379936450295,1.0,-2.431230140717204,-2.4731048570131637,0.0
2018-11-12,-1.7577992058990357,-2.5947816222348266,-1.0686330119115144,1.0,-2.4476460578559274,-2.475439591605218,0.0
2018-11-13,-1.7084776052719761,-2.5685245169217024,-1.0118396068356976,1.0,-2.428571428571429,-2.452027253434603,0.0
2018-11-14,-1.709371160504859,-2.5677426560929297,-1.0121746900480286,1.0,-2.428571428571429,-2.4515804758181616,0.0
2018-11-15,-1.708245007252036,-2.5687827736249025,-1.0076983152962178,1.0,-2.4312172263750975,-2.441035367622448,0.0
2018-11-16,-1.6956184137548531,-2.5464226289517473,-0.9958957293399889,1.0,-2.4191902384914035,-2.4354963948973936,0.0
2018-11-19,-1.698931909212283,-2.559078771695594,-0.9888740542946151,1.0,-2.431909212283044,-2.4470404984423677,0.0
2018-11-20,-1.6415177586587248,-2.546326935804103,-0.9190381645709244,1.0,-2.440767703507611,-2.482572247959409,0.0
2018-11-21,-1.6460118655240608,-2.5379037574159526,-0.9219951658976048,1.0,-2.436936936936937,-2.443748626675456,0.0
2018-11-23,-1.6426222319666741,-2.520938390703793,-0.9228239421179567,1.0,-2.436088577066433,-2.4399254549440914,0.0
2018-11-26,-1.6405257393209198,-2.523877327491785,-0.9200438116100766,1.0,-2.4323110624315443,-2.436035049288061,0.0
2018-11-27,-1.62324518445968,-2.52530199151159,-0.8879094569594079,1.0,-2.4214822069866146,-2.4246381543149416,0.0
2018-11-28,-1.6239241747467044,-2.5352434905763155,-0.8866978973744417,1.0,-2.4222682209391,-2.426299161128663,0.0
2018-11-29,-1.5737068965517242,-2.517025862068966,-0.8268318965517243,1.0,-2.421012931034483,-2.4372844827586206,0.0
2018-11-30,-1.5751239491269668,-2.518430696270748,-0.825716749299418,1.0,-2.4231515412804483,-2.435762017676223,0.0
2018-12-03,-1.572182150931209,-2.5185703520292817,-0.8177414145763806,1.0,-2.422219829906341,-2.4346000645925288,0.0
2018-12-04,-1.553175538181429,-2.51472635750241,-0.809681910677948,1.0,-2.4088036842668954,-2.4236906929420585,0.0
2018-12-06,-1.5059392410385786,-2.400084095448334,-0.8320193419531167,1.0,-2.3997687375170815,-2.3740145064648375,0.0
2018-12-07,-1.5074109113844212,-2.3995584988962473,-0.8334910122989593,1.0,-2.3993482602754126,-2.3721223588773257,0.0
2018-12-10,-1.4575550020755499,-2.396533831465338,-0.7954545454545454,1.0,-2.387816521378165,-2.34049398090494,0.0
2018-12-11,-1.468421600249714,-2.3987098116741232,-0.8035584226407241,1.0,-2.396004578087608,-2.338050150868796,0.0
2018-12-12,-1.468450645564348,-2.4014993752603084,-0.802582257392753,1.0,-2.398167430237401,-2.341628488129946,0.0
2018-12-13,-1.464159567837108,-2.3922709328900895,-0.8024101392063163,1.0,-2.3950758362767504,-2.3347184708082276,0.0
2018-12-14,-1.4636071020662444,-2.3885370158862007,-0.8028242134773128,1.0,-2.394766898556744,-2.333402554251895,0.0
2018-12-17,-1.4370874587458744,-2.3821163366336635,-0.774546204620462,1.0,-2.374484323432343,-2.3452970297029703,0.0
2018-12-18,-1.4066571661237786,-2.3485342019543975,-0.7414495114006515,1.0,-2.3526058631921827,-2.3299063517915313,0.0
2018-12-19,-1.4188374706302993,-2.3558075390744713,-0.7435897435897435,1.0,-2.3596894473388494,-2.3376238635202777,0.0
2018-12-20,-1.4025815631669885,-2.3247281227767047,-0.761662770606769,1.0,-2.3547108445980283,-2.3199512145543246,0.0
2018-12-21,-1.385638030013093,-2.31171316346057,-0.7430758384530164,1.0,-2.3427334071910564,-2.2883472655856583,0.0
2018-12-24,-1.3420477137176938,-2.2637176938369783,-0.7306163021868787,1.0,-2.316898608349901,-2.2870775347912526,0.0
2018-12-26,-1.341678210963784,-2.286364535919256,-0.7068078369285572,1.0,-2.2899267761725706,-2.2704334058974864,0.0
2018-12-27,-1.1969162177224595,-2.152888723759985,-0.6203789708341073,1.0,-2.128924391603195,-2.1893925320453276,0.0
2018-12-28,-1.1936924365057215,-2.1663410549818587,-0.6159642757465811,1.0,-2.1343380779607406,-2.192669085496325,0.0
2018-12-31,-1.1948450730436402,-2.1654415185633202,-0.615985856518098,1.0,-2.13510747185261,-2.1935423839210944,0.0
2019-01-02,-1.1966570174619477,-2.179008310766645,-0.6037912036604725,1.0,-2.1472593145952,-2.2113175833411147,0.0
2019-01-03,-1.1973758200562326,-2.192970946579194,-0.5937207122774133,1.0,-2.1567947516401125,-2.2312089971883786,0.0
2019-01-04,-1.1473069435431538,-2.1943079632891442,-0.5682766292759804,1.0,-2.1313618244182813,-2.229257439510522,0.0
2019-01-07,-1.0799095022624434,-2.1247963800904976,-0.5706787330316743,1.0,-2.096923076923077,-2.177466063348416,0.0
2019-01-08,-1.0777314730929515,-2.1312737814821525,-0.5645950353324878,1.0,-2.102464214531618,-2.183638340279036,0.0
2019-01-09,-1.07151887303594,-2.1162181686834023,-0.5600505689001264,1.0,-2.0981578472096802,-2.184215279031967,0.0
2019-01-10,-1.0746835443037974,-2.1144665461121157,-0.5609403254972875,1.0,-2.105515370705244,-2.185985533453888,0.0
2019-01-11,-1.0807989105764866,-2.1083976395823876,-0.5656831593281888,1.0,-2.1177485247389924,-2.2058102587380843,0.0
2019-01-14,-1.0991690256597573,-2.1226372020820015,-0.573280978906036,1.0,-2.134508264085472,-2.2019906857821203,0.0
2019-01-15,-1.0977037782453571,-2.119476717592169,-0.5833866983807519,1.0,-2.1356691976946296,-2.212057451285335,0.0
2019-01-16,-1.0912248628884826,-2.1254113345521026,-0.5695612431444241,1.0,-2.1362888482632543,-2.2181901279707494,0.0
2019-01-17,-1.0902186842346053,-2.1328575349986276,-0.5682130112544607,1.0,-2.138622014822948,-2.2201482294811967,0.0
2019-01-18,-1.0945236999539807,-2.122319374137138,-0.5955821445006904,1.0,-2.1430280717901518,-2.2484123331799357,0.0
2019-01-22,-1.0791984732824427,-2.2353053435114503,-0.5730916030534351,1.0,-2.2972328244274807,-2.3571564885496183,0.0
2019-01-23,-1.0730094854843346,-2.2154833764491713,-0.5840758838746766,1.0,-2.3171409408833954,-2.3915876209638784,0.0
2019-01-24,-1.0750263839585532,-2.214717451789312,-0.5917682049314017,1.0,-2.3203492276695767,-2.392305478269212,0.0
2019-01-25,-1.1283011430823808,-2.209006700827749,-0.6369728025226646,1.0,-2.399783208513993,-2.4801931415057155,0.0
2019-01-28,-1.1306834993589112,-2.186704803235033,-0.6674228227635861,1.0,-2.4049709044284446,-2.473123582207318,0.0
2019-01-29,-1.1329170383586085,-2.186837149370602,-0.6767766874814154,1.0,-2.4185746853008228,-2.496778669838438,0.0
2019-01-30,-1.132395203646814,-2.1850163512040433,-0.6774353384203746,1.0,-2.4171043504112575,-2.497671192151422,0.0
2019-01-31,-1.121299138528567,-2.1922962669571247,-0.6869987127438361,1.0,-2.3953856817506685,-2.505891672442816,0.0
2019-02-01,-1.1216857934309457,-2.188365650969529,-0.6836169370795409,1.0,-2.398496240601504,-2.5009893153937477,0.0
2019-02-04,-1.1216376582278482,-2.1893789556962027,-0.6832476265822784,1.0,-2.3970530063291138,-2.4980221518987342,0.0
2019-02-05,-1.1089902086836119,-2.183661358916032,-0.6860844624666205,1.0,-2.3986747107111066,-2.5129067352388486,0.0
2019-02-06,-1.1045809834767983,-2.180864747204908,-0.6894231720589691,1.0,-2.400019788265559,-2.5192440882556646,0.0
2019-02-07,-1.1039976251731645,-2.1789036216109245,-0.6910746091430834,1.0,-2.399465663962003,-2.52176924599248,0.0
2019-02-08,-1.107394540942928,-2.1797518610421833,-0.7052109181141439,1.0,-2.408138957816377,-2.525161290322581,0.0
2019-02-11,-1.1085271317829457,-2.1685549592526336,-0.708805406479825,1.0,-2.4138342277877163,-2.5387596899224807,0.0
2019-02-12,-1.1189313129299174,-2.1825341441531254,-0.7072076562655768,1.0,-2.4205961519290202,-2.5398265377330276,0.0
2019-02-13,-1.1127631972857002,-2.197585071350165,-0.7168945215048399,1.0,-2.418121943917773,-2.5336792735255966,0.0
2019-02-14,-1.1272290122219994,-2.1866359447004604,-0.7449408936084952,1.0,-2.4246643959126426,-2.5344620316569824,0.0
2019-02-15,-1.1226795010313328,-2.1108928396031823,-0.7643649936155584,1.0,-2.357626952165799,-2.466653570376191,0.0
2019-02-19,-1.1353707512978743,-2.0899206582427268,-0.7712802429229112,1.0,-2.3473405818395534,-2.451464394162014,0.0
2019-02-20,-1.137684003925417,-2.101570166830226,-0.7702649656526006,1.0,-2.3508341511285575,-2.4532875368007847,0.0
2019-02-21,-1.1370399373531714,-2.08525841816758,-0.7709475332811276,1.0,-2.345242756460454,-2.450078308535631,0.0
2019-02-22,-1.1353361385654173,-2.0842548194539585,-0.7719933457285448,1.0,-2.345337117134749,-2.4487718954887954,0.0
2019-02-25,-1.1355034807334052,-2.0797136974213157,-0.7889989214628885,1.0,-2.3493479752916953,-2.451318756740857,0.0
2019-02-26,-1.144535492151249,-2.0953697304768486,-0.7870470925066639,1.0,-2.3696317504195874,-2.476058840951723,0.0
2019-02-27,-1.1468503937007875,-2.0840551181102365,-0.7937992125984252,1.0,-2.3545275590551182,-2.463287401574803,0.0
2019-02-28,-1.1445866141732284,-2.08503937007874,-0.7941929133858268,1.0,-2.35501968503937,-2.4637795275590553,0.0
2019-03-01,-1.1429836646329463,-2.0872859673292656,-0.7914780555008857,1.0,-2.3549498130289312,-2.463983467821295,0.0
2019-03-04,-1.4569967456996744,-2.496629474662947,-1.065434681543468,1.0,-2.7587168758716873,-2.8446071594607156,0.0
2019-03-05,-1.4842598010532475,-2.4976009362200116,-1.071152720889409,1.0,-2.7881802223522527,-2.861673493270919,0.0
2019-03-06,-1.4829804655515266,-2.493741958123757,-1.07369282957071,1.0,-2.786173821499591,-2.8605684875424027,0.0
2019-03-07,-1.4816625916870418,-2.4605891256258006,-1.071719641401793,1.0,-2.782745371987426,-2.845965770171149,0.0
2019-03-08,-1.5015978222274828,-2.475914309385726,-1.1507870753935376,1.0,-2.82731684222985,-2.8799857971357556,0.0
2019-03-11,-1.5084299892383117,-2.494798517278489,-1.1818725337797442,1.0,-2.8487384909721394,-2.923592012435729,0.0
2019-03-12,-1.5094271646451303,-2.4495016212321366,-1.2328569712981867,1.0,-2.8592530323045513,-2.9582082382610784,0.0
2019-03-13,-1.5522279035792548,-2.479668858047236,-1.2888970051132214,1.0,-2.877769661553445,-2.975773070367665,0.0
2019-03-14,-1.5502613346298773,-2.4729549045824726,-1.2879542968275193,1.0,-2.873951622705725,-2.9699769053117784,0.0
2019-03-15,-1.566732090284593,-2.48932777232581,-1.3029931305201177,1.0,-2.9012512266928363,-3.006624141315015,0.0
2019-03-18,-1.5982756466325128,-2.537423466200175,-1.3779832562788954,1.0,-2.935649131575659,-3.0459827564663247,0.0
2019-03-19,-1.596402968180103,-2.5647088416551376,-1.3717771349515784,1.0,-2.9608854232172055,-3.083385737643064,0.0
2019-03-20,-1.6088500063395461,-2.595536959553696,-1.3772029922657538,1.0,-2.98541904399645,-3.111956383922911,0.0
2019-03-21,-1.6086901604142982,-2.583680687128963,-1.377163066818239,1.0,-2.9778956675508397,-3.083617531893394,0.0
2019-03-22,-1.6217042414978984,-2.5888421857088266,-1.42351292828939,1.0,-3.0098076678130177,-3.093236530378296,0.0
2019-03-25,-1.5906579608237064,-2.461451531893521,-1.4662230035158212,1.0,-2.986062280261175,-3.0521094927172276,0.0
2019-03-26,-1.5950151821862346,-2.4864625506072877,-1.4986082995951417,1.0,-2.995951417004049,-3.0759109311740893,0.0
2019-03-27,-1.6018191005558364,-2.4639969681657403,-1.5034108135421933,1.0,-2.9940626579080347,-3.0693532086912585,0.0
2019-03-28,-1.5965334008097165,-2.4619180161943324,-1.520495951417004,1.0,-2.994306680161943,-3.078694331983806,0.0
2019-03-29,-1.591927116284955,-2.4589396431734785,-1.5276477287106163,1.0,-2.994179425534607,-3.080728837150449,0.0
2019-04-01,-1.5872674345019617,-2.4698139476015695,-1.5247437033286926,1.0,-2.995317048474877,-3.079610175927098,0.0
2019-04-02,-1.624580428608314,-2.5197521301316805,-1.6125742318616059,1.0,-3.0564162148205525,-3.0966950684224117,0.0
2019-04-03,-1.625064466219701,-2.516632284682826,-1.6112686952037132,1.0,-3.050283651366684,-3.0899948427024237,0.0
2019-04-04,-1.6340012928248222,-2.520749838396897,-1.6175824175824176,1.0,-3.059340659340659,-3.0963154492566254,0.0
2019-04-05,-1.6518297430573576,-2.51933558266286,-1.6266545548922915,1.0,-3.0720218011938747,-3.107059434207111,0.0
2019-04-08,-1.648613630474216,-2.5120497538222337,-1.62503239181135,1.0,-3.068929774552993,-3.102098989375486,0.0
2019-04-09,-1.6770927968851397,-2.4889033095392605,-1.645814406229721,1.0,-3.0789097988319276,-3.0878650227125246,0.0
2019-04-10,-1.6762151652624757,-2.4742709008425146,-1.6532728451069345,1.0,-3.080103694102398,-3.077900194426442,0.0
2019-04-11,-1.6947327451997924,-2.452776336274001,-1.672677737415672,1.0,-3.0867929423975093,-3.0664244940321743,0.0
2019-04-12,-1.689508323654665,-2.4416053684346366,-1.6670538133952766,1.0,-3.0622015743966964,-3.044521873790166,0.0
2019-04-15,-1.6963499870566918,-2.451203727672793,-1.6784882215894383,1.0,-3.0641988092156356,-3.05293813098628,0.0
2019-04-16,-1.6976051779935275,-2.4524271844660195,-1.6806472491909386,1.0,-3.063300970873786,-3.0511326860841423,0.0
2019-04-17,-1.6984846522471184,-2.4408755342572204,-1.6891594353063075,1.0,-3.0699391270560805,-3.053231446703795,0.0
2019-04-18,-1.6973973844361003,-2.4390780784669173,-1.6831542146834133,1.0,-3.070568431956494,-3.058008545901852,0.0
2019-04-22,-1.712743823146944,-2.4504551365409624,-1.6842652795838753,1.0,-3.084005201560468,-3.0723016905071523,0.0
2019-04-23,-1.71931196247068,-2.457649205108157,-1.6907740422204847,1.0,-3.09147771696638,-3.071931196247068,0.0
2019-04-24,-1.707089067774604,-2.4381978706829397,-1.6905998441963124,1.0,-3.0804985717995326,-3.0671254219683197,0.0
2019-04-25,-1.7112355162088269,-2.4378336154146596,-1.7045957557609683,1.0,-3.0907433927873975,-3.074729852883739,0.0
2019-04-26,-1.615981569055414,-2.2394810234024494,-1.5929428883230263,1.0,-2.842973202376622,-2.8341214987268097,0.0
2019-04-29,-1.6168768186226965,-2.232298739088264,-1.590203685741998,1.0,-2.8437196896217265,-2.8411736178467506,0.0
2019-04-30,-1.6189320388349513,-2.228398058252427,-1.5951456310679613,1.0,-2.8484223300970872,-2.84502427184466,0.0
2019-05-01,-1.6210183397683398,-2.201496138996139,-1.5860279922779925,1.0,-2.8367519305019306,-2.8204633204633205,0.0
2019-05-02,-1.6183813773971776,-2.202870582559402,-1.5814738873477263,1.0,-2.8319864913761914,-2.8265589193100955,0.0
2019-05-03,-1.617234711143341,-2.218032390621223,-1.5818225767464347,1.0,-2.836354846507131,-2.8324873096446703,0.0
2019-05-06,-1.618621523579202,-2.1879081015719466,-1.5980652962515116,1.0,-2.8453446191051994,-2.8420798065296253,0.0
2019-05-07,-1.608433734939759,-2.1781927710843374,-1.5985542168674698,1.0,-2.831325301204819,-2.831566265060241,0.0
2019-05-08,-1.5824084019572742,-2.1488244420575247,-1.5875402792696025,1.0,-2.8059434300035804,-2.8098818474758325,0.0
2019-05-09,-1.5846153846153845,-2.145378652355397,-1.5885509838998213,1.0,-2.8040548598688133,-2.8034585569469295,0.0
2019-05-10,-1.5837406127071165,-2.1435212778638695,-1.5897007986649183,1.0,-2.8036714745500055,-2.7997377518178563,0.0
2019-05-13,-1.968794326241135,-2.5919148936170218,-1.9139007092198583,1.0,-3.3476595744680853,-3.3621276595744685,0.0
2019-05-14,-1.8729763387297635,-2.4663069046630692,-1.9334440293344402,1.0,-3.2814445828144456,-3.2828282828282824,0.0
2019-05-15,-1.8590204759269506,-2.4717764250138354,-1.9449363586054236,1.0,-3.287216380741561,-3.272136137244051,0.0
2019-05-16,-1.8476508201278843,-2.4906866833472336,-1.966360856269113,1.0,-3.303308312482624,-3.292604948568251,0.0
2019-05-17,-1.8408429225010399,-2.4697074726188823,-1.9725495632885068,1.0,-3.284902259808679,-3.295854706779426,0.0
2019-05-20,-1.8347814094607637,-2.4428354709695212,-1.9754516618397462,1.0,-3.262998207143842,-3.2751344642118325,0.0
2019-05-21,-1.8233998623537508,-2.441293874741913,-1.972883688919477,1.0,-3.256159669649002,-3.2710254645560903,0.0
2019-05-22,-1.8192191366510861,-2.4278251306021446,-1.981440747869123,1.0,-3.254605444047292,-3.264503711850426,0.0
2019-05-23,-1.8174831892411143,-2.4206120488541236,-1.9822972416632356,1.0,-3.248799231508165,-3.253876766845066,0.0
2019-05-24,-1.8064295485636115,-2.384952120383037,-1.9994528043775652,1.0,-3.240902872777018,-3.2482900136798905,0.0
2019-05-28,-1.8075765864332605,-2.3793763676148796,-1.999589715536105,1.0,-3.2409737417943103,-3.248495623632385,0.0
2019-05-29,-1.809218600845493,-2.3761080049093137,-1.9941360970953224,1.0,-3.2299195417973543,-3.2276012546024817,0.0
2019-05-30,-1.808719346049046,-2.371525885558583,-1.9886920980926428,1.0,-3.2265667574931878,-3.2283378746594003,0.0
2019-05-31,-1.8056498709765043,-2.3654760287926115,-1.9827515958169226,1.0,-3.21037620535108,-3.217166915659378,0.0
2019-06-03,-1.7953255876790057,-2.3522021075385027,-1.995406646852202,1.0,-3.1930559308295057,-3.1738719265063495,0.0
2019-06-04,-1.7904337251722737,-2.354276449128496,-1.9939197405755977,1.0,-3.193217132819889,-3.1798405620862042,0.0
2019-06-05,-1.7715776796467282,-2.3085775458316604,-2.0119095410143184,1.0,-3.1811856014987283,-3.1082563896694766,0.0
2019-06-06,-1.7671673819742488,-2.335032188841202,-1.994098712446352,1.0,-3.182001072961373,-3.1338519313304722,0.0
2019-06-07,-1.7743541442411195,-2.358315392895587,-2.000807319698601,1.0,-3.183530678148547,-3.138320775026911,0.0
2019-06-10,-1.7589874781203716,-2.369597414837754,-2.0,1.0,-3.184058166150532,-3.1516089942103136,0.0
2019-06-11,-1.7760000000000002,-2.3829152542372882,-2.047050847457627,1.0,-3.194169491525424,-3.1593220338983055,0.0
2019-06-12,-1.7130780069168694,-2.2406814397335726,-1.9365953631356474,1.0,-2.970154989112335,-2.9486358396311,0.0
2019-06-13,-1.7313816127375448,-2.2546224961479195,-1.9548022598870054,1.0,-2.961350796096559,-2.938109912686184,0.0
2019-06-14,-1.7353092122145242,-2.2424942263279446,-1.966512702078522,1.0,-2.9616371567872726,-2.924557351809084,0.0
2019-06-17,-1.729249264611843,-2.235707891034659,-1.9583066888348895,1.0,-2.948970456580126,-2.917252845632434,0.0
2019-06-18,-1.7358345111139664,-2.255043042528588,-1.962996273930361,1.0,-2.9646665810098933,-2.929975587819607,0.0
2019-06-19,-1.730739697977988,-2.2408497568466856,-1.964166879959048,1.0,-2.952649091374456,-2.9090094701817253,0.0
2019-06-20,-1.7376523412443872,-2.251443232841565,-1.9636946760744067,1.0,-2.9589480436177036,-2.9169980756895444,0.0
2019-06-21,-1.7431511254019294,-2.26443729903537,-1.9659163987138266,1.0,-2.961800643086817,-2.926173633440514,0.0
2019-06-24,-1.738171560456469,-2.241569431978459,-1.9612770868060008,1.0,-2.948967816386716,-2.9322990126939352,0.0
2019-06-25,-1.7360594795539033,-2.23714908345084,-1.9610306370978081,1.0,-2.9511601076785032,-2.933341879246251,0.0
2019-06-26,-1.7215741571593386,-2.2416356877323422,-1.9534675041661327,1.0,-2.9483399564158446,-2.9537238815536475,0.0
2019-06-27,-1.729993577392421,-2.236737315350032,-1.9717405266538213,1.0,-2.9547848426461143,-2.9519588953114964,0.0
2019-06-28,-1.729356036358981,-2.2138010498015617,-1.968121879400845,1.0,-2.9499423889386764,-2.941108692869031,0.0
2019-07-01,-1.739097071236731,-2.2014324082363474,-1.9698171121626806,1.0,-2.9496099245427807,-2.9295306305154116,0.0
2019-07-02,-1.730965763924374,-2.2065661727133365,-1.9643587123147672,1.0,-2.9443025038323962,-2.9284619315278486,0.0
2019-07-03,-1.7301648141050212,-2.2078701929219364,-1.964354158681487,1.0,-2.9442953877603166,-2.9294748945956304,0.0
2019-07-05,-1.7277366675172239,-2.200051033426895,-1.960321510589436,1.0,-2.9413115590711914,-2.928935953049247,0.0
2019-07-08,-1.7295742232451092,-2.202020202020202,-1.9653496995269149,1.0,-2.9512850019179133,-2.9378596087456845,0.0
2019-07-09,-1.7253575076608785,-2.1949693564862103,-1.962844739530133,1.0,-2.948544433094995,-2.9365423901940755,0.0
2019-07-10,-1.7280746612119664,-2.196497059575556,-1.9653541293786756,1.0,-2.954103809767323,-2.9404244438762466,0.0
2019-07-11,-1.7349412965798876,-2.1827462991322104,-1.9717968351199593,1.0,-2.9467840735068913,-2.925472179683512,0.0
2019-07-12,-1.7427109974424553,-2.1888746803069052,-1.975319693094629,1.0,-2.954731457800511,-2.9262148337595906,0.0
2019-07-15,-1.753593429158111,-2.2117556468172483,-1.9991016427104722,1.0,-2.9572638603696095,-2.911960985626283,0.0
2019-07-16,-1.7667953667953669,-2.218275418275418,-2.0187902187902185,1.0,-2.9620334620334616,-2.9041184041184036,0.0
2019-07-17,-1.7673190831831058,-2.2259850630955444,-2.0154519701261906,1.0,-2.9635591037857325,-2.904197785217615,0.0
2019-07-18,-1.7635265390052692,-2.2210512787559438,-2.0124662639763526,1.0,-2.9583601079552757,-2.896285824444159,0.0
2019-07-19,-1.7721600411681464,-2.2233371928470347,-2.016724559372186,1.0,-2.957416698829281,-2.8954071786954847,0.0
2019-07-22,-1.7665039815052659,-2.2130747495504752,-2.007577703570511,1.0,-2.9549190855381453,-2.901361417929617,0.0
2019-07-23,-1.7648041104688506,-2.218111753371869,-2.0070648683365446,1.0,-2.95427103403982,-2.9009633911368016,0.0
2019-07-24,-1.7691021353228713,-2.2191921790583997,-2.0213532287110882,1.0,-2.956907640854129,-2.8968356058657063,0.0
2019-07-25,-1.773100616016427,-2.1953285420944555,-2.027464065708419,1.0,-2.9585472279260783,-2.8792351129363447,0.0
2019-07-26,-1.7662054829618241,-2.1844734819369713,-2.0244683576735842,1.0,-2.958365359979503,-2.8772738918780423,0.0
2019-07-29,-1.766142437028513,-2.1738908068021994,-2.026339342795039,1.0,-2.9456591228743125,-2.8739291650684056,0.0
2019-07-30,-1.7671618852459017,-2.1746926229508197,-2.0326588114754096,1.0,-2.9510758196721314,-2.8817879098360657,0.0
2019-07-31,-1.7696456086286594,-2.1919619928094503,-2.037493579866461,1.0,-2.95467385721623,-2.8863636363636362,0.0
2019-08-01,-1.7830407847186371,-2.222896231285493,-2.043236964377904,1.0,-2.9650232318017555,-2.8923593185338152,0.0
2019-08-02,-1.7791102514506771,-2.2117343649258547,-2.052998065764023,1.0,-2.9613152804642167,-2.8897485493230177,0.0
2019-08-05,-1.7647965078957504,-2.2009243805366543,-2.0369752214661703,1.0,-2.953139042239055,-2.882783412504814,0.0
2019-08-06,-1.7088431941465878,-2.1653841301879653,-1.9935662924183173,1.0,-2.8976914343383373,-2.8497540052983474,0.0
2019-08-07,-1.6883312421580932,-2.166499372647428,-1.9678795483061484,1.0,-2.8804265997490592,-2.843789209535759,0.0
2019-08-08,-1.6863065326633164,-2.1693467336683416,-1.9679648241206031,1.0,-2.8870603015075376,-2.8521356783919596,0.0
