Date,BCOR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-21,1.0,-0.24578445747800587,-1.39616935483871,-0.0,-1.1370967741935485,-0.8030150293255132,0.0
2018-12-24,1.0,-0.22923965964417348,-1.379578650407244,-0.0,-1.1305910724848707,-0.8108022023024071,0.0
2018-12-26,1.0,-0.22729115064174737,-1.38567890114839,-0.0,-1.1011483900022518,-0.7893717631164152,0.0
2018-12-27,1.0,-0.17546664362253717,-1.335378499827169,-0.0,-1.0199187694434844,-0.7900535776011062,0.0
2018-12-28,1.0,-0.17574107683000606,-1.3351482153660013,-0.0,-1.0199637023593466,-0.7902514907959554,0.0
2018-12-31,1.0,-0.17664851784634,-1.3340247169648258,-0.0,-1.0199204908823785,-0.7905539711347335,0.0
2019-01-02,1.0,-0.1749514143813431,-1.334053120276398,-0.0,-1.0193046858129993,-0.7903692507017923,0.0
2019-01-03,1.0,-0.17721464341219134,-1.3328008979450872,-0.0,-1.0202037644620963,-0.7867812122258676,0.0
2019-01-04,1.0,-0.16860515206341,-1.3350995089170328,-0.0,-1.017575600930473,-0.7864650641854054,0.0
2019-01-07,1.0,-0.14493855314835932,-1.3032644959668904,-0.0,-1.0128383799991554,-0.7621521179103847,0.0
2019-01-08,1.0,-0.14861163780390174,-1.2851304091349596,-0.0,-1.0219104200901696,-0.757931993426874,0.0
2019-01-09,1.0,-0.14406565656565654,-1.2702861952861952,-0.0,-1.024537037037037,-0.7698653198653198,0.0
2019-01-10,1.0,-0.14329037149355572,-1.2723864880801956,-0.0,-1.0248504759497936,-0.7713756212618987,0.0
2019-01-11,1.0,-0.14629824931449062,-1.2585108626871966,-0.0,-1.0290655979751107,-0.7846867749419953,0.0
2019-01-14,1.0,-0.15167756910740662,-1.2555813462755856,-0.0,-1.0274741506646972,-0.7855665752268411,0.0
2019-01-15,1.0,-0.145300228021282,-1.2462629845452242,-0.0,-1.025504602651803,-0.8055062916983363,0.0
2019-01-16,1.0,-0.11664271828247824,-1.2577550502916068,-0.0,-1.013439269715155,-0.8383484067280872,0.0
2019-01-17,1.0,-0.1134913592766299,-1.261756876663709,-0.0,-1.0132251658427347,-0.8368191997295813,0.0
2019-01-18,1.0,-0.1191630517989283,-1.2490005953899805,-0.0,-1.0162031130390405,-0.8683762864676364,0.0
2019-01-22,1.0,-0.0,-1.3843911776221343,-0.0,-1.1627876625919,-0.8031496062992126,0.0
2019-01-23,1.0,-0.0,-1.3305199042854035,-0.0,-1.1753317380900588,-0.8448118338046552,0.0
2019-01-24,1.0,-0.0,-1.325893051385807,-0.0,-1.181830048296567,-0.843362485315233,0.0
2019-01-25,1.0,-0.0,-1.3139974218784727,-0.0,-1.282882162066053,-0.8481575321153931,0.0
2019-01-28,1.0,-0.0,-1.2863494886616276,-0.0,-1.3154735437972433,-0.8445975989328591,0.0
2019-01-29,1.0,-0.0,-1.2754023808462258,-0.0,-1.320299612109323,-0.8628561237683358,0.0
2019-01-30,1.0,-0.0,-1.2794856964897452,-0.0,-1.3212172442941674,-0.848289362459403,0.0
2019-01-31,1.0,-0.0,-1.3014771311621285,-0.0,-1.2690870261612388,-0.8786260900516106,0.0
2019-02-01,1.0,-0.0,-1.2990853387798598,-0.0,-1.2615220673119616,-0.8794956042980198,0.0
2019-02-04,1.0,-0.0,-1.3050433237058432,-0.0,-1.253054876694068,-0.8853143745834259,0.0
2019-02-05,1.0,-0.0,-1.2982978534287366,-0.0,-1.2466112617217013,-0.8993822496777921,0.0
2019-02-06,1.0,-0.0,-1.2792648821414303,-0.0,-1.2504550095441027,-0.9093976117547831,0.0
2019-02-07,1.0,-0.0,-1.278300630382669,-0.0,-1.2496670514072628,-0.9113024948947882,0.0
2019-02-08,1.0,-0.0,-1.2748577018854501,-0.0,-1.2644521522589824,-0.9074617573817148,0.0
2019-02-11,1.0,-0.0,-1.263849890805366,-0.0,-1.2708918304586174,-0.9221821099077416,0.0
2019-02-12,1.0,-0.0,-1.2690262322920856,-0.0,-1.2766680073289538,-0.923180050945167,0.0
2019-02-13,1.0,-0.0,-1.2643575816935269,-0.0,-1.2726382334609563,-0.9149229810346363,0.0
2019-02-14,1.0,-0.0,-1.2496319757327028,-0.0,-1.2863451844582237,-0.9249230494713833,0.0
2019-02-15,1.0,-0.0,-1.289649131344591,-0.0,-1.4682466300063262,-1.108569760085649,0.0
2019-02-19,1.0,-0.0,-1.274398249452954,-0.0,-1.4809628008752735,-1.1072696328713834,0.0
2019-02-20,1.0,-0.0,-1.2850603817686017,-0.0,-1.4834437086092718,-1.1009933774834437,0.0
2019-02-21,1.0,-0.0,-1.2780347665189657,-0.0,-1.4850757169985878,-1.1061498758338608,0.0
2019-02-22,1.0,-0.0,-1.2834266244828427,-0.0,-1.4768556826478463,-1.1070820150888294,0.0
2019-02-25,1.0,-0.0,-1.2778891768963663,-0.0,-1.4918080892062406,-1.1209957450970802,0.0
2019-02-26,1.0,-0.0,-1.2826353171687486,-0.0,-1.4982120989468528,-1.117462650012246,0.0
2019-02-27,1.0,-0.0,-1.276598872825288,-0.0,-1.506346483704974,-1.1178142612104875,0.0
2019-02-28,1.0,-0.0,-1.2782463711259318,-0.0,-1.5073558258140447,-1.118281679089839,0.0
2019-03-01,1.0,-0.0,-1.2819229825852343,-0.0,-1.51429973019377,-1.1093451066961002,0.0
2019-03-04,1.0,-0.0,-1.2836757710979259,-0.0,-1.5058108174373561,-1.1141568185161574,0.0
2019-03-05,1.0,-0.0,-1.265792198826372,-0.0,-1.5433699886582177,-1.1220474382365995,0.0
2019-03-06,1.0,-0.0,-1.2636820826348485,-0.0,-1.5474312198008087,-1.1193669263386254,0.0
2019-03-07,1.0,-0.0,-1.2309999016812507,-0.0,-1.569707993314325,-1.1152295742798153,0.0
2019-03-08,1.0,-0.0,-1.2172685391588647,-0.0,-1.6164858572348542,-1.1199286669638877,0.0
2019-03-11,1.0,-0.0,-1.2222778723830512,-0.0,-1.6242111589702495,-1.1620254432535309,0.0
2019-03-12,1.0,-0.0,-1.1850273889227023,-0.0,-1.659464394400487,-1.2275309393386082,0.0
2019-03-13,1.0,-0.0,-1.2091966928651627,-0.0,-1.6644891293253035,-1.2299173216290702,0.0
2019-03-14,1.0,-0.0,-1.2130754312544656,-0.0,-1.6624476880677757,-1.2280800244972951,0.0
2019-03-15,1.0,-0.0,-1.2049377657122369,-0.0,-1.6727449674742614,-1.244532090354966,0.0
2019-03-18,1.0,-0.0,-1.230665978316985,-0.0,-1.6743417656169333,-1.2576148683531234,0.0
2019-03-19,1.0,-0.0,-1.2311511014582688,-0.0,-1.667183783224739,-1.2728824076946945,0.0
2019-03-20,1.0,-0.0,-1.2734629715882628,-0.0,-1.9431765253842572,-1.6054960409874244,0.0
2019-03-21,1.0,-0.0,-1.27506696168627,-0.0,-1.9722836846395715,-1.5753464539420055,0.0
2019-03-22,1.0,-0.0,-1.2704620075046904,-0.0,-2.021282833020638,-1.5712945590994374,0.0
2019-03-25,1.0,-0.0,-1.1578673451685653,-0.0,-2.0587520962239054,-1.5660671948187128,0.0
2019-03-26,1.0,-0.0,-1.1838312216668605,-0.0,-2.0500988027432294,-1.5779960478902708,0.0
2019-03-27,1.0,-0.0,-1.1654655352783914,-0.0,-2.0670696268743463,-1.579449029408346,0.0
2019-03-28,1.0,-0.0,-1.1649496536872126,-0.0015132995751120423,-2.063791397473954,-1.5901286304638846,0.0
2019-03-29,1.0,-0.0,-1.1584705813885816,-0.009311528836640865,-2.0601175580515627,-1.591805854623756,0.0
2019-04-01,1.0,-0.0,-1.1733581959093293,-0.0075170444612784795,-2.061593147252491,-1.5846978614299867,0.0
2019-04-02,1.0,-0.0,-1.1721159420289857,-0.04620289855072464,-2.0343768115942034,-1.5444057971014493,0.0
2019-04-03,1.0,-0.0,-1.170006950880445,-0.04558619091751622,-2.0387511584800744,-1.5380560704355886,0.0
2019-04-04,1.0,-0.0,-1.1679314140068353,-0.035103979609569604,-2.0406070787232813,-1.5490934368302147,0.0
2019-04-05,1.0,-0.0,-1.158844346464002,-0.042408771828044325,-2.0457736265011315,-1.5544468294946918,0.0
2019-04-08,1.0,-0.0,-1.1438669679587463,-0.043050002897039225,-2.048959962917898,-1.5582015180485544,0.0
2019-04-09,1.0,-0.0,-1.1203714451538014,-0.0713871154962275,-2.070516540917005,-1.5414973882762624,0.0
2019-04-10,1.0,-0.0,-1.1007415131502725,-0.08625883443401693,-2.0717182250028965,-1.5343529139149577,0.0
2019-04-11,1.0,-0.0,-1.0790525279434762,-0.1125846991370823,-2.081195343719233,-1.5185035037933632,0.0
2019-04-12,1.0,-0.0,-1.0767494356659142,-0.11321409967008161,-2.0812641083521446,-1.516814261735255,0.0
2019-04-15,1.0,-0.0,-1.0796316673423294,-0.10905194880407715,-2.079921237041756,-1.5227891353448777,0.0
2019-04-16,1.0,-0.0,-1.0788696508193873,-0.116335630320227,-2.0766691759800797,-1.5188488042156465,0.0
2019-04-17,1.0,-0.0,-1.063379873703725,-0.12618040669717862,-2.0848154799837784,-1.5190313423324255,0.0
2019-04-18,1.0,-0.0,-1.0601355657262035,-0.12583280227101556,-2.0797752158044145,-1.527663518915474,0.0
2019-04-22,1.0,-0.0,-1.071416119472369,-0.11645069440409088,-2.087570457318845,-1.5354175140914639,0.0
2019-04-23,1.0,-0.0,-1.0751569402464543,-0.11886770518484073,-2.0845733550337133,-1.534003720065101,0.0
2019-04-24,1.0,-0.0,-1.0570817188132553,-0.1356775200971604,-2.0558672141576544,-1.5347290497946908,0.0
2019-04-25,1.0,-0.0,-1.003530932962005,-0.0,-1.7788939725482396,-1.1907698428486173,0.0
2019-04-26,1.0,-0.0,-1.0068638585748853,-0.0,-1.7692953434398302,-1.1618685497012493,0.0
2019-04-29,1.0,-0.0,-0.9921963747715711,-0.0,-1.7685583049340643,-1.1782486294265817,0.0
2019-04-30,1.0,-0.0,-0.994419477505062,-0.0,-1.7684330090374833,-1.1756629957034914,0.0
2019-05-01,1.0,-0.0,-0.9944178234451416,-0.0,-1.7699945660228227,-1.175616262411698,0.0
2019-05-02,1.0,-0.0,-0.9772883351319532,-0.0,-1.769302462474247,-1.1587363877170607,0.0
2019-05-03,1.0,-0.0,-0.9794057075610473,-0.0,-1.7677748357360008,-1.156173384328724,0.0
2019-05-06,1.0,-0.0,-0.9368113115553388,-0.0,-1.7609946367625549,-1.1778644563627498,0.0
2019-05-07,1.0,-0.0,-0.947982807463124,-0.0,-1.758962586695321,-1.1772980365341408,0.0
2019-05-08,1.0,-0.0,-0.9400067898540181,-0.008002327949949076,-1.724040933119938,-1.177845676317959,0.0
2019-05-09,1.0,-0.0,-0.9431316415158425,-0.0017468096462710469,-1.7164830899121744,-1.1908874763452861,0.0
2019-05-10,1.0,-0.0,-0.9425214198286413,-0.0,-1.7354712362301103,-1.21796817625459,0.0
2019-05-13,1.0,-0.0,-0.9420176297747307,-0.0,-1.729236043095005,-1.2258570029382958,0.0
2019-05-14,1.0,-0.0,-0.8233985980178873,-0.1119168479574571,-1.6923374425912496,-1.2067198452985255,0.0
2019-05-15,1.0,-0.0,-0.8293708321252536,-0.13090750942302115,-1.6995747559679135,-1.1725137721078573,0.0
2019-05-16,1.0,-0.0,-0.8326643130047878,-0.1365285099385791,-1.6919765923489867,-1.1751704792764908,0.0
2019-05-17,1.0,-0.0,-0.8222427005529148,-0.15108157920263848,-1.6918226792123388,-1.1849839945678533,0.0
2019-05-20,1.0,-0.0,-0.8152995927865038,-0.15638937366686056,-1.690954043048284,-1.1851851851851853,0.0
2019-05-21,1.0,-0.0,-0.808719636117294,-0.15948901577470243,-1.688086712474596,-1.1826187941546502,0.0
2019-05-22,1.0,-0.0,-0.8027978120915824,-0.16462558691127355,-1.6893847717701729,-1.1836971779853818,0.0
2019-05-23,1.0,-0.0,-0.7959578377332945,-0.1781259065854366,-1.6935499468136543,-1.1674886374625277,0.0
2019-05-24,1.0,-0.0,-0.7720811448947141,-0.18898472509998554,-1.691851780465475,-1.165662795740375,0.0
2019-05-28,1.0,-0.0,-0.7855757862378814,-0.16566564199574366,-1.639252778434618,-1.138756207141168,0.0
2019-05-29,1.0,-0.0,-0.7884144042232278,-0.16581825037707393,-1.6388103318250378,-1.1204279788838614,0.0
2019-05-30,1.0,-0.0,-0.7834142661826412,-0.16449012304936117,-1.6383008816180282,-1.1283296402809864,0.0
2019-05-31,1.0,-0.0,-0.7835697789508413,-0.1605316491492671,-1.6356695102983458,-1.1334307395013432,0.0
2019-06-03,1.0,-0.0,-0.7843496221189503,-0.17025771018166455,-1.6311787072243347,-1.108435431629348,0.0
2019-06-04,1.0,-0.0,-0.7522965726276521,-0.1654931219398461,-1.633760783399394,-1.1115411517836324,0.0
2019-06-05,1.0,-0.0,-0.7312085482682388,-0.19707995578481946,-1.6351787030213707,-1.0422807663964628,0.0
2019-06-06,1.0,-0.0,-0.7477303101525417,-0.17125213143462834,-1.6225632517627542,-1.0669616111341538,0.0
2019-06-07,1.0,-0.0,-0.7590145061017729,-0.17393506792539717,-1.608243149896385,-1.0639650011512778,0.0
2019-06-10,1.0,-0.0,-0.7602317667617033,-0.1606732272601858,-1.6075600110365125,-1.0700818541340937,0.0
2019-06-11,1.0,-0.0,-0.7591173483519528,-0.2021973963622934,-1.596066845166651,-1.0589973225002307,0.0
2019-06-12,1.0,-0.0,-0.7614628064828923,-0.20132058918594448,-1.5941266103338412,-1.0604423512028442,0.0
2019-06-13,1.0,-0.0,-0.7646353277667575,-0.2092540480693823,-1.5836139687226092,-1.0556811366886563,0.0
2019-06-14,1.0,-0.0,-0.7537113877362839,-0.2164591977869986,-1.5916090364223145,-1.0486399262332873,0.0
2019-06-17,1.0,-0.0,-0.7459424566580598,-0.21827738841755812,-1.598948727406861,-1.047676134267798,0.0
2019-06-18,1.0,-0.0,-0.7139222941720629,-0.22474560592044404,-1.614199814986124,-1.0724791859389453,0.0
2019-06-19,1.0,-0.0,-0.7075084221699202,-0.23480548248650146,-1.6106880797452583,-1.0618856430845909,0.0
2019-06-20,1.0,-0.0,-0.7027351136940178,-0.22955583229555832,-1.6151930261519303,-1.0648032839813661,0.0
2019-06-21,1.0,-0.0,-0.708467853519048,-0.23046766903422192,-1.6083387141407617,-1.0648002951757216,0.0
2019-06-24,1.0,-0.0,-0.6972498266697482,-0.2398890686387798,-1.5963947307603423,-1.088652646175179,0.0
2019-06-25,1.0,-0.0,-0.6974840440292295,-0.23859957450744612,-1.5980020349643882,-1.090879659605957,0.0
2019-06-26,1.0,-0.0,-0.6922613531047266,-0.23104726598702505,-1.5958758109360518,-1.1147358665430955,0.0
2019-06-27,1.0,-0.0,-0.6738376127689104,-0.25574832292389543,-1.585473051121906,-1.1114041175109877,0.0
2019-06-28,1.0,-0.0,-0.6416027359275349,-0.26129956557907386,-1.6056474720399299,-1.1129494407985951,0.0
2019-07-01,1.0,-0.0,-0.6454747362576347,-0.2580973533222284,-1.6056820285026836,-1.1178049231908198,0.0
2019-07-02,1.0,-0.0,-0.655550416281221,-0.24976873265494912,-1.5981961147086032,-1.121831637372803,0.0
2019-07-03,1.0,-0.0,-0.6717656329671348,-0.23691651601538963,-1.5947712418300655,-1.1319705187039355,0.0
2019-07-05,1.0,-0.0,-0.6704182298179797,-0.23607058496595806,-1.5918669816127091,-1.1332036496688436,0.0
2019-07-08,1.0,-0.0,-0.6696771803066093,-0.23685795007178917,-1.5920522439905516,-1.1329720716965404,0.0
2019-07-09,1.0,-0.0,-0.6674070988939793,-0.23480957008653802,-1.5913276875376001,-1.1341570641862186,0.0
2019-07-10,1.0,-0.0,-0.660303928836175,-0.23545218680504076,-1.602992957746479,-1.1343124536693847,0.0
2019-07-11,1.0,-0.0,-0.6674387362764628,-0.22967526752211978,-1.5976282021587067,-1.137721776995414,0.0
2019-07-12,1.0,-0.0,-0.670958777211672,-0.2287169986104678,-1.5947660954145437,-1.1372857804539138,0.0
2019-07-15,1.0,-0.0,-0.6649098474341193,-0.2301433194637078,-1.5944521497919557,-1.1337494220989368,0.0
2019-07-16,1.0,-0.0,-0.6699289077647493,-0.20478256855322682,-1.5923737420367465,-1.1493398578155294,0.0
2019-07-17,1.0,-0.0,-0.6943842000830602,-0.1934382354298371,-1.5872825434913016,-1.1393105994185777,0.0
2019-07-18,1.0,-0.0,-0.6900465789354678,-0.17098539320761544,-1.5617962284628952,-1.0993985438429883,0.0
2019-07-19,1.0,-0.0,-0.6963235624186381,-0.18786192036629706,-1.5236791309422275,-1.0811150513983032,0.0
2019-07-22,1.0,-0.0,-0.6607765947928783,-0.16869464078017357,-1.5245593629775431,-1.1194417106558112,0.0
2019-07-23,1.0,-0.0,-0.6660854012966689,-0.16999776436396155,-1.520858484238766,-1.1143751397272526,0.0
2019-07-24,1.0,-0.0,-0.6664434324493259,-0.17242610947406017,-1.5170550942048395,-1.1087597106884544,0.0
2019-07-25,1.0,-0.0,-0.6490523968784839,-0.18167224080267558,-1.529096989966555,-1.099531772575251,0.0
2019-07-26,1.0,-0.0,-0.6286403430409148,-0.19041450777202074,-1.5428801143469717,-1.1047436126496337,0.0
2019-07-29,1.0,-0.0,-0.6012598847339499,-0.19148460885493457,-1.5438502434883616,-1.1311263012107404,0.0
2019-07-30,1.0,-0.0,-0.5944978751957056,-0.19745023484679042,-1.5405949452024155,-1.1406844106463878,0.0
2019-07-31,1.0,-0.0,-0.5993824950778593,-0.19778056201897262,-1.5356631465902988,-1.1418918918918917,0.0
2019-08-01,1.0,-0.0,-0.6166115628630149,-0.19823965686712539,-1.5242605665266733,-1.1287195067464928,0.0
2019-08-02,1.0,-0.0,-0.610145251396648,-0.199463687150838,-1.5265251396648043,-1.1331396648044691,0.0
2019-08-05,1.0,-0.0,-0.6076096168428565,-0.18653820420179312,-1.5260716356661759,-1.140282795842812,0.0
2019-08-06,1.0,-0.0,-0.6102905515629822,-0.18729332921828842,-1.4857810502182442,-1.125567655747101,0.0
2019-08-07,1.0,-0.0,-0.6203316764175428,-0.17397615800818195,-1.4773237144239653,-1.1272599304975146,0.0
2019-08-08,1.0,-0.0,-0.6161571667694477,-0.16478724341467713,-1.4849792969782396,-1.1390185886706017,0.0
2019-08-09,1.0,-0.0,-0.5627002182088305,-0.17076001671386787,-1.579971215005339,-1.329309624402247,0.0
2019-08-12,1.0,-0.0,-0.5551896855579259,-0.18388832204804748,-1.5873759391522122,-1.311381133475559,0.0
2019-08-13,1.0,-0.0,-0.5356513676402411,-0.17960129809921185,-1.5978210477515067,-1.3229485396383867,0.0
2019-08-14,1.0,-0.0,-0.5425708745036476,-0.174623695632099,-1.5838950965001386,-1.3160956690368457,0.0
2019-08-15,1.0,-0.0,-0.5548104557273847,-0.18826695862415038,-1.5483782674148079,-1.270425619269194,0.0
2019-08-16,1.0,-0.0,-0.5506796825107197,-0.1912234285192957,-1.5468022990603048,-1.2729221786333365,0.0
2019-08-19,1.0,-0.0,-0.5328185328185328,-0.19377697024755847,-1.551578469225528,-1.2641835112423347,0.0
2019-08-20,1.0,-0.0,-0.5404274670304684,-0.2138244656662119,-1.5473396998635742,-1.2459299681673488,0.0
2019-08-21,1.0,-0.0,-0.5433528636962347,-0.21442521687786711,-1.5457146750238453,-1.238452105191443,0.0
2019-08-22,1.0,-0.0,-0.5474873004354136,-0.20400943396226415,-1.5443124092888243,-1.2397496371552976,0.0
2019-08-23,1.0,-0.0,-0.5458422174840085,-0.20391961166810324,-1.5441183142040558,-1.2426620695912536,0.0
2019-08-26,1.0,-0.0,-0.5275138913783832,-0.19725757304176375,-1.5323982792615165,-1.223875246459939,0.0
2019-08-27,1.0,-0.0,-0.5264641403069215,-0.1931904612769004,-1.5291038432284911,-1.2254037850655453,0.0
2019-08-28,1.0,-0.0,-0.5041595849360407,-0.21070757670632434,-1.5395831469720012,-1.218311119062528,0.0
2019-08-29,1.0,-0.0,-0.4895395619132767,-0.21546714349575324,-1.5445239159588733,-1.220742065265981,0.0
2019-08-30,1.0,-0.0,-0.4790125657249799,-0.21419659566883523,-1.5491043579003654,-1.2136173246591213,0.0
2019-09-03,1.0,-0.0,-0.4925632347702173,-0.23285536159600997,-1.531750979693623,-1.1959832561453507,0.0
