Date,IWF,IWM,MTUM,RACE,SPY,VLUE,VXX
2018-12-26,-0.3055426020917994,-0.7360602225034975,-0.0,1.0,-0.7643061754713211,-0.5249816801012591,0.0
2018-12-27,-0.2549696656770363,-0.711243061830386,-0.0,1.0,-0.7109526268232865,-0.5498902801084291,0.0
2018-12-28,-0.2547108931337119,-0.7114416623644811,-0.0,1.0,-0.7108286009292721,-0.5496257098606092,0.0
2018-12-31,-0.25750823483820967,-0.7075825098495124,-0.0,1.0,-0.7123619453594265,-0.5518956274623781,0.0
2019-01-02,-0.2559535333978703,-0.7071958696353662,-0.0,1.0,-0.7112616973217166,-0.552404001290739,0.0
2019-01-03,-0.2650085486628601,-0.7043130423562051,-0.0,1.0,-0.7184425304042066,-0.5381141327139586,0.0
2019-01-04,-0.23989469290782414,-0.7133271262079814,-0.0,1.0,-0.7113686711400776,-0.5459594824541689,0.0
2019-01-07,-0.23347304248428272,-0.6992760525814441,-0.0,1.0,-0.7073728329205563,-0.5350860481361529,0.0
2019-01-08,-0.23435170203990993,-0.6957266584181974,-0.0,1.0,-0.7084800609117731,-0.5339297611116399,0.0
2019-01-09,-0.23573793454730677,-0.705367375525277,-0.0,1.0,-0.7108429899401502,-0.5315166178530497,0.0
2019-01-10,-0.2346415022157044,-0.7085471992858737,-0.0,1.0,-0.7109063665635859,-0.5339369400962795,0.0
2019-01-11,-0.23404594767070835,-0.7038608806636886,-0.0,1.0,-0.7136885768985323,-0.5392469687300574,0.0
2019-01-14,-0.23818489325717204,-0.7031623958898426,-0.0,1.0,-0.7125442767335738,-0.5371924562019338,0.0
2019-01-15,-0.23147941091908125,-0.6967383317892853,-0.005494681020988404,1.0,-0.7117528671373351,-0.5490847522601668,0.0
2019-01-16,-0.22560878307216034,-0.7023585357291035,-0.0,1.0,-0.7068266683688125,-0.5567293269077331,0.0
2019-01-17,-0.2511336107832785,-0.6474315174855582,-0.008043977886825269,1.0,-0.6672153549909933,-0.531958506739549,0.0
2019-01-18,-0.24427171130673658,-0.6386651682587251,-0.01751264281700693,1.0,-0.6664793656739714,-0.5547543235312481,0.0
2019-01-22,-0.054845072214799256,-0.7159445186740472,-0.0,1.0,-0.8720493732900679,-0.538429725774639,0.0
2019-01-23,-0.04572948665167685,-0.7178642682965449,-0.0,1.0,-0.8800392690882606,-0.5232289324508345,0.0
2019-01-24,-0.04030115146147033,-0.7293432873592306,-0.0,1.0,-0.8630583322788815,-0.5306212830570669,0.0
2019-01-25,-0.0,-0.7200644122383253,-0.0,1.0,-0.9734621578099838,-0.527085346215781,0.0
2019-01-28,-0.0,-0.6975910617411522,-0.0,1.0,-1.0064905709119092,-0.525058124515629,0.0
2019-01-29,-0.0,-0.6930091185410335,-0.0,1.0,-1.008180818728578,-0.532367587143504,0.0
2019-01-30,-0.0,-0.6924519153062874,-0.0,1.0,-1.0078551802165832,-0.5322773557459188,0.0
2019-01-31,-0.0,-0.7008320113956424,-0.0,1.0,-0.9932014633040889,-0.5433649519246333,0.0
2019-02-01,-0.0,-0.7473267601721982,-0.0,1.0,-1.111095681155395,-0.613352312178864,0.0
2019-02-04,-0.0,-0.746328252491233,-0.0,1.0,-1.1099267386549079,-0.6158466719905559,0.0
2019-02-05,-0.0,-0.7342387717531003,-0.0,1.0,-1.1028170481781236,-0.636493105005384,0.0
2019-02-06,-0.0,-0.7314386964527673,-0.0,1.0,-1.1009623736233194,-0.6418719382969115,0.0
2019-02-07,-0.0,-0.7281314025766573,-0.0,1.0,-1.1029621141091086,-0.6414904330312186,0.0
2019-02-08,-0.0,-0.7265230854876309,-0.0,1.0,-1.1099822553147074,-0.6428795101075119,0.0
2019-02-11,-0.0,-0.7093165104039594,-0.0,1.0,-1.1136244815447354,-0.6624725523683385,0.0
2019-02-12,-0.0,-0.7018921938276778,-0.0,1.0,-1.1210724759111859,-0.6681678536517247,0.0
2019-02-13,-0.0,-0.7122603624681356,-0.0,1.0,-1.115794252191221,-0.6639312777176379,0.0
2019-02-14,-0.0,-0.7110730274202574,-0.0,1.0,-1.1258044208170117,-0.6606043648573027,0.0
2019-02-15,-0.0,-0.7397796817625459,-0.0,1.0,-1.110438887917468,-0.6468963105438015,0.0
2019-02-19,-0.0,-0.722783350225422,-0.0,1.0,-1.127005207423199,-0.6451263411735925,0.0
2019-02-20,-0.0,-0.7251756317500263,-0.0,1.0,-1.126629617979099,-0.64335395477264,0.0
2019-02-21,-0.0,-0.7079228673234123,-0.0,1.0,-1.1314189897296163,-0.6539858869559141,0.0
2019-02-22,-0.0,-0.7013445084686573,-0.0,1.0,-1.1437751004016063,-0.6471101798498341,0.0
2019-02-25,-0.0,-0.693211305140613,-0.0,1.0,-1.1559716670173226,-0.6574093554947753,0.0
2019-02-26,-0.0,-0.6923157931688139,-0.0,1.0,-1.154105381402043,-0.6639519780952715,0.0
2019-02-27,-0.0,-0.683868474671538,-0.0,1.0,-1.1620881051078478,-0.6670062530738424,0.0
2019-02-28,-0.0,-0.6831505693800084,-0.0,1.0,-1.1608674258400111,-0.670673414874174,0.0
2019-03-01,-0.0,-0.6869861569812382,-0.0,1.0,-1.1594757922844496,-0.6669945892769307,0.0
2019-03-04,-0.0,-0.6977235143028042,-0.0,1.0,-1.153372506245382,-0.6673938285070897,0.0
2019-03-05,-0.0,-0.6867881950565919,-0.0,1.0,-1.1681181904728324,-0.6710623743873629,0.0
2019-03-06,-0.0,-0.6840545973971008,-0.0,1.0,-1.176066024759285,-0.666878284484887,0.0
2019-03-07,-0.0,-0.6521601463551928,-0.0,1.0,-1.2022586546580354,-0.6637700534759359,0.0
2019-03-08,-0.0,-0.6422490244767648,-0.0,1.0,-1.24210713018801,-0.6630010642071658,0.0
2019-03-11,-0.0,-0.6415688519896936,-0.0,1.0,-1.2377254509018036,-0.6992914400229029,0.0
2019-03-12,-0.0,-0.6037633631898296,-0.0,1.0,-1.2598598670904362,-0.7480858133487431,0.0
2019-03-13,-0.0,-0.6203754129905965,-0.0,1.0,-1.2610463638674074,-0.7493010928366555,0.0
2019-03-14,-0.0,-0.6233530543355958,-0.0,1.0,-1.2586113026750392,-0.7476679612355269,0.0
2019-03-15,-0.0,-0.6116473030556872,-0.0,1.0,-1.2683104490658121,-0.7621007393378738,0.0
2019-03-18,-0.0,-0.62770451456489,-0.0,1.0,-1.2724901737501375,-0.7731330125261726,0.0
2019-03-19,-0.0,-0.627544072724596,-0.0,1.0,-1.273821353649111,-0.7790291119207978,0.0
2019-03-20,-0.0,-0.6347316425833087,-0.0,1.0,-1.26673547626069,-0.7847611324093187,0.0
2019-03-21,-0.0,-0.635418586647989,-0.0,1.0,-1.2936557673166955,-0.7572529214435801,0.0
2019-03-22,-0.0,-0.6277285698402698,-0.0,1.0,-1.3313938405662824,-0.7468776637141903,0.0
2019-03-25,-0.0,-0.5592112510557045,-0.002203209341607608,1.0,-1.3634561010538684,-0.7471450078948335,0.0
2019-03-26,-0.0,-0.5795559496102552,-0.017215264693930327,1.0,-1.3539842624404301,-0.7435073331116776,0.0
2019-03-27,-0.0,-0.5795123390755837,-0.017152975026743886,1.0,-1.353793942970969,-0.7383525766350658,0.0
2019-03-28,-0.0,-0.5767584323566315,-0.02538932762565503,1.0,-1.3444903682928628,-0.7436711196398258,0.0
2019-03-29,-0.0,-0.5696267886118895,-0.03827998229827408,1.0,-1.3342307124944681,-0.7457220829030831,0.0
2019-04-01,-0.0,-0.5772906749326543,-0.03394959223587586,1.0,-1.3347725008302889,-0.7441603011181225,0.0
2019-04-02,-0.0,-0.580502867225408,-0.07123952359947067,1.0,-1.3173062784884575,-0.7068813409792677,0.0
2019-04-03,-0.0,-0.5812286313003199,-0.07065916694239184,1.0,-1.3221205102753577,-0.7023271203264586,0.0
2019-04-04,-0.0,-0.5797565191805509,-0.07127882599580712,1.0,-1.3255360623781676,-0.7013498105851631,0.0
2019-04-05,-0.0,-0.5718020472788866,-0.07460048604462774,1.0,-1.328779733411886,-0.7069371824140217,0.0
2019-04-08,-0.0,-0.5655246016266146,-0.07742980164133514,1.0,-1.330548706436536,-0.7065837412137047,0.0
2019-04-09,-0.0,-0.5402988370381274,-0.10477697629913145,1.0,-1.3507654938907698,-0.684417783011924,0.0
2019-04-10,-0.0,-0.5271785071116175,-0.11573376456319599,1.0,-1.3529714432724467,-0.6794075489727663,0.0
2019-04-11,-0.0,-0.5029211831710454,-0.13907771449568254,1.0,-1.3668197685100127,-0.6656623185743156,0.0
2019-04-12,-0.0,-0.5008082886325226,-0.13740906752884122,1.0,-1.3688000587846278,-0.6669850834006908,0.0
2019-04-15,-0.0,-0.5028483222463156,-0.1349553456576868,1.0,-1.36653313241942,-0.670954463596604,0.0
2019-04-16,-0.0,-0.5073161764705882,-0.13595588235294118,1.0,-1.3628676470588232,-0.6703676470588235,0.0
2019-04-17,-0.0,-0.45931403052820385,-0.15696035726051466,1.0,-1.3668143050624109,-0.6773673999780373,0.0
2019-04-18,-0.0,-0.4651964162646451,-0.1264100982988139,1.0,-1.344336029598462,-0.6912836882005151,0.0
2019-04-22,-0.0,-0.4567878941095742,-0.13745530716168874,1.0,-1.329192097945032,-0.6881071905810972,0.0
2019-04-23,-0.0,-0.4480308713214079,-0.13278995960761683,1.0,-1.3298831506058857,-0.6957948643969993,0.0
2019-04-24,-0.0,-0.4412228514085012,-0.15206795211812774,1.0,-1.2943516593792561,-0.6963300121855064,0.0
2019-04-25,-0.0,-0.4189669406654941,-0.16152769302559317,1.0,-1.3028823719444345,-0.7060913887792095,0.0
2019-04-26,-0.0,-0.40868909012505383,-0.16027023142158975,1.0,-1.3125269512721,-0.7120526088831391,0.0
2019-04-29,-0.0,-0.3998777681909692,-0.15530629853321828,1.0,-1.315897325280414,-0.7239718147828588,0.0
2019-04-30,-0.0,-0.3939546418430795,-0.1574955971678108,1.0,-1.315781907055314,-0.7269165798080726,0.0
2019-05-01,-0.0,-0.3919341504618813,-0.16361741130800472,1.0,-1.3100176125948024,-0.7288738722547715,0.0
2019-05-02,-0.0,-0.39652136414273903,-0.1586229201854314,1.0,-1.2994214252344845,-0.7390663743845904,0.0
2019-05-03,-0.0,-0.39951130116065975,-0.15832405045096842,1.0,-1.2976391534011285,-0.7378993136656007,0.0
2019-05-06,-0.0,-0.364070351758794,-0.1758076094759512,1.0,-1.3037329504666186,-0.7457645369705671,0.0
2019-05-07,-0.0,-0.3596951614062837,-0.17395211733410024,1.0,-1.3111294845064347,-0.7500539219210584,0.0
2019-05-08,-0.0,-0.339937586181871,-0.21931925393715074,1.0,-1.2715001088613107,-0.797989694462588,0.0
2019-05-09,-0.0,-0.33444925584949603,-0.22786652596339288,1.0,-1.292311051271788,-0.7842145482333249,0.0
2019-05-10,-0.0,-0.33406089708610714,-0.23005565862708718,1.0,-1.2934992178689657,-0.7801666120993852,0.0
2019-05-13,-0.0,-0.33489776613548716,-0.22455068034635814,1.0,-1.2953867423415557,-0.7833806301389798,0.0
2019-05-14,-0.0,-0.30350110975871697,-0.2941218586668576,1.0,-1.23251235054056,-0.7497315099878286,0.0
2019-05-15,-0.0,-0.3035695105796427,-0.2990225913859153,1.0,-1.2350435000537037,-0.7426515341376965,0.0
2019-05-16,-0.0,-0.3045985244609985,-0.30735620657546014,1.0,-1.2312871570804382,-0.7381634553398753,0.0
2019-05-17,-0.0,-0.29756867245212654,-0.31209208922039733,1.0,-1.2162016782614933,-0.7601305314494728,0.0
2019-05-20,-0.0,-0.2900429799426934,-0.32141833810888254,1.0,-1.2103510028653295,-0.7598495702005731,0.0
2019-05-21,-0.0,-0.2769800833719315,-0.31895108134107675,1.0,-1.2129547155021914,-0.7540528022232516,0.0
2019-05-22,-0.0,-0.2728340152997687,-0.3233232520903754,1.0,-1.2116705212595622,-0.7502935420743639,0.0
2019-05-23,-0.0,-0.26290379836705713,-0.31462548810791624,1.0,-1.2178913738019168,-0.754490592829251,0.0
2019-05-24,-0.0,-0.2347213370157921,-0.33241271864598826,1.0,-1.2146802634374336,-0.7590114014588202,0.0
2019-05-28,-0.0,-0.23873157280729665,-0.3353130413264044,1.0,-1.2096722876232897,-0.751511294941139,0.0
2019-05-29,-0.0,-0.24387146837854043,-0.33713096539804593,1.0,-1.2128672709957322,-0.733342739233184,0.0
2019-05-30,-0.0,-0.24436869663000318,-0.32758196577292054,1.0,-1.2109147134272764,-0.7311733492638016,0.0
2019-05-31,-0.0,-0.23292836196062006,-0.32195224130708006,1.0,-1.1953637760089373,-0.7408532327887167,0.0
2019-06-03,-0.0,-0.23846929199541203,-0.3467380348267352,1.0,-1.1926940321851864,-0.6978207222550484,0.0
2019-06-04,-0.0,-0.23992355802640722,-0.35385684503127174,1.0,-1.2002084781097986,-0.6806810284920083,0.0
2019-06-05,-0.0,-0.2368104485306754,-0.374703557312253,1.0,-1.210345420175288,-0.6151228733459357,0.0
2019-06-06,-0.0,-0.25305087069792953,-0.3767653914712738,1.0,-1.1901138077608666,-0.6080488139311669,0.0
2019-06-07,-0.0,-0.24556822866565892,-0.38295314003023223,1.0,-1.1921121341212038,-0.6148481517108698,0.0
2019-06-10,-0.0,-0.24494767541602333,-0.37210499227997945,1.0,-1.1962943901183738,-0.6178075141533711,0.0
2019-06-11,-0.0,-0.24533636771145825,-0.3829523119892418,1.0,-1.1948208682459225,-0.6250474121582014,0.0
2019-06-12,-0.0,-0.24583491428374324,-0.38167017350212135,1.0,-1.1944396536856265,-0.6273671139319098,0.0
2019-06-13,-0.0,-0.2565669117393255,-0.390252321286804,1.0,-1.1836664250457354,-0.6212419315867591,0.0
2019-06-14,-0.0,-0.24602325661640384,-0.40668023877712983,1.0,-1.1915392843587178,-0.6063282840481694,0.0
2019-06-17,-0.0,-0.246437321003416,-0.4070252924329733,1.0,-1.1910907146061211,-0.6059487250267416,0.0
2019-06-18,-0.0,-0.25573770491803277,-0.40628127696289906,1.0,-1.1881967213114752,-0.6010008628127695,0.0
2019-06-19,-0.0,-0.2553397053241779,-0.4071633138953107,1.0,-1.1875366619509333,-0.6005313826299989,0.0
2019-06-20,-0.0,-0.25697706548770377,-0.4015266648245372,1.0,-1.1920765404807958,-0.6034125449019065,0.0
2019-06-21,-0.0,-0.2597263492502246,-0.40360030405638864,1.0,-1.1915209729804435,-0.6003386082509846,0.0
2019-06-24,-0.0,-0.24299518581373603,-0.4039413985384269,1.0,-1.1936411179995152,-0.6229002874657985,0.0
2019-06-25,-0.0,-0.23931032095003985,-0.4060173804660181,1.0,-1.1943357684451061,-0.6225461344043209,0.0
2019-06-26,-0.0,-0.23794011644025506,-0.40244663154976434,1.0,-1.1899085112281675,-0.6351538674799002,0.0
2019-06-27,-0.0,-0.24020643552353568,-0.4027224550587094,1.0,-1.1889439229676837,-0.6318104672508745,0.0
2019-06-28,-0.0,-0.23573698024589032,-0.40865451029147676,1.0,-1.1821729520652025,-0.6269167012018235,0.0
2019-07-01,-0.0,-0.2284176385342626,-0.41287695811193154,1.0,-1.1902905251535434,-0.61886688289283,0.0
2019-07-02,-0.0,-0.23067112474578608,-0.4096377236220744,1.0,-1.187549550170625,-0.6191099927613664,0.0
2019-07-03,-0.0,-0.22539824839666228,-0.4146610578580788,1.0,-1.18929728984208,-0.6186469898627681,0.0
2019-07-05,-0.0,-0.22217626581187744,-0.41577913349188295,1.0,-1.188260434977424,-0.6205149415779133,0.0
2019-07-08,-0.0,-0.21618923013359043,-0.42287563696460545,1.0,-1.1885759537253824,-0.6154455309186063,0.0
2019-07-09,-0.0,-0.20832904884318765,-0.42392459297343615,1.0,-1.177892030848329,-0.6174121679520137,0.0
2019-07-10,-0.0,-0.17126542893288202,-0.4144356686155845,1.0,-1.2093548056210894,-0.6240981981057886,0.0
2019-07-11,-0.0,-0.1678470012658661,-0.42009647952376067,1.0,-1.2118101885114099,-0.6215060385233843,0.0
2019-07-12,-0.0,-0.1866748541602702,-0.4141166035547368,1.0,-1.1881417800975675,-0.622522430321018,0.0
2019-07-15,-0.0,-0.20949815900722757,-0.43225828446747583,1.0,-1.1743147415791626,-0.5931405972998772,0.0
2019-07-16,-0.0,-0.20526118257190623,-0.4425261864956157,1.0,-1.1733938380702174,-0.5907400457197447,0.0
2019-07-17,-0.0,-0.206227406043244,-0.4413750767341928,1.0,-1.1711684059750358,-0.5916376781938476,0.0
2019-07-18,-0.009559565875820292,-0.20772337203432606,-0.4750441696113074,1.0,-0.9694598687531549,-0.4931852599697122,0.0
2019-07-19,-0.015329208606519531,-0.20303506017791734,-0.44550127743405055,1.0,-0.9550589466555853,-0.4592606273278542,0.0
2019-07-22,-0.016778006957485454,-0.18628205522888897,-0.43924514361358247,1.0,-0.9618877566727211,-0.47434042422190065,0.0
2019-07-23,-0.018210341751514966,-0.19114706696607095,-0.44003199114091485,1.0,-0.9574886954381864,-0.46919314651327326,0.0
2019-07-24,-0.018685844243653577,-0.19140697031163564,-0.4433278013399717,1.0,-0.9548220542135349,-0.46508697522896303,0.0
2019-07-25,-0.023197935230135806,-0.17154181773489827,-0.44997849198058126,1.0,-0.9745283598598905,-0.45332759786148835,0.0
2019-07-26,-0.024489670814687673,-0.17596395512781218,-0.4511432599767057,1.0,-0.9674186231839638,-0.44602464292282235,0.0
2019-07-29,-0.02074802909002017,-0.17224836521420278,-0.4567927641630508,1.0,-0.9542871111654343,-0.45162867444845073,0.0
2019-07-30,-0.014448483367443565,-0.17817759721416135,-0.4610685157467086,1.0,-0.9493233955463237,-0.4516296545193512,0.0
2019-07-31,-0.019497666421026773,-0.14815155981331368,-0.46324613117170227,1.0,-0.9641979857528863,-0.47543601080815523,0.0
2019-08-01,-0.026716971872028466,-0.1632158522744701,-0.44744026256863284,1.0,-0.9661973559093279,-0.46385080212263424,0.0
2019-08-02,-0.02636182292465859,-0.14970078256866656,-0.4707073806966396,1.0,-0.9660273131809115,-0.4560687432867884,0.0
2019-08-05,-0.023873901554722545,-0.15037178147852268,-0.4704725619123702,1.0,-0.9671541817734898,-0.46073250168991575,0.0
2019-08-06,-0.02603141931773466,-0.15249568665435725,-0.46296576565668796,1.0,-0.9316221206526016,-0.453794230711021,0.0
2019-08-07,-0.031018267317778986,-0.14631940676433353,-0.4463133779465847,1.0,-0.9279857719901128,-0.4627720504009164,0.0
2019-08-08,-0.0361035832580548,-0.15034628124059018,-0.45112917795844626,1.0,-0.9203553146642577,-0.45320686540198735,0.0
2019-08-09,-0.02893119472342977,-0.13862989057112876,-0.4510268325588367,1.0,-0.9118872732723728,-0.46754609503822514,0.0
2019-08-12,-0.027466116147563054,-0.13601412201178828,-0.45052807946623574,1.0,-0.9161056757322802,-0.461807737186967,0.0
2019-08-13,-0.027075488613950156,-0.1258741258741259,-0.44982368059291133,1.0,-0.9208056900364594,-0.46491542645388806,0.0
2019-08-14,-0.0200738622825828,-0.13101620204908268,-0.45181081725041694,1.0,-0.9177984274481772,-0.4575887538718132,0.0
2019-08-15,-0.02757832419917353,-0.14715277981301836,-0.4475249846135811,1.0,-0.8849975088655081,-0.42343424870314467,0.0
2019-08-16,-0.028923076923076923,-0.1515897435897436,-0.44483516483516483,1.0,-0.8787692307692307,-0.42625641025641026,0.0
2019-08-19,-0.040515331701060975,-0.14022968403870817,-0.44855427305584705,1.0,-0.8748396875364347,-0.4106330884924799,0.0
2019-08-20,-0.03846376979752857,-0.13885827000058015,-0.4651041364506585,1.0,-0.8587341184660905,-0.399576492429077,0.0
2019-08-21,-0.03958961279851611,-0.140215627173661,-0.46351147693021094,1.0,-0.8586830512404359,-0.39624391374913054,0.0
2019-08-22,-0.03909190942259802,-0.1412231424103782,-0.4630798633231019,1.0,-0.8594428678983032,-0.39285921121213885,0.0
2019-08-23,-0.04148319814600231,-0.1410486674391657,-0.4638180764774044,1.0,-0.85941483198146,-0.39110660486674387,0.0
