Date,AXGN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.7894599700345254,-2.0343300110741973,-0.0,-1.5028336916161813,-1.1876750700280112,0.0
2018-11-16,1.0,-0.7824338349766478,-2.015568240788791,-0.0,-1.4968214841722887,-1.1918785677218473,0.0
2018-11-19,1.0,-0.7956499088304245,-2.0194712164626205,-0.0,-1.4993487887470696,-1.1975774941390989,0.0
2018-11-20,1.0,-0.8021439309758808,-2.031178508399242,-0.0,-1.5059807830577163,-1.1970063402836786,0.0
2018-11-21,1.0,-0.8316051975324846,-2.0488253051581573,-0.0,-1.5347814673841713,-1.1473290458065364,0.0
2018-11-23,1.0,-0.8317149980317543,-2.047237895289332,-0.0,-1.5348379477758824,-1.147093557275948,0.0
2018-11-26,1.0,-0.8300190326179694,-2.0587385968366476,-0.0,-1.5311413007809935,-1.1430727833563037,0.0
2018-11-27,1.0,-0.8074652322225139,-2.0812122802414064,-0.0,-1.531028601416951,-1.1402519023878248,0.0
2018-11-28,1.0,-0.8096050387088308,-2.0746621178323057,-0.0,-1.5340506495210602,-1.1425665923107204,0.0
2018-11-29,1.0,-0.7563854489164086,-2.0402476780185754,-0.0,-1.5147703818369451,-1.138544891640867,0.0
2018-11-30,1.0,-0.7568369453044375,-2.041473168214654,-0.0,-1.5169633642930855,-1.134610423116615,0.0
2018-12-03,1.0,-0.7560771165129925,-2.041330840157328,-0.0,-1.5165387839319104,-1.1339222387001096,0.0
2018-12-04,1.0,-0.7423269551817132,-2.0447540773083346,-0.0,-1.5072556825478363,-1.1266855014768202,0.0
2018-12-06,1.0,-0.7239460996414884,-1.9277413771788847,-0.0,-1.4797255532204228,-1.049882556558289,0.0
2018-12-07,1.0,-0.7191907943578323,-1.9308958178668645,-0.0,-1.482368225686711,-1.0541326404355358,0.0
2018-12-10,1.0,-0.6779485303085743,-1.9314550554945726,-0.0,-1.4718258324185878,-1.017075253079644,0.0
2018-12-11,1.0,-0.6763234935350085,-1.931934618199561,-0.0,-1.4710905098804588,-1.0196999268114175,0.0
2018-12-12,1.0,-0.6780529461998291,-1.931499329022813,-0.0,-1.4716969623032818,-1.0186043674515066,0.0
2018-12-13,1.0,-0.677285740391058,-1.923615764146921,-0.0,-1.4756654687214472,-1.0146799049765487,0.0
2018-12-14,1.0,-0.6775333617695448,-1.9257814880263238,-0.0,-1.4743769422948023,-1.0157820973737126,0.0
2018-12-17,1.0,-0.6473620375985446,-1.9261370527592483,-0.0,-1.4518496058217103,-1.038872043662826,0.0
2018-12-18,1.0,-0.6260812109562711,-1.9060547813551179,-0.0,-1.4405333974050938,-1.0341182123978858,0.0
2018-12-19,1.0,-0.6136969448431413,-2.140045109698585,-0.0,-1.7537420545417264,-1.3272503588271478,0.0
2018-12-20,1.0,-0.611409168081494,-2.1197962648556876,-0.0,-1.7458743633276739,-1.3140916808149408,0.0
2018-12-21,1.0,-0.6035980991174474,-2.1247793618465716,-0.0,-1.7494229463679565,-1.311133740665309,0.0
2018-12-24,1.0,-0.5659362817583008,-2.086167495631133,-0.0,-1.7363892996370482,-1.3328404355424117,0.0
2018-12-26,1.0,-0.5662295959325663,-2.124832753545625,-0.0,-1.6913968423869414,-1.3073989831415573,0.0
2018-12-27,1.0,-0.4674368414370953,-2.033197917989082,-0.0,-1.5502094706106384,-1.2968135076805891,0.0
2018-12-28,1.0,-0.46669626998223795,-2.033303730017762,-0.0,-1.5485917279878203,-1.2949758944430347,0.0
2018-12-31,1.0,-0.4659941631772617,-2.035274711331049,-0.0,-1.5483441187666538,-1.2948229920060905,0.0
2019-01-02,1.0,-0.46559939012769197,-2.038752302903246,-0.0,-1.5521885521885521,-1.2962327679308812,0.0
2019-01-03,1.0,-0.47324658838463984,-2.0345287210409393,-0.0,-1.5557600761662964,-1.2836559822278641,0.0
2019-01-04,1.0,-0.4047348484848485,-2.0627525252525247,-0.0,-1.539330808080808,-1.306313131313131,0.0
2019-01-07,1.0,-0.3619998767030393,-2.007521114604525,-0.0,-1.529437149374268,-1.2658898958140683,0.0
2019-01-08,1.0,-0.4523306576538516,-2.1097028587522884,-0.0,-1.9173355865371073,-1.5618926911702575,0.0
2019-01-09,1.0,-0.4371596445973059,-2.10310977357409,-0.0,-1.9772141014617373,-1.6479650329607338,0.0
2019-01-10,1.0,-0.43801002147458845,-2.098639942734431,-0.0,-1.976879026485326,-1.6446671438797424,0.0
2019-01-11,1.0,-0.44199569274946154,-2.085139985642498,-0.0,-1.9867910983488872,-1.664824120603015,0.0
2019-01-14,1.0,-0.4512028725314183,-2.081436265709156,-0.0,-1.982980251346499,-1.6657809694793535,0.0
2019-01-15,1.0,-0.44342199856218545,-2.0703091301222143,-0.0,-1.982530553558591,-1.6928109273903666,0.0
2019-01-16,1.0,-0.4284996410624551,-2.0753050969131372,-0.0,-1.9739411342426416,-1.7009332376166546,0.0
2019-01-17,1.0,-0.45491560556707134,-2.0983861415457503,-0.0,-2.0633698549007997,-1.7863488303227715,0.0
2019-01-18,1.0,-0.46925784467909826,-2.097281509773085,-0.0,-2.0790833520557177,-1.8433310866471952,0.0
2019-01-22,1.0,-0.0,-2.341157076693618,-0.0,-2.5369338252610096,-1.9718188240835233,0.0
2019-01-23,1.0,-0.0,-2.288144982589427,-0.0,-2.587369420702754,-2.0383823994935106,0.0
2019-01-24,1.0,-0.0,-2.286607566883014,-0.0,-2.5898369479183154,-2.038705081526041,0.0
2019-01-25,1.0,-0.0,-2.2424167896376455,-0.0,-2.8161993769470404,-2.1395310706673225,0.0
2019-01-28,1.0,-0.0,-2.218873193166886,-0.0,-2.8509362680683314,-2.143068331143233,0.0
2019-01-29,1.0,-0.0,-2.2105306594041427,-0.0,-2.8717504332755635,-2.17058677890567,0.0
2019-01-30,1.0,-0.0,-2.2118084227910817,-0.0,-2.8737407101568953,-2.172089182493807,0.0
2019-01-31,1.0,-0.0,-2.246643460964694,-0.0,-2.8151831592905685,-2.225924084203547,0.0
2019-02-01,1.0,-0.0,-2.2460976419794085,-0.0,-2.8306210561275322,-2.2261707074061774,0.0
2019-02-04,1.0,-0.0,-2.249626307922272,-0.0,-2.8336655040690912,-2.2208935392791895,0.0
2019-02-05,1.0,-0.0,-2.237199668599834,-0.0,-2.813753106876553,-2.2340513670256836,0.0
2019-02-06,1.0,-0.0,-2.2087639520463003,-0.0,-2.8159570070276976,-2.2431583298883835,0.0
2019-02-07,1.0,-0.0,-2.2123893805309733,-0.0,-2.821023902075924,-2.237201224050947,0.0
2019-02-08,1.0,-0.0,-2.202021876035797,-0.0,-2.8404872389791183,-2.2439509446470005,0.0
2019-02-11,1.0,-0.0,-2.1865746132091166,-0.0,-2.857344867742472,-2.2741640326068873,0.0
2019-02-12,1.0,-0.0,-2.258397932816538,-0.0,-2.8399599899974994,-2.2369759106443277,0.0
2019-02-13,1.0,-0.0,-2.2695507487520796,-0.0,-2.8267886855241264,-2.223044925124792,0.0
2019-02-14,1.0,-0.0,-1.9543862380322257,-0.0,-2.758776368023663,-2.0707558184790225,0.0
2019-02-15,1.0,-0.0,-2.0198464997286614,-0.0,-2.707961857508334,-2.0246530738816966,0.0
2019-02-19,1.0,-0.0,-1.9785631067961167,-0.0,-2.755728155339806,-2.0326990291262135,0.0
2019-02-20,1.0,-0.0,-1.9919191919191916,-0.0,-2.7504273504273504,-2.0277389277389273,0.0
2019-02-21,1.0,-0.0,-1.9535423925667832,-0.0,-2.749516066589238,-2.0398761130468452,0.0
2019-02-22,1.0,-0.0,-1.9358131621684322,-0.0,-2.7709380558348156,-2.0266027376073,0.0
2019-02-25,1.0,-0.0,-1.9359563693026882,-0.0,-2.797584729255941,-2.0576548500194782,0.0
2019-02-26,1.0,-0.0,-1.9391534391534393,-0.0,-2.7865701836290073,-2.0552443199502024,0.0
2019-02-27,1.0,-0.0,-1.9303571428571429,-0.0,-2.7995341614906835,-2.034083850931677,0.0
2019-02-28,1.0,-0.0,-1.9360776699029125,-0.0,-2.8017864077669903,-2.029126213592233,0.0
2019-03-01,1.0,-0.0,-1.9440278314650177,-0.0,-2.7830691921144184,-2.003865481252416,0.0
2019-03-04,1.0,-0.0,-1.946623346484103,-0.0,-2.784714164152549,-2.0044093757252264,0.0
2019-03-05,1.0,-0.0,-1.9146893537308771,-0.0,-2.8627848891664063,-2.027708398376522,0.0
2019-03-06,1.0,-0.0,-1.929160717118832,-0.0,-2.944232904965889,-2.0593368237347294,0.0
2019-03-07,1.0,-0.0,-1.874141334386103,-0.0,-2.9748124753257,-2.0468219502566125,0.0
2019-03-08,1.0,-0.0,-1.8439631921307313,-0.0,-3.042519435189592,-2.0462478184991273,0.0
2019-03-11,1.0,-0.0,-1.8453790991862058,-0.0,-3.0773507372492146,-2.1347192007090485,0.0
2019-03-12,1.0,-0.0,-1.7663726931242856,-0.0,-3.1440470357667807,-2.2555120039196472,0.0
2019-03-13,1.0,-0.0,-1.8038104623470477,-0.0,-3.1527469820152745,-2.25556376775889,0.0
2019-03-14,1.0,-0.0,-1.8020605175630728,-0.0,-3.087693680538655,-2.2224385495254317,0.0
2019-03-15,1.0,-0.0,-1.7831746806606459,-0.0,-3.1000732243104707,-2.2527865918151493,0.0
2019-03-18,1.0,-0.0,-1.8206374042658322,-0.009964588651898212,-3.1144692415383353,-2.2901259985176647,0.0
2019-03-19,1.0,-0.0,-1.8325346992729679,-0.0,-3.110707204230007,-2.3184071381361533,0.0
2019-03-20,1.0,-0.0,-1.8525433573977264,-0.0,-3.113517550410754,-2.3320056426852545,0.0
2019-03-21,1.0,-0.0,-1.8525215660252157,-0.0,-3.139764432647644,-2.3022561380225612,0.0
2019-03-22,1.0,-0.0,-1.834517342248224,-0.047053907229419135,-3.169745089845382,-2.3063936481404093,0.0
2019-03-25,1.0,-0.0,-1.6586105194166803,-0.1476323119777159,-3.132967393085368,-2.253481894150418,0.0
2019-03-26,1.0,-0.0,-1.7087515553712151,-0.18183326420572374,-3.136706760680216,-2.267938614682704,0.0
2019-03-27,1.0,-0.0,-1.6786246893123447,-0.1971830985915493,-3.1451532725766365,-2.264043082021541,0.0
2019-03-28,1.0,-0.0,-1.6619320541573221,-0.22111471052412993,-3.1393803472049173,-2.283910623805964,0.0
2019-03-29,1.0,-0.0,-1.6466727589931045,-0.23560687879039627,-3.135083492564592,-2.290437816731744,0.0
2019-04-01,1.0,-0.0,-1.656405990016639,-0.23036605657237935,-3.137936772046589,-2.294841930116472,0.0
2019-04-02,1.0,-0.0,-1.6613826873599469,-0.329736907627189,-3.108805710017429,-2.199435637812267,0.0
2019-04-03,1.0,-0.0,-1.6585952400696575,-0.3283025126461564,-3.1138568703872624,-2.1918069491665975,0.0
2019-04-04,1.0,-0.0,-1.6572828433814981,-0.32062780269058294,-3.122487958810829,-2.203869789071583,0.0
2019-04-05,1.0,-0.0,-1.6395010395010394,-0.33047817047817046,-3.132557172557173,-2.213555093555094,0.0
2019-04-08,1.0,-0.0,-1.643285072391413,-0.3213513063737727,-3.1354634714594773,-2.220752205025795,0.0
2019-04-09,1.0,-0.0,-1.6062145951349551,-0.36562812395868044,-3.166777740753082,-2.191936021326225,0.0
2019-04-10,1.0,-0.0,-1.5790305146753139,-0.3857986197721792,-3.174690280202877,-2.175106011474183,0.0
2019-04-11,1.0,-0.0,-1.5591782417034017,-0.4094651917158779,-3.1843965732346335,-2.1644348332362973,0.0
2019-04-12,1.0,-0.0,-1.5608214849921012,-0.41007732601646296,-3.1811756880352537,-2.1624677808264736,0.0
2019-04-15,1.0,-0.0,-1.5693089939151454,-0.4127698591314496,-3.17404351087772,-2.1792948237059266,0.0
2019-04-16,1.0,-0.0,-1.571570906675523,-0.44129857190302224,-3.139986715376951,-2.150033211557622,0.0
2019-04-17,1.0,-0.0,-1.5249833997343958,-0.45219123505976094,-3.152888446215139,-2.1699867197875164,0.0
2019-04-18,1.0,-0.0,-1.542336548767417,-0.4062165058949625,-3.1333992909555612,-2.162750432846896,0.0
2019-04-22,1.0,-0.0,-1.5544324772162386,-0.39710024855012427,-3.152361226180613,-2.181110190555095,0.0
2019-04-23,1.0,-0.0,-1.5612710528499127,-0.39624989629137974,-3.1530739235045218,-2.1860947481954702,0.0
2019-04-24,1.0,-0.0,-1.5343871555077382,-0.4042870148142017,-3.1438384507158816,-2.1935777538690724,0.0
2019-04-25,1.0,-0.0,-1.5238764044943822,-0.4503469927296762,-3.1273132848645075,-2.160112359550562,0.0
2019-04-26,1.0,-0.0,-1.5063228365980659,-0.48499876022811805,-3.1372840730638893,-2.1365402099347053,0.0
2019-04-29,1.0,-0.0,-1.5003305785123968,-0.48000000000000004,-3.1406611570247938,-2.1435537190082643,0.0
2019-04-30,1.0,-0.0,-1.494091397405173,-0.48491860176844886,-3.14221965126849,-2.142632840261135,0.0
2019-05-01,1.0,-0.0,-1.4627552728490125,-0.5320555741546702,-3.169484432541011,-2.2053900234348847,0.0
2019-05-02,1.0,-0.0,-1.4615578522813208,-0.526174271069658,-3.1680531047811105,-2.246954037475842,0.0
2019-05-03,1.0,-0.0,-1.4953797043010753,-0.5186491935483871,-3.1490255376344085,-2.237483198924731,0.0
2019-05-06,1.0,-0.0,-1.422756089422756,-0.5326993660326994,-3.1323823823823824,-2.253837170503837,0.0
2019-05-07,1.0,-0.0,-1.4171118530884808,-0.5389816360601002,-3.132387312186978,-2.2587646076794656,0.0
2019-05-08,1.0,-0.0,-1.387454485269778,-0.5856504468718967,-3.0569347898047003,-2.2452830188679247,0.0
2019-05-09,1.0,-0.0,-1.3924993790876727,-0.5704942462124348,-3.04934183293319,-2.266412782515109,0.0
2019-05-10,1.0,-0.0,-1.3933854080106365,-0.5796908758517534,-3.0733754362639187,-2.2633372112348344,0.0
2019-05-13,1.0,-0.0,-1.4004993757802746,-0.5652933832709113,-3.0790678318768205,-2.2781523096129837,0.0
2019-05-14,1.0,-0.0,-1.2268735122711976,-0.7488303373553313,-3.0084544036772556,-2.2240827382418122,0.0
2019-05-15,1.0,-0.0,-1.229914389199868,-0.7815278235100428,-3.0273296015805067,-2.192953572604544,0.0
2019-05-16,1.0,-0.0,-1.2251155999026526,-0.8089559503528839,-2.9440253102944753,-2.134177009815851,0.0
2019-05-17,1.0,-0.0,-1.2131763936570212,-0.8173124080431583,-2.934526728788622,-2.209007683504986,0.0
2019-05-20,1.0,-0.0,-1.2231432088633567,-0.8073040623717685,-2.955765285186705,-2.220599097250718,0.0
2019-05-21,1.0,-0.0,-1.2236809715270371,-0.8218593583326494,-2.9415770903421676,-2.2183474193813075,0.0
2019-05-22,1.0,-0.0,-1.2094699762431391,-0.8294421233718359,-2.9379864012451873,-2.2151224707135246,0.0
2019-05-23,1.0,-0.0,-1.1946852003270645,-0.8482420278004905,-2.94227309893704,-2.1913327882256746,0.0
2019-05-24,1.0,-0.0,-1.1398208469055375,-0.8763029315960912,-2.9341205211726384,-2.1930781758957654,0.0
2019-05-28,1.0,-0.0,-1.1360638384496378,-0.876475857014901,-2.935428711017018,-2.1946095594821267,0.0
2019-05-29,1.0,-0.0,-1.146511816779014,-0.8805327702428328,-2.934865589214651,-2.15966864289775,0.0
2019-05-30,1.0,-0.0,-1.1400942629611572,-0.8745327482528847,-2.937347635299854,-2.1741426946205102,0.0
2019-05-31,1.0,-0.0,-1.1482685742155747,-0.8683140952690619,-2.935864087140302,-2.176312794667534,0.0
2019-06-03,1.0,-0.0,-1.1526217984972127,-0.9130645552233982,-2.9195281570655247,-2.094206996848994,0.0
2019-06-04,1.0,-0.0,-1.1378057641075323,-0.9100670057318156,-2.924194720271252,-2.100831516912893,0.0
2019-06-05,1.0,-0.0,-1.0929200031713313,-0.951399349877111,-2.9009751843336242,-1.9831126615396815,0.0
2019-06-06,1.0,-0.0,-1.1024950495049506,-0.9218217821782178,-2.8896633663366336,-2.0067326732673267,0.0
2019-06-07,1.0,-0.0,-1.1645397990110067,-0.9143404051682885,-2.885468176742702,-2.0114053278034776,0.0
2019-06-10,1.0,-0.0,-1.1747262409080008,-0.8908960115098713,-2.8869794580768926,-2.0404444089201506,0.0
2019-06-11,1.0,-0.0,-1.1759499837609613,-0.9626502111075024,-2.93268918480026,-2.0482299447872685,0.0
2019-06-12,1.0,-0.0,-1.1758206044848878,-0.9688820279493012,-2.936870328241794,-2.0431426714332144,0.0
2019-06-13,1.0,-0.0,-1.2343326488706365,-1.0202053388090349,-2.9471868583162215,-2.0118275154004106,0.0
2019-06-14,1.0,-0.0,-1.2261290058191954,-1.0194246373248095,-2.9449225473321863,-2.005655274157856,0.0
2019-06-17,1.0,-0.0,-1.2107377049180328,-1.025,-2.9648360655737704,-1.9961475409836065,0.0
2019-06-18,1.0,-0.0,-1.240285878583751,-1.021030148689723,-2.9668117965990306,-1.9867740080506038,0.0
2019-06-19,1.0,-0.0,-1.2038269550748752,-1.0944259567387686,-3.0381031613976703,-1.9831946755407655,0.0
2019-06-20,1.0,-0.0,-1.2116666666666667,-1.0929166666666665,-3.0401666666666665,-1.9885000000000002,0.0
2019-06-21,1.0,-0.0,-1.2281901584653878,-1.0879899916597164,-3.0273561301084237,-1.99674728940784,0.0
2019-06-24,1.0,-0.0,-1.1921663604476365,-1.0951227659929847,-3.0195423417404377,-2.04459662602305,0.0
2019-06-25,1.0,-0.0,-1.158434840647422,-1.1027865843484064,-3.0313699315868514,-2.0503921241448357,0.0
2019-06-26,1.0,-0.0,-1.1584886734096798,-1.074145281283959,-3.004095962551199,-2.1223773301011453,0.0
2019-06-27,1.0,-0.0,-1.140224493214944,-1.094571955101357,-3.005444798123639,-2.1364550175908863,0.0
2019-06-28,1.0,-0.0,-1.0882747068676717,-1.1144053601340034,-3.0336683417085424,-2.1387772194304855,0.0
2019-07-01,1.0,-0.0,-1.081171268874614,-1.115958955535163,-3.034203720697422,-2.111036956703095,0.0
2019-07-02,1.0,-0.0,-1.0930833333333334,-1.1056666666666666,-3.0227500000000003,-2.1118333333333332,0.0
2019-07-03,1.0,-0.0,-1.0986079853296657,-1.1015253813453363,-3.0201717095940652,-2.11519546553305,0.0
2019-07-05,1.0,-0.0,-1.0780183180682765,-1.103247293921732,-3.0209825145711906,-2.1241465445462118,0.0
2019-07-08,1.0,-0.0,-1.0836942038640904,-1.0968520986009327,-3.019237175216522,-2.1279980013324447,0.0
2019-07-09,1.0,-0.0,-1.0692640692640691,-1.0995670995670996,-3.0215617715617715,-2.1346986346986343,0.0
2019-07-10,1.0,-0.0,-1.0465251768622554,-1.096795672076571,-3.0401997503121096,-2.1394090719933416,0.0
2019-07-11,1.0,-0.0,-1.043496375302058,-1.1074910424131321,-3.0440796600283306,-2.1375718690109156,0.0
2019-07-12,1.0,-0.0,-1.0530214749458966,-1.1017146662227402,-3.026968536707175,-2.141917762610288,0.0
2019-07-15,1.0,-0.0,-1.0393146829995032,-1.1047839761628868,-3.0092699884125147,-2.123406720741599,0.0
2019-07-16,1.0,-0.0,-1.0498845646437995,-1.0630771767810026,-2.990105540897098,-2.1422328496042216,0.0
2019-07-17,1.0,-0.0,-1.0738360115368768,-1.0517511330861145,-2.9837659662134324,-2.131273176761434,0.0
2019-07-18,1.0,-0.0,-1.0769992572418916,-1.0621440950730379,-2.9952133366344804,-2.1185111826359657,0.0
2019-07-19,1.0,-0.0,-1.0537651190011705,-1.0680452594615686,-2.7321108076472886,-1.9494342567303942,0.0
2019-07-22,1.0,-0.0,-1.0273812309852564,-1.0562446368671503,-2.743115687651143,-1.974178953116468,0.0
2019-07-23,1.0,-0.0,-1.0374569909289961,-1.049577729121051,-2.7492962152017517,-1.9835783547075383,0.0
2019-07-24,1.0,-0.0,-1.0371991247264771,-1.0700218818380745,-2.741872460143795,-1.9658487027195999,0.0
2019-07-25,1.0,-0.0,-0.9575295705326665,-1.134952766531714,-2.875287766928634,-1.970627927284274,0.0
2019-07-26,1.0,-0.0,-0.91657379398185,-1.1507721700366182,-2.9048718356949528,-1.9882184365546887,0.0
2019-07-29,1.0,-0.0,-0.8834796488427774,-1.1570630486831603,-2.9102154828411813,-2.0300877893056666,0.0
2019-07-30,1.0,-0.0,-0.887410358565737,-1.160796812749004,-2.8951394422310757,-2.024780876494024,0.0
2019-07-31,1.0,-0.0,-0.9561979500320307,-1.1551089045483662,-2.8857303010890454,-2.0106502242152464,0.0
2019-08-01,1.0,-0.0,-0.9988808058198098,-1.1484531137580942,-2.866016468142937,-1.9808937564953233,0.0
2019-08-02,1.0,-0.0,-0.9733556032768631,-1.158593812137119,-2.8377475542829873,-1.9838542909409052,0.0
2019-08-05,1.0,-0.0,-0.9650482365965524,-1.155859560335284,-2.8295903843112447,-1.9572196742052825,0.0
2019-08-06,1.0,-0.0,-0.9578816004991811,-1.1308790265969895,-2.7527493955229705,-1.9582715856797444,0.0
2019-08-07,1.0,-0.0,-0.9598789383827409,-1.1019711314604996,-2.737079000465622,-1.9615086139996893,0.0
2019-08-08,1.0,-0.0,-1.2393193013882668,-1.35602328705777,-2.9870129870129873,-2.374205105239588,0.0
2019-08-09,1.0,-0.0,-1.2025595763459842,-1.316946160635481,-2.9362753751103265,-2.3703442188879085,0.0
2019-08-12,1.0,-0.0,-1.1865262039660056,-1.365704674220963,-2.962464589235127,-2.3379957507082154,0.0
2019-08-13,1.0,-0.0,-1.2002186190562942,-1.4049918017853888,-3.071597740936418,-2.432228092548734,0.0
2019-08-14,1.0,-0.0,-1.2014083235533088,-1.3884625801209713,-3.0378261262074573,-2.399927778279318,0.0
2019-08-15,1.0,-0.0,-1.2260176991150442,-1.398495575221239,-2.9742477876106195,-2.25070796460177,0.0
2019-08-16,1.0,-0.0,-1.2120303404480508,-1.3974245898747575,-2.9623390368671725,-2.248191920973717,0.0
2019-08-19,1.0,-0.0,-1.1827778747164543,-1.4002791833885884,-2.937009247949747,-2.204414587332054,0.0
2019-08-20,1.0,-0.0,-1.1897987508674532,-1.3893997224149897,-2.9215822345593336,-2.1737508674531574,0.0
2019-08-21,1.0,-0.0,-1.208660729876026,-1.427623537628776,-2.934695302950934,-2.1595075955997904,0.0
2019-08-22,1.0,-0.0,-1.2119020649995642,-1.4143068746188028,-2.9313409427550754,-2.155615578984055,0.0
2019-08-23,1.0,-0.0,-1.217681762970675,-1.4089016137428423,-2.909769217421482,-2.139684192260975,0.0
2019-08-26,1.0,-0.0,-1.162136832239925,-1.3971202181136575,-2.88088949476016,-2.079918207378376,0.0
2019-08-27,1.0,-0.0,-1.1541535583708868,-1.3880622396054758,-2.873650199812941,-2.0867273191055182,0.0
2019-08-28,1.0,-0.0,-1.112786339025406,-1.3841732611411912,-2.7983340274885466,-2.0345689296126612,0.0
2019-08-29,1.0,-0.0,-1.0849095908674278,-1.4057161903174733,-2.8147654362136487,-2.027247729355887,0.0
2019-08-30,1.0,-0.0,-1.0646365748423499,-1.4179389312977098,-2.8101559907069364,-2.0045635579156986,0.0
2019-09-03,1.0,-0.0,-1.0717432870562809,-1.430376589907723,-2.8017291545431875,-2.009310832155624,0.0
2019-09-04,1.0,-0.0,-1.054240385414071,-1.4305174848409337,-2.8065453941357257,-2.015034471301603,0.0
