Date,IWF,IWM,MTUM,SPY,USLM,VLUE,VXX
2018-11-27,-0.09572121746801941,-0.6215507523403422,-0.0,-0.37813066705876586,1.0,-0.3552173699946086,0.0
2018-11-28,-0.09498823067869752,-0.6258826990976853,-0.0,-0.3765937622597097,1.0,-0.35445272655943505,0.0
2018-11-29,-0.0764915859255482,-0.6179548821058255,-0.0,-0.37531871494135643,1.0,-0.3584905660377359,0.0
2018-11-30,-0.07633105926339558,-0.6181019204156449,-0.0,-0.37546432299885896,1.0,-0.35791109276748645,0.0
2018-12-03,-0.07553625157721053,-0.6181209356498109,-0.0,-0.3752305153838688,1.0,-0.3575900223235951,0.0
2018-12-04,-0.06847955057268082,-0.6229508196721311,-0.0,-0.37298108821464027,1.0,-0.35707194227183575,0.0
2018-12-06,-0.06580907564614911,-0.5783300621911136,-0.0,-0.38116295017616875,1.0,-0.33937903473716574,0.0
2018-12-07,-0.0635438845516915,-0.5791577951265673,-0.0,-0.3818310858765081,1.0,-0.3412112609415661,0.0
2018-12-10,-0.05012543080205378,-0.5815300213349589,-0.0,-0.3810517431364734,1.0,-0.33179377769441776,0.0
2018-12-11,-0.03746526633071163,-0.589035934630057,-0.0,-0.3812697216596807,1.0,-0.34707766212970376,0.0
2018-12-12,-0.03674738528220107,-0.589395081503816,-0.0,-0.3812070102704231,1.0,-0.3482521435974748,0.0
2018-12-13,-0.035933081998114985,-0.5856032045240339,-0.0,-0.387818096135721,1.0,-0.34691328934967014,0.0
2018-12-14,-0.03838816796589812,-0.5788370504698429,-0.0,-0.3911589458561974,1.0,-0.3467181649042651,0.0
2018-12-17,-0.023904569576856244,-0.5805429014230028,-0.0,-0.3812755365613112,1.0,-0.36246653829897146,0.0
2018-12-18,-0.014397386535993466,-0.57335200093338,-0.0,-0.3797923229494808,1.0,-0.36590829541477077,0.0
2018-12-19,-0.014747748168199003,-0.5732253698604565,-0.0,-0.3796611751528446,1.0,-0.3658701638120129,0.0
2018-12-20,-0.015013966480446927,-0.5692737430167598,-0.0,-0.379562383612663,1.0,-0.36389664804469274,0.0
2018-12-21,-0.01131699172097122,-0.5730850397718049,-0.0,-0.3854502446603743,1.0,-0.3492265949305443,0.0
2018-12-24,-0.0,-0.5591529173195686,-0.0,-0.3819476449442345,1.0,-0.3632592865701908,0.0
2018-12-26,-0.0,-0.5650544881314112,-0.0,-0.36572159649082725,1.0,-0.35386443078750773,0.0
2018-12-27,-0.0,-0.5372032362173395,-0.0,-0.31144170829833323,1.0,-0.3618639197135152,0.0
2018-12-28,-0.0,-0.539141191023149,-0.0,-0.3099708429051069,1.0,-0.3597587913058844,0.0
2018-12-31,-0.0,-0.5590311232606601,-0.0,-0.3168343453808062,1.0,-0.3648076362903045,0.0
2019-01-02,-0.0,-0.5605400305508131,-0.0,-0.3157291760265972,1.0,-0.3701365801060293,0.0
2019-01-03,-0.0,-0.5608325279269964,-0.0,-0.31428828302353284,1.0,-0.3725247802926434,0.0
2019-01-04,-0.0,-0.5610154693411539,-0.0,-0.305760146858,1.0,-0.371913407508563,0.0
2019-01-07,-0.0,-0.5426332702381477,-0.0,-0.29966544878284984,1.0,-0.35867412070255755,0.0
2019-01-08,-0.0,-0.535125873204165,-0.0,-0.30453407143798605,1.0,-0.3570800931417776,0.0
2019-01-09,-0.0,-0.5225118222808753,-0.0,-0.3074892774661828,1.0,-0.36947102166501705,0.0
2019-01-10,-0.0,-0.5213797348693033,-0.0,-0.3082199309692879,1.0,-0.3688306549123926,0.0
2019-01-11,-0.0,-0.503238981971497,-0.0,-0.31037133006873224,1.0,-0.3823096686356749,0.0
2019-01-14,-0.0,-0.5056607091824397,-0.0,-0.31790103101848793,1.0,-0.3747939062190859,0.0
2019-01-15,-0.0,-0.5028606636739723,-0.0,-0.3179957750198046,1.0,-0.37965407974650117,0.0
2019-01-16,-0.0,-0.5048316059337818,-0.0,-0.30166312421938335,1.0,-0.38470977496329734,0.0
2019-01-17,-0.0,-0.5013255625424509,-0.0,-0.3034114064109025,1.0,-0.38627549790758314,0.0
2019-01-18,-0.0,-0.5035716670004673,-0.0,-0.3206489084718606,1.0,-0.4011171195228876,0.0
2019-01-22,-0.0,-0.5432383316342361,-0.0,-0.2813483444882762,1.0,-0.39160498204866806,0.0
2019-01-23,-0.0,-0.5135938262296535,-0.0,-0.28347451989178163,1.0,-0.4205215771499534,0.0
2019-01-24,-0.0,-0.512316364120545,-0.0,-0.28653854689095026,1.0,-0.42030979539301405,0.0
2019-01-25,-0.0,-0.5056340867850982,-0.0,-0.28557987410112234,1.0,-0.4490019937722619,0.0
2019-01-28,-0.0,-0.48949669319583006,-0.0,-0.30828382468333143,1.0,-0.4441206142809102,0.0
2019-01-29,-0.0,-0.48314303695046307,-0.0,-0.31266295064281224,1.0,-0.4517890856783242,0.0
2019-01-30,-0.0,-0.4828630388946211,-0.0,-0.31189717823336777,1.0,-0.4482975191781437,0.0
2019-01-31,-0.0,-0.49388818982563365,-0.0,-0.29617562466295166,1.0,-0.45694769009527236,0.0
2019-02-01,-0.0,-0.49143061708506736,-0.0,-0.2803732044569741,1.0,-0.46565534523649704,0.0
2019-02-04,-0.0,-0.48575829278092775,-0.0,-0.28398589222733156,1.0,-0.4624983258181169,0.0
2019-02-05,-0.0,-0.47245182132115404,-0.0,-0.28065055140915673,1.0,-0.47483569121087216,0.0
2019-02-06,-0.0,-0.45868506856045377,-0.0,-0.2954799231765599,1.0,-0.4790968779311269,0.0
2019-02-07,-0.0,-0.4557080682959491,-0.0,-0.2957482423836625,1.0,-0.48043745117732395,0.0
2019-02-08,-0.0,-0.4473484848484849,-0.0,-0.30262923351158644,1.0,-0.47818627450980394,0.0
2019-02-11,-0.0,-0.43086185750919836,-0.0,-0.30357899431374735,1.0,-0.4954621473965882,0.0
2019-02-12,-0.0,-0.43860626867002545,-0.0,-0.2962236390387445,1.0,-0.4944268580855143,0.0
2019-02-13,-0.0,-0.4468816244560973,-0.0,-0.2944103536762245,1.0,-0.490126073859199,0.0
2019-02-14,-0.0,-0.4337203839183838,-0.0,-0.3070899612949415,1.0,-0.4964986464415957,0.0
2019-02-15,-0.0,-0.42847554700434026,-0.0,-0.30981251957581996,1.0,-0.4989484988142646,0.0
2019-02-19,-0.0,-0.42891414990695276,-0.0,-0.31250420394161565,1.0,-0.5006838411694805,0.0
2019-02-20,-0.0,-0.43484708896029484,-0.0,-0.3067883064063097,1.0,-0.5054041300586478,0.0
2019-02-21,-0.0,-0.4386386611254633,-0.0,-0.3058519600134786,1.0,-0.5019656295630687,0.0
2019-02-22,-0.0,-0.43620658628756526,-0.0,-0.30765251034730967,1.0,-0.5055560554255893,0.0
2019-02-25,-0.0,-0.4361339029407111,-0.0,-0.3156348183811396,1.0,-0.5085780158676341,0.0
2019-02-26,-0.0,-0.43558739773086835,-0.0,-0.32382588256565564,1.0,-0.5006780273923066,0.0
2019-02-27,-0.0,-0.4317325905292479,-0.0,-0.33435097493036214,1.0,-0.4623286908077994,0.0
2019-02-28,-0.0,-0.4353287668176443,-0.0,-0.33847252281398515,1.0,-0.45737298913407265,0.0
2019-03-01,-0.0,-0.42908637799830895,-0.0,-0.3390147300965689,1.0,-0.45696675715366475,0.0
2019-03-04,-0.0,-0.43335933147632316,-0.0,-0.3403008356545961,1.0,-0.45472980501392757,0.0
2019-03-05,-0.0,-0.4166145461043603,-0.0,-0.36479181558255896,1.0,-0.4523543602573266,0.0
2019-03-06,-0.0,-0.4132623121021984,-0.0,-0.39531891843091227,1.0,-0.4484494199431228,0.0
2019-03-07,-0.0,-0.4158735899812374,-0.0,-0.391097949680132,1.0,-0.4535569771910392,0.0
2019-03-08,-0.0,-0.41405027996282273,-0.0,-0.3960057126017274,1.0,-0.45684945480923983,0.0
2019-03-11,-0.0,-0.41149693476072835,-0.0,-0.4034678378625675,1.0,-0.47252722115472595,0.0
2019-03-12,-0.0,-0.3991207880684957,-0.0,-0.41194071073467137,1.0,-0.49051740011047695,0.0
2019-03-13,-0.0,-0.3951082270726505,-0.0,-0.39059309343377047,1.0,-0.4832100558152198,0.0
2019-03-14,-0.0,-0.39401903035795194,-0.0,-0.3922066153149071,1.0,-0.4792931581332125,0.0
2019-03-15,-0.0,-0.3869112565921077,-0.0,-0.3986406619385343,1.0,-0.4875659210765594,0.0
2019-03-18,-0.0,-0.3937422976858825,-0.0,-0.40335022137021315,1.0,-0.4850746268656716,0.0
2019-03-19,-0.0,-0.39795029347028615,-0.0,-0.4030860234776229,1.0,-0.49170029347028615,0.0
2019-03-20,-0.0,-0.408945392570073,-0.0,-0.4030723876643865,1.0,-0.4911213984661093,0.0
2019-03-21,-0.0,-0.4103214499838583,-0.0,-0.43995295853894756,1.0,-0.4556565050961583,0.0
2019-03-22,-0.0,-0.4024175620600222,-0.0,-0.466885883660615,1.0,-0.4463921822897369,0.0
2019-03-25,-0.0,-0.3412023057919297,-0.0,-0.49954250160124436,1.0,-0.44677006130478547,0.0
2019-03-26,-0.0,-0.3353838413867228,-0.0,-0.4995312035491321,1.0,-0.4518740423974936,0.0
2019-03-27,-0.0,-0.3408761974775437,-0.0,-0.49936823726710927,1.0,-0.4570745939488617,0.0
2019-03-28,-0.0,-0.34429582643868356,-0.0,-0.49760985475271186,1.0,-0.45631090273947417,0.0
2019-03-29,-0.0,-0.3402863830373124,-0.0,-0.4974298958189912,1.0,-0.45699664968562115,0.0
2019-04-01,-0.0,-0.34412648874406226,-0.0,-0.49769373752208734,1.0,-0.4529683089703284,0.0
2019-04-02,-0.0,-0.3501178193132164,-0.0,-0.5044039257852715,1.0,-0.4332319095879756,0.0
2019-04-03,-0.0,-0.3467710728187385,-0.0,-0.5062484350458674,1.0,-0.4232774123056612,0.0
2019-04-04,-0.0,-0.3489099417874672,-0.0,-0.5000342426663623,1.0,-0.43390023969866454,0.0
2019-04-05,-0.0,-0.3543970988213962,-0.0,-0.4946962828649139,1.0,-0.41745240253853133,0.0
2019-04-08,-0.0,-0.3489578613502492,-0.0,-0.5013140009062075,1.0,-0.4152469415496149,0.0
2019-04-09,-0.0,-0.3400280350207964,-0.0,-0.5268975342969414,1.0,-0.43102695498311,0.0
2019-04-10,-0.0,-0.3523198011599006,-0.0,-0.5207815520574427,1.0,-0.4282656724661696,0.0
2019-04-11,-0.0,-0.31756318859364874,-0.0,-0.5802240533283956,1.0,-0.41681325803166375,0.0
2019-04-12,-0.0,-0.3171561480247171,-0.0,-0.5817769446180194,1.0,-0.4153995695341249,0.0
2019-04-15,-0.0,-0.31771687178184677,-0.0,-0.5762774481054747,1.0,-0.41499457387609967,0.0
2019-04-16,-0.0,-0.3196092920149633,-0.0,-0.5783725118921166,1.0,-0.41114395233916784,0.0
2019-04-17,-0.0,-0.3036881365326436,-0.0,-0.5940047573959031,1.0,-0.4117225930117087,0.0
2019-04-18,-0.0,-0.27172944321966325,-0.0,-0.6134903138045874,1.0,-0.4600825554669544,0.0
2019-04-22,-0.0,-0.27591725306535503,-0.0,-0.6157303899649337,1.0,-0.4617919088748206,0.0
2019-04-23,-0.0,-0.27083629135311654,-0.0,-0.6377254011074827,1.0,-0.45785413412844905,0.0
2019-04-24,-0.0,-0.26599366400302615,-0.0,-0.6390609485082036,1.0,-0.4591233628067521,0.0
2019-04-25,-0.0,-0.2363430444107087,-0.0,-0.6710041205812187,1.0,-0.5023494542037157,0.0
2019-04-26,-0.0,-0.23011583011583012,-0.0,-0.6944980694980695,1.0,-0.4885135135135135,0.0
2019-04-29,-0.0,-0.21955166916276148,-0.0,-0.6942122807865113,1.0,-0.5018116817237548,0.0
2019-04-30,-0.0,-0.21908221334301972,-0.0,-0.691706017677685,1.0,-0.5108366630342657,0.0
2019-05-01,-0.0,-0.20891405342624855,-0.0,-0.706663763066202,1.0,-0.5040892373209447,0.0
2019-05-02,-0.0,-0.22349958150755744,-0.0,-0.7261582393776771,1.0,-0.5120624292255428,0.0
2019-05-03,-0.0,-0.23156051112536383,-0.0,-0.7259608268784843,1.0,-0.509275247915536,0.0
2019-05-06,-0.0,-0.22163906958407256,-0.0,-0.7279223339246995,1.0,-0.5144638281095999,0.0
2019-05-07,-0.0,-0.2331062737548744,-0.0,-0.7250851473419221,1.0,-0.5098474751962091,0.0
2019-05-08,-0.0,-0.23351499975450485,-0.0,-0.7063877841606521,1.0,-0.5150734030539599,0.0
2019-05-09,-0.0,-0.23049113401047686,-0.0,-0.7171245173507784,1.0,-0.5117434396596247,0.0
2019-05-10,-0.0,-0.23478303918413823,-0.0,-0.7317260328225945,1.0,-0.508799722765415,0.0
2019-05-13,-0.0,-0.2368092647132232,-0.0,-0.7340887535566315,1.0,-0.5249837767683322,0.0
2019-05-14,-0.0,-0.19559793483362564,-0.0,-0.750623749413305,1.0,-0.5240730219115141,0.0
2019-05-15,-0.0,-0.20238832594207568,-0.0,-0.7564601243713301,1.0,-0.5186433119441073,0.0
2019-05-16,-0.0,-0.20386159718435534,-0.0,-0.7558122242601497,1.0,-0.5188618450404006,0.0
2019-05-17,-0.0,-0.21636359210302103,-0.0,-0.7312252002239586,1.0,-0.4867693955549064,0.0
2019-05-20,-0.0,-0.2165558559216775,-0.0,-0.7315457490075741,1.0,-0.48727502983366217,0.0
2019-05-21,-0.0,-0.21470969002662502,-0.0,-0.7383668384669875,1.0,-0.48958206111531793,0.0
2019-05-22,-0.0,-0.2093216203025866,-0.0,-0.744241093216203,1.0,-0.48665202537823327,0.0
2019-05-23,-0.0,-0.21128202627922282,-0.0,-0.7544672241047268,1.0,-0.4720021452426805,0.0
2019-05-24,-0.0,-0.20080973622963538,-0.0,-0.7508485259891388,1.0,-0.4727017067494181,0.0
2019-05-28,-0.0,-0.20637803283451983,-0.0,-0.7425056903482009,1.0,-0.4725410431497893,0.0
2019-05-29,-0.0,-0.21098014588667213,-0.0,-0.7441186416115164,1.0,-0.46024346649920295,0.0
2019-05-30,-0.0,-0.2108480309253443,-0.0,-0.7448659096400098,1.0,-0.46035274220826283,0.0
2019-05-31,-0.0,-0.20933716743590364,-0.0,-0.7472633690162628,1.0,-0.45985066331585434,0.0
2019-06-03,-0.0,-0.21646759114614625,-0.0,-0.7614698743060395,1.0,-0.4253647047513759,0.0
2019-06-04,-0.0,-0.22041306436119118,-0.0,-0.7591978866474545,1.0,-0.42195004803073966,0.0
2019-06-05,-0.0,-0.21851394365528054,-0.0,-0.77656895814528,1.0,-0.38030310228514413,0.0
2019-06-06,-0.0,-0.23730700009472386,-0.0,-0.74213791796912,1.0,-0.3886283982191911,0.0
2019-06-07,-0.0,-0.25635919683284736,-0.0,-0.729132588957637,1.0,-0.3851551572908518,0.0
2019-06-10,-0.0,-0.25982051949897,-0.0,-0.715956716311889,1.0,-0.3920394004688277,0.0
2019-06-11,-0.0,-0.25992243979508783,-0.0,-0.7262172643270933,1.0,-0.40771771915545557,0.0
2019-06-12,-0.0,-0.2584750831359602,-0.0,-0.7267398741596689,1.0,-0.40716285078590403,0.0
2019-06-13,-0.0,-0.2451965534525145,-0.0,-0.7217939231925914,1.0,-0.41983912929326683,0.0
2019-06-14,-0.0,-0.24814540944111824,-0.0,-0.7099205686615939,1.0,-0.4272594995587148,0.0
2019-06-17,-0.0,-0.24898698574629355,-0.0,-0.7031749058492635,1.0,-0.43140105830194975,0.0
2019-06-18,-0.0,-0.27171322337687104,-0.0,-0.6938697683287254,1.0,-0.4178663361616932,0.0
2019-06-19,-0.0,-0.2700202164347723,-0.0,-0.7005589249613509,1.0,-0.40780116541800454,0.0
2019-06-20,-0.0,-0.2894375218353325,-0.0,-0.6503086060323745,1.0,-0.389356003260743,0.0
2019-06-21,-0.0,-0.29384834821017763,-0.0,-0.6168445753197754,1.0,-0.3898500046010858,0.0
2019-06-24,-0.0,-0.2668749562824967,-0.0,-0.645853249084847,1.0,-0.4188719718342699,0.0
2019-06-25,-0.0,-0.26311616844657926,-0.0,-0.6469710395000698,1.0,-0.42167607144522684,0.0
2019-06-26,-0.0,-0.26482305523845023,-0.0,-0.6548004566316427,1.0,-0.41012976725764744,0.0
2019-06-27,-0.0,-0.27316566682048915,-0.0,-0.6358560221504383,1.0,-0.3983156437471158,0.0
2019-06-28,-0.0,-0.21720957384705195,-0.0,-0.7049620548744892,1.0,-0.41293636894337415,0.0
2019-07-01,-0.0,-0.21218908955154228,-0.0,-0.7149423678193103,1.0,-0.40615521022912876,0.0
2019-07-02,-0.0,-0.2151551756179149,-0.0,-0.7120423713064487,1.0,-0.39579074521464414,0.0
2019-07-03,-0.0,-0.21494284917758574,-0.0,-0.7122943964315583,1.0,-0.3959436855310845,0.0
2019-07-05,-0.0,-0.1951439890647082,-0.0,-0.7193197877812014,1.0,-0.4023585014943354,0.0
2019-07-08,-0.0,-0.19785489251297256,-0.0,-0.7172905856189771,1.0,-0.4013852853965901,0.0
2019-07-09,-0.0,-0.19255075348966413,-0.0,-0.7170073381328272,1.0,-0.405310308108984,0.0
2019-07-10,-0.0,-0.1818118026805136,-0.0,-0.7493509227422637,1.0,-0.4078544195728954,0.0
2019-07-11,-0.0,-0.18162668227033352,-0.0,-0.7519485078993563,1.0,-0.4069748390871855,0.0
2019-07-12,-0.0,-0.20019501776054605,-0.0,-0.7125809671952267,1.0,-0.4088640215448192,0.0
2019-07-15,-0.0,-0.17514839184650072,-0.0,-0.7176873878433718,1.0,-0.40781300326692127,0.0
2019-07-16,-0.0,-0.16869388602949661,-0.0,-0.7288988390610935,1.0,-0.4104369100099245,0.0
2019-07-17,-0.0,-0.16068313286199615,-0.0,-0.7222936369479386,1.0,-0.41249655679001007,0.0
2019-07-18,-0.0,-0.15897105220735552,-0.0,-0.725606245538079,1.0,-0.418349722497294,0.0
2019-07-19,-0.0,-0.15637879032072385,-0.0,-0.7246793912462873,1.0,-0.42133861349665,0.0
2019-07-22,-0.0,-0.14591345600257927,-0.0,-0.7224282062501439,1.0,-0.43458535799000525,0.0
2019-07-23,-0.0,-0.1473562953576777,-0.0,-0.7241331643819836,1.0,-0.43239258149982723,0.0
2019-07-24,-0.0,-0.14736284734212768,-0.0,-0.7241291986094804,1.0,-0.4307157492460345,0.0
2019-07-25,-0.0,-0.12042284471791076,-0.0,-0.7727787929957668,1.0,-0.4199532742707779,0.0
2019-07-26,-0.0,-0.11478972556816867,-0.0,-0.7768247289205373,1.0,-0.4203639053938455,0.0
2019-07-29,-0.0,-0.10382134683403842,-0.0,-0.7727304251335044,1.0,-0.43518968028295996,0.0
2019-07-30,-0.0,-0.11216968011126566,-0.0,-0.7728326379230412,1.0,-0.4330319888734353,0.0
2019-07-31,-0.0,-0.1241390505786044,-0.0,-0.7667725702094107,1.0,-0.4281208691820691,0.0
2019-08-01,-0.0,-0.12089801989402249,-0.0,-0.7707539276750023,1.0,-0.4324393418239286,0.0
2019-08-02,-0.0,-0.10565479683575503,-0.0,-0.8183845449637333,1.0,-0.4233468697917889,0.0
2019-08-05,-0.0,-0.10121599775075561,-0.0,-0.8140858930203134,1.0,-0.4276610201260514,0.0
2019-08-06,-0.0,-0.10584093751447496,-0.0,-0.7835934966881282,1.0,-0.4265598221316411,0.0
2019-08-07,-0.0,-0.09583304412207029,-0.0,-0.7915133846972537,1.0,-0.42634367552809976,0.0
2019-08-08,-0.0,-0.0965368866680547,-0.0,-0.7914266546371481,1.0,-0.42542855159969467,0.0
2019-08-09,-0.0,-0.08409645207307533,-0.0,-0.7755970733054162,1.0,-0.4411439878514565,0.0
2019-08-12,-0.0,-0.08186811923969753,-0.0,-0.7862741042083248,1.0,-0.43023282539244756,0.0
2019-08-13,-0.0,-0.0572739788893988,-0.0,-0.7920146856356127,1.0,-0.4453189536484626,0.0
2019-08-14,-0.0,-0.06735277301315037,-0.0,-0.778776443682104,1.0,-0.4408919382504288,0.0
2019-08-15,-0.0,-0.08544852593410059,-0.0,-0.7626404810702461,1.0,-0.40411251998828857,0.0
2019-08-16,-0.0,-0.10157498824635637,-0.0,-0.7816408086506816,1.0,-0.46751292900799246,0.0
2019-08-19,-0.0,-0.09448025313488809,-0.0,-0.7840853158326497,1.0,-0.4652759873432556,0.0
2019-08-20,-0.0,-0.1000747523827322,-0.0,-0.7806718370398056,1.0,-0.4552653709586993,0.0
2019-08-21,-0.0,-0.10685187346795844,-0.0,-0.7857359635811836,1.0,-0.4419516750320999,0.0
2019-08-22,-0.0,-0.10755020642362326,-0.0,-0.7853894059198098,1.0,-0.4395307069717538,0.0
2019-08-23,-0.0,-0.10410550351833729,-0.0,-0.7834475045435481,1.0,-0.4424949904468987,0.0
2019-08-26,-0.0,-0.09717420366016688,-0.0,-0.7772783847324021,1.0,-0.4304383902641405,0.0
2019-08-27,-0.0,-0.09487709625545601,-0.0,-0.7725706409372846,1.0,-0.4298185159660004,0.0
2019-08-28,-0.0,-0.10462494247583985,-0.0,-0.7634836631385182,1.0,-0.432857800276116,0.0
2019-08-29,-0.0,-0.0977343300747556,-0.0,-0.7725819436457734,1.0,-0.42983323749281194,0.0
2019-08-30,-0.0,-0.0832528624637881,-0.0,-0.794247482411367,1.0,-0.42166735641697706,0.0
2019-09-03,-0.0,-0.09126244853837484,-0.0,-0.7964764599001817,1.0,-0.41222199222613215,0.0
2019-09-04,-0.0,-0.09109321058688147,-0.0,-0.7988032220943614,1.0,-0.41159953970080554,0.0
2019-09-05,-0.0,-0.09956382001836547,-0.0,-0.8007346189164372,1.0,-0.39538567493112947,0.0
2019-09-06,-0.0,-0.09613095238095237,-0.0,-0.8131868131868132,1.0,-0.38008241758241756,0.0
2019-09-09,-0.0,-0.10285897553376706,-0.0,-0.8161825345917713,1.0,-0.37182717859433706,0.0
2019-09-10,-0.0,-0.08950688337400432,-0.0,-0.8904415488742576,1.0,-0.322160320456743,0.0
2019-09-11,-0.0,-0.09654596487972349,-0.0,-0.8537660349347005,1.0,-0.36936602565589555,0.0
2019-09-12,-0.0,-0.1336301321461381,-0.0,-0.8532965868136527,1.0,-0.3686194144112312,0.0
2019-09-13,-0.0,-0.13188081498056767,-0.0,-0.8518666823695678,1.0,-0.3716876692969026,0.0
2019-09-16,-0.0,-0.12909377722317708,-0.0,-0.8539307324653309,1.0,-0.37141242671815033,0.0
2019-09-17,-0.0,-0.10780922801816428,-0.0,-0.8630385167407826,1.0,-0.3820380696924778,0.0
