Date,IWF,IWM,MTUM,SIX,SPY,VLUE,VXX
2018-10-16,-0.24571157794977097,-0.8651081977570684,-0.0,1.0,-0.5426630864002527,-0.5055757384299479,0.0
2018-10-17,-0.23346534035984912,-0.8416851164676168,-0.0,1.0,-0.5367177024540835,-0.5064080576257445,0.0
2018-10-18,-0.2339396586689963,-0.8434370222457958,-0.0,1.0,-0.535989516707747,-0.5066612586190758,0.0
2018-10-19,-0.2208870168483647,-0.835945242814668,-0.0,1.0,-0.5359576313181368,-0.5043359762140733,0.0
2018-10-22,-0.2224808366694597,-0.8426900040343853,-0.0,1.0,-0.534742264841883,-0.5034602613040375,0.0
2018-10-23,-0.22066223519910544,-0.8434490898925265,-0.0,1.0,-0.5370565943964714,-0.5050009318506554,0.0
2018-10-24,-0.22164174435337544,-0.8571294500406682,-0.0,1.0,-0.5421385221798161,-0.5074454107489207,0.0
2018-10-25,-0.3034554151495681,-1.0057471264367817,-0.0,1.0,-0.6272934961090884,-0.6331120154208609,0.0
2018-10-26,-0.2810917973590116,-0.9934152299359225,-0.0,1.0,-0.63974935391369,-0.6259071759832903,0.0
2018-10-29,-0.2490079365079365,-1.0194160997732427,-0.0,1.0,-0.6312712585034014,-0.6434240362811792,0.0
2018-10-30,-0.26389728633922543,-1.0229754241206388,-0.0,1.0,-0.6343493260305154,-0.6353451648468899,0.0
2018-10-31,-0.2669469073439542,-1.0049454237168391,-0.0,1.0,-0.6308594439930764,-0.6296937369741071,0.0
2018-11-01,-0.2555818136926387,-1.0128390532961802,-0.0,1.0,-0.6296074212549821,-0.6292194278861416,0.0
2018-11-02,-0.25629008386778496,-1.0096553668334627,-0.0,1.0,-0.6296074423849461,-0.6283036154767778,0.0
2018-11-05,-0.25206145605750935,-1.0220945803086898,-0.0,1.0,-0.6308407921629432,-0.6188596800338291,0.0
2018-11-06,-0.25348788049605414,-1.0225479143179257,-0.0,1.0,-0.6297209695603158,-0.6173548478015783,0.0
2018-11-07,-0.2561857497341368,-1.0278270116979793,-0.0,1.0,-0.6377880184331797,-0.6230060262318327,0.0
2018-11-08,-0.22196006620417652,-1.0351797725111807,-0.0,1.0,-0.6299609113638764,-0.6344332147762087,0.0
2018-11-09,-0.22205789140080287,-1.0348968237199803,-0.0,1.0,-0.6300443693217832,-0.6343404465103176,0.0
2018-11-12,-0.22100648781343155,-1.0211116955988075,-0.0,1.0,-0.6338418376293179,-0.6309661581623707,0.0
2018-11-13,-0.19682848796772848,-1.0203088051189317,-0.0,1.0,-0.6339198775907637,-0.6264431770760885,0.0
2018-11-14,-0.1989209885137487,-1.0199095022624434,-0.0,1.0,-0.6352593108249217,-0.626557605290637,0.0
2018-11-15,-0.19785910402113094,-1.0207138636916555,-0.0,1.0,-0.6368817989086991,-0.6199909637507386,0.0
2018-11-16,-0.20217338132010204,-1.0296656067647367,-0.0,1.0,-0.6418113840455641,-0.6204968727069429,0.0
2018-11-19,-0.19899905505197216,-1.0325132117733526,-0.0,1.0,-0.645539495327757,-0.6227557484338361,0.0
2018-11-20,-0.1489146719626494,-1.0275600153304765,-0.0,1.0,-0.6549597574997388,-0.6527298700393716,0.0
2018-11-21,-0.15113707057441073,-1.0231215870602062,-0.0,1.0,-0.6506532107555126,-0.6312296951683141,0.0
2018-11-23,-0.15136219056838612,-1.024305075369935,-0.0,1.0,-0.6502904162633107,-0.6313096390540728,0.0
2018-11-26,-0.1502646234736587,-1.0322045037877476,-0.0,1.0,-0.6479988930782801,-0.628662354284133,0.0
2018-11-27,-0.14092411513565625,-1.035807739980719,-0.0,1.0,-0.6429210852499656,-0.6233645503374191,0.0
2018-11-28,-0.1446261037527594,-1.0247654525386312,-0.0,1.0,-0.6510071743929359,-0.6287941501103752,0.0
2018-11-29,-0.11471100337987777,-1.0133488102147417,-0.0,1.0,-0.6500290191526408,-0.6359291249871974,0.0
2018-11-30,-0.11466120498378564,-1.0139272913466464,-0.0,1.0,-0.6509984639016897,-0.6339307048984468,0.0
2018-12-03,-0.11196805787803296,-1.015220284612497,-0.0,1.0,-0.6515032590519741,-0.633928266730369,0.0
2018-12-04,-0.0962257036097494,-1.0349319529669876,-0.0,1.0,-0.6558568441260155,-0.6410133351616331,0.0
2018-12-06,-0.08647998396043574,-0.9847289981955489,-0.0,1.0,-0.6548820423711822,-0.6154848626612309,0.0
2018-12-07,-0.08881315156375301,-0.9846966051857793,-0.0,1.0,-0.6547380379577654,-0.6131047848168939,0.0
2018-12-10,-0.06015162048531797,-0.9938093819313405,-0.0,1.0,-0.6581918098454,-0.5983050286357466,0.0
2018-12-11,-0.08993046269055897,-0.9934140144423643,-0.0,1.0,-0.6795266113934207,-0.5803022198448784,0.0
2018-12-12,-0.0863352787281143,-0.9976521097470986,-0.0,1.0,-0.6822298249144697,-0.5879117193264909,0.0
2018-12-13,-0.0865761689291101,-0.995542148483325,-0.0,1.0,-0.6828557063851182,-0.5868275515334339,0.0
2018-12-14,-0.0898797360222438,-0.9866336136142843,-0.0,1.0,-0.686878161535627,-0.586546514354628,0.0
2018-12-17,-0.06733759069176502,-0.9908054431776387,-0.0,1.0,-0.6740780367113578,-0.61125413755057,0.0
2018-12-18,-0.05443555083197714,-0.9816333986515658,-0.0,1.0,-0.671227872064831,-0.613969245076223,0.0
2018-12-19,-0.04551659840841741,-0.9866480205107714,-0.0,1.0,-0.6789198548263577,-0.6185862218226618,0.0
2018-12-20,-0.04597052575677111,-0.97978624535316,-0.0,1.0,-0.6783058948486459,-0.615108868826341,0.0
2018-12-21,-0.0418141519732707,-0.9805815607529195,-0.0,1.0,-0.6780905752753977,-0.6075953554533726,0.0
2018-12-24,-0.029673980984965622,-0.9698654472480837,-0.0,1.0,-0.6742770668158041,-0.6159489423298352,0.0
2018-12-26,-0.028161651801757653,-0.9732104936456598,-0.0,1.0,-0.6595119082622758,-0.6060962462020975,0.0
2018-12-27,-0.0008545655958221238,-0.943661971830986,-0.0,1.0,-0.6112359550561798,-0.6093369203987973,0.0
2018-12-28,-0.0011714421402564507,-0.943422510685452,-0.0,1.0,-0.6115877790090233,-0.6098781066962166,0.0
2018-12-31,-0.0,-0.9466848290936737,-0.0,1.0,-0.6111762283397218,-0.609877403617702,0.0
2019-01-02,-0.0,-0.9466299252502218,-0.0,1.0,-0.6113011529203092,-0.6094324084631952,0.0
2019-01-03,-0.0022478313176723867,-0.9454505160514153,-0.0,1.0,-0.6134046729563731,-0.6048882416260369,0.0
2019-01-04,-0.0,-0.9511419121121436,-0.0,1.0,-0.5902661836509686,-0.6086942825641833,0.0
2019-01-07,-0.0,-0.9280910020766823,-0.0,1.0,-0.5805411771998884,-0.5908625980225026,0.0
2019-01-08,-0.0,-0.9238366512895135,-0.0,1.0,-0.5824948140809313,-0.5897396204216849,0.0
2019-01-09,-0.0,-0.9211039262399059,-0.0,1.0,-0.5820673865288821,-0.5907923640976456,0.0
2019-01-10,-0.0,-0.9181047813447145,-0.0,1.0,-0.5850807199851549,-0.5895342364074968,0.0
2019-01-11,-0.0,-0.901293396868618,-0.0,1.0,-0.5889906553623367,-0.6039668296305464,0.0
2019-01-14,-0.0,-0.8986023737952835,-0.0,1.0,-0.5876537853667607,-0.6127242864668878,0.0
2019-01-15,-0.0,-0.8915546727086503,-0.0,1.0,-0.5884416027809678,-0.6237313386511065,0.0
2019-01-16,-0.0,-0.8918667411129723,-0.0,1.0,-0.5748805757180966,-0.6352131025497859,0.0
2019-01-17,-0.0,-0.8882205202939443,-0.0,1.0,-0.5759201265077051,-0.6365384019100182,0.0
2019-01-18,-0.0,-0.8851944792973652,-0.0,1.0,-0.5928795483061482,-0.6586888331242159,0.0
2019-01-22,-0.0,-0.9755245865210629,-0.0,1.0,-0.5736325830926002,-0.6253452271356464,0.0
2019-01-23,-0.0,-0.9488370613128002,-0.0,1.0,-0.583537497215947,-0.6494002354513347,0.0
2019-01-24,-0.0,-0.9497692185261819,-0.0,1.0,-0.5829380869011619,-0.6504854368932039,0.0
2019-01-25,-0.0,-0.9461540950716758,-0.0,1.0,-0.6051839627220658,-0.6846260880820632,0.0
2019-01-28,-0.0,-0.941189754177689,-0.0,1.0,-0.6037486289438029,-0.6810761984644171,0.0
2019-01-29,-0.0,-0.9268687130057897,-0.0,1.0,-0.6039395801662516,-0.7036581815829479,0.0
2019-01-30,-0.0,-0.9254600135821233,-0.0,1.0,-0.6016880639006564,-0.7066908126637131,0.0
2019-01-31,-0.0,-0.9311236863379142,-0.0,1.0,-0.5627485852869846,-0.7397574777687954,0.0
2019-02-01,-0.0,-0.9307202636766083,-0.0,1.0,-0.5604420460787799,-0.7401686754774291,0.0
2019-02-04,-0.0,-0.924981415042503,-0.0,1.0,-0.5580335498884903,-0.74915155628818,0.0
2019-02-05,-0.0,-0.9113373023494015,-0.0,1.0,-0.551469176109084,-0.7380129313104156,0.0
2019-02-06,-0.0,-0.9019683149303889,-0.0,1.0,-0.551960313650184,-0.7465834533525364,0.0
2019-02-07,-0.0,-0.9024007179717299,-0.0,1.0,-0.5695374851758069,-0.733324786050835,0.0
2019-02-08,-0.0,-0.9121105043366527,-0.0,1.0,-0.5874718920655315,-0.7127529714102152,0.0
2019-02-11,-0.0,-0.9028265704064202,-0.0,1.0,-0.6038611531891579,-0.7163115995745641,0.0
2019-02-12,-0.0,-0.8959878733148423,-0.0,1.0,-0.6110107721086242,-0.7181513255498936,0.0
2019-02-13,-0.0,-0.9055356739852339,-0.0,1.0,-0.6089563787600348,-0.7095463777928233,0.0
2019-02-14,-0.0,-0.89584342602461,-0.0,1.0,-0.618447824823176,-0.7153699576914382,0.0
2019-02-15,-0.0,-0.8987156094594111,-0.0,1.0,-0.8052305820900862,-0.873743336553254,0.0
2019-02-19,-0.0,-0.8795948315974086,-0.0,1.0,-0.82576326998103,-0.8738680697233258,0.0
2019-02-20,-0.0,-0.898933505117744,-0.0,1.0,-0.8081382864505047,-0.8718058836160619,0.0
2019-02-21,-0.0,-0.8946502057613169,-0.0,1.0,-0.8090177133655395,-0.8747539810341743,0.0
2019-02-22,-0.0,-0.8913502487206099,-0.0,1.0,-0.8184160612675804,-0.8689475002684035,0.0
2019-02-25,-0.0,-0.8881900517538815,-0.0,1.0,-0.8307576193214491,-0.8750718803910293,0.0
2019-02-26,-0.0,-0.8907007650587264,-0.0,1.0,-0.8272332171976581,-0.8739269422793722,0.0
2019-02-27,-0.0,-0.8922977439287254,-0.0,1.0,-0.8264836901853714,-0.8736528236815634,0.0
2019-02-28,-0.0,-0.8935627559451109,-0.0,1.0,-0.8265680005747539,-0.8720813276815863,0.0
2019-03-01,-0.0,-0.8889807063557648,-0.0,1.0,-0.8253152732368052,-0.8785614198972442,0.0
2019-03-04,-0.0,-0.8859923157025386,-0.0,1.0,-0.8158282164530145,-0.8889726740637006,0.0
2019-03-05,-0.0,-0.8935346075876051,-0.0,1.0,-0.8217130031856357,-0.9048291340863018,0.0
2019-03-06,-0.0,-0.8891139240506328,-0.0,1.0,-0.8241229656419529,-0.9034358047016274,0.0
2019-03-07,-0.0,-0.8728651381115726,-0.0,1.0,-0.8355298790395379,-0.9023650478425709,0.0
2019-03-08,-0.0,-0.8659545769385002,-0.0,1.0,-0.867923152637527,-0.9116328241770261,0.0
2019-03-11,-0.0,-0.8612842547855273,-0.0,1.0,-0.8776601630214289,-0.9493232028916019,0.0
2019-03-12,-0.0,-0.8177371172516804,-0.0,1.0,-0.9093353248693055,-1.007057505601195,0.0
2019-03-13,-0.0,-0.8384514189062205,-0.0,1.0,-0.9155421913174214,-1.0046983649689907,0.0
2019-03-14,-0.0,-0.8297423534729547,-0.0,1.0,-0.9315956004218774,-1.0054241374114812,0.0
2019-03-15,-0.0,-0.8198668482372522,-0.0,1.0,-0.9443183537600243,-1.0185353306097746,0.0
2019-03-18,-0.0,-0.8366240213862898,-0.0,1.0,-0.9562726751957227,-1.0260836356692762,0.0
2019-03-19,-0.0,-0.8349328214971209,-0.0,1.0,-0.9652975047984645,-1.0385412667946257,0.0
2019-03-20,-0.0,-0.8437487967348196,-0.0,1.0,-0.9634592430018097,-1.0432405375226215,0.0
2019-03-21,-0.0,-0.8446706771556379,-0.0,1.0,-0.9566944315903132,-1.054874286595712,0.0
2019-03-22,-0.0,-0.838650830616364,-0.0,1.0,-0.9953035242974694,-1.0474305232106815,0.0
2019-03-25,-0.0,-0.7533752684872661,-0.0,1.0,-1.0323335378950598,-1.0497852101871739,0.0
2019-03-26,-0.0,-0.7525123685837971,-0.0,1.0,-1.0331632653061225,-1.0795454545454546,0.0
2019-03-27,-0.0,-0.7511052509113473,-0.0,1.0,-1.0389746374001396,-1.0879934848367332,0.0
2019-03-28,-0.0,-0.7494947139303483,-0.0,1.0,-1.0347481343283582,-1.1025730721393034,0.0
2019-03-29,-0.0,-0.740684558537534,-0.0,1.0,-1.0375729288214703,-1.1112796577207313,0.0
2019-04-01,-0.0,-0.7441001516270752,-0.0,1.0,-1.029819991446678,-1.113953578787761,0.0
2019-04-02,-0.0,-0.7609445887781612,-0.0,1.0,-1.0490131451394005,-1.0676645081236185,0.0
2019-04-03,-0.0,-0.7589081462525687,-0.0,1.0,-1.0597107518126478,-1.0587026482106163,0.0
2019-04-04,-0.0,-0.7562868674324743,-0.0,1.0,-1.0603461657870226,-1.064149332505433,0.0
2019-04-05,-0.0,-0.7493489836371409,-0.0,1.0,-1.0691437677329083,-1.068172101519686,0.0
2019-04-08,-0.0,-0.7420870713425765,-0.0,1.0,-1.0713425764107345,-1.0702163190803526,0.0
2019-04-09,-0.0,-0.7418427594779367,-0.0,1.0,-1.072560596643878,-1.070035736482287,0.0
2019-04-10,-0.0,-0.7563391294634547,-0.0,1.0,-1.0228245894924974,-0.9442231075697212,0.0
2019-04-11,-0.0,-0.7350255320735026,-0.0,1.0,-1.0561332886056134,-0.9361511796936152,0.0
2019-04-12,-0.0,-0.7345858495489451,-0.0,1.0,-1.0556176843360918,-0.9375232982927011,0.0
2019-04-15,-0.0,-0.7362313432835821,-0.0,1.0,-1.053097014925373,-0.9420149253731344,0.0
2019-04-16,-0.0,-0.7399686754176611,-0.0,1.0,-1.0526178400954653,-0.9365304295942719,0.0
2019-04-17,-0.0,-0.71834451901566,-0.0,1.0,-1.0722967934377332,-0.9379567486950038,0.0
2019-04-18,-0.0,-0.7158989266547406,-0.0,1.0,-1.0714072748956471,-0.9395870602265951,0.0
2019-04-22,-0.0,-0.7148894789991398,-0.0,1.0,-1.0783932378352095,-0.9468152747129446,0.0
2019-04-23,-0.0,-0.7234712230215827,-0.0,1.0,-1.0937874700239807,-0.9297437050359711,0.0
2019-04-24,-0.0,-0.721144139091419,-0.0,1.0,-1.0858478220228078,-0.9320246775098148,0.0
2019-04-25,-0.0,-0.7020194465220643,-0.0,1.0,-1.0984293193717276,-0.9392670157068062,0.0
2019-04-26,-0.0,-0.6926045257005845,-0.0,1.0,-1.126404915330436,-0.9274314401318747,0.0
2019-04-29,-0.0,-0.683591261662982,-0.0,1.0,-1.1260913553415521,-0.9374601866077117,0.0
2019-04-30,-0.0,-0.6953828828828829,-0.0,1.0,-1.1235735735735735,-0.9347972972972972,0.0
2019-05-01,-0.0,-0.6880069089816762,-0.0,1.0,-1.135325923700811,-0.931548513066987,0.0
2019-05-02,-0.0,-0.6833465115403442,-0.0,1.0,-1.1268496554840166,-0.954968184043074,0.0
2019-05-03,-0.0,-0.6857540847827723,-0.0,1.0,-1.1255929523379264,-0.9534297116181009,0.0
2019-05-06,-0.0,-0.6585879081651825,-0.0,1.0,-1.131740127005599,-0.9672716341637546,0.0
2019-05-07,-0.0,-0.662269327620551,-0.0,1.0,-1.1279738414702898,-0.9681662720336754,0.0
2019-05-08,-0.0,-0.6601912731619844,-0.0,1.0,-1.1103182904961149,-0.9652943813508669,0.0
2019-05-09,-0.0,-0.6587932385536774,-0.0,1.0,-1.1213851263106833,-0.9512668383148625,0.0
2019-05-10,-0.0,-0.6577228794268015,-0.0,1.0,-1.129492107325447,-0.9445460312721574,0.0
2019-05-13,-0.0,-0.6565694247556516,-0.0,1.0,-1.1252331567559501,-0.9487055136909646,0.0
2019-05-14,-0.0,-0.604179720614795,-0.0,1.0,-1.1374073937562197,-0.9441966753897756,0.0
2019-05-15,-0.0,-0.6043680365970633,-0.0,1.0,-1.1531026341031505,-0.9317494281708846,0.0
2019-05-16,-0.0,-0.6065773447015835,-0.0,1.0,-1.152659358505887,-0.9317535894880596,0.0
2019-05-17,-0.0,-0.6069558161835215,-0.0,1.0,-1.1380836468245188,-0.9430921295271816,0.0
2019-05-20,-0.0,-0.6045508187048236,-0.0,1.0,-1.13914294143679,-0.9441289275704381,0.0
2019-05-21,-0.0,-0.599271067260612,-0.0,1.0,-1.1396016640282738,-0.9425689356845709,0.0
2019-05-22,-0.0,-0.5915100904662491,-0.0,1.0,-1.1407903893345055,-0.9303373255686189,0.0
2019-05-23,-0.0,-0.5942315435013359,-0.0,1.0,-1.1425643278064492,-0.9233556604809486,0.0
2019-05-24,-0.0,-0.570161996497373,-0.0,1.0,-1.1473657326328082,-0.9310055458260362,0.0
2019-05-28,-0.0,-0.5654933430603684,-0.0,1.0,-1.1501003100492433,-0.9320445011854824,0.0
2019-05-29,-0.0,-0.5764598540145985,-0.0,1.0,-1.1635766423357663,-0.9095985401459854,0.0
2019-05-30,-0.0,-0.5764469600146066,-0.0,1.0,-1.1654190250136938,-0.9097316048931897,0.0
2019-05-31,-0.0,-0.5726383413637027,-0.0,1.0,-1.166082639801431,-0.9114104248795445,0.0
2019-06-03,-0.0,-0.5780029784606443,-0.0,1.0,-1.1710072282154662,-0.8832588718172242,0.0
2019-06-04,-0.0,-0.5788172863737143,-0.0,1.0,-1.194707956238869,-0.8611201977247119,0.0
2019-06-05,-0.0,-0.5739958861102089,-0.0,1.0,-1.194724116776731,-0.8396304716538557,0.0
2019-06-06,-0.0,-0.5740353407861521,-0.0,1.0,-1.1858636855391274,-0.8463036422646953,0.0
2019-06-07,-0.0,-0.5792797344110855,-0.0,1.0,-1.1823036951501156,-0.846925519630485,0.0
2019-06-10,-0.0,-0.5830781976011238,-0.0,1.0,-1.1684256024204878,-0.8503764002449303,0.0
2019-06-11,-0.0,-0.5839869871679016,-0.012940538586661846,1.0,-1.1646123260437375,-0.8531357310681367,0.0
2019-06-12,-0.0,-0.591715976331361,-0.022361781682215847,1.0,-1.1698914582350166,-0.8461901477474861,0.0
2019-06-13,-0.0,-0.6124822798153465,-0.04183781033041328,1.0,-1.1543019155973973,-0.8262513176547562,0.0
2019-06-14,-0.0,-0.5967882892724493,-0.05913626101522104,1.0,-1.1717282062486347,-0.8137426261743501,0.0
2019-06-17,-0.0,-0.584587905077826,-0.06273466263259578,1.0,-1.192213757153793,-0.8057084533226406,0.0
2019-06-18,-0.0,-0.5934150076569679,-0.062203748268066794,1.0,-1.1895646466856267,-0.8010282213957558,0.0
2019-06-19,-0.0,-0.582367941712204,-0.08225865209471767,1.0,-1.1927868852459016,-0.7855737704918032,0.0
2019-06-20,-0.0,-0.5885770664327997,-0.08664035664693415,1.0,-1.191515018636264,-0.7874369655777241,0.0
2019-06-21,-0.0,-0.6047385681123106,-0.08021666236781017,1.0,-1.1892479457607132,-0.8105309701905007,0.0
2019-06-24,-0.0,-0.579593486970265,-0.08891094203697579,1.0,-1.164442974234572,-0.8425405226596097,0.0
2019-06-25,-0.0,-0.5726517712773777,-0.08815963545494636,1.0,-1.168161105394679,-0.845876819050419,0.0
2019-06-26,-0.0,-0.5709135057576984,-0.08380854273205549,1.0,-1.1632390272616902,-0.8610794304845297,0.0
2019-06-27,-0.0,-0.571554867941209,-0.09352782996279516,1.0,-1.166979776770914,-0.8515858105868052,0.0
2019-06-28,-0.0,-0.5622906775606344,-0.09760406315557027,1.0,-1.1699238158330572,-0.8505759817452431,0.0
2019-07-01,-0.0,-0.5600073515897813,-0.09865833486491453,1.0,-1.174747289101268,-0.8423819150891381,0.0
2019-07-02,-0.0,-0.5498126229082408,-0.10470854513747169,1.0,-1.2052985046937033,-0.8506548922117917,0.0
2019-07-03,-0.0,-0.5398818590481851,-0.11416576884496786,1.0,-1.2110562098302187,-0.850057584426199,0.0
2019-07-05,-0.0,-0.5167464114832535,-0.12480991061162419,1.0,-1.2128630243685323,-0.8546418901376062,0.0
2019-07-08,-0.0,-0.5091902997395165,-0.13567157060571597,1.0,-1.1931247019114357,-0.8307957588876254,0.0
2019-07-09,-0.0,-0.507960381511372,-0.1341526045487894,1.0,-1.1944607483492296,-0.8318048422597212,0.0
2019-07-10,-0.0,-0.5050675675675675,-0.13528202115158636,1.0,-1.2009767920094008,-0.8308607520564042,0.0
2019-07-11,-0.0,-0.4999816250780934,-0.14354488993421777,1.0,-1.204402631288817,-0.8270552350152511,0.0
2019-07-12,-0.0,-0.5,-0.14006466784244562,1.0,-1.193856554967666,-0.8403880070546738,0.0
2019-07-15,-0.0,-0.5075701896222256,-0.15217551080405706,1.0,-1.1947302660590917,-0.8203733646920477,0.0
2019-07-16,-0.0,-0.5030151492866599,-0.15789086630386823,1.0,-1.1945506692160612,-0.8215546403882924,0.0
2019-07-17,-0.0,-0.5054463825715758,-0.15739309634209173,1.0,-1.1966953705748142,-0.8204533745492015,0.0
2019-07-18,-0.0,-0.5068508206330599,-0.16716735052754983,1.0,-1.179623388042204,-0.8098988862837045,0.0
2019-07-19,-0.0,-0.5083150183150182,-0.1631135531135531,1.0,-1.1865934065934065,-0.804981684981685,0.0
2019-07-22,-0.0,-0.5051917079434967,-0.16360300862227112,1.0,-1.1946798752522472,-0.8055769583562649,0.0
2019-07-23,-0.0,-0.501743183236082,-0.16591434548056808,1.0,-1.1960805901133986,-0.8061213255532312,0.0
2019-07-24,-0.0,-0.5023090455944876,-0.17292185896496112,1.0,-1.1916141328250989,-0.7983066998973757,0.0
2019-07-25,-0.0,-0.42736945366737095,-0.21751433745849683,1.0,-1.3280259583459102,-0.8001811047389074,0.0
2019-07-26,-0.0,-0.4015231888451046,-0.2267353743558654,1.0,-1.3498787511367083,-0.8108517732646257,0.0
2019-07-29,-0.0,-0.3989672716227504,-0.22663072366922318,1.0,-1.3551522514997343,-0.8160832257574606,0.0
2019-07-30,-0.0,-0.39322639501292384,-0.23198266686939337,1.0,-1.3505397597688917,-0.8253383001368405,0.0
2019-07-31,-0.0,-0.4057497052895768,-0.23131916188158347,1.0,-1.3450203445259916,-0.8206639540632011,0.0
2019-08-01,-0.0,-0.4273400417695083,-0.22836529333586483,1.0,-1.3359787355230681,-0.805581925194608,0.0
2019-08-02,-0.0,-0.41088394010792734,-0.250551037470548,1.0,-1.3354488105191153,-0.8033366268906286,0.0
2019-08-05,-0.0,-0.40854214123006827,-0.24464692482915715,1.0,-1.3390660592255126,-0.8042520880789673,0.0
2019-08-06,-0.0,-0.4059993284333843,-0.24172667238741932,1.0,-1.2807894638659851,-0.8024474872215797,0.0
2019-08-07,-0.0,-0.42081363754792117,-0.2233595116685897,1.0,-1.268880038709197,-0.8089850001861018,0.0
2019-08-08,-0.0,-0.43104024974913596,-0.24004905786598282,1.0,-1.2568476604601033,-0.7885308655740143,0.0
2019-08-09,-0.0,-0.4184509746012995,-0.22947430596574128,1.0,-1.2419152392203188,-0.8018310691080921,0.0
2019-08-12,-0.0,-0.40893978574067236,-0.24842999630587367,1.0,-1.2586257850018472,-0.7781677133357962,0.0
2019-08-13,-0.0,-0.381048758049678,-0.24618215271389146,1.0,-1.2617847286108554,-0.7908371665133395,0.0
2019-08-14,-0.0,-0.3868709452772789,-0.24341164827914816,1.0,-1.2523549463035588,-0.7826485357182128,0.0
2019-08-15,-0.0,-0.4163300634737449,-0.25941286785920364,1.0,-1.2242498557414885,-0.7064699942296595,0.0
2019-08-16,-0.0,-0.40142276422764234,-0.27206736353077815,1.0,-1.2517784552845528,-0.7042319976771196,0.0
2019-08-19,-0.0,-0.36966909783350693,-0.2721948765853483,1.0,-1.2550928753637767,-0.6959005497071821,0.0
2019-08-20,-0.0,-0.3761954224721516,-0.26404957197607365,1.0,-1.256312905190014,-0.685268096994878,0.0
2019-08-21,-0.0,-0.3803083968373225,-0.2832099030446138,1.0,-1.245715716790097,-0.6684555114307181,0.0
2019-08-22,-0.0,-0.3899537576335204,-0.2537682233753398,1.0,-1.2135620741995834,-0.6727028839704896,0.0
2019-08-23,-0.0,-0.3831118337339177,-0.25402940760639053,1.0,-1.213806022904001,-0.6836208115368302,0.0
2019-08-26,-0.0,-0.3639442717971997,-0.25894758895212827,1.0,-1.2109012186179686,-0.657914033311219,0.0
2019-08-27,-0.0,-0.36096983209085215,-0.26036368703406954,1.0,-1.2057409600780324,-0.6565526370793563,0.0
2019-08-28,-0.0,-0.3671605368659578,-0.2538957643367614,1.0,-1.2066236709081402,-0.6584626111207948,0.0
2019-08-29,-0.0,-0.3483271246039759,-0.26135849319360793,1.0,-1.212686697072033,-0.6591581659297427,0.0
2019-08-30,-0.0,-0.3444378964883697,-0.2665441813706798,1.0,-1.2065379415537145,-0.6490102956979928,0.0
2019-09-03,-0.0,-0.34473053268007925,-0.2750616769171966,1.0,-1.1939261266896002,-0.6610375621112616,0.0
2019-09-04,-0.0,-0.3336227856894755,-0.28471691559569295,1.0,-1.1899965265717265,-0.6650573115665162,0.0
2019-09-05,-0.0,-0.35048611111111116,-0.2763541666666667,1.0,-1.2072916666666669,-0.638125,0.0
2019-09-06,-0.0,-0.34721452328159647,-0.2816310975609756,1.0,-1.2133453436807093,-0.6222976718403548,0.0
2019-09-09,-0.0,-0.35501935840707965,-0.2807314712389381,1.0,-1.2062361725663717,-0.6148368362831859,0.0
2019-09-10,-0.0,-0.335307974780018,-0.3363126169195593,1.0,-1.2263562668883805,-0.5663063812097276,0.0
2019-09-11,-0.0,-0.32975741426445654,-0.32304391459321036,1.0,-1.225905803370592,-0.5818251029518635,0.0
