Date,IWF,IWM,MTUM,ROLL,SPY,VLUE,VXX
2018-12-20,-0.01638981873302596,-0.9723994189351356,-0.0,1.0,-0.6320975178424809,-0.5371060443377755,0.0
2018-12-21,-0.012249267877948167,-0.9740844538212047,-0.0,1.0,-0.6328368548666435,-0.5297414743206221,0.0
2018-12-24,-0.0,-0.9568730621065489,-0.0,1.0,-0.6282689717811394,-0.5468069779823984,0.0
2018-12-26,-0.0,-0.965642683912692,-0.0,1.0,-0.6086997077296188,-0.534916982774703,0.0
2018-12-27,-0.0,-0.9407414170927683,-0.0,1.0,-0.5695763330898466,-0.5332663744825907,0.0
2018-12-28,-0.0,-0.9518403222852957,-0.0,1.0,-0.5697064029786975,-0.5303973631203076,0.0
2018-12-31,-0.0,-0.9522050969021821,-0.0,1.0,-0.569571188768503,-0.5302914695559285,0.0
2019-01-02,-0.0,-0.9514195968405965,-0.0,1.0,-0.5669543472294227,-0.5312433289622153,0.0
2019-01-03,-0.0,-0.9525817293003361,-0.0,1.0,-0.5886648334860984,-0.5140543843568592,0.0
2019-01-04,-0.0,-0.9536567483350644,-0.0,1.0,-0.5881346612085293,-0.5131361886723285,0.0
2019-01-07,-0.0,-0.9355830996109654,-0.0,1.0,-0.5813806206459785,-0.49880876986640127,0.0
2019-01-08,-0.0,-0.9234984193888304,-0.0,1.0,-0.5902453710672889,-0.49697425861809424,0.0
2019-01-09,-0.0,-0.9101221640488656,-0.0,1.0,-0.5915026779803815,-0.5073418787988204,0.0
2019-01-10,-0.0,-0.9088338797485487,-0.0,1.0,-0.5922639636658947,-0.5066622552410743,0.0
2019-01-11,-0.0,-0.8933754893104486,-0.0,1.0,-0.5965371875940981,-0.5211984342065643,0.0
2019-01-14,-0.0,-0.8930925507900678,-0.0,1.0,-0.5984650112866817,-0.5182242287434161,0.0
2019-01-15,-0.0,-0.8904365653642065,-0.0,1.0,-0.5956644958996623,-0.5288229618909793,0.0
2019-01-16,-0.0,-0.8894586035288795,-0.0,1.0,-0.6028050067863068,-0.5238425576836073,0.0
2019-01-17,-0.0,-0.8869824804752285,-0.0,1.0,-0.6037149835660224,-0.5246811205258872,0.0
2019-01-18,-0.0,-0.8815522821451256,-0.0,1.0,-0.6071504189225976,-0.5360091951241645,0.0
2019-01-22,-0.0,-0.9803507289245721,-0.0,1.0,-0.5909269264435122,-0.44704355437505655,0.0
2019-01-23,-0.0,-0.9926629132726401,-0.0,1.0,-0.582774317201725,-0.41932199329180647,0.0
2019-01-24,-0.0,-0.9960747887577156,-0.0,1.0,-0.5774854677293703,-0.42278420327200816,0.0
2019-01-25,-0.0,-1.0261756339647765,-0.0,1.0,-0.6096955758639473,-0.39021364159051025,0.0
2019-01-28,-0.0,-1.018064086659203,-0.0,1.0,-0.6188386940603346,-0.3889073799509819,0.0
2019-01-29,-0.0,-1.0122461351924825,-0.0,1.0,-0.6227038496514095,-0.3962715974537739,0.0
2019-01-30,-0.0,-1.0070952092177077,-0.0,1.0,-0.6174348089751365,-0.40761067313523347,0.0
2019-01-31,-0.0,-1.0218725317455497,-0.0,1.0,-0.6019806792636249,-0.4139984203171518,0.0
2019-02-01,-0.0,-1.0203333333333333,-0.0,1.0,-0.5926969696969697,-0.41727272727272724,0.0
2019-02-04,-0.0,-1.0199084876215871,-0.0,1.0,-0.5950122723553831,-0.4153207478561255,0.0
2019-02-05,-0.0,-1.0143939393939394,-0.0,1.0,-0.592121212121212,-0.42378787878787877,0.0
2019-02-06,-0.0,-1.0237385036042754,-0.0,1.0,-0.5914740243599304,-0.4919214516529952,0.0
2019-02-07,-0.0,-1.0226106428638073,-0.0,1.0,-0.5835225328896215,-0.5039965166547445,0.0
2019-02-08,-0.0,-1.0121757047859887,-0.0,1.0,-0.5891480128625394,-0.5206518685023883,0.0
2019-02-11,-0.0,-1.0066897996186188,-0.0,1.0,-0.5902028822407702,-0.5291819062802838,0.0
2019-02-12,-0.0,-1.0006558400999375,-0.0,1.0,-0.5907557776389757,-0.5316364772017489,0.0
2019-02-13,-0.0,-1.0100224803297115,-0.0,1.0,-0.5869551642312976,-0.5253215936055952,0.0
2019-02-14,-0.0,-1.0100202903074762,-0.0,1.0,-0.5891056656781645,-0.5224598095832682,0.0
2019-02-15,-0.0,-1.0389074658583082,-0.0,1.0,-0.5755492359136223,-0.5106097065533298,0.0
2019-02-19,-0.0,-1.0546622776476546,-0.0,1.0,-0.5836551243907071,-0.5268405393429132,0.0
2019-02-20,-0.0,-1.060300870942201,-0.0,1.0,-0.5853998416468725,-0.5213618368962787,0.0
2019-02-21,-0.0,-1.0461655373313914,-0.0,1.0,-0.5868849344563358,-0.533310113355709,0.0
2019-02-22,-0.0,-1.0493350221659277,-0.0,1.0,-0.582077264091197,-0.5351804939835338,0.0
2019-02-25,-0.0,-1.0423938566986102,-0.0,1.0,-0.5873262676905503,-0.543504474201942,0.0
2019-02-26,-0.0,-1.0427814275286427,-0.0,1.0,-0.5805642832206672,-0.5503506934526644,0.0
2019-02-27,-0.0,-1.0455324823775958,-0.0,1.0,-0.5869371943862323,-0.542738299358608,0.0
2019-02-28,-0.0,-1.0428580505782183,-0.0,1.0,-0.5858114118693608,-0.5483543016901766,0.0
2019-03-01,-0.0,-1.0438348326393083,-0.0,1.0,-0.5828220858895706,-0.552115451857974,0.0
2019-03-04,-0.0,-1.0470001271132579,-0.0,1.0,-0.5738210245328588,-0.5570102961738909,0.0
2019-03-05,-0.0,-1.0338977656120696,-0.0,1.0,-0.5888344261251511,-0.56018842701636,0.0
2019-03-06,-0.0,-1.035355462291746,-0.0,1.0,-0.5875302047564542,-0.5565623807706982,0.0
2019-03-07,-0.0,-1.0264394083666604,-0.0,1.0,-0.5990287564273472,-0.5485621786326415,0.0
2019-03-08,-0.0,-1.0283085181161737,-0.0,1.0,-0.6178350054316569,-0.5489488146207425,0.0
2019-03-11,-0.0,-1.0277368993537652,-0.0,1.0,-0.6173459594343848,-0.5540981508733763,0.0
2019-03-12,-0.0,-0.9979040371469109,-0.0,1.0,-0.6390429511156971,-0.5875790016767702,0.0
2019-03-13,-0.0,-1.0117818889970789,-0.0,1.0,-0.6437195715676729,-0.5901979876663421,0.0
2019-03-14,-0.0,-1.0087668030391586,-0.0,1.0,-0.6488083641794922,-0.5893889213585298,0.0
2019-03-15,-0.0,-1.0062087572733478,-0.0,1.0,-0.6512043688846991,-0.5932126255566752,0.0
2019-03-18,-0.0,-1.0147173998172563,-0.0,1.0,-0.6578122960449028,-0.5907518600704869,0.0
2019-03-19,-0.0,-1.0190700874864838,-0.0,1.0,-0.6566728922966021,-0.600937121137652,0.0
2019-03-20,-0.0,-1.029307399132606,-0.0,1.0,-0.6530753055592061,-0.6032001577079774,0.0
2019-03-21,-0.0,-1.0291316342616923,-0.0,1.0,-0.6707829742511824,-0.5843733578560169,0.0
2019-03-22,-0.0,-1.0227767874826699,-0.0,1.0,-0.7006667987060144,-0.5775731167888031,0.0
2019-03-25,-0.0,-0.9967144171376002,-0.0,1.0,-0.7125114995400184,-0.5763240898935471,0.0
2019-03-26,-0.0,-1.0048843272499257,-0.0,1.0,-0.7094155308405663,-0.5859212567242005,0.0
2019-03-27,-0.0,-0.9970973381271234,-0.0,1.0,-0.7150773493419534,-0.586304713527064,0.0
2019-03-28,-0.0,-0.9931273748554437,-0.0,1.0,-0.7148190979679498,-0.5962002312902693,0.0
2019-03-29,-0.0,-0.989495243128964,-0.0,1.0,-0.713563689217759,-0.6003237315010571,0.0
2019-04-01,-0.0,-0.9942555298778474,-0.0,1.0,-0.7141961043248597,-0.5929679762297788,0.0
2019-04-02,-0.0,-1.002867596163354,-0.0,1.0,-0.7267213817198985,-0.5664985662019183,0.0
2019-04-03,-0.0,-1.0038233355306525,-0.0,1.0,-0.7310151615029663,-0.5611404087013844,0.0
2019-04-04,-0.0,-1.0048932090193745,-0.0,1.0,-0.7185743569397607,-0.5827216822059115,0.0
2019-04-05,-0.0,-0.9983441515432507,-0.0,1.0,-0.730295403364684,-0.5830573585905418,0.0
2019-04-08,-0.0,-0.9929197684036393,-0.0,1.0,-0.7302233250620347,-0.5853763440860215,0.0
2019-04-09,-0.0,-0.9998010214233602,-0.0,1.0,-0.7304171917490218,-0.58609139749287,0.0
2019-04-10,-0.0,-0.9985034918523445,-0.0,1.0,-0.7215829730628534,-0.6054871965414034,0.0
2019-04-11,-0.0,-0.9941102089711168,-0.0,1.0,-0.7402835085851192,-0.5931718354851591,0.0
2019-04-12,-0.0,-0.9916123019571297,-0.0,1.0,-0.7411463187325257,-0.5956929836240181,0.0
2019-04-15,-0.0,-0.9932432432432433,-0.0,1.0,-0.737085607775263,-0.598089468779124,0.0
2019-04-16,-0.0,-0.9978719159406796,-0.0,1.0,-0.737081864733657,-0.5902108133271263,0.0
2019-04-17,-0.0,-0.9937134113890367,-0.0,1.0,-0.7455761043108036,-0.5869478445981905,0.0
2019-04-18,-0.0,-0.9893998803748256,-0.0,1.0,-0.7476241111184954,-0.5858975211005516,0.0
2019-04-22,-0.0,-0.9828914457228614,-0.0,1.0,-0.7568784392196098,-0.5952309488077372,0.0
2019-04-23,-0.0,-0.9732285562067129,-0.0,1.0,-0.7527304208843901,-0.6037892914224827,0.0
2019-04-24,-0.0,-0.9559414323184701,-0.0,1.0,-0.7562668083269697,-0.6079551113914804,0.0
2019-04-25,-0.0,-0.957959454968428,-0.0,1.0,-0.7652708541043536,-0.600132934529744,0.0
2019-04-26,-0.0,-0.9485259865575298,-0.0,1.0,-0.783123710654156,-0.5956944167165769,0.0
2019-04-29,-0.0,-0.9486463114481474,-0.0,1.0,-0.7823122463912726,-0.5950575400784941,0.0
2019-04-30,-0.0,-0.9473824430531504,-0.0,1.0,-0.7788064473158386,-0.6040029305981085,0.0
2019-05-01,-0.0,-0.9448349378726806,-0.0,1.0,-0.7806056164429195,-0.605783004097405,0.0
2019-05-02,-0.0,-0.9491028927132917,-0.0,1.0,-0.7542691654738525,-0.6253786491794547,0.0
2019-05-03,-0.0,-0.944756897068122,-0.0,1.0,-0.7573296948317748,-0.6258111750807015,0.0
2019-05-06,-0.0,-0.9235135942635195,-0.0,1.0,-0.752215914749527,-0.643959764963649,0.0
2019-05-07,-0.0,-0.9212669081724219,-0.0,1.0,-0.7543952939612483,-0.6477782578350892,0.0
2019-05-08,-0.0,-0.9106841146264701,-0.0,1.0,-0.7479874109657114,-0.6542653635911877,0.0
2019-05-09,-0.0,-0.9090638241525424,-0.0,1.0,-0.746722722457627,-0.6545948093220338,0.0
2019-05-10,-0.0,-0.9085192294962601,-0.0,1.0,-0.7510425630502416,-0.650162176474482,0.0
2019-05-13,-0.0,-0.9107621094395767,-0.0,1.0,-0.74666887088775,-0.6489006447346669,0.0
2019-05-14,-0.0,-0.8742259935130886,-0.0,1.0,-0.7582478786488878,-0.6437112996756544,0.0
2019-05-15,-0.0,-0.8744551859741112,-0.0,1.0,-0.7694904145502213,-0.633164017696215,0.0
2019-05-16,-0.0,-0.8777322628215634,-0.0,1.0,-0.769031623791578,-0.6303457316074063,0.0
2019-05-17,-0.0,-0.8766059255374934,-0.0,1.0,-0.7664525432616676,-0.6343405873099108,0.0
2019-05-20,-0.0,-0.8754259501965922,-0.0,1.0,-0.7661533420707732,-0.6349606815203145,0.0
2019-05-21,-0.0,-0.876882776686313,-0.0,1.0,-0.7626719056974459,-0.6348395546823837,0.0
2019-05-22,-0.0,-0.8740098199672669,-0.0,1.0,-0.7654337152209493,-0.6338788870703764,0.0
2019-05-23,-0.0,-0.8835189236848121,-0.0,1.0,-0.7808183391568428,-0.601214773209679,0.0
2019-05-24,-0.0,-0.8488155530142134,-0.0,1.0,-0.7998366280019605,-0.6187877797745467,0.0
2019-05-28,-0.0,-0.8751649511744524,-0.0,1.0,-0.8023884930060702,-0.62150303510161,0.0
2019-05-29,-0.0,-0.8905941895622453,-0.0,1.0,-0.7989680557381359,-0.5968515840673064,0.0
2019-05-30,-0.0,-0.8922393949358765,-0.0,1.0,-0.8005261427162118,-0.5956264386714897,0.0
2019-05-31,-0.0,-0.8985078551239073,-0.0,1.0,-0.7985275751002433,-0.5896272924472491,0.0
2019-06-03,-0.0,-0.9092694422623723,-0.0,1.0,-0.8097342236187484,-0.5541372086933752,0.0
2019-06-04,-0.0,-0.9087515961104017,-0.0,1.0,-0.8042759388403236,-0.5610123432537734,0.0
2019-06-05,-0.0,-0.9139837240216581,-0.0,1.0,-0.8076711085173297,-0.5205719288007004,0.0
2019-06-06,-0.0,-0.9055693990485746,-0.0,1.0,-0.80382511892819,-0.5267467072263033,0.0
2019-06-07,-0.0,-0.9028042824336125,-0.0,1.0,-0.8029886470226736,-0.528673545298703,0.0
2019-06-10,-0.0,-0.9071985001777808,-0.0,1.0,-0.7870834276109513,-0.5380612211914536,0.0
2019-06-11,-0.0,-0.9111384774929514,-0.0,1.0,-0.7974527659850277,-0.5321645007615776,0.0
2019-06-12,-0.0,-0.9098363312267055,-0.0,1.0,-0.7972127694052829,-0.5339167071787393,0.0
2019-06-13,-0.0,-0.9582188015393074,-0.0,1.0,-0.7861462341946125,-0.48947385441257313,0.0
2019-06-14,-0.0,-0.95358008727978,-0.0,1.0,-0.7942783255212542,-0.48472603846775497,0.0
2019-06-17,-0.0,-0.9601948324247604,-0.0,1.0,-0.7920067094609851,-0.4734685977871681,0.0
2019-06-18,-0.0,-0.9570128445104241,-0.0,1.0,-0.7915510230426643,-0.4787000580907506,0.0
2019-06-19,-0.0,-0.9587642150703907,-0.0,1.0,-0.7928546116426661,-0.4699268709126639,0.0
2019-06-20,-0.0,-0.9599342444559051,-0.0,1.0,-0.793160134089737,-0.4702488396080453,0.0
2019-06-21,-0.0,-0.9530290726002922,-0.0,1.0,-0.8221536462562936,-0.4731525093389638,0.0
2019-06-24,-0.0,-0.9378825367886444,-0.0,1.0,-0.829535095715588,-0.48821461127751015,0.0
2019-06-25,-0.0,-0.9177305888483585,-0.0,1.0,-0.8451016154247004,-0.49407243355914543,0.0
2019-06-26,-0.0,-0.9161639547396223,-0.0,1.0,-0.8194476146998403,-0.5252225519287833,0.0
2019-06-27,-0.0,-0.921842311715481,-0.0,1.0,-0.8404811715481172,-0.506472280334728,0.0
2019-06-28,-0.0,-0.9157537819509651,-0.0,1.0,-0.841679707876891,-0.5028364632237872,0.0
2019-07-01,-0.0,-0.9134897360703812,-0.0,1.0,-0.8423264907135876,-0.5025741283805799,0.0
2019-07-02,-0.0,-0.9147743932236521,-0.0,1.0,-0.8417006027040234,-0.5014171689200195,0.0
2019-07-03,-0.0,-0.915619915392125,-0.0,1.0,-0.8393752033843149,-0.4991539212495932,0.0
2019-07-05,-0.0,-0.9100315621644486,-0.0,1.0,-0.8381869651514658,-0.5056453974555039,0.0
2019-07-08,-0.0,-0.9078570498632991,-0.0,1.0,-0.8383999479234474,-0.5085275354771513,0.0
2019-07-09,-0.0,-0.909008041149852,-0.0,1.0,-0.838200345085783,-0.5083178695836182,0.0
2019-07-10,-0.0,-0.9045262129599481,-0.0,1.0,-0.8414522956691631,-0.5102898078801693,0.0
2019-07-11,-0.0,-0.9095573669340435,-0.0,1.0,-0.8267788133666742,-0.5111551326600202,0.0
2019-07-12,-0.0,-0.9020759000973079,-0.0,1.0,-0.8392799221537462,-0.5022056438533895,0.0
2019-07-15,-0.0,-0.9022792854132218,-0.0,1.0,-0.842978957948319,-0.4969685179781474,0.0
2019-07-16,-0.0,-0.9106760873792702,-0.0,1.0,-0.8509107409087963,-0.4794516108122124,0.0
2019-07-17,-0.0,-0.9087936281810528,-0.0,1.0,-0.8472770834682379,-0.48164216797254417,0.0
2019-07-18,-0.0,-0.9093265087952315,-0.0,1.0,-0.8464154977485503,-0.4837863228481648,0.0
2019-07-19,-0.0,-0.9132884341406553,-0.0,1.0,-0.8410180028493719,-0.4836484911280922,0.0
2019-07-22,-0.0,-0.8864966217308377,-0.0,1.0,-0.8341576956648239,-0.5121391394303818,0.0
2019-07-23,-0.0,-0.8855573505654281,-0.0,1.0,-0.8315347334410339,-0.5139256865912762,0.0
2019-07-24,-0.0,-0.8849366313005902,-0.0,1.0,-0.8279854235867006,-0.5119481440872006,0.0
2019-07-25,-0.0,-0.8612375326813209,-0.0,1.0,-0.8669507117265421,-0.49959652690358614,0.0
2019-07-26,-0.0,-0.8590190383994837,-0.0,1.0,-0.8686350435624394,-0.49919328815747016,0.0
2019-07-29,-0.0,-0.8507766331901703,-0.0,1.0,-0.8705073142377369,-0.5079600865437401,0.0
2019-07-30,-0.0,-0.8552686851714222,-0.0,1.0,-0.8684202022813196,-0.5076420977800755,0.0
2019-07-31,-0.0,-0.865854444659318,-0.0,1.0,-0.8596983175401277,-0.49755044156513895,0.0
2019-08-01,-0.0,-0.8743155317915351,-0.0,1.0,-0.8549249500740835,-0.4918185917670553,0.0
2019-08-02,-0.0,-0.8696491792726103,-0.0,1.0,-0.850852912777599,-0.4980366913421307,0.0
2019-08-05,-0.0,-0.8637358393408857,-0.0,1.0,-0.8615473738414006,-0.493048403707518,0.0
2019-08-06,-0.0,-0.86188794502243,-0.0,1.0,-0.8257134675956858,-0.493970920428876,0.0
2019-08-07,-0.0,-0.8611534069280548,-0.0,1.0,-0.8125555132597385,-0.4984773505900266,0.0
2019-08-08,-0.0,-0.8649154531899368,-0.0,1.0,-0.8145046159703057,-0.4930363884394531,0.0
2019-08-09,-0.0,-0.8565019588019714,-0.0,1.0,-0.8013079742196386,-0.5015164918488563,0.0
2019-08-12,-0.0,-0.8555562567047391,-0.0,1.0,-0.805830756610084,-0.49381586420142615,0.0
2019-08-13,-0.0,-0.8550551181102362,-0.0,1.0,-0.8044724409448818,-0.49011023622047245,0.0
2019-08-14,-0.0,-0.8591925153836494,-0.0,1.0,-0.7919125957553685,-0.48841517016199926,0.0
2019-08-15,-0.0,-0.8728176452314382,-0.0,1.0,-0.778471575023299,-0.45523454488971726,0.0
2019-08-16,-0.0,-0.8683163392190997,-0.0,1.0,-0.7861850285998507,-0.4541780651579209,0.0
2019-08-19,-0.0,-0.8579041953275082,-0.0,1.0,-0.7940447418975025,-0.4465204189130569,0.0
2019-08-20,-0.0,-0.8677522211559299,-0.0,1.0,-0.796272792000743,-0.4316626938674427,0.0
2019-08-21,-0.0,-0.8720471226793315,-0.02029235798433356,1.0,-0.7823351631406896,-0.40927033861715906,0.0
2019-08-22,-0.0,-0.8769429653113361,-0.008279725445535412,1.0,-0.7798331743051493,-0.41290898457939607,0.0
2019-08-23,-0.0,-0.8756849947663322,-0.007265562465365433,1.0,-0.7798780863247337,-0.4158303060156394,0.0
2019-08-26,-0.0,-0.8739799987729309,-0.007945272716117552,1.0,-0.7764586784465305,-0.40931959015890546,0.0
2019-08-27,-0.0,-0.8693068700419615,-0.006523936414591564,1.0,-0.7723360592973751,-0.4147140800637079,0.0
2019-08-28,-0.0,-0.8355119490665273,-0.03478608556577369,1.0,-0.7999876972288008,-0.40537631101405597,0.0
2019-08-29,-0.0,-0.8225077618271802,-0.037502689742092164,1.0,-0.8034490178598875,-0.4105314930374105,0.0
2019-08-30,-0.0,-0.8183771176037319,-0.03808617726491529,1.0,-0.8064387429413209,-0.40611956788607906,0.0
2019-09-03,-0.0,-0.8282462652228596,-0.05273167888585539,1.0,-0.7929077579066842,-0.39372373385686676,0.0
2019-09-04,-0.0,-0.8295946236229172,-0.05345689999079388,1.0,-0.7936600484855925,-0.3919968085432841,0.0
2019-09-05,-0.0,-0.8372064541808273,-0.04552830593062061,1.0,-0.8012920608677015,-0.3777594072441138,0.0
2019-09-06,-0.0,-0.836116718663975,-0.047806937052670216,1.0,-0.8049795069431701,-0.3697620358475561,0.0
2019-09-09,-0.0,-0.8427619105865085,-0.04834566693168614,1.0,-0.8032230444621125,-0.3636169041648829,0.0
2019-09-10,-0.0,-0.8307137178154242,-0.08965812488532812,1.0,-0.8087272949666687,-0.32881780930829924,0.0
2019-09-11,-0.0,-0.8189829263814944,-0.11982130836546111,1.0,-0.8153417783489382,-0.30564224955633074,0.0
2019-09-12,-0.0,-0.779348324919688,-0.13360868900107084,1.0,-0.828392228851155,-0.31815817653357814,0.0
2019-09-13,-0.0,-0.7772090599809974,-0.1442057191896282,1.0,-0.8338799154074845,-0.30965151561590093,0.0
2019-09-16,-0.0,-0.7797053305035219,-0.12531143305342807,1.0,-0.8545107809664421,-0.3163544646427363,0.0
