Date,IWF,IWM,KMI,MTUM,SPY,VLUE,VXX
2018-10-30,-0.1111378205128205,-0.5272970085470086,1.0,-0.0,-0.5381143162393163,-0.4943910256410256,0.0
2018-10-31,-0.11080806460238515,-0.5292796406224932,1.0,-0.0,-0.5387186480560459,-0.49513342959516554,0.0
2018-11-01,-0.11265081190979376,-0.5281827666461572,1.0,-0.0,-0.5389903961905781,-0.4953318530804419,0.0
2018-11-02,-0.11637196420962931,-0.5102790796761824,1.0,-0.0,-0.5442053685556029,-0.4920909671921602,0.0
2018-11-05,-0.11945356066063662,-0.5040155820592865,1.0,-0.0,-0.5450252141199071,-0.49969316150377546,0.0
2018-11-06,-0.11336032388663966,-0.5019706678821353,1.0,-0.0,-0.5543341287503015,-0.5115156715017294,0.0
2018-11-07,-0.11349495816348425,-0.5020650075091182,1.0,-0.0,-0.5546020167346064,-0.5116659515125509,0.0
2018-11-08,-0.09148063295860195,-0.5047685012520646,1.0,-0.0,-0.5491501944696041,-0.518594490915872,0.0
2018-11-09,-0.09085096179463951,-0.5048755794746097,1.0,-0.0,-0.5500879202856077,-0.5184099749560399,0.0
2018-11-12,-0.09044558925062403,-0.4920601200276169,1.0,-0.0,-0.5562430293695894,-0.5167295129852887,0.0
2018-11-13,-0.06995570087543508,-0.4892943782301445,1.0,-0.0,-0.5612804556481383,-0.5162957493935239,0.0
2018-11-14,-0.06853623724692076,-0.4925992493524343,1.0,-0.0,-0.5631971242797483,-0.5187926203943543,0.0
2018-11-15,-0.06765685289920187,-0.4926528886304773,1.0,-0.0,-0.5635868703419843,-0.5189227760452455,0.0
2018-11-16,-0.06729677640784645,-0.4903767457824009,1.0,-0.0,-0.5627689626950392,-0.5196557277503498,0.0
2018-11-19,-0.06652054505123059,-0.4908365902609063,1.0,-0.0,-0.5634308651103834,-0.5199904932924897,0.0
2018-11-20,-0.023429067838997553,-0.48582409771764024,1.0,-0.0,-0.574670281938558,-0.548582409771764,0.0
2018-11-21,-0.021906810788120474,-0.4837601007450939,1.0,-0.0,-0.5745880994857803,-0.5433151432469304,0.0
2018-11-23,-0.022119598016320748,-0.4841121985778384,1.0,-0.0,-0.5744010915483718,-0.5432552281493532,0.0
2018-11-26,-0.024001693614543913,-0.4816480986530472,1.0,-0.0,-0.5864404985577814,-0.5542088967689011,0.0
2018-11-27,-0.01779359430604982,-0.4835639910373006,1.0,-0.0,-0.5836035323579807,-0.5511269276393831,0.0
2018-11-28,-0.018453102757420785,-0.4824431908050825,1.0,-0.0,-0.5839352559708968,-0.5513523488163653,0.0
2018-11-29,-0.0,-0.4748660305842373,1.0,-0.0,-0.5829041955299961,-0.5562671546203111,0.0
2018-11-30,-0.0,-0.47507906223046964,1.0,-0.0,-0.583805964297849,-0.5547685632889888,0.0
2018-12-03,-0.0,-0.475303961302131,1.0,-0.0,-0.5842593803111518,-0.5551575369329325,0.0
2018-12-04,-0.0,-0.475128600151448,1.0,-0.0,-0.5821343708384469,-0.5539076167846047,0.0
2018-12-06,-0.0,-0.44853829737999124,1.0,-0.0,-0.5803357930733036,-0.5422826729745712,0.0
2018-12-07,-0.0,-0.4488403819918145,1.0,-0.0,-0.5799891889109114,-0.5452650003861103,0.0
2018-12-10,-0.0,-0.44778634529949446,1.0,-0.0,-0.5750395751417046,-0.5304090282387786,0.0
2018-12-11,-0.0,-0.4510868173788372,1.0,-0.0,-0.5686525512685937,-0.540515630200466,0.0
2018-12-12,-0.0,-0.4513791072297488,1.0,-0.0,-0.5699797679719313,-0.5396573360309371,0.0
2018-12-13,-0.0,-0.44997312447208787,1.0,-0.0,-0.5708362128541811,-0.5387903452865443,0.0
2018-12-14,-0.0,-0.43538303868818856,1.0,-0.0,-0.585267742761978,-0.5414809121188829,0.0
2018-12-17,-0.0,-0.43297888655999184,1.0,-0.0,-0.5786769592556618,-0.5444506927048719,0.0
2018-12-18,-0.0,-0.42735630427585497,1.0,-0.0,-0.5754450301780121,-0.5438663508798737,0.0
2018-12-19,-0.0,-0.4299836517829774,1.0,-0.0,-0.5788290589557576,-0.5455961990395423,0.0
2018-12-20,-0.0,-0.41884736788514404,1.0,-0.0,-0.5852000814581,-0.5415181753385602,0.0
2018-12-21,-0.0,-0.4192526112970287,1.0,-0.0,-0.5883024034073623,-0.527659466585539,0.0
2018-12-24,-0.0,-0.3981992887947341,1.0,-0.0,-0.580136692643313,-0.5436685077299438,0.0
2018-12-26,-0.0,-0.39840281675766703,1.0,-0.0,-0.5980507220492932,-0.5549573914374649,0.0
2018-12-27,-0.0,-0.39245502618728334,1.0,-0.0,-0.5844951041165903,-0.5532221744300787,0.0
2018-12-28,-0.0,-0.3969635627530364,1.0,-0.0,-0.5830971659919029,-0.5503289473684211,0.0
2018-12-31,-0.0,-0.3939493754275724,1.0,-0.0,-0.5862619403552335,-0.5535510679808447,0.0
2019-01-02,-0.0,-0.39329028991011517,1.0,-0.0,-0.5848841625522218,-0.5537916191923028,0.0
2019-01-03,-0.0,-0.3970345125766169,1.0,-0.0,-0.5764134387954933,-0.5698517256288309,0.0
2019-01-04,-0.0,-0.39905829936966813,1.0,-0.0,-0.5599574715844367,-0.5724375363896413,0.0
2019-01-07,-0.0,-0.38680569480649696,1.0,-0.0,-0.5556446761580108,-0.5640415079205936,0.0
2019-01-08,-0.0,-0.3893083812056293,1.0,-0.0,-0.5545242455409779,-0.5647593006045707,0.0
2019-01-09,-0.0,-0.4018411097099622,1.0,-0.0,-0.5583354350567465,-0.5618915510718789,0.0
2019-01-10,-0.0,-0.4011245303950985,1.0,-0.0,-0.5588109225687703,-0.5614331459116008,0.0
2019-01-11,-0.0,-0.38994599505375255,1.0,-0.0,-0.5619290364911926,-0.5717458234492505,0.0
2019-01-14,-0.0,-0.3962421606311956,1.0,-0.0,-0.5706048958122597,-0.5619563018409872,0.0
2019-01-15,-0.0,-0.3922530403782458,1.0,-0.0,-0.5724507597785139,-0.5636772774392557,0.0
2019-01-16,-0.0,-0.38777982484920376,1.0,-0.0,-0.5712591171794159,-0.564722509653484,0.0
2019-01-17,-0.0,-0.3872188990686757,1.0,-0.0,-0.5713636707806466,-0.5653315161151914,0.0
2019-01-18,-0.0,-0.38991452126852466,1.0,-0.0,-0.5715694704364979,-0.5674725608214051,0.0
2019-01-22,-0.0,-0.329676995400091,1.0,-0.0,-0.6134307233483294,-0.5842895415255522,0.0
2019-01-23,-0.0,-0.32809737865548766,1.0,-0.0,-0.6140966715490681,-0.5831860194959342,0.0
2019-01-24,-0.0,-0.33748225512066515,1.0,-0.0,-0.607026972216589,-0.5904735347799634,0.0
2019-01-25,-0.0,-0.288693602521073,1.0,-0.0,-0.6428736132817504,-0.6304988342599472,0.0
2019-01-28,-0.0,-0.2908612048685691,1.0,-0.0,-0.6364938120077733,-0.6296921346016161,0.0
2019-01-29,-0.0,-0.281528009229586,1.0,-0.0,-0.6342520189719266,-0.6480194846814511,0.0
2019-01-30,-0.0,-0.279641885998666,1.0,-0.0,-0.6332409830178031,-0.6524036734903288,0.0
2019-01-31,-0.0,-0.28867648192399603,1.0,-0.0,-0.6175646856291273,-0.6631979238932142,0.0
2019-02-01,-0.0,-0.2862097312850023,1.0,-0.0,-0.6271643631505934,-0.6556029389097261,0.0
2019-02-04,-0.0,-0.29132968754011657,1.0,-0.0,-0.6191686564481759,-0.6569873424221417,0.0
2019-02-05,-0.0,-0.2850355684532217,1.0,-0.0,-0.613908934487275,-0.6691748632476437,0.0
2019-02-06,-0.0,-0.2909505976504386,1.0,-0.0,-0.611629815831324,-0.6624429282306469,0.0
2019-02-07,-0.0,-0.2959625090122567,1.0,-0.0,-0.6327891646925533,-0.6461788031723144,0.0
2019-02-08,-0.0,-0.2988854855730869,1.0,-0.0,-0.638696558647139,-0.6363800159584051,0.0
2019-02-11,-0.0,-0.2845767298028605,1.0,-0.0,-0.6447107331529442,-0.6477000386548125,0.0
2019-02-12,-0.0,-0.2953096362838483,1.0,-0.0,-0.6403107979039211,-0.6457316915769638,0.0
2019-02-13,-0.0,-0.28905105737852355,1.0,-0.0,-0.6383328622452913,-0.6421872189531567,0.0
2019-02-14,-0.0,-0.26518724709399727,1.0,-0.0,-0.6548364648573417,-0.6573623031521431,0.0
2019-02-15,-0.0,-0.2935976081241301,1.0,-0.0,-0.6396463735244085,-0.6442084643538327,0.0
2019-02-19,-0.0,-0.2787945968240874,1.0,-0.0,-0.6560115487729429,-0.643044957723242,0.0
2019-02-20,-0.0,-0.2919743841346899,1.0,-0.0,-0.6433662139131333,-0.6469038888601973,0.0
2019-02-21,-0.0,-0.2969770503652839,1.0,-0.0,-0.6425123267160596,-0.642021839584893,0.0
2019-02-22,-0.0,-0.2926269065008129,1.0,-0.0,-0.6500296781852435,-0.6380809827350383,0.0
2019-02-25,-0.0,-0.2906928645294726,1.0,-0.0,-0.6536970010341262,-0.6409255429162358,0.0
2019-02-26,-0.0,-0.28799772762485154,1.0,-0.0,-0.6579300728192946,-0.6363425089087436,0.0
2019-02-27,-0.0,-0.28941930150857614,1.0,-0.0,-0.6597437487084108,-0.6340152924157884,0.0
2019-02-28,-0.0,-0.29172050235154273,1.0,-0.0,-0.6614295312419247,-0.6309369993281306,0.0
2019-03-01,-0.0,-0.2900325530925438,1.0,-0.0,-0.6621454038133623,-0.6313749806231591,0.0
2019-03-04,-0.0,-0.3024524576535384,1.0,-0.0,-0.6722435830821989,-0.6232463888600229,0.0
2019-03-05,-0.0,-0.2988642846030182,1.0,-0.0,-0.6772286469947623,-0.6168645957579215,0.0
2019-03-06,-0.0,-0.2886034153639787,1.0,-0.0,-0.6791260382809678,-0.6118247949233865,0.0
2019-03-07,-0.0,-0.24788609319180652,1.0,-0.0,-0.7123287671232877,-0.6098589015394896,0.0
2019-03-08,-0.0,-0.23973993267031585,1.0,-0.0,-0.7194510831855678,-0.6106442577030813,0.0
2019-03-11,-0.0,-0.23965597396559737,1.0,-0.0,-0.7212924221292422,-0.6218296399607417,0.0
2019-03-12,-0.0,-0.205315770292081,1.0,-0.0,-0.7350184828447962,-0.6628833237882021,0.0
2019-03-13,-0.0,-0.21834392239914244,1.0,-0.0,-0.736815959421654,-0.65939812272858,0.0
2019-03-14,-0.0,-0.22284746645825193,1.0,-0.0,-0.7239546697928879,-0.6583821805392731,0.0
2019-03-15,-0.0,-0.22055870001825817,1.0,-0.0,-0.7259448603249955,-0.6618065155585696,0.0
2019-03-18,-0.0,-0.23553838471444719,1.0,-0.0,-0.7298220715393309,-0.6628295093169334,0.0
2019-03-19,-0.0,-0.23690451096121415,1.0,-0.0,-0.7269709106239459,-0.6710318296795953,0.0
2019-03-20,-0.0,-0.2373109509858263,1.0,-0.0,-0.7263441285929211,-0.6757726924802703,0.0
2019-03-21,-0.0,-0.2338376529404026,1.0,-0.0,-0.7401657676621497,-0.6572293119326404,0.0
2019-03-22,-0.0,-0.2335120572620903,1.0,-0.0,-0.7520403581521882,-0.6556879110430258,0.0
2019-03-25,-0.0,-0.20918555129081445,1.0,-0.0,-0.7647352647352647,-0.6550291813449708,0.0
2019-03-26,-0.0,-0.21824292390904795,1.0,-0.0,-0.7677361760226855,-0.6396576169721158,0.0
2019-03-27,-0.0,-0.22219895287958114,1.0,-0.0,-0.7650261780104712,-0.6305759162303665,0.0
2019-03-28,-0.0,-0.21754965152229735,1.0,-0.0,-0.7610176596971125,-0.6415657915422104,0.0
2019-03-29,-0.0,-0.21188772702256467,1.0,-0.0,-0.762140629504416,-0.6467227507403621,0.0
2019-04-01,-0.0,-0.21635042601014062,1.0,-0.0,-0.7621661178192461,-0.6350687366055093,0.0
2019-04-02,-0.0,-0.224156777014366,1.0,-0.0,-0.7686862377680616,-0.6096970643347908,0.0
2019-04-03,-0.0,-0.22301989855637921,1.0,-0.0,-0.7718038756665365,-0.6062947067238912,0.0
2019-04-04,-0.0,-0.21668135399927427,1.0,-0.0,-0.7606655953553471,-0.6145352755170805,0.0
2019-04-05,-0.0,-0.21291611530577825,1.0,-0.0,-0.765288913105524,-0.6164344464336681,0.0
2019-04-08,-0.0,-0.2106082220204902,1.0,-0.0,-0.7657631954350927,-0.6173258980676954,0.0
2019-04-09,-0.0,-0.20935186387842575,1.0,-0.0,-0.7743083517339914,-0.6141057280166256,0.0
2019-04-10,-0.0,-0.200654137680407,1.0,-0.0,-0.781097497663794,-0.6140328107153982,0.0
2019-04-11,-0.0,-0.18430965060397453,1.0,-0.0,-0.8093258864787635,-0.6041044291466424,0.0
2019-04-12,-0.0,-0.182717780894499,1.0,-0.0,-0.8098800062334425,-0.604669887278583,0.0
2019-04-15,-0.0,-0.18507447167996674,1.0,-0.0,-0.8033063866288892,-0.6109796989940475,0.0
2019-04-16,-0.0,-0.18106515021682115,1.0,-0.0,-0.8021863883046402,-0.6134091558256083,0.0
2019-04-17,-0.0,-0.16243865707683122,1.0,-0.0,-0.8203463765481785,-0.6137667800482954,0.0
2019-04-18,-0.0,-0.16484654003415974,1.0,-0.0,-0.8228870141297034,-0.6001500957507375,0.0
2019-04-22,-0.0,-0.1754367747462423,1.0,-0.0,-0.8222268373095195,-0.5983229926533579,0.0
2019-04-23,-0.0,-0.17028862033711697,1.0,-0.0,-0.8592549872860252,-0.5918682989488033,0.0
2019-04-24,-0.0,-0.16553293914499503,1.0,-0.0,-0.8526241431636231,-0.5981110355292764,0.0
2019-04-25,-0.0,-0.17154931782015495,1.0,-0.0,-0.8451203923512379,-0.5920747136931626,0.0
2019-04-26,-0.0,-0.16560010447956117,1.0,-0.0,-0.8498106307953506,-0.5965782943711636,0.0
2019-04-29,-0.0,-0.1700392156862745,1.0,-0.0,-0.8524705882352942,-0.5918692810457516,0.0
2019-04-30,-0.0,-0.1701571365074385,1.0,-0.0,-0.8583941224148299,-0.5860328914686119,0.0
2019-05-01,-0.0,-0.17600961287289066,1.0,-0.0,-0.8496943733347265,-0.5865158560158822,0.0
2019-05-02,-0.0,-0.1825311756555384,1.0,-0.0,-0.839821181145591,-0.591984523280437,0.0
2019-05-03,-0.0,-0.17842095621908774,1.0,-0.0,-0.8434302462512756,-0.5950854421270247,0.0
2019-05-06,-0.0,-0.17408885758263545,1.0,-0.0,-0.8474602801909682,-0.5873053142365188,0.0
2019-05-07,-0.0,-0.171232519307034,1.0,-0.0,-0.8471091630139846,-0.5907169693174702,0.0
2019-05-08,-0.0,-0.17194734925342076,1.0,-0.0,-0.8291712189792414,-0.600202903074762,0.0
2019-05-09,-0.0,-0.16973537278936296,1.0,-0.0,-0.8262653543511569,-0.6009297010933077,0.0
2019-05-10,-0.0,-0.17458223394898856,1.0,-0.0,-0.8162346732888406,-0.5959697863314192,0.0
2019-05-13,-0.0,-0.1746081018159243,1.0,-0.0,-0.8136478865952713,-0.5985565730249884,0.0
2019-05-14,-0.0,-0.12728531500807713,1.0,-0.0,-0.8347649939742045,-0.6021180030257186,0.0
2019-05-15,-0.0,-0.12156372724027133,1.0,-0.0,-0.8278930994032744,-0.6006528280716071,0.0
2019-05-16,-0.0,-0.12389357957299187,1.0,-0.0,-0.8283804810856312,-0.5985511312909726,0.0
2019-05-17,-0.0,-0.122541758185626,1.0,-0.0,-0.8317668692853859,-0.5996833018337846,0.0
2019-05-20,-0.0,-0.12213564950823859,1.0,-0.0,-0.8322135649508239,-0.6002554604674927,0.0
2019-05-21,-0.0,-0.12700316423394917,1.0,-0.0,-0.8250229662141472,-0.5998009594773911,0.0
2019-05-22,-0.0,-0.11919263997553453,1.0,-0.0,-0.8309335100282882,-0.5983587757078417,0.0
2019-05-23,-0.0,-0.13181933519411318,1.0,-0.0,-0.8354224816036538,-0.5702106064450647,0.0
2019-05-24,-0.0,-0.13111640158038698,1.0,-0.0,-0.8369212845709655,-0.564659102421234,0.0
2019-05-28,-0.0,-0.13114878350723833,1.0,-0.0,-0.8361587630428741,-0.5591571713701018,0.0
2019-05-29,-0.0,-0.14066277195809831,1.0,-0.0,-0.8337026591458502,-0.5437651087832394,0.0
2019-05-30,-0.0,-0.13821281303429547,1.0,-0.0,-0.830659760635623,-0.5454339736498038,0.0
2019-05-31,-0.0,-0.13233483275953056,1.0,-0.0,-0.8333626517226649,-0.5473073153569723,0.0
2019-06-03,-0.0,-0.1401315295941587,1.0,-0.0,-0.8378385136655748,-0.5225925833312496,0.0
2019-06-04,-0.0,-0.11981164980816184,1.0,-0.0,-0.8310080223229857,-0.5405849818127461,0.0
2019-06-05,-0.0,-0.11034567901234567,1.0,-0.0,-0.8490123456790123,-0.5097777777777778,0.0
2019-06-06,-0.0,-0.10797936668558876,1.0,-0.0,-0.8478416467161932,-0.5122787965545327,0.0
2019-06-07,-0.0,-0.09878554502369669,1.0,-0.0,-0.8531793048973144,-0.5164642575039494,0.0
2019-06-10,-0.0,-0.10365988909426987,1.0,-0.0,-0.845569932224276,-0.5153419593345656,0.0
2019-06-11,-0.0,-0.10154781920680447,1.0,-0.0,-0.8633419048560972,-0.507640193848284,0.0
2019-06-12,-0.0,-0.09541411005150192,1.0,-0.0,-0.8618565338458885,-0.506912101722481,0.0
2019-06-13,-0.0,-0.10207312849438424,1.0,-0.0,-0.8570085596952154,-0.5148186631042502,0.0
2019-06-14,-0.0,-0.10109721741709089,1.0,-0.0,-0.8667029110858497,-0.5034102703504176,0.0
2019-06-17,-0.0,-0.09864718080379185,1.0,-0.0,-0.863335637404957,-0.5066653500543102,0.0
2019-06-18,-0.0,-0.10788974554770056,1.0,-0.0,-0.8535606079266941,-0.5017858462447964,0.0
2019-06-19,-0.0,-0.08924929352500308,1.0,-0.0,-0.8573534832288979,-0.5107015603882541,0.0
2019-06-20,-0.0,-0.09701125694342033,1.0,-0.0,-0.8508577889200216,-0.5099788625079881,0.0
2019-06-21,-0.0,-0.09836467501900116,1.0,-0.0,-0.8427194939564078,-0.5106774217275112,0.0
2019-06-24,-0.0,-0.08383940206033487,1.0,-0.0,-0.8493103533056329,-0.5254837361394538,0.0
2019-06-25,-0.0,-0.0921256549654375,1.0,-0.0,-0.8436692824284765,-0.5241691471304519,0.0
2019-06-26,-0.0,-0.09325132157502099,1.0,-0.0,-0.8736969517316338,-0.5033101131367027,0.0
2019-06-27,-0.0,-0.09226624484045577,1.0,-0.0,-0.8752564324377765,-0.5041152771941966,0.0
2019-06-28,-0.0,-0.06044255234889362,1.0,-0.0,-0.9066135339834662,-0.5080689074798278,0.0
2019-07-01,-0.0,-0.06377487716511986,1.0,-0.0,-0.8996228100650157,-0.5181150429301702,0.0
2019-07-02,-0.0,-0.06939109315754256,1.0,-0.0,-0.8925429357388913,-0.5162945156253872,0.0
2019-07-03,-0.0,-0.0669244497323022,1.0,-0.0,-0.8964158239143367,-0.5153430497719611,0.0
2019-07-05,-0.0,-0.04977845986286789,1.0,-0.0,-0.9041807965543701,-0.5213495383549097,0.0
2019-07-08,-0.0,-0.04890995728711454,1.0,-0.0,-0.9043527639927906,-0.5156901957879664,0.0
2019-07-09,-0.0,-0.04590665646518745,1.0,-0.0,-0.9049041143223833,-0.517289039168744,0.0
2019-07-10,-0.0,-0.03484811064460361,1.0,-0.0,-0.9170165472956286,-0.5178809582612991,0.0
2019-07-11,-0.0,-0.03753979810943555,1.0,-0.0,-0.9114445788187675,-0.5191401140262113,0.0
2019-07-12,-0.0,-0.033976510067114093,1.0,-0.0,-0.918254046585077,-0.5151993683379392,0.0
2019-07-15,-0.0,-0.037566907575047485,1.0,-0.0,-0.9237808638168767,-0.5052909400360129,0.0
2019-07-16,-0.0,-0.04302348529701994,1.0,-0.0,-0.9272745214130649,-0.496644957568581,0.0
2019-07-17,-0.0,-0.04290518818932687,1.0,-0.0,-0.93367624511598,-0.49634007616598247,0.0
2019-07-18,-0.0,-0.04274348964767505,1.0,-0.0,-0.9303997628106934,-0.49760339971339623,0.0
2019-07-19,-0.0,-0.04398783473036125,1.0,-0.0,-0.9361817867121628,-0.492421432633583,0.0
2019-07-22,-0.0,-0.029181917103571074,1.0,-0.0,-0.9318429122564053,-0.5120189929765555,0.0
2019-07-23,-0.0,-0.022947337219642327,1.0,-0.0,-0.93365280110661,-0.5134868096037941,0.0
2019-07-24,-0.0,-0.026194182914473525,1.0,-0.0,-0.9408653964959104,-0.5040897521437221,0.0
2019-07-25,-0.0,-0.018026471750296327,1.0,-0.0,-0.9519211774002371,-0.49943204267088115,0.0
2019-07-26,-0.0,-0.012960722838027997,1.0,-0.0,-0.9552916779815835,-0.500456711185721,0.0
2019-07-29,-0.0,-0.00540607257467292,1.0,-0.0,-0.9562823994075537,-0.5068625030856578,0.0
2019-07-30,-0.0,-0.004357781224610386,1.0,-0.0,-0.9517935839673044,-0.5058719255484158,0.0
2019-07-31,-0.0,-0.014701536643026003,1.0,-0.0,-0.9466853821907013,-0.5011574074074074,0.0
2019-08-01,-0.0,-0.0201484102412895,1.0,-0.0,-0.9423558897243108,-0.4946189001916556,0.0
2019-08-02,-0.0,-0.01069295248396057,1.0,-0.0,-0.9564661635653008,-0.4909908802635137,0.0
2019-08-05,-0.0,-0.013218689002544906,1.0,-0.0,-0.9601956860128976,-0.4973439082845354,0.0
2019-08-06,-0.0,-0.017506968555919603,1.0,-0.0,-0.9275514695095115,-0.5000733532202064,0.0
2019-08-07,-0.0,-0.02111404022651826,1.0,-0.0,-0.9183509080257762,-0.5014889669986331,0.0
2019-08-08,-0.0,-0.010835951006891179,1.0,-0.0,-0.9129958360727591,-0.5112133830082548,0.0
2019-08-09,-0.0,-0.0066904225147262015,1.0,-0.0,-0.9083460596805081,-0.5090054056674665,0.0
2019-08-12,-0.0,-0.003923753239518492,1.0,-0.0,-0.9219366870927894,-0.496209460605033,0.0
2019-08-13,-0.0,-0.0,1.0,-0.0,-0.9222227598219469,-0.4969760015482872,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0,-0.9125247071301162,-0.49792701152195923,0.0
2019-08-15,-0.0,-0.0049426555976774325,1.0,-0.0,-0.9063294783818802,-0.4880752435337588,0.0
2019-08-16,-0.0,-0.005446649230990714,1.0,-0.0,-0.9067111356383617,-0.48724716270364954,0.0
2019-08-19,-0.0,-0.0012444061550242896,1.0,-0.0,-0.9101634479622849,-0.48165697465719004,0.0
2019-08-20,-0.0,-0.000812716624835664,1.0,-0.0,-0.9103621369666548,-0.4791442572009083,0.0
2019-08-21,-0.0,-0.0007407938442421201,1.0,-0.0,-0.9145936387315697,-0.4743231294955433,0.0
2019-08-22,-0.0,-0.001099006116207951,1.0,-0.0,-0.9146358944954128,-0.47340883027522934,0.0
2019-08-23,-0.0,-0.00038241831783742444,1.0,-0.002437916776213581,-0.9149358254260379,-0.47235832596381366,0.0
2019-08-26,-0.0,-0.0,1.0,-0.004122876003908391,-0.9126569910154668,-0.4663854531588857,0.0
2019-08-27,-0.0,-0.0008566329565734682,1.0,-0.0013087447947650209,-0.911195716835217,-0.46615110053539555,0.0
2019-08-28,-0.0,-0.0,1.0,-0.008395167427701675,-0.9164526255707762,-0.45341038812785384,0.0
2019-08-29,-0.0,-0.0,1.0,-0.008846611177170036,-0.9166468489892985,-0.4526040428061831,0.0
2019-08-30,-0.0,-0.0,1.0,-0.012344801440621741,-0.9094635579565917,-0.44761160079613305,0.0
2019-09-03,-0.0,-0.0008533029936713362,1.0,-0.02524354689611036,-0.9072270022991775,-0.4369622413425301,0.0
2019-09-04,-0.0,-0.0,1.0,-0.029823147314020197,-0.9046275662604902,-0.4362287231520554,0.0
2019-09-05,-0.0,-0.004401741764483151,1.0,-0.03135649375236653,-0.9046762589928058,-0.42611700113593337,0.0
2019-09-06,-0.0,-0.004671133339624422,1.0,-0.031777861658960085,-0.9081107860715297,-0.4145984712654525,0.0
2019-09-09,-0.0,-0.01066540821142048,1.0,-0.03263331760264276,-0.9078102878716375,-0.4084945729117508,0.0
2019-09-10,-0.0,-0.006294942826830131,1.0,-0.05356595544029235,-0.9065424967582223,-0.39125309442414236,0.0
2019-09-11,-0.0,-0.0,1.0,-0.07764905740509168,-0.9113323738291296,-0.3704787296793526,0.0
2019-09-12,-0.0,-0.0,1.0,-0.07991050400376826,-0.9064531323598681,-0.3688177107866227,0.0
2019-09-13,-0.0,-0.0,1.0,-0.07663502979204447,-0.9062198252514072,-0.37224747415275194,0.0
2019-09-16,-0.0,-0.0,1.0,-0.07409674002589149,-0.9082264328586559,-0.3714487466164529,0.0
2019-09-17,-0.0,-0.035590440487347705,1.0,-0.0637066541705717,-0.898477038425492,-0.3452436738519213,0.0
2019-09-18,-0.0,-0.02900316270352583,1.0,-0.06287923158018038,-0.9011128030924211,-0.34974815508960994,0.0
