Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WASH
2018-12-31,-0.0,-0.6984803734756098,-0.0,-0.2912299923780488,-0.39214939024390244,0.0,1.0
2019-01-02,-0.0,-0.6978415554127698,-0.0,-0.2892839294638395,-0.3926370148259204,0.0,1.0
2019-01-03,-0.0,-0.6975587703435805,-0.0,-0.29049681164937663,-0.39128676120681455,0.0,1.0
2019-01-04,-0.0,-0.703146472065583,-0.0,-0.2703644031654267,-0.39579680614130697,0.0,1.0
2019-01-07,-0.0,-0.6928236397748593,-0.0,-0.2650093808630394,-0.387406191369606,0.0,1.0
2019-01-08,-0.0,-0.6875966087404562,-0.0,-0.26818586350648743,-0.38622417911845985,0.0,1.0
2019-01-09,-0.0,-0.6897238760489429,-0.0,-0.2687872111012142,-0.3854718484834279,0.0,1.0
2019-01-10,-0.0,-0.687311072056239,-0.0,-0.2715407147041593,-0.3844405389572349,0.0,1.0
2019-01-11,-0.0,-0.6803961604355887,-0.0,-0.27468375225891245,-0.3918420990870473,0.0,1.0
2019-01-14,-0.0,-0.6794025784937652,-0.0,-0.2775051076720757,-0.3914472911725337,0.0,1.0
2019-01-15,-0.0,-0.674034188436126,-0.0,-0.2780220555385737,-0.3992804909591102,0.0,1.0
2019-01-16,-0.0,-0.6759337661115816,-0.0,-0.2771662432966413,-0.3989556872706746,0.0,1.0
2019-01-17,-0.0,-0.6717539328480865,-0.0,-0.27612115520075137,-0.40009391876027234,0.0,1.0
2019-01-18,-0.0,-0.6629810759089942,-0.0,-0.28135705341744044,-0.4182436742504784,0.0,1.0
2019-01-22,-0.0,-0.7590219028856182,-0.0,-0.15580020859891067,-0.4029435624058408,0.0,1.0
2019-01-23,-0.0,-0.7437343358395989,-0.0,-0.15745381973452147,-0.4194282001299545,0.0,1.0
2019-01-24,-0.0,-0.7418471322795535,-0.0,-0.16075946428985913,-0.41849453380683793,0.0,1.0
2019-01-25,-0.0,-0.7675939551070936,-0.0,-0.11865554854833811,-0.4494896409968935,0.0,1.0
2019-01-28,-0.0,-0.7636864080613935,-0.0,-0.12124746332019314,-0.4476452613654918,0.0,1.0
2019-01-29,-0.0,-0.7483718867440069,-0.0,-0.12245279055110758,-0.46338787609999765,0.0,1.0
2019-01-30,-0.0,-0.7604159264785997,-0.0,-0.1446978848385798,-0.4634880030318103,0.0,1.0
2019-01-31,-0.0,-0.7646905568319083,-0.0,-0.13090642097534402,-0.4728689514696478,0.0,1.0
2019-02-01,-0.0,-0.7643781707837467,-0.0,-0.13541320942582144,-0.4709117633113651,0.0,1.0
2019-02-04,-0.0,-0.7595110952889522,-0.0,-0.13245520351251927,-0.4813575412365017,0.0,1.0
2019-02-05,-0.0,-0.7515692730416658,-0.0,-0.1318189354999171,-0.48532581661416013,0.0,1.0
2019-02-06,-0.0,-0.727743880892365,-0.0,-0.12511484369478668,-0.5029093736012628,0.0,1.0
2019-02-07,-0.0,-0.7232281427832384,-0.0,-0.12820392230635375,-0.5000940601044067,0.0,1.0
2019-02-08,-0.0,-0.7272705860184662,-0.0,-0.1408281514980215,-0.4872809496890899,0.0,1.0
2019-02-11,-0.0,-0.7185139728096678,-0.0,-0.14123867069486404,-0.5005192598187311,0.0,1.0
2019-02-12,-0.0,-0.7192696523053665,-0.0,-0.14384920634920634,-0.49893707482993194,0.0,1.0
2019-02-13,-0.0,-0.7123384253819036,-0.0,-0.14404230317273795,-0.4938190364277321,0.0,1.0
2019-02-14,-0.0,-0.6801044902569896,-0.0,-0.1696083968747058,-0.5036712792996328,0.0,1.0
2019-02-15,-0.0,-0.668157213461991,-0.0,-0.1759472817133443,-0.5093904448105436,0.0,1.0
2019-02-19,-0.0,-0.6624967667599407,-0.0,-0.18082629858678015,-0.5081242504761682,0.0,1.0
2019-02-20,-0.0,-0.6583640764151608,-0.0,-0.18443499306812042,-0.5069906243391217,0.0,1.0
2019-02-21,-0.0,-0.6460617443361897,-0.0,-0.18556168564385492,-0.5160464843291467,0.0,1.0
2019-02-22,-0.0,-0.6357646948488899,-0.0,-0.19490750509952873,-0.5139621579798832,0.0,1.0
2019-02-25,-0.0,-0.6336649927253953,-0.0,-0.1964847233303609,-0.516496925892899,0.0,1.0
2019-02-26,-0.0,-0.6324271070347869,-0.0,-0.20060519340386102,-0.512678567239802,0.0,1.0
2019-02-27,-0.0,-0.6360520261069634,-0.0,-0.2021646241254637,-0.5095318589472696,0.0,1.0
2019-02-28,-0.0,-0.6389019129782445,-0.0,-0.20466054013503376,-0.500773630907727,0.0,1.0
2019-03-01,-0.0,-0.6468858656336779,-0.0,-0.1908384477166126,-0.49583459734440993,0.0,1.0
2019-03-04,-0.0,-0.6477338993725362,-0.0,-0.18343402299923026,-0.5013878845839845,0.0,1.0
2019-03-05,-0.0,-0.637812573031082,-0.0,-0.1973358261275999,-0.5018462257536808,0.0,1.0
2019-03-06,-0.0,-0.6347235512404602,-0.0,-0.1965365136415618,-0.5026256213970639,0.0,1.0
2019-03-07,-0.0,-0.6469529021093494,-0.0,-0.1851877835461391,-0.5063841728637576,0.0,1.0
2019-03-08,-0.0,-0.6492122009063799,-0.0,-0.1859487637072346,-0.5129734425998543,0.0,1.0
2019-03-11,-0.0,-0.6496752329850325,-0.0,-0.1869528381813047,-0.516756095264991,0.0,1.0
2019-03-12,-0.0,-0.6393307021482759,-0.0,-0.19275399995273318,-0.5312551698059698,0.0,1.0
2019-03-13,-0.0,-0.6447227955305672,-0.0,-0.1968305933148293,-0.5307807273503665,0.0,1.0
2019-03-14,-0.0,-0.6433998437832849,-0.0,-0.1985372434850529,-0.5249828398305285,0.0,1.0
2019-03-15,-0.0,-0.6334622594499678,-0.0,-0.20321287046484585,-0.5361744536459198,0.0,1.0
2019-03-18,-0.0,-0.6373857710157409,-0.0,-0.2109468446485814,-0.5438734988756518,0.0,1.0
2019-03-19,-0.0,-0.6357422808526909,-0.0,-0.21274256763215754,-0.5413440397667527,0.0,1.0
2019-03-20,-0.0,-0.653973071272009,-0.0,-0.21586338126550572,-0.5388154250066238,0.0,1.0
2019-03-21,-0.0,-0.6541567237929954,-0.0,-0.20934268566056835,-0.5468942078241377,0.0,1.0
2019-03-22,-0.0,-0.6505002543666271,-0.0,-0.2388866009351002,-0.5331524503985077,0.0,1.0
2019-03-25,-0.0,-0.6563274228807384,-0.0,-0.23925188243866893,-0.5333738158853534,0.0,1.0
2019-03-26,-0.0,-0.6749835048019355,-0.0,-0.2440067447032086,-0.5247427970968451,0.0,1.0
2019-03-27,-0.0,-0.6878133910136665,-0.0,-0.23984858912594634,-0.5303067544980828,0.0,1.0
2019-03-28,-0.0,-0.691459109629339,-0.0,-0.23659050794273387,-0.5234114532261228,0.0,1.0
2019-03-29,-0.0,-0.6948196817769497,-0.0,-0.23633822844394323,-0.5204834636789331,0.0,1.0
2019-04-01,-0.0,-0.7081888175534401,-0.0,-0.2460335030625046,-0.5056207413966989,0.0,1.0
2019-04-02,-0.0,-0.7126018160789428,-0.0,-0.254866254890863,-0.4933681128036026,0.0,1.0
2019-04-03,-0.0,-0.7140358656025225,-0.0,-0.24825105921765692,-0.5010099517193812,0.0,1.0
2019-04-04,-0.0,-0.7092229912138616,-0.0,-0.23371619300053992,-0.5112894517253227,0.0,1.0
2019-04-05,-0.0,-0.6998870000982608,-0.0,-0.2358258818905375,-0.5208067210376339,0.0,1.0
2019-04-08,-0.0,-0.6971147943523633,-0.0,-0.23693063228974834,-0.5214487415592388,0.0,1.0
2019-04-09,-0.0,-0.6830443870650437,-0.0,-0.26715849010205334,-0.5089142997663838,0.0,1.0
2019-04-10,-0.0,-0.6786689293883273,-0.0,-0.26559925231806,-0.5152118842076785,0.0,1.0
2019-04-11,-0.0,-0.684753119913185,-0.0,-0.271543432151137,-0.5100626448971538,0.0,1.0
2019-04-12,-0.0,-0.6856466760334246,-0.0,-0.26862875594665875,-0.5106608494170426,0.0,1.0
2019-04-15,-0.0,-0.6850804269762408,-0.0,-0.2673028678242904,-0.507132667617689,0.0,1.0
2019-04-16,-0.0,-0.6776985119266505,-0.0,-0.26081733715770633,-0.5130298350126253,0.0,1.0
2019-04-17,-0.0,-0.6762690635821116,-0.0,-0.25364080650310666,-0.52594611851961,0.0,1.0
2019-04-18,-0.0,-0.666871421902258,-0.0,-0.25644364726406055,-0.5337477579301703,0.0,1.0
2019-04-22,-0.0,-0.6695641467618813,-0.0,-0.2589017483378478,-0.53395715341049,0.0,1.0
2019-04-23,-0.0,-0.672957836824316,-0.0,-0.2717538795549305,-0.5224138356400957,0.0,1.0
2019-04-24,-0.0,-0.6708520400611772,-0.0,-0.27381715920864375,-0.5221520548621047,0.0,1.0
2019-04-25,-0.0,-0.6699982725006787,-0.0,-0.27482046346338934,-0.5230374373781496,0.0,1.0
2019-04-26,-0.0,-0.6659336314892146,-0.0,-0.27861925823429123,-0.5263769118628153,0.0,1.0
2019-04-29,-0.0,-0.6679108166897371,-0.0,-0.27938995451848925,-0.5244957484674708,0.0,1.0
2019-04-30,-0.0,-0.665337560057457,-0.0,-0.2743325573332013,-0.5369260488384764,0.0,1.0
2019-05-01,-0.0,-0.6596857341132151,-0.0,-0.28573907009021515,-0.5330127887379795,0.0,1.0
2019-05-02,-0.0,-0.659844392685465,-0.0,-0.2853709301749343,-0.5325833787600971,0.0,1.0
2019-05-03,-0.0,-0.6592546737650117,-0.0,-0.2856506128513062,-0.531261607032314,0.0,1.0
2019-05-06,-0.0,-0.666691495965239,-0.0,-0.284096834264432,-0.5321415270018622,0.0,1.0
2019-05-07,-0.0,-0.6745188377795942,-0.0,-0.27700577146961924,-0.5255009784251071,0.0,1.0
2019-05-08,-0.0,-0.6659917528827872,-0.0,-0.28213042297340674,-0.5210745944344305,0.0,1.0
2019-05-09,-0.0,-0.6660905207535989,-0.0,-0.2788216993012173,-0.5242845502358082,0.0,1.0
2019-05-10,-0.0,-0.6654569693378759,-0.0,-0.2805510294771145,-0.5227620599417371,0.0,1.0
2019-05-13,-0.0,-0.6614821819629704,-0.0,-0.2990244873581525,-0.5280459884531157,0.0,1.0
2019-05-14,-0.0,-0.6499307479224377,-0.0,-0.3027057776018995,-0.5206519588444796,0.0,1.0
2019-05-15,-0.0,-0.6493978585029303,-0.0,-0.31026978906501146,-0.5131927100076659,0.0,1.0
2019-05-16,-0.0,-0.6532014833127318,-0.0,-0.30622991347342393,-0.5127317676143387,0.0,1.0
2019-05-17,-0.0,-0.6528488443950068,-0.0,-0.3047830923248053,-0.514275120504264,0.0,1.0
2019-05-20,-0.0,-0.6511403790555734,-0.0,-0.3050483085818775,-0.5148385183720873,0.0,1.0
2019-05-21,-0.0,-0.6539829127364314,-0.0,-0.3003111264753815,-0.5149637019112056,0.0,1.0
2019-05-22,-0.0,-0.6489878442685603,-0.0,-0.30552062529279783,-0.5111571368690978,0.0,1.0
2019-05-23,-0.0,-0.6461439873807705,-0.0,-0.30867818499987676,-0.5098464496093461,0.0,1.0
2019-05-24,-0.0,-0.6492515264920228,-0.0,-0.3060124089028954,-0.5068445932637383,0.0,1.0
2019-05-28,-0.0,-0.6523301018650658,-0.0,-0.3006741794203041,-0.5075045519413415,0.0,1.0
2019-05-29,-0.0,-0.6660786907736783,-0.0,-0.2970258219413004,-0.48679504140330243,0.0,1.0
2019-05-30,-0.0,-0.6661604781032625,-0.0,-0.29580190065641226,-0.48736161457823063,0.0,1.0
2019-05-31,-0.0,-0.66951006661914,-0.0,-0.28508567073920205,-0.5036751149241623,0.0,1.0
2019-06-03,-0.0,-0.6738299436412644,-0.0,-0.2864984072531242,-0.49002695417789754,0.0,1.0
2019-06-04,-0.0,-0.6732008527112788,-0.0,-0.28877018450907843,-0.488348729509201,0.0,1.0
2019-06-05,-0.0,-0.6644783232426387,-0.0,-0.29732292654460574,-0.46969144357721204,0.0,1.0
2019-06-06,-0.0,-0.672969425946629,-0.0,-0.2782044427161814,-0.47919603363631946,0.0,1.0
2019-06-07,-0.0,-0.6843602587171131,-0.0,-0.271871808588241,-0.4753197490638525,0.0,1.0
2019-06-10,-0.0,-0.6814187220819576,-0.0,-0.2690085453486114,-0.47722858807535445,0.0,1.0
2019-06-11,-0.0,-0.6844382855614713,-0.0,-0.2710475773709674,-0.47562784139255593,0.0,1.0
2019-06-12,-0.0,-0.6868740884783666,-0.0,-0.26874088478366553,-0.4751336898395722,0.0,1.0
2019-06-13,-0.0,-0.6889774300915916,-0.0,-0.27404582007239864,-0.4664609703359977,0.0,1.0
2019-06-14,-0.0,-0.6845454987125297,-0.0,-0.28484671816547635,-0.45979691978817466,0.0,1.0
2019-06-17,-0.0,-0.6754902437837574,-0.0,-0.3012748771349326,-0.45620651063208606,0.0,1.0
2019-06-18,-0.0,-0.6554525772945098,-0.0,-0.30883748084361085,-0.46829161497482297,0.0,1.0
2019-06-19,-0.0,-0.662063935821077,-0.0,-0.3047769539321746,-0.46417892305822295,0.0,1.0
2019-06-20,-0.0,-0.6599021826410687,-0.0,-0.30722437160863325,-0.4661410808574835,0.0,1.0
2019-06-21,-0.0,-0.6634549878345498,-0.0,-0.3010462287104623,-0.46858880778588813,0.0,1.0
2019-06-24,-0.0,-0.6608268243424094,-0.0,-0.3022361729566635,-0.4702046378081125,0.0,1.0
2019-06-25,-0.0,-0.6422908560311285,-0.0,-0.3143482490272374,-0.47526750972762644,0.0,1.0
2019-06-26,-0.0,-0.6403523714501252,-0.0,-0.29696055289222006,-0.4961672304285401,0.0,1.0
2019-06-27,-0.0,-0.6220985808475697,-0.0,-0.29461506409470817,-0.5343513321404937,0.0,1.0
2019-06-28,-0.0,-0.608759481282114,-0.0,-0.3036457058967458,-0.534377293858576,0.0,1.0
2019-07-01,-0.0,-0.6123001170046802,-0.0,-0.30101891575663026,-0.5242784711388455,0.0,1.0
2019-07-02,-0.0,-0.6144774992081474,-0.0,-0.299807518943547,-0.5221840508734742,0.0,1.0
2019-07-03,-0.0,-0.6207384285226553,-0.0,-0.2922499146466371,-0.5257035555772327,0.0,1.0
2019-07-05,-0.0,-0.6164046313223643,-0.0,-0.2926751980499695,-0.5284338817794029,0.0,1.0
2019-07-08,-0.0,-0.6232611396691597,-0.0,-0.2802153628767023,-0.5327794966745438,0.0,1.0
2019-07-09,-0.0,-0.624942162043689,-0.0,-0.279351240776368,-0.5309889681708595,0.0,1.0
2019-07-10,-0.0,-0.667734090963812,-0.0,-0.22808369248549346,-0.511930272313582,0.0,1.0
2019-07-11,-0.0,-0.6638221153846154,-0.0,-0.23687500000000003,-0.5031490384615385,0.0,1.0
2019-07-12,-0.0,-0.6621299925457474,-0.0,-0.23531392021545194,-0.5071536778320147,0.0,1.0
2019-07-15,-0.0,-0.6567727360123053,-0.0,-0.23743030186502595,-0.5091809267448567,0.0,1.0
2019-07-16,-0.0,-0.6567741625414524,-0.0,-0.23374345172297784,-0.5125438554332676,0.0,1.0
2019-07-17,-0.0,-0.6690260815317802,-0.0,-0.227871487871008,-0.5025313722196895,0.0,1.0
2019-07-18,-0.0,-0.6698244435917114,-0.0,-0.2264245970836531,-0.5020625479662317,0.0,1.0
2019-07-19,-0.0,-0.6692488488104376,-0.0,-0.22620874904067537,-0.5028300076745971,0.0,1.0
2019-07-22,-0.0,-0.6556842433398077,-0.0,-0.22482795002757594,-0.5173728508740378,0.0,1.0
2019-07-23,-0.0,-0.6576258992805755,-0.0,-0.22496402877697844,-0.5154916067146283,0.0,1.0
2019-07-24,-0.0,-0.6628233406857831,-0.0,-0.32399238018849014,-0.5197262883497092,0.0,1.0
2019-07-25,-0.0,-0.6709231578156688,-0.0,-0.31320263401687576,-0.5196925311099426,0.0,1.0
2019-07-26,-0.0,-0.6681588555994599,-0.0,-0.3146351222928025,-0.5180813284649628,0.0,1.0
2019-07-29,-0.0,-0.6696135640762353,-0.0,-0.31871572040371665,-0.5161161060883068,0.0,1.0
2019-07-30,-0.0,-0.6709263574632288,-0.0,-0.31877521361096495,-0.5159988974917938,0.0,1.0
2019-07-31,-0.0,-0.6859856172793105,-0.0,-0.31233556340675034,-0.5073792878799268,0.0,1.0
2019-08-01,-0.0,-0.6970015517845523,-0.0,-0.30795414726935977,-0.49792261100265306,0.0,1.0
2019-08-02,-0.0,-0.7011826874685456,-0.0,-0.3055359838953196,-0.5096376446904882,0.0,1.0
2019-08-05,-0.0,-0.697998390665862,-0.0,-0.3059997988332328,-0.510586401126534,0.0,1.0
2019-08-06,-0.0,-0.6959626476242791,-0.0,-0.2909790017727398,-0.5098499413248109,0.0,1.0
2019-08-07,-0.0,-0.6988765164536781,-0.0,-0.2798993597887552,-0.512318461500137,0.0,1.0
2019-08-08,-0.0,-0.6936391711496314,-0.0,-0.2781679617453676,-0.518753735803945,0.0,1.0
2019-08-09,-0.0,-0.6878085079995039,-0.0,-0.2667245442143123,-0.5259332754557857,0.0,1.0
2019-08-12,-0.0,-0.6855322524666567,-0.0,-0.28253755763795924,-0.5109822004065645,0.0,1.0
2019-08-13,-0.0,-0.6790989294210944,-0.0,-0.2814234734337827,-0.5176695083267249,0.0,1.0
2019-08-14,-0.0,-0.6808910425989566,-0.0,-0.27252948302717134,-0.5189507256409622,0.0,1.0
2019-08-15,-0.0,-0.6953325354761497,-0.0,-0.2623403267957893,-0.48474708741421,0.0,1.0
2019-08-16,-0.0,-0.6921892565619042,-0.0,-0.2684148785375629,-0.4833080795737817,0.0,1.0
2019-08-19,-0.0,-0.6822887486907169,-0.0,-0.27325652205685336,-0.4803303047280345,0.0,1.0
2019-08-20,-0.0,-0.6861892148047339,-0.0,-0.27062626066247053,-0.47337723881503796,0.0,1.0
2019-08-21,-0.0,-0.6865341626980271,-0.0,-0.26980270191466615,-0.4734425114199631,0.0,1.0
2019-08-22,-0.0,-0.6875652575091665,-0.0,-0.26770754923147905,-0.47288929898258997,0.0,1.0
2019-08-23,-0.0,-0.6850732133751001,-0.0,-0.2672106068332483,-0.47604477793157035,0.0,1.0
2019-08-26,-0.0,-0.6841303612011025,-0.0,-0.2637686765630289,-0.46977902422513423,0.0,1.0
2019-08-27,-0.0,-0.6851511042231694,-0.0,-0.2677256877179388,-0.4686410306082914,0.0,1.0
2019-08-28,-0.0,-0.6840553084509766,-0.0,-0.2610955327789596,-0.47217656159350224,0.0,1.0
2019-08-29,-0.0,-0.6745922435665096,-0.0,-0.2687205509242479,-0.4730216261930651,0.0,1.0
2019-08-30,-0.0,-0.6719432446128231,-0.0,-0.2705291860717647,-0.47059675200888007,0.0,1.0
2019-09-03,-0.0,-0.6715147129763627,-0.0,-0.27510853835021704,-0.4653400868306801,0.0,1.0
2019-09-04,-0.0,-0.679579079477711,-0.0,-0.27234330123331646,-0.4615885888060242,0.0,1.0
2019-09-05,-0.0,-0.6903294162974378,-0.0,-0.2727316509343094,-0.4449528029281449,0.0,1.0
2019-09-06,-0.0,-0.6911860403460991,-0.0,-0.2721795088091393,-0.4467956906317032,0.0,1.0
2019-09-09,-0.0,-0.7021082017712745,-0.0,-0.268314401232191,-0.43620042356565264,0.0,1.0
2019-09-10,-0.0,-0.7100768471007686,-0.0,-0.23087856230878562,-0.4680205246802053,0.0,1.0
2019-09-11,-0.0,-0.7139074760506426,-0.0,-0.23159870986376546,-0.46144033119915273,0.0,1.0
2019-09-12,-0.0,-0.7207005372070054,-0.0,-0.2274336922743369,-0.460865794608658,0.0,1.0
2019-09-13,-0.0,-0.7218782374057389,-0.0,-0.23090081191124387,-0.4564772207097598,0.0,1.0
2019-09-16,-0.0,-0.7212328602067619,-0.0,-0.23059498276983878,-0.45798491457213775,0.0,1.0
2019-09-17,-0.0,-0.6959078420976528,-0.0,-0.2408058996481419,-0.4732973441943414,0.0,1.0
2019-09-18,-0.0,-0.6963799049755204,-0.0,-0.23536647131177194,-0.4800183295950607,0.0,1.0
2019-09-19,-0.0,-0.6907985231303845,-0.0,-0.24636212263809457,-0.47600086874683273,0.0,1.0
2019-09-20,-0.0,-0.7265415549597856,-0.0,-0.22472232860972807,-0.44245499808502486,0.0,1.0
