Date,BEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.028861571352218063,-0.4606568085990854,-0.0,-0.6706455252687213,-0.8091038660252984,0.0
2018-10-31,1.0,-0.027610757127045384,-0.47392982141254597,-0.0,-0.675371683269018,-0.8145023781746389,0.0
2018-11-01,1.0,-0.0011687494381012317,-0.4994156252809494,-0.0,-0.6780844496388864,-0.8181246066708623,0.0
2018-11-02,1.0,-0.003672299516331283,-0.4858780677136203,-0.0,-0.6809279273899802,-0.8151012121574012,0.0
2018-11-05,1.0,-0.0026863265976181236,-0.48834432737366806,-0.0,-0.6809837924961943,-0.8127928842193236,0.0
2018-11-06,1.0,-0.004864219635929573,-0.48967472396299616,-0.0,-0.679319606087735,-0.8103551178752612,0.0
2018-11-07,1.0,-0.005075687457080584,-0.489923267548443,-0.0,-0.67999283432359,-0.8107067148359358,0.0
2018-11-08,1.0,-0.0,-0.4864760661960971,-0.0,-0.6671214188267395,-0.8122071297229967,0.0
2018-11-09,1.0,-0.0,-0.48662118065855825,-0.0,-0.6681400177988728,-0.8117175912192227,0.0
2018-11-12,1.0,-0.0,-0.4840841730883225,-0.0,-0.6683461766449319,-0.8113811499703617,0.0
2018-11-13,1.0,-0.0,-0.4743699336772292,-0.0,-0.6653205600589536,-0.807988209285188,0.0
2018-11-14,1.0,-0.0,-0.47403956717870094,-0.0,-0.6663325176165344,-0.8080018869593419,0.0
2018-11-15,1.0,-0.0,-0.4736733612109076,-0.0,-0.6674421344013193,-0.8036986866128747,0.0
2018-11-16,1.0,-0.0,-0.47760929848368633,-0.0,-0.669272523452711,-0.8031742285680571,0.0
2018-11-19,1.0,-0.0,-0.47853430967284755,-0.0,-0.6704263611668833,-0.8036789890161805,0.0
2018-11-20,1.0,-0.0,-0.4593957953006301,-0.0,-0.661562923267181,-0.8235086272893234,0.0
2018-11-21,1.0,-0.0,-0.45505043122350536,-0.0,-0.6633240754275691,-0.8051746820640256,0.0
2018-11-23,1.0,-0.0,-0.45507966671539246,-0.0,-0.6633825464113433,-0.8051162110802514,0.0
2018-11-26,1.0,-0.0,-0.4639992975472692,-0.0,-0.6607738687584147,-0.8021424808288943,0.0
2018-11-27,1.0,-0.0,-0.4628958747224495,-0.0,-0.6581745938997313,-0.8005141989014843,0.0
2018-11-28,1.0,-0.0,-0.4616688091620895,-0.0,-0.6590510692999884,-0.800864789061587,0.0
2018-11-29,1.0,-0.0,-0.4471290341271221,-0.0,-0.6486470826814995,-0.8012631091024972,0.0
2018-11-30,1.0,-0.0,-0.447196153400533,-0.0,-0.6494612443517553,-0.7998783454987834,0.0
2018-12-03,1.0,-0.0,-0.44731886786986874,-0.0,-0.6496422260204525,-0.8000231756423999,0.0
2018-12-04,1.0,-0.0,-0.44722005377743085,-0.0,-0.645762858877613,-0.7982768092057709,0.0
2018-12-06,1.0,-0.0,-0.40379219454128057,-0.0,-0.6450698636737239,-0.7853357140832696,0.0
2018-12-07,1.0,-0.0,-0.4050359507772757,-0.0,-0.6452667178219228,-0.7916844289084036,0.0
2018-12-10,1.0,-0.0,-0.40300484834817907,-0.0,-0.6392490697936634,-0.7765249746307362,0.0
2018-12-11,1.0,-0.0,-0.4033208355650777,-0.0,-0.6387675133199899,-0.7769571223183831,0.0
2018-12-12,1.0,-0.0,-0.4047713156408808,-0.0,-0.6382552230378317,-0.7802371541501976,0.0
2018-12-13,1.0,-0.0,-0.40542753868745063,-0.0,-0.6380887834632328,-0.7803851801649159,0.0
2018-12-14,1.0,-0.0,-0.3993564230671522,-0.0,-0.6427865752109974,-0.7805628475456573,0.0
2018-12-17,1.0,-0.0,-0.39610846732182575,-0.0,-0.6349224227747585,-0.78483935460254,0.0
2018-12-18,1.0,-0.0,-0.39070616313351114,-0.0,-0.6318124385792503,-0.7852870981328092,0.0
2018-12-19,1.0,-0.0,-0.3925457102672293,-0.0,-0.6341490857946555,-0.7862447257383967,0.0
2018-12-20,1.0,-0.0,-0.3913214546680906,-0.0,-0.6341689618346354,-0.7849474453375301,0.0
2018-12-21,1.0,-0.0,-0.3893617021276596,-0.0,-0.6342105263157894,-0.7759518477043673,0.0
2018-12-24,1.0,-0.0,-0.3691082713884017,-0.0,-0.6252122831927391,-0.7897213174086138,0.0
2018-12-26,1.0,-0.0,-0.3716459197786999,-0.0,-0.6114522821576763,-0.7831535269709543,0.0
2018-12-27,1.0,-0.0,-0.35079708186976494,-0.0,-0.5702242637125101,-0.7809510942988382,0.0
2018-12-28,1.0,-0.0,-0.3509914095845264,-0.0,-0.5698579069641796,-0.7805662110324706,0.0
2018-12-31,1.0,-0.0,-0.3539284845536366,-0.0,-0.5692316008540771,-0.779615665288251,0.0
2019-01-02,1.0,-0.0,-0.3544112078758046,-0.0,-0.5703467301346893,-0.7798452966949748,0.0
2019-01-03,1.0,-0.0,-0.3542517236717588,-0.0,-0.572799783696093,-0.776747329998648,0.0
2019-01-04,1.0,-0.0,-0.35399779172164925,-0.0,-0.5607680499824954,-0.7782834675356152,0.0
2019-01-07,1.0,-0.0,-0.3385791127443149,-0.0,-0.5554934228044949,-0.7687596527666827,0.0
2019-01-08,1.0,-0.0,-0.33016961769553893,-0.0,-0.5613335460200989,-0.7670548200138246,0.0
2019-01-09,1.0,-0.0,-0.32501195092154883,-0.0,-0.5609231422956393,-0.7698252509693526,0.0
2019-01-10,1.0,-0.0,-0.3220005843448697,-0.0,-0.5655130282344817,-0.7685728704613669,0.0
2019-01-11,1.0,-0.0,-0.3204825039190159,-0.0,-0.5661450168716954,-0.7703058160852353,0.0
2019-01-14,1.0,-0.0,-0.32395825033861847,-0.0,-0.5683743659203783,-0.7635248187395428,0.0
2019-01-15,1.0,-0.0,-0.3182330580678988,-0.0,-0.5642154935116005,-0.739127015336217,0.0
2019-01-16,1.0,-0.0,-0.31695363891291245,-0.0,-0.5646670335718217,-0.7391566422936814,0.0
2019-01-17,1.0,-0.0,-0.3207853828610376,-0.0,-0.5631635515243663,-0.7374891865677512,0.0
2019-01-18,1.0,-0.0,-0.3229139281770861,-0.0,-0.565566012934434,-0.7404437667595563,0.0
2019-01-22,1.0,-0.0,-0.21337387611732941,-0.0,-0.5511284699467875,-0.8567983433379642,0.0
2019-01-23,1.0,-0.0,-0.1959344262295082,-0.0,-0.5561967213114755,-0.8708196721311476,0.0
2019-01-24,1.0,-0.0,-0.20083440476502845,-0.0,-0.5504972317703549,-0.8725827189000551,0.0
2019-01-25,1.0,-0.0,-0.12179063433723789,-0.0,-0.5434569925169888,-0.9789259366984848,0.0
2019-01-28,1.0,-0.0,-0.11168466751376535,-0.0,-0.5595351545955104,-0.9759371029224905,0.0
2019-01-29,1.0,-0.0,-0.1084771829342667,-0.0,-0.5532574974146846,-0.9898973828653249,0.0
2019-01-30,1.0,-0.0,-0.11311771902760785,-0.0,-0.5594712484706634,-0.9871003776796639,0.0
2019-01-31,1.0,-0.0,-0.1383732425307557,-0.0,-0.4855008787346222,-1.1221441124780316,0.0
2019-02-01,1.0,-0.0,-0.1360979224414743,-0.0,-0.5035266350138595,-1.1048384883497542,0.0
2019-02-04,1.0,-0.0,-0.13625511128186832,-0.0,-0.505200472021735,-1.1028568292214387,0.0
2019-02-05,1.0,-0.0,-0.14573306564725944,-0.0,-0.5085943730920492,-1.095871950716427,0.0
2019-02-06,1.0,-0.0,-0.1332011783816525,-0.0,-0.520167396272129,-1.099832053082239,0.0
2019-02-07,1.0,-0.0,-0.13157532549753642,-0.0,-0.5264664593024857,-1.0945800875333755,0.0
2019-02-08,1.0,-0.0,-0.1366944153481449,-0.0,-0.5407960747560505,-1.0790010474667844,0.0
2019-02-11,1.0,-0.0,-0.1309714475064892,-0.0,-0.5390456729441652,-1.0913458883304799,0.0
2019-02-12,1.0,-0.0,-0.14895974734742498,-0.0,-0.5363603623569826,-1.0850209158655844,0.0
2019-02-13,1.0,-0.0,-0.155460088691796,-0.0,-0.5360864745011087,-1.08009977827051,0.0
2019-02-14,1.0,-0.0,-0.13768942026970665,-0.0,-0.5524815793132211,-1.0903100236340886,0.0
2019-02-15,1.0,-0.0,-0.13934221134866134,-0.0,-0.5514470794295088,-1.0893547221218272,0.0
2019-02-19,1.0,-0.0,-0.14080075732264172,-0.0,-0.5526784719901994,-1.0907951887738057,0.0
2019-02-20,1.0,-0.0,-0.14177109440267335,-0.0,-0.5556390977443609,-1.0873294346978557,0.0
2019-02-21,1.0,-0.0,-0.14940671828867472,-0.0,-0.5532839396133921,-1.0826694891649489,0.0
2019-02-22,1.0,-0.0,-0.14954312458212612,-0.0,-0.5518163583686204,-1.0844940940494763,0.0
2019-02-25,1.0,-0.0,-0.15132387442743825,-0.0,-0.5558317506423862,-1.0858283990615574,0.0
2019-02-26,1.0,-0.0,-0.15817664453495509,-0.0,-0.550465881827819,-1.081041120348156,0.0
2019-02-27,1.0,-0.0,-0.1508496804978095,-0.0,-0.5551804001451014,-1.084382063230739,0.0
2019-02-28,1.0,-0.0,-0.1545649808920751,-0.0,-0.5580629864152417,-1.076850121342297,0.0
2019-03-01,1.0,-0.0,-0.15416794489221072,-0.0,-0.5601416738712106,-1.0745461137295367,0.0
2019-03-04,1.0,-0.0,-0.14939100866802307,-0.0,-0.5600211823071992,-1.077733493129686,0.0
2019-03-05,1.0,-0.0,-0.14786100730659824,-0.0,-0.5664565787272017,-1.0744603714652239,0.0
2019-03-06,1.0,-0.0,-0.1480283339840482,-0.0,-0.565898823135702,-1.0748508003792738,0.0
2019-03-07,1.0,-0.0,-0.12559149362578634,-0.0,-0.581890552802984,-1.0760173690363526,0.0
2019-03-08,1.0,-0.0,-0.11188674503671851,-0.0,-0.5831681233071789,-1.0972272638427387,0.0
2019-03-11,1.0,-0.0,-0.11292409835143195,-0.0,-0.5832161143307264,-1.1171158498846565,0.0
2019-03-12,1.0,-0.0,-0.1036833767115537,-0.0,-0.5906416204594319,-1.134689374222021,0.0
2019-03-13,1.0,-0.0,-0.11237775756197407,-0.0,-0.6010916534000454,-1.1293779849897658,0.0
2019-03-14,1.0,-0.0,-0.11501887649379773,-0.0,-0.5943966618410969,-1.1291265718584123,0.0
2019-03-15,1.0,-0.0,-0.11368678536890607,-0.0,-0.5950850446555549,-1.1355310313442175,0.0
2019-03-18,1.0,-0.0,-0.11457528128489221,-0.0,-0.6036244954049643,-1.1447221506484582,0.0
2019-03-19,1.0,-0.0,-0.11758964200614362,-0.0,-0.6023885396032498,-1.150862687681222,0.0
2019-03-20,1.0,-0.0,-0.12188668392292205,-0.0,-0.6010353753235548,-1.1531205061834915,0.0
2019-03-21,1.0,-0.0,-0.12539175939503724,-0.0,-0.6038413985450991,-1.1460651542597544,0.0
2019-03-22,1.0,-0.0,-0.1250613187130284,-0.0,-0.6277016303563699,-1.1327946905208481,0.0
2019-03-25,1.0,-0.0,-0.10374755719048166,-0.0,-0.6384354523508449,-1.131710541441545,0.0
2019-03-26,1.0,-0.0,-0.11057248384118191,-0.0,-0.6279143582640813,-1.1470163896583565,0.0
2019-03-27,1.0,-0.0,-0.12086738082175959,-0.0,-0.6196113533335258,-1.1469696532209164,0.0
2019-03-28,1.0,-0.0,-0.12479119866367146,-0.0,-0.6159783422613905,-1.1392488911929037,0.0
2019-03-29,1.0,-0.0,-0.1277411174826384,-0.0,-0.6157392732616777,-1.13811486038671,0.0
2019-04-01,1.0,-0.0,-0.13151307650257502,-0.0,-0.6161636504876715,-1.1294127801593925,0.0
2019-04-02,1.0,-0.0,-0.13891843716758187,-0.0,-0.6262254549636318,-1.1098237644826496,0.0
2019-04-03,1.0,-0.0,-0.13855092472747146,-0.0,-0.6343659217073662,-1.1033738890327036,0.0
2019-04-04,1.0,-0.0,-0.13648656424420277,-0.0,-0.6267046435353012,-1.1138442948385983,0.0
2019-04-05,1.0,-0.0,-0.13157591472198213,-0.0,-0.6304523192163641,-1.1189858830308268,0.0
2019-04-08,1.0,-0.0,-0.12983910427999884,-0.0,-0.6260253864087729,-1.1224131479722532,0.0
2019-04-09,1.0,-0.0,-0.12282169648009231,-0.0,-0.6409694171956145,-1.1213791113675706,0.0
2019-04-10,1.0,-0.0,-0.12919283419674124,-0.0,-0.6345903394784823,-1.1303215350331375,0.0
2019-04-11,1.0,-0.0,-0.13863339619904252,-0.0,-0.6350790657188452,-1.1277818076309298,0.0
2019-04-12,1.0,-0.0,-0.14120202751629254,-0.0,-0.628616944243302,-1.1266328747284575,0.0
2019-04-15,1.0,-0.0,-0.1398036319402207,-0.0,-0.630405190141049,-1.1260752454600746,0.0
2019-04-16,1.0,-0.0,-0.1516343650564073,-0.0,-0.6233439398322245,-1.1176742840613247,0.0
2019-04-17,1.0,-0.0,-0.15553112069214964,-0.0,-0.6097977372030441,-1.1282733875401487,0.0
2019-04-18,1.0,-0.0,-0.15582761714566873,-0.0,-0.6091574773523197,-1.1293160834708114,0.0
2019-04-22,1.0,-0.0,-0.16220371928399432,-0.0,-0.6113609330122719,-1.1276219211465375,0.0
2019-04-23,1.0,-0.0,-0.15070911722141825,-0.0,-0.6042547033285095,-1.1394211287988425,0.0
2019-04-24,1.0,-0.0,-0.15145732130464956,-0.0,-0.5996125375896368,-1.140440666204025,0.0
2019-04-25,1.0,-0.0,-0.1475863659957322,-0.0,-0.6078781936674549,-1.1282080858180978,0.0
2019-04-26,1.0,-0.0,-0.1454194180916405,-0.0,-0.6152138181608466,-1.1229562559474033,0.0
2019-04-29,1.0,-0.0,-0.13319287713931136,-0.0,-0.6147074951658057,-1.138185806228174,0.0
2019-04-30,1.0,-0.0,-0.12978118288931453,-0.0,-0.63985141331476,-1.1324510998897208,0.0
2019-05-01,1.0,-0.0,-0.12400464981110142,-0.0,-0.6466724789305434,-1.1354548096483579,0.0
2019-05-02,1.0,-0.0,-0.12891306877691144,-0.0,-0.6381356918421971,-1.1422669614802747,0.0
2019-05-03,1.0,-0.0,-0.1303905318561168,-0.0,-0.637442205356364,-1.1400738608275904,0.0
2019-05-06,1.0,-0.0,-0.11143379897191646,-0.0,-0.6392414253768187,-1.153515522899544,0.0
2019-05-07,1.0,-0.0,-0.11099491648511256,-0.0,-0.6381118373275236,-1.155758896151053,0.0
2019-05-08,1.0,-0.0,-0.12730595196658545,-0.0,-0.6419828286344124,-1.131279730827242,0.0
2019-05-09,1.0,-0.0,-0.12591605596269156,-0.0,-0.6569243692610723,-1.1138081858471165,0.0
2019-05-10,1.0,-0.0,-0.12562988705473502,-0.0,-0.6589052997393571,-1.1114682884448306,0.0
2019-05-13,1.0,-0.0,-0.12298241038569648,-0.0,-0.6608710771103191,-1.113970268625576,0.0
2019-05-14,1.0,-0.0,-0.14170179815882303,-0.0,-0.6420889615417706,-1.084057472253291,0.0
2019-05-15,1.0,-0.0,-0.14046247743488352,-0.0,-0.6400469927505086,-1.0849308003094644,0.0
2019-05-16,1.0,-0.0,-0.1434099638823597,-0.0,-0.6369030556670298,-1.0861663704637963,0.0
2019-05-17,1.0,-0.0,-0.14218947126964102,-0.0,-0.6345911228351875,-1.0905207019153573,0.0
2019-05-20,1.0,-0.0,-0.14044686336293324,-0.0,-0.6323116585505585,-1.0917788599255227,0.0
2019-05-21,1.0,-0.0,-0.14317205840251931,-0.0,-0.6270541082164329,-1.0926137990266247,0.0
2019-05-22,1.0,-0.0,-0.1406209831757548,-0.0,-0.6276386072152875,-1.0881487617469794,0.0
2019-05-23,1.0,-0.0,-0.13519993150098467,-0.0,-0.6400091332020436,-1.0789165739075834,0.0
2019-05-24,1.0,-0.0,-0.12370017948206605,-0.0,-0.6393265149141051,-1.0858949887467595,0.0
2019-05-28,1.0,-0.0,-0.12213740458015268,-0.0,-0.6383730203942122,-1.0878432266150164,0.0
2019-05-29,1.0,-0.0,-0.12598873271496044,-0.0,-0.6366585102145337,-1.082626756956695,0.0
2019-05-30,1.0,-0.0,-0.12146587941410243,-0.0,-0.6303508572726241,-1.0868627228341092,0.0
2019-05-31,1.0,-0.0,-0.12596838729816398,-0.0,-0.6299838247396351,-1.0818127642668636,0.0
2019-06-03,1.0,-0.0,-0.11820417856436062,-0.0,-0.6246925447400412,-1.084278080913743,0.0
2019-06-04,1.0,-0.0,-0.1298166431593794,-0.0,-0.6143864598025388,-1.0766431593794077,0.0
2019-06-05,1.0,-0.0,-0.12503500420050406,-0.0,-0.6262391486978438,-1.0490618874264912,0.0
2019-06-06,1.0,-0.0,-0.13361128210867984,-0.0,-0.614444009177906,-1.0500587609827075,0.0
2019-06-07,1.0,-0.0,-0.14075048269300725,-0.0,-0.6122506086129221,-1.0451912583596832,0.0
2019-06-10,1.0,-0.0,-0.14000279837694138,-0.0,-0.6133202742409403,-1.0450538687561215,0.0
2019-06-11,1.0,-0.0,-0.14001347633219158,-0.0,-0.6246841484642597,-1.042871581784491,0.0
2019-06-12,1.0,-0.0,-0.14678899082568805,-0.0,-0.6213562270291502,-1.0374547597003618,0.0
2019-06-13,1.0,-0.0,-0.1556684537008449,-0.0,-0.6228422264013248,-1.0283492856541387,0.0
2019-06-14,1.0,-0.0,-0.15070722945666815,-0.0,-0.6367029636281993,-1.019027840143691,0.0
2019-06-17,1.0,-0.0,-0.1469078670593185,-0.0,-0.6367409900434722,-1.0210068714065348,0.0
2019-06-18,1.0,-0.0,-0.14488851493479177,-0.0,-0.6339363343149629,-1.025858925816856,0.0
2019-06-19,1.0,-0.0,-0.1425768109441579,-0.0,-0.635708679076026,-1.025033639829558,0.0
2019-06-20,1.0,-0.0,-0.1472768107804604,-0.0,-0.6352049410443571,-1.024957888826502,0.0
2019-06-21,1.0,-0.0,-0.14758434396015643,-0.0,-0.6441092883874054,-1.0221446861194745,0.0
2019-06-24,1.0,-0.0,-0.14968170807278464,-0.0,-0.6430623626837925,-1.023998647963495,0.0
2019-06-25,1.0,-0.0,-0.14070380074944352,-0.0,-0.6510297805201025,-1.0257233820753386,0.0
2019-06-26,1.0,-0.0,-0.1382038025821397,-0.0,-0.65850213294912,-1.0284204876119445,0.0
2019-06-27,1.0,-0.0,-0.13244114984155728,-0.0,-0.6545382526029878,-1.0423551380715257,0.0
2019-06-28,1.0,-0.0,-0.13899898086286944,-0.0,-0.6491337334390216,-1.0428037594836372,0.0
2019-07-01,1.0,-0.0,-0.13073485319907222,-0.0,-0.6628387169768626,-1.0349606833738756,0.0
2019-07-02,1.0,-0.0,-0.13350104584770198,-0.0,-0.6579230029962123,-1.0351913618633048,0.0
2019-07-03,1.0,-0.0,-0.13477720675439092,-0.0,-0.6554187609420004,-1.033546055232394,0.0
2019-07-05,1.0,-0.0,-0.14186978108779055,-0.0,-0.6489223651545927,-1.0302414804784472,0.0
2019-07-08,1.0,-0.0,-0.1416525662718556,-0.0,-0.6494923857868019,-1.0289340101522841,0.0
2019-07-09,1.0,-0.0,-0.14124802883532328,-0.0,-0.6476965532777652,-1.0270049560711871,0.0
2019-07-10,1.0,-0.0,-0.14132852758144904,-0.0,-0.6469180300171768,-1.0276236871004985,0.0
2019-07-11,1.0,-0.0,-0.1417986138502282,-0.0,-0.6482785822955993,-1.0272722150222573,0.0
2019-07-12,1.0,-0.0,-0.14715408229363225,-0.0,-0.6420142507111274,-1.027177739600642,0.0
2019-07-15,1.0,-0.0,-0.15359053787665444,-0.0,-0.6449732469726838,-1.0175161926217966,0.0
2019-07-16,1.0,-0.0,-0.18590766521763055,-0.0,-0.6460408298024541,-0.9194134155065207,0.0
2019-07-17,1.0,-0.0,-0.19412266461216743,-0.0,-0.6416641444019481,-0.9157747021434665,0.0
2019-07-18,1.0,-0.0,-0.20132802838862304,-0.0,-0.5876391203828163,-0.8993225442228077,0.0
2019-07-19,1.0,-0.0,-0.20675320495628385,-0.0,-0.5724400579305905,-0.9028053424877969,0.0
2019-07-22,1.0,-0.0,-0.21143698942011516,-0.0,-0.5664389982590062,-0.9005758671487879,0.0
2019-07-23,1.0,-0.0,-0.2144065293849169,-0.0,-0.5638306440787177,-0.9065696566166402,0.0
2019-07-24,1.0,-0.0,-0.2164371080979688,-0.0,-0.5629454954713543,-0.9002894045768798,0.0
2019-07-25,1.0,-0.0,-0.2028977744449503,-0.0,-0.584750528937572,-0.8905166180133371,0.0
2019-07-26,1.0,-0.0,-0.20875240744703616,-0.0,-0.5795260004279906,-0.8866627434196447,0.0
2019-07-29,1.0,-0.0,-0.21866751979524915,-0.0,-0.5721826761577222,-0.8751766242768403,0.0
2019-07-30,1.0,-0.0,-0.22462105038428692,-0.0,-0.5725875320239112,-0.8714773697694279,0.0
2019-07-31,1.0,-0.0,-0.1947999678016582,-0.0,-0.5947570366792776,-0.8936113123507472,0.0
2019-08-01,1.0,-0.0,-0.19199697387263245,-0.0,-0.6053065304909352,-0.9045959309394505,0.0
2019-08-02,1.0,-0.0,-0.19234322356265626,-0.0,-0.5980056515596132,-0.9267470927073145,0.0
2019-08-05,1.0,-0.0,-0.18950310727563843,-0.0,-0.6012646204781678,-0.9230372601698825,0.0
2019-08-06,1.0,-0.0,-0.19402623938057856,-0.0,-0.5809495644692978,-0.9135122056135068,0.0
2019-08-07,1.0,-0.0,-0.2012987012987013,-0.0,-0.5653912203498981,-0.9165503917570033,0.0
2019-08-08,1.0,-0.0,-0.20015580508246927,-0.0,-0.5654381346370817,-0.9207005856122066,0.0
2019-08-09,1.0,-0.0,-0.18921445551430327,-0.0,-0.5515371671251903,-0.9302331793050028,0.0
2019-08-12,1.0,-0.0,-0.1910696021962642,-0.0,-0.5453248640792379,-0.95510577595952,0.0
2019-08-13,1.0,-0.0,-0.1917283084066735,-0.0,-0.5484855029426057,-0.9594244371254251,0.0
2019-08-14,1.0,-0.0,-0.19793320595279745,-0.0,-0.5351597190451842,-0.9580720686778439,0.0
2019-08-15,1.0,-0.0,-0.20187881887432368,-0.0,-0.5381012624155473,-0.9517375037011117,0.0
2019-08-16,1.0,-0.0,-0.210238541945859,-0.0,-0.527928169391584,-0.9420530688823372,0.0
2019-08-19,1.0,-0.0,-0.21085316772835094,-0.0,-0.5252005650470428,-0.9292891601588529,0.0
2019-08-20,1.0,-0.0,-0.2141813059770909,-0.0,-0.5236665160655912,-0.9198182156430224,0.0
2019-08-21,1.0,-0.0,-0.21657505509971056,-0.0,-0.5253193127804775,-0.9135399240553388,0.0
2019-08-22,1.0,-0.0,-0.21704997497299722,-0.0,-0.5314945072314866,-0.8858768671461315,0.0
2019-08-23,1.0,-0.0,-0.21692396859687024,-0.0,-0.5315348543126613,-0.8860319300279257,0.0
2019-08-26,1.0,-0.0,-0.21122403888643393,-0.0,-0.5054456603675496,-0.88269085804892,0.0
2019-08-27,1.0,-0.0,-0.20641188849341408,-0.0,-0.5007923930269413,-0.8907796627783119,0.0
2019-08-28,1.0,-0.0,-0.19632236449107865,-0.0,-0.5172324234475236,-0.8836454302262161,0.0
2019-08-29,1.0,-0.0,-0.1868037703513282,-0.0,-0.5287060839760068,-0.8811508400197345,0.0
2019-08-30,1.0,-0.0,-0.17690735518588466,-0.0,-0.5351719142110574,-0.8750679119343906,0.0
2019-09-03,1.0,-0.0,-0.18395921219493258,-0.0,-0.5395843577732343,-0.864515127203085,0.0
2019-09-04,1.0,-0.0,-0.18035247535001683,-0.0,-0.539323516472141,-0.8682487513263115,0.0
2019-09-05,1.0,-0.0,-0.20164048237381402,-0.0,-0.5311511660795557,-0.8384973387158984,0.0
2019-09-06,1.0,-0.0,-0.20201760255288487,-0.0,-0.5289773019712801,-0.8425034741880695,0.0
2019-09-09,1.0,-0.0,-0.20609429689108502,-0.0,-0.5295449866172535,-0.8379400864731315,0.0
2019-09-10,1.0,-0.0,-0.212867969273599,-0.0,-0.49969067381553844,-0.865159560756818,0.0
2019-09-11,1.0,-0.0,-0.22850084915856106,-0.0,-0.48021203231948945,-0.8644948793165559,0.0
2019-09-12,1.0,-0.0,-0.2526176995268751,-0.0,-0.4722976292044779,-0.8604669200341271,0.0
2019-09-13,1.0,-0.0,-0.25146244240824145,-0.0,-0.4831754413211161,-0.8537557591758554,0.0
2019-09-16,1.0,-0.0,-0.25931468675817937,-0.0,-0.47035297760346784,-0.8505779750232222,0.0
2019-09-17,1.0,-0.0,-0.26048815728365754,-0.0,-0.469193456834718,-0.8504566799112442,0.0
2019-09-18,1.0,-0.0,-0.26465730800990916,-0.0,-0.46387283236994226,-0.8519560280759704,0.0
2019-09-19,1.0,-0.0,-0.270884900990099,-0.0,-0.4529187293729373,-0.8546049917491749,0.0
2019-09-20,1.0,-0.0,-0.28666426104438375,-0.0,-0.45239445332233624,-0.8383937316356513,0.0
