Date,IWF,IWM,MTUM,SPY,TAK,VLUE,VXX
2019-01-02,-0.0,-0.6868540105009411,-0.0,-0.8656672060231814,1.0,-0.7496615262688637,0.0
2019-01-03,-0.0,-0.686214976403419,-0.0,-0.8722814428566713,1.0,-0.7417246955546022,0.0
2019-01-04,-0.0,-0.6888036206218023,-0.0,-0.8467794831431193,1.0,-0.7439656303292667,0.0
2019-01-07,-0.0,-0.6775609756097561,-0.0,-0.8398048780487806,1.0,-0.7346341463414634,0.0
2019-01-08,-0.0,-0.6926021660177338,-0.0,-0.8379085822726826,1.0,-0.741452082583516,0.0
2019-01-09,-0.0,-0.6925694467166181,-0.0,-0.8378431436704512,1.0,-0.7415175211857474,0.0
2019-01-10,-0.0,-0.6918422085568494,-0.0,-0.8380871385581579,1.0,-0.7410375506999869,0.0
2019-01-11,-0.0,-0.6915057031735137,-0.0,-0.8373369938229237,1.0,-0.739451580220283,0.0
2019-01-14,-0.0,-0.6948339727477179,-0.0,-0.8377761608678396,1.0,-0.7747387220531816,0.0
2019-01-15,-0.0,-0.6881253727387185,-0.0,-0.8378835067258632,1.0,-0.7872573056788815,0.0
2019-01-16,-0.0,-0.6832704901766224,-0.0,-0.8304227029172455,1.0,-0.7938413706423232,0.0
2019-01-17,-0.0,-0.6629744742758894,-0.0,-0.8396376140722127,1.0,-0.8037957942071156,0.0
2019-01-18,-0.0,-0.6631414413515581,-0.0,-0.8433270145332402,1.0,-0.8192158036516013,0.0
2019-01-22,-0.0,-0.6211916503411471,-0.0,-0.9249138688103764,1.0,-0.8315881915827873,0.0
2019-01-23,-0.0,-0.5839880284324729,-0.0,-0.9505492636805768,1.0,-0.8664762099105533,0.0
2019-01-24,-0.0,-0.5824205728280836,-0.0,-0.9541805565004421,1.0,-0.8649908157017484,0.0
2019-01-25,-0.0,-0.493355597300494,-0.0,-1.0577819522716205,1.0,-0.927607319279204,0.0
2019-01-28,-0.0,-0.47316020330014624,-0.0,-1.0862981271322147,1.0,-0.9216737450393371,0.0
2019-01-29,-0.0,-0.46394776353922973,-0.0,-1.0875728901148785,1.0,-0.9401864590244073,0.0
2019-01-30,-0.0,-0.4636027359017309,-0.0,-1.0843104410943607,1.0,-0.9417573981016193,0.0
2019-01-31,-0.0,-0.46939345292105816,-0.0,-1.0550010469742443,1.0,-0.9655545473581351,0.0
2019-02-01,-0.0,-0.46839261909773383,-0.0,-1.0651090998386306,1.0,-0.9745316775415702,0.0
2019-02-04,-0.0,-0.46611419341245874,-0.0,-1.0624341597022264,1.0,-0.9829341948170518,0.0
2019-02-05,-0.0,-0.45396190676628434,-0.0,-1.0569644673611842,1.0,-0.9967378722508682,0.0
2019-02-06,-0.0,-0.4526738816230127,-0.0,-1.0498114005710861,1.0,-1.0227729403884795,0.0
2019-02-07,-0.0,-0.4482880588568194,-0.0,-1.0419850028296547,1.0,-1.0467954159592527,0.0
2019-02-08,-0.0,-0.4508260653761611,-0.0,-1.0583209246259662,1.0,-1.0362334255123025,0.0
2019-02-11,-0.0,-0.4439033060789193,-0.0,-1.0575542125844293,1.0,-1.053430501244223,0.0
2019-02-12,-0.0,-0.4555096810933941,-0.0,-1.0631406605922553,1.0,-1.0405395785876994,0.0
2019-02-13,-0.0,-0.47142094967099407,-0.0,-1.0572292370620664,1.0,-1.0281700160056908,0.0
2019-02-14,-0.0,-0.46782063610784624,-0.0,-1.0629340741532214,1.0,-1.0308793674537877,0.0
2019-02-15,-0.0,-0.49212008842615707,-0.0,-1.0520929900877132,1.0,-1.0213577693788776,0.0
2019-02-19,-0.0,-0.4809824261219834,-0.0,-1.0635226179018287,1.0,-1.0201760952482801,0.0
2019-02-20,-0.0,-0.4902765388046387,-0.0,-1.0645495093666368,1.0,-1.0134165923282783,0.0
2019-02-21,-0.0,-0.5040265108323831,-0.0,-1.0603620296465224,1.0,-0.9989310148232611,0.0
2019-02-22,-0.0,-0.48757510043016106,-0.0,-1.073802836929859,1.0,-0.9936364605922715,0.0
2019-02-25,-0.0,-0.475748524287035,-0.0,-1.0837778251902423,1.0,-0.9964440651447265,0.0
2019-02-26,-0.0,-0.47518663348738005,-0.0,-1.0861002488446498,1.0,-0.9936366868112335,0.0
2019-02-27,-0.0,-0.47045438384412996,-0.0,-1.0902723458721466,1.0,-0.99473796487236,0.0
2019-02-28,-0.0,-0.4715820173566653,-0.0,-1.0899843505477307,1.0,-0.9951273296343718,0.0
2019-03-01,-0.0,-0.4746407739365486,-0.0,-1.0948570209133588,1.0,-0.987160335751885,0.0
2019-03-04,-0.0,-0.4768666809025553,-0.0,-1.0958075307851092,1.0,-0.986297957149975,0.0
2019-03-05,-0.0,-0.4594712693904304,-0.0,-1.1814507319204721,1.0,-1.0004733813997524,0.0
2019-03-06,-0.0,-0.46223487752345493,-0.0,-1.1787317927937795,1.0,-1.0096009929544043,0.0
2019-03-07,-0.0,-0.44592673592126847,-0.0,-1.1913249498815384,1.0,-1.0077638053581193,0.0
2019-03-08,-0.0,-0.4186370979585842,-0.0,-1.2432442355705684,1.0,-1.0097297694228227,0.0
2019-03-11,-0.0,-0.4170746180091975,-0.0,-1.235981308411215,1.0,-1.0555926420412403,0.0
2019-03-12,-0.0,-0.3722353648004206,-0.0,-1.2640156208929443,1.0,-1.118808906912996,0.0
2019-03-13,-0.0,-0.3923649133406336,-0.0,-1.270399879167768,1.0,-1.1132424574255184,0.0
2019-03-14,-0.0,-0.3946504696872524,-0.0,-1.2658920285207682,1.0,-1.1120458746746142,0.0
2019-03-15,-0.0,-0.35513153019636906,-0.0,-1.2278992219340497,1.0,-1.1220822526861802,0.0
2019-03-18,-0.0,-0.36980650967451634,-0.0,-1.2398380080995952,1.0,-1.1401679916004201,0.0
2019-03-19,-0.0,-0.37046788024672783,-0.0,-1.2425906423950654,1.0,-1.1480367082894538,0.0
2019-03-20,-0.0,-0.370412196499153,-0.0,-1.243440617353661,1.0,-1.1505364201016375,0.0
2019-03-21,-0.0,-0.37289283564118,-0.0,-1.287740818783865,1.0,-1.1021222155328116,0.0
2019-03-22,-0.0,-0.3711971331516667,-0.0,-1.2854529844339093,1.0,-1.0761879876068534,0.0
2019-03-25,-0.0,-0.30858237830268637,-0.0,-1.3030917197921656,1.0,-1.0733684637211187,0.0
2019-03-26,-0.0,-0.3163178366364141,-0.0,-1.2912391183552507,1.0,-1.096832746804964,0.0
2019-03-27,-0.0,-0.2963250804929499,-0.0,-1.3019503349246881,1.0,-1.1025498686207025,0.0
2019-03-28,-0.0,-0.28937728937728935,-0.0,-1.288933288933289,1.0,-1.1216931216931216,0.0
2019-03-29,-0.0,-0.27444596544452254,-0.0,-1.293425579932665,1.0,-1.1318583743386732,0.0
2019-04-01,-0.0,-0.29153849004855265,-0.0,-1.3016567213965384,1.0,-1.1131537007523813,0.0
2019-04-02,-0.0,-0.3071605485933977,-0.0,-1.3184725148793022,1.0,-1.0710879449927915,0.0
2019-04-03,-0.0,-0.308545649521133,-0.0,-1.3137965462411714,1.0,-1.0754723958140737,0.0
2019-04-04,-0.0,-0.3069889686829052,-0.0,-1.310024431776116,1.0,-1.0847338417117052,0.0
2019-04-05,-0.0,-0.31787235591801066,-0.0,-1.2848145046783412,1.0,-1.0380456547857428,0.0
2019-04-08,-0.0,-0.31217372389791187,-0.0,-1.2874854988399074,1.0,-1.025630800464037,0.0
2019-04-09,-0.0,-0.3160779758231386,-0.0,-1.288779177405888,1.0,-1.0253022107670529,0.0
2019-04-10,-0.0,-0.258664323374341,-0.0,-1.2264674868189809,1.0,-1.0298066783831286,0.0
2019-04-11,-0.0,-0.2462799451225947,-0.0,-1.2483202589087838,1.0,-1.023182185949977,0.0
2019-04-12,-0.0,-0.25180033020690623,-0.0,-1.2426318192995398,1.0,-1.018372150209014,0.0
2019-04-15,-0.0,-0.25956844711708527,-0.0,-1.2357622921825255,1.0,-1.0419879731163777,0.0
2019-04-16,-0.0,-0.26497207098918196,-0.0,-1.232977444672276,1.0,-1.0373683094110162,0.0
2019-04-17,-0.0,-0.270277905293266,-0.0,-1.2329884529820967,1.0,-1.0278964652706664,0.0
2019-04-18,-0.0,-0.2919074120024104,-0.0,-1.232178937293963,1.0,-1.0205948034454644,0.0
2019-04-22,-0.0,-0.30396177299147736,-0.0,-1.2377776985343936,1.0,-1.0242128160325215,0.0
2019-04-23,-0.0,-0.301501801448293,-0.0,-1.2444618842078978,1.0,-1.0212606570827238,0.0
2019-04-24,-0.0,-0.29191152900950956,-0.0,-1.241906186558393,1.0,-1.027816362146953,0.0
2019-04-25,-0.0,-0.28231908771181924,-0.0,-1.2510924011510176,1.0,-1.019112579487726,0.0
2019-04-26,-0.0,-0.2807379234351117,-0.0,-1.2544342942451925,1.0,-1.019372267443927,0.0
2019-04-29,-0.0,-0.283821230638056,-0.0,-1.2540500213159018,1.0,-1.014779025152764,0.0
2019-04-30,-0.0,-0.29289532372827354,-0.0,-1.2511947325569046,1.0,-0.9958228609862295,0.0
2019-05-01,-0.0,-0.3086606953945976,-0.0,-1.2268848296776924,1.0,-0.9907962479723534,0.0
2019-05-02,-0.0,-0.29977833292283873,-0.0,-1.2259244924527637,1.0,-0.9928222089300164,0.0
2019-05-03,-0.0,-0.30607369937120177,-0.0,-1.2170934766571821,1.0,-0.9896371236870765,0.0
2019-05-06,-0.0,-0.2943545562793304,-0.0,-1.2216151852630104,1.0,-0.9861665616025775,0.0
2019-05-07,-0.0,-0.29587765957446804,-0.0,-1.2161954087346025,1.0,-0.9874020156774916,0.0
2019-05-08,-0.0,-0.29866946778711484,-0.0,-1.201890756302521,1.0,-1.0008403361344536,0.0
2019-05-09,-0.0,-0.2986494996851165,-0.0,-1.2070184031908193,1.0,-0.9930025890420544,0.0
2019-05-10,-0.0,-0.30480533146264466,-0.0,-1.2153279551034724,1.0,-0.9874430024552787,0.0
2019-05-13,-0.0,-0.2999539676357069,-0.0,-1.2433341595552565,1.0,-0.9976275627633582,0.0
2019-05-14,-0.0,-0.2555407956372789,-0.0,-1.2524645179333007,1.0,-0.9877648045864503,0.0
2019-05-15,-0.0,-0.24818141330166268,-0.0,-1.439355700712589,1.0,-1.0238643111638954,0.0
2019-05-16,-0.0,-0.2511045928786247,-0.0,-1.437864330004084,1.0,-1.0239483161920322,0.0
2019-05-17,-0.0,-0.22791789293298065,-0.0,-1.402525798159669,1.0,-1.0949223261185412,0.0
2019-05-20,-0.0,-0.2115356027947079,-0.0,-1.406236063624201,1.0,-1.0985580496506615,0.0
2019-05-21,-0.0,-0.20480664844832105,-0.0,-1.4251488039531315,1.0,-1.1135402238610415,0.0
2019-05-22,-0.0,-0.19037453183520597,-0.0,-1.4431086142322096,1.0,-1.1118352059925094,0.0
2019-05-23,-0.0,-0.19131543422828862,-0.0,-1.4388405579721015,1.0,-1.1196565171741415,0.0
2019-05-24,-0.0,-0.16039781649592463,-0.0,-1.4494129963359008,1.0,-1.1291034173334331,0.0
2019-05-28,-0.0,-0.16659182757072294,-0.0,-1.445853914084718,1.0,-1.1295090555306093,0.0
2019-05-29,-0.0,-0.17452072200007474,-0.0,-1.4569303785642214,1.0,-1.1055719570985463,0.0
2019-05-30,-0.0,-0.1727744779409018,-0.0,-1.4560499084762226,1.0,-1.106877358138145,0.0
2019-05-31,-0.0,-0.1796285875070343,-0.0,-1.4460701556931157,1.0,-1.1259801163008816,0.0
2019-06-03,-0.0,-0.18785642401878566,-0.0,-1.4511536024451155,1.0,-1.0882999739088302,0.0
2019-06-04,-0.0,-0.1924557927399155,-0.010617219335302254,-1.494597928894538,1.0,-1.0407865714606153,0.0
2019-06-05,-0.0,-0.1919723336153931,-0.030940730657444543,-1.485780508443398,1.0,-0.9703837239248004,0.0
2019-06-06,-0.0,-0.1794535519125683,-0.0026958105646630232,-1.4720582877959927,1.0,-0.9887795992714025,0.0
2019-06-07,-0.0,-0.21227269434180973,-0.011084546837643988,-1.4279142215460405,1.0,-0.9711294646091428,0.0
2019-06-10,-0.0,-0.21063520871143374,-0.010490018148820326,-1.4376043557168783,1.0,-0.9710344827586206,0.0
2019-06-11,-0.0,-0.2094577416191479,-0.04834198961246504,-1.4078741873388296,1.0,-0.9663313115170886,0.0
2019-06-12,-0.0,-0.20802442215438288,-0.04608227940107574,-1.4092891408634975,1.0,-0.970853321703736,0.0
2019-06-13,-0.0,-0.2182049418604651,-0.056758720930232556,-1.3988008720930234,1.0,-0.959920058139535,0.0
2019-06-14,-0.0,-0.20433649460653008,-0.05491203938318975,-1.4045826395424599,1.0,-0.9559472960254832,0.0
2019-06-17,-0.0,-0.20774380314818167,-0.05438755201736928,-1.3945359146010494,1.0,-0.9619323321874436,0.0
2019-06-18,-0.0,-0.21882556754610752,-0.058180243259826035,-1.3781354892265494,1.0,-0.9540549319666511,0.0
2019-06-19,-0.0,-0.21245276228180673,-0.07072161238078101,-1.3745186251574593,1.0,-0.9414072341191292,0.0
2019-06-20,-0.0,-0.21769892239033414,-0.08432204927252276,-1.378723558651718,1.0,-0.9475708428576611,0.0
2019-06-21,-0.0,-0.22897824270821981,-0.08208928117394935,-1.3671860811448913,1.0,-0.9540154734662744,0.0
2019-06-24,-0.0,-0.21902195681462333,-0.0907402687251939,-1.3552780104140116,1.0,-0.9762589666096203,0.0
2019-06-25,-0.0,-0.20827415419352488,-0.09319348847372447,-1.3611930514585382,1.0,-0.9790961069230488,0.0
2019-06-26,-0.0,-0.20754510262216053,-0.07983346724125338,-1.3389087721861077,1.0,-1.0257103206486011,0.0
2019-06-27,-0.0,-0.1949793546972631,-0.09584536120144699,-1.3335403953666825,1.0,-1.0296707713669746,0.0
2019-06-28,-0.0,-0.16440609805140205,-0.10503418272218769,-1.354330420794794,1.0,-1.0320988557013857,0.0
2019-07-01,-0.0,-0.16039871476559076,-0.10698115963195559,-1.361216591207828,1.0,-1.0226011391850445,0.0
2019-07-02,-0.0,-0.16770639524278572,-0.10028820546495931,-1.3546751304220932,1.0,-1.0255007113932362,0.0
2019-07-03,-0.0,-0.16653898070117837,-0.10160154682426763,-1.353872532924738,1.0,-1.0261573820728902,0.0
2019-07-05,-0.0,-0.14063750818717705,-0.11098173349828978,-1.3534677243286515,1.0,-1.0336220071319409,0.0
2019-07-08,-0.0,-0.14429237041351192,-0.10770966802562609,-1.3532323820617354,1.0,-1.0348354688410015,0.0
2019-07-09,-0.0,-0.13807653135457587,-0.10784955623454096,-1.3540302633493382,1.0,-1.0374654444929434,0.0
2019-07-10,-0.0,-0.1376550620248099,-0.1078613263487213,-1.3551602459165484,1.0,-1.0371421295791043,0.0
2019-07-11,-0.0,-0.13189413520696058,-0.11700462339364376,-1.358731661145291,1.0,-1.0328734209472499,0.0
2019-07-12,-0.0,-0.13688309797641576,-0.11613772019216771,-1.3551827049060998,1.0,-1.0313000436744795,0.0
2019-07-15,-0.0,-0.14188893747267162,-0.12807899723072438,-1.3670747704416266,1.0,-1.0067409998542485,0.0
2019-07-16,-0.0,-0.13487693710118506,-0.12743846855059254,-1.3689334548769372,1.0,-1.0150227894257065,0.0
2019-07-17,-0.0,-0.12506812979179535,-0.13109988735874423,-1.3610697285709095,1.0,-1.0163511500308855,0.0
2019-07-18,-0.0,-0.12182686049034497,-0.11618572358429159,-1.3673247993057063,1.0,-1.0107760179359224,0.0
2019-07-19,-0.0,-0.12689843806233356,-0.13078528755488375,-1.339235586266465,1.0,-1.0020154034405817,0.0
2019-07-22,-0.0,-0.11740774077407741,-0.12406840684068406,-1.341134113411341,1.0,-1.0177497749774977,0.0
2019-07-23,-0.0,-0.12425651562668974,-0.12083198154356369,-1.34083126058902,1.0,-1.0188169135935978,0.0
2019-07-24,-0.0,-0.12456797235023041,-0.12932027649769584,-1.3356494815668203,1.0,-1.01065668202765,0.0
2019-07-25,-0.0,-0.10175653300698294,-0.14041465697214023,-1.358433518105248,1.0,-0.9988841696062197,0.0
2019-07-26,-0.0,-0.09923994092431829,-0.13720687295126255,-1.3635675948272754,1.0,-1.0021613054284788,0.0
2019-07-29,-0.0,-0.09592291651686201,-0.14165528151290716,-1.351765298051341,1.0,-1.0060041705615876,0.0
2019-07-30,-0.0,-0.09470882342361786,-0.14628970180928744,-1.3456350490989533,1.0,-1.010359339592101,0.0
2019-07-31,-0.0,-0.10121442943374533,-0.1466657085369359,-1.3354771486059211,1.0,-1.0096292037941939,0.0
2019-08-01,-0.0,-0.1429936774003823,-0.11226290251433613,-1.4081385090427878,1.0,-1.0124981620349949,0.0
2019-08-02,-0.0,-0.12308823529411765,-0.14613970588235292,-1.4151102941176468,1.0,-0.9921323529411764,0.0
2019-08-05,-0.0,-0.1174225744899457,-0.1287611918391311,-1.423528548363423,1.0,-0.9997431381183034,0.0
2019-08-06,-0.0,-0.12320638688100119,-0.13129787463588305,-1.3556658395368075,1.0,-0.9860466788938037,0.0
2019-08-07,-0.0,-0.12528776978417264,-0.12906474820143884,-1.3567625899280575,1.0,-0.9860071942446043,0.0
2019-08-08,-0.0,-0.12258715067703833,-0.12316335350043217,-1.3622154998559493,1.0,-0.9933016421780467,0.0
2019-08-09,-0.0,-0.09393515027469568,-0.11749075370749397,-1.3486301123918274,1.0,-1.0307371898452369,0.0
2019-08-12,-0.0,-0.08287809085681427,-0.13452415181138586,-1.3698246118458883,1.0,-1.0067926969522714,0.0
2019-08-13,-0.0,-0.0758998996127922,-0.12856733113437546,-1.3751971891581816,1.0,-1.0055571490032984,0.0
2019-08-14,-0.0,-0.08913470115967885,-0.12752899197145406,-1.352007136485281,1.0,-0.9995718108831401,0.0
2019-08-15,-0.0,-0.11303800566413762,-0.14744239711898185,-1.3037656026013078,1.0,-0.9321352400265726,0.0
2019-08-16,-0.0,-0.11015881900230881,-0.1511229273070734,-1.3057440705240326,1.0,-0.9311900930525431,0.0
2019-08-19,-0.0,-0.07762110847410303,-0.1605821583135558,-1.3282493368700266,1.0,-0.923740053050398,0.0
2019-08-20,-0.0,-0.07902513646003546,-0.1698362479574453,-1.3173869206967284,1.0,-0.9104404964711609,0.0
2019-08-21,-0.0,-0.08587660650569855,-0.14847403609658089,-1.3246267364118198,1.0,-0.9052204939896769,0.0
2019-08-22,-0.0,-0.0889382219293073,-0.1476638107461237,-1.3388601755177079,1.0,-0.8932671962260226,0.0
2019-08-23,-0.0,-0.09044912669808707,-0.14589686720266148,-1.3374688106459662,1.0,-0.8916343221513724,0.0
2019-08-26,-0.0,-0.06954829458158353,-0.14503738604937008,-1.32735839393629,1.0,-0.8723411519683159,0.0
2019-08-27,-0.0,-0.06685227311309544,-0.13288968865650358,-1.3145689742980342,1.0,-0.8809628900281804,0.0
2019-08-28,-0.0,-0.06576671302106299,-0.13292405793168946,-1.3165213852050335,1.0,-0.8765390224875352,0.0
2019-08-29,-0.0,-0.06072531125962615,-0.13437595413373138,-1.318756996980697,1.0,-0.8785833022356414,0.0
2019-08-30,-0.0,-0.039437562772012054,-0.1346501506528289,-1.317877469032474,1.0,-0.8558754603280883,0.0
2019-09-03,-0.0,-0.03573465758480689,-0.1362278965204845,-1.311713585880616,1.0,-0.8716907693856324,0.0
2019-09-04,-0.0,-0.0,-0.14769303679631698,-1.3330625232727396,1.0,-0.9044040486104059,0.0
2019-09-05,-0.0,-0.0,-0.1310465546840812,-1.3382367792102872,1.0,-0.8969266502844448,0.0
2019-09-06,-0.0,-0.0,-0.14810330912025826,-1.35697471078827,1.0,-0.8578490718321226,0.0
2019-09-09,-0.0,-0.0,-0.1512387235761411,-1.361922714420358,1.0,-0.8529352362999865,0.0
2019-09-10,-0.0,-0.0,-0.20008755093107047,-1.3648853419537328,1.0,-0.8023706098259082,0.0
