Date,IWF,IWM,MTUM,SPY,TRTX,VLUE,VXX
2018-11-08,-0.019436662957135732,-0.39579415940749835,-0.0,-0.26739322307072416,1.0,-0.236098852603707,0.0
2018-11-09,-0.019378729446075327,-0.3956906310558529,-0.0,-0.2675607743817034,1.0,-0.2360559488862027,0.0
2018-11-12,-0.01930250798691485,-0.3846536452853289,-0.0,-0.274061178811241,1.0,-0.23501616513305146,0.0
2018-11-13,-0.0057272899677602886,-0.3828750237056704,-0.0,-0.27530817371515265,1.0,-0.23256210885643847,0.0
2018-11-14,-0.006201050575540933,-0.382492936112112,-0.0,-0.27533043824550096,1.0,-0.23232131682248308,0.0
2018-11-15,-0.005701405462741979,-0.3825434708489601,-0.0,-0.2757320907678903,1.0,-0.23017767170511802,0.0
2018-11-16,-0.002215867123728717,-0.37629969129372554,-0.0,-0.27743792731198275,1.0,-0.2379310997897767,0.0
2018-11-19,-0.005403150890098015,-0.3760593019508219,-0.0,-0.2764327829070848,1.0,-0.23796614025442203,0.0
2018-11-20,-0.0,-0.3720232479148583,-0.0,-0.274314073291316,1.0,-0.24068762501415256,0.0
2018-11-21,-0.0,-0.369980718470956,-0.0,-0.2744716299444018,1.0,-0.2275594825811041,0.0
2018-11-23,-0.0,-0.37007844532229983,-0.0,-0.27450246194746597,1.0,-0.22764121094115666,0.0
2018-11-26,-0.0,-0.37052635519616645,-0.0,-0.2740715783168613,1.0,-0.22721997604073074,0.0
2018-11-27,-0.0,-0.3703144231845138,-0.0,-0.2705046436164261,1.0,-0.2240871284174406,0.0
2018-11-28,-0.0,-0.3731482518004403,-0.0,-0.2691891488488376,1.0,-0.22340385835292362,0.0
2018-11-29,-0.0,-0.36768688554999074,-0.0,-0.2648488221109256,1.0,-0.22240771656464478,0.0
2018-11-30,-0.0,-0.36769561829851966,-0.0,-0.2646458650243016,1.0,-0.22273958371980856,0.0
2018-12-03,-0.0,-0.3688900439972525,-0.0,-0.26481890582360257,1.0,-0.22269664172870218,0.0
2018-12-04,-0.0,-0.36904806017712233,-0.0,-0.26247823025901357,1.0,-0.22121762330010747,0.0
2018-12-06,-0.0,-0.34993086886916025,-0.0,-0.25929631785766266,1.0,-0.21001309853005387,0.0
2018-12-07,-0.0,-0.3500363768643143,-0.0,-0.25960349217897416,1.0,-0.20920334667151694,0.0
2018-12-10,-0.0,-0.3491253381424707,-0.0,-0.25495040577096484,1.0,-0.1993327321911632,0.0
2018-12-11,-0.0,-0.34898191065341677,-0.0,-0.25619059642541525,1.0,-0.198369614226198,0.0
2018-12-12,-0.0,-0.3489953464882219,-0.0,-0.25608744273294615,1.0,-0.19862198333393455,0.0
2018-12-13,-0.0,-0.346767361799535,-0.0,-0.25814242713721813,1.0,-0.1975090571547016,0.0
2018-12-14,-0.0,-0.341586031677388,-0.0,-0.2622484098239545,1.0,-0.19804674126529362,0.0
2018-12-17,-0.0,-0.3396531293762792,-0.0,-0.2534381844949549,1.0,-0.20230528923839275,0.0
2018-12-18,-0.0,-0.35576271496859035,-0.0,-0.2674126847493636,1.0,-0.2082928884086372,0.0
2018-12-19,-0.0,-0.3577430089536872,-0.0,-0.26978728098398636,1.0,-0.2110091743119266,0.0
2018-12-20,-0.0,-0.3566533776708126,-0.0,-0.26990134298469626,1.0,-0.21063364626775186,0.0
2018-12-21,-0.0,-0.35934781804049304,-0.0,-0.2722730132879298,1.0,-0.2190842802679794,0.0
2018-12-24,-0.0,-0.35005245817151054,-0.0,-0.26685563879327795,1.0,-0.22372949989876492,0.0
2018-12-26,-0.0,-0.3511250366461448,-0.0,-0.2611953972442099,1.0,-0.22000513046027556,0.0
2018-12-27,-0.0,-0.35528381698283984,-0.0,-0.2692613185067514,1.0,-0.22262038901305944,0.0
2018-12-28,-0.0,-0.3584330673758865,-0.0,-0.2680814125295508,1.0,-0.2203937647754137,0.0
2018-12-31,-0.0,-0.3601189926276307,-0.0,-0.2676779808207535,1.0,-0.21991463572365627,0.0
2019-01-02,-0.0,-0.36000147814197553,-0.0,-0.2657884039762019,1.0,-0.2219060640774546,0.0
2019-01-03,-0.0,-0.3599076212471132,-0.0,-0.2664203233256351,1.0,-0.22124711316397228,0.0
2019-01-04,-0.0,-0.3613062185121171,-0.0,-0.2553414481668076,1.0,-0.22204243739197588,0.0
2019-01-07,-0.0,-0.3538952164009112,-0.0,-0.25222779043280186,1.0,-0.21618223234624148,0.0
2019-01-08,-0.0,-0.35724586094226307,-0.0,-0.25082598616359086,1.0,-0.21731193983535038,0.0
2019-01-09,-0.0,-0.3559216888353678,-0.0,-0.2506796577079571,1.0,-0.2179831043479848,0.0
2019-01-10,-0.0,-0.35744035658178364,-0.0,-0.25022834386759707,1.0,-0.21908224032735374,0.0
2019-01-11,-0.0,-0.3474184410125194,-0.0,-0.25261811203509094,1.0,-0.22761582746961526,0.0
2019-01-14,-0.0,-0.34707432209902295,-0.0,-0.2535770483404691,1.0,-0.22904087532477038,0.0
2019-01-15,-0.0,-0.3466451919909221,-0.0,-0.25377942091584615,1.0,-0.2298034335078151,0.0
2019-01-16,-0.0,-0.34819730876115257,-0.0,-0.24804373263127105,1.0,-0.23206450197455022,0.0
2019-01-17,-0.0,-0.3451249817278176,-0.0,-0.24888539687180236,1.0,-0.23322613652974714,0.0
2019-01-18,-0.0,-0.34287759484609875,-0.0,-0.2516931887010627,1.0,-0.24088247710294952,0.0
2019-01-22,-0.0,-0.37010484810466887,-0.0,-0.23278071511784212,1.0,-0.18938973026256836,0.0
2019-01-23,-0.0,-0.3630135754742425,-0.0,-0.23419940663490066,1.0,-0.2008450957475501,0.0
2019-01-24,-0.0,-0.35974149880290185,-0.0,-0.24087775197566205,1.0,-0.1995283613256287,0.0
2019-01-25,-0.0,-0.3554688910555014,-0.0,-0.25385476474199253,1.0,-0.19618676199761673,0.0
2019-01-28,-0.0,-0.34820281832817784,-0.0,-0.2663663826631211,1.0,-0.1943886688012156,0.0
2019-01-29,-0.0,-0.34588154344795113,-0.0,-0.2644720879280062,1.0,-0.20037300595723104,0.0
2019-01-30,-0.0,-0.346035759436518,-0.0,-0.2640960809102402,1.0,-0.19590030702546507,0.0
2019-01-31,-0.0,-0.35444524756053486,-0.0,-0.24051319118178532,1.0,-0.2120527647271413,0.0
2019-02-01,-0.0,-0.35623649862944073,-0.0,-0.24913318931871406,1.0,-0.2099406393522973,0.0
2019-02-04,-0.0,-0.3567050435605027,-0.0,-0.2582710390862298,1.0,-0.20381586366199234,0.0
2019-02-05,-0.0,-0.35927947598253274,-0.0,-0.2605167394468705,1.0,-0.19970887918486172,0.0
2019-02-06,-0.0,-0.35790718835304824,-0.0,-0.26005459508644224,1.0,-0.2018744313011829,0.0
2019-02-07,-0.0,-0.3543037928651951,-0.0,-0.25935488563220477,1.0,-0.20458925779119239,0.0
2019-02-08,-0.0,-0.3526786527496949,-0.0,-0.2629287574913019,1.0,-0.20598575514144674,0.0
2019-02-11,-0.0,-0.3493846097658961,-0.0,-0.27146561484240894,1.0,-0.20521529527774734,0.0
2019-02-12,-0.0,-0.34990299791354,-0.0,-0.2766938760569567,1.0,-0.20363117244408654,0.0
2019-02-13,-0.0,-0.34904144604710613,-0.0,-0.27650173452620047,1.0,-0.2002738725579697,0.0
2019-02-14,-0.0,-0.3192698435901184,-0.0,-0.2963017102762754,1.0,-0.21162841689811432,0.0
2019-02-15,-0.0,-0.3282727588666752,-0.0,-0.2925316895611933,1.0,-0.2083188527738655,0.0
2019-02-19,-0.0,-0.32646500073067364,-0.0,-0.29294534560865115,1.0,-0.20727385649568902,0.0
2019-02-20,-0.0,-0.33072074540970126,-0.0,-0.29001552936877684,1.0,-0.20626655704759295,0.0
2019-02-21,-0.0,-0.3374730613288527,-0.0,-0.2896592029806041,1.0,-0.19921832194908132,0.0
2019-02-22,-0.0,-0.35031524023479965,-0.0,-0.2688781795782303,1.0,-0.19253206754112617,0.0
2019-02-25,-0.0,-0.350430760859708,-0.0,-0.2703183096037,1.0,-0.1929990024485354,0.0
2019-02-26,-0.0,-0.3473436510091411,-0.0,-0.2742148610734003,1.0,-0.18856005068331977,0.0
2019-02-27,-0.0,-0.34834959894258455,-0.0,-0.27916493146716403,1.0,-0.18311032247551107,0.0
2019-02-28,-0.0,-0.35089340727048673,-0.0,-0.28190351926352797,1.0,-0.1793700844478272,0.0
2019-03-01,-0.0,-0.35307764808236064,-0.0,-0.2780214601609512,1.0,-0.18141448560864207,0.0
2019-03-04,-0.0,-0.35466516927201264,-0.0,-0.2705816291412321,1.0,-0.1861177024652671,0.0
2019-03-05,-0.0,-0.34169954037132205,-0.0,-0.28263544569505267,1.0,-0.18522673808403606,0.0
2019-03-06,-0.0,-0.3391552759094525,-0.0,-0.2841903522094453,1.0,-0.18469299197222824,0.0
2019-03-07,-0.0,-0.3492204174655428,-0.0,-0.2757117534276309,1.0,-0.18384401114206125,0.0
2019-03-08,-0.0,-0.34570280540353815,-0.0,-0.2916674242286504,1.0,-0.18077853129943092,0.0
2019-03-11,-0.0,-0.3443984159716773,-0.0,-0.2934102231874008,1.0,-0.1871270325017793,0.0
2019-03-12,-0.0,-0.34555984555984554,-0.0,-0.29873138444567016,1.0,-0.19428203713918,0.0
2019-03-13,-0.0,-0.34957983193277314,-0.0,-0.3031489518884477,1.0,-0.19416381937390342,0.0
2019-03-14,-0.0,-0.34763054577627045,-0.0,-0.3055130591856672,1.0,-0.19007243839050378,0.0
2019-03-15,-0.0,-0.3421723704634489,-0.0,-0.30994530268312515,1.0,-0.19576465370685198,0.0
2019-03-18,-0.0,-0.35837943622746604,-0.0,-0.32612622784238454,1.0,-0.19722629934891422,0.0
2019-03-19,-0.0,-0.35844611150902855,-0.0,-0.32589437177215663,1.0,-0.2005315339088476,0.0
2019-03-20,-0.0,-0.36163664514179983,-0.0,-0.32281635889883314,1.0,-0.20371209546467278,0.0
2019-03-21,-0.0,-0.36260912286005814,-0.0,-0.3233815804391368,1.0,-0.20358263104191074,0.0
2019-03-22,-0.0,-0.3587658636674519,-0.0,-0.3396344707044608,1.0,-0.20144007903336117,0.0
2019-03-25,-0.0,-0.31725217916305043,-0.0,-0.36445794498320816,1.0,-0.2050111316554092,0.0
2019-03-26,-0.0,-0.32691651824623896,-0.0,-0.3617795293493501,1.0,-0.20603281670392967,0.0
2019-03-27,-0.0,-0.32369646711348404,-0.0,-0.3646862811920179,1.0,-0.20493013745314098,0.0
2019-03-28,-0.0,-0.3220403213581931,-0.0,-0.3612816431711384,1.0,-0.21147870244050326,0.0
2019-03-29,-0.0,-0.3211876610580567,-0.0,-0.3612058511444596,1.0,-0.21238820676064876,0.0
2019-04-01,-0.0,-0.3225927103397976,-0.0,-0.3551511978007592,1.0,-0.19234005946926486,0.0
2019-04-02,-0.0,-0.32768995029338116,-0.0,-0.36319467802817956,1.0,-0.17778525245730092,0.0
2019-04-03,-0.0,-0.32851884377510787,-0.0,-0.36030194884059863,1.0,-0.17967450811861205,0.0
2019-04-04,-0.0,-0.32791175920732846,-0.0,-0.3601420826322677,1.0,-0.1814544774724247,0.0
2019-04-05,-0.0,-0.33490129264046814,-0.0,-0.3511796733212341,1.0,-0.16583947553613096,0.0
2019-04-08,-0.0,-0.3340056250462586,-0.0,-0.35278661831100583,1.0,-0.16355192065724222,0.0
2019-04-09,-0.0,-0.3280305558645752,-0.0,-0.36976675195609443,1.0,-0.15632068824860013,0.0
2019-04-10,-0.0,-0.32210424889284195,-0.0,-0.37072655511701597,1.0,-0.16013489725202437,0.0
2019-04-11,-0.0,-0.31750384465731596,-0.0,-0.37536825332122803,1.0,-0.15995627281317745,0.0
2019-04-12,-0.0,-0.3168639656162582,-0.0,-0.3758683932640471,1.0,-0.15983993775357083,0.0
2019-04-15,-0.0,-0.31800993549343815,-0.0,-0.37315563134870616,1.0,-0.16247126862905023,0.0
2019-04-16,-0.0,-0.3198093789983126,-0.0,-0.372081811270374,1.0,-0.16239870941422982,0.0
2019-04-17,-0.0,-0.3165587727921946,-0.0,-0.37862402849140253,1.0,-0.1597262154291332,0.0
2019-04-18,-0.0,-0.31731715012155964,-0.0,-0.37637102611213186,1.0,-0.16220329231854203,0.0
2019-04-22,-0.0,-0.3161551608828119,-0.0,-0.37751727725347406,1.0,-0.164078174927547,0.0
2019-04-23,-0.0,-0.31104840057182104,-0.0,-0.37966693277388924,1.0,-0.16584668510851605,0.0
2019-04-24,-0.0,-0.30886634645698496,-0.0,-0.37690781299260057,1.0,-0.1687220666505944,0.0
2019-04-25,-0.0,-0.30713888373817916,-0.0,-0.3833673280178008,1.0,-0.16374930465418133,0.0
2019-04-26,-0.0,-0.30673607766126937,-0.0,-0.3874726740523917,1.0,-0.1583793397310015,0.0
2019-04-29,-0.0,-0.3045121138030673,-0.0,-0.38708601911535895,1.0,-0.16066533303697117,0.0
2019-04-30,-0.0,-0.30518362131229515,-0.0,-0.38754004852121415,1.0,-0.1592310683926885,0.0
2019-05-01,-0.0,-0.3041640401942972,-0.0,-0.3955467388483074,1.0,-0.1542697170825763,0.0
2019-05-02,-0.0,-0.30648806877130574,-0.0,-0.384670964873277,1.0,-0.16151622943530455,0.0
2019-05-03,-0.0,-0.31226476314081764,-0.0,-0.3821266339111894,1.0,-0.15971076295540929,0.0
2019-05-06,-0.0,-0.3066426889634587,-0.0,-0.3806522182465377,1.0,-0.1666512171156306,0.0
2019-05-07,-0.0,-0.3006730375934258,-0.0,-0.3871453538095415,1.0,-0.17140147993901758,0.0
2019-05-08,-0.0,-0.2901367223683723,-0.0,-0.37674608173700397,1.0,-0.18574233947163657,0.0
2019-05-09,-0.0,-0.2896848879354982,-0.0,-0.3698498409645684,1.0,-0.18973296841482357,0.0
2019-05-10,-0.0,-0.28810215173851533,-0.0,-0.3727384409202591,1.0,-0.2005249050703596,0.0
2019-05-13,-0.0,-0.28745346239761727,-0.0,-0.3728592702903946,1.0,-0.20120997766195087,0.0
2019-05-14,-0.0,-0.2702227974484607,-0.0,-0.378256448183415,1.0,-0.2004622353702505,0.0
2019-05-15,-0.0,-0.2741768213637542,-0.0,-0.382069706285418,1.0,-0.19567391384866106,0.0
2019-05-16,-0.0,-0.275171391513804,-0.0,-0.38223086900129705,1.0,-0.19546044098573284,0.0
2019-05-17,-0.0,-0.27280817219451603,-0.0,-0.37648083946680505,1.0,-0.20467565212554922,0.0
2019-05-20,-0.0,-0.27104916878254903,-0.0,-0.3773375094983042,1.0,-0.20495950479085195,0.0
2019-05-21,-0.0,-0.2731044190095196,-0.0,-0.37448605400600066,1.0,-0.20446716301811313,0.0
2019-05-22,-0.0,-0.26939168425339705,-0.0,-0.3786700729386501,1.0,-0.2031730164019401,0.0
2019-05-23,-0.0,-0.2673241677923135,-0.0,-0.3864700331217734,1.0,-0.19658420146920047,0.0
2019-05-24,-0.0,-0.2599088039284462,-0.0,-0.3880263619413317,1.0,-0.19813915708246413,0.0
2019-05-28,-0.0,-0.2685860193168782,-0.0,-0.3860970284572401,1.0,-0.19561114606076302,0.0
2019-05-29,-0.0,-0.2682949394023499,-0.0,-0.38636321583865296,1.0,-0.1956332685724859,0.0
2019-05-30,-0.0,-0.26848047381084583,-0.0,-0.386933185267444,1.0,-0.1954099574310568,0.0
2019-05-31,-0.0,-0.26745735114532065,-0.0,-0.3801576434888798,1.0,-0.2026606964437701,0.0
2019-06-03,-0.0,-0.26915832625475494,-0.0,-0.38167079070798093,1.0,-0.19575654614617571,0.0
2019-06-04,-0.0,-0.2660887886740842,-0.0,-0.3733781835655935,1.0,-0.2087753668724356,0.0
2019-06-05,-0.0,-0.2661698847368035,-0.0,-0.3815615593568754,1.0,-0.18765142060054327,0.0
2019-06-06,-0.0,-0.2762726456741954,-0.0,-0.3684123756663186,1.0,-0.18711875583887455,0.0
2019-06-07,-0.0,-0.2766019880424018,-0.0,-0.368723177933463,1.0,-0.18864394967538423,0.0
2019-06-10,-0.0,-0.27664839697175225,-0.0,-0.3670192290066541,1.0,-0.1893938005242608,0.0
2019-06-11,-0.0,-0.278468231968131,-0.0,-0.37135828759201805,1.0,-0.1859453307142988,0.0
2019-06-12,-0.0,-0.2824689634907809,-0.0,-0.3719606258723279,1.0,-0.18206861088665247,0.0
2019-06-13,-0.0,-0.29260757631482165,-0.0,-0.37331739610150794,1.0,-0.1729863920559029,0.0
2019-06-14,-0.0,-0.28899293124024605,-0.0,-0.37451574405581567,1.0,-0.1725144588267695,0.0
2019-06-17,-0.0,-0.28507152957596466,-0.0,-0.3812094834077094,1.0,-0.17016509650524309,0.0
2019-06-18,-0.0,-0.28061693444611935,-0.0,-0.38280819147762785,1.0,-0.17487775285856097,0.0
2019-06-19,-0.0,-0.27881559853786675,-0.0,-0.38456310501276614,1.0,-0.17347219926158594,0.0
2019-06-20,-0.0,-0.27885833930244086,-0.0,-0.38461255900233254,1.0,-0.17317758554190313,0.0
2019-06-21,-0.0,-0.2805187171668932,-0.0,-0.38222328349436097,1.0,-0.17407516255831892,0.0
2019-06-24,-0.0,-0.28642075544812057,-0.0,-0.38091635451073014,1.0,-0.17791965752034397,0.0
2019-06-25,-0.0,-0.2804857791476717,-0.0,-0.38611321311899005,1.0,-0.17906646241302301,0.0
2019-06-26,-0.0,-0.2798552918158662,-0.0,-0.3793606260843885,1.0,-0.18655173686736312,0.0
2019-06-27,-0.0,-0.27681424428806267,-0.0,-0.3862876563048337,1.0,-0.18390868288358178,0.0
2019-06-28,-0.0,-0.27036455929856945,-0.0,-0.39185971389017077,1.0,-0.18362713428703278,0.0
2019-07-01,-0.0,-0.27071598736818775,-0.0,-0.38898225267317954,1.0,-0.1870579327411402,0.0
2019-07-02,-0.0,-0.27217514906499785,-0.0,-0.38897195916634364,1.0,-0.18485905742925182,0.0
2019-07-03,-0.0,-0.27127718494996855,-0.0,-0.39035557360705975,1.0,-0.18456227153564966,0.0
2019-07-05,-0.0,-0.2570986060918947,-0.0,-0.3976694446493105,1.0,-0.18902573936130984,0.0
2019-07-08,-0.0,-0.2583577658534787,-0.0,-0.39576994707823937,1.0,-0.1898360716195534,0.0
2019-07-09,-0.0,-0.25508229352894557,-0.0,-0.39642811065853256,1.0,-0.19156975136848703,0.0
2019-07-10,-0.0,-0.25496884103396145,-0.0,-0.3984107083594528,1.0,-0.19034625170544636,0.0
2019-07-11,-0.0,-0.2549471626431588,-0.0,-0.3997012337937776,1.0,-0.1896058868008041,0.0
2019-07-12,-0.0,-0.2535829567462879,-0.0,-0.4009222539887485,1.0,-0.19000276676196626,0.0
2019-07-15,-0.0,-0.2612394802893843,-0.0,-0.39904768935479107,1.0,-0.18527609626457994,0.0
2019-07-16,-0.0,-0.2628751799756341,-0.0,-0.4028869937608447,1.0,-0.1801417654225274,0.0
2019-07-17,-0.0,-0.26830078629702087,-0.0,-0.4009561076451696,1.0,-0.1765107608254273,0.0
2019-07-18,-0.0,-0.2689506389098888,-0.0,-0.40239337672634745,1.0,-0.17253332841627791,0.0
2019-07-19,-0.0,-0.26911591210735886,-0.0,-0.40300103229612155,1.0,-0.1712689868750922,0.0
2019-07-22,-0.0,-0.25660419126328216,-0.0,-0.40767045454545453,1.0,-0.1804715171192444,0.0
2019-07-23,-0.0,-0.2561094819159336,-0.0,-0.40725575905125516,1.0,-0.18102510190154744,0.0
2019-07-24,-0.0,-0.25645508585310195,-0.0,-0.4060032758525498,1.0,-0.1779082393212728,0.0
2019-07-25,-0.0,-0.24562394127611517,-0.0,-0.36727131564088084,1.0,-0.15162690570299267,0.0
2019-07-26,-0.0,-0.23616698426141575,-0.0,-0.3739678170654245,1.0,-0.15428047145176088,0.0
2019-07-29,-0.0,-0.23461491000758017,-0.0,-0.37142806776314624,1.0,-0.15678601018915156,0.0
2019-07-30,-0.0,-0.23274099146745647,-0.0,-0.3694732388407023,1.0,-0.16070798956350046,0.0
2019-07-31,-0.0,-0.21984164771024,-0.0,-0.37636001340175285,1.0,-0.167186866282248,0.0
2019-08-01,-0.0,-0.23115657517122382,-0.0,-0.37021321548673347,1.0,-0.15928658203778367,0.0
2019-08-02,-0.0,-0.22946489884316726,-0.0,-0.36893631257373266,1.0,-0.16236155864279048,0.0
2019-08-05,-0.0,-0.2279220322285554,-0.0,-0.37038209837449865,1.0,-0.16091408064175639,0.0
2019-08-06,-0.0,-0.22902640666968993,-0.0,-0.359176056092371,1.0,-0.15594586109463845,0.0
2019-08-07,-0.0,-0.21988428057616458,-0.0,-0.36100637673101316,1.0,-0.15663822911055897,0.0
2019-08-08,-0.0,-0.21972727588965804,-0.0,-0.3635857654711796,1.0,-0.15599888684036595,0.0
2019-08-09,-0.0,-0.21336382377908286,-0.0,-0.35559482355386934,1.0,-0.16345304298113403,0.0
2019-08-12,-0.0,-0.21227842628620835,-0.0,-0.3578037181150021,1.0,-0.15927367055771724,0.0
2019-08-13,-0.0,-0.20683272790174712,-0.0,-0.3601453035806954,1.0,-0.1628265006054316,0.0
2019-08-14,-0.0,-0.20687568091030142,-0.0,-0.35922665882719146,1.0,-0.1632109568194788,0.0
2019-08-15,-0.0,-0.2021332217923246,-0.0,-0.36468681376137196,1.0,-0.17600822614939524,0.0
2019-08-16,-0.0,-0.1954187795069068,-0.0,-0.38038118552194444,1.0,-0.1727574750830565,0.0
2019-08-19,-0.0,-0.18789125847908347,-0.0,-0.3867682703541597,1.0,-0.1691108514830767,0.0
2019-08-20,-0.0,-0.18561913728772186,-0.0,-0.38717439062663456,1.0,-0.17076402692052864,0.0
2019-08-21,-0.0,-0.18553716846565643,-0.0,-0.38994193244633546,1.0,-0.16829127940432803,0.0
2019-08-22,-0.0,-0.1856509907898409,-0.0,-0.38897222997488134,1.0,-0.1697250907061122,0.0
2019-08-23,-0.0,-0.1885460251046025,-0.0,-0.38929567642956764,1.0,-0.1655334728033473,0.0
2019-08-26,-0.0,-0.18313515758865984,-0.0,-0.3883552278588365,1.0,-0.15930214445194454,0.0
2019-08-27,-0.0,-0.18272109078954196,-0.0,-0.38857647119893407,1.0,-0.1590157977609745,0.0
2019-08-28,-0.0,-0.17954125110193075,-0.0,-0.38950443365080467,1.0,-0.15947314745994157,0.0
2019-08-29,-0.0,-0.17554653071805065,-0.0,-0.3989976669834961,1.0,-0.15363345718482677,0.0
2019-08-30,-0.0,-0.17285526951480434,-0.0,-0.4017012906342743,1.0,-0.1508903305956243,0.0
2019-09-03,-0.0,-0.17393329767594332,-0.0,-0.40430304180541415,1.0,-0.14713849445297536,0.0
2019-09-04,-0.0,-0.15363727558891696,-0.006900965097374519,-0.4075547407381784,1.0,-0.161489501539313,0.0
2019-09-05,-0.0,-0.1540439780454969,-0.0011391487452103973,-0.4124236252545825,1.0,-0.1583934550726639,0.0
2019-09-06,-0.0,-0.15119463919656853,-0.006098086165612996,-0.4171676629170902,1.0,-0.1481628223458683,0.0
2019-09-09,-0.0,-0.1521413442165625,-0.0058032408603261535,-0.4158702278245596,1.0,-0.1482151159787157,0.0
2019-09-10,-0.0,-0.1526588689255999,-0.0022221839417064307,-0.4166508759539026,1.0,-0.1511085080360373,0.0
2019-09-11,-0.0,-0.15139510850843954,-0.007991732690320358,-0.4167757492249397,1.0,-0.14619359283499828,0.0
2019-09-12,-0.0,-0.14591610340023733,-0.010250589064891732,-0.41564762740140687,1.0,-0.14810037321775624,0.0
2019-09-13,-0.0,-0.15000685353985332,-0.008841066410801178,-0.4088650538002878,1.0,-0.1456719895826194,0.0
2019-09-16,-0.0,-0.1492506636978676,-0.0059261796694356425,-0.4116468270960007,1.0,-0.14592789243812623,0.0
2019-09-17,-0.0,-0.13811643835616438,-0.007636986301369864,-0.4156678082191781,1.0,-0.15090753424657535,0.0
2019-09-18,-0.0,-0.14355164504091206,-0.007275154918004725,-0.4128864391112328,1.0,-0.14807080009586085,0.0
2019-09-19,-0.0,-0.14309928604448097,-0.008423647850428886,-0.41294707826116733,1.0,-0.14765353467906245,0.0
