Date,CMO,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-08,1.0,-0.0,-0.6103441709906221,-0.0,-0.3329366401675632,-0.4369019850526015,0.0
2019-02-11,1.0,-0.0,-0.6064768445652692,-0.0,-0.3379596508799543,-0.4402632708541995,0.0
2019-02-12,1.0,-0.0,-0.5995868357315857,-0.0,-0.33454433205109935,-0.440352376881797,0.0
2019-02-13,1.0,-0.0,-0.5997963098931812,-0.0,-0.334122829871391,-0.4345941593046114,0.0
2019-02-14,1.0,-0.0,-0.5811523298342279,-0.0,-0.35318006934878643,-0.44062603904431674,0.0
2019-02-15,1.0,-0.0,-0.573155412291721,-0.0,-0.3548387096774194,-0.44217961176554244,0.0
2019-02-19,1.0,-0.0,-0.5651372243103326,-0.0,-0.3595726071437014,-0.4391887100205659,0.0
2019-02-20,1.0,-0.0,-0.5707650533536586,-0.0,-0.3571122332317073,-0.4539824695121951,0.0
2019-02-21,1.0,-0.0,-0.5731942559119811,-0.0,-0.3566002238574933,-0.4516443999904742,0.0
2019-02-22,1.0,-0.0,-0.5726430595575452,-0.0,-0.36153644655061556,-0.44716976638963635,0.0
2019-02-25,1.0,-0.0,-0.57014040039226,-0.0,-0.3705661460451099,-0.45112296395512924,0.0
2019-02-26,1.0,-0.0,-0.5631413162792918,-0.0,-0.37371736744141654,-0.44945831145897963,0.0
2019-02-27,1.0,-0.0,-0.5551147227533461,-0.0,-0.3849187380497132,-0.45004780114722753,0.0
2019-02-28,1.0,-0.0,-0.5528708133971292,-0.0,-0.3837081339712919,-0.4557655502392345,0.0
2019-03-01,1.0,-0.0,-0.5510111392647129,-0.0,-0.38655160873930294,-0.4528374049815939,0.0
2019-03-04,1.0,-0.0,-0.5399546376984601,-0.0,-0.38928017189924796,-0.45827862003103736,0.0
2019-03-05,1.0,-0.0,-0.5343192297584634,-0.0,-0.3986668896480875,-0.45610053276632345,0.0
2019-03-06,1.0,-0.0,-0.530569873997709,-0.0,-0.4012266132111493,-0.4546344024436808,0.0
2019-03-07,1.0,-0.0,-0.5153362545246714,-0.0,-0.41967517622404266,-0.44639455134311296,0.0
2019-03-08,1.0,-0.0,-0.5097719087635054,-0.0,-0.4419927971188476,-0.4491956782713086,0.0
2019-03-11,1.0,-0.0,-0.506752661057634,-0.0,-0.4438813859321582,-0.4740198336687438,0.0
2019-03-12,1.0,-0.0,-0.4801353737492643,-0.0,-0.4595350206003531,-0.5127525995683735,0.0
2019-03-13,1.0,-0.0,-0.4906692961912979,-0.0,-0.465795636632565,-0.5087144089732527,0.0
2019-03-14,1.0,-0.0,-0.4829385395487838,-0.0,-0.46914729441736275,-0.49751365651715945,0.0
2019-03-15,1.0,-0.0,-0.47194938827757676,-0.0,-0.48022056470472396,-0.5094896979543608,0.0
2019-03-18,1.0,-0.0,-0.4804462333532101,-0.0,-0.4872291790896442,-0.5169200954084675,0.0
2019-03-19,1.0,-0.0,-0.4816439448695263,-0.0,-0.48695262069137407,-0.5237395010343194,0.0
2019-03-20,1.0,-0.0,-0.48806458869697805,-0.0,-0.4857649911265529,-0.5257080010998075,0.0
2019-03-21,1.0,-0.0,-0.48972910835665734,-0.0,-0.49707616953218714,-0.5121951219512195,0.0
2019-03-22,1.0,-0.0,-0.4829176114890401,-0.0,-0.5370370370370371,-0.49957168052406153,0.0
2019-03-25,1.0,-0.0,-0.4312169312169312,-0.0,-0.5626684636118598,-0.5018718179095537,0.0
2019-03-26,1.0,-0.0,-0.44925095515785235,-0.0,-0.5620601246732354,-0.5022622159662176,0.0
2019-03-27,1.0,-0.0,-0.44708728079016324,-0.0,-0.5654857891554121,-0.5070550292279782,0.0
2019-03-28,1.0,-0.0,-0.44349470499243565,-0.0,-0.5583459404942007,-0.5195915279878971,0.0
2019-03-29,1.0,-0.0,-0.4425059876465398,-0.0,-0.5584016135131727,-0.5202067313752679,0.0
2019-04-01,1.0,-0.0,-0.4460389921561704,-0.0,-0.5582234104264925,-0.5178945244520669,0.0
2019-04-02,1.0,-0.0,-0.4512645352487631,-0.0,-0.5619459025039556,-0.49830474420473664,0.0
2019-04-03,1.0,-0.0,-0.4513625518020847,-0.0,-0.5615220394323747,-0.4987316338063544,0.0
2019-04-04,1.0,-0.0,-0.44985550948611636,-0.0,-0.5687649202161076,-0.4942580726221887,0.0
2019-04-05,1.0,-0.0,-0.4450011329590372,-0.0,-0.5713890077796521,-0.5013217855434426,0.0
2019-04-08,1.0,-0.0,-0.44204831404126826,-0.0,-0.5723452440865627,-0.5019375943633619,0.0
2019-04-09,1.0,-0.0,-0.42610471125003146,-0.0,-0.6064883668170704,-0.4881399510977792,0.0
2019-04-10,1.0,-0.0,-0.4251590354781122,-0.0,-0.6145684041135501,-0.47466747127303816,0.0
2019-04-11,1.0,-0.0,-0.4134199134199134,-0.0,-0.633368569415081,-0.4700493305144468,0.0
2019-04-12,1.0,-0.0,-0.412374245472837,-0.0,-0.6347585513078471,-0.4679577464788732,0.0
2019-04-15,1.0,-0.0,-0.41350147247602514,-0.0,-0.6323592338090565,-0.4712174985526945,0.0
2019-04-16,1.0,-0.0,-0.418031547649045,-0.0,-0.6304742226477851,-0.47127450486317596,0.0
2019-04-17,1.0,-0.0,-0.42215561320873535,-0.0,-0.6370368504571674,-0.45963577743633666,0.0
2019-04-18,1.0,-0.0,-0.4165890731560007,-0.0,-0.6241034803835217,-0.4758537383295166,0.0
2019-04-22,1.0,-0.0,-0.4181786065759924,-0.0,-0.626838931085821,-0.4783870397940902,0.0
2019-04-23,1.0,-0.0,-0.4172892478546189,-0.0,-0.6310196870267542,-0.47569409389197376,0.0
2019-04-24,1.0,-0.0,-0.41318841673585427,-0.0,-0.6218079351900773,-0.4809167987521071,0.0
2019-04-25,1.0,-0.0,-0.4126760208579993,-0.0,-0.6276796735269667,-0.4787263521172884,0.0
2019-04-26,1.0,-0.0,-0.414010162550244,-0.0,-0.6204464443714135,-0.49354096620067245,0.0
2019-04-29,1.0,-0.0,-0.4159817928941712,-0.0,-0.6215703628777342,-0.49121254267290426,0.0
2019-04-30,1.0,-0.0,-0.4137250935571963,-0.0,-0.6215990694851825,-0.49327399615656925,0.0
2019-05-01,1.0,-0.0,-0.40702233690015427,-0.0,-0.6337051933925274,-0.4889327363335104,0.0
2019-05-02,1.0,-0.0,-0.408044523146977,-0.0,-0.6296736655704528,-0.4919807740956236,0.0
2019-05-03,1.0,-0.0,-0.41514591612037766,-0.0,-0.6259586423346579,-0.4899390012402237,0.0
2019-05-06,1.0,-0.0,-0.3908083688766625,-0.0,-0.6267067107488075,-0.5062716099235293,0.0
2019-05-07,1.0,-0.0,-0.3914349922985632,-0.0,-0.62682120041411,-0.5068050400222206,0.0
2019-05-08,1.0,-0.0,-0.39535643390205294,-0.0,-0.6140412593914114,-0.5033545242103676,0.0
2019-05-09,1.0,-0.0,-0.39495566106463686,-0.0,-0.6140377320571759,-0.5031275906247645,0.0
2019-05-10,1.0,-0.0,-0.39551001958716286,-0.0,-0.6145849028175381,-0.5010798051328411,0.0
2019-05-13,1.0,-0.0,-0.3949991213315593,-0.0,-0.6102477845002886,-0.5052343534255517,0.0
2019-05-14,1.0,-0.0,-0.3603657324587557,-0.0,-0.6199314251639834,-0.5042983502285828,0.0
2019-05-15,1.0,-0.0,-0.3650975318471338,-0.0,-0.6271894904458599,-0.49577030254777066,0.0
2019-05-16,1.0,-0.0,-0.36265508684863523,-0.0,-0.6253101736972705,-0.493424317617866,0.0
2019-05-17,1.0,-0.0,-0.35742502919327185,-0.0,-0.6203383935004596,-0.50677035454297,0.0
2019-05-20,1.0,-0.0,-0.35632326644148615,-0.0,-0.6206288495926883,-0.5066560699384065,0.0
2019-05-21,1.0,-0.0,-0.36769980458604395,-0.0,-0.6041754273134291,-0.5016944121502955,0.0
2019-05-22,1.0,-0.0,-0.35897816356307344,-0.0,-0.614066325395059,-0.49996290526003406,0.0
2019-05-23,1.0,-0.0,-0.3605369857594936,-0.0,-0.6146904667721519,-0.4971073971518987,0.0
2019-05-24,1.0,-0.0,-0.3467682295518414,-0.0,-0.6169945274367697,-0.5013558152147118,0.0
2019-05-28,1.0,-0.0,-0.34814960823929436,-0.0,-0.6165672892130292,-0.4991869117429656,0.0
2019-05-29,1.0,-0.0,-0.3528630787008581,-0.0,-0.6162073119760039,-0.48956310082855947,0.0
2019-05-30,1.0,-0.0,-0.3539973400325107,-0.0,-0.6202403822471799,-0.488670508841929,0.0
2019-05-31,1.0,-0.0,-0.35670311268715527,-0.0,-0.6208136327817179,-0.48505220646178093,0.0
2019-06-03,1.0,-0.0,-0.3595475290769004,-0.0,-0.6228345683859253,-0.4713647740099131,0.0
2019-06-04,1.0,-0.0,-0.3452392650093348,-0.0,-0.604180996364351,-0.5070993416527464,0.0
2019-06-05,1.0,-0.0,-0.3389339372245356,-0.0,-0.6097109601383106,-0.4864002727250591,0.0
2019-06-06,1.0,-0.0,-0.33987967129720215,-0.0,-0.6347094502054391,-0.4710917628644101,0.0
2019-06-07,1.0,-0.0,-0.35359318799089773,-0.0,-0.6253639677995546,-0.46788519415694046,0.0
2019-06-10,1.0,-0.0,-0.3557232332199043,-0.0,-0.6187059229669084,-0.4913941904620999,0.0
2019-06-11,1.0,-0.0,-0.3581428712773326,-0.0,-0.6239982190560998,-0.4913921044820422,0.0
2019-06-12,1.0,-0.0,-0.35853211917252303,-0.0,-0.6227853112936752,-0.493170345441948,0.0
2019-06-13,1.0,-0.0,-0.35414254391367544,-0.0,-0.6193737528023454,-0.4900840087704171,0.0
2019-06-14,1.0,-0.0,-0.35529123237277743,-0.0,-0.6008828939301042,-0.49630901287553647,0.0
2019-06-17,1.0,-0.0,-0.3509038730407908,-0.0,-0.6070053226716378,-0.4949594054305968,0.0
2019-06-18,1.0,-0.0,-0.337784007081735,-0.0,-0.614758532507131,-0.5063686436510278,0.0
2019-06-19,1.0,-0.0,-0.3183097901926702,-0.0,-0.6260680098905673,-0.5037579259186722,0.0
2019-06-20,1.0,-0.0,-0.3213795470144132,-0.0,-0.6254534758309638,-0.5043876850671635,0.0
2019-06-21,1.0,-0.0,-0.32646107079819575,-0.0,-0.6177681898411453,-0.5072072955481467,0.0
2019-06-24,1.0,-0.0,-0.30661909448818897,-0.0,-0.6214074803149606,-0.5326033464566929,0.0
2019-06-25,1.0,-0.0,-0.26259468558374416,-0.0,-0.6137790068534328,-0.528339545509198,0.0
2019-06-26,1.0,-0.0,-0.2602037130679766,-0.0,-0.5915384430157239,-0.5562137301644634,0.0
2019-06-27,1.0,-0.0,-0.25640408320493063,-0.0,-0.603476502311248,-0.5476454160246533,0.0
2019-06-28,1.0,-0.0,-0.25472605704940116,-0.0,-0.6030352590312185,-0.5473567752176632,0.0
2019-07-01,1.0,-0.0,-0.2535695399259651,-0.0,-0.6058602951781165,-0.5442767174655064,0.0
2019-07-02,1.0,-0.0,-0.2579206139824919,-0.0,-0.6002158532198105,-0.5402326418035736,0.0
2019-07-03,1.0,-0.0,-0.26279315140760634,-0.0,-0.5936885521078126,-0.5414848208719006,0.0
2019-07-05,1.0,-0.0,-0.2521309035030853,-0.0,-0.6041921774832528,-0.5446949506590795,0.0
2019-07-08,1.0,-0.0,-0.2536732929991357,-0.0,-0.6009075194468453,-0.5462402765773552,0.0
2019-07-09,1.0,-0.0,-0.24321201617562105,-0.0,-0.6069227806662815,-0.5569516657038321,0.0
2019-07-10,1.0,-0.0,-0.22998962380251442,-0.0,-0.6170217900147197,-0.5660577688762337,0.0
2019-07-11,1.0,-0.0,-0.22668728705023805,-0.0,-0.6257400381799291,-0.5640238745378537,0.0
2019-07-12,1.0,-0.0,-0.24645500119360228,-0.0,-0.5725948913821914,-0.5681546908570064,0.0
2019-07-15,1.0,-0.0,-0.254110396957223,-0.0,-0.5671745985893455,-0.5859753015093522,0.0
2019-07-16,1.0,-0.0,-0.2580901282390588,-0.0,-0.5778216201910353,-0.5700743449702861,0.0
2019-07-17,1.0,-0.0,-0.2659351764960658,-0.0,-0.5736904160350345,-0.5665920739190067,0.0
2019-07-18,1.0,-0.0,-0.26760156832559595,-0.0,-0.5766723594640752,-0.5611093738724653,0.0
2019-07-19,1.0,-0.0,-0.2700615799095545,-0.0,-0.5734629077263543,-0.5619407293370539,0.0
2019-07-22,1.0,-0.0,-0.249555309840873,-0.0,-0.5665352627277535,-0.5876400173068602,0.0
2019-07-23,1.0,-0.0,-0.2509380411776025,-0.0,-0.5692707331152588,-0.5850250144314028,0.0
2019-07-24,1.0,-0.0,-0.2530670059779608,-0.0,-0.571147336326315,-0.5765731159820421,0.0
2019-07-25,1.0,-0.0,-0.2458497265137703,-0.0,-0.5813741483542846,-0.5717781402936378,0.0
2019-07-26,1.0,-0.0,-0.26218103091780387,-0.0,-0.5904059938213043,-0.5799946483738354,0.0
2019-07-29,1.0,-0.0,-0.2507664606550197,-0.0,-0.5919996106866514,-0.5904423572923256,0.0
2019-07-30,1.0,-0.0,-0.24704052115996986,-0.0,-0.5874717421424925,-0.596271178200734,0.0
2019-07-31,1.0,-0.0,-0.1905128141513881,-0.0,-0.6456694866896568,-0.6447763415783859,0.0
2019-08-01,1.0,-0.0,-0.1970171513795675,-0.0,-0.6438478747203579,-0.6448421575938355,0.0
2019-08-02,1.0,-0.0,-0.19321629283334163,-0.0,-0.6358233451036952,-0.6576814044859999,0.0
2019-08-05,1.0,-0.0,-0.18775956827733703,-0.0,-0.6385068762278977,-0.6606152545323418,0.0
2019-08-06,1.0,-0.0,-0.19148203703248334,-0.0,-0.6108392554159392,-0.6566749452873337,0.0
2019-08-07,1.0,-0.0,-0.1947217384905938,-0.0,-0.5985627038826616,-0.6594638345883103,0.0
2019-08-08,1.0,-0.0,-0.195492225437779,-0.0,-0.5981998332270564,-0.6588757541570609,0.0
2019-08-09,1.0,-0.0,-0.18895753461453935,-0.0,-0.587336084588899,-0.6656491904959586,0.0
2019-08-12,1.0,-0.0,-0.18775301175437742,-0.0,-0.5960103399502512,-0.6549041603667757,0.0
2019-08-13,1.0,-0.0,-0.17831571769519264,-0.0,-0.5962934099654182,-0.6607081973600896,0.0
2019-08-14,1.0,-0.0,-0.1875667281374357,-0.0,-0.5827671551975153,-0.6561438415995341,0.0
2019-08-15,1.0,-0.0,-0.2010889118077375,-0.0,-0.5718705777948336,-0.6255246684095651,0.0
2019-08-16,1.0,-0.0,-0.19820554649265906,-0.0,-0.5744890125707706,-0.6263074560982632,0.0
2019-08-19,1.0,-0.0,-0.1854472438686236,-0.0,-0.5847874934263996,-0.6201654156905866,0.0
2019-08-20,1.0,-0.0,-0.19370766148268295,-0.0,-0.584009159431352,-0.6075517603282129,0.0
2019-08-21,1.0,-0.0,-0.19784378123661286,-0.0,-0.586272549859584,-0.5958160788233614,0.0
2019-08-22,1.0,-0.0,-0.20001426635280692,-0.0,-0.5825189623606059,-0.5951684618493949,0.0
2019-08-23,1.0,-0.0,-0.2005374298487587,-0.0,-0.5832302863121849,-0.5942166841053933,0.0
2019-08-26,1.0,-0.0,-0.19635780335912434,-0.0,-0.5778448763917721,-0.5847329684846196,0.0
2019-08-27,1.0,-0.0,-0.19286101104282924,-0.0,-0.5732853005580278,-0.5884014974924067,0.0
2019-08-28,1.0,-0.0,-0.20502429197772248,-0.0,-0.5604692499111269,-0.6044555042066596,0.0
2019-08-29,1.0,-0.0,-0.17880206457808187,-0.0,-0.6212939623094467,-0.6005761613251711,0.0
2019-08-30,1.0,-0.0,-0.17583022298784573,-0.0,-0.6222844291319743,-0.5944827256196765,0.0
2019-09-03,1.0,-0.0,-0.18126989445468253,-0.0,-0.6198932580235982,-0.5921786372448126,0.0
2019-09-04,1.0,-0.0,-0.19290023313384766,-0.0,-0.6234527843872426,-0.5870887110342009,0.0
2019-09-05,1.0,-0.0,-0.19430020817879445,-0.0,-0.6216410231868106,-0.5769184752697949,0.0
2019-09-06,1.0,-0.0,-0.1932532192942638,-0.0,-0.6278519721910313,-0.5679814606875792,0.0
2019-09-09,1.0,-0.0,-0.20139054809576146,-0.0,-0.6278014048836431,-0.5600659435179434,0.0
2019-09-10,1.0,-0.0,-0.20358952299015393,-0.0,-0.6187028008794571,-0.5675604626708728,0.0
2019-09-11,1.0,-0.0,-0.20038715227989676,-0.0,-0.6218573750119492,-0.5675843609597553,0.0
2019-09-12,1.0,-0.0,-0.20578670492587278,-0.0,-0.6194404591104734,-0.565973218555715,0.0
2019-09-13,1.0,-0.0,-0.20598221117061974,-0.0,-0.6188073833205815,-0.5661820964039787,0.0
2019-09-16,1.0,-0.0,-0.21046954770978643,-0.0,-0.6171951774885549,-0.5692337192301239,0.0
2019-09-17,1.0,-0.0,-0.19243393468937925,-0.0,-0.625170703658449,-0.5782361819880688,0.0
2019-09-18,1.0,-0.0,-0.1923067699465215,-0.0,-0.6196071848245761,-0.5862490707211204,0.0
2019-09-19,1.0,-0.0,-0.19747969622194006,-0.0,-0.6104549483721041,-0.5877913801777629,0.0
2019-09-20,1.0,-0.0,-0.19637288298229622,-0.0,-0.6149786499064434,-0.587535383582018,0.0
