Date,IQI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.05218564015362514,-0.13730980093230527,-0.0,-0.15265765633703715,-0.12373567093728928,0.0
2018-11-13,1.0,-0.045962985560301,-0.13393765071617422,-0.0,-0.1516749469769604,-0.1211104331909701,0.0
2018-11-14,1.0,-0.04745120885522866,-0.13416836586076317,-0.0,-0.15324788814448004,-0.12158461986600641,0.0
2018-11-15,1.0,-0.0473462265522757,-0.13428820706703506,-0.0,-0.15432601425039988,-0.11816198923949396,0.0
2018-11-16,1.0,-0.04648022303537201,-0.13209327989777545,-0.0,-0.15397572167044202,-0.11948945809374456,0.0
2018-11-19,1.0,-0.04874008196006627,-0.13184817043043567,-0.0,-0.15315197488883076,-0.119452437004098,0.0
2018-11-20,1.0,-0.04270091997917028,-0.12933229184748019,-0.0,-0.15291037435630386,-0.12156454319273274,0.0
2018-11-21,1.0,-0.04193156860478557,-0.12885793549878627,-0.0,-0.1526124147497399,-0.12150329441683042,0.0
2018-11-23,1.0,-0.04241802982833548,-0.12449648441447815,-0.0,-0.15472907613011277,-0.12212869786177324,0.0
2018-11-26,1.0,-0.0420756351039261,-0.1265011547344111,-0.0,-0.15375288683602772,-0.12108833718244805,0.0
2018-11-27,1.0,-0.04104499107091423,-0.1263321619908981,-0.0,-0.15274497378881272,-0.12005299844461087,0.0
2018-11-28,1.0,-0.040644901017203125,-0.12841829236665417,-0.0,-0.15203296544967293,-0.11971587470823848,0.0
2018-11-29,1.0,-0.03727314495750057,-0.12675166551803355,-0.0,-0.15147599356765448,-0.12029060418102458,0.0
2018-11-30,1.0,-0.03758545412764979,-0.127262021026024,-0.0,-0.1527115528235767,-0.1186304360314816,0.0
2018-12-03,1.0,-0.037481151719681194,-0.12729230990162993,-0.0,-0.15269620162274716,-0.11860415021181876,0.0
2018-12-04,1.0,-0.03603319525863922,-0.12763548280755063,-0.0,-0.15165761297997676,-0.11796069887772506,0.0
2018-12-06,1.0,-0.03663814232293665,-0.10141314547415302,-0.0,-0.15474573185249507,-0.10775759443145053,0.0
2018-12-07,1.0,-0.03486107413582928,-0.10183693200128906,-0.0,-0.15520744300746822,-0.10927713713236839,0.0
2018-12-10,1.0,-0.027751541752319572,-0.1022417912106228,-0.0,-0.1552169564975832,-0.10376965386965942,0.0
2018-12-11,1.0,-0.033483508537738474,-0.10078424828967128,-0.0,-0.15760053395628232,-0.09865676622726514,0.0
2018-12-12,1.0,-0.032832041846941475,-0.10116720691142306,-0.0,-0.1575938008653191,-0.09960907611190718,0.0
2018-12-13,1.0,-0.032536151279199114,-0.0995967741935484,-0.0,-0.15945494994438267,-0.09883203559510569,0.0
2018-12-14,1.0,-0.030802252327591016,-0.10567541952388916,-0.0,-0.1575374923342811,-0.09975190946089088,0.0
2018-12-17,1.0,-0.02963313346039872,-0.10507936949595847,-0.0,-0.1562626079939899,-0.10025181207306723,0.0
2018-12-18,1.0,-0.02716579020204816,-0.10161915305840022,-0.0,-0.1548436202601716,-0.10027677830058122,0.0
2018-12-19,1.0,-0.02484489253268336,-0.10256481276312873,-0.0,-0.15640926213161976,-0.10106913361400399,0.0
2018-12-20,1.0,-0.02396036050957172,-0.09777372917615558,-0.0,-0.15913764785447118,-0.09931955888645053,0.0
2018-12-21,1.0,-0.023556785483182574,-0.09707708617295169,-0.0,-0.15886718158412844,-0.09728360387151845,0.0
2018-12-24,1.0,-0.018757616002847873,-0.09076221641086026,-0.0,-0.15729014061366156,-0.10235907827539466,0.0
2018-12-26,1.0,-0.02018884586644929,-0.09394742205013247,-0.0,-0.14763942666938387,-0.09682766116432308,0.0
2018-12-27,1.0,-0.007601732982484119,-0.08670228317784334,-0.0,-0.1316880631528586,-0.10298221832389762,0.0
2018-12-28,1.0,-0.006202353441177251,-0.08822748160544,-0.0,-0.1315908306106728,-0.1021064095412649,0.0
2018-12-31,1.0,-0.005990728318478276,-0.08866543575574831,-0.0,-0.13159677483628443,-0.10206819600706668,0.0
2019-01-02,1.0,-0.006722487719812036,-0.08938911888819372,-0.0,-0.13298545014044008,-0.10208863034304654,0.0
2019-01-03,1.0,-0.0,-0.09610204191584505,-0.0,-0.12915521793006843,-0.12165292818274877,0.0
2019-01-04,1.0,-0.0,-0.09719653721422636,-0.0,-0.12004502693575622,-0.12285921042051942,0.0
2019-01-07,1.0,-0.0,-0.08874329958308516,-0.0,-0.11771557143802527,-0.11709350804050028,0.0
2019-01-08,1.0,-0.0,-0.09031890509691692,-0.0,-0.11700253057222729,-0.11758548961935422,0.0
2019-01-09,1.0,-0.0,-0.0932998791933835,-0.0,-0.11770016063297357,-0.1165584717299242,0.0
2019-01-10,1.0,-0.0,-0.09279609279609279,-0.0,-0.11810532462706375,-0.1162738227955619,0.0
2019-01-11,1.0,-0.0,-0.0886424017003188,-0.0,-0.11943411264612115,-0.12031083953241233,0.0
2019-01-14,1.0,-0.0,-0.0875627957530851,-0.0,-0.11611415240645254,-0.12182707474517185,0.0
2019-01-15,1.0,-0.0,-0.0865914423558567,-0.0,-0.11611874192612903,-0.11548601407819462,0.0
2019-01-16,1.0,-0.0,-0.08601683195701135,-0.0,-0.11221304674226559,-0.11882466052919251,0.0
2019-01-17,1.0,-0.0,-0.08612610240884559,-0.0,-0.11200473871264972,-0.11817822824799262,0.0
2019-01-18,1.0,-0.0,-0.08696400895470983,-0.0,-0.11434475632856897,-0.12336569922242388,0.0
2019-01-22,1.0,-0.0,-0.05589869908032034,-0.0,-0.08493730582133706,-0.09695626879897015,0.0
2019-01-23,1.0,-0.0,-0.05801770782095425,-0.0,-0.08300541072306936,-0.08868666994589278,0.0
2019-01-24,1.0,-0.0,-0.050831952926051374,-0.0,-0.1001804831013425,-0.08517318960615126,0.0
2019-01-25,1.0,-0.0,-0.03834273762039109,-0.0,-0.08784901254985893,-0.08987985212569316,0.0
2019-01-28,1.0,-0.0,-0.028768923720975517,-0.0,-0.10140923915689043,-0.08678138538674975,0.0
2019-01-29,1.0,-0.0,-0.028048110385249406,-0.0,-0.10811404847670798,-0.08490139813175407,0.0
2019-01-30,1.0,-0.0,-0.028027137967575732,-0.0,-0.10788194740496229,-0.08213254729046639,0.0
2019-01-31,1.0,-0.0,-0.028325438094426246,-0.0,-0.10694496876408052,-0.08250423176686923,0.0
2019-02-01,1.0,-0.0,-0.029063943118234903,-0.0,-0.11200430033962909,-0.0806191511715982,0.0
2019-02-04,1.0,-0.0,-0.02920189629050389,-0.0,-0.11183470993597576,-0.08081227701480867,0.0
2019-02-05,1.0,-0.0,-0.02874469671960777,-0.0,-0.10983139541992198,-0.0840822115443397,0.0
2019-02-06,1.0,-0.0,-0.03269897884399277,-0.0,-0.10557238481457958,-0.08320711389065324,0.0
2019-02-07,1.0,-0.0,-0.02972497679644375,-0.0,-0.10330467490596454,-0.08821015094523961,0.0
2019-02-08,1.0,-0.0,-0.030417509566404252,-0.0,-0.10179385312827512,-0.08643886031831145,0.0
2019-02-11,1.0,-0.0,-0.029075234152715197,-0.0,-0.10703251883601372,-0.08502765871707513,0.0
2019-02-12,1.0,-0.0,-0.02878947239683976,-0.0,-0.10882273805738327,-0.08537778538756939,0.0
2019-02-13,1.0,-0.0,-0.03136890270012357,-0.0,-0.10809058321200925,-0.08396442247696881,0.0
2019-02-14,1.0,-0.0,-0.03293394852464233,-0.0,-0.10788285256214127,-0.08303858816042296,0.0
2019-02-15,1.0,-0.0,-0.03775317773260513,-0.0,-0.10569175381450369,-0.08111483921530209,0.0
2019-02-19,1.0,-0.0,-0.03526636188054666,-0.0,-0.10708261007750042,-0.08005525267095324,0.0
2019-02-20,1.0,-0.0,-0.03957586801521396,-0.0,-0.10302444751550136,-0.08038695317181747,0.0
2019-02-21,1.0,-0.0,-0.034434706076497124,-0.0,-0.10378085004950677,-0.08417372596477075,0.0
2019-02-22,1.0,-0.0,-0.032717761943755266,-0.0,-0.10599968223316752,-0.08346268072988598,0.0
2019-02-25,1.0,-0.0,-0.03181634625974376,-0.0,-0.10741687979539642,-0.08447239931961967,0.0
2019-02-26,1.0,-0.0,-0.0323824681684623,-0.0,-0.10950048971596475,-0.08239471106758081,0.0
2019-02-27,1.0,-0.0,-0.028100003674804315,-0.0,-0.11175079926993887,-0.0850839692786359,0.0
2019-02-28,1.0,-0.0,-0.028171255769536843,-0.0,-0.11159539171635303,-0.08453825340662839,0.0
2019-03-01,1.0,-0.0,-0.027758059383643795,-0.0,-0.11476513352752553,-0.08136489364306171,0.0
2019-03-04,1.0,-0.0,-0.026484476304650992,-0.0,-0.10999926601913244,-0.08680547060406625,0.0
2019-03-05,1.0,-0.0,-0.023819447849752366,-0.0,-0.11446329622909822,-0.08762810768400922,0.0
2019-03-06,1.0,-0.0,-0.023543397798857762,-0.0,-0.11549868862906587,-0.08652597004681717,0.0
2019-03-07,1.0,-0.0,-0.02008100931239981,-0.0,-0.11988644011796523,-0.08372593888814106,0.0
2019-03-08,1.0,-0.0,-0.017223056909377404,-0.0,-0.12211269498088363,-0.0821576459379237,0.0
2019-03-11,1.0,-0.0,-0.017389705882352943,-0.0,-0.12219362745098039,-0.08590686274509804,0.0
2019-03-12,1.0,-0.0,-0.012997223655438444,-0.0,-0.12434583916857081,-0.09112798211346158,0.0
2019-03-13,1.0,-0.0,-0.014768556155002095,-0.0,-0.12542802946320794,-0.09154287685068854,0.0
2019-03-14,1.0,-0.0,-0.015675795488129248,-0.0,-0.12471677667224904,-0.09101320066988475,0.0
2019-03-15,1.0,-0.0,-0.016259862388144208,-0.0,-0.12420762404145588,-0.09040778897874278,0.0
2019-03-18,1.0,-0.0,-0.021660470879801733,-0.0,-0.12627013630731102,-0.09121437422552663,0.0
2019-03-19,1.0,-0.0,-0.02226086956521739,-0.0,-0.1247950310559006,-0.09516770186335403,0.0
2019-03-20,1.0,-0.0,-0.020727448958035615,-0.0,-0.12532153641594077,-0.09660382985597656,0.0
2019-03-21,1.0,-0.0,-0.02057485268156841,-0.0,-0.14099057659315248,-0.08164051816305727,0.0
2019-03-22,1.0,-0.0,-0.019210565811196158,-0.0,-0.14938216018810346,-0.08210765921256691,0.0
2019-03-25,1.0,-0.0,-0.005814604992840689,-0.0,-0.15644649193799415,-0.08283633194297454,0.0
2019-03-26,1.0,-0.0,-0.010657970362595895,-0.0,-0.15368468400929602,-0.08512632131344178,0.0
2019-03-27,1.0,-0.0,-0.009519050593379139,-0.0,-0.15446595877576513,-0.08523422860712054,0.0
2019-03-28,1.0,-0.0,-0.008774451596775201,-0.0,-0.15336541466158365,-0.08779451284294731,0.0
2019-03-29,1.0,-0.0,-0.00880325658059038,-0.0,-0.15159082962888967,-0.08829479047000649,0.0
2019-04-01,1.0,-0.0,-0.012303272545590806,-0.0,-0.15241069198101426,-0.08434923807144643,0.0
2019-04-02,1.0,-0.0,-0.014149527098033328,-0.0,-0.15619526597607966,-0.0807186108191963,0.0
2019-04-03,1.0,-0.0,-0.014672587403840141,-0.0,-0.1548439552192132,-0.08134342360372757,0.0
2019-04-04,1.0,-0.0,-0.014462473883724715,-0.0,-0.1556092129461661,-0.08100736885563799,0.0
2019-04-05,1.0,-0.0,-0.013586616243832804,-0.0,-0.15687845926519572,-0.0817576197751008,0.0
2019-04-08,1.0,-0.0,-0.009780012256281344,-0.0,-0.15720556785352494,-0.08365537337885667,0.0
2019-04-09,1.0,-0.0,-0.007663410969196093,-0.0,-0.16180816428750314,-0.08273228149261208,0.0
2019-04-10,1.0,-0.0,-0.004042806183115338,-0.0,-0.16287627511108327,-0.08471118342824958,0.0
2019-04-11,1.0,-0.0,-0.006447251467845116,-0.0,-0.15970405237922355,-0.08575470398978456,0.0
2019-04-12,1.0,-0.0,-0.005385231940687306,-0.0,-0.1599539124336239,-0.08704037671575995,0.0
2019-04-15,1.0,-0.0,-0.0056599757071839115,-0.0,-0.15879237155486545,-0.08774214553149925,0.0
2019-04-16,1.0,-0.0,-0.0031147581996947785,-0.0,-0.15851492331940656,-0.08926471691976684,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0032657982992727315,-0.17611445366962683,-0.07669601698215116,0.0
2019-04-18,1.0,-0.0,-0.001672598312310575,-0.002678672485128966,-0.17583661355433428,-0.07741740759837518,0.0
2019-04-22,1.0,-0.0,-0.003427764895654804,-0.0007309204556910978,-0.17797913096078233,-0.07806986591390261,0.0
2019-04-23,1.0,-0.0,-0.00401682519231498,-0.0,-0.17493400027789358,-0.08420175072947061,0.0
2019-04-24,1.0,-0.0,-0.008223164020494654,-0.0,-0.1745967486874565,-0.08228224429122652,0.0
2019-04-25,1.0,-0.0,-0.0074799711432585346,-0.0025566060421966562,-0.17530470440824694,-0.08031793041475238,0.0
2019-04-26,1.0,-0.0,-0.005210896198443039,-0.01155733878395599,-0.17670363501015685,-0.06823372068082315,0.0
2019-04-29,1.0,-0.0,-0.0,-0.007163794410471522,-0.17936018598069442,-0.07691918936675594,0.0
2019-04-30,1.0,-0.0,-0.0,-0.008032128514056226,-0.17765401227551716,-0.07722714758404689,0.0
2019-05-01,1.0,-0.0,-0.0,-0.007119462815665347,-0.18113532037582672,-0.07629079780978515,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0065079485429777335,-0.1738317284605858,-0.08332701493668966,0.0
2019-05-03,1.0,-0.0,-0.0,-0.005110043005312421,-0.17610675436377435,-0.08363268403743992,0.0
2019-05-06,1.0,-0.0,-0.0,-0.003417548478558048,-0.17486456381955345,-0.08747658346412841,0.0
2019-05-07,1.0,-0.0,-0.0,-0.00324708141709203,-0.1742558245312579,-0.08595289836761509,0.0
2019-05-08,1.0,-0.0,-0.0,-0.007630013918765026,-0.16668353789700116,-0.09101606984689357,0.0
2019-05-09,1.0,-0.0,-0.0,-0.00746202587678804,-0.16616287452413775,-0.09112524820721667,0.0
2019-05-10,1.0,-0.0,-0.0,-0.008092763299318437,-0.1678995485755472,-0.08850195364364022,0.0
2019-05-13,1.0,-0.0,-0.0,-0.008472968700600696,-0.1679418273790705,-0.0881947518178944,0.0
2019-05-14,1.0,-0.0,-0.0,-0.021587989319361175,-0.15558718323341225,-0.08233412262582497,0.0
2019-05-15,1.0,-0.0,-0.0,-0.022561413680535422,-0.15738791766974627,-0.08046484074666935,0.0
2019-05-16,1.0,-0.0,-0.0,-0.02368228680900406,-0.15554183156461898,-0.08114239620881752,0.0
2019-05-17,1.0,-0.0,-0.0,-0.022453091550182595,-0.15438861604331947,-0.08245812869915627,0.0
2019-05-20,1.0,-0.0,-0.0,-0.023992648632318328,-0.15272969877015646,-0.082060900542541,0.0
2019-05-21,1.0,-0.0,-0.0,-0.026794246341095406,-0.14824221696927023,-0.08230649298395615,0.0
2019-05-22,1.0,-0.0,-0.0,-0.03066174068209807,-0.14728945185855385,-0.07867752393877704,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0366990900533417,-0.1449011609664261,-0.0734985880138061,0.0
2019-05-24,1.0,-0.0,-0.0,-0.03856701018018808,-0.14208437159564744,-0.07152427342507606,0.0
2019-05-28,1.0,-0.0,-0.0,-0.03728902755328347,-0.14272826372965455,-0.07297422596449023,0.0
2019-05-29,1.0,-0.0,-0.0,-0.038353765323993,-0.14288216162121592,-0.06971478608956717,0.0
2019-05-30,1.0,-0.0,-0.0,-0.04080945192319689,-0.13796114930196002,-0.06885581325714571,0.0
2019-05-31,1.0,-0.0,-0.0,-0.04144366680389735,-0.13781703407063636,-0.06829097895380316,0.0
2019-06-03,1.0,-0.0,-0.0,-0.04419415059116366,-0.1367517112632234,-0.06360920970752956,0.0
2019-06-04,1.0,-0.0,-0.0,-0.04119449079724042,-0.13413115489028918,-0.06997335060147941,0.0
2019-06-05,1.0,-0.0,-0.0,-0.04663257345930484,-0.1325053554402605,-0.059114154459564874,0.0
2019-06-06,1.0,-0.0,-0.0,-0.04600547212558652,-0.1309348420883216,-0.06110952917435282,0.0
2019-06-07,1.0,-0.0,-0.0,-0.04592361343392674,-0.13104396625413461,-0.0618674198783464,0.0
2019-06-10,1.0,-0.0,-0.0,-0.04490925105760046,-0.1351371468979121,-0.06054064783455532,0.0
2019-06-11,1.0,-0.0,-0.0,-0.05020671160937092,-0.13084286193154307,-0.0604615938520367,0.0
2019-06-12,1.0,-0.0,-0.0,-0.05150299854728765,-0.13044611927140887,-0.05969778616570853,0.0
2019-06-13,1.0,-0.0,-0.0,-0.05348152015813225,-0.13021047004562464,-0.059473638409229354,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0528102040055197,-0.13003642511716954,-0.060331431270900925,0.0
2019-06-17,1.0,-0.0,-0.0,-0.05291222313371616,-0.13196360653292563,-0.058058020732343944,0.0
2019-06-18,1.0,-0.0,-0.0,-0.05259560294793881,-0.13189913376334464,-0.058312516311845204,0.0
2019-06-19,1.0,-0.0,-0.0,-0.05873305300239398,-0.12784827398007914,-0.05382105955171858,0.0
2019-06-20,1.0,-0.0,-0.0,-0.05663820068516955,-0.12896579117223575,-0.055645201330619135,0.0
2019-06-21,1.0,-0.0,-0.0,-0.05671601013362476,-0.1288063186130843,-0.056343450399880785,0.0
2019-06-24,1.0,-0.0,-0.0,-0.056518659359504904,-0.12807416520647702,-0.05812176117511091,0.0
2019-06-25,1.0,-0.0,-0.0,-0.05705578705143354,-0.13096585608557745,-0.0558368057715032,0.0
2019-06-26,1.0,-0.0,-0.0,-0.055363149370873305,-0.12962501557244302,-0.06080727544537187,0.0
2019-06-27,1.0,-0.0,-0.0,-0.05560473263598848,-0.12865139822214466,-0.06248675335685522,0.0
2019-06-28,1.0,-0.0,-0.0,-0.05536983909192965,-0.12805288761382064,-0.06392665585630534,0.0
2019-07-01,1.0,-0.0,-0.0,-0.055499432533892064,-0.12806026365348397,-0.06360609121861788,0.0
2019-07-02,1.0,-0.0,-0.0,-0.05478325859491779,-0.12645739910313902,-0.06439960139511709,0.0
2019-07-03,1.0,-0.0,-0.0,-0.055141059973843186,-0.1266986361088622,-0.0637229868593137,0.0
2019-07-05,1.0,-0.0,-0.0,-0.054578056707385414,-0.12632771738453685,-0.0643032363305814,0.0
2019-07-08,1.0,-0.0,-0.0,-0.05430410798560525,-0.12634016959916322,-0.06457718505236157,0.0
2019-07-09,1.0,-0.0,-0.0,-0.05443505742120914,-0.12490823804606138,-0.06488658844608129,0.0
2019-07-10,1.0,-0.0,-0.0,-0.05052615866855736,-0.131452595964873,-0.06189516630594323,0.0
2019-07-11,1.0,-0.0,-0.0,-0.05050391937290034,-0.1320393181535399,-0.061689685205922606,0.0
2019-07-12,1.0,-0.0,-0.0,-0.05043041249937801,-0.13028063890132854,-0.06324327013982187,0.0
2019-07-15,1.0,-0.0,-0.0,-0.049595532787396084,-0.12893093519799576,-0.06790562016228546,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0513296844415076,-0.1286670739461643,-0.0667772139588814,0.0
2019-07-17,1.0,-0.0,-0.0,-0.05195678151762597,-0.12614519020115517,-0.06666998605855408,0.0
2019-07-18,1.0,-0.0,-0.0,-0.05206985769728332,-0.12598268484426312,-0.06585232361428998,0.0
2019-07-19,1.0,-0.0,-0.0,-0.05135602283042565,-0.12657456571208298,-0.06556908193337396,0.0
2019-07-22,1.0,-0.0,-0.0,-0.04949461042109582,-0.12492384966369526,-0.0688523367274626,0.0
2019-07-23,1.0,-0.0,-0.0,-0.05064676616915423,-0.12516169154228854,-0.06796019900497512,0.0
2019-07-24,1.0,-0.0,-0.0,-0.049932187783847004,-0.12573255857357937,-0.06858365787803755,0.0
2019-07-25,1.0,-0.0,-0.0,-0.05010017546261152,-0.12405579959929815,-0.07025970955337921,0.0
2019-07-26,1.0,-0.0,-0.0,-0.05220012956595406,-0.12607763990631385,-0.06753625355060548,0.0
2019-07-29,1.0,-0.0,-0.0,-0.05057330568809173,-0.13049886338087982,-0.06794734081087157,0.0
2019-07-30,1.0,-0.0,-0.0,-0.050663359266358475,-0.1336365116949174,-0.06850327608022952,0.0
2019-07-31,1.0,-0.0,-0.0,-0.05105737530242062,-0.13325310568738796,-0.06924648690659746,0.0
2019-08-01,1.0,-0.0,-0.0,-0.049058399278773916,-0.1350420715215867,-0.0680281478513473,0.0
2019-08-02,1.0,-0.0,-0.0,-0.050883073998098764,-0.13304898183819483,-0.06688097263221093,0.0
2019-08-05,1.0,-0.0,-0.0,-0.04874512548745125,-0.1348990100989901,-0.06623087691230876,0.0
2019-08-06,1.0,-0.0,-0.0,-0.04853049365936382,-0.13199995012282256,-0.06641146177537814,0.0
2019-08-07,1.0,-0.0,-0.0,-0.04551617758648571,-0.12718157956934406,-0.07125352971177648,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0446489731358898,-0.12826771947741397,-0.07252188858306452,0.0
2019-08-09,1.0,-0.0,-0.0,-0.04439890710382513,-0.12413065076999502,-0.07341033283656234,0.0
2019-08-12,1.0,-0.0,-0.0,-0.04376023014731412,-0.12443579187540299,-0.07182183423441298,0.0
2019-08-13,1.0,-0.0,-0.0,-0.04353850912465202,-0.12310547479121559,-0.07059696875966594,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0444282682722203,-0.11843014361150866,-0.07092977347875437,0.0
2019-08-15,1.0,-0.0,-0.0,-0.04887993711927688,-0.1155801729219886,-0.06367901355865593,0.0
2019-08-16,1.0,-0.0,-0.0,-0.04851314819365938,-0.11470877365446057,-0.06556893585647579,0.0
2019-08-19,1.0,-0.0,-0.0,-0.048605489734343955,-0.11463929158387912,-0.06323742242500062,0.0
2019-08-20,1.0,-0.0,-0.0,-0.047710204682668234,-0.11559416875276102,-0.06380994453443282,0.0
2019-08-21,1.0,-0.0,-0.0,-0.04972904048453937,-0.11429342095583728,-0.06203869449008116,0.0
2019-08-22,1.0,-0.0,-0.0,-0.05143269807463984,-0.11483616690534768,-0.05774856485391498,0.0
2019-08-23,1.0,-0.0,-0.0,-0.05134510221308768,-0.115804798081746,-0.05622637354571146,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0515970515970516,-0.11268153842411269,-0.05204709660155205,0.0
2019-08-27,1.0,-0.0,-0.0,-0.052697463569961474,-0.11149597112334561,-0.05115397236299996,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0549882835739349,-0.11258696259242622,-0.04656216990639001,0.0
2019-08-29,1.0,-0.0,-0.0,-0.056714606468839135,-0.11374476606590206,-0.04320650524910492,0.0
2019-08-30,1.0,-0.0,-0.0,-0.057558491938416785,-0.11189235058795005,-0.042817311189235055,0.0
2019-09-03,1.0,-0.0,-0.0,-0.055037641382487366,-0.11145728521378608,-0.04578792323824995,0.0
2019-09-04,1.0,-0.0,-0.0,-0.06132155391504296,-0.10353382548711122,-0.045346726370567594,0.0
2019-09-05,1.0,-0.0,-0.0,-0.06205178439695727,-0.10318180169067227,-0.04411711352175017,0.0
2019-09-06,1.0,-0.0,-0.0,-0.06600982842515787,-0.10855942333466151,-0.03285398630782048,0.0
2019-09-09,1.0,-0.0,-0.0,-0.06611450510709198,-0.1086132373892256,-0.03262260642793326,0.0
2019-09-10,1.0,-0.0,-0.0,-0.08194901861435828,-0.1077654325455708,-0.01664796786218378,0.0
2019-09-11,1.0,-0.0,-0.0,-0.08335945600540136,-0.1067372380699766,-0.015553037062043355,0.0
2019-09-12,1.0,-0.0,-0.0,-0.08454013156309487,-0.10593720633237753,-0.014300860220235658,0.0
2019-09-13,1.0,-0.0,-0.0,-0.07740984952781199,-0.1076129749052001,-0.022619133879187497,0.0
2019-09-16,1.0,-0.0,-0.0,-0.09121771217712178,-0.11617466174661749,-0.022619926199261994,0.0
