Date,IWF,IWM,MCD,MTUM,SPY,VLUE,VXX
2018-12-07,-0.025682471264367814,-0.2603653530377668,1.0,-0.0,-0.7325790229885057,-0.5470802545155994,0.0
2018-12-10,-0.009580686149936467,-0.25913595933926303,1.0,-0.0,-0.734841168996188,-0.537712833545108,0.0
2018-12-11,-0.017878032653476424,-0.2571079802655002,1.0,-0.0,-0.7376277910584405,-0.5305172676872997,0.0
2018-12-12,-0.017020735275410252,-0.25777890853580965,1.0,-0.0,-0.7374634270449052,-0.531942500954077,0.0
2018-12-13,-0.016802236908998475,-0.254753431621759,1.0,-0.0,-0.7401626842907981,-0.5302236908998474,0.0
2018-12-14,-0.023245748039515225,-0.23821163051227215,1.0,-0.0,-0.7528261533761076,-0.5317751298502902,0.0
2018-12-17,-0.018417375841483553,-0.23642829925060332,1.0,-0.0,-0.7508700622380288,-0.5346119649434777,0.0
2018-12-18,-0.011844032526895297,-0.22864791151068234,1.0,-0.0,-0.7498611040961666,-0.5350017677660488,0.0
2018-12-19,-0.009146033350176858,-0.2298635674583123,1.0,-0.0,-0.7515917129863569,-0.5359272359777666,0.0
2018-12-20,-0.008272359256744865,-0.22061300947926882,1.0,-0.0,-0.7539664579718891,-0.5315430841567976,0.0
2018-12-21,-0.005718172200110836,-0.22048969721396544,1.0,-0.0,-0.7575696508640234,-0.5352914504509043,0.0
2018-12-24,-0.0,-0.199549436795995,1.0,-0.0,-0.7523153942428035,-0.5512390488110137,0.0
2018-12-26,-0.0,-0.19908489580743027,1.0,-0.0,-0.7429999502660765,-0.5446113293877755,0.0
2018-12-27,-0.0,-0.17319726581303552,1.0,-0.0,-0.6897323577548858,-0.5439250986810436,0.0
2018-12-28,-0.0,-0.17326756496631376,1.0,-0.0,-0.689461020211742,-0.5434552454282964,0.0
2018-12-31,-0.0,-0.17327173416107222,1.0,-0.0,-0.6894294857912846,-0.5435405086744147,0.0
2019-01-02,-0.0,-0.17303019367256103,1.0,-0.0,-0.6893299651148803,-0.5435101648021171,0.0
2019-01-03,-0.0,-0.17341388273803793,1.0,-0.0,-0.7008760951188986,-0.5325647443920285,0.0
2019-01-04,-0.0,-0.17342396247187783,1.0,-0.0,-0.686252453209516,-0.5336987219376764,0.0
2019-01-07,-0.0,-0.1550590398076787,1.0,-0.0,-0.6805958188974522,-0.5212236913431851,0.0
2019-01-08,-0.0,-0.15239709899218234,1.0,-0.0,-0.6818781199962325,-0.5204389187152679,0.0
2019-01-09,-0.0,-0.14630705199050015,1.0,-0.0,-0.6813083452865238,-0.523831918545865,0.0
2019-01-10,-0.0,-0.14428410266052458,1.0,-0.0,-0.6832283538591708,-0.5227742784619723,0.0
2019-01-11,-0.0,-0.14382112291921378,1.0,-0.0,-0.6837675162230792,-0.5235822439574909,0.0
2019-01-14,-0.0,-0.14639655537516763,1.0,-0.0,-0.6830427519352485,-0.523470035999153,0.0
2019-01-15,-0.0,-0.1460195628773342,1.0,-0.0,-0.6809800159123882,-0.5130575186034539,0.0
2019-01-16,-0.0,-0.14236979227515947,1.0,-0.0,-0.6758884968572564,-0.5183540902399701,0.0
2019-01-17,-0.0,-0.13635619960266449,1.0,-0.0,-0.6794203576019633,-0.5214911768143041,0.0
2019-01-18,-0.0,-0.14109982124376705,1.0,-0.0,-0.6781446984664597,-0.5328111769686706,0.0
2019-01-22,-0.0,-0.0,1.0,-0.0,-0.8128612716763006,-0.5179237367145254,0.0
2019-01-23,-0.0,-0.0,1.0,-0.0,-0.8177858949143018,-0.5236957946988854,0.0
2019-01-24,-0.0,-0.0,1.0,-0.0,-0.8242860155096877,-0.5185671110278097,0.0
2019-01-25,-0.0,-0.0,1.0,-0.0,-0.8857955747842648,-0.465541160149545,0.0
2019-01-28,-0.0,-0.0,1.0,-0.0,-0.905203186685894,-0.458807120399045,0.0
2019-01-29,-0.0,-0.0,1.0,-0.0,-0.902640225021864,-0.461034816933368,0.0
2019-01-30,-0.0,-0.0,1.0,-0.0,-0.9006120182423971,-0.46239277865734063,0.0
2019-01-31,-0.0,-0.0,1.0,-0.0,-0.8611065274274534,-0.4962164965465218,0.0
2019-02-01,-0.0,-0.0,1.0,-0.0,-0.8646657506988202,-0.5042402994267304,0.0
2019-02-04,-0.0,-0.0,1.0,-0.0,-0.8702062805699299,-0.49268684577396565,0.0
2019-02-05,-0.0,-0.0,1.0,-0.0,-0.8659764572401079,-0.49775445563277076,0.0
2019-02-06,-0.0,-0.0,1.0,-0.0,-0.8600080319387682,-0.5023032765585504,0.0
2019-02-07,-0.0,-0.0,1.0,-0.0,-0.8663645589936038,-0.4938752389718898,0.0
2019-02-08,-0.0,-0.0,1.0,-0.0,-0.8736479146001607,-0.48804969061451986,0.0
2019-02-11,-0.0,-0.0,1.0,-0.0,-0.8706759796377412,-0.4970285308393512,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-0.8683375934866988,-0.49841427624727824,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-0.8670461523926497,-0.49489820019840336,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-0.8709097361883353,-0.4950905004140541,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-0.8360474490383508,-0.4673039272140965,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-0.8356335102700208,-0.47223632587122083,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-0.8385160560518965,-0.470046402105409,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-0.8350375072129255,-0.4730986728216965,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-0.8387074437391806,-0.46940565493364106,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-0.8404567624419224,-0.47109405700284324,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-0.8427306563099614,-0.4690107959405414,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-0.849227638516326,-0.4632550180371844,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-0.8492630897017653,-0.4644270146456584,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-0.8476262870568723,-0.45583120263515536,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-0.8479377288533727,-0.4550123206595583,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-0.8430324074074075,-0.4718055555555556,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-0.8464743738136025,-0.46844761331543133,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-0.8590054788820307,-0.4527590910141711,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-0.8862036821253787,-0.44425541831740856,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-0.8867982147051914,-0.46227390180878547,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-0.8901965427421265,-0.47778830215486623,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-0.8972912501190137,-0.4829810530324669,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-0.8978859004542105,-0.4801788304677653,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-0.889898221249881,-0.48810995909825927,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-0.8936813318620159,-0.5052055846087415,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-0.8979072058434849,-0.504841538720296,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-0.8995400804257266,-0.5084158058224373,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-0.9257129106004092,-0.4807123089880881,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-0.9393902763339217,-0.47822933539636875,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-0.9451762278365604,-0.45411358237961563,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-0.9449669608836156,-0.4666714898953359,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-0.9469749945745219,-0.4643485809360758,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-0.933763668770172,-0.47483019413266536,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.9360609494418592,-0.4749138076524338,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.9361856067914336,-0.47554505112868994,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-0.9644234477439259,-0.44593617431546473,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-0.9624123557333205,-0.44702792569211863,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-0.9669721680979528,-0.4385509128960092,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.9655114238889425,-0.4445917285259809,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-0.9657648107548125,-0.44346736695015304,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.9745069164473843,-0.43961084421698093,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.9708758913085374,-0.4380661013682791,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.9666330112024617,-0.43732871772681375,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.9673860796000768,-0.4359978850221111,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.9011788543009763,-0.40129397679130596,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.893518412821625,-0.38953448551402936,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.8924466898796113,-0.3833321954438907,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-0.8899560734688303,-0.38602999749641537,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-0.882777991709516,-0.38238158878292977,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-0.8821249688371144,-0.38426670897264464,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-0.8791893115942029,-0.38532608695652176,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-0.8928668725027242,-0.3773837631674537,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-0.8995204436464466,-0.3732584831473442,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-0.895655732114847,-0.3776625974675487,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-0.8945275214762965,-0.3780737239216399,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-0.8886870017488474,-0.3825433237184583,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-0.8918925079205889,-0.3874136712784628,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-0.8875739644970414,-0.3882567137005007,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-0.8876463353527992,-0.3899467043228716,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-0.8893195913900036,-0.39087012039401675,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-0.8603122804632085,-0.40587395472159904,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-0.8530854984962576,-0.408181263143613,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-0.8545918943966004,-0.40575484279288443,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-0.8567000746589444,-0.40569217890997944,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-0.8439643423668982,-0.39024553721039346,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-0.85773085182534,-0.3792054402290623,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-0.8551738003753016,-0.3787641855062104,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-0.848059935144806,-0.38834842893883487,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-0.8481137135705346,-0.3868228142320758,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-0.8446805660967008,-0.3875619447296754,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-0.8431337675907605,-0.38000489095395834,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-0.8313172188439981,-0.3326697106749475,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-0.8313513046856451,-0.3269376038676537,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-0.8249488752556238,-0.32767194058766547,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-0.8272793706744617,-0.3220564845462752,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-0.8264400661753647,-0.32211073630836,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-0.8400620783307827,-0.3154355182893971,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-0.8517842964743246,-0.29409240145061266,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-0.8500944287063268,-0.29601253326465793,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-0.8627305175490779,-0.2618551882382935,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-0.8490158730158731,-0.2673862433862434,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-0.8481063573046552,-0.26887820987785,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-0.8329621848739497,-0.26787815126050424,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-0.8461635088453888,-0.24741965874594365,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-0.8438508275717579,-0.25126754661638384,0.0
2019-06-13,-0.0,-0.0,1.0,-0.0,-0.837778148179015,-0.24572881073422786,0.0
2019-06-14,-0.0,-0.0,1.0,-0.0,-0.8499875145663393,-0.2309180955551856,0.0
2019-06-17,-0.0,-0.0,1.0,-0.0,-0.8521547329213226,-0.2287075764196683,0.0
2019-06-18,-0.0,-0.0,1.0,-0.0,-0.851565592383492,-0.23174517197558386,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0,-0.8546358097852078,-0.224668870729628,0.0
2019-06-20,-0.0,-0.0,1.0,-0.0,-0.8545980479886792,-0.22641666493247037,0.0
2019-06-21,-0.0,-0.0,1.0,-0.0,-0.8469366562824507,-0.22988577362409138,0.0
2019-06-24,-0.0,-0.0,1.0,-0.0,-0.8440153154652905,-0.2368902946562344,0.0
2019-06-25,-0.0,-0.0,1.0,-0.0,-0.8438599046885731,-0.23717561858780928,0.0
2019-06-26,-0.0,-0.0,1.0,-0.0,-0.8267819652025692,-0.25191760034922156,0.0
2019-06-27,-0.0,-0.0,1.0,-0.0,-0.8378896083616149,-0.24420662516396346,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0,-0.8368141592920354,-0.24543466944299844,0.0
2019-07-01,-0.0,-0.0,1.0,-0.0,-0.8377466899825131,-0.24402531434757266,0.0
2019-07-02,-0.0,-0.0,1.0,-0.0,-0.8316229886971545,-0.24993234945151016,0.0
2019-07-03,-0.0,-0.0,1.0,-0.0,-0.8380337429702145,-0.24484482399500104,0.0
2019-07-05,-0.0,-0.0,1.0,-0.0,-0.8412771285475793,-0.24555509181969948,0.0
2019-07-08,-0.0,-0.0,1.0,-0.0,-0.8434235815158352,-0.24565471713879836,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0,-0.8428645996450569,-0.24503601628562482,0.0
2019-07-10,-0.0,-0.0,1.0,-0.0,-0.8470335357582587,-0.23980049667146644,0.0
2019-07-11,-0.0,-0.0,1.0,-0.0,-0.8492098286048307,-0.23840838395858124,0.0
2019-07-12,-0.0,-0.0,1.0,-0.0,-0.82908433584741,-0.2486650460221488,0.0
2019-07-15,-0.0,-0.0,1.0,-0.0015156863152212278,-0.8342295953325166,-0.24051657911674937,0.0
2019-07-16,-0.0,-0.0,1.0,-0.01894505312084993,-0.8281042496679947,-0.22798389774236386,0.0
2019-07-17,-0.0,-0.0,1.0,-0.016940366592021232,-0.8300364933233806,-0.2264866882309032,0.0
2019-07-18,-0.0,-0.0,1.0,-0.01954572747789718,-0.8279810340186762,-0.22299521709422945,0.0
2019-07-19,-0.0,-0.0,1.0,-0.030064142354645145,-0.8130353817504655,-0.2260293813366439,0.0
2019-07-22,-0.0,-0.0,1.0,-0.030871231741427533,-0.8180047653579198,-0.2230187506474671,0.0
2019-07-23,-0.0,-0.0,1.0,-0.03181149358589103,-0.8180216774086585,-0.22257683460095742,0.0
2019-07-24,-0.0,-0.0,1.0,-0.04106555171485935,-0.8133628629975368,-0.21540786123817604,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0415928109155365,-0.8256935570303805,-0.19380436126798303,0.0
2019-07-26,-0.0,-0.0,1.0,-0.04211068741626301,-0.8287952179738225,-0.19029166237246212,0.0
2019-07-29,-0.0,-0.0,1.0,-0.04348363951258737,-0.8245397002123668,-0.19378981876662338,0.0
2019-07-30,-0.0,-0.0,1.0,-0.04541423474333327,-0.8215191700868274,-0.19547507579351167,0.0
2019-07-31,-0.0,-0.0,1.0,-0.04462370028057435,-0.8234444627826374,-0.19499917478131706,0.0
2019-08-01,-0.0,-0.0,1.0,-0.04507681204247861,-0.8225384060212394,-0.19447365707804928,0.0
2019-08-02,-0.0,-0.0,1.0,-0.05315559944046737,-0.8222249650292109,-0.18174524808689213,0.0
2019-08-05,-0.0,-0.0,1.0,-0.04202997134788613,-0.8366417248984809,-0.18263145960876465,0.0
2019-08-06,-0.0,-0.0,1.0,-0.04780118633667416,-0.8106770300674985,-0.1869093884229904,0.0
2019-08-07,-0.0,-0.0,1.0,-0.04837620480078581,-0.8103423578283914,-0.1876521988253832,0.0
2019-08-08,-0.0,-0.0,1.0,-0.05321612262043811,-0.8111104280649987,-0.18481178664371634,0.0
2019-08-09,-0.0,-0.0,1.0,-0.05293267371078401,-0.7975325230562511,-0.18540686903234999,0.0
2019-08-12,-0.0,-0.0,1.0,-0.0649729024897111,-0.8087689988183041,-0.16366488733140458,0.0
2019-08-13,-0.0,-0.0,1.0,-0.06138719107095403,-0.8190886976430425,-0.1637400600993479,0.0
2019-08-14,-0.0,-0.0,1.0,-0.06066352643706286,-0.8181725494993984,-0.16027405640178627,0.0
2019-08-15,-0.0,-0.0,1.0,-0.06829100892244337,-0.802273002543502,-0.14808833622673503,0.0
2019-08-16,-0.0,-0.0,1.0,-0.070431638691955,-0.8033286877133451,-0.1460946494576744,0.0
2019-08-19,-0.0,-0.0,1.0,-0.07207551726914098,-0.805470574027856,-0.1351944287899525,0.0
2019-08-20,-0.0,-0.0,1.0,-0.07691381075709208,-0.8018229637214158,-0.12893252223493745,0.0
2019-08-21,-0.0,-0.0,1.0,-0.09855995513629352,-0.7863365979691161,-0.1179474854293096,0.0
2019-08-22,-0.0,-0.0,1.0,-0.09654149801627059,-0.7851360557848756,-0.12208952831322886,0.0
2019-08-23,-0.0,-0.0,1.0,-0.09754190392172588,-0.7868914908974256,-0.12053893656267543,0.0
2019-08-26,-0.0,-0.0,1.0,-0.09647929585917184,-0.7851770354070815,-0.11874374874974995,0.0
2019-08-27,-0.0,-0.0,1.0,-0.09774481186772763,-0.7841377104242473,-0.1173977368147467,0.0
2019-08-28,-0.0,-0.0,1.0,-0.09659488532981425,-0.7852558334832944,-0.11762941635174856,0.0
2019-08-29,-0.0,-0.0,1.0,-0.09537203271494116,-0.779573109914223,-0.11986834230999402,0.0
2019-08-30,-0.0,-0.0,1.0,-0.09718822756850337,-0.7732075696973315,-0.11955505143971504,0.0
2019-09-03,-0.0,-0.0,1.0,-0.08955075799666641,-0.779109453131201,-0.11560441304865467,0.0
2019-09-04,-0.0,-0.0,1.0,-0.09386904761904762,-0.776468253968254,-0.1138095238095238,0.0
2019-09-05,-0.0,-0.0,1.0,-0.09761504205838695,-0.7763879267689263,-0.10521523998020782,0.0
2019-09-06,-0.0,-0.0,1.0,-0.10221283483685031,-0.7784401587082256,-0.09332991176296414,0.0
2019-09-09,-0.0,-0.0,1.0,-0.10331742430169782,-0.7658633909709724,-0.08686722478679289,0.0
2019-09-10,-0.0,-0.0,1.0,-0.139719662658129,-0.7606785881617991,-0.05179212868967671,0.0
2019-09-11,-0.0,-0.0,1.0,-0.18906256151817002,-0.7784361589038938,-0.0010827197921178,0.0
2019-09-12,-0.0,-0.0,1.0,-0.19113279175436182,-0.7758610515549087,-0.0,0.0
2019-09-13,-0.0,-0.0,1.0,-0.19375024597583537,-0.7740367586288324,-0.0,0.0
2019-09-16,-0.0,-0.0,1.0,-0.19920781933551412,-0.7713908485397863,-0.0,0.0
2019-09-17,-0.0,-0.0,1.0,-0.2019223178337412,-0.7717099550011842,-0.0,0.0
2019-09-18,-0.0,-0.0,1.0,-0.20371430263079993,-0.7698790187294007,-0.0,0.0
2019-09-19,-0.0,-0.0,1.0,-0.20555215752816525,-0.7674762740958506,-0.0,0.0
2019-09-20,-0.0,-0.0,1.0,-0.2215644486541953,-0.751756255426632,-0.0,0.0
2019-09-23,-0.0,-0.0,1.0,-0.22572302832889155,-0.7484157536274801,-0.0,0.0
2019-09-24,-0.0,-0.0,1.0,-0.2360850593322408,-0.7383655497857722,-0.0,0.0
2019-09-25,-0.0,-0.0,1.0,-0.23353033884948776,-0.7365248226950354,-0.0,0.0
2019-09-26,-0.0,-0.0,1.0,-0.26259465922678354,-0.7302112395376644,-0.0,0.0
2019-09-27,-0.0,-0.0,1.0,-0.2679442852909216,-0.7077546181961869,-0.0,0.0
2019-09-30,-0.0,-0.0,1.0,-0.2799136838770985,-0.6998139056065885,-0.0,0.0
2019-10-01,-0.0,-0.0,1.0,-0.28530390680719553,-0.6958554560583248,-0.0,0.0
2019-10-02,-0.0,-0.0,1.0,-0.3058783321941217,-0.7044951952072696,-0.0,0.0
2019-10-03,-0.0,-0.0,1.0,-0.30442959465407543,-0.6962906646392701,-0.0,0.0
2019-10-04,-0.0,-0.0,1.0,-0.3212733419188667,-0.6909610431423052,-0.0,0.0
