Date,IWF,IWM,MTUM,SPY,THQ,VLUE,VXX
2018-11-19,-0.21239859442106632,-0.2452822003383801,-0.01312307492082773,-0.36636154613682703,1.0,-0.3319161858487701,0.0
2018-11-20,-0.20160401219222204,-0.2432175360470395,-0.0003458786398322489,-0.37259776475929013,1.0,-0.3439763073131715,0.0
2018-11-21,-0.20241223346973938,-0.24046952401464572,-0.001249192332543614,-0.3716777945293991,1.0,-0.33797113934955847,0.0
2018-11-23,-0.20213475650433624,-0.23542576771611182,-0.0029912414728098303,-0.3732595924164497,1.0,-0.3381609244872926,0.0
2018-11-26,-0.20206150072087967,-0.23909534978803984,-0.0019151729035312343,-0.37205999440511284,1.0,-0.3367476490714639,0.0
2018-11-27,-0.1983311525343744,-0.24144662047662968,-0.0,-0.3704927175615093,1.0,-0.334756215277033,0.0
2018-11-28,-0.1989488362115199,-0.2394293682291108,-0.0,-0.3714898637777539,1.0,-0.33538560549179447,0.0
2018-11-29,-0.19607381400924817,-0.23807586915567736,-0.0,-0.37086829936632987,1.0,-0.3357809556430896,0.0
2018-11-30,-0.19687251978806924,-0.24037409639846416,-0.0,-0.37501876917136795,1.0,-0.3328042214547717,0.0
2018-12-03,-0.19780951358316332,-0.24065285085364546,-0.0,-0.3756039944164072,1.0,-0.3334693439278428,0.0
2018-12-04,-0.1976379643547348,-0.24043375563667596,-0.0,-0.37577839811037145,1.0,-0.3334550139574834,0.0
2018-12-06,-0.1954254462203756,-0.22046042311442743,-0.0033916988171450377,-0.3753974647051342,1.0,-0.3251367278585661,0.0
2018-12-07,-0.1895117540687161,-0.22425273907031165,-0.0,-0.3799383044356983,1.0,-0.33373045420699926,0.0
2018-12-10,-0.18133936881292834,-0.22455368474490228,-0.0,-0.3808486335561384,1.0,-0.3285176410863863,0.0
2018-12-11,-0.16972924800543204,-0.23075454082498728,-0.0,-0.37988032592089627,1.0,-0.3415167204209812,0.0
2018-12-12,-0.1711459262089755,-0.23075616694264003,-0.0,-0.380758289814461,1.0,-0.3402114380333716,0.0
2018-12-13,-0.17143100040381712,-0.23264117659560904,-0.0,-0.3799069095237083,1.0,-0.3413529999362394,0.0
2018-12-14,-0.17360358637686704,-0.22644315550173158,-0.0,-0.38336838974228227,1.0,-0.34121571376973253,0.0
2018-12-17,-0.17102304069249374,-0.2257181652310434,-0.0,-0.38146560869011753,1.0,-0.3433826961429117,0.0
2018-12-18,-0.17175004253871023,-0.2279649481027735,-0.0,-0.38359281946571383,1.0,-0.3436277012080994,0.0
2018-12-19,-0.16523202795414837,-0.23096262837175607,-0.0,-0.3883538586099629,1.0,-0.34612434482464743,0.0
2018-12-20,-0.16597421510258276,-0.23739666766608128,-0.0,-0.3885295755343299,1.0,-0.3497023172142031,0.0
2018-12-21,-0.1648294191974206,-0.24421593830334193,-0.0,-0.396801882270925,1.0,-0.3727070715872947,0.0
2018-12-24,-0.1653835248958583,-0.24599245381780116,-0.0,-0.3982246843035049,1.0,-0.3713768511046651,0.0
2018-12-26,-0.16796602787456447,-0.26550522648083624,-0.0,-0.38013937282229965,1.0,-0.3640897212543554,0.0
2018-12-27,-0.16817064950314206,-0.26497640740177,-0.0,-0.377329361369023,1.0,-0.3639348539868229,0.0
2018-12-28,-0.16788051394656173,-0.2651694675739722,-0.0,-0.3772637345913864,1.0,-0.36374111355088373,0.0
2018-12-31,-0.16343574870799626,-0.27373034736910967,-0.0,-0.3791840205848361,1.0,-0.3642469308096557,0.0
2019-01-02,-0.16162210455209083,-0.27362663703122614,-0.0,-0.3783530539757251,1.0,-0.3654747118171319,0.0
2019-01-03,-0.16338801385530358,-0.27301047861795524,-0.0,-0.3794741084460711,1.0,-0.36263425048471776,0.0
2019-01-04,-0.16483899801608928,-0.2722535917504197,-0.0,-0.38080184874315987,1.0,-0.36220541106193727,0.0
2019-01-07,-0.15371195968210893,-0.25913721436109494,-0.0,-0.3851952359415046,1.0,-0.35566754969740044,0.0
2019-01-08,-0.15034449885167048,-0.2727174242752524,-0.0,-0.38250205832647227,1.0,-0.3610954630151233,0.0
2019-01-09,-0.14507030029508766,-0.26121767054330847,-0.0,-0.3881053636521437,1.0,-0.37536885957299077,0.0
2019-01-10,-0.1440895262929161,-0.26384180790960454,-0.0,-0.38783137766188613,1.0,-0.3772272924815298,0.0
2019-01-11,-0.14360443663041825,-0.2663931757504721,-0.0,-0.3865989451064661,1.0,-0.37398797508193876,0.0
2019-01-14,-0.14406742842247036,-0.26643350566972235,-0.0,-0.3866489985662771,1.0,-0.37513576921405917,0.0
2019-01-15,-0.14543044630828733,-0.26828473338837944,-0.0,-0.3861848681065577,1.0,-0.37297379514145407,0.0
2019-01-16,-0.16194305726700825,-0.2545560671898307,-0.0,-0.3916380223533735,1.0,-0.3536762003588646,0.0
2019-01-17,-0.1642207188709015,-0.25108608727602827,-0.0,-0.39189919380984284,1.0,-0.35416171353232323,0.0
2019-01-18,-0.16566265060240964,-0.253120395250065,-0.0,-0.3914795874144058,1.0,-0.35670018202305626,0.0
2019-01-22,-0.09357856687220922,-0.226217308101212,-0.0,-0.45322134807569636,1.0,-0.3533064001701042,0.0
2019-01-23,-0.08862911795961743,-0.2184697130712009,-0.0,-0.46259298618490974,1.0,-0.35570669500531354,0.0
2019-01-24,-0.09468586721039887,-0.21271398836073233,-0.0,-0.46542202965039714,1.0,-0.3511320674567775,0.0
2019-01-25,-0.04172806286971191,-0.1887799773634869,-0.0,-0.5647596472120784,1.0,-0.34027377367757916,0.0
2019-01-28,-0.04398375721307972,-0.17909809788416328,-0.0,-0.576661679846121,1.0,-0.3374652703569139,0.0
2019-01-29,-0.048942196283740295,-0.1750847530360898,-0.0,-0.5865982920653994,1.0,-0.3349997854353517,0.0
2019-01-30,-0.04128982362671593,-0.17501987153322304,-0.0,-0.5912694150250273,1.0,-0.34069475176695524,0.0
2019-01-31,-0.05387889131327097,-0.17312968523839356,-0.0,-0.6077469809241937,1.0,-0.3255849121821599,0.0
2019-02-01,-0.05454388165578096,-0.17319088195856222,-0.0,-0.6110774687486483,1.0,-0.3238894415848436,0.0
2019-02-04,-0.056392847103595906,-0.17237874889182,-0.0,-0.6108720565658313,1.0,-0.3226371440309642,0.0
2019-02-05,-0.06156104299775513,-0.1676739768606458,-0.0,-0.6055733034018305,1.0,-0.3237351061992747,0.0
2019-02-06,-0.04858947732779509,-0.17480096919349256,-0.0,-0.6067843544479059,1.0,-0.33320353063343716,0.0
2019-02-07,-0.05211395469479509,-0.17095365727131245,-0.0,-0.6057409648971122,1.0,-0.33269929102541934,0.0
2019-02-08,-0.05065726887485947,-0.17337628643085704,-0.0,-0.6133140188532388,1.0,-0.3246994724552452,0.0
2019-02-11,-0.049488239240040685,-0.1712288749918854,-0.0,-0.6131391599766299,1.0,-0.3300153636422652,0.0
2019-02-12,-0.050938570251874975,-0.17433996618545977,-0.0,-0.6148393809338016,1.0,-0.327480816751203,0.0
2019-02-13,-0.05276365603028664,-0.17518658734451054,-0.0,-0.6117468902109248,1.0,-0.3236343969713359,0.0
2019-02-14,-0.05670225899374066,-0.16666305689718655,-0.0,-0.6154945745164714,1.0,-0.3270017976652011,0.0
2019-02-15,-0.05620898044057444,-0.16936339809820866,-0.0,-0.6145948404704659,1.0,-0.3258821235947755,0.0
2019-02-19,-0.042330807420956365,-0.1767049908544552,-0.0,-0.6269706471561711,1.0,-0.33152599947739747,0.0
2019-02-20,-0.04494602124325266,-0.1738638342329793,-0.0,-0.6285477973184747,1.0,-0.3292051192756399,0.0
2019-02-21,-0.047360975078898686,-0.1705952769615845,-0.0,-0.6285994123408423,1.0,-0.32993796931113284,0.0
2019-02-22,-0.0484935625122541,-0.16534867002156722,-0.0,-0.6319630525238003,1.0,-0.33270156634642617,0.0
2019-02-25,-0.047669907145036834,-0.16550416321548453,-0.0,-0.6337024281790836,1.0,-0.3328174724268712,0.0
2019-02-26,-0.04877836141322116,-0.16608182036136965,-0.0,-0.6309801442863059,1.0,-0.3337111222510407,0.0
2019-02-27,-0.04968280613023479,-0.16648863116130014,-0.0,-0.6318589086786859,1.0,-0.33199625035425434,0.0
2019-02-28,-0.04949847361535107,-0.16644134321849105,-0.0,-0.6311818578281727,1.0,-0.3334278238116005,0.0
2019-03-01,-0.05072258430150184,-0.16339342154020534,-0.0,-0.6305338186891035,1.0,-0.3350916581293459,0.0
2019-03-04,-0.04901811207253547,-0.15867134543710906,-0.0,-0.6298031865042174,1.0,-0.34205880429807545,0.0
2019-03-05,-0.04994663355769021,-0.16042606024962425,-0.0,-0.625694308305561,1.0,-0.3421769152018123,0.0
2019-03-06,-0.052954753298785004,-0.15786264860863128,-0.0,-0.6257675390846144,1.0,-0.34080912772721333,0.0
2019-03-07,-0.043604397522031234,-0.17005496902539044,-0.0,-0.6244873920251287,1.0,-0.343163772794695,0.0
2019-03-08,-0.030861223059400734,-0.1658489574207114,-0.0,-0.6519405992640617,1.0,-0.3416418433502716,0.0
2019-03-11,-0.03147343948765188,-0.166688599377111,-0.0,-0.6496907487827345,1.0,-0.34541825678817384,0.0
2019-03-12,-0.031760395515140816,-0.14383773285071072,-0.0,-0.659508254612872,1.0,-0.3720093581707425,0.0
2019-03-13,-0.04076892447905145,-0.1457549882758926,-0.0,-0.6538512586824757,1.0,-0.37172056806618586,0.0
2019-03-14,-0.050047485478278156,-0.14015946286193873,-0.0,-0.6512136404797138,1.0,-0.3671842215694503,0.0
2019-03-15,-0.05134382459552648,-0.138604013791884,-0.0,-0.650915038458138,1.0,-0.3693528423658386,0.0
2019-03-18,-0.05327075780155253,-0.14464289686158502,-0.0,-0.6501034275673391,1.0,-0.37623167775083965,0.0
2019-03-19,-0.04424028898898452,-0.14815145163448243,-0.0,-0.6506711858359719,1.0,-0.3868126477277795,0.0
2019-03-20,-0.04653964570969613,-0.14488420864753915,-0.0,-0.6498594440230243,1.0,-0.3897639552005711,0.0
2019-03-21,-0.049181424811526965,-0.14444394878886557,-0.0,-0.6540794932417362,1.0,-0.38274523798902615,0.0
2019-03-22,-0.04711551331816357,-0.14487128006067906,-0.0006023290054878865,-0.6616918752509704,1.0,-0.37658947932003745,0.0
2019-03-25,-0.04336927104130618,-0.12529393495718533,-0.02058653888814943,-0.6537778960912197,1.0,-0.37532721061271573,0.0
2019-03-26,-0.04121306376360809,-0.12219506776271939,-0.02155076649633415,-0.6548544767829372,1.0,-0.38195956454121305,0.0
2019-03-27,-0.03995555555555556,-0.12268888888888889,-0.021244444444444444,-0.6562,1.0,-0.3821333333333333,0.0
2019-03-28,-0.02922142904796851,-0.11966553250161228,-0.035225832277003134,-0.6507883559054418,1.0,-0.3889741365890542,0.0
2019-03-29,-0.025306884895925988,-0.11666073652375021,-0.04036203522504892,-0.6501289806084326,1.0,-0.3913449564134495,0.0
2019-04-01,-0.028884328857563455,-0.11332916982647098,-0.035977160190926526,-0.6501092920551367,1.0,-0.4021501539010572,0.0
2019-04-02,-0.029331134241201772,-0.11429335591860387,-0.042079925111997686,-0.6466668152539728,1.0,-0.3964383622707112,0.0
2019-04-03,-0.0013241168813681045,-0.12074150545356614,-0.05657794335472867,-0.6448898065442794,1.0,-0.4207549710489699,0.0
2019-04-04,-0.007278608976951072,-0.12113043087567957,-0.04971469649997754,-0.6411016758772522,1.0,-0.4272363750730107,0.0
2019-04-05,-0.010601738505424407,-0.11935940342759596,-0.05224500797376519,-0.6389568967453562,1.0,-0.4249679926326902,0.0
2019-04-08,-0.010667924358801598,-0.11876207159861656,-0.05226159996406594,-0.6391321924268967,1.0,-0.4250325652427795,0.0
2019-04-09,-0.020486181384784908,-0.11219051474060582,-0.0540601317771931,-0.6442690413546516,1.0,-0.41775169219006497,0.0
2019-04-10,-0.019254965399478744,-0.10384649950570683,-0.059135436326053746,-0.6443336029477846,1.0,-0.42023905814685003,0.0
2019-04-11,-0.015524397083567022,-0.10054963544587774,-0.05832865956253505,-0.6446662927650029,1.0,-0.42436343241727426,0.0
2019-04-12,-0.015417712441735388,-0.10333004661168876,-0.060729652205091425,-0.6394541054141268,1.0,-0.42199264969523126,0.0
2019-04-15,-0.01346145231375711,-0.10428705819110333,-0.06495542713792948,-0.632195493437262,1.0,-0.4249652824441159,0.0
2019-04-16,-0.013803921568627451,-0.10552380952380953,-0.06258823529411765,-0.6325378151260505,1.0,-0.42644257703081234,0.0
2019-04-17,-0.011576095474799042,-0.11031996596583149,-0.07006112715792301,-0.6337296522693178,1.0,-0.41338080204205013,0.0
2019-04-18,-0.001951591556562507,-0.12238946589201193,-0.08510733753561094,-0.6334821328428183,1.0,-0.4003005899638843,0.0
2019-04-22,-0.008071769043978775,-0.1258206673261984,-0.07716521269898373,-0.6359609677129238,1.0,-0.40138501663818693,0.0
2019-04-23,-0.011872372000989364,-0.12434510826793785,-0.07537157376385673,-0.6386346772198862,1.0,-0.39830908641198026,0.0
2019-04-24,-0.0037956204379562047,-0.13498034811903425,-0.08478382930937675,-0.6280516563728242,1.0,-0.39431779898933184,0.0
2019-04-25,-0.0007645775708920822,-0.12923609705637637,-0.08898333670646968,-0.6323506262789809,1.0,-0.3974004362589669,0.0
2019-04-26,-0.0,-0.12533674568965517,-0.10106860632183907,-0.6360003591954023,1.0,-0.38256555316091956,0.0
2019-04-29,-0.0027340773609430325,-0.12101653892698669,-0.10118327282506387,-0.6308323248621757,1.0,-0.3852583927210793,0.0
2019-04-30,-0.0038939241356159785,-0.12413561597851627,-0.10399462907015776,-0.6309723620901868,1.0,-0.37491328186192235,0.0
2019-05-01,-0.004665386847627126,-0.13422474217599,-0.10245993124693067,-0.6157194517612394,1.0,-0.37519532121969734,0.0
2019-05-02,-0.0070549887254135885,-0.12743631533120495,-0.10127034448884821,-0.6124221383760131,1.0,-0.38440758188028845,0.0
2019-05-03,-0.006741673363693187,-0.12755603178855254,-0.1021743012768997,-0.6119296365746941,1.0,-0.3839405304045004,0.0
2019-05-06,-0.004281509232004281,-0.11582374453661583,-0.107996610471858,-0.6127018107216127,1.0,-0.38914905004013917,0.0
2019-05-07,-0.0,-0.11991343922898447,-0.1162100660360521,-0.6063269676958772,1.0,-0.3884972336248438,0.0
2019-05-08,-0.0049652654079088,-0.12373085144282152,-0.12566797292483076,-0.5829622372639829,1.0,-0.38927235482721767,0.0
2019-05-09,-0.007969014335321878,-0.12220639301932153,-0.12636897871961536,-0.5847208619000981,1.0,-0.3847164099367822,0.0
2019-05-10,-0.006062767475035664,-0.12098787446504994,-0.12424215406562054,-0.5896264265335235,1.0,-0.38806169757489306,0.0
2019-05-13,-0.006886561176732783,-0.12094940940494762,-0.12315578337419211,-0.5897258747492757,1.0,-0.3879652328950301,0.0
2019-05-14,-0.0,-0.10205391527599486,-0.15778407330352798,-0.570005754504006,1.0,-0.38342702846266213,0.0
2019-05-15,-0.0,-0.10024768897341767,-0.16216993232783405,-0.5705692423371224,1.0,-0.3784997125038701,0.0
2019-05-16,-0.0,-0.10203539823008849,-0.1649778761061947,-0.5649115044247788,1.0,-0.38046460176991154,0.0
2019-05-17,-0.0,-0.0959854580922613,-0.17343885083460797,-0.5633880871627762,1.0,-0.38391966482676065,0.0
2019-05-20,-0.0,-0.09220031021493465,-0.17651229780633723,-0.562596942167073,1.0,-0.3845114114779526,0.0
2019-05-21,-0.0,-0.08985629193330529,-0.176767564934346,-0.5634507650406324,1.0,-0.3842253271628175,0.0
2019-05-22,-0.0,-0.08684105696454654,-0.1799893772407383,-0.5633603328464569,1.0,-0.38286194839109455,0.0
2019-05-23,-0.0,-0.08389180103067702,-0.18384093070577048,-0.5670492999800942,1.0,-0.376971225090129,0.0
2019-05-24,-0.0,-0.0752659691873041,-0.18823113936343971,-0.5648479230124046,1.0,-0.378868141085066,0.0
2019-05-28,-0.0,-0.07926560155353518,-0.18878541795392356,-0.563112366493071,1.0,-0.37556271515579487,0.0
2019-05-29,-0.0,-0.08021072121318991,-0.18903191676952918,-0.563855581026274,1.0,-0.3711206136483865,0.0
2019-05-30,-0.0,-0.08166600415176008,-0.18881674837683848,-0.5684819575107106,1.0,-0.36941831191201807,0.0
2019-05-31,-0.0,-0.07751903763381525,-0.18993488577419712,-0.568259573998455,1.0,-0.37154839421697383,0.0
2019-06-03,-0.0,-0.07809439982396303,-0.19865771812080535,-0.5663329299152822,1.0,-0.35737704918032787,0.0
2019-06-04,-0.0,-0.08028699077844048,-0.19640381187138237,-0.5608204767040077,1.0,-0.36333824856394564,0.0
2019-06-05,-0.0,-0.07535864240727781,-0.20694104268719385,-0.5633966060181945,1.0,-0.3411257872638208,0.0
2019-06-06,-0.0,-0.07824661128115436,-0.20113686051595978,-0.5598382160034981,1.0,-0.34704853519895057,0.0
2019-06-07,-0.0,-0.07929496151154654,-0.20245801259622112,-0.5575358642407278,1.0,-0.34755510846745974,0.0
2019-06-10,-0.0,-0.08219088368843872,-0.21284491791826757,-0.541739434159972,1.0,-0.34627139364303183,0.0
2019-06-11,-0.0,-0.08081050951933376,-0.21502109335723185,-0.5425692364860434,1.0,-0.34746114669173095,0.0
2019-06-12,-0.0,-0.0890639663036599,-0.22000829314069967,-0.5340782610593395,1.0,-0.33925492678029723,0.0
2019-06-13,-0.0,-0.09608331150117894,-0.22543882630337964,-0.5295170727447385,1.0,-0.33219806130468954,0.0
2019-06-14,-0.0,-0.0926790937268084,-0.23025712664251102,-0.5324136726764744,1.0,-0.3273890077268957,0.0
2019-06-17,-0.0,-0.0926879281008682,-0.22976746215261112,-0.5279438069892239,1.0,-0.33102831464595783,0.0
2019-06-18,-0.0,-0.10113487560017459,-0.22828459188127456,-0.5270187690964644,1.0,-0.3259930161501528,0.0
2019-06-19,-0.0,-0.09830197738879916,-0.23038980313413943,-0.5263433585053909,1.0,-0.3275132044174779,0.0
2019-06-20,-0.0,-0.09876138672258994,-0.23627585905585774,-0.5224457697096796,1.0,-0.32702011927387115,0.0
2019-06-21,-0.0,-0.1004037097654119,-0.23581014729950903,-0.517708674304419,1.0,-0.3282705946535734,0.0
2019-06-24,-0.0,-0.0903010033444816,-0.23431044658666142,-0.5213456620106236,1.0,-0.340000437187138,0.0
2019-06-25,-0.0,-0.09533916849015317,-0.23199124726477025,-0.5203719912472647,1.0,-0.34048140043763675,0.0
2019-06-26,-0.0,-0.09364394718980579,-0.22641385501280845,-0.5078930659251637,1.0,-0.361526503623585,0.0
2019-06-27,-0.0,-0.09032540812972499,-0.23111646762353458,-0.5073299002958256,1.0,-0.3625506738249151,0.0
2019-06-28,-0.0,-0.08270742549324457,-0.23456763089320518,-0.5103904351063131,1.0,-0.3620995467186371,0.0
2019-07-01,-0.0,-0.08063033486539724,-0.23593784197855114,-0.5098927555263735,1.0,-0.3622017947034362,0.0
2019-07-02,-0.0,-0.08038331947665514,-0.23530827462477574,-0.5096705027786286,1.0,-0.36255633833632345,0.0
2019-07-03,-0.0,-0.07656444940573905,-0.23877689495917878,-0.5115021778624117,1.0,-0.36196292161884125,0.0
2019-07-05,-0.0,-0.077653337999825,-0.23672237291101583,-0.5098871292326538,1.0,-0.3631551316825619,0.0
2019-07-08,-0.0,-0.07714185700533824,-0.23652314693270324,-0.5098888597182113,1.0,-0.3642469589568566,0.0
2019-07-09,-0.0,-0.07890760167320032,-0.2353211712402269,-0.511859135805173,1.0,-0.3639429710256017,0.0
2019-07-10,-0.0,-0.07553247436234552,-0.23325883074765538,-0.5153168551143834,1.0,-0.36714435971601367,0.0
2019-07-11,-0.0,-0.07727332428527647,-0.2297841600630445,-0.5137472089663325,1.0,-0.3682632108926929,0.0
2019-07-12,-0.0,-0.0837199124726477,-0.2284901531728665,-0.50835886214442,1.0,-0.3676148796498906,0.0
2019-07-15,-0.0,-0.0904117981707584,-0.23489125202398145,-0.5082053301824866,1.0,-0.35457966828585186,0.0
2019-07-16,-0.0,-0.08626995773012988,-0.2441139753389255,-0.5079173875906174,1.0,-0.3518473904378107,0.0
2019-07-17,-0.0,-0.08496245539525821,-0.24446682282887106,-0.5070820289410889,1.0,-0.3527003655946934,0.0
2019-07-18,-0.0,-0.08499048369101529,-0.24565203123974536,-0.5066176631445385,1.0,-0.35037518321629363,0.0
2019-07-19,-0.0,-0.0851785401715386,-0.2464335725538246,-0.5058419394363732,1.0,-0.3505382461053737,0.0
2019-07-22,-0.0,-0.08142588297080836,-0.24438706289115497,-0.5067180182940172,1.0,-0.35574861044247014,0.0
2019-07-23,-0.0,-0.08370555263618847,-0.24135137502189524,-0.5067218427045016,1.0,-0.35774654055000876,0.0
2019-07-24,-0.0,-0.08422848891903126,-0.2449189437528714,-0.5043864446826665,1.0,-0.3542190815813078,0.0
2019-07-25,-0.0,-0.0667585965373082,-0.25271959200647887,-0.5243504716877886,1.0,-0.34497778361459497,0.0
2019-07-26,-0.0,-0.06516789982925442,-0.25189352480189137,-0.5259401952629045,1.0,-0.34604439385315877,0.0
2019-07-29,-0.0,-0.06439750465141732,-0.2526212104629528,-0.5241326474772902,1.0,-0.3477727919448397,0.0
2019-07-30,-0.0,-0.06369468590571697,-0.25370585272930307,-0.5223883865034704,1.0,-0.34978432703466095,0.0
2019-07-31,-0.0,-0.06868992095294402,-0.2532571328472268,-0.5203091812827082,1.0,-0.347412905909917,0.0
2019-08-01,-0.0,-0.07833143757109108,-0.24995625164056345,-0.5188555429171405,1.0,-0.3402528655175431,0.0
2019-08-02,-0.0,-0.07687263666367948,-0.2509890494196848,-0.5199230617909991,1.0,-0.33795982601473196,0.0
2019-08-05,-0.0,-0.0753336391236922,-0.2482362448943931,-0.52351309438001,1.0,-0.3371338706506782,0.0
2019-08-06,-0.0,-0.07768591454549399,-0.24981012520886225,-0.5049584445457109,1.0,-0.3375431287025584,0.0
2019-08-07,-0.0,-0.08207029640712071,-0.24759860361239402,-0.5010733103493137,1.0,-0.33756152561850866,0.0
2019-08-08,-0.0,-0.07879274083389344,-0.2433164935712582,-0.503826890136814,1.0,-0.3422735847011123,0.0
2019-08-09,-0.0,-0.07403083176579967,-0.24287042442325574,-0.49821625478368037,1.0,-0.3469979027480487,0.0
2019-08-12,-0.0,-0.07126809246057464,-0.24951393389500975,-0.5015122056599698,1.0,-0.33799956794124,0.0
2019-08-13,-0.0,-0.06955714779005526,-0.24864036602209946,-0.5026976864640884,1.0,-0.3372539709944751,0.0
2019-08-14,-0.0,-0.06942676533408125,-0.24855990162024555,-0.5019093439192251,1.0,-0.3375547453129382,0.0
2019-08-15,-0.0,-0.07716228098393703,-0.2522893478307491,-0.4919256256835875,1.0,-0.3232323232323232,0.0
2019-08-16,-0.0,-0.0735615909383447,-0.2543870940060926,-0.4941219376153087,1.0,-0.32320762002831765,0.0
