Date,IWF,IWM,MTUM,ROKU,SPY,VLUE,VXX
2018-10-30,-1.1568422743334406,-2.372871827818824,-0.2779473176999679,1.0,-1.7826052039832958,-1.4405717956954707,0.0
2018-10-31,-1.1588978003652823,-2.3171603271658863,-0.28047327880568573,1.0,-1.7666163741761298,-1.417851187167474,0.0
2018-11-01,-1.1567833611177263,-2.3204731285226643,-0.2763356354687624,1.0,-1.7674049376835754,-1.4174009684845597,0.0
2018-11-02,-1.1662472475621264,-2.257077697389116,-0.2654136520918528,1.0,-1.7753224284366154,-1.4000471846492608,0.0
2018-11-05,-1.1595535644109092,-2.2746993633576986,-0.26495323430008644,1.0,-1.7753674447850347,-1.3851292934056432,0.0
2018-11-06,-1.1755863371635447,-2.2894695419486855,-0.25767354005981424,1.0,-1.771682669604911,-1.37588540846844,0.0
2018-11-07,-1.1701506665614894,-2.2959690778575372,-0.27183087481265283,1.0,-1.7709237201230577,-1.3795061923167944,0.0
2018-11-08,-1.1288816250291853,-2.293018911977586,-0.23176900926142113,1.0,-1.7493190131527747,-1.3797182660129192,0.0
2018-11-09,-1.265277897830409,-2.5249373325265796,-0.23113492955311607,1.0,-1.9808107874492178,-1.6416284899299853,0.0
2018-11-12,-1.2601046940701965,-2.4856260190508883,-0.22732343602505795,1.0,-1.982236333991247,-1.626276495323093,0.0
2018-11-13,-1.2224292732508895,-2.4767914619684905,-0.1808402507199729,1.0,-1.9820430289683213,-1.608165339657801,0.0
2018-11-14,-1.2276429662311217,-2.478533853724758,-0.1804683522823689,1.0,-1.9870184965212965,-1.6109791277787204,0.0
2018-11-15,-1.232324949014276,-2.4916723317471106,-0.1725866757307954,1.0,-2.005778382053025,-1.5951733514615907,0.0
2018-11-16,-1.2244121130096428,-2.468448655049907,-0.16596176619861275,1.0,-1.9992387074945017,-1.6007443748942647,0.0
2018-11-19,-1.2247590055809232,-2.465499746321664,-0.17182479282935906,1.0,-1.9954337899543377,-1.5984271943176052,0.0
2018-11-20,-1.1644709238902409,-2.460015104472602,-0.09708819333724931,1.0,-2.019803641856172,-1.6500797180498448,0.0
2018-11-21,-1.1648460774577953,-2.4323899371069184,-0.10600794438927508,1.0,-1.9952830188679245,-1.5768785170473352,0.0
2018-11-23,-1.1667080951197282,-2.3974645786726323,-0.11724252216422237,1.0,-2.01723423647361,-1.587041179882343,0.0
2018-11-26,-1.1656868427589633,-2.403080235157738,-0.11534321437443074,1.0,-2.0132483232590874,-1.5827606193591122,0.0
2018-11-27,-1.1541118421052632,-2.4097861842105264,-0.0861842105263158,1.0,-2.003782894736842,-1.569736842105263,0.0
2018-11-28,-1.1547038903113902,-2.4461055587676555,-0.07772363095729744,1.0,-2.0060295696704387,-1.575121830346081,0.0
2018-11-29,-1.0931441300222755,-2.457718010065176,-0.0,1.0,-2.0562659846547313,-1.6430162527844236,0.0
2018-11-30,-1.0998007306542676,-2.4765028229823978,-0.0,1.0,-2.079624709398871,-1.6469611424775823,0.0
2018-12-03,-1.0942143272183946,-2.479123433219889,-0.0,1.0,-2.08035195484353,-1.6471320660745414,0.0
2018-12-04,-1.076656203535437,-2.480257723442921,-0.0,1.0,-2.0672393854287128,-1.6362134478770858,0.0
2018-12-06,-1.026689967431885,-2.302804035268885,-0.0529033283024863,1.0,-2.0301850822146315,-1.5307808404162364,0.0
2018-12-07,-1.03586766343248,-2.302847144902179,-0.060203594719261976,1.0,-2.030936853825354,-1.5230634642913952,0.0
2018-12-10,-0.9916275430359939,-2.2988262910798123,-0.03943661971830986,1.0,-2.0172143974960877,-1.4775430359937403,0.0
2018-12-11,-0.985822824469335,-2.305005091250881,-0.03383723662567557,1.0,-2.018328503172241,-1.48962168089606,0.0
2018-12-12,-0.9844449681828896,-2.3145573100793464,-0.027889072197344652,1.0,-2.0262392960955298,-1.5028674679864877,0.0
2018-12-13,-0.981118716072693,-2.305798127606011,-0.03351427897097003,1.0,-2.044685705294627,-1.5020061364172763,0.0
2018-12-14,-0.9814334041381481,-2.305326095507828,-0.0347730312327905,1.0,-2.0435842970655336,-1.50208480843364,0.0
2018-12-17,-0.9535467671060892,-2.315913370998117,-0.0012554927809165098,1.0,-2.0279347143753923,-1.5481010671688638,0.0
2018-12-18,-0.9235070280344801,-2.2859361652558827,-0.0,1.0,-2.0133571484041313,-1.543061272035412,0.0
2018-12-19,-0.9148456334085076,-2.2919356093008783,-0.0,1.0,-2.0213857998289133,-1.548565207247842,0.0
2018-12-20,-0.9014356282803334,-2.2527014510651435,-0.014742204384069157,1.0,-2.0212256869404137,-1.5284038283420809,0.0
2018-12-21,-0.8938859944836041,-2.251685565430585,-0.004903463070793749,1.0,-2.0223720502604965,-1.4888139748697518,0.0
2018-12-24,-0.8593844754396603,-2.2137659187386296,-0.010536688902365069,1.0,-2.0025015160703457,-1.4941631291691935,0.0
2018-12-26,-0.8632362897765742,-2.246821635447228,-0.0,1.0,-1.9508011735499888,-1.4618972391484242,0.0
2018-12-27,-0.7639747141132183,-2.13047801690461,-0.0,1.0,-1.7818737126216349,-1.426450742240216,0.0
2018-12-28,-0.7568488289567069,-2.137970191625266,-0.0,1.0,-1.7804116394606107,-1.422001419446416,0.0
2018-12-31,-0.7591567291311755,-2.1347955706984667,-0.0,1.0,-1.7810902896081768,-1.4232680295286768,0.0
2019-01-02,-0.7532071727266284,-2.133248281238926,-0.0,1.0,-1.7770926359061594,-1.4241973208590262,0.0
2019-01-03,-0.7409437050743719,-2.1462529357341116,-0.0,1.0,-1.778734609636325,-1.4509287595188955,0.0
2019-01-04,-0.7004871849184495,-2.1522276353879826,-0.0,1.0,-1.7585257360728659,-1.449410435642166,0.0
2019-01-07,-0.6741016109045849,-2.090871540685667,-0.0,1.0,-1.7233236954426545,-1.395910780669145,0.0
2019-01-08,-0.7121983617445208,-2.2725998081322416,-0.0,1.0,-1.8218581654490444,-1.5728728507121246,0.0
2019-01-09,-0.7015190811411635,-2.2487587995553913,-0.0,1.0,-1.844016302334198,-1.6159318266024456,0.0
2019-01-10,-0.701592002961866,-2.2455386893743055,-0.0,1.0,-1.8442058496853018,-1.6133283968900407,0.0
2019-01-11,-0.7030600118835412,-2.2043226381461674,-0.007501485442661913,1.0,-1.8599227569815802,-1.652480689245395,0.0
2019-01-14,-0.7148695846028089,-2.201902355651334,-0.01560526120234822,1.0,-1.8602957568551683,-1.6383294939436726,0.0
2019-01-15,-0.703342514702598,-2.1896821261073476,-0.0286607608129234,1.0,-1.8610883644755452,-1.6615796918037669,0.0
2019-01-16,-0.6924849475953319,-2.188805470898684,-0.0222255259050026,1.0,-1.8560172452241135,-1.6736787333680219,0.0
2019-01-17,-0.6916443651501635,-2.181460005947071,-0.031222123104371096,1.0,-1.8567499256616116,-1.6728367528991972,0.0
2019-01-18,-0.6726731198808638,-2.1486969471332835,-0.05405807892777364,1.0,-1.8488458674609083,-1.721742367833209,0.0
2019-01-22,-0.33679114799446747,-2.392884585830644,-0.0,1.0,-2.1789611187951436,-1.7753957276778853,0.0
2019-01-23,-0.33086534012031465,-2.3518432824309734,-0.0,1.0,-2.2091624248033317,-1.8206077433287058,0.0
2019-01-24,-0.37461982968369834,-2.2799574209245743,-0.0,1.0,-2.192442214111922,-1.7563108272506083,0.0
2019-01-25,-0.2859724950884086,-2.288801571709234,-0.0,1.0,-2.3893909626719054,-1.8943811394891945,0.0
2019-01-28,-0.3068617479070495,-2.2261951334011423,-0.0,1.0,-2.419763711759643,-1.8712933260308269,0.0
2019-01-29,-0.2996937092594047,-2.2110264666614308,-0.0,1.0,-2.434932851645331,-1.9079557056467447,0.0
2019-01-30,-0.3048943357687171,-2.210150051064499,-0.0,1.0,-2.432477020975725,-1.9085552674994108,0.0
2019-01-31,-0.25807722616233253,-2.2482269503546095,-0.0,1.0,-2.416548463356974,-1.9573680063041763,0.0
2019-02-01,-0.25725781003471127,-2.2469233196591984,-0.0,1.0,-2.429551909119596,-1.9551909119596085,0.0
2019-02-04,-0.2716059082338152,-2.2252514142049025,-0.0,1.0,-2.4145191703331235,-1.9453174104336894,0.0
2019-02-05,-0.23592618547068445,-2.2261153935996263,-0.0,1.0,-2.38822704975473,-1.9359962625554779,0.0
2019-02-06,-0.23646701456499727,-2.2175403068774826,-0.0,1.0,-2.3918529480489132,-1.9428304385076718,0.0
2019-02-07,-0.276030489158588,-2.0848072226744616,-0.0,1.0,-2.2382890549840893,-1.801154443868867,0.0
2019-02-08,-0.2763867346185095,-2.0653667183691558,-0.0,1.0,-2.2465470123347364,-1.7977694068985892,0.0
2019-02-11,-0.2812753708760794,-2.0298915049081114,-0.0,1.0,-2.258985903018673,-1.8104657170270868,0.0
2019-02-12,-0.2960059171597633,-2.0210059171597634,-0.0,1.0,-2.275665680473373,-1.8036982248520712,0.0
2019-02-13,-0.27752750904659923,-2.0536149471974006,-0.0,1.0,-2.2674100878812498,-1.7863525588952072,0.0
2019-02-14,-0.29311746876617134,-2.0395505285724846,-0.0,1.0,-2.2685000369631108,-1.791454128779478,0.0
2019-02-15,-0.2768777614138439,-2.1092047128129603,-0.0,1.0,-2.2278350515463914,-1.749779086892489,0.0
2019-02-19,-0.3090949194912139,-2.0752885817219324,-0.0,1.0,-2.227850893316668,-1.7401661642526285,0.0
2019-02-20,-0.30262287855411063,-2.101682462713981,-0.0,1.0,-2.2105649842039523,-1.7320549555506572,0.0
2019-02-21,-0.3047598060819744,-2.103643308359042,-0.0,1.0,-2.2089026002644334,-1.7280005876303803,0.0
2019-02-22,-0.304728288844768,-2.09743363482609,-0.0,1.0,-2.218030737554232,-1.7332892124420913,0.0
2019-02-25,-0.40690368249423364,-2.2280283146424877,-0.0,1.0,-2.388769585619979,-1.9298496778811738,0.0
2019-02-26,-0.41007708813478505,-2.229436541365334,-0.0,1.0,-2.3809902249066197,-1.926726535802273,0.0
2019-02-27,-0.41866751470822067,-2.2200667832723804,-0.0,1.0,-2.3872634759103195,-1.9243917951979645,0.0
2019-02-28,-0.4151725237070683,-2.2330863016973463,-0.0,1.0,-2.399952187425293,-1.9205514383616227,0.0
2019-03-01,-0.41459528362014025,-2.2327119184193753,-0.0,1.0,-2.401529636711281,-1.9181007010834927,0.0
2019-03-04,-0.39816878980891723,-2.2414012738853506,-0.0,1.0,-2.395700636942675,-1.9265127388535033,0.0
2019-03-05,-0.4139883563282558,-2.2307999042985887,-0.0,1.0,-2.4002711539995216,-1.9300582183587207,0.0
2019-03-06,-0.4193136472466082,-2.227055067837191,-0.0,1.0,-2.410055865921788,-1.9244213886671988,0.0
2019-03-07,-0.4580826313678299,-2.150581628559968,-0.0,1.0,-2.492579221821099,-1.9212194143602086,0.0
2019-03-08,-0.4623107440693061,-2.141769897174318,-0.0,1.0,-2.552829730386204,-1.9396000323860416,0.0
2019-03-11,-0.45455290549954924,-2.1549053356282273,-0.0,1.0,-2.5777395295467587,-2.0088517334644704,0.0
2019-03-12,-0.4516262860935944,-2.1018918021905075,-0.03899767673415201,1.0,-2.6151676070361765,-2.08969465648855,0.0
2019-03-13,-0.47462035405654834,-2.1281147747294233,-0.08121486701904522,1.0,-2.607181810554577,-2.098833794781441,0.0
2019-03-14,-0.4462903366095503,-2.233017308863182,-0.06488649212838131,1.0,-2.7293206923545275,-2.2244063668783163,0.0
2019-03-15,-0.4617058311575283,-2.1957354221061793,-0.0885987815491732,1.0,-2.7189730200174065,-2.238120104438642,0.0
2019-03-18,-0.43968393327480243,-2.215627743634767,-0.18726953467954344,1.0,-2.6953467954345918,-2.2417910447761193,0.0
2019-03-19,-0.42060840513451736,-2.223843854404783,-0.18621417267452087,1.0,-2.6963249516441006,-2.2649903288201165,0.0
2019-03-20,-0.4330069683337744,-2.218664549704507,-0.19264355649642761,1.0,-2.6965687571667987,-2.2797918320543356,0.0
2019-03-21,-0.45159588499076764,-2.209883056361558,-0.20258506990240044,1.0,-2.706058208036578,-2.222632550778159,0.0
2019-03-22,-0.43456005648221696,-2.1847145000441266,-0.2683787838672668,1.0,-2.735327861618569,-2.2023651928338186,0.0
2019-03-25,-0.4059921841076856,-1.9936604429005644,-0.4034737299174989,1.0,-2.715327833260964,-2.1659574468085103,0.0
2019-03-26,-0.3731940818102698,-2.02828546562228,-0.4651871192341166,1.0,-2.6769364664926023,-2.15970409051349,0.0
2019-03-27,-0.4078578928946447,-2.001750087504375,-0.47322366118305914,1.0,-2.699422471123556,-2.1681834091704584,0.0
2019-03-28,-0.4039607430774623,-1.9990361023484051,-0.48729407641079564,1.0,-2.696372239747634,-2.1761303890641432,0.0
2019-03-29,-0.398510078878177,-1.9993865030674849,-0.4846625766871166,1.0,-2.7031551270815073,-2.1785276073619633,0.0
2019-04-01,-0.3879628004913143,-2.0205299175293914,-0.4805228987541674,1.0,-2.7088962975960693,-2.1754693805930865,0.0
2019-04-02,-0.3919532204573224,-2.012305812532728,-0.502792808518066,1.0,-2.6787397451562227,-2.141822307558038,0.0
2019-04-03,-0.4109985528219971,-1.9785477143100365,-0.5067676853664765,1.0,-2.559972759002298,-2.056525070230697,0.0
2019-04-04,-0.4296056553956222,-1.9690827016438124,-0.4894813048292309,1.0,-2.5661357635635804,-2.0627714845413507,0.0
2019-04-05,-0.4587881392350666,-1.9514396218306833,-0.5087236785560808,1.0,-2.600859475719811,-2.074860335195531,0.0
2019-04-08,-0.46190927089610057,-1.9330291813721272,-0.5151071705259533,1.0,-2.6142721873116987,-2.0837565636567104,0.0
2019-04-09,-0.5053986352250152,-1.8993694394057183,-0.5386542282111082,1.0,-2.6372980910425845,-2.05709596613976,0.0
2019-04-10,-0.5041785129663134,-1.8711122598431982,-0.5521667958990264,1.0,-2.635220125786163,-2.052812957697941,0.0
2019-04-11,-0.5316062176165803,-1.8207253886010362,-0.5801381692573403,1.0,-2.6577720207253885,-2.045336787564767,0.0
2019-04-12,-0.5315603143079182,-1.8195319920559536,-0.5793972886624644,1.0,-2.658578706502029,-2.0456782661255506,0.0
2019-04-15,-0.5185345950169286,-1.8362705095928467,-0.592325722718986,1.0,-2.6592586161993226,-2.075006510981856,0.0
2019-04-16,-0.5202256944444444,-1.8353298611111113,-0.5973958333333333,1.0,-2.6566840277777777,-2.070920138888889,0.0
2019-04-17,-0.5171125781792911,-1.8081132731063239,-0.6059763724808895,1.0,-2.6709520500347463,-2.084346768589298,0.0
2019-04-18,-0.5346107370964958,-1.7872432245813914,-0.6242879337131021,1.0,-2.634817883652684,-2.0501467288106334,0.0
2019-04-22,-0.5530348947960863,-1.7924495627327042,-0.607411897133951,1.0,-2.6444713828037063,-2.061304009005109,0.0
2019-04-23,-0.5653077122825241,-1.7808361464554663,-0.6034796156842379,1.0,-2.6472777633515108,-2.0589457283822385,0.0
2019-04-24,-0.553702583599758,-1.7743886632679513,-0.6090037155448026,1.0,-2.6439125550851115,-2.0598807569342434,0.0
2019-04-25,-0.5647271475296953,-1.774573936994319,-0.6060423480805646,1.0,-2.616371148218282,-2.0456188672749183,0.0
2019-04-26,-0.5727913372292884,-1.741749742179443,-0.6120660020625645,1.0,-2.6280508765898936,-2.039274664833276,0.0
2019-04-29,-0.5677951538064959,-1.7410207939508506,-0.6056023371713353,1.0,-2.635332531362777,-2.042704932118921,0.0
2019-04-30,-0.5690470052419009,-1.7364441007132423,-0.6110681447108361,1.0,-2.6370198504769267,-2.039615021053536,0.0
2019-05-01,-0.5713672277567846,-1.735486087255239,-0.6169701133631055,1.0,-2.6262452765372726,-2.0381312263826863,0.0
2019-05-02,-0.5686426116838488,-1.7402920962199313,-0.6091924398625429,1.0,-2.611941580756014,-2.060996563573883,0.0
2019-05-03,-0.5652435357787131,-1.7494201529078257,-0.6072502362340005,1.0,-2.609140108238124,-2.059187355038227,0.0
2019-05-06,-0.5570780166138563,-1.676372355913334,-0.6350089920356256,1.0,-2.61231480688533,-2.0830692814935343,0.0
2019-05-07,-0.5412891092494444,-1.6778081723371516,-0.6555821507950076,1.0,-2.5961702855188924,-2.0777055906992645,0.0
2019-05-08,-0.5358234295415959,-1.647962648556876,-0.6886247877758913,1.0,-2.5500848896434634,-2.066383701188455,0.0
2019-05-09,-0.539852304558187,-1.6435786435786435,-0.6923860453272218,1.0,-2.5527544351073765,-2.059672353790001,0.0
2019-05-10,-0.6502898413000096,-1.7934999524850328,-0.8566948588805473,1.0,-2.8542240805853845,-2.34828470968355,0.0
2019-05-13,-0.6592173503064592,-1.7801980198019802,-0.8476190476190476,1.0,-2.8123526638378125,-2.33012729844413,0.0
2019-05-14,-0.5516857063248816,-1.6506919290424444,-1.0130026934150644,1.0,-2.7848054239806816,-2.2874524008544626,0.0
2019-05-15,-0.5126494300806227,-1.6680567139282734,-1.035492540079696,1.0,-2.7951997034565843,-2.255490686683347,0.0
2019-05-16,-0.4940161424993042,-1.6764078300398924,-1.0502829576027461,1.0,-2.7953427961777533,-2.26134149735597,0.0
2019-05-17,-0.4873887240356083,-1.6496661721068249,-1.0735348664688427,1.0,-2.7675259643916914,-2.294881305637982,0.0
2019-05-20,-0.48352973925953413,-1.62076644706319,-1.1015124802820822,1.0,-2.772107265472766,-2.3011042033961213,0.0
2019-05-21,-0.47415626444752657,-1.6104484512251502,-1.1099398982894129,1.0,-2.7605177993527508,-2.2914470642625986,0.0
2019-05-22,-0.45880511829144804,-1.5894320169382308,-1.1233545061216974,1.0,-2.754303599374022,-2.279572862008653,0.0
2019-05-23,-0.4620194960456134,-1.5823064189810556,-1.1524737906933968,1.0,-2.7523450432223653,-2.247103181901784,0.0
2019-05-24,-0.44164212076583215,-1.5214469808541973,-1.2127209131075112,1.0,-2.761782032400589,-2.267120765832106,0.0
2019-05-28,-0.4315421420684578,-1.534136915715863,-1.216047110783953,1.0,-2.7603054839896943,-2.2593853514906144,0.0
2019-05-29,-0.42520699172033116,-1.5369825206991719,-1.214259429622815,1.0,-2.767065317387304,-2.2561177552897886,0.0
2019-05-30,-0.43433507949636985,-1.5292712066905614,-1.200441135925007,1.0,-2.7610513739545994,-2.2652329749103943,0.0
2019-05-31,-0.43560536468859085,-1.526823442954253,-1.2012676832629066,1.0,-2.7574866801396287,-2.265019290832262,0.0
2019-06-03,-0.4327746401894698,-1.5265075605756968,-1.2233558025141191,1.0,-2.7293678265622154,-2.197212607032246,0.0
2019-06-04,-0.4557526148249204,-1.5045929968167346,-1.2204638472032743,1.0,-2.7292405638926787,-2.184993178717599,0.0
2019-06-05,-0.4402583423035522,-1.461248654467169,-1.2630965195550772,1.0,-2.7257804090419806,-2.079924650161464,0.0
2019-06-06,-0.43541704197441905,-1.4519005584579356,-1.2884165015312556,1.0,-2.7562601333093135,-2.075391821293461,0.0
2019-06-07,-0.4351985559566787,-1.4853790613718412,-1.2855595667870037,1.0,-2.7453068592057766,-2.073826714801444,0.0
2019-06-10,-0.4120775123929698,-1.492834610184768,-1.274087426768815,1.0,-2.7469130238846327,-2.0871563767462824,0.0
2019-06-11,-0.4090042661341563,-1.4983207769810292,-1.326041572115821,1.0,-2.755831896160479,-2.087591903421984,0.0
2019-06-12,-0.4155938349954669,-1.4939256572982775,-1.3239347234814143,1.0,-2.7475974614687217,-2.0852221214868543,0.0
2019-06-13,-0.4151716601402422,-1.5231763955923867,-1.3520626536745286,1.0,-2.7479282396867317,-2.0682087241599127,0.0
2019-06-14,-0.42439690487027765,-1.5011379153390987,-1.3789713245334547,1.0,-2.755393718707328,-2.043513882567137,0.0
2019-06-17,-0.4248407643312102,-1.5013648771610557,-1.3771610555050047,1.0,-2.7498635122838944,-2.045950864422202,0.0
2019-06-18,-0.42686811686538634,-1.5080549740602531,-1.3761718394466187,1.0,-2.747519796122691,-2.043050878310731,0.0
2019-06-19,-0.4484629294755877,-1.4512658227848103,-1.410759493670886,1.0,-2.719258589511754,-2.011844484629295,0.0
2019-06-20,-0.45312358737907965,-1.4653286321309105,-1.3947201880480968,1.0,-2.7155772534128926,-2.0119338215351235,0.0
2019-06-21,-0.4544382990298304,-1.4852661166016865,-1.3896998821289328,1.0,-2.7099465046695075,-2.0275636957113066,0.0
2019-06-24,-0.4459961911671352,-1.460687403645597,-1.4001995102929174,1.0,-2.700734560623923,-2.061122698830144,0.0
2019-06-25,-0.4460562103354488,-1.4492293744333635,-1.401541251133273,1.0,-2.705530371713509,-2.0637352674524028,0.0
2019-06-26,-0.42742815569297926,-1.4480720261913425,-1.3986904328846852,1.0,-2.722262640960349,-2.097671880683885,0.0
2019-06-27,-0.43619637489753166,-1.4468530831587576,-1.4126969669368794,1.0,-2.7209217597231077,-2.091629474451225,0.0
2019-06-28,-0.4447073814508055,-1.4047510694457086,-1.4246837171202331,1.0,-2.73723491398926,-2.0902885227996726,0.0
2019-07-01,-0.48695255474452553,-1.3728102189781022,-1.4333941605839415,1.0,-2.7609489051094886,-2.0699817518248174,0.0
2019-07-02,-0.47217675941080195,-1.3852518639752684,-1.4256228405164577,1.0,-2.7399527186761232,-2.0696490270958354,0.0
2019-07-03,-0.4664974159035271,-1.3809955571674677,-1.4276906337836612,1.0,-2.728533865264303,-2.0632876960739868,0.0
2019-07-05,-0.46719231466376654,-1.3680442269349284,-1.4255029907558459,1.0,-2.7302882001087547,-2.0719593982236724,0.0
2019-07-08,-0.4586630286493861,-1.3853569804456571,-1.4177353342428376,1.0,-2.7445202364711228,-2.0887676216462028,0.0
2019-07-09,-0.4530563689604685,-1.3703330893118593,-1.432467057101025,1.0,-2.772785505124451,-2.1220717423133233,0.0
2019-07-10,-0.4667031064953994,-1.3201238954176915,-1.4167805411314565,1.0,-2.7861893049102666,-2.120251434818256,0.0
2019-07-11,-0.47359299461826143,-1.3192556781902764,-1.424701267901122,1.0,-2.78536896834808,-2.1186718963787285,0.0
2019-07-12,-0.47076530146857615,-1.3222658031560703,-1.4247924838091763,1.0,-2.785004104715862,-2.1186718963787285,0.0
2019-07-15,-0.4800512445095168,-1.3520314787701317,-1.4596449487554906,1.0,-2.785688140556369,-2.073297950219619,0.0
2019-07-16,-0.4813630549972593,-1.3464279188744748,-1.4483829709482914,1.0,-2.7774529508496255,-2.082130458615019,0.0
2019-07-17,-0.46804979253112033,-1.382111572153066,-1.4476717381281696,1.0,-2.8126325495620104,-2.110373443983402,0.0
2019-07-18,-0.46745235245373357,-1.3799834269404292,-1.44885369671301,1.0,-2.8093177423809963,-2.101740171254949,0.0
2019-07-19,-0.48797345866740394,-1.3818081282831076,-1.4486222467975303,1.0,-2.803151783245784,-2.0940927103492766,0.0
2019-07-22,-0.4845664793144752,-1.3683774071685249,-1.4403390767529713,1.0,-2.8076107988574583,-2.113148438219847,0.0
2019-07-23,-0.4860855141909325,-1.3702543309988942,-1.440563951345374,1.0,-2.805473645410984,-2.1124216734242536,0.0
2019-07-24,-0.4898355202365552,-1.3715579375346518,-1.4754204398447608,1.0,-2.8072445019404917,-2.09647015339124,0.0
2019-07-25,-0.49428149787862014,-1.343294595093156,-1.4872717210846707,1.0,-2.8184836745987827,-2.080151263604501,0.0
2019-07-26,-0.47104715672676833,-1.2089112343966713,-1.409500693481276,1.0,-2.6447642163661578,-1.9342926490984742,0.0
2019-07-29,-0.46816252274105513,-1.184440786623928,-1.406913280776228,1.0,-2.6511305553149094,-1.9526119726241011,0.0
2019-07-30,-0.47714855606625617,-1.1938253403867836,-1.4045616165120112,1.0,-2.648686150377244,-1.9479663515740178,0.0
2019-07-31,-0.47127733425893786,-1.2113849357861854,-1.404807358556057,1.0,-2.6435265532801115,-1.9465463380770567,0.0
2019-08-01,-0.4699306759098787,-1.2362218370883882,-1.398786828422877,1.0,-2.631715771230503,-1.9287694974003466,0.0
2019-08-02,-0.47298701298701296,-1.2227705627705627,-1.4177489177489178,1.0,-2.623896103896104,-1.9206060606060604,0.0
2019-08-05,-0.4591325384482461,-1.218161396232936,-1.4024537757041644,1.0,-2.6321064454812513,-1.9282875410402627,0.0
2019-08-06,-0.4154111063280241,-1.2253981919931125,-1.4014636246233318,1.0,-2.6052518295307787,-1.962031855359449,0.0
2019-08-07,-0.39984391259105095,-1.2680367672563302,-1.370794311481096,1.0,-2.618366285119667,-2.0144814429413804,0.0
2019-08-08,-0.4033657182512145,-1.265267175572519,-1.3697085357390704,1.0,-2.619968771686329,-2.0162213740458017,0.0
2019-08-09,-0.4117906627835143,-1.2957373576912896,-1.3906980848998323,1.0,-2.6783161239078637,-2.0488041655634985,0.0
2019-08-12,-0.4165414862596094,-1.2813466466378014,-1.4242290359635945,1.0,-2.6945303525669346,-2.019704868781479,0.0
