Date,HOLX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.2106965590318443,-0.5696280185154202,-0.0,-0.5059394344989124,-0.5022307735207183,0.0
2018-10-22,1.0,-0.21108105847252043,-0.5687756183252934,-0.0,-0.5061205141789589,-0.5024398405041407,0.0
2018-10-23,1.0,-0.21076408254322365,-0.5688232013385388,-0.0,-0.5064138315672059,-0.5026213050752929,0.0
2018-10-24,1.0,-0.2094818696173249,-0.5683547479026728,-0.0,-0.5065358566292261,-0.5028010814125254,0.0
2018-10-25,1.0,-0.19263045676953777,-0.5456906213268459,-0.0,-0.5077221660334035,-0.48743952108903044,0.0
2018-10-26,1.0,-0.17872928925888765,-0.5370013829758387,-0.0,-0.5142771917455325,-0.4817094666052011,0.0
2018-10-29,1.0,-0.1725425471468384,-0.5383803674341838,-0.0,-0.5123515246624638,-0.48242647257772125,0.0
2018-10-30,1.0,-0.17293070324972262,-0.5384095029358443,-0.0,-0.5123792515626269,-0.48215493681846466,0.0
2018-10-31,1.0,-0.17421668554171385,-0.5313865070376961,-0.0,-0.5109205630156932,-0.4799115569217494,0.0
2018-11-01,1.0,-0.16938330145216476,-0.5347414931163618,-0.0,-0.5103860764609208,-0.4796993291483687,0.0
2018-11-02,1.0,-0.16928178582982853,-0.5363959883532837,-0.0,-0.5101639167475466,-0.48015744634961716,0.0
2018-11-05,1.0,-0.16649146923263522,-0.544136276650225,-0.0,-0.5108487641842538,-0.4738686288779278,0.0
2018-11-06,1.0,-0.17047598512209583,-0.5473020322354589,-0.0,-0.5080049593013853,-0.46948951539000594,0.0
2018-11-07,1.0,-0.1706573909291916,-0.5474842258534217,-0.0,-0.5085207355875533,-0.46977296014668607,0.0
2018-11-08,1.0,-0.15963952365626005,-0.5470443085505847,-0.0,-0.5041841004184101,-0.4712477202016951,0.0
2018-11-09,1.0,-0.15710304899494087,-0.5551226902578255,-0.0,-0.5160565971376782,-0.4771257744230717,0.0
2018-11-12,1.0,-0.15652502564656334,-0.5498623184493278,-0.0,-0.5174666594676313,-0.4757572485286971,0.0
2018-11-13,1.0,-0.14433736880251255,-0.5477142780447213,-0.0,-0.5185354199661772,-0.473760502509865,0.0
2018-11-14,1.0,-0.1430031467685108,-0.5505231166455986,-0.0,-0.5201312498319034,-0.47588822247922324,0.0
2018-11-15,1.0,-0.14230024733842347,-0.5506506075922142,-0.0,-0.5205129583826218,-0.4750241961501237,0.0
2018-11-16,1.0,-0.1469056787980691,-0.5637034224656939,-0.0,-0.5266583500569507,-0.4746704995389705,0.0
2018-11-19,1.0,-0.14249190850490928,-0.5676285799766094,-0.0,-0.5319172083661979,-0.47779258574264966,0.0
2018-11-20,1.0,-0.12018410721537837,-0.5632056315148234,-0.0,-0.5349397590361445,-0.4891295519155272,0.0
2018-11-21,1.0,-0.12513107305138063,-0.5595138870217514,-0.0,-0.5345898421746028,-0.4694700615707257,0.0
2018-11-23,1.0,-0.1258294157152451,-0.5539288112827401,-0.0,-0.53670920080591,-0.469926124916051,0.0
2018-11-26,1.0,-0.12413625566832219,-0.5701522349384582,-0.0,-0.5364662060030232,-0.46844633988339457,0.0
2018-11-27,1.0,-0.11915008068854221,-0.5714900484131253,-0.0,-0.5336202259279181,-0.46535771920387303,0.0
2018-11-28,1.0,-0.12285290548739383,-0.5597681003100984,-0.0,-0.5425643791290279,-0.4712956721046245,0.0
2018-11-29,1.0,-0.1084227711907502,-0.5531675721970933,-0.0,-0.540855926986591,-0.4740251050504509,0.0
2018-11-30,1.0,-0.10827156198988466,-0.5532660761593834,-0.0,-0.5412240092054912,-0.4732532312879659,0.0
2018-12-03,1.0,-0.10658785139219515,-0.5538556182630326,-0.0,-0.5412844036697247,-0.4729986358894803,0.0
2018-12-04,1.0,-0.10297415634344297,-0.5551847501067919,-0.0,-0.5395931225971807,-0.4720472020504058,0.0
2018-12-06,1.0,-0.09866527087149961,-0.5187123789583878,-0.0,-0.5432085841402774,-0.456529704265899,0.0
2018-12-07,1.0,-0.0928610754266838,-0.5210130299137457,-0.0,-0.5456571323702908,-0.46218178958131245,0.0
2018-12-10,1.0,-0.0849652723379811,-0.5216199279335736,-0.0,-0.5463992897801452,-0.45811791738471985,0.0
2018-12-11,1.0,-0.09382348330459318,-0.5190991273449338,-0.0,-0.54953754506976,-0.4503056905471077,0.0
2018-12-12,1.0,-0.09437462440885219,-0.5189559219292974,-0.0,-0.5496041595903117,-0.4498471507328926,0.0
2018-12-13,1.0,-0.09458259325044405,-0.5182060390763765,-0.0,-0.5498641730226727,-0.44943057151812765,0.0
2018-12-14,1.0,-0.09733681462140992,-0.5107571801566579,-0.0,-0.5536292428198434,-0.44921671018276765,0.0
2018-12-17,1.0,-0.09415262636273539,-0.5106671535131188,-0.0,-0.552501173647697,-0.4507850399040217,0.0
2018-12-18,1.0,-0.09406653231083309,-0.5152720705629857,-0.0,-0.5564425367079331,-0.4515141204491323,0.0
2018-12-19,1.0,-0.09321013506439117,-0.5155742854151398,-0.0,-0.5569573866610826,-0.4517851533870799,0.0
2018-12-20,1.0,-0.09259017761665059,-0.5081766255444564,-0.0,-0.558931691922485,-0.4485016040270207,0.0
2018-12-21,1.0,-0.09041845913179508,-0.5085386520662234,-0.0,-0.5601616477643072,-0.44810324599139617,0.0
2018-12-24,1.0,-0.07514720759513371,-0.4937096313973697,-0.0,-0.5594666805011543,-0.4656688542450261,0.0
2018-12-26,1.0,-0.0753982574624942,-0.49749961334226944,-0.0,-0.5468629169459195,-0.457931638913234,0.0
2018-12-27,1.0,-0.06967452986233047,-0.48772170903631323,-0.0,-0.528793546581164,-0.4585337303102018,0.0
2018-12-28,1.0,-0.07111552769709016,-0.48662284054425936,-0.0,-0.5299138765734087,-0.4603781277072823,0.0
2018-12-31,1.0,-0.07271383423386686,-0.4843511061270262,-0.0,-0.530354776225915,-0.4612600672851463,0.0
2019-01-02,1.0,-0.07297855521840017,-0.48466226381416216,-0.0,-0.5310452099854654,-0.4612030496978351,0.0
2019-01-03,1.0,-0.10364285339352264,-0.4988714503175686,-0.0,-0.5939058317148705,-0.42814025510471887,0.0
2019-01-04,1.0,-0.0771181345253967,-0.5097639400831308,-0.0,-0.5887119964447234,-0.43857998065511206,0.0
2019-01-07,1.0,-0.06679394236474807,-0.4947240783261526,-0.0,-0.5895100745594799,-0.42885890456902553,0.0
2019-01-08,1.0,-0.06406800746423387,-0.5066348745594028,-0.0,-0.5872641509433962,-0.43380675927845735,0.0
2019-01-09,1.0,-0.06309711829738757,-0.5021101416254563,-0.0,-0.5872666545840561,-0.4366569142738782,0.0
2019-01-10,1.0,-0.060371959942775395,-0.5096111327870985,-0.0,-0.5884770451294056,-0.4426583430875276,0.0
2019-01-11,1.0,-0.060960366647570444,-0.5077339721889484,-0.0,-0.5897088693297224,-0.4456278318837561,0.0
2019-01-14,1.0,-0.06349123675095705,-0.5060808875231126,-0.0,-0.5887392900856793,-0.445923070913305,0.0
2019-01-15,1.0,-0.0636463109629012,-0.5048978741142143,-0.0,-0.5882398916215089,-0.44846811171321377,0.0
2019-01-16,1.0,-0.06292941911305434,-0.5023943368727878,-0.0,-0.5880439308765355,-0.4491984176556319,0.0
2019-01-17,1.0,-0.06358953010355414,-0.5009626892855283,-0.0,-0.5883592652339075,-0.4489514492376542,0.0
2019-01-18,1.0,-0.06513269708458622,-0.49666623087985357,-0.0,-0.5883644920904694,-0.4645836057000915,0.0
2019-01-22,1.0,-0.0,-0.5004597640753488,-0.0,-0.7013372566534429,-0.42542626697843045,0.0
2019-01-23,1.0,-0.0,-0.4716146861429135,-0.0,-0.7123832083168838,-0.44790103961047506,0.0
2019-01-24,1.0,-0.0,-0.46822513557626494,-0.0,-0.7181593218554204,-0.4461380508608435,0.0
2019-01-25,1.0,-0.0,-0.44140852528461744,-0.0,-0.794440031771247,-0.41172888535875035,0.0
2019-01-28,1.0,-0.0,-0.4084451460142068,-0.0,-0.8284398842409892,-0.39400157853196527,0.0
2019-01-29,1.0,-0.0,-0.3998998339352084,-0.0,-0.8325117958721038,-0.40353744365658856,0.0
2019-01-30,1.0,-0.0,-0.40079124357114604,-0.0,-0.8326256099169195,-0.4040617169985494,0.0
2019-01-31,1.0,-0.0,-0.409596827495043,-0.0,-0.8254857898215467,-0.40869795109054863,0.0
2019-02-01,1.0,-0.0,-0.40727838914839154,-0.0,-0.8110996754017893,-0.42065816905497055,0.0
2019-02-04,1.0,-0.0,-0.4103913273400317,-0.0,-0.8219196192490746,-0.4117927022739291,0.0
2019-02-05,1.0,-0.0,-0.4044881452700024,-0.0,-0.8178838580075595,-0.42082309095234316,0.0
2019-02-06,1.0,-0.0,-0.40062399196213744,-0.0,-0.8194653763782026,-0.42394436953015524,0.0
2019-02-07,1.0,-0.0,-0.4029305966991113,-0.0,-0.8247725349132458,-0.417213288192975,0.0
2019-02-08,1.0,-0.0,-0.3996873095370591,-0.0,-0.8328695974772771,-0.41736227045075125,0.0
2019-02-11,1.0,-0.0,-0.3992099053477212,-0.0,-0.8356178911366228,-0.4165230532651059,0.0
2019-02-12,1.0,-0.0,-0.4042558843844642,-0.0,-0.8369640295414696,-0.4153870676372138,0.0
2019-02-13,1.0,-0.0,-0.4049143312524904,-0.0,-0.8351441094434852,-0.416336830920441,0.0
2019-02-14,1.0,-0.0,-0.41049865980202227,-0.0,-0.8293835089302302,-0.41397521297205486,0.0
2019-02-15,1.0,-0.0,-0.4253804679822581,-0.0,-0.8225810735438633,-0.4080104114100555,0.0
2019-02-19,1.0,-0.0,-0.425234763640233,-0.0,-0.8254103375808038,-0.40956611954989225,0.0
2019-02-20,1.0,-0.0,-0.43862167982771,-0.0,-0.8165430326234346,-0.4036053282284438,0.0
2019-02-21,1.0,-0.0,-0.4342035304125904,-0.0,-0.8178434708634624,-0.40642279880901744,0.0
2019-02-22,1.0,-0.0,-0.4320495441618159,-0.0,-0.8232729979002207,-0.40262605321213085,0.0
2019-02-25,1.0,-0.0,-0.43154112323662497,-0.0,-0.8262975778546713,-0.4038860793186053,0.0
2019-02-26,1.0,-0.0,-0.4361820789291974,-0.0,-0.8163807298029426,-0.4031975354544006,0.0
2019-02-27,1.0,-0.0,-0.443303903840017,-0.0,-0.8154451654079354,-0.40054249547920434,0.0
2019-02-28,1.0,-0.0,-0.4500838367977005,-0.0,-0.8215207728954302,-0.38988103159183457,0.0
2019-03-01,1.0,-0.0,-0.4522421823020626,-0.0,-0.8253892215568863,-0.3837125748502994,0.0
2019-03-04,1.0,-0.0,-0.45713372573041783,-0.0,-0.8223826137907155,-0.3838122885982901,0.0
2019-03-05,1.0,-0.0,-0.45706134854827096,-0.0,-0.8223798224331458,-0.3867278108086491,0.0
2019-03-06,1.0,-0.0,-0.4549210919172531,-0.0,-0.8260823203241628,-0.38481019407123057,0.0
2019-03-07,1.0,-0.0,-0.4445894826575737,-0.0,-0.8332889338803346,-0.3860887633864351,0.0
2019-03-08,1.0,-0.0,-0.43189983377124785,-0.0,-0.8716821277280284,-0.37755375623357823,0.0
2019-03-11,1.0,-0.0,-0.43098523229492286,-0.0,-0.8710790126118357,-0.3927724479896518,0.0
2019-03-12,1.0,-0.0,-0.3971918198853915,-0.0,-0.8860976073436355,-0.4325520762608294,0.0
2019-03-13,1.0,-0.0,-0.4080447232069812,-0.0,-0.8887373875102264,-0.43026997545677664,0.0
2019-03-14,1.0,-0.0,-0.4106330217728969,-0.0,-0.8843774695479194,-0.4300079025533422,0.0
2019-03-15,1.0,-0.0,-0.401075944181982,-0.0,-0.8859608400010923,-0.44378601272563417,0.0
2019-03-18,1.0,-0.0,-0.4096229940646296,-0.0,-0.8872554407562101,-0.4509507584084414,0.0
2019-03-19,1.0,-0.0,-0.407071347803304,-0.0,-0.8899859345266002,-0.4608786783970876,0.0
2019-03-20,1.0,-0.0,-0.4046244371391475,-0.0,-0.8908809635625294,-0.4670018508798586,0.0
2019-03-21,1.0,-0.0,-0.4055465016711322,-0.0,-0.9050907383366019,-0.4515924094688285,0.0
2019-03-22,1.0,-0.0,-0.4043224396048371,-0.0,-0.916678196861942,-0.4462462296261449,0.0
2019-03-25,1.0,-0.0,-0.36003518706875226,-0.0,-0.9401544932237403,-0.4488000659757539,0.0
2019-03-26,1.0,-0.0,-0.3638220357694855,-0.0,-0.9376241996025614,-0.45854493265621554,0.0
2019-03-27,1.0,-0.0,-0.36227767820212325,-0.0,-0.9392802978078038,-0.45594926237419003,0.0
2019-03-28,1.0,-0.0,-0.3599701888042398,-0.0,-0.9382521806337639,-0.4620735342828751,0.0
2019-03-29,1.0,-0.0,-0.3640757927300851,-0.0,-0.9382112473759807,-0.45983869185725335,0.0
2019-04-01,1.0,-0.0,-0.36102739915397164,-0.0,-0.9382343996239874,-0.46553678564516576,0.0
2019-04-02,1.0,-0.0,-0.3706436161427077,-0.0,-0.9473379948246434,-0.43486758795353186,0.0
2019-04-03,1.0,-0.0,-0.3689566030471371,-0.0,-0.9501677575490897,-0.4309993949727738,0.0
2019-04-04,1.0,-0.0,-0.3662949194547708,-0.0,-0.9714993804213136,-0.41588875120473634,0.0
2019-04-05,1.0,-0.0,-0.3631426602343212,-0.0,-0.9788559614059269,-0.41472088215024117,0.0
2019-04-08,1.0,-0.0,-0.3564634852369531,-0.0,-0.9854437184682822,-0.4149642985140462,0.0
2019-04-09,1.0,-0.0,-0.34494378918874125,-0.0,-1.0172085186310527,-0.4000773416567687,0.0
2019-04-10,1.0,-0.0,-0.33681130617202165,-0.001297339074748813,-1.0327095064590925,-0.38950535497405325,0.0
2019-04-11,1.0,-0.0,-0.33583738400353513,-0.005910296067167476,-1.0336113566062748,-0.3864615554573575,0.0
2019-04-12,1.0,-0.0,-0.33682233698804165,-0.006987213123808998,-1.0323124085172195,-0.38562235908199616,0.0
2019-04-15,1.0,-0.0,-0.3372250282906903,-0.008997819546796942,-1.0271038613342165,-0.38674063647152984,0.0
2019-04-16,1.0,-0.0,-0.33259857272752325,-0.0,-1.029068966467363,-0.3937122861157799,0.0
2019-04-17,1.0,-0.0,-0.3222259154617473,-0.02750540136280538,-1.0548446069469835,-0.3653537200155116,0.0
2019-04-18,1.0,-0.0,-0.33715676991748955,-0.11164615176518329,-0.9949952657919655,-0.26146354659813337,0.0
2019-04-22,1.0,-0.0,-0.3382011553204125,-0.11555903471359931,-0.986206338066188,-0.25935323651676295,0.0
2019-04-23,1.0,-0.0,-0.3615199357773615,-0.13700829542413703,-0.9526090446882526,-0.22480599411292482,0.0
2019-04-24,1.0,-0.0,-0.37436544814804873,-0.13263140930944645,-0.9585023233327067,-0.22040772474550777,0.0
2019-04-25,1.0,-0.0,-0.3752687594065792,-0.14577510212857447,-0.9568103633627176,-0.2097398408944313,0.0
2019-04-26,1.0,-0.0,-0.37426386335172007,-0.16934473845497908,-0.9444666506781785,-0.17667279558717722,0.0
2019-04-29,1.0,-0.0,-0.3728547063212877,-0.16778595032512525,-0.9460078882848311,-0.17831254663681909,0.0
2019-04-30,1.0,-0.0,-0.37215560884625626,-0.16917132960298428,-0.9469757527311483,-0.17623234745536903,0.0
2019-05-01,1.0,-0.0,-0.36034376918354816,-0.18448234446312756,-0.9304988389783009,-0.1936904475938826,0.0
2019-05-02,1.0,-0.0,-0.35250458886435576,-0.18749168683993508,-0.9350642441009815,-0.1851773030778644,0.0
2019-05-03,1.0,-0.0,-0.35417553191489365,-0.1901595744680851,-0.9320478723404255,-0.183218085106383,0.0
2019-05-06,1.0,-0.0,-0.3412529864613751,-0.19726572869657555,-0.9324926997610832,-0.18359437217945315,0.0
2019-05-07,1.0,-0.0,-0.3418578712555768,-0.19914489058848522,-0.93204270235819,-0.18257382621627366,0.0
2019-05-08,1.0,-0.0,-0.341921802518224,-0.21497680583167664,-0.8932538104705103,-0.20060967528164347,0.0
2019-05-09,1.0,-0.0,-0.3409114997350291,-0.21785903550609434,-0.8961049284578696,-0.19483306836248013,0.0
2019-05-10,1.0,-0.0,-0.34113189550103334,-0.21816543903343755,-0.8951830851571194,-0.19508770070478512,0.0
2019-05-13,1.0,-0.0,-0.34090969297199925,-0.2153964343426316,-0.8951760311531431,-0.19756814750059604,0.0
2019-05-14,1.0,-0.0,-0.31677573655023783,-0.2519120081999527,-0.8633866855896345,-0.19608925333123078,0.0
2019-05-15,1.0,-0.0,-0.3183013410465422,-0.256692085195898,-0.867315277412569,-0.187168025243229,0.0
2019-05-16,1.0,-0.0,-0.3178347280334728,-0.25256276150627616,-0.8590481171548117,-0.18561715481171548,0.0
2019-05-17,1.0,-0.0,-0.3115071576247677,-0.2582240716024181,-0.846850383397451,-0.2004658344455785,0.0
2019-05-20,1.0,-0.0,-0.3056158614736732,-0.26402657529230206,-0.8451256833459758,-0.20093641285867492,0.0
2019-05-21,1.0,-0.0,-0.3098882156289177,-0.2704502716255746,-0.8328196824070204,-0.19860008357709988,0.0
2019-05-22,1.0,-0.0,-0.30053503849667235,-0.28062116664491715,-0.8326503980164426,-0.19616338248727655,0.0
2019-05-23,1.0,-0.0,-0.30227225349176573,-0.2959141129872837,-0.828460496143423,-0.17914842609964562,0.0
2019-05-24,1.0,-0.0,-0.2882730652247381,-0.3053526399251306,-0.8266826110692281,-0.17934853250838378,0.0
2019-05-28,1.0,-0.0,-0.2832111475068892,-0.30689440024957104,-0.8284459002755681,-0.18114698694951387,0.0
2019-05-29,1.0,-0.0,-0.2807993139827976,-0.30577137957019984,-0.8306524959072837,-0.18132681963464387,0.0
2019-05-30,1.0,-0.0,-0.2810875441879809,-0.3042732376793512,-0.8330474111041797,-0.180884799334581,0.0
2019-05-31,1.0,-0.0,-0.26465971954200435,-0.30513315322269396,-0.8153351344397273,-0.1879068570693426,0.0
2019-06-03,1.0,-0.0,-0.2678640055340627,-0.32287156362891034,-0.8133791089134278,-0.15797699264687043,0.0
2019-06-04,1.0,-0.0,-0.27207765597787115,-0.3222005942014138,-0.807678516545436,-0.15925622374756684,0.0
2019-06-05,1.0,-0.0,-0.2754268556451818,-0.32654774930659813,-0.8058729229751392,-0.13674648209878115,0.0
2019-06-06,1.0,-0.0,-0.2698262646908533,-0.3469340827797649,-0.8194174757281553,-0.11875319366377107,0.0
2019-06-07,1.0,-0.0,-0.2822314788786384,-0.3464005519920268,-0.8085149881168383,-0.11837162352099359,0.0
2019-06-10,1.0,-0.0,-0.2888347048664025,-0.3701869348775779,-0.7682871075891495,-0.11256730671543227,0.0
2019-06-11,1.0,-0.0,-0.289450852301725,-0.36674492191487185,-0.776155966112075,-0.11947534959681536,0.0
2019-06-12,1.0,-0.0,-0.29147844728581274,-0.3686802950259041,-0.7749789449506163,-0.11698951075721613,0.0
2019-06-13,1.0,-0.0,-0.2998314692814463,-0.3760533169909606,-0.7675042132679638,-0.1101322710791073,0.0
2019-06-14,1.0,-0.0,-0.2886929858183212,-0.389344576466079,-0.779276862143861,-0.09791746518461736,0.0
2019-06-17,1.0,-0.0,-0.2843457824554233,-0.3892607162928524,-0.7815613344913912,-0.09937158330353037,0.0
2019-06-18,1.0,-0.0,-0.2862031976298718,-0.3916330387699852,-0.7765234714205445,-0.09965776165908975,0.0
2019-06-19,1.0,-0.0,-0.28399755064550697,-0.3954686941878859,-0.7753227534826759,-0.09664744603765882,0.0
2019-06-20,1.0,-0.0,-0.2833813885841137,-0.40172488581562094,-0.7704830190604987,-0.09604245872776913,0.0
2019-06-21,1.0,-0.0,-0.2861905731446605,-0.40036139672197907,-0.7591876208897486,-0.09930774712409651,0.0
2019-06-24,1.0,-0.0,-0.2775767152614946,-0.4027168926496075,-0.7556070955245183,-0.11277908043633397,0.0
2019-06-25,1.0,-0.0,-0.2848143236074271,-0.4004794939808202,-0.7528820648847174,-0.1123240155070394,0.0
2019-06-26,1.0,-0.0,-0.281872001633153,-0.39341124834132896,-0.7384148208635297,-0.13810350107175667,0.0
2019-06-27,1.0,-0.0,-0.28527238796431215,-0.4040442774241378,-0.7457115831991206,-0.12140501572206457,0.0
2019-06-28,1.0,-0.0,-0.2748856346954944,-0.40693603209895474,-0.7521786909964476,-0.12167446139691787,0.0
2019-07-01,1.0,-0.0,-0.26654117168222635,-0.4131922362697463,-0.7453893312304444,-0.11869451298618706,0.0
2019-07-02,1.0,-0.0,-0.2696412237015957,-0.4104583799166581,-0.7414625470068096,-0.11937188738692957,0.0
2019-07-03,1.0,-0.0,-0.2725519061881314,-0.4092085892684908,-0.7353165135286055,-0.1211228996395756,0.0
2019-07-05,1.0,-0.0,-0.2604423228296473,-0.4098214965848208,-0.7383642688469644,-0.130538557245512,0.0
2019-07-08,1.0,-0.0,-0.260579290736933,-0.41017439646637727,-0.7381006777853933,-0.12966770746071637,0.0
2019-07-09,1.0,-0.0,-0.262360021330083,-0.40925827175541507,-0.7405347756532338,-0.12714253066199438,0.0
2019-07-10,1.0,-0.0,-0.27292798051058215,-0.41328731665228646,-0.7296097041059736,-0.12183423844084655,0.0
2019-07-11,1.0,-0.0,-0.2716864258333122,-0.4169480338148308,-0.7299383107816507,-0.1200781904495951,0.0
2019-07-12,1.0,-0.0,-0.267661666328806,-0.4206111899452666,-0.7394080681127103,-0.1062994121224407,0.0
2019-07-15,1.0,-0.0,-0.28390463884877504,-0.4345722175774619,-0.7329685085252464,-0.08203491170732943,0.0
2019-07-16,1.0,-0.0,-0.29112294606123323,-0.46997652641409426,-0.7156919659759208,-0.04722481637598123,0.0
2019-07-17,1.0,-0.0,-0.2970059577905685,-0.4678632737554276,-0.7160203978592345,-0.04357265475108553,0.0
2019-07-18,1.0,-0.0,-0.3016031314667531,-0.48719738712009775,-0.6763818594330449,-0.02802363559300905,0.0
2019-07-19,1.0,-0.0,-0.29852650539113906,-0.48862982513196407,-0.6769319290521102,-0.037600380256673255,0.0
2019-07-22,1.0,-0.0,-0.2947887218233219,-0.4859523154286858,-0.6772409997248005,-0.04383177803907833,0.0
2019-07-23,1.0,-0.0,-0.2991720239137504,-0.4856542511944368,-0.6749631037846762,-0.04164894814518348,0.0
2019-07-24,1.0,-0.0,-0.2981938259868915,-0.4853154550457798,-0.6752639215490069,-0.04285285435533097,0.0
2019-07-25,1.0,-0.0,-0.29926003699815007,-0.4869506524673766,-0.6689165541722913,-0.0447727613619319,0.0
2019-07-26,1.0,-0.0,-0.2980497914949934,-0.48932504307438757,-0.6679651409593728,-0.041725971982920065,0.0
2019-07-29,1.0,-0.0,-0.29093859211183226,-0.4906889665501747,-0.663354967548677,-0.051248127808287566,0.0
2019-07-30,1.0,-0.0,-0.27703787897506854,-0.4915124410071409,-0.6508858194756739,-0.05146895307751229,0.0
2019-07-31,1.0,-0.0,-0.3113340765514679,-0.48742722655766135,-0.6421404682274247,-0.0365167843428713,0.0
2019-08-01,1.0,-0.0,-0.3149240834464881,-0.4769040859153191,-0.6461424515491915,-0.030860387606468337,0.0
2019-08-02,1.0,-0.0,-0.31259566483977685,-0.47607761813064736,-0.6397817607268059,-0.0402903273589098,0.0
2019-08-05,1.0,-0.0,-0.312376579778831,-0.47541469194312796,-0.6405262638230648,-0.0400622037914692,0.0
2019-08-06,1.0,-0.0,-0.3116642818374698,-0.4787832436966497,-0.6268811368234075,-0.0497606947254157,0.0
2019-08-07,1.0,-0.0,-0.31652833534467895,-0.4735856956382533,-0.6219244883383002,-0.05085831096224417,0.0
2019-08-08,1.0,-0.0,-0.311767313565166,-0.4704216333366171,-0.6253324795586642,-0.05529011920007881,0.0
2019-08-09,1.0,-0.0,-0.30484337467522915,-0.4722780528457277,-0.6151281925584587,-0.05885092406490514,0.0
2019-08-12,1.0,-0.0,-0.30264672036823936,-0.47756041426927504,-0.6192738045687143,-0.048919031412971624,0.0
2019-08-13,1.0,-0.0,-0.2946314965253989,-0.47822257022609377,-0.6226142703337575,-0.05143388470196731,0.0
2019-08-14,1.0,-0.0,-0.2975039077764752,-0.47826299335677996,-0.6192116060961312,-0.047406213364595544,0.0
2019-08-15,1.0,-0.0,-0.3055811472627649,-0.48455607816515545,-0.6056829753188188,-0.02865732434660331,0.0
2019-08-16,1.0,-0.0,-0.2967251717524822,-0.489403539436312,-0.6144976088170321,-0.026970601801276917,0.0
2019-08-19,1.0,-0.0,-0.2907202014820555,-0.49239598973216453,-0.6167481958638059,-0.021794933888700536,0.0
2019-08-20,1.0,-0.0,-0.29368973100998136,-0.49701525001812596,-0.6122725185489523,-0.0138482731952534,0.0
2019-08-21,1.0,-0.0,-0.29306676981095586,-0.4830537156118551,-0.6218391916066335,-0.019484600879949715,0.0
2019-08-22,1.0,-0.0,-0.2929402675165387,-0.48517552754840887,-0.6220725288521899,-0.014220870153073543,0.0
2019-08-23,1.0,-0.0,-0.29766734279918866,-0.48517337969670626,-0.624432531633343,-0.007485752921858399,0.0
2019-08-26,1.0,-0.0,-0.2966892527308239,-0.4844590195558342,-0.6233753707409998,-0.0068240457186949915,0.0
2019-08-27,1.0,-0.0,-0.2947396310034202,-0.48460908521605084,-0.6209836697336095,-0.008261476949756732,0.0
2019-08-28,1.0,-0.0,-0.29719059197380776,-0.48320855100026483,-0.6214641662052529,-0.005512891499554635,0.0
2019-08-29,1.0,-0.0,-0.29673447794930985,-0.4859808589429135,-0.621940075987111,-0.0,0.0
2019-08-30,1.0,-0.0,-0.29315397549843863,-0.48690847946192645,-0.6220754263752101,-0.0,0.0
2019-09-03,1.0,-0.0,-0.2960346070656092,-0.49279019466474405,-0.6144436433549627,-0.0,0.0
2019-09-04,1.0,-0.0,-0.3037133050094813,-0.48210556635702456,-0.6145075730299321,-0.0,0.0
