Date,IWF,IWM,KTF,MTUM,SPY,VLUE,VXX
2018-12-14,-0.03372508942258559,-0.0911488903313124,1.0,-0.0,-0.1667886588683727,-0.0893811542764021,0.0
2018-12-17,-0.03499191218149894,-0.0912471830888554,1.0,-0.0,-0.1687796380528404,-0.08751434378067495,0.0
2018-12-18,-0.03464082066575543,-0.0905852628090958,1.0,-0.0,-0.1685926907730329,-0.0868436675917105,0.0
2018-12-19,-0.02877209508505569,-0.09363052030808444,1.0,-0.0,-0.17339446999501304,-0.08947470493710866,0.0
2018-12-20,-0.028240395503631895,-0.08988593365923715,1.0,-0.0,-0.17488330985720993,-0.08795260584969757,0.0
2018-12-21,-0.02789842042656782,-0.0898780049240643,1.0,-0.0,-0.17530222136158677,-0.09009931118426513,0.0
2018-12-24,-0.02187843784378438,-0.08239823982398241,1.0,-0.0,-0.17395489548954896,-0.09689218921892188,0.0
2018-12-26,-0.022560400344558845,-0.08296758138835336,1.0,-0.0,-0.16850568111899586,-0.09327700069732148,0.0
2018-12-27,-0.010060739036202606,-0.07585690204158083,1.0,-0.0,-0.15247638669627805,-0.09948358440585449,0.0
2018-12-28,-0.010740879627149515,-0.07518615739004661,1.0,-0.0,-0.15299726790593024,-0.10033749397332191,0.0
2018-12-31,-0.009742696328062182,-0.07701688555347093,1.0,-0.0,-0.15313588850174217,-0.10021441972661485,0.0
2019-01-02,-0.009919969971982788,-0.07709425312009865,1.0,-0.0,-0.1533841843505771,-0.10013807525771815,0.0
2019-01-03,-0.0,-0.08699862253317513,1.0,-0.0,-0.15037573476262564,-0.12644054389482154,0.0
2019-01-04,-0.0,-0.08912355951298304,1.0,-0.0,-0.13945407408412852,-0.12875816106307603,0.0
2019-01-07,-0.0,-0.08186419968580905,1.0,-0.0,-0.13715643755790377,-0.12367576567262376,0.0
2019-01-08,-0.0,-0.08112533891707605,1.0,-0.0,-0.13762046656465599,-0.12350004026737536,0.0
2019-01-09,-0.0,-0.07863963094088616,1.0,-0.0,-0.13744501662911704,-0.12495976826520759,0.0
2019-01-10,-0.0,-0.07798214333592514,1.0,-0.0,-0.13801378126927097,-0.12459447140520684,0.0
2019-01-11,-0.0,-0.07375201288244768,1.0,-0.0,-0.13939881910896404,-0.12877079978529254,0.0
2019-01-14,-0.0,-0.07289446522164582,1.0,-0.0,-0.1361912038712618,-0.13137893593919653,0.0
2019-01-15,-0.0,-0.07210631264804679,1.0,-0.0,-0.13671827951233223,-0.12945144065414932,0.0
2019-01-16,-0.0,-0.0728247499866303,1.0,-0.0,-0.13264078292956843,-0.1315043585218461,0.0
2019-01-17,-0.0,-0.07267166192517797,1.0,-0.0,-0.13245448838669177,-0.1305044676844172,0.0
2019-01-18,-0.0,-0.07458641370704808,1.0,-0.0,-0.1341052716319384,-0.13303189276945163,0.0
2019-01-22,-0.0,-0.035548106269074904,1.0,-0.0,-0.11005903837494371,-0.10520588382448592,0.0
2019-01-23,-0.0,-0.03500628445561681,1.0,-0.0,-0.1100090844605946,-0.09943128787784511,0.0
2019-01-24,-0.0,-0.03032573940847322,1.0,-0.0,-0.12146532773780976,-0.09722222222222222,0.0
2019-01-25,-0.0,-0.012327208882514403,1.0,-0.0,-0.11309626845372041,-0.11101906575335689,0.0
2019-01-28,-0.0,-0.007102993404363268,1.0,-0.0,-0.12086225885089902,-0.1095024192251055,0.0
2019-01-29,-0.0,-0.004709439948444026,1.0,-0.0,-0.12352365254247791,-0.11109320973119012,0.0
2019-01-30,-0.0,-0.004972785749628897,1.0,-0.0,-0.12366402770905492,-0.10837456704601682,0.0
2019-01-31,-0.0,-0.0037129323530862984,1.0,-0.0,-0.11891251788621898,-0.11091922830216609,0.0
2019-02-01,-0.0,-0.0039001752610402112,1.0,-0.0,-0.11978228135568116,-0.11055022092764927,0.0
2019-02-04,-0.0,-0.0046165430239591175,1.0,-0.0,-0.12090652117561378,-0.10885907200079,0.0
2019-02-05,-0.0,-0.005627267566700398,1.0,-0.0,-0.12217094059283759,-0.10625169681861935,0.0
2019-02-06,-0.0,-0.0058091388878589,1.0,-0.0,-0.11823451617288987,-0.11194334235603842,0.0
2019-02-07,-0.0,-0.0033381551129409146,1.0,-0.0,-0.11573507411940703,-0.1172681527638688,0.0
2019-02-08,-0.0,-0.0015990480086274217,1.0,-0.0,-0.11459844061829857,-0.12337461108425371,0.0
2019-02-11,-0.0,-0.0042895641209484015,1.0,-0.0,-0.11146685786337676,-0.1204415655054763,0.0
2019-02-12,-0.0,-0.0,1.0,-0.0,-0.11890134167380322,-0.1222276005014211,0.0
2019-02-13,-0.0,-0.0,1.0,-0.0,-0.11778259523072158,-0.12097863115515639,0.0
2019-02-14,-0.0,-0.0,1.0,-0.0,-0.11708494568801403,-0.12717590115591831,0.0
2019-02-15,-0.0,-0.0,1.0,-0.0,-0.11706072672971628,-0.12732702837232454,0.0
2019-02-19,-0.0,-0.0,1.0,-0.0,-0.11934785852857784,-0.12424762473262697,0.0
2019-02-20,-0.0,-0.0,1.0,-0.0,-0.12007362359934833,-0.12356825728463233,0.0
2019-02-21,-0.0,-0.0,1.0,-0.0,-0.12101680996404086,-0.12323159427142306,0.0
2019-02-22,-0.0,-0.0,1.0,-0.0,-0.12173891417344376,-0.12176378422741177,0.0
2019-02-25,-0.0,-0.0,1.0,-0.0,-0.12349480192465907,-0.12304604721896736,0.0
2019-02-26,-0.0,-0.0,1.0,-0.0,-0.12436725432012569,-0.12242226267361545,0.0
2019-02-27,-0.0,-0.0,1.0,-0.0,-0.12785838146683465,-0.11966217143427438,0.0
2019-02-28,-0.0,-0.0,1.0,-0.0,-0.12669429120591097,-0.12141484236539278,0.0
2019-03-01,-0.0,-0.0,1.0,-0.0,-0.13009946213076087,-0.11786948871223372,0.0
2019-03-04,-0.0,-0.0,1.0,-0.0,-0.12824320782737836,-0.11974441213543162,0.0
2019-03-05,-0.0,-0.0,1.0,-0.0,-0.12845284902952006,-0.11975285527054857,0.0
2019-03-06,-0.0,-0.0,1.0,-0.0,-0.12911518781979284,-0.11885685760638962,0.0
2019-03-07,-0.0,-0.0,1.0,-0.0,-0.13030431317860347,-0.11482717402131687,0.0
2019-03-08,-0.0,-0.0,1.0,-0.0,-0.1331032506447714,-0.1128318859720163,0.0
2019-03-11,-0.0,-0.0,1.0,-0.0,-0.13398913669244825,-0.1175439913894521,0.0
2019-03-12,-0.0,-0.0,1.0,-0.0,-0.1326010983524713,-0.11552670993509735,0.0
2019-03-13,-0.0,-0.0,1.0,-0.0,-0.1340701105165775,-0.1161174176126419,0.0
2019-03-14,-0.0,-0.0,1.0,-0.0,-0.1349227174469893,-0.11459309517561946,0.0
2019-03-15,-0.0,-0.0,1.0,-0.0,-0.1347400565692974,-0.11679307151260294,0.0
2019-03-18,-0.0,-0.0,1.0,-0.0,-0.13970560459347492,-0.11948323406827253,0.0
2019-03-19,-0.0,-0.0,1.0,-0.0,-0.13909817135501457,-0.1229066495034011,0.0
2019-03-20,-0.0,-0.0,1.0,-0.0,-0.13889731533444563,-0.12506951817584305,0.0
2019-03-21,-0.0,-0.0,1.0,-0.0,-0.15161282167955914,-0.11235401183072956,0.0
2019-03-22,-0.0,-0.0,1.0,-0.0,-0.15476537822375014,-0.1137906100546753,0.0
2019-03-25,-0.0,-0.0,1.0,-0.0,-0.15508838383838383,-0.10755050505050505,0.0
2019-03-26,-0.0,-0.0,1.0,-0.0,-0.15522214350774213,-0.10983200080963465,0.0
2019-03-27,-0.0,-0.0,1.0,-0.0,-0.15585434031950013,-0.10899179114860676,0.0
2019-03-28,-0.0,-0.0,1.0,-0.0,-0.15293388011340625,-0.11277339003645201,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.1527445696863891,-0.11232557845332523,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.15349490247666273,-0.11138657694350984,0.0
2019-04-02,-0.0,-0.0,1.0,-0.0,-0.16018043516716787,-0.10337115564428495,0.0
2019-04-03,-0.0,-0.0,1.0,-0.0,-0.16217206692614872,-0.10153920032351009,0.0
2019-04-04,-0.0,-0.0,1.0,-0.0,-0.1626849266610236,-0.10069106666835116,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.1651848385587272,-0.09953331899986088,0.0
2019-04-08,-0.0,-0.0,1.0,-0.0,-0.16332200906783192,-0.09960722900695873,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.1672652317964541,-0.09730898606439212,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.16668773224803457,-0.09724714982684092,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.1678452605346051,-0.097192880365343,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.167153607791058,-0.0976285334851072,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.16451323066020426,-0.1009731590336746,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.1637568948939831,-0.1013612671423511,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.174230330672748,-0.09272773343468897,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-0.17280992049906804,-0.09514752684899895,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-0.1743512187682688,-0.09652288844267087,0.0
2019-04-23,-0.0,-0.0,1.0,-0.0,-0.17270078008678943,-0.09987147020272075,0.0
2019-04-24,-0.0,-0.0,1.0,-0.0,-0.1888132660045718,-0.10267205641151476,0.0
2019-04-25,-0.0,-0.0,1.0,-0.0,-0.19670750977903273,-0.09852861176592494,0.0
2019-04-26,-0.0,-0.0,1.0,-0.0,-0.1991293757935377,-0.09644236001347395,0.0
2019-04-29,-0.0,-0.0,1.0,-0.0,-0.19718109154975194,-0.09827315948337284,0.0
2019-04-30,-0.0,-0.0,1.0,-0.0,-0.1983069933599969,-0.09604059074023738,0.0
2019-05-01,-0.0,-0.0,1.0,-0.0,-0.1931853421542278,-0.09892495348356418,0.0
2019-05-02,-0.0,-0.0,1.0,-0.0,-0.18778251323776315,-0.10370657367945241,0.0
2019-05-03,-0.0,-0.0,1.0,-0.0,-0.18743301351997002,-0.10385971255536472,0.0
2019-05-06,-0.0,-0.0,1.0,-0.0,-0.1877514701330857,-0.10183895594759104,0.0
2019-05-07,-0.0,-0.0,1.0,-0.0,-0.1874887187024574,-0.10173796446713597,0.0
2019-05-08,-0.0,-0.0,1.0,-0.0,-0.18483008140586638,-0.10733944954128441,0.0
2019-05-09,-0.0,-0.0,1.0,-0.0,-0.1805042971068728,-0.10991818721449403,0.0
2019-05-10,-0.0,-0.0,1.0,-0.0,-0.18162583375262864,-0.10851363032343797,0.0
2019-05-13,-0.0,-0.0,1.0,-0.0,-0.18028136323193766,-0.10919266031385798,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-0.1797082824648204,-0.10540384244682902,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-0.18245731503180448,-0.10517370142411991,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0003220943865390314,-0.18280789002409265,-0.10524756174549389,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0006316549359321422,-0.17688916389511952,-0.11157088715291207,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0033486598920701156,-0.17365377432608223,-0.11093079865538426,0.0
2019-05-21,-0.0,-0.0,1.0,-0.002764277816349096,-0.17387950320141943,-0.10906683123762503,0.0
2019-05-22,-0.0,-0.0,1.0,-0.007106416335762108,-0.17277715666242593,-0.1051826721667502,0.0
2019-05-23,-0.0,-0.0,1.0,-0.007467770337142196,-0.17241423632086994,-0.10544851608591149,0.0
2019-05-24,-0.0,-0.0,1.0,-0.009039852284966917,-0.17005180284146276,-0.10315689593270759,0.0
2019-05-28,-0.0,-0.0,1.0,-0.007668141309226133,-0.17013528242610756,-0.10449445406167854,0.0
2019-05-29,-0.0,-0.0,1.0,-0.009850200202120992,-0.1714318609202901,-0.09796471837382148,0.0
2019-05-30,-0.0,-0.0,1.0,-0.008644943475369584,-0.17181185738400942,-0.09839377973297866,0.0
2019-05-31,-0.0,-0.0,1.0,-0.009233563106671953,-0.1721125931988797,-0.09754070057422021,0.0
2019-06-03,-0.0,-0.0,1.0,-0.016664544875875237,-0.171075747931254,-0.08534691279439847,0.0
2019-06-04,-0.0,-0.0,1.0,-0.017223162798986724,-0.1762287256387082,-0.07952187583538067,0.0
2019-06-05,-0.0,-0.0,1.0,-0.023167585613839848,-0.17676665486367543,-0.06467196115129749,0.0
2019-06-06,-0.0,-0.0,1.0,-0.019496775825009482,-0.1745100518396763,-0.07038816538121127,0.0
2019-06-07,-0.0,-0.0,1.0,-0.020973090651342938,-0.1729868617573349,-0.0717667012631952,0.0
2019-06-10,-0.0,-0.0,1.0,-0.020270613322502032,-0.17919882209585702,-0.06982382209585704,0.0
2019-06-11,-0.0,-0.0,1.0,-0.02252252252252252,-0.17798502728080193,-0.06835426976272047,0.0
2019-06-12,-0.0,-0.0,1.0,-0.025083824425929692,-0.1784063198536883,-0.06657691526112579,0.0
2019-06-13,-0.0,-0.0,1.0,-0.02705382796409774,-0.17794757049505458,-0.06632510361310992,0.0
2019-06-14,-0.0,-0.0,1.0,-0.02650320480211619,-0.1777266252925018,-0.0675043239393631,0.0
2019-06-17,-0.0,-0.0,1.0,-0.026505227278508382,-0.1773459161091751,-0.0679927759265383,0.0
2019-06-18,-0.0,-0.0,1.0,-0.02677606054824143,-0.17706544552566303,-0.06818037270241048,0.0
2019-06-19,-0.0,-0.0,1.0,-0.0293594757962107,-0.17704576624168233,-0.06346827855945547,0.0
2019-06-20,-0.0,-0.0,1.0,-0.02889894265961773,-0.1776509760065067,-0.06427917852785685,0.0
2019-06-21,-0.0,-0.0,1.0,-0.02924259391224677,-0.17922223353354372,-0.0640588414944518,0.0
2019-06-24,-0.0,-0.0,1.0,-0.03052929334114829,-0.17572182156418034,-0.06792640350653653,0.0
2019-06-25,-0.0,-0.0,1.0,-0.03127508057632776,-0.1760576837331363,-0.06660127138616763,0.0
2019-06-26,-0.0,-0.0,1.0,-0.03087743483699676,-0.17830793188838684,-0.06726915320007147,0.0
2019-06-27,-0.0,-0.0,1.0,-0.03214723612955962,-0.17818279350158372,-0.06687442525799529,0.0
2019-06-28,-0.0,-0.0,1.0,-0.0326018888903089,-0.17595562769179648,-0.06944675195215153,0.0
2019-07-01,-0.0,-0.0,1.0,-0.03298795211508732,-0.17548006285852996,-0.06914438297709241,0.0
2019-07-02,-0.0,-0.0,1.0,-0.03226259300381587,-0.1740623045803183,-0.06988526870605052,0.0
2019-07-03,-0.0,-0.0,1.0,-0.034157366498965704,-0.17496233112853388,-0.0677911995300968,0.0
2019-07-05,-0.0,-0.0,1.0,-0.03393075980392157,-0.17428768382352944,-0.06833384395424837,0.0
2019-07-08,-0.0,-0.0,1.0,-0.03385503102101258,-0.17427936783516734,-0.06845048127249981,0.0
2019-07-09,-0.0,-0.0,1.0,-0.03411236413736796,-0.17316425983568914,-0.06842884114915548,0.0
2019-07-10,-0.0,-0.0,1.0,-0.030013520753080433,-0.17943059771932957,-0.06609862496492257,0.0
2019-07-11,-0.0,-0.0,1.0,-0.030393895701216013,-0.17999004733893914,-0.06559824424851028,0.0
2019-07-12,-0.0,-0.0,1.0,-0.029971152127849687,-0.17857598733757116,-0.06790738046003421,0.0
2019-07-15,-0.0,-0.0,1.0,-0.031075972002247997,-0.1781663516068053,-0.06802738466254535,0.0
2019-07-16,-0.0,-0.0,1.0,-0.026518490132209235,-0.17933192821102378,-0.07153349939324263,0.0
2019-07-17,-0.0,-0.0,1.0,-0.0269383482068763,-0.1783676127006013,-0.07139300624305794,0.0
2019-07-18,-0.0,-0.0,1.0,-0.028561956494019842,-0.1764465865911815,-0.07007880039782725,0.0
2019-07-19,-0.0,-0.0,1.0,-0.03151032696748186,-0.17291132458188221,-0.07131284524219578,0.0
2019-07-22,-0.0,-0.0,1.0,-0.03133572349030966,-0.17348201640787478,-0.07107952588131723,0.0
2019-07-23,-0.0,-0.0,1.0,-0.031159087429183895,-0.17346756494666463,-0.07133925381513806,0.0
2019-07-24,-0.0,-0.0,1.0,-0.033145508783559825,-0.1721526733127661,-0.06952907880982126,0.0
2019-07-25,-0.0,-0.0,1.0,-0.0342029502433059,-0.16910397187332807,-0.07055871187995211,0.0
2019-07-26,-0.0,-0.0,1.0,-0.036629432871397596,-0.1637103624906493,-0.06754066767252856,0.0
2019-07-29,-0.0,-0.0,1.0,-0.03631033213610346,-0.16368205297424898,-0.06915588948256825,0.0
2019-07-30,-0.0,-0.0,1.0,-0.037228909543399864,-0.16166387322870637,-0.07083904718370664,0.0
2019-07-31,-0.0,-0.0,1.0,-0.037294411544655647,-0.16112301703039603,-0.06966864910790145,0.0
2019-08-01,-0.0,-0.0,1.0,-0.036753620250598626,-0.161571499157492,-0.06860422394243074,0.0
2019-08-02,-0.0,-0.0,1.0,-0.041417273014868715,-0.15652008857956343,-0.06748497310977539,0.0
2019-08-05,-0.0,-0.0,1.0,-0.037806681582040876,-0.15597942183964708,-0.07022866027075196,0.0
2019-08-06,-0.0,-0.0,1.0,-0.03779844181955265,-0.14806484041216386,-0.0707212867554662,0.0
2019-08-07,-0.0,-0.0,1.0,-0.03416970745714679,-0.14550652672760786,-0.074257984426137,0.0
2019-08-08,-0.0,-0.0,1.0,-0.034703242145382514,-0.1451568416037712,-0.07385722524510419,0.0
2019-08-09,-0.0,-0.0,1.0,-0.03411685021197602,-0.14628853824348392,-0.0738780322604922,0.0
2019-08-12,-0.0,-0.0,1.0,-0.03299059561128527,-0.14626959247648905,-0.07465830721003135,0.0
2019-08-13,-0.0,-0.0,1.0,-0.032615900251372544,-0.14499568539663085,-0.07301059266392367,0.0
2019-08-14,-0.0,-0.0,1.0,-0.03248686514886165,-0.1451588691518639,-0.07329246935201401,0.0
2019-08-15,-0.0,-0.0,1.0,-0.036439761955049756,-0.1411372982643591,-0.06482873436121706,0.0
2019-08-16,-0.0,-0.0,1.0,-0.03780979396834876,-0.1445456355130885,-0.06179705384691948,0.0
2019-08-19,-0.0,-0.0,1.0,-0.03878363792012506,-0.14463840399002495,-0.057257354127120005,0.0
2019-08-20,-0.0,-0.0,1.0,-0.03825448411024833,-0.14509166687340297,-0.057071621722196035,0.0
2019-08-21,-0.0,-0.0,1.0,-0.02476649965980083,-0.15242159955464835,-0.059899795880497306,0.0
2019-08-22,-0.0,-0.0,1.0,-0.024120366936181786,-0.15426649852879362,-0.05792102465197933,0.0
2019-08-23,-0.0,-0.0,1.0,-0.024039827545738676,-0.15560414582020776,-0.05571409158853105,0.0
2019-08-26,-0.0,-0.0,1.0,-0.025113538725911377,-0.1523014606603658,-0.05003068614213821,0.0
2019-08-27,-0.0,-0.0,1.0,-0.02477129472935521,-0.15094547862556104,-0.05058494592009419,0.0
2019-08-28,-0.0,-0.0,1.0,-0.026833061859331563,-0.1494372527647484,-0.04843667715821832,0.0
2019-08-29,-0.0,-0.0,1.0,-0.026128411583759205,-0.14906185276419476,-0.05034498817358481,0.0
2019-08-30,-0.0,-0.0,1.0,-0.027719019380081922,-0.14810784373662653,-0.04687901204377331,0.0
2019-09-03,-0.0,-0.0,1.0,-0.02301940276623821,-0.14753677728361272,-0.051292703191437375,0.0
2019-09-04,-0.0,-0.0,1.0,-0.026765654000195368,-0.14255885513333985,-0.05174855914818795,0.0
2019-09-05,-0.0,-0.0,1.0,-0.023433594654897038,-0.14453967983028324,-0.05125641619624721,0.0
2019-09-06,-0.0,-0.0,1.0,-0.02672833495618306,-0.14838120740019475,-0.04202775073028237,0.0
2019-09-09,-0.0,-0.0,1.0,-0.02677865011259205,-0.14841458219219766,-0.04201813644939444,0.0
2019-09-10,-0.0,-0.0,1.0,-0.03631675605988738,-0.14709137568261152,-0.032814001289208354,0.0
2019-09-11,-0.0,-0.0,1.0,-0.049648928532314396,-0.14860605765603516,-0.01863051705465033,0.0
2019-09-12,-0.0,-0.0,1.0,-0.05089281370116285,-0.14879822896900696,-0.01667639760618888,0.0
2019-09-13,-0.0,-0.0,1.0,-0.04266901004479269,-0.1513187604506121,-0.026509465050712167,0.0
2019-09-16,-0.0,-0.0,1.0,-0.05241831192344167,-0.15373246462133433,-0.0254824923330829,0.0
2019-09-17,-0.0,-0.0,1.0,-0.051993152962328974,-0.15493269953080552,-0.024543428198465573,0.0
2019-09-18,-0.0,-0.0,1.0,-0.055835686018270804,-0.15544980459359167,-0.02157484003797172,0.0
2019-09-19,-0.0,-0.0,1.0,-0.05822872222359237,-0.15256369151848473,-0.02235677115446272,0.0
2019-09-20,-0.0,-0.0,1.0,-0.046157797536783146,-0.15385932512261047,-0.02302997688440982,0.0
2019-09-23,-0.0,-0.0,1.0,-0.04525074827438763,-0.15331989493616763,-0.023101826400342067,0.0
2019-09-24,-0.0,-0.0,1.0,-0.03858218701558667,-0.15745340477730718,-0.024533437488557165,0.0
