Date,GUT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.001887033023077904,-0.5308427897488206,-0.0,-0.5662884100471758,-0.45102639296187685,0.0
2018-11-14,1.0,-0.004220488553523468,-0.5319350300549942,-0.0,-0.5693055377925565,-0.4524107942192096,0.0
2018-11-15,1.0,-0.0033701840835397142,-0.5325146168968775,-0.0,-0.5719610896928536,-0.4453238695840886,0.0
2018-11-16,1.0,-0.0,-0.5251274954511673,-0.0,-0.5772020194254376,-0.46039312165244356,0.0
2018-11-19,1.0,-0.0,-0.5252729789306403,-0.0,-0.5774081099092634,-0.46047572666222386,0.0
2018-11-20,1.0,-0.0,-0.5096862765037881,-0.0,-0.5671937763766716,-0.4654497381400315,0.0
2018-11-21,1.0,-0.0,-0.5142396560988716,-0.0,-0.5713262199022543,-0.4731966940457,0.0
2018-11-23,1.0,-0.0,-0.5128651081896772,-0.0,-0.5716149163640084,-0.47319555987518547,0.0
2018-11-26,1.0,-0.0,-0.5277198940083867,-0.0,-0.5722003550204523,-0.47269172390728303,0.0
2018-11-27,1.0,-0.0,-0.5264839715731887,-0.0,-0.5642415256403701,-0.46566797893552836,0.0
2018-11-28,1.0,-0.0,-0.5180756895445798,-0.0,-0.5748043617703656,-0.472867222578576,0.0
2018-11-29,1.0,-0.0,-0.5007217565274648,-0.0,-0.5611467065110036,-0.4706359054878821,0.0
2018-11-30,1.0,-0.0,-0.502357533968769,-0.0,-0.5642618130196715,-0.46833806530115596,0.0
2018-12-03,1.0,-0.0,-0.5023431365098665,-0.0,-0.5633406793829319,-0.4674367353142336,0.0
2018-12-04,1.0,-0.0,-0.5050170631080324,-0.0,-0.5698823409565528,-0.4718331380838384,0.0
2018-12-06,1.0,-0.0,-0.4470080197409007,-0.0,-0.5732757557063541,-0.44730413325107954,0.0
2018-12-07,1.0,-0.0,-0.4504120981115264,-0.0,-0.5792886666831671,-0.44536296809642845,0.0
2018-12-10,1.0,-0.0,-0.4450933437591634,-0.0,-0.5702521747629753,-0.4282083862770013,0.0
2018-12-11,1.0,-0.0,-0.4727859429752691,-0.0,-0.5747850858396147,-0.47344139965210374,0.0
2018-12-12,1.0,-0.0,-0.4728230726566833,-0.0,-0.5749508395099078,-0.47330207230373617,0.0
2018-12-13,1.0,-0.0,-0.4697351193473663,-0.0,-0.5766945311713163,-0.4714724544264276,0.0
2018-12-14,1.0,-0.0,-0.4573674662366458,-0.0,-0.5885658133440839,-0.473694819592824,0.0
2018-12-17,1.0,-0.0,-0.45333433689598074,-0.0,-0.5702995634502485,-0.4852727181494305,0.0
2018-12-18,1.0,-0.0,-0.44117062012034414,-0.0,-0.5621860858322144,-0.48309214779451987,0.0
2018-12-19,1.0,-0.0,-0.447733881479996,-0.0,-0.5705153915572044,-0.4885190013035195,0.0
2018-12-20,1.0,-0.0,-0.4355214677795323,-0.0,-0.584379777928165,-0.48655287364964783,0.0
2018-12-21,1.0,-0.0,-0.4327930888540344,-0.0,-0.5829163243458559,-0.47387158612791597,0.0
2018-12-24,1.0,-0.0,-0.4168189225223446,-0.0,-0.5734531628067749,-0.47871710039010423,0.0
2018-12-26,1.0,-0.0,-0.4188004383780014,-0.0,-0.5855335259539703,-0.4864501345023413,0.0
2018-12-27,1.0,-0.0,-0.3858037977710814,-0.0,-0.5274070885349404,-0.4783087004352609,0.0
2018-12-28,1.0,-0.0,-0.38785214212324676,-0.0,-0.5257699935485413,-0.4758070297006045,0.0
2018-12-31,1.0,-0.0,-0.3873927692417979,-0.0,-0.5260340748882889,-0.476116514134149,0.0
2019-01-02,1.0,-0.0,-0.38716227514870644,-0.0,-0.5256682831274934,-0.4760278063113638,0.0
2019-01-03,1.0,-0.0,-0.3867532591566783,-0.0,-0.5318275154004106,-0.4690797956162552,0.0
2019-01-04,1.0,-0.0,-0.40919290626131016,-0.0,-0.5112076245626734,-0.49245988659669443,0.0
2019-01-07,1.0,-0.0,-0.3828460775515987,-0.0,-0.5040381618098522,-0.4746138950550229,0.0
2019-01-08,1.0,-0.0,-0.3827099272692925,-0.0,-0.5041088126948143,-0.4745678662510626,0.0
2019-01-09,1.0,-0.0,-0.3818100273817392,-0.0,-0.5038476064583136,-0.47486073080917757,0.0
2019-01-10,1.0,-0.0,-0.3803547839214946,-0.0,-0.504647103227024,-0.47395735044347986,0.0
2019-01-11,1.0,-0.0,-0.3716364667249404,-0.0,-0.5079968815705544,-0.48278957688582297,0.0
2019-01-14,1.0,-0.0,-0.3728601153882531,-0.0,-0.5095526340679088,-0.4821006336895866,0.0
2019-01-15,1.0,-0.0,-0.3684572024063285,-0.0,-0.5087395196816825,-0.49121311164795606,0.0
2019-01-16,1.0,-0.0,-0.3684733963202387,-0.0,-0.49648362577253674,-0.5029717506097416,0.0
2019-01-17,1.0,-0.0,-0.3705001065063549,-0.0,-0.4951598778727131,-0.5011242337459468,0.0
2019-01-18,1.0,-0.0,-0.36809069212410506,-0.0,-0.4989021479713604,-0.519618138424821,0.0
2019-01-22,1.0,-0.0,-0.3262187088274045,-0.0,-0.5500059887411666,-0.5192717690741406,0.0
2019-01-23,1.0,-0.0,-0.28644274736060904,-0.0,-0.5537334514376002,-0.5538292116540183,0.0
2019-01-24,1.0,-0.0,-0.284174987429064,-0.0,-0.5583411153413308,-0.5519478964633766,0.0
2019-01-25,1.0,-0.0,-0.22638416558608374,-0.0,-0.6040662540063123,-0.6161524722922223,0.0
2019-01-28,1.0,-0.0,-0.21915528801448636,-0.0,-0.613713111143738,-0.6141535750991043,0.0
2019-01-29,1.0,-0.0,-0.21495670942581735,-0.0,-0.6119791027936523,-0.6257879375045988,0.0
2019-01-30,1.0,-0.0,-0.21467997939307706,-0.0,-0.61133871402988,-0.6271864190564973,0.0
2019-01-31,1.0,-0.0,-0.22365543844131594,-0.0,-0.5888061718385298,-0.6444804795950959,0.0
2019-02-01,1.0,-0.0,-0.223305512470148,-0.0,-0.6033926680946402,-0.6353251101755423,0.0
2019-02-04,1.0,-0.0,-0.2201318184053908,-0.0,-0.6061187349367961,-0.6330480546948012,0.0
2019-02-05,1.0,-0.0,-0.21260557847181302,-0.0,-0.6026320958554312,-0.6400756236495777,0.0
2019-02-06,1.0,-0.0,-0.20653241650294693,-0.0,-0.6019400785854616,-0.6473231827111984,0.0
2019-02-07,1.0,-0.0,-0.20768154023722404,-0.0,-0.6033741803983202,-0.6447042066746886,0.0
2019-02-08,1.0,-0.0,-0.20782961959867044,-0.0,-0.6173334974763018,-0.6370060322540934,0.0
2019-02-11,1.0,-0.0,-0.19446159926879275,-0.0,-0.634766927694474,-0.6410908821422395,0.0
2019-02-12,1.0,-0.0,-0.20678621921273907,-0.0,-0.6360592305975148,-0.6374978296996305,0.0
2019-02-13,1.0,-0.0,-0.2227699355192073,-0.0,-0.6374137973958721,-0.6294221624716807,0.0
2019-02-14,1.0,-0.0,-0.22855509433024285,-0.0,-0.6326961795630235,-0.6243941239342795,0.0
2019-02-15,1.0,-0.0,-0.24967070109600614,-0.0,-0.6211695702959962,-0.6144344757312921,0.0
2019-02-19,1.0,-0.0,-0.24804463707467744,-0.0,-0.6265879539680168,-0.616250684999751,0.0
2019-02-20,1.0,-0.0,-0.2529274004683841,-0.0,-0.6249688574418257,-0.6135083960336838,0.0
2019-02-21,1.0,-0.0,-0.26251462425011823,-0.0,-0.6217359918353123,-0.6049834465934832,0.0
2019-02-22,1.0,-0.0,-0.2624113475177305,-0.0,-0.6248102525818092,-0.6012442453651861,0.0
2019-02-25,1.0,-0.0,-0.25916479119779945,-0.0,-0.635233808452113,-0.6062265566391598,0.0
2019-02-26,1.0,-0.0,-0.25685530193297035,-0.0,-0.638055042205684,-0.6024674092203187,0.0
2019-02-27,1.0,-0.0,-0.2551252278572677,-0.0,-0.6471895522760757,-0.5947761380378056,0.0
2019-02-28,1.0,-0.0,-0.258134652871495,-0.0,-0.6493727195481582,-0.5915929424701355,0.0
2019-03-01,1.0,-0.0,-0.26172802479318186,-0.0,-0.6536702406838119,-0.5839144235335283,0.0
2019-03-04,1.0,-0.0,-0.25643139017932964,-0.0,-0.6522803336830011,-0.588915530246266,0.0
2019-03-05,1.0,-0.0,-0.25236079452946925,-0.0,-0.6614482879543122,-0.5910126994464344,0.0
2019-03-06,1.0,-0.0,-0.18560878373962486,-0.0,-0.5149772346034028,-0.477899047992506,0.0
2019-03-07,1.0,-0.0,-0.1463773446119897,-0.0,-0.5422408757544945,-0.47480691430673044,0.0
2019-03-08,1.0,-0.0,-0.12751940512686713,-0.0,-0.5733046333137651,-0.47344161067988605,0.0
2019-03-11,1.0,-0.0,-0.1228672674774696,-0.0,-0.560788345437046,-0.5037404847318225,0.0
2019-03-12,1.0,-0.0,-0.10518154227863806,-0.0,-0.5754413947409229,-0.5346359185662701,0.0
2019-03-13,1.0,-0.0,-0.11160614836266428,-0.0,-0.5811984851860102,-0.5348407217643127,0.0
2019-03-14,1.0,-0.0,-0.11725122349102773,-0.0,-0.4503670473083197,-0.47151305057096243,0.0
2019-03-15,1.0,-0.0,-0.12087867713864604,-0.0,-0.4426699509378344,-0.4554705324153526,0.0
2019-03-18,1.0,-0.0,-0.1313088109495295,-0.0,-0.4485722432685649,-0.45688215405922844,0.0
2019-03-19,1.0,-0.0,-0.12516936973927326,-0.0,-0.4688975569698214,-0.4588790802709916,0.0
2019-03-20,1.0,-0.0,-0.12786514544146366,-0.0,-0.46374755884469115,-0.46409702949943465,0.0
2019-03-21,1.0,-0.0,-0.1305524097143576,-0.0,-0.5532276330690827,-0.413468394782098,0.0
2019-03-22,1.0,-0.0,-0.12954099812351094,-0.0,-0.5750490206413797,-0.4038035800881317,0.0
2019-03-25,1.0,-0.0,-0.08287765579997496,-0.0,-0.5974245523229119,-0.4067913344742664,0.0
2019-03-26,1.0,-0.0,-0.08838484233433073,-0.0,-0.5838965495595405,-0.4201418677156787,0.0
2019-03-27,1.0,-0.0,-0.08733962619560896,-0.0,-0.5848803867808032,-0.42074970175181564,0.0
2019-03-28,1.0,-0.0,-0.08189339197821763,-0.0,-0.5802282961566656,-0.4323384647607079,0.0
2019-03-29,1.0,-0.0,-0.08413798881511425,-0.0,-0.5788073644303876,-0.43158159311312655,0.0
2019-04-01,1.0,-0.0,-0.08860388113500146,-0.0,-0.5780837419841569,-0.42895762605306176,0.0
2019-04-02,1.0,-0.0,-0.09795892786261935,-0.0,-0.5895084296070362,-0.40167547579752233,0.0
2019-04-03,1.0,-0.0,-0.09868805882844489,-0.0,-0.5927968580262388,-0.39759338179994985,0.0
2019-04-04,1.0,-0.0,-0.10032468866877646,-0.0,-0.5852205005959475,-0.3694463852698204,0.0
2019-04-05,1.0,-0.0,-0.09276915726719429,-0.0,-0.6139257597474086,-0.3705365488876426,0.0
2019-04-08,1.0,-0.0,-0.09087700357113197,-0.0,-0.6151482435013703,-0.370214267917947,0.0
2019-04-09,1.0,-0.0,-0.07448181137101474,-0.0,-0.6487555148589029,-0.35784150503621076,0.0
2019-04-10,1.0,-0.0,-0.06458644743398106,-0.0,-0.6431655871117755,-0.36831506394286667,0.0
2019-04-11,1.0,-0.0,-0.05582564613978227,-0.0,-0.6558630432975983,-0.36593118922961854,0.0
2019-04-12,1.0,-0.0,-0.054407054615032646,-0.0,-0.6563994842144669,-0.36895303855912814,0.0
2019-04-15,1.0,-0.0,-0.05586429389114372,-0.0,-0.6521594338640858,-0.3733374960974087,0.0
2019-04-16,1.0,-0.0,-0.05853790688950944,-0.0,-0.6507731421664652,-0.3746301004459634,0.0
2019-04-17,1.0,-0.0,-0.050689417801789774,-0.0,-0.6653664031373203,-0.36992845073948144,0.0
2019-04-18,1.0,-0.0,-0.05705661948376353,-0.0,-0.6508950874271441,-0.373646960865945,0.0
2019-04-22,1.0,-0.0,-0.058837039356926614,-0.0,-0.6529074016076835,-0.3761561749660716,0.0
2019-04-23,1.0,-0.0,-0.05331859791062827,-0.0,-0.6520841587255249,-0.37979856955189023,0.0
2019-04-24,1.0,-0.0,-0.05684437890714241,-0.0,-0.6410309663752103,-0.3790109867286964,0.0
2019-04-25,1.0,-0.0,-0.05608738085844218,-0.0,-0.6488153331810537,-0.3716385987499221,0.0
2019-04-26,1.0,-0.0,-0.049875156054931334,-0.0,-0.6714315439034539,-0.3594257178526841,0.0
2019-04-29,1.0,-0.0,-0.035832724997392845,-0.0,-0.6719365940139743,-0.37797476274898323,0.0
2019-04-30,1.0,-0.0,-0.018551654634828572,-0.0,-0.6505419468953745,-0.38763085909380723,0.0
2019-05-01,1.0,-0.0,-0.02741909120627656,-0.0,-0.6258172605426611,-0.3899150049035633,0.0
2019-05-02,1.0,-0.0,-0.024418129848917926,-0.0,-0.6363005308289097,-0.3809309922417313,0.0
2019-05-03,1.0,-0.0,-0.026174058509119098,-0.0,-0.6334203761883389,-0.3804724794973275,0.0
2019-05-06,1.0,-0.0,-0.020896069016033206,-0.0,-0.6363025962399285,-0.37747212501017335,0.0
2019-05-07,1.0,-0.0,-0.007801462006265741,-0.0,-0.6489342097180416,-0.39089215144255374,0.0
2019-05-08,1.0,-0.0,-0.02329620925717789,-0.0,-0.6329212220292224,-0.3873301318074997,0.0
2019-05-09,1.0,-0.0,-0.020860628889616768,-0.0,-0.642114313789715,-0.3841713069112348,0.0
2019-05-10,1.0,-0.0,-0.019279128248113998,-0.0,-0.6448796843374972,-0.3803078936070165,0.0
2019-05-13,1.0,-0.0,-0.018063776189403403,-0.0,-0.6496200872468102,-0.3803633235709751,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.6515403999349699,-0.38066980978702647,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.6590770357709681,-0.3756562080332072,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.6682478020854632,-0.3763034144346759,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.6519682136566584,-0.3961004382910744,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.6518979566766308,-0.39552024896605376,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.6500542599152317,-0.3974897110915457,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.6488804289983217,-0.3978672888779729,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.648318355816667,-0.39870217600458535,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.6471417480488701,-0.3959261226657949,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.6464344874128305,-0.39861755864128107,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.6458882419041783,-0.39722137092655024,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.6482462419470294,-0.39695265364556703,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.6469348933297879,-0.39851500337499235,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.6526384338305623,-0.3824050143470563,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.6263713729108993,-0.4242797088075464,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.6429122507816625,-0.387379705201608,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.641036042431495,-0.3872178163600592,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.6397361745306951,-0.38967021816336883,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.629809836597332,-0.3975185500547379,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.6363026644716786,-0.39609373412190313,0.0
2019-06-12,1.0,-0.0,-0.00020325616374316553,-0.0,-0.6368015610073376,-0.3955568202605744,0.0
2019-06-13,1.0,-0.0,-0.01027947971583854,-0.0,-0.6332973721171657,-0.39196368595680586,0.0
2019-06-14,1.0,-0.0,-0.009851615135663253,-0.0,-0.6383398807221804,-0.38724582222312687,0.0
2019-06-17,1.0,-0.0,-0.011300240257360426,-0.0,-0.6362340676792767,-0.3885246569206336,0.0
2019-06-18,1.0,-0.0,-0.006735034387335694,-0.0,-0.6373865624872828,-0.3906523420013836,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.6554876807167582,-0.38073712074933824,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.6572617663259686,-0.3828467674480282,0.0
2019-06-21,1.0,-0.0,-0.0008580183861082738,-0.0,-0.6597344228804903,-0.3823084780388151,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.6329924573566187,-0.40006505784048635,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.6323807971973847,-0.40440352771045074,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.6117625466484491,-0.42749352529722456,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.6236414153795864,-0.4193634060635777,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.6303672835723332,-0.4123667116068146,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.627914097905524,-0.4134854856489609,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.6253364874785872,-0.41396117138428906,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.6245310716033273,-0.41430843255586364,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.6243429363106638,-0.413063852328756,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.6239257056739034,-0.4126512158364221,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.6233329254863575,-0.41588156123822345,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.6258957554970295,-0.4157122149404871,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.6314628767458956,-0.41052029731275014,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.6338430756038302,-0.40784826149982645,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.6332639993474448,-0.4059708797259269,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.6430653215122797,-0.3950473861204525,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.6430626109309016,-0.397066323928433,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.6437203236127245,-0.39412280165474517,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.6444091149973503,-0.39382821735762913,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.6425512825741201,-0.396517270910648,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.6416187329172276,-0.39811528576673605,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.6421363775354194,-0.3963918051167058,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.6464029947916666,-0.3881022135416667,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.646808856718785,-0.3864140048390704,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.6425228891149543,-0.3920651068158698,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.6415102024192564,-0.39490082678287786,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.6426167309222202,-0.3972421108459295,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.6506149847532898,-0.3959232957452469,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.6618668196063169,-0.386432068167387,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.6584096543528593,-0.3904767758723134,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.6498824010635034,-0.39531649452909295,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.6641018783302816,-0.39321496903738146,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.665095698703437,-0.39294093434863137,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.6488566807918279,-0.39826813240803294,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.666345957011259,-0.3807369498464688,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.6590056285178236,-0.380312423525573,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.6549791050861278,-0.3835490775659974,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.6714176121451931,-0.3473977470020592,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.6661272050493608,-0.3568538598478718,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.6766659264791974,-0.3420271716091003,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.731921702269138,-0.3460227744992104,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.7614788567037377,-0.3731295493841655,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.7764949351922448,-0.4019170025051737,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.7753803234383855,-0.40412362146375486,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.764591816947838,-0.3899769461142352,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.7595305387154538,-0.3978986429634744,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.7690864793773313,-0.3869688018800802,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.7752753292096812,-0.37992198107717834,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.7735678845286424,-0.37433683441802523,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.782097318683209,-0.36811662760444663,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.7826180580977196,-0.3707228837830272,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.7721320960932645,-0.3708934273407196,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.7894129710330684,-0.3467914210031616,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.788648452352979,-0.3475103069660137,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.7646718270900786,-0.3795484272144435,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.7664472979056357,-0.3772213766640228,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.7687660668380463,-0.3734790059982862,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.7607712908409213,-0.3817246920192823,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.7617659665666523,-0.3813973424774968,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.7612253641816624,-0.38099828620394177,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.7586997023363385,-0.3827440734950853,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.7625273265034935,-0.38072784945775645,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.7624112714717677,-0.3820848791576419,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.7594086598292066,-0.3862163669913745,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.7603815334378826,-0.38789232851403893,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.7591865628418818,-0.38595362206920225,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.8189523685013291,-0.3599816969538502,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.8349708759204307,-0.36307286515001647,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-0.8440346785195617,-0.35637899925185934,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-0.840428098339803,-0.35267671118713956,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0027320598409236127,-0.8639478264701347,-0.3366162116905722,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0,-0.8634582119944822,-0.32611504017866916,0.0
