Date,CVS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.04207573632538569,-0.5368329660054765,-0.0,-0.8056835637480799,-0.9547184932879182,0.0
2018-11-06,1.0,-0.04363648504273504,-0.5376268696581197,-0.0,-0.8044537927350427,-0.9529580662393162,0.0
2018-11-07,1.0,-0.05175531370475248,-0.5586298659206441,-0.0,-0.8299273310361298,-0.9713418170652657,0.0
2018-11-08,1.0,-0.025165742118793126,-0.5580773914219997,-0.0,-0.8214044107698552,-0.977878500879448,0.0
2018-11-09,1.0,-0.02380064417697915,-0.5609764366841837,-0.0,-0.8263434480420411,-0.9792507204610951,0.0
2018-11-12,1.0,-0.022726505251072164,-0.5433762199034208,-0.0,-0.8336879073379934,-0.9770708810319791,0.0
2018-11-13,1.0,-0.0,-0.5370308198482509,-0.0,-0.840428389176123,-0.9798227355133283,0.0
2018-11-14,1.0,-0.0,-0.536720507740354,-0.0,-0.8414990429497297,-0.979885153967561,0.0
2018-11-15,1.0,-0.0,-0.5357633882163576,-0.0,-0.8422588109050669,-0.9753529392039169,0.0
2018-11-16,1.0,-0.0,-0.5252434005821539,-0.0,-0.8398407440864533,-0.9806283248017666,0.0
2018-11-19,1.0,-0.0,-0.5257221273889614,-0.0,-0.8399437694547646,-0.9813903671720723,0.0
2018-11-20,1.0,-0.0,-0.5072700049908502,-0.0,-0.8295458326401598,-0.9903842954583264,0.0
2018-11-21,1.0,-0.0,-0.5015237842851464,-0.0,-0.8273486153438453,-0.9837021332979993,0.0
2018-11-23,1.0,-0.0,-0.48790095666854244,-0.0,-0.8357443146082294,-0.986626502035817,0.0
2018-11-26,1.0,-0.0,-0.4926524127887734,-0.0,-0.8330906202422717,-0.9839478387502482,0.0
2018-11-27,1.0,-0.0,-0.491712158808933,-0.0,-0.8326881720430107,-0.9841191066997518,0.0
2018-11-28,1.0,-0.0,-0.48107606063621583,-0.0,-0.8443626231465817,-0.9916409592994327,0.0
2018-11-29,1.0,-0.0,-0.46283894688464317,-0.0,-0.8303131770730746,-0.9896264198017202,0.0
2018-11-30,1.0,-0.0,-0.46261651568859125,-0.0,-0.8308060916371275,-0.9887094656688985,0.0
2018-12-03,1.0,-0.0,-0.4625754395171871,-0.0,-0.8297690894778273,-0.9876672789294149,0.0
2018-12-04,1.0,-0.0,-0.4685984004195621,-0.0,-0.8232922512127966,-0.985970892880556,0.0
2018-12-06,1.0,-0.0,-0.39837554361729344,-0.0,-0.8315745715016628,-0.9677986697365054,0.0
2018-12-07,1.0,-0.0,-0.40199292831886857,-0.0,-0.8341369334619094,-0.9782706525233045,0.0
2018-12-10,1.0,-0.0,-0.394515306122449,-0.0,-0.8265625,-0.9676977040816327,0.0
2018-12-11,1.0,-0.0,-0.3955721440648228,-0.0,-0.8240979998085941,-0.9704596931125784,0.0
2018-12-12,1.0,-0.0,-0.3957442735915268,-0.0,-0.8245390161424105,-0.9699164167676897,0.0
2018-12-13,1.0,-0.0,-0.3956811584957417,-0.0,-0.8245988963669421,-0.96941086408727,0.0
2018-12-14,1.0,-0.0,-0.40099610497413957,-0.0,-0.8222335738458592,-0.9694144690632783,0.0
2018-12-17,1.0,-0.0,-0.3963963963963964,-0.0,-0.8133575271384458,-0.9736414860089772,0.0
2018-12-18,1.0,-0.0,-0.38274455232613297,-0.0,-0.805844587115342,-0.9740662260033522,0.0
2018-12-19,1.0,-0.0,-0.3845861446355602,-0.0,-0.8080712090975323,-0.9750388038898918,0.0
2018-12-20,1.0,-0.0,-0.3741290709038746,-0.0,-0.8094202213184527,-0.9691036917935621,0.0
2018-12-21,1.0,-0.0,-0.370653335848582,-0.0,-0.8084323712507074,-0.9649751619191348,0.0
2018-12-24,1.0,-0.0,-0.3697238472667799,-0.0,-0.8093665471472605,-0.9661571365666478,0.0
2018-12-26,1.0,-0.0,-0.3764305984345277,-0.0,-0.7870084510556022,-0.955031652477625,0.0
2018-12-27,1.0,-0.0,-0.34418211460660586,-0.0,-0.7247146911418393,-0.95021435903629,0.0
2018-12-28,1.0,-0.0,-0.34754662321202245,-0.0,-0.722825758947432,-0.9473112438891905,0.0
2018-12-31,1.0,-0.0,-0.34778803790210633,-0.0,-0.7227955821111715,-0.9471301828716276,0.0
2019-01-02,1.0,-0.0,-0.34663852879107626,-0.0,-0.7205004522158578,-0.9476334036780223,0.0
2019-01-03,1.0,-0.0,-0.34634161041465766,-0.0,-0.7278809064609449,-0.9392779652844745,0.0
2019-01-04,1.0,-0.0,-0.34834087707203015,-0.0,-0.7056143400977188,-0.9435268726956625,0.0
2019-01-07,1.0,-0.0,-0.3227099855538194,-0.0,-0.6976620773018072,-0.9278280609687786,0.0
2019-01-08,1.0,-0.0,-0.3261710103007585,-0.0,-0.696526076562085,-0.928809657330067,0.0
2019-01-09,1.0,-0.0,-0.3161493795502107,-0.0,-0.6963480413829692,-0.9350075161375895,0.0
2019-01-10,1.0,-0.0,-0.3157894736842105,-0.0,-0.7165443252399774,-0.9395227198430859,0.0
2019-01-11,1.0,-0.0,-0.3048486472006429,-0.0,-0.7209869928862697,-0.9506205911242075,0.0
2019-01-14,1.0,-0.0,-0.30473504527237644,-0.0,-0.7225174409974767,-0.9414576220869825,0.0
2019-01-15,1.0,-0.0,-0.30293813671932673,-0.0,-0.7207736601210689,-0.9291894286136129,0.0
2019-01-16,1.0,-0.0,-0.29849466181646117,-0.0,-0.7086623488007572,-0.9502853931919676,0.0
2019-01-17,1.0,-0.0,-0.29614736406374736,-0.0,-0.7093817450696313,-0.9512137429407764,0.0
2019-01-18,1.0,-0.0,-0.3004340329389381,-0.0,-0.71463820678994,-0.957726380878768,0.0
2019-01-22,1.0,-0.0,-0.12516872131737605,-0.0,-0.7298059329913914,-1.144515432376496,0.0
2019-01-23,1.0,-0.0,-0.08836608376900426,-0.0,-0.7364942010696472,-1.17976684093504,0.0
2019-01-24,1.0,-0.0,-0.08083453757225433,-0.0,-0.7555997109826589,-1.1741630539499037,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.7589763875365142,-1.2838668451801365,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.7781726505072595,-1.2593402587935119,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.7752939026618748,-1.2703599926905036,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.7733434881949734,-1.2731150038080732,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.7402387768776267,-1.3053846622403604,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.7420693020985846,-1.3081686188384576,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.7421798928919182,-1.3006633398247323,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.7451851401101408,-1.2973803511120576,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.7386808188021228,-1.2939196360879455,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.7349331878920098,-1.295094385358907,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.7484444714238019,-1.2867332382310985,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.7410225197808886,-1.302221545952526,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.7535295014483915,-1.2957463027900593,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.7588851877884056,-1.2970693396082265,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.7706033848417955,-1.2953765023301447,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.7707783843464392,-1.2961418143899894,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.7753496234824035,-1.2982634086368527,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.7708889912482727,-1.2999232304621526,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.8552585127892424,-1.3540871016399758,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.8519138524933199,-1.3673502237388533,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.860137145814465,-1.3744339500582223,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.8660881952988408,-1.3716246843229942,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.8656088082901553,-1.3727331606217616,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.8608250782064651,-1.3977776329509908,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.8597878432903815,-1.3941494207991671,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.8507448123333117,-1.401710791647694,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.8521693606439369,-1.4198678096983182,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.848052373158756,-1.425302782324059,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.8489961415211562,-1.4209011837028318,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.8728645212554629,-1.4379552377168587,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.8730854123470002,-1.4712059394020465,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.8707758853744255,-1.508515815085158,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.8923809523809524,-1.5089795918367348,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9007294317217981,-1.4919762510602204,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.8910073409461664,-1.5075788471995648,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.9125244417001133,-1.5178896092758396,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.9146731834922383,-1.5273121536502254,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.9144342676124233,-1.528854762068728,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9247907985812185,-1.5188539550259996,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9555671175858481,-1.5130072840790842,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9538212724957847,-1.4872165445098242,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9485882556729602,-1.5158150008661007,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9481696768389731,-1.5117984914538787,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.9519858353006526,-1.5197194834050827,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9502293896844154,-1.525337133324065,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9442624081674886,-1.5048459973096955,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9695197468006056,-1.470655015824962,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9609521169704109,-1.503811239692329,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9561838681699912,-1.5130268863833478,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9566290182450043,-1.5186446568201564,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9575140693392621,-1.5164315986938095,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9928092541772328,-1.4809809983673186,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.0015599542413423,-1.465005026519222,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0063078362735243,-1.459570928499636,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0091895828276172,-1.4585775219336268,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.0040254016726238,-1.4661484540375473,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.0188685801654043,-1.4559733129473904,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.0237699237699236,-1.441233541233541,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.0302097232200897,-1.3910499846043314,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.0365769969805105,-1.3946609936865222,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.0466166957593184,-1.3760481911216074,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.0349793536497969,-1.3776063884243932,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.0431544059862645,-1.373629001947586,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.0681717119890541,-1.3523858388917394,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.057127312295974,-1.3433079434167574,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.0511039946064384,-1.319871902915894,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.049209612727089,-1.321311806936533,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.06540863145548,-1.384413702694311,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.065631469979296,-1.385024154589372,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.065502032940528,-1.380159878712701,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.0647886352665332,-1.3832149506930558,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.0623799066703268,-1.3688580839967062,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.0722060085836909,-1.3612703862660944,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.0719654071862454,-1.35986135419884,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.0622752029596134,-1.3632035076901996,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.054695702238629,-1.3320350865309718,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.0846875637451554,-1.315054055891752,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.06488510982893,-1.3092755677025338,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.0483805531138009,-1.3325106498072892,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.0529469514878635,-1.3324080029791123,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.0446817859194915,-1.3351471930239631,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.0421857113999058,-1.3245909366372635,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.0646127946127948,-1.3023905723905724,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.0531294022942241,-1.3009995304219493,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.0528731780867817,-1.297771821075557,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.0589807852965747,-1.2827067669172934,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.0372738718441457,-1.2759591809687896,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.0363588198284712,-1.2750091062617968,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.0515056771433273,-1.239624814875761,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.024391042430592,-1.2495743844944998,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9945811551702155,-1.1929746270559733,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.9608093852891347,-1.2358149793817728,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9667243146297719,-1.2359082756853703,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9490020756825803,-1.244355740060674,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9536950871225491,-1.2552064948817507,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9590894517473549,-1.2470984289836484,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.9667350997626227,-1.2410341951626354,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.9494336316415296,-1.17967332123412,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.9528787642377906,-1.1677016695272273,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.9542420461634435,-1.1649095446038678,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.9637676648197722,-1.1489759073647514,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.9648521484435858,-1.1510921384725643,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.9519428678350902,-1.1665939000810828,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.950641565982954,-1.1713028004121009,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.9492133849419405,-1.172274940691722,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.921910656788271,-1.2041326706055206,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.9308154452719195,-1.1983227986732587,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.9264001502676643,-1.2041448830729737,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.9425960123947541,-1.1873924066480954,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.9395796847635727,-1.1877658243682763,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.9381059610933883,-1.1894038906611621,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.922988326848249,-1.1898521400778213,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.922179351546456,-1.1894019540730598,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.918099968953741,-1.1865569698851288,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.9211654345530222,-1.1850034167857364,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.9264038306075492,-1.1828555438094646,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.9518026685171751,-1.2024729520865534,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.9779012501578482,-1.1790630130066928,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.9913548305672998,-1.1638480469489492,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.9703294646199925,-1.1495694496443278,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.9676262358481739,-1.1512023204316502,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.9660440896760313,-1.1520376664276137,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.9692389204014212,-1.1474163186436452,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.9684108768866159,-1.149962579518523,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.9683331255454432,-1.1484852262810121,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.9601390213145512,-1.1155537784886047,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.9588443214999233,-1.1147994467496545,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.951770958129819,-1.1201732559211133,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.9498769987699878,-1.1251537515375154,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.9458970664868345,-1.1194249455905343,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.9430792300394772,-1.11717721945099,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.9478167938931298,-1.105648854961832,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.952267521759047,-1.1016338372270575,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.9152623976889744,-1.0938854116514203,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.8890655944307747,-1.1115945508011762,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.9806028424176167,-1.1429330001561768,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.9602113770593722,-1.1482747901771837,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.9820967892332079,-1.126099524445964,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.9773806199385646,-1.125383970957833,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.969212203725478,-1.1250077356272046,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.9686747722217143,-1.078495901514459,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.973630460628601,-1.0748712008048045,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.9709127382146439,-1.068538950183885,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.96605854900297,-1.064428147160434,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.9752791309873218,-1.0505310296831976,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.9582680014473527,-1.0570196598721504,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.9488383291200192,-1.0606717226435536,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.9360740101734242,-1.0386114168426688,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.9311584514365512,-1.03999168077963,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.9226430776537639,-1.0457729755402516,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.9271454421405475,-1.039245350182433,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.9276880288774483,-1.031066927037103,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.9241295738015015,-1.03150676833954,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.9222222222222224,-1.0328605200945626,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.9239483155348397,-1.0260782347041124,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.9316448240318068,-1.013429539095862,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.9374723752836137,-1.009164039249197,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.9272657585942569,-1.0210212866324666,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.9551429413498379,-0.9921013852048335,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.9538647129784917,-0.988466178244623,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.9529539837589738,-0.9892609156172766,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.9523627375978344,-0.9900253045371623,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.9515531238969291,-0.9899988233909873,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.9519355218260973,-0.9895870102364984,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.9541778182994618,-0.9869121496426577,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.9593981863149216,-0.9848663290542928,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.9549647793922604,-0.9923664122137406,0.0
2019-09-24,1.0,-0.0,-0.0,-0.01178967224711153,-0.946828578165527,-0.988799811365244,0.0
2019-09-25,1.0,-0.0,-0.0,-0.010481995112328122,-0.9494155404410684,-0.984483113976975,0.0
2019-09-26,1.0,-0.0,-0.0,-0.07631947966703463,-0.9561118238505832,-0.9511591132857952,0.0
2019-09-27,1.0,-0.0,-0.0,-0.07885620339381129,-0.9168868533850038,-0.9400798543831836,0.0
2019-09-30,1.0,-0.0,-0.0,-0.07444212506982624,-0.9231764325404993,-0.9424337753212008,0.0
2019-10-01,1.0,-0.0,-0.0,-0.06888444810156341,-0.9266486422945809,-0.9431938403667568,0.0
2019-10-02,1.0,-0.0,-0.0,-0.09937429903783719,-0.9258308246266455,-0.9262440233752435,0.0
2019-10-03,1.0,-0.0,-0.0,-0.09445976876577264,-0.923352309407829,-0.9166030870356242,0.0
2019-10-04,1.0,-0.0,-0.0,-0.11461427605070439,-0.903708714449575,-0.9227669774418399,0.0
2019-10-07,1.0,-0.0,-0.0,-0.10916620165056243,-0.9036682428265147,-0.9241093717877176,0.0
2019-10-08,1.0,-0.0,-0.0,-0.11735905479492217,-0.8897358468439416,-0.92468263508165,0.0
2019-10-09,1.0,-0.0,-0.0,-0.11965111514371012,-0.8868173037522682,-0.9204179593748171,0.0
2019-10-10,1.0,-0.0,-0.0,-0.14992890152861713,-0.868734447209385,-0.9437729588813839,0.0
2019-10-11,1.0,-0.0,-0.0,-0.18411003043141,-0.83740079957038,-0.9619607375141715,0.0
2019-10-14,1.0,-0.0,-0.0,-0.20571069408278708,-0.8488222441710814,-0.9384933105863338,0.0
2019-10-15,1.0,-0.0,-0.0,-0.22097131564764358,-0.8457692077369903,-0.927450745553626,0.0
