Date,BXMT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.029934126724169303,-0.30132474433162276,-0.0,-0.2964115442006041,-0.19201513993521854,0.0
2018-11-19,1.0,-0.028360655737704916,-0.302367941712204,-0.0,-0.2979052823315118,-0.1928415300546448,0.0
2018-11-20,1.0,-0.012193354350110519,-0.29881871217886,-0.0,-0.300141319708664,-0.20065586839149183,0.0
2018-11-21,1.0,-0.013362387221091683,-0.296385672351384,-0.0,-0.2991589980010445,-0.19195375389436153,0.0
2018-11-23,1.0,-0.01374991001367792,-0.2936253689439205,-0.0,-0.3001583759268591,-0.19219278669642212,0.0
2018-11-26,1.0,-0.013157184254576215,-0.2972875681707734,-0.0,-0.298781475548516,-0.19064418006083622,0.0
2018-11-27,1.0,-0.010332394568317579,-0.2978456239797657,-0.0,-0.2970384056541159,-0.18858413905681023,0.0
2018-11-28,1.0,-0.010602608492850865,-0.29750094185608444,-0.0,-0.29714213953822144,-0.1887658994277103,0.0
2018-11-29,1.0,-0.0009264208088366291,-0.2933547122750757,-0.0,-0.2962943167646535,-0.19100302868341348,0.0
2018-11-30,1.0,-0.00032110746396460686,-0.29390252604538325,-0.0,-0.2964000285428857,-0.1933245326102469,0.0
2018-12-03,1.0,-0.0,-0.2941386258670804,-0.0,-0.2960823124520765,-0.19295993152516985,0.0
2018-12-04,1.0,-0.0,-0.29416791283913696,-0.0,-0.2943459374777469,-0.19173253578295238,0.0
2018-12-06,1.0,-0.0,-0.27388735447330703,-0.0,-0.2936230465335804,-0.18055798342831172,0.0
2018-12-07,1.0,-0.0,-0.27494270569094315,-0.0,-0.295953534752716,-0.17854831091128567,0.0
2018-12-10,1.0,-0.0,-0.2735822815618372,-0.0,-0.2931400159938806,-0.1717603699454122,0.0
2018-12-11,1.0,-0.0,-0.2738496852502348,-0.0,-0.29209126004243036,-0.17300803394428407,0.0
2018-12-12,1.0,-0.0,-0.27387826086956524,-0.0,-0.2919304347826087,-0.17330434782608697,0.0
2018-12-13,1.0,-0.0,-0.27177294610424596,-0.0,-0.29396736013347935,-0.1722543754453656,0.0
2018-12-14,1.0,-0.0,-0.2730117884341204,-0.0,-0.293250339047884,-0.17244496992036723,0.0
2018-12-17,1.0,-0.0,-0.2710337059180314,-0.0,-0.28243653062992813,-0.17946451780608266,0.0
2018-12-18,1.0,-0.0,-0.29192789968652033,-0.0,-0.3013500997435167,-0.18785622684525502,0.0
2018-12-19,1.0,-0.0,-0.2930203498750446,-0.0,-0.30255265976436985,-0.18950374866119243,0.0
2018-12-20,1.0,-0.0,-0.29351980852355947,-0.0,-0.30261136712749614,-0.19002965026971028,0.0
2018-12-21,1.0,-0.0,-0.3057367083010943,-0.0,-0.31673482922515755,-0.21977819535020818,0.0
2018-12-24,1.0,-0.0,-0.29098803656816224,-0.0,-0.3104996061044647,-0.2306029349797556,0.0
2018-12-26,1.0,-0.0,-0.290480214571775,-0.0,-0.3142521218356174,-0.23233640739243852,0.0
2018-12-27,1.0,-0.0,-0.2933303797234683,-0.0,-0.31850990382307875,-0.23414742205238967,0.0
2018-12-28,1.0,-0.0,-0.2955644119709214,-0.0,-0.31737333480940255,-0.23214878777814676,0.0
2018-12-31,1.0,-0.0,-0.2965232154720602,-0.0,-0.31706281833616295,-0.23184099800693878,0.0
2019-01-02,1.0,-0.0,-0.29614121813553695,-0.0,-0.3151953369978235,-0.23320544508798466,0.0
2019-01-03,1.0,-0.0,-0.2965014308132558,-0.0,-0.32652081602510846,-0.2231699436905751,0.0
2019-01-04,1.0,-0.0,-0.29796030871003304,-0.0,-0.3153619992649761,-0.22423741271591327,0.0
2019-01-07,1.0,-0.0,-0.2908193016983745,-0.0,-0.31274145345870685,-0.21871127633209417,0.0
2019-01-08,1.0,-0.0,-0.29002404721999564,-0.0,-0.3131786052612403,-0.21855643809662612,0.0
2019-01-09,1.0,-0.0,-0.28980781491939156,-0.0,-0.3131432735221787,-0.21870844339193002,0.0
2019-01-10,1.0,-0.0,-0.2880686163819791,-0.0,-0.31503805951123576,-0.2179225698364716,0.0
2019-01-11,1.0,-0.0,-0.2800430162404535,-0.0,-0.317281227785575,-0.22537958186756102,0.0
2019-01-14,1.0,-0.0,-0.2796526688314057,-0.0,-0.31597285563136196,-0.22859279798606297,0.0
2019-01-15,1.0,-0.0,-0.2778822455499772,-0.0,-0.31567320858055686,-0.23209493382017343,0.0
2019-01-16,1.0,-0.0,-0.2727504321717769,-0.0,-0.31815121463015195,-0.22876899281230098,0.0
2019-01-17,1.0,-0.0,-0.2719036530344928,-0.0,-0.3185307815456266,-0.2288058506767574,0.0
2019-01-18,1.0,-0.0,-0.27112946249132164,-0.0,-0.3195637081156137,-0.23632477070924834,0.0
2019-01-22,1.0,-0.0,-0.25976478973627937,-0.0,-0.3458303635067712,-0.17628296507483962,0.0
2019-01-23,1.0,-0.0,-0.2500133801937452,-0.0,-0.34934793855815033,-0.1846645139421619,0.0
2019-01-24,1.0,-0.0,-0.2519468947696694,-0.0,-0.3440256615878107,-0.18608215272208856,0.0
2019-01-25,1.0,-0.0,-0.23046274790066107,-0.0,-0.3898159728425943,-0.16639271038056103,0.0
2019-01-28,1.0,-0.0,-0.2237524593096047,-0.0,-0.4000715435521373,-0.16478268646038274,0.0
2019-01-29,1.0,-0.0,-0.22289630981781736,-0.0,-0.3960771681162532,-0.1706217115859551,0.0
2019-01-30,1.0,-0.0,-0.221549810212705,-0.0,-0.3951514717467593,-0.17376280169018118,0.0
2019-01-31,1.0,-0.0,-0.21273390983838955,-0.0,-0.39043450524525086,-0.16889353558264814,0.0
2019-02-01,1.0,-0.0,-0.21324456280514867,-0.0,-0.3952063914780293,-0.16695960940967597,0.0
2019-02-04,1.0,-0.0,-0.21090921995883313,-0.0,-0.3989814749095039,-0.16454326069983677,0.0
2019-02-05,1.0,-0.0,-0.2129849845585886,-0.0,-0.40003904724716904,-0.1618508395158141,0.0
2019-02-06,1.0,-0.0,-0.21529453513129881,-0.0,-0.39671753016323635,-0.16227821149751598,0.0
2019-02-07,1.0,-0.0,-0.21395497365479801,-0.0,-0.39704082175741123,-0.16307413912395552,0.0
2019-02-08,1.0,-0.0,-0.21398015513783125,-0.0,-0.39979054617746773,-0.1612439427019543,0.0
2019-02-11,1.0,-0.0,-0.2113494588302202,-0.0,-0.4025272362130556,-0.163381733520536,0.0
2019-02-12,1.0,-0.0,-0.21027055891776433,-0.0,-0.40500177999288006,-0.16472054111783554,0.0
2019-02-13,1.0,-0.0,-0.21255866875266677,-0.0,-0.4032498933295406,-0.16203242781965582,0.0
2019-02-14,1.0,-0.0,-0.20814520014991167,-0.0,-0.4172184248567808,-0.15931683115307052,0.0
2019-02-15,1.0,-0.0,-0.19823511439406194,-0.0,-0.4293416725076832,-0.16965906435901584,0.0
2019-02-19,1.0,-0.0,-0.19406486738184356,-0.0,-0.4298762469330372,-0.16698604867740027,0.0
2019-02-20,1.0,-0.0,-0.19404215658158877,-0.0,-0.4285022942357328,-0.16980929165471753,0.0
2019-02-21,1.0,-0.0,-0.20432089926254746,-0.0,-0.4255208706236128,-0.16007374525667645,0.0
2019-02-22,1.0,-0.0,-0.20723831332629658,-0.0,-0.4253358856468147,-0.15641268762187596,0.0
2019-02-25,1.0,-0.0,-0.20743773456158307,-0.0,-0.43065955574709547,-0.15760742696044103,0.0
2019-02-26,1.0,-0.0,-0.20541995692749462,-0.0,-0.43260947595118443,-0.15665829145728644,0.0
2019-02-27,1.0,-0.0,-0.20403366169636292,-0.0,-0.43212933555830685,-0.15817049756867813,0.0
2019-02-28,1.0,-0.0,-0.20273618442313907,-0.0,-0.43051815145965744,-0.1621422672268304,0.0
2019-03-01,1.0,-0.0,-0.19954827376044168,-0.0,-0.43704513677266693,-0.1559710321586061,0.0
2019-03-04,1.0,-0.0,-0.19368658803283975,-0.0,-0.43600544939590574,-0.16285447961854227,0.0
2019-03-05,1.0,-0.0,-0.1864909035398071,-0.0,-0.4460587992313356,-0.16339505396813994,0.0
2019-03-06,1.0,-0.0,-0.1858230667001904,-0.0,-0.4462483387809346,-0.16382313853669048,0.0
2019-03-07,1.0,-0.0,-0.18644888299207515,-0.0,-0.4479147990102915,-0.15858643812529136,0.0
2019-03-08,1.0,-0.0,-0.18114858902555422,-0.0,-0.466386932953952,-0.15332528948837545,0.0
2019-03-11,1.0,-0.0,-0.18087126349481908,-0.0,-0.46552378885694135,-0.16195591240347929,0.0
2019-03-12,1.0,-0.0,-0.17229564366128242,-0.0,-0.4699515962364714,-0.17064592737622594,0.0
2019-03-13,1.0,-0.0,-0.17772757910844733,-0.0,-0.47357586577523547,-0.17042245823693364,0.0
2019-03-14,1.0,-0.0,-0.17673426993932106,-0.0,-0.4753913154394213,-0.17006505220576176,0.0
2019-03-15,1.0,-0.0,-0.1749963519626441,-0.0,-0.47692616372391655,-0.17211440245148113,0.0
2019-03-18,1.0,-0.0,-0.17849683022463264,-0.0,-0.4774634468100699,-0.17627981970757448,0.0
2019-03-19,1.0,-0.0,-0.1796603946764571,-0.0,-0.4761083065626434,-0.17991739329967876,0.0
2019-03-20,1.0,-0.0,-0.1854359464978934,-0.0,-0.47467481095799685,-0.179714091218516,0.0
2019-03-21,1.0,-0.0,-0.185790238607723,-0.0,-0.48102360321577714,-0.17287561859558107,0.0
2019-03-22,1.0,-0.0,-0.1834122521456052,-0.0,-0.49363717076058006,-0.17261023971589226,0.0
2019-03-25,1.0,-0.0,-0.1597535178883473,-0.0,-0.5067046813207027,-0.1729789386553849,0.0
2019-03-26,1.0,-0.0,-0.1657742161822815,-0.0,-0.504043723918904,-0.17664980242992728,0.0
2019-03-27,1.0,-0.0,-0.1622130708574172,-0.0,-0.5068604457904747,-0.1776144484866392,0.0
2019-03-28,1.0,-0.0,-0.15847014718646696,-0.0,-0.5012280928549003,-0.18703946517941233,0.0
2019-03-29,1.0,-0.0,-0.15418404636226055,-0.0,-0.5021963013546935,-0.18926949909564064,0.0
2019-04-01,1.0,-0.0,-0.1543419643186939,-0.0,-0.50173604698408,-0.19078048239943854,0.0
2019-04-02,1.0,-0.0,-0.159670842635473,-0.0,-0.509031531947084,-0.17635011716083324,0.0
2019-04-03,1.0,-0.0,-0.16122012393036292,-0.0,-0.5026556506344054,-0.18032605488344644,0.0
2019-04-04,1.0,-0.0,-0.16153179563766432,-0.0,-0.502406106532441,-0.17980345520585578,0.0
2019-04-05,1.0,-0.0,-0.1607030875355048,-0.0,-0.504869231620495,-0.1788335976981814,0.0
2019-04-08,1.0,-0.0,-0.15765990006821912,-0.0,-0.5067573796485794,-0.17934251525711228,0.0
2019-04-09,1.0,-0.0,-0.1544143445423153,-0.0,-0.5162040884161543,-0.17600132956622905,0.0
2019-04-10,1.0,-0.0,-0.1510036749090506,-0.0,-0.5149304721981126,-0.18077228490701924,0.0
2019-04-11,1.0,-0.0,-0.14873926295372678,-0.0,-0.5188325482589822,-0.1796434838828854,0.0
2019-04-12,1.0,-0.0,-0.14911260088278205,-0.0,-0.5168338042735516,-0.18087798031285204,0.0
2019-04-15,1.0,-0.0,-0.14984291258547403,-0.0,-0.5152652005174644,-0.1829791166143042,0.0
2019-04-16,1.0,-0.0,-0.15083633675261066,-0.0,-0.5146104796229554,-0.1828296830237501,0.0
2019-04-17,1.0,-0.0,-0.1503216028389768,-0.0,-0.5194255507910691,-0.17854502439745676,0.0
2019-04-18,1.0,-0.0,-0.1538703180146719,-0.0,-0.5112626346619361,-0.1827152281168579,0.0
2019-04-22,1.0,-0.0,-0.153447861382843,-0.0,-0.5115298555763078,-0.18423729126985594,0.0
2019-04-23,1.0,-0.0,-0.15560035510838202,-0.0,-0.5104867944070429,-0.18343567359621216,0.0
2019-04-24,1.0,-0.0,-0.16217665440156795,-0.0,-0.5057041954033615,-0.18111051531904662,0.0
2019-04-25,1.0,-0.0,-0.1747583622432889,-0.0,-0.5111774854831828,-0.16922991299185572,0.0
2019-04-26,1.0,-0.0,-0.173420164013507,-0.0,-0.5148242977475973,-0.16711195220601877,0.0
2019-04-29,1.0,-0.0,-0.1728667643839175,-0.0,-0.5150564966510196,-0.1674675770451046,0.0
2019-04-30,1.0,-0.0,-0.1664749322744647,-0.0,-0.5183693917690281,-0.1706497940401529,0.0
2019-05-01,1.0,-0.0,-0.16612208525174513,-0.0,-0.5185838407841973,-0.1718216248329125,0.0
2019-05-02,1.0,-0.0,-0.1666481089707902,-0.0,-0.5127120216753889,-0.17640945700181868,0.0
2019-05-03,1.0,-0.0,-0.17011170074590864,-0.0,-0.5101866627082792,-0.17519575462945783,0.0
2019-05-06,1.0,-0.0,-0.15962041035716273,-0.0,-0.5095175430467258,-0.1843270995125387,0.0
2019-05-07,1.0,-0.0,-0.157454464517565,-0.0,-0.5119820454798383,-0.1853692918351449,0.0
2019-05-08,1.0,-0.0,-0.15727299659309732,-0.0,-0.4982595171085765,-0.19606354614131238,0.0
2019-05-09,1.0,-0.0,-0.15734705969486001,-0.0,-0.4992408532069323,-0.1949896311657532,0.0
2019-05-10,1.0,-0.0,-0.15702601954711523,-0.0,-0.4986925316666976,-0.19886500621279282,0.0
2019-05-13,1.0,-0.0,-0.15528562659275655,-0.0,-0.5056641678602652,-0.1992038542383601,0.0
2019-05-14,1.0,-0.0,-0.13849856521336665,-0.0,-0.5097102656669443,-0.20312876052948253,0.0
2019-05-15,1.0,-0.0,-0.13945735716270025,-0.0,-0.5136401518659134,-0.1989073062320585,0.0
2019-05-16,1.0,-0.0,-0.13915247026617095,-0.0,-0.5116623198860588,-0.19887908551134786,0.0
2019-05-17,1.0,-0.0,-0.13600918705662265,-0.0,-0.5118635277556539,-0.2043564429791254,0.0
2019-05-20,1.0,-0.0,-0.1339480798429804,-0.0,-0.5127948746435582,-0.20490315890826943,0.0
2019-05-21,1.0,-0.0,-0.134855577965694,-0.0,-0.5109634920341211,-0.20457783616749628,0.0
2019-05-22,1.0,-0.0,-0.13065270867627202,-0.0,-0.5158784471119167,-0.20302587530286498,0.0
2019-05-23,1.0,-0.0,-0.12939066775123864,-0.0,-0.5206684907195149,-0.19864305257709092,0.0
2019-05-24,1.0,-0.0,-0.1191574132142989,-0.0,-0.5248459807429816,-0.20053860626406464,0.0
2019-05-28,1.0,-0.0,-0.1235946759216526,-0.0,-0.5229005519762225,-0.19957909505436688,0.0
2019-05-29,1.0,-0.0,-0.1248615316446348,-0.0,-0.5233180710434975,-0.19806513551436378,0.0
2019-05-30,1.0,-0.0,-0.12545206288286959,-0.0,-0.5228614657908333,-0.19684109528378477,0.0
2019-05-31,1.0,-0.0,-0.12310159245060454,-0.0,-0.515002948982601,-0.20500958419345325,0.0
2019-06-03,1.0,-0.0,-0.12510571018862374,-0.0,-0.5178880023532008,-0.19544435047983236,0.0
2019-06-04,1.0,-0.0,-0.11714401562903168,-0.0,-0.5009399535552361,-0.22498064801503928,0.0
2019-06-05,1.0,-0.0,-0.1141518241227187,-0.0,-0.5108092771238719,-0.2055684709586483,0.0
2019-06-06,1.0,-0.0,-0.11685483723398414,-0.0,-0.5037237643872715,-0.20926274954710974,0.0
2019-06-07,1.0,-0.0,-0.11776772468360226,-0.0,-0.5029579296324109,-0.21080972178977636,0.0
2019-06-10,1.0,-0.0,-0.11719379163921226,-0.0,-0.5012262976791859,-0.21189325719305954,0.0
2019-06-11,1.0,-0.0,-0.11477502781374818,-0.0,-0.5034379616626238,-0.20563935143810755,0.0
2019-06-12,1.0,-0.0,-0.12270307714744055,-0.0,-0.5018958728306839,-0.19835569491031063,0.0
2019-06-13,1.0,-0.0,-0.12930295346334164,-0.0,-0.5014685225386285,-0.1934801247788095,0.0
2019-06-14,1.0,-0.0,-0.1272426517368622,-0.0,-0.4945194772144766,-0.19599003871812118,0.0
2019-06-17,1.0,-0.0,-0.12338771209533844,-0.0,-0.5034334919885187,-0.18984122370381137,0.0
2019-06-18,1.0,-0.0,-0.11726094150590034,-0.0,-0.5059548702656509,-0.19506518537374767,0.0
2019-06-19,1.0,-0.0,-0.10385466149327337,-0.0,-0.5107698444355804,-0.19848061790622618,0.0
2019-06-20,1.0,-0.0,-0.10422106179286336,-0.0,-0.5107339715694806,-0.19821583986074848,0.0
2019-06-21,1.0,-0.0,-0.10635213972533247,-0.0,-0.5053629017646846,-0.20007609522774214,0.0
2019-06-24,1.0,-0.0,-0.11146311266477314,-0.0,-0.5032772558444396,-0.20595732284611465,0.0
2019-06-25,1.0,-0.0,-0.10699588477366255,-0.0,-0.50671910848902,-0.2071998251939255,0.0
2019-06-26,1.0,-0.0,-0.10455275062016636,-0.0,-0.5048883700569095,-0.2145775572741865,0.0
2019-06-27,1.0,-0.0,-0.10480381237561394,-0.0,-0.511019007102558,-0.21002757034088626,0.0
2019-06-28,1.0,-0.0,-0.10466262596757703,-0.0,-0.5107893968161238,-0.21016503578209433,0.0
2019-07-01,1.0,-0.0,-0.10497782158698865,-0.0,-0.5111257141814066,-0.20928025117280907,0.0
2019-07-02,1.0,-0.0,-0.10909820662981409,-0.0,-0.5042416944885337,-0.211044825132724,0.0
2019-07-03,1.0,-0.0,-0.10763812860375156,-0.0,-0.505984964601124,-0.21104298956280565,0.0
2019-07-05,1.0,-0.0,-0.10022617006529749,-0.0,-0.5092291978258491,-0.2144967716047131,0.0
2019-07-08,1.0,-0.0,-0.10055998394834284,-0.0,-0.5082355945497328,-0.2152381299819419,0.0
2019-07-09,1.0,-0.0,-0.09674596663932185,-0.0,-0.5081943305077021,-0.21806580986236443,0.0
2019-07-10,1.0,-0.0,-0.09742794600510762,-0.0,-0.5104341481211236,-0.21627143378329075,0.0
2019-07-11,1.0,-0.0,-0.09884219163095999,-0.0,-0.5077035281247151,-0.21679277965174584,0.0
2019-07-12,1.0,-0.0,-0.10038645229501623,-0.0,-0.5033176564949506,-0.21920230413066463,0.0
2019-07-15,1.0,-0.0,-0.10911279731504452,-0.0,-0.5004377644827084,-0.2144498759667299,0.0
2019-07-16,1.0,-0.0,-0.11649900498420755,-0.001259744764756358,-0.5025286181147646,-0.2054296825078049,0.0
2019-07-17,1.0,-0.0,-0.11734963949986311,-0.0006388610020991147,-0.5018709500775761,-0.20547595144656386,0.0
2019-07-18,1.0,-0.0,-0.11789254993439277,-0.0034990523399912525,-0.49764907420906834,-0.20338241726199155,0.0
2019-07-19,1.0,-0.0,-0.11801852626981382,-0.0,-0.5028844928934103,-0.19896631421863908,0.0
2019-07-22,1.0,-0.0,-0.11253779186245583,-0.0,-0.5055549484573635,-0.2032018358649328,0.0
2019-07-23,1.0,-0.0,-0.11457138174069824,-0.0,-0.5058733540949572,-0.20075033236809994,0.0
2019-07-24,1.0,-0.0,-0.11512283894449499,-0.002456778889899909,-0.5049681528662421,-0.19728844404003643,0.0
2019-07-25,1.0,-0.0,-0.0859346376493002,-0.015259764050707116,-0.5441672162380009,-0.1865245108815124,0.0
2019-07-26,1.0,-0.0,-0.07342740533318692,-0.016380241219641645,-0.550211387470488,-0.19017551565731436,0.0
2019-07-29,1.0,-0.0,-0.07284974282942544,-0.017681620998297735,-0.5477458678820494,-0.1921183167682536,0.0
2019-07-30,1.0,-0.0,-0.0723908189039792,-0.019017461653915144,-0.5454661932130175,-0.19348757184171028,0.0
2019-07-31,1.0,-0.0,-0.08364914593288296,-0.017905201296204758,-0.5413119496164479,-0.1879130737262225,0.0
2019-08-01,1.0,-0.0,-0.09261391676262544,-0.02321288223574784,-0.5302955529966552,-0.1816819286797902,0.0
2019-08-02,1.0,-0.0,-0.09056714019647226,-0.025125077602892305,-0.5315341635321185,-0.17872402585545774,0.0
2019-08-05,1.0,-0.0,-0.08942703964404246,-0.02394325103030745,-0.5344833874320727,-0.1756993325795981,0.0
2019-08-06,1.0,-0.0,-0.09077846489632595,-0.028246635140050932,-0.5211167697344489,-0.1787195343761368,0.0
2019-08-07,1.0,-0.0,-0.09105933203784757,-0.025280133665074554,-0.5201678077838113,-0.17961244392786446,0.0
2019-08-08,1.0,-0.0,-0.09329621137678785,-0.031080540088073663,-0.5202896968373548,-0.17503730392692068,0.0
2019-08-09,1.0,-0.0,-0.08975661068591534,-0.027821103413254018,-0.515651637709021,-0.1803837643730277,0.0
2019-08-12,1.0,-0.0,-0.08903066773000796,-0.0330239976799826,-0.5154607409555572,-0.17501631262234468,0.0
2019-08-13,1.0,-0.0,-0.08723192471269568,-0.031146502578952132,-0.5181069586462763,-0.17332368111483124,0.0
2019-08-14,1.0,-0.0,-0.09251141058252603,-0.03148057945914741,-0.5091374862441594,-0.17091519186015047,0.0
2019-08-15,1.0,-0.0,-0.09597022171872471,-0.03490316663969359,-0.5013936091780403,-0.16595637553721385,0.0
2019-08-16,1.0,-0.0,-0.09193063333993626,-0.03799679458320578,-0.5071041400298932,-0.1637643838576651,0.0
2019-08-19,1.0,-0.0,-0.08539672849370657,-0.040777117411523886,-0.5102257016142064,-0.1591761980859354,0.0
2019-08-20,1.0,-0.0,-0.08598080545340389,-0.04102610099560499,-0.5099291416270518,-0.15694681137321734,0.0
2019-08-21,1.0,-0.0,-0.08516931681695139,-0.054048724521807714,-0.5012638258967785,-0.15216105265044905,0.0
2019-08-22,1.0,-0.0,-0.08698767555173402,-0.04988893665806822,-0.5003761822871884,-0.15409143020922902,0.0
2019-08-23,1.0,-0.0,-0.08792448774896117,-0.04975641209342312,-0.5006627023928929,-0.15276185699957015,0.0
2019-08-26,1.0,-0.0,-0.08439442238170713,-0.05038021120866205,-0.49806777910352074,-0.1479885313340338,0.0
2019-08-27,1.0,-0.0,-0.08380355648907954,-0.05041029566208014,-0.49748126524146036,-0.14831164670072447,0.0
2019-08-28,1.0,-0.0,-0.08598856572924644,-0.047571553244162644,-0.4965358790318271,-0.1509430601813098,0.0
2019-08-29,1.0,-0.0,-0.08263021111467124,-0.05062479974367191,-0.4992345758125957,-0.1475666631065542,0.0
2019-08-30,1.0,-0.0,-0.0817367504354317,-0.05182525859311129,-0.49843600042654523,-0.1452742331070273,0.0
2019-09-03,1.0,-0.0,-0.08487261995768812,-0.05509431278778289,-0.4969332788138455,-0.14089139362477554,0.0
2019-09-04,1.0,-0.0,-0.07324750151154107,-0.06051499093075364,-0.4966746096667497,-0.1478464985595903,0.0
2019-09-05,1.0,-0.0,-0.0746830498242125,-0.05717532582833197,-0.5000177563123691,-0.14377286125217514,0.0
2019-09-06,1.0,-0.0,-0.07277594582136653,-0.060472290181895545,-0.5035102648654398,-0.1361202708931674,0.0
2019-09-09,1.0,-0.0,-0.07288231748395561,-0.06024181824628586,-0.5028543062794738,-0.13688260114172252,0.0
2019-09-10,1.0,-0.0,-0.07626848207637486,-0.053274474346700705,-0.497553451760451,-0.14576463496791123,0.0
2019-09-11,1.0,-0.0,-0.07653169763154162,-0.05447808821443767,-0.4968798751950077,-0.14489079563182525,0.0
2019-09-12,1.0,-0.0,-0.07592917530706653,-0.05499725279594477,-0.4959855372999415,-0.14549547154428316,0.0
2019-09-13,1.0,-0.0,-0.07631504324400964,-0.0560222600311924,-0.4958351056288105,-0.14414079115270098,0.0
