Date,IWF,IWM,MTUM,SPY,VLRS,VLUE,VXX
2018-10-23,-0.9606960238113408,-2.004197512020148,-0.0,-1.8899488666717545,1.0,-1.7769976341295886,0.0
2018-10-24,-0.9670541143868832,-2.009699022400123,-0.0,-1.9142483257639906,1.0,-1.8067123393118314,0.0
2018-10-25,-0.8655018587360594,-1.8910780669144982,-0.0,-1.9459479553903345,1.0,-1.7323420074349443,0.0
2018-10-26,-0.8159145761720179,-1.8485336063775324,-0.0,-1.9477802969355666,1.0,-1.7015285599356396,0.0
2018-10-29,-0.7617126204886797,-1.9530000747216616,-0.0,-1.9745199133228721,1.0,-1.7828588507808414,0.0
2018-10-30,-0.8200594466885146,-1.9978660163097324,-0.0,-2.014785458425425,1.0,-1.7886594009602927,0.0
2018-10-31,-0.8492057401580845,-1.966234364208426,-0.0,-2.0497275727112267,1.0,-1.8088404573708847,0.0
2018-11-01,-0.8006000461573968,-2.017385952765597,-0.0,-2.0561581660127706,1.0,-1.8186783598738365,0.0
2018-11-02,-0.8003650467716177,-1.966157122214617,-0.0,-2.0436535097726063,1.0,-1.7949653966081072,0.0
2018-11-05,-0.7912054355294297,-2.0125200396976872,-0.0,-2.054966027941064,1.0,-1.7755553859073212,0.0
2018-11-06,-0.7915394013439219,-2.011912034208919,-0.0,-2.0555131337813073,1.0,-1.7769547953573612,0.0
2018-11-07,-0.790987682656262,-2.019967867798944,-0.0,-2.0577614566597813,1.0,-1.7818070537831843,0.0
2018-11-08,-0.7105283396139352,-2.0699838498807965,-0.0,-2.0699069445512572,1.0,-1.8401138198877183,0.0
2018-11-09,-0.7151342178340018,-2.0769824128355445,-0.0,-2.0746683122493055,1.0,-1.8468065411909904,0.0
2018-11-12,-0.7267410122436246,-2.0551353037510722,-0.0,-2.1416205256180296,1.0,-1.875068236762068,0.0
2018-11-13,-0.6613829542844015,-2.022589784822727,-0.0,-2.12673252163259,1.0,-1.8469254919978557,0.0
2018-11-14,-0.6658486080220876,-2.0238515223560087,-0.0,-2.1307615614694377,1.0,-1.8489147940793005,0.0
2018-11-15,-0.6627889178019286,-2.0247206490127048,-0.0,-2.136231440379611,1.0,-1.8297872340425532,0.0
2018-11-16,-0.6535033804548248,-2.0119084204056548,-0.0,-2.1519668100799016,1.0,-1.8654732636754763,0.0
2018-11-19,-0.6618450411633454,-2.013233823189967,-0.0,-2.1518042625221203,1.0,-1.8672770639378318,0.0
2018-11-20,-0.5733809126110394,-1.9795763419634047,-0.0,-2.146761825222079,1.0,-1.8927947764027029,0.0
2018-11-21,-0.5859451334084931,-1.9635475385193535,-0.0,-2.1438556933483652,1.0,-1.8225479143179257,0.0
2018-11-23,-0.5865636949838794,-1.948639124240834,-0.0,-2.143210617080303,1.0,-1.8195246307265502,0.0
2018-11-26,-0.5872764319673988,-1.9840766734586068,-0.0,-2.150554675118859,1.0,-1.8246170100369785,0.0
2018-11-27,-0.5596806988478048,-2.0044431056555467,-0.0,-2.147676782890278,1.0,-1.818886964379848,0.0
2018-11-28,-0.5585728294485932,-2.02044203062533,-0.0,-2.1453571697970886,1.0,-1.8188127027230898,0.0
2018-11-29,-0.4850564533982732,-1.969670135045384,-0.0,-2.1148992694266107,1.0,-1.8099771234595232,0.0
2018-11-30,-0.48877528339631027,-1.98088464103134,-0.0,-2.1294361710009633,1.0,-1.8099577683929762,0.0
2018-12-03,-0.4839783911788648,-1.9807592688522164,-0.0,-2.1277288536964405,1.0,-1.8078146969584845,0.0
2018-12-04,-0.4588077695914267,-2.018828607576096,-0.0,-2.1402098682741686,1.0,-1.8242911364143783,0.0
2018-12-06,-0.4309444363847381,-1.8639199187581605,-0.0,-2.183737124619179,1.0,-1.7750616567532278,0.0
2018-12-07,-0.4343221875679989,-1.863422064263437,-0.0,-2.1841589903532315,1.0,-1.7712337709436428,0.0
2018-12-10,-0.35543384260593835,-1.8950706255405019,-0.0,-2.211588353992505,1.0,-1.7445949841452868,0.0
2018-12-11,-0.3395338737695425,-1.9112623045744066,-0.0,-2.21641574985524,1.0,-1.770845396641575,0.0
2018-12-12,-0.34076433121019106,-1.910900405327157,-0.0,-2.2161986103068907,1.0,-1.7701215981470757,0.0
2018-12-13,-0.3398915009041591,-1.9009041591320068,-0.0,-2.226618444846293,1.0,-1.7658589511754068,0.0
2018-12-14,-0.3474208929345471,-1.8795694263834708,-0.0,-2.233564513798584,1.0,-1.763834705967346,0.0
2018-12-17,-0.31796377174769097,-1.865969785923964,-0.0,-2.204839979952746,1.0,-1.7709601202835255,0.0
2018-12-18,-0.2886256258373881,-1.8267400042310133,-0.0,-2.1802411677596787,1.0,-1.7560115647697625,0.0
2018-12-19,-0.29201043649954167,-1.825752767787885,-0.0,-2.1785487624286017,1.0,-1.7553769127706087,0.0
2018-12-20,-0.28604634781996197,-1.7981968021412975,-0.0,-2.207367753750792,1.0,-1.7522011692611115,0.0
2018-12-21,-0.27239462388290764,-1.8138062064597849,-0.0,-2.2339736823587364,1.0,-1.7166279642530435,0.0
2018-12-24,-0.2316971713810316,-1.7600526899611757,-0.0,-2.2102745424292842,1.0,-1.7308652246256238,0.0
2018-12-26,-0.22908915529833268,-1.7977814523907951,-0.0,-2.1608791511643934,1.0,-1.7021496486151302,0.0
2018-12-27,-0.08531431590068674,-1.733029582673006,-0.0,-2.027337559429477,1.0,-1.7575937665081882,0.0
2018-12-28,-0.07943832816929264,-1.7369635440701432,-0.0,-2.0241281561078517,1.0,-1.7519282747709144,0.0
2018-12-31,-0.07899769205407187,-1.7395977579953839,-0.0,-2.023870755028025,1.0,-1.7517309594460928,0.0
2019-01-02,-0.06838002114164905,-1.7459698731501059,-0.0,-2.0275502114164907,1.0,-1.7647991543340382,0.0
2019-01-03,-0.08271173014720443,-1.740114859066605,-0.0,-2.0359759720113537,1.0,-1.742293220674632,0.0
2019-01-04,-0.0,-1.8052120728626513,-0.0,-2.0369631697912514,1.0,-1.805876878074724,0.0
2019-01-07,-0.0,-1.700549099731835,-0.0,-1.967245562507981,1.0,-1.71714978929894,0.0
2019-01-08,-0.0,-1.7035782747603834,-0.0,-1.9672843450479232,1.0,-1.7189137380191695,0.0
2019-01-09,-0.0,-1.6818876576232327,-0.0,-1.9621067379951598,1.0,-1.7246210673799516,0.0
2019-01-10,-0.0,-1.6860131385930222,-0.0,-1.9637094202436378,1.0,-1.7282352190828494,0.0
2019-01-11,-0.0,-1.6735333631885354,-0.0,-1.9749856055274773,1.0,-1.7490883500735714,0.0
2019-01-14,-0.0,-1.6756929774022151,-0.0,-1.9765700019204917,1.0,-1.7493118238268999,0.0
2019-01-15,-0.0,-1.6652095654409873,-0.0,-1.9818719465158139,1.0,-1.7813062483929032,0.0
2019-01-16,-0.0,-1.6634208840486868,-0.0,-1.9555413196668803,1.0,-1.7871877001921848,0.0
2019-01-17,-0.0,-1.6710120729514513,-0.0,-1.9588363729771385,1.0,-1.7919342409452865,0.0
2019-01-18,-0.0,-1.6696764973366247,-0.0,-1.975834740808107,1.0,-1.8505261790307914,0.0
2019-01-22,-0.0,-1.6800299993181973,-0.0,-2.24272175632372,1.0,-1.8952751073839231,0.0
2019-01-23,-0.0,-1.5953990033449381,-0.0,-2.2689603385896646,1.0,-1.9620451907980065,0.0
2019-01-24,-0.0,-1.5851209181582182,-0.0,-2.288359065446099,1.0,-1.9580543790135263,0.0
2019-01-25,-0.0,-1.4716322166785458,-0.0,-2.5732002851033497,1.0,-2.082822523164647,0.0
2019-01-28,-0.0,-1.4115059941831594,-0.0,-2.619990068808966,1.0,-2.062140881038519,0.0
2019-01-29,-0.0,-1.3973023123037396,-0.0,-2.6390950613759636,1.0,-2.1003425635169855,0.0
2019-01-30,-0.0,-1.3953588004284183,-0.0,-2.6385576579792933,1.0,-2.106390574794716,0.0
2019-01-31,-0.0,-1.434337609917832,-0.0,-2.577483061842295,1.0,-2.1959060112440536,0.0
2019-02-01,-0.0,-1.4341382301908616,-0.0,-2.5942741469057258,1.0,-2.2012724117987275,0.0
2019-02-04,-0.0,-1.4318905616676316,-0.0,-2.593949044585987,1.0,-2.2120729588882453,0.0
2019-02-05,-0.0,-1.401865136298422,-0.0,-2.5445480631276904,1.0,-2.227187948350072,0.0
2019-02-06,-0.0,-1.3799082831756952,-0.0,-2.5455001433075384,1.0,-2.2399684723416455,0.0
2019-02-07,-0.0,-1.3693957811941366,-0.0,-2.540650697175545,1.0,-2.2405434393993566,0.0
2019-02-08,-0.0,-1.3540164227061762,-0.0,-2.5558014994644767,1.0,-2.2304891110317744,0.0
2019-02-11,-0.0,-1.3453475014359564,-0.0,-2.5815623205054568,1.0,-2.252800114876508,0.0
2019-02-12,-0.0,-1.3436731742588575,-0.0,-2.6144613159797543,1.0,-2.272523499638467,0.0
2019-02-13,-0.0,-1.3982415681752667,-0.0,-2.5823724416258287,1.0,-2.2260737964831363,0.0
2019-02-14,-0.0,-1.3636429502970582,-0.0,-2.6235328213302416,1.0,-2.2581509926097665,0.0
2019-02-15,-0.0,-1.446633470448149,-0.0,-2.564552211878473,1.0,-2.205455726347694,0.0
2019-02-19,-0.0,-1.3812709030100336,-0.0,-2.5666405749661996,1.0,-2.168006831281577,0.0
2019-02-20,-0.0,-1.410498650376474,-0.0,-2.5453189373490552,1.0,-2.1474641284273335,0.0
2019-02-21,-0.0,-1.4304593185227517,-0.0,-2.556396885491821,1.0,-2.156511179369955,0.0
2019-02-22,-0.0,-1.419538999500464,-0.0,-2.569328480696496,1.0,-2.1472918004709913,0.0
2019-02-25,-0.0,-1.4362032820067954,-0.0,-2.6144726378948886,1.0,-2.178486228583821,0.0
2019-02-26,-0.0,-1.4299160150593688,-0.0,-2.6223573704025487,1.0,-2.187807703446279,0.0
2019-02-27,-0.0,-1.4185069871841285,-0.0,-2.6444862790529284,1.0,-2.1776844544203895,0.0
2019-02-28,-0.0,-1.4156851269295485,-0.0,-2.6644963055088153,1.0,-2.2356426951496084,0.0
2019-03-01,-0.0,-1.4232462577047253,-0.0,-2.689976518931611,1.0,-2.2246110948048132,0.0
2019-03-04,-0.0,-1.4136037487186994,-0.0,-2.6625420998682086,1.0,-2.245497144530678,0.0
2019-03-05,-0.0,-1.4021179585233123,-0.0,-2.6935578761582586,1.0,-2.2583468157081925,0.0
2019-03-06,-0.0,-1.3978779840848805,-0.0,-2.7136015325670497,1.0,-2.2566312997347477,0.0
2019-03-07,-0.0,-1.2795714705019077,-0.0,-2.8086292926328142,1.0,-2.249706486645142,0.0
2019-03-08,-0.0,-1.2576828633082817,-0.0,-2.9041595356797383,1.0,-2.2791874395416327,0.0
2019-03-11,-0.0,-1.268696177670343,-0.0,-2.9135065719897266,1.0,-2.3717328901646777,0.0
2019-03-12,-0.0,-1.1718545845822765,-0.0,-2.995004227192376,1.0,-2.518868649604181,0.0
2019-03-13,-0.0,-1.2160160469063415,-0.0,-2.994599598827341,1.0,-2.5042431723499456,0.0
2019-03-14,-0.0,-1.2186032186032185,-0.0,-2.982674982674982,1.0,-2.4987294987294986,0.0
2019-03-15,-0.0,-1.2042209807572937,-0.0,-3.014975170701428,1.0,-2.53995965238982,0.0
2019-03-18,-0.0,-1.2646920175989944,-0.0,-3.0296197360150847,1.0,-2.562460716530484,0.0
2019-03-19,-0.0,-1.2739888977002378,-0.0,-3.0540840602696275,1.0,-2.602141157811261,0.0
2019-03-20,-0.0,-1.2889491309201084,-0.0,-3.0603571998086427,1.0,-2.6239036836230265,0.0
2019-03-21,-0.0,-1.290505469935319,-0.0,-3.1157869520083046,1.0,-2.5790146131118736,0.0
2019-03-22,-0.0,-1.2958455047062643,-0.0,-3.2315806556312885,1.0,-2.5869036027263874,0.0
2019-03-25,-0.0,-1.1080075961386295,-0.0,-3.2509890805507204,1.0,-2.5536477290710557,0.0
2019-03-26,-0.0,-1.142492624192648,-0.0,-3.2464715732397735,1.0,-2.5848018499322225,0.0
2019-03-27,-0.0,-1.124222115844902,-0.0,-3.2691878091590874,1.0,-2.5848891016435296,0.0
2019-03-28,-0.0,-1.1150499001996008,-0.0,-3.2594011976047903,1.0,-2.609580838323353,0.0
2019-03-29,-0.0,-1.1071742079642486,-0.0,-3.257760753331737,1.0,-2.615194318091134,0.0
2019-04-01,-0.0,-1.128916240409207,-0.0,-3.256713554987212,1.0,-2.6066975703324804,0.0
2019-04-02,-0.0,-1.1605995717344753,-0.0,-3.267665952890792,1.0,-2.5025775239908,0.0
2019-04-03,-0.0,-1.158533682456558,-0.0,-3.284297389510434,1.0,-2.491787669602475,0.0
2019-04-04,-0.0,-1.1603180914512923,-0.0,-3.285168986083499,1.0,-2.506799204771372,0.0
2019-04-05,-0.0,-1.0074465008675535,-0.0,-3.0511133603238867,1.0,-2.1710526315789473,0.0
2019-04-08,-0.0,-0.7911505554846124,-0.0,-2.719448346315924,1.0,-1.8743455497382198,0.0
2019-04-09,-0.0,-0.7373443721165391,-0.0,-2.780635783353346,1.0,-1.8019970928395372,0.0
2019-04-10,-0.0,-0.7023921642493879,-0.0,-2.7702643310102344,1.0,-1.8059898285929554,0.0
2019-04-11,-0.0,-0.6869035660472124,-0.0,-2.7868533400301354,1.0,-1.8044952285283777,0.0
2019-04-12,-0.0,-0.6884176182707994,-0.0,-2.782093110804367,1.0,-1.8037394905257875,0.0
2019-04-15,-0.0,-0.6960010028832895,-0.0,-2.7541055534662156,1.0,-1.8179140027579292,0.0
2019-04-16,-0.0,-0.7086997193638915,-0.0,-2.7349547864047397,1.0,-1.7927034611786716,0.0
2019-04-17,-0.0,-0.6830396200474941,-0.0,-2.7822147231596053,1.0,-1.7839645044369454,0.0
2019-04-18,-0.0,-0.6796401574311239,-0.0,-2.772974323733367,1.0,-1.794714812269632,0.0
2019-04-22,-0.0,-0.6780864582035631,-0.0,-2.7590008720568084,1.0,-1.7918898716830696,0.0
2019-04-23,-0.0,-0.7133981299212598,-0.0,-2.7180118110236218,1.0,-1.7202263779527558,0.0
2019-04-24,-0.0,-0.6697382970880944,-0.0,-2.7267477577097923,1.0,-1.7467747880575006,0.0
2019-04-25,-0.0,-0.6577930442249893,-0.0,-2.740967920014721,1.0,-1.7350794332331472,0.0
2019-04-26,-0.0,-0.6431558233919568,-0.0,-2.757840364038864,1.0,-1.748308941089657,0.0
2019-04-29,-0.0,-0.6489132442583585,-0.0,-2.7649159534511423,1.0,-1.7433655563081092,0.0
2019-04-30,-0.0,-0.6389265049858427,-0.0,-2.7686199679921213,1.0,-1.7477532931183062,0.0
2019-05-01,-0.0,-0.6219497165393147,-0.0,-2.787959083066305,1.0,-1.7523416317475968,0.0
2019-05-02,-0.0,-0.6199195793380761,-0.0,-2.7669656665635634,1.0,-1.7993195174760286,0.0
2019-05-03,-0.0,-0.6306239585261989,-0.0,-2.7502314386224773,1.0,-1.7908412022464975,0.0
2019-05-06,-0.0,-0.5760360138135175,-0.0,-2.7816970892945236,1.0,-1.8090157868771584,0.0
2019-05-07,-0.0,-0.6181977581564281,-0.0,-2.808253491139082,1.0,-1.8356190118354312,0.0
2019-05-08,-0.0,-0.6299870105771015,-0.0,-2.728644770210923,1.0,-1.8268076946867073,0.0
2019-05-09,-0.0,-0.6291247764139888,-0.0,-2.7342873003145622,1.0,-1.804477888114476,0.0
2019-05-10,-0.0,-0.6275730309380008,-0.0,-2.736472328361889,1.0,-1.7989029951929003,0.0
2019-05-13,-0.0,-0.6225300092336102,-0.0,-2.7318559556786703,1.0,-1.8013542628501076,0.0
2019-05-14,-0.0,-0.5516119313046098,-0.0,-2.709370292256704,1.0,-1.7648689364266346,0.0
2019-05-15,-0.0,-0.5606985316333313,-0.0,-2.7470542026708564,1.0,-1.734908453683002,0.0
2019-05-16,-0.0,-0.5640359881649659,-0.0,-2.7365497252581363,1.0,-1.7376969989734918,0.0
2019-05-17,-0.0,-0.5466481122942884,-0.0,-2.7178727008712484,1.0,-1.785818005808325,0.0
2019-05-20,-0.0,-0.5246347059533872,-0.0,-2.7258181379060504,1.0,-1.7874652819707768,0.0
2019-05-21,-0.0,-0.5457965130164797,-0.0,-2.6662288034392168,1.0,-1.758836876044901,0.0
2019-05-22,-0.0,-0.5294222964908093,-0.0,-2.6839937932680833,1.0,-1.7545953688231082,0.0
2019-05-23,-0.0,-0.5355399452315752,-0.0,-2.694844624360043,1.0,-1.7227050839385645,0.0
2019-05-24,-0.0,-0.4869271358273552,-0.0,-2.7093733325428353,1.0,-1.7324361178632837,0.0
2019-05-28,-0.0,-0.47083555397643156,-0.0,-2.710013619944336,1.0,-1.7408657547225679,0.0
2019-05-29,-0.0,-0.4748659319936354,-0.0,-2.706523660793211,1.0,-1.7117685190641758,0.0
2019-05-30,-0.0,-0.46912708222967797,-0.0,-2.7015716051562775,1.0,-1.7154629466125138,0.0
2019-05-31,-0.0,-0.4750353273669336,-0.0,-2.6955369759773906,1.0,-1.7173221855864342,0.0
2019-06-03,-0.0,-0.4751731423876042,-0.0,-2.6926282427514967,1.0,-1.7014320929686582,0.0
2019-06-04,-0.0,-0.4747106855430888,-0.0,-2.7276038301122014,1.0,-1.6720907008165424,0.0
2019-06-05,-0.0,-0.4631335070952795,-0.0,-2.7780480741384306,1.0,-1.5508832898928469,0.0
2019-06-06,-0.0,-0.457912261230212,-0.0,-2.8440329458496407,1.0,-1.5395174951807933,0.0
2019-06-07,-0.0,-0.4785935400969569,-0.0,-2.823842065299924,1.0,-1.5383447228549734,0.0
2019-06-10,-0.0,-0.4835946150708083,-0.0,-2.798065155312081,1.0,-1.5462439536103503,0.0
2019-06-11,-0.0,-0.49234950079754236,-0.0,-2.834465646600106,1.0,-1.5809653216754298,0.0
2019-06-12,-0.0,-0.5066447136304834,-0.0,-2.811184287898389,1.0,-1.5624485475714456,0.0
2019-06-13,-0.0,-0.5294948781349347,-0.0,-2.802190038855528,1.0,-1.555516307547392,0.0
2019-06-14,-0.0,-0.5170852202552491,-0.0,-2.8179732988296187,1.0,-1.5461977298123863,0.0
2019-06-17,-0.0,-0.5047322320851214,-0.0,-2.8398683204985007,1.0,-1.5338310504967372,0.0
2019-06-18,-0.0,-0.4953474676089517,-0.012956419316843345,-2.832803297997644,1.0,-1.5481743227326266,0.0
2019-06-19,-0.0,-0.41914439120143177,-0.06269845851856128,-2.7549795046475376,1.0,-1.5365163674152762,0.0
2019-06-20,-0.0,-0.41807583540139664,-0.0735268655855024,-2.7461187741674844,1.0,-1.5336180527500434,0.0
2019-06-21,-0.0,-0.4165200113539597,-0.06738575078058473,-2.6837354527391426,1.0,-1.509338631847857,0.0
2019-06-24,-0.0,-0.4048950251026929,-0.09219534459151073,-2.6539821999087176,1.0,-1.5540848927430397,0.0
2019-06-25,-0.0,-0.41100028498147617,-0.09216300940438872,-2.646679965802223,1.0,-1.5498432601880878,0.0
2019-06-26,-0.0,-0.40206771188366275,-0.0650988411724608,-2.5949216087252895,1.0,-1.6183821858668483,0.0
2019-06-27,-0.0,-0.4035447654869779,-0.08685245341083947,-2.6075682452840945,1.0,-1.6010714082179291,0.0
2019-06-28,-0.0,-0.33209211732355637,-0.11159486709440881,-2.668595325389551,1.0,-1.6164069660861597,0.0
2019-07-01,-0.0,-0.3047232387923147,-0.12808783165599266,-2.6906450137236964,1.0,-1.5948078682525157,0.0
2019-07-02,-0.0,-0.3130048924792354,-0.12447377403572649,-2.672829673455456,1.0,-1.578734782114006,0.0
2019-07-03,-0.0,-0.31843765990107453,-0.1207004377736085,-2.664904201489567,1.0,-1.5813292398658254,0.0
2019-07-05,-0.0,-0.3222291583905567,-0.11860847851994778,-2.6538788945008798,1.0,-1.5802735372566823,0.0
2019-07-08,-0.0,-0.3395740953632233,-0.07811901242678053,-2.5317238736519405,1.0,-1.5249356763562707,0.0
2019-07-09,-0.0,-0.32701758217756904,-0.07830075352189582,-2.530523097084198,1.0,-1.5244621600961012,0.0
2019-07-10,-0.0,-0.31802758318739055,-0.07229640980735552,-2.54542469352014,1.0,-1.5370512259194395,0.0
2019-07-11,-0.0,-0.3257186577768062,-0.06355885889168215,-2.5370532298611868,1.0,-1.5387474040878784,0.0
2019-07-12,-0.0,-0.332823342986722,-0.06382164909021365,-2.5361455658160756,1.0,-1.5313917272280204,0.0
2019-07-15,-0.0,-0.4181083265966047,-0.11129075720829966,-2.417299919159256,1.0,-1.44263001886284,0.0
2019-07-16,-0.0,-0.4205788821214898,-0.12310677518460626,-2.4115237427909233,1.0,-1.4348083867838084,0.0
2019-07-17,-0.0,-0.45368967755896994,-0.10793118372646612,-2.416847002813244,1.0,-1.431562432373945,0.0
2019-07-18,-0.0,-0.45309973045822105,-0.11326145552560647,-2.403989218328841,1.0,-1.4205390835579517,0.0
2019-07-19,-0.0,-0.4622722862994502,-0.12541769968739894,-2.3945240918400343,1.0,-1.407459307965937,0.0
2019-07-22,-0.0,-0.46762048192771083,-0.12338640275387262,-2.3857573149741826,1.0,-1.401839500860585,0.0
2019-07-23,-0.0,-0.4815730095626947,-0.12103792844095843,-2.3757924143118085,1.0,-1.3938970667239714,0.0
2019-07-24,-0.0,-0.4842009425878321,-0.13929948586118251,-2.3607540702656387,1.0,-1.3713581833761783,0.0
2019-07-25,-0.0,-0.5314513486949874,-0.12569618870809215,-2.3678606530523094,1.0,-1.435240799388446,0.0
2019-07-26,-0.0,-0.4858085808580858,-0.13905390539053905,-2.414796479647965,1.0,-1.4608910891089109,0.0
2019-07-29,-0.0,-0.4178435709829278,-0.1630650558675061,-2.4918609267767002,1.0,-1.5990584765469913,0.0
2019-07-30,-0.0,-0.4144430566594754,-0.1720790280458726,-2.482854547519019,1.0,-1.6078687407743841,0.0
2019-07-31,-0.0,-0.3735898757372731,-0.17992326633453584,-2.5241367462635287,1.0,-1.6486857928191032,0.0
2019-08-01,-0.0,-0.396133888350345,-0.1575526030677995,-2.521468894337686,1.0,-1.627017163711011,0.0
2019-08-02,-0.0,-0.38409765001140767,-0.15908053844398815,-2.5295459730778003,1.0,-1.6311316449920146,0.0
2019-08-05,-0.0,-0.3803370146874644,-0.14573608106569508,-2.5306842764431288,1.0,-1.636058294432426,0.0
2019-08-06,-0.0,-0.3868863334807607,-0.15286377708978327,-2.3852277753206543,1.0,-1.603549314462627,0.0
2019-08-07,-0.0,-0.3834487306297395,-0.12435432465106055,-2.3744367512913507,1.0,-1.6128695461039675,0.0
2019-08-08,-0.0,-0.3726179361854028,-0.11697512219232248,-2.3797572628919763,1.0,-1.6223845351199957,0.0
2019-08-09,-0.0,-0.3530943212019309,-0.11428106524922708,-2.339371915170581,1.0,-1.6171828388566467,0.0
2019-08-12,-0.0,-0.34217076074017966,-0.12341737907152905,-2.351747646358619,1.0,-1.5932799480575695,0.0
2019-08-13,-0.0,-0.3258827340459993,-0.11219090810927546,-2.3658892128279883,1.0,-1.5950761256883705,0.0
2019-08-14,-0.0,-0.34179428753113245,-0.10762545705050078,-2.2846695988553867,1.0,-1.565046897355731,0.0
2019-08-15,-0.0,-0.3763873832016933,-0.13638944814413298,-2.189664963089154,1.0,-1.459862681327758,0.0
2019-08-16,-0.0,-0.38521842281706126,-0.13559234617566662,-2.176182371447728,1.0,-1.4605188508948372,0.0
2019-08-19,-0.0,-0.3418116683725691,-0.14140225179119753,-2.188178096212897,1.0,-1.4462640736949848,0.0
2019-08-20,-0.0,-0.3503357769005998,-0.1671707592146409,-2.184292817962783,1.0,-1.4245655405751783,0.0
2019-08-21,-0.0,-0.35821353660408245,-0.23865554816595894,-2.1442165038113266,1.0,-1.3747889701744513,0.0
2019-08-22,-0.0,-0.36439293372817316,-0.22556928418257938,-2.1417338915551927,1.0,-1.3740426835494741,0.0
2019-08-23,-0.0,-0.3509435866384095,-0.23175900696336663,-2.1049550913311132,1.0,-1.3582601675244725,0.0
2019-08-26,-0.0,-0.31700774885754024,-0.22938605205642756,-2.0942777667395194,1.0,-1.3265944764553943,0.0
2019-08-27,-0.0,-0.3126176091908488,-0.21892641378627314,-2.0845795780925025,1.0,-1.3358918490640785,0.0
2019-08-28,-0.0,-0.2753925660902405,-0.2509441462929835,-2.1177201351619956,1.0,-1.325134168157424,0.0
2019-08-29,-0.0,-0.24650955540152492,-0.25814437072977525,-2.1176849192989406,1.0,-1.3286464006337262,0.0
2019-08-30,-0.0,-0.22623517786561265,-0.2691699604743083,-2.1315711462450593,1.0,-1.313784584980237,0.0
2019-09-03,-0.0,-0.22819853668182719,-0.27437215740557647,-2.1228000790982797,1.0,-1.3182717025904689,0.0
2019-09-04,-0.0,-0.2080520376484502,-0.293943724436998,-2.104962302271719,1.0,-1.3208988321095945,0.0
2019-09-05,-0.0,-0.2068042055147788,-0.3143721483832573,-2.1022118627256496,1.0,-1.3359948422931958,0.0
2019-09-06,-0.0,-0.20023679147550688,-0.3242563267722362,-2.1085294262739875,1.0,-1.3000838636475753,0.0
2019-09-09,-0.0,-0.16865604554762026,-0.32442690905458726,-2.14778005293912,1.0,-1.3534435399290816,0.0
2019-09-10,-0.0,-0.17334993773349935,-0.32787048567870486,-2.1281195516811953,1.0,-1.3519302615193025,0.0
2019-09-11,-0.0,-0.13960909453530118,-0.3726067012365377,-2.1465396888711608,1.0,-1.3272836059034703,0.0
