Date,BMA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-1.4640982977089465,-3.5559964162293616,-0.0,-3.5104313323947265,-3.26865480609241,0.0
2018-11-08,1.0,-1.3616774193548387,-3.6403870967741936,-0.0,-3.5392258064516127,-3.3619354838709676,0.0
2018-11-09,1.0,-1.36060918946825,-3.6411977284460506,-0.0,-3.542462570986061,-3.3621579762519365,0.0
2018-11-12,1.0,-1.3530392408309826,-3.5678379071556816,-0.0,-3.5582200564247244,-3.3447037701974867,0.0
2018-11-13,1.0,-1.2431268212340048,-3.5414924616749017,-0.0,-3.5591030026605854,-3.325858355504878,0.0
2018-11-14,1.0,-1.2428970065956368,-3.5469304921359717,-0.0,-3.5636732623033995,-3.3304160324708274,0.0
2018-11-15,1.0,-1.2772354549004294,-3.6654952492515944,-0.0,-3.691266432383184,-3.3817519198229857,0.0
2018-11-16,1.0,-1.2526098724062378,-3.6089702281221805,-0.0,-3.6584611418997293,-3.3682175538084804,0.0
2018-11-19,1.0,-1.2487100103199174,-3.614164086687306,-0.0,-3.664473684210526,-3.372549019607843,0.0
2018-11-20,1.0,-1.0834501210345266,-3.5610905847878707,-0.0,-3.6622499681488083,-3.433558415084724,0.0
2018-11-21,1.0,-1.0655493482309126,-3.472625698324023,-0.0,-3.5872129112352575,-3.2891371818746125,0.0
2018-11-23,1.0,-1.0586415934677718,-3.4490906841519235,-0.0,-3.582951874304095,-3.2809600395892615,0.0
2018-11-26,1.0,-1.0551093537625107,-3.4560731496354875,-0.0,-3.5735821079945636,-3.2715927344618807,0.0
2018-11-27,1.0,-1.0177799728361525,-3.489443141128534,-0.0,-3.572416347697246,-3.2675638967773795,0.0
2018-11-28,1.0,-1.0201234567901234,-3.484814814814815,-0.0,-3.5729629629629627,-3.267901234567901,0.0
2018-11-29,1.0,-0.891152288624371,-3.4647195974966247,-0.0,-3.593937906491594,-3.321634556387286,0.0
2018-11-30,1.0,-0.894795127353267,-3.4772978959025473,-0.0,-3.609942168081703,-3.322628276116648,0.0
2018-12-03,1.0,-0.8882316697473814,-3.488354898336414,-0.0,-3.6176216882316696,-3.3286506469500927,0.0
2018-12-04,1.0,-0.8511832154183947,-3.4682849475481827,-0.0,-3.5812393266650404,-3.2973896072212736,0.0
2018-12-06,1.0,-0.7790196763301898,-3.1727791361043196,-0.0,-3.5395273023634886,-3.151472814064501,0.0
2018-12-07,1.0,-0.7846995808104332,-3.1725663716814156,-0.0,-3.5404052165812763,-3.1464834653004194,0.0
2018-12-10,1.0,-0.672739617517257,-3.123797668892158,-0.0,-3.477311304741428,-3.042208894421184,0.0
2018-12-11,1.0,-0.6669687358405075,-3.1300407793384686,-0.0,-3.4776846397825105,-3.052899864068872,0.0
2018-12-12,1.0,-0.6703309156844969,-3.1307796917497734,-0.0,-3.4799410698096103,-3.051677243880327,0.0
2018-12-13,1.0,-0.6680990614045008,-3.1133099626823477,-0.0,-3.485355648535565,-3.041501752798824,0.0
2018-12-14,1.0,-0.6823063877897118,-3.0772187676653475,-0.0,-3.5042396834369702,-3.0421707179197286,0.0
2018-12-17,1.0,-0.6185276902296263,-3.077217469608285,-0.0,-3.4657811796488067,-3.0947771274200813,0.0
2018-12-18,1.0,-0.5639586085424922,-2.995266402465874,-0.0,-3.4013650374284454,-3.0477763099955966,0.0
2018-12-19,1.0,-0.5801568887415756,-3.003093580819799,-0.0,-3.4087946083305716,-3.0564578499613306,0.0
2018-12-20,1.0,-0.5673905926006766,-2.9365928189457597,-0.0,-3.3937575030012006,-3.015606242496999,0.0
2018-12-21,1.0,-0.5431071737251513,-2.923725151253241,-0.0,-3.3866681071737252,-2.9503025064822817,0.0
2018-12-24,1.0,-0.4692790970077734,-2.836119689063998,-0.0,-3.354914279629433,-2.9882866574379725,0.0
2018-12-26,1.0,-0.4551174496644295,-2.847839765100671,-0.0,-3.2611157718120802,-2.9226090604026846,0.0
2018-12-27,1.0,-0.2655481631472375,-2.619323112525311,-0.0,-2.941953524250313,-2.8154469192941862,0.0
2018-12-28,1.0,-0.26436006168080184,-2.6189282960678484,-0.0,-2.940535851966075,-2.813801079414032,0.0
2018-12-31,1.0,-0.2573557878435927,-2.6431475029036005,-0.0,-2.9536391792489356,-2.824622531939605,0.0
2019-01-02,1.0,-0.24780384206969783,-2.6374167390674774,-0.0,-2.946906072014673,-2.821411333140264,0.0
2019-01-03,1.0,-0.26843629343629344,-2.630984555984556,-0.0,-2.960714285714286,-2.792277992277992,0.0
2019-01-04,1.0,-0.15418714464681507,-2.6884456008480293,-0.0,-2.9481545726125082,-2.845812855353185,0.0
2019-01-07,1.0,-0.07760696425263938,-2.5561215039822187,-0.0,-2.88451565104649,-2.742730135210224,0.0
2019-01-08,1.0,-0.07502995667803483,-2.5306479859894924,-0.0,-2.8823854733155128,-2.7293759793529357,0.0
2019-01-09,1.0,-0.06587433204348628,-2.500552791597568,-0.0,-2.890455131748664,-2.7564031693384927,0.0
2019-01-10,1.0,-0.06640912435614423,-2.491905813097866,-0.0,-2.889532744665195,-2.750091979396615,0.0
2019-01-11,1.0,-0.0719749331858815,-2.460510552022855,-0.0,-2.901760206432587,-2.781494793106626,0.0
2019-01-14,1.0,-0.08898930284028035,-2.459609000368868,-0.0,-2.8981925488749543,-2.774898561416452,0.0
2019-01-15,1.0,-0.07802988378527947,-2.440324663346246,-0.0,-2.894299944659657,-2.8107360265633647,0.0
2019-01-16,1.0,-0.03964676662680526,-2.448716769386441,-0.0,-2.8686413393432066,-2.841872872780793,0.0
2019-01-17,1.0,-0.043815862451469775,-2.448604178221483,-0.0,-2.8914771676834907,-2.860048068034757,0.0
2019-01-18,1.0,-0.06543890810507619,-2.4450780592689543,-0.0,-2.9081985603440215,-2.929699915864261,0.0
2019-01-22,1.0,-0.0,-2.4633094934848634,-0.0,-3.236798275693152,-3.0969922602135793,0.0
2019-01-23,1.0,-0.0,-2.402625604580002,-0.0,-3.2906919356430757,-3.1774750764978776,0.0
2019-01-24,1.0,-0.0,-2.4022191400832176,-0.0,-3.3180106994254013,-3.186546463245492,0.0
2019-01-25,1.0,-0.0,-2.288370171452179,-0.0,-3.640983267919851,-3.3991943813261725,0.0
2019-01-28,1.0,-0.0,-2.2298258270637947,-0.0,-3.6894774811913837,-3.3866845305575595,0.0
2019-01-29,1.0,-0.0,-2.207111018969628,-0.0,-3.715351922877579,-3.443557582668187,0.0
2019-01-30,1.0,-0.0,-2.2054851444005816,-0.0,-3.7213795969249945,-3.461666320382298,0.0
2019-01-31,1.0,-0.0,-2.253971571906354,-0.0,-3.663147993311037,-3.534385451505017,0.0
2019-02-01,1.0,-0.0,-2.260148956257212,-0.0,-3.6829959089478654,-3.546837302003566,0.0
2019-02-04,1.0,-0.0,-2.2570500052416396,-0.0,-3.683300136282629,-3.5428241954083233,0.0
2019-02-05,1.0,-0.0,-2.2425224848358085,-0.0,-3.6602175277138675,-3.555323154151851,0.0
2019-02-06,1.0,-0.0,-2.220898641588297,-0.0,-3.6592476489028214,-3.5691745036572624,0.0
2019-02-07,1.0,-0.0,-2.234980113041658,-0.0,-3.674377224199288,-3.557462842788361,0.0
2019-02-08,1.0,-0.0,-2.235127478753541,-0.0,-3.7091595845136918,-3.5477914174798024,0.0
2019-02-11,1.0,-0.0,-2.210509688289806,-0.0,-3.7370471777590564,-3.5831929233361417,0.0
2019-02-12,1.0,-0.0,-2.2310534093308,-0.0,-3.7522693687988173,-3.571986489339244,0.0
2019-02-13,1.0,-0.0,-2.267395417279798,-0.0,-3.7162076939247424,-3.5272230397309228,0.0
2019-02-14,1.0,-0.0,-2.2272968104270423,-0.0,-3.803115396842217,-3.5662816573063476,0.0
2019-02-15,1.0,-0.0,-2.3043018708381777,-0.0,-3.7488637564739458,-3.5165415917979073,0.0
2019-02-19,1.0,-0.0,-2.2564102564102564,-0.0,-3.809175672812036,-3.529773257045984,0.0
2019-02-20,1.0,-0.0,-2.3159879336349922,-0.0,-3.8863391510450334,-3.5712131006248655,0.0
2019-02-21,1.0,-0.0,-2.31704949854416,-0.0,-3.893561954060174,-3.57349293648226,0.0
2019-02-22,1.0,-0.0,-2.3161304253940833,-0.0,-3.912869790542,-3.5678039300367095,0.0
2019-02-25,1.0,-0.0,-2.3203872932985203,-0.0,-3.9585509138381205,-3.6000870322019147,0.0
2019-02-26,1.0,-0.0,-2.323932926829268,-0.0,-3.9702743902439024,-3.594294425087108,0.0
2019-02-27,1.0,-0.0,-2.312766189800153,-0.0,-4.0026209457245825,-3.605220050234793,0.0
2019-02-28,1.0,-0.0,-2.309903804110188,-0.0,-4.002076956711849,-3.619370354175776,0.0
2019-03-01,1.0,-0.0,-2.3140983606557377,-0.0,-3.999016393442623,-3.615846994535519,0.0
2019-03-04,1.0,-0.0,-2.318867924528302,-0.0,-4.054162042175361,-3.7257491675915646,0.0
2019-03-05,1.0,-0.0,-2.2899777282850775,-0.0,-4.107349665924276,-3.7386414253897544,0.0
2019-03-06,1.0,-0.0,-2.2823227819884084,-0.0,-4.125947391885868,-3.737516718680339,0.0
2019-03-07,1.0,-0.0,-2.2076514816452897,-0.0,-4.137881468376825,-3.711521450685537,0.0
2019-03-08,1.0,-0.0,-2.1864710493896293,-0.0,-4.254675775562774,-3.758315600851159,0.0
2019-03-11,1.0,-0.0,-2.20324926153147,-0.0,-4.280163599182004,-3.8777550556691662,0.0
2019-03-12,1.0,-0.0,-2.088883785025264,-0.0,-4.360473128158016,-4.034336242535599,0.0
2019-03-13,1.0,-0.0,-2.1585719253506435,-0.0,-4.3883157528689,-4.0446273327923965,0.0
2019-03-14,1.0,-0.0,-2.1556893158930435,-0.0,-4.3824516726472975,-4.037157078365552,0.0
2019-03-15,1.0,-0.0,-2.136427076064201,-0.0,-4.408583391486392,-4.085601302628518,0.0
2019-03-18,1.0,-0.0,-2.186269915651359,-0.0,-4.4163542642924085,-4.112464854732896,0.0
2019-03-19,1.0,-0.0,-2.2009186197149924,-0.0,-4.419738546696502,-4.156518666823696,0.0
2019-03-20,1.0,-0.0,-2.209749763928234,-0.0,-4.414423984891407,-4.1794145420207744,0.0
2019-03-21,1.0,-0.0,-2.2186057521600193,-0.0,-4.493431175287016,-4.123683276127353,0.0
2019-03-22,1.0,-0.0,-2.2290489359143923,-0.0,-4.649272574245522,-4.145244679571961,0.0
2019-03-25,1.0,-0.0,-1.9751777182146604,-0.0,-4.617993240881017,-4.060482461251603,0.0
2019-03-26,1.0,-0.0,-2.0336906584992342,-0.0,-4.636470726822948,-4.109789138885617,0.0
2019-03-27,1.0,-0.0,-2.001537915532947,-0.0,-4.694309712528097,-4.134271856145747,0.0
2019-03-28,1.0,-0.0,-1.986935866983373,-0.0,-4.710807600950119,-4.17874109263658,0.0
2019-03-29,1.0,-0.0,-1.9814660805512656,-0.0,-4.715219199239635,-4.184151122727813,0.0
2019-04-01,1.0,-0.0,-1.9837696955337045,-0.0,-4.691031868262054,-4.172254472218931,0.0
2019-04-02,1.0,-0.0,-2.0237588652482272,-0.0,-4.719621749408984,-4.076950354609929,0.0
2019-04-03,1.0,-0.0,-2.027097384924861,-0.0,-4.716483256419359,-4.089220210625961,0.0
2019-04-04,1.0,-0.0,-2.020771513353116,-0.0,-4.740178041543026,-4.108367952522255,0.0
2019-04-05,1.0,-0.0,-2.00737919542966,-0.0,-4.7644608426565105,-4.1300880742680315,0.0
2019-04-08,1.0,-0.0,-1.9972651605231868,-0.0,-4.7667063020214036,-4.126634958382878,0.0
2019-04-09,1.0,-0.0,-1.9560281993069664,-0.0,-4.866650734854821,-4.126179949814793,0.0
2019-04-10,1.0,-0.0,-1.8895589452524535,-0.0,-4.833510701194276,-4.101454416459737,0.0
2019-04-11,1.0,-0.0,-1.8266915975224964,-0.0,-4.846324646488256,-4.013322426083908,0.0
2019-04-12,1.0,-0.0,-1.834308448396911,-0.0,-4.852211560964194,-4.014860753568922,0.0
2019-04-15,1.0,-0.0,-1.8290428270535926,-0.0,-4.851509478118418,-4.020711443950387,0.0
2019-04-16,1.0,-0.0,-1.8348741954359276,-0.0,-4.856056173200702,-4.011702750146284,0.0
2019-04-17,1.0,-0.0,-1.8182778038479586,-0.0,-4.9061473486626,-4.007038948850305,0.0
2019-04-18,1.0,-0.0,-1.7901701323251415,-0.0,-4.943171077504726,-4.081403591682419,0.0
2019-04-22,1.0,-0.0,-1.7867414942125572,-0.0,-4.877586811645037,-4.027358821466152,0.0
2019-04-23,1.0,-0.0,-1.8064892623716151,-0.0,-4.871265172735761,-3.9935807656395887,0.0
2019-04-24,1.0,-0.0,-1.7681175934366453,-0.0,-4.712739288969918,-3.9137420237010025,0.0
2019-04-25,1.0,-0.0,-1.74331674574702,-0.0,-4.815646337229487,-4.01365582687189,0.0
2019-04-26,1.0,-0.0,-1.7362560890744605,-0.0,-4.844699605659939,-4.017281373231269,0.0
2019-04-29,1.0,-0.0,-1.7069923593424403,-0.0,-4.834683954619125,-4.035077564250984,0.0
2019-04-30,1.0,-0.0,-1.6881882462037787,-0.0,-4.855337892662571,-4.047988872145589,0.0
2019-05-01,1.0,-0.0,-1.6413482627265383,-0.0,-4.875793604986725,-4.026203393743507,0.0
2019-05-02,1.0,-0.0,-1.6394660475914102,-0.0,-4.887289611143355,-4.080905397562391,0.0
2019-05-03,1.0,-0.0,-1.6546553527839127,-0.0,-4.888992212019063,-4.080204579797745,0.0
2019-05-06,1.0,-0.0,-1.61908077994429,-0.0,-4.899373259052925,-4.0878597957288765,0.0
2019-05-07,1.0,-0.0,-1.628588030214991,-0.0,-4.898663567693202,-4.094015107495642,0.0
2019-05-08,1.0,-0.0,-1.6245991754466333,-0.0,-4.79225836005497,-4.03527256069629,0.0
2019-05-09,1.0,-0.0,-1.6200803212851407,-0.0,-4.828341939185313,-4.0260470453241535,0.0
2019-05-10,1.0,-0.0,-1.6236484932137105,-0.0,-4.853462157809984,-4.024959742351046,0.0
2019-05-13,1.0,-0.0,-1.6180356117174037,-0.0,-4.843538196438828,-4.026076967260195,0.0
2019-05-14,1.0,-0.0,-1.492575639164899,-0.0,-4.755275203751256,-3.9166015406944292,0.0
2019-05-15,1.0,-0.0,-1.507247992863515,-0.005352363960749331,-4.775981266726138,-3.862176628010705,0.0
2019-05-16,1.0,-0.0,-1.5069375069375068,-0.02641802641802642,-4.733377733377733,-3.833277833277833,0.0
2019-05-17,1.0,-0.0,-1.45903454384411,-0.06133746678476528,-4.690766164747564,-3.860717449069974,0.0
2019-05-20,1.0,-0.0,-1.4228982300884956,-0.08982300884955753,-4.68716814159292,-3.862057522123894,0.0
2019-05-21,1.0,-0.0,-1.413873216063724,-0.11151676070361767,-4.676512888593871,-3.861157207655714,0.0
2019-05-22,1.0,-0.0,-1.3784408720546135,-0.11913675401893856,-4.668575203699626,-3.84463774499009,0.0
2019-05-23,1.0,-0.0,-1.3592682389243995,-0.16817280141062374,-4.691977077363897,-3.8011902137976636,0.0
2019-05-24,1.0,-0.0,-1.2714191564147628,-0.21968365553602814,-4.681348857644991,-3.811731107205624,0.0
2019-05-28,1.0,-0.0,-1.2709592352488739,-0.214042412921657,-4.687616745412592,-3.8152950225249973,0.0
2019-05-29,1.0,-0.0,-1.290523554486829,-0.21641709476445514,-4.669799978139688,-3.7534156738441355,0.0
2019-05-30,1.0,-0.0,-1.281631762652705,-0.22033158813263526,-4.652814136125655,-3.7526178010471205,0.0
2019-05-31,1.0,-0.0,-1.2860031931878657,-0.22937732836615218,-4.531559340074508,-3.597126130920702,0.0
2019-06-03,1.0,-0.0,-1.300507721599323,-0.2986037656018617,-4.505182991326423,-3.473238840702348,0.0
2019-06-04,1.0,-0.0,-1.3220659248372875,-0.3131429771152635,-4.454125551123242,-3.4082511022464836,0.0
2019-06-05,1.0,-0.0,-1.2311685667752443,-0.35952768729641693,-4.370317589576548,-3.218241042345277,0.0
2019-06-06,1.0,-0.0,-1.2394552291899583,-0.33855066571806075,-4.3539993901819285,-3.231730866958024,0.0
2019-06-07,1.0,-0.0,-1.245989304812834,-0.33363042186571595,-4.200633788869083,-3.1226975638740346,0.0
2019-06-10,1.0,-0.0,-1.2505683503014728,-0.30888603340911336,-4.190174953049323,-3.134723732331719,0.0
2019-06-11,1.0,-0.0,-1.2524900398406373,-0.3583665338645418,-4.2041832669322705,-3.145219123505976,0.0
2019-06-12,1.0,-0.0,-1.2536819957920047,-0.34154894299168426,-4.242059913836289,-3.1817453161005913,0.0
2019-06-13,1.0,-0.0,-1.3118675252989882,-0.40284166411121336,-4.321680466114689,-3.1855259122968413,0.0
2019-06-14,1.0,-0.0,-1.2897854954034729,-0.42277834525025537,-4.331664964249234,-3.170275791624106,0.0
2019-06-17,1.0,-0.0,-1.283477376715811,-0.4172852058973055,-4.325876970005083,-3.141128622267412,0.0
2019-06-18,1.0,-0.0,-1.2883697308278315,-0.4240731335703403,-4.308786185881158,-3.136312849162011,0.0
2019-06-19,1.0,-0.0,-1.0835651923630432,-0.4631104288592536,-4.062170200518085,-2.985224983210208,0.0
2019-06-20,1.0,-0.0,-1.1052226603828026,-0.43425988265845916,-4.078484178128305,-3.0001923631816867,0.0
2019-06-21,1.0,-0.0,-1.115779376498801,-0.4279136690647482,-4.058033573141487,-2.990599520383693,0.0
2019-06-24,1.0,-0.0,-1.100423647217408,-0.44040053918736766,-4.059695744271135,-3.027729636048527,0.0
2019-06-25,1.0,-0.0,-1.0639036144578313,-0.45330120481927716,-4.082795180722892,-3.0386506024096387,0.0
2019-06-26,1.0,-0.0,-1.068003487358326,-0.4142206722851884,-4.056088346410927,-3.148793955245568,0.0
2019-06-27,1.0,-0.0,-1.0439283986453798,-0.46589259796806964,-4.049733913884857,-3.1164973391388484,0.0
2019-06-28,1.0,-0.0,-1.0161290322580645,-0.4652308286652502,-4.0625845084025505,-3.1141587792157623,0.0
2019-07-01,1.0,-0.0,-1.001060138781804,-0.46887047031611406,-4.072860447185813,-3.094834232845027,0.0
2019-07-02,1.0,-0.0,-1.027126170479776,-0.4568973839173665,-4.0617820252920165,-3.107539337773916,0.0
2019-07-03,1.0,-0.0,-1.0103501644418649,-0.47049719481524477,-4.080769974850068,-3.1114335461404528,0.0
2019-07-05,1.0,-0.0,-1.0049356430852607,-0.4638536726991193,-4.08264782734927,-3.1261976192780407,0.0
2019-07-08,1.0,-0.0,-1.006672468813461,-0.45817619185765396,-4.076685040131515,-3.1286142539406243,0.0
2019-07-09,1.0,-0.0,-0.9857737346366012,-0.4636601180683248,-4.081680054195297,-3.1467144101422626,0.0
2019-07-10,1.0,-0.0,-0.9943896304894564,-0.4653704778487135,-4.071000193461018,-3.142290578448443,0.0
2019-07-11,1.0,-0.0,-0.9984509633071933,-0.4739084132055378,-4.067189466550488,-3.14193048697841,0.0
2019-07-12,1.0,-0.0,-1.012104192892418,-0.47332235886511087,-4.064297472644524,-3.133630289532294,0.0
2019-07-15,1.0,-0.0,-1.0641659397111563,-0.5243772414461568,-4.046912862266162,-3.0573810216148103,0.0
2019-07-16,1.0,-0.0,-1.0894824056925625,-0.52256555219807,-4.0695974266497705,-3.0658933619261135,0.0
2019-07-17,1.0,-0.0,-1.1226534383814804,-0.5040365723178679,-4.054955743604707,-3.0450345297150085,0.0
2019-07-18,1.0,-0.0,-1.1209121785540999,-0.5120815138282386,-4.04357108199903,-3.027462396894711,0.0
2019-07-19,1.0,-0.0,-1.127251709854542,-0.5305847220884308,-3.9862248338310375,-2.988825739331471,0.0
2019-07-22,1.0,-0.0,-1.1272254835915696,-0.527186988740256,-3.97719180059667,-2.9921085554807045,0.0
2019-07-23,1.0,-0.0,-1.1448814343551186,-0.5210140736456526,-3.979082321187584,-2.9946018893387314,0.0
2019-07-24,1.0,-0.0,-1.1293168880455409,-0.5327324478178368,-3.9004743833017077,-2.9251423149905125,0.0
2019-07-25,1.0,-0.0,-1.069821930646673,-0.564386129334583,-3.869634489222118,-2.8682286785379567,0.0
2019-07-26,1.0,-0.0,-1.0337983334893737,-0.5717629435446119,-3.882220765845894,-2.8745435820616048,0.0
2019-07-29,1.0,-0.0,-1.0627282089691976,-0.5759760322067222,-3.8738882127141654,-2.8499204194363825,0.0
2019-07-30,1.0,-0.0,-1.055363966818902,-0.5867275608164788,-3.8394072140926463,-2.839034392767266,0.0
2019-07-31,1.0,-0.0,-1.0592848473531884,-0.5887405471011111,-3.841191298664924,-2.846979740453739,0.0
2019-08-01,1.0,-0.0,-1.0950386298054546,-0.5820534301405567,-3.8163455273201157,-2.814949269291632,0.0
2019-08-02,1.0,-0.0,-1.0714683497308335,-0.5733246705030629,-3.8062929274178576,-2.830517913495452,0.0
2019-08-05,1.0,-0.0,-1.0613791828434092,-0.54178221482714,-3.8049547051210943,-2.8357367350711775,0.0
2019-08-06,1.0,-0.0,-1.0438548998375745,-0.5140768814293448,-3.659086807435481,-2.8066233531853455,0.0
2019-08-07,1.0,-0.0,-1.0662537032049555,-0.475895502289254,-3.632282969745938,-2.8030343836969207,0.0
2019-08-08,1.0,-0.0,-1.0535027288181087,-0.4604097700635233,-3.622617875995348,-2.810503712982017,0.0
2019-08-09,1.0,-0.0,-1.0102654867256637,-0.43610619469026546,-3.580176991150442,-2.8230088495575223,0.0
2019-08-12,1.0,-0.0,-0.9848718180994654,-0.5671709393966845,-3.710118670169399,-2.796539541625147,0.0
2019-08-13,1.0,-1.3209748209748209,-1.945137445137445,-1.771078771078771,-2.8004158004158004,-2.7124047124047124,0.0
2019-08-14,1.0,-1.2974676291967457,-1.9414460868568808,-1.7560444597226996,-2.7722012146212904,-2.691646613956686,0.0
2019-08-15,1.0,-1.261712260493964,-1.8858123823236241,-1.7145863329272346,-2.6676265367150296,-2.545796876730535,0.0
2019-08-16,1.0,-1.269718698290127,-1.8787644787644788,-1.712630998345284,-2.6488692774407063,-2.5213458356315503,0.0
2019-08-19,1.0,-1.1913787832467135,-1.687659227555284,-1.573219199021706,-2.4319779883827577,-2.3063283399572,0.0
2019-08-20,1.0,-1.2211857379767828,-1.7174543946932006,-1.6399253731343284,-2.4616500829187395,-2.324626865671642,0.0
2019-08-21,1.0,-1.2128501827040195,-1.6685952090946001,-1.6505278116118556,-2.3821559074299636,-2.23609419407227,0.0
2019-08-22,1.0,-1.192950836086913,-1.6509462300991289,-1.6109942925803544,-2.3455492139781717,-2.21257634925403,0.0
2019-08-23,1.0,-1.194235965175623,-1.6514560192134495,-1.6100270189132393,-2.3426398478935253,-2.2087461222856,0.0
2019-08-26,1.0,-1.155008339056215,-1.5997253016776218,-1.5775532227999607,-2.3130579809673306,-2.1653095261453936,0.0
2019-08-27,1.0,-1.1588298812211641,-1.5959556297241582,-1.5754392853636987,-2.3136350250319033,-2.1725728870128593,0.0
2019-08-28,1.0,-1.1523283346487765,-1.6098066298342542,-1.575374901341752,-2.333760852407261,-2.1945540647198105,0.0
2019-08-29,1.0,-1.1647093654396525,-1.5915326162044803,-1.5846244942267835,-2.3386953518207836,-2.1891838547320637,0.0
2019-08-30,1.0,-1.1792622133599202,-1.5916251246261217,-1.6162512462612164,-2.3759720837487537,-2.2071784646061814,0.0
2019-09-03,1.0,-1.191806891025641,-1.6052684294871795,-1.6349158653846152,-2.385416666666667,-2.1986177884615388,0.0
2019-09-04,1.0,-1.1844504558661457,-1.5993387436128645,-1.6411181244364292,-2.391042981665164,-2.202985672778279,0.0
2019-09-05,1.0,-1.1743338988124938,-1.5954495559325417,-1.6355653128430296,-2.384791936932442,-2.1889033030635665,0.0
2019-09-06,1.0,-1.1603931203931204,-1.5626535626535627,-1.6231941031941033,-2.3449631449631454,-2.137002457002457,0.0
2019-09-09,1.0,-1.159064212999217,-1.5610806577916994,-1.6141346906812841,-2.3309514487079093,-2.1233359436178545,0.0
2019-09-10,1.0,-1.1694218918125796,-1.5505233297466499,-1.6302455247970262,-2.326909909028661,-2.104763767974176,0.0
