Date,IFS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-24,1.0,-0.45543608776334465,-0.3721482370920205,-0.2892424407815741,-0.5641032638358258,-0.04805698067896518,0.0
2020-04-27,1.0,-0.4540941574382194,-0.36877420762642515,-0.2898641645300311,-0.5665266488462167,-0.04833342425399596,0.0
2020-04-28,1.0,-0.4876101094920556,-0.3202436815674652,-0.3066875222963146,-0.5937542877528059,-0.03586619467083779,0.0
2020-04-29,1.0,-0.46378569066255104,-0.3476187851394554,-0.29114761327306804,-0.5902877301289825,-0.06316833866166906,0.0
2020-04-30,1.0,-0.4643930412726421,-0.34925973918557524,-0.290176725207466,-0.591243693308704,-0.06197788867139037,0.0
2020-05-01,1.0,-0.46436547103746795,-0.34967329271318687,-0.28981831215020265,-0.5918502384825343,-0.06131620302721182,0.0
2020-05-04,1.0,-0.4671890034364261,-0.34281786941580755,-0.2921512027491409,-0.5989828178694158,-0.047999999999999994,0.0
2020-05-05,1.0,-0.46785282147178525,-0.34316906830931687,-0.29408205917940816,-0.598229017709823,-0.0466670333296667,0.0
2020-05-06,1.0,-0.46557647382162975,-0.34308093994778066,-0.2902294901745225,-0.5988181943108424,-0.050652741514360305,0.0
2020-05-07,1.0,-0.45994212484497726,-0.34366818244453634,-0.2873639244867025,-0.6066694226264296,-0.05828854898718478,0.0
2020-05-08,1.0,-0.45839186844062474,-0.3423959452386855,-0.2898933972398975,-0.6057626091507589,-0.058149464231606204,0.0
2020-05-11,1.0,-0.4576042326875913,-0.34498057262531345,-0.28832428559618617,-0.6062994295792113,-0.058447463418666815,0.0
2020-05-12,1.0,-0.4585595766379096,-0.34461563903971776,-0.2905101843940354,-0.6057991786334445,-0.05677903034646233,0.0
2020-05-13,1.0,-0.4686686243005152,-0.31469887528394924,-0.30644357028090197,-0.6278741204498863,-0.05255138788852568,0.0
2020-05-14,1.0,-0.46901869418095077,-0.3186331613690575,-0.30127031674710153,-0.6319964497697897,-0.05269872968325289,0.0
2020-05-15,1.0,-0.47256774766770326,-0.3314637938693914,-0.30683585073300756,-0.6328020879609063,-0.03287427809862284,0.0
2020-05-18,1.0,-0.4733551900422316,-0.33538008446321405,-0.3092909535452323,-0.6323349633251834,-0.02803400755723494,0.0
2020-05-19,1.0,-0.49481353764009006,-0.28618704635835257,-0.3621346533552101,-0.6378097277454878,-0.0,0.0
2020-05-20,1.0,-0.4956490311101226,-0.28379993883622007,-0.36270121493508295,-0.6380216297367177,-0.0,0.0
2020-05-21,1.0,-0.4949026361843385,-0.27431317536598243,-0.36970471401983396,-0.6389344148448568,-0.0,0.0
2020-05-22,1.0,-0.49433459231281934,-0.27727171739613415,-0.36772383914685625,-0.6378304821150855,-0.0,0.0
2020-05-26,1.0,-0.49444506165981555,-0.2766637040328852,-0.36726474836129314,-0.6390678813465169,-0.0,0.0
2020-05-27,1.0,-0.4929988331388565,-0.28060232260932383,-0.3636439406567762,-0.6409957215091404,-0.0,0.0
2020-05-28,1.0,-0.4830181289167413,-0.29672112802148615,-0.3578222918531782,-0.6458986123545211,-0.014212175470008954,0.0
2020-05-29,1.0,-0.4847653954841778,-0.29515122688229206,-0.35877563582440336,-0.6481911530175428,-0.011023754231834588,0.0
2020-06-01,1.0,-0.4896405919661733,-0.3135165609584214,-0.33804087385482734,-0.6617899929527836,-0.015898520084566596,0.0
2020-06-02,1.0,-0.48999041335363447,-0.31444200078948853,-0.3382958326284329,-0.6613376191281791,-0.015536006315908195,0.0
2020-06-03,1.0,-0.48996221733491235,-0.31444200078948853,-0.3383804206845994,-0.6611966390345684,-0.015592398353352509,0.0
2020-06-04,1.0,-0.4917455175745176,-0.32671269854800666,-0.31878498565055546,-0.6743670616315744,-0.029863893387889636,0.0
2020-06-05,1.0,-0.48968808590421,-0.32594738935287765,-0.3175671836827453,-0.673853758309187,-0.03369126754161696,0.0
2020-06-08,1.0,-0.49050218961496905,-0.3285559915827789,-0.31408178354092026,-0.676619461980322,-0.033896377182505835,0.0
2020-06-09,1.0,-0.48873847926267283,-0.33724078341013825,-0.31710829493087556,-0.6881048387096774,-0.04899193548387097,0.0
2020-06-10,1.0,-0.4830420487973698,-0.3413220280325316,-0.30979985003172406,-0.6919305531522179,-0.05793966660898656,0.0
2020-06-11,1.0,-0.48463957077335795,-0.339400582686705,-0.3129200680762685,-0.691435659272507,-0.056191767386852054,0.0
2020-06-12,1.0,-0.4854813331426119,-0.30556429695322557,-0.3526248033185524,-0.6792733514518666,-0.037877270776712914,0.0
2020-06-15,1.0,-0.4865846681922197,-0.3016590389016018,-0.35672196796338673,-0.6805778032036613,-0.03483981693363844,0.0
2020-06-16,1.0,-0.4872894684166881,-0.29856166537988615,-0.35580909896771606,-0.6818792713962998,-0.03597266306368133,0.0
2020-06-17,1.0,-0.4851705811760672,-0.29315960912052114,-0.3581061774958569,-0.6823532773301331,-0.03851648665638036,0.0
2020-06-18,1.0,-0.49024543738200127,-0.28657245837862577,-0.3640368442130557,-0.684764574632416,-0.034927627438640654,0.0
2020-06-19,1.0,-0.490271816881259,-0.28766809728183124,-0.36420600858369095,-0.6840343347639486,-0.03505007153075823,0.0
2020-06-22,1.0,-0.49308439048137226,-0.28793562612754503,-0.3581226196271584,-0.689212794593511,-0.035250995103233006,0.0
2020-06-23,1.0,-0.48830325324749974,-0.27816415679963213,-0.36041499022876194,-0.6963731463386597,-0.0506380043683182,0.0
2020-06-24,1.0,-0.48726938329789066,-0.27768837289499393,-0.36114144491062705,-0.6959595379044773,-0.051669636185987695,0.0
2020-06-25,1.0,-0.485230010324653,-0.2747218079614546,-0.3629115521394976,-0.6959963290122749,-0.04909946082367787,0.0
2020-06-26,1.0,-0.49514085729160645,-0.2641580378318968,-0.3682825244403309,-0.7101868456065252,-0.05454966159541852,0.0
2020-06-29,1.0,-0.4909075139495216,-0.2566711960449854,-0.3755529214490156,-0.7082020295469659,-0.05975888288184106,0.0
2020-06-30,1.0,-0.4935109980634159,-0.24932797641413995,-0.3781830794577565,-0.7089343006619071,-0.060438766367026046,0.0
2020-07-01,1.0,-0.49091434349270546,-0.25018055756175067,-0.3720641340459338,-0.7167412971255236,-0.059049544994944386,0.0
2020-07-02,1.0,-0.4221482316545631,-0.25690165954434624,-0.30168051805049423,-0.5987468211729544,-0.042235796869674644,0.0
2020-07-06,1.0,-0.4235543683218102,-0.2546092604232139,-0.30224701445631674,-0.596637335009428,-0.04187617850408548,0.0
2020-07-07,1.0,-0.41907325614823715,-0.2560698324752371,-0.2952983299793534,-0.5968690379740219,-0.0461803831377571,0.0
2020-07-08,1.0,-0.42113247024977113,-0.2591343010330849,-0.3014515496273048,-0.5943507257748136,-0.039335687197593824,0.0
2020-07-09,1.0,-0.41755799053322523,-0.26036245717722745,-0.2994063652292162,-0.5943931588169147,-0.043411177070530084,0.0
2020-07-10,1.0,-0.4130992254553067,-0.27012246179610633,-0.2915009420138162,-0.5951433954364664,-0.04683902030563115,0.0
2020-07-13,1.0,-0.41949751373985866,-0.26917037424757917,-0.29267207537293904,-0.5960219837738812,-0.03978016226118817,0.0
2020-07-14,1.0,-0.4327357796235937,-0.27476080328041214,-0.30130901061928295,-0.5957049731889391,-0.024024813373988017,0.0
2020-07-15,1.0,-0.4318373367045933,-0.27423093131057735,-0.3062842393594606,-0.5962389380530974,-0.025231774125579434,0.0
2020-07-16,1.0,-0.4356555649241146,-0.265545952782462,-0.3087847807757167,-0.5978868043844856,-0.027060497470489036,0.0
2020-07-17,1.0,-0.429820645466243,-0.2637010582705286,-0.30521782516215434,-0.5970694046900029,-0.03017252698195951,0.0
2020-07-20,1.0,-0.4348719570028454,-0.263989883022447,-0.30948993571503847,-0.5948203182632522,-0.031483823374433555,0.0
2020-07-21,1.0,-0.42831177725680264,-0.2654953507362432,-0.3079050654584727,-0.5968179543239469,-0.03563996522930221,0.0
2020-07-22,1.0,-0.41412705931891153,-0.2738038844149692,-0.29977893573345965,-0.6015842939102058,-0.04242328543607558,0.0
2020-07-23,1.0,-0.41366783373259275,-0.2772000947692632,-0.3012346329007292,-0.6007844789006765,-0.039566167373048675,0.0
2020-07-24,1.0,-0.4048981520369592,-0.27879567408651823,-0.30087148257034857,-0.5989605207895842,-0.04144792104157916,0.0
2020-07-27,1.0,-0.4042720895404745,-0.278395207692914,-0.30288221539108273,-0.5962796563411367,-0.04555844565303067,0.0
2020-07-28,1.0,-0.4023877143157673,-0.27258861891238034,-0.2977805827285158,-0.6028452719049122,-0.05403912906279583,0.0
2020-07-29,1.0,-0.4033750823994727,-0.2681608437705999,-0.2992748846407383,-0.6012656558998023,-0.06470665787738959,0.0
2020-07-30,1.0,-0.40386746161557535,-0.27008916794175064,-0.2993457500131905,-0.6017253205297314,-0.06307708542183296,0.0
2020-07-31,1.0,-0.4029504130050405,-0.2704985089594384,-0.29947483704114214,-0.6020373155991872,-0.06404876890190801,0.0
2020-08-03,1.0,-0.39201921300572695,-0.2775593148768837,-0.30418832968251036,-0.5969227521047213,-0.0684595286479639,0.0
2020-08-04,1.0,-0.3901171380329253,-0.27340122414520895,-0.3029231743351625,-0.599435415787252,-0.07239341494301393,0.0
2020-08-05,1.0,-0.3914443300873512,-0.2728208376217243,-0.3030638904283113,-0.5994246958541156,-0.0722560895152139,0.0
2020-08-06,1.0,-0.3925517314189189,-0.2666279560810811,-0.30576963682432434,-0.5989759290540541,-0.07543285472972973,0.0
2020-08-07,1.0,-0.3879620802881051,-0.2686685732443597,-0.3132348268191929,-0.5903770786992903,-0.08778201461709564,0.0
2020-08-10,1.0,-0.3842832927216866,-0.27211569022142174,-0.312850937599322,-0.5906081152664477,-0.08872761945121306,0.0
2020-08-11,1.0,-0.3790469646113592,-0.27874831514126386,-0.30285170600206146,-0.585220815603774,-0.09704786320268521,0.0
2020-08-12,1.0,-0.37316268637023353,-0.28008972159915557,-0.295316004749967,-0.5864098165984958,-0.10391872278664731,0.0
2020-08-13,1.0,-0.3715084535647403,-0.2832801413763089,-0.2904280853533089,-0.5855247540421491,-0.10687626935351989,0.0
2020-08-14,1.0,-0.39044682491161853,-0.29172536615188327,-0.30437787405970074,-0.5903086042369953,-0.08120464634113926,0.0
2020-08-17,1.0,-0.39108148305534896,-0.2984702007861468,-0.3012588972697333,-0.5848294911292893,-0.08023478168490385,0.0
2020-08-18,1.0,-0.3888637993783705,-0.29275031214302794,-0.29240496241000985,-0.5907340010094839,-0.09173020216242063,0.0
2020-08-19,1.0,-0.38853181769892703,-0.2924678635929034,-0.2929459258472325,-0.59051312015298,-0.09144268564750876,0.0
2020-08-20,1.0,-0.3866199612557386,-0.28975930791072896,-0.29217418995302924,-0.5907438367433591,-0.09441923413740945,0.0
2020-08-21,1.0,-0.37864000424335653,-0.2927385561979526,-0.28239537474142046,-0.591311727576513,-0.10703866758606058,0.0
2020-08-24,1.0,-0.3784206618582944,-0.29208209588459905,-0.2793010182435299,-0.5918540517607128,-0.11001803139584217,0.0
2020-08-25,1.0,-0.3812913335635175,-0.29457384930015135,-0.2909882871636876,-0.5892804971979496,-0.09983798571087088,0.0
2020-08-26,1.0,-0.37895462621655307,-0.29457158768463765,-0.28412315362380336,-0.5874194489379194,-0.106818001007717,0.0
2020-08-27,1.0,-0.3703988136221598,-0.2990042900270113,-0.2829564112070335,-0.5837349716646364,-0.11207033525766644,0.0
2020-08-28,1.0,-0.3702409319565793,-0.3000529520783691,-0.282578766216574,-0.5834259994704792,-0.11130526873179773,0.0
2020-08-31,1.0,-0.3706017844377962,-0.2999391067220884,-0.28310079161261287,-0.5834635037462603,-0.11045511106404385,0.0
2020-09-01,1.0,-0.3713930216551067,-0.2996240800550643,-0.28808174935140574,-0.579234394027638,-0.10899031079578544,0.0
2020-09-02,1.0,-0.36650003967309375,-0.29815652357904204,-0.287524134465339,-0.5779840778650586,-0.11473458700309451,0.0
2020-09-03,1.0,-0.3698981616188335,-0.3021822510249967,-0.2904377727813781,-0.5749768549133712,-0.10765771723317022,0.0
2020-09-04,1.0,-0.3379112943462619,-0.3043775110947717,-0.26409495548961426,-0.5861978414432395,-0.13339985819700112,0.0
2020-09-08,1.0,-0.33661520688930896,-0.30403276622558284,-0.26409892879647134,-0.5840422180214241,-0.13670972484772106,0.0
2020-09-09,1.0,-0.322071129707113,-0.3110878661087866,-0.24283472803347278,-0.5858002092050208,-0.1532426778242678,0.0
2020-09-10,1.0,-0.3131727453234403,-0.3128853589716794,-0.22889016616156338,-0.5892987773017034,-0.16833002403594943,0.0
2020-09-11,1.0,-0.31429616469850563,-0.3139304002508099,-0.22996133347267217,-0.5875222071271815,-0.16689309227714497,0.0
2020-09-14,1.0,-0.31763168213305454,-0.3160109789569991,-0.23102862370931904,-0.5864592863677951,-0.16290680956737683,0.0
2020-09-15,1.0,-0.31783797932207825,-0.31967020023557124,-0.23630414867163985,-0.5827509488286874,-0.1608951707891637,0.0
2020-09-16,1.0,-0.3179398421314872,-0.31576324967875596,-0.23050900794587367,-0.5864998819919754,-0.17168856371122126,0.0
2020-09-17,1.0,-0.31471721859513885,-0.3168672487480007,-0.22866357272083693,-0.5854112588164346,-0.17630247253467576,0.0
2020-09-18,1.0,-0.31124161073825507,-0.31593435402684567,-0.22926279362416108,-0.584626677852349,-0.18057885906040266,0.0
2020-09-21,1.0,-0.3091962156354011,-0.3181329769111827,-0.23162198286028773,-0.5817543307912048,-0.18004560106926643,0.0
2020-09-22,1.0,-0.3141267842149454,-0.3110044080604534,-0.23900608732157852,-0.5800797649034425,-0.17960222502099074,0.0
2020-09-23,1.0,-0.31560990972076425,-0.31164707117363005,-0.2384001679613689,-0.5805427251732102,-0.17822275876548394,0.0
2020-09-24,1.0,-0.3116736916511768,-0.30573081655627404,-0.23315967222556747,-0.5820875985025002,-0.18535487080137186,0.0
2020-09-25,1.0,-0.3120188531029065,-0.3054202670856245,-0.23317622414244565,-0.5818800733176224,-0.18596491228070175,0.0
2020-09-28,1.0,-0.31218732811231303,-0.3060321118939731,-0.2339767935252364,-0.5822834542549569,-0.18476125618795675,0.0
2020-09-29,1.0,-0.31422432991851595,-0.3000497812246181,-0.2352293866429114,-0.5854010008646212,-0.18515995493489137,0.0
2020-09-30,1.0,-0.3143291324966594,-0.2995519689784369,-0.23622501113527394,-0.5846149815285456,-0.18534335944664238,0.0
2020-10-01,1.0,-0.3147241352221844,-0.29728455838068557,-0.234753463039095,-0.5839639686820812,-0.1878289559820891,0.0
2020-10-02,1.0,-0.31424676209952285,-0.2888941324524147,-0.23284043836191076,-0.5916837082481254,-0.19411672172408367,0.0
2020-10-05,1.0,-0.30456879388033115,-0.29650005239442523,-0.2232002514932411,-0.5933144713402494,-0.20211149533689615,0.0
2020-10-06,1.0,-0.3057439953901359,-0.2954765708897561,-0.22410225516645274,-0.5934414206762879,-0.2004505094423636,0.0
2020-10-07,1.0,-0.2999527881235902,-0.30643130671982377,-0.22386298064313068,-0.5883911241672349,-0.20424382311283637,0.0
2020-10-08,1.0,-0.2996514766384529,-0.30426351510704647,-0.22284531327795395,-0.5900264668116664,-0.203715835538901,0.0
2020-10-09,1.0,-0.30083324599098626,-0.30410858400586943,-0.2233518499109108,-0.5894560318624882,-0.20252070013625406,0.0
2020-10-12,1.0,-0.2985332634887376,-0.3030644316396019,-0.22134625458355162,-0.5865898376113149,-0.20963855421686747,0.0
2020-10-13,1.0,-0.2966015226434346,-0.3039269549747534,-0.21989378123119588,-0.5842817151976558,-0.2115218585668315,0.0
2020-10-14,1.0,-0.29647071135180386,-0.3039007927164273,-0.21960599638960834,-0.5848049603641786,-0.2114695340501792,0.0
2020-10-15,1.0,-0.296875,-0.3050670016750419,-0.22039886934673367,-0.5840923366834171,-0.21081972361809045,0.0
2020-10-16,1.0,-0.29491374571346296,-0.3082903588911285,-0.21847595612680298,-0.5834664014031046,-0.212586057956598,0.0
2020-10-19,1.0,-0.29773750916518277,-0.3080548863517335,-0.2136273174819315,-0.5834555357703991,-0.21574840263957265,0.0
2020-10-20,1.0,-0.29577980691243033,-0.307919729991366,-0.2125009811360247,-0.5806232176028885,-0.21953899688652834,0.0
2020-10-21,1.0,-0.2956731399219016,-0.3081479151924942,-0.21883271745682312,-0.5795528998611001,-0.21854443483502373,0.0
2020-10-22,1.0,-0.2966497142557542,-0.3059298484769045,-0.21753263776018453,-0.5820007340219158,-0.21939390761809888,0.0
2020-10-23,1.0,-0.2983463060513143,-0.30322090311083155,-0.22095552585370964,-0.5805487852818617,-0.21767958696962547,0.0
2020-10-26,1.0,-0.2980502122752765,-0.30250537239897274,-0.2207924943655328,-0.5804287436448452,-0.21890560301902615,0.0
2020-10-27,1.0,-0.2965154331492002,-0.30222268764562665,-0.22077650077231198,-0.5820090583030082,-0.21648296986674348,0.0
2020-10-28,1.0,-0.297565445026178,-0.3020418848167539,-0.2231937172774869,-0.5821465968586387,-0.21285340314136122,0.0
