Date,FAST,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.3151533836904578,-0.6650223523971018,-0.0,-0.5955295205796207,-0.5073839987667642,0.0
2018-11-02,1.0,-0.32003189890500877,-0.6411986626997517,-0.0,-0.6027052725209338,-0.5032665705609913,0.0
2018-11-05,1.0,-0.31250769420164964,-0.6682875784808568,-0.0,-0.6087036809060693,-0.48818170626615787,0.0
2018-11-06,1.0,-0.3160599439948303,-0.6710157860725606,-0.0,-0.6059636274117611,-0.48416776933255384,0.0
2018-11-07,1.0,-0.31643620461334726,-0.6714606879985218,-0.0,-0.6070031720612239,-0.48477102645437464,0.0
2018-11-08,1.0,-0.30163974547234457,-0.670735438081253,-0.0,-0.6006791483113069,-0.48617229564366127,0.0
2018-11-09,1.0,-0.3004255058621851,-0.6714115162090183,-0.0,-0.6029020112039672,-0.4864542198548994,0.0
2018-11-12,1.0,-0.3000976026352712,-0.6578722625510889,-0.0,-0.6082474226804123,-0.48386506435673765,0.0
2018-11-13,1.0,-0.28126891875529725,-0.654770553335755,-0.0,-0.611000121080034,-0.47996125438915127,0.0
2018-11-14,1.0,-0.28328586146294166,-0.6544148839464276,-0.0,-0.6123265256651113,-0.48009211562935583,0.0
2018-11-15,1.0,-0.28377638542490413,-0.6631486100127745,-0.0,-0.6257375752783015,-0.4689153841474542,0.0
2018-11-16,1.0,-0.2834913688305373,-0.6612265985898371,-0.0,-0.62493921711646,-0.46948699246292247,0.0
2018-11-19,1.0,-0.2819959254416639,-0.6621765439231307,-0.0,-0.6262961048438592,-0.4702161948490285,0.0
2018-11-20,1.0,-0.24012351285078556,-0.6561620197983834,-0.0,-0.6353949081221808,-0.4955953137771319,0.0
2018-11-21,1.0,-0.23857591876208895,-0.6557664410058027,-0.0,-0.6356987427466151,-0.4921723887814313,0.0
2018-11-23,1.0,-0.23825676125866926,-0.6631333474666101,-0.0,-0.6343923195735789,-0.492776886035313,0.0
2018-11-26,1.0,-0.23867701449099618,-0.6616443339598618,-0.0,-0.6365124598314437,-0.49478566664645607,0.0
2018-11-27,1.0,-0.2377618138280137,-0.6619381043314844,-0.0,-0.6369009729926344,-0.49452881088781786,0.0
2018-11-28,1.0,-0.23729687121028378,-0.6651103565365025,-0.0,-0.6354899345137035,-0.4938758185787048,0.0
2018-11-29,1.0,-0.22466363663726935,-0.6578274087228726,-0.0,-0.6323631219336001,-0.495108810161635,0.0
2018-11-30,1.0,-0.22488412688858123,-0.6583097574188889,-0.0,-0.6336302895322939,-0.4928971287545898,0.0
2018-12-03,1.0,-0.22285731476189044,-0.6590656117445324,-0.0,-0.6337354471887128,-0.4926747089437743,0.0
2018-12-04,1.0,-0.21708334583871067,-0.6617845673639665,-0.0,-0.6311714037035925,-0.49125123803235393,0.0
2018-12-06,1.0,-0.21290075436115038,-0.629567421027817,-0.0,-0.6304514380009429,-0.4738036303630363,0.0
2018-12-07,1.0,-0.21422468401048878,-0.6293568250788132,-0.0,-0.6304174891723874,-0.4722901505553755,0.0
2018-12-10,1.0,-0.20601349369316516,-0.6300088002346729,-0.0,-0.6308008213552362,-0.4665884423584629,0.0
2018-12-11,1.0,-0.19881357923176318,-0.6335310701280396,-0.0,-0.6296252789850817,-0.4747445083989193,0.0
2018-12-12,1.0,-0.19999412559478352,-0.6333489984139106,-0.0,-0.6301180755448511,-0.4737120366562886,0.0
2018-12-13,1.0,-0.1993776786238478,-0.6292491046791522,-0.0,-0.6349732871484765,-0.47187811894557624,0.0
2018-12-14,1.0,-0.20262895369990022,-0.6201513995657532,-0.0,-0.6395751423038554,-0.4717446159262954,0.0
2018-12-17,1.0,-0.19422503071792172,-0.619624363700193,-0.0,-0.6331695044175297,-0.4785267099643087,0.0
2018-12-18,1.0,-0.18645251396648044,-0.6124010707635009,-0.0,-0.6312849162011173,-0.4795740223463687,0.0
2018-12-19,1.0,-0.17945504881247268,-0.615736558356404,-0.0,-0.6365146437418039,-0.4824712224974501,0.0
2018-12-20,1.0,-0.17865954544135149,-0.6070360802298918,-0.0,-0.6384139792749122,-0.47856375722039995,0.0
2018-12-21,1.0,-0.176007866273353,-0.6069755335762624,-0.0,-0.6398287928740818,-0.4692000694082943,0.0
2018-12-24,1.0,-0.15704215220831533,-0.5889224572004028,-0.0,-0.6396777442094662,-0.49167026327147173,0.0
2018-12-26,1.0,-0.15742540299531266,-0.5926031782325368,-0.0,-0.6256430776266149,-0.48247970732822676,0.0
2018-12-27,1.0,-0.1354152157561913,-0.5729726718110149,-0.0,-0.5889628659776582,-0.48836950162966264,0.0
2018-12-28,1.0,-0.1347369593672543,-0.5735650430278219,-0.0,-0.5887988414515275,-0.48784359595622023,0.0
2018-12-31,1.0,-0.1353218035480547,-0.5728409502325452,-0.0,-0.5887709917286322,-0.48803854401648705,0.0
2019-01-02,1.0,-0.13331663744886885,-0.5725575312352171,-0.0,-0.5876673066755711,-0.4891059353869271,0.0
2019-01-03,1.0,-0.14617292206525676,-0.5700632505781716,-0.0,-0.6005182646493354,-0.46961464515589735,0.0
2019-01-04,1.0,-0.13786585874308585,-0.5723100870000278,-0.0,-0.5981599355143564,-0.47118992689774025,0.0
2019-01-07,1.0,-0.13160211267605634,-0.560546875,-0.0,-0.5961157570422535,-0.46258802816901406,0.0
2019-01-08,1.0,-0.13373242530755713,-0.5511313708260105,-0.0,-0.6009171792618629,-0.460264718804921,0.0
2019-01-09,1.0,-0.1345212561183523,-0.5550789198702085,-0.0,-0.6014684045537041,-0.45875268107573014,0.0
2019-01-10,1.0,-0.13541294489487427,-0.5528926755531125,-0.0,-0.6025559983509687,-0.45749622097018,0.0
2019-01-11,1.0,-0.13620604259534422,-0.5495569864069121,-0.0,-0.6041494689340157,-0.4616972098398547,0.0
2019-01-14,1.0,-0.13718917433713423,-0.5476301689792553,-0.0,-0.5991207583459266,-0.4636900673169391,0.0
2019-01-15,1.0,-0.13492981007431876,-0.5471786402422241,-0.0,-0.5984035232590146,-0.4720341315717038,0.0
2019-01-16,1.0,-0.13516112194719926,-0.5422653223812532,-0.0,-0.5979780775253427,-0.47177275349578307,0.0
2019-01-17,1.0,-0.1368256235578508,-0.5392539281397649,-0.0,-0.5992198659487968,-0.47165146687177234,0.0
2019-01-18,1.0,-0.13280283432684736,-0.5557305140029243,-0.0,-0.617675177145428,-0.5055955460578112,0.0
2019-01-22,1.0,-0.0,-0.5862819191572197,-0.0,-0.7835795259361045,-0.49287186533837163,0.0
2019-01-23,1.0,-0.0,-0.5689151240758782,-0.0,-0.793627141956559,-0.5029514585363059,0.0
2019-01-24,1.0,-0.0,-0.5669007021063189,-0.0,-0.7969336581172088,-0.5019057171514544,0.0
2019-01-25,1.0,-0.0,-0.5227523682222351,-0.0,-0.9035566920439356,-0.4794850932759923,0.0
2019-01-28,1.0,-0.0,-0.5197945086201892,-0.0,-0.9043362164044814,-0.4782898937714053,0.0
2019-01-29,1.0,-0.0,-0.4971990828084637,-0.0,-0.909383798217862,-0.4958929556207007,0.0
2019-01-30,1.0,-0.0,-0.49570516540917003,-0.0,-0.9087928032501451,-0.49741729541497387,0.0
2019-01-31,1.0,-0.0,-0.5007400528194561,-0.0,-0.8884406651768872,-0.5129872014394753,0.0
2019-02-01,1.0,-0.0,-0.49955024228883155,-0.0,-0.8875025389548212,-0.5146098714563445,0.0
2019-02-04,1.0,-0.0,-0.5064280750521195,-0.0,-0.8824704656011119,-0.5066018068102849,0.0
2019-02-05,1.0,-0.0,-0.5074592277164625,-0.0,-0.8808551316589902,-0.5085020712030358,0.0
2019-02-06,1.0,-0.0,-0.5014776612389176,-0.0,-0.881555310888335,-0.5143709798922176,0.0
2019-02-07,1.0,-0.0,-0.5002462554683199,-0.0,-0.883419764174175,-0.5134861082944636,0.0
2019-02-08,1.0,-0.0,-0.499390774586597,-0.0,-0.8892950391644908,-0.5123875834058601,0.0
2019-02-11,1.0,-0.0,-0.4960506446741782,-0.0,-0.8897665234057383,-0.5181205714949472,0.0
2019-02-12,1.0,-0.0,-0.5125014570462758,-0.0,-0.8843979484788436,-0.5171931460543187,0.0
2019-02-13,1.0,-0.0,-0.520175975293535,-0.0,-0.8801095475337238,-0.5132127145063078,0.0
2019-02-14,1.0,-0.0,-0.517928983732727,-0.0,-0.8832721124132704,-0.5140808116144832,0.0
2019-02-15,1.0,-0.0,-0.5195563339171044,-0.0,-0.8843549328663164,-0.5149153531815528,0.0
2019-02-19,1.0,-0.0,-0.5105979766173941,-0.0,-0.8918044257850082,-0.5131344937170179,0.0
2019-02-20,1.0,-0.0,-0.5000291188631996,-0.0,-0.9026847591870013,-0.5091433230446684,0.0
2019-02-21,1.0,-0.0,-0.49682493445965625,-0.0,-0.9055927759976697,-0.5104573259539762,0.0
2019-02-22,1.0,-0.0,-0.49362073987765803,-0.0,-0.914797553160501,-0.5044858724147976,0.0
2019-02-25,1.0,-0.0,-0.49003821358770167,-0.0,-0.9182054199119045,-0.5088241299845395,0.0
2019-02-26,1.0,-0.0,-0.4909281838865877,-0.0,-0.9162534274546409,-0.5097718919549618,0.0
2019-02-27,1.0,-0.0,-0.4892772736556473,-0.0,-0.9223587080208911,-0.5061126834534474,0.0
2019-02-28,1.0,-0.0,-0.4951810747663552,-0.0,-0.9272780373831776,-0.49810163551401876,0.0
2019-03-01,1.0,-0.0,-0.4981597242507449,-0.0,-0.9226207863527488,-0.5002921072617865,0.0
2019-03-04,1.0,-0.0,-0.4842179097498246,-0.0,-0.9251519756838905,-0.5132394201543137,0.0
2019-03-05,1.0,-0.0,-0.4760065543071161,-0.0,-0.938377808988764,-0.5116455992509363,0.0
2019-03-06,1.0,-0.0,-0.47231555880204523,-0.0,-0.9356318480642806,-0.5138933528122718,0.0
2019-03-07,1.0,-0.0,-0.4380032675924846,-0.0,-0.9710001166997316,-0.5084607305403197,0.0
2019-03-08,1.0,-0.0,-0.4297823663987798,-0.0,-0.9985041356250366,-0.5047808998650789,0.0
2019-03-11,1.0,-0.0,-0.4300970587367614,-0.0,-0.9970203852848334,-0.522996135351211,0.0
2019-03-12,1.0,-0.0,-0.3979421910312834,-0.0,-1.0144225050553108,-0.561317949327941,0.0
2019-03-13,1.0,-0.0,-0.39777889954568396,-0.0,-1.0088784630459957,-0.5627579653769634,0.0
2019-03-14,1.0,-0.0,-0.39649799673542063,-0.0,-1.010891823712717,-0.5604392343077608,0.0
2019-03-15,1.0,-0.0,-0.39826685660019,-0.0,-1.0088141025641026,-0.5606303418803419,0.0
2019-03-18,1.0,-0.0,-0.4091139845313107,-0.0,-1.0106907158001612,-0.5664287634007227,0.0
2019-03-19,1.0,-0.0,-0.41186506629950015,-0.0,-1.008650363674459,-0.5727199257685055,0.0
2019-03-20,1.0,-0.0,-0.4190993369535868,-0.0,-1.0068404788335183,-0.574270198913924,0.0
2019-03-21,1.0,-0.0,-0.41829575437754857,-0.0,-1.024406332453826,-0.5556488366514752,0.0
2019-03-22,1.0,-0.0,-0.4186221194002945,-0.0,-1.0298350509268996,-0.5560796803172791,0.0
2019-03-25,1.0,-0.0,-0.3928357851931587,-0.0,-1.042070326515967,-0.5551668460710442,0.0
2019-03-26,1.0,-0.0,-0.4010931259196973,-0.0,-1.0405417580107512,-0.5614583020511126,0.0
2019-03-27,1.0,-0.0,-0.4383741258741259,-0.0,-0.9714160839160839,-0.5039627039627039,0.0
2019-03-28,1.0,-0.0,-0.43393476549975224,-0.0,-0.962952167196199,-0.5179700935669106,0.0
2019-03-29,1.0,-0.0,-0.4344938091769847,-0.0,-0.9633794610342316,-0.5154843408594318,0.0
2019-04-01,1.0,-0.0,-0.4352402612549569,-0.0,-0.9625320737112201,-0.5180195941217636,0.0
2019-04-02,1.0,-0.0,-0.44182046123793695,-0.0,-0.9709612525146505,-0.5027551823668328,0.0
2019-04-03,1.0,-0.0,-0.4417167181759869,-0.0,-0.9741092775088926,-0.49979590646684935,0.0
2019-04-04,1.0,-0.0,-0.4392820662483583,-0.0,-0.9788121990369182,-0.5003356194367431,0.0
2019-04-05,1.0,-0.0,-0.4341028638223261,-0.0,-0.9806253652834599,-0.5075102279368789,0.0
2019-04-08,1.0,-0.0,-0.429956770650777,-0.0,-0.9823869610935858,-0.5085582427853721,0.0
2019-04-09,1.0,-0.0,-0.43001139451310366,-0.0,-0.9838723814532386,-0.5078154673211207,0.0
2019-04-10,1.0,-0.0,-0.4372072599531616,-0.0,-0.9791276346604215,-0.5110655737704918,0.0
2019-04-11,1.0,-0.0,-0.4254664752921878,-0.0,-0.997451594950057,-0.5062831365886522,0.0
2019-04-12,1.0,-0.0,-0.4238442099004014,-0.0,-1.0119221049502007,-0.5373271889400922,0.0
2019-04-15,1.0,-0.0,-0.42219182969614083,-0.0,-1.0167984777308676,-0.5341915918415889,0.0
2019-04-16,1.0,-0.0,-0.4318951684792298,-0.0,-1.0101622392583347,-0.5293872942295121,0.0
2019-04-17,1.0,-0.0,-0.42754334314687603,-0.0,-1.0104083028518749,-0.5358789068308204,0.0
2019-04-18,1.0,-0.0,-0.41807035295518125,-0.0,-1.0016963275995476,-0.5562764121183263,0.0
2019-04-22,1.0,-0.0,-0.413388996570747,-0.0,-1.0060533770687343,-0.5624869539287312,0.0
2019-04-23,1.0,-0.0,-0.41020743172660795,-0.0,-0.9997015370840173,-0.5747201910162663,0.0
2019-04-24,1.0,-0.0,-0.4133814796024949,-0.0,-0.9968068280163538,-0.5740845742934735,0.0
2019-04-25,1.0,-0.0,-0.4132162275198662,-0.0,-1.0040031068889288,-0.5701738662842804,0.0
2019-04-26,1.0,-0.0,-0.40272047832585944,-0.0,-1.0108520179372196,-0.5759641255605381,0.0
2019-04-29,1.0,-0.0,-0.398356246264196,-0.0,-1.0099222952779439,-0.5803646144650328,0.0
2019-04-30,1.0,-0.0,-0.39213220765223644,-0.0,-1.0211065205676306,-0.5805939764085983,0.0
2019-05-01,1.0,-0.0,-0.3804894100753859,-0.0,-1.0370647361493357,-0.5739499820509752,0.0
2019-05-02,1.0,-0.0,-0.38297489965853954,-0.0,-1.0380698496375727,-0.5742227280896184,0.0
2019-05-03,1.0,-0.0,-0.39219503429273117,-0.0,-1.0315672826379945,-0.5712659858037078,0.0
2019-05-06,1.0,-0.0,-0.38016034462127557,-0.0,-1.0358382194567428,-0.5754756491563958,0.0
2019-05-07,1.0,-0.0,-0.3583174343599527,-0.0,-1.0705914418097575,-0.5994670058447654,0.0
2019-05-08,1.0,-0.0,-0.3553855882441507,-0.0,-1.0444758950886808,-0.6113704116354001,0.0
2019-05-09,1.0,-0.0,-0.3557428872497366,-0.0,-1.0470269456570827,-0.6079181092879723,0.0
2019-05-10,1.0,-0.0,-0.35485327313769754,-0.0,-1.0493002257336344,-0.6055981941309255,0.0
2019-05-13,1.0,-0.0,-0.35638169777242623,-0.0,-1.045755568934377,-0.6081276339554486,0.0
2019-05-14,1.0,-0.0,-0.32535556352336564,-0.0,-1.0516911676825627,-0.6108820365722482,0.0
2019-05-15,1.0,-0.0,-0.33113097551496307,-0.0,-1.063559448712966,-0.5949355735597477,0.0
2019-05-16,1.0,-0.0,-0.33580239538842926,-0.0,-1.0584211941100923,-0.5925151578507213,0.0
2019-05-17,1.0,-0.0,-0.3306128550074738,-0.0,-1.051270553064275,-0.6076532137518684,0.0
2019-05-20,1.0,-0.0,-0.32542646311952916,-0.0,-1.0530576882860814,-0.6089982971350043,0.0
2019-05-21,1.0,-0.0,-0.3198616040802935,-0.0,-1.0548214871596027,-0.6080174187967906,0.0
2019-05-22,1.0,-0.0,-0.31162530871457134,-0.0,-1.0336351875808538,-0.5948782782547337,0.0
2019-05-23,1.0,-0.0,-0.3224292210649846,-0.0,-1.0301012175443742,-0.5812527504767493,0.0
2019-05-24,1.0,-0.0,-0.3205538118565017,-0.0,-1.0347305740518027,-0.5780411252236661,0.0
2019-05-28,1.0,-0.0,-0.3023768900394187,-0.0004118373830676001,-1.049214567276578,-0.5896922986409366,0.0
2019-05-29,1.0,-0.0,-0.298804312700138,-0.0,-1.0501189811686593,-0.5888539616322453,0.0
2019-05-30,1.0,-0.0,-0.29524900164435053,-0.0,-1.047979797979798,-0.5931113460183228,0.0
2019-05-31,1.0,-0.0,-0.29731951498781595,-0.0050204045682745654,-1.0488828865858313,-0.5846569390211679,0.0
2019-06-03,1.0,-0.0,-0.3021488086537056,-0.02163426399649174,-1.047215319397749,-0.5525215611752667,0.0
2019-06-04,1.0,-0.0,-0.30661521821742815,-0.019497792978455962,-1.0400187085269958,-0.5570756233739659,0.0
2019-06-05,1.0,-0.0,-0.30413448696359097,-0.02967307357296324,-1.038209163230939,-0.5313860983682712,0.0
2019-06-06,1.0,-0.0,-0.2988735992568078,-0.03085989664982872,-1.04276258491552,-0.5305695871799339,0.0
2019-06-07,1.0,-0.0,-0.31105857933579334,-0.024590636531365312,-1.0249077490774907,-0.5222843634686346,0.0
2019-06-10,1.0,-0.0,-0.3103706476974916,-0.015206059384269792,-1.029605736831495,-0.5247818448866746,0.0
2019-06-11,1.0,-0.0,-0.3097128012700246,-0.02190792322124405,-1.0302785394717853,-0.5245201327752923,0.0
2019-06-12,1.0,-0.0,-0.3189187629817678,-0.028069466882067854,-1.0231075467343642,-0.514770366951304,0.0
2019-06-13,1.0,-0.0,-0.32242613111726687,-0.0332409972299169,-1.0156682825484766,-0.5141389658356418,0.0
2019-06-14,1.0,-0.0,-0.32224082198106674,-0.03829946894481644,-1.0154987300854306,-0.5101593165550681,0.0
2019-06-17,1.0,-0.0,-0.3372504642525534,-0.03743036211699164,-1.0115192664809656,-0.515378365831012,0.0
2019-06-18,1.0,-0.0,-0.33115506375068976,-0.042229386308849585,-1.0088292527083151,-0.522145740756876,0.0
2019-06-19,1.0,-0.0,-0.3335076100848147,-0.04066457534564889,-1.0087138375740676,-0.5216974555594284,0.0
2019-06-20,1.0,-0.0,-0.33783076475719687,-0.04024425705146845,-1.0073567897644664,-0.5223902297179412,0.0
2019-06-21,1.0,-0.0,-0.33649330572003616,-0.043403436105358344,-1.0161596126360004,-0.5208412332643001,0.0
2019-06-24,1.0,-0.0,-0.35119377313937555,-0.04632247908346209,-1.0115733317785616,-0.506078185581436,0.0
2019-06-25,1.0,-0.0,-0.3396600483979125,-0.04863115542727193,-1.0180763287559405,-0.5091693635382956,0.0
2019-06-26,1.0,-0.0,-0.3168378546844088,-0.018808097780427656,-0.846228895092008,-0.5282256971733652,0.0
2019-06-27,1.0,-0.0,-0.3208835885621358,-0.023146767854722864,-0.8493833852825586,-0.5169806206803089,0.0
2019-06-28,1.0,-0.0,-0.31190895542609404,-0.024820485029128845,-0.8555480287223954,-0.5173824685002032,0.0
2019-07-01,1.0,-0.0,-0.31212589041466915,-0.024403456027734895,-0.8576690772189269,-0.5142872619918204,0.0
2019-07-02,1.0,-0.0,-0.3158450132582932,-0.02083446073921749,-0.8534011580713242,-0.5156934899074626,0.0
2019-07-03,1.0,-0.0,-0.32730869282462605,-0.010622154779969651,-0.8506936917407327,-0.5211359202254499,0.0
2019-07-05,1.0,-0.0,-0.317173577444953,-0.013785445386344554,-0.8515830241313003,-0.5257698453538445,0.0
2019-07-08,1.0,-0.0,-0.31730092567530993,-0.0118010068748985,-0.8493206301088074,-0.5282303902993558,0.0
2019-07-09,1.0,-0.0,-0.316406038634273,-0.011038363724906661,-0.8505221578918889,-0.5274876900600617,0.0
2019-07-10,1.0,-0.0,-0.29110191272353436,-0.0024348672997321643,-0.8759299840380921,-0.5359142926710494,0.0
2019-07-11,1.0,-0.0,-0.2960097389422427,-0.0,-0.8704720681725957,-0.5387799269579332,0.0
2019-07-12,1.0,-0.0,-0.329044866053253,-0.0,-0.8539206904975165,-0.5312813831664088,0.0
2019-07-15,1.0,-0.0,-0.3436556917973954,-0.0,-0.845354938691172,-0.5298115875044179,0.0
2019-07-16,1.0,-0.0,-0.3467217795665298,-0.0,-0.8413237973513175,-0.531368123351372,0.0
2019-07-17,1.0,-0.0,-0.3504427189756164,-0.0,-0.8387958043863234,-0.5351586977251056,0.0
2019-07-18,1.0,-0.0,-0.3511219910240719,-0.0,-0.831497348021216,-0.537358901128791,0.0
2019-07-19,1.0,-0.0,-0.351891156462585,-0.0,-0.8380408163265306,-0.531156462585034,0.0
2019-07-22,1.0,-0.0,-0.33962983124659774,-0.0,-0.8339956450734894,-0.5482308111050626,0.0
2019-07-23,1.0,-0.0,-0.3376082339487012,-0.0,-0.8369002886238633,-0.5483581114197027,0.0
2019-07-24,1.0,-0.0,-0.3336072083915318,-0.0,-0.8418097663845753,-0.5633336072083915,0.0
2019-07-25,1.0,-0.0,-0.3322112753147236,-0.0,-0.8445812807881773,-0.5599343185550082,0.0
2019-07-26,1.0,-0.0,-0.33618943334245827,-0.0,-0.842978373939228,-0.5583082398029017,0.0
2019-07-29,1.0,-0.0,-0.32441462412707106,-0.0,-0.843844995207449,-0.5703683417773519,0.0
2019-07-30,1.0,-0.0,-0.3285839544059623,-0.0,-0.8427498903989479,-0.5686924594476107,0.0
2019-07-31,1.0,-0.0,-0.34092651407293834,-0.0,-0.836326798817216,-0.5606998138210492,0.0
2019-08-01,1.0,-0.0,-0.34485314301399944,-0.0,-0.8371946198188306,-0.5629426297007961,0.0
2019-08-02,1.0,-0.0,-0.3481119306096517,-0.0,-0.8364686058396178,-0.5777740946382697,0.0
2019-08-05,1.0,-0.0,-0.34433063692333177,-0.0,-0.838519091134977,-0.5780072333729053,0.0
2019-08-06,1.0,-0.0,-0.3469611442976928,-0.0,-0.8188195319778593,-0.5743957910889461,0.0
2019-08-07,1.0,-0.0,-0.34267938387326646,-0.0,-0.8237680206106451,-0.5743572877267993,0.0
2019-08-08,1.0,-0.0,-0.3431453160116209,-0.0,-0.8242339527489996,-0.573398015677246,0.0
2019-08-09,1.0,-0.0,-0.33505365773736384,-0.0,-0.8143688047841403,-0.5812511946697251,0.0
2019-08-12,1.0,-0.0,-0.3339053689629811,-0.0,-0.8306774536242544,-0.5593691264198741,0.0
2019-08-13,1.0,-0.0,-0.31751516965524745,-0.0,-0.8339637016679817,-0.5695355228429159,0.0
2019-08-14,1.0,-0.0,-0.3193142608742902,-0.0,-0.8285380498274785,-0.5690493656098025,0.0
2019-08-15,1.0,-0.0,-0.334427464485579,-0.0,-0.8196566939302625,-0.536402281532501,0.0
2019-08-16,1.0,-0.0,-0.3357358003442341,-0.0,-0.8200032271944923,-0.5336166092943202,0.0
2019-08-19,1.0,-0.0,-0.3313189912174684,-0.0,-0.8226036043294926,-0.5318668922729837,0.0
2019-08-20,1.0,-0.0,-0.33412958290836864,-0.0,-0.8207901658704171,-0.5290675828010091,0.0
2019-08-21,1.0,-0.0,-0.33680201684278277,-0.0,-0.8222657297645227,-0.5229040390495092,0.0
2019-08-22,1.0,-0.0,-0.33802477078977,-0.0,-0.8186960484692509,-0.5241273926331027,0.0
2019-08-23,1.0,-0.0,-0.3476581233015399,-0.0,-0.8083337773751799,-0.5082591783449673,0.0
2019-08-26,1.0,-0.0,-0.34322505431614647,-0.0,-0.8008584600710084,-0.5055111016904245,0.0
2019-08-27,1.0,-0.0,-0.34111210951953064,-0.0,-0.7908451820920768,-0.5108885247634654,0.0
2019-08-28,1.0,-0.0,-0.3303040710115447,-0.0,-0.8042163104641641,-0.5072781549679022,0.0
2019-08-29,1.0,-0.0,-0.3246626350120157,-0.0,-0.8117886286212269,-0.5043705601183088,0.0
2019-08-30,1.0,-0.0,-0.333508693479233,-0.0,-0.7952757976694637,-0.5016176973459242,0.0
2019-09-03,1.0,-0.0,-0.3388318863456985,-0.0,-0.7942120494606683,-0.4978689818468824,0.0
2019-09-04,1.0,-0.0,-0.3538932748924036,-0.0,-0.7973490349325377,-0.48916114382277615,0.0
2019-09-05,1.0,-0.0,-0.360861428157208,-0.0,-0.798244457917073,-0.47686954688035427,0.0
2019-09-06,1.0,-0.0,-0.36331173125247984,-0.0,-0.7940748578230393,-0.48779262002380636,0.0
2019-09-09,1.0,-0.0,-0.35479597244303124,-0.0,-0.7958134605193429,-0.49907260201377845,0.0
2019-09-10,1.0,-0.0,-0.35749980169746964,-0.0,-0.7892705110917215,-0.497263425081304,0.0
