Date,GURU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.19117427713025503,-0.29468794613368565,-0.10517568345017153,-0.26943811126973644,-0.2703117342481515,0.0
2018-11-07,1.0,-0.19117835073513742,-0.2946942254421479,-0.10517792456850629,-0.2694438525463456,-0.2703388024717665,0.0
2018-11-08,1.0,-0.18398167394900947,-0.29673779323802657,-0.0978025707377084,-0.2679548636151529,-0.27459381495779067,0.0
2018-11-09,1.0,-0.1847623089983022,-0.29713497453310694,-0.09732597623089982,-0.26791171477079795,-0.27510611205432933,0.0
2018-11-12,1.0,-0.18471054248130653,-0.2927196085492173,-0.09724840602427504,-0.2693766019191256,-0.27418500709610455,0.0
2018-11-13,1.0,-0.17905761368904624,-0.2914401314957643,-0.09177308551439288,-0.27123108694735953,-0.27382307076326545,0.0
2018-11-14,1.0,-0.178782960605358,-0.2918449507830449,-0.0916889741373859,-0.2713572075964842,-0.27411841578315027,0.0
2018-11-15,1.0,-0.17900233728495926,-0.2923501294982207,-0.0909646038196711,-0.27295698132277696,-0.2703670169084668,0.0
2018-11-16,1.0,-0.17827924877494794,-0.28957496477318134,-0.08988622263349387,-0.27291846305916,-0.2724137205829776,0.0
2018-11-19,1.0,-0.17821969696969697,-0.29076178451178447,-0.0872053872053872,-0.27474747474747474,-0.27344276094276093,0.0
2018-11-20,1.0,-0.1737085258294834,-0.28981520369592606,-0.08238135237295253,-0.2765014699706006,-0.27757244855102897,0.0
2018-11-21,1.0,-0.17341307312978704,-0.28964431853950273,-0.08181722799286538,-0.2764033154967999,-0.27713776099045223,0.0
2018-11-23,1.0,-0.17401362833347353,-0.2966896609741735,-0.0793513922772777,-0.2754059056111719,-0.2776562631446117,0.0
2018-11-26,1.0,-0.17398527865404836,-0.2967613038906415,-0.07932702418506835,-0.2753522607781283,-0.27760252365930604,0.0
2018-11-27,1.0,-0.1734254572946637,-0.2973097843207258,-0.07755633492240166,-0.274838818069177,-0.27695990927609887,0.0
2018-11-28,1.0,-0.17325183271367656,-0.2993257294095406,-0.0771315142731111,-0.2741823681391392,-0.27659797928876007,0.0
2018-11-29,1.0,-0.16852568797739878,-0.2973527257507586,-0.07282620069059328,-0.2750444700219734,-0.27893690488647066,0.0
2018-11-30,1.0,-0.16967425891810417,-0.29833779936359067,-0.07134483336124602,-0.2771311338134316,-0.2769636576787808,0.0
2018-12-03,1.0,-0.16966995249157615,-0.29892635147862123,-0.06950461480504803,-0.27764174044076095,-0.2771394487348528,0.0
2018-12-04,1.0,-0.1696802276912774,-0.29892851163569395,-0.0692281935375858,-0.27772894692784195,-0.27716390423572745,0.0
2018-12-06,1.0,-0.16551523827306489,-0.2870687330138379,-0.07642994958610817,-0.27482832306383687,-0.27084500321570093,0.0
2018-12-07,1.0,-0.1650102703487769,-0.287320787600888,-0.07581384733489636,-0.27514160632404505,-0.2715314231176214,0.0
2018-12-10,1.0,-0.1598388596219399,-0.2882346864993286,-0.07451709534139035,-0.2754674103914885,-0.2678442309678752,0.0
2018-12-11,1.0,-0.15828304538315285,-0.28938993138794744,-0.07322063321484666,-0.2753368603786063,-0.27039761924444083,0.0
2018-12-12,1.0,-0.15822758649196048,-0.28942256024469887,-0.07318232546604389,-0.2753069069565577,-0.2705534658785599,0.0
2018-12-13,1.0,-0.15825152423271674,-0.28936653921669936,-0.07328717577761702,-0.2753332644414591,-0.27051772243463884,0.0
2018-12-14,1.0,-0.15819185673814595,-0.2920655927541926,-0.07202382183254409,-0.27461279182778797,-0.27097334518910643,0.0
2018-12-17,1.0,-0.15719008264462808,-0.29204545454545455,-0.07103305785123967,-0.2736363636363636,-0.2722107438016529,0.0
2018-12-18,1.0,-0.1580625789484583,-0.2945683460686256,-0.07104843552628855,-0.27499948230519144,-0.27210039137727526,0.0
2018-12-19,1.0,-0.1624438045122128,-0.29385319770453083,-0.070252128695436,-0.27350887733327806,-0.27168576104746317,0.0
2018-12-20,1.0,-0.16190752282939555,-0.2928788851386329,-0.07143892489594765,-0.27333153873232147,-0.2711366036485619,0.0
2018-12-21,1.0,-0.1616910272866548,-0.29296923522835494,-0.07084592770485694,-0.2734462341103888,-0.27135522338619517,0.0
2018-12-24,1.0,-0.16191540898080864,-0.29356354677763286,-0.0699749497960789,-0.27379251806306026,-0.27103906589652815,0.0
2018-12-26,1.0,-0.16247985786885924,-0.2943849935958352,-0.06908234516382267,-0.27073090112795933,-0.26922282361690697,0.0
2018-12-27,1.0,-0.15587235262791366,-0.28933677440498135,-0.07086968989390029,-0.26109131129408875,-0.2710868051288354,0.0
2018-12-28,1.0,-0.1567252900422252,-0.28844340589513384,-0.07100397655064977,-0.2615504447997376,-0.2720657565695076,0.0
2018-12-31,1.0,-0.15903357466620177,-0.2859076645404762,-0.06987714584572473,-0.2626904854687532,-0.27349918985991756,0.0
2019-01-02,1.0,-0.1591487963191192,-0.2863774546052091,-0.07191274340645798,-0.2636800591570126,-0.27294388300057515,0.0
2019-01-03,1.0,-0.15969698835991872,-0.284781671491039,-0.0761634948984829,-0.2643961322904477,-0.2678861037547987,0.0
2019-01-04,1.0,-0.15112303187895415,-0.2879752666816814,-0.07573555005016278,-0.2616449294649986,-0.2710018222395119,0.0
2019-01-07,1.0,-0.15177034669289402,-0.2888902548971396,-0.0745635603639046,-0.2621301532661257,-0.2716785509384477,0.0
2019-01-08,1.0,-0.15164934292801935,-0.29056727556020256,-0.07409229759927835,-0.261598704307358,-0.27223896508600365,0.0
2019-01-09,1.0,-0.15099364884245034,-0.28770743700061463,-0.07393976644130301,-0.2618315918869084,-0.2742880557262856,0.0
2019-01-10,1.0,-0.1514704677643975,-0.2862906529040714,-0.07411730974031294,-0.2626361923486524,-0.27347014008355863,0.0
2019-01-11,1.0,-0.15143752945757086,-0.2828336646242751,-0.07534990471116211,-0.2631611303510318,-0.276440090985471,0.0
2019-01-14,1.0,-0.15080797309490607,-0.2825239931096711,-0.07634730538922155,-0.263226970716102,-0.2777868919694857,0.0
2019-01-15,1.0,-0.1484817398440706,-0.2802831350020517,-0.0781903980303652,-0.263233483791547,-0.28149363972096836,0.0
2019-01-16,1.0,-0.14839808015752554,-0.2792796488493252,-0.07931656889691104,-0.2632194281494852,-0.2808795175780449,0.0
2019-01-17,1.0,-0.14836551681681065,-0.2808684410334284,-0.07754817262112412,-0.2638772034228725,-0.28140198231105457,0.0
2019-01-18,1.0,-0.14842834529120327,-0.2806775897868142,-0.07904528914746212,-0.26435458339329404,-0.283309006434636,0.0
2019-01-22,1.0,-0.12522855633659746,-0.2923692657754663,-0.03969769615212709,-0.2888139449839503,-0.2855024176181382,0.0
2019-01-23,1.0,-0.12736503017452291,-0.28461914858913717,-0.03832979938019899,-0.28938998532050236,-0.2990947643125102,0.0
2019-01-24,1.0,-0.1285988092325259,-0.2829092243699535,-0.03841448495228774,-0.29112633553543754,-0.2979161569203164,0.0
2019-01-25,1.0,-0.1214424353866585,-0.27855756461334147,-0.016528756767800593,-0.31921544590867296,-0.30734497905812647,0.0
2019-01-28,1.0,-0.12504094333442514,-0.27906976744186046,-0.013797903701277432,-0.320934326891582,-0.3083237798886341,0.0
2019-01-29,1.0,-0.1230280680188486,-0.2766441303011678,-0.014853513624257325,-0.3219627125589019,-0.3122720753943864,0.0
2019-01-30,1.0,-0.1234481910927193,-0.276867292170279,-0.014647437210636292,-0.3221411890031548,-0.31148850739541933,0.0
2019-01-31,1.0,-0.12577032532809204,-0.2752902155887231,-0.012918944372786274,-0.32393587617468217,-0.3094199782978113,0.0
2019-02-01,1.0,-0.12953431623843994,-0.2757807533783091,-0.009555642135050342,-0.3282547624418152,-0.3074210019070273,0.0
2019-02-04,1.0,-0.1262514360741835,-0.2751723289020187,-0.011816838995568686,-0.3267068767438044,-0.31160758247168885,0.0
2019-02-05,1.0,-0.12224000656652713,-0.2741730279898219,-0.013625543790527786,-0.3266231634244439,-0.3153779857178035,0.0
2019-02-06,1.0,-0.12288335625295048,-0.27029412368383243,-0.01360809507194023,-0.32784630857330516,-0.3178916688902116,0.0
2019-02-07,1.0,-0.12716016481826942,-0.2655132121112728,-0.013878354277280089,-0.3261105758389537,-0.31733666796498633,0.0
2019-02-08,1.0,-0.126585395887206,-0.26460206050158025,-0.012949965111029018,-0.32861306078890123,-0.3195624512580552,0.0
2019-02-11,1.0,-0.12512582427740915,-0.2635222580578894,-0.015776823681669713,-0.3335524558844676,-0.31627601224347257,0.0
2019-02-12,1.0,-0.12537522102060117,-0.26637608454295,-0.014535959537809943,-0.33397754841893174,-0.3157407788149184,0.0
2019-02-13,1.0,-0.12242713650584554,-0.27126214391569237,-0.014263955211592294,-0.33541906800592786,-0.3149184916845052,0.0
2019-02-14,1.0,-0.12488193503346885,-0.2817543427374646,-0.01273048334770646,-0.3272350211490288,-0.30670198349143774,0.0
2019-02-15,1.0,-0.12469979678551635,-0.28133916292054106,-0.013876059691688734,-0.326313196625408,-0.30646386271732656,0.0
2019-02-19,1.0,-0.13438977949757389,-0.2759249022377823,-0.012775628032676126,-0.32070102164076736,-0.303584955879041,0.0
2019-02-20,1.0,-0.1335217382400524,-0.27650467940447665,-0.01253302205566136,-0.3206569597182118,-0.30466302144129753,0.0
2019-02-21,1.0,-0.1337155728473431,-0.27597010340943995,-0.012818675130541619,-0.32048735538036244,-0.3047404525442818,0.0
2019-02-22,1.0,-0.13146798755526445,-0.2782053381365646,-0.014900933355166204,-0.3182413623710496,-0.3040363517275258,0.0
2019-02-25,1.0,-0.1264629322183279,-0.27700916190124825,-0.01733997417450655,-0.32247022894504906,-0.3063395437496157,0.0
2019-02-26,1.0,-0.1251024758157075,-0.2771355959993442,-0.01928594851615019,-0.3229012952943105,-0.30509099852434823,0.0
2019-02-27,1.0,-0.12432631816225743,-0.27863275886800964,-0.01901678313080186,-0.3206418164306646,-0.30660464353777744,0.0
2019-02-28,1.0,-0.12299366582620995,-0.27759670376975587,-0.02008896541828096,-0.319845027981059,-0.3093700674415268,0.0
2019-03-01,1.0,-0.12243894443533847,-0.2757539747582363,-0.022680708080642518,-0.3199475495820357,-0.30804376331748895,0.0
2019-03-04,1.0,-0.12344111563901461,-0.27352405135871233,-0.023222001515368705,-0.32039809145454917,-0.3072307660803145,0.0
2019-03-05,1.0,-0.12304511586014902,-0.2735200196511913,-0.024359289281912718,-0.31949561942192745,-0.3065790551052157,0.0
2019-03-06,1.0,-0.1229711197985959,-0.27283705507910844,-0.025605338027304175,-0.3188079497308472,-0.30654767996397647,0.0
2019-03-07,1.0,-0.12829007914595986,-0.2645765588890934,-0.026116121643454608,-0.31846534552222017,-0.30764668589074995,0.0
2019-03-08,1.0,-0.12195072078519578,-0.2638585011757489,-0.028442899499028732,-0.3229322155198855,-0.30759636029035886,0.0
2019-03-11,1.0,-0.11876036951311936,-0.2633497880010651,-0.031195592060793514,-0.3245324757788657,-0.31046066241986037,0.0
2019-03-12,1.0,-0.1146314902710144,-0.25757669152848833,-0.03698452813906182,-0.32645010170745237,-0.31905319607964,0.0
2019-03-13,1.0,-0.11532846715328467,-0.25771563688701554,-0.03966279428395189,-0.3246838696412049,-0.31874164696206436,0.0
2019-03-14,1.0,-0.11604902726936206,-0.25679677538765266,-0.04001974252457533,-0.32509357134043515,-0.3185538600748571,0.0
2019-03-15,1.0,-0.11629055152126061,-0.25617658554648126,-0.040381806586986486,-0.32480302812120715,-0.31949558741848555,0.0
2019-03-18,1.0,-0.12144909688013136,-0.2550287356321839,-0.03522167487684729,-0.32360426929392444,-0.31722085385878485,0.0
2019-03-19,1.0,-0.12305388607413181,-0.2548050296404176,-0.03505569116530943,-0.3224344116018133,-0.31589095608295215,0.0
2019-03-20,1.0,-0.1213935653208112,-0.25679250312711466,-0.034880144359915516,-0.32359997539319624,-0.31392129923923967,0.0
2019-03-21,1.0,-0.12864754098360656,-0.255266393442623,-0.03323770491803278,-0.33049180327868855,-0.30153688524590166,0.0
2019-03-22,1.0,-0.1316575920088427,-0.2557415974126991,-0.031624841364064356,-0.3259098538502477,-0.3019814140090883,0.0
2019-03-25,1.0,-0.13112847611858078,-0.24722012527288678,-0.04092791708322282,-0.3196702915553017,-0.3013078162936364,0.0
2019-03-26,1.0,-0.1291126314714592,-0.2468702134177474,-0.04288777698355969,-0.3191054835086286,-0.30429898907382824,0.0
2019-03-27,1.0,-0.13326123773184517,-0.24505703034136586,-0.04201269154645065,-0.3175947274990308,-0.30251586443306333,0.0
2019-03-28,1.0,-0.13190628893564002,-0.24397965644723135,-0.04332196327539369,-0.3191037398639678,-0.3042137298555934,0.0
2019-03-29,1.0,-0.13199338194742324,-0.24460240619318993,-0.04285393304328288,-0.3193414629164369,-0.3038176358845518,0.0
2019-04-01,1.0,-0.1328011759181757,-0.24367637751873097,-0.04364779617418288,-0.3181920258048711,-0.3032072351632199,0.0
2019-04-02,1.0,-0.1324438460126079,-0.2444866066874758,-0.050309076442866765,-0.31609441622294304,-0.2967745884081033,0.0
2019-04-03,1.0,-0.13659163200391483,-0.2430674496370606,-0.0472636815920398,-0.3192235543593508,-0.2928390832721638,0.0
2019-04-04,1.0,-0.13479412963717896,-0.24313086017121893,-0.049470036689767634,-0.31981247452099476,-0.29109253974724825,0.0
2019-04-05,1.0,-0.13833323137782672,-0.24096164433841072,-0.048510430048326905,-0.3195285577374034,-0.29177626883627983,0.0
2019-04-08,1.0,-0.13842263058065304,-0.24154106585629498,-0.0470314698863984,-0.3195529358976974,-0.29295751667312514,0.0
2019-04-09,1.0,-0.13902827071349896,-0.2410965610084445,-0.04709745849141272,-0.3198710888100192,-0.29262024232040146,0.0
2019-04-10,1.0,-0.13848036715961246,-0.2392248852626211,-0.04773074961754207,-0.31979602243753186,-0.2945232024477307,0.0
2019-04-11,1.0,-0.14164762526521954,-0.23708584951852457,-0.0492696262444916,-0.32022196833686956,-0.2919250856863065,0.0
2019-04-12,1.0,-0.14181373049066615,-0.23678465775782925,-0.04878098541262879,-0.3205141283280628,-0.2922778741201673,0.0
2019-04-15,1.0,-0.14049063463856035,-0.2370651796474457,-0.047184263741650835,-0.3251833241415937,-0.29266499172743426,0.0
2019-04-16,1.0,-0.14547123623011016,-0.2401672786617707,-0.050489596083231336,-0.3165238678090575,-0.28735210118319054,0.0
2019-04-17,1.0,-0.1467523197715917,-0.24294891404099112,-0.04753747323340471,-0.31453043744264303,-0.2876108901804833,0.0
2019-04-18,1.0,-0.147418242650509,-0.24228328947099986,-0.04473958014566375,-0.31464593916396355,-0.2910214823428606,0.0
2019-04-22,1.0,-0.14628429334311688,-0.2419591537238596,-0.047083282377400025,-0.31262484203660673,-0.29028576087399616,0.0
2019-04-23,1.0,-0.14865002547121753,-0.23881813550687722,-0.044482934284258785,-0.31400916963830866,-0.29173713703515025,0.0
2019-04-24,1.0,-0.14543861793586765,-0.24063887870268508,-0.04793627510899238,-0.31141262274375586,-0.2918143666218474,0.0
2019-04-25,1.0,-0.14523489385975635,-0.2405777614798517,-0.047997392331825775,-0.3116570916350894,-0.29179399421423624,0.0
2019-04-26,1.0,-0.14517902969571062,-0.24137439406900485,-0.04808749847244286,-0.31056254837264247,-0.2915597376675221,0.0
2019-04-29,1.0,-0.1449056911231515,-0.24066077321057563,-0.04666558031531348,-0.31187110441194443,-0.292805638163523,0.0
2019-04-30,1.0,-0.1453146312167912,-0.24358217462999535,-0.04666028786058916,-0.31204576454062416,-0.2881659575334379,0.0
2019-05-01,1.0,-0.14320333978209956,-0.2420120150697485,-0.049831992668771,-0.3120863455859892,-0.28931880663883514,0.0
2019-05-02,1.0,-0.14320912237833436,-0.24261861128079823,-0.049073508450417434,-0.3098961514966402,-0.2914681327631847,0.0
2019-05-03,1.0,-0.144935509505471,-0.23689304562218555,-0.048006194347657766,-0.31417975833893674,-0.2936202294353771,0.0
2019-05-06,1.0,-0.14466151934320698,-0.23547986228533013,-0.04856683032167376,-0.31423798561737326,-0.29427343288447044,0.0
2019-05-07,1.0,-0.143506625891947,-0.23359836901121306,-0.049194699286442406,-0.3158409785932722,-0.2965953109072375,0.0
2019-05-08,1.0,-0.14620743192171762,-0.23660395088966518,-0.05225633797062368,-0.31294559865988436,-0.2948458662744377,0.0
2019-05-09,1.0,-0.1481557125934398,-0.23575425840447695,-0.05261222989256975,-0.313855643151832,-0.2920223847065071,0.0
2019-05-10,1.0,-0.14872014872014871,-0.23597066454209312,-0.051949909092766235,-0.3128230271087414,-0.29341586484443627,0.0
2019-05-13,1.0,-0.14682928822423796,-0.2353313720683174,-0.05289286589850453,-0.31308735801258475,-0.2948435073956035,0.0
2019-05-14,1.0,-0.15092450709980593,-0.23879865154765553,-0.05124118908979467,-0.3091020533251609,-0.29302278067218307,0.0
2019-05-15,1.0,-0.1536810254942449,-0.23926154601026312,-0.04749248665998814,-0.3080980516427126,-0.295933596385419,0.0
2019-05-16,1.0,-0.1499560336189444,-0.24022003640007364,-0.050305719719433144,-0.3080509601030654,-0.2963947567534406,0.0
2019-05-17,1.0,-0.14896664620421526,-0.2374258236136689,-0.05408225905463474,-0.30472682627378755,-0.3010640474728873,0.0
2019-05-20,1.0,-0.14808754346492126,-0.23655144201268152,-0.05453057885048067,-0.30523624463080384,-0.30102270402945386,0.0
2019-05-21,1.0,-0.15635879582224044,-0.23798894122465694,-0.048761007577309036,-0.3039115297972558,-0.3009010853983207,0.0
2019-05-22,1.0,-0.15798852929127408,-0.24014748054076196,-0.04537074969274887,-0.30342072920934043,-0.30141335518230233,0.0
2019-05-23,1.0,-0.1579464907608473,-0.23982873765722945,-0.04453640349080182,-0.3038267710083173,-0.30247469988118164,0.0
2019-05-24,1.0,-0.15746902836080678,-0.23913177024674925,-0.04470154602232006,-0.304228524623733,-0.30218081294153787,0.0
2019-05-28,1.0,-0.1563446582071224,-0.23890708145722472,-0.04690953745395006,-0.30390912812116255,-0.30061399918133447,0.0
2019-05-29,1.0,-0.1575964646671304,-0.2396579238103032,-0.046237571095380334,-0.3034084864356152,-0.2989893203486231,0.0
2019-05-30,1.0,-0.15933750972444008,-0.240572411251689,-0.04297178888752406,-0.3059615935798223,-0.29840723907791833,0.0
2019-05-31,1.0,-0.15765987062965692,-0.23888479489069023,-0.04374437075247687,-0.3064767051502497,-0.30023335789732253,0.0
2019-06-03,1.0,-0.15696901523673176,-0.23900194293895083,-0.045976071172921566,-0.3062480826260354,-0.29702423560691277,0.0
2019-06-04,1.0,-0.1611261040235525,-0.2393482172064115,-0.04555119398102715,-0.30575318940137386,-0.2927298004579653,0.0
2019-06-05,1.0,-0.16087818638974632,-0.24004987837036734,-0.04570821153335105,-0.3056889960955866,-0.2918702344692246,0.0
2019-06-06,1.0,-0.16156991005723628,-0.2363041700735895,-0.04632052330335241,-0.30899427636958293,-0.2909648405560098,0.0
2019-06-07,1.0,-0.16058901728193067,-0.2372635238776971,-0.048409857858676755,-0.3078842417425095,-0.2910727068207383,0.0
2019-06-10,1.0,-0.15680225550084784,-0.24009643083335036,-0.05681655668375998,-0.29785277953705025,-0.2914581077491981,0.0
2019-06-11,1.0,-0.15734550790803847,-0.23960541333768137,-0.05087233001793576,-0.3011372900701125,-0.2891733246372085,0.0
2019-06-12,1.0,-0.15684236272471566,-0.2406954465777995,-0.051934287228404874,-0.30072153601565366,-0.28806408218172924,0.0
2019-06-13,1.0,-0.15661373504290926,-0.24063844099720733,-0.052836496320606635,-0.3003444972175225,-0.2879915200684917,0.0
2019-06-14,1.0,-0.1565818166996148,-0.24010027105794118,-0.052683066011779814,-0.30069089204557037,-0.28799396743228645,0.0
2019-06-17,1.0,-0.15695624707057124,-0.2383485154164374,-0.05259725703572375,-0.3024393226141713,-0.2875221617656049,0.0
2019-06-18,1.0,-0.1636066911464708,-0.25128518971848224,-0.046960424316605465,-0.29944920440636474,-0.27868217054263567,0.0
2019-06-19,1.0,-0.16326197757390418,-0.25149847094801225,-0.048297655453618756,-0.29940876656472987,-0.2762691131498471,0.0
2019-06-20,1.0,-0.1619041791592731,-0.25240163984580555,-0.0509494380876624,-0.2982316588141712,-0.27614269106039285,0.0
2019-06-21,1.0,-0.16202485156393462,-0.2519230376854176,-0.05133541449878599,-0.2991777356103732,-0.27589724755667094,0.0
2019-06-24,1.0,-0.1600596368686559,-0.24920858607519963,-0.05402038273798583,-0.2971427404366563,-0.2819271694953332,0.0
2019-06-25,1.0,-0.15996814115917166,-0.24941796348486706,-0.054180451742025085,-0.29694073438712576,-0.2817465179920761,0.0
2019-06-26,1.0,-0.15965460224141098,-0.24988262192010124,-0.054443015493906545,-0.29575193418662094,-0.2816053238614326,0.0
2019-06-27,1.0,-0.16050315492842704,-0.2486369483980315,-0.05544097527107881,-0.29523595597394375,-0.28222825754017683,0.0
2019-06-28,1.0,-0.1603143819536593,-0.24372767173624577,-0.05734408492395631,-0.2978871082984587,-0.28216801061549457,0.0
2019-07-01,1.0,-0.16141740319650547,-0.24349370292502703,-0.056847176011920554,-0.2978914494498989,-0.2815415076238493,0.0
2019-07-02,1.0,-0.16283818274629913,-0.2422052067381317,-0.05649821337417049,-0.29900969882593154,-0.2813067891781521,0.0
2019-07-03,1.0,-0.16207551407976148,-0.24234751179269362,-0.05695207367625738,-0.29895244124073433,-0.2816973310734925,0.0
2019-07-05,1.0,-0.16170282305838132,-0.24608816439923192,-0.05646116762675165,-0.2984842913755771,-0.2799975487192058,0.0
2019-07-08,1.0,-0.16177672441974503,-0.24446305982347175,-0.057780320366132724,-0.29921951618175874,-0.2798913043478261,0.0
2019-07-09,1.0,-0.15995096035962403,-0.2448304045770331,-0.058173273395995095,-0.2998569677155701,-0.2805067429505517,0.0
2019-07-10,1.0,-0.16191858088776262,-0.23835118123109622,-0.055280797841903054,-0.3059960761873621,-0.28208534292487536,0.0
2019-07-11,1.0,-0.1652936486845602,-0.23604325517692512,-0.05672642531531716,-0.3057707639158609,-0.28038185572068114,0.0
2019-07-12,1.0,-0.18125944378649897,-0.2301016866092212,-0.051435455547841714,-0.3050802466614938,-0.2740229509535672,0.0
2019-07-15,1.0,-0.18112760613424272,-0.23162688121541322,-0.05329684915562272,-0.3045680096383574,-0.27140552571930326,0.0
2019-07-16,1.0,-0.17799015703812615,-0.2325348689987543,-0.050460495415466926,-0.3064591884661725,-0.2746839837448181,0.0
2019-07-17,1.0,-0.1765750683924707,-0.23271814135804988,-0.05075333796088359,-0.30603078681964807,-0.2754685394634764,0.0
2019-07-18,1.0,-0.18174773121239932,-0.23252778627510962,-0.05096359743040685,-0.30011216478025904,-0.2740083613745284,0.0
2019-07-19,1.0,-0.1832476749877631,-0.23262359275575134,-0.051231848588676784,-0.2985193343122859,-0.27386196769456683,0.0
2019-07-22,1.0,-0.18297430044632848,-0.23573888764342632,-0.051867854158599465,-0.29596266329712434,-0.271506307701714,0.0
2019-07-23,1.0,-0.18260745511239734,-0.2358611694214034,-0.051867854158599465,-0.29602380418611285,-0.27166935007235005,0.0
2019-07-24,1.0,-0.18258335371321432,-0.2358563625988424,-0.05200945626477541,-0.2959973913752344,-0.27154153419744026,0.0
2019-07-25,1.0,-0.18356248090436908,-0.23055300947143292,-0.054201038802322035,-0.3000305530094714,-0.2685202159079336,0.0
2019-07-26,1.0,-0.18227915122388305,-0.22699873742516188,-0.05518673889137783,-0.3023052172850568,-0.2696411843766546,0.0
2019-07-29,1.0,-0.18231583231583232,-0.2297924297924298,-0.056369556369556366,-0.2996540496540496,-0.2668701668701669,0.0
2019-07-30,1.0,-0.18312238004151235,-0.22945749053762565,-0.05653005575678645,-0.29899068007000124,-0.2668186073012901,0.0
2019-07-31,1.0,-0.18028581898131185,-0.23508814787671511,-0.057448800944586945,-0.2974838158055454,-0.26542078905582017,0.0
