Date,IBTX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.0313847417358402,-0.8488546035843134,-0.0,-0.45592936966532716,-0.5969553867362801,0.0
2018-11-06,1.0,-0.030952939795798617,-0.8480225325666003,-0.0,-0.4568419199624457,-0.5981105504048821,0.0
2018-11-07,1.0,-0.030831059872686202,-0.8479861538912845,-0.0,-0.4566282378479861,-0.5980228226113996,0.0
2018-11-08,1.0,-0.006440144538990558,-0.8520515211563118,-0.0,-0.44993588996386524,-0.6056358549947546,0.0
2018-11-09,1.0,-0.005568513119533527,-0.8523615160349853,-0.0,-0.45183673469387753,-0.6056559766763848,0.0
2018-11-12,1.0,-0.004620749782040105,-0.8424295263004941,-0.0,-0.4552746294681778,-0.603777971519907,0.0
2018-11-13,1.0,-0.0,-0.8394929837731709,-0.0,-0.4488364035340995,-0.5990067563665763,0.0
2018-11-14,1.0,-0.0,-0.8391604353725783,-0.0,-0.4490862372607327,-0.5988393914022576,0.0
2018-11-15,1.0,-0.0,-0.8399803479567656,-0.0,-0.4484711866366106,-0.6015259233570314,0.0
2018-11-16,1.0,-0.0,-0.8401988841673171,-0.0,-0.4490503859162258,-0.6015089758043534,0.0
2018-11-19,1.0,-0.0,-0.8405252198056454,-0.0,-0.44930009254974546,-0.6023831559463211,0.0
2018-11-20,1.0,-0.0,-0.8291068190322675,-0.0,-0.4393080222215826,-0.6100284965890447,0.0
2018-11-21,1.0,-0.0,-0.8274343873291784,-0.0,-0.4380467722568472,-0.5934301560981189,0.0
2018-11-23,1.0,-0.0,-0.8166314346112096,-0.0,-0.44440952979489234,-0.5955836142375593,0.0
2018-11-26,1.0,-0.0,-0.8160646931077838,-0.0,-0.4451080123442679,-0.5962681449308492,0.0
2018-11-27,1.0,-0.0,-0.8175880836436551,-0.0,-0.44789458607848753,-0.5990260670295044,0.0
2018-11-28,1.0,-0.0,-0.8237975118958893,-0.0,-0.4452502436507481,-0.5974316344665481,0.0
2018-11-29,1.0,-0.0,-0.8135105898428605,-0.0,-0.43759963561831017,-0.5955932589387384,0.0
2018-11-30,1.0,-0.0,-0.813676089617673,-0.0,-0.4372989438323796,-0.5958379594044467,0.0
2018-12-03,1.0,-0.0,-0.815245257220988,-0.0,-0.43758901612260015,-0.5956816498604227,0.0
2018-12-04,1.0,-0.0,-0.8159069582278842,-0.0,-0.4338442289646544,-0.5938237552250689,0.0
2018-12-06,1.0,-0.0,-0.823816314888762,-0.0,-0.43185966913861945,-0.5965772960638904,0.0
2018-12-07,1.0,-0.0,-0.8247393229538639,-0.0,-0.43125267818883023,-0.6007141836880446,0.0
2018-12-10,1.0,-0.0,-0.8284555612273836,-0.0,-0.4246214054789859,-0.5828370483806932,0.0
2018-12-11,1.0,-0.0,-0.8303038909400737,-0.0,-0.4195967054813973,-0.5902016472593012,0.0
2018-12-12,1.0,-0.0,-0.832028915388337,-0.0,-0.41941543102712237,-0.5945584426672739,0.0
2018-12-13,1.0,-0.0,-0.8324887547685476,-0.0,-0.4194613676478961,-0.5949439161874395,0.0
2018-12-14,1.0,-0.0,-0.8529268641763276,-0.0,-0.412194074710176,-0.5973665378560183,0.0
2018-12-17,1.0,-0.0,-0.8552224260490713,-0.0,-0.4150137583123137,-0.5960788809905985,0.0
2018-12-18,1.0,-0.0,-0.8447939386981976,-0.0,-0.41582481919412234,-0.6093158075995867,0.0
2018-12-19,1.0,-0.0,-0.845627944386993,-0.0,-0.41718372974836265,-0.6097610019533494,0.0
2018-12-20,1.0,-0.0,-0.8458730888607886,-0.0,-0.41786412231290954,-0.6101563398091735,0.0
2018-12-21,1.0,-0.0,-0.8509631922944617,-0.0,-0.4237759431257883,-0.5919045980965486,0.0
2018-12-24,1.0,-0.0,-0.8385725696029211,-0.0,-0.41496462802373346,-0.5990415335463258,0.0
2018-12-26,1.0,-0.0,-0.8462301025321475,-0.0,-0.39653316716705383,-0.5896164957797542,0.0
2018-12-27,1.0,-0.0,-0.818216915313129,-0.0,-0.3480682789620274,-0.5913465515815017,0.0
2018-12-28,1.0,-0.0,-0.8227865552706317,-0.0,-0.3462100532164227,-0.588330989604875,0.0
2018-12-31,1.0,-0.0,-0.8333933268724907,-0.0,-0.34727952374359683,-0.5882597258756749,0.0
2019-01-02,1.0,-0.0,-0.8368016915201425,-0.0,-0.3477353661250835,-0.5975962608502114,0.0
2019-01-03,1.0,-0.0,-0.8540915158917262,-0.0,-0.3368932314596529,-0.6493310989291903,0.0
2019-01-04,1.0,-0.0,-0.8558945790798291,-0.0,-0.3215790515510562,-0.6503124734892402,0.0
2019-01-07,1.0,-0.0,-0.8377873242579781,-0.0,-0.31427136799821465,-0.6374693148850703,0.0
2019-01-08,1.0,-0.0,-0.8199520169614463,-0.0,-0.3327567929476092,-0.6370027339173129,0.0
2019-01-09,1.0,-0.0,-0.8128726664809139,-0.0,-0.33246029534689325,-0.6409584842574533,0.0
2019-01-10,1.0,-0.0,-0.8126097010559161,-0.0,-0.33265539241634856,-0.6407934694787284,0.0
2019-01-11,1.0,-0.0,-0.7941250243861654,-0.0,-0.33683565118029035,-0.656029653577102,0.0
2019-01-14,1.0,-0.0,-0.7918736395601943,-0.0,-0.3388960205391528,-0.6599040017860134,0.0
2019-01-15,1.0,-0.0,-0.784280796036611,-0.0,-0.34410949701906124,-0.6706132616788424,0.0
2019-01-16,1.0,-0.0,-0.7824396520377052,-0.0,-0.335347263013622,-0.6793376409051495,0.0
2019-01-17,1.0,-0.0,-0.7903180489997752,-0.0,-0.3370139357158912,-0.6822600584400988,0.0
2019-01-18,1.0,-0.0,-0.7821208524108303,-0.0,-0.34531682776553047,-0.6988581764739132,0.0
2019-01-22,1.0,-0.0,-0.865970064953403,-0.0,-0.1721547585427845,-0.7859361762214063,0.0
2019-01-23,1.0,-0.0,-0.8656292210715893,-0.0,-0.1669574515983791,-0.7814610535794687,0.0
2019-01-24,1.0,-0.0,-0.8655258788100533,-0.0,-0.1679941459570516,-0.7809237004306099,0.0
2019-01-25,1.0,-0.0,-0.896113074204947,-0.0,-0.050346289752650174,-0.8804240282685513,0.0
2019-01-28,1.0,-0.0,-0.8875731283384677,-0.0,-0.06113105163496595,-0.8774835372919199,0.0
2019-01-29,1.0,-0.0,-0.8832621690862511,-0.0,-0.054768004554511814,-0.908539709649872,0.0
2019-01-30,1.0,-0.0,-0.8863662228291794,-0.0,-0.05758506885171276,-0.901160805735746,0.0
2019-01-31,1.0,-0.0,-0.8908242258652095,-0.0,-0.04448428961748634,-0.9107752732240437,0.0
2019-02-01,1.0,-0.0,-0.8898329328298432,-0.0,-0.0461723309303124,-0.9247339512530037,0.0
2019-02-04,1.0,-0.0,-0.8775207083690374,-0.0,-0.040159954298771776,-0.9386175378463296,0.0
2019-02-05,1.0,-0.0,-0.8727355848905651,-0.0,-0.038459340533744786,-0.9461112063546488,0.0
2019-02-06,1.0,-0.0,-0.868732490995369,-0.0,-0.03636155737236293,-0.9535475387342061,0.0
2019-02-07,1.0,-0.0,-0.8533284149594234,-0.0,-0.02749560183871517,-0.9566993927699904,0.0
2019-02-08,1.0,-0.0,-0.8700416642885679,-0.0,-0.05807316933964956,-0.9256035614405571,0.0
2019-02-11,1.0,-0.0,-0.8633060593923441,-0.0,-0.054614636379241285,-0.942982205183956,0.0
2019-02-12,1.0,-0.0,-0.8636311602083452,-0.0,-0.06012821246637285,-0.9380974185793601,0.0
2019-02-13,1.0,-0.0,-0.8669685332721959,-0.0,-0.06379320226973119,-0.9350318106264688,0.0
2019-02-14,1.0,-0.0,-0.825486593558018,-0.0,-0.0948211517482919,-0.9504507090773382,0.0
2019-02-15,1.0,-0.0,-0.8213045599334233,-0.0,-0.09642149969868281,-0.9519901282750308,0.0
2019-02-19,1.0,-0.0,-0.8167294043274619,-0.0,-0.10387632539294848,-0.9528749173874315,0.0
2019-02-20,1.0,-0.0,-0.8043403474571411,-0.0,-0.11094547331001661,-0.9515509431798634,0.0
2019-02-21,1.0,-0.0,-0.7901913601466711,-0.0,-0.11361292540391887,-0.9608972155379856,0.0
2019-02-22,1.0,-0.0,-0.7706751897722733,-0.0,-0.12699046858056046,-0.9560527367159408,0.0
2019-02-25,1.0,-0.0,-0.7737904150424213,-0.0,-0.13451616601696859,-0.9580084842925934,0.0
2019-02-26,1.0,-0.0,-0.7783179387457463,-0.0,-0.12654065029025707,-0.9548171237381682,0.0
2019-02-27,1.0,-0.0,-0.7790937178166839,-0.0,-0.1334534843803639,-0.9481920128161118,0.0
2019-02-28,1.0,-0.0,-0.7882774433935226,-0.0,-0.14511321295500143,-0.932731441673832,0.0
2019-03-01,1.0,-0.0,-0.7908642824392481,-0.0,-0.14336886749197617,-0.931424805135259,0.0
2019-03-04,1.0,-0.0,-0.7868185982592762,-0.0,-0.1451557489693083,-0.9310581768208888,0.0
2019-03-05,1.0,-0.0,-0.7727337943699961,-0.0,-0.16898619759533987,-0.9278315016212804,0.0
2019-03-06,1.0,-0.0,-0.7711047345767577,-0.0,-0.17357245337159255,-0.9247632711621235,0.0
2019-03-07,1.0,-0.0,-0.7747012867647058,-0.0,-0.16750919117647056,-0.9300034466911765,0.0
2019-03-08,1.0,-0.0,-0.7758321775312067,-0.0,-0.1648462783171521,-0.948826860841424,0.0
2019-03-11,1.0,-0.0,-0.775563833780935,-0.0,-0.16789396170839468,-0.9442663663403507,0.0
2019-03-12,1.0,-0.0,-0.7637713092891105,-0.0,-0.17383741157369825,-0.9616142873709845,0.0
2019-03-13,1.0,-0.0,-0.7708127002621614,-0.0,-0.1862802213807166,-0.9558403728517332,0.0
2019-03-14,1.0,-0.0,-0.7716407046149366,-0.0,-0.18640267870141214,-0.9535885864026789,0.0
2019-03-15,1.0,-0.0,-0.7679108179881519,-0.0,-0.18889894067178334,-0.9614206087489423,0.0
2019-03-18,1.0,-0.0,-0.7800788374419015,-0.0,-0.20018238512678707,-0.9614049538153792,0.0
2019-03-19,1.0,-0.0,-0.7834302754731466,-0.0,-0.1996515988071688,-0.9694706073400454,0.0
2019-03-20,1.0,-0.0,-0.8026331431288635,-0.0,-0.20173561578697097,-0.9675760817879221,0.0
2019-03-21,1.0,-0.0,-0.8068311081841585,-0.0,-0.18493683769382746,-1.0017062803089265,0.0
2019-03-22,1.0,-0.0,-0.8028635023762257,-0.0,-0.2205678878662095,-0.9844492570534803,0.0
2019-03-25,1.0,-0.0,-0.7896884940879898,-0.0,-0.2294580157253466,-0.9818738371046156,0.0
2019-03-26,1.0,-0.0,-0.7944986743793685,-0.0,-0.22710291636538926,-0.9911725717040251,0.0
2019-03-27,1.0,-0.0,-0.7955101670846302,-0.0,-0.22811735202586336,-0.9977943620267697,0.0
2019-03-28,1.0,-0.0,-0.7987466859484214,-0.0,-0.22454205832730778,-0.9894854181730538,0.0
2019-03-29,1.0,-0.0,-0.8037338151159289,-0.0,-0.22306534176452872,-0.9843420656428787,0.0
2019-04-01,1.0,-0.0,-0.8132099918642842,-0.0,-0.2237020520083165,-0.9763160273601109,0.0
2019-04-02,1.0,-0.0,-0.8133272616879174,-0.0,-0.23646023072252578,-0.9860352155434121,0.0
2019-04-03,1.0,-0.0,-0.8146664238450799,-0.0,-0.23225884781157047,-0.9883142111333698,0.0
2019-04-04,1.0,-0.0,-0.8083958653527408,-0.0,-0.20058463671156915,-1.0046107946840248,0.0
2019-04-05,1.0,-0.0,-0.7978447234967398,-0.0,-0.2019741608307172,-1.0187756580536103,0.0
2019-04-08,1.0,-0.0,-0.7947015871100115,-0.0,-0.20354836763019735,-1.0190694586928972,0.0
2019-04-09,1.0,-0.0,-0.7890202243114968,-0.0,-0.21560506665860515,-1.018440702560537,0.0
2019-04-10,1.0,-0.0,-0.7934101049077534,-0.0,-0.21807548534908958,-1.0031050283371516,0.0
2019-04-11,1.0,-0.0,-0.7910951677569107,-0.0,-0.2213547161848491,-1.002019714828324,0.0
2019-04-12,1.0,-0.0,-0.7910146238504449,-0.0,-0.21905623398160715,-1.005156037991859,0.0
2019-04-15,1.0,-0.0,-0.7878577256655889,-0.0,-0.2326312290350851,-1.0014505454655345,0.0
2019-04-16,1.0,-0.0,-0.7865884983832463,-0.0,-0.2330845244930646,-1.0022664772898977,0.0
2019-04-17,1.0,-0.0,-0.7715339946769901,-0.0,-0.24141059762884104,-1.0115231067021535,0.0
2019-04-18,1.0,-0.0,-0.7590792064213236,-0.0,-0.24325306678782374,-1.0265636831743148,0.0
2019-04-22,1.0,-0.0,-0.7637602179836512,-0.0,-0.24247653648198608,-1.0213442325158946,0.0
2019-04-23,1.0,-0.0,-0.7613065326633165,-0.0,-0.2404492341224193,-1.025428346552037,0.0
2019-04-24,1.0,-0.0,-0.7460826426281082,-0.0,-0.2419989110049005,-1.0369048339282474,0.0
2019-04-25,1.0,-0.0,-0.7491535671100363,-0.0,-0.2392986698911729,-1.034552599758162,0.0
2019-04-26,1.0,-0.0,-0.7371243334949104,-0.0,-0.2691468734852157,-1.0232973824527387,0.0
2019-04-29,1.0,-0.0,-0.7371385314155943,-0.0,-0.26770628311884936,-1.0231642694928085,0.0
2019-04-30,1.0,-0.0,-0.7402163344676713,-0.0,-0.2656174039863879,-1.0325413223140496,0.0
2019-05-01,1.0,-0.0,-0.7428875703636088,-0.0,-0.27865510421420964,-1.0211775445002282,0.0
2019-05-02,1.0,-0.0,-0.7471841704718417,-0.0,-0.26952815829528154,-1.027427701674277,0.0
2019-05-03,1.0,-0.0,-0.7462791051590321,-0.0,-0.2701567493532187,-1.027240907015675,0.0
2019-05-06,1.0,-0.0,-0.7469978665041146,-0.0,-0.2677537336177994,-1.0330996647363608,0.0
2019-05-07,1.0,-0.0,-0.7367986293826103,-0.0,-0.2777029921067124,-1.0449121948234719,0.0
2019-05-08,1.0,-0.0,-0.729389149935925,-0.0,-0.2934643314822726,-1.0283456398364559,0.0
2019-05-09,1.0,-0.0,-0.7313536119385022,-0.0,-0.2888949062791467,-0.9884466107049372,0.0
2019-05-10,1.0,-0.0,-0.7297411071353399,-0.0,-0.2925098475508916,-0.9846648825811107,0.0
2019-05-13,1.0,-0.0,-0.7295557761135674,-0.0,-0.2927005323468375,-0.9853228668531384,0.0
2019-05-14,1.0,-0.0,-0.7217344400827066,-0.0,-0.30238830121962185,-0.9725210512121303,0.0
2019-05-15,1.0,-0.0,-0.7235389415576623,-0.0,-0.3040621624864994,-0.9725189007560302,0.0
2019-05-16,1.0,-0.0,-0.730098195249392,-0.0,-0.29800906879673283,-0.9748055613945529,0.0
2019-05-17,1.0,-0.0,-0.7262751718316652,-0.0,-0.3125829012420113,-0.9757325455203183,0.0
2019-05-20,1.0,-0.0,-0.7170146200589615,-0.0,-0.3142410203958847,-0.9769869442271825,0.0
2019-05-21,1.0,-0.0,-0.7249879605104744,-0.0,-0.30544184926559115,-0.9794425716349626,0.0
2019-05-22,1.0,-0.0,-0.7242251739405439,-0.0,-0.3066172705641396,-0.9811150266558235,0.0
2019-05-23,1.0,-0.0,-0.7190757365788998,-0.0,-0.3042116045068386,-0.989275170211484,0.0
2019-05-24,1.0,-0.0,-0.7108679971146911,-0.0,-0.29995191151719164,-0.9946802115893244,0.0
2019-05-28,1.0,-0.0,-0.7164712954613767,-0.0,-0.2943192064923354,-0.9949504057709648,0.0
2019-05-29,1.0,-0.0,-0.7285983770997395,-0.0,-0.28592388537892627,-0.9797886037668054,0.0
2019-05-30,1.0,-0.0,-0.7227889115564622,-0.0,-0.28591143645745826,-0.9914196567862713,0.0
2019-05-31,1.0,-0.0,-0.7425135369611392,-0.0,-0.2684356956950968,-0.980644389266162,0.0
2019-06-03,1.0,-0.0,-0.7523525908278736,-0.0,-0.27263251935676003,-0.952977963073258,0.0
2019-06-04,1.0,-0.0,-0.7576551108466002,-0.0,-0.2752269007588157,-0.9428656449933046,0.0
2019-06-05,1.0,-0.0,-0.7496752863384107,-0.0,-0.28808005667729364,-0.9141870350690755,0.0
2019-06-06,1.0,-0.0,-0.7597274255877754,-0.0,-0.26868049204991296,-0.9215316086020237,0.0
2019-06-07,1.0,-0.0,-0.7673855958457498,-0.0,-0.2670167881273419,-0.9160298586728823,0.0
2019-06-10,1.0,-0.0,-0.770719778439056,-0.0,-0.2548540113726761,-0.920744821896821,0.0
2019-06-11,1.0,-0.0,-0.7735821203979805,-0.0,-0.25428832924921024,-0.9245076909450561,0.0
2019-06-12,1.0,-0.0,-0.7798914646375273,-0.0,-0.2491004541968973,-0.9203385831416269,0.0
2019-06-13,1.0,-0.0,-0.7815718797036861,-0.0,-0.2535784906885459,-0.9161821562435438,0.0
2019-06-14,1.0,-0.0,-0.7764695467422095,-0.0,-0.26637747875354106,-0.9080205382436259,0.0
2019-06-17,1.0,-0.0,-0.7649528427401473,-0.0,-0.28637317801496026,-0.9052419950920971,0.0
2019-06-18,1.0,-0.0,-0.7560290814517082,-0.0,-0.2894550183236789,-0.9099479843953187,0.0
2019-06-19,1.0,-0.0,-0.7582131883715433,-0.0,-0.2887319782557315,-0.907409595840227,0.0
2019-06-20,1.0,-0.0,-0.7621469761939967,-0.0,-0.28682537335501995,-0.9082951352949875,0.0
2019-06-21,1.0,-0.0,-0.7651754826882706,-0.0,-0.2825463469442063,-0.9090505898701989,0.0
2019-06-24,1.0,-0.0,-0.7636997429913446,-0.0,-0.28400933502703024,-0.9064133998995598,0.0
2019-06-25,1.0,-0.0,-0.7487087157994157,-0.0,-0.2919335320681208,-0.9108644963253741,0.0
2019-06-26,1.0,-0.0,-0.7420164840034269,-0.0,-0.28043484682874953,-0.9316711470857583,0.0
2019-06-27,1.0,-0.0,-0.7314088576988854,-0.0,-0.2857227103850917,-0.9315032140119126,0.0
2019-06-28,1.0,-0.0,-0.7281839622641509,-0.0,-0.28826650943396226,-0.931692216981132,0.0
2019-07-01,1.0,-0.0,-0.7307297019527235,-0.0,-0.28794596975480835,-0.9177506974012626,0.0
2019-07-02,1.0,-0.0,-0.7333333333333334,-0.0,-0.2865023474178404,-0.9144366197183098,0.0
2019-07-03,1.0,-0.0,-0.7313865620057407,-0.0,-0.28744654677523285,-0.910110714076504,0.0
2019-07-05,1.0,-0.0,-0.7222368613672961,-0.0,-0.2920509442248573,-0.9135704874835309,0.0
2019-07-08,1.0,-0.0,-0.7286883082607548,-0.0,-0.2860033430104689,-0.9177736723263249,0.0
2019-07-09,1.0,-0.0,-0.7303179631585123,-0.0,-0.2837615862959052,-0.9191599202158866,0.0
2019-07-10,1.0,-0.0,-0.7240316901408451,-0.0,-0.29022887323943664,-0.9200117370892018,0.0
2019-07-11,1.0,-0.0,-0.7257585994183826,-0.0,-0.2908968069794084,-0.9208060394207327,0.0
2019-07-12,1.0,-0.0,-0.7122175141242939,-0.0,-0.30302495291902076,-0.9273187382297552,0.0
2019-07-15,1.0,-0.0,-0.7146723940098266,-0.0,-0.30907058165877194,-0.9183853599694017,0.0
2019-07-16,1.0,-0.0,-0.7198892749867484,-0.0,-0.3072324636315449,-0.9176924436068085,0.0
2019-07-17,1.0,-0.0,-0.734223765114295,-0.0,-0.298667294283781,-0.9090347444911888,0.0
2019-07-18,1.0,-0.0,-0.7333704996919105,-0.0,-0.2964408321352073,-0.9043748716293536,0.0
2019-07-19,1.0,-0.0,-0.7331689127690184,-0.0,-0.29616254147215126,-0.9067206905663701,0.0
2019-07-22,1.0,-0.0,-0.7101764067040418,-0.0,-0.28776893950512195,-0.9372450027884587,0.0
2019-07-23,1.0,-0.0,-0.7158318872974324,-0.0,-0.2856974794858975,-0.9395311902591101,0.0
2019-07-24,1.0,-0.0,-0.7176556991774383,-0.0,-0.28584018801410105,-0.9342244418331376,0.0
2019-07-25,1.0,-0.0,-0.727585598305683,-0.0,-0.27497352629721145,-0.9389339922343806,0.0
2019-07-26,1.0,-0.0,-0.7264839108182833,-0.0,-0.2741631860697688,-0.9406729807635743,0.0
2019-07-29,1.0,-0.0,-0.7182853946477463,-0.0,-0.27927105720257894,-0.9464480230812258,0.0
2019-07-30,1.0,-0.0,-0.7226856081817914,-0.0,-0.28267853458693154,-0.9419670488372779,0.0
2019-07-31,1.0,-0.0,-0.7480156973827861,-0.0,-0.27361246348588125,-0.9289781948009797,0.0
2019-08-01,1.0,-0.0,-0.7548159057437407,-0.0,-0.2694845360824742,-0.9212076583210602,0.0
2019-08-02,1.0,-0.0,-0.7573183365398846,-0.0,-0.25993784223767946,-0.9426668639928962,0.0
2019-08-05,1.0,-0.0,-0.7575237475216761,-0.0,-0.2596987541798597,-0.9419702305211138,0.0
2019-08-06,1.0,-0.0,-0.7564524663413488,-0.0,-0.24736903992004236,-0.9357986948086308,0.0
2019-08-07,1.0,-0.0,-0.7612916471140311,-0.0,-0.23070154856874706,-0.9408728296574378,0.0
2019-08-08,1.0,-0.0,-0.7597722737410495,-0.0,-0.23016199084399577,-0.9446824744688342,0.0
2019-08-09,1.0,-0.0,-0.7552668539325843,-0.0,-0.21942298689138576,-0.9513401217228463,0.0
2019-08-12,1.0,-0.0,-0.7529521805214545,-0.0,-0.23070852332514907,-0.9392903074944465,0.0
2019-08-13,1.0,-0.0,-0.746516315620344,-0.0,-0.22640296806987817,-0.9484093365662704,0.0
2019-08-14,1.0,-0.0,-0.7523521015991379,-0.0,-0.21313098948472226,-0.9473362267338558,0.0
2019-08-15,1.0,-0.0,-0.7696891191709845,-0.0,-0.20662061024755324,-0.9021876799078872,0.0
2019-08-16,1.0,-0.0,-0.7713562053879807,-0.0,-0.20501381533502186,-0.9018247755008059,0.0
2019-08-19,1.0,-0.0,-0.7631042891981064,-0.0,-0.20981207861139003,-0.8961124659302826,0.0
2019-08-20,1.0,-0.0,-0.7674238734996707,-0.0,-0.20539115987281217,-0.8917757598327078,0.0
2019-08-21,1.0,-0.0,-0.7698208254622473,-0.0,-0.2037895700955979,-0.8886026675825748,0.0
2019-08-22,1.0,-0.0,-0.7704514911503161,-0.0,-0.2060732565121665,-0.8828238927172392,0.0
2019-08-23,1.0,-0.0,-0.7728598387373478,-0.0,-0.20703951506833648,-0.8793675301652656,0.0
2019-08-26,1.0,-0.0,-0.7675031901318587,-0.0,-0.2003119240039699,-0.8678292924996455,0.0
2019-08-27,1.0,-0.0,-0.7652590137932987,-0.0,-0.19650494236270427,-0.8705355878437704,0.0
2019-08-28,1.0,-0.0,-0.7610504273020544,-0.0,-0.19678533023940234,-0.8719508744128134,0.0
2019-08-29,1.0,-0.0,-0.745616515837104,-0.0,-0.21037895927601807,-0.8720588235294118,0.0
2019-08-30,1.0,-0.0,-0.7367293434443098,-0.0,-0.21633354946015282,-0.8659825782989881,0.0
2019-09-03,1.0,-0.0,-0.7426113931190073,-0.0,-0.22044557247602933,-0.8570219966159052,0.0
2019-09-04,1.0,-0.0,-0.741795421224766,-0.0,-0.2181402954776136,-0.8595071613849103,0.0
2019-09-05,1.0,-0.0,-0.75536697763291,-0.0,-0.2123468584916264,-0.8421939979768461,0.0
2019-09-06,1.0,-0.0,-0.7536032751948853,-0.0,-0.2157478548595143,-0.8347260389209803,0.0
2019-09-09,1.0,-0.0,-0.7536840925645767,-0.0,-0.2158065781363815,-0.8321006331596347,0.0
2019-09-10,1.0,-0.0,-0.7566066318801549,-0.0,-0.199152780115581,-0.8496044436963475,0.0
2019-09-11,1.0,-0.0,-0.7480569039535341,-0.0,-0.21928224697662674,-0.8385757176127278,0.0
2019-09-12,1.0,-0.0,-0.7404986957619275,-0.0,-0.22446918912854458,-0.8398451743191315,0.0
2019-09-13,1.0,-0.0,-0.7375564341998261,-0.0,-0.2214744398642775,-0.8451529682285971,0.0
2019-09-16,1.0,-0.0,-0.7402933078608755,-0.0,-0.22104849131876161,-0.8481204697420913,0.0
2019-09-17,1.0,-0.0,-0.745678387722405,-0.0,-0.22208168198555248,-0.8430165556398798,0.0
2019-09-18,1.0,-0.0,-0.7504567557691768,-0.0,-0.2176406105067881,-0.8426792590718724,0.0
2019-09-19,1.0,-0.0,-0.7350958026633703,-0.0,-0.2434960948474462,-0.830870371410912,0.0
